CAN Message; 0x1b8:0000075a8ff17a94
1739209904.800193;-45.120503652039325
1739209904.8001935;-38.13080360867914
1739209904.800194;-32.816014438256545
1739209904.8001945;-35.57807855764607
1739209904.800195;-45.120503652039325
1739209904.8001955;-38.13080360867914
1739209904.800196;-35.57807855764607
1739209904.8001964;-38.13080360867914
1739209904.800197;-38.13080360867914
1739209904.8001974;-35.57807855764607
1739209904.8001978;-35.57807855764607
1739209904.8001983;-38.13080360867914
1739209904.8001988;-38.13080360867914
1739209904.8001993;-38.13080360867914
1739209904.8001997;-35.57807855764607
1739209904.8002002;-38.13080360867914
1739209904.8002007;-45.120503652039325
1739209904.8002012;-35.57807855764607
1739209904.8002017;-33.981070128970906
1739209904.8002021;-45.120503652039325
1739209904.8002026;-45.120503652039325
1739209904.800203;-45.120503652039325
1739209904.8002036;-45.120503652039325
1739209904.800204;-38.13080360867914
1739209904.8002045;-38.13080360867914
1739209904.800205;-38.13080360867914
1739209904.8002055;-45.120503652039325
1739209904.800206;-38.13080360867914
1739209904.8002064;-38.13080360867914
1739209904.800207;-31.141103565318915
1739209904.8002074;-35.57807855764607
1739209904.8002079;-35.57807855764607
1739209904.8002083;-45.120503652039325
1739209904.8002088;-45.120503652039325
1739209904.8002093;-45.120503652039325
1739209904.8002098;-45.120503652039325
1739209904.8002102;-45.120503652039325
1739209904.8002107;-31.14110356531892
1739209904.8002112;-31.141103565318915
1739209904.8002117;-38.13080360867914
1739209904.8002121;-45.120503652039325
1739209904.8002126;-45.120503652039325
1739209904.800213;-38.13080360867914
1739209904.8002136;-38.13080360867914
1739209904.800214;-45.120503652039325
1739209904.8002145;-33.981070128970906
1739209904.800215;-38.13080360867914
1739209904.8002155;-35.57807855764607
1739209904.800216;-38.13080360867914
1739209904.8002164;-45.120503652039325
1739209904.800217;-45.120503652039325
1739209904.8002174;-38.13080360867914
1739209904.8002179;-38.13080360867914
1739209904.8002183;-33.981070128970906
1739209904.8002188;-33.981070128970906
1739209904.8002193;-38.13080360867914
1739209904.8002198;-45.120503652039325
1739209904.8002203;-38.13080360867914
1739209904.8002207;-38.13080360867914
1739209904.8002212;-38.13080360867914
1739209904.8002217;-38.13080360867914
1739209904.8002222;-38.13080360867914
1739209904.8002226;-45.120503652039325
1739209904.800223;-45.120503652039325
1739209904.8002236;-38.13080360867914
1739209904.800224;-45.120503652039325
1739209904.8002245;-45.120503652039325
1739209904.800225;-33.981070128970906
1739209904.8002255;-45.120503652039325
1739209904.800226;-38.13080360867914
1739209904.8002264;-38.13080360867914
1739209904.800227;-38.13080360867914
1739209904.8002274;-38.13080360867914
1739209904.8002279;-45.120503652039325
1739209904.8002284;-38.13080360867914
1739209904.8002288;-45.120503652039325
1739209904.8002293;-38.13080360867914
1739209904.8002298;-33.981070128970906
1739209904.8002303;-31.141103565318915
1739209904.8002307;-45.120503652039325
1739209904.8002312;-45.120503652039325
1739209904.8002317;-45.120503652039325
1739209904.8002322;-45.120503652039325
1739209904.8002326;-38.13080360867914
1739209904.8002331;-45.120503652039325
1739209904.8002336;-45.120503652039325
1739209904.800234;-45.120503652039325
1739209904.8002346;-45.120503652039325
1739209904.800235;-45.120503652039325
1739209904.8002355;-38.13080360867914
1739209904.800236;-38.13080360867914
1739209904.8002365;-38.13080360867914
1739209904.800237;-38.13080360867914
1739209904.8002374;-38.13080360867914
1739209904.800238;-38.13080360867914
1739209904.8002384;-35.57807855764607
1739209904.8002388;-38.13080360867914
1739209904.8002393;-45.120503652039325
1739209904.8002398;-35.57807855764607
1739209904.8002403;-38.13080360867914
1739209904.8002408;-38.13080360867914
1739209904.8002412;-38.13080360867914
1739209904.8002417;-33.981070128970906
1739209904.8002422;-45.120503652039325
1739209904.8002427;-45.120503652039325
1739209904.8002431;-38.13080360867914
1739209904.8002436;-38.13080360867914
1739209904.800244;-33.981070128970906
1739209904.8002446;-45.120503652039325
1739209904.800245;-45.120503652039325
1739209904.8002455;-38.13080360867914
1739209904.800246;-35.57807855764607
1739209904.8002465;-38.13080360867914
1739209904.800247;-45.120503652039325
1739209904.8002474;-35.57807855764607
1739209904.800248;-35.57807855764607
1739209904.8002484;-45.120503652039325
1739209904.8002489;-38.13080360867914
1739209904.8002493;-38.13080360867914
1739209904.8002498;-38.13080360867914
1739209904.8002503;-38.13080360867914
1739209904.8002508;-45.120503652039325
1739209904.8002515;-45.120503652039325
1739209904.800252;-38.13080360867914
1739209904.8002524;-38.13080360867914
1739209904.800253;-33.981070128970906
1739209904.8002534;-45.120503652039325
1739209904.8002539;-45.120503652039325
1739209904.8002543;-38.13080360867914
1739209904.8002548;-45.120503652039325
1739209904.8002553;-45.120503652039325
1739209904.8002558;-45.120503652039325
1739209904.8002563;-35.57807855764607
1739209904.8002567;-38.13080360867914
1739209904.8002572;-32.816014438256545
1739209904.8002577;-33.981070128970906
1739209904.8002582;-38.13080360867914
1739209904.8002586;-38.13080360867914
1739209904.800259;-45.120503652039325
1739209904.8002596;-35.57807855764607
1739209904.80026;-38.13080360867914
1739209904.8002605;-38.13080360867914
1739209904.800261;-45.120503652039325
1739209904.8002615;-45.120503652039325
1739209904.800262;-38.13080360867914
1739209904.8002625;-45.120503652039325
1739209904.800263;-45.120503652039325
1739209904.8002634;-45.120503652039325
1739209904.800264;-35.57807855764607
1739209904.8002644;-38.13080360867914
1739209904.8002648;-45.120503652039325
1739209904.8002653;-45.120503652039325
1739209904.8002658;-38.13080360867914
1739209904.8002663;-38.13080360867914
1739209904.8002667;-35.57807855764607
1739209904.8002672;-35.57807855764607
1739209904.8002677;-38.13080360867914
1739209904.8002682;-38.13080360867914
1739209904.8002687;-38.13080360867914
1739209904.8002691;-38.13080360867914
1739209904.8002696;-38.13080360867914
1739209904.80027;-38.13080360867914
1739209904.8002706;-45.120503652039325
1739209904.800271;-45.120503652039325
1739209904.8002715;-33.981070128970906
1739209904.800272;-38.13080360867914
1739209904.8002725;-45.120503652039325
1739209904.800273;-45.120503652039325
1739209904.8002734;-38.13080360867914
1739209904.800274;-38.13080360867914
1739209904.8002744;-32.816014438256545
1739209904.8002748;-38.13080360867914
1739209904.8002753;-35.57807855764607
1739209904.8002758;-45.120503652039325
1739209904.8002763;-32.816014438256545
1739209904.8002768;-28.58837851428586
1739209904.8002772;-45.120503652039325
1739209904.8002777;-45.120503652039325
1739209904.8002782;-45.120503652039325
1739209904.8002787;-38.13080360867914
1739209904.8002791;-38.13080360867914
1739209904.8002796;-45.120503652039325
1739209904.80028;-45.120503652039325
1739209904.8002806;-33.981070128970956
1739209904.800281;-31.141103565318893
1739209904.8002815;-35.57807855764607
1739209904.800282;-45.120503652039325
1739209904.8002825;-45.120503652039325
1739209904.800283;-45.120503652039325
1739209904.8002834;-38.13080360867914
1739209904.800284;-35.57807855764607
1739209904.8002844;-30.49652367304973
1739209904.8002849;-45.120503652039325
1739209904.8002853;-45.120503652039325
1739209904.8002858;-38.13080360867914
1739209904.8002863;-38.13080360867914
1739209904.8002868;-45.120503652039325
1739209904.8002872;-38.13080360867914
1739209904.8002877;-45.120503652039325
1739209904.8002882;-38.13080360867914
1739209904.8002887;-45.120503652039325
1739209904.8002892;-45.120503652039325
1739209904.8002896;-45.120503652039325
1739209904.80029;-45.120503652039325
1739209904.8002906;-38.13080360867914
1739209904.800291;-45.120503652039325
1739209904.8002915;-38.13080360867914
1739209904.800292;-35.57807855764607
1739209904.8002925;-38.13080360867914
1739209904.800293;-38.13080360867914
1739209904.8002934;-38.13080360867914
1739209904.800294;-35.57807855764607
1739209904.8002944;-35.57807855764607
1739209904.8002949;-38.13080360867914
1739209904.8002954;-45.120503652039325
1739209904.8002958;-45.120503652039325
1739209904.8002963;-45.120503652039325
1739209904.8002968;-45.120503652039325
1739209904.8002973;-45.120503652039325
1739209904.8002977;-45.120503652039325
1739209904.8002982;-38.13080360867914
1739209904.8002987;-45.120503652039325
1739209904.8002992;-45.120503652039325
1739209904.8002996;-45.120503652039325
1739209904.8003001;-45.120503652039325
1739209904.8003006;-35.57807855764607
1739209904.800301;-45.120503652039325
1739209904.8003016;-38.13080360867914
1739209904.800302;-45.120503652039325
1739209904.8003025;-33.981070128970906
1739209904.800303;-45.120503652039325
1739209904.8003035;-38.13080360867914
1739209904.800304;-38.13080360867914
1739209904.8003044;-38.13080360867914
1739209904.800305;-45.120503652039325
1739209904.8003054;-38.13080360867914
1739209904.8003058;-35.57807855764607
1739209904.8003063;-38.13080360867914
1739209904.8003068;-38.13080360867914
1739209904.8003073;-32.816014438256545
1739209904.8003078;-33.981070128970906
1739209904.8003082;-33.981070128970906
1739209904.8003087;-45.120503652039325
1739209904.8003092;-38.13080360867914
1739209904.8003097;-45.120503652039325
1739209904.8003101;-33.981070128970906
1739209904.8003106;-45.120503652039325
1739209904.800311;-30.49652367304973
1739209904.8003116;-33.981070128970906
1739209904.800312;-31.141103565318915
1739209904.8003125;-38.13080360867914
1739209904.8003132;-38.13080360867914
1739209904.8003137;-35.57807855764607
1739209904.8003142;-38.13080360867914
1739209904.8003147;-45.120503652039325
1739209904.8003151;-38.13080360867914
1739209904.8003156;-38.13080360867914
1739209904.800316;-45.120503652039325
1739209904.8003166;-45.120503652039325
1739209904.800317;-38.13080360867914
1739209904.8003175;-45.120503652039325
1739209904.800318;-45.120503652039325
1739209904.8003185;-45.120503652039325
1739209904.800319;-38.13080360867914
1739209904.8003194;-45.120503652039325
1739209904.80032;-38.13080360867914
1739209904.8003204;-38.13080360867914
1739209904.8003209;-35.57807855764607
1739209904.8003213;-38.13080360867914
1739209904.8003218;-45.120503652039325
1739209904.8003223;-45.120503652039325
1739209904.8003228;-38.13080360867914
1739209904.8003232;-38.13080360867914
1739209904.8003237;-45.120503652039325
1739209904.8003242;-45.120503652039325
1739209904.8003247;-38.13080360867914
1739209904.8003252;-32.816014438256545
1739209904.8003256;-38.13080360867914
1739209904.800326;-45.120503652039325
1739209904.8003266;-38.13080360867914
1739209904.800327;-38.13080360867914
1739209904.8003275;-45.120503652039325
1739209904.800328;-38.13080360867914
1739209904.8003285;-35.57807855764607
1739209904.800329;-45.120503652039325
1739209904.8003294;-38.13080360867914
1739209904.80033;-35.57807855764607
1739209904.8003304;-38.13080360867914
1739209904.8003309;-38.13080360867914
1739209904.8003314;-45.120503652039325
1739209904.8003318;-45.120503652039325
1739209904.8003323;-45.120503652039325
1739209904.8003328;-38.13080360867914
1739209904.8003333;-35.57807855764607
1739209904.8003337;-45.120503652039325
1739209904.8003342;-38.13080360867914
1739209904.8003347;-38.13080360867914
1739209904.8003352;-33.981070128970906
1739209904.8003356;-45.120503652039325
1739209904.8003361;-45.120503652039325
1739209904.8003366;-45.120503652039325
1739209904.800337;-45.120503652039325
1739209904.8003376;-38.13080360867914
1739209904.800338;-45.120503652039325
1739209904.8003385;-38.13080360867914
1739209904.800339;-38.13080360867914
1739209904.8003395;-38.13080360867914
1739209904.80034;-45.120503652039325
1739209904.8003404;-38.13080360867914
1739209904.800341;-35.57807855764607
1739209904.8003414;-45.120503652039325
1739209904.8003418;-45.120503652039325
1739209904.8003423;-38.13080360867914
1739209904.8003428;-45.120503652039325
1739209904.8003433;-45.120503652039325
1739209904.800349;-45.120503652039325
1739209904.8003547;-45.120503652039325
1739209904.8003604;-45.120503652039325
1739209904.8003662;-38.13080360867914
1739209904.800372;-35.57807855764607
1739209904.8003778;-45.120503652039325
1739209904.8003836;-45.120503652039325
1739209904.8003893;-35.57807855764607
1739209904.800395;-35.57807855764607
1739209904.8004007;-38.13080360867914
1739209904.8004065;-45.120503652039325
1739209904.8004122;-45.120503652039325
1739209904.800418;-45.120503652039325
1739209904.8004236;-38.13080360867914
1739209904.8004293;-35.57807855764607
1739209904.800435;-45.120503652039325
1739209904.8004408;-38.13080360867914
1739209904.8004467;-38.13080360867914
1739209904.8004525;-35.57807855764607
1739209904.8004582;-33.981070128970906
1739209904.800464;-38.13080360867914
1739209904.8004696;-45.120503652039325
1739209904.8004754;-45.120503652039325
1739209904.800481;-30.49652367304973
1739209904.8004868;-38.13080360867914
1739209904.8004925;-45.120503652039325
1739209904.8004982;-45.120503652039325
1739209904.800504;-38.13080360867914
1739209904.8005097;-38.13080360867914
1739209904.8005157;-35.57807855764607
1739209904.8005214;-35.57807855764607
1739209904.800527;-38.13080360867914
1739209904.8005328;-35.57807855764607
1739209904.8005385;-45.120503652039325
1739209904.8005443;-45.120503652039325
1739209904.80055;-38.13080360867914
1739209904.8005557;-38.13080360867914
1739209904.8005614;-45.120503652039325
1739209904.8005672;-45.120503652039325
1739209904.8005729;-33.981070128970906
1739209904.8005786;-45.120503652039325
1739209904.8005846;-45.120503652039325
1739209904.8005903;-45.120503652039325
1739209904.800596;-45.120503652039325
1739209904.8006017;-45.120503652039325
1739209904.8006074;-45.120503652039325
1739209904.8006132;-38.13080360867914
1739209904.800619;-38.13080360867914
1739209904.8006246;-38.13080360867914
1739209904.8006303;-35.57807855764607
1739209904.800636;-33.981070128970906
1739209904.8006418;-45.120503652039325
1739209904.8006477;-45.120503652039325
1739209904.8006535;-38.13080360867914
1739209904.8006592;-38.13080360867914
1739209904.800665;-45.120503652039325
1739209904.8006706;-45.120503652039325
1739209904.8006763;-45.120503652039325
1739209904.800682;-45.120503652039325
1739209904.8006878;-35.57807855764607
1739209904.8006935;-45.120503652039325
1739209904.8006992;-45.120503652039325
1739209904.800705;-38.13080360867914
1739209904.8007107;-45.120503652039325
1739209904.8007166;-45.120503652039325
1739209904.8007224;-45.120503652039325
1739209904.800728;-38.13080360867914
1739209904.8007338;-38.13080360867914
1739209904.8007395;-38.13080360867914
1739209904.8007452;-38.13080360867914
1739209904.800751;-27.267205301931607
1739209904.8007567;-38.13080360867914
1739209904.8007624;-38.13080360867914
1739209904.8007681;-38.13080360867914
1739209904.8007739;-38.13080360867914
1739209904.8007796;-45.120503652039325
1739209904.8007855;-45.120503652039325
1739209904.8007913;-38.13080360867914
1739209904.800797;-45.120503652039325
1739209904.8008027;-45.120503652039325
1739209904.8008084;-45.120503652039325
1739209904.8008142;-45.120503652039325
1739209904.8008199;-45.120503652039325
1739209904.8008256;-45.120503652039325
1739209904.8008313;-45.120503652039325
1739209904.800837;-45.120503652039325
1739209904.8008428;-38.13080360867914
1739209904.8008485;-45.120503652039325
1739209904.8008544;-45.120503652039325
1739209904.8008602;-45.120503652039325
1739209904.800866;-45.120503652039325
1739209904.8008716;-45.120503652039325
1739209904.8008773;-45.120503652039325
1739209904.800883;-32.816014438256545
1739209904.8008888;-27.267205301931607
1739209904.8008945;-38.13080360867914
1739209904.8009002;-38.13080360867914
1739209904.800906;-45.120503652039325
1739209904.8009117;-31.141103565318915
1739209904.8009174;-45.120503652039325
1739209904.8009233;-45.120503652039325
1739209904.800929;-35.57807855764607
1739209904.8009348;-28.218542851754165
1739209904.8009405;-38.13080360867914
1739209904.8009462;-45.120503652039325
1739209904.800952;-45.120503652039325
1739209904.8009577;-38.13080360867914
1739209904.8009634;-45.120503652039325
1739209904.8009691;-45.120503652039325
1739209904.8009748;-45.120503652039325
1739209904.8009806;-27.267205301931607
1739209904.8009865;-38.13080360867914
1739209904.8009923;-38.13080360867914
1739209904.800998;-35.57807855764607
1739209904.8010037;-31.141103565318915
1739209904.8010094;-45.120503652039325
1739209904.8010151;-45.120503652039325
1739209904.8010209;-38.13080360867914
1739209904.8010266;-33.981070128970906
1739209904.8010323;-45.120503652039325
1739209904.801038;-45.120503652039325
1739209904.8010437;-33.981070128970906
1739209904.8010495;-33.981070128970906
1739209904.8010554;-45.120503652039325
1739209904.8010612;-45.120503652039325
1739209904.8010669;-45.120503652039325
1739209904.8010726;-38.13080360867914
1739209904.8010783;-45.120503652039325
1739209904.801084;-38.13080360867914
1739209904.8010898;-35.57807855764607
1739209904.8010955;-35.57807855764607
1739209904.8011012;-38.13080360867914
1739209904.801107;-45.120503652039325
1739209904.8011127;-45.120503652039325
1739209904.8011184;-38.13080360867914
1739209904.8011243;-38.13080360867914
1739209904.80113;-45.120503652039325
1739209904.8011358;-45.120503652039325
1739209904.8011415;-38.13080360867914
1739209904.8011472;-38.13080360867914
1739209904.801153;-45.120503652039325
1739209904.8011587;-38.13080360867914
1739209904.8011644;-35.57807855764607
1739209904.80117;-38.13080360867914
1739209904.8011758;-45.120503652039325
1739209904.8011816;-38.13080360867914
1739209904.8011873;-38.13080360867914
1739209904.8011932;-45.120503652039325
1739209904.801199;-33.981070128970906
1739209904.8012047;-45.120503652039325
1739209904.8012104;-45.120503652039325
1739209904.8012161;-38.13080360867914
1739209904.8012218;-45.120503652039325
1739209904.8012276;-35.57807855764607
1739209904.8012333;-38.13080360867914
1739209904.801239;-35.57807855764607
1739209904.8012447;-38.13080360867914
1739209904.8012505;-38.13080360867914
1739209904.8012564;-38.13080360867914
1739209904.8012621;-38.13080360867914
1739209904.8012679;-45.120503652039325
1739209904.8012736;-35.57807855764607
1739209904.8012793;-35.57807855764607
1739209904.801285;-45.120503652039325
1739209904.8012908;-45.120503652039325
1739209904.8012965;-38.13080360867914
1739209904.8013022;-38.13080360867914
1739209904.801308;-38.13080360867914
1739209904.8013136;-38.13080360867914
1739209904.8013194;-45.120503652039325
1739209904.8013253;-45.120503652039325
1739209904.801331;-38.13080360867914
1739209904.8013368;-38.13080360867914
1739209904.8013425;-38.13080360867914
1739209904.8013482;-45.120503652039325
1739209904.801354;-38.13080360867914
1739209904.8013597;-38.13080360867914
1739209904.8013654;-45.120503652039325
1739209904.801371;-45.120503652039325
1739209904.8013768;-45.120503652039325
1739209904.8013825;-45.120503652039325
1739209904.8013883;-45.120503652039325
1739209904.8013942;-45.120503652039325
1739209904.8014;-45.120503652039325
1739209904.8014057;-45.120503652039325
1739209904.8014114;-35.57807855764607
1739209904.801417;-33.981070128970906
1739209904.8014228;-38.13080360867914
1739209904.8014286;-45.120503652039325
1739209904.8014343;-35.57807855764607
1739209904.80144;-38.13080360867914
1739209904.8014457;-38.13080360867914
1739209904.8014514;-35.57807855764607
1739209904.8014572;-45.120503652039325
1739209904.8014631;-38.13080360867914
1739209904.8014688;-45.120503652039325
1739209904.8014746;-35.57807855764607
1739209904.8014803;-45.120503652039325
1739209904.801486;-38.13080360867914
1739209904.8014917;-45.120503652039325
1739209904.8014975;-45.120503652039325
1739209904.8015032;-45.120503652039325
1739209904.801509;-45.120503652039325
1739209904.8015146;-33.981070128970906
1739209904.8015203;-45.120503652039325
1739209904.8015263;-35.57807855764607
1739209904.801532;-38.13080360867914
1739209904.8015378;-32.816014438256545
1739209904.8015435;-32.816014438256545
1739209904.8015492;-45.120503652039325
1739209904.801555;-38.13080360867914
1739209904.8015606;-35.57807855764607
1739209904.8015664;-35.57807855764607
1739209904.801572;-45.120503652039325
1739209904.8015778;-45.120503652039325
1739209904.8015835;-45.120503652039325
1739209904.8015893;-45.120503652039325
1739209904.8015952;-38.13080360867914
1739209904.801601;-38.13080360867914
1739209904.8016067;-38.13080360867914
1739209904.8016124;-38.13080360867914
1739209904.801618;-38.13080360867914
1739209904.8016238;-45.120503652039325
1739209904.8016295;-38.13080360867914
1739209904.8016353;-38.13080360867914
1739209904.801641;-45.120503652039325
1739209904.8016467;-45.120503652039325
1739209904.8016524;-33.981070128970906
1739209904.8016582;-33.981070128970906
1739209904.801664;-45.120503652039325
1739209904.8016698;-45.120503652039325
1739209904.8016756;-38.13080360867914
1739209904.8016813;-33.981070128970906
1739209904.801687;-38.13080360867914
1739209904.8016927;-38.13080360867914
1739209904.8016984;-45.120503652039325
1739209904.8017042;-38.13080360867914
1739209904.80171;-45.120503652039325
1739209904.8017156;-38.13080360867914
1739209904.8017213;-45.120503652039325
1739209904.801727;-38.13080360867914
1739209904.801733;-38.13080360867914
1739209904.8017387;-45.120503652039325
1739209904.8017445;-35.57807855764607
1739209904.8017502;-38.13080360867914
1739209904.801756;-45.120503652039325
1739209904.8017616;-45.120503652039325
1739209904.8017673;-35.57807855764607
1739209904.801773;-28.58837851428586
1739209904.8017788;-38.13080360867914
1739209904.8017845;-45.120503652039325
1739209904.8017902;-45.120503652039325
1739209904.801796;-45.120503652039325
1739209904.801802;-45.120503652039325
1739209904.8018076;-45.120503652039325
1739209904.8018134;-45.120503652039325
1739209904.801819;-33.981070128970956
1739209904.8018248;-38.13080360867914
1739209904.8018305;-38.13080360867914
1739209904.8018363;-38.13080360867914
1739209904.801842;-45.120503652039325
1739209904.8018477;-35.57807855764607
1739209904.8018534;-35.57807855764607
1739209904.8018591;-45.120503652039325
1739209904.801865;-35.57807855764607
1739209904.8018708;-32.816014438256545
1739209904.8018765;-38.13080360867914
1739209904.8018823;-45.120503652039325
1739209904.801888;-38.13080360867914
1739209904.8018937;-35.57807855764607
1739209904.8018994;-38.13080360867914
1739209904.8019052;-45.120503652039325
1739209904.8019109;-28.992665084841942
1739209904.8019166;-38.13080360867914
1739209904.8019223;-38.13080360867914
1739209904.801928;-38.13080360867914
1739209904.801934;-35.57807855764607
1739209904.8019397;-35.57807855764607
1739209904.8019454;-38.13080360867914
1739209904.8019512;-45.120503652039325
1739209904.801957;-32.81601443825658
1739209904.8019626;-45.120503652039325
1739209904.8019683;-38.13080360867914
1739209904.801974;-45.120503652039325
1739209904.8019798;-45.120503652039325
1739209904.8019855;-45.120503652039325
1739209904.8019912;-38.13080360867914
1739209904.801997;-45.120503652039325
1739209904.802003;-33.981070128970906
1739209904.8020086;-35.57807855764607
1739209904.8020144;-38.13080360867914
1739209904.80202;-45.120503652039325
1739209904.8020258;-38.13080360867914
1739209904.8020315;-33.981070128970906
1739209904.8020372;-38.13080360867914
1739209904.802043;-45.120503652039325
1739209904.8020487;-38.13080360867914
1739209904.8020544;-38.13080360867914
1739209904.8020601;-45.120503652039325
1739209904.8020658;-45.120503652039325
1739209904.8020718;-38.13080360867914
1739209904.8020775;-38.13080360867914
1739209904.8020833;-45.120503652039325
1739209904.802089;-38.13080360867914
1739209904.8020947;-35.57807855764607
1739209904.8021004;-45.120503652039325
1739209904.8021061;-45.120503652039325
1739209904.8021119;-45.120503652039325
1739209904.8021176;-38.13080360867914
1739209904.8021233;-33.981070128970906
1739209904.802129;-38.13080360867914
1739209904.802135;-45.120503652039325
1739209904.8021407;-38.13080360867914
1739209904.8021464;-38.13080360867914
1739209904.8021522;-38.13080360867914
1739209904.8021579;-45.120503652039325
1739209904.8021636;-45.120503652039325
1739209904.8021693;-35.57807855764607
1739209904.802175;-38.13080360867914
1739209904.8021808;-45.120503652039325
1739209904.8021865;-38.13080360867914
1739209904.8021922;-38.13080360867914
1739209904.802198;-38.13080360867914
1739209904.802204;-45.120503652039325
1739209904.8022096;-38.13080360867914
1739209904.8022153;-38.13080360867914
1739209904.802221;-45.120503652039325
1739209904.8022268;-45.120503652039325
1739209904.8022325;-38.13080360867914
1739209904.8022382;-33.981070128970906
1739209904.802244;-38.13080360867914
1739209904.8022497;-38.13080360867914
1739209904.8022554;-45.120503652039325
1739209904.802261;-35.57807855764607
1739209904.8022668;-35.57807855764607
1739209904.8022728;-45.120503652039325
1739209904.8022785;-38.13080360867914
1739209904.8022842;-38.13080360867914
1739209904.80229;-38.13080360867914
1739209904.8022957;-45.120503652039325
1739209904.8023014;-38.13080360867914
1739209904.8023071;-45.120503652039325
1739209904.8023129;-45.120503652039325
1739209904.8023186;-38.13080360867914
1739209904.8023243;-45.120503652039325
1739209904.80233;-38.13080360867914
1739209904.8023357;-38.13080360867914
1739209904.8023417;-38.13080360867914
1739209904.8023474;-45.120503652039325
1739209904.8023531;-32.816014438256545
1739209904.8023589;-38.13080360867914
1739209904.8023646;-45.120503652039325
1739209904.8023703;-38.13080360867914
1739209904.802376;-33.981070128970906
1739209904.8023818;-45.120503652039325
1739209904.8023875;-38.13080360867914
1739209904.8023932;-38.13080360867914
1739209904.802399;-38.13080360867914
1739209904.8024049;-33.981070128970906
1739209904.8024106;-38.13080360867914
1739209904.8024163;-45.120503652039325
1739209904.802422;-45.120503652039325
1739209904.8024278;-38.13080360867914
1739209904.8024335;-38.13080360867914
1739209904.8024392;-45.120503652039325
1739209904.802445;-35.57807855764607
1739209904.8024507;-38.13080360867914
1739209904.8024564;-45.120503652039325
1739209904.802462;-38.13080360867914
1739209904.8024678;-38.13080360867914
1739209904.8024738;-45.120503652039325
1739209904.8024795;-45.120503652039325
1739209904.8024852;-45.120503652039325
1739209904.802491;-45.120503652039325
1739209904.8024967;-45.120503652039325
1739209904.8025024;-45.120503652039325
1739209904.802508;-45.120503652039325
1739209904.8025138;-45.120503652039325
1739209904.8025196;-45.120503652039325
1739209904.8025253;-45.120503652039325
1739209904.802531;-38.13080360867914
1739209904.8025367;-38.13080360867914
1739209904.8025427;-45.120503652039325
1739209904.8025484;-32.816014438256545
1739209904.8025541;-38.13080360867914
1739209904.8025599;-38.13080360867914
1739209904.8025656;-35.57807855764607
1739209904.8025713;-38.13080360867914
1739209904.802577;-45.120503652039325
1739209904.8025827;-45.120503652039325
1739209904.8025885;-35.57807855764607
1739209904.8025942;-33.981070128970906
1739209904.8026;-32.816014438256545
1739209904.8026056;-45.120503652039325
1739209904.8026116;-38.13080360867914
1739209904.8026173;-38.13080360867914
1739209904.802623;-33.981070128970906
1739209904.8026288;-45.120503652039325
1739209904.8026345;-45.120503652039325
1739209904.8026402;-35.57807855764607
1739209904.802646;-38.13080360867914
1739209904.8026516;-38.13080360867914
1739209904.8026574;-35.57807855764607
1739209904.802663;-38.13080360867914
1739209904.8026688;-38.13080360867914
1739209904.8026745;-35.57807855764607
1739209904.8026805;-38.13080360867914
1739209904.8026862;-38.13080360867914
1739209904.802692;-33.981070128970906
1739209904.8026977;-38.13080360867914
1739209904.8027034;-38.13080360867914
1739209904.802709;-45.120503652039325
1739209904.8027148;-45.120503652039325
1739209904.8027205;-45.120503652039325
1739209904.8027263;-45.120503652039325
1739209904.802732;-45.120503652039325
1739209904.8027377;-38.13080360867914
1739209904.8027437;-45.120503652039325
1739209904.8027494;-45.120503652039325
1739209904.802755;-45.120503652039325
1739209904.8027608;-45.120503652039325
1739209904.8027666;-35.57807855764607
1739209904.8027723;-38.13080360867914
1739209904.802778;-45.120503652039325
1739209904.8027837;-38.13080360867914
1739209904.8027894;-32.816014438256545
1739209904.8027952;-28.58837851428586
1739209904.802801;-45.120503652039325
1739209904.8028066;-45.120503652039325
1739209904.8028126;-45.120503652039325
1739209904.8028183;-33.981070128970906
1739209904.802824;-35.57807855764607
1739209904.8028297;-33.981070128970906
1739209904.8028355;-38.13080360867914
1739209904.8028412;-33.981070128970956
1739209904.802847;-38.13080360867914
1739209904.8028526;-45.120503652039325
1739209904.8028584;-38.13080360867914
1739209904.802864;-45.120503652039325
1739209904.8028698;-45.120503652039325
1739209904.8028755;-45.120503652039325
1739209904.8028815;-38.13080360867914
1739209904.8028872;-27.267205301931607
1739209904.802893;-45.120503652039325
1739209904.8028986;-38.13080360867914
1739209904.8029044;-38.13080360867914
1739209904.80291;-31.141103565318915
1739209904.8029158;-45.120503652039325
1739209904.8029215;-45.120503652039325
1739209904.8029273;-45.120503652039325
1739209904.802933;-32.81601443825658
1739209904.8029387;-45.120503652039325
1739209904.8029444;-45.120503652039325
1739209904.8029504;-45.120503652039325
1739209904.802956;-45.120503652039325
1739209904.8029618;-45.120503652039325
1739209904.8029675;-38.13080360867914
1739209904.8029733;-38.13080360867914
1739209904.802979;-31.141103565318915
1739209904.8029847;-45.120503652039325
1739209904.8029904;-45.120503652039325
1739209904.8029962;-45.120503652039325
1739209904.8030019;-33.981070128970906
1739209904.8030076;-38.13080360867914
1739209904.8030136;-38.13080360867914
1739209904.8030193;-45.120503652039325
1739209904.803025;-38.13080360867914
1739209904.8030307;-38.13080360867914
1739209904.8030365;-38.13080360867914
1739209904.8030422;-45.120503652039325
1739209904.803048;-45.120503652039325
