CAN Message; 0x150:02001a81b3d946da
1739209715.0850224;-38.13080360867914
1739209715.0850255;-45.120503652039325
1739209715.085029;-38.13080360867914
1739209715.0850322;-38.13080360867914
1739209715.0850356;-45.120503652039325
1739209715.085039;-45.120503652039325
1739209715.085042;-28.992665084841942
1739209715.0850453;-38.13080360867914
1739209715.0850487;-45.120503652039325
1739209715.085052;-45.120503652039325
1739209715.0850554;-38.13080360867914
1739209715.0850585;-38.13080360867914
1739209715.0850618;-45.120503652039325
1739209715.0850651;-45.120503652039325
1739209715.0850685;-45.120503652039325
1739209715.0850718;-38.13080360867914
1739209715.0850751;-45.120503652039325
1739209715.0850782;-45.120503652039325
1739209715.0850816;-45.120503652039325
1739209715.085085;-45.120503652039325
1739209715.0850883;-45.120503652039325
1739209715.0850916;-45.120503652039325
1739209715.0850947;-38.13080360867914
1739209715.085098;-45.120503652039325
1739209715.0851014;-45.120503652039325
1739209715.0851047;-38.13080360867914
1739209715.085108;-38.13080360867914
1739209715.0851114;-38.13080360867914
1739209715.0851145;-33.981070128970906
1739209715.0851178;-45.120503652039325
1739209715.0851212;-33.981070128970906
1739209715.0851245;-33.981070128970906
1739209715.0851278;-35.57807855764607
1739209715.085131;-38.13080360867914
1739209715.0851343;-38.13080360867914
1739209715.0851376;-35.57807855764607
1739209715.085141;-45.120503652039325
1739209715.0851443;-38.13080360867914
1739209715.0851474;-32.816014438256545
1739209715.0851507;-31.141103565318915
1739209715.085154;-45.120503652039325
1739209715.0851574;-45.120503652039325
1739209715.0851607;-45.120503652039325
1739209715.085164;-45.120503652039325
1739209715.0851672;-33.981070128970906
1739209715.0851705;-45.120503652039325
1739209715.0851738;-33.981070128970906
1739209715.0851772;-33.981070128970906
1739209715.0851805;-45.120503652039325
1739209715.0851836;-38.13080360867914
1739209715.085187;-38.13080360867914
1739209715.0851903;-35.57807855764607
1739209715.0851936;-38.13080360867914
1739209715.085197;-35.57807855764607
1739209715.0852003;-33.981070128970906
1739209715.0852034;-33.981070128970906
1739209715.0852067;-38.13080360867914
1739209715.08521;-38.13080360867914
1739209715.0852134;-45.120503652039325
1739209715.0852168;-38.13080360867914
1739209715.0852199;-35.57807855764607
1739209715.0852232;-45.120503652039325
1739209715.0852265;-38.13080360867914
1739209715.0852299;-45.120503652039325
1739209715.0852332;-45.120503652039325
1739209715.0852363;-45.120503652039325
1739209715.0852396;-45.120503652039325
1739209715.085243;-45.120503652039325
1739209715.0852463;-45.120503652039325
1739209715.0852497;-45.120503652039325
1739209715.085253;-45.120503652039325
1739209715.085256;-38.13080360867914
1739209715.0852594;-38.13080360867914
1739209715.0852628;-38.13080360867914
1739209715.085266;-38.13080360867914
1739209715.0852695;-38.13080360867914
1739209715.0852726;-38.13080360867914
1739209715.085276;-35.57807855764607
1739209715.0852792;-35.57807855764607
1739209715.0852826;-38.13080360867914
1739209715.085286;-45.120503652039325
1739209715.085289;-33.981070128970906
1739209715.0852923;-35.57807855764607
1739209715.0852957;-45.120503652039325
1739209715.085299;-45.120503652039325
1739209715.0853024;-35.57807855764607
1739209715.0853057;-35.57807855764607
1739209715.0853088;-45.120503652039325
1739209715.0853121;-45.120503652039325
1739209715.0853155;-38.13080360867914
1739209715.0853188;-32.816014438256545
1739209715.0853221;-45.120503652039325
1739209715.0853252;-45.120503652039325
1739209715.0853286;-38.13080360867914
1739209715.085332;-45.120503652039325
1739209715.0853353;-35.57807855764607
1739209715.0853386;-35.57807855764607
1739209715.085342;-45.120503652039325
1739209715.085345;-38.13080360867914
1739209715.0853484;-38.13080360867914
1739209715.0853517;-38.13080360867914
1739209715.085355;-38.13080360867914
1739209715.0853584;-35.57807855764607
1739209715.0853615;-45.120503652039325
1739209715.0853648;-45.120503652039325
1739209715.0853682;-45.120503652039325
1739209715.0853715;-45.120503652039325
1739209715.0853748;-45.120503652039325
1739209715.085378;-45.120503652039325
1739209715.0853813;-32.816014438256545
1739209715.0853846;-35.57807855764607
1739209715.085388;-38.13080360867914
1739209715.0853913;-35.57807855764607
1739209715.0853946;-45.120503652039325
1739209715.0853977;-45.120503652039325
1739209715.085401;-35.57807855764607
1739209715.0854044;-35.57807855764607
1739209715.0854077;-45.120503652039325
1739209715.085411;-38.13080360867914
1739209715.0854142;-38.13080360867914
1739209715.0854175;-35.57807855764607
1739209715.0854208;-45.120503652039325
1739209715.0854242;-38.13080360867914
1739209715.0854275;-45.120503652039325
1739209715.0854309;-38.13080360867914
1739209715.085434;-45.120503652039325
1739209715.0854373;-38.13080360867914
1739209715.0854406;-38.13080360867914
1739209715.085444;-38.13080360867914
1739209715.0854473;-38.13080360867914
1739209715.0854504;-45.120503652039325
1739209715.0854537;-45.120503652039325
1739209715.085457;-45.120503652039325
1739209715.0854604;-45.120503652039325
1739209715.0854638;-45.120503652039325
1739209715.0854669;-29.438486411369333
1739209715.0854702;-29.438486411369333
1739209715.0854735;-45.120503652039325
1739209715.0854769;-38.13080360867914
1739209715.0854802;-45.120503652039325
1739209715.0854836;-45.120503652039325
1739209715.0854867;-45.120503652039325
1739209715.08549;-33.981070128970906
1739209715.0854933;-45.120503652039325
1739209715.0854967;-45.120503652039325
1739209715.0855;-38.13080360867914
1739209715.085503;-45.120503652039325
1739209715.0855064;-45.120503652039325
1739209715.0855098;-45.120503652039325
1739209715.085513;-38.13080360867914
1739209715.0855165;-45.120503652039325
1739209715.0855198;-31.141103565318893
1739209715.085523;-25.252786309376837
1739209715.0855262;-45.120503652039325
1739209715.0855296;-45.120503652039325
1739209715.085533;-35.57807855764607
1739209715.0855362;-38.13080360867914
1739209715.0855393;-45.120503652039325
1739209715.0855427;-38.13080360867914
1739209715.085546;-38.13080360867914
1739209715.0855494;-38.13080360867914
1739209715.0855527;-38.13080360867914
1739209715.0855558;-45.120503652039325
1739209715.0855591;-45.120503652039325
1739209715.0855625;-38.13080360867914
1739209715.0855658;-38.13080360867914
1739209715.0855691;-38.13080360867914
1739209715.0855725;-45.120503652039325
1739209715.0855756;-38.13080360867914
1739209715.085579;-38.13080360867914
1739209715.0855823;-38.13080360867914
1739209715.0855856;-45.120503652039325
1739209715.085589;-38.13080360867914
1739209715.085592;-38.13080360867914
1739209715.0855954;-45.120503652039325
1739209715.0855987;-38.13080360867914
1739209715.085602;-27.267205301931607
1739209715.0856054;-45.120503652039325
1739209715.0856087;-38.13080360867914
1739209715.0856118;-38.13080360867914
1739209715.0856152;-38.13080360867914
1739209715.0856185;-38.13080360867914
1739209715.0856218;-45.120503652039325
1739209715.0856252;-35.57807855764607
1739209715.0856283;-38.13080360867914
1739209715.0856316;-38.13080360867914
1739209715.085635;-38.13080360867914
1739209715.0856383;-38.13080360867914
1739209715.0856416;-35.57807855764607
1739209715.0856447;-38.13080360867914
1739209715.085648;-45.120503652039325
1739209715.0856514;-38.13080360867914
1739209715.0856547;-45.120503652039325
1739209715.085658;-45.120503652039325
1739209715.0856614;-38.13080360867914
1739209715.0856645;-38.13080360867914
1739209715.0856678;-38.13080360867914
1739209715.0856712;-38.13080360867914
1739209715.0856745;-45.120503652039325
1739209715.0856779;-38.13080360867914
1739209715.085681;-38.13080360867914
1739209715.0856843;-45.120503652039325
1739209715.0856876;-38.13080360867914
1739209715.085691;-38.13080360867914
1739209715.0856943;-32.816014438256545
1739209715.0856974;-38.13080360867914
1739209715.0857008;-45.120503652039325
1739209715.085704;-35.57807855764607
1739209715.0857074;-45.120503652039325
1739209715.0857108;-45.120503652039325
1739209715.085714;-45.120503652039325
1739209715.0857172;-45.120503652039325
1739209715.0857205;-45.120503652039325
1739209715.0857239;-38.13080360867914
1739209715.0857272;-38.13080360867914
1739209715.0857306;-45.120503652039325
1739209715.0857337;-33.981070128970906
1739209715.085737;-38.13080360867914
1739209715.0857403;-38.13080360867914
1739209715.0857437;-38.13080360867914
1739209715.085747;-38.13080360867914
1739209715.0857503;-38.13080360867914
1739209715.0857534;-45.120503652039325
1739209715.0857568;-38.13080360867914
1739209715.08576;-38.13080360867914
1739209715.0857635;-45.120503652039325
1739209715.0857668;-38.13080360867914
1739209715.08577;-38.13080360867914
1739209715.0857732;-38.13080360867914
1739209715.0857766;-38.13080360867914
1739209715.08578;-45.120503652039325
1739209715.0857832;-35.57807855764607
1739209715.0857863;-38.13080360867914
1739209715.0857897;-45.120503652039325
1739209715.085793;-38.13080360867914
1739209715.0857964;-35.57807855764607
1739209715.0857997;-35.57807855764607
1739209715.085803;-45.120503652039325
1739209715.0858061;-38.13080360867914
1739209715.0858095;-38.13080360867914
1739209715.0858128;-45.120503652039325
1739209715.0858161;-33.981070128970906
1739209715.0858195;-45.120503652039325
1739209715.0858226;-38.13080360867914
1739209715.085826;-38.13080360867914
1739209715.0858293;-35.57807855764607
1739209715.0858326;-38.13080360867914
1739209715.085836;-38.13080360867914
1739209715.0858393;-45.120503652039325
1739209715.0858424;-45.120503652039325
1739209715.0858457;-38.13080360867914
1739209715.085849;-45.120503652039325
1739209715.0858524;-45.120503652039325
1739209715.0858557;-45.120503652039325
1739209715.0858588;-45.120503652039325
1739209715.0858622;-45.120503652039325
1739209715.0858655;-45.120503652039325
1739209715.0858688;-38.13080360867914
1739209715.0858722;-45.120503652039325
1739209715.0858753;-45.120503652039325
1739209715.0858786;-38.13080360867914
1739209715.085882;-31.141103565318915
1739209715.0858853;-38.13080360867914
1739209715.0858886;-45.120503652039325
1739209715.085892;-45.120503652039325
1739209715.085895;-33.981070128970906
1739209715.0858984;-35.57807855764607
1739209715.0859017;-38.13080360867914
1739209715.085905;-45.120503652039325
1739209715.0859084;-45.120503652039325
1739209715.0859115;-45.120503652039325
1739209715.0859149;-45.120503652039325
1739209715.0859182;-45.120503652039325
1739209715.0859215;-38.13080360867914
1739209715.0859249;-45.120503652039325
1739209715.0859282;-32.816014438256545
1739209715.0859313;-38.13080360867914
1739209715.0859346;-38.13080360867914
1739209715.085938;-45.120503652039325
1739209715.0859413;-38.13080360867914
1739209715.0859447;-38.13080360867914
1739209715.0859478;-26.991370085610722
1739209715.085951;-35.57807855764607
1739209715.0859544;-45.120503652039325
1739209715.0859578;-38.13080360867914
1739209715.085961;-33.981070128970906
1739209715.0859642;-38.13080360867914
1739209715.0859675;-45.120503652039325
1739209715.0859709;-38.13080360867914
1739209715.0859742;-38.13080360867914
1739209715.0859776;-45.120503652039325
1739209715.085981;-38.13080360867914
1739209715.085984;-45.120503652039325
1739209715.0859873;-45.120503652039325
1739209715.0859907;-45.120503652039325
1739209715.085994;-45.120503652039325
1739209715.0859973;-45.120503652039325
1739209715.0860004;-45.120503652039325
1739209715.0860038;-38.13080360867914
1739209715.086007;-38.13080360867914
1739209715.0860105;-45.120503652039325
1739209715.0860138;-45.120503652039325
1739209715.086017;-38.13080360867914
1739209715.0860202;-38.13080360867914
1739209715.0860236;-45.120503652039325
1739209715.086027;-27.8777449560314
1739209715.0860302;-32.816014438256545
1739209715.0860336;-45.120503652039325
1739209715.0860367;-38.13080360867914
1739209715.08604;-35.57807855764607
1739209715.0860434;-33.981070128970906
1739209715.0860467;-45.120503652039325
1739209715.08605;-33.981070128970906
1739209715.0860531;-38.13080360867914
1739209715.0860565;-45.120503652039325
1739209715.0860598;-38.13080360867914
1739209715.0860631;-45.120503652039325
1739209715.0860665;-45.120503652039325
1739209715.0860698;-45.120503652039325
1739209715.086073;-45.120503652039325
1739209715.0860763;-45.120503652039325
1739209715.0860796;-32.816014438256545
1739209715.086083;-29.438486411369333
1739209715.0860863;-38.13080360867914
1739209715.0860894;-38.13080360867914
1739209715.0860927;-45.120503652039325
1739209715.086096;-45.120503652039325
1739209715.0860994;-38.13080360867914
1739209715.0861027;-38.13080360867914
1739209715.0861058;-38.13080360867914
1739209715.0861092;-35.57807855764607
1739209715.0861125;-45.120503652039325
1739209715.0861158;-38.13080360867914
1739209715.0861192;-35.57807855764607
1739209715.0861225;-38.13080360867914
1739209715.0861256;-45.120503652039325
1739209715.086129;-45.120503652039325
1739209715.0861323;-45.120503652039325
1739209715.0861347;-45.120503652039325
1739209715.0861373;-45.120503652039325
1739209715.0861397;-38.13080360867914
1739209715.086142;-45.120503652039325
1739209715.0861444;-33.981070128970906
1739209715.086147;-38.13080360867914
1739209715.0861495;-45.120503652039325
1739209715.0861518;-32.816014438256545
1739209715.0861542;-32.816014438256545
1739209715.0861568;-45.120503652039325
1739209715.0861592;-38.13080360867914
1739209715.0861616;-38.13080360867914
1739209715.0861642;-38.13080360867914
1739209715.0861666;-45.120503652039325
1739209715.086169;-45.120503652039325
1739209715.0861714;-45.120503652039325
1739209715.086174;-45.120503652039325
1739209715.0861764;-45.120503652039325
1739209715.0861788;-45.120503652039325
1739209715.0861812;-45.120503652039325
1739209715.0861838;-32.816014438256545
1739209715.0861862;-45.120503652039325
1739209715.0861886;-45.120503652039325
1739209715.0861912;-38.13080360867914
1739209715.0861936;-33.981070128970906
1739209715.086196;-38.13080360867914
1739209715.0861983;-45.120503652039325
1739209715.086201;-38.13080360867914
1739209715.0862033;-38.13080360867914
1739209715.0862057;-33.981070128970906
1739209715.086208;-35.57807855764607
1739209715.0862107;-38.13080360867914
1739209715.086213;-38.13080360867914
1739209715.0862155;-33.981070128970906
1739209715.086218;-45.120503652039325
1739209715.0862205;-38.13080360867914
1739209715.086223;-35.57807855764607
1739209715.0862253;-38.13080360867914
1739209715.086228;-45.120503652039325
1739209715.0862303;-38.13080360867914
1739209715.0862327;-31.141103565318915
1739209715.086235;-33.981070128970906
1739209715.0862377;-38.13080360867914
1739209715.08624;-38.13080360867914
1739209715.0862424;-38.13080360867914
1739209715.0862448;-45.120503652039325
1739209715.0862474;-45.120503652039325
1739209715.0862498;-35.57807855764607
1739209715.0862522;-33.981070128970906
1739209715.0862548;-45.120503652039325
1739209715.0862572;-45.120503652039325
1739209715.0862596;-38.13080360867914
1739209715.086262;-33.981070128970906
1739209715.0862646;-45.120503652039325
1739209715.086267;-45.120503652039325
1739209715.0862694;-45.120503652039325
1739209715.0862718;-38.13080360867914
1739209715.0862744;-45.120503652039325
1739209715.0862768;-45.120503652039325
1739209715.0862792;-45.120503652039325
1739209715.0862818;-33.981070128970906
1739209715.0862842;-38.13080360867914
1739209715.0862865;-45.120503652039325
1739209715.086289;-32.816014438256545
1739209715.0862916;-38.13080360867914
1739209715.086294;-45.120503652039325
1739209715.0862963;-35.57807855764607
1739209715.0862987;-38.13080360867914
1739209715.0863013;-45.120503652039325
1739209715.0863037;-45.120503652039325
1739209715.086306;-38.13080360867914
1739209715.0863087;-38.13080360867914
1739209715.086311;-38.13080360867914
1739209715.0863135;-33.981070128970906
1739209715.0863159;-45.120503652039325
1739209715.0863185;-45.120503652039325
1739209715.0863209;-45.120503652039325
1739209715.0863233;-45.120503652039325
1739209715.0863256;-45.120503652039325
1739209715.0863283;-38.13080360867914
1739209715.0863307;-38.13080360867914
1739209715.086333;-35.57807855764607
1739209715.0863357;-38.13080360867914
1739209715.086338;-38.13080360867914
1739209715.0863404;-45.120503652039325
1739209715.0863428;-45.120503652039325
1739209715.0863454;-38.13080360867914
1739209715.0863478;-45.120503652039325
1739209715.0863502;-33.981070128970906
1739209715.0863526;-27.267205301931607
1739209715.0863552;-45.120503652039325
1739209715.0863576;-45.120503652039325
1739209715.08636;-38.13080360867914
1739209715.0863626;-38.13080360867914
1739209715.086365;-45.120503652039325
1739209715.0863674;-45.120503652039325
1739209715.0863698;-45.120503652039325
1739209715.0863724;-38.13080360867914
1739209715.0863748;-45.120503652039325
1739209715.0863771;-45.120503652039325
1739209715.0863795;-38.13080360867914
1739209715.0863822;-45.120503652039325
1739209715.0863845;-38.13080360867914
1739209715.086387;-38.13080360867914
1739209715.0863895;-45.120503652039325
1739209715.086392;-38.13080360867914
1739209715.0863943;-38.13080360867914
1739209715.0863967;-45.120503652039325
1739209715.0863993;-45.120503652039325
1739209715.0864017;-38.13080360867914
1739209715.086404;-35.57807855764607
1739209715.0864065;-38.13080360867914
1739209715.086409;-38.13080360867914
1739209715.0864115;-31.141103565318915
1739209715.0864139;-45.120503652039325
1739209715.0864162;-45.120503652039325
1739209715.0864189;-45.120503652039325
1739209715.0864213;-38.13080360867914
1739209715.0864236;-45.120503652039325
1739209715.0864263;-38.13080360867914
1739209715.0864286;-38.13080360867914
1739209715.086431;-33.981070128970956
1739209715.0864334;-45.120503652039325
1739209715.086436;-33.981070128970906
1739209715.0864384;-38.13080360867914
1739209715.0864408;-38.13080360867914
1739209715.0864432;-45.120503652039325
1739209715.0864458;-45.120503652039325
1739209715.0864482;-38.13080360867914
1739209715.0864506;-33.981070128970906
1739209715.0864532;-38.13080360867914
1739209715.0864556;-45.120503652039325
1739209715.086458;-45.120503652039325
1739209715.0864604;-45.120503652039325
1739209715.086463;-45.120503652039325
1739209715.0864654;-38.13080360867914
1739209715.0864677;-45.120503652039325
1739209715.0864701;-38.13080360867914
1739209715.0864727;-38.13080360867914
1739209715.0864751;-38.13080360867914
1739209715.0864775;-38.13080360867914
1739209715.0864801;-33.981070128970906
1739209715.0864825;-38.13080360867914
1739209715.086485;-45.120503652039325
1739209715.0864873;-33.981070128970906
1739209715.08649;-38.13080360867914
1739209715.0864923;-33.981070128970906
1739209715.0864947;-38.13080360867914
1739209715.086497;-45.120503652039325
1739209715.0864997;-38.13080360867914
1739209715.086502;-35.57807855764607
1739209715.0865045;-45.120503652039325
1739209715.086507;-45.120503652039325
1739209715.0865095;-38.13080360867914
1739209715.0865119;-35.57807855764607
1739209715.0865142;-45.120503652039325
1739209715.0865169;-45.120503652039325
1739209715.0865192;-38.13080360867914
1739209715.0865216;-45.120503652039325
1739209715.086524;-45.120503652039325
1739209715.0865266;-38.13080360867914
1739209715.086529;-45.120503652039325
1739209715.0865314;-45.120503652039325
1739209715.086534;-45.120503652039325
1739209715.0865364;-45.120503652039325
1739209715.0865388;-45.120503652039325
1739209715.0865412;-38.13080360867914
1739209715.0865438;-45.120503652039325
1739209715.0865462;-45.120503652039325
1739209715.0865486;-35.57807855764607
1739209715.086551;-38.13080360867914
1739209715.0865536;-38.13080360867914
1739209715.086556;-38.13080360867914
1739209715.0865583;-38.13080360867914
1739209715.086561;-38.13080360867914
1739209715.0865633;-38.13080360867914
1739209715.0865657;-38.13080360867914
1739209715.086568;-45.120503652039325
1739209715.0865707;-45.120503652039325
1739209715.0865731;-38.13080360867914
1739209715.0865755;-38.13080360867914
1739209715.086578;-45.120503652039325
1739209715.0865805;-38.13080360867914
1739209715.086583;-38.13080360867914
1739209715.0865853;-45.120503652039325
1739209715.0865877;-38.13080360867914
1739209715.0865903;-38.13080360867914
1739209715.0865927;-45.120503652039325
1739209715.086595;-35.57807855764607
1739209715.0865977;-45.120503652039325
1739209715.0866;-45.120503652039325
1739209715.0866024;-45.120503652039325
1739209715.0866048;-45.120503652039325
1739209715.0866075;-38.13080360867914
1739209715.0866098;-38.13080360867914
1739209715.0866122;-45.120503652039325
1739209715.0866146;-38.13080360867914
1739209715.0866172;-38.13080360867914
1739209715.0866196;-38.13080360867914
1739209715.086622;-45.120503652039325
1739209715.0866246;-38.13080360867914
1739209715.086627;-45.120503652039325
1739209715.0866294;-38.13080360867914
1739209715.0866318;-38.13080360867914
1739209715.0866344;-38.13080360867914
1739209715.0866368;-45.120503652039325
1739209715.0866392;-45.120503652039325
1739209715.0866416;-38.13080360867914
1739209715.0866442;-45.120503652039325
1739209715.0866466;-38.13080360867914
1739209715.086649;-38.13080360867914
1739209715.0866516;-38.13080360867914
1739209715.086654;-38.13080360867914
1739209715.0866563;-45.120503652039325
1739209715.0866587;-33.981070128970906
1739209715.0866613;-33.981070128970906
1739209715.0866637;-38.13080360867914
1739209715.086666;-38.13080360867914
1739209715.0866685;-33.981070128970906
1739209715.086671;-38.13080360867914
1739209715.0866735;-38.13080360867914
1739209715.086676;-38.13080360867914
1739209715.0866785;-45.120503652039325
1739209715.086681;-38.13080360867914
1739209715.0866833;-38.13080360867914
1739209715.0866857;-38.13080360867914
1739209715.0866883;-33.981070128970906
1739209715.0866907;-33.981070128970906
1739209715.086693;-31.141103565318915
1739209715.0866954;-38.13080360867914
1739209715.086698;-38.13080360867914
1739209715.0867004;-38.13080360867914
1739209715.0867028;-38.13080360867914
1739209715.0867054;-45.120503652039325
1739209715.0867078;-45.120503652039325
1739209715.0867102;-38.13080360867914
1739209715.0867126;-45.120503652039325
1739209715.0867152;-38.13080360867914
1739209715.0867176;-38.13080360867914
1739209715.08672;-38.13080360867914
1739209715.0867224;-38.13080360867914
1739209715.086725;-45.120503652039325
1739209715.0867274;-45.120503652039325
1739209715.0867298;-38.13080360867914
1739209715.0867324;-38.13080360867914
1739209715.0867348;-38.13080360867914
1739209715.0867372;-38.13080360867914
1739209715.0867395;-38.13080360867914
1739209715.0867422;-38.13080360867914
1739209715.0867445;-45.120503652039325
1739209715.086747;-45.120503652039325
1739209715.0867493;-32.816014438256545
1739209715.086752;-33.981070128970906
1739209715.0867543;-35.57807855764607
1739209715.0867567;-38.13080360867914
1739209715.086759;-38.13080360867914
1739209715.0867617;-45.120503652039325
1739209715.086764;-45.120503652039325
1739209715.0867665;-38.13080360867914
1739209715.086769;-38.13080360867914
1739209715.0867715;-38.13080360867914
1739209715.0867739;-38.13080360867914
1739209715.0867763;-38.13080360867914
1739209715.0867789;-45.120503652039325
1739209715.0867813;-45.120503652039325
1739209715.0867836;-38.13080360867914
1739209715.086786;-35.57807855764607
1739209715.0867887;-31.141103565318915
1739209715.086791;-38.13080360867914
1739209715.0867934;-38.13080360867914
1739209715.086796;-32.816014438256545
1739209715.0867984;-38.13080360867914
1739209715.0868008;-45.120503652039325
1739209715.0868032;-33.981070128970906
1739209715.0868058;-38.13080360867914
1739209715.0868082;-32.81601443825658
1739209715.0868106;-45.120503652039325
1739209715.086813;-38.13080360867914
1739209715.0868156;-38.13080360867914
1739209715.086818;-38.13080360867914
1739209715.0868204;-38.13080360867914
1739209715.086823;-38.13080360867914
1739209715.0868254;-35.57807855764607
1739209715.0868278;-33.981070128970906
1739209715.0868301;-45.120503652039325
1739209715.0868328;-33.981070128970906
1739209715.0868351;-32.816014438256545
1739209715.0868375;-45.120503652039325
1739209715.08684;-45.120503652039325
1739209715.0868425;-45.120503652039325
1739209715.086845;-45.120503652039325
1739209715.0868473;-33.981070128970906
1739209715.08685;-38.13080360867914
1739209715.0868523;-38.13080360867914
1739209715.0868547;-45.120503652039325
1739209715.086857;-35.57807855764607
1739209715.0868597;-38.13080360867914
1739209715.086862;-45.120503652039325
1739209715.0868645;-45.120503652039325
1739209715.0868669;-35.57807855764607
1739209715.0868695;-45.120503652039325
1739209715.0868719;-38.13080360867914
1739209715.0868742;-45.120503652039325
1739209715.0868769;-45.120503652039325
1739209715.0868793;-45.120503652039325
1739209715.0868816;-45.120503652039325
1739209715.086884;-45.120503652039325
1739209715.0868866;-25.826314394896357
1739209715.086889;-32.816014438256545
1739209715.0868914;-45.120503652039325
1739209715.0868938;-45.120503652039325
1739209715.0868964;-35.57807855764607
1739209715.0868988;-38.13080360867914
1739209715.0869012;-38.13080360867914
1739209715.0869038;-45.120503652039325
1739209715.0869062;-38.13080360867914
1739209715.0869086;-38.13080360867914
1739209715.086911;-38.13080360867914
1739209715.0869136;-45.120503652039325
1739209715.086916;-35.57807855764607
1739209715.0869184;-38.13080360867914
1739209715.0869207;-38.13080360867914
1739209715.0869234;-45.120503652039325
1739209715.0869257;-45.120503652039325
1739209715.0869281;-33.981070128970906
1739209715.0869308;-38.13080360867914
1739209715.0869331;-38.13080360867914
1739209715.0869355;-38.13080360867914
1739209715.086938;-38.13080360867914
1739209715.0869405;-45.120503652039325
1739209715.086943;-45.120503652039325
1739209715.0869453;-33.981070128970906
1739209715.0869477;-38.13080360867914
1739209715.0869503;-38.13080360867914
1739209715.0869527;-38.13080360867914
1739209715.086955;-38.13080360867914
1739209715.0869575;-45.120503652039325
1739209715.08696;-45.120503652039325
1739209715.0869625;-45.120503652039325
1739209715.0869648;-38.13080360867914
1739209715.0869675;-38.13080360867914
1739209715.0869699;-45.120503652039325
1739209715.0869722;-45.120503652039325
1739209715.0869746;-38.13080360867914
1739209715.0869772;-35.57807855764607
1739209715.0869796;-45.120503652039325
1739209715.086982;-38.13080360867914
1739209715.0869844;-33.981070128970906
1739209715.086987;-32.816014438256545
1739209715.0869894;-45.120503652039325
1739209715.0869918;-38.13080360867914
1739209715.0869944;-45.120503652039325
1739209715.0869968;-45.120503652039325
1739209715.0869992;-45.120503652039325
1739209715.0870016;-45.120503652039325
1739209715.0870042;-45.120503652039325
1739209715.0870066;-45.120503652039325
1739209715.087009;-45.120503652039325
1739209715.0870113;-45.120503652039325
1739209715.087014;-32.816014438256545
1739209715.0870163;-38.13080360867914
1739209715.0870187;-45.120503652039325
1739209715.0870214;-45.120503652039325
1739209715.0870237;-35.57807855764607
1739209715.0870261;-30.49652367304973
1739209715.0870285;-38.13080360867914
1739209715.0870311;-45.120503652039325
1739209715.0870335;-45.120503652039325
1739209715.087036;-33.981070128970906
1739209715.0870383;-38.13080360867914
1739209715.087041;-45.120503652039325
1739209715.0870433;-45.120503652039325
1739209715.0870457;-45.120503652039325
1739209715.0870483;-45.120503652039325
1739209715.0870507;-35.57807855764607
1739209715.087053;-38.13080360867914
1739209715.0870554;-45.120503652039325
1739209715.087058;-38.13080360867914
1739209715.0870605;-45.120503652039325
1739209715.0870628;-45.120503652039325
1739209715.0870652;-45.120503652039325
1739209715.0870678;-45.120503652039325
1739209715.0870702;-45.120503652039325
1739209715.0870726;-38.13080360867914
1739209715.0870752;-38.13080360867914
1739209715.0870776;-45.120503652039325
1739209715.08708;-45.120503652039325
1739209715.0870824;-38.13080360867914
1739209715.087085;-27.267205301931607
1739209715.0870874;-35.57807855764607
1739209715.0870898;-38.13080360867914
1739209715.0870922;-45.120503652039325
1739209715.0870948;-38.13080360867914
1739209715.0870972;-45.120503652039325
1739209715.0870996;-38.13080360867914
1739209715.0871022;-45.120503652039325
1739209715.0871046;-38.13080360867914
1739209715.087107;-45.120503652039325
1739209715.0871093;-38.13080360867914
1739209715.087112;-35.57807855764607
1739209715.0871143;-38.13080360867914
1739209715.0871167;-45.120503652039325
1739209715.087119;-45.120503652039325
1739209715.0871217;-45.120503652039325
1739209715.087124;-33.981070128970906
1739209715.0871265;-38.13080360867914
1739209715.0871289;-45.120503652039325
1739209715.0871315;-35.57807855764607
1739209715.087134;-32.816014438256545
1739209715.0871363;-45.120503652039325
1739209715.087139;-45.120503652039325
1739209715.0871413;-33.981070128970906
1739209715.0871437;-31.141103565318915
1739209715.087146;-38.13080360867914
1739209715.0871487;-45.120503652039325
1739209715.087151;-38.13080360867914
1739209715.0871534;-38.13080360867914
1739209715.0871558;-35.57807855764607
1739209715.0871584;-38.13080360867914
1739209715.0871608;-38.13080360867914
1739209715.0871632;-32.816014438256545
1739209715.0871658;-38.13080360867914
1739209715.0871682;-38.13080360867914
1739209715.0871706;-45.120503652039325
1739209715.087173;-45.120503652039325
1739209715.0871756;-45.120503652039325
1739209715.087178;-38.13080360867914
1739209715.0871804;-38.13080360867914
1739209715.0871828;-33.981070128970906
1739209715.0871854;-38.13080360867914
1739209715.0871878;-35.57807855764607
1739209715.0871902;-38.13080360867914
1739209715.0871928;-38.13080360867914
1739209715.0871952;-33.981070128970906
1739209715.0871975;-45.120503652039325
1739209715.0872;-45.120503652039325
1739209715.0872025;-45.120503652039325
1739209715.087205;-35.57807855764607
1739209715.0872073;-38.13080360867914
1739209715.0872097;-45.120503652039325
1739209715.0872123;-38.13080360867914
1739209715.0872147;-38.13080360867914
1739209715.087217;-45.120503652039325
1739209715.0872197;-45.120503652039325
1739209715.087222;-45.120503652039325
1739209715.0872245;-45.120503652039325
1739209715.0872269;-45.120503652039325
1739209715.0872295;-38.13080360867914
1739209715.0872319;-33.981070128970906
