CAN Message; 0x1d3:00005adc284b002b
1739209818.121337;-31.141103565318915
1739209818.121344;-35.57807855764607
1739209818.121351;-27.267205301931607
1739209818.1213582;-20.954098578656478
1739209818.121365;-26.487275050834715
1739209818.1213722;-45.120503652039325
1739209818.1213791;-45.120503652039325
1739209818.1213863;-45.120503652039325
1739209818.1213934;-29.438486411369333
1739209818.1214004;-33.981070128970906
1739209818.1214075;-45.120503652039325
1739209818.1214144;-38.13080360867914
1739209818.1214216;-45.120503652039325
1739209818.1214287;-38.13080360867914
1739209818.1214356;-45.120503652039325
1739209818.1214428;-25.826314394896364
1739209818.1214497;-22.740042620751332
1739209818.1214569;-45.120503652039325
1739209818.1214638;-30.49652367304976
1739209818.121471;-24.589719217205094
1739209818.121478;-32.816014438256545
1739209818.121485;-38.13080360867914
1739209818.1214921;-33.981070128970906
1739209818.121499;-32.816014438256545
1739209818.1215062;-45.120503652039325
1739209818.1215134;-38.13080360867914
1739209818.1215203;-38.13080360867914
1739209818.1215274;-29.438486411369333
1739209818.1215343;-21.676580915188183
1739209818.1215415;-33.981070128970956
1739209818.1215487;-45.120503652039325
1739209818.1215556;-29.438486411369354
1739209818.1215627;-38.13080360867914
1739209818.1215696;-26.991370085610722
1739209818.1215768;-31.141103565318915
1739209818.1215837;-45.120503652039325
1739209818.1215909;-45.120503652039325
1739209818.121598;-45.120503652039325
1739209818.121605;-45.120503652039325
1739209818.121612;-38.13080360867914
1739209818.121619;-24.589719217205094
1739209818.1216261;-25.62660358559016
1739209818.1216333;-33.981070128970906
1739209818.1216402;-33.981070128970906
1739209818.1216474;-32.816014438256545
1739209818.1216543;-35.57807855764607
1739209818.1216614;-45.120503652039325
1739209818.1216683;-35.57807855764607
1739209818.1216755;-38.13080360867914
1739209818.1216826;-45.120503652039325
1739209818.1216896;-45.120503652039325
1739209818.1216967;-27.877744956031417
1739209818.1217036;-38.13080360867914
1739209818.1217108;-38.13080360867914
1739209818.121718;-45.120503652039325
1739209818.1217248;-45.120503652039325
1739209818.121732;-38.13080360867914
1739209818.121739;-33.981070128970906
1739209818.121746;-45.120503652039325
1739209818.1217532;-33.981070128970906
1739209818.1217601;-45.120503652039325
1739209818.1217673;-45.120503652039325
1739209818.1217742;-45.120503652039325
1739209818.1217813;-45.120503652039325
1739209818.1217883;-35.57807855764607
1739209818.1217954;-38.13080360867914
1739209818.1218026;-38.13080360867914
1739209818.1218095;-38.13080360867914
1739209818.1218166;-35.57807855764607
1739209818.1218235;-35.57807855764607
1739209818.1218307;-35.57807855764607
1739209818.1218379;-35.57807855764607
1739209818.1218448;-35.57807855764607
1739209818.121852;-45.120503652039325
1739209818.1218588;-38.13080360867914
1739209818.121866;-33.981070128970906
1739209818.121873;-38.13080360867914
1739209818.12188;-33.981070128970906
1739209818.1218872;-45.120503652039325
1739209818.1218941;-35.57807855764607
1739209818.1219013;-38.13080360867914
1739209818.1219082;-31.141103565318915
1739209818.1219153;-45.120503652039325
1739209818.1219225;-38.13080360867914
1739209818.1219294;-35.57807855764607
1739209818.1219366;-38.13080360867914
1739209818.1219435;-45.120503652039325
1739209818.1219506;-38.13080360867914
1739209818.1219578;-45.120503652039325
1739209818.1219647;-45.120503652039325
1739209818.1219718;-38.13080360867914
1739209818.1219788;-33.981070128970906
1739209818.121986;-38.13080360867914
1739209818.1219928;-45.120503652039325
1739209818.122;-45.120503652039325
1739209818.1220071;-45.120503652039325
1739209818.122014;-45.120503652039325
1739209818.1220212;-45.120503652039325
1739209818.122028;-45.120503652039325
1739209818.1220353;-33.981070128970906
1739209818.1220424;-38.13080360867914
1739209818.1220493;-38.13080360867914
1739209818.1220565;-45.120503652039325
1739209818.1220634;-45.120503652039325
1739209818.1220706;-45.120503652039325
1739209818.1220775;-38.13080360867914
1739209818.1220846;-38.13080360867914
1739209818.1220918;-38.13080360867914
1739209818.1220987;-38.13080360867914
1739209818.1221058;-45.120503652039325
1739209818.1221128;-35.57807855764607
1739209818.12212;-38.13080360867914
1739209818.122127;-38.13080360867914
1739209818.122134;-35.57807855764607
1739209818.1221411;-45.120503652039325
1739209818.122148;-45.120503652039325
1739209818.1221552;-45.120503652039325
1739209818.1221623;-38.13080360867914
1739209818.1221693;-45.120503652039325
1739209818.1221764;-38.13080360867914
1739209818.1221833;-38.13080360867914
1739209818.1221905;-45.120503652039325
1739209818.1221974;-45.120503652039325
1739209818.1222045;-45.120503652039325
1739209818.1222117;-32.816014438256545
1739209818.1222186;-38.13080360867914
1739209818.1222258;-45.120503652039325
1739209818.1222327;-45.120503652039325
1739209818.1222398;-32.816014438256545
1739209818.122247;-45.120503652039325
1739209818.122254;-31.141103565318915
1739209818.122261;-29.438486411369333
1739209818.122268;-35.57807855764607
1739209818.122275;-38.13080360867914
1739209818.122282;-33.981070128970906
1739209818.1222892;-45.120503652039325
1739209818.1222963;-28.588378514285886
1739209818.1223032;-33.981070128970906
1739209818.1223104;-33.981070128970956
1739209818.1223173;-28.58837851428586
1739209818.1223245;-26.487275050834715
1739209818.1223316;-30.49652367304976
1739209818.1223385;-38.13080360867914
1739209818.1223457;-38.13080360867914
1739209818.1223526;-35.57807855764607
1739209818.1223598;-31.141103565318915
1739209818.122367;-31.141103565318915
1739209818.1223738;-33.981070128970956
1739209818.122381;-28.992665084841942
1739209818.122388;-28.992665084841942
1739209818.122395;-23.50682362968953
1739209818.122402;-45.120503652039325
1739209818.122409;-38.13080360867914
1739209818.1224163;-32.816014438256545
1739209818.1224232;-31.141103565318915
1739209818.1224303;-33.981070128970956
1739209818.1224372;-24.589719217205094
1739209818.1224444;-32.816014438256545
1739209818.1224515;-33.981070128970906
1739209818.1224585;-45.120503652039325
1739209818.1224656;-33.981070128970956
1739209818.1224725;-26.487275050834715
1739209818.1224797;-45.120503652039325
1739209818.1224866;-26.991370085610722
1739209818.1224937;-26.035653463252796
1739209818.122501;-28.58837851428586
1739209818.1225078;-31.141103565318915
1739209818.122515;-31.141103565318943
1739209818.1225219;-33.981070128970906
1739209818.122529;-30.49652367304973
1739209818.1225362;-45.120503652039325
1739209818.122543;-26.991370085610722
1739209818.1225502;-33.981070128970956
1739209818.1225572;-31.141103565318943
1739209818.1225643;-30.49652367304973
1739209818.1225712;-29.438486411369333
1739209818.1225784;-38.13080360867914
1739209818.1225855;-31.14110356531892
1739209818.1225924;-33.981070128970956
1739209818.1225996;-35.57807855764607
1739209818.1226065;-26.487275050834715
1739209818.1226137;-24.15140352195872
1739209818.1226208;-28.992665084841942
1739209818.1226277;-45.120503652039325
1739209818.122635;-45.120503652039325
1739209818.1226418;-30.49652367304973
1739209818.122649;-38.13080360867914
1739209818.122656;-45.120503652039325
1739209818.122663;-38.13080360867914
1739209818.1226702;-30.49652367304973
1739209818.122677;-31.141103565318943
1739209818.1226842;-28.992665084841967
1739209818.1226912;-25.826314394896364
1739209818.1226983;-25.826314394896354
1739209818.1227055;-38.13080360867914
1739209818.1227124;-33.981070128970906
1739209818.1227195;-30.49652367304973
1739209818.1227264;-45.120503652039325
1739209818.1227336;-38.13080360867914
1739209818.1227407;-45.120503652039325
1739209818.1227477;-32.816014438256545
1739209818.1227548;-35.57807855764607
1739209818.1227617;-45.120503652039325
1739209818.1227689;-27.267205301931607
1739209818.1227758;-29.438486411369333
1739209818.122783;-32.816014438256545
1739209818.12279;-38.13080360867914
1739209818.122797;-29.438486411369347
1739209818.1228042;-30.49652367304973
1739209818.122811;-45.120503652039325
1739209818.1228182;-26.991370085610736
1739209818.1228254;-28.992665084841942
1739209818.1228323;-45.120503652039325
1739209818.1228395;-31.141103565318915
1739209818.1228464;-38.13080360867914
1739209818.1228535;-38.13080360867914
1739209818.1228607;-25.826314394896354
1739209818.1228676;-38.13080360867914
1739209818.1228747;-26.03565346325281
1739209818.1228817;-25.077289914212862
1739209818.1228888;-38.13080360867914
1739209818.1228957;-28.992665084841942
1739209818.1229029;-31.141103565318893
1739209818.12291;-33.981070128970906
1739209818.122917;-38.13080360867914
1739209818.122924;-45.120503652039325
1739209818.122931;-33.981070128970906
1739209818.1229382;-30.49652367304973
1739209818.1229453;-33.981070128970956
1739209818.1229522;-31.141103565318915
1739209818.1229594;-28.992665084841942
1739209818.1229663;-35.57807855764607
1739209818.1229734;-31.141103565318915
1739209818.1229804;-45.120503652039325
1739209818.1229875;-31.141103565318943
1739209818.1229947;-31.141103565318915
1739209818.1230016;-33.981070128970956
1739209818.1230087;-30.49652367304976
1739209818.1230156;-26.991370085610722
1739209818.1230228;-25.826314394896357
1739209818.12303;-30.49652367304973
1739209818.1230369;-38.13080360867914
1739209818.123044;-29.438486411369333
1739209818.123051;-33.981070128970906
1739209818.123058;-31.141103565318915
1739209818.1230652;-28.218542851754165
1739209818.1230721;-45.120503652039325
1739209818.1230793;-45.120503652039325
1739209818.1230862;-28.58837851428586
1739209818.1230934;-30.49652367304973
1739209818.1231003;-38.13080360867914
1739209818.1231074;-45.120503652039325
1739209818.1231146;-31.141103565318915
1739209818.1231215;-33.981070128970906
1739209818.1231287;-26.991370085610722
1739209818.1231356;-28.992665084841942
1739209818.1231427;-30.49652367304973
1739209818.1231499;-30.49652367304973
1739209818.1231568;-45.120503652039325
1739209818.123164;-31.141103565318915
1739209818.1231709;-33.981070128970906
1739209818.123178;-35.57807855764607
1739209818.123185;-29.438486411369333
1739209818.123192;-30.49652367304973
1739209818.1231992;-28.992665084841942
1739209818.1232061;-45.120503652039325
1739209818.1232133;-38.13080360867914
1739209818.1232202;-27.267205301931607
1739209818.1232274;-33.981070128970906
1739209818.1232345;-45.120503652039325
1739209818.1232414;-33.981070128970906
1739209818.1232486;-33.981070128970906
1739209818.1232555;-33.981070128970956
1739209818.1232626;-28.992665084841942
1739209818.1232696;-45.120503652039325
1739209818.1232767;-35.57807855764607
1739209818.1232839;-38.13080360867914
1739209818.1232908;-29.438486411369354
1739209818.123298;-33.981070128970906
1739209818.1233048;-35.57807855764607
1739209818.123312;-31.141103565318915
1739209818.1233191;-33.981070128970906
1739209818.123326;-28.58837851428586
1739209818.1233332;-28.992665084841942
1739209818.1233401;-31.141103565318943
1739209818.1233473;-38.13080360867914
1739209818.1233544;-45.120503652039325
1739209818.1233613;-45.120503652039325
1739209818.1233685;-30.49652367304973
1739209818.1233754;-33.981070128970906
1739209818.1233826;-45.120503652039325
1739209818.1233895;-33.981070128970906
1739209818.1233966;-45.120503652039325
1739209818.1234038;-38.13080360867914
1739209818.1234107;-33.981070128970956
1739209818.1234179;-38.13080360867914
1739209818.1234248;-35.57807855764607
1739209818.123432;-38.13080360867914
1739209818.123439;-26.487275050834715
1739209818.123446;-30.49652367304973
1739209818.1234531;-31.141103565318893
1739209818.12346;-33.981070128970906
1739209818.1234672;-45.120503652039325
1739209818.1234741;-38.13080360867914
1739209818.1234813;-28.58837851428586
1739209818.1234884;-35.57807855764607
1739209818.1234953;-30.49652367304973
1739209818.1235025;-32.816014438256545
1739209818.1235094;-33.981070128970906
1739209818.1235166;-32.81601443825658
1739209818.1235237;-33.981070128970956
1739209818.1235306;-33.981070128970906
1739209818.1235378;-38.13080360867914
1739209818.1235447;-28.992665084841942
1739209818.1235518;-29.438486411369333
1739209818.123559;-28.992665084841942
1739209818.123566;-30.49652367304973
1739209818.123573;-45.120503652039325
1739209818.12358;-33.981070128970906
1739209818.1235871;-30.49652367304973
1739209818.123594;-35.57807855764607
1739209818.1236012;-33.981070128970906
1739209818.1236084;-45.120503652039325
1739209818.1236153;-38.13080360867914
1739209818.1236224;-45.120503652039325
1739209818.1236293;-45.120503652039325
1739209818.1236365;-28.992665084841942
1739209818.1236436;-31.141103565318943
1739209818.1236506;-31.141103565318915
1739209818.1236577;-27.267205301931607
1739209818.1236646;-33.981070128970906
1739209818.1236718;-45.120503652039325
1739209818.1236787;-35.57807855764607
1739209818.1236858;-33.981070128970956
1739209818.123693;-31.141103565318915
1739209818.1237;-31.141103565318915
1739209818.123707;-38.13080360867914
1739209818.123714;-28.992665084841942
1739209818.1237211;-27.267205301931607
1739209818.1237283;-45.120503652039325
1739209818.1237352;-35.57807855764607
1739209818.1237423;-31.141103565318915
1739209818.1237493;-25.826314394896354
1739209818.1237564;-32.816014438256545
1739209818.1237636;-33.981070128970906
1739209818.1237705;-28.21854285175415
1739209818.1237776;-33.981070128970906
1739209818.1237845;-38.13080360867914
1739209818.1237917;-29.438486411369333
1739209818.1237986;-38.13080360867914
1739209818.1238058;-31.141103565318943
1739209818.123813;-26.991370085610747
1739209818.1238198;-33.981070128970956
1739209818.123827;-33.981070128970956
1739209818.123834;-45.120503652039325
1739209818.123841;-45.120503652039325
1739209818.1238482;-33.981070128970906
1739209818.123855;-45.120503652039325
1739209818.1238623;-45.120503652039325
1739209818.1238692;-45.120503652039325
1739209818.1238763;-35.57807855764607
1739209818.1238832;-35.57807855764607
1739209818.1238904;-35.57807855764607
1739209818.1238976;-32.816014438256545
1739209818.1239045;-45.120503652039325
1739209818.1239116;-32.816014438256545
1739209818.1239185;-45.120503652039325
1739209818.1239257;-45.120503652039325
1739209818.1239328;-31.141103565318943
1739209818.1239398;-30.49652367304973
1739209818.123947;-30.49652367304976
1739209818.1239538;-29.438486411369354
1739209818.123961;-28.58837851428586
1739209818.1239681;-29.438486411369333
1739209818.123975;-31.141103565318943
1739209818.1239822;-30.49652367304976
1739209818.123989;-31.141103565318915
1739209818.1239963;-45.120503652039325
1739209818.1240032;-31.141103565318943
1739209818.1240103;-38.13080360867914
1739209818.1240175;-33.981070128970906
1739209818.1240244;-31.141103565318915
1739209818.1240315;-25.826314394896357
1739209818.1240385;-45.120503652039325
1739209818.1240456;-45.120503652039325
1739209818.1240528;-45.120503652039325
1739209818.1240597;-31.141103565318915
1739209818.1240668;-33.981070128970906
1739209818.1240737;-33.981070128970906
1739209818.124081;-33.981070128970906
1739209818.1240878;-38.13080360867914
1739209818.124095;-45.120503652039325
1739209818.124102;-32.816014438256545
1739209818.124109;-31.14110356531892
1739209818.1241162;-35.57807855764607
1739209818.124123;-29.438486411369333
1739209818.1241302;-33.981070128970956
1739209818.1241374;-31.14110356531892
1739209818.1241443;-27.8777449560314
1739209818.1241515;-29.438486411369347
1739209818.1241584;-38.13080360867914
1739209818.1241655;-45.120503652039325
1739209818.1241727;-28.58837851428586
1739209818.1241796;-24.746238672633048
1739209818.1241868;-32.816014438256545
1739209818.1241937;-45.120503652039325
1739209818.1242008;-33.981070128970906
1739209818.1242077;-25.826314394896357
1739209818.124215;-33.981070128970906
1739209818.124222;-32.816014438256545
1739209818.124229;-38.13080360867914
1739209818.124236;-31.141103565318915
1739209818.124243;-38.13080360867914
1739209818.1242502;-32.816014438256545
1739209818.1242573;-31.141103565318915
1739209818.1242642;-45.120503652039325
1739209818.1242714;-35.57807855764607
1739209818.1242783;-28.58837851428586
1739209818.1242855;-33.981070128970906
1739209818.1242924;-45.120503652039325
1739209818.1242995;-45.120503652039325
1739209818.1243067;-31.14110356531892
1739209818.1243136;-45.120503652039325
1739209818.1243207;-32.816014438256545
1739209818.1243277;-33.981070128970906
1739209818.1243348;-24.438645034577675
1739209818.124342;-28.21854285175415
1739209818.1243489;-33.981070128970906
1739209818.124356;-31.141103565318893
1739209818.124363;-31.141103565318915
1739209818.12437;-32.816014438256545
1739209818.124377;-30.49652367304973
1739209818.1243842;-38.13080360867914
1739209818.1243913;-28.992665084841942
1739209818.1243982;-33.981070128970906
1739209818.1244054;-27.8777449560314
1739209818.1244123;-33.981070128970906
1739209818.1244195;-32.816014438256545
1739209818.1244266;-28.588378514285886
1739209818.1244335;-27.877744956031417
1739209818.1244407;-31.141103565318915
1739209818.1244476;-38.13080360867914
1739209818.1244547;-29.438486411369347
1739209818.124462;-26.487275050834715
1739209818.1244688;-38.13080360867914
1739209818.124476;-31.141103565318915
1739209818.1244829;-31.141103565318915
1739209818.12449;-29.438486411369333
1739209818.124497;-26.991370085610722
1739209818.124504;-28.58837851428586
1739209818.1245112;-26.991370085610722
1739209818.1245182;-33.981070128970906
1739209818.1245253;-38.13080360867914
1739209818.1245322;-30.49652367304973
1739209818.1245394;-28.992665084841942
1739209818.1245465;-28.58837851428586
1739209818.1245534;-24.589719217205094
1739209818.1245606;-38.13080360867914
1739209818.1245675;-33.981070128970906
1739209818.1245747;-45.120503652039325
1739209818.1245816;-31.141103565318915
1739209818.1245887;-28.992665084841942
1739209818.1245959;-45.120503652039325
1739209818.1246028;-45.120503652039325
1739209818.12461;-38.13080360867914
1739209818.1246169;-45.120503652039325
1739209818.124624;-25.62660358559016
1739209818.1246312;-30.49652367304973
1739209818.124638;-30.49652367304976
1739209818.1246452;-35.57807855764607
1739209818.1246521;-29.438486411369354
1739209818.1246593;-31.141103565318893
1739209818.1246665;-28.992665084841942
1739209818.1246734;-28.58837851428586
1739209818.1246805;-26.991370085610736
1739209818.1246874;-25.826314394896364
1739209818.1246946;-45.120503652039325
1739209818.1247015;-31.141103565318915
1739209818.1247087;-31.141103565318943
1739209818.1247158;-33.981070128970906
1739209818.1247227;-45.120503652039325
1739209818.1247299;-32.816014438256545
1739209818.1247368;-38.13080360867914
1739209818.124744;-33.981070128970906
1739209818.124751;-38.13080360867914
1739209818.124758;-38.13080360867914
1739209818.1247652;-45.120503652039325
1739209818.124772;-45.120503652039325
1739209818.1247792;-35.57807855764607
1739209818.1247861;-35.57807855764607
1739209818.1247933;-29.438486411369333
1739209818.1248004;-31.141103565318893
1739209818.1248074;-45.120503652039325
1739209818.1248145;-26.991370085610722
1739209818.1248214;-30.49652367304973
1739209818.1248286;-45.120503652039325
1739209818.1248357;-25.826314394896354
1739209818.1248426;-25.826314394896357
1739209818.1248498;-38.13080360867914
1739209818.1248567;-31.141103565318915
1739209818.1248639;-38.13080360867914
1739209818.124871;-28.992665084841942
1739209818.124878;-27.8777449560314
1739209818.124885;-38.13080360867914
1739209818.124892;-35.57807855764607
1739209818.1248991;-31.141103565318915
1739209818.124906;-33.981070128970906
1739209818.1249132;-33.981070128970906
1739209818.1249204;-33.981070128970906
1739209818.1249273;-31.141103565318893
1739209818.1249344;-24.151403521958727
1739209818.1249413;-28.992665084841942
1739209818.1249485;-33.981070128970906
1739209818.1249557;-31.141103565318915
1739209818.1249626;-45.120503652039325
1739209818.1249697;-35.57807855764607
1739209818.1249766;-38.13080360867914
1739209818.1249838;-33.981070128970906
1739209818.1249907;-45.120503652039325
1739209818.1249979;-33.981070128970906
1739209818.125005;-38.13080360867914
1739209818.125012;-45.120503652039325
1739209818.125019;-45.120503652039325
1739209818.125026;-32.81601443825658
1739209818.1250331;-38.13080360867914
1739209818.1250403;-45.120503652039325
1739209818.1250472;-45.120503652039325
1739209818.1250544;-38.13080360867914
1739209818.1250613;-38.13080360867914
1739209818.1250684;-25.826314394896357
1739209818.1250753;-31.141103565318893
1739209818.1250825;-31.141103565318915
1739209818.1250896;-31.141103565318943
1739209818.1250966;-35.57807855764607
1739209818.1251037;-38.13080360867914
1739209818.1251106;-28.992665084841942
1739209818.1251178;-31.141103565318915
1739209818.125125;-45.120503652039325
1739209818.1251318;-33.981070128970906
1739209818.125139;-30.49652367304973
1739209818.125146;-33.981070128970906
1739209818.125153;-33.981070128970906
1739209818.1251602;-45.120503652039325
1739209818.1251671;-38.13080360867914
1739209818.1251743;-33.981070128970906
1739209818.1251812;-45.120503652039325
1739209818.1251884;-45.120503652039325
1739209818.1251953;-45.120503652039325
1739209818.1252024;-28.992665084841942
1739209818.1252096;-29.438486411369333
1739209818.1252165;-45.120503652039325
1739209818.1252236;-45.120503652039325
1739209818.1252306;-26.991370085610736
1739209818.1252377;-32.81601443825658
1739209818.1252449;-38.13080360867914
1739209818.1252518;-33.981070128970906
1739209818.125259;-45.120503652039325
1739209818.1252658;-26.991370085610722
1739209818.125273;-24.746238672633048
1739209818.12528;-26.991370085610722
1739209818.125287;-28.992665084841942
1739209818.1252942;-33.981070128970906
1739209818.1253011;-38.13080360867914
1739209818.1253083;-38.13080360867914
1739209818.1253152;-33.981070128970906
1739209818.1253223;-28.992665084841942
1739209818.1253295;-38.13080360867914
1739209818.1253364;-35.57807855764607
1739209818.1253436;-32.816014438256545
1739209818.1253505;-31.141103565318915
1739209818.1253576;-26.991370085610736
1739209818.1253648;-45.120503652039325
1739209818.1253717;-32.816014438256545
1739209818.1253788;-27.267205301931607
1739209818.1253858;-26.991370085610736
1739209818.125393;-35.57807855764607
1739209818.1253998;-33.981070128970906
1739209818.125407;-22.448786368009156
1739209818.1254141;-38.13080360867914
1739209818.125421;-30.49652367304973
1739209818.1254282;-28.21854285175415
1739209818.125435;-26.991370085610754
1739209818.1254423;-32.81601443825658
1739209818.1254494;-25.252786309376837
1739209818.1254563;-29.438486411369347
1739209818.1254635;-38.13080360867914
1739209818.1254704;-27.267205301931607
1739209818.1254776;-45.120503652039325
1739209818.1254845;-45.120503652039325
1739209818.1254916;-38.13080360867914
1739209818.1254988;-45.120503652039325
1739209818.1255057;-33.981070128970906
1739209818.1255128;-31.141103565318893
1739209818.1255198;-45.120503652039325
1739209818.125527;-28.992665084841942
1739209818.125534;-27.8777449560314
1739209818.125541;-32.816014438256545
1739209818.1255481;-30.49652367304973
1739209818.125555;-30.49652367304973
1739209818.1255622;-31.14110356531892
1739209818.1255693;-33.981070128970906
1739209818.1255763;-45.120503652039325
1739209818.1255834;-27.267205301931607
1739209818.1255903;-29.438486411369333
1739209818.1255975;-32.816014438256545
1739209818.1256044;-29.438486411369333
1739209818.1256115;-33.981070128970956
1739209818.1256187;-28.58837851428586
1739209818.1256256;-27.8777449560314
1739209818.1256328;-26.487275050834715
1739209818.1256397;-38.13080360867914
1739209818.1256468;-32.816014438256545
1739209818.125654;-30.49652367304973
1739209818.125661;-31.141103565318893
1739209818.125668;-45.120503652039325
1739209818.125675;-31.141103565318915
1739209818.125682;-31.141103565318915
1739209818.125689;-38.13080360867914
1739209818.1256962;-33.981070128970906
1739209818.1257033;-45.120503652039325
1739209818.1257102;-45.120503652039325
1739209818.1257174;-45.120503652039325
1739209818.1257243;-45.120503652039325
1739209818.1257315;-38.13080360867914
1739209818.1257386;-38.13080360867914
1739209818.1257455;-31.141103565318915
1739209818.1257527;-28.58837851428586
1739209818.1257596;-30.49652367304973
1739209818.1257668;-38.13080360867914
1739209818.125774;-33.981070128970906
1739209818.1257808;-38.13080360867914
1739209818.125788;-31.141103565318915
1739209818.125795;-31.141103565318915
1739209818.125802;-29.438486411369347
1739209818.125809;-25.826314394896357
1739209818.125816;-25.826314394896357
1739209818.1258233;-38.13080360867914
1739209818.1258302;-33.981070128970906
1739209818.1258373;-31.141103565318915
1739209818.1258442;-28.58837851428586
1739209818.1258514;-28.21854285175415
1739209818.1258585;-26.991370085610722
1739209818.1258655;-26.487275050834725
1739209818.1258726;-31.141103565318943
1739209818.1258795;-30.49652367304973
1739209818.1258867;-27.8777449560314
1739209818.1258936;-45.120503652039325
1739209818.1259007;-33.981070128970906
1739209818.125908;-32.816014438256545
1739209818.1259148;-33.981070128970906
1739209818.125922;-35.57807855764607
1739209818.1259289;-30.49652367304973
1739209818.125936;-28.992665084841942
1739209818.1259432;-32.816014438256545
1739209818.12595;-45.120503652039325
1739209818.1259573;-38.13080360867914
1739209818.1259642;-45.120503652039325
1739209818.1259713;-38.13080360867914
1739209818.1259785;-33.981070128970956
1739209818.1259854;-32.816014438256545
1739209818.1259925;-45.120503652039325
1739209818.1259995;-38.13080360867914
1739209818.1260066;-26.487275050834715
1739209818.1260135;-32.816014438256545
1739209818.1260207;-45.120503652039325
1739209818.1260278;-38.13080360867914
1739209818.1260347;-32.816014438256545
1739209818.126042;-30.49652367304973
1739209818.1260488;-31.141103565318915
1739209818.126056;-25.826314394896354
1739209818.126063;-32.81601443825658
1739209818.12607;-27.267205301931607
1739209818.1260772;-28.992665084841942
1739209818.126084;-35.57807855764607
1739209818.1260912;-30.49652367304973
1739209818.1260982;-38.13080360867914
1739209818.1261053;-38.13080360867914
1739209818.1261125;-45.120503652039325
1739209818.1261194;-32.816014438256545
1739209818.1261265;-38.13080360867914
1739209818.1261334;-31.141103565318915
1739209818.1261406;-45.120503652039325
1739209818.1261477;-45.120503652039325
1739209818.1261547;-33.981070128970956
1739209818.1261618;-33.981070128970956
1739209818.1261687;-28.218542851754165
1739209818.1261759;-29.438486411369347
1739209818.1261828;-32.816014438256545
1739209818.12619;-28.992665084841942
1739209818.126197;-38.13080360867914
1739209818.126204;-32.816014438256545
1739209818.1262112;-31.141103565318915
1739209818.126218;-31.141103565318915
1739209818.1262252;-45.120503652039325
1739209818.1262324;-27.877744956031414
1739209818.1262393;-26.991370085610736
1739209818.1262465;-29.438486411369333
1739209818.1262534;-30.49652367304973
1739209818.1262605;-45.120503652039325
1739209818.1262677;-27.8777449560314
1739209818.1262746;-35.57807855764607
1739209818.1262817;-33.981070128970956
1739209818.1262887;-26.487275050834715
1739209818.1262958;-27.8777449560314
1739209818.1263027;-38.13080360867914
1739209818.1263099;-35.57807855764607
1739209818.126317;-28.21854285175415
1739209818.126324;-24.589719217205094
1739209818.126331;-27.8777449560314
1739209818.126338;-38.13080360867914
1739209818.1263452;-33.981070128970956
1739209818.1263523;-33.981070128970906
1739209818.1263592;-45.120503652039325
1739209818.1263664;-33.981070128970906
1739209818.1263733;-38.13080360867914
1739209818.1263804;-26.991370085610722
1739209818.1263874;-32.81601443825658
1739209818.1263945;-26.991370085610722
1739209818.1264017;-31.141103565318915
1739209818.1264086;-38.13080360867914
1739209818.1264157;-45.120503652039325
1739209818.1264226;-45.120503652039325
1739209818.1264298;-30.49652367304973
1739209818.126437;-28.992665084841942
1739209818.1264439;-28.992665084841942
1739209818.126451;-27.8777449560314
1739209818.126458;-33.981070128970906
1739209818.126465;-35.57807855764607
1739209818.1264722;-26.991370085610722
1739209818.1264791;-45.120503652039325
1739209818.1264863;-27.8777449560314
1739209818.1264932;-28.58837851428586
1739209818.1265004;-45.120503652039325
1739209818.1265073;-32.816014438256545
1739209818.1265144;-38.13080360867914
1739209818.1265216;-25.62660358559016
1739209818.1265285;-38.13080360867914
1739209818.1265357;-28.992665084841942
1739209818.1265426;-45.120503652039325
1739209818.1265497;-32.81601443825658
1739209818.1265569;-31.141103565318915
1739209818.1265638;-28.58837851428586
1739209818.126571;-45.120503652039325
1739209818.1265779;-35.57807855764607
1739209818.126585;-31.141103565318915
1739209818.126592;-28.992665084841967
1739209818.126599;-23.38864096791655
1739209818.1266062;-22.740042620751332
1739209818.1266131;-38.13080360867914
1739209818.1266203;-31.141103565318893
1739209818.1266272;-38.13080360867914
1739209818.1266344;-32.816014438256545
1739209818.1266415;-29.438486411369333
1739209818.1266484;-35.57807855764607
1739209818.1266556;-38.13080360867914
1739209818.1266625;-31.141103565318943
1739209818.1266696;-28.992665084841942
1739209818.1266768;-29.438486411369333
1739209818.1266837;-38.13080360867914
1739209818.1266909;-29.438486411369333
1739209818.1266978;-28.992665084841942
1739209818.126705;-33.981070128970906
1739209818.1267118;-33.981070128970906
1739209818.126719;-32.816014438256545
1739209818.1267262;-30.49652367304973
1739209818.126733;-32.816014438256545
1739209818.1267402;-38.13080360867914
1739209818.1267471;-38.13080360867914
1739209818.1267543;-33.981070128970956
1739209818.1267614;-28.58837851428586
1739209818.1267684;-38.13080360867914
1739209818.1267755;-33.981070128970906
1739209818.1267824;-33.981070128970906
1739209818.1267896;-28.58837851428586
1739209818.1267965;-28.58837851428586
1739209818.1268036;-45.120503652039325
1739209818.1268108;-32.816014438256545
1739209818.1268177;-28.21854285175415
1739209818.1268249;-31.141103565318943
1739209818.1268318;-38.13080360867914
1739209818.126839;-30.49652367304973
1739209818.126846;-30.49652367304973
1739209818.126853;-38.13080360867914
1739209818.1268601;-45.120503652039325
1739209818.126867;-33.981070128970906
1739209818.1268742;-26.991370085610736
