CAN Message; 0x1a7:00009820d17d2b28
1739209644.4308548;-45.120503652039325
1739209644.4308636;-38.13080360867914
1739209644.4308722;-38.13080360867914
1739209644.430881;-38.13080360867914
1739209644.4308896;-45.120503652039325
1739209644.4308982;-45.120503652039325
1739209644.430907;-35.57807855764607
1739209644.4309156;-38.13080360867914
1739209644.4309244;-38.13080360867914
1739209644.430933;-33.981070128970906
1739209644.4309416;-35.57807855764607
1739209644.4309504;-38.13080360867914
1739209644.430959;-38.13080360867914
1739209644.4309678;-31.141103565318915
1739209644.4309764;-35.57807855764607
1739209644.430985;-38.13080360867914
1739209644.4309938;-38.13080360867914
1739209644.4310024;-38.13080360867914
1739209644.4310112;-33.981070128970906
1739209644.4310198;-45.120503652039325
1739209644.4310284;-45.120503652039325
1739209644.4310372;-45.120503652039325
1739209644.4310458;-45.120503652039325
1739209644.4310546;-45.120503652039325
1739209644.4310632;-38.13080360867914
1739209644.4310718;-33.981070128970906
1739209644.4310806;-38.13080360867914
1739209644.4310892;-38.13080360867914
1739209644.431098;-45.120503652039325
1739209644.4311066;-30.49652367304973
1739209644.4311152;-35.57807855764607
1739209644.431124;-38.13080360867914
1739209644.4311326;-38.13080360867914
1739209644.4311411;-38.13080360867914
1739209644.43115;-45.120503652039325
1739209644.4311585;-45.120503652039325
1739209644.4311674;-45.120503652039325
1739209644.431176;-45.120503652039325
1739209644.4311845;-33.981070128970906
1739209644.4311934;-38.13080360867914
1739209644.431202;-45.120503652039325
1739209644.4312108;-45.120503652039325
1739209644.4312193;-38.13080360867914
1739209644.431228;-38.13080360867914
1739209644.4312367;-45.120503652039325
1739209644.4312453;-45.120503652039325
1739209644.4312541;-38.13080360867914
1739209644.4312627;-38.13080360867914
1739209644.4312713;-45.120503652039325
1739209644.4312801;-30.49652367304973
1739209644.4312887;-32.816014438256545
1739209644.4312975;-45.120503652039325
1739209644.4313061;-45.120503652039325
1739209644.4313147;-31.141103565318915
1739209644.4313235;-35.57807855764607
1739209644.431332;-45.120503652039325
1739209644.431341;-45.120503652039325
1739209644.4313495;-45.120503652039325
1739209644.431358;-45.120503652039325
1739209644.431367;-45.120503652039325
1739209644.4313755;-45.120503652039325
1739209644.4313843;-38.13080360867914
1739209644.431393;-32.816014438256545
1739209644.4314015;-45.120503652039325
1739209644.4314103;-45.120503652039325
1739209644.431419;-45.120503652039325
1739209644.4314277;-45.120503652039325
1739209644.4314363;-38.13080360867914
1739209644.431445;-38.13080360867914
1739209644.4314537;-33.981070128970906
1739209644.4314623;-38.13080360867914
1739209644.431471;-38.13080360867914
1739209644.4314797;-45.120503652039325
1739209644.4314883;-27.8777449560314
1739209644.431497;-28.21854285175415
1739209644.4315057;-38.13080360867914
1739209644.4315143;-45.120503652039325
1739209644.431523;-32.816014438256545
1739209644.4315317;-35.57807855764607
1739209644.4315405;-38.13080360867914
1739209644.431549;-38.13080360867914
1739209644.4315577;-45.120503652039325
1739209644.4315665;-45.120503652039325
1739209644.431575;-45.120503652039325
1739209644.431584;-45.120503652039325
1739209644.4315925;-45.120503652039325
1739209644.431601;-45.120503652039325
1739209644.4316099;-45.120503652039325
1739209644.4316185;-45.120503652039325
1739209644.4316273;-38.13080360867914
1739209644.4316359;-35.57807855764607
1739209644.4316444;-45.120503652039325
1739209644.4316533;-45.120503652039325
1739209644.4316618;-38.13080360867914
1739209644.4316707;-38.13080360867914
1739209644.4316792;-38.13080360867914
1739209644.4316878;-45.120503652039325
1739209644.4316967;-31.141103565318893
1739209644.4317052;-28.21854285175415
1739209644.431714;-45.120503652039325
1739209644.4317226;-45.120503652039325
1739209644.4317312;-38.13080360867914
1739209644.43174;-32.816014438256545
1739209644.4317486;-45.120503652039325
1739209644.4317575;-45.120503652039325
1739209644.431766;-45.120503652039325
1739209644.4317746;-45.120503652039325
1739209644.4317834;-33.981070128970906
1739209644.431792;-38.13080360867914
1739209644.4318008;-45.120503652039325
1739209644.4318094;-38.13080360867914
1739209644.431818;-38.13080360867914
1739209644.4318268;-45.120503652039325
1739209644.4318354;-28.58837851428586
1739209644.4318442;-26.991370085610736
1739209644.4318528;-45.120503652039325
1739209644.4318614;-45.120503652039325
1739209644.4318702;-35.57807855764607
1739209644.4318788;-35.57807855764607
1739209644.4318876;-45.120503652039325
1739209644.4318962;-38.13080360867914
1739209644.4319048;-38.13080360867914
1739209644.4319136;-45.120503652039325
1739209644.4319222;-38.13080360867914
1739209644.4319308;-45.120503652039325
1739209644.4319396;-45.120503652039325
1739209644.4319482;-38.13080360867914
1739209644.431957;-38.13080360867914
1739209644.4319656;-45.120503652039325
1739209644.4319742;-45.120503652039325
1739209644.431983;-38.13080360867914
1739209644.4319916;-45.120503652039325
1739209644.4320004;-45.120503652039325
1739209644.432009;-45.120503652039325
1739209644.4320176;-45.120503652039325
1739209644.4320264;-38.13080360867914
1739209644.432035;-45.120503652039325
1739209644.4320438;-35.57807855764607
1739209644.4320524;-31.141103565318893
1739209644.432061;-45.120503652039325
1739209644.4320698;-45.120503652039325
1739209644.4320784;-45.120503652039325
1739209644.4320872;-35.57807855764607
1739209644.4320958;-38.13080360867914
1739209644.4321043;-45.120503652039325
1739209644.4321132;-45.120503652039325
1739209644.4321218;-45.120503652039325
1739209644.4321306;-38.13080360867914
1739209644.4321392;-45.120503652039325
1739209644.4321477;-38.13080360867914
1739209644.4321566;-33.981070128970906
1739209644.4321651;-38.13080360867914
1739209644.432174;-45.120503652039325
1739209644.4321826;-35.57807855764607
1739209644.4321911;-38.13080360867914
1739209644.4322;-45.120503652039325
1739209644.4322085;-45.120503652039325
1739209644.4322174;-38.13080360867914
1739209644.432226;-45.120503652039325
1739209644.4322345;-45.120503652039325
1739209644.4322433;-45.120503652039325
1739209644.432252;-38.13080360867914
1739209644.4322608;-35.57807855764607
1739209644.4322693;-38.13080360867914
1739209644.432278;-45.120503652039325
1739209644.4322867;-38.13080360867914
1739209644.4322953;-31.141103565318915
1739209644.432304;-38.13080360867914
1739209644.4323127;-45.120503652039325
1739209644.4323213;-38.13080360867914
1739209644.4323301;-38.13080360867914
1739209644.4323387;-33.981070128970906
1739209644.4323473;-38.13080360867914
1739209644.432356;-38.13080360867914
1739209644.4323647;-45.120503652039325
1739209644.4323735;-38.13080360867914
1739209644.432382;-38.13080360867914
1739209644.4323907;-33.981070128970906
1739209644.4323995;-38.13080360867914
1739209644.432408;-45.120503652039325
1739209644.432417;-45.120503652039325
1739209644.4324255;-38.13080360867914
1739209644.432434;-35.57807855764607
1739209644.432443;-38.13080360867914
1739209644.4324515;-45.120503652039325
1739209644.4324603;-45.120503652039325
1739209644.432469;-38.13080360867914
1739209644.4324775;-38.13080360867914
1739209644.4324863;-45.120503652039325
1739209644.4324949;-33.981070128970906
1739209644.4325037;-31.141103565318915
1739209644.4325123;-33.981070128970906
1739209644.4325209;-45.120503652039325
1739209644.4325297;-45.120503652039325
1739209644.4325383;-38.13080360867914
1739209644.432547;-38.13080360867914
1739209644.4325557;-38.13080360867914
1739209644.4325643;-38.13080360867914
1739209644.432573;-45.120503652039325
1739209644.4325817;-45.120503652039325
1739209644.4325905;-38.13080360867914
1739209644.432599;-38.13080360867914
1739209644.4326077;-35.57807855764607
1739209644.4326165;-28.992665084841942
1739209644.432625;-45.120503652039325
1739209644.4326339;-38.13080360867914
1739209644.4326425;-33.981070128970906
1739209644.432651;-35.57807855764607
1739209644.4326599;-45.120503652039325
1739209644.4326684;-38.13080360867914
1739209644.432677;-33.981070128970906
1739209644.4326859;-28.218542851754165
1739209644.4326944;-45.120503652039325
1739209644.4327033;-38.13080360867914
1739209644.4327118;-32.816014438256545
1739209644.4327204;-45.120503652039325
1739209644.4327292;-45.120503652039325
1739209644.4327378;-38.13080360867914
1739209644.4327466;-33.981070128970906
1739209644.4327552;-33.981070128970906
1739209644.4327638;-38.13080360867914
1739209644.4327726;-33.981070128970906
1739209644.4327812;-38.13080360867914
1739209644.43279;-38.13080360867914
1739209644.4327986;-45.120503652039325
1739209644.4328072;-33.981070128970906
1739209644.432816;-30.49652367304973
1739209644.4328246;-38.13080360867914
1739209644.4328334;-45.120503652039325
1739209644.432842;-45.120503652039325
1739209644.4328506;-33.981070128970906
1739209644.4328594;-45.120503652039325
1739209644.432868;-45.120503652039325
1739209644.4328768;-45.120503652039325
1739209644.4328854;-45.120503652039325
1739209644.432894;-45.120503652039325
1739209644.4329028;-45.120503652039325
1739209644.4329114;-38.13080360867914
1739209644.4329202;-38.13080360867914
1739209644.4329288;-38.13080360867914
1739209644.4329374;-45.120503652039325
1739209644.4329462;-38.13080360867914
1739209644.4329548;-35.57807855764607
1739209644.4329636;-28.992665084841942
1739209644.4329722;-38.13080360867914
1739209644.4329808;-38.13080360867914
1739209644.4329896;-32.816014438256545
1739209644.4329982;-38.13080360867914
1739209644.433007;-45.120503652039325
1739209644.4330156;-38.13080360867914
1739209644.4330242;-33.981070128970906
1739209644.433033;-33.981070128970956
1739209644.4330416;-45.120503652039325
1739209644.4330504;-45.120503652039325
1739209644.433059;-45.120503652039325
1739209644.4330676;-45.120503652039325
1739209644.4330764;-38.13080360867914
1739209644.433085;-35.57807855764607
1739209644.4330935;-45.120503652039325
1739209644.4331024;-32.816014438256545
1739209644.433111;-35.57807855764607
1739209644.4331198;-38.13080360867914
1739209644.4331284;-45.120503652039325
1739209644.433137;-45.120503652039325
1739209644.4331458;-45.120503652039325
1739209644.4331543;-45.120503652039325
1739209644.4331632;-38.13080360867914
1739209644.4331717;-45.120503652039325
1739209644.4331803;-45.120503652039325
1739209644.4331892;-38.13080360867914
1739209644.4331977;-38.13080360867914
1739209644.4332066;-45.120503652039325
1739209644.4332151;-45.120503652039325
1739209644.4332237;-45.120503652039325
1739209644.4332325;-38.13080360867914
1739209644.4332411;-45.120503652039325
1739209644.43325;-45.120503652039325
1739209644.4332585;-38.13080360867914
1739209644.433267;-35.57807855764607
1739209644.433276;-45.120503652039325
1739209644.4332845;-45.120503652039325
1739209644.4332933;-33.981070128970906
1739209644.433302;-38.13080360867914
1739209644.4333105;-38.13080360867914
1739209644.4333193;-38.13080360867914
1739209644.433328;-38.13080360867914
1739209644.4333367;-45.120503652039325
1739209644.4333453;-45.120503652039325
1739209644.433354;-45.120503652039325
1739209644.4333627;-45.120503652039325
1739209644.4333713;-35.57807855764607
1739209644.4333801;-45.120503652039325
1739209644.4333887;-45.120503652039325
1739209644.4333973;-38.13080360867914
1739209644.433406;-38.13080360867914
1739209644.4334147;-45.120503652039325
1739209644.4334235;-33.981070128970906
1739209644.433432;-33.981070128970906
1739209644.4334407;-45.120503652039325
1739209644.4334495;-38.13080360867914
1739209644.433458;-45.120503652039325
1739209644.4334667;-45.120503652039325
1739209644.4334755;-32.816014438256545
1739209644.433484;-38.13080360867914
1739209644.433493;-45.120503652039325
1739209644.4335015;-45.120503652039325
1739209644.43351;-38.13080360867914
1739209644.433519;-45.120503652039325
1739209644.4335275;-45.120503652039325
1739209644.4335363;-45.120503652039325
1739209644.4335449;-45.120503652039325
1739209644.4335535;-35.57807855764607
1739209644.4335623;-35.57807855764607
1739209644.4335709;-45.120503652039325
1739209644.4335797;-45.120503652039325
1739209644.4335883;-38.13080360867914
1739209644.4335968;-38.13080360867914
1739209644.4336057;-45.120503652039325
1739209644.4336143;-45.120503652039325
1739209644.433623;-45.120503652039325
1739209644.4336317;-45.120503652039325
1739209644.4336402;-45.120503652039325
1739209644.433649;-45.120503652039325
1739209644.4336576;-38.13080360867914
1739209644.4336665;-38.13080360867914
1739209644.433675;-45.120503652039325
1739209644.4336836;-45.120503652039325
1739209644.4336925;-38.13080360867914
1739209644.433701;-35.57807855764607
1739209644.4337099;-45.120503652039325
1739209644.4337184;-45.120503652039325
1739209644.433727;-45.120503652039325
1739209644.4337358;-31.141103565318915
1739209644.4337444;-38.13080360867914
1739209644.4337533;-45.120503652039325
1739209644.4337618;-35.57807855764607
1739209644.4337704;-33.981070128970906
1739209644.4337792;-38.13080360867914
1739209644.4337878;-45.120503652039325
1739209644.4337966;-35.57807855764607
1739209644.4338052;-38.13080360867914
1739209644.4338138;-45.120503652039325
1739209644.4338226;-45.120503652039325
1739209644.4338312;-45.120503652039325
1739209644.4338398;-45.120503652039325
1739209644.4338486;-45.120503652039325
1739209644.4338572;-38.13080360867914
1739209644.433866;-45.120503652039325
1739209644.4338746;-33.981070128970906
1739209644.4338832;-33.981070128970906
1739209644.433892;-45.120503652039325
1739209644.4339006;-35.57807855764607
1739209644.4339094;-30.49652367304973
1739209644.433918;-45.120503652039325
1739209644.4339266;-45.120503652039325
1739209644.4339354;-38.13080360867914
1739209644.433944;-28.992665084841942
1739209644.4339528;-31.141103565318915
1739209644.4339614;-38.13080360867914
1739209644.43397;-38.13080360867914
1739209644.4339788;-33.981070128970906
1739209644.4339874;-33.981070128970906
1739209644.4339962;-45.120503652039325
1739209644.4340048;-38.13080360867914
1739209644.4340134;-38.13080360867914
1739209644.4340222;-38.13080360867914
1739209644.4340308;-45.120503652039325
1739209644.4340396;-32.816014438256545
1739209644.4340482;-38.13080360867914
1739209644.4340568;-45.120503652039325
1739209644.4340656;-38.13080360867914
1739209644.4340742;-38.13080360867914
1739209644.434083;-38.13080360867914
1739209644.4340916;-45.120503652039325
1739209644.4341002;-45.120503652039325
1739209644.434109;-45.120503652039325
1739209644.4341176;-38.13080360867914
1739209644.4341264;-38.13080360867914
1739209644.434135;-45.120503652039325
1739209644.4341435;-32.816014438256545
1739209644.4341524;-38.13080360867914
1739209644.434161;-38.13080360867914
1739209644.4341698;-38.13080360867914
1739209644.4341784;-33.981070128970906
1739209644.434187;-45.120503652039325
1739209644.4341958;-38.13080360867914
1739209644.4342043;-38.13080360867914
1739209644.4342132;-45.120503652039325
1739209644.4342217;-45.120503652039325
1739209644.4342303;-38.13080360867914
1739209644.4342391;-45.120503652039325
1739209644.4342477;-38.13080360867914
1739209644.4342563;-32.816014438256545
1739209644.4342651;-45.120503652039325
1739209644.4342737;-45.120503652039325
1739209644.4342825;-38.13080360867914
1739209644.4342911;-35.57807855764607
1739209644.4342997;-45.120503652039325
1739209644.4343085;-45.120503652039325
1739209644.434317;-32.816014438256545
1739209644.434326;-38.13080360867914
1739209644.4343345;-45.120503652039325
1739209644.434343;-45.120503652039325
1739209644.434352;-33.981070128970906
1739209644.4343605;-38.13080360867914
1739209644.4343693;-38.13080360867914
1739209644.434378;-45.120503652039325
1739209644.4343865;-38.13080360867914
1739209644.4343953;-33.981070128970906
1739209644.434404;-38.13080360867914
1739209644.4344127;-45.120503652039325
1739209644.4344213;-38.13080360867914
1739209644.43443;-38.13080360867914
1739209644.4344387;-45.120503652039325
1739209644.4344473;-45.120503652039325
1739209644.434456;-38.13080360867914
1739209644.4344647;-38.13080360867914
1739209644.4344733;-45.120503652039325
1739209644.434482;-45.120503652039325
1739209644.4344907;-45.120503652039325
1739209644.4344995;-38.13080360867914
1739209644.434508;-38.13080360867914
1739209644.4345167;-38.13080360867914
1739209644.4345255;-45.120503652039325
1739209644.434534;-38.13080360867914
1739209644.434543;-38.13080360867914
1739209644.4345515;-38.13080360867914
1739209644.43456;-45.120503652039325
1739209644.434569;-45.120503652039325
1739209644.4345775;-38.13080360867914
1739209644.4345863;-32.816014438256545
1739209644.4345949;-45.120503652039325
1739209644.4346035;-33.981070128970906
1739209644.4346123;-45.120503652039325
1739209644.4346209;-45.120503652039325
1739209644.4346294;-45.120503652039325
1739209644.4346383;-33.981070128970906
1739209644.4346468;-38.13080360867914
1739209644.4346557;-38.13080360867914
1739209644.4346642;-45.120503652039325
1739209644.4346728;-45.120503652039325
1739209644.4346817;-45.120503652039325
1739209644.4346902;-45.120503652039325
1739209644.434699;-38.13080360867914
1739209644.4347076;-35.57807855764607
1739209644.4347162;-38.13080360867914
1739209644.434725;-38.13080360867914
1739209644.4347336;-35.57807855764607
1739209644.4347425;-45.120503652039325
1739209644.434751;-38.13080360867914
1739209644.4347596;-45.120503652039325
1739209644.4347684;-38.13080360867914
1739209644.434777;-32.816014438256545
1739209644.4347858;-38.13080360867914
1739209644.4347944;-38.13080360867914
1739209644.434803;-45.120503652039325
1739209644.4348118;-38.13080360867914
1739209644.4348204;-45.120503652039325
1739209644.4348292;-38.13080360867914
1739209644.4348378;-45.120503652039325
1739209644.4348464;-45.120503652039325
1739209644.4348552;-35.57807855764607
1739209644.4348638;-38.13080360867914
1739209644.4348726;-45.120503652039325
1739209644.4348812;-32.81601443825658
1739209644.4348898;-38.13080360867914
1739209644.4348986;-35.57807855764607
1739209644.4349072;-45.120503652039325
1739209644.434916;-45.120503652039325
1739209644.4349246;-38.13080360867914
1739209644.4349332;-33.981070128970906
1739209644.434942;-45.120503652039325
1739209644.4349506;-27.267205301931607
1739209644.4349594;-33.981070128970906
1739209644.434968;-45.120503652039325
1739209644.4349766;-45.120503652039325
1739209644.4349854;-45.120503652039325
1739209644.434994;-38.13080360867914
1739209644.4350026;-38.13080360867914
1739209644.4350114;-38.13080360867914
1739209644.43502;-32.816014438256545
1739209644.4350288;-33.981070128970906
1739209644.4350374;-45.120503652039325
1739209644.435046;-45.120503652039325
1739209644.4350548;-45.120503652039325
1739209644.4350634;-38.13080360867914
1739209644.4350722;-38.13080360867914
1739209644.4350808;-38.13080360867914
1739209644.4350893;-38.13080360867914
1739209644.4350982;-38.13080360867914
1739209644.4351068;-38.13080360867914
1739209644.4351156;-38.13080360867914
1739209644.4351242;-38.13080360867914
1739209644.4351327;-45.120503652039325
1739209644.4351416;-45.120503652039325
1739209644.4351501;-45.120503652039325
1739209644.435159;-31.141103565318915
1739209644.4351676;-33.981070128970906
1739209644.4351761;-45.120503652039325
1739209644.435185;-45.120503652039325
1739209644.4351935;-38.13080360867914
1739209644.4352024;-38.13080360867914
1739209644.435211;-38.13080360867914
1739209644.4352195;-45.120503652039325
1739209644.4352283;-32.816014438256545
1739209644.435237;-33.981070128970906
1739209644.4352458;-45.120503652039325
1739209644.4352543;-45.120503652039325
1739209644.435263;-35.57807855764607
1739209644.4352717;-45.120503652039325
1739209644.4352803;-45.120503652039325
1739209644.4352891;-45.120503652039325
1739209644.4352977;-33.981070128970906
1739209644.4353063;-33.981070128970906
1739209644.4353151;-38.13080360867914
1739209644.4353237;-45.120503652039325
1739209644.4353325;-33.981070128970906
1739209644.4353411;-33.981070128970906
1739209644.4353497;-45.120503652039325
1739209644.4353585;-33.981070128970906
1739209644.435367;-33.981070128970906
1739209644.435376;-45.120503652039325
1739209644.4353845;-45.120503652039325
1739209644.435393;-38.13080360867914
1739209644.435402;-45.120503652039325
1739209644.4354105;-45.120503652039325
1739209644.435419;-45.120503652039325
1739209644.435428;-45.120503652039325
1739209644.4354365;-45.120503652039325
1739209644.4354453;-45.120503652039325
1739209644.435454;-45.120503652039325
1739209644.4354625;-45.120503652039325
1739209644.4354713;-38.13080360867914
1739209644.4354799;-38.13080360867914
1739209644.4354887;-38.13080360867914
1739209644.4354973;-45.120503652039325
1739209644.4355059;-33.981070128970906
1739209644.4355147;-33.981070128970906
1739209644.4355233;-45.120503652039325
1739209644.435532;-45.120503652039325
1739209644.4355407;-38.13080360867914
1739209644.4355493;-31.141103565318893
1739209644.435558;-35.57807855764607
1739209644.4355667;-45.120503652039325
1739209644.4355755;-38.13080360867914
1739209644.435584;-38.13080360867914
1739209644.4355927;-33.981070128970906
1739209644.4356015;-45.120503652039325
1739209644.43561;-45.120503652039325
1739209644.4356189;-33.981070128970906
1739209644.4356275;-33.981070128970906
1739209644.435636;-35.57807855764607
1739209644.4356449;-45.120503652039325
1739209644.4356534;-38.13080360867914
1739209644.4356623;-38.13080360867914
1739209644.4356709;-38.13080360867914
1739209644.4356794;-38.13080360867914
1739209644.4356883;-33.981070128970906
1739209644.4356968;-35.57807855764607
1739209644.4357057;-45.120503652039325
1739209644.4357142;-45.120503652039325
1739209644.4357228;-33.981070128970906
1739209644.4357316;-45.120503652039325
1739209644.4357402;-45.120503652039325
1739209644.435749;-45.120503652039325
1739209644.4357576;-45.120503652039325
1739209644.4357662;-45.120503652039325
1739209644.435775;-38.13080360867914
1739209644.4357836;-35.57807855764607
1739209644.4357922;-45.120503652039325
1739209644.435801;-45.120503652039325
1739209644.4358096;-33.981070128970906
1739209644.4358184;-38.13080360867914
1739209644.435827;-38.13080360867914
1739209644.4358356;-45.120503652039325
1739209644.4358444;-38.13080360867914
1739209644.435853;-45.120503652039325
1739209644.4358618;-38.13080360867914
1739209644.4358704;-38.13080360867914
1739209644.435879;-38.13080360867914
1739209644.4358878;-38.13080360867914
1739209644.4358964;-45.120503652039325
1739209644.4359052;-38.13080360867914
1739209644.4359138;-45.120503652039325
1739209644.4359224;-38.13080360867914
1739209644.4359312;-45.120503652039325
1739209644.4359398;-45.120503652039325
1739209644.4359486;-33.981070128970906
1739209644.4359572;-38.13080360867914
1739209644.449371;-45.120503652039325
1739209644.4493732;-45.120503652039325
1739209644.4493756;-45.120503652039325
1739209644.449378;-45.120503652039325
1739209644.4493804;-38.13080360867914
1739209644.4493825;-38.13080360867914
1739209644.449385;-45.120503652039325
1739209644.4493873;-32.816014438256545
1739209644.4493897;-45.120503652039325
1739209644.4493918;-45.120503652039325
1739209644.4493942;-32.816014438256545
1739209644.4493966;-35.57807855764607
1739209644.449399;-38.13080360867914
1739209644.4494011;-38.13080360867914
1739209644.4494035;-32.816014438256545
1739209644.449406;-35.57807855764607
1739209644.4494083;-45.120503652039325
1739209644.4494104;-45.120503652039325
1739209644.4494128;-45.120503652039325
1739209644.4494152;-38.13080360867914
1739209644.4494176;-45.120503652039325
1739209644.4494197;-45.120503652039325
1739209644.4494221;-38.13080360867914
1739209644.4494245;-35.57807855764607
1739209644.449427;-45.120503652039325
1739209644.449429;-38.13080360867914
1739209644.4494314;-38.13080360867914
1739209644.4494338;-45.120503652039325
1739209644.4494362;-45.120503652039325
1739209644.4494383;-45.120503652039325
1739209644.4494407;-38.13080360867914
1739209644.449443;-38.13080360867914
1739209644.4494455;-38.13080360867914
1739209644.4494476;-45.120503652039325
1739209644.44945;-45.120503652039325
1739209644.4494524;-38.13080360867914
1739209644.4494548;-45.120503652039325
1739209644.449457;-45.120503652039325
1739209644.4494593;-35.57807855764607
1739209644.4494617;-32.816014438256545
1739209644.449464;-45.120503652039325
1739209644.4494662;-45.120503652039325
1739209644.4494686;-38.13080360867914
1739209644.449471;-45.120503652039325
1739209644.4494731;-38.13080360867914
1739209644.4494755;-38.13080360867914
1739209644.449478;-45.120503652039325
1739209644.4494803;-45.120503652039325
1739209644.4494824;-38.13080360867914
1739209644.4494848;-45.120503652039325
1739209644.4494872;-32.816014438256545
1739209644.4494896;-32.816014438256545
1739209644.4494917;-45.120503652039325
1739209644.4494941;-45.120503652039325
1739209644.4494965;-33.981070128970906
1739209644.449499;-32.816014438256545
1739209644.449501;-38.13080360867914
1739209644.4495034;-45.120503652039325
1739209644.4495058;-45.120503652039325
1739209644.4495082;-45.120503652039325
1739209644.4495103;-45.120503652039325
1739209644.4495127;-45.120503652039325
1739209644.449515;-45.120503652039325
1739209644.4495175;-33.981070128970906
1739209644.4495196;-45.120503652039325
1739209644.449522;-45.120503652039325
1739209644.4495244;-38.13080360867914
1739209644.4495268;-33.981070128970906
1739209644.449529;-45.120503652039325
1739209644.4495313;-45.120503652039325
1739209644.4495337;-38.13080360867914
1739209644.449536;-38.13080360867914
1739209644.4495382;-35.57807855764607
1739209644.4495406;-38.13080360867914
1739209644.449543;-35.57807855764607
1739209644.4495454;-38.13080360867914
1739209644.4495475;-38.13080360867914
1739209644.44955;-45.120503652039325
1739209644.4495523;-38.13080360867914
1739209644.4495547;-30.49652367304973
1739209644.4495568;-45.120503652039325
1739209644.4495592;-45.120503652039325
1739209644.4495616;-38.13080360867914
1739209644.449564;-33.981070128970906
1739209644.4495661;-38.13080360867914
1739209644.4495685;-38.13080360867914
1739209644.449571;-38.13080360867914
1739209644.449573;-45.120503652039325
1739209644.4495754;-45.120503652039325
1739209644.4495778;-45.120503652039325
1739209644.4495802;-35.57807855764607
1739209644.4495823;-35.57807855764607
1739209644.4495847;-38.13080360867914
1739209644.449587;-45.120503652039325
1739209644.4495895;-38.13080360867914
1739209644.4495916;-35.57807855764607
1739209644.449594;-38.13080360867914
1739209644.4495964;-45.120503652039325
1739209644.4495988;-45.120503652039325
1739209644.449601;-45.120503652039325
1739209644.4496033;-33.981070128970906
1739209644.4496057;-38.13080360867914
1739209644.449608;-38.13080360867914
1739209644.4496102;-38.13080360867914
1739209644.4496126;-45.120503652039325
1739209644.449615;-38.13080360867914
1739209644.4496174;-45.120503652039325
1739209644.4496195;-35.57807855764607
1739209644.449622;-38.13080360867914
1739209644.4496243;-45.120503652039325
1739209644.4496267;-45.120503652039325
1739209644.4496288;-45.120503652039325
1739209644.4496312;-38.13080360867914
1739209644.4496336;-45.120503652039325
1739209644.449636;-45.120503652039325
1739209644.4496381;-45.120503652039325
1739209644.4496405;-38.13080360867914
1739209644.449643;-45.120503652039325
1739209644.4496453;-38.13080360867914
1739209644.4496474;-35.57807855764607
1739209644.4496498;-38.13080360867914
1739209644.4496522;-45.120503652039325
1739209644.4496546;-33.981070128970906
1739209644.4496567;-38.13080360867914
1739209644.449659;-33.981070128970956
1739209644.4496615;-45.120503652039325
1739209644.4496639;-38.13080360867914
1739209644.449666;-38.13080360867914
1739209644.4496684;-45.120503652039325
1739209644.4496708;-45.120503652039325
1739209644.449673;-45.120503652039325
1739209644.4496753;-38.13080360867914
1739209644.4496777;-33.981070128970906
1739209644.44968;-45.120503652039325
1739209644.4496822;-33.981070128970906
1739209644.4496846;-38.13080360867914
1739209644.449687;-45.120503652039325
1739209644.4496894;-45.120503652039325
1739209644.4496915;-32.816014438256545
1739209644.449694;-38.13080360867914
1739209644.4496963;-31.141103565318943
1739209644.4496987;-38.13080360867914
1739209644.4497008;-38.13080360867914
1739209644.4497032;-35.57807855764607
1739209644.4497056;-45.120503652039325
1739209644.449708;-38.13080360867914
1739209644.4497101;-38.13080360867914
1739209644.4497125;-35.57807855764607
1739209644.449715;-26.991370085610722
1739209644.4497173;-45.120503652039325
1739209644.4497194;-38.13080360867914
1739209644.4497218;-45.120503652039325
1739209644.4497242;-38.13080360867914
1739209644.4497266;-38.13080360867914
1739209644.4497287;-38.13080360867914
1739209644.449731;-32.816014438256545
1739209644.4497335;-45.120503652039325
1739209644.4497359;-45.120503652039325
1739209644.449738;-38.13080360867914
1739209644.4497404;-38.13080360867914
1739209644.4497428;-38.13080360867914
1739209644.4497452;-38.13080360867914
1739209644.4497473;-38.13080360867914
1739209644.4497497;-38.13080360867914
1739209644.449752;-45.120503652039325
1739209644.4497545;-45.120503652039325
1739209644.4497566;-35.57807855764607
1739209644.449759;-35.57807855764607
1739209644.4497614;-38.13080360867914
1739209644.4497638;-38.13080360867914
1739209644.449766;-33.981070128970906
1739209644.4497683;-38.13080360867914
1739209644.4497707;-35.57807855764607
1739209644.4497728;-38.13080360867914
1739209644.4497752;-45.120503652039325
1739209644.4497776;-45.120503652039325
1739209644.44978;-45.120503652039325
1739209644.4497821;-45.120503652039325
1739209644.4497845;-35.57807855764607
1739209644.449787;-32.816014438256545
1739209644.4497893;-45.120503652039325
1739209644.4497914;-45.120503652039325
1739209644.4497938;-32.816014438256545
1739209644.4497962;-38.13080360867914
1739209644.4497986;-45.120503652039325
1739209644.4498007;-38.13080360867914
1739209644.449803;-38.13080360867914
1739209644.4498055;-45.120503652039325
1739209644.449808;-29.438486411369333
1739209644.44981;-26.991370085610736
1739209644.4498124;-45.120503652039325
1739209644.4498148;-45.120503652039325
1739209644.4498172;-32.816014438256545
1739209644.4498193;-38.13080360867914
1739209644.4498217;-45.120503652039325
1739209644.449824;-38.13080360867914
1739209644.4498265;-45.120503652039325
1739209644.4498286;-45.120503652039325
