CAN Message; 0x39:08f51742250a2f0d
1739209674.4865255;-35.57807855764607
1739209674.4865284;-38.13080360867914
1739209674.4865313;-45.120503652039325
1739209674.4865344;-45.120503652039325
1739209674.4865372;-45.120503652039325
1739209674.48654;-45.120503652039325
1739209674.486543;-45.120503652039325
1739209674.4865458;-38.13080360867914
1739209674.4865487;-35.57807855764607
1739209674.4865515;-38.13080360867914
1739209674.4865544;-45.120503652039325
1739209674.4865572;-45.120503652039325
1739209674.48656;-45.120503652039325
1739209674.4865632;-45.120503652039325
1739209674.486566;-45.120503652039325
1739209674.486569;-45.120503652039325
1739209674.4865718;-38.13080360867914
1739209674.4865746;-38.13080360867914
1739209674.4865775;-45.120503652039325
1739209674.4865804;-45.120503652039325
1739209674.4865832;-38.13080360867914
1739209674.486586;-38.13080360867914
1739209674.4865892;-45.120503652039325
1739209674.486592;-38.13080360867914
1739209674.486595;-33.981070128970906
1739209674.4865978;-38.13080360867914
1739209674.4866006;-45.120503652039325
1739209674.4866035;-35.57807855764607
1739209674.4866064;-38.13080360867914
1739209674.4866092;-45.120503652039325
1739209674.486612;-45.120503652039325
1739209674.4866152;-38.13080360867914
1739209674.486618;-38.13080360867914
1739209674.486621;-38.13080360867914
1739209674.4866238;-38.13080360867914
1739209674.4866266;-45.120503652039325
1739209674.4866295;-31.141103565318915
1739209674.4866323;-33.981070128970906
1739209674.4866352;-45.120503652039325
1739209674.486638;-45.120503652039325
1739209674.486641;-45.120503652039325
1739209674.486644;-38.13080360867914
1739209674.486647;-45.120503652039325
1739209674.4866498;-38.13080360867914
1739209674.4866526;-45.120503652039325
1739209674.4866555;-45.120503652039325
1739209674.4887908;-45.120503652039325
1739209674.4887931;-33.981070128970906
1739209674.4887955;-38.13080360867914
1739209674.488798;-45.120503652039325
1739209674.4888003;-45.120503652039325
1739209674.4888024;-38.13080360867914
1739209674.4888048;-38.13080360867914
1739209674.4888072;-45.120503652039325
1739209674.4888096;-38.13080360867914
1739209674.488812;-45.120503652039325
1739209674.4888144;-38.13080360867914
1739209674.4888167;-35.57807855764607
1739209674.4888191;-38.13080360867914
1739209674.4888215;-45.120503652039325
1739209674.488824;-38.13080360867914
1739209674.4888263;-35.57807855764607
1739209674.4888287;-45.120503652039325
1739209674.4888308;-32.816014438256545
1739209674.4888332;-26.991370085610736
1739209674.4888356;-45.120503652039325
1739209674.488838;-45.120503652039325
1739209674.4888403;-35.57807855764607
1739209674.4888427;-35.57807855764607
1739209674.488845;-45.120503652039325
1739209674.4888475;-45.120503652039325
1739209674.4888499;-38.13080360867914
1739209674.4888523;-45.120503652039325
1739209674.4888546;-45.120503652039325
1739209674.488857;-45.120503652039325
1739209674.4888592;-38.13080360867914
1739209674.4888616;-45.120503652039325
1739209674.488864;-38.13080360867914
1739209674.4888663;-45.120503652039325
1739209674.4888687;-45.120503652039325
1739209674.488871;-38.13080360867914
1739209674.4888735;-45.120503652039325
1739209674.4888759;-45.120503652039325
1739209674.4888783;-45.120503652039325
1739209674.4888806;-45.120503652039325
1739209674.488883;-33.981070128970906
1739209674.4888854;-32.816014438256545
1739209674.4888875;-38.13080360867914
1739209674.48889;-45.120503652039325
1739209674.4888923;-38.13080360867914
1739209674.4888947;-35.57807855764607
1739209674.488897;-38.13080360867914
1739209674.4888995;-45.120503652039325
1739209674.4889019;-33.981070128970906
1739209674.4889042;-35.57807855764607
1739209674.4889066;-38.13080360867914
1739209674.488909;-45.120503652039325
1739209674.4889114;-38.13080360867914
1739209674.4889138;-38.13080360867914
1739209674.488916;-38.13080360867914
1739209674.4889183;-45.120503652039325
1739209674.4889207;-38.13080360867914
1739209674.488923;-35.57807855764607
1739209674.4889255;-45.120503652039325
1739209674.4889278;-45.120503652039325
1739209674.4889302;-33.981070128970906
1739209674.4889326;-35.57807855764607
1739209674.488935;-38.13080360867914
1739209674.4889374;-38.13080360867914
1739209674.4889398;-38.13080360867914
1739209674.4889421;-38.13080360867914
1739209674.4889443;-38.13080360867914
1739209674.4889467;-45.120503652039325
1739209674.488949;-45.120503652039325
1739209674.4889514;-38.13080360867914
1739209674.4889538;-45.120503652039325
1739209674.4889562;-45.120503652039325
1739209674.4889586;-38.13080360867914
1739209674.488961;-38.13080360867914
1739209674.4889634;-38.13080360867914
1739209674.4889657;-32.816014438256545
1739209674.4889681;-38.13080360867914
1739209674.4889705;-45.120503652039325
1739209674.4889727;-38.13080360867914
1739209674.488975;-35.57807855764607
1739209674.4889774;-33.981070128970906
1739209674.4889798;-38.13080360867914
1739209674.4889822;-38.13080360867914
1739209674.4889846;-45.120503652039325
1739209674.488987;-45.120503652039325
1739209674.4889894;-45.120503652039325
1739209674.4889917;-45.120503652039325
1739209674.4889941;-45.120503652039325
1739209674.4889965;-38.13080360867914
1739209674.488999;-45.120503652039325
1739209674.489001;-45.120503652039325
1739209674.4890034;-35.57807855764607
1739209674.4890058;-45.120503652039325
1739209674.4890082;-45.120503652039325
1739209674.4890106;-45.120503652039325
1739209674.489013;-45.120503652039325
1739209674.4890153;-33.981070128970906
1739209674.4890177;-38.13080360867914
1739209674.48902;-45.120503652039325
1739209674.4890225;-45.120503652039325
1739209674.4890249;-45.120503652039325
1739209674.4890273;-45.120503652039325
1739209674.4890294;-45.120503652039325
1739209674.4890318;-45.120503652039325
1739209674.4890342;-38.13080360867914
1739209674.4890366;-38.13080360867914
1739209674.489039;-45.120503652039325
1739209674.4890413;-38.13080360867914
1739209674.4890437;-33.981070128970906
1739209674.489046;-38.13080360867914
1739209674.4890485;-45.120503652039325
1739209674.4890509;-45.120503652039325
1739209674.4890532;-45.120503652039325
1739209674.4890556;-45.120503652039325
1739209674.4890578;-45.120503652039325
1739209674.4890602;-33.981070128970906
1739209674.4890625;-32.816014438256545
1739209674.489065;-38.13080360867914
1739209674.4890673;-45.120503652039325
1739209674.4890697;-33.981070128970906
1739209674.489072;-35.57807855764607
1739209674.4890745;-35.57807855764607
1739209674.4890769;-38.13080360867914
1739209674.4890792;-45.120503652039325
1739209674.4890816;-38.13080360867914
1739209674.489084;-45.120503652039325
1739209674.4890862;-45.120503652039325
1739209674.4890885;-38.13080360867914
1739209674.489091;-38.13080360867914
1739209674.4890933;-45.120503652039325
1739209674.4890957;-38.13080360867914
1739209674.489098;-45.120503652039325
1739209674.4891005;-38.13080360867914
1739209674.4891028;-38.13080360867914
1739209674.4891052;-45.120503652039325
1739209674.4891076;-45.120503652039325
1739209674.48911;-33.981070128970906
1739209674.4891121;-31.141103565318893
1739209674.4891145;-38.13080360867914
1739209674.489117;-45.120503652039325
1739209674.4891193;-31.141103565318915
1739209674.4891217;-33.981070128970906
1739209674.489124;-38.13080360867914
1739209674.4891264;-38.13080360867914
1739209674.4891288;-38.13080360867914
1739209674.4891312;-38.13080360867914
1739209674.4891336;-38.13080360867914
1739209674.489136;-35.57807855764607
1739209674.4891384;-32.81601443825658
1739209674.4891405;-45.120503652039325
1739209674.489143;-33.981070128970906
1739209674.4891453;-38.13080360867914
1739209674.4891477;-38.13080360867914
1739209674.48915;-45.120503652039325
1739209674.4891524;-38.13080360867914
1739209674.4891548;-45.120503652039325
1739209674.4891572;-31.141103565318915
1739209674.4891596;-38.13080360867914
1739209674.489162;-38.13080360867914
1739209674.4891644;-33.981070128970906
1739209674.4891667;-45.120503652039325
1739209674.489169;-38.13080360867914
1739209674.4891713;-38.13080360867914
1739209674.4891737;-45.120503652039325
1739209674.489176;-30.49652367304973
1739209674.4891784;-31.141103565318893
1739209674.4891808;-38.13080360867914
1739209674.4891832;-45.120503652039325
1739209674.4891856;-38.13080360867914
1739209674.489188;-38.13080360867914
1739209674.4891903;-45.120503652039325
1739209674.4891927;-35.57807855764607
1739209674.489195;-38.13080360867914
1739209674.4891973;-45.120503652039325
1739209674.4891996;-35.57807855764607
1739209674.489202;-45.120503652039325
1739209674.4892044;-45.120503652039325
1739209674.4892068;-33.981070128970906
1739209674.4892092;-38.13080360867914
1739209674.4892116;-45.120503652039325
1739209674.489214;-26.991370085610722
1739209674.4892163;-27.8777449560314
1739209674.4892187;-45.120503652039325
1739209674.489221;-45.120503652039325
1739209674.4892235;-38.13080360867914
1739209674.4892256;-35.57807855764607
1739209674.489228;-38.13080360867914
1739209674.4892304;-33.981070128970906
1739209674.4892328;-45.120503652039325
1739209674.4892352;-45.120503652039325
1739209674.4892375;-45.120503652039325
1739209674.48924;-45.120503652039325
1739209674.4892423;-38.13080360867914
1739209674.4892447;-32.816014438256545
1739209674.489247;-45.120503652039325
1739209674.4892495;-45.120503652039325
1739209674.4892519;-35.57807855764607
1739209674.489254;-35.57807855764607
1739209674.4892564;-38.13080360867914
1739209674.4892588;-45.120503652039325
1739209674.4892612;-45.120503652039325
1739209674.4892635;-38.13080360867914
1739209674.489266;-38.13080360867914
1739209674.4892683;-45.120503652039325
1739209674.4892707;-38.13080360867914
1739209674.489273;-45.120503652039325
1739209674.4892755;-45.120503652039325
1739209674.4892778;-38.13080360867914
1739209674.4892802;-38.13080360867914
1739209674.4892824;-45.120503652039325
1739209674.4892848;-45.120503652039325
1739209674.4892871;-38.13080360867914
1739209674.4892895;-45.120503652039325
1739209674.489292;-45.120503652039325
1739209674.4892943;-45.120503652039325
1739209674.4892967;-45.120503652039325
1739209674.489299;-38.13080360867914
1739209674.4893014;-38.13080360867914
1739209674.4893038;-38.13080360867914
1739209674.4893062;-45.120503652039325
1739209674.4893086;-38.13080360867914
1739209674.4893107;-32.816014438256545
1739209674.4893131;-45.120503652039325
1739209674.4893155;-45.120503652039325
1739209674.489318;-32.816014438256545
1739209674.4893203;-31.141103565318893
1739209674.4893227;-45.120503652039325
1739209674.489325;-45.120503652039325
1739209674.4893274;-38.13080360867914
1739209674.4893298;-45.120503652039325
1739209674.4893322;-45.120503652039325
1739209674.4893346;-45.120503652039325
1739209674.489337;-38.13080360867914
1739209674.489339;-38.13080360867914
1739209674.4893415;-33.981070128970906
1739209674.489344;-45.120503652039325
1739209674.4893463;-38.13080360867914
1739209674.4893486;-35.57807855764607
1739209674.489351;-38.13080360867914
1739209674.4893534;-45.120503652039325
1739209674.4893558;-45.120503652039325
1739209674.4893582;-45.120503652039325
1739209674.4893606;-45.120503652039325
1739209674.489363;-38.13080360867914
1739209674.4893653;-38.13080360867914
1739209674.4893675;-45.120503652039325
1739209674.4893699;-45.120503652039325
1739209674.4893723;-45.120503652039325
1739209674.4893746;-38.13080360867914
1739209674.489377;-35.57807855764607
1739209674.4893794;-45.120503652039325
1739209674.4893818;-45.120503652039325
1739209674.4893842;-38.13080360867914
1739209674.4893866;-38.13080360867914
1739209674.489389;-38.13080360867914
1739209674.4893913;-45.120503652039325
1739209674.4893937;-38.13080360867914
1739209674.4893959;-38.13080360867914
1739209674.4893982;-45.120503652039325
1739209674.4894006;-45.120503652039325
1739209674.489403;-45.120503652039325
1739209674.4894054;-38.13080360867914
1739209674.4894078;-38.13080360867914
1739209674.4894102;-45.120503652039325
1739209674.4894125;-38.13080360867914
1739209674.489415;-32.816014438256545
1739209674.4894173;-45.120503652039325
1739209674.4894197;-45.120503652039325
1739209674.4894218;-38.13080360867914
1739209674.4894242;-38.13080360867914
1739209674.4894266;-33.981070128970906
1739209674.489429;-45.120503652039325
1739209674.4894314;-45.120503652039325
1739209674.4894338;-45.120503652039325
1739209674.4894361;-38.13080360867914
1739209674.4894385;-38.13080360867914
1739209674.489441;-38.13080360867914
1739209674.4894433;-45.120503652039325
1739209674.4894457;-33.981070128970906
1739209674.489448;-45.120503652039325
1739209674.4894502;-38.13080360867914
1739209674.4894526;-35.57807855764607
1739209674.489455;-38.13080360867914
1739209674.4894574;-45.120503652039325
1739209674.4894598;-35.57807855764607
1739209674.4894621;-35.57807855764607
1739209674.4894645;-38.13080360867914
1739209674.489467;-45.120503652039325
1739209674.4894693;-45.120503652039325
1739209674.4894717;-38.13080360867914
1739209674.489474;-38.13080360867914
1739209674.4894764;-45.120503652039325
1739209674.4894786;-38.13080360867914
1739209674.489481;-38.13080360867914
1739209674.4894834;-45.120503652039325
1739209674.4894857;-38.13080360867914
1739209674.4894881;-38.13080360867914
1739209674.4894905;-38.13080360867914
1739209674.489493;-38.13080360867914
1739209674.4894953;-45.120503652039325
1739209674.4894977;-38.13080360867914
1739209674.4895;-35.57807855764607
1739209674.4895024;-38.13080360867914
1739209674.4895048;-45.120503652039325
1739209674.489507;-38.13080360867914
1739209674.4895093;-35.57807855764607
1739209674.4895117;-35.57807855764607
1739209674.489514;-45.120503652039325
1739209674.4895165;-33.981070128970906
1739209674.489519;-32.816014438256545
1739209674.4895213;-33.981070128970906
1739209674.4895236;-45.120503652039325
1739209674.489526;-45.120503652039325
1739209674.4895284;-35.57807855764607
1739209674.4895308;-38.13080360867914
1739209674.4895332;-38.13080360867914
1739209674.4895353;-45.120503652039325
1739209674.4895377;-38.13080360867914
1739209674.48954;-30.49652367304973
1739209674.4895425;-38.13080360867914
1739209674.4895449;-33.981070128970906
1739209674.4895473;-35.57807855764607
1739209674.4895496;-38.13080360867914
1739209674.489552;-45.120503652039325
1739209674.4895544;-45.120503652039325
1739209674.4895568;-38.13080360867914
1739209674.4895592;-30.49652367304976
1739209674.4895616;-45.120503652039325
1739209674.4895637;-33.981070128970906
1739209674.489566;-45.120503652039325
1739209674.4895685;-45.120503652039325
1739209674.4895709;-45.120503652039325
1739209674.4895732;-38.13080360867914
1739209674.4895756;-45.120503652039325
1739209674.489578;-30.49652367304973
1739209674.4895804;-35.57807855764607
1739209674.4895828;-38.13080360867914
1739209674.4895852;-35.57807855764607
1739209674.4895875;-35.57807855764607
1739209674.48959;-35.57807855764607
1739209674.489592;-38.13080360867914
1739209674.4895945;-35.57807855764607
1739209674.4895968;-45.120503652039325
1739209674.4895992;-45.120503652039325
1739209674.4896016;-45.120503652039325
1739209674.489604;-45.120503652039325
1739209674.4896064;-38.13080360867914
1739209674.4896088;-38.13080360867914
1739209674.4896111;-45.120503652039325
1739209674.4896135;-45.120503652039325
1739209674.489616;-45.120503652039325
1739209674.4896183;-45.120503652039325
1739209674.4896204;-45.120503652039325
1739209674.4896228;-45.120503652039325
1739209674.4896252;-38.13080360867914
1739209674.4896276;-38.13080360867914
1739209674.48963;-38.13080360867914
1739209674.4896324;-45.120503652039325
1739209674.4896348;-30.49652367304973
1739209674.4896371;-31.141103565318893
1739209674.4896395;-45.120503652039325
1739209674.489642;-38.13080360867914
1739209674.4896443;-33.981070128970906
1739209674.4896467;-38.13080360867914
1739209674.4896488;-45.120503652039325
1739209674.4896512;-35.57807855764607
1739209674.4896536;-45.120503652039325
1739209674.489656;-38.13080360867914
1739209674.4896584;-35.57807855764607
1739209674.4896607;-45.120503652039325
1739209674.4896631;-45.120503652039325
1739209674.4896655;-38.13080360867914
1739209674.489668;-38.13080360867914
1739209674.4896703;-45.120503652039325
1739209674.4896727;-32.816014438256545
1739209674.489675;-32.816014438256545
1739209674.4896772;-38.13080360867914
1739209674.4896796;-32.816014438256545
1739209674.489682;-38.13080360867914
1739209674.4896843;-45.120503652039325
1739209674.4896867;-38.13080360867914
1739209674.489689;-35.57807855764607
1739209674.4896915;-38.13080360867914
1739209674.4896939;-45.120503652039325
1739209674.4896963;-45.120503652039325
1739209674.4896986;-45.120503652039325
1739209674.489701;-38.13080360867914
1739209674.4897032;-45.120503652039325
1739209674.4897056;-45.120503652039325
1739209674.489708;-31.141103565318893
1739209674.4897103;-45.120503652039325
1739209674.4897127;-45.120503652039325
1739209674.489715;-38.13080360867914
1739209674.4897175;-38.13080360867914
1739209674.4897199;-45.120503652039325
1739209674.4897223;-38.13080360867914
1739209674.4897246;-38.13080360867914
1739209674.489727;-45.120503652039325
1739209674.4897294;-35.57807855764607
1739209674.4897316;-35.57807855764607
1739209674.489734;-45.120503652039325
1739209674.4897363;-45.120503652039325
1739209674.4897387;-35.57807855764607
1739209674.489741;-38.13080360867914
1739209674.4897435;-45.120503652039325
1739209674.4897459;-38.13080360867914
1739209674.4897482;-38.13080360867914
1739209674.4897506;-45.120503652039325
1739209674.489753;-45.120503652039325
1739209674.4897554;-45.120503652039325
1739209674.4897578;-33.981070128970906
1739209674.48976;-45.120503652039325
1739209674.4897623;-38.13080360867914
1739209674.4897647;-45.120503652039325
1739209674.489767;-38.13080360867914
1739209674.4897695;-32.816014438256545
1739209674.4897718;-45.120503652039325
1739209674.4897742;-38.13080360867914
1739209674.4897766;-38.13080360867914
1739209674.489779;-45.120503652039325
1739209674.4897814;-45.120503652039325
1739209674.4897838;-45.120503652039325
1739209674.4897861;-38.13080360867914
1739209674.4897883;-38.13080360867914
1739209674.4897907;-33.981070128970906
1739209674.489793;-35.57807855764607
1739209674.4897954;-38.13080360867914
1739209674.4897978;-35.57807855764607
1739209674.4898002;-38.13080360867914
1739209674.4898026;-33.981070128970906
1739209674.489805;-38.13080360867914
1739209674.4898074;-38.13080360867914
1739209674.4898098;-33.981070128970906
1739209674.4898121;-38.13080360867914
1739209674.4898145;-38.13080360867914
1739209674.4898167;-45.120503652039325
1739209674.489819;-38.13080360867914
1739209674.4898214;-38.13080360867914
1739209674.4898238;-38.13080360867914
1739209674.4898262;-38.13080360867914
1739209674.4898286;-38.13080360867914
1739209674.489831;-32.816014438256545
1739209674.4898334;-38.13080360867914
1739209674.4898357;-35.57807855764607
1739209674.4898381;-38.13080360867914
1739209674.4898405;-38.13080360867914
1739209674.489843;-45.120503652039325
1739209674.489845;-45.120503652039325
1739209674.4898474;-35.57807855764607
1739209674.4898498;-35.57807855764607
1739209674.4898522;-38.13080360867914
1739209674.4898546;-38.13080360867914
1739209674.489857;-35.57807855764607
1739209674.4898593;-35.57807855764607
1739209674.4898617;-38.13080360867914
1739209674.489864;-45.120503652039325
1739209674.4898665;-35.57807855764607
1739209674.4898689;-35.57807855764607
1739209674.4898713;-38.13080360867914
1739209674.4898734;-45.120503652039325
1739209674.4898758;-38.13080360867914
1739209674.4898782;-32.816014438256545
1739209674.4898806;-33.981070128970906
1739209674.489883;-38.13080360867914
1739209674.4898853;-33.981070128970906
1739209674.4898877;-38.13080360867914
1739209674.48989;-45.120503652039325
1739209674.4898925;-38.13080360867914
1739209674.4898949;-33.981070128970906
1739209674.4898973;-38.13080360867914
1739209674.4898996;-38.13080360867914
1739209674.4899018;-45.120503652039325
1739209674.4899042;-38.13080360867914
1739209674.4899065;-38.13080360867914
1739209674.489909;-38.13080360867914
1739209674.4899113;-45.120503652039325
1739209674.4899137;-38.13080360867914
1739209674.489916;-35.57807855764607
1739209674.4899185;-45.120503652039325
1739209674.4899209;-38.13080360867914
1739209674.4899232;-27.267205301931607
1739209674.4899256;-35.57807855764607
1739209674.489928;-38.13080360867914
1739209674.4899302;-38.13080360867914
1739209674.4899325;-38.13080360867914
1739209674.489935;-33.981070128970906
1739209674.4899373;-38.13080360867914
1739209674.4899397;-45.120503652039325
1739209674.489942;-31.141103565318915
1739209674.4899445;-38.13080360867914
1739209674.4899468;-38.13080360867914
1739209674.4899492;-45.120503652039325
1739209674.4899516;-38.13080360867914
1739209674.489954;-38.13080360867914
1739209674.4899564;-38.13080360867914
1739209674.4899585;-45.120503652039325
1739209674.489961;-31.141103565318915
1739209674.4899633;-32.816014438256545
1739209674.4899657;-38.13080360867914
1739209674.489968;-45.120503652039325
1739209674.4899704;-33.981070128970906
1739209674.4899728;-35.57807855764607
1739209674.4899752;-38.13080360867914
1739209674.4899776;-38.13080360867914
1739209674.48998;-38.13080360867914
1739209674.4899824;-45.120503652039325
1739209674.4899848;-45.120503652039325
1739209674.489987;-45.120503652039325
1739209674.4899893;-30.49652367304973
1739209674.4899917;-32.816014438256545
1739209674.489994;-45.120503652039325
1739209674.4899964;-38.13080360867914
1739209674.4899988;-45.120503652039325
1739209674.4900012;-45.120503652039325
1739209674.4900036;-38.13080360867914
1739209674.490006;-45.120503652039325
1739209674.4900084;-38.13080360867914
1739209674.4900107;-35.57807855764607
1739209674.490013;-45.120503652039325
1739209674.4900153;-45.120503652039325
1739209674.4900177;-27.267205301931607
1739209674.49002;-33.981070128970906
1739209674.4900224;-45.120503652039325
1739209674.4900248;-38.13080360867914
1739209674.4900272;-38.13080360867914
1739209674.4900296;-38.13080360867914
1739209674.490032;-38.13080360867914
1739209674.4900343;-38.13080360867914
1739209674.4900367;-38.13080360867914
1739209674.490039;-45.120503652039325
1739209674.4900413;-33.981070128970906
1739209674.4900436;-38.13080360867914
1739209674.490046;-45.120503652039325
1739209674.4900484;-38.13080360867914
1739209674.4900508;-45.120503652039325
1739209674.4900532;-38.13080360867914
1739209674.4900556;-38.13080360867914
1739209674.490058;-45.120503652039325
1739209674.4900603;-45.120503652039325
1739209674.4900627;-45.120503652039325
1739209674.490065;-45.120503652039325
1739209674.4900675;-38.13080360867914
1739209674.4900696;-38.13080360867914
1739209674.490072;-45.120503652039325
1739209674.4900744;-35.57807855764607
1739209674.4900768;-45.120503652039325
1739209674.4900792;-38.13080360867914
1739209674.4900815;-38.13080360867914
1739209674.490084;-35.57807855764607
1739209674.4900863;-45.120503652039325
1739209674.4900887;-45.120503652039325
1739209674.490091;-35.57807855764607
1739209674.4900935;-45.120503652039325
1739209674.4900959;-45.120503652039325
1739209674.490098;-38.13080360867914
1739209674.4901004;-45.120503652039325
1739209674.4901028;-45.120503652039325
1739209674.4901052;-33.981070128970906
1739209674.4901075;-35.57807855764607
1739209674.49011;-38.13080360867914
1739209674.4901123;-35.57807855764607
1739209674.4901147;-38.13080360867914
1739209674.490117;-45.120503652039325
1739209674.4901195;-35.57807855764607
1739209674.4901218;-38.13080360867914
1739209674.4901242;-45.120503652039325
1739209674.4901264;-45.120503652039325
1739209674.4901288;-38.13080360867914
1739209674.4901311;-45.120503652039325
1739209674.4901335;-45.120503652039325
1739209674.490136;-38.13080360867914
1739209674.4901383;-45.120503652039325
1739209674.4901407;-38.13080360867914
1739209674.490143;-38.13080360867914
1739209674.4901454;-38.13080360867914
1739209674.4901478;-38.13080360867914
1739209674.4901502;-38.13080360867914
1739209674.4901526;-35.57807855764607
1739209674.4901547;-38.13080360867914
1739209674.4901571;-38.13080360867914
1739209674.4901595;-45.120503652039325
1739209674.490162;-38.13080360867914
1739209674.4901643;-35.57807855764607
1739209674.4901667;-38.13080360867914
1739209674.490169;-45.120503652039325
1739209674.4901714;-38.13080360867914
1739209674.4901738;-38.13080360867914
1739209674.4901762;-45.120503652039325
1739209674.4901786;-38.13080360867914
1739209674.490181;-35.57807855764607
1739209674.490183;-45.120503652039325
1739209674.4901855;-35.57807855764607
1739209674.490188;-45.120503652039325
1739209674.4901903;-31.141103565318915
1739209674.4901927;-38.13080360867914
1739209674.490195;-45.120503652039325
1739209674.4901974;-38.13080360867914
1739209674.4901998;-33.981070128970906
1739209674.4902022;-38.13080360867914
1739209674.4902046;-45.120503652039325
1739209674.490207;-45.120503652039325
1739209674.4902093;-45.120503652039325
1739209674.4902115;-45.120503652039325
1739209674.4902139;-45.120503652039325
1739209674.4902163;-38.13080360867914
1739209674.4902186;-45.120503652039325
1739209674.490221;-45.120503652039325
1739209674.4902234;-45.120503652039325
1739209674.4902258;-45.120503652039325
1739209674.4902282;-38.13080360867914
1739209674.4902306;-45.120503652039325
1739209674.490233;-38.13080360867914
1739209674.4902353;-45.120503652039325
1739209674.4902377;-45.120503652039325
1739209674.4902399;-38.13080360867914
1739209674.4902422;-38.13080360867914
1739209674.4902446;-45.120503652039325
1739209674.490247;-28.992665084841942
1739209674.4902494;-33.981070128970906
1739209674.4902518;-45.120503652039325
1739209674.4902542;-35.57807855764607
1739209674.4902565;-38.13080360867914
1739209674.490259;-38.13080360867914
1739209674.4902613;-45.120503652039325
1739209674.4902637;-38.13080360867914
1739209674.490266;-35.57807855764607
1739209674.4902682;-38.13080360867914
1739209674.4902706;-38.13080360867914
1739209674.490273;-38.13080360867914
1739209674.4902754;-38.13080360867914
1739209674.4902778;-38.13080360867914
1739209674.4902802;-45.120503652039325
1739209674.4902825;-45.120503652039325
1739209674.490285;-33.981070128970906
1739209674.4902873;-31.141103565318915
1739209674.4902897;-45.120503652039325
1739209674.490292;-38.13080360867914
1739209674.4902945;-38.13080360867914
1739209674.4902966;-38.13080360867914
1739209674.490299;-45.120503652039325
1739209674.4903014;-38.13080360867914
1739209674.4903038;-38.13080360867914
1739209674.4903061;-33.981070128970906
1739209674.4903085;-45.120503652039325
1739209674.490311;-45.120503652039325
1739209674.4903133;-38.13080360867914
1739209674.4903157;-38.13080360867914
1739209674.490318;-45.120503652039325
1739209674.4903204;-33.981070128970906
1739209674.4903226;-38.13080360867914
1739209674.490325;-32.816014438256545
1739209674.4903274;-45.120503652039325
1739209674.4903297;-33.981070128970906
1739209674.4903321;-33.981070128970906
1739209674.4903345;-45.120503652039325
1739209674.490337;-45.120503652039325
1739209674.4903393;-38.13080360867914
1739209674.4903417;-33.981070128970906
1739209674.490344;-31.141103565318915
1739209674.4903464;-45.120503652039325
1739209674.4903488;-38.13080360867914
1739209674.490351;-35.57807855764607
1739209674.4903533;-35.57807855764607
1739209674.4903557;-45.120503652039325
1739209674.490358;-45.120503652039325
1739209674.4903605;-38.13080360867914
1739209674.490363;-45.120503652039325
1739209674.4903653;-45.120503652039325
1739209674.4903677;-38.13080360867914
1739209674.49037;-35.57807855764607
1739209674.4903724;-38.13080360867914
1739209674.4903748;-45.120503652039325
1739209674.4903772;-38.13080360867914
1739209674.4903793;-38.13080360867914
1739209674.4903817;-38.13080360867914
1739209674.490384;-45.120503652039325
1739209674.4903865;-35.57807855764607
1739209674.4903889;-35.57807855764607
1739209674.4903913;-38.13080360867914
1739209674.4903936;-45.120503652039325
1739209674.490396;-45.120503652039325
1739209674.4903984;-38.13080360867914
1739209674.4904008;-38.13080360867914
1739209674.4904032;-45.120503652039325
1739209674.4904056;-35.57807855764607
1739209674.4904077;-35.57807855764607
1739209674.49041;-38.13080360867914
1739209674.4904125;-45.120503652039325
1739209674.4904149;-38.13080360867914
1739209674.4904172;-32.816014438256545
1739209674.4904196;-45.120503652039325
1739209674.490422;-45.120503652039325
1739209674.4904244;-38.13080360867914
1739209674.4904268;-45.120503652039325
1739209674.4904292;-45.120503652039325
1739209674.4904315;-45.120503652039325
1739209674.490434;-33.981070128970906
1739209674.490436;-35.57807855764607
1739209674.4904385;-38.13080360867914
1739209674.4904408;-45.120503652039325
1739209674.4904432;-38.13080360867914
1739209674.4904456;-38.13080360867914
1739209674.490448;-38.13080360867914
1739209674.4904504;-38.13080360867914
1739209674.4904528;-33.981070128970906
1739209674.4904552;-35.57807855764607
1739209674.4904575;-45.120503652039325
1739209674.49046;-45.120503652039325
1739209674.4904623;-38.13080360867914
1739209674.4904644;-35.57807855764607
1739209674.4904668;-45.120503652039325
1739209674.4904692;-38.13080360867914
1739209674.4904716;-38.13080360867914
1739209674.490474;-38.13080360867914
1739209674.4904764;-38.13080360867914
1739209674.4904788;-45.120503652039325
1739209674.4904811;-45.120503652039325
1739209674.4904835;-45.120503652039325
1739209674.490486;-33.981070128970906
1739209674.4904883;-38.13080360867914
1739209674.4904907;-38.13080360867914
1739209674.4904928;-45.120503652039325
1739209674.4904952;-35.57807855764607
1739209674.4904976;-35.57807855764607
1739209674.4905;-45.120503652039325
1739209674.4905024;-38.13080360867914
1739209674.4905047;-38.13080360867914
1739209674.4905071;-38.13080360867914
1739209674.4905095;-45.120503652039325
1739209674.490512;-45.120503652039325
1739209674.4905143;-45.120503652039325
1739209674.4905167;-45.120503652039325
1739209674.490519;-38.13080360867914
1739209674.4905212;-45.120503652039325
1739209674.4905236;-33.981070128970906
1739209674.490526;-35.57807855764607
1739209674.4905283;-38.13080360867914
1739209674.4905307;-45.120503652039325
1739209674.490533;-38.13080360867914
1739209674.4905355;-32.816014438256545
1739209674.490538;-38.13080360867914
1739209674.4905403;-45.120503652039325
