CAN Message; 0x98:0000e2999a5cfede
Timestamp;Amplitude
1739209916.102629;-45.120503652039325
1739209916.1026306;-38.13080360867914
1739209916.102632;-38.13080360867914
1739209916.1026337;-45.120503652039325
1739209916.1026354;-35.57807855764607
1739209916.1026368;-45.120503652039325
1739209916.1026385;-45.120503652039325
1739209916.1026402;-38.13080360867914
1739209916.1026416;-38.13080360867914
1739209916.1026433;-35.57807855764607
1739209916.102645;-33.981070128970906
1739209916.1026466;-45.120503652039325
1739209916.102648;-38.13080360867914
1739209916.1026497;-33.981070128970906
1739209916.1026514;-38.13080360867914
1739209916.1026528;-45.120503652039325
1739209916.1026545;-33.981070128970906
1739209916.1026561;-31.141103565318915
1739209916.1026576;-29.438486411369347
1739209916.1026592;-38.13080360867914
1739209916.102661;-38.13080360867914
1739209916.1026623;-38.13080360867914
1739209916.102664;-38.13080360867914
1739209916.1026657;-45.120503652039325
1739209916.102667;-45.120503652039325
1739209916.1026688;-38.13080360867914
1739209916.1026704;-30.49652367304973
1739209916.1026719;-38.13080360867914
1739209916.1026735;-38.13080360867914
1739209916.1026752;-38.13080360867914
1739209916.1026766;-38.13080360867914
1739209916.1026783;-45.120503652039325
1739209916.10268;-33.981070128970906
1739209916.1026814;-33.981070128970906
1739209916.102683;-31.14110356531892
1739209916.1026847;-45.120503652039325
1739209916.1026862;-45.120503652039325
1739209916.1026878;-38.13080360867914
1739209916.1026895;-38.13080360867914
1739209916.102691;-38.13080360867914
1739209916.1026926;-38.13080360867914
1739209916.1026943;-38.13080360867914
1739209916.1026957;-31.141103565318915
1739209916.1026974;-45.120503652039325
1739209916.102699;-45.120503652039325
1739209916.1027005;-38.13080360867914
1739209916.1027021;-38.13080360867914
1739209916.1027038;-38.13080360867914
1739209916.1027052;-45.120503652039325
1739209916.102707;-45.120503652039325
1739209916.1027086;-33.981070128970906
1739209916.10271;-45.120503652039325
1739209916.1027117;-38.13080360867914
1739209916.1027133;-38.13080360867914
1739209916.1027148;-45.120503652039325
1739209916.1027164;-38.13080360867914
1739209916.102718;-35.57807855764607
1739209916.1027195;-45.120503652039325
1739209916.1027212;-45.120503652039325
1739209916.102723;-45.120503652039325
1739209916.1027243;-45.120503652039325
1739209916.102726;-38.13080360867914
1739209916.1027277;-38.13080360867914
1739209916.102729;-38.13080360867914
1739209916.1027308;-45.120503652039325
1739209916.1027324;-45.120503652039325
1739209916.102734;-28.992665084841942
1739209916.1027355;-35.57807855764607
1739209916.1027372;-38.13080360867914
1739209916.1027389;-38.13080360867914
1739209916.1027403;-38.13080360867914
1739209916.102742;-45.120503652039325
1739209916.1027436;-45.120503652039325
1739209916.102745;-38.13080360867914
1739209916.1027467;-33.981070128970956
1739209916.1027484;-45.120503652039325
1739209916.1027498;-38.13080360867914
1739209916.1027515;-45.120503652039325
1739209916.1027532;-38.13080360867914
1739209916.1027546;-33.981070128970906
1739209916.1027563;-38.13080360867914
1739209916.102758;-45.120503652039325
1739209916.1027594;-30.49652367304973
1739209916.102761;-35.57807855764607
1739209916.1027627;-38.13080360867914
1739209916.1027641;-35.57807855764607
1739209916.1027658;-38.13080360867914
1739209916.1027675;-45.120503652039325
1739209916.102769;-33.981070128970906
1739209916.1027706;-35.57807855764607
1739209916.1027722;-45.120503652039325
1739209916.1027737;-45.120503652039325
1739209916.1027753;-38.13080360867914
1739209916.102777;-45.120503652039325
1739209916.1027784;-38.13080360867914
1739209916.10278;-45.120503652039325
1739209916.1027818;-38.13080360867914
1739209916.1027832;-45.120503652039325
1739209916.1027849;-38.13080360867914
1739209916.1027865;-45.120503652039325
1739209916.102788;-45.120503652039325
1739209916.1027896;-35.57807855764607
1739209916.1027913;-45.120503652039325
1739209916.1027927;-45.120503652039325
1739209916.1027944;-35.57807855764607
1739209916.102796;-38.13080360867914
1739209916.1027975;-38.13080360867914
1739209916.1027992;-38.13080360867914
1739209916.1028008;-38.13080360867914
1739209916.1028023;-38.13080360867914
1739209916.102804;-38.13080360867914
1739209916.1028056;-45.120503652039325
1739209916.102807;-38.13080360867914
1739209916.1028087;-35.57807855764607
1739209916.1028104;-45.120503652039325
1739209916.1028118;-45.120503652039325
1739209916.1028135;-35.57807855764607
1739209916.1028152;-35.57807855764607
1739209916.1028166;-38.13080360867914
1739209916.1028183;-38.13080360867914
1739209916.10282;-33.981070128970906
1739209916.1028216;-45.120503652039325
1739209916.102823;-35.57807855764607
1739209916.1028247;-35.57807855764607
1739209916.1028264;-45.120503652039325
1739209916.1028278;-38.13080360867914
1739209916.1028295;-35.57807855764607
1739209916.1028311;-38.13080360867914
1739209916.1028326;-45.120503652039325
1739209916.1028342;-45.120503652039325
1739209916.102836;-45.120503652039325
1739209916.1028373;-45.120503652039325
1739209916.102839;-38.13080360867914
1739209916.1028407;-38.13080360867914
1739209916.102842;-45.120503652039325
1739209916.1028438;-45.120503652039325
1739209916.1028454;-33.981070128970906
1739209916.1028469;-38.13080360867914
1739209916.1028485;-38.13080360867914
1739209916.1028502;-38.13080360867914
1739209916.1028516;-45.120503652039325
1739209916.1028533;-38.13080360867914
1739209916.102855;-45.120503652039325
1739209916.1028564;-45.120503652039325
1739209916.102858;-45.120503652039325
1739209916.1028597;-45.120503652039325
1739209916.1028612;-45.120503652039325
1739209916.1028628;-45.120503652039325
1739209916.1028645;-45.120503652039325
1739209916.102866;-45.120503652039325
1739209916.1028676;-45.120503652039325
1739209916.1028693;-45.120503652039325
1739209916.1028707;-38.13080360867914
1739209916.1028724;-45.120503652039325
1739209916.102874;-45.120503652039325
1739209916.1028755;-33.981070128970906
1739209916.1028771;-38.13080360867914
1739209916.1028788;-38.13080360867914
1739209916.1028802;-45.120503652039325
1739209916.102882;-45.120503652039325
1739209916.1028836;-45.120503652039325
1739209916.102885;-45.120503652039325
1739209916.1028867;-38.13080360867914
1739209916.1028883;-38.13080360867914
1739209916.1028898;-38.13080360867914
1739209916.1028914;-38.13080360867914
1739209916.102893;-45.120503652039325
1739209916.1028945;-35.57807855764607
1739209916.1028962;-38.13080360867914
1739209916.102898;-38.13080360867914
1739209916.1028993;-45.120503652039325
1739209916.102901;-38.13080360867914
1739209916.1029027;-33.981070128970906
1739209916.1029043;-38.13080360867914
1739209916.1029058;-35.57807855764607
1739209916.1029074;-45.120503652039325
1739209916.102909;-38.13080360867914
1739209916.1029105;-38.13080360867914
1739209916.1029122;-45.120503652039325
1739209916.1029139;-45.120503652039325
1739209916.1029153;-38.13080360867914
1739209916.102917;-45.120503652039325
1739209916.1029186;-45.120503652039325
1739209916.10292;-38.13080360867914
1739209916.1029217;-38.13080360867914
1739209916.1029234;-45.120503652039325
1739209916.1029248;-45.120503652039325
1739209916.1029265;-38.13080360867914
1739209916.1029282;-38.13080360867914
1739209916.1029296;-45.120503652039325
1739209916.1029313;-45.120503652039325
1739209916.102933;-38.13080360867914
1739209916.1029344;-38.13080360867914
1739209916.102936;-45.120503652039325
1739209916.1029377;-32.816014438256545
1739209916.1029391;-38.13080360867914
1739209916.1029408;-38.13080360867914
1739209916.1029425;-45.120503652039325
1739209916.102944;-38.13080360867914
1739209916.1029456;-38.13080360867914
1739209916.1029556;-45.120503652039325
1739209916.1029658;-45.120503652039325
1739209916.1029758;-45.120503652039325
1739209916.102986;-38.13080360867914
1739209916.102996;-31.141103565318915
1739209916.1030064;-45.120503652039325
1739209916.1030164;-33.981070128970906
1739209916.1030266;-33.981070128970906
1739209916.1030366;-45.120503652039325
1739209916.103047;-38.13080360867914
1739209916.103057;-35.57807855764607
1739209916.1030672;-38.13080360867914
1739209916.1030772;-31.14110356531892
1739209916.1030874;-45.120503652039325
1739209916.1030974;-35.57807855764607
1739209916.1031075;-38.13080360867914
1739209916.1031177;-45.120503652039325
1739209916.1031277;-35.57807855764607
1739209916.103138;-38.13080360867914
1739209916.103148;-38.13080360867914
1739209916.1031582;-31.141103565318915
1739209916.1031682;-45.120503652039325
1739209916.1031785;-45.120503652039325
1739209916.1031885;-45.120503652039325
1739209916.1031988;-38.13080360867914
1739209916.1032088;-38.13080360867914
1739209916.103219;-38.13080360867914
1739209916.103229;-38.13080360867914
1739209916.103239;-35.57807855764607
1739209916.1032493;-38.13080360867914
1739209916.1032593;-38.13080360867914
1739209916.1032696;-38.13080360867914
1739209916.1032796;-38.13080360867914
1739209916.1032898;-45.120503652039325
1739209916.1032999;-45.120503652039325
1739209916.10331;-45.120503652039325
1739209916.1033201;-31.141103565318915
1739209916.1033304;-38.13080360867914
1739209916.1033404;-38.13080360867914
1739209916.1033506;-38.13080360867914
1739209916.1033607;-45.120503652039325
1739209916.103371;-45.120503652039325
1739209916.103381;-38.13080360867914
1739209916.103391;-45.120503652039325
1739209916.1034012;-32.816014438256545
1739209916.1034112;-38.13080360867914
1739209916.1034214;-45.120503652039325
1739209916.1034315;-38.13080360867914
1739209916.1034417;-38.13080360867914
1739209916.1034517;-45.120503652039325
1739209916.103462;-45.120503652039325
1739209916.103472;-38.13080360867914
1739209916.1034822;-38.13080360867914
1739209916.1034923;-45.120503652039325
1739209916.1035025;-38.13080360867914
1739209916.1035125;-38.13080360867914
1739209916.1035225;-45.120503652039325
1739209916.1035328;-45.120503652039325
1739209916.1035428;-33.981070128970906
1739209916.103553;-38.13080360867914
1739209916.103563;-28.58837851428586
1739209916.1035733;-38.13080360867914
1739209916.1035833;-45.120503652039325
1739209916.1035936;-38.13080360867914
1739209916.1036036;-38.13080360867914
1739209916.1036139;-45.120503652039325
1739209916.1036239;-38.13080360867914
1739209916.103634;-38.13080360867914
1739209916.1036441;-33.981070128970956
1739209916.1036544;-45.120503652039325
1739209916.1036644;-33.981070128970906
1739209916.1036744;-45.120503652039325
1739209916.1036847;-45.120503652039325
1739209916.1036947;-38.13080360867914
1739209916.103705;-33.981070128970906
1739209916.103715;-45.120503652039325
1739209916.1037252;-30.49652367304973
1739209916.1037352;-32.816014438256545
1739209916.1037455;-45.120503652039325
1739209916.1037555;-33.981070128970906
1739209916.1037657;-45.120503652039325
1739209916.1037757;-45.120503652039325
1739209916.103786;-35.57807855764607
1739209916.103796;-32.816014438256545
1739209916.1038063;-38.13080360867914
1739209916.1038163;-45.120503652039325
1739209916.1038263;-33.981070128970906
1739209916.1038365;-45.120503652039325
1739209916.1038465;-38.13080360867914
1739209916.1038568;-35.57807855764607
1739209916.1038668;-38.13080360867914
1739209916.103877;-38.13080360867914
1739209916.103887;-38.13080360867914
1739209916.1038973;-45.120503652039325
1739209916.1039073;-38.13080360867914
1739209916.1039176;-38.13080360867914
1739209916.1039276;-38.13080360867914
1739209916.1039379;-45.120503652039325
1739209916.1039479;-38.13080360867914
1739209916.103958;-38.13080360867914
1739209916.1039681;-35.57807855764607
1739209916.1039782;-35.57807855764607
1739209916.1039884;-38.13080360867914
1739209916.1039984;-45.120503652039325
1739209916.1040087;-33.981070128970906
1739209916.1040187;-38.13080360867914
1739209916.104029;-38.13080360867914
1739209916.104039;-35.57807855764607
1739209916.1040492;-45.120503652039325
1739209916.1040592;-45.120503652039325
1739209916.1040695;-45.120503652039325
1739209916.1040795;-38.13080360867914
1739209916.1040897;-45.120503652039325
1739209916.1040998;-38.13080360867914
1739209916.1041098;-45.120503652039325
1739209916.10412;-45.120503652039325
1739209916.10413;-32.816014438256545
1739209916.1041403;-33.981070128970906
1739209916.1041503;-45.120503652039325
1739209916.1041605;-38.13080360867914
1739209916.1041706;-38.13080360867914
1739209916.1041808;-38.13080360867914
1739209916.1041908;-38.13080360867914
1739209916.104201;-35.57807855764607
1739209916.104211;-45.120503652039325
1739209916.1042213;-45.120503652039325
1739209916.1042314;-38.13080360867914
1739209916.1042414;-35.57807855764607
1739209916.1042516;-45.120503652039325
1739209916.1042616;-38.13080360867914
1739209916.104272;-38.13080360867914
1739209916.104282;-45.120503652039325
1739209916.1042922;-38.13080360867914
1739209916.1043022;-35.57807855764607
1739209916.1043124;-38.13080360867914
1739209916.1043224;-45.120503652039325
1739209916.1043327;-38.13080360867914
1739209916.1043427;-45.120503652039325
1739209916.104353;-38.13080360867914
1739209916.104363;-45.120503652039325
1739209916.1043732;-38.13080360867914
1739209916.1043832;-33.981070128970906
1739209916.1043932;-45.120503652039325
1739209916.1044035;-45.120503652039325
1739209916.1044135;-38.13080360867914
1739209916.1044238;-32.816014438256545
1739209916.1044338;-45.120503652039325
1739209916.104444;-45.120503652039325
1739209916.104454;-38.13080360867914
1739209916.1044643;-33.981070128970906
1739209916.1044743;-33.981070128970906
1739209916.1044846;-45.120503652039325
1739209916.1044946;-38.13080360867914
1739209916.1045048;-31.141103565318915
1739209916.1045148;-38.13080360867914
1739209916.104525;-45.120503652039325
1739209916.104535;-45.120503652039325
1739209916.104545;-33.981070128970906
1739209916.1045554;-38.13080360867914
1739209916.1045654;-45.120503652039325
1739209916.1045756;-33.981070128970906
1739209916.1045856;-38.13080360867914
1739209916.104596;-45.120503652039325
1739209916.104606;-45.120503652039325
1739209916.1046162;-45.120503652039325
1739209916.1046262;-38.13080360867914
1739209916.1046364;-38.13080360867914
1739209916.1046464;-45.120503652039325
1739209916.1046567;-38.13080360867914
1739209916.1046667;-35.57807855764607
1739209916.1046767;-38.13080360867914
1739209916.104687;-45.120503652039325
1739209916.104697;-38.13080360867914
1739209916.1047072;-31.141103565318915
1739209916.1047173;-33.981070128970906
1739209916.1047275;-38.13080360867914
1739209916.1047375;-38.13080360867914
1739209916.1047478;-38.13080360867914
1739209916.1047578;-38.13080360867914
1739209916.104768;-45.120503652039325
1739209916.104778;-33.981070128970906
1739209916.1047883;-31.141103565318915
1739209916.1047983;-33.981070128970906
1739209916.1048086;-38.13080360867914
1739209916.1048186;-45.120503652039325
1739209916.1048286;-45.120503652039325
1739209916.1048388;-45.120503652039325
1739209916.1048489;-45.120503652039325
1739209916.104859;-45.120503652039325
1739209916.1048691;-33.981070128970906
1739209916.1048794;-31.141103565318915
1739209916.1048894;-38.13080360867914
1739209916.1048996;-45.120503652039325
1739209916.1049097;-38.13080360867914
1739209916.10492;-38.13080360867914
1739209916.10493;-33.981070128970906
1739209916.1049402;-45.120503652039325
1739209916.1049502;-38.13080360867914
1739209916.1049604;-31.141103565318915
1739209916.1049705;-38.13080360867914
1739209916.1049805;-45.120503652039325
1739209916.1049907;-38.13080360867914
1739209916.1050007;-38.13080360867914
1739209916.105011;-38.13080360867914
1739209916.105021;-45.120503652039325
1739209916.1050313;-38.13080360867914
1739209916.1050413;-26.991370085610722
1739209916.1050515;-45.120503652039325
1739209916.1050615;-38.13080360867914
1739209916.1050718;-38.13080360867914
1739209916.1050818;-33.981070128970906
1739209916.105092;-38.13080360867914
1739209916.105102;-45.120503652039325
1739209916.105112;-45.120503652039325
1739209916.1051223;-31.14110356531892
1739209916.1051323;-45.120503652039325
1739209916.1051426;-45.120503652039325
1739209916.1051526;-45.120503652039325
1739209916.1051629;-38.13080360867914
1739209916.1051729;-45.120503652039325
1739209916.1051831;-45.120503652039325
1739209916.1051931;-38.13080360867914
1739209916.1052034;-24.589719217205094
1739209916.1052134;-45.120503652039325
1739209916.1052237;-45.120503652039325
1739209916.1052337;-38.13080360867914
1739209916.105244;-38.13080360867914
1739209916.105254;-38.13080360867914
1739209916.105264;-38.13080360867914
1739209916.1052742;-35.57807855764607
1739209916.1052842;-25.826314394896357
1739209916.1052945;-45.120503652039325
1739209916.1053045;-33.981070128970906
1739209916.1053147;-45.120503652039325
1739209916.1053247;-25.252786309376837
1739209916.105335;-10.024446605923728
1739209916.105345;-27.267205301931607
1739209916.1053553;-45.120503652039325
1739209916.1053653;-29.438486411369347
1739209916.1053755;-45.120503652039325
1739209916.1053855;-38.13080360867914
1739209916.1053956;-45.120503652039325
1739209916.1054058;-38.13080360867914
1739209916.1054158;-35.57807855764607
1739209916.105426;-38.13080360867914
1739209916.105436;-38.13080360867914
1739209916.1054463;-38.13080360867914
1739209916.1054564;-45.120503652039325
1739209916.1054666;-45.120503652039325
1739209916.1054766;-35.57807855764607
1739209916.1054869;-33.981070128970956
1739209916.105497;-45.120503652039325
1739209916.1055071;-45.120503652039325
1739209916.1055171;-38.13080360867914
1739209916.1055274;-38.13080360867914
1739209916.1055374;-45.120503652039325
1739209916.1055474;-38.13080360867914
1739209916.1055577;-38.13080360867914
1739209916.1055677;-38.13080360867914
1739209916.105578;-45.120503652039325
1739209916.105588;-45.120503652039325
1739209916.1055982;-45.120503652039325
1739209916.1056082;-27.8777449560314
1739209916.1056185;-27.267205301931607
1739209916.1056285;-22.84163660590255
1739209916.1056387;-38.13080360867914
1739209916.1056488;-30.49652367304973
1739209916.105659;-38.13080360867914
1739209916.105669;-38.13080360867914
1739209916.1056793;-38.13080360867914
1739209916.1056893;-28.21854285175415
1739209916.1056993;-25.077289914212862
1739209916.1057096;-45.120503652039325
1739209916.1057196;-30.49652367304976
1739209916.1057298;-33.981070128970906
1739209916.1057398;-32.816014438256545
1739209916.10575;-45.120503652039325
1739209916.10576;-38.13080360867914
1739209916.1057703;-45.120503652039325
1739209916.1057804;-45.120503652039325
1739209916.1057906;-32.816014438256545
1739209916.1058006;-45.120503652039325
1739209916.1058109;-35.57807855764607
1739209916.105821;-9.673623429012517
1739209916.105831;-24.589719217205094
1739209916.1058412;-33.981070128970906
1739209916.1058512;-45.120503652039325
1739209916.1058614;-30.49652367304976
1739209916.1058714;-38.13080360867914
1739209916.1058817;-45.120503652039325
1739209916.1058917;-45.120503652039325
1739209916.105902;-31.141103565318915
1739209916.105912;-38.13080360867914
1739209916.1059222;-38.13080360867914
1739209916.1059322;-45.120503652039325
1739209916.1059425;-38.13080360867914
1739209916.1059525;-38.13080360867914
1739209916.1059628;-38.13080360867914
1739209916.1059728;-45.120503652039325
1739209916.1059828;-45.120503652039325
1739209916.105993;-33.981070128970906
1739209916.106003;-45.120503652039325
1739209916.1060133;-33.981070128970906
1739209916.1060233;-31.141103565318893
1739209916.1060336;-33.981070128970906
1739209916.1060436;-45.120503652039325
1739209916.1060538;-28.58837851428586
1739209916.1060638;-23.50682362968953
1739209916.106074;-38.13080360867914
1739209916.106084;-31.141103565318915
1739209916.1060944;-33.981070128970906
1739209916.1061044;-22.175841390423358
1739209916.1061144;-9.038453574996034
1739209916.1061246;-45.120503652039325
1739209916.1061347;-33.981070128970906
1739209916.106145;-28.58837851428586
1739209916.106155;-45.120503652039325
1739209916.1061652;-45.120503652039325
1739209916.1061752;-45.120503652039325
1739209916.1061854;-31.141103565318915
1739209916.1061954;-33.981070128970906
1739209916.1062057;-38.13080360867914
1739209916.1062157;-38.13080360867914
1739209916.106226;-25.826314394896357
1739209916.106236;-31.141103565318915
1739209916.1062462;-45.120503652039325
1739209916.1062562;-38.13080360867914
1739209916.1062663;-28.992665084841942
1739209916.1062765;-31.141103565318915
1739209916.1062865;-32.816014438256545
1739209916.1062968;-38.13080360867914
1739209916.1063068;-38.13080360867914
1739209916.106317;-38.13080360867914
1739209916.106327;-38.13080360867914
1739209916.1063373;-45.120503652039325
1739209916.1063473;-38.13080360867914
1739209916.1063576;-38.13080360867914
1739209916.1063676;-35.57807855764607
1739209916.1063778;-45.120503652039325
1739209916.1063879;-45.120503652039325
1739209916.106398;-38.13080360867914
1739209916.106408;-35.57807855764607
1739209916.1064181;-45.120503652039325
1739209916.1064284;-45.120503652039325
1739209916.1064384;-33.981070128970906
1739209916.1064487;-28.992665084841942
1739209916.1064587;-24.292649948874775
1739209916.106469;-32.816014438256545
1739209916.106479;-38.13080360867914
1739209916.1064892;-33.981070128970906
1739209916.1064992;-45.120503652039325
1739209916.1065094;-27.267205301931607
1739209916.1065195;-27.267205301931607
1739209916.1065297;-38.13080360867914
1739209916.1065397;-30.49652367304973
1739209916.1065497;-19.403415333952413
1739209916.10656;-38.13080360867914
1739209916.10657;-38.13080360867914
1739209916.1065803;-45.120503652039325
1739209916.1065903;-45.120503652039325
1739209916.1066005;-45.120503652039325
1739209916.1066105;-38.13080360867914
1739209916.1066208;-38.13080360867914
1739209916.1066308;-23.75329798047522
1739209916.106641;-16.663323472372706
1739209916.106651;-9.639067277690838
1739209916.1066613;-25.826314394896354
1739209916.1066713;-45.120503652039325
1739209916.1066816;-38.13080360867914
1739209916.1066916;-45.120503652039325
1739209916.1067016;-45.120503652039325
1739209916.1067119;-38.13080360867914
1739209916.1067219;-45.120503652039325
1739209916.1067321;-33.981070128970906
1739209916.1067421;-45.120503652039325
1739209916.1067524;-38.13080360867914
1739209916.1067624;-35.57807855764607
1739209916.1067727;-38.13080360867914
1739209916.1067827;-38.13080360867914
1739209916.106793;-33.981070128970906
1739209916.106803;-26.991370085610722
1739209916.1068132;-33.981070128970906
1739209916.1068232;-45.120503652039325
1739209916.1068335;-45.120503652039325
1739209916.1068435;-30.49652367304973
1739209916.1068535;-35.57807855764607
1739209916.1068637;-45.120503652039325
1739209916.1068738;-38.13080360867914
1739209916.106884;-45.120503652039325
1739209916.106894;-45.120503652039325
1739209916.1069043;-32.816014438256545
1739209916.1069143;-38.13080360867914
1739209916.1069245;-26.991370085610747
1739209916.1069345;-18.521341651340787
1739209916.1069448;-18.26308626601666
1739209916.1069548;-29.438486411369347
1739209916.106965;-38.13080360867914
1739209916.106975;-45.120503652039325
1739209916.106985;-19.45023999044868
1739209916.1069953;-38.13080360867914
1739209916.1070054;-28.992665084841967
1739209916.1070156;-38.13080360867914
1739209916.1070256;-33.981070128970906
1739209916.1070359;-8.760642534030962
1739209916.107046;-22.264930561961556
1739209916.1070561;-28.992665084841942
1739209916.1070662;-45.120503652039325
1739209916.1070764;-45.120503652039325
1739209916.1070864;-38.13080360867914
1739209916.1070967;-32.816014438256545
1739209916.1071067;-45.120503652039325
1739209916.107117;-45.120503652039325
1739209916.107127;-38.13080360867914
1739209916.107137;-45.120503652039325
1739209916.1071472;-45.120503652039325
1739209916.1071572;-45.120503652039325
1739209916.1071675;-22.44878636800916
1739209916.1071775;-31.141103565318915
1739209916.1071877;-45.120503652039325
1739209916.1071978;-38.13080360867914
1739209916.107208;-45.120503652039325
1739209916.107218;-45.120503652039325
1739209916.1072283;-38.13080360867914
1739209916.1072383;-38.13080360867914
1739209916.1072485;-38.13080360867914
1739209916.1072586;-45.120503652039325
1739209916.1072686;-38.13080360867914
1739209916.1133175;-35.57807855764607
1739209916.1133223;-35.57807855764607
1739209916.1133268;-45.120503652039325
1739209916.1133313;-45.120503652039325
1739209916.1133358;-45.120503652039325
1739209916.1133406;-33.981070128970906
1739209916.1133451;-45.120503652039325
1739209916.1133497;-38.13080360867914
1739209916.1133542;-38.13080360867914
1739209916.113359;-45.120503652039325
1739209916.1133635;-45.120503652039325
1739209916.113368;-33.981070128970906
1739209916.1133726;-38.13080360867914
1739209916.1133773;-45.120503652039325
1739209916.1133819;-45.120503652039325
1739209916.1133864;-31.141103565318915
1739209916.113391;-33.981070128970906
1739209916.1133957;-45.120503652039325
1739209916.1134002;-45.120503652039325
1739209916.1134048;-45.120503652039325
1739209916.1134093;-45.120503652039325
1739209916.113414;-38.13080360867914
1739209916.1134186;-38.13080360867914
1739209916.113423;-33.981070128970906
1739209916.1134279;-45.120503652039325
1739209916.1134324;-38.13080360867914
1739209916.113437;-38.13080360867914
1739209916.1134415;-38.13080360867914
1739209916.1134462;-38.13080360867914
1739209916.1134508;-45.120503652039325
1739209916.1134553;-33.981070128970906
1739209916.1134598;-28.992665084841942
1739209916.1134646;-31.141103565318915
1739209916.1134691;-38.13080360867914
1739209916.1134737;-35.57807855764607
1739209916.1134782;-45.120503652039325
1739209916.113483;-38.13080360867914
1739209916.1134875;-35.57807855764607
1739209916.113492;-38.13080360867914
1739209916.1134965;-38.13080360867914
1739209916.1135013;-33.981070128970906
1739209916.1135058;-38.13080360867914
1739209916.1135104;-45.120503652039325
1739209916.113515;-38.13080360867914
1739209916.1135197;-45.120503652039325
1739209916.1135242;-33.981070128970906
1739209916.1135287;-45.120503652039325
1739209916.1135335;-33.981070128970906
1739209916.113538;-31.141103565318915
1739209916.1135426;-45.120503652039325
1739209916.113547;-45.120503652039325
1739209916.1135519;-45.120503652039325
1739209916.1135564;-38.13080360867914
1739209916.113561;-38.13080360867914
1739209916.1135654;-38.13080360867914
1739209916.1135702;-38.13080360867914
1739209916.1135747;-33.981070128970906
1739209916.1135793;-38.13080360867914
1739209916.1135838;-45.120503652039325
1739209916.1135886;-45.120503652039325
1739209916.113593;-38.13080360867914
1739209916.1135976;-38.13080360867914
1739209916.1136022;-45.120503652039325
1739209916.113607;-45.120503652039325
1739209916.1136115;-38.13080360867914
1739209916.113616;-35.57807855764607
1739209916.1136205;-38.13080360867914
1739209916.1136253;-45.120503652039325
1739209916.1136298;-38.13080360867914
1739209916.1136343;-38.13080360867914
1739209916.113639;-45.120503652039325
1739209916.1136436;-45.120503652039325
1739209916.1136482;-38.13080360867914
1739209916.1136527;-35.57807855764607
1739209916.1136575;-45.120503652039325
1739209916.113662;-45.120503652039325
1739209916.1136665;-35.57807855764607
1739209916.113671;-35.57807855764607
1739209916.1136758;-38.13080360867914
1739209916.1136804;-38.13080360867914
1739209916.113685;-28.992665084841942
1739209916.1136894;-45.120503652039325
1739209916.1136942;-45.120503652039325
1739209916.1136987;-38.13080360867914
1739209916.1137033;-33.981070128970906
1739209916.1137078;-45.120503652039325
1739209916.1137125;-45.120503652039325
1739209916.113717;-38.13080360867914
1739209916.1137216;-32.81601443825658
1739209916.1137261;-45.120503652039325
1739209916.113731;-38.13080360867914
1739209916.1137354;-45.120503652039325
1739209916.11374;-38.13080360867914
1739209916.1137447;-45.120503652039325
1739209916.1137493;-45.120503652039325
1739209916.1137538;-45.120503652039325
1739209916.1137583;-31.141103565318915
1739209916.113763;-38.13080360867914
1739209916.1137676;-45.120503652039325
1739209916.1137722;-38.13080360867914
1739209916.1137767;-45.120503652039325
1739209916.1137815;-45.120503652039325
1739209916.113786;-38.13080360867914
1739209916.1137905;-33.981070128970906
1739209916.113795;-45.120503652039325
1739209916.1137998;-45.120503652039325
1739209916.1138043;-35.57807855764607
1739209916.1138089;-38.13080360867914
1739209916.1138134;-38.13080360867914
1739209916.1138182;-45.120503652039325
1739209916.1138227;-38.13080360867914
1739209916.1138272;-35.57807855764607
1739209916.1138318;-38.13080360867914
1739209916.1138365;-45.120503652039325
1739209916.113841;-38.13080360867914
1739209916.1138456;-38.13080360867914
1739209916.1138504;-45.120503652039325
1739209916.113855;-45.120503652039325
1739209916.1138594;-35.57807855764607
1739209916.113864;-38.13080360867914
1739209916.1138687;-35.57807855764607
1739209916.1138732;-38.13080360867914
1739209916.1138778;-45.120503652039325
1739209916.1138823;-38.13080360867914
1739209916.113887;-33.981070128970906
1739209916.1138916;-45.120503652039325
1739209916.1138961;-35.57807855764607
1739209916.1139007;-38.13080360867914
1739209916.1139054;-38.13080360867914
1739209916.11391;-45.120503652039325
1739209916.1139145;-45.120503652039325
1739209916.113919;-45.120503652039325
1739209916.1139238;-38.13080360867914
1739209916.1139283;-35.57807855764607
1739209916.1139328;-45.120503652039325
1739209916.1139374;-45.120503652039325
1739209916.1139421;-35.57807855764607
1739209916.1139467;-38.13080360867914
1739209916.1139512;-33.981070128970906
1739209916.113956;-38.13080360867914
1739209916.1139605;-45.120503652039325
1739209916.113965;-45.120503652039325
1739209916.1139696;-45.120503652039325
1739209916.1139743;-45.120503652039325
1739209916.1139789;-45.120503652039325
1739209916.1139834;-45.120503652039325
1739209916.113988;-45.120503652039325
1739209916.1139927;-45.120503652039325
1739209916.1139972;-38.13080360867914
1739209916.1140018;-38.13080360867914
1739209916.1140063;-45.120503652039325
1739209916.114011;-35.57807855764607
1739209916.1140156;-45.120503652039325
1739209916.11402;-45.120503652039325
1739209916.1140246;-38.13080360867914
1739209916.1140294;-38.13080360867914
1739209916.114034;-45.120503652039325
1739209916.1140385;-38.13080360867914
1739209916.114043;-35.57807855764607
