CAN Message; 0x150:0700e823d87f2d2e
1739209717.532451;-45.120503652039325
1739209717.5324557;-45.120503652039325
1739209717.5324607;-38.13080360867914
1739209717.5324655;-45.120503652039325
1739209717.5324705;-38.13080360867914
1739209717.5324755;-29.438486411369333
1739209717.5324802;-35.57807855764607
1739209717.5324852;-38.13080360867914
1739209717.53249;-45.120503652039325
1739209717.532495;-45.120503652039325
1739209717.5325;-38.13080360867914
1739209717.5325048;-38.13080360867914
1739209717.5325098;-38.13080360867914
1739209717.5325146;-45.120503652039325
1739209717.5325196;-38.13080360867914
1739209717.5325246;-38.13080360867914
1739209717.5325294;-38.13080360867914
1739209717.5325344;-35.57807855764607
1739209717.5325391;-38.13080360867914
1739209717.5325441;-45.120503652039325
1739209717.5325491;-45.120503652039325
1739209717.532554;-45.120503652039325
1739209717.532559;-45.120503652039325
1739209717.5325637;-45.120503652039325
1739209717.5325687;-45.120503652039325
1739209717.5325737;-45.120503652039325
1739209717.5325785;-38.13080360867914
1739209717.5325835;-35.57807855764607
1739209717.5325882;-45.120503652039325
1739209717.5325933;-32.816014438256545
1739209717.532598;-38.13080360867914
1739209717.532603;-45.120503652039325
1739209717.532608;-45.120503652039325
1739209717.5326128;-38.13080360867914
1739209717.5326178;-38.13080360867914
1739209717.5326226;-45.120503652039325
1739209717.5326276;-38.13080360867914
1739209717.5326326;-38.13080360867914
1739209717.5326374;-38.13080360867914
1739209717.5326424;-45.120503652039325
1739209717.5326471;-38.13080360867914
1739209717.5326521;-32.816014438256545
1739209717.5326571;-38.13080360867914
1739209717.532662;-45.120503652039325
1739209717.532667;-33.981070128970906
1739209717.5326717;-38.13080360867914
1739209717.5326767;-33.981070128970906
1739209717.5326817;-45.120503652039325
1739209717.5326865;-38.13080360867914
1739209717.5326915;-45.120503652039325
1739209717.5326962;-38.13080360867914
1739209717.5327013;-38.13080360867914
1739209717.5327063;-45.120503652039325
1739209717.532711;-45.120503652039325
1739209717.532716;-38.13080360867914
1739209717.5327208;-45.120503652039325
1739209717.5327258;-38.13080360867914
1739209717.5327308;-35.57807855764607
1739209717.5327356;-38.13080360867914
1739209717.5327406;-45.120503652039325
1739209717.5327454;-38.13080360867914
1739209717.5327504;-32.816014438256545
1739209717.5327554;-38.13080360867914
1739209717.5327601;-45.120503652039325
1739209717.5327652;-45.120503652039325
1739209717.53277;-38.13080360867914
1739209717.532775;-38.13080360867914
1739209717.5327797;-38.13080360867914
1739209717.5327847;-38.13080360867914
1739209717.5327897;-38.13080360867914
1739209717.5327945;-31.141103565318915
1739209717.5327995;-38.13080360867914
1739209717.5328043;-38.13080360867914
1739209717.5328093;-45.120503652039325
1739209717.5328143;-45.120503652039325
1739209717.532819;-45.120503652039325
1739209717.532824;-45.120503652039325
1739209717.5328288;-38.13080360867914
1739209717.5328338;-28.992665084841942
1739209717.5328388;-45.120503652039325
1739209717.5328436;-45.120503652039325
1739209717.5328486;-45.120503652039325
1739209717.5328534;-38.13080360867914
1739209717.5328584;-45.120503652039325
1739209717.5328634;-45.120503652039325
1739209717.5328681;-38.13080360867914
1739209717.5328732;-33.981070128970906
1739209717.532878;-45.120503652039325
1739209717.532883;-38.13080360867914
1739209717.532888;-45.120503652039325
1739209717.5328927;-45.120503652039325
1739209717.5328977;-35.57807855764607
1739209717.5329025;-38.13080360867914
1739209717.5329075;-38.13080360867914
1739209717.5329123;-28.992665084841942
1739209717.5329173;-45.120503652039325
1739209717.5329223;-45.120503652039325
1739209717.532927;-38.13080360867914
1739209717.532932;-38.13080360867914
1739209717.5329368;-45.120503652039325
1739209717.5329418;-38.13080360867914
1739209717.5329468;-45.120503652039325
1739209717.5329516;-31.141103565318915
1739209717.5329566;-38.13080360867914
1739209717.5329614;-38.13080360867914
1739209717.5329664;-35.57807855764607
1739209717.5329714;-38.13080360867914
1739209717.5329762;-45.120503652039325
1739209717.5329812;-45.120503652039325
1739209717.532986;-45.120503652039325
1739209717.532991;-38.13080360867914
1739209717.532996;-38.13080360867914
1739209717.5330007;-45.120503652039325
1739209717.5330057;-45.120503652039325
1739209717.5330105;-45.120503652039325
1739209717.5330155;-45.120503652039325
1739209717.5330205;-38.13080360867914
1739209717.5330253;-38.13080360867914
1739209717.5330303;-27.267205301931607
1739209717.533035;-38.13080360867914
1739209717.53304;-45.120503652039325
1739209717.533045;-45.120503652039325
1739209717.5330498;-38.13080360867914
1739209717.5330548;-38.13080360867914
1739209717.5330596;-38.13080360867914
1739209717.5330646;-38.13080360867914
1739209717.5330696;-45.120503652039325
1739209717.5330744;-45.120503652039325
1739209717.5330794;-38.13080360867914
1739209717.5330842;-45.120503652039325
1739209717.5330892;-45.120503652039325
1739209717.533094;-35.57807855764607
1739209717.533099;-38.13080360867914
1739209717.533104;-45.120503652039325
1739209717.5331087;-33.981070128970906
1739209717.5331137;-32.816014438256545
1739209717.5331185;-38.13080360867914
1739209717.5331235;-45.120503652039325
1739209717.5331285;-38.13080360867914
1739209717.5331333;-32.816014438256545
1739209717.5331383;-45.120503652039325
1739209717.533143;-45.120503652039325
1739209717.533148;-33.981070128970906
1739209717.533153;-38.13080360867914
1739209717.5331578;-45.120503652039325
1739209717.5331628;-45.120503652039325
1739209717.5331676;-38.13080360867914
1739209717.5331726;-45.120503652039325
1739209717.5331776;-38.13080360867914
1739209717.5331824;-45.120503652039325
1739209717.5331874;-45.120503652039325
1739209717.5331922;-45.120503652039325
1739209717.5331972;-45.120503652039325
1739209717.5332022;-45.120503652039325
1739209717.533207;-38.13080360867914
1739209717.533212;-38.13080360867914
1739209717.5332167;-45.120503652039325
1739209717.5332217;-45.120503652039325
1739209717.5332265;-38.13080360867914
1739209717.5332315;-32.816014438256545
1739209717.5332365;-38.13080360867914
1739209717.5332413;-38.13080360867914
1739209717.5332463;-45.120503652039325
1739209717.533251;-45.120503652039325
1739209717.533256;-38.13080360867914
1739209717.533261;-45.120503652039325
1739209717.5332658;-45.120503652039325
1739209717.5332708;-45.120503652039325
1739209717.5332756;-35.57807855764607
1739209717.5332806;-35.57807855764607
1739209717.5332856;-38.13080360867914
1739209717.5332904;-45.120503652039325
1739209717.5332954;-45.120503652039325
1739209717.5333002;-38.13080360867914
1739209717.5333052;-45.120503652039325
1739209717.5333102;-45.120503652039325
1739209717.533315;-45.120503652039325
1739209717.53332;-38.13080360867914
1739209717.5333247;-45.120503652039325
1739209717.5333297;-38.13080360867914
1739209717.5333347;-38.13080360867914
1739209717.5333395;-38.13080360867914
1739209717.5333445;-45.120503652039325
1739209717.5333493;-45.120503652039325
1739209717.5333543;-45.120503652039325
1739209717.5333593;-45.120503652039325
1739209717.533364;-45.120503652039325
1739209717.533369;-45.120503652039325
1739209717.5333738;-45.120503652039325
1739209717.5333788;-45.120503652039325
1739209717.5333838;-45.120503652039325
1739209717.5333886;-45.120503652039325
1739209717.5333936;-45.120503652039325
1739209717.5333984;-45.120503652039325
1739209717.5334034;-38.13080360867914
1739209717.5334082;-45.120503652039325
1739209717.5334132;-45.120503652039325
1739209717.5334182;-35.57807855764607
1739209717.533423;-38.13080360867914
1739209717.533428;-30.49652367304973
1739209717.5334327;-38.13080360867914
1739209717.5334377;-45.120503652039325
1739209717.5334427;-38.13080360867914
1739209717.5334475;-38.13080360867914
1739209717.5334525;-45.120503652039325
1739209717.5334573;-45.120503652039325
1739209717.5334623;-38.13080360867914
1739209717.5334673;-45.120503652039325
1739209717.533472;-38.13080360867914
1739209717.533477;-38.13080360867914
1739209717.5334818;-45.120503652039325
1739209717.5334868;-45.120503652039325
1739209717.5334918;-38.13080360867914
1739209717.5334966;-45.120503652039325
1739209717.5335016;-38.13080360867914
1739209717.5335064;-33.981070128970956
1739209717.5335114;-45.120503652039325
1739209717.5335164;-45.120503652039325
1739209717.5335212;-38.13080360867914
1739209717.5335262;-45.120503652039325
1739209717.533531;-38.13080360867914
1739209717.533536;-35.57807855764607
1739209717.5335407;-38.13080360867914
1739209717.5335457;-27.267205301931607
1739209717.5335507;-32.816014438256545
1739209717.5335555;-45.120503652039325
1739209717.5335605;-38.13080360867914
1739209717.5335653;-35.57807855764607
1739209717.5335703;-31.141103565318915
1739209717.5335753;-38.13080360867914
1739209717.53358;-38.13080360867914
1739209717.533585;-38.13080360867914
1739209717.5335898;-38.13080360867914
1739209717.5335948;-32.816014438256545
1739209717.5335999;-38.13080360867914
1739209717.5336046;-38.13080360867914
1739209717.5336096;-38.13080360867914
1739209717.5336144;-38.13080360867914
1739209717.5336194;-38.13080360867914
1739209717.5336244;-38.13080360867914
1739209717.5336292;-33.981070128970906
1739209717.5336342;-45.120503652039325
1739209717.533639;-38.13080360867914
1739209717.533644;-45.120503652039325
1739209717.533649;-45.120503652039325
1739209717.5336537;-35.57807855764607
1739209717.5336587;-38.13080360867914
1739209717.5336635;-38.13080360867914
1739209717.5336685;-35.57807855764607
1739209717.5336735;-38.13080360867914
1739209717.5336783;-45.120503652039325
1739209717.5336833;-45.120503652039325
1739209717.533688;-31.141103565318915
1739209717.533693;-31.141103565318893
1739209717.533698;-38.13080360867914
1739209717.5337029;-45.120503652039325
1739209717.5337079;-38.13080360867914
1739209717.5337126;-32.816014438256545
1739209717.5337176;-38.13080360867914
1739209717.5337224;-45.120503652039325
1739209717.5337274;-45.120503652039325
1739209717.5337324;-33.981070128970906
1739209717.5337372;-45.120503652039325
1739209717.5337422;-45.120503652039325
1739209717.533747;-35.57807855764607
1739209717.533752;-38.13080360867914
1739209717.533757;-45.120503652039325
1739209717.5337617;-38.13080360867914
1739209717.5337667;-38.13080360867914
1739209717.5337715;-33.981070128970906
1739209717.5337765;-38.13080360867914
1739209717.5337815;-45.120503652039325
1739209717.5337863;-33.981070128970906
1739209717.5337913;-38.13080360867914
1739209717.533796;-45.120503652039325
1739209717.533801;-45.120503652039325
1739209717.533806;-33.981070128970906
1739209717.5338109;-35.57807855764607
1739209717.5338159;-45.120503652039325
1739209717.5338206;-45.120503652039325
1739209717.5338256;-45.120503652039325
1739209717.5338306;-45.120503652039325
1739209717.5338354;-45.120503652039325
1739209717.5338404;-45.120503652039325
1739209717.5338452;-45.120503652039325
1739209717.5338502;-35.57807855764607
1739209717.533855;-45.120503652039325
1739209717.53386;-45.120503652039325
1739209717.533865;-33.981070128970906
1739209717.5338697;-35.57807855764607
1739209717.5338748;-38.13080360867914
1739209717.5338795;-45.120503652039325
1739209717.5338845;-33.981070128970906
1739209717.5338895;-45.120503652039325
1739209717.5338943;-38.13080360867914
1739209717.5338993;-38.13080360867914
1739209717.533904;-38.13080360867914
1739209717.533909;-38.13080360867914
1739209717.533914;-45.120503652039325
1739209717.5339189;-45.120503652039325
1739209717.5339239;-45.120503652039325
1739209717.5339286;-45.120503652039325
1739209717.5339336;-38.13080360867914
1739209717.5339386;-38.13080360867914
1739209717.5339434;-45.120503652039325
1739209717.5339484;-45.120503652039325
1739209717.5339532;-38.13080360867914
1739209717.5339582;-45.120503652039325
1739209717.5339632;-33.981070128970906
1739209717.533968;-35.57807855764607
1739209717.533973;-45.120503652039325
1739209717.5339777;-45.120503652039325
1739209717.5339828;-28.992665084841942
1739209717.5339878;-31.141103565318915
1739209717.5339925;-45.120503652039325
1739209717.5339975;-38.13080360867914
1739209717.5340023;-35.57807855764607
1739209717.5340073;-45.120503652039325
1739209717.5340123;-45.120503652039325
1739209717.534017;-38.13080360867914
1739209717.534022;-45.120503652039325
1739209717.5340269;-45.120503652039325
1739209717.5340319;-38.13080360867914
1739209717.5340366;-45.120503652039325
1739209717.5340416;-38.13080360867914
1739209717.5340466;-45.120503652039325
1739209717.5340514;-45.120503652039325
1739209717.5340564;-38.13080360867914
1739209717.5340612;-38.13080360867914
1739209717.5340662;-45.120503652039325
1739209717.5340712;-45.120503652039325
1739209717.534076;-38.13080360867914
1739209717.534081;-45.120503652039325
1739209717.5340858;-45.120503652039325
1739209717.5340908;-38.13080360867914
1739209717.534101;-45.120503652039325
1739209717.5341113;-31.141103565318893
1739209717.5341215;-30.49652367304973
1739209717.5341318;-38.13080360867914
1739209717.534142;-45.120503652039325
1739209717.534152;-35.57807855764607
1739209717.5341623;-38.13080360867914
1739209717.5341725;-45.120503652039325
1739209717.5341828;-38.13080360867914
1739209717.534193;-45.120503652039325
1739209717.5342033;-38.13080360867914
1739209717.5342135;-32.816014438256545
1739209717.5342238;-38.13080360867914
1739209717.534234;-45.120503652039325
1739209717.5342443;-45.120503652039325
1739209717.5342543;-38.13080360867914
1739209717.5342646;-45.120503652039325
1739209717.5342748;-38.13080360867914
1739209717.534285;-35.57807855764607
1739209717.5342953;-45.120503652039325
1739209717.5343056;-35.57807855764607
1739209717.5343158;-38.13080360867914
1739209717.534326;-45.120503652039325
1739209717.5343363;-38.13080360867914
1739209717.5343466;-38.13080360867914
1739209717.5343568;-38.13080360867914
1739209717.5343668;-45.120503652039325
1739209717.534377;-38.13080360867914
1739209717.5343874;-35.57807855764607
1739209717.5343976;-38.13080360867914
1739209717.5344079;-38.13080360867914
1739209717.534418;-45.120503652039325
1739209717.5344284;-38.13080360867914
1739209717.5344386;-38.13080360867914
1739209717.5344489;-45.120503652039325
1739209717.534459;-31.141103565318915
1739209717.5344691;-38.13080360867914
1739209717.5344794;-45.120503652039325
1739209717.5344896;-38.13080360867914
1739209717.5345;-35.57807855764607
1739209717.5345101;-38.13080360867914
1739209717.5345204;-45.120503652039325
1739209717.5345306;-38.13080360867914
1739209717.534541;-45.120503652039325
1739209717.5345511;-45.120503652039325
1739209717.5345614;-38.13080360867914
1739209717.5345716;-45.120503652039325
1739209717.5345817;-45.120503652039325
1739209717.534592;-38.13080360867914
1739209717.5346022;-38.13080360867914
1739209717.5346124;-45.120503652039325
1739209717.5346227;-45.120503652039325
1739209717.534633;-45.120503652039325
1739209717.5346432;-45.120503652039325
1739209717.5346534;-35.57807855764607
1739209717.5346637;-45.120503652039325
1739209717.534674;-45.120503652039325
1739209717.534684;-38.13080360867914
1739209717.5346942;-33.981070128970906
1739209717.5347044;-33.981070128970906
1739209717.5347147;-45.120503652039325
1739209717.534725;-38.13080360867914
1739209717.5347352;-45.120503652039325
1739209717.5347455;-38.13080360867914
1739209717.5347557;-45.120503652039325
1739209717.534766;-38.13080360867914
1739209717.5347762;-33.981070128970906
1739209717.5347862;-45.120503652039325
1739209717.5347965;-45.120503652039325
1739209717.5348067;-38.13080360867914
1739209717.534817;-30.49652367304973
1739209717.5348272;-38.13080360867914
1739209717.5348375;-38.13080360867914
1739209717.5348477;-38.13080360867914
1739209717.534858;-33.981070128970906
1739209717.5348682;-33.981070128970906
1739209717.5348785;-45.120503652039325
1739209717.5348887;-45.120503652039325
1739209717.5348988;-33.981070128970906
1739209717.534909;-38.13080360867914
1739209717.5349193;-45.120503652039325
1739209717.5349295;-38.13080360867914
1739209717.5349398;-35.57807855764607
1739209717.53495;-45.120503652039325
1739209717.5349603;-45.120503652039325
1739209717.5349705;-38.13080360867914
1739209717.5349808;-45.120503652039325
1739209717.534991;-45.120503652039325
1739209717.535001;-45.120503652039325
1739209717.5350113;-30.49652367304973
1739209717.5350215;-33.981070128970906
1739209717.5350318;-45.120503652039325
1739209717.535042;-45.120503652039325
1739209717.5350523;-33.981070128970906
1739209717.5350626;-33.981070128970906
1739209717.5350728;-38.13080360867914
1739209717.535083;-45.120503652039325
1739209717.5350933;-45.120503652039325
1739209717.5351036;-38.13080360867914
1739209717.5351136;-33.981070128970906
1739209717.5351238;-45.120503652039325
1739209717.535134;-45.120503652039325
1739209717.5351443;-45.120503652039325
1739209717.5351546;-35.57807855764607
1739209717.5351648;-35.57807855764607
1739209717.535175;-33.981070128970906
1739209717.5351853;-38.13080360867914
1739209717.5351956;-31.141103565318915
1739209717.5352058;-38.13080360867914
1739209717.5352159;-38.13080360867914
1739209717.535226;-38.13080360867914
1739209717.5352364;-38.13080360867914
1739209717.5352466;-45.120503652039325
1739209717.5352569;-45.120503652039325
1739209717.535267;-38.13080360867914
1739209717.5352774;-38.13080360867914
1739209717.5352876;-45.120503652039325
1739209717.5352979;-45.120503652039325
1739209717.5353081;-45.120503652039325
1739209717.5353184;-45.120503652039325
1739209717.5353284;-45.120503652039325
1739209717.5353386;-38.13080360867914
1739209717.535349;-45.120503652039325
1739209717.5353591;-38.13080360867914
1739209717.5353694;-45.120503652039325
1739209717.5353796;-38.13080360867914
1739209717.53539;-45.120503652039325
1739209717.5354002;-38.13080360867914
1739209717.5354104;-45.120503652039325
1739209717.5354207;-38.13080360867914
1739209717.5354307;-38.13080360867914
1739209717.535441;-28.992665084841942
1739209717.5354512;-45.120503652039325
1739209717.5354614;-38.13080360867914
1739209717.5354717;-35.57807855764607
1739209717.535482;-45.120503652039325
1739209717.5354922;-45.120503652039325
1739209717.5355024;-38.13080360867914
1739209717.5355127;-33.981070128970906
1739209717.535523;-31.14110356531892
1739209717.5355332;-45.120503652039325
1739209717.5355432;-38.13080360867914
1739209717.5355535;-35.57807855764607
1739209717.5355637;-38.13080360867914
1739209717.535574;-45.120503652039325
1739209717.5355842;-32.816014438256545
1739209717.5355945;-32.816014438256545
1739209717.5356047;-38.13080360867914
1739209717.535615;-45.120503652039325
1739209717.5356252;-38.13080360867914
1739209717.5356355;-38.13080360867914
1739209717.5356455;-38.13080360867914
1739209717.5356557;-45.120503652039325
1739209717.535666;-38.13080360867914
1739209717.5356762;-35.57807855764607
1739209717.5356865;-38.13080360867914
1739209717.5356967;-45.120503652039325
1739209717.535707;-45.120503652039325
1739209717.5357172;-35.57807855764607
1739209717.5357275;-38.13080360867914
1739209717.5357378;-45.120503652039325
1739209717.5357478;-35.57807855764607
1739209717.535758;-35.57807855764607
1739209717.5357683;-38.13080360867914
1739209717.5357785;-38.13080360867914
1739209717.5357888;-38.13080360867914
1739209717.535799;-38.13080360867914
1739209717.5358093;-45.120503652039325
1739209717.5358195;-45.120503652039325
1739209717.5358298;-45.120503652039325
1739209717.53584;-38.13080360867914
1739209717.5358503;-38.13080360867914
1739209717.5358603;-45.120503652039325
1739209717.5358706;-33.981070128970906
1739209717.5358808;-35.57807855764607
1739209717.535891;-45.120503652039325
1739209717.5359013;-45.120503652039325
1739209717.5359116;-45.120503652039325
1739209717.5359218;-45.120503652039325
1739209717.535932;-45.120503652039325
1739209717.5359423;-45.120503652039325
1739209717.5359526;-38.13080360867914
1739209717.5359626;-35.57807855764607
1739209717.5359728;-38.13080360867914
1739209717.535983;-45.120503652039325
1739209717.5359933;-38.13080360867914
1739209717.5360036;-32.816014438256545
1739209717.5360138;-38.13080360867914
1739209717.536024;-35.57807855764607
1739209717.5360343;-45.120503652039325
1739209717.5360446;-45.120503652039325
1739209717.5360548;-38.13080360867914
1739209717.536065;-38.13080360867914
1739209717.536075;-45.120503652039325
1739209717.5360854;-35.57807855764607
1739209717.5360956;-38.13080360867914
1739209717.5361059;-38.13080360867914
1739209717.5361161;-45.120503652039325
1739209717.5361264;-38.13080360867914
1739209717.5361366;-38.13080360867914
1739209717.5361469;-38.13080360867914
1739209717.5361571;-45.120503652039325
1739209717.5361674;-38.13080360867914
1739209717.5361774;-35.57807855764607
1739209717.5361876;-32.816014438256545
1739209717.536198;-38.13080360867914
1739209717.5362082;-38.13080360867914
1739209717.5362184;-45.120503652039325
1739209717.5362287;-32.816014438256545
1739209717.536239;-45.120503652039325
1739209717.5362492;-38.13080360867914
1739209717.5362594;-38.13080360867914
1739209717.5362697;-45.120503652039325
1739209717.53628;-38.13080360867914
1739209717.53629;-38.13080360867914
1739209717.5363002;-45.120503652039325
1739209717.5363104;-45.120503652039325
1739209717.5363207;-45.120503652039325
1739209717.536331;-45.120503652039325
1739209717.5363412;-45.120503652039325
1739209717.5363514;-45.120503652039325
1739209717.5363617;-38.13080360867914
1739209717.536372;-45.120503652039325
1739209717.5363822;-38.13080360867914
1739209717.5363922;-31.141103565318893
1739209717.5364025;-45.120503652039325
1739209717.5364127;-45.120503652039325
1739209717.536423;-38.13080360867914
1739209717.5364332;-33.981070128970906
1739209717.5364435;-38.13080360867914
1739209717.5364537;-38.13080360867914
1739209717.536464;-45.120503652039325
1739209717.5364742;-45.120503652039325
1739209717.5364845;-38.13080360867914
1739209717.5364947;-45.120503652039325
1739209717.5365047;-45.120503652039325
1739209717.536515;-38.13080360867914
1739209717.5365252;-45.120503652039325
1739209717.5365355;-45.120503652039325
1739209717.5365458;-45.120503652039325
1739209717.536556;-38.13080360867914
1739209717.5365663;-38.13080360867914
1739209717.5365765;-38.13080360867914
1739209717.5365868;-38.13080360867914
1739209717.536597;-30.49652367304973
1739209717.536607;-33.981070128970906
1739209717.5366173;-38.13080360867914
1739209717.5366275;-38.13080360867914
1739209717.5366378;-35.57807855764607
1739209717.536648;-45.120503652039325
1739209717.5366583;-45.120503652039325
1739209717.5366685;-38.13080360867914
1739209717.5366788;-33.981070128970956
1739209717.536689;-45.120503652039325
1739209717.5366993;-33.981070128970906
1739209717.5367093;-45.120503652039325
1739209717.5367196;-45.120503652039325
1739209717.5367298;-38.13080360867914
1739209717.53674;-35.57807855764607
1739209717.5367503;-38.13080360867914
1739209717.5367606;-45.120503652039325
1739209717.5367708;-38.13080360867914
1739209717.536781;-35.57807855764607
1739209717.5367913;-45.120503652039325
1739209717.5368016;-45.120503652039325
1739209717.5368118;-38.13080360867914
1739209717.5368218;-35.57807855764607
1739209717.536832;-45.120503652039325
1739209717.5368423;-33.981070128970906
1739209717.5368526;-33.981070128970906
1739209717.5368629;-38.13080360867914
1739209717.536873;-38.13080360867914
1739209717.5368834;-38.13080360867914
1739209717.5368936;-35.57807855764607
1739209717.5369039;-38.13080360867914
1739209717.536914;-38.13080360867914
1739209717.5369241;-30.49652367304976
1739209717.5369344;-29.438486411369347
1739209717.5369446;-32.816014438256545
1739209717.5369549;-45.120503652039325
1739209717.5369651;-45.120503652039325
1739209717.5369754;-38.13080360867914
1739209717.5369856;-32.816014438256545
1739209717.536996;-45.120503652039325
1739209717.5370061;-33.981070128970906
1739209717.5370164;-31.141103565318915
1739209717.5370266;-38.13080360867914
1739209717.5370367;-45.120503652039325
1739209717.537047;-45.120503652039325
1739209717.5370572;-45.120503652039325
1739209717.5370674;-45.120503652039325
1739209717.5370777;-38.13080360867914
1739209717.537088;-45.120503652039325
1739209717.5370982;-45.120503652039325
1739209717.5371084;-32.816014438256545
1739209717.5371187;-33.981070128970906
1739209717.537129;-38.13080360867914
1739209717.537139;-38.13080360867914
1739209717.5371492;-32.816014438256545
1739209717.5371594;-45.120503652039325
1739209717.5371697;-45.120503652039325
1739209717.53718;-33.981070128970906
1739209717.5371902;-38.13080360867914
1739209717.5372005;-38.13080360867914
1739209717.5372107;-38.13080360867914
1739209717.537221;-45.120503652039325
1739209717.5372312;-33.981070128970906
1739209717.5372415;-45.120503652039325
1739209717.5372515;-45.120503652039325
1739209717.5372617;-45.120503652039325
1739209717.537272;-33.981070128970906
1739209717.5372822;-38.13080360867914
1739209717.5372925;-45.120503652039325
1739209717.5373027;-38.13080360867914
1739209717.537313;-45.120503652039325
1739209717.5373232;-45.120503652039325
1739209717.5373335;-45.120503652039325
1739209717.5373437;-38.13080360867914
1739209717.5373538;-38.13080360867914
1739209717.537364;-45.120503652039325
1739209717.5373743;-38.13080360867914
1739209717.5373845;-38.13080360867914
1739209717.5373948;-38.13080360867914
1739209717.537405;-45.120503652039325
1739209717.5374153;-45.120503652039325
1739209717.5374255;-45.120503652039325
1739209717.5374358;-45.120503652039325
1739209717.537446;-45.120503652039325
1739209717.5374563;-38.13080360867914
1739209717.5374663;-45.120503652039325
1739209717.5374765;-45.120503652039325
1739209717.5374868;-38.13080360867914
1739209717.537497;-38.13080360867914
1739209717.5375073;-32.816014438256545
1739209717.5375175;-38.13080360867914
1739209717.5375278;-45.120503652039325
1739209717.537538;-45.120503652039325
1739209717.5375483;-45.120503652039325
1739209717.5375586;-45.120503652039325
1739209717.5375686;-45.120503652039325
1739209717.5375788;-45.120503652039325
1739209717.537589;-45.120503652039325
1739209717.5375993;-45.120503652039325
1739209717.5376096;-38.13080360867914
1739209717.5376198;-35.57807855764607
1739209717.53763;-45.120503652039325
1739209717.5376403;-45.120503652039325
1739209717.5376506;-45.120503652039325
1739209717.5376608;-45.120503652039325
1739209717.537671;-45.120503652039325
1739209717.537681;-45.120503652039325
1739209717.5376914;-38.13080360867914
1739209717.5377016;-33.981070128970906
1739209717.5377119;-38.13080360867914
1739209717.537722;-45.120503652039325
1739209717.5377324;-35.57807855764607
1739209717.5377426;-45.120503652039325
1739209717.5377529;-32.816014438256545
1739209717.537763;-28.21854285175415
1739209717.5377734;-45.120503652039325
1739209717.5377834;-45.120503652039325
1739209717.5377936;-38.13080360867914
1739209717.537804;-38.13080360867914
1739209717.5378141;-45.120503652039325
1739209717.5378244;-38.13080360867914
1739209717.5378346;-45.120503652039325
1739209717.537845;-38.13080360867914
1739209717.5378551;-45.120503652039325
1739209717.5378654;-45.120503652039325
1739209717.5378757;-45.120503652039325
1739209717.5378857;-45.120503652039325
1739209717.537896;-38.13080360867914
1739209717.5379062;-45.120503652039325
1739209717.5379164;-35.57807855764607
1739209717.5379267;-31.141103565318893
1739209717.537937;-45.120503652039325
1739209717.5379472;-38.13080360867914
1739209717.5379574;-33.981070128970906
1739209717.5379677;-38.13080360867914
1739209717.537978;-45.120503652039325
1739209717.5379882;-45.120503652039325
1739209717.5379982;-32.816014438256545
1739209717.5380085;-32.816014438256545
1739209717.5380187;-45.120503652039325
1739209717.538029;-38.13080360867914
1739209717.5380392;-45.120503652039325
1739209717.5380495;-32.816014438256545
1739209717.5380597;-45.120503652039325
1739209717.53807;-45.120503652039325
1739209717.5380802;-45.120503652039325
1739209717.5380905;-45.120503652039325
1739209717.5381005;-38.13080360867914
1739209717.5381107;-45.120503652039325
1739209717.538121;-45.120503652039325
1739209717.5381312;-45.120503652039325
1739209717.5381415;-35.57807855764607
1739209717.5381517;-38.13080360867914
1739209717.538162;-38.13080360867914
1739209717.5381722;-25.826314394896354
1739209717.5381825;-38.13080360867914
1739209717.5381927;-45.120503652039325
1739209717.538203;-35.57807855764607
1739209717.538213;-31.141103565318893
1739209717.5382233;-45.120503652039325
1739209717.5382335;-38.13080360867914
1739209717.5382438;-45.120503652039325
1739209717.538254;-38.13080360867914
1739209717.5382643;-45.120503652039325
1739209717.5382745;-45.120503652039325
1739209717.5382848;-45.120503652039325
1739209717.538295;-45.120503652039325
1739209717.5383053;-33.981070128970906
1739209717.5383153;-38.13080360867914
1739209717.5383255;-45.120503652039325
1739209717.5383358;-27.8777449560314
1739209717.538346;-38.13080360867914
1739209717.5383563;-45.120503652039325
1739209717.5383666;-38.13080360867914
1739209717.5383768;-38.13080360867914
1739209717.538387;-45.120503652039325
1739209717.5383973;-38.13080360867914
1739209717.5384076;-38.13080360867914
1739209717.5384178;-45.120503652039325
1739209717.5384278;-38.13080360867914
1739209717.538438;-45.120503652039325
1739209717.5384483;-38.13080360867914
1739209717.5384586;-35.57807855764607
1739209717.5384688;-38.13080360867914
1739209717.538479;-38.13080360867914
1739209717.5384893;-45.120503652039325
1739209717.5384996;-45.120503652039325
1739209717.5385098;-45.120503652039325
1739209717.53852;-38.13080360867914
1739209717.53853;-38.13080360867914
1739209717.5385404;-45.120503652039325
1739209717.5385506;-45.120503652039325
1739209717.5385609;-45.120503652039325
1739209717.5385711;-45.120503652039325
1739209717.5385814;-38.13080360867914
1739209717.5385916;-45.120503652039325
1739209717.5386019;-45.120503652039325
1739209717.5386121;-38.13080360867914
1739209717.5386224;-38.13080360867914
1739209717.5386326;-38.13080360867914
1739209717.5386426;-38.13080360867914
1739209717.538653;-38.13080360867914
1739209717.5386631;-38.13080360867914
1739209717.5386734;-33.981070128970906
1739209717.5386837;-35.57807855764607
1739209717.538694;-38.13080360867914
1739209717.5387042;-33.981070128970906
