CAN Message; 0x1b8:02003074c21cc7e8
1739209624.0848858;-45.120503652039325
1739209624.084886;-38.13080360867914
1739209624.0848863;-45.120503652039325
1739209624.0848868;-38.13080360867914
1739209624.084887;-38.13080360867914
1739209624.0848873;-45.120503652039325
1739209624.0848875;-35.57807855764607
1739209624.0848877;-38.13080360867914
1739209624.084888;-45.120503652039325
1739209624.0848882;-45.120503652039325
1739209624.0848885;-35.57807855764607
1739209624.0848887;-38.13080360867914
1739209624.084889;-45.120503652039325
1739209624.0848892;-45.120503652039325
1739209624.0848894;-38.13080360867914
1739209624.08489;-38.13080360867914
1739209624.0848901;-38.13080360867914
1739209624.0848904;-38.13080360867914
1739209624.0848906;-33.981070128970906
1739209624.0848908;-45.120503652039325
1739209624.084891;-35.57807855764607
1739209624.0848913;-33.981070128970906
1739209624.0848916;-38.13080360867914
1739209624.0848918;-45.120503652039325
1739209624.084892;-35.57807855764607
1739209624.0848923;-35.57807855764607
1739209624.0848925;-38.13080360867914
1739209624.084893;-38.13080360867914
1739209624.0848932;-45.120503652039325
1739209624.0848935;-45.120503652039325
1739209624.0848937;-45.120503652039325
1739209624.084894;-38.13080360867914
1739209624.0848942;-38.13080360867914
1739209624.0848944;-45.120503652039325
1739209624.0848947;-35.57807855764607
1739209624.084895;-31.141103565318915
1739209624.0848951;-35.57807855764607
1739209624.0848954;-35.57807855764607
1739209624.0848956;-38.13080360867914
1739209624.084896;-38.13080360867914
1739209624.0848963;-32.816014438256545
1739209624.0848966;-38.13080360867914
1739209624.0848968;-45.120503652039325
1739209624.084897;-45.120503652039325
1739209624.0848973;-38.13080360867914
1739209624.0848975;-45.120503652039325
1739209624.0848978;-38.13080360867914
1739209624.084898;-35.57807855764607
1739209624.0848982;-45.120503652039325
1739209624.0848985;-38.13080360867914
1739209624.0848987;-45.120503652039325
1739209624.0848992;-45.120503652039325
1739209624.0848994;-45.120503652039325
1739209624.0848997;-45.120503652039325
1739209624.0849;-45.120503652039325
1739209624.0849001;-45.120503652039325
1739209624.0849004;-35.57807855764607
1739209624.0849006;-38.13080360867914
1739209624.0849009;-45.120503652039325
1739209624.084901;-38.13080360867914
1739209624.0849013;-29.438486411369333
1739209624.0849016;-33.981070128970906
1739209624.0849018;-45.120503652039325
1739209624.0849023;-45.120503652039325
1739209624.0849025;-45.120503652039325
1739209624.0849028;-45.120503652039325
1739209624.084903;-45.120503652039325
1739209624.0849032;-38.13080360867914
1739209624.0849035;-38.13080360867914
1739209624.0849037;-45.120503652039325
1739209624.084904;-45.120503652039325
1739209624.0849042;-45.120503652039325
1739209624.0849044;-45.120503652039325
1739209624.0849047;-45.120503652039325
1739209624.084905;-38.13080360867914
1739209624.0849054;-38.13080360867914
1739209624.0849056;-32.816014438256545
1739209624.0849059;-35.57807855764607
1739209624.084906;-45.120503652039325
1739209624.0849063;-38.13080360867914
1739209624.0849066;-38.13080360867914
1739209624.0849068;-38.13080360867914
1739209624.084907;-38.13080360867914
1739209624.0849073;-38.13080360867914
1739209624.0849075;-45.120503652039325
1739209624.0849078;-33.981070128970906
1739209624.084908;-38.13080360867914
1739209624.0849085;-45.120503652039325
1739209624.0849087;-45.120503652039325
1739209624.084909;-38.13080360867914
1739209624.0849092;-35.57807855764607
1739209624.0849094;-38.13080360867914
1739209624.0849097;-45.120503652039325
1739209624.08491;-38.13080360867914
1739209624.0849102;-35.57807855764607
1739209624.0849104;-38.13080360867914
1739209624.0849106;-45.120503652039325
1739209624.0849109;-35.57807855764607
1739209624.084911;-35.57807855764607
1739209624.0849116;-45.120503652039325
1739209624.0849118;-32.816014438256545
1739209624.084912;-33.981070128970906
1739209624.0849123;-45.120503652039325
1739209624.0849125;-45.120503652039325
1739209624.0849128;-38.13080360867914
1739209624.084913;-33.981070128970906
1739209624.0849133;-45.120503652039325
1739209624.0849135;-38.13080360867914
1739209624.0849137;-38.13080360867914
1739209624.084914;-35.57807855764607
1739209624.0849142;-45.120503652039325
1739209624.0849147;-38.13080360867914
1739209624.084915;-38.13080360867914
1739209624.0849152;-45.120503652039325
1739209624.0849154;-45.120503652039325
1739209624.0849156;-38.13080360867914
1739209624.0849159;-38.13080360867914
1739209624.084916;-33.981070128970906
1739209624.0889206;-45.120503652039325
1739209624.088925;-35.57807855764607
1739209624.0889292;-26.991370085610736
1739209624.0889335;-38.13080360867914
1739209624.0889378;-45.120503652039325
1739209624.088942;-38.13080360867914
1739209624.088946;-35.57807855764607
1739209624.0889504;-45.120503652039325
1739209624.0889547;-45.120503652039325
1739209624.088959;-45.120503652039325
1739209624.0889633;-35.57807855764607
1739209624.0889676;-45.120503652039325
1739209624.0889719;-45.120503652039325
1739209624.0889761;-45.120503652039325
1739209624.0889804;-38.13080360867914
1739209624.0889847;-33.981070128970906
1739209624.088989;-45.120503652039325
1739209624.0889933;-38.13080360867914
1739209624.0889976;-28.21854285175415
1739209624.0890017;-33.981070128970906
1739209624.089006;-45.120503652039325
1739209624.0890102;-45.120503652039325
1739209624.0890145;-45.120503652039325
1739209624.0890188;-45.120503652039325
1739209624.089023;-45.120503652039325
1739209624.0890274;-45.120503652039325
1739209624.0890317;-45.120503652039325
1739209624.089036;-45.120503652039325
1739209624.0890403;-45.120503652039325
1739209624.0890446;-45.120503652039325
1739209624.0890489;-35.57807855764607
1739209624.0890532;-38.13080360867914
1739209624.0890572;-45.120503652039325
1739209624.0890615;-38.13080360867914
1739209624.0890658;-45.120503652039325
1739209624.08907;-35.57807855764607
1739209624.0890744;-35.57807855764607
1739209624.0890787;-45.120503652039325
1739209624.089083;-45.120503652039325
1739209624.0890872;-38.13080360867914
1739209624.0890915;-45.120503652039325
1739209624.0890958;-38.13080360867914
1739209624.0891001;-35.57807855764607
1739209624.0891044;-38.13080360867914
1739209624.0891087;-45.120503652039325
1739209624.0891128;-45.120503652039325
1739209624.089117;-35.57807855764607
1739209624.0891213;-38.13080360867914
1739209624.0891256;-45.120503652039325
1739209624.08913;-38.13080360867914
1739209624.0891342;-38.13080360867914
1739209624.0891385;-45.120503652039325
1739209624.0891428;-45.120503652039325
1739209624.089147;-45.120503652039325
1739209624.0891514;-45.120503652039325
1739209624.0891557;-38.13080360867914
1739209624.08916;-35.57807855764607
1739209624.0891643;-38.13080360867914
1739209624.0891683;-38.13080360867914
1739209624.0891726;-35.57807855764607
1739209624.089177;-38.13080360867914
1739209624.0891812;-38.13080360867914
1739209624.0891855;-45.120503652039325
1739209624.0891898;-38.13080360867914
1739209624.089194;-35.57807855764607
1739209624.0891984;-38.13080360867914
1739209624.0892026;-45.120503652039325
1739209624.089207;-38.13080360867914
1739209624.0892112;-35.57807855764607
1739209624.0892155;-45.120503652039325
1739209624.0892198;-45.120503652039325
1739209624.0892239;-38.13080360867914
1739209624.0892282;-35.57807855764607
1739209624.0892324;-33.981070128970906
1739209624.0892367;-45.120503652039325
1739209624.089241;-38.13080360867914
1739209624.0892453;-38.13080360867914
1739209624.0892496;-33.981070128970906
1739209624.089254;-45.120503652039325
1739209624.0892582;-45.120503652039325
1739209624.0892625;-35.57807855764607
1739209624.0892668;-45.120503652039325
1739209624.089271;-45.120503652039325
1739209624.0892754;-31.141103565318915
1739209624.0892794;-35.57807855764607
1739209624.0892837;-45.120503652039325
1739209624.089288;-45.120503652039325
1739209624.0892923;-38.13080360867914
1739209624.0892966;-45.120503652039325
1739209624.0893009;-45.120503652039325
1739209624.0893052;-45.120503652039325
1739209624.0893095;-38.13080360867914
1739209624.0893137;-38.13080360867914
1739209624.089318;-38.13080360867914
1739209624.0893223;-38.13080360867914
1739209624.0893266;-45.120503652039325
1739209624.089331;-45.120503652039325
1739209624.089335;-45.120503652039325
1739209624.0893393;-45.120503652039325
1739209624.0893435;-45.120503652039325
1739209624.0893478;-45.120503652039325
1739209624.0893521;-45.120503652039325
1739209624.0893564;-38.13080360867914
1739209624.0893607;-38.13080360867914
1739209624.089365;-45.120503652039325
1739209624.0893693;-45.120503652039325
1739209624.0893736;-45.120503652039325
1739209624.0893779;-33.981070128970906
1739209624.0893822;-45.120503652039325
1739209624.0893865;-45.120503652039325
1739209624.0893905;-35.57807855764607
1739209624.0893948;-33.981070128970906
1739209624.089399;-45.120503652039325
1739209624.0894034;-38.13080360867914
1739209624.0894077;-38.13080360867914
1739209624.089412;-30.49652367304973
1739209624.0894163;-38.13080360867914
1739209624.0894206;-45.120503652039325
1739209624.0894248;-45.120503652039325
1739209624.0894291;-45.120503652039325
1739209624.0894334;-35.57807855764607
1739209624.0894377;-35.57807855764607
1739209624.089442;-45.120503652039325
1739209624.089446;-28.992665084841942
1739209624.0894504;-31.141103565318915
1739209624.0894547;-38.13080360867914
1739209624.089459;-45.120503652039325
1739209624.0894632;-38.13080360867914
1739209624.0894675;-38.13080360867914
1739209624.0894718;-45.120503652039325
1739209624.089476;-45.120503652039325
1739209624.0894804;-38.13080360867914
1739209624.0894847;-38.13080360867914
1739209624.089489;-35.57807855764607
1739209624.0894933;-45.120503652039325
1739209624.0894976;-33.981070128970906
1739209624.0895016;-45.120503652039325
1739209624.089506;-38.13080360867914
1739209624.0895102;-38.13080360867914
1739209624.0895145;-45.120503652039325
1739209624.0895188;-45.120503652039325
1739209624.089523;-45.120503652039325
1739209624.0895274;-38.13080360867914
1739209624.0895317;-45.120503652039325
1739209624.089536;-38.13080360867914
1739209624.0895402;-38.13080360867914
1739209624.0895445;-38.13080360867914
1739209624.0895488;-30.49652367304973
1739209624.089553;-31.141103565318915
1739209624.0895572;-45.120503652039325
1739209624.0895615;-35.57807855764607
1739209624.0895658;-35.57807855764607
1739209624.08957;-45.120503652039325
1739209624.0895743;-45.120503652039325
1739209624.0895786;-32.816014438256545
1739209624.089583;-35.57807855764607
1739209624.0895872;-45.120503652039325
1739209624.0895915;-38.13080360867914
1739209624.0895958;-38.13080360867914
1739209624.0896;-45.120503652039325
1739209624.0896044;-45.120503652039325
1739209624.0896087;-38.13080360867914
1739209624.0896127;-45.120503652039325
1739209624.089617;-45.120503652039325
1739209624.0896213;-45.120503652039325
1739209624.0896256;-45.120503652039325
1739209624.08963;-32.816014438256545
1739209624.0896342;-38.13080360867914
1739209624.0896385;-38.13080360867914
1739209624.0896428;-38.13080360867914
1739209624.089647;-45.120503652039325
1739209624.0896513;-45.120503652039325
1739209624.0896556;-38.13080360867914
1739209624.08966;-45.120503652039325
1739209624.089664;-45.120503652039325
1739209624.0896683;-45.120503652039325
1739209624.0896726;-45.120503652039325
1739209624.0896769;-45.120503652039325
1739209624.0896811;-32.816014438256545
1739209624.0896854;-45.120503652039325
1739209624.0896897;-45.120503652039325
1739209624.089694;-45.120503652039325
1739209624.0896983;-45.120503652039325
1739209624.0897026;-45.120503652039325
1739209624.089707;-38.13080360867914
1739209624.0897112;-38.13080360867914
1739209624.0897155;-45.120503652039325
1739209624.0897195;-32.816014438256545
1739209624.0897238;-33.981070128970906
1739209624.089728;-45.120503652039325
1739209624.0897324;-38.13080360867914
1739209624.0897367;-45.120503652039325
1739209624.089741;-45.120503652039325
1739209624.0897453;-45.120503652039325
1739209624.0897496;-45.120503652039325
1739209624.0897539;-38.13080360867914
1739209624.0897582;-38.13080360867914
1739209624.0897624;-38.13080360867914
1739209624.0897667;-45.120503652039325
1739209624.089771;-38.13080360867914
1739209624.089775;-32.816014438256545
1739209624.0897794;-38.13080360867914
1739209624.0897837;-45.120503652039325
1739209624.089788;-33.981070128970906
1739209624.0897923;-38.13080360867914
1739209624.0897965;-33.981070128970906
1739209624.0898008;-45.120503652039325
1739209624.0898051;-45.120503652039325
1739209624.0898094;-45.120503652039325
1739209624.0898137;-38.13080360867914
1739209624.089818;-45.120503652039325
1739209624.0898223;-38.13080360867914
1739209624.0898266;-38.13080360867914
1739209624.0898306;-45.120503652039325
1739209624.089835;-38.13080360867914
1739209624.0898392;-45.120503652039325
1739209624.0898435;-33.981070128970906
1739209624.0898478;-45.120503652039325
1739209624.089852;-38.13080360867914
1739209624.0898564;-38.13080360867914
1739209624.0898607;-35.57807855764607
1739209624.089865;-33.981070128970906
1739209624.0898693;-38.13080360867914
1739209624.0898736;-38.13080360867914
1739209624.0898778;-38.13080360867914
1739209624.0898821;-33.981070128970906
1739209624.0898862;-45.120503652039325
1739209624.0898905;-38.13080360867914
1739209624.0898948;-33.981070128970906
1739209624.089899;-45.120503652039325
1739209624.0899034;-38.13080360867914
1739209624.0899076;-38.13080360867914
1739209624.089912;-38.13080360867914
1739209624.0899162;-45.120503652039325
1739209624.0899205;-45.120503652039325
1739209624.0899248;-38.13080360867914
1739209624.089929;-35.57807855764607
1739209624.0899334;-38.13080360867914
1739209624.0899377;-45.120503652039325
1739209624.0899417;-45.120503652039325
1739209624.089946;-38.13080360867914
1739209624.0899503;-38.13080360867914
1739209624.0899546;-45.120503652039325
1739209624.089959;-45.120503652039325
1739209624.0899632;-45.120503652039325
1739209624.0899675;-33.981070128970906
1739209624.0899718;-45.120503652039325
1739209624.089976;-45.120503652039325
1739209624.0899804;-45.120503652039325
1739209624.0899847;-45.120503652039325
1739209624.089989;-38.13080360867914
1739209624.0899932;-38.13080360867914
1739209624.0899973;-45.120503652039325
1739209624.0900016;-38.13080360867914
1739209624.0900059;-45.120503652039325
1739209624.0900102;-45.120503652039325
1739209624.0900145;-38.13080360867914
1739209624.0900187;-45.120503652039325
1739209624.090023;-38.13080360867914
1739209624.0900273;-38.13080360867914
1739209624.0900316;-38.13080360867914
1739209624.090036;-28.992665084841942
1739209624.0900402;-45.120503652039325
1739209624.0900445;-38.13080360867914
1739209624.0900488;-45.120503652039325
1739209624.0900528;-38.13080360867914
1739209624.0900571;-38.13080360867914
1739209624.0900614;-45.120503652039325
1739209624.0900657;-45.120503652039325
1739209624.09007;-32.816014438256545
1739209624.0900743;-45.120503652039325
1739209624.0900786;-38.13080360867914
1739209624.090083;-38.13080360867914
1739209624.0900872;-33.981070128970906
1739209624.0900915;-45.120503652039325
1739209624.0900958;-45.120503652039325
1739209624.0901;-38.13080360867914
1739209624.0901043;-33.981070128970906
1739209624.0901084;-38.13080360867914
1739209624.0901127;-38.13080360867914
1739209624.090117;-38.13080360867914
1739209624.0901213;-38.13080360867914
1739209624.0901256;-45.120503652039325
1739209624.0901299;-45.120503652039325
1739209624.0901341;-45.120503652039325
1739209624.0901384;-38.13080360867914
1739209624.0901427;-38.13080360867914
1739209624.090147;-38.13080360867914
1739209624.0901513;-35.57807855764607
1739209624.0901556;-38.13080360867914
1739209624.09016;-45.120503652039325
1739209624.090164;-38.13080360867914
1739209624.0901682;-35.57807855764607
1739209624.0901725;-38.13080360867914
1739209624.0901768;-45.120503652039325
1739209624.090181;-45.120503652039325
1739209624.0901854;-45.120503652039325
1739209624.0901897;-38.13080360867914
1739209624.090194;-45.120503652039325
1739209624.0901983;-38.13080360867914
1739209624.0902026;-33.981070128970906
1739209624.0902069;-29.438486411369347
1739209624.0902112;-38.13080360867914
1739209624.0902154;-38.13080360867914
1739209624.0902195;-35.57807855764607
1739209624.0902238;-38.13080360867914
1739209624.090228;-45.120503652039325
1739209624.0902324;-38.13080360867914
1739209624.0902367;-38.13080360867914
1739209624.090241;-28.992665084841942
1739209624.0902452;-38.13080360867914
1739209624.0902495;-45.120503652039325
1739209624.0902538;-35.57807855764607
1739209624.0902581;-35.57807855764607
1739209624.0902624;-45.120503652039325
1739209624.0902667;-38.13080360867914
1739209624.090271;-35.57807855764607
1739209624.090275;-31.141103565318915
1739209624.0902793;-38.13080360867914
1739209624.0902836;-38.13080360867914
1739209624.090288;-45.120503652039325
1739209624.0902922;-38.13080360867914
1739209624.0902965;-35.57807855764607
1739209624.0903008;-38.13080360867914
1739209624.090305;-35.57807855764607
1739209624.0903094;-32.816014438256545
1739209624.0903137;-33.981070128970906
1739209624.090318;-45.120503652039325
1739209624.0903223;-35.57807855764607
1739209624.0903265;-38.13080360867914
1739209624.0903306;-45.120503652039325
1739209624.090335;-45.120503652039325
1739209624.0903392;-45.120503652039325
1739209624.0903435;-45.120503652039325
1739209624.0903478;-45.120503652039325
1739209624.090352;-38.13080360867914
1739209624.0903563;-45.120503652039325
1739209624.0903606;-38.13080360867914
1739209624.090365;-32.816014438256545
1739209624.0903692;-33.981070128970906
1739209624.0903735;-45.120503652039325
1739209624.0903778;-45.120503652039325
1739209624.090382;-45.120503652039325
1739209624.0903862;-38.13080360867914
1739209624.0903904;-38.13080360867914
1739209624.0903947;-45.120503652039325
1739209624.090399;-33.981070128970906
1739209624.0904033;-38.13080360867914
1739209624.0904076;-38.13080360867914
1739209624.090412;-35.57807855764607
1739209624.0904162;-32.816014438256545
1739209624.0904205;-33.981070128970906
1739209624.0904248;-38.13080360867914
1739209624.090429;-38.13080360867914
1739209624.0904334;-32.816014438256545
1739209624.0904377;-33.981070128970906
1739209624.0904417;-38.13080360867914
1739209624.090446;-45.120503652039325
1739209624.0904503;-38.13080360867914
1739209624.0904546;-38.13080360867914
1739209624.0904589;-45.120503652039325
1739209624.0904632;-45.120503652039325
1739209624.0904675;-32.816014438256545
1739209624.0904717;-35.57807855764607
1739209624.090476;-45.120503652039325
1739209624.0904803;-38.13080360867914
1739209624.0904846;-33.981070128970906
1739209624.090489;-45.120503652039325
1739209624.0904932;-45.120503652039325
1739209624.0904973;-38.13080360867914
1739209624.0905015;-45.120503652039325
1739209624.0905058;-45.120503652039325
1739209624.0905101;-38.13080360867914
1739209624.0905144;-45.120503652039325
1739209624.0905187;-38.13080360867914
1739209624.090523;-45.120503652039325
1739209624.0905273;-35.57807855764607
1739209624.0905316;-38.13080360867914
1739209624.0905359;-38.13080360867914
1739209624.0905402;-45.120503652039325
1739209624.0905445;-38.13080360867914
1739209624.0905488;-38.13080360867914
1739209624.0905528;-45.120503652039325
1739209624.090557;-45.120503652039325
1739209624.0905614;-35.57807855764607
1739209624.0905657;-38.13080360867914
1739209624.09057;-45.120503652039325
1739209624.0905743;-38.13080360867914
1739209624.0905786;-32.816014438256545
1739209624.0905828;-38.13080360867914
1739209624.0905871;-45.120503652039325
1739209624.0905914;-45.120503652039325
1739209624.0905957;-45.120503652039325
1739209624.0906;-38.13080360867914
1739209624.0906043;-38.13080360867914
1739209624.0906084;-45.120503652039325
1739209624.0906126;-45.120503652039325
1739209624.090617;-38.13080360867914
1739209624.0906212;-38.13080360867914
1739209624.0906255;-32.816014438256545
1739209624.0906298;-45.120503652039325
1739209624.090634;-45.120503652039325
1739209624.0906384;-32.816014438256545
1739209624.0906427;-33.981070128970906
1739209624.090647;-45.120503652039325
1739209624.0906513;-45.120503652039325
1739209624.0906556;-38.13080360867914
1739209624.0906599;-38.13080360867914
1739209624.090664;-45.120503652039325
1739209624.0906682;-38.13080360867914
1739209624.0906725;-45.120503652039325
1739209624.0906768;-45.120503652039325
1739209624.090681;-45.120503652039325
1739209624.0906854;-45.120503652039325
1739209624.0906897;-45.120503652039325
1739209624.090694;-45.120503652039325
1739209624.0906982;-45.120503652039325
1739209624.0907025;-45.120503652039325
1739209624.0907068;-35.57807855764607
1739209624.090711;-38.13080360867914
1739209624.0907154;-35.57807855764607
1739209624.0907195;-38.13080360867914
1739209624.0907238;-33.981070128970906
1739209624.090728;-28.992665084841942
1739209624.0907323;-45.120503652039325
1739209624.0907366;-38.13080360867914
1739209624.090741;-45.120503652039325
1739209624.0907452;-45.120503652039325
1739209624.0907495;-38.13080360867914
1739209624.0907538;-33.981070128970906
1739209624.090758;-38.13080360867914
1739209624.0907624;-32.81601443825658
1739209624.0907667;-35.57807855764607
1739209624.090771;-38.13080360867914
1739209624.090775;-45.120503652039325
1739209624.0907793;-45.120503652039325
1739209624.0907836;-35.57807855764607
1739209624.090788;-38.13080360867914
1739209624.0907922;-38.13080360867914
1739209624.0907965;-35.57807855764607
1739209624.0908008;-38.13080360867914
1739209624.090805;-38.13080360867914
1739209624.0908093;-38.13080360867914
1739209624.0908136;-38.13080360867914
1739209624.090818;-45.120503652039325
1739209624.0908222;-45.120503652039325
1739209624.0908265;-45.120503652039325
1739209624.0908306;-38.13080360867914
1739209624.0908349;-38.13080360867914
1739209624.0908391;-38.13080360867914
1739209624.0908434;-45.120503652039325
1739209624.0908477;-45.120503652039325
1739209624.090852;-32.816014438256545
1739209624.0908563;-38.13080360867914
1739209624.0908606;-45.120503652039325
1739209624.090865;-30.49652367304973
1739209624.0908692;-33.981070128970906
1739209624.0908735;-45.120503652039325
1739209624.0908778;-45.120503652039325
1739209624.090882;-45.120503652039325
1739209624.090886;-35.57807855764607
1739209624.0908904;-38.13080360867914
1739209624.0908947;-38.13080360867914
1739209624.090899;-31.141103565318915
1739209624.0909033;-38.13080360867914
1739209624.0909076;-38.13080360867914
1739209624.0909119;-45.120503652039325
1739209624.0909162;-35.57807855764607
1739209624.0909204;-32.816014438256545
1739209624.0909247;-38.13080360867914
1739209624.090929;-45.120503652039325
1739209624.0909333;-27.877744956031414
1739209624.0909376;-35.57807855764607
1739209624.0909417;-38.13080360867914
1739209624.090946;-45.120503652039325
1739209624.0909503;-38.13080360867914
1739209624.0909545;-38.13080360867914
1739209624.0909588;-35.57807855764607
1739209624.0909631;-45.120503652039325
1739209624.0909674;-33.981070128970906
1739209624.0909717;-38.13080360867914
1739209624.090976;-38.13080360867914
1739209624.0909803;-45.120503652039325
1739209624.0909846;-38.13080360867914
1739209624.0909889;-33.981070128970906
1739209624.0909932;-45.120503652039325
1739209624.0909972;-45.120503652039325
1739209624.0910015;-33.981070128970906
1739209624.0910058;-45.120503652039325
1739209624.09101;-45.120503652039325
1739209624.0910144;-45.120503652039325
1739209624.0910187;-45.120503652039325
1739209624.091023;-38.13080360867914
1739209624.0910273;-35.57807855764607
1739209624.0910316;-35.57807855764607
1739209624.0910358;-38.13080360867914
1739209624.0910401;-45.120503652039325
1739209624.0910444;-38.13080360867914
1739209624.0910487;-38.13080360867914
1739209624.0910528;-45.120503652039325
1739209624.091057;-45.120503652039325
1739209624.0910614;-38.13080360867914
1739209624.0910656;-45.120503652039325
1739209624.09107;-38.13080360867914
1739209624.0910742;-38.13080360867914
1739209624.0910785;-38.13080360867914
1739209624.0910828;-38.13080360867914
1739209624.091087;-38.13080360867914
1739209624.0910914;-35.57807855764607
1739209624.0910957;-38.13080360867914
1739209624.0911;-45.120503652039325
1739209624.091104;-45.120503652039325
1739209624.0911083;-45.120503652039325
1739209624.0911126;-45.120503652039325
1739209624.091117;-35.57807855764607
1739209624.0911212;-38.13080360867914
1739209624.0911255;-45.120503652039325
1739209624.0911298;-38.13080360867914
1739209624.091134;-38.13080360867914
1739209624.0911384;-38.13080360867914
1739209624.0911427;-45.120503652039325
1739209624.091147;-38.13080360867914
1739209624.0911512;-38.13080360867914
1739209624.0911555;-45.120503652039325
1739209624.0911596;-45.120503652039325
1739209624.0911639;-38.13080360867914
1739209624.0911682;-45.120503652039325
1739209624.0911725;-45.120503652039325
1739209624.0911767;-32.816014438256545
1739209624.091181;-38.13080360867914
1739209624.0911853;-45.120503652039325
1739209624.0911896;-38.13080360867914
1739209624.091194;-45.120503652039325
1739209624.0911982;-45.120503652039325
1739209624.0912025;-38.13080360867914
1739209624.0912068;-38.13080360867914
1739209624.091211;-45.120503652039325
1739209624.0912151;-45.120503652039325
1739209624.0912194;-38.13080360867914
1739209624.0912237;-35.57807855764607
1739209624.091228;-38.13080360867914
1739209624.0912323;-45.120503652039325
1739209624.0912366;-38.13080360867914
1739209624.091241;-45.120503652039325
1739209624.0912452;-32.816014438256545
1739209624.0912495;-38.13080360867914
1739209624.0912538;-35.57807855764607
1739209624.091258;-38.13080360867914
1739209624.0912623;-38.13080360867914
1739209624.0912666;-38.13080360867914
1739209624.0912707;-45.120503652039325
1739209624.091275;-38.13080360867914
1739209624.0912793;-45.120503652039325
1739209624.0912836;-45.120503652039325
1739209624.0912879;-35.57807855764607
1739209624.0912921;-38.13080360867914
1739209624.0912964;-45.120503652039325
1739209624.0913007;-38.13080360867914
1739209624.091305;-35.57807855764607
1739209624.0913093;-38.13080360867914
1739209624.0913136;-35.57807855764607
1739209624.091318;-38.13080360867914
1739209624.0913222;-45.120503652039325
1739209624.0913262;-38.13080360867914
1739209624.0913305;-27.8777449560314
1739209624.0913348;-38.13080360867914
1739209624.091339;-45.120503652039325
1739209624.0913434;-45.120503652039325
1739209624.0913477;-38.13080360867914
1739209624.091352;-35.57807855764607
1739209624.0913563;-45.120503652039325
1739209624.0913606;-45.120503652039325
1739209624.0913649;-38.13080360867914
1739209624.0913692;-38.13080360867914
1739209624.0913734;-45.120503652039325
1739209624.0913777;-38.13080360867914
1739209624.0913818;-45.120503652039325
1739209624.091386;-45.120503652039325
1739209624.0913904;-45.120503652039325
1739209624.0913947;-45.120503652039325
1739209624.091399;-32.816014438256545
1739209624.0914032;-38.13080360867914
1739209624.0914075;-38.13080360867914
1739209624.0914118;-38.13080360867914
1739209624.0914161;-27.8777449560314
1739209624.0914204;-32.816014438256545
1739209624.0914247;-45.120503652039325
1739209624.091429;-45.120503652039325
1739209624.0914333;-38.13080360867914
1739209624.0914373;-38.13080360867914
1739209624.0914416;-45.120503652039325
1739209624.091446;-35.57807855764607
1739209624.0914502;-45.120503652039325
1739209624.0914545;-45.120503652039325
1739209624.0914588;-45.120503652039325
1739209624.091463;-38.13080360867914
1739209624.0914674;-45.120503652039325
1739209624.0914717;-45.120503652039325
1739209624.091476;-45.120503652039325
1739209624.0914803;-38.13080360867914
1739209624.0914845;-31.141103565318893
1739209624.0914888;-31.141103565318915
1739209624.091493;-45.120503652039325
1739209624.0914972;-45.120503652039325
1739209624.0915015;-38.13080360867914
1739209624.0915058;-38.13080360867914
1739209624.09151;-45.120503652039325
1739209624.0915143;-45.120503652039325
1739209624.0915186;-38.13080360867914
1739209624.091523;-38.13080360867914
1739209624.0915272;-45.120503652039325
1739209624.0915315;-45.120503652039325
1739209624.0915358;-45.120503652039325
1739209624.09154;-38.13080360867914
1739209624.0915444;-45.120503652039325
1739209624.0915484;-38.13080360867914
1739209624.0915527;-45.120503652039325
1739209624.091557;-38.13080360867914
1739209624.0915613;-38.13080360867914
1739209624.0915656;-38.13080360867914
1739209624.09157;-45.120503652039325
1739209624.0915742;-45.120503652039325
1739209624.0915785;-35.57807855764607
1739209624.0915828;-45.120503652039325
1739209624.091587;-33.981070128970906
1739209624.0915914;-28.992665084841942
1739209624.0915956;-32.816014438256545
1739209624.0916;-45.120503652039325
1739209624.091604;-38.13080360867914
1739209624.0916083;-35.57807855764607
1739209624.0916126;-38.13080360867914
1739209624.0916169;-33.981070128970906
1739209624.0916212;-45.120503652039325
1739209624.0916255;-38.13080360867914
1739209624.0916297;-38.13080360867914
1739209624.091634;-45.120503652039325
1739209624.0916383;-45.120503652039325
1739209624.0916426;-45.120503652039325
1739209624.091647;-45.120503652039325
1739209624.0916512;-45.120503652039325
1739209624.0916555;-38.13080360867914
1739209624.0916595;-38.13080360867914
1739209624.0916638;-45.120503652039325
1739209624.0916681;-45.120503652039325
1739209624.0916724;-45.120503652039325
1739209624.0916767;-38.13080360867914
1739209624.091681;-45.120503652039325
1739209624.0916853;-38.13080360867914
1739209624.0916896;-38.13080360867914
1739209624.0916939;-38.13080360867914
1739209624.0916982;-35.57807855764607
1739209624.0917025;-38.13080360867914
1739209624.0917068;-45.120503652039325
1739209624.091711;-35.57807855764607
1739209624.091715;-38.13080360867914
1739209624.0917194;-45.120503652039325
1739209624.0917237;-38.13080360867914
1739209624.091728;-38.13080360867914
1739209624.0917323;-45.120503652039325
1739209624.0917366;-45.120503652039325
1739209624.0917408;-45.120503652039325
1739209624.0917451;-45.120503652039325
1739209624.0917494;-38.13080360867914
1739209624.0917537;-38.13080360867914
1739209624.091758;-29.438486411369333
1739209624.0917623;-33.981070128970906
1739209624.0917666;-45.120503652039325
1739209624.0917706;-45.120503652039325
1739209624.091775;-38.13080360867914
