CAN Message; 0x1b8:03005a0266706cdb
1739209901.6894672;-45.120503652039325
1739209901.6894715;-45.120503652039325
1739209901.689476;-38.13080360867914
1739209901.6894803;-35.57807855764607
1739209901.6894846;-38.13080360867914
1739209901.6894891;-45.120503652039325
1739209901.6894934;-45.120503652039325
1739209901.6894977;-38.13080360867914
1739209901.6895022;-38.13080360867914
1739209901.6895065;-45.120503652039325
1739209901.6895108;-45.120503652039325
1739209901.689515;-38.13080360867914
1739209901.6895196;-38.13080360867914
1739209901.689524;-45.120503652039325
1739209901.6895282;-38.13080360867914
1739209901.6895328;-32.816014438256545
1739209901.689537;-38.13080360867914
1739209901.6895413;-38.13080360867914
1739209901.6895456;-35.57807855764607
1739209901.6895502;-35.57807855764607
1739209901.6895545;-38.13080360867914
1739209901.6895587;-45.120503652039325
1739209901.6895633;-45.120503652039325
1739209901.6895676;-38.13080360867914
1739209901.6895719;-33.981070128970906
1739209901.6895761;-38.13080360867914
1739209901.6895807;-38.13080360867914
1739209901.689585;-38.13080360867914
1739209901.6895893;-33.981070128970906
1739209901.6895938;-38.13080360867914
1739209901.689598;-38.13080360867914
1739209901.6896024;-33.981070128970906
1739209901.6896067;-38.13080360867914
1739209901.6896112;-45.120503652039325
1739209901.6896155;-33.981070128970906
1739209901.6896198;-38.13080360867914
1739209901.6896243;-45.120503652039325
1739209901.6896286;-45.120503652039325
1739209901.689633;-38.13080360867914
1739209901.6896372;-32.816014438256545
1739209901.6896417;-38.13080360867914
1739209901.689646;-45.120503652039325
1739209901.6896503;-32.816014438256545
1739209901.6896548;-35.57807855764607
1739209901.689659;-45.120503652039325
1739209901.6896634;-35.57807855764607
1739209901.6896677;-33.981070128970906
1739209901.6896722;-38.13080360867914
1739209901.6896765;-45.120503652039325
1739209901.6896808;-38.13080360867914
1739209901.6896853;-33.981070128970906
1739209901.6896896;-38.13080360867914
1739209901.689694;-38.13080360867914
1739209901.6896982;-35.57807855764607
1739209901.6897027;-38.13080360867914
1739209901.689707;-45.120503652039325
1739209901.6897113;-38.13080360867914
1739209901.6897159;-45.120503652039325
1739209901.6897202;-38.13080360867914
1739209901.6897244;-35.57807855764607
1739209901.6897287;-45.120503652039325
1739209901.6897333;-38.13080360867914
1739209901.6897376;-38.13080360867914
1739209901.6897418;-38.13080360867914
1739209901.6897464;-35.57807855764607
1739209901.6897507;-38.13080360867914
1739209901.689755;-38.13080360867914
1739209901.6897595;-45.120503652039325
1739209901.6897638;-45.120503652039325
1739209901.689768;-38.13080360867914
1739209901.6897724;-33.981070128970906
1739209901.689777;-45.120503652039325
1739209901.6897812;-38.13080360867914
1739209901.6897855;-32.816014438256545
1739209901.68979;-31.141103565318915
1739209901.6897943;-45.120503652039325
1739209901.6897986;-45.120503652039325
1739209901.689803;-38.13080360867914
1739209901.6898074;-45.120503652039325
1739209901.6898117;-38.13080360867914
1739209901.689816;-38.13080360867914
1739209901.6898205;-38.13080360867914
1739209901.6898248;-31.141103565318915
1739209901.689829;-38.13080360867914
1739209901.6898334;-45.120503652039325
1739209901.689838;-38.13080360867914
1739209901.6898422;-33.981070128970906
1739209901.6898465;-45.120503652039325
1739209901.689851;-33.981070128970906
1739209901.6898553;-33.981070128970906
1739209901.6898596;-29.438486411369347
1739209901.689864;-38.13080360867914
1739209901.6898685;-45.120503652039325
1739209901.6898727;-38.13080360867914
1739209901.689877;-38.13080360867914
1739209901.6898816;-45.120503652039325
1739209901.6898859;-45.120503652039325
1739209901.6898901;-35.57807855764607
1739209901.6898944;-28.992665084841942
1739209901.689899;-38.13080360867914
1739209901.6899033;-45.120503652039325
1739209901.6899076;-38.13080360867914
1739209901.689912;-38.13080360867914
1739209901.6899164;-38.13080360867914
1739209901.6899207;-38.13080360867914
1739209901.689925;-35.57807855764607
1739209901.6899295;-30.49652367304973
1739209901.6899338;-45.120503652039325
1739209901.689938;-38.13080360867914
1739209901.6899426;-45.120503652039325
1739209901.689947;-38.13080360867914
1739209901.6899512;-38.13080360867914
1739209901.6899555;-38.13080360867914
1739209901.68996;-38.13080360867914
1739209901.6899643;-38.13080360867914
1739209901.6899686;-38.13080360867914
1739209901.689973;-45.120503652039325
1739209901.6899774;-38.13080360867914
1739209901.6899817;-45.120503652039325
1739209901.689986;-45.120503652039325
1739209901.6899905;-38.13080360867914
1739209901.6899948;-35.57807855764607
1739209901.689999;-38.13080360867914
1739209901.6900036;-45.120503652039325
1739209901.690008;-45.120503652039325
1739209901.6900122;-38.13080360867914
1739209901.6900167;-38.13080360867914
1739209901.690021;-45.120503652039325
1739209901.6900253;-45.120503652039325
1739209901.6900296;-33.981070128970906
1739209901.6900342;-35.57807855764607
1739209901.6900384;-35.57807855764607
1739209901.6900427;-38.13080360867914
1739209901.6900473;-35.57807855764607
1739209901.6900516;-33.981070128970906
1739209901.6900558;-45.120503652039325
1739209901.6900601;-33.981070128970906
1739209901.6900647;-45.120503652039325
1739209901.690069;-30.49652367304973
1739209901.6900733;-28.992665084841942
1739209901.6900778;-45.120503652039325
1739209901.690082;-45.120503652039325
1739209901.6900864;-45.120503652039325
1739209901.6900907;-45.120503652039325
1739209901.6900952;-45.120503652039325
1739209901.6900995;-35.57807855764607
1739209901.6901038;-38.13080360867914
1739209901.6901083;-38.13080360867914
1739209901.6901126;-38.13080360867914
1739209901.690117;-45.120503652039325
1739209901.6901212;-38.13080360867914
1739209901.6901257;-45.120503652039325
1739209901.69013;-45.120503652039325
1739209901.6901343;-45.120503652039325
1739209901.6901388;-38.13080360867914
1739209901.690143;-33.981070128970906
1739209901.6901474;-38.13080360867914
1739209901.6901517;-38.13080360867914
1739209901.6901562;-45.120503652039325
1739209901.6901605;-45.120503652039325
1739209901.6901648;-38.13080360867914
1739209901.6901693;-38.13080360867914
1739209901.6901736;-45.120503652039325
1739209901.690178;-45.120503652039325
1739209901.6901822;-38.13080360867914
1739209901.6901867;-35.57807855764607
1739209901.690191;-38.13080360867914
1739209901.6901953;-35.57807855764607
1739209901.6901999;-38.13080360867914
1739209901.6902041;-45.120503652039325
1739209901.6902084;-45.120503652039325
1739209901.6902127;-45.120503652039325
1739209901.6902173;-38.13080360867914
1739209901.6902215;-45.120503652039325
1739209901.6902258;-45.120503652039325
1739209901.6902304;-38.13080360867914
1739209901.6902347;-35.57807855764607
1739209901.690239;-45.120503652039325
1739209901.6902432;-33.981070128970906
1739209901.6902478;-32.816014438256545
1739209901.690252;-38.13080360867914
1739209901.6902564;-38.13080360867914
1739209901.690261;-45.120503652039325
1739209901.6902652;-33.981070128970906
1739209901.6902695;-45.120503652039325
1739209901.690274;-38.13080360867914
1739209901.6902783;-38.13080360867914
1739209901.6902826;-45.120503652039325
1739209901.6902869;-38.13080360867914
1739209901.6902914;-38.13080360867914
1739209901.6902957;-45.120503652039325
1739209901.6903;-27.8777449560314
1739209901.6903045;-32.816014438256545
1739209901.6903088;-45.120503652039325
1739209901.690313;-38.13080360867914
1739209901.6903174;-32.816014438256545
1739209901.690322;-45.120503652039325
1739209901.6903262;-45.120503652039325
1739209901.6903305;-45.120503652039325
1739209901.690335;-45.120503652039325
1739209901.6903393;-38.13080360867914
1739209901.6903436;-45.120503652039325
1739209901.690348;-45.120503652039325
1739209901.6903524;-45.120503652039325
1739209901.6903567;-45.120503652039325
1739209901.690361;-45.120503652039325
1739209901.6903656;-38.13080360867914
1739209901.6903698;-35.57807855764607
1739209901.6903741;-45.120503652039325
1739209901.6903784;-38.13080360867914
1739209901.690383;-45.120503652039325
1739209901.6903872;-38.13080360867914
1739209901.6903915;-33.981070128970906
1739209901.690396;-45.120503652039325
1739209901.6904004;-38.13080360867914
1739209901.6904047;-45.120503652039325
1739209901.690409;-45.120503652039325
1739209901.6904135;-45.120503652039325
1739209901.6904178;-38.13080360867914
1739209901.6884158;-38.13080360867914
1739209901.6884162;-35.57807855764607
1739209901.6884165;-35.57807855764607
1739209901.688417;-32.816014438256545
1739209901.6884172;-38.13080360867914
1739209901.6884177;-38.13080360867914
1739209901.688418;-38.13080360867914
1739209901.6884184;-38.13080360867914
1739209901.6884186;-38.13080360867914
1739209901.688419;-38.13080360867914
1739209901.6884193;-45.120503652039325
1739209901.6884198;-45.120503652039325
1739209901.68842;-45.120503652039325
1739209901.6884205;-38.13080360867914
1739209901.688421;-38.13080360867914
1739209901.6884212;-45.120503652039325
1739209901.6884217;-45.120503652039325
1739209901.688422;-38.13080360867914
1739209901.6884224;-45.120503652039325
1739209901.6884227;-35.57807855764607
1739209901.6884232;-38.13080360867914
1739209901.6884234;-38.13080360867914
1739209901.6884239;-45.120503652039325
1739209901.688424;-45.120503652039325
1739209901.6884246;-45.120503652039325
1739209901.6884248;-45.120503652039325
1739209901.6884253;-38.13080360867914
1739209901.6884255;-38.13080360867914
1739209901.688426;-45.120503652039325
1739209901.6884265;-45.120503652039325
1739209901.6884267;-45.120503652039325
1739209901.6884272;-45.120503652039325
1739209901.6884274;-45.120503652039325
1739209901.688428;-38.13080360867914
1739209901.6884282;-35.57807855764607
1739209901.6884286;-45.120503652039325
1739209901.6884289;-45.120503652039325
1739209901.6884294;-45.120503652039325
1739209901.6884296;-38.13080360867914
1739209901.68843;-38.13080360867914
1739209901.6884303;-38.13080360867914
1739209901.6884308;-35.57807855764607
1739209901.6884313;-38.13080360867914
1739209901.6884315;-29.438486411369333
1739209901.688432;-38.13080360867914
1739209901.6884322;-45.120503652039325
1739209901.6884327;-45.120503652039325
1739209901.688433;-38.13080360867914
1739209901.6884334;-45.120503652039325
1739209901.6884336;-45.120503652039325
1739209901.6884341;-35.57807855764607
1739209901.6884344;-33.981070128970956
1739209901.6884348;-45.120503652039325
1739209901.688435;-45.120503652039325
1739209901.6884356;-45.120503652039325
1739209901.6884358;-45.120503652039325
1739209901.6884363;-45.120503652039325
1739209901.6884367;-45.120503652039325
1739209901.688437;-45.120503652039325
1739209901.6884375;-45.120503652039325
1739209901.6884377;-45.120503652039325
1739209901.6884382;-38.13080360867914
1739209901.6884384;-38.13080360867914
1739209901.688439;-45.120503652039325
1739209901.6884391;-38.13080360867914
1739209901.6884396;-32.816014438256545
1739209901.6884398;-45.120503652039325
1739209901.6884403;-32.816014438256545
1739209901.6884406;-38.13080360867914
1739209901.688441;-45.120503652039325
1739209901.6884413;-45.120503652039325
1739209901.6884418;-38.13080360867914
1739209901.6884422;-35.57807855764607
1739209901.6884425;-38.13080360867914
1739209901.688443;-33.981070128970906
1739209901.6884432;-38.13080360867914
1739209901.6884437;-45.120503652039325
1739209901.688444;-33.981070128970906
1739209901.6884444;-38.13080360867914
1739209901.6884446;-45.120503652039325
1739209901.688445;-38.13080360867914
1739209901.6884453;-38.13080360867914
1739209901.6884458;-45.120503652039325
1739209901.688446;-32.816014438256545
1739209901.6884465;-35.57807855764607
1739209901.688447;-45.120503652039325
1739209901.6884472;-45.120503652039325
1739209901.6884477;-45.120503652039325
1739209901.688448;-45.120503652039325
1739209901.6884484;-45.120503652039325
1739209901.6884487;-45.120503652039325
1739209901.6884491;-45.120503652039325
1739209901.6884494;-45.120503652039325
1739209901.6884499;-45.120503652039325
1739209901.68845;-45.120503652039325
1739209901.6884506;-38.13080360867914
1739209901.6884508;-35.57807855764607
1739209901.6884513;-45.120503652039325
1739209901.6884515;-38.13080360867914
1739209901.688452;-38.13080360867914
1739209901.6884525;-45.120503652039325
1739209901.6884527;-38.13080360867914
1739209901.6884532;-38.13080360867914
1739209901.6884534;-45.120503652039325
1739209901.688454;-38.13080360867914
1739209901.6884542;-38.13080360867914
1739209901.6884546;-38.13080360867914
1739209901.6884549;-38.13080360867914
1739209901.6884553;-35.57807855764607
1739209901.6884556;-38.13080360867914
1739209901.688456;-45.120503652039325
1739209901.6884563;-38.13080360867914
1739209901.6884568;-33.981070128970906
1739209901.6884573;-38.13080360867914
1739209901.6884575;-38.13080360867914
1739209901.688458;-45.120503652039325
1739209901.6884582;-45.120503652039325
1739209901.6884587;-45.120503652039325
1739209901.688459;-45.120503652039325
1739209901.6884594;-45.120503652039325
1739209901.6884596;-45.120503652039325
1739209901.68846;-38.13080360867914
1739209901.6884604;-45.120503652039325
1739209901.6884608;-38.13080360867914
1739209901.688461;-35.57807855764607
1739209901.6884615;-38.13080360867914
1739209901.6884618;-45.120503652039325
1739209901.6884623;-45.120503652039325
1739209901.6884627;-33.981070128970906
1739209901.688463;-33.981070128970906
1739209901.6884634;-45.120503652039325
1739209901.6884637;-35.57807855764607
1739209901.6884642;-38.13080360867914
1739209901.6884644;-45.120503652039325
1739209901.6884649;-45.120503652039325
1739209901.688465;-45.120503652039325
1739209901.6884656;-45.120503652039325
1739209901.6884658;-45.120503652039325
1739209901.6884663;-38.13080360867914
1739209901.6884665;-38.13080360867914
1739209901.688467;-38.13080360867914
1739209901.6884673;-45.120503652039325
1739209901.6884677;-38.13080360867914
1739209901.6884682;-38.13080360867914
1739209901.6884685;-45.120503652039325
1739209901.688469;-45.120503652039325
1739209901.6884692;-38.13080360867914
1739209901.6884696;-35.57807855764607
1739209901.68847;-35.57807855764607
1739209901.6884704;-38.13080360867914
1739209901.6884706;-38.13080360867914
1739209901.688471;-38.13080360867914
1739209901.6884713;-33.981070128970906
1739209901.6884718;-45.120503652039325
1739209901.688472;-45.120503652039325
1739209901.6884725;-35.57807855764607
1739209901.688473;-38.13080360867914
1739209901.6884732;-45.120503652039325
1739209901.6884737;-38.13080360867914
1739209901.688474;-35.57807855764607
1739209901.6884744;-38.13080360867914
1739209901.6884747;-45.120503652039325
1739209901.6884751;-45.120503652039325
1739209901.6884754;-38.13080360867914
1739209901.6884758;-35.57807855764607
1739209901.688476;-38.13080360867914
1739209901.6884766;-45.120503652039325
1739209901.6884768;-38.13080360867914
1739209901.6884773;-38.13080360867914
1739209901.6884775;-35.57807855764607
1739209901.688478;-38.13080360867914
1739209901.6884785;-38.13080360867914
1739209901.6884787;-38.13080360867914
1739209901.6884792;-45.120503652039325
1739209901.6884794;-38.13080360867914
1739209901.68848;-35.57807855764607
1739209901.6884801;-38.13080360867914
1739209901.6884806;-45.120503652039325
1739209901.6884809;-38.13080360867914
1739209901.6884813;-38.13080360867914
1739209901.6884816;-38.13080360867914
1739209901.688482;-38.13080360867914
1739209901.6884823;-38.13080360867914
1739209901.6884828;-45.120503652039325
1739209901.6884832;-33.981070128970906
1739209901.6884835;-35.57807855764607
1739209901.688484;-38.13080360867914
1739209901.6884842;-38.13080360867914
1739209901.6884847;-38.13080360867914
1739209901.688485;-38.13080360867914
1739209901.6884854;-45.120503652039325
1739209901.6884856;-38.13080360867914
1739209901.688486;-45.120503652039325
1739209901.6884863;-45.120503652039325
1739209901.6884868;-38.13080360867914
1739209901.688487;-31.141103565318893
1739209901.6884875;-38.13080360867914
1739209901.6884878;-45.120503652039325
1739209901.6884882;-38.13080360867914
1739209901.6884887;-35.57807855764607
1739209901.688489;-35.57807855764607
1739209901.6884894;-38.13080360867914
1739209901.6884897;-38.13080360867914
1739209901.6884902;-35.57807855764607
1739209901.6884904;-35.57807855764607
1739209901.6884909;-31.141103565318893
1739209901.688491;-38.13080360867914
1739209901.6884916;-35.57807855764607
1739209901.6884918;-38.13080360867914
1739209901.6884923;-45.120503652039325
1739209901.6884925;-38.13080360867914
1739209901.688493;-35.57807855764607
1739209901.6884933;-38.13080360867914
1739209901.6884937;-32.81601443825658
1739209901.6884942;-45.120503652039325
1739209901.6884944;-38.13080360867914
1739209901.688495;-38.13080360867914
1739209901.6884952;-45.120503652039325
1739209901.6884956;-45.120503652039325
1739209901.6884959;-32.816014438256545
1739209901.6884964;-38.13080360867914
1739209901.6884966;-28.21854285175415
1739209901.688497;-33.981070128970906
1739209901.6884973;-35.57807855764607
1739209901.6884978;-38.13080360867914
1739209901.688498;-35.57807855764607
1739209901.6884985;-45.120503652039325
1739209901.688499;-38.13080360867914
1739209901.6884992;-38.13080360867914
1739209901.6884997;-45.120503652039325
1739209901.6885;-38.13080360867914
1739209901.6885004;-35.57807855764607
1739209901.6885006;-38.13080360867914
1739209901.6885011;-45.120503652039325
1739209901.6885014;-38.13080360867914
1739209901.6885018;-35.57807855764607
1739209901.688502;-33.981070128970906
1739209901.6885026;-45.120503652039325
1739209901.6885028;-45.120503652039325
1739209901.6885033;-32.816014438256545
1739209901.6885035;-38.13080360867914
1739209901.688504;-45.120503652039325
1739209901.6885045;-45.120503652039325
1739209901.6885047;-35.57807855764607
1739209901.6885052;-45.120503652039325
1739209901.6885054;-30.49652367304973
1739209901.688506;-32.816014438256545
1739209901.6885061;-35.57807855764607
1739209901.6885066;-45.120503652039325
1739209901.6885068;-35.57807855764607
1739209901.6885073;-38.13080360867914
1739209901.6885076;-45.120503652039325
1739209901.688508;-38.13080360867914
1739209901.6885083;-33.981070128970956
1739209901.6885087;-45.120503652039325
1739209901.688509;-38.13080360867914
1739209901.6885095;-45.120503652039325
1739209901.68851;-38.13080360867914
1739209901.6885102;-38.13080360867914
1739209901.6885107;-45.120503652039325
1739209901.688511;-45.120503652039325
1739209901.6885114;-33.981070128970906
1739209901.6885116;-33.981070128970906
1739209901.688512;-38.13080360867914
1739209901.6885123;-38.13080360867914
1739209901.6885128;-45.120503652039325
1739209901.688513;-45.120503652039325
1739209901.6885135;-45.120503652039325
1739209901.6885138;-45.120503652039325
1739209901.6885142;-38.13080360867914
1739209901.6885147;-38.13080360867914
1739209901.688515;-45.120503652039325
1739209901.6885154;-38.13080360867914
1739209901.6885157;-38.13080360867914
1739209901.6885161;-38.13080360867914
1739209901.6885164;-45.120503652039325
1739209901.6885169;-38.13080360867914
1739209901.688517;-38.13080360867914
1739209901.6885176;-45.120503652039325
1739209901.6885178;-38.13080360867914
1739209901.6885183;-45.120503652039325
1739209901.6885185;-45.120503652039325
1739209901.688519;-45.120503652039325
1739209901.6885192;-38.13080360867914
1739209901.6885197;-38.13080360867914
1739209901.6885202;-33.981070128970906
1739209901.6885204;-35.57807855764607
1739209901.688521;-38.13080360867914
1739209901.6885211;-45.120503652039325
1739209901.6885216;-33.981070128970906
1739209901.6885219;-33.981070128970906
1739209901.6885223;-45.120503652039325
1739209901.6885226;-38.13080360867914
1739209901.688523;-38.13080360867914
1739209901.6885233;-45.120503652039325
1739209901.6885238;-45.120503652039325
1739209901.688524;-38.13080360867914
1739209901.6885245;-38.13080360867914
1739209901.688525;-38.13080360867914
1739209901.6885252;-45.120503652039325
1739209901.6885257;-38.13080360867914
1739209901.688526;-38.13080360867914
1739209901.6885264;-35.57807855764607
1739209901.6885266;-38.13080360867914
1739209901.688527;-45.120503652039325
1739209901.6885273;-32.816014438256545
1739209901.6885278;-38.13080360867914
1739209901.688528;-45.120503652039325
1739209901.6885285;-45.120503652039325
1739209901.6885288;-45.120503652039325
1739209901.6885293;-38.13080360867914
1739209901.6885295;-45.120503652039325
1739209901.68853;-38.13080360867914
1739209901.6885304;-38.13080360867914
1739209901.6885307;-38.13080360867914
1739209901.6885312;-45.120503652039325
1739209901.6885314;-38.13080360867914
1739209901.6885319;-35.57807855764607
1739209901.688532;-45.120503652039325
1739209901.6885326;-38.13080360867914
1739209901.6885328;-33.981070128970906
1739209901.6885333;-45.120503652039325
1739209901.6885335;-38.13080360867914
1739209901.688534;-45.120503652039325
1739209901.6885343;-45.120503652039325
1739209901.6885347;-45.120503652039325
1739209901.688535;-33.981070128970906
1739209901.6885355;-33.981070128970906
1739209901.688536;-45.120503652039325
1739209901.6885362;-38.13080360867914
1739209901.6885366;-38.13080360867914
1739209901.688537;-38.13080360867914
1739209901.6885374;-45.120503652039325
1739209901.6885376;-45.120503652039325
1739209901.688538;-45.120503652039325
1739209901.6885383;-45.120503652039325
1739209901.6885388;-45.120503652039325
1739209901.688539;-45.120503652039325
1739209901.6885395;-45.120503652039325
1739209901.6885397;-38.13080360867914
1739209901.6885402;-38.13080360867914
1739209901.6885407;-45.120503652039325
1739209901.688541;-31.141103565318915
1739209901.6885414;-32.816014438256545
1739209901.6885417;-45.120503652039325
1739209901.6885421;-38.13080360867914
1739209901.6885424;-35.57807855764607
1739209901.6885428;-38.13080360867914
1739209901.688543;-38.13080360867914
1739209901.6885436;-45.120503652039325
1739209901.6885438;-45.120503652039325
1739209901.6885443;-38.13080360867914
1739209901.6885445;-38.13080360867914
1739209901.688545;-45.120503652039325
1739209901.6885452;-45.120503652039325
1739209901.6885457;-38.13080360867914
1739209901.6885462;-35.57807855764607
1739209901.6885464;-45.120503652039325
1739209901.688547;-45.120503652039325
1739209901.6885471;-45.120503652039325
1739209901.6885476;-45.120503652039325
1739209901.6885478;-45.120503652039325
1739209901.6885483;-33.981070128970906
1739209901.6885486;-45.120503652039325
1739209901.688549;-33.981070128970906
1739209901.6885493;-45.120503652039325
1739209901.6885498;-33.981070128970906
1739209901.68855;-28.58837851428586
1739209901.6885505;-45.120503652039325
1739209901.688551;-45.120503652039325
1739209901.6885512;-38.13080360867914
1739209901.6885517;-33.981070128970906
1739209901.688552;-45.120503652039325
1739209901.6885524;-45.120503652039325
1739209901.6885526;-45.120503652039325
1739209901.688553;-38.13080360867914
1739209901.6885533;-38.13080360867914
1739209901.6885538;-45.120503652039325
1739209901.688554;-38.13080360867914
1739209901.6885545;-45.120503652039325
1739209901.6885548;-33.981070128970906
1739209901.6885552;-45.120503652039325
1739209901.6885555;-38.13080360867914
1739209901.688556;-26.991370085610736
1739209901.690422;-45.120503652039325
1739209901.6904266;-31.14110356531892
1739209901.6904309;-38.13080360867914
1739209901.6904352;-45.120503652039325
1739209901.6904395;-35.57807855764607
1739209901.690444;-38.13080360867914
1739209901.6904483;-38.13080360867914
1739209901.6904526;-38.13080360867914
1739209901.690457;-45.120503652039325
1739209901.6904614;-31.141103565318915
1739209901.6904657;-45.120503652039325
1739209901.69047;-45.120503652039325
1739209901.6904745;-45.120503652039325
1739209901.6904788;-38.13080360867914
1739209901.690483;-45.120503652039325
1739209901.6904876;-38.13080360867914
1739209901.690492;-45.120503652039325
1739209901.6904962;-33.981070128970906
1739209901.6905005;-45.120503652039325
1739209901.690505;-45.120503652039325
1739209901.6905093;-45.120503652039325
1739209901.6905136;-45.120503652039325
1739209901.6905181;-45.120503652039325
1739209901.6905224;-38.13080360867914
1739209901.6905267;-38.13080360867914
1739209901.6905313;-45.120503652039325
1739209901.6905355;-45.120503652039325
1739209901.6905398;-38.13080360867914
1739209901.6905441;-35.57807855764607
1739209901.6905487;-38.13080360867914
1739209901.690553;-45.120503652039325
1739209901.6905572;-38.13080360867914
1739209901.6905618;-45.120503652039325
1739209901.690566;-28.992665084841942
1739209901.6905704;-38.13080360867914
1739209901.6905746;-38.13080360867914
1739209901.6905792;-35.57807855764607
1739209901.6905835;-38.13080360867914
1739209901.6905878;-45.120503652039325
1739209901.6905923;-38.13080360867914
1739209901.6905966;-32.816014438256545
1739209901.6906009;-31.141103565318915
1739209901.6906052;-35.57807855764607
1739209901.6906097;-38.13080360867914
1739209901.690614;-32.816014438256545
1739209901.6906183;-38.13080360867914
1739209901.6906228;-45.120503652039325
1739209901.690627;-38.13080360867914
1739209901.6906314;-35.57807855764607
1739209901.6906357;-28.58837851428586
1739209901.6906402;-45.120503652039325
1739209901.6906445;-45.120503652039325
1739209901.6906488;-38.13080360867914
1739209901.6906533;-38.13080360867914
1739209901.6906576;-45.120503652039325
1739209901.690662;-38.13080360867914
1739209901.6906662;-35.57807855764607
1739209901.6906707;-28.992665084841942
1739209901.690675;-38.13080360867914
1739209901.6906793;-38.13080360867914
1739209901.6906838;-38.13080360867914
1739209901.6906881;-45.120503652039325
1739209901.6906924;-45.120503652039325
1739209901.6906967;-38.13080360867914
1739209901.6907012;-45.120503652039325
1739209901.6907055;-30.49652367304973
1739209901.6907098;-38.13080360867914
1739209901.6907144;-33.981070128970906
1739209901.6907187;-38.13080360867914
1739209901.690723;-28.992665084841942
1739209901.6907272;-45.120503652039325
1739209901.6907318;-45.120503652039325
1739209901.690736;-38.13080360867914
1739209901.6907403;-33.981070128970906
1739209901.6907449;-45.120503652039325
1739209901.6907492;-38.13080360867914
1739209901.6907535;-38.13080360867914
1739209901.6907578;-38.13080360867914
1739209901.6907623;-38.13080360867914
1739209901.6907666;-38.13080360867914
1739209901.6907709;-45.120503652039325
1739209901.6907754;-31.141103565318915
1739209901.6907797;-38.13080360867914
1739209901.690784;-45.120503652039325
1739209901.6907883;-38.13080360867914
1739209901.6907928;-38.13080360867914
1739209901.690797;-45.120503652039325
1739209901.6908014;-45.120503652039325
1739209901.690806;-32.816014438256545
1739209901.6908102;-35.57807855764607
1739209901.6908145;-45.120503652039325
1739209901.690819;-38.13080360867914
1739209901.6908233;-38.13080360867914
1739209901.6908276;-38.13080360867914
1739209901.690832;-45.120503652039325
1739209901.6908364;-45.120503652039325
1739209901.6908407;-45.120503652039325
1739209901.690845;-38.13080360867914
1739209901.6908495;-38.13080360867914
1739209901.6908538;-45.120503652039325
1739209901.6908581;-38.13080360867914
1739209901.6908624;-45.120503652039325
1739209901.690867;-45.120503652039325
1739209901.6908712;-38.13080360867914
1739209901.6908755;-32.816014438256545
1739209901.69088;-35.57807855764607
1739209901.6908844;-45.120503652039325
1739209901.6908886;-38.13080360867914
1739209901.690893;-35.57807855764607
1739209901.6908975;-35.57807855764607
1739209901.6909018;-45.120503652039325
1739209901.690906;-45.120503652039325
1739209901.6909106;-45.120503652039325
1739209901.6909149;-45.120503652039325
1739209901.6909192;-38.13080360867914
1739209901.6909235;-38.13080360867914
1739209901.690928;-38.13080360867914
1739209901.6909323;-38.13080360867914
1739209901.6909366;-45.120503652039325
1739209901.690941;-33.981070128970906
1739209901.6909454;-35.57807855764607
1739209901.6909497;-33.981070128970906
1739209901.690954;-45.120503652039325
1739209901.6909585;-45.120503652039325
1739209901.6909628;-32.816014438256545
1739209901.690967;-45.120503652039325
1739209901.6909716;-45.120503652039325
1739209901.690976;-38.13080360867914
1739209901.6909802;-38.13080360867914
1739209901.6909845;-33.981070128970906
1739209901.690989;-45.120503652039325
1739209901.6909933;-38.13080360867914
1739209901.6909976;-35.57807855764607
1739209901.6910021;-38.13080360867914
1739209901.6910064;-45.120503652039325
1739209901.6910107;-45.120503652039325
1739209901.691015;-38.13080360867914
1739209901.6910195;-45.120503652039325
1739209901.6910238;-32.816014438256545
1739209901.691028;-38.13080360867914
1739209901.6910326;-45.120503652039325
1739209901.691037;-38.13080360867914
1739209901.6910412;-45.120503652039325
1739209901.6910455;-38.13080360867914
1739209901.69105;-45.120503652039325
1739209901.6910543;-33.981070128970906
1739209901.6910586;-38.13080360867914
1739209901.6910632;-38.13080360867914
1739209901.6910675;-35.57807855764607
1739209901.6910717;-45.120503652039325
1739209901.6910763;-38.13080360867914
1739209901.6910806;-45.120503652039325
1739209901.6910849;-38.13080360867914
1739209901.6910892;-38.13080360867914
1739209901.6910937;-33.981070128970906
1739209901.691098;-33.981070128970906
1739209901.6911023;-32.816014438256545
1739209901.6911068;-45.120503652039325
1739209901.691111;-45.120503652039325
1739209901.6911154;-33.981070128970906
1739209901.6911197;-38.13080360867914
1739209901.6911242;-38.13080360867914
1739209901.6911285;-45.120503652039325
1739209901.6911328;-38.13080360867914
1739209901.6911373;-35.57807855764607
1739209901.6911416;-38.13080360867914
1739209901.691146;-45.120503652039325
1739209901.6911502;-38.13080360867914
1739209901.6911547;-35.57807855764607
1739209901.691159;-45.120503652039325
1739209901.6911633;-45.120503652039325
1739209901.6911678;-38.13080360867914
1739209901.6911721;-45.120503652039325
1739209901.6911764;-45.120503652039325
1739209901.6911807;-32.816014438256545
1739209901.6911852;-45.120503652039325
1739209901.6911895;-45.120503652039325
1739209901.6911938;-45.120503652039325
1739209901.6911983;-45.120503652039325
1739209901.6912026;-45.120503652039325
1739209901.691207;-38.13080360867914
1739209901.6912112;-38.13080360867914
1739209901.6912158;-45.120503652039325
