CAN Message; 0x98:00008e342575193a
1739209646.1385803;-32.816014438256545
1739209646.1385849;-38.13080360867914
1739209646.1385894;-45.120503652039325
1739209646.1385942;-38.13080360867914
1739209646.1385987;-35.57807855764607
1739209646.1386032;-45.120503652039325
1739209646.1386077;-45.120503652039325
1739209646.1386123;-38.13080360867914
1739209646.1386168;-35.57807855764607
1739209646.1386213;-35.57807855764607
1739209646.1386259;-38.13080360867914
1739209646.1386304;-45.120503652039325
1739209646.138635;-38.13080360867914
1739209646.1386395;-38.13080360867914
1739209646.138644;-45.120503652039325
1739209646.1386485;-38.13080360867914
1739209646.1386533;-38.13080360867914
1739209646.1386578;-45.120503652039325
1739209646.1386623;-38.13080360867914
1739209646.1386669;-45.120503652039325
1739209646.1386714;-45.120503652039325
1739209646.138676;-45.120503652039325
1739209646.1386805;-45.120503652039325
1739209646.138685;-45.120503652039325
1739209646.1386895;-27.8777449560314
1739209646.138694;-32.816014438256545
1739209646.1386986;-38.13080360867914
1739209646.138703;-45.120503652039325
1739209646.1387076;-38.13080360867914
1739209646.1387122;-38.13080360867914
1739209646.138717;-45.120503652039325
1739209646.1387215;-45.120503652039325
1739209646.138726;-38.13080360867914
1739209646.1387305;-45.120503652039325
1739209646.138735;-38.13080360867914
1739209646.1387396;-38.13080360867914
1739209646.138744;-45.120503652039325
1739209646.1387486;-45.120503652039325
1739209646.1387532;-35.57807855764607
1739209646.1387577;-38.13080360867914
1739209646.1387622;-28.58837851428586
1739209646.1387668;-31.141103565318915
1739209646.1387713;-35.57807855764607
1739209646.138776;-35.57807855764607
1739209646.1387806;-35.57807855764607
1739209646.1387851;-35.57807855764607
1739209646.1387897;-45.120503652039325
1739209646.1387942;-38.13080360867914
1739209646.1387987;-35.57807855764607
1739209646.1388032;-45.120503652039325
1739209646.1388078;-38.13080360867914
1739209646.1388123;-38.13080360867914
1739209646.1388168;-35.57807855764607
1739209646.1388214;-38.13080360867914
1739209646.138826;-38.13080360867914
1739209646.1388304;-38.13080360867914
1739209646.1388352;-38.13080360867914
1739209646.1388397;-38.13080360867914
1739209646.1388443;-38.13080360867914
1739209646.1388488;-45.120503652039325
1739209646.1388533;-45.120503652039325
1739209646.1388578;-45.120503652039325
1739209646.1388624;-38.13080360867914
1739209646.138867;-38.13080360867914
1739209646.1388714;-31.141103565318915
1739209646.138876;-31.141103565318915
1739209646.1388805;-38.13080360867914
1739209646.138885;-33.981070128970906
1739209646.1388896;-38.13080360867914
1739209646.138894;-38.13080360867914
1739209646.1388988;-38.13080360867914
1739209646.1389034;-45.120503652039325
1739209646.138908;-45.120503652039325
1739209646.1389124;-45.120503652039325
1739209646.138917;-45.120503652039325
1739209646.1389215;-38.13080360867914
1739209646.138926;-45.120503652039325
1739209646.1389306;-38.13080360867914
1739209646.138935;-33.981070128970906
1739209646.1389396;-45.120503652039325
1739209646.1389441;-45.120503652039325
1739209646.1389487;-38.13080360867914
1739209646.1389532;-38.13080360867914
1739209646.138958;-38.13080360867914
1739209646.1389625;-45.120503652039325
1739209646.138967;-45.120503652039325
1739209646.1389716;-38.13080360867914
1739209646.138976;-45.120503652039325
1739209646.1389806;-38.13080360867914
1739209646.1389852;-35.57807855764607
1739209646.1389897;-38.13080360867914
1739209646.1389942;-45.120503652039325
1739209646.1389987;-38.13080360867914
1739209646.1390033;-33.981070128970906
1739209646.1390078;-38.13080360867914
1739209646.1390123;-38.13080360867914
1739209646.139017;-45.120503652039325
1739209646.1390216;-45.120503652039325
1739209646.1390262;-45.120503652039325
1739209646.1390307;-45.120503652039325
1739209646.1390352;-45.120503652039325
1739209646.1390398;-45.120503652039325
1739209646.1390443;-38.13080360867914
1739209646.1390488;-38.13080360867914
1739209646.1390533;-45.120503652039325
1739209646.1390579;-45.120503652039325
1739209646.1390624;-35.57807855764607
1739209646.139067;-38.13080360867914
1739209646.1390715;-45.120503652039325
1739209646.1390762;-38.13080360867914
1739209646.1390808;-35.57807855764607
1739209646.1390853;-45.120503652039325
1739209646.1390898;-45.120503652039325
1739209646.1390944;-35.57807855764607
1739209646.139099;-35.57807855764607
1739209646.1391034;-38.13080360867914
1739209646.139108;-45.120503652039325
1739209646.1391125;-38.13080360867914
1739209646.139117;-38.13080360867914
1739209646.1391215;-38.13080360867914
1739209646.139126;-38.13080360867914
1739209646.1391306;-45.120503652039325
1739209646.1391351;-45.120503652039325
1739209646.13914;-38.13080360867914
1739209646.1391444;-45.120503652039325
1739209646.139149;-45.120503652039325
1739209646.1391535;-45.120503652039325
1739209646.139158;-45.120503652039325
1739209646.1391625;-45.120503652039325
1739209646.139167;-35.57807855764607
1739209646.1391716;-33.981070128970906
1739209646.1391761;-45.120503652039325
1739209646.1391807;-45.120503652039325
1739209646.1391852;-38.13080360867914
1739209646.1391897;-35.57807855764607
1739209646.1391943;-38.13080360867914
1739209646.139199;-45.120503652039325
1739209646.1392035;-45.120503652039325
1739209646.139208;-38.13080360867914
1739209646.1392126;-38.13080360867914
1739209646.1392171;-45.120503652039325
1739209646.1392217;-45.120503652039325
1739209646.1392262;-38.13080360867914
1739209646.1392307;-35.57807855764607
1739209646.1392353;-38.13080360867914
1739209646.1392398;-45.120503652039325
1739209646.1392443;-38.13080360867914
1739209646.1392488;-33.981070128970906
1739209646.1392534;-45.120503652039325
1739209646.1392581;-38.13080360867914
1739209646.1392627;-35.57807855764607
1739209646.1392672;-38.13080360867914
1739209646.1392717;-45.120503652039325
1739209646.1392763;-33.981070128970906
1739209646.1392808;-31.141103565318893
1739209646.1392853;-45.120503652039325
1739209646.1392899;-38.13080360867914
1739209646.1392944;-38.13080360867914
1739209646.139299;-45.120503652039325
1739209646.1393034;-45.120503652039325
1739209646.139308;-45.120503652039325
1739209646.1393125;-45.120503652039325
1739209646.139317;-38.13080360867914
1739209646.1393218;-38.13080360867914
1739209646.1393263;-45.120503652039325
1739209646.1393309;-45.120503652039325
1739209646.1393354;-45.120503652039325
1739209646.13934;-35.57807855764607
1739209646.1393445;-45.120503652039325
1739209646.139349;-31.141103565318915
1739209646.1393535;-24.292649948874775
1739209646.139358;-35.57807855764607
1739209646.1393626;-38.13080360867914
1739209646.139367;-38.13080360867914
1739209646.1393716;-32.816014438256545
1739209646.1393762;-38.13080360867914
1739209646.139381;-38.13080360867914
1739209646.1393855;-45.120503652039325
1739209646.13939;-45.120503652039325
1739209646.1393945;-45.120503652039325
1739209646.139399;-38.13080360867914
1739209646.1394036;-38.13080360867914
1739209646.139408;-45.120503652039325
1739209646.1394126;-45.120503652039325
1739209646.1394172;-38.13080360867914
1739209646.1394217;-38.13080360867914
1739209646.1394262;-45.120503652039325
1739209646.1394308;-38.13080360867914
1739209646.1394353;-35.57807855764607
1739209646.13944;-38.13080360867914
1739209646.1394446;-45.120503652039325
1739209646.1394491;-38.13080360867914
1739209646.1394536;-35.57807855764607
1739209646.1394582;-45.120503652039325
1739209646.1394627;-29.438486411369333
1739209646.1394672;-38.13080360867914
1739209646.1394718;-45.120503652039325
1739209646.1394763;-33.981070128970906
1739209646.1394808;-32.816014438256545
1739209646.1394854;-45.120503652039325
1739209646.13949;-45.120503652039325
1739209646.1394944;-45.120503652039325
1739209646.139499;-38.13080360867914
1739209646.1395037;-45.120503652039325
1739209646.1395082;-45.120503652039325
1739209646.1395128;-45.120503652039325
1739209646.1395173;-45.120503652039325
1739209646.1395218;-45.120503652039325
1739209646.1395264;-45.120503652039325
1739209646.139531;-38.13080360867914
1739209646.1395354;-27.8777449560314
1739209646.13954;-38.13080360867914
1739209646.1395445;-45.120503652039325
1739209646.139549;-45.120503652039325
1739209646.1395535;-38.13080360867914
1739209646.139558;-45.120503652039325
1739209646.1395628;-45.120503652039325
1739209646.1395674;-38.13080360867914
1739209646.139572;-45.120503652039325
1739209646.1395764;-45.120503652039325
1739209646.139581;-45.120503652039325
1739209646.1395855;-38.13080360867914
1739209646.13959;-35.57807855764607
1739209646.1395946;-38.13080360867914
1739209646.139599;-45.120503652039325
1739209646.1396036;-45.120503652039325
1739209646.1396081;-38.13080360867914
1739209646.1396127;-33.981070128970906
1739209646.1396172;-45.120503652039325
1739209646.139622;-45.120503652039325
1739209646.1396265;-38.13080360867914
1739209646.139631;-38.13080360867914
1739209646.1396356;-45.120503652039325
1739209646.13964;-45.120503652039325
1739209646.1396446;-32.816014438256545
1739209646.1396492;-38.13080360867914
1739209646.1396537;-45.120503652039325
1739209646.1396582;-45.120503652039325
1739209646.1396627;-32.816014438256545
1739209646.1396673;-38.13080360867914
1739209646.1396718;-45.120503652039325
1739209646.1396763;-38.13080360867914
1739209646.139681;-38.13080360867914
1739209646.1396856;-45.120503652039325
1739209646.1396902;-45.120503652039325
1739209646.1396947;-45.120503652039325
1739209646.1396992;-45.120503652039325
1739209646.1397038;-38.13080360867914
1739209646.1397083;-45.120503652039325
1739209646.1397128;-45.120503652039325
1739209646.1397173;-33.981070128970906
1739209646.1397219;-35.57807855764607
1739209646.1397264;-45.120503652039325
1739209646.139731;-45.120503652039325
1739209646.1397355;-45.120503652039325
1739209646.13974;-38.13080360867914
1739209646.1397448;-38.13080360867914
1739209646.1397493;-38.13080360867914
1739209646.1397538;-45.120503652039325
1739209646.1397583;-45.120503652039325
1739209646.1397629;-45.120503652039325
1739209646.1397674;-45.120503652039325
1739209646.139772;-45.120503652039325
1739209646.1397765;-45.120503652039325
1739209646.139781;-38.13080360867914
1739209646.1397855;-38.13080360867914
1739209646.13979;-45.120503652039325
1739209646.1397946;-38.13080360867914
1739209646.139799;-38.13080360867914
1739209646.139804;-38.13080360867914
1739209646.1398084;-38.13080360867914
1739209646.139813;-38.13080360867914
1739209646.1398175;-45.120503652039325
1739209646.139822;-45.120503652039325
1739209646.1398265;-38.13080360867914
1739209646.139831;-38.13080360867914
1739209646.1398356;-45.120503652039325
1739209646.1398401;-45.120503652039325
1739209646.1398447;-38.13080360867914
1739209646.1398492;-33.981070128970906
1739209646.1398537;-45.120503652039325
1739209646.1398582;-38.13080360867914
1739209646.139863;-35.57807855764607
1739209646.1398675;-45.120503652039325
1739209646.139872;-45.120503652039325
1739209646.1398766;-38.13080360867914
1739209646.1398811;-38.13080360867914
1739209646.1398857;-45.120503652039325
1739209646.1398902;-45.120503652039325
1739209646.1398947;-38.13080360867914
1739209646.1398993;-38.13080360867914
1739209646.1399038;-33.981070128970906
1739209646.1399083;-45.120503652039325
1739209646.1399128;-45.120503652039325
1739209646.1399174;-35.57807855764607
1739209646.139922;-35.57807855764607
1739209646.1399267;-38.13080360867914
1739209646.1399312;-38.13080360867914
1739209646.1399357;-38.13080360867914
1739209646.1399403;-38.13080360867914
1739209646.1399448;-45.120503652039325
1739209646.1399493;-38.13080360867914
1739209646.1399539;-38.13080360867914
1739209646.1399584;-38.13080360867914
1739209646.139963;-45.120503652039325
1739209646.1399674;-38.13080360867914
1739209646.139972;-38.13080360867914
1739209646.1399765;-33.981070128970906
1739209646.139981;-38.13080360867914
1739209646.1399858;-45.120503652039325
1739209646.1399903;-38.13080360867914
1739209646.1399949;-35.57807855764607
1739209646.1399994;-38.13080360867914
1739209646.140004;-38.13080360867914
1739209646.1400084;-38.13080360867914
1739209646.140013;-45.120503652039325
1739209646.1400175;-45.120503652039325
1739209646.140022;-38.13080360867914
1739209646.1400266;-38.13080360867914
1739209646.140031;-38.13080360867914
1739209646.1400356;-45.120503652039325
1739209646.1400402;-38.13080360867914
1739209646.140045;-38.13080360867914
1739209646.1400495;-45.120503652039325
1739209646.140054;-45.120503652039325
1739209646.1400585;-38.13080360867914
1739209646.140063;-35.57807855764607
1739209646.1400676;-35.57807855764607
1739209646.140072;-38.13080360867914
1739209646.1400766;-45.120503652039325
1739209646.1400812;-35.57807855764607
1739209646.1400857;-35.57807855764607
1739209646.1400902;-35.57807855764607
1739209646.1400948;-45.120503652039325
1739209646.1400993;-45.120503652039325
1739209646.1401038;-38.13080360867914
1739209646.1401086;-45.120503652039325
1739209646.140113;-38.13080360867914
1739209646.1401176;-38.13080360867914
1739209646.1401222;-45.120503652039325
1739209646.1401267;-38.13080360867914
1739209646.1401312;-38.13080360867914
1739209646.1401358;-38.13080360867914
1739209646.1401403;-45.120503652039325
1739209646.1401448;-45.120503652039325
1739209646.1401494;-45.120503652039325
1739209646.140154;-45.120503652039325
1739209646.1401584;-35.57807855764607
1739209646.140163;-29.438486411369333
1739209646.1401677;-38.13080360867914
1739209646.1401722;-35.57807855764607
1739209646.1401768;-38.13080360867914
1739209646.1401813;-38.13080360867914
1739209646.1401858;-45.120503652039325
1739209646.1401904;-35.57807855764607
1739209646.140195;-45.120503652039325
1739209646.1402009;-38.13080360867914
1739209646.1402068;-45.120503652039325
1739209646.1402128;-38.13080360867914
1739209646.1402187;-45.120503652039325
1739209646.1402247;-45.120503652039325
1739209646.1402307;-38.13080360867914
1739209646.1402366;-35.57807855764607
1739209646.1402426;-32.816014438256545
1739209646.1402485;-26.991370085610736
1739209646.1402545;-38.13080360867914
1739209646.1402605;-45.120503652039325
1739209646.1402664;-38.13080360867914
1739209646.1402724;-32.816014438256545
1739209646.1402783;-38.13080360867914
1739209646.1402843;-45.120503652039325
1739209646.1402903;-45.120503652039325
1739209646.1402962;-38.13080360867914
1739209646.1403022;-45.120503652039325
1739209646.140308;-45.120503652039325
1739209646.1403139;-38.13080360867914
1739209646.1403198;-38.13080360867914
1739209646.1403258;-45.120503652039325
1739209646.1403317;-45.120503652039325
1739209646.1403377;-38.13080360867914
1739209646.1403437;-28.21854285175415
1739209646.1403496;-38.13080360867914
1739209646.1403556;-45.120503652039325
1739209646.1403615;-38.13080360867914
1739209646.1403675;-35.57807855764607
1739209646.1403735;-38.13080360867914
1739209646.1403794;-45.120503652039325
1739209646.1403854;-45.120503652039325
1739209646.1403913;-45.120503652039325
1739209646.1403973;-38.13080360867914
1739209646.1404033;-45.120503652039325
1739209646.1404092;-38.13080360867914
1739209646.1404152;-35.57807855764607
1739209646.1404212;-38.13080360867914
1739209646.140427;-45.120503652039325
1739209646.140433;-45.120503652039325
1739209646.140439;-45.120503652039325
1739209646.140445;-45.120503652039325
1739209646.140451;-38.13080360867914
1739209646.140457;-45.120503652039325
1739209646.1404629;-45.120503652039325
1739209646.1404688;-38.13080360867914
1739209646.1404748;-45.120503652039325
1739209646.1404808;-45.120503652039325
1739209646.1404867;-28.58837851428586
1739209646.1404927;-32.816014438256545
1739209646.1404986;-45.120503652039325
1739209646.1405046;-38.13080360867914
1739209646.1405106;-35.57807855764607
1739209646.1405165;-38.13080360867914
1739209646.1405225;-45.120503652039325
1739209646.1405284;-33.981070128970906
1739209646.1405342;-38.13080360867914
1739209646.1405401;-38.13080360867914
1739209646.140546;-32.816014438256545
1739209646.140552;-38.13080360867914
1739209646.140558;-45.120503652039325
1739209646.140564;-38.13080360867914
1739209646.14057;-38.13080360867914
1739209646.140576;-45.120503652039325
1739209646.1405818;-35.57807855764607
1739209646.1405878;-38.13080360867914
1739209646.1405938;-45.120503652039325
1739209646.1405997;-45.120503652039325
1739209646.1406057;-45.120503652039325
1739209646.1406116;-45.120503652039325
1739209646.1406176;-38.13080360867914
1739209646.1406236;-38.13080360867914
1739209646.1406295;-45.120503652039325
1739209646.1406355;-38.13080360867914
1739209646.1406415;-45.120503652039325
1739209646.1406474;-38.13080360867914
1739209646.1406534;-35.57807855764607
1739209646.1406593;-35.57807855764607
1739209646.1406653;-45.120503652039325
1739209646.1406713;-38.13080360867914
1739209646.1406772;-38.13080360867914
1739209646.1406832;-45.120503652039325
1739209646.1406891;-45.120503652039325
1739209646.140695;-45.120503652039325
1739209646.140701;-45.120503652039325
1739209646.140707;-38.13080360867914
1739209646.140713;-45.120503652039325
1739209646.140719;-45.120503652039325
1739209646.140725;-31.141103565318915
1739209646.1407309;-33.981070128970906
1739209646.1407368;-45.120503652039325
1739209646.1407428;-38.13080360867914
1739209646.1407487;-38.13080360867914
1739209646.1407547;-32.816014438256545
1739209646.1407604;-33.981070128970906
1739209646.1407664;-45.120503652039325
1739209646.1407723;-38.13080360867914
1739209646.1407783;-45.120503652039325
1739209646.1407843;-45.120503652039325
1739209646.1407902;-38.13080360867914
1739209646.1407962;-38.13080360867914
1739209646.1408021;-45.120503652039325
1739209646.140808;-38.13080360867914
1739209646.140814;-38.13080360867914
1739209646.14082;-33.981070128970906
1739209646.140826;-32.816014438256545
1739209646.140832;-38.13080360867914
1739209646.140838;-45.120503652039325
1739209646.1408439;-45.120503652039325
1739209646.1408498;-38.13080360867914
1739209646.1408558;-45.120503652039325
1739209646.1408617;-45.120503652039325
1739209646.1408677;-45.120503652039325
1739209646.1408737;-38.13080360867914
1739209646.1408796;-38.13080360867914
1739209646.1408856;-38.13080360867914
1739209646.1408916;-38.13080360867914
1739209646.1408975;-38.13080360867914
1739209646.1409035;-38.13080360867914
1739209646.1409094;-38.13080360867914
1739209646.1409154;-35.57807855764607
1739209646.1409214;-45.120503652039325
1739209646.1409273;-45.120503652039325
1739209646.1409333;-45.120503652039325
1739209646.1409392;-38.13080360867914
1739209646.1409452;-38.13080360867914
1739209646.1409512;-45.120503652039325
1739209646.140957;-45.120503652039325
1739209646.140963;-38.13080360867914
1739209646.140969;-35.57807855764607
1739209646.140975;-38.13080360867914
1739209646.140981;-45.120503652039325
1739209646.1409867;-45.120503652039325
1739209646.1409926;-38.13080360867914
1739209646.1409986;-45.120503652039325
1739209646.1410046;-45.120503652039325
1739209646.1410105;-35.57807855764607
1739209646.1410165;-38.13080360867914
1739209646.1410224;-45.120503652039325
1739209646.1410284;-45.120503652039325
1739209646.1410344;-35.57807855764607
1739209646.1410403;-38.13080360867914
1739209646.1410463;-45.120503652039325
1739209646.1410522;-38.13080360867914
1739209646.1410582;-35.57807855764607
1739209646.1410642;-38.13080360867914
1739209646.1410701;-38.13080360867914
1739209646.141076;-45.120503652039325
1739209646.141082;-45.120503652039325
1739209646.141088;-33.981070128970906
1739209646.141094;-45.120503652039325
1739209646.1411;-33.981070128970906
1739209646.141106;-45.120503652039325
1739209646.1411119;-31.141103565318915
1739209646.1411178;-29.438486411369333
1739209646.1411238;-38.13080360867914
1739209646.1411297;-45.120503652039325
1739209646.1411357;-35.57807855764607
1739209646.1411417;-33.981070128970906
1739209646.1411476;-45.120503652039325
1739209646.1411536;-45.120503652039325
1739209646.1411595;-45.120503652039325
1739209646.1411655;-45.120503652039325
1739209646.1411715;-38.13080360867914
1739209646.1411774;-45.120503652039325
1739209646.1411834;-45.120503652039325
1739209646.1411893;-38.13080360867914
1739209646.1411953;-38.13080360867914
1739209646.1412013;-45.120503652039325
1739209646.1412072;-33.981070128970906
1739209646.141213;-30.49652367304973
1739209646.141219;-38.13080360867914
1739209646.1412249;-45.120503652039325
1739209646.1412308;-38.13080360867914
1739209646.1412368;-33.981070128970906
1739209646.1412427;-45.120503652039325
1739209646.1412487;-45.120503652039325
1739209646.1412547;-45.120503652039325
1739209646.1412606;-35.57807855764607
1739209646.1412666;-38.13080360867914
1739209646.1412725;-45.120503652039325
1739209646.1412785;-45.120503652039325
1739209646.1412845;-45.120503652039325
1739209646.1412904;-45.120503652039325
1739209646.1412964;-45.120503652039325
1739209646.1413023;-45.120503652039325
1739209646.1413083;-45.120503652039325
1739209646.1413143;-38.13080360867914
1739209646.1413202;-45.120503652039325
1739209646.1413262;-38.13080360867914
1739209646.1413321;-45.120503652039325
1739209646.141338;-33.981070128970906
1739209646.141344;-45.120503652039325
1739209646.14135;-33.981070128970906
1739209646.141356;-25.077289914212862
1739209646.141362;-45.120503652039325
1739209646.141368;-45.120503652039325
1739209646.1413739;-38.13080360867914
1739209646.1413798;-32.816014438256545
1739209646.1413858;-45.120503652039325
1739209646.1413918;-38.13080360867914
1739209646.1413977;-38.13080360867914
1739209646.1414037;-45.120503652039325
1739209646.1414096;-45.120503652039325
1739209646.1414156;-38.13080360867914
1739209646.1414216;-38.13080360867914
1739209646.1414275;-45.120503652039325
1739209646.1414335;-35.57807855764607
1739209646.1414392;-38.13080360867914
1739209646.1414452;-45.120503652039325
1739209646.1414511;-26.035653463252796
1739209646.141457;-38.13080360867914
1739209646.141463;-38.13080360867914
1739209646.1463025;-45.120503652039325
1739209646.146313;-45.120503652039325
1739209646.1463234;-35.57807855764607
1739209646.146334;-38.13080360867914
1739209646.1463447;-45.120503652039325
1739209646.1463552;-33.981070128970906
1739209646.1463656;-35.57807855764607
1739209646.1463761;-33.981070128970906
1739209646.1463866;-45.120503652039325
1739209646.146397;-38.13080360867914
1739209646.1464076;-38.13080360867914
1739209646.146418;-45.120503652039325
1739209646.1464286;-45.120503652039325
1739209646.146439;-45.120503652039325
1739209646.1464498;-35.57807855764607
1739209646.1464603;-38.13080360867914
1739209646.1464708;-45.120503652039325
1739209646.1464813;-38.13080360867914
1739209646.1464918;-35.57807855764607
1739209646.1465023;-38.13080360867914
1739209646.1465127;-45.120503652039325
1739209646.1465232;-45.120503652039325
1739209646.1465337;-45.120503652039325
1739209646.1465442;-33.981070128970906
1739209646.146555;-45.120503652039325
1739209646.1465654;-33.981070128970906
1739209646.146576;-35.57807855764607
1739209646.1465864;-33.981070128970906
1739209646.146597;-45.120503652039325
1739209646.1466074;-38.13080360867914
1739209646.146618;-45.120503652039325
1739209646.1466284;-38.13080360867914
1739209646.1466389;-45.120503652039325
1739209646.1466496;-38.13080360867914
1739209646.14666;-35.57807855764607
1739209646.1466706;-32.816014438256545
1739209646.146681;-33.981070128970906
1739209646.1466916;-38.13080360867914
1739209646.146702;-32.816014438256545
1739209646.1467125;-33.981070128970906
1739209646.146723;-45.120503652039325
1739209646.1467335;-45.120503652039325
1739209646.146744;-32.816014438256545
1739209646.1467547;-32.81601443825658
1739209646.1467652;-45.120503652039325
1739209646.1467757;-33.981070128970906
1739209646.1467862;-35.57807855764607
1739209646.1467967;-38.13080360867914
1739209646.1468072;-45.120503652039325
1739209646.1468177;-33.981070128970906
1739209646.1468282;-45.120503652039325
1739209646.1468387;-31.141103565318915
1739209646.1468492;-31.141103565318915
1739209646.14686;-38.13080360867914
1739209646.1468704;-38.13080360867914
1739209646.1468809;-32.816014438256545
1739209646.1468914;-38.13080360867914
1739209646.1469018;-38.13080360867914
1739209646.1469123;-35.57807855764607
1739209646.1469228;-35.57807855764607
1739209646.1469333;-45.120503652039325
1739209646.1469438;-38.13080360867914
1739209646.1469545;-35.57807855764607
1739209646.146965;-45.120503652039325
1739209646.1469755;-45.120503652039325
1739209646.146986;-45.120503652039325
1739209646.1469965;-45.120503652039325
1739209646.147007;-38.13080360867914
1739209646.1470175;-45.120503652039325
1739209646.147028;-38.13080360867914
1739209646.1470385;-45.120503652039325
1739209646.147049;-38.13080360867914
1739209646.1470597;-32.816014438256545
1739209646.1470702;-38.13080360867914
1739209646.1470807;-33.981070128970906
1739209646.1470912;-30.49652367304973
1739209646.1471016;-28.58837851428586
1739209646.1471121;-38.13080360867914
1739209646.1471226;-35.57807855764607
1739209646.147133;-38.13080360867914
1739209646.1471436;-38.13080360867914
1739209646.147154;-45.120503652039325
1739209646.1471648;-38.13080360867914
1739209646.1471753;-45.120503652039325
1739209646.1471858;-38.13080360867914
1739209646.1471963;-38.13080360867914
1739209646.1472068;-38.13080360867914
1739209646.1472173;-45.120503652039325
1739209646.1472278;-38.13080360867914
1739209646.1472383;-38.13080360867914
1739209646.1472487;-45.120503652039325
1739209646.1472595;-33.981070128970906
1739209646.14727;-29.438486411369333
1739209646.1472805;-38.13080360867914
1739209646.147291;-45.120503652039325
1739209646.1473014;-38.13080360867914
1739209646.147312;-45.120503652039325
1739209646.1473224;-45.120503652039325
1739209646.147333;-45.120503652039325
1739209646.1473434;-45.120503652039325
1739209646.147354;-45.120503652039325
1739209646.1473646;-38.13080360867914
1739209646.147375;-45.120503652039325
1739209646.1473856;-38.13080360867914
1739209646.147396;-35.57807855764607
1739209646.1474066;-45.120503652039325
1739209646.147417;-45.120503652039325
1739209646.1474276;-45.120503652039325
1739209646.147438;-45.120503652039325
1739209646.1474485;-38.13080360867914
1739209646.147459;-38.13080360867914
1739209646.1474698;-45.120503652039325
1739209646.1474802;-45.120503652039325
1739209646.1474907;-38.13080360867914
1739209646.1475012;-45.120503652039325
1739209646.1475117;-45.120503652039325
1739209646.1475222;-32.816014438256545
1739209646.1475327;-45.120503652039325
1739209646.1475432;-45.120503652039325
1739209646.1475537;-38.13080360867914
1739209646.1475644;-38.13080360867914
1739209646.147575;-45.120503652039325
1739209646.1475854;-35.57807855764607
1739209646.147596;-45.120503652039325
1739209646.1476064;-45.120503652039325
1739209646.1476169;-45.120503652039325
1739209646.1476274;-45.120503652039325
1739209646.1476378;-45.120503652039325
1739209646.1476483;-45.120503652039325
1739209646.1476588;-38.13080360867914
1739209646.1476696;-38.13080360867914
1739209646.14768;-45.120503652039325
1739209646.1476905;-35.57807855764607
1739209646.147701;-38.13080360867914
1739209646.1477115;-32.816014438256545
1739209646.147722;-33.981070128970906
1739209646.1477325;-38.13080360867914
1739209646.147743;-33.981070128970906
1739209646.1477535;-35.57807855764607
1739209646.147764;-38.13080360867914
1739209646.1477747;-45.120503652039325
1739209646.1477852;-38.13080360867914
1739209646.1477957;-38.13080360867914
1739209646.1478062;-45.120503652039325
1739209646.1478167;-45.120503652039325
1739209646.1478271;-38.13080360867914
1739209646.1478376;-35.57807855764607
1739209646.1478481;-38.13080360867914
1739209646.1478586;-45.120503652039325
1739209646.1478693;-38.13080360867914
1739209646.1478798;-35.57807855764607
1739209646.1478903;-38.13080360867914
1739209646.1479008;-45.120503652039325
1739209646.1479113;-45.120503652039325
1739209646.1479218;-38.13080360867914
1739209646.1479323;-38.13080360867914
1739209646.1479428;-45.120503652039325
1739209646.1479533;-33.981070128970906
1739209646.1479638;-35.57807855764607
1739209646.1479745;-38.13080360867914
1739209646.147985;-35.57807855764607
1739209646.1479955;-33.981070128970906
1739209646.148006;-38.13080360867914
1739209646.1480165;-38.13080360867914
1739209646.148027;-45.120503652039325
1739209646.1480374;-33.981070128970906
1739209646.148048;-35.57807855764607
1739209646.1480584;-33.981070128970906
1739209646.148069;-45.120503652039325
1739209646.1480796;-45.120503652039325
1739209646.1480901;-35.57807855764607
1739209646.1481006;-38.13080360867914
1739209646.148111;-45.120503652039325
1739209646.1481216;-31.141103565318915
1739209646.148132;-38.13080360867914
1739209646.1481426;-45.120503652039325
1739209646.148153;-45.120503652039325
1739209646.1481636;-33.981070128970906
1739209646.1481743;-45.120503652039325
1739209646.1481848;-45.120503652039325
1739209646.1481953;-45.120503652039325
1739209646.1482058;-45.120503652039325
1739209646.1482162;-45.120503652039325
1739209646.1482267;-38.13080360867914
1739209646.1482372;-45.120503652039325
1739209646.1482477;-45.120503652039325
1739209646.1482582;-38.13080360867914
1739209646.1482687;-45.120503652039325
1739209646.1482794;-45.120503652039325
1739209646.14829;-38.13080360867914
1739209646.1483004;-38.13080360867914
1739209646.148311;-38.13080360867914
1739209646.1483214;-45.120503652039325
1739209646.1483319;-33.981070128970906
1739209646.1483424;-32.816014438256545
1739209646.1483529;-38.13080360867914
1739209646.1483634;-45.120503652039325
1739209646.1483738;-33.981070128970906
1739209646.1483846;-38.13080360867914
1739209646.148395;-38.13080360867914
1739209646.1484056;-45.120503652039325
1739209646.148416;-35.57807855764607
1739209646.1484265;-38.13080360867914
1739209646.148437;-45.120503652039325
1739209646.1484475;-45.120503652039325
1739209646.148458;-32.816014438256545
1739209646.1484685;-38.13080360867914
1739209646.1484792;-38.13080360867914
1739209646.1484897;-45.120503652039325
1739209646.1485002;-38.13080360867914
1739209646.1485107;-35.57807855764607
1739209646.1485212;-38.13080360867914
1739209646.1485317;-45.120503652039325
1739209646.1485422;-27.267205301931607
1739209646.1485527;-33.981070128970906
1739209646.1485631;-33.981070128970906
1739209646.1485736;-45.120503652039325
1739209646.1485844;-38.13080360867914
