CAN Message; 0x1d3:0000d89373118e1a
Timestamp;Amplitude
1739209772.4981706;-30.49652367304973
1739209772.4981828;-38.13080360867914
1739209772.4981952;-45.120503652039325
1739209772.4982073;-38.13080360867914
1739209772.4982197;-45.120503652039325
1739209772.4982321;-33.981070128970906
1739209772.4982443;-38.13080360867914
1739209772.4982567;-45.120503652039325
1739209772.4982688;-45.120503652039325
1739209772.4982812;-38.13080360867914
1739209772.4982934;-38.13080360867914
1739209772.4983058;-45.120503652039325
1739209772.4983182;-38.13080360867914
1739209772.4983304;-38.13080360867914
1739209772.4983428;-45.120503652039325
1739209772.498355;-32.816014438256545
1739209772.4983673;-31.141103565318893
1739209772.4983795;-45.120503652039325
1739209772.4983919;-45.120503652039325
1739209772.498404;-38.13080360867914
1739209772.4984164;-45.120503652039325
1739209772.4984288;-45.120503652039325
1739209772.498441;-45.120503652039325
1739209772.4984534;-38.13080360867914
1739209772.4984655;-45.120503652039325
1739209772.498478;-38.13080360867914
1739209772.49849;-38.13080360867914
1739209772.4985025;-38.13080360867914
1739209772.498515;-38.13080360867914
1739209772.498527;-45.120503652039325
1739209772.4985394;-38.13080360867914
1739209772.4985516;-45.120503652039325
1739209772.498564;-38.13080360867914
1739209772.4985762;-38.13080360867914
1739209772.4985886;-38.13080360867914
1739209772.498601;-45.120503652039325
1739209772.498613;-38.13080360867914
1739209772.4986255;-38.13080360867914
1739209772.4986377;-45.120503652039325
1739209772.49865;-32.816014438256545
1739209772.4986622;-35.57807855764607
1739209772.4986746;-45.120503652039325
1739209772.498687;-45.120503652039325
1739209772.4986992;-35.57807855764607
1739209772.4987116;-38.13080360867914
1739209772.4987237;-45.120503652039325
1739209772.4987361;-45.120503652039325
1739209772.4987483;-45.120503652039325
1739209772.4987607;-38.13080360867914
1739209772.498773;-38.13080360867914
1739209772.4987853;-45.120503652039325
1739209772.4987977;-45.120503652039325
1739209772.4988098;-30.49652367304973
1739209772.4988222;-45.120503652039325
1739209772.4988344;-45.120503652039325
1739209772.4988468;-45.120503652039325
1739209772.498859;-45.120503652039325
1739209772.4988713;-38.13080360867914
1739209772.4988837;-45.120503652039325
1739209772.498896;-45.120503652039325
1739209772.4989083;-45.120503652039325
1739209772.4989204;-38.13080360867914
1739209772.4989328;-45.120503652039325
1739209772.498945;-38.13080360867914
1739209772.4989574;-33.981070128970906
1739209772.4989698;-45.120503652039325
1739209772.498982;-38.13080360867914
1739209772.4989944;-38.13080360867914
1739209772.4990065;-38.13080360867914
1739209772.499019;-38.13080360867914
1739209772.499031;-45.120503652039325
1739209772.4990435;-45.120503652039325
1739209772.4990559;-38.13080360867914
1739209772.499068;-38.13080360867914
1739209772.4990804;-38.13080360867914
1739209772.4990926;-38.13080360867914
1739209772.499105;-38.13080360867914
1739209772.4991171;-35.57807855764607
1739209772.4991295;-35.57807855764607
1739209772.499142;-45.120503652039325
1739209772.499154;-45.120503652039325
1739209772.4991665;-38.13080360867914
1739209772.4991786;-35.57807855764607
1739209772.499191;-38.13080360867914
1739209772.4992032;-38.13080360867914
1739209772.4992156;-38.13080360867914
1739209772.4992278;-45.120503652039325
1739209772.4992402;-45.120503652039325
1739209772.4992526;-38.13080360867914
1739209772.4992647;-31.141103565318915
1739209772.499277;-33.981070128970906
1739209772.4992893;-45.120503652039325
1739209772.4993017;-45.120503652039325
1739209772.4993138;-38.13080360867914
1739209772.4993262;-38.13080360867914
1739209772.4993386;-45.120503652039325
1739209772.4993508;-33.981070128970906
1739209772.4993632;-33.981070128970906
1739209772.4993753;-45.120503652039325
1739209772.4993877;-35.57807855764607
1739209772.4994;-35.57807855764607
1739209772.4994123;-38.13080360867914
1739209772.4994247;-35.57807855764607
1739209772.4994369;-45.120503652039325
1739209772.4994493;-38.13080360867914
1739209772.4994614;-38.13080360867914
1739209772.4994738;-45.120503652039325
1739209772.499486;-38.13080360867914
1739209772.4994984;-45.120503652039325
1739209772.4995108;-45.120503652039325
1739209772.499523;-45.120503652039325
1739209772.4995353;-45.120503652039325
1739209772.4995475;-38.13080360867914
1739209772.4995599;-38.13080360867914
1739209772.499572;-45.120503652039325
1739209772.4995844;-38.13080360867914
1739209772.4995968;-35.57807855764607
1739209772.499609;-38.13080360867914
1739209772.4996214;-45.120503652039325
1739209772.4996336;-33.981070128970906
1739209772.499646;-33.981070128970906
1739209772.499658;-32.816014438256545
1739209772.4996705;-45.120503652039325
1739209772.4996827;-35.57807855764607
1739209772.499695;-38.13080360867914
1739209772.4997075;-38.13080360867914
1739209772.4997196;-38.13080360867914
1739209772.499732;-38.13080360867914
1739209772.4997442;-38.13080360867914
1739209772.4997566;-31.141103565318915
1739209772.4997687;-45.120503652039325
1739209772.4997811;-45.120503652039325
1739209772.4997935;-38.13080360867914
1739209772.4998057;-38.13080360867914
1739209772.499818;-45.120503652039325
1739209772.4998302;-45.120503652039325
1739209772.4998426;-45.120503652039325
1739209772.4998548;-38.13080360867914
1739209772.4998672;-45.120503652039325
1739209772.4998796;-45.120503652039325
1739209772.4998918;-35.57807855764607
1739209772.4999042;-38.13080360867914
1739209772.4999163;-38.13080360867914
1739209772.4999287;-38.13080360867914
1739209772.4999409;-45.120503652039325
1739209772.4999533;-45.120503652039325
1739209772.4999657;-45.120503652039325
1739209772.4999778;-38.13080360867914
1739209772.4999902;-38.13080360867914
1739209772.5000024;-38.13080360867914
1739209772.5000148;-38.13080360867914
1739209772.500027;-45.120503652039325
1739209772.5000393;-45.120503652039325
1739209772.5000517;-38.13080360867914
1739209772.500064;-45.120503652039325
1739209772.5000763;-45.120503652039325
1739209772.5000885;-38.13080360867914
1739209772.5001009;-45.120503652039325
1739209772.500113;-45.120503652039325
1739209772.5001254;-45.120503652039325
1739209772.5001376;-45.120503652039325
1739209772.50015;-38.13080360867914
1739209772.5001624;-45.120503652039325
1739209772.5001745;-38.13080360867914
1739209772.500187;-45.120503652039325
1739209772.500199;-38.13080360867914
1739209772.5002115;-35.57807855764607
1739209772.5002236;-45.120503652039325
1739209772.500236;-35.57807855764607
1739209772.5002484;-38.13080360867914
1739209772.5002606;-38.13080360867914
1739209772.500273;-45.120503652039325
1739209772.5002851;-38.13080360867914
1739209772.5002975;-38.13080360867914
1739209772.5003097;-45.120503652039325
1739209772.500322;-38.13080360867914
1739209772.5003345;-45.120503652039325
1739209772.5003467;-45.120503652039325
1739209772.500359;-45.120503652039325
1739209772.5003712;-35.57807855764607
1739209772.5003836;-38.13080360867914
1739209772.5003958;-38.13080360867914
1739209772.5004082;-45.120503652039325
1739209772.5004206;-45.120503652039325
1739209772.5004327;-45.120503652039325
1739209772.5004451;-38.13080360867914
1739209772.5004573;-32.816014438256545
1739209772.5004697;-45.120503652039325
1739209772.5004818;-45.120503652039325
1739209772.5004942;-45.120503652039325
1739209772.5005066;-35.57807855764607
1739209772.5005188;-38.13080360867914
1739209772.5005312;-45.120503652039325
1739209772.5005434;-45.120503652039325
1739209772.5005558;-38.13080360867914
1739209772.500568;-38.13080360867914
1739209772.5005803;-45.120503652039325
1739209772.5005925;-38.13080360867914
1739209772.5006049;-45.120503652039325
1739209772.5006173;-38.13080360867914
1739209772.5006294;-45.120503652039325
1739209772.5006418;-35.57807855764607
1739209772.500654;-30.49652367304973
1739209772.5006664;-38.13080360867914
1739209772.5006785;-38.13080360867914
1739209772.500691;-38.13080360867914
1739209772.5007033;-38.13080360867914
1739209772.5007155;-45.120503652039325
1739209772.500728;-38.13080360867914
1739209772.50074;-38.13080360867914
1739209772.5007524;-38.13080360867914
1739209772.5007646;-45.120503652039325
1739209772.500777;-38.13080360867914
1739209772.5007894;-45.120503652039325
1739209772.5008016;-45.120503652039325
1739209772.500814;-38.13080360867914
1739209772.5008261;-33.981070128970906
1739209772.5008385;-45.120503652039325
1739209772.5008507;-33.981070128970956
1739209772.500863;-45.120503652039325
1739209772.5008755;-45.120503652039325
1739209772.5008876;-35.57807855764607
1739209772.5009;-38.13080360867914
1739209772.5009122;-45.120503652039325
1739209772.5009246;-45.120503652039325
1739209772.5009367;-38.13080360867914
1739209772.5009491;-26.991370085610722
1739209772.5009613;-38.13080360867914
1739209772.5009737;-38.13080360867914
1739209772.500986;-38.13080360867914
1739209772.5009983;-35.57807855764607
1739209772.5010107;-45.120503652039325
1739209772.5010228;-45.120503652039325
1739209772.5010352;-33.981070128970906
1739209772.5010474;-45.120503652039325
1739209772.5010598;-38.13080360867914
1739209772.5010722;-45.120503652039325
1739209772.5010843;-45.120503652039325
1739209772.5010967;-45.120503652039325
1739209772.501109;-38.13080360867914
1739209772.5011213;-35.57807855764607
1739209772.5011334;-45.120503652039325
1739209772.5011458;-45.120503652039325
1739209772.5011582;-45.120503652039325
1739209772.5011704;-45.120503652039325
1739209772.5011828;-45.120503652039325
1739209772.501195;-45.120503652039325
1739209772.5012074;-35.57807855764607
1739209772.5012195;-38.13080360867914
1739209772.501232;-45.120503652039325
1739209772.5012443;-28.992665084841942
1739209772.5012565;-38.13080360867914
1739209772.5012689;-45.120503652039325
1739209772.501281;-38.13080360867914
1739209772.5012934;-33.981070128970906
1739209772.5013056;-35.57807855764607
1739209772.501318;-38.13080360867914
1739209772.5013304;-45.120503652039325
1739209772.5013425;-35.57807855764607
1739209772.501355;-45.120503652039325
1739209772.501367;-38.13080360867914
1739209772.5013795;-45.120503652039325
1739209772.5013916;-45.120503652039325
1739209772.501404;-45.120503652039325
1739209772.5014162;-45.120503652039325
1739209772.5014286;-33.981070128970906
1739209772.501441;-27.267205301931607
1739209772.5014532;-33.981070128970906
1739209772.5014656;-38.13080360867914
1739209772.5014777;-45.120503652039325
1739209772.50149;-32.816014438256545
1739209772.5015023;-38.13080360867914
1739209772.5015147;-38.13080360867914
1739209772.501527;-45.120503652039325
1739209772.5015392;-38.13080360867914
1739209772.5015516;-38.13080360867914
1739209772.5015638;-38.13080360867914
1739209772.5015762;-38.13080360867914
1739209772.5015883;-45.120503652039325
1739209772.5016007;-38.13080360867914
1739209772.5016131;-45.120503652039325
1739209772.5016253;-45.120503652039325
1739209772.5016377;-38.13080360867914
1739209772.5016499;-45.120503652039325
1739209772.5016623;-45.120503652039325
1739209772.5016744;-45.120503652039325
1739209772.5016868;-45.120503652039325
1739209772.5016992;-45.120503652039325
1739209772.5017114;-45.120503652039325
1739209772.5017238;-38.13080360867914
1739209772.501736;-38.13080360867914
1739209772.5017483;-38.13080360867914
1739209772.5017605;-38.13080360867914
1739209772.5017729;-38.13080360867914
1739209772.5017853;-33.981070128970906
1739209772.5017974;-31.141103565318893
1739209772.5018098;-38.13080360867914
1739209772.501822;-45.120503652039325
1739209772.5018344;-38.13080360867914
1739209772.5018466;-33.981070128970906
1739209772.501859;-38.13080360867914
1739209772.501871;-45.120503652039325
1739209772.5018835;-38.13080360867914
1739209772.501896;-45.120503652039325
1739209772.501908;-45.120503652039325
1739209772.5019205;-45.120503652039325
1739209772.5019326;-38.13080360867914
1739209772.501945;-38.13080360867914
1739209772.5019572;-45.120503652039325
1739209772.5019696;-45.120503652039325
1739209772.501982;-35.57807855764607
1739209772.5019941;-38.13080360867914
1739209772.5020065;-45.120503652039325
1739209772.5020187;-45.120503652039325
1739209772.502031;-45.120503652039325
1739209772.5020432;-35.57807855764607
1739209772.5020556;-45.120503652039325
1739209772.502068;-35.57807855764607
1739209772.5020802;-32.816014438256545
1739209772.5020926;-38.13080360867914
1739209772.5021048;-45.120503652039325
1739209772.5021172;-38.13080360867914
1739209772.5021293;-38.13080360867914
1739209772.5021417;-45.120503652039325
1739209772.502154;-45.120503652039325
1739209772.5021663;-38.13080360867914
1739209772.5021787;-35.57807855764607
1739209772.5021908;-45.120503652039325
1739209772.5022032;-45.120503652039325
1739209772.5022154;-31.141103565318915
1739209772.5022278;-38.13080360867914
1739209772.5022402;-35.57807855764607
1739209772.5022523;-38.13080360867914
1739209772.5022647;-38.13080360867914
1739209772.502277;-38.13080360867914
1739209772.5022893;-33.981070128970906
1739209772.5023015;-38.13080360867914
1739209772.5023139;-45.120503652039325
1739209772.502326;-35.57807855764607
1739209772.5023384;-45.120503652039325
1739209772.5023508;-45.120503652039325
1739209772.502363;-38.13080360867914
1739209772.5023754;-38.13080360867914
1739209772.5023875;-45.120503652039325
1739209772.5024;-45.120503652039325
1739209772.502412;-38.13080360867914
1739209772.5024245;-45.120503652039325
1739209772.5024369;-33.981070128970906
1739209772.502449;-38.13080360867914
1739209772.5024614;-45.120503652039325
1739209772.5024736;-38.13080360867914
1739209772.502486;-33.981070128970906
1739209772.5024981;-38.13080360867914
1739209772.5025105;-38.13080360867914
1739209772.502523;-45.120503652039325
1739209772.502535;-38.13080360867914
1739209772.5025475;-38.13080360867914
1739209772.5025597;-45.120503652039325
1739209772.502572;-45.120503652039325
1739209772.5025842;-45.120503652039325
1739209772.5025966;-45.120503652039325
1739209772.502609;-45.120503652039325
1739209772.5026212;-45.120503652039325
1739209772.5026336;-45.120503652039325
1739209772.5026457;-45.120503652039325
1739209772.5026581;-38.13080360867914
1739209772.5026703;-45.120503652039325
1739209772.5026827;-45.120503652039325
1739209772.5026948;-45.120503652039325
1739209772.5027072;-38.13080360867914
1739209772.5027196;-45.120503652039325
1739209772.5027318;-27.8777449560314
1739209772.5027442;-29.438486411369333
1739209772.5027564;-45.120503652039325
1739209772.5027688;-45.120503652039325
1739209772.502781;-33.981070128970906
1739209772.5027933;-32.816014438256545
1739209772.5028057;-45.120503652039325
1739209772.5028179;-38.13080360867914
1739209772.5028303;-45.120503652039325
1739209772.5028424;-45.120503652039325
1739209772.5028548;-45.120503652039325
1739209772.502867;-45.120503652039325
1739209772.5028794;-38.13080360867914
1739209772.5028918;-38.13080360867914
1739209772.502904;-45.120503652039325
1739209772.5029163;-45.120503652039325
1739209772.5029285;-45.120503652039325
1739209772.502941;-45.120503652039325
1739209772.502953;-38.13080360867914
1739209772.5029655;-45.120503652039325
1739209772.5029778;-45.120503652039325
1739209772.50299;-33.981070128970906
1739209772.5030024;-38.13080360867914
1739209772.5030146;-45.120503652039325
1739209772.503027;-32.816014438256545
1739209772.5030391;-30.49652367304973
1739209772.5030515;-45.120503652039325
1739209772.503064;-45.120503652039325
1739209772.503076;-45.120503652039325
1739209772.5030885;-45.120503652039325
1739209772.5031006;-45.120503652039325
1739209772.503113;-35.57807855764607
1739209772.5031252;-38.13080360867914
1739209772.5031376;-45.120503652039325
1739209772.5031497;-35.57807855764607
1739209772.5031621;-35.57807855764607
1739209772.5031745;-38.13080360867914
1739209772.5031867;-38.13080360867914
1739209772.503199;-38.13080360867914
1739209772.5032113;-35.57807855764607
1739209772.5032237;-45.120503652039325
1739209772.5032358;-45.120503652039325
1739209772.5032482;-35.57807855764607
1739209772.5032606;-38.13080360867914
1739209772.5032728;-45.120503652039325
1739209772.5032852;-38.13080360867914
1739209772.5032973;-38.13080360867914
1739209772.5033097;-45.120503652039325
1739209772.503322;-38.13080360867914
1739209772.5033343;-35.57807855764607
1739209772.5033467;-45.120503652039325
1739209772.5033588;-45.120503652039325
1739209772.5033712;-45.120503652039325
1739209772.5033834;-45.120503652039325
1739209772.5033958;-45.120503652039325
1739209772.503408;-38.13080360867914
1739209772.5034204;-38.13080360867914
1739209772.5034328;-35.57807855764607
1739209772.503445;-38.13080360867914
1739209772.5034573;-45.120503652039325
1739209772.5034695;-35.57807855764607
1739209772.5034819;-32.816014438256545
1739209772.503494;-45.120503652039325
1739209772.5035064;-45.120503652039325
1739209772.5035188;-45.120503652039325
1739209772.503531;-33.981070128970906
1739209772.5035434;-33.981070128970906
1739209772.5035555;-45.120503652039325
1739209772.503568;-38.13080360867914
1739209772.50358;-38.13080360867914
1739209772.5035925;-38.13080360867914
1739209772.5036047;-45.120503652039325
1739209772.503617;-38.13080360867914
1739209772.5036294;-38.13080360867914
1739209772.5036416;-45.120503652039325
1739209772.503654;-45.120503652039325
1739209772.5036662;-33.981070128970906
1739209772.5036786;-38.13080360867914
1739209772.5036907;-45.120503652039325
1739209772.503703;-45.120503652039325
1739209772.5037155;-38.13080360867914
1739209772.5037277;-38.13080360867914
1739209772.50374;-35.57807855764607
1739209772.5037522;-38.13080360867914
1739209772.5037646;-38.13080360867914
1739209772.5037768;-38.13080360867914
1739209772.5037892;-38.13080360867914
1739209772.5038016;-45.120503652039325
1739209772.5038137;-45.120503652039325
1739209772.5038261;-38.13080360867914
1739209772.5038383;-38.13080360867914
1739209772.5038507;-38.13080360867914
1739209772.5038629;-38.13080360867914
1739209772.5038753;-45.120503652039325
1739209772.5038877;-45.120503652039325
1739209772.5038998;-38.13080360867914
1739209772.5039122;-45.120503652039325
1739209772.5039244;-33.981070128970906
1739209772.5039368;-33.981070128970906
1739209772.503949;-45.120503652039325
1739209772.5039613;-45.120503652039325
1739209772.5039737;-38.13080360867914
1739209772.503986;-45.120503652039325
1739209772.5039983;-45.120503652039325
1739209772.5040104;-33.981070128970906
1739209772.5040228;-38.13080360867914
1739209772.504035;-38.13080360867914
1739209772.5040474;-45.120503652039325
1739209772.5040596;-33.981070128970906
1739209772.504072;-32.816014438256545
1739209772.5040843;-45.120503652039325
1739209772.5040965;-45.120503652039325
1739209772.504109;-35.57807855764607
1739209772.504121;-38.13080360867914
1739209772.5041335;-45.120503652039325
1739209772.5041456;-38.13080360867914
1739209772.504158;-45.120503652039325
1739209772.5041704;-38.13080360867914
1739209772.5041826;-38.13080360867914
1739209772.504195;-45.120503652039325
1739209772.5042071;-38.13080360867914
1739209772.5042195;-30.49652367304973
1739209772.5042317;-45.120503652039325
1739209772.504244;-45.120503652039325
1739209772.5042565;-35.57807855764607
1739209772.5042686;-35.57807855764607
1739209772.504281;-38.13080360867914
1739209772.5042932;-45.120503652039325
1739209772.5043056;-45.120503652039325
1739209772.5043178;-33.981070128970906
1739209772.5043302;-29.438486411369347
1739209772.5043426;-45.120503652039325
1739209772.5043547;-38.13080360867914
1739209772.504367;-38.13080360867914
1739209772.5043793;-33.981070128970906
1739209772.5043917;-35.57807855764607
1739209772.5044038;-35.57807855764607
1739209772.5044162;-35.57807855764607
1739209772.5044284;-33.981070128970906
1739209772.5044408;-45.120503652039325
1739209772.5044532;-45.120503652039325
1739209772.5044653;-38.13080360867914
1739209772.5044777;-38.13080360867914
1739209772.50449;-38.13080360867914
1739209772.5045023;-38.13080360867914
1739209772.5045145;-45.120503652039325
1739209772.5045269;-31.141103565318915
1739209772.5045393;-45.120503652039325
1739209772.5045514;-45.120503652039325
1739209772.5045638;-45.120503652039325
1739209772.504576;-38.13080360867914
1739209772.5045884;-38.13080360867914
1739209772.5046005;-38.13080360867914
1739209772.504613;-45.120503652039325
1739209772.5046253;-45.120503652039325
1739209772.5046375;-45.120503652039325
1739209772.5046499;-45.120503652039325
1739209772.504662;-45.120503652039325
1739209772.5046744;-35.57807855764607
1739209772.5046866;-35.57807855764607
1739209772.504699;-45.120503652039325
1739209772.5047114;-45.120503652039325
1739209772.5047235;-38.13080360867914
1739209772.504736;-45.120503652039325
1739209772.504748;-38.13080360867914
1739209772.5047605;-38.13080360867914
1739209772.5047727;-45.120503652039325
1739209772.504785;-38.13080360867914
1739209772.5047975;-45.120503652039325
1739209772.5048096;-45.120503652039325
1739209772.504822;-45.120503652039325
1739209772.5048342;-45.120503652039325
1739209772.5048466;-45.120503652039325
1739209772.5048587;-45.120503652039325
1739209772.5048711;-33.981070128970906
1739209772.5048833;-45.120503652039325
1739209772.5048957;-45.120503652039325
1739209772.504908;-45.120503652039325
1739209772.5049202;-38.13080360867914
1739209772.5049326;-35.57807855764607
1739209772.5049448;-38.13080360867914
1739209772.5049572;-38.13080360867914
1739209772.5049694;-38.13080360867914
1739209772.5049818;-35.57807855764607
1739209772.5049942;-33.981070128970906
1739209772.5050063;-35.57807855764607
1739209772.5050187;-45.120503652039325
1739209772.5050309;-45.120503652039325
1739209772.5050433;-33.981070128970906
1739209772.5050554;-35.57807855764607
1739209772.5050678;-45.120503652039325
1739209772.50508;-45.120503652039325
1739209772.5050921;-38.13080360867914
1739209772.5051043;-38.13080360867914
1739209772.5051165;-45.120503652039325
1739209772.5051286;-38.13080360867914
1739209772.505141;-35.57807855764607
1739209772.5051532;-45.120503652039325
1739209772.5051653;-45.120503652039325
1739209772.5051775;-45.120503652039325
1739209772.5051897;-38.13080360867914
1739209772.5052018;-38.13080360867914
1739209772.505214;-32.816014438256545
1739209772.5052261;-26.487275050834715
1739209772.5052383;-38.13080360867914
1739209772.5052505;-33.981070128970906
1739209772.5052626;-38.13080360867914
1739209772.5052748;-35.57807855764607
1739209772.5052872;-45.120503652039325
1739209772.5052993;-38.13080360867914
1739209772.5053115;-38.13080360867914
1739209772.5053236;-45.120503652039325
1739209772.5053358;-45.120503652039325
1739209772.505348;-45.120503652039325
1739209772.5053601;-45.120503652039325
1739209772.5053723;-45.120503652039325
1739209772.5053844;-45.120503652039325
1739209772.5053966;-45.120503652039325
1739209772.5054088;-45.120503652039325
1739209772.505421;-45.120503652039325
1739209772.5054333;-45.120503652039325
1739209772.5054455;-38.13080360867914
1739209772.5054576;-35.57807855764607
1739209772.5054698;-45.120503652039325
1739209772.505482;-38.13080360867914
1739209772.505494;-38.13080360867914
1739209772.5055063;-38.13080360867914
1739209772.5055184;-26.991370085610722
1739209772.5055306;-38.13080360867914
1739209772.5055428;-38.13080360867914
1739209772.505555;-38.13080360867914
1739209772.5055673;-35.57807855764607
1739209772.5055795;-45.120503652039325
1739209772.5055916;-45.120503652039325
1739209772.5056038;-45.120503652039325
1739209772.505616;-38.13080360867914
1739209772.505628;-45.120503652039325
1739209772.5056403;-45.120503652039325
1739209772.5056524;-33.981070128970906
1739209772.5056646;-38.13080360867914
1739209772.5056767;-35.57807855764607
1739209772.505689;-38.13080360867914
1739209772.505701;-38.13080360867914
1739209772.5057135;-32.816014438256545
1739209772.5057256;-45.120503652039325
1739209772.5057378;-45.120503652039325
1739209772.50575;-38.13080360867914
1739209772.505762;-38.13080360867914
1739209772.5057743;-45.120503652039325
1739209772.5057864;-38.13080360867914
1739209772.5057986;-38.13080360867914
1739209772.5058107;-33.981070128970906
1739209772.505823;-33.981070128970906
1739209772.505835;-38.13080360867914
1739209772.5058475;-45.120503652039325
1739209772.5058596;-35.57807855764607
1739209772.5058718;-38.13080360867914
1739209772.505884;-45.120503652039325
1739209772.505896;-45.120503652039325
1739209772.5059083;-45.120503652039325
1739209772.5059204;-38.13080360867914
1739209772.5059326;-45.120503652039325
1739209772.5059447;-45.120503652039325
1739209772.505957;-38.13080360867914
1739209772.505969;-38.13080360867914
1739209772.5059812;-45.120503652039325
1739209772.5059936;-45.120503652039325
1739209772.5060058;-38.13080360867914
1739209772.506018;-38.13080360867914
1739209772.50603;-45.120503652039325
1739209772.5060422;-45.120503652039325
1739209772.5060544;-45.120503652039325
1739209772.5060666;-45.120503652039325
1739209772.5060787;-38.13080360867914
1739209772.5060909;-45.120503652039325
1739209772.506103;-45.120503652039325
1739209772.5061152;-38.13080360867914
1739209772.5061274;-45.120503652039325
1739209772.5061398;-45.120503652039325
1739209772.506152;-33.981070128970906
1739209772.506164;-38.13080360867914
1739209772.5061762;-45.120503652039325
1739209772.5061884;-35.57807855764607
1739209772.5062006;-45.120503652039325
1739209772.5062127;-45.120503652039325
1739209772.5062249;-35.57807855764607
1739209772.506237;-38.13080360867914
1739209772.5062492;-38.13080360867914
1739209772.5062613;-45.120503652039325
1739209772.5062737;-38.13080360867914
1739209772.506286;-38.13080360867914
1739209772.506298;-38.13080360867914
1739209772.5063102;-45.120503652039325
1739209772.5063224;-38.13080360867914
1739209772.5063345;-38.13080360867914
1739209772.5063467;-38.13080360867914
1739209772.5063589;-33.981070128970906
1739209772.506371;-45.120503652039325
1739209772.5063832;-45.120503652039325
1739209772.5063953;-38.13080360867914
1739209772.5064075;-31.141103565318915
1739209772.50642;-38.13080360867914
1739209772.506432;-45.120503652039325
1739209772.5064442;-33.981070128970906
1739209772.5064564;-45.120503652039325
1739209772.5064685;-45.120503652039325
1739209772.5064807;-45.120503652039325
1739209772.5064929;-45.120503652039325
1739209772.506505;-32.81601443825658
1739209772.5065172;-45.120503652039325
1739209772.5065293;-38.13080360867914
1739209772.5065415;-45.120503652039325
1739209772.5065536;-45.120503652039325
1739209772.506566;-45.120503652039325
1739209772.5065782;-45.120503652039325
1739209772.5065904;-38.13080360867914
1739209772.5066025;-28.992665084841942
1739209772.5066147;-45.120503652039325
1739209772.5066268;-45.120503652039325
1739209772.506639;-45.120503652039325
1739209772.5066512;-38.13080360867914
1739209772.5066633;-38.13080360867914
1739209772.5066755;-35.57807855764607
1739209772.5066876;-45.120503652039325
1739209772.5067;-45.120503652039325
1739209772.5067122;-45.120503652039325
1739209772.5067244;-45.120503652039325
1739209772.5067365;-45.120503652039325
1739209772.5067487;-38.13080360867914
1739209772.5067608;-33.981070128970906
1739209772.506773;-38.13080360867914
1739209772.5067852;-45.120503652039325
1739209772.5067973;-45.120503652039325
1739209772.5068095;-33.981070128970906
1739209772.5068216;-38.13080360867914
1739209772.5068338;-45.120503652039325
1739209772.5068462;-38.13080360867914
1739209772.5068583;-38.13080360867914
1739209772.5068705;-45.120503652039325
1739209772.5068827;-45.120503652039325
1739209772.5068948;-32.816014438256545
1739209772.506907;-32.816014438256545
1739209772.5069191;-38.13080360867914
1739209772.5069313;-38.13080360867914
1739209772.5069435;-45.120503652039325
1739209772.5069556;-45.120503652039325
1739209772.5069678;-38.13080360867914
1739209772.50698;-38.13080360867914
1739209772.5069923;-45.120503652039325
1739209772.5070045;-45.120503652039325
1739209772.5070167;-38.13080360867914
1739209772.5070288;-35.57807855764607
1739209772.507041;-38.13080360867914
1739209772.5070531;-45.120503652039325
1739209772.5070653;-45.120503652039325
1739209772.5070775;-38.13080360867914
1739209772.5070896;-45.120503652039325
1739209772.5071018;-45.120503652039325
1739209772.507114;-45.120503652039325
1739209772.5071263;-45.120503652039325
1739209772.5071385;-45.120503652039325
1739209772.5071507;-32.816014438256545
1739209772.5071628;-45.120503652039325
1739209772.507175;-45.120503652039325
1739209772.5071871;-38.13080360867914
1739209772.5071993;-45.120503652039325
1739209772.5072114;-45.120503652039325
1739209772.5072236;-45.120503652039325
1739209772.5072358;-38.13080360867914
1739209772.507248;-35.57807855764607
1739209772.50726;-45.120503652039325
1739209772.5072725;-45.120503652039325
1739209772.5072846;-38.13080360867914
1739209772.5072968;-38.13080360867914
1739209772.507309;-45.120503652039325
1739209772.5073211;-45.120503652039325
1739209772.5073333;-33.981070128970906
1739209772.5073454;-35.57807855764607
1739209772.5073576;-45.120503652039325
1739209772.5073698;-45.120503652039325
1739209772.507382;-38.13080360867914
1739209772.507394;-28.58837851428586
1739209772.5074062;-45.120503652039325
1739209772.5074186;-45.120503652039325
1739209772.5074308;-45.120503652039325
1739209772.507443;-31.141103565318915
1739209772.507455;-38.13080360867914
1739209772.5074673;-45.120503652039325
1739209772.5074794;-38.13080360867914
1739209772.5074916;-45.120503652039325
1739209772.5075037;-45.120503652039325
1739209772.507516;-45.120503652039325
1739209772.507528;-38.13080360867914
1739209772.5075402;-45.120503652039325
1739209772.5075526;-38.13080360867914
1739209772.5075648;-45.120503652039325
1739209772.507577;-45.120503652039325
1739209772.507589;-38.13080360867914
1739209772.5076013;-45.120503652039325
1739209772.5076134;-45.120503652039325
1739209772.5076256;-35.57807855764607
1739209772.5076377;-32.816014438256545
1739209772.50765;-45.120503652039325
1739209772.507662;-45.120503652039325
1739209772.5076742;-38.13080360867914
1739209772.5076864;-35.57807855764607
1739209772.5076988;-45.120503652039325
1739209772.507711;-45.120503652039325
1739209772.507723;-38.13080360867914
1739209772.5077353;-45.120503652039325
1739209772.5077474;-45.120503652039325
1739209772.5077596;-45.120503652039325
1739209772.5077717;-38.13080360867914
1739209772.507784;-45.120503652039325
1739209772.507796;-45.120503652039325
