CAN Message; 0x1b8:0300347eae17aa98
1739209726.6113994;-38.13080360867914
1739209726.6114037;-45.120503652039325
1739209726.6114082;-38.13080360867914
1739209726.6114128;-38.13080360867914
1739209726.611417;-33.981070128970906
1739209726.6114216;-38.13080360867914
1739209726.6114259;-38.13080360867914
1739209726.6114304;-33.981070128970906
1739209726.6114347;-38.13080360867914
1739209726.6114392;-45.120503652039325
1739209726.6114435;-45.120503652039325
1739209726.611448;-33.981070128970906
1739209726.6114523;-38.13080360867914
1739209726.6114569;-33.981070128970906
1739209726.6114614;-38.13080360867914
1739209726.6114657;-45.120503652039325
1739209726.6114702;-45.120503652039325
1739209726.6114745;-45.120503652039325
1739209726.611479;-38.13080360867914
1739209726.6114833;-45.120503652039325
1739209726.6114879;-33.981070128970906
1739209726.6114922;-31.141103565318915
1739209726.6114967;-45.120503652039325
1739209726.6115012;-45.120503652039325
1739209726.6115055;-38.13080360867914
1739209726.61151;-33.981070128970906
1739209726.6115143;-45.120503652039325
1739209726.6115189;-35.57807855764607
1739209726.6115232;-45.120503652039325
1739209726.6115277;-45.120503652039325
1739209726.611532;-45.120503652039325
1739209726.6115365;-45.120503652039325
1739209726.611541;-45.120503652039325
1739209726.6115453;-45.120503652039325
1739209726.6115499;-45.120503652039325
1739209726.6115541;-45.120503652039325
1739209726.6115587;-38.13080360867914
1739209726.611563;-32.816014438256545
1739209726.6115675;-38.13080360867914
1739209726.6115718;-38.13080360867914
1739209726.6115763;-33.981070128970906
1739209726.6115808;-30.49652367304973
1739209726.6115851;-38.13080360867914
1739209726.6115897;-45.120503652039325
1739209726.611594;-38.13080360867914
1739209726.6115985;-38.13080360867914
1739209726.6116028;-38.13080360867914
1739209726.6116073;-45.120503652039325
1739209726.6116116;-38.13080360867914
1739209726.6116161;-38.13080360867914
1739209726.6116207;-38.13080360867914
1739209726.611625;-35.57807855764607
1739209726.6116295;-38.13080360867914
1739209726.6116338;-45.120503652039325
1739209726.6116383;-45.120503652039325
1739209726.6116426;-45.120503652039325
1739209726.6116471;-45.120503652039325
1739209726.6116514;-45.120503652039325
1739209726.611656;-38.13080360867914
1739209726.6116605;-45.120503652039325
1739209726.6116648;-38.13080360867914
1739209726.6116693;-28.58837851428586
1739209726.6116736;-35.57807855764607
1739209726.6116781;-45.120503652039325
1739209726.6116824;-45.120503652039325
1739209726.611687;-38.13080360867914
1739209726.6116912;-38.13080360867914
1739209726.6116958;-45.120503652039325
1739209726.6117;-38.13080360867914
1739209726.6117046;-38.13080360867914
1739209726.611709;-45.120503652039325
1739209726.6117134;-45.120503652039325
1739209726.611718;-45.120503652039325
1739209726.6117222;-35.57807855764607
1739209726.6117268;-38.13080360867914
1739209726.611731;-45.120503652039325
1739209726.6117356;-38.13080360867914
1739209726.6117399;-45.120503652039325
1739209726.6117444;-45.120503652039325
1739209726.611749;-45.120503652039325
1739209726.6117532;-45.120503652039325
1739209726.6117578;-38.13080360867914
1739209726.611762;-35.57807855764607
1739209726.6117666;-38.13080360867914
1739209726.6117709;-45.120503652039325
1739209726.6117754;-28.21854285175415
1739209726.6117797;-35.57807855764607
1739209726.6117842;-45.120503652039325
1739209726.6117887;-45.120503652039325
1739209726.611793;-35.57807855764607
1739209726.6117976;-38.13080360867914
1739209726.6118019;-45.120503652039325
1739209726.6118064;-38.13080360867914
1739209726.6118107;-38.13080360867914
1739209726.6118152;-45.120503652039325
1739209726.6118195;-45.120503652039325
1739209726.611824;-45.120503652039325
1739209726.6118286;-45.120503652039325
1739209726.6118329;-38.13080360867914
1739209726.6118374;-45.120503652039325
1739209726.6118417;-45.120503652039325
1739209726.6118462;-28.21854285175415
1739209726.6118505;-30.49652367304973
1739209726.611855;-45.120503652039325
1739209726.6118593;-38.13080360867914
1739209726.6118639;-35.57807855764607
1739209726.6118684;-35.57807855764607
1739209726.6118727;-45.120503652039325
1739209726.6118772;-35.57807855764607
1739209726.6118815;-45.120503652039325
1739209726.611886;-45.120503652039325
1739209726.6118903;-35.57807855764607
1739209726.6118948;-45.120503652039325
1739209726.6118991;-45.120503652039325
1739209726.6119037;-38.13080360867914
1739209726.6119082;-35.57807855764607
1739209726.6119125;-45.120503652039325
1739209726.611917;-32.816014438256545
1739209726.6119213;-30.49652367304973
1739209726.6119258;-38.13080360867914
1739209726.6119301;-45.120503652039325
1739209726.6119347;-32.816014438256545
1739209726.611939;-45.120503652039325
1739209726.6119435;-45.120503652039325
1739209726.611948;-35.57807855764607
1739209726.6119523;-45.120503652039325
1739209726.6119568;-38.13080360867914
1739209726.6119611;-33.981070128970906
1739209726.6119657;-38.13080360867914
1739209726.61197;-38.13080360867914
1739209726.6119745;-33.981070128970906
1739209726.6119788;-45.120503652039325
1739209726.6119833;-38.13080360867914
1739209726.6119876;-32.816014438256545
1739209726.6119921;-28.992665084841942
1739209726.6119967;-45.120503652039325
1739209726.612001;-45.120503652039325
1739209726.6120055;-35.57807855764607
1739209726.6120098;-38.13080360867914
1739209726.6120143;-45.120503652039325
1739209726.6120186;-38.13080360867914
1739209726.612023;-45.120503652039325
1739209726.6120274;-45.120503652039325
1739209726.612032;-45.120503652039325
1739209726.6120365;-45.120503652039325
1739209726.6120408;-45.120503652039325
1739209726.6120453;-38.13080360867914
1739209726.6120496;-45.120503652039325
1739209726.612054;-45.120503652039325
1739209726.6120584;-38.13080360867914
1739209726.612063;-45.120503652039325
1739209726.6120672;-45.120503652039325
1739209726.6120718;-45.120503652039325
1739209726.6120763;-45.120503652039325
1739209726.6120806;-38.13080360867914
1739209726.612085;-38.13080360867914
1739209726.6120894;-45.120503652039325
1739209726.612094;-38.13080360867914
1739209726.6120982;-31.141103565318915
1739209726.6121027;-45.120503652039325
1739209726.612107;-38.13080360867914
1739209726.6080885;-38.13080360867914
1739209726.608094;-45.120503652039325
1739209726.6080995;-45.120503652039325
1739209726.6081052;-45.120503652039325
1739209726.6081107;-38.13080360867914
1739209726.6081164;-38.13080360867914
1739209726.6081219;-33.981070128970906
1739209726.6081274;-31.141103565318893
1739209726.608133;-38.13080360867914
1739209726.6081386;-38.13080360867914
1739209726.6081443;-45.120503652039325
1739209726.6081498;-38.13080360867914
1739209726.6081553;-38.13080360867914
1739209726.608161;-38.13080360867914
1739209726.6081665;-45.120503652039325
1739209726.608172;-45.120503652039325
1739209726.6081777;-35.57807855764607
1739209726.6081831;-33.981070128970906
1739209726.6081889;-45.120503652039325
1739209726.6081944;-45.120503652039325
1739209726.6081998;-45.120503652039325
1739209726.6082056;-45.120503652039325
1739209726.608211;-45.120503652039325
1739209726.6082168;-45.120503652039325
1739209726.6082222;-38.13080360867914
1739209726.6082277;-45.120503652039325
1739209726.6082335;-32.816014438256545
1739209726.608239;-32.816014438256545
1739209726.6082444;-45.120503652039325
1739209726.6082501;-38.13080360867914
1739209726.6082556;-35.57807855764607
1739209726.6082613;-28.992665084841942
1739209726.6082668;-45.120503652039325
1739209726.6082723;-38.13080360867914
1739209726.608278;-45.120503652039325
1739209726.6082835;-45.120503652039325
1739209726.6082892;-38.13080360867914
1739209726.6082947;-45.120503652039325
1739209726.6083002;-38.13080360867914
1739209726.608306;-38.13080360867914
1739209726.6083114;-45.120503652039325
1739209726.608317;-45.120503652039325
1739209726.6083226;-33.981070128970906
1739209726.608328;-45.120503652039325
1739209726.6083338;-38.13080360867914
1739209726.6083393;-45.120503652039325
1739209726.6083448;-38.13080360867914
1739209726.6083505;-28.992665084841942
1739209726.608356;-45.120503652039325
1739209726.6083617;-33.981070128970906
1739209726.6083672;-38.13080360867914
1739209726.6083727;-33.981070128970906
1739209726.6083784;-45.120503652039325
1739209726.608384;-38.13080360867914
1739209726.6083894;-38.13080360867914
1739209726.608395;-45.120503652039325
1739209726.6084006;-45.120503652039325
1739209726.6084063;-38.13080360867914
1739209726.6084118;-38.13080360867914
1739209726.6084173;-33.981070128970906
1739209726.608423;-45.120503652039325
1739209726.6084285;-45.120503652039325
1739209726.6084342;-35.57807855764607
1739209726.6084397;-45.120503652039325
1739209726.6084452;-45.120503652039325
1739209726.608451;-38.13080360867914
1739209726.6084564;-35.57807855764607
1739209726.6084619;-33.981070128970906
1739209726.6084676;-45.120503652039325
1739209726.608473;-38.13080360867914
1739209726.6084788;-45.120503652039325
1739209726.6084843;-38.13080360867914
1739209726.6084898;-45.120503652039325
1739209726.6084955;-45.120503652039325
1739209726.608501;-35.57807855764607
1739209726.6085067;-38.13080360867914
1739209726.6085122;-45.120503652039325
1739209726.6085176;-38.13080360867914
1739209726.6085234;-38.13080360867914
1739209726.6085289;-33.981070128970906
1739209726.6085346;-45.120503652039325
1739209726.60854;-38.13080360867914
1739209726.6085455;-35.57807855764607
1739209726.6085513;-35.57807855764607
1739209726.6085567;-45.120503652039325
1739209726.6085622;-38.13080360867914
1739209726.608568;-38.13080360867914
1739209726.6085734;-27.267205301931607
1739209726.6085792;-38.13080360867914
1739209726.6085846;-38.13080360867914
1739209726.6085901;-32.816014438256545
1739209726.6085958;-33.981070128970906
1739209726.6086013;-38.13080360867914
1739209726.608607;-35.57807855764607
1739209726.6086125;-45.120503652039325
1739209726.608618;-31.141103565318915
1739209726.6086237;-38.13080360867914
1739209726.6086292;-33.981070128970906
1739209726.6086347;-45.120503652039325
1739209726.6086404;-45.120503652039325
1739209726.608646;-45.120503652039325
1739209726.6086516;-45.120503652039325
1739209726.6086571;-38.13080360867914
1739209726.6086626;-33.981070128970906
1739209726.6086683;-38.13080360867914
1739209726.6086738;-38.13080360867914
1739209726.6086795;-38.13080360867914
1739209726.608685;-45.120503652039325
1739209726.6086905;-35.57807855764607
1739209726.6086962;-35.57807855764607
1739209726.6087017;-38.13080360867914
1739209726.6087072;-31.141103565318915
1739209726.608713;-31.141103565318915
1739209726.6087184;-45.120503652039325
1739209726.608724;-45.120503652039325
1739209726.6087296;-38.13080360867914
1739209726.608735;-45.120503652039325
1739209726.6087408;-38.13080360867914
1739209726.6087463;-45.120503652039325
1739209726.608752;-45.120503652039325
1739209726.6087575;-45.120503652039325
1739209726.608763;-38.13080360867914
1739209726.6087687;-45.120503652039325
1739209726.6087742;-38.13080360867914
1739209726.6087797;-38.13080360867914
1739209726.6087854;-45.120503652039325
1739209726.6087909;-38.13080360867914
1739209726.6087966;-45.120503652039325
1739209726.608802;-45.120503652039325
1739209726.6088076;-45.120503652039325
1739209726.6088133;-45.120503652039325
1739209726.6088188;-45.120503652039325
1739209726.6088245;-35.57807855764607
1739209726.60883;-45.120503652039325
1739209726.6088355;-45.120503652039325
1739209726.6088412;-38.13080360867914
1739209726.6088467;-33.981070128970906
1739209726.6088521;-45.120503652039325
1739209726.6088579;-45.120503652039325
1739209726.6088634;-38.13080360867914
1739209726.608869;-45.120503652039325
1739209726.6088746;-38.13080360867914
1739209726.60888;-32.816014438256545
1739209726.6088858;-45.120503652039325
1739209726.6088912;-38.13080360867914
1739209726.608897;-45.120503652039325
1739209726.6089025;-45.120503652039325
1739209726.608908;-45.120503652039325
1739209726.6089137;-33.981070128970906
1739209726.6089191;-38.13080360867914
1739209726.6089249;-38.13080360867914
1739209726.6089303;-30.49652367304973
1739209726.6089358;-38.13080360867914
1739209726.6089416;-45.120503652039325
1739209726.608947;-38.13080360867914
1739209726.6089525;-33.981070128970906
1739209726.6089582;-45.120503652039325
1739209726.6089637;-45.120503652039325
1739209726.6089694;-38.13080360867914
1739209726.608975;-45.120503652039325
1739209726.6089804;-45.120503652039325
1739209726.6089861;-45.120503652039325
1739209726.6089916;-38.13080360867914
1739209726.6089973;-38.13080360867914
1739209726.6090028;-38.13080360867914
1739209726.6090083;-35.57807855764607
1739209726.609014;-45.120503652039325
1739209726.6090195;-32.816014438256545
1739209726.609025;-45.120503652039325
1739209726.6090307;-45.120503652039325
1739209726.6090362;-32.816014438256545
1739209726.609042;-38.13080360867914
1739209726.6090474;-45.120503652039325
1739209726.609053;-45.120503652039325
1739209726.6090586;-38.13080360867914
1739209726.609064;-38.13080360867914
1739209726.6090698;-45.120503652039325
1739209726.6090753;-38.13080360867914
1739209726.6090808;-38.13080360867914
1739209726.6090865;-38.13080360867914
1739209726.609092;-38.13080360867914
1739209726.6090975;-45.120503652039325
1739209726.6091032;-38.13080360867914
1739209726.6091087;-45.120503652039325
1739209726.6091144;-38.13080360867914
1739209726.60912;-45.120503652039325
1739209726.6091254;-45.120503652039325
1739209726.609131;-38.13080360867914
1739209726.6091366;-45.120503652039325
1739209726.6091423;-38.13080360867914
1739209726.6091478;-45.120503652039325
1739209726.6091533;-45.120503652039325
1739209726.609159;-45.120503652039325
1739209726.6091645;-45.120503652039325
1739209726.60917;-45.120503652039325
1739209726.6091757;-45.120503652039325
1739209726.6091812;-38.13080360867914
1739209726.609187;-45.120503652039325
1739209726.6091924;-38.13080360867914
1739209726.6091979;-38.13080360867914
1739209726.6092036;-45.120503652039325
1739209726.609209;-35.57807855764607
1739209726.6092148;-45.120503652039325
1739209726.6092203;-45.120503652039325
1739209726.6092257;-32.816014438256545
1739209726.6092315;-33.981070128970906
1739209726.609237;-45.120503652039325
1739209726.6092424;-38.13080360867914
1739209726.6092482;-38.13080360867914
1739209726.6092536;-38.13080360867914
1739209726.6092594;-45.120503652039325
1739209726.6092649;-38.13080360867914
1739209726.6092703;-38.13080360867914
1739209726.609276;-45.120503652039325
1739209726.6092815;-45.120503652039325
1739209726.6092873;-45.120503652039325
1739209726.6092927;-45.120503652039325
1739209726.6092982;-45.120503652039325
1739209726.609304;-38.13080360867914
1739209726.6093094;-45.120503652039325
1739209726.6093152;-45.120503652039325
1739209726.6093206;-45.120503652039325
1739209726.6093261;-38.13080360867914
1739209726.6093318;-38.13080360867914
1739209726.6093373;-38.13080360867914
1739209726.6093428;-27.267205301931607
1739209726.6093485;-45.120503652039325
1739209726.609354;-45.120503652039325
1739209726.6093597;-38.13080360867914
1739209726.6093652;-33.981070128970906
1739209726.6093707;-45.120503652039325
1739209726.6093764;-38.13080360867914
1739209726.609382;-45.120503652039325
1739209726.6093876;-30.49652367304976
1739209726.6093931;-45.120503652039325
1739209726.6093986;-38.13080360867914
1739209726.6094043;-45.120503652039325
1739209726.6094098;-45.120503652039325
1739209726.6094153;-38.13080360867914
1739209726.609421;-38.13080360867914
1739209726.6094265;-45.120503652039325
1739209726.6094322;-45.120503652039325
1739209726.6094377;-45.120503652039325
1739209726.6094432;-38.13080360867914
1739209726.609449;-45.120503652039325
1739209726.6094544;-45.120503652039325
1739209726.60946;-45.120503652039325
1739209726.6094656;-33.981070128970906
1739209726.609471;-45.120503652039325
1739209726.6094768;-33.981070128970906
1739209726.6094823;-38.13080360867914
1739209726.6094878;-38.13080360867914
1739209726.6094935;-45.120503652039325
1739209726.609499;-45.120503652039325
1739209726.6095047;-45.120503652039325
1739209726.6095102;-45.120503652039325
1739209726.6095157;-45.120503652039325
1739209726.6095214;-29.438486411369354
1739209726.6095269;-38.13080360867914
1739209726.6095326;-38.13080360867914
1739209726.609538;-45.120503652039325
1739209726.6095436;-45.120503652039325
1739209726.6095493;-45.120503652039325
1739209726.6095548;-45.120503652039325
1739209726.6095603;-38.13080360867914
1739209726.609566;-28.992665084841942
1739209726.6095715;-45.120503652039325
1739209726.6095772;-45.120503652039325
1739209726.6095827;-35.57807855764607
1739209726.6095881;-33.981070128970906
1739209726.6095939;-45.120503652039325
1739209726.6095994;-45.120503652039325
1739209726.609605;-38.13080360867914
1739209726.6096106;-33.981070128970906
1739209726.609616;-38.13080360867914
1739209726.6096218;-38.13080360867914
1739209726.6096272;-45.120503652039325
1739209726.6096327;-45.120503652039325
1739209726.6096385;-45.120503652039325
1739209726.609644;-45.120503652039325
1739209726.6096497;-38.13080360867914
1739209726.6096551;-38.13080360867914
1739209726.6096606;-38.13080360867914
1739209726.6096663;-38.13080360867914
1739209726.6096718;-45.120503652039325
1739209726.6096776;-38.13080360867914
1739209726.609683;-45.120503652039325
1739209726.6096885;-38.13080360867914
1739209726.6096942;-38.13080360867914
1739209726.6096997;-38.13080360867914
1739209726.6097054;-35.57807855764607
1739209726.609711;-35.57807855764607
1739209726.6097164;-45.120503652039325
1739209726.6097221;-45.120503652039325
1739209726.6097276;-30.49652367304973
1739209726.609733;-38.13080360867914
1739209726.6097388;-45.120503652039325
1739209726.6097443;-38.13080360867914
1739209726.60975;-38.13080360867914
1739209726.6097555;-33.981070128970906
1739209726.609761;-38.13080360867914
1739209726.6097667;-45.120503652039325
1739209726.6097722;-45.120503652039325
1739209726.609778;-38.13080360867914
1739209726.6097834;-45.120503652039325
1739209726.609789;-45.120503652039325
1739209726.6097946;-35.57807855764607
1739209726.6098;-33.981070128970906
1739209726.6098056;-45.120503652039325
1739209726.6098113;-38.13080360867914
1739209726.6098168;-32.816014438256545
1739209726.6098225;-38.13080360867914
1739209726.609828;-45.120503652039325
1739209726.6098335;-38.13080360867914
1739209726.6098392;-38.13080360867914
1739209726.6098447;-38.13080360867914
1739209726.6098504;-38.13080360867914
1739209726.609856;-45.120503652039325
1739209726.6098614;-45.120503652039325
1739209726.609867;-45.120503652039325
1739209726.6098726;-45.120503652039325
1739209726.609878;-45.120503652039325
1739209726.6098838;-38.13080360867914
1739209726.6098893;-38.13080360867914
1739209726.609895;-45.120503652039325
1739209726.6099005;-38.13080360867914
1739209726.609906;-33.981070128970906
1739209726.6099117;-38.13080360867914
1739209726.6099172;-45.120503652039325
1739209726.609923;-38.13080360867914
1739209726.6099284;-35.57807855764607
1739209726.6099339;-45.120503652039325
1739209726.6099396;-45.120503652039325
1739209726.609945;-45.120503652039325
1739209726.6099505;-35.57807855764607
1739209726.6099563;-35.57807855764607
1739209726.6099617;-35.57807855764607
1739209726.6099675;-32.816014438256545
1739209726.609973;-38.13080360867914
1739209726.6099784;-45.120503652039325
1739209726.6099842;-35.57807855764607
1739209726.6099896;-38.13080360867914
1739209726.6099954;-45.120503652039325
1739209726.6100008;-45.120503652039325
1739209726.6100063;-45.120503652039325
1739209726.610012;-45.120503652039325
1739209726.6100175;-32.816014438256545
1739209726.610023;-38.13080360867914
1739209726.6100287;-45.120503652039325
1739209726.6100342;-45.120503652039325
1739209726.61004;-38.13080360867914
1739209726.6100454;-38.13080360867914
1739209726.610051;-45.120503652039325
1739209726.6100566;-45.120503652039325
1739209726.6100621;-38.13080360867914
1739209726.6100678;-45.120503652039325
1739209726.6100733;-33.981070128970906
1739209726.6100788;-33.981070128970906
1739209726.6100845;-38.13080360867914
1739209726.61009;-45.120503652039325
1739209726.6100957;-38.13080360867914
1739209726.6101012;-38.13080360867914
1739209726.6101067;-45.120503652039325
1739209726.6101124;-45.120503652039325
1739209726.610118;-38.13080360867914
1739209726.6101234;-45.120503652039325
1739209726.610129;-35.57807855764607
1739209726.6101346;-45.120503652039325
1739209726.6101403;-35.57807855764607
1739209726.6101458;-45.120503652039325
1739209726.6101513;-29.438486411369333
1739209726.610157;-32.816014438256545
1739209726.6101625;-38.13080360867914
1739209726.6101682;-33.981070128970906
1739209726.6101737;-45.120503652039325
1739209726.6101792;-38.13080360867914
1739209726.610185;-38.13080360867914
1739209726.6101904;-33.981070128970906
1739209726.6101959;-38.13080360867914
1739209726.6102016;-38.13080360867914
1739209726.610207;-32.816014438256545
1739209726.6102128;-38.13080360867914
1739209726.6102183;-45.120503652039325
1739209726.6121116;-38.13080360867914
1739209726.612116;-35.57807855764607
1739209726.6121204;-45.120503652039325
1739209726.612125;-38.13080360867914
1739209726.6121292;-38.13080360867914
1739209726.6121337;-38.13080360867914
1739209726.612138;-45.120503652039325
1739209726.6121426;-38.13080360867914
1739209726.6121469;-45.120503652039325
1739209726.6121514;-45.120503652039325
1739209726.612156;-38.13080360867914
1739209726.6121602;-33.981070128970906
1739209726.6121647;-45.120503652039325
1739209726.612169;-33.981070128970906
1739209726.6121736;-33.981070128970906
1739209726.6121778;-38.13080360867914
1739209726.6121824;-45.120503652039325
1739209726.6121867;-35.57807855764607
1739209726.6121912;-32.816014438256545
1739209726.6121957;-38.13080360867914
1739209726.6122;-45.120503652039325
1739209726.6122046;-45.120503652039325
1739209726.6122088;-45.120503652039325
1739209726.6122134;-38.13080360867914
1739209726.6122177;-45.120503652039325
1739209726.6122222;-45.120503652039325
1739209726.6122265;-45.120503652039325
1739209726.612231;-45.120503652039325
1739209726.6122353;-45.120503652039325
1739209726.6122398;-38.13080360867914
1739209726.6122444;-35.57807855764607
1739209726.6122487;-45.120503652039325
1739209726.6122532;-45.120503652039325
1739209726.6122575;-38.13080360867914
1739209726.612262;-33.981070128970906
1739209726.6122663;-45.120503652039325
1739209726.6122708;-45.120503652039325
1739209726.6122751;-38.13080360867914
1739209726.6122797;-35.57807855764607
1739209726.6122842;-45.120503652039325
1739209726.6122885;-45.120503652039325
1739209726.612293;-38.13080360867914
1739209726.6122973;-38.13080360867914
1739209726.6123018;-38.13080360867914
1739209726.612306;-45.120503652039325
1739209726.6123106;-45.120503652039325
1739209726.612315;-38.13080360867914
1739209726.6123195;-45.120503652039325
1739209726.612324;-45.120503652039325
1739209726.6123283;-33.981070128970906
1739209726.6123328;-45.120503652039325
1739209726.612337;-45.120503652039325
1739209726.6123416;-38.13080360867914
1739209726.612346;-35.57807855764607
1739209726.6123505;-30.49652367304973
1739209726.6123548;-38.13080360867914
1739209726.6123593;-38.13080360867914
1739209726.6123638;-45.120503652039325
1739209726.612368;-33.981070128970906
1739209726.6123726;-38.13080360867914
1739209726.612377;-38.13080360867914
1739209726.6123815;-45.120503652039325
1739209726.6123857;-45.120503652039325
1739209726.6123903;-38.13080360867914
1739209726.6123946;-45.120503652039325
1739209726.612399;-45.120503652039325
1739209726.6124036;-45.120503652039325
1739209726.612408;-45.120503652039325
1739209726.6124125;-45.120503652039325
1739209726.6124167;-32.816014438256545
1739209726.6124213;-38.13080360867914
1739209726.6124256;-45.120503652039325
1739209726.61243;-45.120503652039325
1739209726.6124344;-38.13080360867914
1739209726.612439;-38.13080360867914
1739209726.6124434;-38.13080360867914
1739209726.6124477;-38.13080360867914
1739209726.6124523;-38.13080360867914
1739209726.6124566;-38.13080360867914
1739209726.612461;-45.120503652039325
1739209726.6124654;-35.57807855764607
1739209726.61247;-38.13080360867914
1739209726.6124742;-45.120503652039325
1739209726.6124787;-38.13080360867914
1739209726.612483;-38.13080360867914
1739209726.6124876;-45.120503652039325
1739209726.612492;-33.981070128970956
1739209726.6124964;-45.120503652039325
1739209726.612501;-32.816014438256545
1739209726.6125052;-38.13080360867914
1739209726.6125097;-45.120503652039325
1739209726.612514;-38.13080360867914
1739209726.6125185;-38.13080360867914
1739209726.6125228;-38.13080360867914
1739209726.6125274;-26.991370085610736
1739209726.612532;-35.57807855764607
1739209726.6125362;-38.13080360867914
1739209726.6125407;-38.13080360867914
1739209726.612545;-35.57807855764607
1739209726.6125495;-38.13080360867914
1739209726.6125538;-38.13080360867914
1739209726.6125584;-38.13080360867914
1739209726.6125627;-45.120503652039325
1739209726.6125672;-45.120503652039325
1739209726.6125717;-35.57807855764607
1739209726.612576;-35.57807855764607
1739209726.6125805;-45.120503652039325
1739209726.6125848;-38.13080360867914
1739209726.6125894;-32.816014438256545
1739209726.6125937;-33.981070128970906
1739209726.6125982;-45.120503652039325
1739209726.6126025;-45.120503652039325
1739209726.612607;-38.13080360867914
1739209726.6126115;-38.13080360867914
1739209726.6126158;-38.13080360867914
1739209726.6126204;-45.120503652039325
1739209726.6126246;-45.120503652039325
1739209726.6126292;-45.120503652039325
1739209726.6126335;-35.57807855764607
1739209726.612638;-35.57807855764607
1739209726.6126423;-45.120503652039325
1739209726.6126468;-38.13080360867914
1739209726.6126513;-38.13080360867914
1739209726.6126556;-38.13080360867914
1739209726.6126602;-45.120503652039325
1739209726.6126645;-38.13080360867914
1739209726.612669;-38.13080360867914
1739209726.6126733;-45.120503652039325
1739209726.6126778;-45.120503652039325
1739209726.612682;-38.13080360867914
1739209726.6126866;-38.13080360867914
1739209726.6126912;-45.120503652039325
1739209726.6126955;-45.120503652039325
1739209726.6127;-45.120503652039325
1739209726.6127043;-30.49652367304973
1739209726.6127088;-30.49652367304973
1739209726.612713;-45.120503652039325
1739209726.6127176;-45.120503652039325
1739209726.612722;-38.13080360867914
1739209726.6127264;-32.816014438256545
1739209726.612731;-45.120503652039325
1739209726.6127353;-38.13080360867914
1739209726.6127398;-45.120503652039325
1739209726.612744;-45.120503652039325
1739209726.6127486;-38.13080360867914
1739209726.612753;-45.120503652039325
1739209726.6127574;-45.120503652039325
1739209726.6127617;-38.13080360867914
1739209726.6127663;-45.120503652039325
1739209726.6127706;-45.120503652039325
1739209726.612775;-33.981070128970906
1739209726.6127796;-28.992665084841942
1739209726.612784;-45.120503652039325
1739209726.6127884;-38.13080360867914
1739209726.6127927;-33.981070128970906
1739209726.6127973;-33.981070128970906
1739209726.6128016;-38.13080360867914
1739209726.612806;-31.141103565318915
1739209726.6128104;-45.120503652039325
1739209726.612815;-45.120503652039325
1739209726.6128194;-33.981070128970906
1739209726.6128237;-38.13080360867914
1739209726.6128283;-45.120503652039325
1739209726.6128325;-45.120503652039325
1739209726.612837;-35.57807855764607
1739209726.6128414;-38.13080360867914
1739209726.612846;-45.120503652039325
1739209726.6128502;-45.120503652039325
1739209726.6128547;-38.13080360867914
1739209726.6128592;-38.13080360867914
1739209726.6128635;-45.120503652039325
1739209726.612868;-45.120503652039325
1739209726.6128724;-38.13080360867914
1739209726.612877;-38.13080360867914
1739209726.6128812;-45.120503652039325
1739209726.6128857;-38.13080360867914
1739209726.61289;-38.13080360867914
1739209726.6128945;-45.120503652039325
1739209726.612899;-38.13080360867914
1739209726.6129034;-35.57807855764607
1739209726.612908;-38.13080360867914
1739209726.6129122;-38.13080360867914
1739209726.6129167;-38.13080360867914
1739209726.612921;-45.120503652039325
1739209726.6129255;-45.120503652039325
1739209726.6129298;-45.120503652039325
1739209726.6129344;-45.120503652039325
1739209726.612939;-45.120503652039325
1739209726.6129432;-45.120503652039325
1739209726.6129477;-45.120503652039325
1739209726.612952;-38.13080360867914
1739209726.6129565;-38.13080360867914
1739209726.6129608;-38.13080360867914
1739209726.6129653;-38.13080360867914
1739209726.6129696;-38.13080360867914
1739209726.6129742;-32.816014438256545
1739209726.6129787;-38.13080360867914
1739209726.612983;-45.120503652039325
1739209726.6129875;-38.13080360867914
1739209726.6129918;-45.120503652039325
1739209726.6129963;-45.120503652039325
1739209726.6130006;-45.120503652039325
1739209726.6130052;-45.120503652039325
1739209726.6130095;-45.120503652039325
1739209726.613014;-45.120503652039325
1739209726.6130183;-38.13080360867914
1739209726.6130228;-45.120503652039325
1739209726.6130273;-38.13080360867914
1739209726.6130316;-45.120503652039325
1739209726.6130362;-38.13080360867914
1739209726.6130404;-35.57807855764607
1739209726.613045;-38.13080360867914
1739209726.6130493;-38.13080360867914
1739209726.6130538;-38.13080360867914
1739209726.613058;-45.120503652039325
1739209726.6130626;-38.13080360867914
1739209726.6130672;-38.13080360867914
1739209726.6130714;-38.13080360867914
1739209726.613076;-38.13080360867914
1739209726.6130803;-38.13080360867914
1739209726.6130848;-38.13080360867914
1739209726.613089;-45.120503652039325
1739209726.6130936;-45.120503652039325
1739209726.613098;-45.120503652039325
1739209726.6131024;-45.120503652039325
1739209726.613107;-31.141103565318915
1739209726.6131113;-38.13080360867914
1739209726.6131158;-38.13080360867914
1739209726.61312;-45.120503652039325
1739209726.6131246;-38.13080360867914
1739209726.613129;-45.120503652039325
1739209726.6131334;-33.981070128970906
1739209726.6131377;-30.49652367304973
1739209726.6131423;-38.13080360867914
1739209726.6131468;-45.120503652039325
1739209726.613151;-45.120503652039325
1739209726.6131556;-38.13080360867914
1739209726.61316;-45.120503652039325
1739209726.6131644;-45.120503652039325
1739209726.6131687;-45.120503652039325
1739209726.6131732;-38.13080360867914
1739209726.6131775;-38.13080360867914
1739209726.613182;-45.120503652039325
