CAN Message; 0x1d3:000038d922085019
1739209732.0906131;-32.816014438256545
1739209732.090615;-32.816014438256545
1739209732.090617;-45.120503652039325
1739209732.090619;-38.13080360867914
1739209732.090621;-38.13080360867914
1739209732.090623;-38.13080360867914
1739209732.0906248;-38.13080360867914
1739209732.0906267;-45.120503652039325
1739209732.0906286;-45.120503652039325
1739209732.0906305;-45.120503652039325
1739209732.0906327;-35.57807855764607
1739209732.0906346;-38.13080360867914
1739209732.0906365;-45.120503652039325
1739209732.0906384;-38.13080360867914
1739209732.0906403;-35.57807855764607
1739209732.0906422;-31.141103565318915
1739209732.0906441;-38.13080360867914
1739209732.0906463;-38.13080360867914
1739209732.0906482;-45.120503652039325
1739209732.09065;-38.13080360867914
1739209732.090652;-32.816014438256545
1739209732.090654;-38.13080360867914
1739209732.0906558;-38.13080360867914
1739209732.0906577;-45.120503652039325
1739209732.0906599;-38.13080360867914
1739209732.0906618;-38.13080360867914
1739209732.0906637;-45.120503652039325
1739209732.0906656;-45.120503652039325
1739209732.0906675;-35.57807855764607
1739209732.0906694;-35.57807855764607
1739209732.0906715;-45.120503652039325
1739209732.0906734;-38.13080360867914
1739209732.0906754;-35.57807855764607
1739209732.0906773;-35.57807855764607
1739209732.0906792;-38.13080360867914
1739209732.090681;-35.57807855764607
1739209732.090683;-38.13080360867914
1739209732.0906851;-38.13080360867914
1739209732.090687;-45.120503652039325
1739209732.090689;-38.13080360867914
1739209732.0906909;-35.57807855764607
1739209732.0906928;-35.57807855764607
1739209732.0906947;-45.120503652039325
1739209732.0906966;-45.120503652039325
1739209732.0906987;-45.120503652039325
1739209732.0907006;-35.57807855764607
1739209732.0907025;-38.13080360867914
1739209732.0907044;-35.57807855764607
1739209732.0907063;-38.13080360867914
1739209732.0907083;-35.57807855764607
1739209732.0907102;-38.13080360867914
1739209732.0907123;-38.13080360867914
1739209732.0907142;-38.13080360867914
1739209732.0907161;-33.981070128970906
1739209732.090718;-45.120503652039325
1739209732.09072;-38.13080360867914
1739209732.0907218;-35.57807855764607
1739209732.0907238;-38.13080360867914
1739209732.090726;-45.120503652039325
1739209732.0907278;-45.120503652039325
1739209732.0907297;-45.120503652039325
1739209732.0907316;-45.120503652039325
1739209732.0907335;-38.13080360867914
1739209732.0907354;-32.816014438256545
1739209732.0907376;-33.981070128970906
1739209732.0907395;-45.120503652039325
1739209732.0907414;-45.120503652039325
1739209732.0907433;-38.13080360867914
1739209732.0907452;-38.13080360867914
1739209732.090747;-38.13080360867914
1739209732.090749;-38.13080360867914
1739209732.0907512;-32.816014438256545
1739209732.090753;-31.141103565318915
1739209732.090755;-35.57807855764607
1739209732.090757;-38.13080360867914
1739209732.0907588;-45.120503652039325
1739209732.0907607;-45.120503652039325
1739209732.0907626;-38.13080360867914
1739209732.0907648;-38.13080360867914
1739209732.0907667;-32.816014438256545
1739209732.0907686;-28.992665084841942
1739209732.0907705;-38.13080360867914
1739209732.0907724;-45.120503652039325
1739209732.0907743;-38.13080360867914
1739209732.0907762;-33.981070128970906
1739209732.0907784;-38.13080360867914
1739209732.0907803;-45.120503652039325
1739209732.0907822;-33.981070128970906
1739209732.090784;-33.981070128970906
1739209732.090786;-45.120503652039325
1739209732.090788;-45.120503652039325
1739209732.09079;-45.120503652039325
1739209732.090792;-35.57807855764607
1739209732.0907938;-38.13080360867914
1739209732.0907958;-45.120503652039325
1739209732.0907977;-45.120503652039325
1739209732.0907996;-45.120503652039325
1739209732.0908015;-45.120503652039325
1739209732.0908036;-45.120503652039325
1739209732.0908055;-45.120503652039325
1739209732.0908074;-45.120503652039325
1739209732.0908093;-38.13080360867914
1739209732.0908113;-38.13080360867914
1739209732.0908132;-35.57807855764607
1739209732.090815;-33.981070128970906
1739209732.0908172;-45.120503652039325
1739209732.0908191;-45.120503652039325
1739209732.090821;-45.120503652039325
1739209732.090823;-38.13080360867914
1739209732.0908248;-45.120503652039325
1739209732.0908267;-38.13080360867914
1739209732.0908287;-45.120503652039325
1739209732.0908308;-45.120503652039325
1739209732.0908327;-45.120503652039325
1739209732.0908346;-38.13080360867914
1739209732.0908365;-38.13080360867914
1739209732.0908384;-38.13080360867914
1739209732.0908403;-38.13080360867914
1739209732.0908422;-38.13080360867914
1739209732.0908444;-35.57807855764607
1739209732.0908463;-27.267205301931607
1739209732.0908482;-38.13080360867914
1739209732.09085;-35.57807855764607
1739209732.090852;-35.57807855764607
1739209732.090854;-38.13080360867914
1739209732.090856;-38.13080360867914
1739209732.090858;-35.57807855764607
1739209732.09086;-38.13080360867914
1739209732.0908618;-33.981070128970956
1739209732.0908637;-38.13080360867914
1739209732.0908656;-38.13080360867914
1739209732.0908675;-45.120503652039325
1739209732.0908697;-45.120503652039325
1739209732.0908716;-45.120503652039325
1739209732.0908735;-38.13080360867914
1739209732.0908754;-38.13080360867914
1739209732.0908773;-30.49652367304973
1739209732.0908792;-38.13080360867914
1739209732.090881;-38.13080360867914
1739209732.0908833;-38.13080360867914
1739209732.0908852;-45.120503652039325
1739209732.090887;-45.120503652039325
1739209732.090889;-45.120503652039325
1739209732.090891;-45.120503652039325
1739209732.0908928;-45.120503652039325
1739209732.0908947;-45.120503652039325
1739209732.0908968;-45.120503652039325
1739209732.0908988;-38.13080360867914
1739209732.0909007;-33.981070128970906
1739209732.0909026;-38.13080360867914
1739209732.0909045;-45.120503652039325
1739209732.0909064;-45.120503652039325
1739209732.0909085;-45.120503652039325
1739209732.0909104;-45.120503652039325
1739209732.0909123;-38.13080360867914
1739209732.0909142;-45.120503652039325
1739209732.0909162;-38.13080360867914
1739209732.090918;-35.57807855764607
1739209732.09092;-45.120503652039325
1739209732.090922;-38.13080360867914
1739209732.090924;-30.49652367304973
1739209732.090926;-35.57807855764607
1739209732.0909278;-45.120503652039325
1739209732.0909297;-38.13080360867914
1739209732.0909317;-35.57807855764607
1739209732.0909336;-38.13080360867914
1739209732.0909357;-45.120503652039325
1739209732.0909376;-45.120503652039325
1739209732.0909395;-45.120503652039325
1739209732.0909414;-45.120503652039325
1739209732.0909433;-45.120503652039325
1739209732.0909452;-45.120503652039325
1739209732.0909472;-38.13080360867914
1739209732.0909493;-35.57807855764607
1739209732.0909512;-45.120503652039325
1739209732.090953;-45.120503652039325
1739209732.090955;-35.57807855764607
1739209732.090957;-38.13080360867914
1739209732.0909588;-45.120503652039325
1739209732.0909607;-38.13080360867914
1739209732.090963;-45.120503652039325
1739209732.0909648;-38.13080360867914
1739209732.0909667;-38.13080360867914
1739209732.0909686;-45.120503652039325
1739209732.0909705;-45.120503652039325
1739209732.0909724;-45.120503652039325
1739209732.0909746;-45.120503652039325
1739209732.0909765;-45.120503652039325
1739209732.0909784;-35.57807855764607
1739209732.0909803;-33.981070128970906
1739209732.0909822;-35.57807855764607
1739209732.090984;-32.816014438256545
1739209732.090986;-45.120503652039325
1739209732.0909882;-31.141103565318915
1739209732.09099;-45.120503652039325
1739209732.090992;-38.13080360867914
1739209732.090994;-45.120503652039325
1739209732.0909958;-45.120503652039325
1739209732.0909977;-33.981070128970906
1739209732.0909996;-45.120503652039325
1739209732.0910017;-38.13080360867914
1739209732.0910037;-38.13080360867914
1739209732.0910056;-45.120503652039325
1739209732.0910075;-45.120503652039325
1739209732.0910094;-38.13080360867914
1739209732.0910113;-38.13080360867914
1739209732.0910132;-38.13080360867914
1739209732.0910153;-38.13080360867914
1739209732.0910172;-45.120503652039325
1739209732.0910192;-31.141103565318915
1739209732.091021;-38.13080360867914
1739209732.091023;-38.13080360867914
1739209732.0910249;-45.120503652039325
1739209732.091027;-38.13080360867914
1739209732.091029;-45.120503652039325
1739209732.0910308;-45.120503652039325
1739209732.0910327;-45.120503652039325
1739209732.0910347;-45.120503652039325
1739209732.0910366;-45.120503652039325
1739209732.0910385;-45.120503652039325
1739209732.0910406;-38.13080360867914
1739209732.0910425;-38.13080360867914
1739209732.0910444;-45.120503652039325
1739209732.0910463;-45.120503652039325
1739209732.0910482;-33.981070128970906
1739209732.0910501;-38.13080360867914
1739209732.091052;-38.13080360867914
1739209732.0910542;-38.13080360867914
1739209732.091056;-35.57807855764607
1739209732.091058;-31.141103565318915
1739209732.09106;-45.120503652039325
1739209732.0910618;-38.13080360867914
1739209732.0910637;-38.13080360867914
1739209732.0910656;-31.141103565318915
1739209732.0910678;-33.981070128970906
1739209732.0910697;-33.981070128970906
1739209732.0910716;-45.120503652039325
1739209732.0910735;-45.120503652039325
1739209732.0910754;-45.120503652039325
1739209732.0910773;-45.120503652039325
1739209732.0910792;-38.13080360867914
1739209732.0910814;-30.49652367304973
1739209732.0910833;-38.13080360867914
1739209732.0910852;-45.120503652039325
1739209732.091087;-45.120503652039325
1739209732.091089;-35.57807855764607
1739209732.091091;-38.13080360867914
1739209732.091093;-45.120503652039325
1739209732.091095;-38.13080360867914
1739209732.0910969;-28.992665084841942
1739209732.0910988;-33.981070128970906
1739209732.0911007;-38.13080360867914
1739209732.0911026;-38.13080360867914
1739209732.0911045;-38.13080360867914
1739209732.0911067;-38.13080360867914
1739209732.0911086;-38.13080360867914
1739209732.0911105;-38.13080360867914
1739209732.0911124;-33.981070128970906
1739209732.0911143;-33.981070128970906
1739209732.0911162;-33.981070128970906
1739209732.091118;-38.13080360867914
1739209732.0911202;-45.120503652039325
1739209732.0911222;-38.13080360867914
1739209732.091124;-33.981070128970906
1739209732.091126;-45.120503652039325
1739209732.0911279;-45.120503652039325
1739209732.0911298;-35.57807855764607
1739209732.0911317;-38.13080360867914
1739209732.0911338;-45.120503652039325
1739209732.0911357;-38.13080360867914
1739209732.0911376;-45.120503652039325
1739209732.0911396;-45.120503652039325
1739209732.0911415;-33.981070128970906
1739209732.0911434;-31.141103565318915
1739209732.0911453;-32.816014438256545
1739209732.0911474;-38.13080360867914
1739209732.0911493;-45.120503652039325
1739209732.0911512;-33.981070128970906
1739209732.0911531;-33.981070128970906
1739209732.091155;-38.13080360867914
1739209732.091157;-35.57807855764607
1739209732.091159;-33.981070128970906
1739209732.091161;-33.981070128970906
1739209732.091163;-38.13080360867914
1739209732.0911648;-38.13080360867914
1739209732.0911667;-38.13080360867914
1739209732.0911686;-38.13080360867914
1739209732.0911705;-45.120503652039325
1739209732.0911727;-45.120503652039325
1739209732.0911746;-33.981070128970906
1739209732.0911765;-38.13080360867914
1739209732.0911784;-45.120503652039325
1739209732.0911803;-38.13080360867914
1739209732.0911822;-38.13080360867914
1739209732.0911841;-45.120503652039325
1739209732.0911863;-45.120503652039325
1739209732.0911882;-45.120503652039325
1739209732.09119;-45.120503652039325
1739209732.091192;-38.13080360867914
1739209732.091194;-35.57807855764607
1739209732.0911958;-38.13080360867914
1739209732.0911977;-33.981070128970906
1739209732.0911999;-33.981070128970906
1739209732.0912018;-33.981070128970906
1739209732.0912037;-45.120503652039325
1739209732.0912056;-38.13080360867914
1739209732.0912075;-38.13080360867914
1739209732.0912094;-45.120503652039325
1739209732.0912116;-45.120503652039325
1739209732.0912135;-35.57807855764607
1739209732.0912154;-38.13080360867914
1739209732.0912173;-45.120503652039325
1739209732.0912192;-35.57807855764607
1739209732.091221;-45.120503652039325
1739209732.091223;-38.13080360867914
1739209732.0912251;-45.120503652039325
1739209732.091227;-45.120503652039325
1739209732.091229;-38.13080360867914
1739209732.0912309;-38.13080360867914
1739209732.0912328;-33.981070128970906
1739209732.0912347;-45.120503652039325
1739209732.0912366;-38.13080360867914
1739209732.0912387;-35.57807855764607
1739209732.0912406;-38.13080360867914
1739209732.0912426;-38.13080360867914
1739209732.0912445;-45.120503652039325
1739209732.0912464;-45.120503652039325
1739209732.0912483;-45.120503652039325
1739209732.0912502;-38.13080360867914
1739209732.0912523;-45.120503652039325
1739209732.0912542;-38.13080360867914
1739209732.0912561;-38.13080360867914
1739209732.091258;-38.13080360867914
1739209732.09126;-33.981070128970906
1739209732.0912619;-35.57807855764607
1739209732.0912638;-38.13080360867914
1739209732.091266;-45.120503652039325
1739209732.0912678;-45.120503652039325
1739209732.0912697;-45.120503652039325
1739209732.0912716;-45.120503652039325
1739209732.0912735;-45.120503652039325
1739209732.0912755;-45.120503652039325
1739209732.0912776;-45.120503652039325
1739209732.0912795;-45.120503652039325
1739209732.0912814;-45.120503652039325
1739209732.0912833;-33.981070128970906
1739209732.0912852;-38.13080360867914
1739209732.0912871;-45.120503652039325
1739209732.091289;-35.57807855764607
1739209732.0912912;-35.57807855764607
1739209732.091293;-33.981070128970906
1739209732.091295;-38.13080360867914
1739209732.091297;-45.120503652039325
1739209732.0912988;-38.13080360867914
1739209732.0913007;-45.120503652039325
1739209732.0913026;-35.57807855764607
1739209732.0913048;-45.120503652039325
1739209732.0913067;-38.13080360867914
1739209732.0913086;-45.120503652039325
1739209732.0913105;-33.981070128970906
1739209732.0913124;-45.120503652039325
1739209732.0913143;-45.120503652039325
1739209732.0913162;-45.120503652039325
1739209732.0913184;-45.120503652039325
1739209732.0913203;-45.120503652039325
1739209732.0913222;-45.120503652039325
1739209732.091324;-30.49652367304973
1739209732.091326;-38.13080360867914
1739209732.091328;-45.120503652039325
1739209732.09133;-45.120503652039325
1739209732.091332;-38.13080360867914
1739209732.0913339;-33.981070128970906
1739209732.0913358;-45.120503652039325
1739209732.0913377;-45.120503652039325
1739209732.0913396;-45.120503652039325
1739209732.0913415;-38.13080360867914
1739209732.0913436;-45.120503652039325
1739209732.0913455;-45.120503652039325
1739209732.0913475;-45.120503652039325
1739209732.0913494;-38.13080360867914
1739209732.0913513;-45.120503652039325
1739209732.0913532;-45.120503652039325
1739209732.091355;-35.57807855764607
1739209732.0913572;-38.13080360867914
1739209732.0913591;-45.120503652039325
1739209732.091361;-45.120503652039325
1739209732.091363;-38.13080360867914
1739209732.0913649;-33.981070128970906
1739209732.0913668;-38.13080360867914
1739209732.0913687;-45.120503652039325
1739209732.0913708;-45.120503652039325
1739209732.0913727;-45.120503652039325
1739209732.0913746;-38.13080360867914
1739209732.0913765;-38.13080360867914
1739209732.0913785;-38.13080360867914
1739209732.0913804;-33.981070128970906
1739209732.0913823;-33.981070128970906
1739209732.0913844;-38.13080360867914
1739209732.0913863;-38.13080360867914
1739209732.0913882;-38.13080360867914
1739209732.0913901;-38.13080360867914
1739209732.091392;-33.981070128970906
1739209732.091394;-45.120503652039325
1739209732.091396;-33.981070128970906
1739209732.091398;-35.57807855764607
1739209732.0914;-45.120503652039325
1739209732.0914018;-45.120503652039325
1739209732.0914037;-45.120503652039325
1739209732.0914056;-38.13080360867914
1739209732.0914075;-38.13080360867914
1739209732.0914097;-33.981070128970906
1739209732.0914116;-45.120503652039325
1739209732.0914135;-45.120503652039325
1739209732.0914154;-38.13080360867914
1739209732.0914173;-38.13080360867914
1739209732.0914192;-45.120503652039325
1739209732.0914211;-45.120503652039325
1739209732.0914233;-38.13080360867914
1739209732.0914252;-45.120503652039325
1739209732.091427;-38.13080360867914
1739209732.091429;-33.981070128970906
1739209732.091431;-38.13080360867914
1739209732.0914328;-35.57807855764607
1739209732.0914347;-35.57807855764607
1739209732.0914369;-45.120503652039325
1739209732.0914388;-45.120503652039325
1739209732.0914407;-38.13080360867914
1739209732.0914426;-33.981070128970906
1739209732.0914445;-38.13080360867914
1739209732.0914464;-38.13080360867914
1739209732.0914483;-38.13080360867914
1739209732.0914505;-45.120503652039325
1739209732.0914524;-45.120503652039325
1739209732.0914543;-38.13080360867914
1739209732.0914562;-35.57807855764607
1739209732.091458;-33.981070128970906
1739209732.09146;-33.981070128970906
1739209732.0914621;-45.120503652039325
1739209732.091464;-38.13080360867914
1739209732.091466;-38.13080360867914
1739209732.0914679;-45.120503652039325
1739209732.0914698;-45.120503652039325
1739209732.0914717;-33.981070128970906
1739209732.0914736;-28.58837851428586
1739209732.0914757;-33.981070128970906
1739209732.0914776;-38.13080360867914
1739209732.0914795;-45.120503652039325
1739209732.0914814;-45.120503652039325
1739209732.0914834;-38.13080360867914
1739209732.0914853;-38.13080360867914
1739209732.0914872;-38.13080360867914
1739209732.0914893;-33.981070128970906
1739209732.0914912;-31.141103565318915
1739209732.0914931;-45.120503652039325
1739209732.091495;-45.120503652039325
1739209732.091497;-38.13080360867914
1739209732.0914989;-38.13080360867914
1739209732.0915008;-45.120503652039325
1739209732.091503;-38.13080360867914
1739209732.0915048;-38.13080360867914
1739209732.0915067;-45.120503652039325
1739209732.0915086;-45.120503652039325
1739209732.0915105;-38.13080360867914
1739209732.0915124;-38.13080360867914
1739209732.0915146;-45.120503652039325
1739209732.0915165;-38.13080360867914
1739209732.0915184;-45.120503652039325
1739209732.0915203;-33.981070128970906
1739209732.0915222;-30.49652367304973
1739209732.0915241;-38.13080360867914
1739209732.091526;-38.13080360867914
1739209732.0915282;-38.13080360867914
1739209732.09153;-38.13080360867914
1739209732.091532;-35.57807855764607
1739209732.091534;-45.120503652039325
1739209732.0915358;-33.981070128970906
1739209732.0915377;-31.141103565318915
1739209732.0915396;-45.120503652039325
1739209732.0915418;-45.120503652039325
1739209732.0915437;-38.13080360867914
1739209732.0915456;-38.13080360867914
1739209732.0915475;-45.120503652039325
1739209732.0915494;-45.120503652039325
1739209732.0915513;-45.120503652039325
1739209732.0915532;-35.57807855764607
1739209732.0915554;-45.120503652039325
1739209732.0915573;-45.120503652039325
1739209732.0915592;-45.120503652039325
1739209732.091561;-38.13080360867914
1739209732.091563;-32.816014438256545
1739209732.091565;-45.120503652039325
1739209732.0915668;-38.13080360867914
1739209732.091569;-27.267205301931607
1739209732.0915709;-35.57807855764607
1739209732.0915728;-38.13080360867914
1739209732.0915747;-38.13080360867914
1739209732.0915766;-38.13080360867914
1739209732.0915785;-38.13080360867914
1739209732.0915806;-38.13080360867914
1739209732.0915825;-45.120503652039325
1739209732.0915844;-45.120503652039325
1739209732.0915864;-38.13080360867914
1739209732.0915883;-45.120503652039325
1739209732.0915902;-38.13080360867914
1739209732.091592;-38.13080360867914
1739209732.0915942;-38.13080360867914
1739209732.0915961;-38.13080360867914
1739209732.091598;-45.120503652039325
1739209732.0916;-45.120503652039325
1739209732.0916018;-38.13080360867914
1739209732.0916038;-38.13080360867914
1739209732.0916057;-45.120503652039325
1739209732.0916078;-45.120503652039325
1739209732.0916097;-45.120503652039325
1739209732.0916116;-45.120503652039325
1739209732.0916135;-38.13080360867914
1739209732.0916154;-38.13080360867914
1739209732.0916173;-45.120503652039325
1739209732.0916193;-45.120503652039325
1739209732.0916214;-45.120503652039325
1739209732.0916233;-45.120503652039325
1739209732.0916252;-45.120503652039325
1739209732.0916271;-38.13080360867914
1739209732.091629;-38.13080360867914
1739209732.091631;-45.120503652039325
1739209732.091633;-38.13080360867914
1739209732.091635;-45.120503652039325
1739209732.091637;-45.120503652039325
1739209732.0916388;-38.13080360867914
1739209732.0916407;-35.57807855764607
1739209732.0916426;-38.13080360867914
1739209732.0916445;-45.120503652039325
1739209732.0916467;-32.816014438256545
1739209732.0916486;-38.13080360867914
1739209732.0916505;-45.120503652039325
1739209732.0916524;-35.57807855764607
1739209732.0916543;-38.13080360867914
1739209732.0916562;-45.120503652039325
1739209732.091658;-38.13080360867914
1739209732.0916603;-38.13080360867914
1739209732.0916622;-45.120503652039325
1739209732.091664;-45.120503652039325
1739209732.091666;-45.120503652039325
1739209732.091668;-45.120503652039325
1739209732.0916698;-38.13080360867914
1739209732.0916717;-35.57807855764607
1739209732.0916739;-45.120503652039325
1739209732.0916758;-45.120503652039325
1739209732.0916777;-45.120503652039325
1739209732.0916796;-38.13080360867914
1739209732.0916815;-45.120503652039325
1739209732.0916834;-45.120503652039325
1739209732.0916853;-45.120503652039325
1739209732.0916874;-45.120503652039325
1739209732.0916893;-32.816014438256545
1739209732.0916913;-35.57807855764607
1739209732.0916932;-45.120503652039325
1739209732.091695;-45.120503652039325
1739209732.091697;-45.120503652039325
1739209732.0916991;-45.120503652039325
1739209732.091701;-32.816014438256545
1739209732.091703;-38.13080360867914
1739209732.0917048;-45.120503652039325
1739209732.0917068;-45.120503652039325
1739209732.0917087;-45.120503652039325
1739209732.0917106;-33.981070128970906
1739209732.0917127;-45.120503652039325
1739209732.0917146;-45.120503652039325
1739209732.0917165;-38.13080360867914
1739209732.0917184;-38.13080360867914
1739209732.0917203;-45.120503652039325
1739209732.0917222;-45.120503652039325
1739209732.0917242;-45.120503652039325
1739209732.0917263;-45.120503652039325
1739209732.0917282;-45.120503652039325
1739209732.09173;-45.120503652039325
1739209732.091732;-38.13080360867914
1739209732.091734;-45.120503652039325
1739209732.0917358;-45.120503652039325
1739209732.0917377;-45.120503652039325
1739209732.09174;-38.13080360867914
1739209732.0917418;-45.120503652039325
1739209732.0917437;-45.120503652039325
1739209732.0917456;-45.120503652039325
1739209732.0917475;-38.13080360867914
1739209732.0917494;-33.981070128970906
1739209732.0917516;-45.120503652039325
1739209732.0917535;-45.120503652039325
1739209732.0917554;-45.120503652039325
1739209732.0917573;-31.141103565318915
1739209732.0917592;-38.13080360867914
1739209732.091761;-38.13080360867914
1739209732.091763;-38.13080360867914
1739209732.0917652;-45.120503652039325
1739209732.091767;-45.120503652039325
1739209732.091769;-38.13080360867914
1739209732.091771;-45.120503652039325
1739209732.0917728;-32.81601443825658
1739209732.0917747;-38.13080360867914
1739209732.0917766;-38.13080360867914
1739209732.0917788;-45.120503652039325
1739209732.0917807;-38.13080360867914
1739209732.0917826;-45.120503652039325
1739209732.0917845;-45.120503652039325
1739209732.0917864;-38.13080360867914
1739209732.0917883;-28.992665084841942
1739209732.0917902;-38.13080360867914
1739209732.0917923;-45.120503652039325
1739209732.0917943;-45.120503652039325
1739209732.0917962;-33.981070128970906
1739209732.091798;-38.13080360867914
1739209732.0918;-38.13080360867914
1739209732.091802;-45.120503652039325
1739209732.0918038;-35.57807855764607
1739209732.091806;-38.13080360867914
1739209732.0918078;-45.120503652039325
1739209732.0918097;-38.13080360867914
1739209732.0918117;-38.13080360867914
1739209732.0918136;-45.120503652039325
1739209732.0918155;-45.120503652039325
1739209732.0918176;-33.981070128970906
1739209732.0918195;-33.981070128970906
1739209732.0918214;-38.13080360867914
1739209732.0918233;-38.13080360867914
1739209732.0918252;-38.13080360867914
1739209732.0918272;-38.13080360867914
1739209732.091829;-38.13080360867914
1739209732.0918312;-45.120503652039325
1739209732.091833;-35.57807855764607
1739209732.091835;-35.57807855764607
1739209732.091837;-45.120503652039325
1739209732.0918388;-38.13080360867914
1739209732.0918407;-38.13080360867914
1739209732.0918427;-45.120503652039325
1739209732.0918448;-38.13080360867914
1739209732.0918467;-38.13080360867914
1739209732.0918486;-45.120503652039325
1739209732.0918505;-38.13080360867914
1739209732.0918524;-38.13080360867914
1739209732.0918543;-38.13080360867914
1739209732.0918562;-38.13080360867914
1739209732.0918584;-38.13080360867914
1739209732.0918603;-38.13080360867914
1739209732.0918622;-45.120503652039325
1739209732.091864;-45.120503652039325
1739209732.091866;-45.120503652039325
1739209732.091868;-38.13080360867914
1739209732.0918698;-33.981070128970906
1739209732.091872;-45.120503652039325
1739209732.091874;-38.13080360867914
1739209732.0918758;-38.13080360867914
1739209732.0918777;-38.13080360867914
1739209732.0918796;-38.13080360867914
1739209732.0918815;-33.981070128970906
1739209732.0918837;-31.141103565318915
1739209732.0918856;-33.981070128970906
1739209732.0918875;-45.120503652039325
1739209732.0918894;-38.13080360867914
1739209732.0918913;-38.13080360867914
1739209732.0918932;-33.981070128970906
1739209732.091895;-45.120503652039325
1739209732.0918972;-45.120503652039325
1739209732.0918992;-35.57807855764607
1739209732.091901;-38.13080360867914
1739209732.091903;-45.120503652039325
1739209732.0919049;-45.120503652039325
1739209732.0919068;-45.120503652039325
1739209732.0919087;-45.120503652039325
1739209732.0919108;-38.13080360867914
1739209732.0919127;-38.13080360867914
1739209732.0919147;-31.141103565318915
1739209732.0919166;-35.57807855764607
1739209732.0919185;-38.13080360867914
1739209732.0919204;-38.13080360867914
1739209732.0919223;-45.120503652039325
1739209732.0919244;-45.120503652039325
1739209732.0919263;-45.120503652039325
1739209732.0919282;-38.13080360867914
1739209732.0919302;-45.120503652039325
1739209732.091932;-45.120503652039325
1739209732.091934;-45.120503652039325
1739209732.091936;-45.120503652039325
1739209732.091938;-45.120503652039325
1739209732.09194;-45.120503652039325
1739209732.0919418;-45.120503652039325
1739209732.0919437;-45.120503652039325
1739209732.0919456;-45.120503652039325
1739209732.0919476;-45.120503652039325
1739209732.0919497;-45.120503652039325
1739209732.0919516;-45.120503652039325
1739209732.0919535;-45.120503652039325
1739209732.0919554;-45.120503652039325
1739209732.0919573;-45.120503652039325
1739209732.0919592;-38.13080360867914
1739209732.0919611;-38.13080360867914
1739209732.0919633;-38.13080360867914
1739209732.0919652;-45.120503652039325
1739209732.091967;-38.13080360867914
1739209732.091969;-45.120503652039325
1739209732.091971;-45.120503652039325
1739209732.0919728;-35.57807855764607
1739209732.0919747;-38.13080360867914
1739209732.091977;-45.120503652039325
1739209732.0919788;-45.120503652039325
1739209732.0919807;-33.981070128970906
1739209732.0919826;-38.13080360867914
1739209732.0919845;-38.13080360867914
1739209732.0919864;-35.57807855764607
1739209732.0919883;-45.120503652039325
1739209732.0919905;-45.120503652039325
1739209732.0919924;-38.13080360867914
1739209732.0919943;-45.120503652039325
1739209732.0919962;-38.13080360867914
1739209732.091998;-38.13080360867914
1739209732.092;-45.120503652039325
1739209732.0920022;-38.13080360867914
1739209732.092004;-45.120503652039325
1739209732.092006;-45.120503652039325
1739209732.0920079;-45.120503652039325
1739209732.0920098;-38.13080360867914
1739209732.0920117;-38.13080360867914
1739209732.0920136;-38.13080360867914
1739209732.0920157;-38.13080360867914
1739209732.0920177;-38.13080360867914
1739209732.0920196;-45.120503652039325
1739209732.0920215;-38.13080360867914
1739209732.0920234;-35.57807855764607
1739209732.0920253;-38.13080360867914
1739209732.0920272;-38.13080360867914
1739209732.0920293;-35.57807855764607
1739209732.0920312;-45.120503652039325
1739209732.0920331;-45.120503652039325
1739209732.092035;-45.120503652039325
1739209732.092037;-45.120503652039325
1739209732.0920389;-45.120503652039325
1739209732.0920408;-45.120503652039325
1739209732.092043;-38.13080360867914
1739209732.0920448;-45.120503652039325
1739209732.0920467;-38.13080360867914
1739209732.0920486;-38.13080360867914
1739209732.0920506;-45.120503652039325
1739209732.0920525;-38.13080360867914
1739209732.0920546;-35.57807855764607
1739209732.0920565;-33.981070128970906
1739209732.0920584;-38.13080360867914
1739209732.0920603;-38.13080360867914
1739209732.0920622;-45.120503652039325
1739209732.0920641;-33.981070128970906
1739209732.092066;-45.120503652039325
1739209732.0920682;-45.120503652039325
1739209732.09207;-45.120503652039325
1739209732.092072;-45.120503652039325
1739209732.092074;-45.120503652039325
1739209732.0920758;-45.120503652039325
1739209732.0920777;-38.13080360867914
1739209732.0920796;-45.120503652039325
1739209732.0920818;-45.120503652039325
1739209732.0920837;-38.13080360867914
1739209732.0920856;-38.13080360867914
1739209732.0920875;-45.120503652039325
1739209732.0920894;-45.120503652039325
1739209732.0920913;-45.120503652039325
1739209732.0920932;-35.57807855764607
1739209732.0920954;-33.981070128970906
1739209732.0920973;-45.120503652039325
1739209732.0920992;-38.13080360867914
1739209732.092101;-45.120503652039325
1739209732.092103;-33.981070128970906
1739209732.092105;-35.57807855764607
1739209732.0921068;-38.13080360867914
1739209732.092109;-45.120503652039325
1739209732.0921109;-45.120503652039325
1739209732.0921128;-35.57807855764607
1739209732.0921147;-38.13080360867914
1739209732.0921166;-45.120503652039325
1739209732.0921185;-32.81601443825658
1739209732.0921206;-38.13080360867914
1739209732.0921226;-38.13080360867914
1739209732.0921245;-45.120503652039325
1739209732.0921264;-45.120503652039325
1739209732.0921283;-38.13080360867914
1739209732.0921302;-45.120503652039325
1739209732.092132;-38.13080360867914
1739209732.0921342;-27.267205301931607
1739209732.0921361;-38.13080360867914
1739209732.092138;-35.57807855764607
1739209732.09214;-35.57807855764607
