CAN Message; 0x1d3:0000158f07d8b6c4
1739209708.6892703;-45.120503652039325
1739209708.6892712;-45.120503652039325
1739209708.689272;-38.13080360867914
1739209708.6892729;-45.120503652039325
1739209708.6892738;-33.981070128970906
1739209708.6892745;-35.57807855764607
1739209708.6892755;-38.13080360867914
1739209708.6892762;-45.120503652039325
1739209708.6892772;-45.120503652039325
1739209708.6892781;-35.57807855764607
1739209708.6892788;-38.13080360867914
1739209708.6892798;-45.120503652039325
1739209708.6892805;-38.13080360867914
1739209708.6892815;-35.57807855764607
1739209708.6892824;-38.13080360867914
1739209708.6892831;-38.13080360867914
1739209708.689284;-38.13080360867914
1739209708.6892848;-35.57807855764607
1739209708.6892858;-35.57807855764607
1739209708.6892867;-45.120503652039325
1739209708.6892874;-38.13080360867914
1739209708.6892884;-35.57807855764607
1739209708.689289;-38.13080360867914
1739209708.68929;-38.13080360867914
1739209708.689291;-38.13080360867914
1739209708.6892917;-45.120503652039325
1739209708.6892927;-35.57807855764607
1739209708.6892934;-38.13080360867914
1739209708.6892943;-45.120503652039325
1739209708.6892953;-45.120503652039325
1739209708.689296;-45.120503652039325
1739209708.689297;-38.13080360867914
1739209708.6892977;-45.120503652039325
1739209708.6892986;-45.120503652039325
1739209708.6892993;-45.120503652039325
1739209708.6893003;-31.141103565318915
1739209708.6893013;-38.13080360867914
1739209708.689302;-45.120503652039325
1739209708.689303;-38.13080360867914
1739209708.6893036;-35.57807855764607
1739209708.6893046;-38.13080360867914
1739209708.6893055;-45.120503652039325
1739209708.6893063;-38.13080360867914
1739209708.6893072;-45.120503652039325
1739209708.689308;-45.120503652039325
1739209708.689309;-45.120503652039325
1739209708.6893098;-45.120503652039325
1739209708.6893106;-45.120503652039325
1739209708.6893115;-45.120503652039325
1739209708.6893122;-38.13080360867914
1739209708.6893132;-38.13080360867914
1739209708.6893141;-45.120503652039325
1739209708.6893148;-38.13080360867914
1739209708.6893158;-32.816014438256545
1739209708.6893165;-38.13080360867914
1739209708.6893175;-35.57807855764607
1739209708.6893184;-38.13080360867914
1739209708.6893191;-35.57807855764607
1739209708.68932;-38.13080360867914
1739209708.6893208;-33.981070128970906
1739209708.6893218;-31.141103565318915
1739209708.6893225;-38.13080360867914
1739209708.6893234;-38.13080360867914
1739209708.6893244;-45.120503652039325
1739209708.689325;-38.13080360867914
1739209708.689326;-35.57807855764607
1739209708.6893268;-33.981070128970906
1739209708.6893277;-38.13080360867914
1739209708.6893287;-32.816014438256545
1739209708.6893294;-38.13080360867914
1739209708.6893303;-38.13080360867914
1739209708.689331;-38.13080360867914
1739209708.689332;-45.120503652039325
1739209708.689333;-38.13080360867914
1739209708.6893337;-45.120503652039325
1739209708.6893346;-31.141103565318915
1739209708.6893353;-28.992665084841942
1739209708.6893363;-45.120503652039325
1739209708.6893373;-45.120503652039325
1739209708.689338;-38.13080360867914
1739209708.689339;-38.13080360867914
1739209708.6893396;-38.13080360867914
1739209708.6893406;-45.120503652039325
1739209708.6893415;-45.120503652039325
1739209708.6893423;-38.13080360867914
1739209708.6893432;-45.120503652039325
1739209708.689344;-45.120503652039325
1739209708.689345;-45.120503652039325
1739209708.6893456;-45.120503652039325
1739209708.6893466;-45.120503652039325
1739209708.6893475;-45.120503652039325
1739209708.6893482;-45.120503652039325
1739209708.6893492;-38.13080360867914
1739209708.68935;-45.120503652039325
1739209708.6893508;-38.13080360867914
1739209708.6893518;-45.120503652039325
1739209708.6893525;-38.13080360867914
1739209708.6893535;-45.120503652039325
1739209708.6893542;-38.13080360867914
1739209708.6893551;-45.120503652039325
1739209708.689356;-33.981070128970906
1739209708.6893568;-45.120503652039325
1739209708.6893578;-45.120503652039325
1739209708.6893585;-38.13080360867914
1739209708.6893594;-35.57807855764607
1739209708.6893604;-38.13080360867914
1739209708.689361;-38.13080360867914
1739209708.689362;-38.13080360867914
1739209708.6893628;-28.58837851428586
1739209708.6893637;-32.816014438256545
1739209708.6893647;-38.13080360867914
1739209708.6893654;-38.13080360867914
1739209708.6893663;-45.120503652039325
1739209708.689367;-45.120503652039325
1739209708.689368;-38.13080360867914
1739209708.6893687;-35.57807855764607
1739209708.6893697;-33.981070128970906
1739209708.6893706;-45.120503652039325
1739209708.6893713;-38.13080360867914
1739209708.6893723;-35.57807855764607
1739209708.689373;-38.13080360867914
1739209708.689374;-45.120503652039325
1739209708.689375;-45.120503652039325
1739209708.6893756;-45.120503652039325
1739209708.6893766;-38.13080360867914
1739209708.6893773;-33.981070128970906
1739209708.6893783;-33.981070128970906
1739209708.6893792;-45.120503652039325
1739209708.68938;-35.57807855764607
1739209708.689381;-38.13080360867914
1739209708.6893816;-45.120503652039325
1739209708.6893826;-45.120503652039325
1739209708.6893835;-38.13080360867914
1739209708.6893842;-45.120503652039325
1739209708.6893852;-45.120503652039325
1739209708.689386;-38.13080360867914
1739209708.6893868;-45.120503652039325
1739209708.6893878;-45.120503652039325
1739209708.6893885;-45.120503652039325
1739209708.6893895;-38.13080360867914
1739209708.6893902;-38.13080360867914
1739209708.6893911;-45.120503652039325
1739209708.6893919;-45.120503652039325
1739209708.6893928;-38.13080360867914
1739209708.6893938;-38.13080360867914
1739209708.6893945;-45.120503652039325
1739209708.6893954;-38.13080360867914
1739209708.6893961;-45.120503652039325
1739209708.689397;-38.13080360867914
1739209708.689398;-35.57807855764607
1739209708.6893988;-45.120503652039325
1739209708.6893997;-45.120503652039325
1739209708.6894004;-38.13080360867914
1739209708.6894014;-32.816014438256545
1739209708.6894023;-45.120503652039325
1739209708.689403;-45.120503652039325
1739209708.689404;-45.120503652039325
1739209708.6894047;-45.120503652039325
1739209708.6894057;-38.13080360867914
1739209708.6894066;-45.120503652039325
1739209708.6894073;-33.981070128970906
1739209708.6894083;-45.120503652039325
1739209708.689409;-45.120503652039325
1739209708.68941;-45.120503652039325
1739209708.689411;-38.13080360867914
1739209708.6894116;-29.438486411369333
1739209708.6894126;-38.13080360867914
1739209708.6894133;-45.120503652039325
1739209708.6894143;-38.13080360867914
1739209708.689415;-35.57807855764607
1739209708.689416;-45.120503652039325
1739209708.689417;-45.120503652039325
1739209708.6894176;-38.13080360867914
1739209708.6894186;-45.120503652039325
1739209708.6894193;-38.13080360867914
1739209708.6894202;-38.13080360867914
1739209708.6894212;-38.13080360867914
1739209708.689422;-45.120503652039325
1739209708.6894228;-45.120503652039325
1739209708.6894236;-45.120503652039325
1739209708.6894245;-35.57807855764607
1739209708.6894255;-32.816014438256545
1739209708.6894262;-38.13080360867914
1739209708.6894271;-35.57807855764607
1739209708.6894279;-38.13080360867914
1739209708.6894288;-35.57807855764607
1739209708.6894298;-45.120503652039325
1739209708.6894305;-45.120503652039325
1739209708.6894314;-45.120503652039325
1739209708.6894321;-45.120503652039325
1739209708.689433;-38.13080360867914
1739209708.689434;-45.120503652039325
1739209708.6894348;-45.120503652039325
1739209708.6894357;-45.120503652039325
1739209708.6894364;-45.120503652039325
1739209708.6894374;-38.13080360867914
1739209708.689438;-38.13080360867914
1739209708.689439;-45.120503652039325
1739209708.68944;-38.13080360867914
1739209708.6894407;-45.120503652039325
1739209708.6894417;-35.57807855764607
1739209708.6894424;-35.57807855764607
1739209708.6894433;-38.13080360867914
1739209708.6894443;-32.816014438256545
1739209708.689445;-45.120503652039325
1739209708.689446;-38.13080360867914
1739209708.6894467;-35.57807855764607
1739209708.6894476;-45.120503652039325
1739209708.6894486;-38.13080360867914
1739209708.6894493;-45.120503652039325
1739209708.6894503;-38.13080360867914
1739209708.689451;-45.120503652039325
1739209708.689452;-45.120503652039325
1739209708.689453;-45.120503652039325
1739209708.6894536;-45.120503652039325
1739209708.6894546;-45.120503652039325
1739209708.6894553;-33.981070128970906
1739209708.6894562;-31.141103565318893
1739209708.6894572;-38.13080360867914
1739209708.689458;-45.120503652039325
1739209708.6894588;-33.981070128970906
1739209708.6894596;-27.8777449560314
1739209708.6894605;-33.981070128970906
1739209708.6894612;-45.120503652039325
1739209708.6894622;-45.120503652039325
1739209708.6894631;-45.120503652039325
1739209708.6894639;-38.13080360867914
1739209708.6894648;-45.120503652039325
1739209708.6894655;-38.13080360867914
1739209708.6894665;-33.981070128970956
1739209708.6894674;-45.120503652039325
1739209708.6894681;-45.120503652039325
1739209708.689469;-38.13080360867914
1739209708.6894698;-38.13080360867914
1739209708.6894708;-45.120503652039325
1739209708.6894717;-45.120503652039325
1739209708.6894724;-38.13080360867914
1739209708.6894734;-28.58837851428586
1739209708.689474;-31.141103565318915
1739209708.689475;-45.120503652039325
1739209708.689476;-45.120503652039325
1739209708.6894767;-45.120503652039325
1739209708.6894777;-35.57807855764607
1739209708.6894784;-32.816014438256545
1739209708.6894794;-38.13080360867914
1739209708.6894803;-32.81601443825658
1739209708.689481;-35.57807855764607
1739209708.689482;-38.13080360867914
1739209708.6894827;-45.120503652039325
1739209708.6894836;-45.120503652039325
1739209708.6894846;-45.120503652039325
1739209708.6894853;-45.120503652039325
1739209708.6894863;-45.120503652039325
1739209708.689487;-31.141103565318915
1739209708.689488;-33.981070128970906
1739209708.6894886;-35.57807855764607
1739209708.6894896;-45.120503652039325
1739209708.6894906;-38.13080360867914
1739209708.6894913;-38.13080360867914
1739209708.6894922;-45.120503652039325
1739209708.689493;-35.57807855764607
1739209708.689494;-38.13080360867914
1739209708.6894948;-38.13080360867914
1739209708.6894956;-45.120503652039325
1739209708.6894965;-38.13080360867914
1739209708.6894972;-38.13080360867914
1739209708.6894982;-45.120503652039325
1739209708.6894991;-45.120503652039325
1739209708.6894999;-38.13080360867914
1739209708.6895008;-35.57807855764607
1739209708.6895015;-38.13080360867914
1739209708.6895025;-45.120503652039325
1739209708.6895034;-38.13080360867914
1739209708.6895041;-38.13080360867914
1739209708.689505;-38.13080360867914
1739209708.6895058;-45.120503652039325
1739209708.6895068;-38.13080360867914
1739209708.6895077;-32.816014438256545
1739209708.6895084;-33.981070128970906
1739209708.6895094;-45.120503652039325
1739209708.68951;-38.13080360867914
1739209708.689511;-38.13080360867914
1739209708.6895118;-38.13080360867914
1739209708.6895127;-38.13080360867914
1739209708.6895137;-33.981070128970906
1739209708.6895144;-38.13080360867914
1739209708.6895154;-33.981070128970906
1739209708.689516;-38.13080360867914
1739209708.689517;-45.120503652039325
1739209708.689518;-38.13080360867914
1739209708.6895187;-38.13080360867914
1739209708.6895196;-45.120503652039325
1739209708.6895204;-45.120503652039325
1739209708.6895213;-38.13080360867914
1739209708.6895223;-31.141103565318915
1739209708.689523;-45.120503652039325
1739209708.689524;-45.120503652039325
1739209708.6895247;-38.13080360867914
1739209708.6895256;-33.981070128970906
1739209708.6895266;-45.120503652039325
1739209708.6895273;-45.120503652039325
1739209708.6895282;-45.120503652039325
1739209708.689529;-31.141103565318915
1739209708.68953;-38.13080360867914
1739209708.6895308;-45.120503652039325
1739209708.6895316;-45.120503652039325
1739209708.6895325;-45.120503652039325
1739209708.6895332;-38.13080360867914
1739209708.6895342;-38.13080360867914
1739209708.689535;-38.13080360867914
1739209708.6895359;-31.14110356531892
1739209708.6895368;-45.120503652039325
1739209708.6895375;-45.120503652039325
1739209708.6895385;-45.120503652039325
1739209708.6895392;-38.13080360867914
1739209708.6895401;-32.816014438256545
1739209708.689541;-38.13080360867914
1739209708.6895418;-45.120503652039325
1739209708.6895428;-38.13080360867914
1739209708.6895435;-35.57807855764607
1739209708.6895444;-45.120503652039325
1739209708.6895454;-45.120503652039325
1739209708.689546;-45.120503652039325
1739209708.689547;-38.13080360867914
1739209708.6895478;-38.13080360867914
1739209708.6895487;-45.120503652039325
1739209708.6895497;-38.13080360867914
1739209708.6895504;-45.120503652039325
1739209708.6895514;-45.120503652039325
1739209708.689552;-35.57807855764607
1739209708.689553;-33.981070128970906
1739209708.689554;-45.120503652039325
1739209708.6895547;-45.120503652039325
1739209708.6895556;-35.57807855764607
1739209708.6895564;-33.981070128970906
1739209708.6895573;-45.120503652039325
1739209708.689558;-38.13080360867914
1739209708.689559;-38.13080360867914
1739209708.68956;-33.981070128970906
1739209708.6895607;-35.57807855764607
1739209708.6895616;-45.120503652039325
1739209708.6895623;-45.120503652039325
1739209708.6895633;-33.981070128970906
1739209708.6895642;-45.120503652039325
1739209708.689565;-45.120503652039325
1739209708.689566;-38.13080360867914
1739209708.6895666;-38.13080360867914
1739209708.6895676;-45.120503652039325
1739209708.6895685;-45.120503652039325
1739209708.6895692;-38.13080360867914
1739209708.6895702;-45.120503652039325
1739209708.689571;-45.120503652039325
1739209708.6895719;-38.13080360867914
1739209708.6895728;-38.13080360867914
1739209708.6895735;-45.120503652039325
1739209708.6895745;-35.57807855764607
1739209708.6895752;-45.120503652039325
1739209708.6895761;-45.120503652039325
1739209708.689577;-33.981070128970906
1739209708.6895778;-38.13080360867914
1739209708.6895788;-45.120503652039325
1739209708.6895795;-45.120503652039325
1739209708.6895804;-33.981070128970906
1739209708.6895812;-45.120503652039325
1739209708.689582;-45.120503652039325
1739209708.689583;-45.120503652039325
1739209708.6895838;-45.120503652039325
1739209708.6895847;-33.981070128970906
1739209708.6895854;-32.816014438256545
1739209708.6895864;-45.120503652039325
1739209708.6895874;-45.120503652039325
1739209708.689588;-35.57807855764607
1739209708.689589;-38.13080360867914
1739209708.6895897;-38.13080360867914
1739209708.6895907;-38.13080360867914
1739209708.6895916;-38.13080360867914
1739209708.6895924;-38.13080360867914
1739209708.6895933;-45.120503652039325
1739209708.689594;-45.120503652039325
1739209708.689595;-45.120503652039325
1739209708.689596;-45.120503652039325
1739209708.6895967;-45.120503652039325
1739209708.6895976;-38.13080360867914
1739209708.6895983;-45.120503652039325
1739209708.6895993;-45.120503652039325
1739209708.6896002;-38.13080360867914
1739209708.689601;-38.13080360867914
1739209708.689602;-45.120503652039325
1739209708.6896026;-45.120503652039325
1739209708.6896036;-45.120503652039325
1739209708.6896043;-45.120503652039325
1739209708.6896052;-45.120503652039325
1739209708.6896062;-38.13080360867914
1739209708.689607;-35.57807855764607
1739209708.6896079;-45.120503652039325
1739209708.6896086;-45.120503652039325
1739209708.6896095;-33.981070128970906
1739209708.6896105;-38.13080360867914
1739209708.6896112;-38.13080360867914
1739209708.6896122;-45.120503652039325
1739209708.6896129;-45.120503652039325
1739209708.6896138;-38.13080360867914
1739209708.6896148;-38.13080360867914
1739209708.6896155;-45.120503652039325
1739209708.6896164;-45.120503652039325
1739209708.6896172;-45.120503652039325
1739209708.689618;-45.120503652039325
1739209708.689619;-33.981070128970906
1739209708.6896198;-33.981070128970906
1739209708.6896207;-45.120503652039325
1739209708.6896214;-38.13080360867914
1739209708.6896224;-38.13080360867914
1739209708.6896234;-35.57807855764607
1739209708.689624;-45.120503652039325
1739209708.689625;-45.120503652039325
1739209708.6896257;-38.13080360867914
1739209708.6896267;-45.120503652039325
1739209708.6896274;-45.120503652039325
1739209708.6896284;-45.120503652039325
1739209708.6896293;-45.120503652039325
1739209708.68963;-45.120503652039325
1739209708.689631;-45.120503652039325
1739209708.6896317;-45.120503652039325
1739209708.6896327;-31.141103565318915
1739209708.6896336;-33.981070128970906
1739209708.6896343;-38.13080360867914
1739209708.6896353;-45.120503652039325
1739209708.689636;-45.120503652039325
1739209708.689637;-45.120503652039325
1739209708.689638;-45.120503652039325
1739209708.6896386;-45.120503652039325
1739209708.6896396;-45.120503652039325
1739209708.6896403;-38.13080360867914
1739209708.6896412;-38.13080360867914
1739209708.6896422;-38.13080360867914
1739209708.689643;-45.120503652039325
1739209708.6896439;-38.13080360867914
1739209708.6896446;-35.57807855764607
1739209708.6896455;-38.13080360867914
1739209708.6896465;-45.120503652039325
1739209708.6896472;-38.13080360867914
1739209708.6896482;-32.816014438256545
1739209708.6896489;-38.13080360867914
1739209708.6896498;-35.57807855764607
1739209708.6896508;-33.981070128970906
1739209708.6896515;-38.13080360867914
1739209708.6896524;-38.13080360867914
1739209708.6896532;-33.981070128970906
1739209708.689654;-31.141103565318915
1739209708.6896548;-38.13080360867914
1739209708.6896558;-38.13080360867914
1739209708.6896567;-45.120503652039325
1739209708.6896574;-38.13080360867914
1739209708.6896584;-45.120503652039325
1739209708.689659;-35.57807855764607
1739209708.68966;-33.981070128970906
1739209708.689661;-32.816014438256545
1739209708.6896617;-45.120503652039325
1739209708.6896627;-38.13080360867914
1739209708.6896634;-35.57807855764607
1739209708.6896644;-38.13080360867914
1739209708.6896653;-45.120503652039325
1739209708.689666;-45.120503652039325
1739209708.689667;-33.981070128970906
1739209708.6896677;-31.141103565318915
1739209708.6896687;-38.13080360867914
1739209708.6896696;-45.120503652039325
1739209708.6896703;-38.13080360867914
1739209708.6896713;-33.981070128970906
1739209708.689672;-45.120503652039325
1739209708.689673;-38.13080360867914
1739209708.689674;-45.120503652039325
1739209708.6896746;-31.141103565318915
1739209708.6896756;-45.120503652039325
1739209708.6896763;-45.120503652039325
1739209708.6896772;-45.120503652039325
1739209708.689678;-33.981070128970906
1739209708.689679;-45.120503652039325
1739209708.6896799;-45.120503652039325
1739209708.6896806;-45.120503652039325
1739209708.6896815;-33.981070128970906
1739209708.6896822;-35.57807855764607
1739209708.6896832;-38.13080360867914
1739209708.6896842;-45.120503652039325
1739209708.6896849;-45.120503652039325
1739209708.6896858;-35.57807855764607
1739209708.6896865;-38.13080360867914
1739209708.6896875;-45.120503652039325
1739209708.6896884;-33.981070128970906
1739209708.6896892;-38.13080360867914
1739209708.68969;-38.13080360867914
1739209708.6896908;-45.120503652039325
1739209708.6896918;-38.13080360867914
1739209708.6896927;-45.120503652039325
1739209708.6896935;-45.120503652039325
1739209708.6896944;-45.120503652039325
1739209708.6896951;-45.120503652039325
1739209708.689696;-45.120503652039325
1739209708.689697;-45.120503652039325
1739209708.6896977;-35.57807855764607
1739209708.6896987;-38.13080360867914
1739209708.6896994;-38.13080360867914
1739209708.6897004;-38.13080360867914
1739209708.689701;-45.120503652039325
1739209708.689702;-33.981070128970906
1739209708.689703;-45.120503652039325
1739209708.6897037;-45.120503652039325
1739209708.6897047;-38.13080360867914
1739209708.6897054;-33.981070128970906
1739209708.6897063;-45.120503652039325
1739209708.6897073;-33.981070128970906
1739209708.689708;-45.120503652039325
1739209708.689709;-27.267205301931607
1739209708.6897097;-33.981070128970906
1739209708.6897106;-45.120503652039325
1739209708.6897116;-35.57807855764607
1739209708.6897123;-38.13080360867914
1739209708.6897132;-45.120503652039325
1739209708.689714;-45.120503652039325
1739209708.689715;-45.120503652039325
1739209708.6897159;-35.57807855764607
1739209708.6897166;-45.120503652039325
1739209708.6897175;-38.13080360867914
1739209708.6897182;-45.120503652039325
1739209708.6897192;-38.13080360867914
1739209708.6897202;-35.57807855764607
1739209708.6897209;-45.120503652039325
1739209708.6897218;-45.120503652039325
1739209708.6897225;-28.992665084841942
1739209708.6897235;-33.981070128970906
1739209708.6897242;-45.120503652039325
1739209708.6897252;-45.120503652039325
1739209708.689726;-33.981070128970906
1739209708.6897268;-38.13080360867914
1739209708.6897278;-38.13080360867914
1739209708.6897285;-45.120503652039325
1739209708.6897295;-45.120503652039325
1739209708.6897304;-45.120503652039325
1739209708.6897311;-38.13080360867914
1739209708.689732;-45.120503652039325
1739209708.6897328;-38.13080360867914
1739209708.6897337;-38.13080360867914
1739209708.6897347;-45.120503652039325
1739209708.6897354;-45.120503652039325
1739209708.6897364;-45.120503652039325
1739209708.689737;-45.120503652039325
1739209708.689738;-35.57807855764607
1739209708.689739;-38.13080360867914
1739209708.6897397;-45.120503652039325
1739209708.6897407;-45.120503652039325
1739209708.6897414;-38.13080360867914
1739209708.6897423;-45.120503652039325
1739209708.6897433;-38.13080360867914
1739209708.689744;-38.13080360867914
1739209708.689745;-45.120503652039325
1739209708.6897457;-38.13080360867914
1739209708.6897466;-38.13080360867914
1739209708.6897473;-38.13080360867914
1739209708.6897483;-45.120503652039325
1739209708.6897492;-38.13080360867914
1739209708.68975;-38.13080360867914
1739209708.689751;-38.13080360867914
1739209708.6897516;-38.13080360867914
1739209708.6897526;-45.120503652039325
1739209708.6897535;-45.120503652039325
1739209708.6897542;-32.816014438256545
1739209708.6897552;-38.13080360867914
1739209708.689756;-45.120503652039325
1739209708.6897569;-35.57807855764607
1739209708.6897578;-38.13080360867914
1739209708.6897585;-45.120503652039325
1739209708.6897595;-45.120503652039325
1739209708.6897602;-45.120503652039325
1739209708.6897612;-45.120503652039325
1739209708.689762;-38.13080360867914
1739209708.6897628;-45.120503652039325
1739209708.6897638;-45.120503652039325
1739209708.6897645;-45.120503652039325
1739209708.6897655;-45.120503652039325
1739209708.6897664;-45.120503652039325
1739209708.6897671;-38.13080360867914
1739209708.689768;-38.13080360867914
1739209708.6897688;-45.120503652039325
1739209708.6897697;-45.120503652039325
1739209708.6897705;-45.120503652039325
1739209708.6897714;-33.981070128970906
1739209708.6897724;-35.57807855764607
1739209708.689773;-45.120503652039325
1739209708.689774;-38.13080360867914
1739209708.6897748;-38.13080360867914
1739209708.6897757;-38.13080360867914
1739209708.6897767;-45.120503652039325
1739209708.6897774;-45.120503652039325
1739209708.6897783;-38.13080360867914
1739209708.689779;-45.120503652039325
1739209708.68978;-45.120503652039325
1739209708.689781;-38.13080360867914
1739209708.6897817;-38.13080360867914
1739209708.6897826;-38.13080360867914
1739209708.6897833;-38.13080360867914
1739209708.6897843;-45.120503652039325
1739209708.6897852;-38.13080360867914
1739209708.689786;-35.57807855764607
1739209708.689787;-45.120503652039325
1739209708.6897876;-45.120503652039325
1739209708.6897886;-35.57807855764607
1739209708.6897895;-38.13080360867914
1739209708.6897902;-45.120503652039325
1739209708.6897912;-35.57807855764607
1739209708.689792;-38.13080360867914
1739209708.6897929;-45.120503652039325
1739209708.6897936;-38.13080360867914
1739209708.6897945;-38.13080360867914
1739209708.6897955;-45.120503652039325
1739209708.6897962;-38.13080360867914
1739209708.6897972;-35.57807855764607
1739209708.6897979;-38.13080360867914
1739209708.6897988;-45.120503652039325
1739209708.6897998;-38.13080360867914
1739209708.6898005;-45.120503652039325
1739209708.6898015;-38.13080360867914
1739209708.6898022;-45.120503652039325
1739209708.6898031;-45.120503652039325
1739209708.689804;-38.13080360867914
1739209708.6898048;-45.120503652039325
1739209708.6898057;-33.981070128970906
1739209708.6898065;-28.992665084841942
1739209708.6898074;-45.120503652039325
1739209708.6898084;-38.13080360867914
1739209708.689809;-45.120503652039325
1739209708.68981;-38.13080360867914
1739209708.6898108;-45.120503652039325
1739209708.6898117;-38.13080360867914
1739209708.6898127;-38.13080360867914
1739209708.6898134;-38.13080360867914
1739209708.6898143;-38.13080360867914
1739209708.689815;-38.13080360867914
1739209708.689816;-38.13080360867914
1739209708.689817;-45.120503652039325
1739209708.6898177;-45.120503652039325
1739209708.6898186;-45.120503652039325
1739209708.6898193;-33.981070128970906
1739209708.6898203;-28.58837851428586
1739209708.689821;-45.120503652039325
1739209708.689822;-38.13080360867914
1739209708.689823;-32.816014438256545
1739209708.6898236;-33.981070128970906
1739209708.6898246;-45.120503652039325
1739209708.6898253;-33.981070128970906
1739209708.6898263;-33.981070128970906
1739209708.6898272;-38.13080360867914
1739209708.689828;-38.13080360867914
1739209708.6898289;-38.13080360867914
1739209708.6898296;-35.57807855764607
1739209708.6898305;-35.57807855764607
1739209708.6898315;-38.13080360867914
1739209708.6898322;-45.120503652039325
1739209708.6898332;-45.120503652039325
1739209708.6898339;-38.13080360867914
1739209708.6898348;-45.120503652039325
1739209708.6898358;-45.120503652039325
1739209708.6898365;-35.57807855764607
1739209708.6898375;-38.13080360867914
1739209708.6898382;-45.120503652039325
1739209708.6898391;-38.13080360867914
1739209708.68984;-38.13080360867914
1739209708.6898408;-30.49652367304973
1739209708.6898417;-45.120503652039325
1739209708.6898425;-38.13080360867914
1739209708.6898434;-38.13080360867914
1739209708.6898441;-33.981070128970906
1739209708.689845;-38.13080360867914
1739209708.689846;-45.120503652039325
1739209708.6898468;-38.13080360867914
1739209708.6898477;-31.141103565318915
1739209708.6898484;-38.13080360867914
1739209708.6898494;-45.120503652039325
1739209708.6898503;-45.120503652039325
1739209708.689851;-45.120503652039325
1739209708.689852;-45.120503652039325
1739209708.6898527;-38.13080360867914
1739209708.6898537;-45.120503652039325
1739209708.6898546;-45.120503652039325
1739209708.6898553;-32.816014438256545
1739209708.6898563;-38.13080360867914
1739209708.689857;-45.120503652039325
1739209708.689858;-38.13080360867914
1739209708.689859;-38.13080360867914
1739209708.6898596;-35.57807855764607
1739209708.6898606;-45.120503652039325
1739209708.6898613;-38.13080360867914
1739209708.6898623;-31.141103565318893
1739209708.6898632;-45.120503652039325
1739209708.689864;-45.120503652039325
1739209708.6898649;-38.13080360867914
1739209708.6898656;-38.13080360867914
1739209708.6898665;-38.13080360867914
1739209708.6898673;-35.57807855764607
1739209708.6898682;-35.57807855764607
1739209708.6898692;-45.120503652039325
1739209708.6898699;-38.13080360867914
1739209708.6898708;-38.13080360867914
1739209708.6898715;-38.13080360867914
1739209708.6898725;-45.120503652039325
1739209708.6898735;-38.13080360867914
1739209708.6898742;-45.120503652039325
1739209708.6898751;-38.13080360867914
1739209708.6898758;-38.13080360867914
1739209708.6898768;-45.120503652039325
1739209708.6898777;-45.120503652039325
1739209708.6898785;-38.13080360867914
1739209708.6898794;-38.13080360867914
1739209708.6898801;-33.981070128970906
1739209708.689881;-38.13080360867914
1739209708.689882;-45.120503652039325
1739209708.6898828;-45.120503652039325
1739209708.6898837;-38.13080360867914
1739209708.6898844;-35.57807855764607
1739209708.6898854;-38.13080360867914
1739209708.6898863;-45.120503652039325
1739209708.689887;-38.13080360867914
1739209708.689888;-35.57807855764607
1739209708.6898887;-38.13080360867914
1739209708.6898897;-38.13080360867914
1739209708.6898904;-45.120503652039325
1739209708.6898913;-45.120503652039325
1739209708.6898923;-38.13080360867914
1739209708.689893;-32.816014438256545
1739209708.689894;-38.13080360867914
1739209708.6898947;-45.120503652039325
1739209708.6898956;-38.13080360867914
1739209708.6898966;-38.13080360867914
1739209708.6898973;-45.120503652039325
1739209708.6898983;-45.120503652039325
1739209708.689899;-38.13080360867914
1739209708.6899;-32.816014438256545
1739209708.6899054;-33.981070128970906
1739209708.689911;-45.120503652039325
1739209708.6899164;-45.120503652039325
1739209708.6899219;-45.120503652039325
1739209708.6899273;-38.13080360867914
1739209708.6899326;-45.120503652039325
1739209708.689938;-32.816014438256545
1739209708.6899436;-38.13080360867914
1739209708.689949;-38.13080360867914
1739209708.6899545;-38.13080360867914
1739209708.68996;-45.120503652039325
1739209708.6899655;-38.13080360867914
1739209708.689971;-45.120503652039325
1739209708.6899765;-45.120503652039325
1739209708.689982;-45.120503652039325
1739209708.6899872;-45.120503652039325
1739209708.6899927;-38.13080360867914
1739209708.6899981;-35.57807855764607
1739209708.6900036;-38.13080360867914
1739209708.690009;-45.120503652039325
1739209708.6900146;-45.120503652039325
1739209708.69002;-45.120503652039325
1739209708.6900256;-38.13080360867914
1739209708.690031;-38.13080360867914
1739209708.6900365;-38.13080360867914
1739209708.6900418;-45.120503652039325
1739209708.6900473;-38.13080360867914
1739209708.6900527;-35.57807855764607
1739209708.6900582;-38.13080360867914
1739209708.6900637;-38.13080360867914
1739209708.6900692;-45.120503652039325
1739209708.6900747;-38.13080360867914
1739209708.6900802;-38.13080360867914
1739209708.6900856;-45.120503652039325
1739209708.6900911;-38.13080360867914
1739209708.6900964;-45.120503652039325
1739209708.6901019;-45.120503652039325
1739209708.6901073;-45.120503652039325
1739209708.6901128;-38.13080360867914
1739209708.6901183;-38.13080360867914
1739209708.6901238;-45.120503652039325
1739209708.6901293;-45.120503652039325
1739209708.6901348;-38.13080360867914
1739209708.6901402;-30.49652367304973
1739209708.6901457;-33.981070128970906
1739209708.6901512;-45.120503652039325
1739209708.6901565;-45.120503652039325
1739209708.690162;-32.816014438256545
1739209708.6901674;-38.13080360867914
1739209708.690173;-45.120503652039325
