CAN Message; 0x1a7:0000c96387ec074e
1739209592.8879316;-45.120503652039325
1739209592.8879442;-45.120503652039325
1739209592.8879569;-45.120503652039325
1739209592.8879695;-38.13080360867914
1739209592.8879821;-35.57807855764607
1739209592.8879948;-38.13080360867914
1739209592.8880072;-38.13080360867914
1739209592.8880198;-38.13080360867914
1739209592.8880324;-35.57807855764607
1739209592.888045;-45.120503652039325
1739209592.8880577;-38.13080360867914
1739209592.8880703;-45.120503652039325
1739209592.888083;-38.13080360867914
1739209592.8880954;-45.120503652039325
1739209592.888108;-45.120503652039325
1739209592.8881207;-38.13080360867914
1739209592.8881333;-45.120503652039325
1739209592.888146;-38.13080360867914
1739209592.8881586;-38.13080360867914
1739209592.8881712;-45.120503652039325
1739209592.8881836;-30.49652367304973
1739209592.8881962;-35.57807855764607
1739209592.8882089;-35.57807855764607
1739209592.8882215;-38.13080360867914
1739209592.8882341;-45.120503652039325
1739209592.8882468;-38.13080360867914
1739209592.8882594;-38.13080360867914
1739209592.8882718;-38.13080360867914
1739209592.8882844;-38.13080360867914
1739209592.888297;-38.13080360867914
1739209592.8883097;-38.13080360867914
1739209592.8883224;-38.13080360867914
1739209592.888335;-45.120503652039325
1739209592.8883476;-35.57807855764607
1739209592.88836;-35.57807855764607
1739209592.8883727;-38.13080360867914
1739209592.8883853;-33.981070128970906
1739209592.888398;-33.981070128970906
1739209592.8884106;-45.120503652039325
1739209592.8884232;-45.120503652039325
1739209592.8884358;-38.13080360867914
1739209592.8884482;-35.57807855764607
1739209592.8884609;-38.13080360867914
1739209592.8884735;-38.13080360867914
1739209592.8884861;-32.816014438256545
1739209592.8884988;-38.13080360867914
1739209592.8885114;-38.13080360867914
1739209592.888524;-45.120503652039325
1739209592.8885365;-38.13080360867914
1739209592.888549;-38.13080360867914
1739209592.8885617;-45.120503652039325
1739209592.8885744;-38.13080360867914
1739209592.888587;-45.120503652039325
1739209592.8885996;-45.120503652039325
1739209592.8886123;-32.816014438256545
1739209592.8886247;-38.13080360867914
1739209592.8886373;-45.120503652039325
1739209592.88865;-38.13080360867914
1739209592.8886626;-35.57807855764607
1739209592.8886752;-45.120503652039325
1739209592.8886878;-38.13080360867914
1739209592.8887005;-38.13080360867914
1739209592.888713;-45.120503652039325
1739209592.8887255;-45.120503652039325
1739209592.8887382;-38.13080360867914
1739209592.8765228;-33.981070128970906
1739209592.8765266;-38.13080360867914
1739209592.8765304;-38.13080360867914
1739209592.8765342;-31.141103565318893
1739209592.8765378;-45.120503652039325
1739209592.8765416;-45.120503652039325
1739209592.8765454;-38.13080360867914
1739209592.8765492;-45.120503652039325
1739209592.876553;-38.13080360867914
1739209592.8765566;-45.120503652039325
1739209592.8765604;-38.13080360867914
1739209592.8765643;-45.120503652039325
1739209592.876568;-35.57807855764607
1739209592.876572;-32.816014438256545
1739209592.8765757;-45.120503652039325
1739209592.8765793;-38.13080360867914
1739209592.876583;-38.13080360867914
1739209592.876587;-35.57807855764607
1739209592.8765907;-45.120503652039325
1739209592.8765945;-38.13080360867914
1739209592.8765981;-38.13080360867914
1739209592.876602;-45.120503652039325
1739209592.8766057;-45.120503652039325
1739209592.8766096;-45.120503652039325
1739209592.8766134;-45.120503652039325
1739209592.8766172;-45.120503652039325
1739209592.8766208;-45.120503652039325
1739209592.8766246;-45.120503652039325
1739209592.8766284;-45.120503652039325
1739209592.8766322;-45.120503652039325
1739209592.876636;-38.13080360867914
1739209592.8766396;-45.120503652039325
1739209592.8766434;-38.13080360867914
1739209592.8766472;-45.120503652039325
1739209592.876651;-38.13080360867914
1739209592.8766549;-32.816014438256545
1739209592.8766587;-32.816014438256545
1739209592.8766623;-31.141103565318893
1739209592.876666;-35.57807855764607
1739209592.87667;-38.13080360867914
1739209592.8766737;-38.13080360867914
1739209592.8766775;-38.13080360867914
1739209592.876681;-45.120503652039325
1739209592.876685;-45.120503652039325
1739209592.8766887;-45.120503652039325
1739209592.8766925;-38.13080360867914
1739209592.8766963;-45.120503652039325
1739209592.8767002;-45.120503652039325
1739209592.8767037;-45.120503652039325
1739209592.8767076;-45.120503652039325
1739209592.8767114;-38.13080360867914
1739209592.8767152;-38.13080360867914
1739209592.876719;-35.57807855764607
1739209592.8767226;-28.21854285175415
1739209592.8767264;-38.13080360867914
1739209592.8767302;-38.13080360867914
1739209592.876734;-38.13080360867914
1739209592.8767378;-32.816014438256545
1739209592.8767414;-38.13080360867914
1739209592.8767452;-45.120503652039325
1739209592.876749;-45.120503652039325
1739209592.8767529;-45.120503652039325
1739209592.8767567;-45.120503652039325
1739209592.8767605;-38.13080360867914
1739209592.876764;-38.13080360867914
1739209592.8767679;-45.120503652039325
1739209592.8767717;-38.13080360867914
1739209592.8767755;-38.13080360867914
1739209592.8767793;-45.120503652039325
1739209592.876783;-45.120503652039325
1739209592.8767867;-38.13080360867914
1739209592.8767905;-38.13080360867914
1739209592.8767943;-45.120503652039325
1739209592.8767982;-45.120503652039325
1739209592.876802;-38.13080360867914
1739209592.8768055;-45.120503652039325
1739209592.8768094;-38.13080360867914
1739209592.8768132;-24.151403521958727
1739209592.876817;-35.57807855764607
1739209592.8768208;-45.120503652039325
1739209592.8768244;-38.13080360867914
1739209592.8768282;-35.57807855764607
1739209592.876832;-38.13080360867914
1739209592.8768358;-45.120503652039325
1739209592.8768396;-45.120503652039325
1739209592.8768435;-31.141103565318943
1739209592.876847;-45.120503652039325
1739209592.8768508;-32.816014438256545
1739209592.8768547;-45.120503652039325
1739209592.8768585;-45.120503652039325
1739209592.8768623;-33.981070128970906
1739209592.8768659;-45.120503652039325
1739209592.8768697;-45.120503652039325
1739209592.8768735;-30.49652367304973
1739209592.8768773;-38.13080360867914
1739209592.8768811;-45.120503652039325
1739209592.876885;-38.13080360867914
1739209592.8768885;-35.57807855764607
1739209592.8768923;-45.120503652039325
1739209592.8768961;-45.120503652039325
1739209592.8769;-38.13080360867914
1739209592.8769038;-45.120503652039325
1739209592.8769073;-38.13080360867914
1739209592.8769112;-35.57807855764607
1739209592.876915;-45.120503652039325
1739209592.8769188;-38.13080360867914
1739209592.8769226;-38.13080360867914
1739209592.8769262;-45.120503652039325
1739209592.87693;-38.13080360867914
1739209592.8769338;-38.13080360867914
1739209592.8769376;-45.120503652039325
1739209592.8769414;-38.13080360867914
1739209592.8769453;-38.13080360867914
1739209592.8769488;-38.13080360867914
1739209592.8769526;-38.13080360867914
1739209592.8769565;-38.13080360867914
1739209592.8769603;-45.120503652039325
1739209592.876964;-38.13080360867914
1739209592.8769677;-35.57807855764607
1739209592.8769715;-38.13080360867914
1739209592.8769753;-38.13080360867914
1739209592.876979;-38.13080360867914
1739209592.876983;-31.141103565318915
1739209592.8769867;-32.816014438256545
1739209592.8769903;-38.13080360867914
1739209592.8769941;-45.120503652039325
1739209592.876998;-45.120503652039325
1739209592.8770018;-45.120503652039325
1739209592.8770056;-38.13080360867914
1739209592.8770092;-45.120503652039325
1739209592.877013;-38.13080360867914
1739209592.8770168;-35.57807855764607
1739209592.8770206;-45.120503652039325
1739209592.8770244;-38.13080360867914
1739209592.8770282;-38.13080360867914
1739209592.8770318;-38.13080360867914
1739209592.8770356;-33.981070128970906
1739209592.8770394;-45.120503652039325
1739209592.8770432;-38.13080360867914
1739209592.877047;-38.13080360867914
1739209592.8770506;-45.120503652039325
1739209592.8770545;-45.120503652039325
1739209592.8770583;-38.13080360867914
1739209592.877062;-35.57807855764607
1739209592.877066;-38.13080360867914
1739209592.8770697;-45.120503652039325
1739209592.8770733;-45.120503652039325
1739209592.877077;-35.57807855764607
1739209592.877081;-38.13080360867914
1739209592.8770847;-38.13080360867914
1739209592.8770885;-35.57807855764607
1739209592.8770921;-38.13080360867914
1739209592.877096;-45.120503652039325
1739209592.8770998;-45.120503652039325
1739209592.8771036;-45.120503652039325
1739209592.8771074;-45.120503652039325
1739209592.877111;-33.981070128970906
1739209592.8771148;-35.57807855764607
1739209592.8771186;-38.13080360867914
1739209592.8771224;-45.120503652039325
1739209592.8771262;-45.120503652039325
1739209592.87713;-38.13080360867914
1739209592.8771336;-38.13080360867914
1739209592.8771374;-45.120503652039325
1739209592.8771412;-45.120503652039325
1739209592.877145;-45.120503652039325
1739209592.8771489;-38.13080360867914
1739209592.8771524;-38.13080360867914
1739209592.8771563;-38.13080360867914
1739209592.87716;-38.13080360867914
1739209592.877164;-38.13080360867914
1739209592.8771677;-45.120503652039325
1739209592.8771715;-35.57807855764607
1739209592.877175;-38.13080360867914
1739209592.877179;-38.13080360867914
1739209592.8771827;-38.13080360867914
1739209592.8771865;-38.13080360867914
1739209592.8771904;-38.13080360867914
1739209592.877194;-38.13080360867914
1739209592.8771977;-38.13080360867914
1739209592.8772016;-38.13080360867914
1739209592.8772054;-38.13080360867914
1739209592.8772092;-45.120503652039325
1739209592.877213;-38.13080360867914
1739209592.8772166;-45.120503652039325
1739209592.8772204;-45.120503652039325
1739209592.8772242;-38.13080360867914
1739209592.877228;-38.13080360867914
1739209592.8772318;-38.13080360867914
1739209592.8772354;-45.120503652039325
1739209592.8772392;-38.13080360867914
1739209592.877243;-35.57807855764607
1739209592.8772469;-45.120503652039325
1739209592.8772507;-32.816014438256545
1739209592.8772545;-35.57807855764607
1739209592.877258;-38.13080360867914
1739209592.8772619;-45.120503652039325
1739209592.8772657;-38.13080360867914
1739209592.8772695;-38.13080360867914
1739209592.8772733;-45.120503652039325
1739209592.877277;-38.13080360867914
1739209592.8772807;-38.13080360867914
1739209592.8772845;-45.120503652039325
1739209592.8772883;-45.120503652039325
1739209592.8772922;-38.13080360867914
1739209592.8772957;-38.13080360867914
1739209592.8772995;-38.13080360867914
1739209592.8773034;-45.120503652039325
1739209592.8773072;-38.13080360867914
1739209592.877311;-45.120503652039325
1739209592.8773148;-38.13080360867914
1739209592.8773184;-32.816014438256545
1739209592.8773222;-38.13080360867914
1739209592.877326;-45.120503652039325
1739209592.8887508;-38.13080360867914
1739209592.8887634;-45.120503652039325
1739209592.888776;-38.13080360867914
1739209592.8887887;-35.57807855764607
1739209592.888801;-38.13080360867914
1739209592.8888137;-38.13080360867914
1739209592.8888264;-45.120503652039325
1739209592.888839;-45.120503652039325
1739209592.8888516;-35.57807855764607
1739209592.8888643;-38.13080360867914
1739209592.888877;-38.13080360867914
1739209592.8888893;-38.13080360867914
1739209592.888902;-38.13080360867914
1739209592.8889146;-35.57807855764607
1739209592.8889272;-38.13080360867914
1739209592.8889399;-45.120503652039325
1739209592.8889525;-38.13080360867914
1739209592.8889651;-32.816014438256545
1739209592.8889775;-38.13080360867914
1739209592.8889902;-38.13080360867914
1739209592.8890028;-33.981070128970906
1739209592.8890154;-38.13080360867914
1739209592.889028;-38.13080360867914
1739209592.8890407;-38.13080360867914
1739209592.8890533;-35.57807855764607
1739209592.8890657;-38.13080360867914
1739209592.8890784;-45.120503652039325
1739209592.889091;-45.120503652039325
1739209592.8891037;-35.57807855764607
1739209592.8891163;-33.981070128970906
1739209592.889129;-33.981070128970906
1739209592.8891416;-38.13080360867914
1739209592.889154;-45.120503652039325
1739209592.8891666;-31.141103565318915
1739209592.8891792;-38.13080360867914
1739209592.8891919;-45.120503652039325
1739209592.8892045;-33.981070128970906
1739209592.8892171;-32.816014438256545
1739209592.8892298;-38.13080360867914
1739209592.8892422;-45.120503652039325
1739209592.8892548;-38.13080360867914
1739209592.8892674;-35.57807855764607
1739209592.88928;-45.120503652039325
1739209592.8892927;-38.13080360867914
1739209592.8893054;-38.13080360867914
1739209592.889318;-45.120503652039325
1739209592.8893304;-45.120503652039325
1739209592.889343;-45.120503652039325
1739209592.8893557;-45.120503652039325
1739209592.8893683;-38.13080360867914
1739209592.889381;-38.13080360867914
1739209592.8893936;-45.120503652039325
1739209592.8894062;-45.120503652039325
1739209592.8894186;-35.57807855764607
1739209592.8894312;-35.57807855764607
1739209592.8894439;-45.120503652039325
1739209592.8894565;-38.13080360867914
1739209592.8894691;-45.120503652039325
1739209592.8894818;-45.120503652039325
1739209592.8894944;-38.13080360867914
1739209592.8895068;-38.13080360867914
1739209592.8895195;-38.13080360867914
1739209592.889532;-38.13080360867914
1739209592.8895447;-45.120503652039325
1739209592.8895574;-45.120503652039325
1739209592.88957;-38.13080360867914
1739209592.8895826;-45.120503652039325
1739209592.889595;-38.13080360867914
1739209592.8896077;-38.13080360867914
1739209592.8896203;-45.120503652039325
1739209592.889633;-45.120503652039325
1739209592.8896456;-38.13080360867914
1739209592.8896582;-38.13080360867914
1739209592.8896708;-45.120503652039325
1739209592.8896832;-38.13080360867914
1739209592.889696;-38.13080360867914
1739209592.8897085;-28.58837851428586
1739209592.8897212;-28.58837851428586
1739209592.8897338;-38.13080360867914
1739209592.8897464;-45.120503652039325
1739209592.889759;-32.816014438256545
1739209592.8897715;-33.981070128970906
1739209592.889784;-45.120503652039325
1739209592.8897967;-38.13080360867914
1739209592.8898094;-45.120503652039325
1739209592.889822;-38.13080360867914
1739209592.8898346;-33.981070128970906
1739209592.8898473;-35.57807855764607
1739209592.8898597;-38.13080360867914
1739209592.8898723;-45.120503652039325
1739209592.889885;-38.13080360867914
1739209592.8898976;-45.120503652039325
1739209592.8899102;-38.13080360867914
1739209592.8899229;-32.816014438256545
1739209592.8899355;-45.120503652039325
1739209592.889948;-45.120503652039325
1739209592.8899605;-38.13080360867914
1739209592.8899732;-38.13080360867914
1739209592.8899858;-33.981070128970906
1739209592.8899984;-45.120503652039325
1739209592.890011;-33.981070128970906
1739209592.8900237;-29.438486411369333
1739209592.890036;-38.13080360867914
1739209592.8900487;-45.120503652039325
1739209592.8900614;-35.57807855764607
1739209592.890074;-35.57807855764607
1739209592.8900867;-38.13080360867914
1739209592.8900993;-32.816014438256545
1739209592.890112;-45.120503652039325
1739209592.8901243;-38.13080360867914
1739209592.890137;-45.120503652039325
1739209592.8901496;-45.120503652039325
1739209592.8901622;-45.120503652039325
1739209592.8901749;-45.120503652039325
1739209592.8901875;-32.816014438256545
1739209592.8902001;-38.13080360867914
1739209592.8902125;-35.57807855764607
1739209592.8902252;-26.991370085610736
1739209592.8902378;-45.120503652039325
1739209592.8902504;-35.57807855764607
1739209592.890263;-38.13080360867914
1739209592.8902757;-35.57807855764607
1739209592.8902884;-45.120503652039325
1739209592.8903008;-45.120503652039325
1739209592.8903134;-45.120503652039325
1739209592.890326;-45.120503652039325
1739209592.8903387;-38.13080360867914
1739209592.8903513;-45.120503652039325
1739209592.890364;-38.13080360867914
1739209592.8903766;-38.13080360867914
1739209592.890389;-33.981070128970906
1739209592.8904016;-38.13080360867914
1739209592.8904142;-38.13080360867914
1739209592.8904269;-26.035653463252796
1739209592.8904395;-33.981070128970906
1739209592.8904521;-45.120503652039325
1739209592.8904648;-38.13080360867914
1739209592.8904772;-35.57807855764607
1739209592.8904898;-45.120503652039325
1739209592.8905025;-45.120503652039325
1739209592.890515;-45.120503652039325
1739209592.8905277;-33.981070128970956
1739209592.8905404;-45.120503652039325
1739209592.890553;-45.120503652039325
1739209592.8905654;-45.120503652039325
1739209592.890578;-45.120503652039325
1739209592.8905907;-35.57807855764607
1739209592.8906033;-35.57807855764607
1739209592.890616;-45.120503652039325
1739209592.8906286;-35.57807855764607
1739209592.8906412;-38.13080360867914
1739209592.8906536;-38.13080360867914
1739209592.8906662;-38.13080360867914
1739209592.890679;-45.120503652039325
1739209592.8906915;-45.120503652039325
1739209592.8907042;-45.120503652039325
1739209592.8907168;-45.120503652039325
1739209592.8907294;-30.49652367304973
1739209592.8907418;-35.57807855764607
1739209592.8907545;-45.120503652039325
1739209592.890767;-38.13080360867914
1739209592.8907797;-35.57807855764607
1739209592.8907924;-38.13080360867914
1739209592.890805;-35.57807855764607
1739209592.8908176;-38.13080360867914
1739209592.89083;-45.120503652039325
1739209592.8908427;-38.13080360867914
1739209592.8908553;-35.57807855764607
1739209592.890868;-38.13080360867914
1739209592.8908718;-38.13080360867914
1739209592.8908753;-38.13080360867914
1739209592.8908792;-45.120503652039325
1739209592.890883;-45.120503652039325
1739209592.8908865;-38.13080360867914
1739209592.8908904;-38.13080360867914
1739209592.890894;-45.120503652039325
1739209592.8908978;-38.13080360867914
1739209592.8909016;-38.13080360867914
1739209592.8909051;-45.120503652039325
1739209592.890909;-45.120503652039325
1739209592.8909128;-45.120503652039325
1739209592.8909163;-38.13080360867914
1739209592.8909202;-38.13080360867914
1739209592.890924;-45.120503652039325
1739209592.8909276;-45.120503652039325
1739209592.8909314;-35.57807855764607
1739209592.8909352;-38.13080360867914
1739209592.8909388;-45.120503652039325
1739209592.8909426;-38.13080360867914
1739209592.8909461;-45.120503652039325
1739209592.89095;-33.981070128970906
1739209592.8909538;-38.13080360867914
1739209592.8909574;-38.13080360867914
1739209592.8909612;-45.120503652039325
1739209592.890965;-38.13080360867914
1739209592.8909686;-38.13080360867914
1739209592.8909724;-45.120503652039325
1739209592.8909762;-38.13080360867914
1739209592.8909798;-33.981070128970906
1739209592.8909836;-45.120503652039325
1739209592.8909872;-38.13080360867914
1739209592.890991;-35.57807855764607
1739209592.8909948;-38.13080360867914
1739209592.8909984;-45.120503652039325
1739209592.8910022;-45.120503652039325
1739209592.891006;-45.120503652039325
1739209592.8910096;-38.13080360867914
1739209592.8910134;-45.120503652039325
1739209592.8910172;-38.13080360867914
1739209592.8910208;-45.120503652039325
1739209592.8910246;-38.13080360867914
1739209592.8910284;-35.57807855764607
1739209592.891032;-38.13080360867914
1739209592.8910358;-45.120503652039325
1739209592.8910394;-38.13080360867914
1739209592.8910432;-35.57807855764607
1739209592.891047;-38.13080360867914
1739209592.8910506;-38.13080360867914
1739209592.8910544;-33.981070128970906
1739209592.8910582;-35.57807855764607
1739209592.8910618;-38.13080360867914
1739209592.8910656;-45.120503652039325
1739209592.8910694;-45.120503652039325
1739209592.891073;-45.120503652039325
1739209592.8910768;-45.120503652039325
1739209592.8910804;-45.120503652039325
1739209592.8910842;-33.981070128970906
1739209592.891088;-45.120503652039325
1739209592.8910916;-38.13080360867914
1739209592.8910954;-45.120503652039325
1739209592.8910992;-45.120503652039325
1739209592.8911028;-38.13080360867914
1739209592.8911066;-38.13080360867914
1739209592.8911104;-45.120503652039325
1739209592.891114;-33.981070128970906
1739209592.8911178;-45.120503652039325
1739209592.8911214;-45.120503652039325
1739209592.8911252;-45.120503652039325
1739209592.891129;-31.141103565318915
1739209592.8911326;-32.816014438256545
1739209592.8911364;-38.13080360867914
1739209592.8911402;-45.120503652039325
1739209592.8911438;-38.13080360867914
1739209592.8911476;-45.120503652039325
1739209592.8911514;-45.120503652039325
1739209592.891155;-35.57807855764607
1739209592.8911588;-35.57807855764607
1739209592.8911626;-45.120503652039325
1739209592.8911662;-33.981070128970906
1739209592.89117;-35.57807855764607
1739209592.8911736;-38.13080360867914
1739209592.8911774;-45.120503652039325
1739209592.8911812;-38.13080360867914
1739209592.8911848;-45.120503652039325
1739209592.8911886;-30.49652367304973
1739209592.8911924;-28.992665084841942
1739209592.891196;-45.120503652039325
1739209592.8911998;-38.13080360867914
1739209592.8912036;-33.981070128970906
1739209592.8912072;-33.981070128970906
1739209592.891211;-45.120503652039325
1739209592.8912146;-35.57807855764607
1739209592.8912184;-38.13080360867914
1739209592.8912222;-45.120503652039325
1739209592.8912258;-45.120503652039325
1739209592.8912296;-38.13080360867914
1739209592.8912334;-45.120503652039325
1739209592.891237;-45.120503652039325
1739209592.8912408;-33.981070128970906
1739209592.8912446;-38.13080360867914
1739209592.8912482;-38.13080360867914
1739209592.891252;-35.57807855764607
1739209592.8912559;-38.13080360867914
1739209592.8912594;-45.120503652039325
1739209592.8912632;-45.120503652039325
1739209592.8912668;-45.120503652039325
1739209592.8912706;-38.13080360867914
1739209592.8912745;-35.57807855764607
1739209592.891278;-38.13080360867914
1739209592.8912818;-45.120503652039325
1739209592.8912857;-45.120503652039325
1739209592.8912892;-45.120503652039325
1739209592.891293;-38.13080360867914
1739209592.8912969;-35.57807855764607
1739209592.8913004;-45.120503652039325
1739209592.8913043;-38.13080360867914
1739209592.8913078;-38.13080360867914
1739209592.8913116;-45.120503652039325
1739209592.8913155;-38.13080360867914
1739209592.891319;-45.120503652039325
1739209592.8913229;-45.120503652039325
1739209592.8913267;-45.120503652039325
1739209592.8913302;-38.13080360867914
1739209592.891334;-45.120503652039325
1739209592.8913379;-32.816014438256545
1739209592.8913414;-26.991370085610736
1739209592.8913453;-45.120503652039325
1739209592.891349;-38.13080360867914
1739209592.8913527;-35.57807855764607
1739209592.8913565;-32.816014438256545
1739209592.89136;-38.13080360867914
1739209592.8913639;-38.13080360867914
1739209592.8913677;-45.120503652039325
1739209592.8913713;-45.120503652039325
1739209592.891375;-38.13080360867914
1739209592.8913789;-35.57807855764607
1739209592.8913825;-45.120503652039325
1739209592.8913863;-38.13080360867914
1739209592.89139;-33.981070128970906
1739209592.8913937;-45.120503652039325
1739209592.8913975;-45.120503652039325
1739209592.891401;-38.13080360867914
1739209592.8914049;-45.120503652039325
1739209592.8914087;-45.120503652039325
1739209592.8914123;-33.981070128970906
1739209592.891416;-45.120503652039325
1739209592.89142;-45.120503652039325
1739209592.8914235;-45.120503652039325
1739209592.8914273;-38.13080360867914
1739209592.891431;-35.57807855764607
1739209592.8914347;-45.120503652039325
1739209592.8914385;-45.120503652039325
1739209592.8914423;-38.13080360867914
1739209592.8914459;-38.13080360867914
1739209592.8914497;-45.120503652039325
1739209592.8914533;-35.57807855764607
1739209592.891457;-38.13080360867914
1739209592.891461;-45.120503652039325
1739209592.8914645;-38.13080360867914
1739209592.8914683;-32.816014438256545
1739209592.891472;-45.120503652039325
1739209592.8914757;-38.13080360867914
1739209592.8914795;-32.816014438256545
1739209592.8914833;-32.816014438256545
1739209592.891487;-45.120503652039325
1739209592.8914907;-45.120503652039325
1739209592.8914943;-45.120503652039325
1739209592.891498;-35.57807855764607
1739209592.891502;-45.120503652039325
1739209592.8915055;-45.120503652039325
1739209592.8915093;-45.120503652039325
1739209592.891513;-45.120503652039325
1739209592.8915167;-45.120503652039325
1739209592.8915205;-45.120503652039325
1739209592.8915243;-45.120503652039325
1739209592.891528;-45.120503652039325
1739209592.8915317;-45.120503652039325
1739209592.8915353;-35.57807855764607
1739209592.891539;-38.13080360867914
1739209592.891543;-45.120503652039325
1739209592.8915465;-45.120503652039325
1739209592.8915503;-38.13080360867914
1739209592.891554;-38.13080360867914
1739209592.8915577;-45.120503652039325
1739209592.8915615;-33.981070128970906
1739209592.8915653;-45.120503652039325
1739209592.891569;-45.120503652039325
1739209592.8915727;-35.57807855764607
1739209592.8915765;-38.13080360867914
1739209592.89158;-45.120503652039325
1739209592.891584;-38.13080360867914
1739209592.8915875;-38.13080360867914
1739209592.8915913;-38.13080360867914
1739209592.8915951;-45.120503652039325
1739209592.8915987;-45.120503652039325
1739209592.8916025;-38.13080360867914
1739209592.8916063;-38.13080360867914
1739209592.89161;-45.120503652039325
1739209592.8916137;-38.13080360867914
1739209592.8916175;-38.13080360867914
1739209592.891621;-45.120503652039325
1739209592.891625;-38.13080360867914
1739209592.8916285;-33.981070128970906
1739209592.8916323;-45.120503652039325
1739209592.8916361;-38.13080360867914
1739209592.8916397;-45.120503652039325
1739209592.8916435;-45.120503652039325
1739209592.8916473;-45.120503652039325
1739209592.891651;-45.120503652039325
1739209592.8916547;-38.13080360867914
1739209592.8916585;-33.981070128970906
1739209592.8916621;-45.120503652039325
1739209592.891666;-35.57807855764607
1739209592.8916698;-32.816014438256545
1739209592.8916733;-33.981070128970906
1739209592.8916771;-38.13080360867914
1739209592.8916807;-45.120503652039325
1739209592.8916845;-35.57807855764607
1739209592.8916883;-38.13080360867914
1739209592.891692;-38.13080360867914
1739209592.8916957;-33.981070128970906
1739209592.8916996;-45.120503652039325
1739209592.8917031;-38.13080360867914
1739209592.891707;-35.57807855764607
1739209592.8917108;-38.13080360867914
1739209592.8917143;-45.120503652039325
1739209592.8917181;-45.120503652039325
1739209592.8917217;-38.13080360867914
1739209592.8917255;-45.120503652039325
1739209592.8917294;-45.120503652039325
1739209592.891733;-31.141103565318915
1739209592.8917367;-38.13080360867914
1739209592.8917406;-45.120503652039325
1739209592.8917441;-38.13080360867914
1739209592.891748;-35.57807855764607
1739209592.8917518;-38.13080360867914
1739209592.8917553;-38.13080360867914
1739209592.8917592;-38.13080360867914
1739209592.891763;-27.877744956031414
1739209592.8917665;-45.120503652039325
1739209592.8917704;-38.13080360867914
1739209592.891774;-45.120503652039325
1739209592.8917778;-45.120503652039325
1739209592.8917816;-35.57807855764607
1739209592.8917851;-38.13080360867914
1739209592.891789;-45.120503652039325
1739209592.8917928;-31.141103565318915
1739209592.8917964;-32.816014438256545
1739209592.8918002;-38.13080360867914
1739209592.891804;-45.120503652039325
1739209592.8918076;-33.981070128970906
1739209592.8918114;-35.57807855764607
1739209592.891815;-45.120503652039325
1739209592.8918188;-45.120503652039325
1739209592.8918226;-38.13080360867914
1739209592.8918262;-45.120503652039325
1739209592.89183;-33.981070128970906
1739209592.8918338;-38.13080360867914
1739209592.8918374;-38.13080360867914
1739209592.8918412;-33.981070128970906
1739209592.891845;-45.120503652039325
1739209592.8918486;-38.13080360867914
1739209592.8918524;-45.120503652039325
1739209592.8918562;-38.13080360867914
1739209592.8918598;-38.13080360867914
1739209592.8918636;-45.120503652039325
1739209592.8918672;-45.120503652039325
1739209592.891871;-45.120503652039325
1739209592.8918748;-38.13080360867914
1739209592.8918784;-45.120503652039325
1739209592.8918822;-28.992665084841942
1739209592.891886;-32.816014438256545
1739209592.8918896;-38.13080360867914
1739209592.8918934;-45.120503652039325
1739209592.8918972;-38.13080360867914
1739209592.8919008;-45.120503652039325
1739209592.8919046;-35.57807855764607
1739209592.8919082;-32.816014438256545
1739209592.891912;-32.81601443825658
1739209592.8919158;-45.120503652039325
1739209592.8919194;-38.13080360867914
1739209592.8919232;-35.57807855764607
1739209592.891927;-38.13080360867914
1739209592.8919306;-38.13080360867914
1739209592.8919344;-38.13080360867914
1739209592.8919382;-45.120503652039325
1739209592.8919418;-31.141103565318915
1739209592.8919456;-30.49652367304973
1739209592.8919492;-45.120503652039325
1739209592.891953;-45.120503652039325
1739209592.8919568;-38.13080360867914
1739209592.8919604;-45.120503652039325
1739209592.8919642;-35.57807855764607
1739209592.891968;-38.13080360867914
1739209592.8919716;-45.120503652039325
1739209592.8919754;-45.120503652039325
1739209592.8919792;-45.120503652039325
1739209592.8919828;-45.120503652039325
1739209592.8919866;-38.13080360867914
1739209592.8919904;-45.120503652039325
1739209592.891994;-38.13080360867914
1739209592.8919978;-35.57807855764607
1739209592.8920014;-38.13080360867914
1739209592.8920052;-38.13080360867914
1739209592.892009;-38.13080360867914
1739209592.8920126;-38.13080360867914
1739209592.8920164;-45.120503652039325
1739209592.8920202;-45.120503652039325
1739209592.8920238;-38.13080360867914
1739209592.8920276;-45.120503652039325
1739209592.8920314;-33.981070128970906
1739209592.892035;-30.49652367304973
1739209592.8920388;-45.120503652039325
1739209592.8920424;-45.120503652039325
1739209592.8920462;-38.13080360867914
1739209592.89205;-38.13080360867914
1739209592.8920536;-45.120503652039325
1739209592.8920574;-45.120503652039325
1739209592.8920612;-45.120503652039325
1739209592.8920648;-45.120503652039325
1739209592.8920686;-35.57807855764607
1739209592.8920724;-35.57807855764607
1739209592.892076;-45.120503652039325
1739209592.8920798;-38.13080360867914
1739209592.8920836;-38.13080360867914
1739209592.8920872;-45.120503652039325
1739209592.892091;-38.13080360867914
1739209592.8920946;-35.57807855764607
1739209592.8920984;-45.120503652039325
1739209592.8921022;-45.120503652039325
1739209592.8921058;-38.13080360867914
1739209592.8921096;-45.120503652039325
1739209592.8921134;-38.13080360867914
1739209592.892117;-45.120503652039325
1739209592.8921208;-38.13080360867914
1739209592.8921247;-45.120503652039325
1739209592.8921282;-38.13080360867914
