CAN Message; 0x77:672742e93b5d2f59
1739209620.519984;-38.13080360867914
1739209620.5199938;-38.13080360867914
1739209620.5200038;-38.13080360867914
1739209620.5200136;-38.13080360867914
1739209620.5200236;-38.13080360867914
1739209620.5200334;-38.13080360867914
1739209620.5200434;-35.57807855764607
1739209620.5200531;-45.120503652039325
1739209620.5200632;-45.120503652039325
1739209620.520073;-45.120503652039325
1739209620.5200827;-45.120503652039325
1739209620.5200927;-38.13080360867914
1739209620.5201025;-45.120503652039325
1739209620.5201125;-38.13080360867914
1739209620.5201223;-38.13080360867914
1739209620.5201323;-38.13080360867914
1739209620.520142;-45.120503652039325
1739209620.520152;-45.120503652039325
1739209620.5201619;-38.13080360867914
1739209620.5201719;-45.120503652039325
1739209620.5201817;-45.120503652039325
1739209620.5201917;-45.120503652039325
1739209620.5202014;-38.13080360867914
1739209620.5202115;-38.13080360867914
1739209620.5202212;-45.120503652039325
1739209620.5202312;-38.13080360867914
1739209620.520241;-38.13080360867914
1739209620.5202508;-35.57807855764607
1739209620.5202608;-38.13080360867914
1739209620.5202706;-38.13080360867914
1739209620.5202806;-38.13080360867914
1739209620.5202904;-33.981070128970906
1739209620.5203004;-35.57807855764607
1739209620.5203102;-45.120503652039325
1739209620.5203202;-38.13080360867914
1739209620.52033;-45.120503652039325
1739209620.52034;-45.120503652039325
1739209620.5203497;-28.992665084841942
1739209620.5203598;-35.57807855764607
1739209620.5203695;-38.13080360867914
1739209620.5203795;-45.120503652039325
1739209620.5203893;-45.120503652039325
1739209620.5203993;-38.13080360867914
1739209620.520409;-38.13080360867914
1739209620.520419;-38.13080360867914
1739209620.520429;-31.141103565318943
1739209620.5204387;-45.120503652039325
1739209620.5204487;-38.13080360867914
1739209620.5204585;-38.13080360867914
1739209620.5204685;-45.120503652039325
1739209620.5204782;-45.120503652039325
1739209620.5204883;-35.57807855764607
1739209620.520498;-32.816014438256545
1739209620.520508;-31.141103565318915
1739209620.5205178;-38.13080360867914
1739209620.5205278;-38.13080360867914
1739209620.5205376;-32.816014438256545
1739209620.5205476;-45.120503652039325
1739209620.5205574;-45.120503652039325
1739209620.5205674;-45.120503652039325
1739209620.5205772;-45.120503652039325
1739209620.520587;-38.13080360867914
1739209620.520597;-45.120503652039325
1739209620.5206068;-38.13080360867914
1739209620.5206168;-38.13080360867914
1739209620.5206265;-35.57807855764607
1739209620.5206366;-38.13080360867914
1739209620.5206463;-45.120503652039325
1739209620.5206563;-45.120503652039325
1739209620.5206661;-45.120503652039325
1739209620.5206761;-45.120503652039325
1739209620.520686;-38.13080360867914
1739209620.520696;-38.13080360867914
1739209620.5207057;-45.120503652039325
1739209620.5207157;-38.13080360867914
1739209620.5207255;-38.13080360867914
1739209620.5207355;-45.120503652039325
1739209620.5207453;-38.13080360867914
1739209620.520755;-38.13080360867914
1739209620.520765;-45.120503652039325
1739209620.5207748;-38.13080360867914
1739209620.5207849;-38.13080360867914
1739209620.5207946;-38.13080360867914
1739209620.5208046;-45.120503652039325
1739209620.5208144;-38.13080360867914
1739209620.5208244;-45.120503652039325
1739209620.5208342;-38.13080360867914
1739209620.5208442;-38.13080360867914
1739209620.520854;-45.120503652039325
1739209620.520864;-45.120503652039325
1739209620.5208738;-33.981070128970906
1739209620.5208838;-38.13080360867914
1739209620.5208936;-45.120503652039325
1739209620.5209036;-35.57807855764607
1739209620.5209134;-35.57807855764607
1739209620.5209231;-45.120503652039325
1739209620.5209332;-45.120503652039325
1739209620.520943;-38.13080360867914
1739209620.520953;-38.13080360867914
1739209620.5209627;-45.120503652039325
1739209620.5209727;-45.120503652039325
1739209620.5209825;-32.816014438256545
1739209620.5209925;-38.13080360867914
1739209620.5210023;-45.120503652039325
1739209620.5210123;-38.13080360867914
1739209620.521022;-33.981070128970906
1739209620.521032;-33.981070128970906
1739209620.5210419;-38.13080360867914
1739209620.521052;-38.13080360867914
1739209620.5210617;-45.120503652039325
1739209620.5210717;-38.13080360867914
1739209620.5210814;-45.120503652039325
1739209620.5210915;-45.120503652039325
1739209620.5211012;-38.13080360867914
1739209620.521111;-35.57807855764607
1739209620.521121;-45.120503652039325
1739209620.5211308;-45.120503652039325
1739209620.5211408;-45.120503652039325
1739209620.5211506;-45.120503652039325
1739209620.5211606;-38.13080360867914
1739209620.5211704;-38.13080360867914
1739209620.5211804;-31.141103565318915
1739209620.5211902;-45.120503652039325
1739209620.5212002;-38.13080360867914
1739209620.52121;-38.13080360867914
1739209620.52122;-32.816014438256545
1739209620.5212297;-45.120503652039325
1739209620.5212398;-45.120503652039325
1739209620.5212495;-45.120503652039325
1739209620.5212595;-45.120503652039325
1739209620.5212693;-38.13080360867914
1739209620.521279;-45.120503652039325
1739209620.521289;-38.13080360867914
1739209620.521299;-45.120503652039325
1739209620.521309;-38.13080360867914
1739209620.5213187;-45.120503652039325
1739209620.5213287;-45.120503652039325
1739209620.5213385;-28.58837851428586
1739209620.5213485;-35.57807855764607
1739209620.5213583;-45.120503652039325
1739209620.5213683;-45.120503652039325
1739209620.521378;-38.13080360867914
1739209620.521388;-45.120503652039325
1739209620.5213978;-38.13080360867914
1739209620.5214078;-35.57807855764607
1739209620.5214176;-33.981070128970956
1739209620.5214276;-45.120503652039325
1739209620.5214374;-45.120503652039325
1739209620.5214472;-45.120503652039325
1739209620.5214572;-38.13080360867914
1739209620.521467;-38.13080360867914
1739209620.521477;-45.120503652039325
1739209620.5214868;-38.13080360867914
1739209620.5214968;-32.816014438256545
1739209620.5215065;-35.57807855764607
1739209620.5215166;-38.13080360867914
1739209620.5215263;-33.981070128970906
1739209620.5215364;-38.13080360867914
1739209620.5215461;-45.120503652039325
1739209620.5215561;-35.57807855764607
1739209620.521566;-33.981070128970906
1739209620.521576;-45.120503652039325
1739209620.5215857;-45.120503652039325
1739209620.5215957;-35.57807855764607
1739209620.5216055;-38.13080360867914
1739209620.5216153;-38.13080360867914
1739209620.5216253;-38.13080360867914
1739209620.521635;-35.57807855764607
1739209620.521645;-32.816014438256545
1739209620.5216548;-38.13080360867914
1739209620.5216649;-38.13080360867914
1739209620.5216746;-35.57807855764607
1739209620.5216846;-38.13080360867914
1739209620.5216944;-45.120503652039325
1739209620.5217044;-45.120503652039325
1739209620.5217142;-33.981070128970906
1739209620.5217242;-38.13080360867914
1739209620.521734;-45.120503652039325
1739209620.521744;-38.13080360867914
1739209620.5217538;-35.57807855764607
1739209620.5217638;-33.981070128970906
1739209620.5217736;-38.13080360867914
1739209620.5217834;-32.816014438256545
1739209620.5217934;-45.120503652039325
1739209620.5218031;-38.13080360867914
1739209620.5218132;-45.120503652039325
1739209620.521823;-45.120503652039325
1739209620.521833;-35.57807855764607
1739209620.5218427;-38.13080360867914
1739209620.5218527;-45.120503652039325
1739209620.5218625;-38.13080360867914
1739209620.5218725;-32.816014438256545
1739209620.5218823;-45.120503652039325
1739209620.5218923;-38.13080360867914
1739209620.521902;-35.57807855764607
1739209620.521912;-38.13080360867914
1739209620.5219219;-38.13080360867914
1739209620.521932;-38.13080360867914
1739209620.5219417;-38.13080360867914
1739209620.5219514;-38.13080360867914
1739209620.5219615;-32.816014438256545
1739209620.5219712;-45.120503652039325
1739209620.5219812;-45.120503652039325
1739209620.521991;-35.57807855764607
1739209620.522001;-35.57807855764607
1739209620.5220108;-38.13080360867914
1739209620.5220208;-45.120503652039325
1739209620.5220306;-45.120503652039325
1739209620.5220406;-45.120503652039325
1739209620.5220504;-35.57807855764607
1739209620.5220604;-38.13080360867914
1739209620.5220702;-45.120503652039325
1739209620.5220802;-38.13080360867914
1739209620.52209;-45.120503652039325
1739209620.5221;-38.13080360867914
1739209620.5221097;-38.13080360867914
1739209620.5221195;-38.13080360867914
1739209620.5221295;-45.120503652039325
1739209620.5221393;-38.13080360867914
1739209620.5221493;-38.13080360867914
1739209620.522159;-38.13080360867914
1739209620.522169;-38.13080360867914
1739209620.522179;-35.57807855764607
1739209620.522189;-45.120503652039325
1739209620.5221987;-38.13080360867914
1739209620.5222087;-45.120503652039325
1739209620.5222185;-45.120503652039325
1739209620.5222285;-31.141103565318893
1739209620.5222383;-28.58837851428586
1739209620.5222483;-45.120503652039325
1739209620.522258;-45.120503652039325
1739209620.522268;-35.57807855764607
1739209620.5222778;-35.57807855764607
1739209620.5222876;-45.120503652039325
1739209620.5222976;-33.981070128970906
1739209620.5223074;-31.141103565318915
1739209620.5223174;-38.13080360867914
1739209620.5223272;-35.57807855764607
1739209620.5223372;-38.13080360867914
1739209620.522347;-38.13080360867914
1739209620.522357;-33.981070128970906
1739209620.5223668;-45.120503652039325
1739209620.5223768;-45.120503652039325
1739209620.5223866;-32.816014438256545
1739209620.5223966;-38.13080360867914
1739209620.5224063;-45.120503652039325
1739209620.5224164;-45.120503652039325
1739209620.5224261;-45.120503652039325
1739209620.5224361;-33.981070128970906
1739209620.522446;-38.13080360867914
1739209620.5224557;-38.13080360867914
1739209620.5224657;-33.981070128970906
1739209620.5224755;-45.120503652039325
1739209620.5224855;-45.120503652039325
1739209620.5224953;-38.13080360867914
1739209620.5225053;-45.120503652039325
1739209620.522515;-38.13080360867914
1739209620.522525;-38.13080360867914
1739209620.5225348;-38.13080360867914
1739209620.5225449;-38.13080360867914
1739209620.5225546;-38.13080360867914
1739209620.5225646;-38.13080360867914
1739209620.5225744;-45.120503652039325
1739209620.5225844;-45.120503652039325
1739209620.5225942;-38.13080360867914
1739209620.5226042;-38.13080360867914
1739209620.522614;-32.816014438256545
1739209620.5226238;-33.981070128970906
1739209620.5226338;-38.13080360867914
1739209620.5226436;-33.981070128970906
1739209620.5226536;-38.13080360867914
1739209620.5226634;-35.57807855764607
1739209620.5226734;-45.120503652039325
1739209620.5226831;-35.57807855764607
1739209620.5226932;-38.13080360867914
1739209620.522703;-45.120503652039325
1739209620.522713;-38.13080360867914
1739209620.5227227;-38.13080360867914
1739209620.5227327;-38.13080360867914
1739209620.5227425;-45.120503652039325
1739209620.5227525;-38.13080360867914
1739209620.5227623;-45.120503652039325
1739209620.5227723;-45.120503652039325
1739209620.522782;-33.981070128970906
1739209620.5227919;-38.13080360867914
1739209620.5228019;-45.120503652039325
1739209620.5228117;-45.120503652039325
1739209620.5228217;-32.816014438256545
1739209620.5228314;-45.120503652039325
1739209620.5228415;-45.120503652039325
1739209620.5228512;-45.120503652039325
1739209620.5228612;-45.120503652039325
1739209620.522871;-38.13080360867914
1739209620.522881;-38.13080360867914
1739209620.5228908;-45.120503652039325
1739209620.5229008;-45.120503652039325
1739209620.5229106;-38.13080360867914
1739209620.5229206;-38.13080360867914
1739209620.5229304;-45.120503652039325
1739209620.5229404;-35.57807855764607
1739209620.5229502;-32.816014438256545
1739209620.52296;-45.120503652039325
1739209620.52297;-45.120503652039325
1739209620.5229797;-33.981070128970906
1739209620.5229897;-38.13080360867914
1739209620.5229995;-45.120503652039325
1739209620.5230095;-45.120503652039325
1739209620.5230193;-38.13080360867914
1739209620.5230293;-38.13080360867914
1739209620.523039;-38.13080360867914
1739209620.523049;-45.120503652039325
1739209620.523059;-45.120503652039325
1739209620.523069;-45.120503652039325
1739209620.5230787;-45.120503652039325
1739209620.5230887;-45.120503652039325
1739209620.5230985;-45.120503652039325
1739209620.5231085;-38.13080360867914
1739209620.5231183;-45.120503652039325
1739209620.523128;-38.13080360867914
1739209620.523138;-33.981070128970906
1739209620.5231478;-45.120503652039325
1739209620.5231578;-38.13080360867914
1739209620.5231676;-38.13080360867914
1739209620.5231776;-27.8777449560314
1739209620.5231874;-35.57807855764607
1739209620.5231974;-45.120503652039325
1739209620.5232072;-38.13080360867914
1739209620.5232172;-38.13080360867914
1739209620.523227;-38.13080360867914
1739209620.523237;-35.57807855764607
1739209620.5232468;-32.816014438256545
1739209620.5232568;-38.13080360867914
1739209620.5232666;-45.120503652039325
1739209620.5232766;-35.57807855764607
1739209620.5232863;-45.120503652039325
1739209620.523296;-45.120503652039325
1739209620.5233061;-45.120503652039325
1739209620.523316;-35.57807855764607
1739209620.523326;-35.57807855764607
1739209620.5233357;-29.438486411369333
1739209620.5233457;-35.57807855764607
1739209620.5233555;-45.120503652039325
1739209620.5233655;-45.120503652039325
1739209620.5233753;-35.57807855764607
1739209620.5233853;-35.57807855764607
1739209620.523395;-45.120503652039325
1739209620.523405;-35.57807855764607
1739209620.5234149;-45.120503652039325
1739209620.5234249;-45.120503652039325
1739209620.5234346;-35.57807855764607
1739209620.5234447;-38.13080360867914
1739209620.5234544;-45.120503652039325
1739209620.525272;-45.120503652039325
1739209620.5252728;-45.120503652039325
1739209620.5252736;-38.13080360867914
1739209620.5252745;-38.13080360867914
1739209620.5252752;-45.120503652039325
1739209620.525276;-38.13080360867914
1739209620.525277;-38.13080360867914
1739209620.5252776;-38.13080360867914
1739209620.5252783;-35.57807855764607
1739209620.5252793;-38.13080360867914
1739209620.52528;-38.13080360867914
1739209620.525281;-45.120503652039325
1739209620.5252817;-45.120503652039325
1739209620.5252824;-45.120503652039325
1739209620.5252833;-38.13080360867914
1739209620.525284;-33.981070128970906
1739209620.525285;-45.120503652039325
1739209620.5252857;-33.981070128970906
1739209620.5252864;-33.981070128970906
1739209620.5252874;-45.120503652039325
1739209620.525288;-45.120503652039325
1739209620.525289;-38.13080360867914
1739209620.5252898;-38.13080360867914
1739209620.5252905;-38.13080360867914
1739209620.5252914;-38.13080360867914
1739209620.5252922;-33.981070128970906
1739209620.5252929;-45.120503652039325
1739209620.5252938;-45.120503652039325
1739209620.5252945;-38.13080360867914
1739209620.5252955;-45.120503652039325
1739209620.5252962;-33.981070128970906
1739209620.525297;-28.992665084841942
1739209620.5252979;-38.13080360867914
1739209620.5252986;-45.120503652039325
1739209620.5252995;-35.57807855764607
1739209620.5253003;-38.13080360867914
1739209620.525301;-45.120503652039325
1739209620.525302;-38.13080360867914
1739209620.5253026;-33.981070128970906
1739209620.5253034;-33.981070128970956
1739209620.5253043;-45.120503652039325
1739209620.525305;-45.120503652039325
1739209620.525306;-45.120503652039325
1739209620.5253067;-38.13080360867914
1739209620.5253074;-38.13080360867914
1739209620.5253084;-45.120503652039325
1739209620.525309;-38.13080360867914
1739209620.52531;-31.141103565318915
1739209620.5253108;-33.981070128970906
1739209620.5253115;-38.13080360867914
1739209620.5253124;-38.13080360867914
1739209620.5253131;-31.141103565318915
1739209620.5253139;-38.13080360867914
1739209620.5253148;-38.13080360867914
1739209620.5253155;-45.120503652039325
1739209620.5253165;-35.57807855764607
1739209620.5253172;-35.57807855764607
1739209620.525318;-45.120503652039325
1739209620.5253189;-45.120503652039325
1739209620.5253196;-38.13080360867914
1739209620.5253205;-38.13080360867914
1739209620.5253212;-38.13080360867914
1739209620.525322;-45.120503652039325
1739209620.525323;-45.120503652039325
1739209620.5253236;-38.13080360867914
1739209620.5253246;-45.120503652039325
1739209620.5253253;-38.13080360867914
1739209620.525326;-38.13080360867914
1739209620.525327;-33.981070128970906
1739209620.5253277;-45.120503652039325
1739209620.5253284;-45.120503652039325
1739209620.5253294;-26.991370085610722
1739209620.52533;-35.57807855764607
1739209620.525331;-38.13080360867914
1739209620.5253317;-35.57807855764607
1739209620.5253325;-45.120503652039325
1739209620.5253334;-45.120503652039325
1739209620.5253341;-45.120503652039325
1739209620.525335;-45.120503652039325
1739209620.5253358;-38.13080360867914
1739209620.5253365;-45.120503652039325
1739209620.5253375;-45.120503652039325
1739209620.5253382;-45.120503652039325
1739209620.525339;-45.120503652039325
1739209620.5253398;-38.13080360867914
1739209620.5253406;-38.13080360867914
1739209620.5253415;-45.120503652039325
1739209620.5253422;-38.13080360867914
1739209620.525343;-35.57807855764607
1739209620.525344;-45.120503652039325
1739209620.5253446;-38.13080360867914
1739209620.5253456;-45.120503652039325
1739209620.5253463;-38.13080360867914
1739209620.525347;-33.981070128970906
1739209620.525348;-45.120503652039325
1739209620.5253487;-38.13080360867914
1739209620.5253496;-45.120503652039325
1739209620.5253503;-45.120503652039325
1739209620.525351;-38.13080360867914
1739209620.525352;-35.57807855764607
1739209620.5253527;-38.13080360867914
1739209620.5253534;-38.13080360867914
1739209620.5253544;-38.13080360867914
1739209620.525355;-45.120503652039325
1739209620.525356;-45.120503652039325
1739209620.5253568;-38.13080360867914
1739209620.5253575;-45.120503652039325
1739209620.5253584;-45.120503652039325
1739209620.5253592;-38.13080360867914
1739209620.52536;-45.120503652039325
1739209620.5253608;-45.120503652039325
1739209620.5253615;-38.13080360867914
1739209620.5253625;-38.13080360867914
1739209620.5253632;-45.120503652039325
1739209620.525364;-45.120503652039325
1739209620.5253649;-35.57807855764607
1739209620.5253656;-38.13080360867914
1739209620.5253665;-38.13080360867914
1739209620.5253673;-38.13080360867914
1739209620.525368;-45.120503652039325
1739209620.525369;-38.13080360867914
1739209620.5253696;-38.13080360867914
1739209620.5253706;-45.120503652039325
1739209620.5253713;-38.13080360867914
1739209620.525372;-38.13080360867914
1739209620.525373;-38.13080360867914
1739209620.5253737;-38.13080360867914
1739209620.5253744;-35.57807855764607
1739209620.5253754;-31.141103565318915
1739209620.525376;-45.120503652039325
1739209620.525377;-45.120503652039325
1739209620.5253778;-45.120503652039325
1739209620.5253785;-38.13080360867914
1739209620.5253794;-38.13080360867914
1739209620.5253801;-38.13080360867914
1739209620.525381;-45.120503652039325
1739209620.5253818;-38.13080360867914
1739209620.5253825;-38.13080360867914
1739209620.5253835;-45.120503652039325
1739209620.5253842;-35.57807855764607
1739209620.5253851;-38.13080360867914
1739209620.5253859;-38.13080360867914
1739209620.5253866;-45.120503652039325
1739209620.5253875;-45.120503652039325
1739209620.5253882;-33.981070128970906
1739209620.525389;-45.120503652039325
1739209620.52539;-38.13080360867914
1739209620.5253906;-38.13080360867914
1739209620.5253916;-38.13080360867914
1739209620.5253923;-35.57807855764607
1739209620.525393;-35.57807855764607
1739209620.525394;-45.120503652039325
1739209620.5253947;-38.13080360867914
1739209620.5253956;-45.120503652039325
1739209620.5253963;-38.13080360867914
1739209620.525397;-45.120503652039325
1739209620.525398;-38.13080360867914
1739209620.5253987;-38.13080360867914
1739209620.5253994;-38.13080360867914
1739209620.5254004;-45.120503652039325
1739209620.525401;-33.981070128970906
1739209620.525402;-38.13080360867914
1739209620.5254028;-45.120503652039325
1739209620.5254035;-38.13080360867914
1739209620.5254045;-38.13080360867914
1739209620.5254052;-38.13080360867914
1739209620.5254061;-35.57807855764607
1739209620.5254068;-45.120503652039325
1739209620.5254076;-45.120503652039325
1739209620.5254085;-45.120503652039325
1739209620.5254092;-45.120503652039325
1739209620.5254102;-45.120503652039325
1739209620.525411;-38.13080360867914
1739209620.5254116;-45.120503652039325
1739209620.5254126;-45.120503652039325
1739209620.5254133;-35.57807855764607
1739209620.525414;-38.13080360867914
1739209620.525415;-38.13080360867914
1739209620.5254157;-38.13080360867914
1739209620.5254166;-33.981070128970906
1739209620.5254173;-31.141103565318915
1739209620.525418;-45.120503652039325
1739209620.525419;-38.13080360867914
1739209620.5254197;-38.13080360867914
1739209620.5254207;-33.981070128970906
1739209620.5254214;-38.13080360867914
1739209620.525422;-45.120503652039325
1739209620.525423;-32.816014438256545
1739209620.5254238;-45.120503652039325
1739209620.5254245;-45.120503652039325
1739209620.5254254;-45.120503652039325
1739209620.5254261;-38.13080360867914
1739209620.525427;-38.13080360867914
1739209620.5254278;-45.120503652039325
1739209620.5254285;-45.120503652039325
1739209620.5254295;-33.981070128970906
1739209620.5254302;-38.13080360867914
1739209620.5254312;-38.13080360867914
1739209620.5254319;-45.120503652039325
1739209620.5254326;-45.120503652039325
1739209620.5254335;-33.981070128970906
1739209620.5254343;-33.981070128970906
1739209620.5254352;-33.981070128970906
1739209620.525436;-38.13080360867914
1739209620.5254366;-45.120503652039325
1739209620.5254376;-45.120503652039325
1739209620.5254383;-38.13080360867914
1739209620.525439;-35.57807855764607
1739209620.52544;-33.981070128970906
1739209620.5254407;-31.141103565318915
1739209620.5254416;-33.981070128970906
1739209620.5254424;-38.13080360867914
1739209620.525443;-38.13080360867914
1739209620.525444;-45.120503652039325
1739209620.5254447;-38.13080360867914
1739209620.5254457;-45.120503652039325
1739209620.5254464;-38.13080360867914
1739209620.5254471;-32.816014438256545
1739209620.525448;-45.120503652039325
1739209620.5254488;-45.120503652039325
1739209620.5254495;-45.120503652039325
1739209620.5254505;-38.13080360867914
1739209620.5254512;-38.13080360867914
1739209620.5254521;-45.120503652039325
1739209620.5254529;-33.981070128970906
1739209620.5254536;-31.141103565318915
1739209620.5254545;-45.120503652039325
1739209620.5254552;-38.13080360867914
1739209620.5254562;-38.13080360867914
1739209620.525457;-33.981070128970906
1739209620.5254576;-38.13080360867914
1739209620.5254586;-45.120503652039325
1739209620.5254593;-45.120503652039325
1739209620.52546;-38.13080360867914
1739209620.525461;-35.57807855764607
1739209620.5254617;-45.120503652039325
1739209620.5254626;-45.120503652039325
1739209620.5254633;-38.13080360867914
1739209620.525464;-38.13080360867914
1739209620.525465;-38.13080360867914
1739209620.5254657;-45.120503652039325
1739209620.5254667;-38.13080360867914
1739209620.5254674;-45.120503652039325
1739209620.525468;-45.120503652039325
1739209620.525469;-45.120503652039325
1739209620.5254698;-38.13080360867914
1739209620.5254707;-35.57807855764607
1739209620.5254714;-38.13080360867914
1739209620.5254722;-38.13080360867914
1739209620.525473;-28.58837851428586
1739209620.5254738;-45.120503652039325
1739209620.5254745;-45.120503652039325
1739209620.5254755;-45.120503652039325
1739209620.5254762;-38.13080360867914
1739209620.5254772;-45.120503652039325
1739209620.525478;-45.120503652039325
1739209620.5254786;-38.13080360867914
1739209620.5254796;-31.141103565318943
1739209620.5254803;-45.120503652039325
1739209620.5254812;-38.13080360867914
1739209620.525482;-38.13080360867914
1739209620.5254827;-38.13080360867914
1739209620.5254836;-35.57807855764607
1739209620.5254843;-35.57807855764607
1739209620.525485;-35.57807855764607
1739209620.525486;-32.816014438256545
1739209620.5254867;-38.13080360867914
1739209620.5254877;-45.120503652039325
1739209620.5254884;-33.981070128970906
1739209620.525489;-45.120503652039325
1739209620.52549;-45.120503652039325
1739209620.5254908;-33.981070128970906
1739209620.5254917;-38.13080360867914
1739209620.5254924;-45.120503652039325
1739209620.5254931;-45.120503652039325
1739209620.525494;-38.13080360867914
1739209620.5254948;-45.120503652039325
1739209620.5254958;-45.120503652039325
1739209620.5254965;-45.120503652039325
1739209620.5254972;-38.13080360867914
1739209620.5254982;-38.13080360867914
1739209620.5254989;-45.120503652039325
1739209620.5254996;-33.981070128970906
1739209620.5255005;-38.13080360867914
1739209620.5255013;-45.120503652039325
1739209620.5255022;-45.120503652039325
1739209620.525503;-38.13080360867914
1739209620.5255036;-38.13080360867914
1739209620.5255046;-45.120503652039325
1739209620.5255053;-38.13080360867914
1739209620.5255063;-32.816014438256545
1739209620.525507;-45.120503652039325
1739209620.5255077;-45.120503652039325
1739209620.5255086;-38.13080360867914
1739209620.5255094;-45.120503652039325
1739209620.52551;-45.120503652039325
1739209620.525511;-45.120503652039325
1739209620.5255117;-45.120503652039325
1739209620.5255127;-38.13080360867914
1739209620.5255134;-32.816014438256545
1739209620.5255141;-38.13080360867914
1739209620.525515;-45.120503652039325
1739209620.5255158;-31.141103565318915
1739209620.5255167;-45.120503652039325
1739209620.5255175;-45.120503652039325
1739209620.5255182;-38.13080360867914
1739209620.5255191;-38.13080360867914
1739209620.5255198;-45.120503652039325
1739209620.5255206;-45.120503652039325
1739209620.5255215;-38.13080360867914
1739209620.5255222;-45.120503652039325
1739209620.5255232;-38.13080360867914
1739209620.525524;-45.120503652039325
1739209620.5255246;-45.120503652039325
1739209620.5255256;-45.120503652039325
1739209620.5255263;-45.120503652039325
1739209620.5255272;-45.120503652039325
1739209620.525528;-35.57807855764607
1739209620.5255287;-33.981070128970906
1739209620.5255296;-45.120503652039325
1739209620.5255303;-45.120503652039325
1739209620.5255313;-45.120503652039325
1739209620.525532;-38.13080360867914
1739209620.5255327;-38.13080360867914
1739209620.5255337;-45.120503652039325
1739209620.5255344;-45.120503652039325
1739209620.525535;-38.13080360867914
1739209620.525536;-38.13080360867914
1739209620.5255368;-38.13080360867914
1739209620.5255377;-35.57807855764607
1739209620.5255384;-38.13080360867914
1739209620.5255392;-38.13080360867914
1739209620.52554;-38.13080360867914
1739209620.5255408;-45.120503652039325
1739209620.5255418;-35.57807855764607
1739209620.5255425;-38.13080360867914
1739209620.5255432;-35.57807855764607
1739209620.5255442;-38.13080360867914
1739209620.525545;-33.981070128970906
1739209620.5255456;-38.13080360867914
1739209620.5255466;-45.120503652039325
1739209620.5255473;-38.13080360867914
1739209620.5255482;-38.13080360867914
1739209620.525549;-38.13080360867914
1739209620.5255497;-38.13080360867914
1739209620.5255506;-35.57807855764607
1739209620.5255513;-33.981070128970906
1739209620.5255523;-33.981070128970906
1739209620.525553;-45.120503652039325
1739209620.5255537;-35.57807855764607
1739209620.5255547;-38.13080360867914
1739209620.5255554;-38.13080360867914
1739209620.5255563;-38.13080360867914
1739209620.525557;-45.120503652039325
1739209620.5255578;-33.981070128970906
1739209620.5255587;-38.13080360867914
1739209620.5255594;-45.120503652039325
1739209620.5255601;-45.120503652039325
1739209620.525561;-45.120503652039325
1739209620.5255618;-38.13080360867914
1739209620.5255628;-38.13080360867914
1739209620.5255635;-45.120503652039325
1739209620.5255642;-38.13080360867914
1739209620.5255651;-38.13080360867914
1739209620.5255659;-45.120503652039325
1739209620.5255668;-38.13080360867914
1739209620.5255675;-38.13080360867914
1739209620.5255682;-38.13080360867914
1739209620.5255692;-45.120503652039325
1739209620.52557;-35.57807855764607
1739209620.5255706;-38.13080360867914
1739209620.5255716;-45.120503652039325
1739209620.5255723;-45.120503652039325
1739209620.5255733;-45.120503652039325
1739209620.525574;-38.13080360867914
1739209620.5255747;-45.120503652039325
1739209620.5255756;-45.120503652039325
1739209620.5255764;-33.981070128970906
1739209620.5255773;-33.981070128970906
1739209620.525578;-38.13080360867914
1739209620.5255787;-38.13080360867914
1739209620.5255797;-38.13080360867914
1739209620.5255804;-38.13080360867914
1739209620.5255814;-45.120503652039325
1739209620.525582;-38.13080360867914
1739209620.5255828;-38.13080360867914
1739209620.5255837;-30.49652367304973
1739209620.5255845;-31.141103565318915
1739209620.5255852;-38.13080360867914
1739209620.5255861;-38.13080360867914
1739209620.5255868;-38.13080360867914
1739209620.5255878;-45.120503652039325
1739209620.5255885;-45.120503652039325
1739209620.5255892;-38.13080360867914
1739209620.5255902;-33.981070128970906
1739209620.525591;-31.14110356531892
1739209620.5255919;-38.13080360867914
1739209620.5255926;-45.120503652039325
1739209620.5255933;-45.120503652039325
1739209620.5255942;-45.120503652039325
1739209620.525595;-45.120503652039325
1739209620.5255957;-45.120503652039325
1739209620.5255966;-33.981070128970906
1739209620.5255973;-31.141103565318915
1739209620.5255983;-45.120503652039325
1739209620.525599;-35.57807855764607
1739209620.5255997;-38.13080360867914
1739209620.5256007;-38.13080360867914
1739209620.5256014;-45.120503652039325
1739209620.5256023;-33.981070128970906
1739209620.525603;-38.13080360867914
1739209620.5256038;-38.13080360867914
1739209620.5256047;-45.120503652039325
1739209620.5256054;-45.120503652039325
1739209620.5256062;-45.120503652039325
1739209620.525607;-38.13080360867914
1739209620.5256078;-45.120503652039325
1739209620.5256088;-38.13080360867914
1739209620.5256095;-38.13080360867914
1739209620.5256102;-38.13080360867914
1739209620.5256112;-35.57807855764607
1739209620.5256119;-38.13080360867914
1739209620.5256128;-45.120503652039325
1739209620.5256135;-38.13080360867914
1739209620.5256143;-33.981070128970906
1739209620.5256152;-45.120503652039325
1739209620.525616;-45.120503652039325
1739209620.525617;-30.49652367304973
1739209620.5256176;-38.13080360867914
1739209620.5256183;-45.120503652039325
1739209620.5256193;-45.120503652039325
1739209620.52562;-33.981070128970906
1739209620.5256207;-38.13080360867914
1739209620.5256217;-45.120503652039325
1739209620.5256224;-45.120503652039325
