CAN Message; 0x150:0000c8352d86cec4
1739209783.669643;-24.746238672633048
1739209783.6696498;-45.120503652039325
1739209783.669657;-45.120503652039325
1739209783.6696641;-32.816014438256545
1739209783.669671;-35.57807855764607
1739209783.6696782;-22.84163660590255
1739209783.6696851;-38.13080360867914
1739209783.6696923;-45.120503652039325
1739209783.6696994;-45.120503652039325
1739209783.6697063;-32.816014438256545
1739209783.6697135;-38.13080360867914
1739209783.6697206;-38.13080360867914
1739209783.6697276;-31.141103565318893
1739209783.6697347;-45.120503652039325
1739209783.6697419;-45.120503652039325
1739209783.6697488;-45.120503652039325
1739209783.669756;-38.13080360867914
1739209783.6697628;-45.120503652039325
1739209783.66977;-45.120503652039325
1739209783.6697772;-45.120503652039325
1739209783.669784;-45.120503652039325
1739209783.6697912;-32.816014438256545
1739209783.6697984;-45.120503652039325
1739209783.6698053;-38.13080360867914
1739209783.6698124;-45.120503652039325
1739209783.6698196;-45.120503652039325
1739209783.6698265;-38.13080360867914
1739209783.6698337;-45.120503652039325
1739209783.6698406;-26.991370085610747
1739209783.6698477;-23.506823629689542
1739209783.6698549;-38.13080360867914
1739209783.6698618;-45.120503652039325
1739209783.669869;-26.991370085610722
1739209783.669876;-18.755624688505637
1739209783.669883;-14.962716088148877
1739209783.6698902;-26.487275050834715
1739209783.6698973;-45.120503652039325
1739209783.6699042;-38.13080360867914
1739209783.6699114;-38.13080360867914
1739209783.6699185;-45.120503652039325
1739209783.6699255;-23.273589343863303
1739209783.6699326;-32.816014438256545
1739209783.6699395;-45.120503652039325
1739209783.6699467;-28.992665084841942
1739209783.6699538;-29.438486411369333
1739209783.6699607;-38.13080360867914
1739209783.669968;-45.120503652039325
1739209783.669975;-45.120503652039325
1739209783.669982;-26.487275050834715
1739209783.669989;-33.981070128970906
1739209783.6699963;-33.981070128970906
1739209783.6700032;-29.438486411369347
1739209783.6700103;-18.08758987085268
1739209783.6700172;-9.138071735503067
1739209783.6700244;-33.981070128970956
1739209783.6700315;-33.981070128970906
1739209783.6700385;-38.13080360867914
1739209783.6700456;-38.13080360867914
1739209783.6700528;-32.816014438256545
1739209783.6700597;-45.120503652039325
1739209783.6700668;-28.58837851428586
1739209783.670074;-32.816014438256545
1739209783.670081;-45.120503652039325
1739209783.670088;-38.13080360867914
1739209783.670095;-38.13080360867914
1739209783.6701021;-45.120503652039325
1739209783.6701093;-31.141103565318915
1739209783.6701162;-33.981070128970906
1739209783.6701233;-28.992665084841942
1739209783.6701305;-25.826314394896357
1739209783.6701374;-38.13080360867914
1739209783.6701446;-38.13080360867914
1739209783.6701517;-38.13080360867914
1739209783.6701586;-38.13080360867914
1739209783.6701658;-45.120503652039325
1739209783.6701727;-33.981070128970906
1739209783.6701798;-28.992665084841967
1739209783.670187;-29.438486411369354
1739209783.670194;-31.141103565318893
1739209783.670201;-35.57807855764607
1739209783.6702082;-38.13080360867914
1739209783.6702151;-21.676580915188183
1739209783.6702223;-18.0533258286717
1739209783.6702294;-38.13080360867914
1739209783.6702363;-38.13080360867914
1739209783.6702435;-33.981070128970906
1739209783.6702507;-38.13080360867914
1739209783.6702576;-38.13080360867914
1739209783.6702647;-38.13080360867914
1739209783.6702716;-27.877744956031414
1739209783.6702788;-35.57807855764607
1739209783.670286;-45.120503652039325
1739209783.6702929;-38.13080360867914
1739209783.6703;-45.120503652039325
1739209783.6703072;-45.120503652039325
1739209783.670314;-45.120503652039325
1739209783.6703212;-45.120503652039325
1739209783.6703284;-45.120503652039325
1739209783.6703353;-45.120503652039325
1739209783.6703424;-31.141103565318915
1739209783.6703494;-23.75329798047522
1739209783.6703565;-20.001670042250552
1739209783.6703637;-33.981070128970906
1739209783.6703706;-28.992665084841942
1739209783.6703777;-27.267205301931607
1739209783.670385;-15.554017859987257
1739209783.6703918;-11.411673484263233
1739209783.670399;-28.588378514285886
1739209783.670406;-31.141103565318915
1739209783.670413;-28.992665084841942
1739209783.6704202;-25.25278630937684
1739209783.670427;-45.120503652039325
1739209783.6704342;-45.120503652039325
1739209783.6704414;-33.981070128970906
1739209783.6704483;-45.120503652039325
1739209783.6704555;-12.285230003422354
1739209783.6704626;-20.822980852015213
1739209783.6704695;-38.13080360867914
1739209783.6704767;-28.992665084841942
1739209783.6704838;-45.120503652039325
1739209783.6704907;-31.141103565318943
1739209783.670498;-31.141103565318915
1739209783.670505;-38.13080360867914
1739209783.670512;-38.13080360867914
1739209783.670519;-31.14110356531892
1739209783.670526;-19.49757500747454
1739209783.6705332;-31.141103565318893
1739209783.6705403;-45.120503652039325
1739209783.6705472;-38.13080360867914
1739209783.6705544;-45.120503652039325
1739209783.6705616;-45.120503652039325
1739209783.6705685;-33.981070128970906
1739209783.6705756;-38.13080360867914
1739209783.6705828;-35.57807855764607
1739209783.6705897;-45.120503652039325
1739209783.6705968;-45.120503652039325
1739209783.6706038;-35.57807855764607
1739209783.670611;-27.877744956031417
1739209783.670618;-35.57807855764607
1739209783.670625;-38.13080360867914
1739209783.6706321;-35.57807855764607
1739209783.6706393;-35.57807855764607
1739209783.6706462;-38.13080360867914
1739209783.6706533;-45.120503652039325
1739209783.6706605;-45.120503652039325
1739209783.6706674;-35.57807855764607
1739209783.6706746;-45.120503652039325
1739209783.6706815;-33.981070128970906
1739209783.6706886;-29.438486411369354
1739209783.6706958;-33.981070128970956
1739209783.6707027;-33.981070128970906
1739209783.6707098;-31.141103565318915
1739209783.670717;-31.141103565318943
1739209783.670724;-15.013264998121558
1739209783.670731;-15.081591989670184
1739209783.6707382;-31.141103565318943
1739209783.6707451;-33.981070128970906
1739209783.6707523;-45.120503652039325
1739209783.6707594;-38.13080360867914
1739209783.6707664;-38.13080360867914
1739209783.6707735;-45.120503652039325
1739209783.6707804;-28.992665084841942
1739209783.6707876;-33.981070128970906
1739209783.6707947;-31.14110356531892
1739209783.6708016;-38.13080360867914
1739209783.6708088;-38.13080360867914
1739209783.670816;-45.120503652039325
1739209783.6708229;-45.120503652039325
1739209783.67083;-26.991370085610722
1739209783.6708372;-45.120503652039325
1739209783.670844;-45.120503652039325
1739209783.6708512;-38.13080360867914
1739209783.6708581;-45.120503652039325
1739209783.6708653;-31.141103565318915
1739209783.6708724;-27.8777449560314
1739209783.6708794;-45.120503652039325
1739209783.6708865;-38.13080360867914
1739209783.6708937;-33.981070128970906
1739209783.6709006;-27.8777449560314
1739209783.6709077;-35.57807855764607
1739209783.670915;-35.57807855764607
1739209783.6709218;-35.57807855764607
1739209783.670929;-26.991370085610736
1739209783.6709359;-38.13080360867914
1739209783.670943;-45.120503652039325
1739209783.6709502;-38.13080360867914
1739209783.670957;-25.826314394896354
1739209783.6709642;-35.57807855764607
1739209783.6709714;-38.13080360867914
1739209783.6709783;-45.120503652039325
1739209783.6709855;-29.438486411369333
1739209783.6709926;-33.981070128970956
1739209783.6709995;-26.991370085610722
1739209783.6710067;-33.981070128970906
1739209783.6710136;-28.588378514285886
1739209783.6710207;-31.141103565318915
1739209783.671028;-20.954098578656488
1739209783.6710348;-14.502210579092306
1739209783.671042;-25.62660358559016
1739209783.671049;-38.13080360867914
1739209783.671056;-32.816014438256545
1739209783.6710632;-38.13080360867914
1739209783.6710703;-26.487275050834725
1739209783.6710773;-45.120503652039325
1739209783.6710844;-38.13080360867914
1739209783.6710916;-45.120503652039325
1739209783.6710985;-28.58837851428586
1739209783.6711056;-32.816014438256545
1739209783.6711125;-32.816014438256545
1739209783.6711197;-45.120503652039325
1739209783.6711268;-38.13080360867914
1739209783.6711338;-38.13080360867914
1739209783.671141;-45.120503652039325
1739209783.671148;-45.120503652039325
1739209783.671155;-33.981070128970906
1739209783.6711621;-31.141103565318915
1739209783.6711693;-45.120503652039325
1739209783.6711762;-35.57807855764607
1739209783.6711833;-38.13080360867914
1739209783.6711903;-45.120503652039325
1739209783.6711974;-19.45023999044868
1739209783.6712046;-22.54371790334745
1739209783.6712115;-28.992665084841967
1739209783.6712186;-35.57807855764607
1739209783.6712258;-24.438645034577675
1739209783.6712327;-12.42303992073162
1739209783.6712399;-13.087454490654466
1739209783.671247;-23.506823629689542
1739209783.671254;-38.13080360867914
1739209783.671261;-38.13080360867914
1739209783.671268;-33.981070128970956
1739209783.6712751;-32.816014438256545
1739209783.6712823;-38.13080360867914
1739209783.6712892;-45.120503652039325
1739209783.6712964;-38.13080360867914
1739209783.6713035;-38.13080360867914
1739209783.6713104;-35.57807855764607
1739209783.6713176;-45.120503652039325
1739209783.6713247;-33.981070128970906
1739209783.6713316;-38.13080360867914
1739209783.6713388;-38.13080360867914
1739209783.671346;-38.13080360867914
1739209783.6713529;-27.267205301931607
1739209783.67136;-24.589719217205094
1739209783.671367;-38.13080360867914
1739209783.671374;-38.13080360867914
1739209783.6713812;-38.13080360867914
1739209783.6713881;-38.13080360867914
1739209783.6713953;-33.981070128970906
1739209783.6714025;-33.981070128970906
1739209783.6714094;-31.141103565318915
1739209783.6714165;-28.992665084841942
1739209783.6714237;-38.13080360867914
1739209783.6714306;-45.120503652039325
1739209783.6714377;-45.120503652039325
1739209783.6714447;-38.13080360867914
1739209783.6714518;-35.57807855764607
1739209783.671459;-38.13080360867914
1739209783.6714659;-45.120503652039325
1739209783.671473;-33.981070128970906
1739209783.6714802;-33.981070128970906
1739209783.671487;-45.120503652039325
1739209783.6714942;-33.981070128970906
1739209783.6715014;-31.141103565318915
1739209783.6715083;-45.120503652039325
1739209783.6715155;-38.13080360867914
1739209783.6715224;-38.13080360867914
1739209783.6715295;-38.13080360867914
1739209783.6715367;-38.13080360867914
1739209783.6715436;-38.13080360867914
1739209783.6715508;-38.13080360867914
1739209783.671558;-28.58837851428586
1739209783.6715648;-45.120503652039325
1739209783.671572;-22.44878636800916
1739209783.6715791;-28.992665084841942
1739209783.671586;-35.57807855764607
1739209783.6715932;-38.13080360867914
1739209783.6716003;-38.13080360867914
1739209783.6716073;-38.13080360867914
1739209783.6716144;-32.81601443825658
1739209783.6716213;-33.981070128970906
1739209783.6716285;-38.13080360867914
1739209783.6716356;-33.981070128970906
1739209783.6716425;-9.025626753506442
1739209783.6716497;-29.438486411369354
1739209783.6716568;-35.57807855764607
1739209783.6716638;-38.13080360867914
1739209783.671671;-33.981070128970906
1739209783.671678;-35.57807855764607
1739209783.671685;-38.13080360867914
1739209783.6716921;-45.120503652039325
1739209783.671699;-22.264930561961563
1739209783.6717062;-29.438486411369333
1739209783.6717134;-38.13080360867914
1739209783.6717203;-45.120503652039325
1739209783.6717274;-45.120503652039325
1739209783.6717346;-38.13080360867914
1739209783.6717415;-23.38864096791655
1739209783.6717486;-26.487275050834715
1739209783.6717558;-25.826314394896357
1739209783.6717627;-38.13080360867914
1739209783.6717699;-38.13080360867914
1739209783.6717768;-38.13080360867914
1739209783.671784;-30.49652367304973
1739209783.671791;-38.13080360867914
1739209783.671798;-45.120503652039325
1739209783.6718051;-38.13080360867914
1739209783.6718123;-29.438486411369354
1739209783.6718192;-38.13080360867914
1739209783.6718264;-38.13080360867914
1739209783.6718335;-45.120503652039325
1739209783.6718404;-28.992665084841942
1739209783.6718476;-31.141103565318915
1739209783.6718545;-38.13080360867914
1739209783.6718616;-45.120503652039325
1739209783.6718688;-35.57807855764607
1739209783.6718757;-33.981070128970906
1739209783.6718829;-38.13080360867914
1739209783.67189;-45.120503652039325
1739209783.671897;-28.58837851428586
1739209783.671904;-26.991370085610736
1739209783.6719112;-17.95212641904405
1739209783.6719182;-27.267205301931607
1739209783.6719253;-45.120503652039325
1739209783.6719325;-45.120503652039325
1739209783.6719394;-38.13080360867914
1739209783.6719465;-35.57807855764607
1739209783.6719534;-38.13080360867914
1739209783.6719606;-38.13080360867914
1739209783.6719677;-38.13080360867914
1739209783.6719747;-38.13080360867914
1739209783.6719818;-38.13080360867914
1739209783.671989;-45.120503652039325
1739209783.6719959;-32.816014438256545
1739209783.672003;-45.120503652039325
1739209783.6720102;-23.273589343863303
1739209783.672017;-12.04768318170583
1739209783.6720243;-33.981070128970906
1739209783.6720312;-38.13080360867914
1739209783.6720383;-31.141103565318893
1739209783.6720455;-25.62660358559016
1739209783.6720524;-28.588378514285886
1739209783.6720595;-33.981070128970906
1739209783.6720667;-31.141103565318915
1739209783.6720736;-45.120503652039325
1739209783.6720808;-18.263086266016654
1739209783.672088;-18.48349439814281
1739209783.6720948;-38.13080360867914
1739209783.672102;-22.175841390423358
1739209783.672109;-38.13080360867914
1739209783.672116;-33.981070128970956
1739209783.6721232;-45.120503652039325
1739209783.67213;-31.141103565318893
1739209783.6721373;-45.120503652039325
1739209783.6721444;-45.120503652039325
1739209783.6721513;-23.38864096791655
1739209783.6721585;-38.13080360867914
1739209783.6721656;-45.120503652039325
1739209783.6721725;-45.120503652039325
1739209783.6721797;-45.120503652039325
1739209783.6721869;-38.13080360867914
1739209783.6721938;-45.120503652039325
1739209783.672201;-38.13080360867914
1739209783.6722078;-33.981070128970906
1739209783.672215;-17.44894499121749
1739209783.6722221;-25.826314394896357
1739209783.672229;-31.141103565318915
1739209783.6722362;-31.141103565318915
1739209783.6722434;-27.267205301931607
1739209783.6722503;-11.871508681516158
1739209783.6722574;-14.182785837051991
1739209783.6722646;-30.49652367304976
1739209783.6722715;-25.826314394896354
1739209783.6722786;-35.57807855764607
1739209783.6722856;-24.74623867263306
1739209783.6722927;-38.13080360867914
1739209783.6722999;-38.13080360867914
1739209783.6723068;-38.13080360867914
1739209783.672314;-35.57807855764607
1739209783.672321;-45.120503652039325
1739209783.672328;-31.141103565318893
1739209783.6723351;-30.49652367304973
1739209783.6723423;-33.981070128970956
1739209783.6723492;-18.598040242006057
1739209783.6723564;-8.91185889938808
1739209783.6723633;-33.981070128970956
1739209783.6723704;-45.120503652039325
1739209783.6723776;-30.49652367304973
1739209783.6723845;-19.497575007474538
1739209783.6723917;-25.826314394896357
1739209783.6723988;-30.49652367304973
1739209783.6724057;-38.13080360867914
1739209783.6724129;-32.816014438256545
1739209783.67242;-31.141103565318915
1739209783.672427;-45.120503652039325
1739209783.672434;-38.13080360867914
1739209783.6724412;-45.120503652039325
1739209783.6724482;-45.120503652039325
1739209783.6724553;-20.27750525857143
1739209783.6724622;-31.141103565318893
1739209783.6724694;-45.120503652039325
1739209783.6724765;-38.13080360867914
1739209783.6724834;-38.13080360867914
1739209783.6724906;-38.13080360867914
1739209783.6724977;-38.13080360867914
1739209783.6725047;-38.13080360867914
1739209783.6725118;-35.57807855764607
1739209783.672519;-38.13080360867914
1739209783.672526;-32.816014438256545
1739209783.672533;-38.13080360867914
1739209783.67254;-38.13080360867914
1739209783.672547;-38.13080360867914
1739209783.6725543;-45.120503652039325
1739209783.6725612;-38.13080360867914
1739209783.6725683;-38.13080360867914
1739209783.6725755;-45.120503652039325
1739209783.6725824;-31.141103565318915
1739209783.6725895;-25.826314394896364
1739209783.6725967;-38.13080360867914
1739209783.6726036;-38.13080360867914
1739209783.6726108;-33.981070128970906
1739209783.6726177;-31.141103565318915
1739209783.6726248;-38.13080360867914
1739209783.672632;-45.120503652039325
1739209783.672639;-38.13080360867914
1739209783.672646;-31.141103565318915
1739209783.6726532;-26.991370085610747
1739209783.67266;-8.253247441293869
1739209783.6726673;-24.589719217205094
1739209783.6726744;-32.81601443825658
1739209783.6726813;-27.267205301931607
1739209783.6726885;-24.589719217205094
1739209783.6726954;-23.38864096791655
1739209783.6727026;-38.13080360867914
1739209783.6727097;-45.120503652039325
1739209783.6727166;-38.13080360867914
1739209783.6727238;-45.120503652039325
1739209783.672731;-38.13080360867914
1739209783.6727378;-45.120503652039325
1739209783.672745;-35.57807855764607
1739209783.6727521;-33.981070128970956
1739209783.672759;-12.948297095594103
1739209783.6727662;-17.724780207538373
1739209783.6727734;-32.81601443825658
1739209783.6727803;-38.13080360867914
1739209783.6727874;-24.74623867263306
1739209783.6727943;-45.120503652039325
1739209783.6728015;-38.13080360867914
1739209783.6728086;-38.13080360867914
1739209783.6728156;-38.13080360867914
1739209783.6728227;-45.120503652039325
1739209783.6728299;-31.141103565318915
1739209783.6728368;-45.120503652039325
1739209783.672844;-38.13080360867914
1739209783.672851;-35.57807855764607
1739209783.672858;-45.120503652039325
1739209783.6728652;-32.816014438256545
1739209783.672872;-31.141103565318915
1739209783.6728792;-35.57807855764607
1739209783.6728864;-38.13080360867914
1739209783.6728933;-38.13080360867914
1739209783.6729004;-33.981070128970906
1739209783.6729076;-45.120503652039325
1739209783.6729145;-38.13080360867914
1739209783.6729217;-38.13080360867914
1739209783.6729288;-16.763597937115033
1739209783.6729357;-20.822980852015213
1739209783.6729429;-38.13080360867914
1739209783.6729498;-31.141103565318915
1739209783.672957;-45.120503652039325
1739209783.672964;-23.50682362968953
1739209783.672971;-32.816014438256545
1739209783.6729782;-33.981070128970906
1739209783.6729853;-45.120503652039325
1739209783.6729922;-45.120503652039325
1739209783.6729994;-45.120503652039325
1739209783.6730065;-38.13080360867914
1739209783.6730134;-32.816014438256545
1739209783.6730206;-30.49652367304973
1739209783.6730278;-45.120503652039325
1739209783.6730347;-21.021172418726344
1739209783.6730418;-28.992665084841942
1739209783.6730487;-38.13080360867914
1739209783.673056;-45.120503652039325
1739209783.673063;-45.120503652039325
1739209783.67307;-28.992665084841942
1739209783.673077;-28.58837851428586
1739209783.6730843;-38.13080360867914
1739209783.6730912;-38.13080360867914
1739209783.6730983;-32.816014438256545
1739209783.6731055;-33.981070128970906
1739209783.6731124;-45.120503652039325
1739209783.6731195;-38.13080360867914
1739209783.6731265;-31.141103565318943
1739209783.6731336;-28.992665084841967
1739209783.6731408;-35.57807855764607
1739209783.6731477;-45.120503652039325
1739209783.6731548;-38.13080360867914
1739209783.673162;-38.13080360867914
1739209783.673169;-21.522148828640407
1739209783.673176;-45.120503652039325
1739209783.6731832;-45.120503652039325
1739209783.67319;-38.13080360867914
1739209783.6731973;-38.13080360867914
1739209783.6732042;-35.57807855764607
1739209783.6732113;-45.120503652039325
1739209783.6732185;-38.13080360867914
1739209783.6732254;-45.120503652039325
1739209783.6732326;-22.54371790334745
1739209783.6732397;-24.151403521958727
1739209783.6732466;-28.992665084841942
1739209783.6732538;-45.120503652039325
1739209783.673261;-26.991370085610722
1739209783.6732678;-15.750342577391155
1739209783.673275;-18.755624688505637
1739209783.6732821;-28.992665084841942
1739209783.673289;-38.13080360867914
1739209783.6732962;-38.13080360867914
1739209783.6733031;-38.13080360867914
1739209783.6733103;-38.13080360867914
1739209783.6733174;-33.981070128970906
1739209783.6733243;-31.141103565318915
1739209783.6733315;-24.438645034577675
1739209783.6733387;-19.64275659816107
1739209783.6733456;-33.981070128970906
1739209783.6733527;-38.13080360867914
1739209783.6733599;-33.981070128970956
1739209783.6733668;-32.816014438256545
1739209783.673374;-31.141103565318893
1739209783.6733809;-38.13080360867914
1739209783.673388;-32.816014438256545
1739209783.6733952;-33.981070128970906
1739209783.673402;-45.120503652039325
1739209783.6734092;-38.13080360867914
1739209783.6734164;-38.13080360867914
1739209783.6734233;-38.13080360867914
1739209783.6734304;-27.267205301931607
1739209783.6734376;-12.285230003422352
1739209783.6734445;-16.28388930050312
1739209783.6734517;-25.826314394896357
1739209783.6734586;-45.120503652039325
1739209783.6734657;-33.981070128970906
1739209783.673473;-33.981070128970906
1739209783.6734798;-45.120503652039325
1739209783.673487;-45.120503652039325
1739209783.673494;-35.57807855764607
1739209783.673501;-32.816014438256545
1739209783.6735082;-45.120503652039325
1739209783.6735153;-38.13080360867914
1739209783.6735222;-35.57807855764607
1739209783.6735294;-31.141103565318915
1739209783.6735363;-25.826314394896354
1739209783.6735435;-25.62660358559016
1739209783.6735506;-45.120503652039325
1739209783.6735575;-27.8777449560314
1739209783.6735647;-38.13080360867914
1739209783.6735718;-45.120503652039325
1739209783.6735787;-38.13080360867914
1739209783.673586;-38.13080360867914
1739209783.673593;-38.13080360867914
1739209783.6736;-24.589719217205094
1739209783.673607;-9.678582544388966
1739209783.6736143;-16.763597937115037
1739209783.6736212;-24.589719217205094
1739209783.6736283;-38.13080360867914
1739209783.6736352;-31.141103565318915
1739209783.6736424;-28.992665084841967
1739209783.6736495;-35.57807855764607
1739209783.6736565;-35.57807855764607
1739209783.6736636;-45.120503652039325
1739209783.6736708;-38.13080360867914
1739209783.6736777;-38.13080360867914
1739209783.6736848;-45.120503652039325
1739209783.673692;-38.13080360867914
1739209783.673699;-45.120503652039325
1739209783.673706;-45.120503652039325
1739209783.673713;-45.120503652039325
1739209783.6737201;-45.120503652039325
1739209783.6737273;-45.120503652039325
1739209783.6737342;-45.120503652039325
1739209783.6737413;-45.120503652039325
1739209783.6737485;-38.13080360867914
1739209783.6737554;-28.992665084841942
1739209783.6737626;-28.58837851428586
1739209783.6737697;-45.120503652039325
1739209783.6737766;-28.992665084841942
1739209783.6737838;-33.981070128970906
1739209783.6737907;-45.120503652039325
1739209783.6737978;-35.57807855764607
1739209783.673805;-38.13080360867914
1739209783.673812;-22.740042620751332
1739209783.673819;-33.981070128970906
1739209783.6738262;-38.13080360867914
1739209783.6738331;-45.120503652039325
1739209783.6738403;-38.13080360867914
1739209783.6738474;-33.981070128970906
1739209783.6738544;-38.13080360867914
1739209783.6738615;-38.13080360867914
1739209783.6738687;-38.13080360867914
1739209783.6738756;-38.13080360867914
1739209783.6738827;-45.120503652039325
1739209783.6738896;-38.13080360867914
1739209783.6738968;-38.13080360867914
1739209783.673904;-35.57807855764607
1739209783.6739109;-45.120503652039325
1739209783.673918;-45.120503652039325
1739209783.6739252;-38.13080360867914
1739209783.673932;-33.981070128970906
1739209783.6739392;-45.120503652039325
1739209783.6739464;-38.13080360867914
1739209783.6739533;-38.13080360867914
1739209783.6739604;-45.120503652039325
1739209783.6739674;-45.120503652039325
1739209783.6739745;-45.120503652039325
1739209783.6739817;-45.120503652039325
1739209783.6739886;-45.120503652039325
1739209783.6739957;-45.120503652039325
1739209783.674003;-38.13080360867914
1739209783.6740098;-33.981070128970906
1739209783.674017;-35.57807855764607
1739209783.674024;-38.13080360867914
1739209783.674031;-38.13080360867914
1739209783.6740382;-38.13080360867914
1739209783.674045;-45.120503652039325
1739209783.6740522;-38.13080360867914
1739209783.6740594;-38.13080360867914
1739209783.6740663;-45.120503652039325
1739209783.6740735;-45.120503652039325
1739209783.6740806;-33.981070128970906
1739209783.6740875;-35.57807855764607
1739209783.6740947;-45.120503652039325
1739209783.6741018;-31.141103565318915
1739209783.6741087;-33.981070128970906
1739209783.674116;-45.120503652039325
1739209783.674123;-45.120503652039325
1739209783.67413;-33.981070128970906
1739209783.674137;-35.57807855764607
1739209783.674144;-38.13080360867914
1739209783.6741512;-45.120503652039325
1739209783.6741583;-32.816014438256545
1739209783.6741652;-38.13080360867914
1739209783.6741724;-38.13080360867914
1739209783.6741796;-45.120503652039325
1739209783.6741865;-38.13080360867914
1739209783.6741936;-38.13080360867914
1739209783.6742008;-38.13080360867914
1739209783.6742077;-38.13080360867914
1739209783.6742148;-35.57807855764607
1739209783.6742218;-45.120503652039325
1739209783.674229;-32.816014438256545
1739209783.674236;-38.13080360867914
1739209783.674243;-45.120503652039325
1739209783.6742501;-45.120503652039325
1739209783.6742573;-38.13080360867914
1739209783.6742642;-38.13080360867914
1739209783.6742713;-28.58837851428586
1739209783.6742785;-33.981070128970906
1739209783.6742854;-45.120503652039325
1739209783.6742926;-35.57807855764607
1739209783.6742995;-38.13080360867914
1739209783.6743066;-38.13080360867914
1739209783.6743138;-45.120503652039325
1739209783.6743207;-38.13080360867914
1739209783.6743279;-32.81601443825658
1739209783.674335;-45.120503652039325
1739209783.674342;-38.13080360867914
1739209783.674349;-38.13080360867914
1739209783.6743562;-38.13080360867914
1739209783.6743631;-38.13080360867914
1739209783.6743703;-38.13080360867914
1739209783.6743774;-45.120503652039325
1739209783.6743844;-38.13080360867914
1739209783.6743915;-33.981070128970906
1739209783.6743984;-45.120503652039325
1739209783.6744056;-45.120503652039325
1739209783.6744127;-38.13080360867914
1739209783.6744196;-45.120503652039325
1739209783.6744268;-45.120503652039325
1739209783.674434;-35.57807855764607
1739209783.6744409;-38.13080360867914
1739209783.674448;-45.120503652039325
1739209783.6744552;-33.981070128970906
1739209783.674462;-38.13080360867914
1739209783.6744692;-38.13080360867914
1739209783.6744761;-45.120503652039325
1739209783.6744833;-45.120503652039325
1739209783.6744905;-38.13080360867914
1739209783.6744974;-38.13080360867914
1739209783.6745045;-45.120503652039325
1739209783.6745117;-38.13080360867914
1739209783.6745186;-35.57807855764607
1739209783.6745257;-45.120503652039325
1739209783.674533;-45.120503652039325
1739209783.6745398;-45.120503652039325
1739209783.674547;-45.120503652039325
1739209783.6745539;-35.57807855764607
1739209783.674561;-33.981070128970906
1739209783.6745682;-38.13080360867914
1739209783.674575;-35.57807855764607
1739209783.6745822;-35.57807855764607
1739209783.6745894;-32.816014438256545
1739209783.6745963;-45.120503652039325
1739209783.6746035;-38.13080360867914
1739209783.6746106;-45.120503652039325
1739209783.6746175;-33.981070128970956
1739209783.6746247;-31.141103565318915
1739209783.6746316;-35.57807855764607
1739209783.6746387;-45.120503652039325
1739209783.674646;-38.13080360867914
1739209783.6746528;-33.981070128970906
1739209783.67466;-45.120503652039325
1739209783.6746671;-35.57807855764607
1739209783.674674;-26.035653463252796
1739209783.6746812;-38.13080360867914
1739209783.6746883;-38.13080360867914
1739209783.6746953;-35.57807855764607
1739209783.6747024;-38.13080360867914
1739209783.6747096;-45.120503652039325
1739209783.6747165;-35.57807855764607
1739209783.6747236;-45.120503652039325
1739209783.6747305;-45.120503652039325
1739209783.6747377;-45.120503652039325
1739209783.6747448;-45.120503652039325
1739209783.6747518;-38.13080360867914
1739209783.674759;-32.816014438256545
1739209783.674766;-33.981070128970906
1739209783.674773;-38.13080360867914
1739209783.6747801;-35.57807855764607
1739209783.6747873;-38.13080360867914
1739209783.6747942;-38.13080360867914
1739209783.6748013;-45.120503652039325
1739209783.6748083;-38.13080360867914
1739209783.6748154;-45.120503652039325
1739209783.6748226;-38.13080360867914
1739209783.6748295;-45.120503652039325
1739209783.6748366;-45.120503652039325
1739209783.6748438;-31.141103565318893
1739209783.6748507;-38.13080360867914
1739209783.6748579;-45.120503652039325
1739209783.674865;-38.13080360867914
1739209783.674872;-32.816014438256545
1739209783.674879;-45.120503652039325
1739209783.674886;-45.120503652039325
1739209783.6748931;-45.120503652039325
1739209783.6749003;-45.120503652039325
1739209783.6749072;-38.13080360867914
1739209783.6749144;-45.120503652039325
1739209783.6749215;-45.120503652039325
1739209783.6749284;-45.120503652039325
1739209783.6749356;-33.981070128970906
1739209783.6749427;-45.120503652039325
1739209783.6749496;-38.13080360867914
1739209783.6749568;-35.57807855764607
1739209783.674964;-45.120503652039325
1739209783.6749709;-45.120503652039325
1739209783.674978;-45.120503652039325
1739209783.674985;-45.120503652039325
1739209783.674992;-38.13080360867914
1739209783.6749992;-35.57807855764607
1739209783.6750062;-38.13080360867914
1739209783.6750133;-38.13080360867914
1739209783.6750205;-38.13080360867914
1739209783.6750274;-35.57807855764607
1739209783.6750345;-38.13080360867914
1739209783.6750417;-35.57807855764607
1739209783.6750486;-38.13080360867914
1739209783.6750557;-38.13080360867914
1739209783.6750627;-45.120503652039325
1739209783.6750698;-45.120503652039325
1739209783.675077;-33.981070128970906
1739209783.6750839;-38.13080360867914
1739209783.675091;-38.13080360867914
1739209783.6750982;-45.120503652039325
1739209783.675105;-45.120503652039325
1739209783.6751122;-45.120503652039325
1739209783.6751194;-45.120503652039325
1739209783.6751263;-45.120503652039325
1739209783.6751335;-33.981070128970906
1739209783.6751404;-45.120503652039325
1739209783.6751475;-45.120503652039325
1739209783.6751547;-38.13080360867914
1739209783.6751616;-33.981070128970906
1739209783.6751688;-45.120503652039325
1739209783.675176;-38.13080360867914
1739209783.6751828;-45.120503652039325
1739209783.67519;-33.981070128970906
