CAN Message; 0x62:08a33cfb7ceeabc5
1739209670.918808;-45.120503652039325
1739209670.9188085;-45.120503652039325
1739209670.918809;-33.981070128970906
1739209670.9188094;-45.120503652039325
1739209670.91881;-45.120503652039325
1739209670.9188104;-45.120503652039325
1739209670.9188108;-33.981070128970906
1739209670.9188113;-45.120503652039325
1739209670.9188118;-38.13080360867914
1739209670.9188123;-45.120503652039325
1739209670.9188128;-45.120503652039325
1739209670.9188132;-38.13080360867914
1739209670.9188137;-38.13080360867914
1739209670.9188142;-45.120503652039325
1739209670.9188147;-38.13080360867914
1739209670.9188151;-38.13080360867914
1739209670.9188156;-45.120503652039325
1739209670.918816;-45.120503652039325
1739209670.9188166;-38.13080360867914
1739209670.918817;-31.141103565318893
1739209670.9188175;-38.13080360867914
1739209670.918818;-45.120503652039325
1739209670.9188185;-45.120503652039325
1739209670.918819;-33.981070128970906
1739209670.9188194;-45.120503652039325
1739209670.91882;-45.120503652039325
1739209670.9188204;-38.13080360867914
1739209670.9188209;-45.120503652039325
1739209670.9188213;-38.13080360867914
1739209670.9188218;-45.120503652039325
1739209670.9188223;-38.13080360867914
1739209670.9188228;-45.120503652039325
1739209670.9188232;-45.120503652039325
1739209670.9188237;-45.120503652039325
1739209670.9188242;-45.120503652039325
1739209670.9188247;-32.816014438256545
1739209670.9188251;-38.13080360867914
1739209670.9188256;-35.57807855764607
1739209670.918826;-45.120503652039325
1739209670.9188266;-45.120503652039325
1739209670.918827;-33.981070128970906
1739209670.9188275;-38.13080360867914
1739209670.918828;-45.120503652039325
1739209670.9188285;-45.120503652039325
1739209670.918829;-38.13080360867914
1739209670.9188294;-38.13080360867914
1739209670.9188302;-45.120503652039325
1739209670.9188306;-45.120503652039325
1739209670.918831;-45.120503652039325
1739209670.9188316;-45.120503652039325
1739209670.918832;-38.13080360867914
1739209670.9188325;-45.120503652039325
1739209670.918833;-45.120503652039325
1739209670.9188335;-45.120503652039325
1739209670.918834;-38.13080360867914
1739209670.9188344;-35.57807855764607
1739209670.918835;-38.13080360867914
1739209670.9188354;-45.120503652039325
1739209670.9188359;-45.120503652039325
1739209670.9188364;-26.487275050834715
1739209670.9188368;-35.57807855764607
1739209670.9188373;-38.13080360867914
1739209670.9188378;-38.13080360867914
1739209670.9188383;-31.141103565318893
1739209670.9188387;-31.141103565318915
1739209670.9188392;-45.120503652039325
1739209670.9188397;-45.120503652039325
1739209670.9188402;-45.120503652039325
1739209670.9188406;-45.120503652039325
1739209670.9188411;-45.120503652039325
1739209670.9188416;-45.120503652039325
1739209670.918842;-45.120503652039325
1739209670.9188426;-45.120503652039325
1739209670.918843;-45.120503652039325
1739209670.9188435;-38.13080360867914
1739209670.918844;-38.13080360867914
1739209670.9188445;-45.120503652039325
1739209670.918845;-45.120503652039325
1739209670.9188454;-45.120503652039325
1739209670.918846;-45.120503652039325
1739209670.9188464;-45.120503652039325
1739209670.9188468;-45.120503652039325
1739209670.9188473;-45.120503652039325
1739209670.9188478;-26.991370085610722
1739209670.9188483;-28.992665084841942
1739209670.9188488;-45.120503652039325
1739209670.9188492;-45.120503652039325
1739209670.9188497;-33.981070128970906
1739209670.9188502;-38.13080360867914
1739209670.9188507;-45.120503652039325
1739209670.9188511;-38.13080360867914
1739209670.9188516;-35.57807855764607
1739209670.9188523;-35.57807855764607
1739209670.9188528;-45.120503652039325
1739209670.9188533;-38.13080360867914
1739209670.9188538;-45.120503652039325
1739209670.9188542;-45.120503652039325
1739209670.9188547;-45.120503652039325
1739209670.9188552;-45.120503652039325
1739209670.9188557;-30.49652367304973
1739209670.9188561;-33.981070128970906
1739209670.9188566;-45.120503652039325
1739209670.918857;-45.120503652039325
1739209670.9188576;-38.13080360867914
1739209670.918858;-38.13080360867914
1739209670.9188585;-45.120503652039325
1739209670.918859;-38.13080360867914
1739209670.9188595;-35.57807855764607
1739209670.91886;-38.13080360867914
1739209670.9188604;-45.120503652039325
1739209670.918861;-45.120503652039325
1739209670.9188614;-33.981070128970906
1739209670.9188619;-38.13080360867914
1739209670.9188623;-45.120503652039325
1739209670.9188628;-38.13080360867914
1739209670.9188633;-35.57807855764607
1739209670.9188638;-38.13080360867914
1739209670.9188643;-45.120503652039325
1739209670.9188647;-35.57807855764607
1739209670.9188652;-38.13080360867914
1739209670.9188657;-45.120503652039325
1739209670.9188662;-45.120503652039325
1739209670.9188666;-45.120503652039325
1739209670.918867;-38.13080360867914
1739209670.9188676;-38.13080360867914
1739209670.918868;-38.13080360867914
1739209670.9188685;-45.120503652039325
1739209670.918869;-38.13080360867914
1739209670.9188695;-33.981070128970906
1739209670.91887;-45.120503652039325
1739209670.9188704;-33.981070128970906
1739209670.918871;-38.13080360867914
1739209670.9188714;-45.120503652039325
1739209670.9188719;-45.120503652039325
1739209670.9188724;-38.13080360867914
1739209670.9188728;-32.816014438256545
1739209670.9188733;-45.120503652039325
1739209670.9188738;-45.120503652039325
1739209670.9188743;-38.13080360867914
1739209670.918875;-35.57807855764607
1739209670.9188755;-33.981070128970906
1739209670.918876;-38.13080360867914
1739209670.9188764;-38.13080360867914
1739209670.918877;-33.981070128970906
1739209670.9188774;-33.981070128970906
1739209670.9188778;-45.120503652039325
1739209670.9188783;-45.120503652039325
1739209670.9188788;-38.13080360867914
1739209670.9188793;-45.120503652039325
1739209670.9188797;-45.120503652039325
1739209670.9188802;-45.120503652039325
1739209670.9188807;-45.120503652039325
1739209670.9188812;-45.120503652039325
1739209670.9188817;-45.120503652039325
1739209670.9188821;-38.13080360867914
1739209670.9188826;-45.120503652039325
1739209670.918883;-38.13080360867914
1739209670.9188836;-38.13080360867914
1739209670.918884;-38.13080360867914
1739209670.9188845;-45.120503652039325
1739209670.918885;-38.13080360867914
1739209670.9188855;-45.120503652039325
1739209670.918886;-38.13080360867914
1739209670.9188864;-45.120503652039325
1739209670.918887;-45.120503652039325
1739209670.9188874;-32.816014438256545
1739209670.9188879;-38.13080360867914
1739209670.9188883;-45.120503652039325
1739209670.9188888;-45.120503652039325
1739209670.9188893;-38.13080360867914
1739209670.9188898;-45.120503652039325
1739209670.9188902;-45.120503652039325
1739209670.9188907;-45.120503652039325
1739209670.9188912;-45.120503652039325
1739209670.9188917;-45.120503652039325
1739209670.9188921;-45.120503652039325
1739209670.9188926;-38.13080360867914
1739209670.918893;-38.13080360867914
1739209670.9188936;-38.13080360867914
1739209670.918894;-45.120503652039325
1739209670.9188945;-38.13080360867914
1739209670.918895;-30.49652367304973
1739209670.9188955;-45.120503652039325
1739209670.918896;-35.57807855764607
1739209670.9188964;-38.13080360867914
1739209670.9188972;-35.57807855764607
1739209670.9188976;-38.13080360867914
1739209670.918898;-45.120503652039325
1739209670.9188986;-45.120503652039325
1739209670.918899;-45.120503652039325
1739209670.9188995;-38.13080360867914
1739209670.9189;-38.13080360867914
1739209670.9189005;-38.13080360867914
1739209670.918901;-45.120503652039325
1739209670.9189014;-38.13080360867914
1739209670.918902;-45.120503652039325
1739209670.9189024;-38.13080360867914
1739209670.9189029;-38.13080360867914
1739209670.9189034;-38.13080360867914
1739209670.9189038;-45.120503652039325
1739209670.9189043;-38.13080360867914
1739209670.9189048;-38.13080360867914
1739209670.9189053;-45.120503652039325
1739209670.9189057;-45.120503652039325
1739209670.9189062;-35.57807855764607
1739209670.9189067;-31.141103565318893
1739209670.9189072;-45.120503652039325
1739209670.9189076;-35.57807855764607
1739209670.918908;-38.13080360867914
1739209670.9189086;-45.120503652039325
1739209670.918909;-45.120503652039325
1739209670.9189095;-45.120503652039325
1739209670.91891;-45.120503652039325
1739209670.9189105;-45.120503652039325
1739209670.918911;-45.120503652039325
1739209670.9189115;-45.120503652039325
1739209670.918912;-38.13080360867914
1739209670.9189124;-45.120503652039325
1739209670.918913;-38.13080360867914
1739209670.9189134;-38.13080360867914
1739209670.9189138;-35.57807855764607
1739209670.9189143;-25.077289914212862
1739209670.9189148;-38.13080360867914
1739209670.9189153;-45.120503652039325
1739209670.9189157;-38.13080360867914
1739209670.9189162;-31.141103565318893
1739209670.9189167;-45.120503652039325
1739209670.9189172;-38.13080360867914
1739209670.9189177;-38.13080360867914
1739209670.9189181;-38.13080360867914
1739209670.9189186;-45.120503652039325
1739209670.918919;-45.120503652039325
1739209670.9189198;-38.13080360867914
1739209670.9189203;-32.816014438256545
1739209670.9189208;-38.13080360867914
1739209670.9189212;-45.120503652039325
1739209670.9189217;-38.13080360867914
1739209670.9189222;-45.120503652039325
1739209670.9189227;-38.13080360867914
1739209670.9189231;-45.120503652039325
1739209670.9189236;-38.13080360867914
1739209670.918924;-45.120503652039325
1739209670.9189246;-38.13080360867914
1739209670.918925;-45.120503652039325
1739209670.9189255;-38.13080360867914
1739209670.918926;-25.826314394896354
1739209670.9189265;-33.981070128970906
1739209670.918927;-45.120503652039325
1739209670.9189274;-38.13080360867914
1739209670.918928;-35.57807855764607
1739209670.9189284;-33.981070128970906
1739209670.9189289;-45.120503652039325
1739209670.9189293;-45.120503652039325
1739209670.9189298;-45.120503652039325
1739209670.9189303;-38.13080360867914
1739209670.9189308;-35.57807855764607
1739209670.9189312;-38.13080360867914
1739209670.9189317;-35.57807855764607
1739209670.9189322;-38.13080360867914
1739209670.9189327;-45.120503652039325
1739209670.9189332;-38.13080360867914
1739209670.9189336;-38.13080360867914
1739209670.918934;-33.981070128970906
1739209670.9189346;-45.120503652039325
1739209670.918935;-31.141103565318915
1739209670.9189355;-33.981070128970906
1739209670.918936;-45.120503652039325
1739209670.9189365;-35.57807855764607
1739209670.918937;-38.13080360867914
1739209670.9189374;-45.120503652039325
1739209670.918938;-33.981070128970906
1739209670.9189384;-45.120503652039325
1739209670.9189389;-45.120503652039325
1739209670.9189394;-38.13080360867914
1739209670.9189398;-38.13080360867914
1739209670.9189403;-38.13080360867914
1739209670.9189408;-45.120503652039325
1739209670.9189413;-45.120503652039325
1739209670.9189417;-45.120503652039325
1739209670.9189425;-45.120503652039325
1739209670.918943;-45.120503652039325
1739209670.9189434;-45.120503652039325
1739209670.918944;-38.13080360867914
1739209670.9189444;-38.13080360867914
1739209670.9189448;-45.120503652039325
1739209670.9189453;-38.13080360867914
1739209670.9189458;-35.57807855764607
1739209670.9189463;-38.13080360867914
1739209670.9189467;-38.13080360867914
1739209670.9189472;-35.57807855764607
1739209670.9189477;-38.13080360867914
1739209670.9189482;-45.120503652039325
1739209670.9189487;-38.13080360867914
1739209670.9189491;-35.57807855764607
1739209670.9189496;-45.120503652039325
1739209670.91895;-45.120503652039325
1739209670.9189506;-45.120503652039325
1739209670.918951;-38.13080360867914
1739209670.9189515;-38.13080360867914
1739209670.918952;-45.120503652039325
1739209670.9189525;-38.13080360867914
1739209670.918953;-45.120503652039325
1739209670.9189534;-38.13080360867914
1739209670.918954;-45.120503652039325
1739209670.9189544;-33.981070128970906
1739209670.9189548;-38.13080360867914
1739209670.9189553;-45.120503652039325
1739209670.9189558;-45.120503652039325
1739209670.9189563;-38.13080360867914
1739209670.9189568;-38.13080360867914
1739209670.9189572;-31.141103565318915
1739209670.9189577;-35.57807855764607
1739209670.9189582;-35.57807855764607
1739209670.9189587;-35.57807855764607
1739209670.9189591;-38.13080360867914
1739209670.9189596;-35.57807855764607
1739209670.91896;-38.13080360867914
1739209670.9189606;-45.120503652039325
1739209670.918961;-45.120503652039325
1739209670.9189615;-38.13080360867914
1739209670.918962;-45.120503652039325
1739209670.9189625;-45.120503652039325
1739209670.918963;-38.13080360867914
1739209670.9189634;-38.13080360867914
1739209670.918964;-38.13080360867914
1739209670.9189646;-45.120503652039325
1739209670.918965;-45.120503652039325
1739209670.9189656;-45.120503652039325
1739209670.918966;-45.120503652039325
1739209670.9189665;-45.120503652039325
1739209670.918967;-33.981070128970906
1739209670.9189675;-45.120503652039325
1739209670.918968;-45.120503652039325
1739209670.9189684;-45.120503652039325
1739209670.918969;-28.992665084841942
1739209670.9189694;-33.981070128970906
1739209670.9189699;-45.120503652039325
1739209670.9189703;-45.120503652039325
1739209670.9189708;-38.13080360867914
1739209670.9189713;-38.13080360867914
1739209670.9189718;-45.120503652039325
1739209670.9189723;-45.120503652039325
1739209670.9189727;-35.57807855764607
1739209670.9189732;-38.13080360867914
1739209670.9189737;-35.57807855764607
1739209670.9189742;-38.13080360867914
1739209670.9189746;-38.13080360867914
1739209670.918975;-38.13080360867914
1739209670.9189756;-38.13080360867914
1739209670.918976;-45.120503652039325
1739209670.9189765;-27.267205301931607
1739209670.918977;-30.49652367304973
1739209670.9189775;-38.13080360867914
1739209670.918978;-45.120503652039325
1739209670.9189785;-38.13080360867914
1739209670.918979;-38.13080360867914
1739209670.9189794;-45.120503652039325
1739209670.91898;-32.816014438256545
1739209670.9189804;-38.13080360867914
1739209670.9189808;-38.13080360867914
1739209670.9189813;-35.57807855764607
1739209670.9189818;-45.120503652039325
1739209670.9189823;-45.120503652039325
1739209670.9189827;-45.120503652039325
1739209670.9189832;-35.57807855764607
1739209670.9189837;-35.57807855764607
1739209670.9189842;-35.57807855764607
1739209670.9189847;-35.57807855764607
1739209670.9189851;-45.120503652039325
1739209670.9189856;-38.13080360867914
1739209670.918986;-38.13080360867914
1739209670.9189866;-35.57807855764607
1739209670.9189873;-38.13080360867914
1739209670.9189878;-45.120503652039325
1739209670.9189882;-45.120503652039325
1739209670.9189887;-38.13080360867914
1739209670.9189892;-38.13080360867914
1739209670.9189897;-45.120503652039325
1739209670.9189901;-38.13080360867914
1739209670.9189906;-45.120503652039325
1739209670.918991;-38.13080360867914
1739209670.9189916;-38.13080360867914
1739209670.918992;-45.120503652039325
1739209670.9189925;-45.120503652039325
1739209670.918993;-38.13080360867914
1739209670.9189935;-45.120503652039325
1739209670.918994;-45.120503652039325
1739209670.9189944;-38.13080360867914
1739209670.918995;-38.13080360867914
1739209670.9189954;-45.120503652039325
1739209670.9189959;-31.141103565318915
1739209670.9189963;-26.991370085610736
1739209670.9189968;-45.120503652039325
1739209670.9189973;-45.120503652039325
1739209670.9189978;-33.981070128970906
1739209670.9189982;-33.981070128970906
1739209670.9189987;-45.120503652039325
1739209670.9189992;-38.13080360867914
1739209670.9189997;-45.120503652039325
1739209670.9190001;-45.120503652039325
1739209670.9190006;-38.13080360867914
1739209670.919001;-38.13080360867914
1739209670.9190016;-38.13080360867914
1739209670.919002;-38.13080360867914
1739209670.9190025;-38.13080360867914
1739209670.919003;-45.120503652039325
1739209670.9190035;-38.13080360867914
1739209670.919004;-35.57807855764607
1739209670.9190044;-38.13080360867914
1739209670.919005;-38.13080360867914
1739209670.9190054;-45.120503652039325
1739209670.9190059;-45.120503652039325
1739209670.9190063;-45.120503652039325
1739209670.9190068;-45.120503652039325
1739209670.9190073;-45.120503652039325
1739209670.9190078;-35.57807855764607
1739209670.9190083;-38.13080360867914
1739209670.9190087;-45.120503652039325
1739209670.9190094;-38.13080360867914
1739209670.91901;-35.57807855764607
1739209670.9190104;-45.120503652039325
1739209670.9190109;-38.13080360867914
1739209670.9190114;-45.120503652039325
1739209670.9190118;-45.120503652039325
1739209670.9190123;-38.13080360867914
1739209670.9190128;-38.13080360867914
1739209670.9190133;-38.13080360867914
1739209670.9190137;-45.120503652039325
1739209670.9190142;-38.13080360867914
1739209670.9190147;-38.13080360867914
1739209670.9190152;-45.120503652039325
1739209670.9190156;-32.816014438256545
1739209670.9190161;-45.120503652039325
1739209670.9190166;-45.120503652039325
1739209670.919017;-38.13080360867914
1739209670.9190176;-45.120503652039325
1739209670.919018;-38.13080360867914
1739209670.9190185;-38.13080360867914
1739209670.919019;-45.120503652039325
1739209670.9190195;-38.13080360867914
1739209670.91902;-38.13080360867914
1739209670.9190204;-45.120503652039325
1739209670.919021;-45.120503652039325
1739209670.9190214;-45.120503652039325
1739209670.9190218;-38.13080360867914
1739209670.9190223;-45.120503652039325
1739209670.9190228;-45.120503652039325
1739209670.9190233;-45.120503652039325
1739209670.9190238;-35.57807855764607
1739209670.9190242;-38.13080360867914
1739209670.9190247;-38.13080360867914
1739209670.9190252;-45.120503652039325
1739209670.9190257;-38.13080360867914
1739209670.9190261;-45.120503652039325
1739209670.9190266;-45.120503652039325
1739209670.919027;-38.13080360867914
1739209670.9190276;-38.13080360867914
1739209670.919028;-45.120503652039325
1739209670.9190285;-45.120503652039325
1739209670.919029;-45.120503652039325
1739209670.9190295;-45.120503652039325
1739209670.91903;-45.120503652039325
1739209670.9190304;-38.13080360867914
1739209670.919031;-35.57807855764607
1739209670.9190314;-38.13080360867914
1739209670.919032;-38.13080360867914
1739209670.9190326;-45.120503652039325
1739209670.919033;-35.57807855764607
1739209670.9190335;-33.981070128970906
1739209670.919034;-38.13080360867914
1739209670.9190345;-38.13080360867914
1739209670.919035;-38.13080360867914
1739209670.9190354;-33.981070128970906
1739209670.919036;-38.13080360867914
1739209670.9190364;-45.120503652039325
1739209670.9190369;-45.120503652039325
1739209670.9190373;-38.13080360867914
1739209670.9190378;-35.57807855764607
1739209670.9190383;-38.13080360867914
1739209670.9190388;-38.13080360867914
1739209670.9190392;-30.49652367304973
1739209670.9190397;-38.13080360867914
1739209670.9190402;-45.120503652039325
1739209670.9190407;-38.13080360867914
1739209670.9190412;-38.13080360867914
1739209670.9190416;-38.13080360867914
1739209670.919042;-45.120503652039325
1739209670.9190426;-38.13080360867914
1739209670.919043;-28.58837851428586
1739209670.9190435;-38.13080360867914
1739209670.919044;-38.13080360867914
1739209670.9190445;-45.120503652039325
1739209670.919045;-38.13080360867914
1739209670.9190454;-38.13080360867914
1739209670.919046;-45.120503652039325
1739209670.9190464;-45.120503652039325
1739209670.9190469;-30.49652367304973
1739209670.9190474;-38.13080360867914
1739209670.9190478;-45.120503652039325
1739209670.9190483;-38.13080360867914
1739209670.9190488;-38.13080360867914
1739209670.9190493;-38.13080360867914
1739209670.9190497;-38.13080360867914
1739209670.9190502;-45.120503652039325
1739209670.9190507;-33.981070128970906
1739209670.9190512;-45.120503652039325
1739209670.9190516;-45.120503652039325
1739209670.9190521;-45.120503652039325
1739209670.9190526;-38.13080360867914
1739209670.919053;-38.13080360867914
1739209670.9190536;-45.120503652039325
1739209670.9190543;-45.120503652039325
1739209670.9190547;-45.120503652039325
1739209670.9190552;-38.13080360867914
1739209670.9190557;-38.13080360867914
1739209670.9190562;-45.120503652039325
1739209670.9190567;-38.13080360867914
1739209670.9190571;-35.57807855764607
1739209670.9190576;-38.13080360867914
1739209670.919058;-45.120503652039325
1739209670.9190586;-28.992665084841942
1739209670.919059;-38.13080360867914
1739209670.9190595;-45.120503652039325
1739209670.91906;-45.120503652039325
1739209670.9190605;-33.981070128970906
1739209670.919061;-45.120503652039325
1739209670.9190614;-38.13080360867914
1739209670.919062;-38.13080360867914
1739209670.9190624;-32.81601443825658
1739209670.9190629;-38.13080360867914
1739209670.9190633;-38.13080360867914
1739209670.9190638;-45.120503652039325
1739209670.9190643;-45.120503652039325
1739209670.9190648;-35.57807855764607
1739209670.9190652;-38.13080360867914
1739209670.9190657;-45.120503652039325
1739209670.9190662;-28.992665084841942
1739209670.9190667;-32.816014438256545
1739209670.9190671;-38.13080360867914
1739209670.9190676;-45.120503652039325
1739209670.919068;-38.13080360867914
1739209670.9190686;-45.120503652039325
1739209670.919069;-45.120503652039325
1739209670.9190695;-38.13080360867914
1739209670.91907;-45.120503652039325
1739209670.9190705;-38.13080360867914
1739209670.919071;-38.13080360867914
1739209670.9190714;-45.120503652039325
1739209670.919072;-38.13080360867914
1739209670.9190724;-35.57807855764607
1739209670.9190729;-38.13080360867914
1739209670.9190733;-45.120503652039325
1739209670.9190738;-33.981070128970906
1739209670.9190743;-32.816014438256545
1739209670.9190748;-45.120503652039325
1739209670.9190753;-45.120503652039325
1739209670.9190757;-45.120503652039325
1739209670.9190762;-38.13080360867914
1739209670.919077;-38.13080360867914
1739209670.9190774;-45.120503652039325
1739209670.9190779;-38.13080360867914
1739209670.9190784;-38.13080360867914
1739209670.9190788;-45.120503652039325
1739209670.9190793;-45.120503652039325
1739209670.9190798;-33.981070128970906
1739209670.9190803;-35.57807855764607
1739209670.9190807;-38.13080360867914
1739209670.9190812;-38.13080360867914
1739209670.9190817;-45.120503652039325
1739209670.9190822;-38.13080360867914
1739209670.9190826;-45.120503652039325
1739209670.919083;-38.13080360867914
1739209670.9190836;-38.13080360867914
1739209670.919084;-38.13080360867914
1739209670.9190845;-33.981070128970906
1739209670.919085;-38.13080360867914
1739209670.9190855;-38.13080360867914
1739209670.919086;-38.13080360867914
1739209670.9190865;-38.13080360867914
1739209670.919087;-38.13080360867914
1739209670.9190874;-38.13080360867914
1739209670.919088;-45.120503652039325
1739209670.9190884;-45.120503652039325
1739209670.9190888;-35.57807855764607
1739209670.9190893;-45.120503652039325
1739209670.9190898;-45.120503652039325
1739209670.9190903;-38.13080360867914
1739209670.9190907;-35.57807855764607
1739209670.9190912;-38.13080360867914
1739209670.9190917;-45.120503652039325
1739209670.9190922;-38.13080360867914
1739209670.9190927;-38.13080360867914
1739209670.9190931;-38.13080360867914
1739209670.9190936;-45.120503652039325
1739209670.919094;-38.13080360867914
1739209670.9190946;-38.13080360867914
1739209670.919095;-45.120503652039325
1739209670.9190955;-45.120503652039325
1739209670.919096;-38.13080360867914
1739209670.9190965;-45.120503652039325
1739209670.919097;-38.13080360867914
1739209670.9190974;-45.120503652039325
1739209670.919098;-38.13080360867914
1739209670.9190984;-45.120503652039325
1739209670.919099;-38.13080360867914
1739209670.9190996;-32.816014438256545
1739209670.9191;-45.120503652039325
1739209670.9191005;-35.57807855764607
1739209670.919101;-45.120503652039325
1739209670.9191015;-33.981070128970906
1739209670.919102;-33.981070128970906
1739209670.9191024;-45.120503652039325
1739209670.919103;-45.120503652039325
1739209670.9191034;-38.13080360867914
1739209670.9191039;-38.13080360867914
1739209670.9191043;-45.120503652039325
1739209670.9191048;-33.981070128970906
1739209670.9191053;-45.120503652039325
1739209670.9191058;-45.120503652039325
1739209670.9191062;-45.120503652039325
1739209670.9191067;-45.120503652039325
1739209670.9191072;-38.13080360867914
1739209670.9191077;-45.120503652039325
1739209670.9191082;-45.120503652039325
1739209670.9191086;-38.13080360867914
1739209670.919109;-33.981070128970906
1739209670.9191096;-38.13080360867914
1739209670.91911;-45.120503652039325
1739209670.9191105;-45.120503652039325
1739209670.919111;-38.13080360867914
1739209670.9191115;-38.13080360867914
1739209670.919112;-45.120503652039325
1739209670.9191124;-38.13080360867914
1739209670.919113;-45.120503652039325
1739209670.9191134;-38.13080360867914
1739209670.9191139;-45.120503652039325
1739209670.9191144;-38.13080360867914
1739209670.9191148;-45.120503652039325
1739209670.9191153;-45.120503652039325
1739209670.9191158;-45.120503652039325
1739209670.9191163;-38.13080360867914
1739209670.9191167;-38.13080360867914
1739209670.9191172;-45.120503652039325
1739209670.9191177;-45.120503652039325
1739209670.9191182;-38.13080360867914
1739209670.9191186;-32.816014438256545
1739209670.9191191;-38.13080360867914
1739209670.9191196;-45.120503652039325
1739209670.91912;-45.120503652039325
1739209670.9191206;-38.13080360867914
1739209670.919121;-38.13080360867914
1739209670.9191217;-45.120503652039325
1739209670.9191222;-38.13080360867914
1739209670.9191227;-45.120503652039325
1739209670.9191232;-38.13080360867914
1739209670.9191236;-38.13080360867914
1739209670.9191241;-45.120503652039325
1739209670.9191246;-38.13080360867914
1739209670.919125;-32.816014438256545
1739209670.9191256;-45.120503652039325
1739209670.919126;-45.120503652039325
1739209670.9191265;-38.13080360867914
1739209670.919127;-45.120503652039325
1739209670.9191275;-45.120503652039325
1739209670.919128;-45.120503652039325
1739209670.9191284;-38.13080360867914
1739209670.919129;-27.267205301931607
1739209670.9191294;-38.13080360867914
1739209670.9191298;-45.120503652039325
1739209670.9191303;-38.13080360867914
1739209670.9191308;-38.13080360867914
1739209670.9191313;-38.13080360867914
1739209670.9191318;-38.13080360867914
1739209670.9191322;-38.13080360867914
1739209670.9191327;-30.49652367304973
1739209670.9191332;-38.13080360867914
1739209670.9191337;-45.120503652039325
1739209670.9191341;-38.13080360867914
1739209670.9191346;-38.13080360867914
1739209670.919135;-45.120503652039325
1739209670.9191356;-38.13080360867914
1739209670.919136;-38.13080360867914
1739209670.9191365;-28.58837851428586
1739209670.919137;-45.120503652039325
1739209670.9191375;-38.13080360867914
1739209670.919138;-45.120503652039325
1739209670.9191384;-38.13080360867914
1739209670.919139;-45.120503652039325
1739209670.9191394;-45.120503652039325
1739209670.9191399;-38.13080360867914
1739209670.9191403;-38.13080360867914
1739209670.9191408;-45.120503652039325
1739209670.9191413;-38.13080360867914
1739209670.9191418;-45.120503652039325
1739209670.9191422;-45.120503652039325
1739209670.9191427;-45.120503652039325
1739209670.9191432;-45.120503652039325
1739209670.9191437;-38.13080360867914
1739209670.9191444;-38.13080360867914
1739209670.9191449;-45.120503652039325
1739209670.9191453;-33.981070128970906
1739209670.9191458;-38.13080360867914
1739209670.9191463;-38.13080360867914
1739209670.9191468;-45.120503652039325
1739209670.9191473;-45.120503652039325
1739209670.9191477;-45.120503652039325
1739209670.9191482;-45.120503652039325
1739209670.9191487;-38.13080360867914
1739209670.9191492;-45.120503652039325
1739209670.9191496;-45.120503652039325
1739209670.91915;-38.13080360867914
1739209670.9191506;-45.120503652039325
1739209670.919151;-45.120503652039325
1739209670.9191515;-45.120503652039325
1739209670.919152;-28.992665084841942
1739209670.9191525;-38.13080360867914
1739209670.919153;-45.120503652039325
1739209670.9191535;-45.120503652039325
1739209670.919154;-38.13080360867914
1739209670.9191544;-45.120503652039325
1739209670.919155;-45.120503652039325
1739209670.9191554;-35.57807855764607
1739209670.9191558;-38.13080360867914
1739209670.9191563;-38.13080360867914
1739209670.9191568;-38.13080360867914
1739209670.9191573;-45.120503652039325
1739209670.9191577;-35.57807855764607
1739209670.9191582;-35.57807855764607
1739209670.9191587;-38.13080360867914
1739209670.9191592;-45.120503652039325
1739209670.9191597;-31.141103565318915
1739209670.9191601;-32.816014438256545
1739209670.9191606;-38.13080360867914
1739209670.919161;-45.120503652039325
1739209670.9191616;-45.120503652039325
1739209670.919162;-45.120503652039325
1739209670.9191625;-45.120503652039325
1739209670.919163;-45.120503652039325
1739209670.9191635;-45.120503652039325
1739209670.919164;-38.13080360867914
1739209670.9191644;-38.13080360867914
1739209670.919165;-45.120503652039325
1739209670.9191654;-38.13080360867914
1739209670.9191658;-35.57807855764607
1739209670.9191666;-38.13080360867914
1739209670.919167;-35.57807855764607
1739209670.9191675;-45.120503652039325
1739209670.919168;-45.120503652039325
1739209670.9191685;-45.120503652039325
1739209670.919169;-45.120503652039325
1739209670.9191694;-45.120503652039325
1739209670.91917;-38.13080360867914
1739209670.9191704;-38.13080360867914
1739209670.9191709;-45.120503652039325
1739209670.9191713;-33.981070128970906
1739209670.9191718;-33.981070128970906
1739209670.9191723;-45.120503652039325
1739209670.9191728;-45.120503652039325
1739209670.9191732;-38.13080360867914
1739209670.9191737;-38.13080360867914
1739209670.9191742;-38.13080360867914
1739209670.9191747;-45.120503652039325
1739209670.9191751;-45.120503652039325
1739209670.9191756;-38.13080360867914
1739209670.919176;-38.13080360867914
1739209670.9191766;-45.120503652039325
1739209670.919177;-45.120503652039325
1739209670.9191775;-38.13080360867914
1739209670.919178;-35.57807855764607
1739209670.9191785;-32.816014438256545
1739209670.919179;-45.120503652039325
1739209670.9191794;-35.57807855764607
1739209670.91918;-35.57807855764607
1739209670.9191804;-38.13080360867914
1739209670.9191809;-45.120503652039325
1739209670.9191813;-45.120503652039325
1739209670.9191818;-45.120503652039325
1739209670.9191823;-38.13080360867914
1739209670.9191828;-38.13080360867914
1739209670.9191833;-45.120503652039325
1739209670.9191837;-45.120503652039325
1739209670.9191842;-45.120503652039325
1739209670.9191847;-38.13080360867914
1739209670.9191852;-38.13080360867914
1739209670.9191856;-45.120503652039325
1739209670.919186;-38.13080360867914
