CAN Message; 0x1b8:0300a81320115014
1739209673.518434;-35.57807855764607
1739209673.5184383;-38.13080360867914
1739209673.5184426;-38.13080360867914
1739209673.518447;-38.13080360867914
1739209673.518451;-45.120503652039325
1739209673.5184553;-38.13080360867914
1739209673.5184596;-45.120503652039325
1739209673.5184639;-45.120503652039325
1739209673.5184681;-38.13080360867914
1739209673.5184724;-45.120503652039325
1739209673.5184765;-45.120503652039325
1739209673.5184808;-38.13080360867914
1739209673.518485;-38.13080360867914
1739209673.5184894;-45.120503652039325
1739209673.5184937;-38.13080360867914
1739209673.518498;-45.120503652039325
1739209673.518502;-45.120503652039325
1739209673.5185063;-38.13080360867914
1739209673.5185106;-38.13080360867914
1739209673.5185149;-45.120503652039325
1739209673.5185192;-45.120503652039325
1739209673.5185235;-38.13080360867914
1739209673.5185275;-32.816014438256545
1739209673.5185318;-33.981070128970906
1739209673.518536;-45.120503652039325
1739209673.5185404;-45.120503652039325
1739209673.5185447;-38.13080360867914
1739209673.518549;-45.120503652039325
1739209673.518553;-45.120503652039325
1739209673.5185573;-33.981070128970906
1739209673.5185616;-45.120503652039325
1739209673.518566;-38.13080360867914
1739209673.5185702;-45.120503652039325
1739209673.5185745;-38.13080360867914
1739209673.5185785;-35.57807855764607
1739209673.5185828;-38.13080360867914
1739209673.518587;-45.120503652039325
1739209673.5185914;-38.13080360867914
1739209673.5185957;-35.57807855764607
1739209673.5186;-45.120503652039325
1739209673.5186043;-45.120503652039325
1739209673.5186083;-45.120503652039325
1739209673.5186126;-45.120503652039325
1739209673.518617;-38.13080360867914
1739209673.5186212;-45.120503652039325
1739209673.5186255;-38.13080360867914
1739209673.5186298;-45.120503652039325
1739209673.5186338;-45.120503652039325
1739209673.5186381;-45.120503652039325
1739209673.5186424;-35.57807855764607
1739209673.5186467;-32.816014438256545
1739209673.518651;-38.13080360867914
1739209673.5186553;-38.13080360867914
1739209673.5186594;-38.13080360867914
1739209673.5186636;-35.57807855764607
1739209673.518668;-38.13080360867914
1739209673.5186722;-45.120503652039325
1739209673.5186765;-45.120503652039325
1739209673.5186808;-38.13080360867914
1739209673.5186849;-38.13080360867914
1739209673.5186892;-45.120503652039325
1739209673.5186934;-45.120503652039325
1739209673.5186977;-38.13080360867914
1739209673.518702;-38.13080360867914
1739209673.5187063;-45.120503652039325
1739209673.5187104;-45.120503652039325
1739209673.5187147;-45.120503652039325
1739209673.518719;-38.13080360867914
1739209673.5187232;-45.120503652039325
1739209673.5187275;-33.981070128970906
1739209673.5187318;-32.816014438256545
1739209673.518736;-38.13080360867914
1739209673.5187402;-45.120503652039325
1739209673.5187445;-38.13080360867914
1739209673.5187488;-31.141103565318893
1739209673.518753;-45.120503652039325
1739209673.5187573;-45.120503652039325
1739209673.5187616;-45.120503652039325
1739209673.5187657;-38.13080360867914
1739209673.51877;-38.13080360867914
1739209673.5187743;-38.13080360867914
1739209673.5187786;-45.120503652039325
1739209673.5187829;-45.120503652039325
1739209673.5187871;-45.120503652039325
1739209673.5187912;-38.13080360867914
1739209673.5187955;-35.57807855764607
1739209673.5187998;-38.13080360867914
1739209673.518804;-38.13080360867914
1739209673.5188084;-38.13080360867914
1739209673.5188127;-38.13080360867914
1739209673.5188167;-32.816014438256545
1739209673.518821;-33.981070128970906
1739209673.5188253;-31.141103565318893
1739209673.5188296;-38.13080360867914
1739209673.5188339;-45.120503652039325
1739209673.5188382;-38.13080360867914
1739209673.5188422;-38.13080360867914
1739209673.5188465;-38.13080360867914
1739209673.5188508;-38.13080360867914
1739209673.518855;-45.120503652039325
1739209673.5188594;-38.13080360867914
1739209673.5188637;-35.57807855764607
1739209673.5188677;-38.13080360867914
1739209673.518872;-38.13080360867914
1739209673.5188763;-32.816014438256545
1739209673.5188806;-45.120503652039325
1739209673.518885;-32.816014438256545
1739209673.5188892;-35.57807855764607
1739209673.5188932;-45.120503652039325
1739209673.5188975;-45.120503652039325
1739209673.5189018;-45.120503652039325
1739209673.518906;-38.13080360867914
1739209673.5189104;-38.13080360867914
1739209673.5189147;-38.13080360867914
1739209673.518919;-33.981070128970956
1739209673.518923;-45.120503652039325
1739209673.5189273;-45.120503652039325
1739209673.5189316;-38.13080360867914
1739209673.518936;-45.120503652039325
1739209673.5189402;-45.120503652039325
1739209673.5189445;-45.120503652039325
1739209673.5189486;-38.13080360867914
1739209673.5189528;-26.487275050834715
1739209673.5189571;-38.13080360867914
1739209673.5189614;-45.120503652039325
1739209673.5189657;-38.13080360867914
1739209673.51897;-38.13080360867914
1739209673.518974;-45.120503652039325
1739209673.5189784;-45.120503652039325
1739209673.5189826;-38.13080360867914
1739209673.518987;-33.981070128970956
1739209673.5189912;-45.120503652039325
1739209673.5189955;-45.120503652039325
1739209673.5189996;-38.13080360867914
1739209673.5190039;-38.13080360867914
1739209673.5190082;-45.120503652039325
1739209673.5190125;-45.120503652039325
1739209673.5190167;-33.981070128970906
1739209673.519021;-28.58837851428586
1739209673.519025;-33.981070128970906
1739209673.5190294;-45.120503652039325
1739209673.5190337;-45.120503652039325
1739209673.519038;-32.816014438256545
1739209673.5190423;-38.13080360867914
1739209673.5190465;-45.120503652039325
1739209673.5190508;-38.13080360867914
1739209673.519055;-38.13080360867914
1739209673.5190592;-38.13080360867914
1739209673.5190635;-38.13080360867914
1739209673.5190678;-45.120503652039325
1739209673.519072;-38.13080360867914
1739209673.5190763;-38.13080360867914
1739209673.5190804;-38.13080360867914
1739209673.5190847;-38.13080360867914
1739209673.519089;-30.49652367304973
1739209673.5190933;-33.981070128970906
1739209673.5190976;-45.120503652039325
1739209673.5191019;-38.13080360867914
1739209673.519106;-33.981070128970906
1739209673.5191102;-33.981070128970906
1739209673.5191145;-45.120503652039325
1739209673.5191188;-38.13080360867914
1739209673.519123;-38.13080360867914
1739209673.5191274;-45.120503652039325
1739209673.5191314;-38.13080360867914
1739209673.5191357;-38.13080360867914
1739209673.51914;-38.13080360867914
1739209673.5191443;-45.120503652039325
1739209673.5191486;-45.120503652039325
1739209673.5191529;-33.981070128970906
1739209673.519157;-32.816014438256545
1739209673.5191612;-31.141103565318915
1739209673.5191655;-45.120503652039325
1739209673.5191698;-38.13080360867914
1739209673.519174;-35.57807855764607
1739209673.5191784;-35.57807855764607
1739209673.5191824;-45.120503652039325
1739209673.5191867;-38.13080360867914
1739209673.519191;-38.13080360867914
1739209673.5191953;-33.981070128970906
1739209673.5191996;-45.120503652039325
1739209673.519204;-38.13080360867914
1739209673.5192082;-38.13080360867914
1739209673.5192122;-38.13080360867914
1739209673.5192165;-45.120503652039325
1739209673.5192208;-45.120503652039325
1739209673.5192251;-45.120503652039325
1739209673.5192294;-30.49652367304973
1739209673.5192337;-38.13080360867914
1739209673.5192378;-45.120503652039325
1739209673.519242;-38.13080360867914
1739209673.5192463;-38.13080360867914
1739209673.5192506;-38.13080360867914
1739209673.519255;-38.13080360867914
1739209673.5192592;-45.120503652039325
1739209673.5192633;-31.141103565318915
1739209673.5192676;-35.57807855764607
1739209673.5192719;-38.13080360867914
1739209673.5192761;-45.120503652039325
1739209673.5192804;-38.13080360867914
1739209673.5192847;-35.57807855764607
1739209673.5192888;-38.13080360867914
1739209673.519293;-38.13080360867914
1739209673.5192974;-38.13080360867914
1739209673.5193017;-45.120503652039325
1739209673.519306;-38.13080360867914
1739209673.5193102;-45.120503652039325
1739209673.5193143;-45.120503652039325
1739209673.5193186;-45.120503652039325
1739209673.5193229;-45.120503652039325
1739209673.5193272;-38.13080360867914
1739209673.5193315;-35.57807855764607
1739209673.5193357;-45.120503652039325
1739209673.5193398;-38.13080360867914
1739209673.519344;-38.13080360867914
1739209673.5193484;-45.120503652039325
1739209673.5193527;-45.120503652039325
1739209673.519357;-38.13080360867914
1739209673.5193613;-45.120503652039325
1739209673.5193655;-38.13080360867914
1739209673.5193696;-38.13080360867914
1739209673.519374;-38.13080360867914
1739209673.5193782;-38.13080360867914
1739209673.5193825;-45.120503652039325
1739209673.5193868;-38.13080360867914
1739209673.519391;-45.120503652039325
1739209673.519395;-45.120503652039325
1739209673.5193994;-33.981070128970906
1739209673.5194037;-35.57807855764607
1739209673.519408;-38.13080360867914
1739209673.5194123;-45.120503652039325
1739209673.5194166;-38.13080360867914
1739209673.5194206;-45.120503652039325
1739209673.519425;-38.13080360867914
1739209673.5194292;-35.57807855764607
1739209673.5194335;-38.13080360867914
1739209673.5194378;-38.13080360867914
1739209673.519442;-38.13080360867914
1739209673.5194461;-38.13080360867914
1739209673.5194504;-38.13080360867914
1739209673.5194547;-35.57807855764607
1739209673.519459;-33.981070128970906
1739209673.5194633;-32.816014438256545
1739209673.5194676;-45.120503652039325
1739209673.5194716;-38.13080360867914
1739209673.519476;-35.57807855764607
1739209673.5194802;-35.57807855764607
1739209673.5194845;-38.13080360867914
1739209673.5194888;-45.120503652039325
1739209673.519493;-45.120503652039325
1739209673.5194972;-38.13080360867914
1739209673.5195014;-45.120503652039325
1739209673.5195057;-45.120503652039325
1739209673.51951;-38.13080360867914
1739209673.5195143;-35.57807855764607
1739209673.5195186;-38.13080360867914
1739209673.519523;-45.120503652039325
1739209673.519527;-45.120503652039325
1739209673.5195312;-45.120503652039325
1739209673.5195355;-45.120503652039325
1739209673.5195398;-32.816014438256545
1739209673.5195441;-45.120503652039325
1739209673.5195484;-45.120503652039325
1739209673.5195525;-45.120503652039325
1739209673.5195568;-35.57807855764607
1739209673.519561;-45.120503652039325
1739209673.5195653;-45.120503652039325
1739209673.5195696;-38.13080360867914
1739209673.519574;-45.120503652039325
1739209673.519578;-45.120503652039325
1739209673.5195823;-45.120503652039325
1739209673.5195866;-35.57807855764607
1739209673.5195909;-38.13080360867914
1739209673.5195951;-38.13080360867914
1739209673.5195994;-45.120503652039325
1739209673.5196035;-35.57807855764607
1739209673.5196078;-29.438486411369333
1739209673.519612;-35.57807855764607
1739209673.5196164;-38.13080360867914
1739209673.5196207;-45.120503652039325
1739209673.519625;-32.816014438256545
1739209673.519629;-45.120503652039325
1739209673.5196333;-45.120503652039325
1739209673.5196376;-45.120503652039325
1739209673.5196419;-45.120503652039325
1739209673.5196462;-38.13080360867914
1739209673.5196505;-38.13080360867914
1739209673.5196545;-38.13080360867914
1739209673.5196588;-45.120503652039325
1739209673.519663;-45.120503652039325
1739209673.5196674;-45.120503652039325
1739209673.5196717;-45.120503652039325
1739209673.519676;-45.120503652039325
1739209673.5196803;-45.120503652039325
1739209673.5196843;-38.13080360867914
1739209673.5196886;-38.13080360867914
1739209673.519693;-38.13080360867914
1739209673.5196972;-45.120503652039325
1739209673.5197015;-45.120503652039325
1739209673.5197058;-45.120503652039325
1739209673.5197098;-32.816014438256545
1739209673.519714;-38.13080360867914
1739209673.5197184;-45.120503652039325
1739209673.5197227;-45.120503652039325
1739209673.519727;-45.120503652039325
1739209673.5197313;-38.13080360867914
1739209673.5197353;-38.13080360867914
1739209673.5197396;-45.120503652039325
1739209673.519744;-45.120503652039325
1739209673.5197482;-45.120503652039325
1739209673.5197525;-45.120503652039325
1739209673.5197568;-38.13080360867914
1739209673.5197608;-32.816014438256545
1739209673.5197651;-45.120503652039325
1739209673.5197694;-45.120503652039325
1739209673.5197737;-45.120503652039325
1739209673.519778;-30.49652367304973
1739209673.5197823;-32.816014438256545
1739209673.5197864;-38.13080360867914
1739209673.5197906;-45.120503652039325
1739209673.519795;-38.13080360867914
1739209673.5197992;-38.13080360867914
1739209673.5198035;-45.120503652039325
1739209673.5198078;-38.13080360867914
1739209673.5198119;-38.13080360867914
1739209673.5198162;-45.120503652039325
1739209673.5198205;-45.120503652039325
1739209673.5198247;-38.13080360867914
1739209673.519829;-45.120503652039325
1739209673.5198333;-45.120503652039325
1739209673.5198376;-38.13080360867914
1739209673.5198417;-38.13080360867914
1739209673.519846;-28.992665084841942
1739209673.5198503;-28.992665084841942
1739209673.5198545;-45.120503652039325
1739209673.5198588;-45.120503652039325
1739209673.5198631;-33.981070128970906
1739209673.5198672;-35.57807855764607
1739209673.5198715;-38.13080360867914
1739209673.5198758;-38.13080360867914
1739209673.51988;-35.57807855764607
1739209673.5198843;-35.57807855764607
1739209673.5198886;-33.981070128970906
1739209673.5198927;-35.57807855764607
1739209673.519897;-38.13080360867914
1739209673.5199013;-45.120503652039325
1739209673.5199056;-38.13080360867914
1739209673.5199099;-45.120503652039325
1739209673.5199142;-31.141103565318915
1739209673.5199182;-28.992665084841942
1739209673.5199225;-45.120503652039325
1739209673.5199268;-38.13080360867914
1739209673.519931;-38.13080360867914
1739209673.5199354;-38.13080360867914
1739209673.5199397;-45.120503652039325
1739209673.5199437;-38.13080360867914
1739209673.519948;-45.120503652039325
1739209673.5199523;-45.120503652039325
1739209673.5199566;-45.120503652039325
1739209673.5199609;-38.13080360867914
1739209673.5199652;-35.57807855764607
1739209673.5199692;-45.120503652039325
1739209673.5199735;-45.120503652039325
1739209673.5199778;-45.120503652039325
1739209673.519982;-38.13080360867914
1739209673.5250723;-38.13080360867914
1739209673.5250807;-45.120503652039325
1739209673.525089;-33.981070128970906
1739209673.5250974;-26.991370085610736
1739209673.5251057;-38.13080360867914
1739209673.525114;-38.13080360867914
1739209673.5251224;-45.120503652039325
1739209673.5251307;-35.57807855764607
1739209673.525139;-38.13080360867914
1739209673.5251474;-45.120503652039325
1739209673.525156;-45.120503652039325
1739209673.5251644;-35.57807855764607
1739209673.5251727;-38.13080360867914
1739209673.525181;-35.57807855764607
1739209673.5251894;-45.120503652039325
1739209673.5251977;-45.120503652039325
1739209673.525206;-38.13080360867914
1739209673.5252144;-45.120503652039325
1739209673.5252228;-33.981070128970906
1739209673.5252311;-29.438486411369333
1739209673.5252395;-45.120503652039325
1739209673.5252478;-45.120503652039325
1739209673.5252562;-38.13080360867914
1739209673.5252645;-38.13080360867914
1739209673.5252728;-38.13080360867914
1739209673.5252812;-38.13080360867914
1739209673.5252895;-45.120503652039325
1739209673.5252979;-45.120503652039325
1739209673.5253062;-45.120503652039325
1739209673.5253146;-45.120503652039325
1739209673.5253232;-45.120503652039325
1739209673.5253315;-45.120503652039325
1739209673.5253398;-45.120503652039325
1739209673.5253482;-45.120503652039325
1739209673.5253565;-38.13080360867914
1739209673.5253649;-35.57807855764607
1739209673.5253732;-38.13080360867914
1739209673.5253816;-35.57807855764607
1739209673.52539;-38.13080360867914
1739209673.5253983;-45.120503652039325
1739209673.5254066;-38.13080360867914
1739209673.525415;-32.816014438256545
1739209673.5254233;-38.13080360867914
1739209673.5254316;-38.13080360867914
1739209673.52544;-38.13080360867914
1739209673.5254483;-45.120503652039325
1739209673.5254567;-38.13080360867914
1739209673.525465;-45.120503652039325
1739209673.5254734;-38.13080360867914
1739209673.5254817;-38.13080360867914
1739209673.5254903;-35.57807855764607
1739209673.5254986;-33.981070128970956
1739209673.525507;-45.120503652039325
1739209673.5255153;-38.13080360867914
1739209673.5255237;-38.13080360867914
1739209673.525532;-45.120503652039325
1739209673.5255404;-45.120503652039325
1739209673.5255487;-45.120503652039325
1739209673.525557;-45.120503652039325
1739209673.5255654;-31.141103565318915
1739209673.5255737;-33.981070128970906
1739209673.525582;-35.57807855764607
1739209673.5255904;-38.13080360867914
1739209673.5255988;-33.981070128970906
1739209673.525607;-33.981070128970906
1739209673.5256155;-45.120503652039325
1739209673.5256238;-33.981070128970906
1739209673.5256321;-33.981070128970956
1739209673.5256405;-38.13080360867914
1739209673.5256488;-31.141103565318893
1739209673.5256574;-45.120503652039325
1739209673.5256658;-45.120503652039325
1739209673.525674;-45.120503652039325
1739209673.5256824;-32.816014438256545
1739209673.5256908;-45.120503652039325
1739209673.5256991;-31.141103565318915
1739209673.5257075;-33.981070128970906
1739209673.5257158;-38.13080360867914
1739209673.5257242;-45.120503652039325
1739209673.5257325;-45.120503652039325
1739209673.5257409;-38.13080360867914
1739209673.5257492;-45.120503652039325
1739209673.5257576;-45.120503652039325
1739209673.525766;-45.120503652039325
1739209673.5257742;-45.120503652039325
1739209673.5257826;-45.120503652039325
1739209673.525791;-45.120503652039325
1739209673.5257993;-45.120503652039325
1739209673.5258076;-45.120503652039325
1739209673.525816;-35.57807855764607
1739209673.5258245;-38.13080360867914
1739209673.525833;-33.981070128970906
1739209673.5258412;-31.141103565318915
1739209673.5258496;-45.120503652039325
1739209673.525858;-35.57807855764607
1739209673.5258663;-35.57807855764607
1739209673.5258746;-38.13080360867914
1739209673.525883;-38.13080360867914
1739209673.5258913;-35.57807855764607
1739209673.5258996;-38.13080360867914
1739209673.525908;-38.13080360867914
1739209673.5259163;-45.120503652039325
1739209673.5259247;-38.13080360867914
1739209673.525933;-45.120503652039325
1739209673.5259414;-45.120503652039325
1739209673.5259497;-45.120503652039325
1739209673.525958;-38.13080360867914
1739209673.5259664;-38.13080360867914
1739209673.5259748;-38.13080360867914
1739209673.525983;-45.120503652039325
1739209673.5259917;-45.120503652039325
1739209673.526;-38.13080360867914
1739209673.5260084;-38.13080360867914
1739209673.5260167;-45.120503652039325
1739209673.526025;-38.13080360867914
1739209673.5260334;-38.13080360867914
1739209673.5260417;-33.981070128970906
1739209673.52605;-38.13080360867914
1739209673.5260584;-45.120503652039325
1739209673.5260668;-38.13080360867914
1739209673.5260751;-45.120503652039325
1739209673.5260835;-45.120503652039325
1739209673.5260918;-45.120503652039325
1739209673.5261002;-33.981070128970906
1739209673.5261085;-33.981070128970906
1739209673.5261168;-32.816014438256545
1739209673.5261252;-38.13080360867914
1739209673.5261335;-45.120503652039325
1739209673.526142;-33.981070128970906
1739209673.5261502;-38.13080360867914
1739209673.5261588;-33.981070128970906
1739209673.5261672;-45.120503652039325
1739209673.5261755;-38.13080360867914
1739209673.5261838;-35.57807855764607
1739209673.5261922;-38.13080360867914
1739209673.5262005;-45.120503652039325
1739209673.5262089;-45.120503652039325
1739209673.5262172;-33.981070128970906
1739209673.5262256;-38.13080360867914
1739209673.526234;-45.120503652039325
1739209673.5262423;-38.13080360867914
1739209673.5262506;-45.120503652039325
1739209673.526259;-45.120503652039325
1739209673.5262673;-45.120503652039325
1739209673.5262756;-38.13080360867914
1739209673.526284;-45.120503652039325
1739209673.5262923;-38.13080360867914
1739209673.5263007;-38.13080360867914
1739209673.526309;-38.13080360867914
1739209673.5263174;-38.13080360867914
1739209673.526326;-45.120503652039325
1739209673.5263343;-38.13080360867914
1739209673.5263426;-38.13080360867914
1739209673.526351;-38.13080360867914
1739209673.5263593;-38.13080360867914
1739209673.5263677;-38.13080360867914
1739209673.526376;-38.13080360867914
1739209673.5263844;-45.120503652039325
1739209673.5263927;-38.13080360867914
1739209673.526401;-45.120503652039325
1739209673.5264094;-45.120503652039325
1739209673.5264177;-45.120503652039325
1739209673.526426;-38.13080360867914
1739209673.5264344;-45.120503652039325
1739209673.5264428;-38.13080360867914
1739209673.526451;-45.120503652039325
1739209673.5264595;-38.13080360867914
1739209673.5264678;-38.13080360867914
1739209673.5264761;-38.13080360867914
1739209673.5264845;-31.141103565318893
1739209673.526493;-45.120503652039325
1739209673.5265014;-45.120503652039325
1739209673.5265098;-33.981070128970906
1739209673.526518;-45.120503652039325
1739209673.5265265;-45.120503652039325
1739209673.5265348;-38.13080360867914
1739209673.5265431;-45.120503652039325
1739209673.5265515;-45.120503652039325
1739209673.5265598;-45.120503652039325
1739209673.5265682;-45.120503652039325
1739209673.5265765;-45.120503652039325
1739209673.5265849;-45.120503652039325
1739209673.5265932;-45.120503652039325
1739209673.5266016;-45.120503652039325
1739209673.52661;-33.981070128970906
1739209673.5266182;-38.13080360867914
1739209673.5266266;-38.13080360867914
1739209673.526635;-38.13080360867914
1739209673.5266433;-38.13080360867914
1739209673.5266516;-30.49652367304973
1739209673.5266602;-38.13080360867914
1739209673.5266685;-45.120503652039325
1739209673.526677;-45.120503652039325
1739209673.5266852;-32.816014438256545
1739209673.5266936;-38.13080360867914
1739209673.526702;-38.13080360867914
1739209673.5267103;-38.13080360867914
1739209673.5267186;-45.120503652039325
1739209673.526727;-45.120503652039325
1739209673.5267353;-45.120503652039325
1739209673.5267437;-38.13080360867914
1739209673.526752;-38.13080360867914
1739209673.5267603;-45.120503652039325
1739209673.5267687;-45.120503652039325
1739209673.526777;-45.120503652039325
1739209673.5267854;-29.438486411369333
1739209673.5267937;-38.13080360867914
1739209673.526802;-45.120503652039325
1739209673.5268104;-38.13080360867914
1739209673.5268188;-32.816014438256545
1739209673.5268273;-38.13080360867914
1739209673.5268357;-45.120503652039325
1739209673.526844;-45.120503652039325
1739209673.5268524;-45.120503652039325
1739209673.5268607;-45.120503652039325
1739209673.526869;-45.120503652039325
1739209673.5268774;-35.57807855764607
1739209673.5268857;-38.13080360867914
1739209673.526894;-45.120503652039325
1739209673.5269024;-38.13080360867914
1739209673.5269108;-45.120503652039325
1739209673.5269191;-32.816014438256545
1739209673.5269275;-33.981070128970906
1739209673.5269358;-45.120503652039325
1739209673.5269442;-38.13080360867914
1739209673.5269525;-32.816014438256545
1739209673.5269608;-38.13080360867914
1739209673.5269692;-45.120503652039325
1739209673.5269775;-38.13080360867914
1739209673.526986;-35.57807855764607
1739209673.5269945;-45.120503652039325
1739209673.5270028;-45.120503652039325
1739209673.5270112;-45.120503652039325
1739209673.5270195;-45.120503652039325
1739209673.5270278;-45.120503652039325
1739209673.5270362;-45.120503652039325
1739209673.5270445;-45.120503652039325
1739209673.5270529;-45.120503652039325
1739209673.5270612;-45.120503652039325
1739209673.5270696;-45.120503652039325
1739209673.527078;-38.13080360867914
1739209673.5270863;-32.816014438256545
1739209673.5270946;-38.13080360867914
1739209673.527103;-45.120503652039325
1739209673.5271113;-33.981070128970906
1739209673.5271196;-31.141103565318915
1739209673.527128;-31.141103565318915
1739209673.5271363;-45.120503652039325
1739209673.5271447;-38.13080360867914
1739209673.527153;-45.120503652039325
1739209673.5271616;-38.13080360867914
1739209673.52717;-45.120503652039325
1739209673.5271783;-38.13080360867914
1739209673.5271866;-38.13080360867914
1739209673.527195;-38.13080360867914
1739209673.5272033;-45.120503652039325
1739209673.5272117;-45.120503652039325
1739209673.52722;-38.13080360867914
1739209673.5272284;-45.120503652039325
1739209673.5272367;-45.120503652039325
1739209673.527245;-33.981070128970906
1739209673.5272534;-31.141103565318915
1739209673.5272617;-31.141103565318915
1739209673.52727;-38.13080360867914
1739209673.5272784;-38.13080360867914
1739209673.5272868;-38.13080360867914
1739209673.527295;-33.981070128970906
1739209673.5273035;-38.13080360867914
1739209673.5273118;-38.13080360867914
1739209673.5273201;-33.981070128970906
1739209673.5273285;-30.49652367304973
1739209673.527337;-35.57807855764607
1739209673.5273454;-38.13080360867914
1739209673.5273538;-45.120503652039325
1739209673.527362;-45.120503652039325
1739209673.5273705;-45.120503652039325
1739209673.5273788;-45.120503652039325
1739209673.5273871;-45.120503652039325
1739209673.5273955;-38.13080360867914
1739209673.5274038;-38.13080360867914
1739209673.5274122;-45.120503652039325
1739209673.5274205;-45.120503652039325
1739209673.5274289;-45.120503652039325
1739209673.5274372;-45.120503652039325
1739209673.5274456;-38.13080360867914
1739209673.527454;-45.120503652039325
1739209673.5274622;-38.13080360867914
1739209673.5274706;-32.816014438256545
1739209673.527479;-45.120503652039325
1739209673.5274873;-45.120503652039325
1739209673.5274956;-38.13080360867914
1739209673.5275042;-35.57807855764607
1739209673.5275126;-45.120503652039325
1739209673.527521;-35.57807855764607
1739209673.5275292;-38.13080360867914
1739209673.5275376;-45.120503652039325
1739209673.527546;-38.13080360867914
1739209673.5275543;-45.120503652039325
1739209673.5275626;-38.13080360867914
1739209673.527571;-38.13080360867914
1739209673.5275793;-38.13080360867914
1739209673.5275877;-38.13080360867914
1739209673.527596;-31.141103565318915
1739209673.5276043;-35.57807855764607
1739209673.5276127;-38.13080360867914
1739209673.527621;-38.13080360867914
1739209673.5276294;-38.13080360867914
1739209673.5276377;-38.13080360867914
1739209673.527646;-38.13080360867914
1739209673.5276544;-45.120503652039325
1739209673.5276628;-28.992665084841942
1739209673.5276713;-38.13080360867914
1739209673.5276797;-45.120503652039325
1739209673.527688;-45.120503652039325
1739209673.5276964;-38.13080360867914
1739209673.5277047;-38.13080360867914
1739209673.527713;-38.13080360867914
1739209673.5277214;-45.120503652039325
1739209673.5277297;-31.14110356531892
1739209673.527738;-45.120503652039325
1739209673.5277464;-38.13080360867914
1739209673.5277548;-45.120503652039325
1739209673.5277631;-33.981070128970906
1739209673.5277715;-33.981070128970906
1739209673.5277798;-45.120503652039325
1739209673.5277882;-45.120503652039325
1739209673.5277965;-28.992665084841942
1739209673.5278049;-38.13080360867914
1739209673.5278132;-45.120503652039325
1739209673.5278215;-38.13080360867914
1739209673.52783;-31.141103565318915
1739209673.5278385;-45.120503652039325
1739209673.5278468;-45.120503652039325
1739209673.5278552;-38.13080360867914
1739209673.5278635;-31.14110356531892
1739209673.5278718;-45.120503652039325
1739209673.5278802;-38.13080360867914
1739209673.5278885;-38.13080360867914
1739209673.527897;-33.981070128970906
1739209673.5279052;-32.816014438256545
1739209673.5279136;-45.120503652039325
1739209673.527922;-38.13080360867914
1739209673.5279303;-31.141103565318915
1739209673.5279386;-38.13080360867914
1739209673.527947;-45.120503652039325
1739209673.5279553;-35.57807855764607
1739209673.5279636;-38.13080360867914
1739209673.527972;-45.120503652039325
1739209673.5279803;-45.120503652039325
1739209673.5279887;-35.57807855764607
1739209673.527997;-35.57807855764607
1739209673.5280056;-45.120503652039325
1739209673.528014;-33.981070128970906
1739209673.5280223;-35.57807855764607
1739209673.5280306;-38.13080360867914
1739209673.528039;-38.13080360867914
1739209673.5280473;-38.13080360867914
1739209673.5280557;-38.13080360867914
1739209673.528064;-35.57807855764607
1739209673.5280724;-45.120503652039325
1739209673.5280807;-38.13080360867914
1739209673.528089;-35.57807855764607
1739209673.5280974;-45.120503652039325
1739209673.5281057;-45.120503652039325
1739209673.528114;-38.13080360867914
1739209673.5281224;-45.120503652039325
1739209673.5281308;-45.120503652039325
1739209673.528139;-45.120503652039325
1739209673.5281475;-45.120503652039325
1739209673.5281558;-45.120503652039325
1739209673.5281641;-38.13080360867914
1739209673.5281727;-32.816014438256545
1739209673.528181;-38.13080360867914
1739209673.5281894;-35.57807855764607
1739209673.5281978;-38.13080360867914
1739209673.528206;-45.120503652039325
1739209673.5282145;-45.120503652039325
1739209673.5282228;-45.120503652039325
1739209673.5282311;-45.120503652039325
1739209673.5282395;-45.120503652039325
1739209673.5282478;-38.13080360867914
1739209673.5282562;-45.120503652039325
1739209673.5282645;-35.57807855764607
1739209673.5282729;-38.13080360867914
1739209673.5282812;-38.13080360867914
1739209673.5282896;-45.120503652039325
1739209673.528298;-35.57807855764607
1739209673.5283062;-38.13080360867914
1739209673.5283146;-45.120503652039325
1739209673.528323;-38.13080360867914
1739209673.5283313;-45.120503652039325
1739209673.5283399;-45.120503652039325
1739209673.5283482;-38.13080360867914
1739209673.5283566;-35.57807855764607
1739209673.528365;-38.13080360867914
1739209673.5283732;-33.981070128970906
1739209673.5283816;-35.57807855764607
1739209673.52839;-38.13080360867914
1739209673.5283983;-38.13080360867914
1739209673.5284066;-45.120503652039325
1739209673.528415;-45.120503652039325
1739209673.5284233;-45.120503652039325
1739209673.5284317;-38.13080360867914
1739209673.52844;-35.57807855764607
1739209673.5284483;-38.13080360867914
1739209673.5284567;-45.120503652039325
1739209673.528465;-38.13080360867914
1739209673.5284734;-45.120503652039325
1739209673.5284817;-45.120503652039325
1739209673.52849;-45.120503652039325
1739209673.5284984;-35.57807855764607
1739209673.528507;-31.141103565318893
1739209673.5285153;-45.120503652039325
1739209673.5285237;-45.120503652039325
1739209673.528532;-38.13080360867914
1739209673.5285404;-38.13080360867914
1739209673.5285487;-35.57807855764607
1739209673.528557;-45.120503652039325
1739209673.5285654;-38.13080360867914
1739209673.5285738;-45.120503652039325
1739209673.528582;-33.981070128970906
1739209673.5285904;-45.120503652039325
