CAN Message; 0x1a7:00005bbb674f0a0b
1739209741.8625543;-38.13080360867914
1739209741.8625588;-38.13080360867914
1739209741.8625634;-35.57807855764607
1739209741.862568;-45.120503652039325
1739209741.8625724;-45.120503652039325
1739209741.862577;-45.120503652039325
1739209741.8625815;-38.13080360867914
1739209741.862586;-38.13080360867914
1739209741.8625906;-45.120503652039325
1739209741.862595;-45.120503652039325
1739209741.8625996;-45.120503652039325
1739209741.8626041;-45.120503652039325
1739209741.8626087;-38.13080360867914
1739209741.8626132;-38.13080360867914
1739209741.8626177;-45.120503652039325
1739209741.8626223;-45.120503652039325
1739209741.8626268;-45.120503652039325
1739209741.8626313;-45.120503652039325
1739209741.8626359;-45.120503652039325
1739209741.8626404;-45.120503652039325
1739209741.8626447;-33.981070128970906
1739209741.8626492;-28.992665084841942
1739209741.8626537;-31.141103565318915
1739209741.8626583;-45.120503652039325
1739209741.8626628;-38.13080360867914
1739209741.8626673;-32.816014438256545
1739209741.8626719;-38.13080360867914
1739209741.8626764;-45.120503652039325
1739209741.862681;-35.57807855764607
1739209741.8514113;-38.13080360867914
1739209741.8514135;-45.120503652039325
1739209741.8514154;-45.120503652039325
1739209741.8514175;-32.816014438256545
1739209741.8514197;-38.13080360867914
1739209741.8514218;-45.120503652039325
1739209741.851424;-31.141103565318915
1739209741.851426;-35.57807855764607
1739209741.851428;-45.120503652039325
1739209741.8514302;-45.120503652039325
1739209741.8514323;-33.981070128970906
1739209741.8514345;-45.120503652039325
1739209741.8514364;-38.13080360867914
1739209741.8514385;-45.120503652039325
1739209741.8514407;-45.120503652039325
1739209741.8514428;-33.981070128970906
1739209741.851445;-38.13080360867914
1739209741.851447;-45.120503652039325
1739209741.851449;-38.13080360867914
1739209741.8514512;-32.816014438256545
1739209741.8514533;-45.120503652039325
1739209741.8514555;-45.120503652039325
1739209741.8514576;-38.13080360867914
1739209741.8514595;-35.57807855764607
1739209741.8514616;-45.120503652039325
1739209741.8514638;-38.13080360867914
1739209741.851466;-45.120503652039325
1739209741.851468;-45.120503652039325
1739209741.85147;-45.120503652039325
1739209741.8514721;-45.120503652039325
1739209741.8514743;-45.120503652039325
1739209741.8514764;-45.120503652039325
1739209741.8514786;-38.13080360867914
1739209741.8514805;-35.57807855764607
1739209741.8514826;-33.981070128970906
1739209741.8514848;-35.57807855764607
1739209741.851487;-38.13080360867914
1739209741.851489;-38.13080360867914
1739209741.851491;-38.13080360867914
1739209741.8514931;-33.981070128970906
1739209741.8514953;-32.816014438256545
1739209741.8514974;-35.57807855764607
1739209741.8514996;-45.120503652039325
1739209741.8515015;-45.120503652039325
1739209741.8515036;-45.120503652039325
1739209741.8515058;-45.120503652039325
1739209741.851508;-33.981070128970906
1739209741.85151;-45.120503652039325
1739209741.851512;-38.13080360867914
1739209741.851514;-38.13080360867914
1739209741.8515162;-45.120503652039325
1739209741.8515184;-38.13080360867914
1739209741.8515205;-38.13080360867914
1739209741.8515227;-33.981070128970906
1739209741.8515246;-38.13080360867914
1739209741.8515267;-38.13080360867914
1739209741.851529;-35.57807855764607
1739209741.851531;-35.57807855764607
1739209741.8515332;-38.13080360867914
1739209741.851535;-38.13080360867914
1739209741.8515372;-38.13080360867914
1739209741.8515394;-33.981070128970906
1739209741.8515415;-38.13080360867914
1739209741.8515437;-33.981070128970906
1739209741.8515456;-38.13080360867914
1739209741.8515477;-45.120503652039325
1739209741.8515499;-45.120503652039325
1739209741.851552;-45.120503652039325
1739209741.8515542;-45.120503652039325
1739209741.851556;-45.120503652039325
1739209741.8515582;-38.13080360867914
1739209741.8515604;-35.57807855764607
1739209741.8515625;-38.13080360867914
1739209741.8515646;-38.13080360867914
1739209741.8515666;-45.120503652039325
1739209741.8515687;-45.120503652039325
1739209741.8515708;-45.120503652039325
1739209741.851573;-35.57807855764607
1739209741.8515751;-38.13080360867914
1739209741.851577;-28.992665084841942
1739209741.8515792;-33.981070128970906
1739209741.8515813;-45.120503652039325
1739209741.8515835;-45.120503652039325
1739209741.8515856;-35.57807855764607
1739209741.8515875;-38.13080360867914
1739209741.8515897;-38.13080360867914
1739209741.8515918;-38.13080360867914
1739209741.851594;-45.120503652039325
1739209741.851596;-33.981070128970906
1739209741.8515983;-45.120503652039325
1739209741.8516002;-45.120503652039325
1739209741.8516023;-45.120503652039325
1739209741.8516045;-45.120503652039325
1739209741.8516066;-45.120503652039325
1739209741.8516088;-38.13080360867914
1739209741.8516107;-38.13080360867914
1739209741.8516128;-38.13080360867914
1739209741.851615;-38.13080360867914
1739209741.851617;-38.13080360867914
1739209741.8516192;-45.120503652039325
1739209741.8516212;-45.120503652039325
1739209741.8516233;-38.13080360867914
1739209741.8516254;-45.120503652039325
1739209741.8516276;-38.13080360867914
1739209741.8516297;-33.981070128970906
1739209741.8516316;-35.57807855764607
1739209741.8516338;-45.120503652039325
1739209741.851636;-45.120503652039325
1739209741.851638;-32.816014438256545
1739209741.8516402;-38.13080360867914
1739209741.8516421;-38.13080360867914
1739209741.8516443;-33.981070128970906
1739209741.8516464;-30.49652367304973
1739209741.8516486;-33.981070128970906
1739209741.8516507;-38.13080360867914
1739209741.8516526;-38.13080360867914
1739209741.8516548;-38.13080360867914
1739209741.851657;-32.816014438256545
1739209741.851659;-45.120503652039325
1739209741.8516612;-33.981070128970906
1739209741.851663;-31.141103565318915
1739209741.8516653;-35.57807855764607
1739209741.8516674;-38.13080360867914
1739209741.8516695;-38.13080360867914
1739209741.8516717;-35.57807855764607
1739209741.8516738;-35.57807855764607
1739209741.8516757;-33.981070128970906
1739209741.851678;-45.120503652039325
1739209741.85168;-28.992665084841942
1739209741.8516822;-33.981070128970906
1739209741.8516843;-38.13080360867914
1739209741.8516862;-38.13080360867914
1739209741.8516884;-38.13080360867914
1739209741.8516905;-33.981070128970906
1739209741.8516927;-45.120503652039325
1739209741.8516948;-45.120503652039325
1739209741.8516967;-38.13080360867914
1739209741.8516989;-35.57807855764607
1739209741.851701;-38.13080360867914
1739209741.8517032;-45.120503652039325
1739209741.8517053;-38.13080360867914
1739209741.8517072;-35.57807855764607
1739209741.8517094;-38.13080360867914
1739209741.8517115;-45.120503652039325
1739209741.8517137;-38.13080360867914
1739209741.8517158;-35.57807855764607
1739209741.8517177;-31.141103565318915
1739209741.8517199;-45.120503652039325
1739209741.851722;-45.120503652039325
1739209741.8517241;-31.141103565318915
1739209741.8517263;-32.816014438256545
1739209741.8517282;-35.57807855764607
1739209741.8517303;-38.13080360867914
1739209741.8517325;-45.120503652039325
1739209741.8517346;-45.120503652039325
1739209741.8517368;-38.13080360867914
1739209741.8517387;-33.981070128970906
1739209741.8517408;-45.120503652039325
1739209741.851743;-45.120503652039325
1739209741.8517451;-45.120503652039325
1739209741.8517473;-38.13080360867914
1739209741.8517494;-35.57807855764607
1739209741.8517513;-45.120503652039325
1739209741.8517535;-45.120503652039325
1739209741.8517556;-35.57807855764607
1739209741.8517578;-35.57807855764607
1739209741.85176;-45.120503652039325
1739209741.8517618;-45.120503652039325
1739209741.851764;-33.981070128970906
1739209741.851766;-38.13080360867914
1739209741.8517683;-45.120503652039325
1739209741.8517704;-45.120503652039325
1739209741.8517723;-38.13080360867914
1739209741.8517745;-38.13080360867914
1739209741.8517766;-45.120503652039325
1739209741.8517787;-45.120503652039325
1739209741.851781;-38.13080360867914
1739209741.8517828;-35.57807855764607
1739209741.851785;-38.13080360867914
1739209741.851787;-45.120503652039325
1739209741.8517892;-38.13080360867914
1739209741.8517914;-32.816014438256545
1739209741.8517933;-38.13080360867914
1739209741.8517954;-45.120503652039325
1739209741.8517976;-33.981070128970906
1739209741.8517997;-35.57807855764607
1739209741.8518019;-45.120503652039325
1739209741.8518038;-45.120503652039325
1739209741.851806;-33.981070128970906
1739209741.851808;-45.120503652039325
1739209741.8518102;-45.120503652039325
1739209741.8518124;-45.120503652039325
1739209741.8518143;-45.120503652039325
1739209741.8518164;-35.57807855764607
1739209741.8518186;-45.120503652039325
1739209741.8518207;-45.120503652039325
1739209741.8518229;-38.13080360867914
1739209741.851825;-32.816014438256545
1739209741.851827;-45.120503652039325
1739209741.851829;-45.120503652039325
1739209741.8518312;-38.13080360867914
1739209741.8518333;-35.57807855764607
1739209741.8518355;-45.120503652039325
1739209741.8518374;-45.120503652039325
1739209741.8518395;-38.13080360867914
1739209741.8518417;-45.120503652039325
1739209741.8518438;-45.120503652039325
1739209741.851846;-38.13080360867914
1739209741.851848;-35.57807855764607
1739209741.85185;-35.57807855764607
1739209741.8518522;-45.120503652039325
1739209741.8518543;-38.13080360867914
1739209741.8518565;-38.13080360867914
1739209741.8626854;-33.981070128970906
1739209741.86269;-32.816014438256545
1739209741.8626945;-45.120503652039325
1739209741.862699;-45.120503652039325
1739209741.8627036;-45.120503652039325
1739209741.862708;-45.120503652039325
1739209741.8627126;-38.13080360867914
1739209741.8627172;-38.13080360867914
1739209741.8627217;-33.981070128970906
1739209741.8627262;-27.877744956031414
1739209741.8627307;-45.120503652039325
1739209741.8627353;-45.120503652039325
1739209741.8627398;-33.981070128970906
1739209741.8627443;-33.981070128970906
1739209741.8627489;-38.13080360867914
1739209741.8627534;-35.57807855764607
1739209741.862758;-33.981070128970906
1739209741.8627625;-28.58837851428586
1739209741.862767;-45.120503652039325
1739209741.8627715;-38.13080360867914
1739209741.862776;-38.13080360867914
1739209741.8627806;-45.120503652039325
1739209741.862785;-45.120503652039325
1739209741.8627896;-38.13080360867914
1739209741.8627942;-33.981070128970906
1739209741.8627987;-30.49652367304973
1739209741.8628032;-38.13080360867914
1739209741.8628078;-38.13080360867914
1739209741.8628123;-35.57807855764607
1739209741.8628168;-38.13080360867914
1739209741.8628213;-45.120503652039325
1739209741.8628259;-45.120503652039325
1739209741.8628304;-38.13080360867914
1739209741.862835;-28.992665084841942
1739209741.8628395;-45.120503652039325
1739209741.862844;-45.120503652039325
1739209741.8628485;-35.57807855764607
1739209741.862853;-38.13080360867914
1739209741.8628576;-45.120503652039325
1739209741.862862;-38.13080360867914
1739209741.8628666;-33.981070128970906
1739209741.8628712;-31.14110356531892
1739209741.8628757;-45.120503652039325
1739209741.8628802;-33.981070128970906
1739209741.8628848;-45.120503652039325
1739209741.8628893;-38.13080360867914
1739209741.8628938;-35.57807855764607
1739209741.8628983;-45.120503652039325
1739209741.8629029;-38.13080360867914
1739209741.8629074;-27.267205301931607
1739209741.862912;-38.13080360867914
1739209741.8629165;-45.120503652039325
1739209741.862921;-38.13080360867914
1739209741.8629255;-35.57807855764607
1739209741.86293;-45.120503652039325
1739209741.8629346;-38.13080360867914
1739209741.8629391;-32.816014438256545
1739209741.8629436;-30.49652367304976
1739209741.8629482;-45.120503652039325
1739209741.8629527;-33.981070128970906
1739209741.8629572;-45.120503652039325
1739209741.8629618;-38.13080360867914
1739209741.8629663;-32.816014438256545
1739209741.8629708;-45.120503652039325
1739209741.8629754;-45.120503652039325
1739209741.86298;-31.141103565318915
1739209741.8629844;-32.816014438256545
1739209741.862989;-38.13080360867914
1739209741.8629935;-38.13080360867914
1739209741.862998;-38.13080360867914
1739209741.8630025;-38.13080360867914
1739209741.863007;-38.13080360867914
1739209741.8630116;-45.120503652039325
1739209741.8630161;-45.120503652039325
1739209741.8630207;-38.13080360867914
1739209741.8630252;-38.13080360867914
1739209741.8630297;-45.120503652039325
1739209741.8630342;-38.13080360867914
1739209741.8630388;-35.57807855764607
1739209741.8630433;-38.13080360867914
1739209741.8630478;-45.120503652039325
1739209741.8630524;-35.57807855764607
1739209741.863057;-35.57807855764607
1739209741.8630614;-38.13080360867914
1739209741.8630657;-38.13080360867914
1739209741.8630702;-38.13080360867914
1739209741.8630748;-33.981070128970906
1739209741.8630793;-45.120503652039325
1739209741.8630838;-38.13080360867914
1739209741.8630884;-35.57807855764607
1739209741.863093;-38.13080360867914
1739209741.8630974;-45.120503652039325
1739209741.863102;-45.120503652039325
1739209741.8631065;-32.816014438256545
1739209741.863111;-45.120503652039325
1739209741.8631155;-45.120503652039325
1739209741.86312;-38.13080360867914
1739209741.8631246;-45.120503652039325
1739209741.8631291;-45.120503652039325
1739209741.8631337;-38.13080360867914
1739209741.8631382;-38.13080360867914
1739209741.8631427;-45.120503652039325
1739209741.8631473;-38.13080360867914
1739209741.8631518;-38.13080360867914
1739209741.8631563;-45.120503652039325
1739209741.8631608;-35.57807855764607
1739209741.8631654;-38.13080360867914
1739209741.86317;-45.120503652039325
1739209741.8631744;-38.13080360867914
1739209741.863179;-38.13080360867914
1739209741.8631835;-38.13080360867914
1739209741.863188;-38.13080360867914
1739209741.8631926;-35.57807855764607
1739209741.863197;-45.120503652039325
1739209741.8632016;-45.120503652039325
1739209741.8632061;-35.57807855764607
1739209741.8632107;-35.57807855764607
1739209741.8632152;-45.120503652039325
1739209741.8632197;-38.13080360867914
1739209741.8632243;-33.981070128970906
1739209741.8632288;-32.816014438256545
1739209741.8632333;-38.13080360867914
1739209741.8632379;-38.13080360867914
1739209741.8632424;-38.13080360867914
1739209741.863247;-35.57807855764607
1739209741.8632514;-38.13080360867914
1739209741.863256;-38.13080360867914
1739209741.8632605;-33.981070128970906
1739209741.863265;-32.816014438256545
1739209741.8632696;-45.120503652039325
1739209741.863274;-45.120503652039325
1739209741.8632786;-45.120503652039325
1739209741.8632832;-45.120503652039325
1739209741.8632877;-38.13080360867914
1739209741.8632922;-32.816014438256545
1739209741.8632967;-38.13080360867914
1739209741.8633013;-45.120503652039325
1739209741.8633058;-38.13080360867914
1739209741.8633103;-38.13080360867914
1739209741.8633149;-45.120503652039325
1739209741.8633194;-45.120503652039325
1739209741.863324;-38.13080360867914
1739209741.8633285;-45.120503652039325
1739209741.863333;-45.120503652039325
1739209741.8633375;-45.120503652039325
1739209741.863342;-45.120503652039325
1739209741.8633466;-38.13080360867914
1739209741.863351;-45.120503652039325
1739209741.8633556;-45.120503652039325
1739209741.8633602;-38.13080360867914
1739209741.8633647;-29.438486411369333
1739209741.8633692;-45.120503652039325
1739209741.8633738;-45.120503652039325
1739209741.8633783;-33.981070128970906
1739209741.8633828;-33.981070128970906
1739209741.8633873;-38.13080360867914
1739209741.8633919;-45.120503652039325
1739209741.8633964;-45.120503652039325
1739209741.863401;-45.120503652039325
1739209741.8634055;-38.13080360867914
1739209741.86341;-38.13080360867914
1739209741.8634145;-38.13080360867914
1739209741.863419;-33.981070128970906
1739209741.8634236;-45.120503652039325
1739209741.863428;-38.13080360867914
1739209741.8634326;-45.120503652039325
1739209741.8634372;-45.120503652039325
1739209741.8634417;-38.13080360867914
1739209741.8634462;-33.981070128970906
1739209741.8634508;-38.13080360867914
1739209741.8634553;-38.13080360867914
1739209741.8634598;-38.13080360867914
1739209741.8634644;-35.57807855764607
1739209741.863469;-45.120503652039325
1739209741.8634734;-45.120503652039325
1739209741.863478;-45.120503652039325
1739209741.8634825;-45.120503652039325
1739209741.863487;-45.120503652039325
1739209741.8634913;-45.120503652039325
1739209741.8634958;-33.981070128970906
1739209741.8635004;-45.120503652039325
1739209741.863505;-38.13080360867914
1739209741.8635094;-38.13080360867914
1739209741.863514;-38.13080360867914
1739209741.8635185;-38.13080360867914
1739209741.863523;-45.120503652039325
1739209741.8635275;-45.120503652039325
1739209741.863532;-45.120503652039325
1739209741.8635366;-45.120503652039325
1739209741.8635411;-38.13080360867914
1739209741.8635457;-38.13080360867914
1739209741.8635502;-38.13080360867914
1739209741.8635547;-45.120503652039325
1739209741.8635592;-45.120503652039325
1739209741.8635638;-45.120503652039325
1739209741.8635683;-38.13080360867914
1739209741.8635728;-45.120503652039325
1739209741.8635774;-45.120503652039325
1739209741.863582;-45.120503652039325
1739209741.8635864;-38.13080360867914
1739209741.863591;-38.13080360867914
1739209741.8635955;-45.120503652039325
1739209741.8636;-45.120503652039325
1739209741.8636045;-28.992665084841942
1739209741.863609;-32.816014438256545
1739209741.8636136;-45.120503652039325
1739209741.8636181;-45.120503652039325
1739209741.8636227;-33.981070128970906
1739209741.8636272;-45.120503652039325
1739209741.8636317;-45.120503652039325
1739209741.8636363;-45.120503652039325
1739209741.8636408;-30.49652367304973
1739209741.8636453;-38.13080360867914
1739209741.8636498;-45.120503652039325
1739209741.8636544;-45.120503652039325
1739209741.863659;-38.13080360867914
1739209741.8636634;-32.816014438256545
1739209741.863668;-38.13080360867914
1739209741.8636725;-45.120503652039325
1739209741.863677;-25.826314394896357
1739209741.8636816;-35.57807855764607
1739209741.863686;-38.13080360867914
1739209741.8636906;-45.120503652039325
1739209741.8636951;-33.981070128970906
1739209741.8636997;-38.13080360867914
1739209741.8637042;-33.981070128970906
1739209741.8637087;-45.120503652039325
1739209741.8637133;-35.57807855764607
1739209741.8637178;-45.120503652039325
1739209741.8637223;-45.120503652039325
1739209741.8637269;-45.120503652039325
1739209741.8637314;-45.120503652039325
1739209741.863736;-45.120503652039325
1739209741.8637404;-38.13080360867914
1739209741.863745;-45.120503652039325
1739209741.8637495;-28.992665084841942
1739209741.863754;-38.13080360867914
1739209741.8637586;-38.13080360867914
1739209741.863763;-45.120503652039325
1739209741.8637676;-33.981070128970906
1739209741.8637722;-38.13080360867914
1739209741.8637767;-38.13080360867914
1739209741.8637812;-38.13080360867914
1739209741.8637857;-45.120503652039325
1739209741.8637903;-45.120503652039325
1739209741.8637948;-45.120503652039325
1739209741.8637993;-38.13080360867914
1739209741.8638039;-45.120503652039325
1739209741.8638084;-45.120503652039325
1739209741.863813;-45.120503652039325
1739209741.8638175;-38.13080360867914
1739209741.863822;-38.13080360867914
1739209741.8638265;-45.120503652039325
1739209741.863831;-38.13080360867914
1739209741.8638356;-38.13080360867914
1739209741.86384;-45.120503652039325
1739209741.8638446;-45.120503652039325
1739209741.8638492;-38.13080360867914
1739209741.8638537;-45.120503652039325
1739209741.8638582;-32.816014438256545
1739209741.8638628;-33.981070128970906
1739209741.8638673;-38.13080360867914
1739209741.8638718;-38.13080360867914
1739209741.8638763;-35.57807855764607
1739209741.8638809;-38.13080360867914
1739209741.8638854;-38.13080360867914
1739209741.86389;-32.816014438256545
1739209741.8638945;-38.13080360867914
1739209741.863899;-45.120503652039325
1739209741.8639035;-38.13080360867914
1739209741.863908;-45.120503652039325
1739209741.8639123;-45.120503652039325
1739209741.8639169;-45.120503652039325
1739209741.8639214;-31.141103565318915
1739209741.863926;-45.120503652039325
1739209741.8639305;-32.816014438256545
1739209741.863935;-30.49652367304973
1739209741.8639395;-45.120503652039325
1739209741.863944;-35.57807855764607
1739209741.8639486;-45.120503652039325
1739209741.863953;-45.120503652039325
1739209741.8639576;-45.120503652039325
1739209741.8639622;-45.120503652039325
1739209741.8639667;-45.120503652039325
1739209741.8639712;-38.13080360867914
1739209741.8639758;-38.13080360867914
1739209741.8639803;-38.13080360867914
1739209741.8639848;-38.13080360867914
1739209741.8639894;-38.13080360867914
1739209741.863994;-38.13080360867914
1739209741.8639984;-38.13080360867914
1739209741.864003;-35.57807855764607
1739209741.8640075;-26.991370085610736
1739209741.864012;-45.120503652039325
1739209741.8640165;-45.120503652039325
1739209741.864021;-35.57807855764607
1739209741.8640256;-32.816014438256545
1739209741.8640301;-45.120503652039325
1739209741.8640347;-38.13080360867914
1739209741.8640392;-45.120503652039325
1739209741.8640437;-45.120503652039325
1739209741.8640482;-45.120503652039325
1739209741.8640528;-45.120503652039325
1739209741.8640573;-38.13080360867914
1739209741.8640618;-38.13080360867914
1739209741.8640664;-38.13080360867914
1739209741.864071;-45.120503652039325
1739209741.8640754;-45.120503652039325
1739209741.86408;-38.13080360867914
1739209741.8640845;-38.13080360867914
1739209741.864089;-45.120503652039325
1739209741.8640935;-38.13080360867914
1739209741.864098;-45.120503652039325
1739209741.8641026;-38.13080360867914
1739209741.8641071;-45.120503652039325
1739209741.8641117;-38.13080360867914
1739209741.8641162;-32.816014438256545
1739209741.8641207;-45.120503652039325
1739209741.8641253;-45.120503652039325
1739209741.8641298;-38.13080360867914
1739209741.8641343;-32.816014438256545
1739209741.8641388;-45.120503652039325
1739209741.8641434;-45.120503652039325
1739209741.864148;-38.13080360867914
1739209741.8641524;-45.120503652039325
1739209741.864157;-38.13080360867914
1739209741.8641615;-45.120503652039325
1739209741.864166;-38.13080360867914
1739209741.8641706;-45.120503652039325
1739209741.864175;-31.141103565318893
1739209741.8641796;-33.981070128970906
1739209741.8641841;-38.13080360867914
1739209741.8641887;-32.816014438256545
1739209741.8641932;-31.141103565318915
1739209741.8641977;-45.120503652039325
1739209741.8642023;-45.120503652039325
1739209741.8642068;-38.13080360867914
1739209741.8642113;-38.13080360867914
1739209741.8642159;-30.49652367304973
1739209741.8642204;-38.13080360867914
1739209741.864225;-45.120503652039325
1739209741.8642294;-35.57807855764607
1739209741.864234;-35.57807855764607
1739209741.8642385;-45.120503652039325
1739209741.864243;-45.120503652039325
1739209741.8642476;-38.13080360867914
1739209741.864252;-45.120503652039325
1739209741.8642566;-45.120503652039325
1739209741.8642612;-38.13080360867914
1739209741.8642657;-38.13080360867914
1739209741.8642702;-45.120503652039325
1739209741.8642747;-45.120503652039325
1739209741.8642793;-38.13080360867914
1739209741.8642838;-38.13080360867914
1739209741.8642883;-45.120503652039325
1739209741.8642929;-38.13080360867914
1739209741.8642974;-38.13080360867914
1739209741.864302;-45.120503652039325
1739209741.8643064;-45.120503652039325
1739209741.864311;-33.981070128970906
1739209741.8643155;-32.816014438256545
1739209741.86432;-35.57807855764607
1739209741.8643246;-45.120503652039325
1739209741.864329;-33.981070128970906
1739209741.8643334;-38.13080360867914
1739209741.864338;-33.981070128970906
1739209741.8643425;-45.120503652039325
1739209741.864347;-38.13080360867914
1739209741.8643515;-38.13080360867914
1739209741.864356;-38.13080360867914
1739209741.8643606;-45.120503652039325
1739209741.864365;-38.13080360867914
1739209741.8643696;-35.57807855764607
1739209741.8643742;-38.13080360867914
1739209741.8643787;-38.13080360867914
1739209741.8643832;-45.120503652039325
1739209741.8643878;-45.120503652039325
1739209741.8643923;-38.13080360867914
1739209741.8643968;-45.120503652039325
1739209741.8644013;-33.981070128970906
1739209741.8644059;-35.57807855764607
1739209741.8644104;-38.13080360867914
1739209741.864415;-38.13080360867914
1739209741.8644195;-38.13080360867914
1739209741.864424;-45.120503652039325
1739209741.8644285;-45.120503652039325
1739209741.864433;-45.120503652039325
1739209741.8644376;-38.13080360867914
1739209741.864442;-38.13080360867914
1739209741.8644466;-45.120503652039325
1739209741.8644512;-35.57807855764607
1739209741.8644557;-38.13080360867914
1739209741.8644602;-38.13080360867914
1739209741.8644648;-45.120503652039325
1739209741.8644693;-38.13080360867914
1739209741.8644738;-38.13080360867914
1739209741.8644783;-45.120503652039325
1739209741.8644829;-33.981070128970906
1739209741.8644874;-45.120503652039325
1739209741.864492;-45.120503652039325
1739209741.8644965;-38.13080360867914
1739209741.864501;-45.120503652039325
1739209741.8645055;-45.120503652039325
1739209741.86451;-33.981070128970906
1739209741.8645146;-45.120503652039325
1739209741.8645191;-45.120503652039325
1739209741.8645236;-45.120503652039325
1739209741.8645282;-45.120503652039325
1739209741.8645327;-45.120503652039325
1739209741.8645372;-38.13080360867914
1739209741.8645418;-38.13080360867914
1739209741.8645463;-45.120503652039325
1739209741.8645508;-45.120503652039325
1739209741.8645554;-28.992665084841942
1739209741.86456;-32.816014438256545
1739209741.8645644;-45.120503652039325
1739209741.864569;-38.13080360867914
1739209741.8645735;-35.57807855764607
1739209741.864578;-38.13080360867914
1739209741.8645825;-45.120503652039325
1739209741.864587;-38.13080360867914
1739209741.8645916;-35.57807855764607
1739209741.8645961;-45.120503652039325
1739209741.8646007;-38.13080360867914
1739209741.8646052;-38.13080360867914
1739209741.8646097;-38.13080360867914
1739209741.8646142;-45.120503652039325
1739209741.8646188;-38.13080360867914
1739209741.8646233;-32.816014438256545
1739209741.8646278;-38.13080360867914
1739209741.8646324;-45.120503652039325
1739209741.864637;-45.120503652039325
1739209741.8646414;-45.120503652039325
1739209741.864646;-38.13080360867914
1739209741.8646505;-29.438486411369333
1739209741.864655;-38.13080360867914
1739209741.8646595;-45.120503652039325
1739209741.864664;-26.991370085610722
1739209741.8646686;-30.49652367304973
1739209741.8646731;-45.120503652039325
1739209741.8646777;-45.120503652039325
1739209741.8646822;-33.981070128970906
1739209741.8646867;-38.13080360867914
1739209741.8646913;-45.120503652039325
1739209741.8646958;-38.13080360867914
1739209741.8647003;-38.13080360867914
1739209741.8647048;-45.120503652039325
1739209741.8647094;-38.13080360867914
1739209741.864714;-45.120503652039325
1739209741.8647184;-45.120503652039325
1739209741.864723;-33.981070128970906
1739209741.8647275;-45.120503652039325
1739209741.864732;-45.120503652039325
1739209741.8647366;-32.816014438256545
1739209741.864741;-32.816014438256545
1739209741.8647456;-38.13080360867914
1739209741.8647501;-35.57807855764607
1739209741.8647544;-38.13080360867914
1739209741.864759;-45.120503652039325
1739209741.8647635;-38.13080360867914
1739209741.864768;-45.120503652039325
1739209741.8647726;-45.120503652039325
1739209741.864777;-45.120503652039325
1739209741.8647816;-33.981070128970906
1739209741.8647861;-38.13080360867914
1739209741.8647907;-38.13080360867914
1739209741.8647952;-45.120503652039325
1739209741.8647997;-45.120503652039325
1739209741.8648043;-38.13080360867914
1739209741.8648088;-45.120503652039325
1739209741.8648133;-45.120503652039325
1739209741.8648179;-38.13080360867914
1739209741.8648224;-38.13080360867914
1739209741.864827;-38.13080360867914
1739209741.8648314;-45.120503652039325
1739209741.864836;-45.120503652039325
1739209741.8648405;-38.13080360867914
1739209741.864845;-38.13080360867914
1739209741.8648496;-45.120503652039325
1739209741.864854;-38.13080360867914
1739209741.8648586;-38.13080360867914
1739209741.8648632;-38.13080360867914
1739209741.8648677;-45.120503652039325
1739209741.8648722;-38.13080360867914
1739209741.8648767;-35.57807855764607
1739209741.8648813;-45.120503652039325
1739209741.8648858;-45.120503652039325
1739209741.8648903;-35.57807855764607
1739209741.8648949;-45.120503652039325
1739209741.8648994;-45.120503652039325
1739209741.864904;-45.120503652039325
1739209741.8649085;-45.120503652039325
1739209741.864913;-45.120503652039325
1739209741.8649175;-38.13080360867914
1739209741.864922;-35.57807855764607
1739209741.8649266;-45.120503652039325
1739209741.864931;-38.13080360867914
1739209741.8649356;-35.57807855764607
1739209741.8649402;-38.13080360867914
1739209741.8649447;-38.13080360867914
1739209741.8649492;-35.57807855764607
1739209741.8649538;-38.13080360867914
1739209741.8649583;-45.120503652039325
1739209741.8649628;-38.13080360867914
1739209741.8649673;-35.57807855764607
1739209741.8649719;-45.120503652039325
1739209741.8649764;-45.120503652039325
1739209741.864981;-45.120503652039325
1739209741.8649855;-45.120503652039325
1739209741.86499;-38.13080360867914
1739209741.8649945;-35.57807855764607
1739209741.864999;-38.13080360867914
1739209741.8650036;-35.57807855764607
1739209741.865008;-38.13080360867914
1739209741.8650126;-38.13080360867914
1739209741.8650172;-38.13080360867914
1739209741.8650217;-38.13080360867914
1739209741.8650262;-45.120503652039325
1739209741.8650308;-45.120503652039325
1739209741.8650353;-45.120503652039325
1739209741.8650398;-45.120503652039325
1739209741.8650444;-45.120503652039325
1739209741.865049;-33.981070128970906
1739209741.8650534;-33.981070128970906
1739209741.865058;-38.13080360867914
1739209741.8650625;-45.120503652039325
1739209741.865067;-38.13080360867914
1739209741.8650715;-38.13080360867914
1739209741.865076;-45.120503652039325
1739209741.8650806;-38.13080360867914
1739209741.8650851;-38.13080360867914
1739209741.8650897;-45.120503652039325
1739209741.8650942;-45.120503652039325
1739209741.8650987;-45.120503652039325
1739209741.8651032;-45.120503652039325
1739209741.8651078;-38.13080360867914
1739209741.8651123;-45.120503652039325
1739209741.8651168;-38.13080360867914
1739209741.8651214;-38.13080360867914
1739209741.865126;-38.13080360867914
1739209741.8651304;-45.120503652039325
1739209741.865135;-45.120503652039325
1739209741.8651395;-45.120503652039325
1739209741.865144;-38.13080360867914
