CAN Message; 0x1bb:00003fa9594ed0a9
1739209649.932408;-38.13080360867914
1739209649.9324138;-38.13080360867914
1739209649.9324198;-45.120503652039325
1739209649.9324255;-45.120503652039325
1739209649.9324312;-45.120503652039325
1739209649.9324372;-38.13080360867914
1739209649.932443;-45.120503652039325
1739209649.9324489;-33.981070128970906
1739209649.9324546;-35.57807855764607
1739209649.9324605;-45.120503652039325
1739209649.9324663;-45.120503652039325
1739209649.9324722;-45.120503652039325
1739209649.932478;-38.13080360867914
1739209649.932484;-38.13080360867914
1739209649.9324896;-45.120503652039325
1739209649.9324956;-45.120503652039325
1739209649.9325013;-35.57807855764607
1739209649.932507;-38.13080360867914
1739209649.932513;-45.120503652039325
1739209649.9325187;-45.120503652039325
1739209649.9325247;-32.816014438256545
1739209649.9325304;-38.13080360867914
1739209649.9325364;-45.120503652039325
1739209649.932542;-38.13080360867914
1739209649.932548;-38.13080360867914
1739209649.9325538;-45.120503652039325
1739209649.9325597;-45.120503652039325
1739209649.9325655;-38.13080360867914
1739209649.9325712;-45.120503652039325
1739209649.9325771;-38.13080360867914
1739209649.9325829;-45.120503652039325
1739209649.9325888;-38.13080360867914
1739209649.9325945;-35.57807855764607
1739209649.9326005;-45.120503652039325
1739209649.9326062;-45.120503652039325
1739209649.9326122;-45.120503652039325
1739209649.932618;-38.13080360867914
1739209649.9326239;-45.120503652039325
1739209649.9326296;-38.13080360867914
1739209649.9326353;-33.981070128970906
1739209649.9326413;-35.57807855764607
1739209649.932647;-38.13080360867914
1739209649.932653;-45.120503652039325
1739209649.9326587;-38.13080360867914
1739209649.9326646;-38.13080360867914
1739209649.9326704;-45.120503652039325
1739209649.9326763;-45.120503652039325
1739209649.932682;-45.120503652039325
1739209649.932688;-38.13080360867914
1739209649.9326937;-38.13080360867914
1739209649.9326997;-45.120503652039325
1739209649.9327054;-45.120503652039325
1739209649.9327111;-45.120503652039325
1739209649.932717;-45.120503652039325
1739209649.9327228;-45.120503652039325
1739209649.9327288;-38.13080360867914
1739209649.9327345;-38.13080360867914
1739209649.9327404;-38.13080360867914
1739209649.9327462;-35.57807855764607
1739209649.9327521;-38.13080360867914
1739209649.9327579;-38.13080360867914
1739209649.9327638;-38.13080360867914
1739209649.9327695;-33.981070128970906
1739209649.9327753;-45.120503652039325
1739209649.9327812;-45.120503652039325
1739209649.932787;-38.13080360867914
1739209649.932793;-45.120503652039325
1739209649.9327986;-38.13080360867914
1739209649.9328046;-38.13080360867914
1739209649.9328103;-38.13080360867914
1739209649.9328163;-45.120503652039325
1739209649.932822;-38.13080360867914
1739209649.932828;-35.57807855764607
1739209649.9328337;-45.120503652039325
1739209649.9328394;-45.120503652039325
1739209649.9328454;-38.13080360867914
1739209649.932851;-45.120503652039325
1739209649.932857;-45.120503652039325
1739209649.9328628;-45.120503652039325
1739209649.9328687;-38.13080360867914
1739209649.9328744;-38.13080360867914
1739209649.9328804;-45.120503652039325
1739209649.9328861;-38.13080360867914
1739209649.932892;-38.13080360867914
1739209649.9328978;-33.981070128970906
1739209649.9329038;-45.120503652039325
1739209649.9329095;-45.120503652039325
1739209649.9329152;-45.120503652039325
1739209649.9329212;-38.13080360867914
1739209649.932927;-38.13080360867914
1739209649.9329329;-45.120503652039325
1739209649.9329386;-38.13080360867914
1739209649.9329445;-38.13080360867914
1739209649.9329503;-38.13080360867914
1739209649.9329562;-45.120503652039325
1739209649.932962;-35.57807855764607
1739209649.932968;-35.57807855764607
1739209649.9329736;-38.13080360867914
1739209649.9329793;-45.120503652039325
1739209649.9329853;-38.13080360867914
1739209649.932991;-38.13080360867914
1739209649.932997;-38.13080360867914
1739209649.9330027;-38.13080360867914
1739209649.9330087;-45.120503652039325
1739209649.9330144;-45.120503652039325
1739209649.9330204;-45.120503652039325
1739209649.933026;-45.120503652039325
1739209649.933032;-38.13080360867914
1739209649.9330378;-45.120503652039325
1739209649.9330435;-45.120503652039325
1739209649.9330494;-45.120503652039325
1739209649.9330552;-35.57807855764607
1739209649.9330611;-35.57807855764607
1739209649.9330668;-45.120503652039325
1739209649.9330728;-38.13080360867914
1739209649.9330785;-38.13080360867914
1739209649.9330845;-35.57807855764607
1739209649.9330902;-45.120503652039325
1739209649.9330962;-45.120503652039325
1739209649.933102;-45.120503652039325
1739209649.9331079;-45.120503652039325
1739209649.9331136;-45.120503652039325
1739209649.9331193;-45.120503652039325
1739209649.9331253;-45.120503652039325
1739209649.933131;-45.120503652039325
1739209649.933137;-38.13080360867914
1739209649.9331427;-45.120503652039325
1739209649.9331486;-35.57807855764607
1739209649.9331543;-32.816014438256545
1739209649.9331603;-38.13080360867914
1739209649.933166;-35.57807855764607
1739209649.933172;-45.120503652039325
1739209649.9331777;-38.13080360867914
1739209649.9269567;-35.57807855764607
1739209649.926957;-45.120503652039325
1739209649.9269574;-45.120503652039325
1739209649.9269576;-38.13080360867914
1739209649.9269578;-45.120503652039325
1739209649.9269583;-45.120503652039325
1739209649.9269586;-45.120503652039325
1739209649.9269588;-45.120503652039325
1739209649.926959;-45.120503652039325
1739209649.9269595;-45.120503652039325
1739209649.9269598;-45.120503652039325
1739209649.92696;-45.120503652039325
1739209649.9269605;-33.981070128970906
1739209649.9269607;-38.13080360867914
1739209649.926961;-45.120503652039325
1739209649.9269614;-38.13080360867914
1739209649.9269617;-38.13080360867914
1739209649.926962;-38.13080360867914
1739209649.9269621;-31.141103565318915
1739209649.9269626;-33.981070128970906
1739209649.9269629;-35.57807855764607
1739209649.926963;-45.120503652039325
1739209649.9269636;-35.57807855764607
1739209649.9269638;-38.13080360867914
1739209649.926964;-45.120503652039325
1739209649.9269643;-38.13080360867914
1739209649.9269648;-33.981070128970956
1739209649.926965;-45.120503652039325
1739209649.9269652;-45.120503652039325
1739209649.9269657;-45.120503652039325
1739209649.926966;-45.120503652039325
1739209649.9269662;-38.13080360867914
1739209649.9269667;-35.57807855764607
1739209649.926967;-45.120503652039325
1739209649.9269671;-28.992665084841942
1739209649.9269674;-31.141103565318915
1739209649.9269679;-45.120503652039325
1739209649.926968;-45.120503652039325
1739209649.9269683;-38.13080360867914
1739209649.9269688;-38.13080360867914
1739209649.926969;-45.120503652039325
1739209649.9269693;-38.13080360867914
1739209649.9269695;-38.13080360867914
1739209649.92697;-45.120503652039325
1739209649.9269702;-38.13080360867914
1739209649.9269705;-45.120503652039325
1739209649.926971;-45.120503652039325
1739209649.9269712;-38.13080360867914
1739209649.9269714;-45.120503652039325
1739209649.926972;-45.120503652039325
1739209649.9269722;-31.141103565318915
1739209649.9269724;-28.992665084841942
1739209649.9269726;-45.120503652039325
1739209649.926973;-45.120503652039325
1739209649.9269733;-35.57807855764607
1739209649.9269736;-35.57807855764607
1739209649.926974;-38.13080360867914
1739209649.9269743;-45.120503652039325
1739209649.9269745;-38.13080360867914
1739209649.926975;-38.13080360867914
1739209649.9269753;-45.120503652039325
1739209649.9269755;-45.120503652039325
1739209649.9269757;-45.120503652039325
1739209649.9269762;-45.120503652039325
1739209649.9269764;-45.120503652039325
1739209649.9269767;-38.13080360867914
1739209649.9269772;-32.816014438256545
1739209649.9269774;-38.13080360867914
1739209649.9269776;-45.120503652039325
1739209649.9269779;-38.13080360867914
1739209649.9269783;-38.13080360867914
1739209649.9269786;-38.13080360867914
1739209649.9269788;-45.120503652039325
1739209649.9269793;-38.13080360867914
1739209649.9269795;-38.13080360867914
1739209649.9269798;-45.120503652039325
1739209649.9269803;-45.120503652039325
1739209649.9269805;-33.981070128970906
1739209649.9269807;-35.57807855764607
1739209649.926981;-38.13080360867914
1739209649.9269814;-45.120503652039325
1739209649.9269817;-38.13080360867914
1739209649.926982;-38.13080360867914
1739209649.9269824;-45.120503652039325
1739209649.9269826;-45.120503652039325
1739209649.9269829;-38.13080360867914
1739209649.926983;-38.13080360867914
1739209649.9269836;-38.13080360867914
1739209649.9269838;-45.120503652039325
1739209649.926984;-38.13080360867914
1739209649.9269845;-32.816014438256545
1739209649.9269848;-33.981070128970906
1739209649.926985;-45.120503652039325
1739209649.9269855;-45.120503652039325
1739209649.9269857;-45.120503652039325
1739209649.926986;-38.13080360867914
1739209649.9269862;-38.13080360867914
1739209649.9269867;-38.13080360867914
1739209649.926987;-35.57807855764607
1739209649.9269872;-38.13080360867914
1739209649.9269876;-45.120503652039325
1739209649.926988;-38.13080360867914
1739209649.9269881;-38.13080360867914
1739209649.9269884;-45.120503652039325
1739209649.9269888;-45.120503652039325
1739209649.926989;-45.120503652039325
1739209649.9269893;-45.120503652039325
1739209649.9269898;-38.13080360867914
1739209649.92699;-45.120503652039325
1739209649.9269903;-38.13080360867914
1739209649.9269907;-45.120503652039325
1739209649.926991;-32.816014438256545
1739209649.9269912;-33.981070128970906
1739209649.9269915;-45.120503652039325
1739209649.926992;-32.816014438256545
1739209649.9269922;-45.120503652039325
1739209649.9269924;-38.13080360867914
1739209649.926993;-38.13080360867914
1739209649.9269931;-35.57807855764607
1739209649.9269934;-45.120503652039325
1739209649.9269938;-45.120503652039325
1739209649.926994;-45.120503652039325
1739209649.9269943;-38.13080360867914
1739209649.9269946;-38.13080360867914
1739209649.926995;-45.120503652039325
1739209649.9269953;-45.120503652039325
1739209649.9269955;-38.13080360867914
1739209649.926996;-38.13080360867914
1739209649.9269962;-38.13080360867914
1739209649.9269965;-45.120503652039325
1739209649.9269967;-38.13080360867914
1739209649.9269972;-35.57807855764607
1739209649.9269974;-38.13080360867914
1739209649.9269977;-38.13080360867914
1739209649.9269981;-32.816014438256545
1739209649.9269984;-38.13080360867914
1739209649.9269986;-45.120503652039325
1739209649.926999;-38.13080360867914
1739209649.9269993;-35.57807855764607
1739209649.9269996;-45.120503652039325
1739209649.9269998;-45.120503652039325
1739209649.9270003;-33.981070128970906
1739209649.9270005;-38.13080360867914
1739209649.9270008;-38.13080360867914
1739209649.9270012;-45.120503652039325
1739209649.9270015;-38.13080360867914
1739209649.9270017;-38.13080360867914
1739209649.927002;-45.120503652039325
1739209649.9270024;-31.141103565318893
1739209649.9270027;-45.120503652039325
1739209649.927003;-45.120503652039325
1739209649.9270034;-45.120503652039325
1739209649.9270036;-38.13080360867914
1739209649.9270039;-45.120503652039325
1739209649.9270043;-45.120503652039325
1739209649.9270046;-45.120503652039325
1739209649.9270048;-45.120503652039325
1739209649.927005;-45.120503652039325
1739209649.9270055;-38.13080360867914
1739209649.9270058;-35.57807855764607
1739209649.927006;-45.120503652039325
1739209649.9270065;-38.13080360867914
1739209649.9270067;-38.13080360867914
1739209649.927007;-45.120503652039325
1739209649.9270072;-45.120503652039325
1739209649.9270077;-45.120503652039325
1739209649.927008;-45.120503652039325
1739209649.9270082;-33.981070128970906
1739209649.9270086;-32.816014438256545
1739209649.9270089;-38.13080360867914
1739209649.927009;-45.120503652039325
1739209649.9270096;-45.120503652039325
1739209649.9270098;-29.438486411369333
1739209649.92701;-33.981070128970906
1739209649.9270103;-38.13080360867914
1739209649.9270108;-35.57807855764607
1739209649.927011;-38.13080360867914
1739209649.9270113;-45.120503652039325
1739209649.9270117;-45.120503652039325
1739209649.927012;-45.120503652039325
1739209649.9270122;-45.120503652039325
1739209649.9270124;-45.120503652039325
1739209649.927013;-45.120503652039325
1739209649.9270132;-38.13080360867914
1739209649.9270134;-38.13080360867914
1739209649.9270139;-38.13080360867914
1739209649.927014;-45.120503652039325
1739209649.9270144;-38.13080360867914
1739209649.9270148;-26.487275050834715
1739209649.927015;-38.13080360867914
1739209649.9270153;-45.120503652039325
1739209649.9270155;-45.120503652039325
1739209649.927016;-32.816014438256545
1739209649.9270163;-45.120503652039325
1739209649.9270165;-38.13080360867914
1739209649.927017;-38.13080360867914
1739209649.9270172;-45.120503652039325
1739209649.9270175;-38.13080360867914
1739209649.927018;-45.120503652039325
1739209649.9270182;-45.120503652039325
1739209649.9270184;-45.120503652039325
1739209649.9270186;-35.57807855764607
1739209649.9270191;-38.13080360867914
1739209649.9270194;-38.13080360867914
1739209649.9270196;-32.816014438256545
1739209649.92702;-38.13080360867914
1739209649.9270203;-45.120503652039325
1739209649.9270205;-38.13080360867914
1739209649.9270208;-38.13080360867914
1739209649.9270213;-45.120503652039325
1739209649.9270215;-45.120503652039325
1739209649.9270217;-45.120503652039325
1739209649.9270222;-32.816014438256545
1739209649.9331815;-45.120503652039325
1739209649.9331853;-38.13080360867914
1739209649.9331892;-45.120503652039325
1739209649.933193;-45.120503652039325
1739209649.933197;-38.13080360867914
1739209649.9332008;-35.57807855764607
1739209649.9332047;-45.120503652039325
1739209649.9332085;-45.120503652039325
1739209649.9332123;-45.120503652039325
1739209649.933216;-45.120503652039325
1739209649.93322;-35.57807855764607
1739209649.9332237;-35.57807855764607
1739209649.9332275;-45.120503652039325
1739209649.9332316;-45.120503652039325
1739209649.9332354;-45.120503652039325
1739209649.9332392;-35.57807855764607
1739209649.933243;-45.120503652039325
1739209649.9332469;-45.120503652039325
1739209649.9332507;-45.120503652039325
1739209649.9332545;-45.120503652039325
1739209649.9332583;-45.120503652039325
1739209649.9332623;-38.13080360867914
1739209649.9332662;-45.120503652039325
1739209649.93327;-45.120503652039325
1739209649.9332738;-45.120503652039325
1739209649.9332776;-45.120503652039325
1739209649.9332814;-35.57807855764607
1739209649.9332852;-45.120503652039325
1739209649.933289;-45.120503652039325
1739209649.9332929;-38.13080360867914
1739209649.933297;-35.57807855764607
1739209649.9333007;-35.57807855764607
1739209649.9333045;-38.13080360867914
1739209649.9333084;-32.816014438256545
1739209649.9333122;-45.120503652039325
1739209649.933316;-38.13080360867914
1739209649.9333198;-35.57807855764607
1739209649.9333236;-38.13080360867914
1739209649.9333274;-45.120503652039325
1739209649.9333315;-45.120503652039325
1739209649.9333353;-38.13080360867914
1739209649.933339;-45.120503652039325
1739209649.933343;-45.120503652039325
1739209649.9333467;-45.120503652039325
1739209649.9333506;-45.120503652039325
1739209649.9333544;-32.816014438256545
1739209649.9333582;-38.13080360867914
1739209649.933362;-35.57807855764607
1739209649.933366;-45.120503652039325
1739209649.9333699;-45.120503652039325
1739209649.9333737;-38.13080360867914
1739209649.9333775;-30.49652367304973
1739209649.9333813;-35.57807855764607
1739209649.9333851;-35.57807855764607
1739209649.933389;-38.13080360867914
1739209649.9333928;-45.120503652039325
1739209649.9333968;-45.120503652039325
1739209649.9334006;-38.13080360867914
1739209649.9334044;-38.13080360867914
1739209649.9334083;-38.13080360867914
1739209649.933412;-38.13080360867914
1739209649.933416;-38.13080360867914
1739209649.9334197;-38.13080360867914
1739209649.9334235;-38.13080360867914
1739209649.9334273;-38.13080360867914
1739209649.9334314;-35.57807855764607
1739209649.9334352;-45.120503652039325
1739209649.933439;-28.992665084841942
1739209649.9334428;-31.141103565318915
1739209649.9334466;-45.120503652039325
1739209649.9334505;-45.120503652039325
1739209649.9334543;-38.13080360867914
1739209649.933458;-38.13080360867914
1739209649.933462;-45.120503652039325
1739209649.933466;-45.120503652039325
1739209649.9334698;-33.981070128970956
1739209649.9334736;-35.57807855764607
1739209649.9334774;-38.13080360867914
1739209649.9334812;-33.981070128970906
1739209649.933485;-45.120503652039325
1739209649.9334888;-45.120503652039325
1739209649.9334927;-38.13080360867914
1739209649.9334965;-45.120503652039325
1739209649.9335005;-31.141103565318915
1739209649.9335043;-28.992665084841942
1739209649.9335082;-45.120503652039325
1739209649.933512;-38.13080360867914
1739209649.9335158;-38.13080360867914
1739209649.9335196;-38.13080360867914
1739209649.9335234;-38.13080360867914
1739209649.9335272;-38.13080360867914
1739209649.9335313;-38.13080360867914
1739209649.933535;-33.981070128970906
1739209649.933539;-45.120503652039325
1739209649.9335427;-45.120503652039325
1739209649.9335465;-45.120503652039325
1739209649.9335504;-45.120503652039325
1739209649.9335542;-45.120503652039325
1739209649.933558;-45.120503652039325
1739209649.9335618;-45.120503652039325
1739209649.9335659;-45.120503652039325
1739209649.9335697;-38.13080360867914
1739209649.9335735;-45.120503652039325
1739209649.9335773;-45.120503652039325
1739209649.933581;-38.13080360867914
1739209649.933585;-32.816014438256545
1739209649.9335887;-45.120503652039325
1739209649.9335926;-45.120503652039325
1739209649.9335964;-31.141103565318915
1739209649.9336004;-38.13080360867914
1739209649.9336042;-38.13080360867914
1739209649.933608;-38.13080360867914
1739209649.9336119;-38.13080360867914
1739209649.9336157;-35.57807855764607
1739209649.9336195;-38.13080360867914
1739209649.9336233;-38.13080360867914
1739209649.9336271;-28.58837851428586
1739209649.933631;-45.120503652039325
1739209649.933635;-38.13080360867914
1739209649.9336388;-38.13080360867914
1739209649.9336426;-38.13080360867914
1739209649.9336464;-45.120503652039325
1739209649.9336503;-45.120503652039325
1739209649.933654;-45.120503652039325
1739209649.933658;-31.141103565318915
1739209649.9336617;-38.13080360867914
1739209649.9336658;-45.120503652039325
1739209649.9336696;-45.120503652039325
1739209649.9336734;-38.13080360867914
1739209649.9336772;-35.57807855764607
1739209649.933681;-38.13080360867914
1739209649.9336848;-38.13080360867914
1739209649.9336886;-31.141103565318915
1739209649.9336925;-38.13080360867914
1739209649.9336963;-45.120503652039325
1739209649.9337003;-45.120503652039325
1739209649.9337041;-38.13080360867914
1739209649.933708;-45.120503652039325
1739209649.9337118;-45.120503652039325
1739209649.9337156;-45.120503652039325
1739209649.9337194;-38.13080360867914
1739209649.9337232;-45.120503652039325
1739209649.933727;-45.120503652039325
1739209649.9337308;-38.13080360867914
1739209649.933735;-45.120503652039325
1739209649.9337387;-38.13080360867914
1739209649.9337425;-38.13080360867914
1739209649.9337463;-45.120503652039325
1739209649.9337502;-45.120503652039325
1739209649.933754;-45.120503652039325
1739209649.9337578;-45.120503652039325
1739209649.9337616;-45.120503652039325
1739209649.9337654;-38.13080360867914
1739209649.9337695;-38.13080360867914
1739209649.9337733;-38.13080360867914
1739209649.933777;-35.57807855764607
1739209649.933781;-33.981070128970906
1739209649.9337847;-35.57807855764607
1739209649.9337885;-38.13080360867914
1739209649.9337924;-38.13080360867914
1739209649.9337962;-38.13080360867914
1739209649.9338002;-45.120503652039325
1739209649.933804;-45.120503652039325
1739209649.9338078;-38.13080360867914
1739209649.9338117;-38.13080360867914
1739209649.9338155;-45.120503652039325
1739209649.9338193;-33.981070128970906
1739209649.933823;-45.120503652039325
1739209649.933827;-38.13080360867914
1739209649.9338307;-35.57807855764607
1739209649.9338348;-38.13080360867914
1739209649.9338386;-45.120503652039325
1739209649.9338424;-38.13080360867914
1739209649.9338462;-45.120503652039325
1739209649.93385;-45.120503652039325
1739209649.9338539;-45.120503652039325
1739209649.9338577;-38.13080360867914
1739209649.9338615;-45.120503652039325
1739209649.9338653;-45.120503652039325
1739209649.9338694;-38.13080360867914
1739209649.9338732;-45.120503652039325
1739209649.933877;-38.13080360867914
1739209649.9338808;-38.13080360867914
1739209649.9338846;-45.120503652039325
1739209649.9338884;-38.13080360867914
1739209649.9338923;-38.13080360867914
1739209649.933896;-38.13080360867914
1739209649.9338999;-45.120503652039325
1739209649.933904;-38.13080360867914
1739209649.9339077;-38.13080360867914
1739209649.9339116;-45.120503652039325
1739209649.9339154;-35.57807855764607
1739209649.9339192;-35.57807855764607
1739209649.933923;-45.120503652039325
1739209649.9339268;-45.120503652039325
1739209649.9339306;-38.13080360867914
1739209649.9339347;-45.120503652039325
1739209649.9339385;-45.120503652039325
1739209649.9339423;-38.13080360867914
1739209649.9339461;-38.13080360867914
1739209649.93395;-38.13080360867914
1739209649.9339538;-38.13080360867914
1739209649.9339576;-38.13080360867914
1739209649.9339614;-38.13080360867914
1739209649.9339652;-38.13080360867914
1739209649.9339693;-45.120503652039325
1739209649.933973;-38.13080360867914
1739209649.933977;-38.13080360867914
1739209649.9339807;-38.13080360867914
1739209649.9339845;-45.120503652039325
1739209649.9339883;-38.13080360867914
1739209649.9339921;-38.13080360867914
1739209649.933996;-38.13080360867914
1739209649.9339998;-45.120503652039325
1739209649.9340038;-38.13080360867914
1739209649.9340076;-35.57807855764607
1739209649.9340115;-38.13080360867914
1739209649.9340153;-38.13080360867914
1739209649.934019;-45.120503652039325
1739209649.934023;-38.13080360867914
1739209649.9340267;-35.57807855764607
1739209649.9340305;-35.57807855764607
1739209649.9340343;-38.13080360867914
1739209649.9340384;-38.13080360867914
1739209649.9340422;-45.120503652039325
1739209649.934046;-45.120503652039325
1739209649.9340498;-38.13080360867914
1739209649.9340537;-38.13080360867914
1739209649.9340575;-38.13080360867914
1739209649.9340613;-45.120503652039325
1739209649.934065;-45.120503652039325
1739209649.9340692;-45.120503652039325
1739209649.934073;-38.13080360867914
1739209649.9340768;-38.13080360867914
1739209649.9340806;-45.120503652039325
1739209649.9340844;-45.120503652039325
1739209649.9340882;-45.120503652039325
1739209649.934092;-33.981070128970906
1739209649.9340959;-35.57807855764607
1739209649.9340997;-38.13080360867914
1739209649.9341037;-38.13080360867914
1739209649.9341075;-45.120503652039325
1739209649.9341114;-45.120503652039325
1739209649.9341152;-45.120503652039325
1739209649.934119;-38.13080360867914
1739209649.9341228;-38.13080360867914
1739209649.9341266;-45.120503652039325
1739209649.9341304;-45.120503652039325
1739209649.9341342;-45.120503652039325
1739209649.9341383;-45.120503652039325
1739209649.934142;-45.120503652039325
1739209649.934146;-45.120503652039325
1739209649.9341497;-45.120503652039325
1739209649.9341536;-33.981070128970906
1739209649.9341574;-33.981070128970906
1739209649.9341612;-45.120503652039325
1739209649.934165;-38.13080360867914
1739209649.9341688;-45.120503652039325
1739209649.9341729;-38.13080360867914
1739209649.9341767;-45.120503652039325
1739209649.9341805;-38.13080360867914
1739209649.9341843;-38.13080360867914
1739209649.9341881;-38.13080360867914
1739209649.934192;-45.120503652039325
1739209649.9341958;-38.13080360867914
1739209649.9341996;-38.13080360867914
1739209649.9342036;-45.120503652039325
1739209649.9342074;-45.120503652039325
1739209649.9342113;-33.981070128970906
1739209649.934215;-33.981070128970906
1739209649.934219;-31.141103565318915
1739209649.9342227;-45.120503652039325
1739209649.9342265;-45.120503652039325
1739209649.9342303;-45.120503652039325
1739209649.9342341;-38.13080360867914
1739209649.9342382;-45.120503652039325
1739209649.934242;-38.13080360867914
1739209649.9342458;-38.13080360867914
1739209649.9342496;-38.13080360867914
1739209649.9342535;-38.13080360867914
1739209649.9342573;-38.13080360867914
1739209649.934261;-35.57807855764607
1739209649.934265;-45.120503652039325
1739209649.9342687;-45.120503652039325
1739209649.9342728;-38.13080360867914
1739209649.9342766;-45.120503652039325
1739209649.9342804;-33.981070128970906
1739209649.9342842;-45.120503652039325
1739209649.934288;-38.13080360867914
1739209649.9342918;-45.120503652039325
1739209649.9342957;-45.120503652039325
1739209649.9342995;-45.120503652039325
1739209649.9343033;-38.13080360867914
1739209649.9343073;-33.981070128970906
1739209649.9343112;-33.981070128970906
1739209649.934315;-45.120503652039325
1739209649.9343188;-38.13080360867914
1739209649.9343226;-35.57807855764607
1739209649.9343264;-38.13080360867914
1739209649.9343302;-45.120503652039325
1739209649.934334;-45.120503652039325
1739209649.934338;-45.120503652039325
1739209649.934342;-38.13080360867914
1739209649.9343457;-35.57807855764607
1739209649.9343495;-45.120503652039325
1739209649.9343534;-38.13080360867914
1739209649.9343572;-38.13080360867914
1739209649.934361;-45.120503652039325
1739209649.9343648;-33.981070128970906
1739209649.9343686;-45.120503652039325
1739209649.9343727;-33.981070128970906
1739209649.9343765;-38.13080360867914
1739209649.9343803;-45.120503652039325
1739209649.934384;-45.120503652039325
1739209649.934388;-38.13080360867914
1739209649.9343917;-38.13080360867914
1739209649.9343956;-45.120503652039325
1739209649.9343994;-38.13080360867914
1739209649.9344032;-38.13080360867914
1739209649.9344072;-38.13080360867914
1739209649.934411;-38.13080360867914
1739209649.9344149;-45.120503652039325
1739209649.9344187;-38.13080360867914
1739209649.9344225;-45.120503652039325
1739209649.9344263;-38.13080360867914
1739209649.9344301;-45.120503652039325
1739209649.934434;-45.120503652039325
1739209649.9344378;-45.120503652039325
1739209649.9344418;-35.57807855764607
1739209649.9344456;-38.13080360867914
1739209649.9344494;-38.13080360867914
1739209649.9344532;-38.13080360867914
1739209649.934457;-45.120503652039325
1739209649.9344609;-45.120503652039325
1739209649.9344647;-31.141103565318915
1739209649.9344685;-38.13080360867914
1739209649.9344726;-45.120503652039325
1739209649.9344764;-45.120503652039325
1739209649.9344802;-38.13080360867914
1739209649.934484;-35.57807855764607
1739209649.9344878;-45.120503652039325
1739209649.9344916;-38.13080360867914
1739209649.9344954;-45.120503652039325
1739209649.9344993;-45.120503652039325
1739209649.934503;-33.981070128970906
1739209649.9345071;-45.120503652039325
1739209649.934511;-45.120503652039325
1739209649.9345148;-45.120503652039325
1739209649.9345186;-35.57807855764607
1739209649.9345224;-38.13080360867914
1739209649.9345262;-31.141103565318915
1739209649.93453;-31.141103565318915
1739209649.9345338;-38.13080360867914
1739209649.9345376;-35.57807855764607
1739209649.9345417;-38.13080360867914
1739209649.9345455;-45.120503652039325
1739209649.9345493;-45.120503652039325
1739209649.9345531;-45.120503652039325
1739209649.934557;-38.13080360867914
1739209649.9345608;-38.13080360867914
1739209649.9345646;-33.981070128970906
1739209649.9345684;-45.120503652039325
1739209649.9345722;-45.120503652039325
1739209649.9345763;-45.120503652039325
1739209649.93458;-45.120503652039325
1739209649.934584;-45.120503652039325
1739209649.9345877;-32.816014438256545
1739209649.9345915;-30.49652367304973
1739209649.9345953;-45.120503652039325
1739209649.9345992;-38.13080360867914
1739209649.934603;-35.57807855764607
1739209649.934607;-45.120503652039325
1739209649.9346108;-45.120503652039325
1739209649.9346147;-35.57807855764607
1739209649.9346185;-45.120503652039325
1739209649.9346223;-38.13080360867914
1739209649.934626;-33.981070128970906
1739209649.93463;-35.57807855764607
1739209649.9346337;-45.120503652039325
1739209649.9346375;-45.120503652039325
1739209649.9346416;-35.57807855764607
1739209649.9346454;-38.13080360867914
1739209649.9346492;-35.57807855764607
1739209649.934653;-32.816014438256545
1739209649.9346569;-45.120503652039325
1739209649.9346607;-45.120503652039325
1739209649.9346645;-33.981070128970906
1739209649.9346683;-45.120503652039325
1739209649.934672;-38.13080360867914
1739209649.9346762;-38.13080360867914
1739209649.93468;-45.120503652039325
1739209649.9346838;-45.120503652039325
1739209649.9346876;-45.120503652039325
1739209649.9346914;-38.13080360867914
1739209649.9346952;-45.120503652039325
1739209649.934699;-45.120503652039325
1739209649.9347029;-38.13080360867914
1739209649.9347067;-45.120503652039325
1739209649.9347107;-45.120503652039325
1739209649.9347146;-45.120503652039325
1739209649.9347184;-45.120503652039325
1739209649.9347222;-45.120503652039325
1739209649.934726;-38.13080360867914
1739209649.9347298;-45.120503652039325
1739209649.9347336;-45.120503652039325
1739209649.9347374;-45.120503652039325
1739209649.9347415;-35.57807855764607
1739209649.9347453;-28.21854285175415
1739209649.9347491;-45.120503652039325
1739209649.934753;-45.120503652039325
1739209649.9347568;-38.13080360867914
1739209649.9347606;-35.57807855764607
1739209649.9347644;-38.13080360867914
1739209649.9347682;-38.13080360867914
1739209649.934772;-38.13080360867914
1739209649.934776;-32.81601443825658
1739209649.93478;-45.120503652039325
1739209649.9347837;-33.981070128970906
1739209649.9347875;-45.120503652039325
1739209649.9347913;-45.120503652039325
1739209649.9347951;-35.57807855764607
1739209649.934799;-38.13080360867914
1739209649.9348028;-38.13080360867914
1739209649.9348066;-31.141103565318893
1739209649.9348106;-38.13080360867914
1739209649.9348145;-45.120503652039325
1739209649.9348183;-38.13080360867914
1739209649.934822;-45.120503652039325
1739209649.934826;-45.120503652039325
1739209649.9348297;-45.120503652039325
1739209649.9348335;-45.120503652039325
1739209649.9348373;-45.120503652039325
1739209649.9348412;-45.120503652039325
1739209649.9348452;-45.120503652039325
1739209649.934849;-45.120503652039325
1739209649.9348528;-35.57807855764607
1739209649.9348567;-38.13080360867914
1739209649.9348605;-38.13080360867914
1739209649.9348643;-38.13080360867914
1739209649.934868;-45.120503652039325
