CAN Message; 0x1b8:0300f3573889a4f6
1739209883.189918;-25.826314394896354
1739209883.1899214;-45.120503652039325
1739209883.1899247;-45.120503652039325
1739209883.1899283;-33.981070128970906
1739209883.1899316;-31.141103565318893
1739209883.189935;-38.13080360867914
1739209883.1899383;-38.13080360867914
1739209883.1899416;-38.13080360867914
1739209883.189945;-45.120503652039325
1739209883.1899483;-38.13080360867914
1739209883.189952;-45.120503652039325
1739209883.1899552;-38.13080360867914
1739209883.1899586;-38.13080360867914
1739209883.189962;-38.13080360867914
1739209883.1899652;-45.120503652039325
1739209883.1899686;-38.13080360867914
1739209883.189972;-38.13080360867914
1739209883.1899753;-38.13080360867914
1739209883.1899788;-45.120503652039325
1739209883.1899822;-45.120503652039325
1739209883.1899855;-45.120503652039325
1739209883.1899889;-38.13080360867914
1739209883.1899922;-38.13080360867914
1739209883.1899955;-38.13080360867914
1739209883.1899989;-28.58837851428586
1739209883.1900024;-45.120503652039325
1739209883.1900058;-45.120503652039325
1739209883.190009;-38.13080360867914
1739209883.1900125;-32.816014438256545
1739209883.1900158;-45.120503652039325
1739209883.1900191;-45.120503652039325
1739209883.1900225;-45.120503652039325
1739209883.190026;-33.981070128970956
1739209883.1900294;-45.120503652039325
1739209883.1900327;-45.120503652039325
1739209883.190036;-38.13080360867914
1739209883.1900394;-38.13080360867914
1739209883.1900427;-35.57807855764607
1739209883.190046;-45.120503652039325
1739209883.1900496;-35.57807855764607
1739209883.190053;-38.13080360867914
1739209883.1900563;-38.13080360867914
1739209883.1900597;-45.120503652039325
1739209883.190063;-45.120503652039325
1739209883.1900663;-45.120503652039325
1739209883.1900697;-38.13080360867914
1739209883.190073;-38.13080360867914
1739209883.1900766;-38.13080360867914
1739209883.19008;-32.816014438256545
1739209883.1900833;-35.57807855764607
1739209883.1900866;-45.120503652039325
1739209883.19009;-45.120503652039325
1739209883.1900933;-38.13080360867914
1739209883.1900966;-33.981070128970906
1739209883.1901002;-45.120503652039325
1739209883.1901035;-45.120503652039325
1739209883.1901069;-45.120503652039325
1739209883.1901102;-45.120503652039325
1739209883.1901135;-45.120503652039325
1739209883.190117;-38.13080360867914
1739209883.1901202;-38.13080360867914
1739209883.1901238;-38.13080360867914
1739209883.1901271;-45.120503652039325
1739209883.1901305;-45.120503652039325
1739209883.1901338;-45.120503652039325
1739209883.1901371;-38.13080360867914
1739209883.1901405;-38.13080360867914
1739209883.1901438;-45.120503652039325
1739209883.1901474;-45.120503652039325
1739209883.1901507;-45.120503652039325
1739209883.190154;-35.57807855764607
1739209883.1901574;-45.120503652039325
1739209883.1901608;-38.13080360867914
1739209883.190164;-33.981070128970906
1739209883.1901674;-45.120503652039325
1739209883.1901708;-45.120503652039325
1739209883.1901743;-38.13080360867914
1739209883.1901777;-38.13080360867914
1739209883.190181;-45.120503652039325
1739209883.1901844;-38.13080360867914
1739209883.1901877;-45.120503652039325
1739209883.190191;-38.13080360867914
1739209883.1901944;-35.57807855764607
1739209883.190198;-33.981070128970906
1739209883.1902013;-35.57807855764607
1739209883.1902046;-38.13080360867914
1739209883.190208;-45.120503652039325
1739209883.1902113;-38.13080360867914
1739209883.1902146;-38.13080360867914
1739209883.190218;-33.981070128970906
1739209883.1902215;-45.120503652039325
1739209883.190225;-33.981070128970906
1739209883.1902282;-38.13080360867914
1739209883.1902316;-38.13080360867914
1739209883.190235;-38.13080360867914
1739209883.1902382;-45.120503652039325
1739209883.1902416;-38.13080360867914
1739209883.1902452;-38.13080360867914
1739209883.1902485;-45.120503652039325
1739209883.1902518;-38.13080360867914
1739209883.1902552;-45.120503652039325
1739209883.1902585;-38.13080360867914
1739209883.1902618;-45.120503652039325
1739209883.1902652;-45.120503652039325
1739209883.1902685;-45.120503652039325
1739209883.190272;-38.13080360867914
1739209883.1902754;-45.120503652039325
1739209883.1902788;-38.13080360867914
1739209883.190282;-38.13080360867914
1739209883.1902854;-45.120503652039325
1739209883.1902888;-33.981070128970906
1739209883.1902921;-45.120503652039325
1739209883.1902957;-45.120503652039325
1739209883.190299;-31.141103565318915
1739209883.1903024;-38.13080360867914
1739209883.1903057;-38.13080360867914
1739209883.190309;-45.120503652039325
1739209883.1903124;-45.120503652039325
1739209883.1903157;-45.120503652039325
1739209883.1903193;-45.120503652039325
1739209883.1903226;-45.120503652039325
1739209883.190326;-45.120503652039325
1739209883.1903293;-45.120503652039325
1739209883.1903327;-45.120503652039325
1739209883.190336;-38.13080360867914
1739209883.1903393;-38.13080360867914
1739209883.190343;-33.981070128970906
1739209883.1903462;-38.13080360867914
1739209883.1903496;-45.120503652039325
1739209883.190353;-25.826314394896357
1739209883.1903563;-33.981070128970906
1739209883.1903596;-45.120503652039325
1739209883.190363;-45.120503652039325
1739209883.1903663;-38.13080360867914
1739209883.1903698;-38.13080360867914
1739209883.1903732;-45.120503652039325
1739209883.1903765;-45.120503652039325
1739209883.1903799;-38.13080360867914
1739209883.1903832;-45.120503652039325
1739209883.1903865;-45.120503652039325
1739209883.1903899;-38.13080360867914
1739209883.1903934;-38.13080360867914
1739209883.1903968;-45.120503652039325
1739209883.1904001;-45.120503652039325
1739209883.1904035;-38.13080360867914
1739209883.1904068;-38.13080360867914
1739209883.1904101;-45.120503652039325
1739209883.1904135;-33.981070128970906
1739209883.190417;-38.13080360867914
1739209883.1904204;-45.120503652039325
1739209883.1904237;-45.120503652039325
1739209883.190427;-33.981070128970906
1739209883.1904304;-45.120503652039325
1739209883.1904337;-30.49652367304973
1739209883.190437;-30.49652367304973
1739209883.1904404;-38.13080360867914
1739209883.190444;-38.13080360867914
1739209883.1904473;-38.13080360867914
1739209883.1904507;-38.13080360867914
1739209883.190454;-45.120503652039325
1739209883.1904573;-35.57807855764607
1739209883.1904607;-45.120503652039325
1739209883.190464;-45.120503652039325
1739209883.1904676;-38.13080360867914
1739209883.190471;-45.120503652039325
1739209883.1904743;-38.13080360867914
1739209883.1904776;-38.13080360867914
1739209883.190481;-45.120503652039325
1739209883.1904843;-38.13080360867914
1739209883.1904876;-32.816014438256545
1739209883.1904912;-32.816014438256545
1739209883.1904945;-35.57807855764607
1739209883.1904979;-35.57807855764607
1739209883.1905012;-45.120503652039325
1739209883.1905046;-45.120503652039325
1739209883.190508;-38.13080360867914
1739209883.1905112;-45.120503652039325
1739209883.1905148;-45.120503652039325
1739209883.1905181;-45.120503652039325
1739209883.1905215;-32.816014438256545
1739209883.1905248;-38.13080360867914
1739209883.1905282;-35.57807855764607
1739209883.1905315;-35.57807855764607
1739209883.1905348;-38.13080360867914
1739209883.1905382;-35.57807855764607
1739209883.1905417;-45.120503652039325
1739209883.190545;-45.120503652039325
1739209883.1905484;-45.120503652039325
1739209883.1905518;-45.120503652039325
1739209883.190555;-45.120503652039325
1739209883.1905584;-38.13080360867914
1739209883.1905618;-38.13080360867914
1739209883.1905653;-45.120503652039325
1739209883.1905687;-38.13080360867914
1739209883.190572;-32.816014438256545
1739209883.1905754;-38.13080360867914
1739209883.1905787;-45.120503652039325
1739209883.190582;-38.13080360867914
1739209883.1905854;-38.13080360867914
1739209883.190589;-38.13080360867914
1739209883.1905923;-38.13080360867914
1739209883.1905956;-45.120503652039325
1739209883.190599;-45.120503652039325
1739209883.1906023;-45.120503652039325
1739209883.1906056;-38.13080360867914
1739209883.190609;-45.120503652039325
1739209883.1906126;-45.120503652039325
1739209883.190616;-33.981070128970906
1739209883.1906192;-38.13080360867914
1739209883.1906226;-38.13080360867914
1739209883.190626;-38.13080360867914
1739209883.1906292;-45.120503652039325
1739209883.1906326;-38.13080360867914
1739209883.190636;-38.13080360867914
1739209883.1906395;-38.13080360867914
1739209883.1906428;-38.13080360867914
1739209883.1906462;-45.120503652039325
1739209883.1906495;-38.13080360867914
1739209883.1906528;-33.981070128970906
1739209883.1906562;-45.120503652039325
1739209883.1906595;-45.120503652039325
1739209883.190663;-38.13080360867914
1739209883.1906664;-35.57807855764607
1739209883.1906698;-38.13080360867914
1739209883.190673;-45.120503652039325
1739209883.1906765;-33.981070128970906
1739209883.1906798;-31.141103565318915
1739209883.1906831;-38.13080360867914
1739209883.1906867;-45.120503652039325
1739209883.19069;-33.981070128970906
1739209883.1906934;-45.120503652039325
1739209883.1906967;-38.13080360867914
1739209883.1907;-45.120503652039325
1739209883.1907034;-38.13080360867914
1739209883.1907067;-38.13080360867914
1739209883.1907103;-45.120503652039325
1739209883.1907136;-45.120503652039325
1739209883.190717;-45.120503652039325
1739209883.1907203;-32.816014438256545
1739209883.1907237;-38.13080360867914
1739209883.190727;-38.13080360867914
1739209883.1907303;-33.981070128970906
1739209883.1907337;-33.981070128970906
1739209883.1907372;-33.981070128970906
1739209883.1907406;-38.13080360867914
1739209883.190744;-33.981070128970906
1739209883.1907473;-32.816014438256545
1739209883.1907506;-38.13080360867914
1739209883.190754;-45.120503652039325
1739209883.1907573;-45.120503652039325
1739209883.1907609;-38.13080360867914
1739209883.1907642;-38.13080360867914
1739209883.1907675;-45.120503652039325
1739209883.1907709;-38.13080360867914
1739209883.1907742;-38.13080360867914
1739209883.1907775;-38.13080360867914
1739209883.1907809;-45.120503652039325
1739209883.1907845;-38.13080360867914
1739209883.1907878;-38.13080360867914
1739209883.1907911;-38.13080360867914
1739209883.1907945;-38.13080360867914
1739209883.1907978;-38.13080360867914
1739209883.1908011;-38.13080360867914
1739209883.1908045;-38.13080360867914
1739209883.190808;-45.120503652039325
1739209883.1908114;-38.13080360867914
1739209883.1908147;-33.981070128970906
1739209883.190818;-33.981070128970906
1739209883.1908214;-38.13080360867914
1739209883.1908247;-45.120503652039325
1739209883.190828;-45.120503652039325
1739209883.1908314;-38.13080360867914
1739209883.190835;-32.816014438256545
1739209883.1908383;-38.13080360867914
1739209883.1908417;-33.981070128970906
1739209883.190845;-26.991370085610722
1739209883.1908484;-33.981070128970906
1739209883.1908517;-45.120503652039325
1739209883.190855;-38.13080360867914
1739209883.1908586;-38.13080360867914
1739209883.190862;-38.13080360867914
1739209883.1908653;-45.120503652039325
1739209883.1908686;-45.120503652039325
1739209883.190872;-38.13080360867914
1739209883.1908753;-38.13080360867914
1739209883.1908786;-45.120503652039325
1739209883.1908822;-38.13080360867914
1739209883.1908855;-38.13080360867914
1739209883.190889;-45.120503652039325
1739209883.1908922;-38.13080360867914
1739209883.1908956;-45.120503652039325
1739209883.190899;-45.120503652039325
1739209883.1909022;-38.13080360867914
1739209883.1909056;-45.120503652039325
1739209883.1909091;-45.120503652039325
1739209883.1909125;-45.120503652039325
1739209883.1909158;-45.120503652039325
1739209883.1909192;-45.120503652039325
1739209883.1909225;-38.13080360867914
1739209883.1909258;-25.826314394896357
1739209883.1909292;-32.816014438256545
1739209883.1909328;-38.13080360867914
1739209883.190936;-35.57807855764607
1739209883.1909394;-33.981070128970906
1739209883.1909428;-38.13080360867914
1739209883.190946;-38.13080360867914
1739209883.1909494;-45.120503652039325
1739209883.1909528;-32.81601443825658
1739209883.1909564;-45.120503652039325
1739209883.1909597;-45.120503652039325
1739209883.190963;-38.13080360867914
1739209883.1909664;-38.13080360867914
1739209883.1909697;-38.13080360867914
1739209883.190973;-35.57807855764607
1739209883.1909764;-45.120503652039325
1739209883.19098;-33.981070128970906
1739209883.1909833;-38.13080360867914
1739209883.1909866;-38.13080360867914
1739209883.19099;-45.120503652039325
1739209883.1909933;-45.120503652039325
1739209883.1909966;-33.981070128970906
1739209883.191;-45.120503652039325
1739209883.1910033;-45.120503652039325
1739209883.191007;-38.13080360867914
1739209883.1910102;-45.120503652039325
1739209883.1910136;-38.13080360867914
1739209883.191017;-38.13080360867914
1739209883.1910203;-38.13080360867914
1739209883.1910236;-45.120503652039325
1739209883.191027;-45.120503652039325
1739209883.1910305;-45.120503652039325
1739209883.1910338;-45.120503652039325
1739209883.1910372;-45.120503652039325
1739209883.1910405;-45.120503652039325
1739209883.1910439;-45.120503652039325
1739209883.1910472;-45.120503652039325
1739209883.1910505;-35.57807855764607
1739209883.191054;-45.120503652039325
1739209883.1910574;-45.120503652039325
1739209883.1910608;-38.13080360867914
1739209883.1910641;-45.120503652039325
1739209883.1910675;-45.120503652039325
1739209883.1910708;-45.120503652039325
1739209883.1910741;-45.120503652039325
1739209883.1910777;-38.13080360867914
1739209883.191081;-45.120503652039325
1739209883.1910844;-38.13080360867914
1739209883.1910877;-45.120503652039325
1739209883.191091;-45.120503652039325
1739209883.1910944;-45.120503652039325
1739209883.1910977;-45.120503652039325
1739209883.191101;-38.13080360867914
1739209883.1911047;-45.120503652039325
1739209883.191108;-38.13080360867914
1739209883.1911113;-38.13080360867914
1739209883.1911147;-35.57807855764607
1739209883.191118;-32.816014438256545
1739209883.1911213;-45.120503652039325
1739209883.1911247;-45.120503652039325
1739209883.1911283;-45.120503652039325
1739209883.1911316;-38.13080360867914
1739209883.191135;-45.120503652039325
1739209883.1911383;-45.120503652039325
1739209883.1911416;-45.120503652039325
1739209883.191145;-45.120503652039325
1739209883.1911483;-45.120503652039325
1739209883.1911519;-45.120503652039325
1739209883.1911552;-38.13080360867914
1739209883.1911585;-45.120503652039325
1739209883.1911619;-45.120503652039325
1739209883.1911652;-35.57807855764607
1739209883.1911685;-38.13080360867914
1739209883.191172;-38.13080360867914
1739209883.1911755;-38.13080360867914
1739209883.1911788;-35.57807855764607
1739209883.1911821;-38.13080360867914
1739209883.1911855;-38.13080360867914
1739209883.1911888;-38.13080360867914
1739209883.1911922;-38.13080360867914
1739209883.1911955;-38.13080360867914
1739209883.1911988;-33.981070128970906
1739209883.1912024;-33.981070128970906
1739209883.1912057;-32.816014438256545
1739209883.191209;-38.13080360867914
1739209883.1912124;-45.120503652039325
1739209883.1912158;-38.13080360867914
1739209883.191219;-32.816014438256545
1739209883.1912224;-45.120503652039325
1739209883.191226;-33.981070128970956
1739209883.1912293;-45.120503652039325
1739209883.1912327;-38.13080360867914
1739209883.191236;-38.13080360867914
1739209883.1912394;-45.120503652039325
1739209883.1912427;-45.120503652039325
1739209883.191246;-45.120503652039325
1739209883.1912496;-38.13080360867914
1739209883.191253;-26.991370085610722
1739209883.1912563;-38.13080360867914
1739209883.1912596;-35.57807855764607
1739209883.191263;-38.13080360867914
1739209883.1912663;-38.13080360867914
1739209883.1912696;-38.13080360867914
1739209883.1912732;-38.13080360867914
1739209883.1912766;-38.13080360867914
1739209883.19128;-45.120503652039325
1739209883.1912832;-45.120503652039325
1739209883.1912866;-45.120503652039325
1739209883.19129;-38.13080360867914
1739209883.1912932;-35.57807855764607
1739209883.1912966;-38.13080360867914
1739209883.1913002;-38.13080360867914
1739209883.1913035;-35.57807855764607
1739209883.1913068;-38.13080360867914
1739209883.1913102;-45.120503652039325
1739209883.1913135;-35.57807855764607
1739209883.1913168;-45.120503652039325
1739209883.1913202;-45.120503652039325
1739209883.1913238;-45.120503652039325
1739209883.191327;-45.120503652039325
1739209883.1913304;-45.120503652039325
1739209883.1913338;-27.267205301931607
1739209883.191337;-33.981070128970906
1739209883.1913404;-45.120503652039325
1739209883.1913438;-45.120503652039325
1739209883.1913474;-35.57807855764607
1739209883.1913507;-38.13080360867914
1739209883.191354;-38.13080360867914
1739209883.1913574;-38.13080360867914
1739209883.1913607;-38.13080360867914
1739209883.191364;-38.13080360867914
1739209883.1913674;-45.120503652039325
1739209883.191371;-45.120503652039325
1739209883.1913743;-45.120503652039325
1739209883.1913776;-38.13080360867914
1739209883.191381;-35.57807855764607
1739209883.1913843;-45.120503652039325
1739209883.1913877;-38.13080360867914
1739209883.191391;-38.13080360867914
1739209883.1913943;-38.13080360867914
1739209883.191398;-45.120503652039325
1739209883.1914012;-45.120503652039325
1739209883.1914046;-38.13080360867914
1739209883.191408;-38.13080360867914
1739209883.1914113;-38.13080360867914
1739209883.1914146;-38.13080360867914
1739209883.191418;-35.57807855764607
1739209883.1914215;-35.57807855764607
1739209883.1914248;-38.13080360867914
1739209883.1914282;-38.13080360867914
1739209883.1914315;-32.816014438256545
1739209883.1914349;-38.13080360867914
1739209883.1914382;-38.13080360867914
1739209883.1914415;-38.13080360867914
1739209883.191445;-38.13080360867914
1739209883.1914485;-32.816014438256545
1739209883.1914518;-38.13080360867914
1739209883.1914551;-45.120503652039325
1739209883.1914585;-45.120503652039325
1739209883.1914618;-32.816014438256545
1739209883.1914651;-45.120503652039325
1739209883.1914685;-45.120503652039325
1739209883.191472;-35.57807855764607
1739209883.1914754;-38.13080360867914
1739209883.1914787;-45.120503652039325
1739209883.191482;-45.120503652039325
1739209883.1914854;-38.13080360867914
1739209883.1914887;-38.13080360867914
1739209883.191492;-38.13080360867914
1739209883.1914957;-45.120503652039325
1739209883.191499;-31.141103565318915
1739209883.1915023;-35.57807855764607
1739209883.1915057;-45.120503652039325
1739209883.191509;-45.120503652039325
1739209883.1915123;-38.13080360867914
1739209883.1915157;-35.57807855764607
1739209883.1915193;-38.13080360867914
1739209883.1915226;-45.120503652039325
1739209883.191526;-45.120503652039325
1739209883.1915293;-45.120503652039325
1739209883.1915326;-45.120503652039325
1739209883.191536;-45.120503652039325
1739209883.1915393;-38.13080360867914
1739209883.1915429;-38.13080360867914
1739209883.1915462;-45.120503652039325
1739209883.1915495;-45.120503652039325
1739209883.1915529;-32.816014438256545
1739209883.1915562;-38.13080360867914
1739209883.1915596;-45.120503652039325
1739209883.191563;-45.120503652039325
1739209883.1915662;-33.981070128970906
1739209883.1915698;-38.13080360867914
1739209883.1915731;-38.13080360867914
1739209883.1915765;-38.13080360867914
1739209883.1915798;-38.13080360867914
1739209883.1915832;-38.13080360867914
1739209883.1915865;-38.13080360867914
1739209883.1915898;-45.120503652039325
1739209883.1915934;-45.120503652039325
1739209883.1915967;-38.13080360867914
1739209883.1916;-45.120503652039325
1739209883.1916034;-38.13080360867914
1739209883.1916068;-38.13080360867914
1739209883.19161;-45.120503652039325
1739209883.1916134;-45.120503652039325
1739209883.191617;-45.120503652039325
1739209883.1916203;-38.13080360867914
1739209883.1916237;-45.120503652039325
1739209883.191627;-38.13080360867914
1739209883.1916304;-38.13080360867914
1739209883.1916337;-26.991370085610722
1739209883.191637;-32.816014438256545
1739209883.1916406;-45.120503652039325
1739209883.191644;-45.120503652039325
1739209883.1916473;-35.57807855764607
1739209883.1916506;-35.57807855764607
1739209883.191654;-38.13080360867914
1739209883.1916573;-45.120503652039325
1739209883.1916606;-45.120503652039325
1739209883.191664;-38.13080360867914
1739209883.1916676;-38.13080360867914
1739209883.191671;-45.120503652039325
1739209883.1916742;-38.13080360867914
1739209883.1916776;-45.120503652039325
1739209883.191681;-45.120503652039325
1739209883.1916842;-45.120503652039325
1739209883.1916876;-38.13080360867914
1739209883.1916912;-35.57807855764607
1739209883.1916945;-45.120503652039325
1739209883.1916978;-45.120503652039325
1739209883.1917012;-38.13080360867914
1739209883.1917045;-32.816014438256545
1739209883.1917078;-38.13080360867914
1739209883.1917112;-45.120503652039325
1739209883.1917148;-32.816014438256545
1739209883.191718;-29.438486411369333
1739209883.1917214;-45.120503652039325
1739209883.1917248;-45.120503652039325
1739209883.191728;-38.13080360867914
1739209883.1917315;-35.57807855764607
1739209883.1917348;-45.120503652039325
1739209883.1917384;-38.13080360867914
1739209883.1917417;-45.120503652039325
1739209883.191745;-45.120503652039325
1739209883.1917484;-38.13080360867914
1739209883.1917517;-45.120503652039325
1739209883.191755;-45.120503652039325
1739209883.1917584;-45.120503652039325
1739209883.1917617;-45.120503652039325
1739209883.1917653;-45.120503652039325
1739209883.1917686;-31.141103565318893
1739209883.191772;-26.035653463252796
1739209883.1917753;-45.120503652039325
1739209883.1917787;-45.120503652039325
1739209883.191782;-32.816014438256545
1739209883.1917853;-33.981070128970906
1739209883.191789;-45.120503652039325
1739209883.1917922;-45.120503652039325
1739209883.1917956;-45.120503652039325
1739209883.191799;-38.13080360867914
1739209883.1918023;-45.120503652039325
1739209883.1918056;-45.120503652039325
1739209883.191809;-45.120503652039325
1739209883.1918125;-45.120503652039325
1739209883.1918159;-45.120503652039325
1739209883.1918192;-45.120503652039325
1739209883.1918225;-38.13080360867914
1739209883.1918259;-45.120503652039325
1739209883.1918292;-45.120503652039325
1739209883.1918325;-38.13080360867914
1739209883.191836;-45.120503652039325
1739209883.1918395;-45.120503652039325
1739209883.1918428;-38.13080360867914
1739209883.1918461;-45.120503652039325
1739209883.1918495;-45.120503652039325
1739209883.1918528;-45.120503652039325
1739209883.1918561;-38.13080360867914
1739209883.1918595;-45.120503652039325
1739209883.191863;-38.13080360867914
1739209883.1918664;-35.57807855764607
1739209883.1918697;-38.13080360867914
1739209883.191873;-38.13080360867914
1739209883.1918764;-45.120503652039325
1739209883.1918797;-45.120503652039325
1739209883.191883;-38.13080360867914
1739209883.1918867;-45.120503652039325
1739209883.19189;-45.120503652039325
1739209883.1918933;-45.120503652039325
1739209883.1918967;-38.13080360867914
1739209883.1919;-45.120503652039325
1739209883.1919034;-38.13080360867914
1739209883.1919067;-32.816014438256545
1739209883.1919103;-45.120503652039325
1739209883.1919136;-45.120503652039325
1739209883.191917;-38.13080360867914
1739209883.1919203;-35.57807855764607
1739209883.1919236;-45.120503652039325
1739209883.191927;-45.120503652039325
1739209883.1919303;-38.13080360867914
1739209883.1919336;-45.120503652039325
1739209883.1919372;-45.120503652039325
1739209883.1919405;-45.120503652039325
1739209883.191944;-33.981070128970906
1739209883.1919472;-38.13080360867914
1739209883.1919506;-38.13080360867914
1739209883.191954;-45.120503652039325
1739209883.1919572;-33.981070128970906
1739209883.1919608;-32.816014438256545
1739209883.1919641;-38.13080360867914
1739209883.1919675;-45.120503652039325
1739209883.1919708;-45.120503652039325
1739209883.1919742;-38.13080360867914
1739209883.1919775;-45.120503652039325
1739209883.1919808;-45.120503652039325
1739209883.1919844;-38.13080360867914
1739209883.1919878;-38.13080360867914
1739209883.191991;-45.120503652039325
1739209883.1919944;-45.120503652039325
1739209883.1919978;-38.13080360867914
1739209883.192001;-33.981070128970906
1739209883.1920044;-38.13080360867914
1739209883.192008;-45.120503652039325
1739209883.1920114;-32.816014438256545
1739209883.1920147;-35.57807855764607
1739209883.192018;-32.81601443825658
1739209883.1920214;-45.120503652039325
1739209883.1920247;-35.57807855764607
1739209883.192028;-38.13080360867914
1739209883.1920314;-38.13080360867914
1739209883.192035;-45.120503652039325
1739209883.1920383;-38.13080360867914
1739209883.1920416;-38.13080360867914
1739209883.192045;-33.981070128970906
1739209883.1920483;-38.13080360867914
1739209883.1920516;-45.120503652039325
1739209883.192055;-38.13080360867914
1739209883.1920586;-35.57807855764607
1739209883.192062;-45.120503652039325
1739209883.1920652;-38.13080360867914
1739209883.1920686;-35.57807855764607
1739209883.192072;-38.13080360867914
1739209883.1920753;-45.120503652039325
1739209883.1920786;-38.13080360867914
1739209883.1920822;-31.141103565318915
1739209883.1920855;-33.981070128970906
1739209883.1920888;-45.120503652039325
1739209883.1920922;-38.13080360867914
1739209883.1920955;-38.13080360867914
1739209883.1920989;-45.120503652039325
1739209883.1921022;-45.120503652039325
1739209883.1921058;-38.13080360867914
1739209883.192109;-38.13080360867914
1739209883.1921124;-45.120503652039325
1739209883.1921158;-45.120503652039325
1739209883.1921191;-45.120503652039325
1739209883.1921225;-38.13080360867914
1739209883.1921258;-31.141103565318915
1739209883.1921291;-38.13080360867914
1739209883.1921327;-38.13080360867914
1739209883.192136;-38.13080360867914
1739209883.1921394;-38.13080360867914
1739209883.1921427;-45.120503652039325
1739209883.192146;-35.57807855764607
1739209883.1921494;-32.816014438256545
1739209883.1921527;-29.438486411369354
1739209883.1921563;-45.120503652039325
1739209883.1921597;-45.120503652039325
1739209883.192163;-45.120503652039325
1739209883.1921663;-45.120503652039325
1739209883.1921697;-38.13080360867914
1739209883.192173;-45.120503652039325
1739209883.1921763;-45.120503652039325
1739209883.19218;-28.58837851428586
1739209883.1921833;-35.57807855764607
1739209883.1921866;-45.120503652039325
1739209883.19219;-45.120503652039325
1739209883.1921933;-33.981070128970906
1739209883.1921966;-38.13080360867914
1739209883.1922;-45.120503652039325
1739209883.1922035;-45.120503652039325
1739209883.1922069;-45.120503652039325
1739209883.1922102;-38.13080360867914
1739209883.1922135;-45.120503652039325
1739209883.1922169;-45.120503652039325
1739209883.1922202;-45.120503652039325
1739209883.1922235;-38.13080360867914
1739209883.192227;-38.13080360867914
1739209883.1922305;-45.120503652039325
1739209883.1922338;-45.120503652039325
1739209883.1922371;-45.120503652039325
1739209883.1922405;-45.120503652039325
1739209883.1922438;-45.120503652039325
1739209883.1922472;-38.13080360867914
1739209883.1922505;-38.13080360867914
1739209883.192254;-38.13080360867914
1739209883.1922574;-45.120503652039325
1739209883.1922607;-28.58837851428586
1739209883.192264;-32.816014438256545
1739209883.1922674;-45.120503652039325
1739209883.1922708;-38.13080360867914
1739209883.192274;-32.816014438256545
1739209883.1922777;-35.57807855764607
1739209883.192281;-45.120503652039325
1739209883.1922843;-38.13080360867914
1739209883.1922877;-38.13080360867914
1739209883.192291;-38.13080360867914
1739209883.1922944;-45.120503652039325
1739209883.1922977;-45.120503652039325
1739209883.1923013;-45.120503652039325
1739209883.1923046;-33.981070128970906
1739209883.192308;-45.120503652039325
1739209883.1923113;-45.120503652039325
1739209883.1923146;-30.49652367304973
1739209883.192318;-35.57807855764607
1739209883.1923213;-45.120503652039325
1739209883.1923246;-38.13080360867914
1739209883.1923282;-38.13080360867914
1739209883.1923316;-45.120503652039325
1739209883.192335;-45.120503652039325
1739209883.1923382;-45.120503652039325
1739209883.1923416;-32.816014438256545
1739209883.192345;-38.13080360867914
1739209883.1923482;-45.120503652039325
1739209883.1923518;-45.120503652039325
1739209883.1923552;-38.13080360867914
1739209883.1923585;-38.13080360867914
1739209883.1923618;-45.120503652039325
1739209883.1923652;-35.57807855764607
1739209883.1923685;-45.120503652039325
1739209883.1923718;-38.13080360867914
1739209883.1923754;-38.13080360867914
1739209883.1923788;-38.13080360867914
1739209883.192382;-45.120503652039325
1739209883.1923854;-38.13080360867914
1739209883.1923888;-33.981070128970906
1739209883.192392;-33.981070128970906
1739209883.1923954;-33.981070128970906
1739209883.1923988;-38.13080360867914
1739209883.1924024;-38.13080360867914
1739209883.1924057;-33.981070128970906
1739209883.192409;-38.13080360867914
1739209883.1924124;-45.120503652039325
1739209883.1924157;-38.13080360867914
1739209883.192419;-35.57807855764607
1739209883.1924224;-38.13080360867914
1739209883.192426;-45.120503652039325
1739209883.1924293;-45.120503652039325
1739209883.1924326;-38.13080360867914
1739209883.192436;-38.13080360867914
1739209883.1924393;-38.13080360867914
1739209883.1924427;-45.120503652039325
1739209883.192446;-38.13080360867914
1739209883.1924496;-45.120503652039325
1739209883.192453;-38.13080360867914
1739209883.1924562;-38.13080360867914
1739209883.1924596;-35.57807855764607
1739209883.192463;-45.120503652039325
1739209883.1924663;-45.120503652039325
1739209883.1924696;-38.13080360867914
1739209883.1924732;-45.120503652039325
1739209883.1924765;-45.120503652039325
1739209883.1924798;-35.57807855764607
1739209883.1924832;-38.13080360867914
1739209883.1924865;-35.57807855764607
1739209883.1924899;-38.13080360867914
1739209883.1924932;-38.13080360867914
1739209883.1924965;-38.13080360867914
1739209883.1925;-35.57807855764607
1739209883.1925035;-38.13080360867914
1739209883.1925068;-45.120503652039325
1739209883.1925101;-38.13080360867914
1739209883.1925135;-45.120503652039325
1739209883.1925168;-38.13080360867914
1739209883.1925201;-35.57807855764607
1739209883.1925237;-38.13080360867914
1739209883.192527;-32.816014438256545
1739209883.1925304;-45.120503652039325
1739209883.1925337;-38.13080360867914
1739209883.192537;-38.13080360867914
1739209883.1925404;-38.13080360867914
1739209883.1925437;-45.120503652039325
1739209883.1925473;-45.120503652039325
1739209883.1925507;-38.13080360867914
1739209883.192554;-38.13080360867914
1739209883.1925573;-38.13080360867914
1739209883.1925607;-35.57807855764607
1739209883.192564;-38.13080360867914
1739209883.1925673;-33.981070128970906
