CAN Message; 0x1d3:000085d67b438abe
1739209770.984997;-38.13080360867914
1739209770.9850037;-33.981070128970906
1739209770.9850104;-38.13080360867914
1739209770.985017;-38.13080360867914
1739209770.9850237;-45.120503652039325
1739209770.9850304;-38.13080360867914
1739209770.985037;-38.13080360867914
1739209770.9850438;-38.13080360867914
1739209770.9850507;-45.120503652039325
1739209770.9850574;-38.13080360867914
1739209770.985064;-35.57807855764607
1739209770.9850707;-38.13080360867914
1739209770.9850774;-45.120503652039325
1739209770.985084;-38.13080360867914
1739209770.9850907;-45.120503652039325
1739209770.9850974;-38.13080360867914
1739209770.985104;-38.13080360867914
1739209770.9851108;-38.13080360867914
1739209770.9851174;-38.13080360867914
1739209770.985124;-45.120503652039325
1739209770.985131;-33.981070128970906
1739209770.9851377;-33.981070128970906
1739209770.9851444;-45.120503652039325
1739209770.985151;-33.981070128970906
1739209770.9851577;-33.981070128970906
1739209770.9851644;-31.141103565318915
1739209770.985171;-45.120503652039325
1739209770.9851778;-38.13080360867914
1739209770.9851844;-45.120503652039325
1739209770.985191;-38.13080360867914
1739209770.9851978;-45.120503652039325
1739209770.9852047;-38.13080360867914
1739209770.9852114;-33.981070128970906
1739209770.985218;-33.981070128970906
1739209770.9852247;-45.120503652039325
1739209770.9852314;-45.120503652039325
1739209770.985238;-38.13080360867914
1739209770.9852448;-38.13080360867914
1739209770.9852514;-33.981070128970906
1739209770.985258;-32.816014438256545
1739209770.9852648;-33.981070128970906
1739209770.9852715;-30.49652367304973
1739209770.9852784;-45.120503652039325
1739209770.985285;-38.13080360867914
1739209770.9852917;-35.57807855764607
1739209770.9852984;-38.13080360867914
1739209770.985305;-45.120503652039325
1739209770.9853117;-38.13080360867914
1739209770.9853184;-45.120503652039325
1739209770.985325;-38.13080360867914
1739209770.9853318;-32.816014438256545
1739209770.9853384;-38.13080360867914
1739209770.9853451;-38.13080360867914
1739209770.9853518;-38.13080360867914
1739209770.9853587;-35.57807855764607
1739209770.9853654;-45.120503652039325
1739209770.985372;-45.120503652039325
1739209770.9853787;-27.267205301931607
1739209770.9853854;-32.816014438256545
1739209770.985392;-38.13080360867914
1739209770.9853988;-45.120503652039325
1739209770.9854054;-33.981070128970906
1739209770.9854121;-45.120503652039325
1739209770.9854188;-45.120503652039325
1739209770.9854255;-38.13080360867914
1739209770.9854324;-32.816014438256545
1739209770.985439;-32.816014438256545
1739209770.9854457;-38.13080360867914
1739209770.9854524;-33.981070128970906
1739209770.985459;-33.981070128970906
1739209770.9854658;-35.57807855764607
1739209770.9854724;-38.13080360867914
1739209770.985479;-35.57807855764607
1739209770.9854858;-33.981070128970906
1739209770.9854925;-45.120503652039325
1739209770.9854991;-45.120503652039325
1739209770.9855058;-38.13080360867914
1739209770.9855127;-38.13080360867914
1739209770.9855194;-45.120503652039325
1739209770.985526;-38.13080360867914
1739209770.9855328;-38.13080360867914
1739209770.9855394;-33.981070128970906
1739209770.985546;-45.120503652039325
1739209770.9855528;-38.13080360867914
1739209770.9855595;-38.13080360867914
1739209770.9855661;-45.120503652039325
1739209770.9855728;-45.120503652039325
1739209770.9855795;-45.120503652039325
1739209770.9855864;-45.120503652039325
1739209770.985593;-38.13080360867914
1739209770.9855998;-35.57807855764607
1739209770.9856064;-35.57807855764607
1739209770.985613;-45.120503652039325
1739209770.9856198;-38.13080360867914
1739209770.9856265;-32.816014438256545
1739209770.9856331;-45.120503652039325
1739209770.9856398;-45.120503652039325
1739209770.9856465;-38.13080360867914
1739209770.9856532;-38.13080360867914
1739209770.98566;-45.120503652039325
1739209770.9856668;-45.120503652039325
1739209770.9856734;-45.120503652039325
1739209770.98568;-45.120503652039325
1739209770.9856868;-45.120503652039325
1739209770.9856935;-38.13080360867914
1739209770.9857001;-38.13080360867914
1739209770.9857068;-45.120503652039325
1739209770.9857135;-35.57807855764607
1739209770.9857202;-38.13080360867914
1739209770.9857268;-33.981070128970906
1739209770.9857335;-45.120503652039325
1739209770.9857404;-45.120503652039325
1739209770.985747;-45.120503652039325
1739209770.9857538;-38.13080360867914
1739209770.9857605;-29.438486411369333
1739209770.9857671;-45.120503652039325
1739209770.9857738;-45.120503652039325
1739209770.9857805;-45.120503652039325
1739209770.9857872;-32.816014438256545
1739209770.9857938;-45.120503652039325
1739209770.9858005;-45.120503652039325
1739209770.9858072;-45.120503652039325
1739209770.985814;-45.120503652039325
1739209770.9858208;-45.120503652039325
1739209770.9858274;-45.120503652039325
1739209770.9858341;-45.120503652039325
1739209770.9858408;-45.120503652039325
1739209770.9858475;-35.57807855764607
1739209770.9858541;-38.13080360867914
1739209770.9858608;-45.120503652039325
1739209770.9858675;-45.120503652039325
1739209770.9858742;-45.120503652039325
1739209770.9858809;-38.13080360867914
1739209770.9858878;-35.57807855764607
1739209770.9858944;-38.13080360867914
1739209770.985901;-38.13080360867914
1739209770.9859078;-38.13080360867914
1739209770.9859145;-31.141103565318915
1739209770.9859211;-31.141103565318893
1739209770.9859278;-45.120503652039325
1739209770.9859345;-38.13080360867914
1739209770.9859412;-45.120503652039325
1739209770.9859478;-45.120503652039325
1739209770.9859545;-38.13080360867914
1739209770.9859612;-45.120503652039325
1739209770.985968;-45.120503652039325
1739209770.9859748;-33.981070128970956
1739209770.9859815;-45.120503652039325
1739209770.9859881;-38.13080360867914
1739209770.9859948;-45.120503652039325
1739209770.9860015;-45.120503652039325
1739209770.9860082;-45.120503652039325
1739209770.9860148;-38.13080360867914
1739209770.9860215;-35.57807855764607
1739209770.9860282;-27.8777449560314
1739209770.9860349;-35.57807855764607
1739209770.9860418;-35.57807855764607
1739209770.9860485;-45.120503652039325
1739209770.9860551;-35.57807855764607
1739209770.9860618;-38.13080360867914
1739209770.9860685;-45.120503652039325
1739209770.9860752;-45.120503652039325
1739209770.9860818;-33.981070128970956
1739209770.9860885;-38.13080360867914
1739209770.9860952;-32.816014438256545
1739209770.9861019;-45.120503652039325
1739209770.9861085;-45.120503652039325
1739209770.9861152;-35.57807855764607
1739209770.9861221;-35.57807855764607
1739209770.9861288;-45.120503652039325
1739209770.9861355;-45.120503652039325
1739209770.9861422;-38.13080360867914
1739209770.9861488;-45.120503652039325
1739209770.9861555;-38.13080360867914
1739209770.9861622;-38.13080360867914
1739209770.9861689;-45.120503652039325
1739209770.9861755;-33.981070128970906
1739209770.9861822;-38.13080360867914
1739209770.986189;-31.141103565318915
1739209770.9861958;-35.57807855764607
1739209770.9862025;-35.57807855764607
1739209770.9862092;-38.13080360867914
1739209770.9862158;-35.57807855764607
1739209770.9862225;-38.13080360867914
1739209770.9862292;-45.120503652039325
1739209770.9862359;-38.13080360867914
1739209770.9862425;-30.49652367304976
1739209770.9862492;-35.57807855764607
1739209770.986256;-32.816014438256545
1739209770.9862626;-45.120503652039325
1739209770.9862695;-45.120503652039325
1739209770.9862761;-45.120503652039325
1739209770.9862828;-38.13080360867914
1739209770.9862895;-45.120503652039325
1739209770.9862962;-33.981070128970906
1739209770.9863029;-38.13080360867914
1739209770.9863095;-45.120503652039325
1739209770.9863162;-45.120503652039325
1739209770.9863229;-45.120503652039325
1739209770.9863296;-45.120503652039325
1739209770.9863362;-33.981070128970906
1739209770.986343;-45.120503652039325
1739209770.9863498;-45.120503652039325
1739209770.9863565;-35.57807855764607
1739209770.9863632;-45.120503652039325
1739209770.9863698;-45.120503652039325
1739209770.9863765;-45.120503652039325
1739209770.9863832;-38.13080360867914
1739209770.9863899;-45.120503652039325
1739209770.9863966;-38.13080360867914
1739209770.9864032;-38.13080360867914
1739209770.98641;-38.13080360867914
1739209770.9864166;-38.13080360867914
1739209770.9864235;-45.120503652039325
1739209770.9864302;-45.120503652039325
1739209770.9864368;-45.120503652039325
1739209770.9864435;-45.120503652039325
1739209770.9864502;-38.13080360867914
1739209770.9864569;-35.57807855764607
1739209770.9864635;-38.13080360867914
1739209770.9864702;-45.120503652039325
1739209770.986477;-45.120503652039325
1739209770.9864836;-45.120503652039325
1739209770.9864902;-38.13080360867914
1739209770.9864972;-35.57807855764607
1739209770.9865038;-38.13080360867914
1739209770.9865105;-45.120503652039325
1739209770.9865172;-38.13080360867914
1739209770.9865239;-45.120503652039325
1739209770.9865305;-45.120503652039325
1739209770.9865372;-38.13080360867914
1739209770.986544;-38.13080360867914
1739209770.9865506;-45.120503652039325
1739209770.9865572;-45.120503652039325
1739209770.986564;-38.13080360867914
1739209770.9865706;-38.13080360867914
1739209770.9865775;-45.120503652039325
1739209770.9865842;-35.57807855764607
1739209770.9865909;-38.13080360867914
1739209770.9865975;-45.120503652039325
1739209770.9866042;-31.141103565318893
1739209770.986611;-38.13080360867914
1739209770.988561;-45.120503652039325
1739209770.988562;-38.13080360867914
1739209770.9885635;-38.13080360867914
1739209770.9885647;-45.120503652039325
1739209770.988566;-45.120503652039325
1739209770.9885674;-45.120503652039325
1739209770.9885685;-45.120503652039325
1739209770.98857;-38.13080360867914
1739209770.9885712;-38.13080360867914
1739209770.9885726;-45.120503652039325
1739209770.9885738;-35.57807855764607
1739209770.9885752;-35.57807855764607
1739209770.9885764;-38.13080360867914
1739209770.9885778;-45.120503652039325
1739209770.988579;-31.141103565318915
1739209770.9885802;-38.13080360867914
1739209770.9885817;-45.120503652039325
1739209770.9885828;-45.120503652039325
1739209770.9885843;-38.13080360867914
1739209770.9885855;-45.120503652039325
1739209770.988587;-45.120503652039325
1739209770.988588;-45.120503652039325
1739209770.9885895;-45.120503652039325
1739209770.9885907;-45.120503652039325
1739209770.988592;-45.120503652039325
1739209770.9885933;-38.13080360867914
1739209770.9885945;-45.120503652039325
1739209770.988596;-45.120503652039325
1739209770.9885972;-38.13080360867914
1739209770.9885986;-45.120503652039325
1739209770.9885998;-38.13080360867914
1739209770.9886012;-38.13080360867914
1739209770.9886024;-38.13080360867914
1739209770.9886038;-45.120503652039325
1739209770.988605;-27.8777449560314
1739209770.9886062;-30.49652367304973
1739209770.9886076;-45.120503652039325
1739209770.9886088;-38.13080360867914
1739209770.9886103;-35.57807855764607
1739209770.9886115;-38.13080360867914
1739209770.988613;-45.120503652039325
1739209770.988614;-38.13080360867914
1739209770.9886155;-45.120503652039325
1739209770.9886167;-38.13080360867914
1739209770.9886181;-38.13080360867914
1739209770.9886193;-45.120503652039325
1739209770.9886205;-38.13080360867914
1739209770.988622;-45.120503652039325
1739209770.9886231;-38.13080360867914
1739209770.9886246;-35.57807855764607
1739209770.9886258;-38.13080360867914
1739209770.9886272;-45.120503652039325
1739209770.9886284;-38.13080360867914
1739209770.9886298;-35.57807855764607
1739209770.988631;-45.120503652039325
1739209770.9886322;-45.120503652039325
1739209770.9886336;-32.816014438256545
1739209770.9886348;-38.13080360867914
1739209770.9886363;-31.141103565318893
1739209770.9886374;-28.21854285175415
1739209770.9886389;-38.13080360867914
1739209770.98864;-38.13080360867914
1739209770.9886415;-38.13080360867914
1739209770.9886427;-31.141103565318893
1739209770.9886441;-45.120503652039325
1739209770.9886453;-33.981070128970906
1739209770.9886465;-45.120503652039325
1739209770.988648;-35.57807855764607
1739209770.9886491;-45.120503652039325
1739209770.9886506;-38.13080360867914
1739209770.9886518;-45.120503652039325
1739209770.9886532;-45.120503652039325
1739209770.9886544;-45.120503652039325
1739209770.9886558;-45.120503652039325
1739209770.988657;-38.13080360867914
1739209770.9886582;-29.438486411369333
1739209770.9886596;-38.13080360867914
1739209770.9886608;-45.120503652039325
1739209770.9886622;-38.13080360867914
1739209770.9886634;-38.13080360867914
1739209770.9886649;-45.120503652039325
1739209770.988666;-45.120503652039325
1739209770.9886675;-45.120503652039325
1739209770.9886687;-38.13080360867914
1739209770.98867;-38.13080360867914
1739209770.9886713;-45.120503652039325
1739209770.9886725;-38.13080360867914
1739209770.988674;-38.13080360867914
1739209770.988675;-38.13080360867914
1739209770.9886765;-45.120503652039325
1739209770.9886777;-33.981070128970906
1739209770.9886792;-45.120503652039325
1739209770.9886804;-38.13080360867914
1739209770.9886818;-45.120503652039325
1739209770.988683;-38.13080360867914
1739209770.9886844;-45.120503652039325
1739209770.9886856;-33.981070128970906
1739209770.9886868;-45.120503652039325
1739209770.9886882;-38.13080360867914
1739209770.9886894;-31.141103565318893
1739209770.9886909;-45.120503652039325
1739209770.988692;-45.120503652039325
1739209770.9886935;-38.13080360867914
1739209770.9886947;-38.13080360867914
1739209770.988696;-38.13080360867914
1739209770.9886973;-45.120503652039325
1739209770.9886985;-38.13080360867914
1739209770.9887;-38.13080360867914
1739209770.988701;-38.13080360867914
1739209770.9887025;-35.57807855764607
1739209770.9887037;-45.120503652039325
1739209770.9887052;-38.13080360867914
1739209770.9887064;-45.120503652039325
1739209770.9887078;-38.13080360867914
1739209770.988709;-38.13080360867914
1739209770.9887104;-35.57807855764607
1739209770.9887116;-38.13080360867914
1739209770.9887128;-45.120503652039325
1739209770.9887142;-45.120503652039325
1739209770.9887154;-45.120503652039325
1739209770.9887168;-38.13080360867914
1739209770.988718;-35.57807855764607
1739209770.9887195;-38.13080360867914
1739209770.9887207;-38.13080360867914
1739209770.988722;-33.981070128970906
1739209770.9887233;-45.120503652039325
1739209770.9887247;-45.120503652039325
1739209770.988726;-32.816014438256545
1739209770.988727;-38.13080360867914
1739209770.9887285;-38.13080360867914
1739209770.9887297;-38.13080360867914
1739209770.9887311;-45.120503652039325
1739209770.9887323;-33.981070128970906
1739209770.9887338;-45.120503652039325
1739209770.988735;-45.120503652039325
1739209770.9887364;-45.120503652039325
1739209770.9887376;-45.120503652039325
1739209770.9887388;-38.13080360867914
1739209770.9887402;-38.13080360867914
1739209770.9887414;-38.13080360867914
1739209770.9887428;-33.981070128970906
1739209770.988744;-38.13080360867914
1739209770.9887455;-45.120503652039325
1739209770.9887466;-45.120503652039325
1739209770.988748;-38.13080360867914
1739209770.9887493;-38.13080360867914
1739209770.9887507;-38.13080360867914
1739209770.988752;-38.13080360867914
1739209770.988753;-38.13080360867914
1739209770.9887545;-38.13080360867914
1739209770.9887557;-45.120503652039325
1739209770.9887571;-45.120503652039325
1739209770.9887583;-33.981070128970906
1739209770.9887598;-45.120503652039325
1739209770.988761;-45.120503652039325
1739209770.9887624;-38.13080360867914
1739209770.9887636;-45.120503652039325
1739209770.9887648;-45.120503652039325
1739209770.9887662;-45.120503652039325
1739209770.9887674;-38.13080360867914
1739209770.9887688;-33.981070128970906
1739209770.98877;-33.981070128970906
1739209770.9887714;-38.13080360867914
1739209770.9887726;-38.13080360867914
1739209770.988774;-33.981070128970906
1739209770.9887753;-35.57807855764607
1739209770.9887767;-45.120503652039325
1739209770.9887779;-45.120503652039325
1739209770.988779;-35.57807855764607
1739209770.9887805;-35.57807855764607
1739209770.9887817;-45.120503652039325
1739209770.9887831;-45.120503652039325
1739209770.9887843;-35.57807855764607
1739209770.9887857;-45.120503652039325
1739209770.988787;-45.120503652039325
1739209770.9887884;-45.120503652039325
1739209770.9887896;-38.13080360867914
1739209770.988791;-38.13080360867914
1739209770.9887922;-38.13080360867914
1739209770.9887934;-45.120503652039325
1739209770.9887948;-27.267205301931607
1739209770.988796;-38.13080360867914
1739209770.9887974;-45.120503652039325
1739209770.9887986;-45.120503652039325
1739209770.9888;-38.13080360867914
1739209770.9888012;-45.120503652039325
1739209770.9888027;-38.13080360867914
1739209770.9888039;-35.57807855764607
1739209770.988805;-35.57807855764607
1739209770.9888065;-45.120503652039325
1739209770.9888077;-38.13080360867914
1739209770.988809;-35.57807855764607
1739209770.9888103;-45.120503652039325
1739209770.9888117;-45.120503652039325
1739209770.988813;-45.120503652039325
1739209770.9888144;-45.120503652039325
1739209770.9888155;-27.267205301931607
1739209770.988817;-35.57807855764607
1739209770.9888182;-45.120503652039325
1739209770.9888194;-45.120503652039325
1739209770.9888208;-38.13080360867914
1739209770.988822;-45.120503652039325
1739209770.9888234;-38.13080360867914
1739209770.9888246;-35.57807855764607
1739209770.988826;-38.13080360867914
1739209770.9888272;-45.120503652039325
1739209770.9888287;-45.120503652039325
1739209770.9888299;-38.13080360867914
1739209770.988831;-38.13080360867914
1739209770.9888325;-45.120503652039325
1739209770.9888337;-45.120503652039325
1739209770.988835;-35.57807855764607
1739209770.9888363;-45.120503652039325
1739209770.9888377;-45.120503652039325
1739209770.988839;-38.13080360867914
1739209770.9888403;-38.13080360867914
1739209770.9888415;-45.120503652039325
1739209770.988843;-45.120503652039325
1739209770.9888442;-45.120503652039325
1739209770.9888453;-45.120503652039325
1739209770.9888468;-30.49652367304973
1739209770.988848;-33.981070128970906
1739209770.9888494;-38.13080360867914
1739209770.9888506;-35.57807855764607
1739209770.988852;-35.57807855764607
1739209770.9888532;-38.13080360867914
1739209770.9888546;-45.120503652039325
1739209770.9888558;-31.141103565318893
1739209770.9888573;-38.13080360867914
1739209770.9888585;-38.13080360867914
1739209770.9888597;-33.981070128970906
1739209770.988861;-38.13080360867914
1739209770.9888623;-45.120503652039325
1739209770.9888637;-45.120503652039325
1739209770.988865;-38.13080360867914
1739209770.9888663;-45.120503652039325
1739209770.9888675;-35.57807855764607
1739209770.988869;-32.816014438256545
1739209770.9888701;-45.120503652039325
1739209770.9888713;-45.120503652039325
1739209770.9888728;-45.120503652039325
1739209770.988874;-45.120503652039325
1739209770.9888754;-45.120503652039325
1739209770.9888766;-45.120503652039325
1739209770.988878;-35.57807855764607
1739209770.9888792;-35.57807855764607
1739209770.9888806;-38.13080360867914
1739209770.9888818;-38.13080360867914
1739209770.9888833;-38.13080360867914
1739209770.9888844;-38.13080360867914
1739209770.9888856;-45.120503652039325
1739209770.988887;-35.57807855764607
1739209770.9888883;-38.13080360867914
1739209770.9888897;-38.13080360867914
1739209770.988891;-38.13080360867914
1739209770.9888923;-45.120503652039325
1739209770.9888935;-45.120503652039325
1739209770.988895;-38.13080360867914
1739209770.9888961;-38.13080360867914
1739209770.9888976;-38.13080360867914
1739209770.9888988;-38.13080360867914
1739209770.9889;-38.13080360867914
1739209770.9889014;-38.13080360867914
1739209770.9889026;-38.13080360867914
1739209770.988904;-45.120503652039325
1739209770.9889052;-45.120503652039325
1739209770.9889066;-38.13080360867914
1739209770.9889078;-38.13080360867914
1739209770.9889092;-38.13080360867914
1739209770.9889104;-45.120503652039325
1739209770.9889116;-38.13080360867914
1739209770.988913;-32.816014438256545
1739209770.9889143;-33.981070128970906
1739209770.9889157;-38.13080360867914
1739209770.9889169;-45.120503652039325
1739209770.9889183;-32.816014438256545
1739209770.9889195;-45.120503652039325
1739209770.988921;-38.13080360867914
1739209770.988922;-38.13080360867914
1739209770.9889235;-38.13080360867914
1739209770.9889247;-38.13080360867914
1739209770.988926;-38.13080360867914
1739209770.9889274;-35.57807855764607
1739209770.9889286;-35.57807855764607
1739209770.98893;-38.13080360867914
1739209770.9889312;-45.120503652039325
1739209770.9889326;-45.120503652039325
1739209770.9889338;-45.120503652039325
1739209770.9889352;-38.13080360867914
1739209770.9889364;-45.120503652039325
1739209770.9889376;-38.13080360867914
1739209770.988939;-45.120503652039325
1739209770.9889402;-33.981070128970906
1739209770.9889417;-33.981070128970956
1739209770.9889429;-38.13080360867914
1739209770.9889443;-33.981070128970906
1739209770.9889455;-38.13080360867914
1739209770.988947;-38.13080360867914
1739209770.988948;-38.13080360867914
1739209770.9889495;-33.981070128970906
1739209770.9889507;-45.120503652039325
1739209770.988952;-31.141103565318915
1739209770.9889534;-32.816014438256545
1739209770.9889545;-38.13080360867914
1739209770.988956;-38.13080360867914
1739209770.9889572;-38.13080360867914
1739209770.9889586;-38.13080360867914
1739209770.9889598;-35.57807855764607
1739209770.9889612;-38.13080360867914
1739209770.9889624;-38.13080360867914
1739209770.9889638;-30.49652367304973
1739209770.988965;-45.120503652039325
1739209770.9889662;-38.13080360867914
1739209770.9889677;-38.13080360867914
1739209770.9889688;-45.120503652039325
1739209770.9889703;-30.49652367304973
1739209770.9889715;-45.120503652039325
1739209770.988973;-38.13080360867914
1739209770.988974;-33.981070128970906
1739209770.9889755;-45.120503652039325
1739209770.9889767;-38.13080360867914
1739209770.988978;-38.13080360867914
1739209770.9889793;-45.120503652039325
1739209770.9889805;-45.120503652039325
1739209770.988982;-45.120503652039325
1739209770.9889832;-45.120503652039325
1739209770.9889846;-38.13080360867914
1739209770.9889858;-38.13080360867914
1739209770.9889872;-45.120503652039325
1739209770.9889884;-45.120503652039325
1739209770.9889898;-38.13080360867914
1739209770.988991;-32.816014438256545
1739209770.9889922;-38.13080360867914
1739209770.9889936;-38.13080360867914
1739209770.9889948;-31.141103565318915
1739209770.9889963;-38.13080360867914
1739209770.9889975;-45.120503652039325
1739209770.988999;-45.120503652039325
1739209770.989;-33.981070128970906
1739209770.9890015;-32.816014438256545
1739209770.9890027;-45.120503652039325
1739209770.9890041;-45.120503652039325
1739209770.9890053;-30.49652367304973
1739209770.9890065;-38.13080360867914
1739209770.989008;-45.120503652039325
1739209770.9890091;-45.120503652039325
1739209770.9890106;-35.57807855764607
1739209770.9890118;-32.816014438256545
1739209770.9890132;-38.13080360867914
1739209770.9890144;-38.13080360867914
1739209770.9890158;-31.141103565318915
1739209770.989017;-35.57807855764607
1739209770.9890182;-45.120503652039325
1739209770.9890196;-45.120503652039325
1739209770.9890208;-45.120503652039325
1739209770.9890223;-33.981070128970906
1739209770.9890234;-45.120503652039325
1739209770.9890249;-45.120503652039325
1739209770.989026;-38.13080360867914
1739209770.9890275;-45.120503652039325
1739209770.9890287;-38.13080360867914
1739209770.9890301;-45.120503652039325
1739209770.9890313;-38.13080360867914
1739209770.9890325;-45.120503652039325
1739209770.989034;-45.120503652039325
1739209770.9890351;-45.120503652039325
1739209770.9890366;-38.13080360867914
1739209770.9890378;-35.57807855764607
1739209770.9890392;-38.13080360867914
1739209770.9890404;-45.120503652039325
1739209770.9890418;-35.57807855764607
1739209770.989043;-38.13080360867914
1739209770.9890442;-45.120503652039325
1739209770.9890456;-38.13080360867914
1739209770.9890468;-38.13080360867914
1739209770.9890482;-45.120503652039325
1739209770.9890494;-38.13080360867914
1739209770.9890509;-35.57807855764607
1739209770.989052;-45.120503652039325
1739209770.9890535;-45.120503652039325
1739209770.9890547;-33.981070128970906
1739209770.989056;-38.13080360867914
1739209770.9890573;-45.120503652039325
1739209770.9890592;-45.120503652039325
1739209770.989061;-45.120503652039325
1739209770.9890628;-45.120503652039325
1739209770.9890647;-38.13080360867914
1739209770.9890666;-38.13080360867914
1739209770.9890685;-38.13080360867914
1739209770.9890702;-45.120503652039325
1739209770.989072;-35.57807855764607
1739209770.989074;-35.57807855764607
1739209770.989076;-38.13080360867914
1739209770.9890776;-35.57807855764607
1739209770.9890795;-38.13080360867914
1739209770.9890814;-38.13080360867914
1739209770.9890833;-38.13080360867914
1739209770.989085;-38.13080360867914
1739209770.9890869;-45.120503652039325
1739209770.9890888;-45.120503652039325
1739209770.9890907;-45.120503652039325
1739209770.9890924;-45.120503652039325
1739209770.9890943;-33.981070128970906
1739209770.9890962;-45.120503652039325
1739209770.989098;-38.13080360867914
1739209770.9890997;-45.120503652039325
1739209770.9891016;-35.57807855764607
1739209770.9891036;-32.816014438256545
1739209770.9891055;-45.120503652039325
1739209770.9891071;-45.120503652039325
1739209770.989109;-33.981070128970906
1739209770.989111;-31.141103565318893
1739209770.9891129;-38.13080360867914
1739209770.9891148;-45.120503652039325
1739209770.9891164;-38.13080360867914
1739209770.9891183;-32.816014438256545
1739209770.9891202;-45.120503652039325
1739209770.9891222;-45.120503652039325
1739209770.9891238;-45.120503652039325
1739209770.9891257;-38.13080360867914
1739209770.9891276;-45.120503652039325
1739209770.9891295;-45.120503652039325
1739209770.9891312;-45.120503652039325
1739209770.9891331;-45.120503652039325
1739209770.989135;-38.13080360867914
1739209770.989137;-45.120503652039325
1739209770.9891386;-33.981070128970906
1739209770.9891405;-45.120503652039325
1739209770.9891424;-38.13080360867914
1739209770.9891443;-38.13080360867914
1739209770.989146;-35.57807855764607
1739209770.989148;-25.077289914212862
1739209770.9891498;-45.120503652039325
1739209770.9891517;-45.120503652039325
1739209770.9891534;-35.57807855764607
1739209770.9891553;-38.13080360867914
1739209770.9891572;-38.13080360867914
1739209770.989159;-33.981070128970906
1739209770.9891608;-38.13080360867914
1739209770.9891627;-45.120503652039325
1739209770.9891646;-45.120503652039325
1739209770.9891665;-35.57807855764607
1739209770.9891684;-45.120503652039325
1739209770.98917;-45.120503652039325
1739209770.989172;-45.120503652039325
1739209770.989174;-38.13080360867914
1739209770.9891758;-45.120503652039325
1739209770.9891775;-38.13080360867914
1739209770.9891794;-38.13080360867914
1739209770.9891813;-35.57807855764607
1739209770.9891832;-45.120503652039325
1739209770.9891849;-45.120503652039325
1739209770.9891868;-35.57807855764607
1739209770.9891887;-35.57807855764607
1739209770.9891906;-38.13080360867914
1739209770.9891922;-29.438486411369333
1739209770.9891942;-38.13080360867914
1739209770.989196;-35.57807855764607
1739209770.989198;-33.981070128970906
1739209770.9891996;-45.120503652039325
1739209770.9892015;-38.13080360867914
1739209770.9892035;-35.57807855764607
1739209770.9892054;-45.120503652039325
1739209770.989207;-45.120503652039325
1739209770.989209;-38.13080360867914
1739209770.9892108;-35.57807855764607
1739209770.9892128;-38.13080360867914
1739209770.9892144;-35.57807855764607
1739209770.9892163;-33.981070128970906
1739209770.9892182;-33.981070128970906
1739209770.9892201;-45.120503652039325
1739209770.989222;-45.120503652039325
1739209770.9892237;-38.13080360867914
1739209770.9892256;-38.13080360867914
1739209770.9892275;-38.13080360867914
1739209770.9892294;-45.120503652039325
1739209770.989231;-38.13080360867914
1739209770.989233;-35.57807855764607
1739209770.989235;-38.13080360867914
1739209770.9892368;-35.57807855764607
1739209770.9892385;-45.120503652039325
1739209770.9892404;-45.120503652039325
1739209770.9892423;-45.120503652039325
1739209770.9892442;-38.13080360867914
1739209770.989246;-33.981070128970906
1739209770.9892478;-45.120503652039325
1739209770.9892497;-35.57807855764607
1739209770.9892516;-38.13080360867914
1739209770.9892533;-38.13080360867914
1739209770.9892552;-45.120503652039325
1739209770.989257;-45.120503652039325
1739209770.989259;-38.13080360867914
1739209770.9892607;-38.13080360867914
1739209770.9892626;-45.120503652039325
1739209770.9892645;-38.13080360867914
1739209770.9892664;-38.13080360867914
1739209770.9892683;-45.120503652039325
1739209770.98927;-45.120503652039325
1739209770.9892719;-38.13080360867914
1739209770.9892738;-38.13080360867914
1739209770.9892757;-45.120503652039325
1739209770.9892774;-45.120503652039325
1739209770.9892793;-45.120503652039325
1739209770.9892812;-35.57807855764607
1739209770.989283;-38.13080360867914
1739209770.9892848;-45.120503652039325
1739209770.9892867;-45.120503652039325
1739209770.9892886;-33.981070128970906
1739209770.9892905;-35.57807855764607
1739209770.9892921;-38.13080360867914
1739209770.989294;-45.120503652039325
1739209770.989296;-45.120503652039325
1739209770.9892979;-38.13080360867914
1739209770.9892995;-45.120503652039325
1739209770.9893014;-45.120503652039325
1739209770.9893034;-45.120503652039325
1739209770.9893053;-38.13080360867914
1739209770.989307;-45.120503652039325
1739209770.9893088;-45.120503652039325
1739209770.9893107;-45.120503652039325
1739209770.9893126;-33.981070128970906
1739209770.9893143;-38.13080360867914
1739209770.9893162;-33.981070128970906
1739209770.9893181;-38.13080360867914
1739209770.98932;-33.981070128970906
1739209770.989322;-33.981070128970906
1739209770.9893236;-45.120503652039325
1739209770.9893255;-45.120503652039325
1739209770.9893274;-33.981070128970906
1739209770.9893293;-38.13080360867914
1739209770.989331;-45.120503652039325
1739209770.989333;-45.120503652039325
1739209770.9893348;-38.13080360867914
1739209770.9893367;-45.120503652039325
1739209770.9893384;-45.120503652039325
1739209770.9893403;-38.13080360867914
1739209770.9893422;-31.14110356531892
1739209770.9893441;-45.120503652039325
1739209770.9893458;-45.120503652039325
1739209770.9893477;-45.120503652039325
1739209770.9893496;-45.120503652039325
1739209770.9893515;-38.13080360867914
1739209770.9893532;-45.120503652039325
