CAN Message; 0x150:0600bd1774f66a9d
1739209742.4760046;-45.120503652039325
1739209742.4760115;-38.13080360867914
1739209742.4760182;-38.13080360867914
1739209742.4760249;-30.49652367304973
1739209742.4760318;-35.57807855764607
1739209742.4760385;-38.13080360867914
1739209742.4760451;-38.13080360867914
1739209742.476052;-38.13080360867914
1739209742.4760587;-38.13080360867914
1739209742.4760656;-38.13080360867914
1739209742.4760723;-35.57807855764607
1739209742.476079;-38.13080360867914
1739209742.476086;-45.120503652039325
1739209742.4760926;-45.120503652039325
1739209742.4760995;-45.120503652039325
1739209742.4761062;-38.13080360867914
1739209742.4761128;-38.13080360867914
1739209742.4761198;-45.120503652039325
1739209742.4761264;-45.120503652039325
1739209742.4761333;-29.438486411369333
1739209742.47614;-32.816014438256545
1739209742.4761467;-45.120503652039325
1739209742.4761536;-45.120503652039325
1739209742.4761603;-32.816014438256545
1739209742.4761672;-38.13080360867914
1739209742.4761739;-45.120503652039325
1739209742.4761806;-38.13080360867914
1739209742.4761875;-45.120503652039325
1739209742.4761941;-45.120503652039325
1739209742.4762008;-45.120503652039325
1739209742.4762077;-45.120503652039325
1739209742.4762144;-45.120503652039325
1739209742.4762213;-45.120503652039325
1739209742.476228;-45.120503652039325
1739209742.4762347;-45.120503652039325
1739209742.4762416;-30.49652367304973
1739209742.4762483;-31.141103565318893
1739209742.4762552;-45.120503652039325
1739209742.4762619;-45.120503652039325
1739209742.4762685;-38.13080360867914
1739209742.4762754;-35.57807855764607
1739209742.4762821;-38.13080360867914
1739209742.476289;-35.57807855764607
1739209742.4762957;-45.120503652039325
1739209742.4763024;-45.120503652039325
1739209742.4763093;-45.120503652039325
1739209742.476316;-45.120503652039325
1739209742.4763227;-45.120503652039325
1739209742.4763296;-38.13080360867914
1739209742.4763362;-45.120503652039325
1739209742.4763432;-45.120503652039325
1739209742.4763498;-38.13080360867914
1739209742.4763565;-38.13080360867914
1739209742.4763634;-45.120503652039325
1739209742.47637;-45.120503652039325
1739209742.476377;-45.120503652039325
1739209742.4763837;-45.120503652039325
1739209742.4763904;-45.120503652039325
1739209742.4763973;-45.120503652039325
1739209742.476404;-32.816014438256545
1739209742.4764109;-31.141103565318893
1739209742.4764175;-45.120503652039325
1739209742.4764242;-45.120503652039325
1739209742.4764311;-38.13080360867914
1739209742.4764378;-38.13080360867914
1739209742.4764447;-38.13080360867914
1739209742.4764514;-35.57807855764607
1739209742.476458;-45.120503652039325
1739209742.476465;-38.13080360867914
1739209742.4764717;-35.57807855764607
1739209742.4764783;-35.57807855764607
1739209742.4764853;-45.120503652039325
1739209742.476492;-45.120503652039325
1739209742.4764988;-32.816014438256545
1739209742.4765055;-45.120503652039325
1739209742.4765122;-32.816014438256545
1739209742.476519;-31.141103565318893
1739209742.4765258;-38.13080360867914
1739209742.4765327;-35.57807855764607
1739209742.4765394;-38.13080360867914
1739209742.476546;-45.120503652039325
1739209742.476553;-45.120503652039325
1739209742.4765596;-45.120503652039325
1739209742.4765666;-45.120503652039325
1739209742.4765732;-31.141103565318943
1739209742.47658;-38.13080360867914
1739209742.4765868;-38.13080360867914
1739209742.4765935;-45.120503652039325
1739209742.4766002;-45.120503652039325
1739209742.476607;-35.57807855764607
1739209742.4766138;-32.816014438256545
1739209742.4766207;-38.13080360867914
1739209742.4766273;-31.141103565318915
1739209742.476634;-45.120503652039325
1739209742.476641;-45.120503652039325
1739209742.4766476;-45.120503652039325
1739209742.4766545;-38.13080360867914
1739209742.4766612;-38.13080360867914
1739209742.476668;-45.120503652039325
1739209742.4766748;-38.13080360867914
1739209742.4766815;-38.13080360867914
1739209742.4766884;-45.120503652039325
1739209742.476695;-45.120503652039325
1739209742.4767017;-45.120503652039325
1739209742.4767087;-33.981070128970906
1739209742.4767153;-38.13080360867914
1739209742.4767222;-45.120503652039325
1739209742.476729;-38.13080360867914
1739209742.4767356;-38.13080360867914
1739209742.4767425;-45.120503652039325
1739209742.4767492;-45.120503652039325
1739209742.4767559;-45.120503652039325
1739209742.4767628;-45.120503652039325
1739209742.4767694;-38.13080360867914
1739209742.4767764;-38.13080360867914
1739209742.476783;-45.120503652039325
1739209742.4767897;-38.13080360867914
1739209742.4767966;-38.13080360867914
1739209742.4768033;-45.120503652039325
1739209742.4768102;-45.120503652039325
1739209742.476817;-38.13080360867914
1739209742.4768236;-45.120503652039325
1739209742.4768305;-45.120503652039325
1739209742.4768372;-38.13080360867914
1739209742.476844;-38.13080360867914
1739209742.4768507;-45.120503652039325
1739209742.4768574;-38.13080360867914
1739209742.4768643;-33.981070128970906
1739209742.476871;-45.120503652039325
1739209742.476878;-45.120503652039325
1739209742.4768846;-38.13080360867914
1739209742.4768913;-38.13080360867914
1739209742.4768982;-32.816014438256545
1739209742.4769049;-38.13080360867914
1739209742.4769115;-45.120503652039325
1739209742.4769185;-32.816014438256545
1739209742.4769251;-38.13080360867914
1739209742.476932;-38.13080360867914
1739209742.4769387;-32.816014438256545
1739209742.4769454;-38.13080360867914
1739209742.4769523;-38.13080360867914
1739209742.476959;-38.13080360867914
1739209742.476966;-38.13080360867914
1739209742.4769726;-45.120503652039325
1739209742.4769793;-38.13080360867914
1739209742.4769862;-38.13080360867914
1739209742.4769928;-33.981070128970906
1739209742.4769998;-32.816014438256545
1739209742.4770064;-38.13080360867914
1739209742.477013;-38.13080360867914
1739209742.47702;-33.981070128970906
1739209742.4770267;-38.13080360867914
1739209742.4770336;-45.120503652039325
1739209742.4770403;-45.120503652039325
1739209742.477047;-38.13080360867914
1739209742.4770539;-38.13080360867914
1739209742.4770606;-45.120503652039325
1739209742.4770672;-45.120503652039325
1739209742.4770741;-45.120503652039325
1739209742.4770808;-38.13080360867914
1739209742.4770877;-38.13080360867914
1739209742.4770944;-38.13080360867914
1739209742.477101;-38.13080360867914
1739209742.477108;-45.120503652039325
1739209742.4771147;-38.13080360867914
1739209742.4771216;-45.120503652039325
1739209742.4771283;-38.13080360867914
1739209742.477135;-38.13080360867914
1739209742.4771419;-45.120503652039325
1739209742.4771485;-33.981070128970906
1739209742.4771554;-38.13080360867914
1739209742.4771621;-45.120503652039325
1739209742.4771688;-35.57807855764607
1739209742.4771757;-45.120503652039325
1739209742.4771824;-45.120503652039325
1739209742.477189;-32.816014438256545
1739209742.477196;-35.57807855764607
1739209742.4772027;-45.120503652039325
1739209742.4772096;-38.13080360867914
1739209742.4772162;-38.13080360867914
1739209742.477223;-45.120503652039325
1739209742.4772298;-38.13080360867914
1739209742.4772365;-38.13080360867914
1739209742.4772434;-45.120503652039325
1739209742.47725;-38.13080360867914
1739209742.4772568;-38.13080360867914
1739209742.4772637;-45.120503652039325
1739209742.4772704;-33.981070128970906
1739209742.4772773;-38.13080360867914
1739209742.477284;-38.13080360867914
1739209742.4772906;-38.13080360867914
1739209742.4772975;-38.13080360867914
1739209742.4773042;-33.981070128970906
1739209742.4773111;-45.120503652039325
1739209742.4773178;-38.13080360867914
1739209742.4773245;-38.13080360867914
1739209742.4773314;-45.120503652039325
1739209742.477338;-45.120503652039325
1739209742.4773448;-45.120503652039325
1739209742.4773517;-45.120503652039325
1739209742.4773583;-45.120503652039325
1739209742.4773653;-45.120503652039325
1739209742.477372;-45.120503652039325
1739209742.4773786;-45.120503652039325
1739209742.4773855;-45.120503652039325
1739209742.4773922;-45.120503652039325
1739209742.477399;-45.120503652039325
1739209742.4774058;-38.13080360867914
1739209742.4774125;-45.120503652039325
1739209742.4774194;-45.120503652039325
1739209742.477426;-45.120503652039325
1739209742.477433;-32.816014438256545
1739209742.4774396;-31.141103565318893
1739209742.4774463;-38.13080360867914
1739209742.4774532;-38.13080360867914
1739209742.47746;-45.120503652039325
1739209742.4774666;-45.120503652039325
1739209742.4774735;-45.120503652039325
1739209742.4774802;-45.120503652039325
1739209742.477487;-45.120503652039325
1739209742.4774938;-45.120503652039325
1739209742.4775004;-38.13080360867914
1739209742.4775074;-33.981070128970906
1739209742.477514;-38.13080360867914
1739209742.477521;-45.120503652039325
1739209742.4775276;-38.13080360867914
1739209742.4775343;-38.13080360867914
1739209742.4775412;-38.13080360867914
1739209742.477548;-35.57807855764607
1739209742.4775548;-32.816014438256545
1739209742.4775615;-30.49652367304973
1739209742.4775681;-38.13080360867914
1739209742.477575;-35.57807855764607
1739209742.4775817;-38.13080360867914
1739209742.4775887;-33.981070128970906
1739209742.4775953;-45.120503652039325
1739209742.477602;-38.13080360867914
1739209742.477609;-38.13080360867914
1739209742.4776156;-38.13080360867914
1739209742.4776223;-45.120503652039325
1739209742.4776292;-45.120503652039325
1739209742.4776359;-38.13080360867914
1739209742.4776428;-45.120503652039325
1739209742.4776495;-45.120503652039325
1739209742.4776561;-33.981070128970906
1739209742.477663;-45.120503652039325
1739209742.4776697;-45.120503652039325
1739209742.4776766;-35.57807855764607
1739209742.4776833;-35.57807855764607
1739209742.47769;-45.120503652039325
1739209742.477697;-45.120503652039325
1739209742.4777036;-38.13080360867914
1739209742.4777105;-32.816014438256545
1739209742.4777172;-38.13080360867914
1739209742.4777238;-45.120503652039325
1739209742.4777308;-45.120503652039325
1739209742.4777374;-45.120503652039325
1739209742.4777443;-38.13080360867914
1739209742.477751;-38.13080360867914
1739209742.4777577;-45.120503652039325
1739209742.4777646;-38.13080360867914
1739209742.4777713;-33.981070128970906
1739209742.477778;-45.120503652039325
1739209742.4777849;-38.13080360867914
1739209742.4777915;-33.981070128970906
1739209742.4777985;-38.13080360867914
1739209742.4778051;-45.120503652039325
1739209742.4778118;-45.120503652039325
1739209742.4778187;-28.992665084841942
1739209742.4778254;-38.13080360867914
1739209742.4778323;-45.120503652039325
1739209742.477839;-45.120503652039325
1739209742.4778457;-45.120503652039325
1739209742.4778526;-38.13080360867914
1739209742.4778593;-45.120503652039325
1739209742.4778662;-45.120503652039325
1739209742.4778728;-33.981070128970956
1739209742.4778795;-45.120503652039325
1739209742.4778864;-38.13080360867914
1739209742.477893;-38.13080360867914
1739209742.4779;-38.13080360867914
1739209742.4779067;-45.120503652039325
1739209742.4779134;-45.120503652039325
1739209742.4779203;-38.13080360867914
1739209742.477927;-27.267205301931607
1739209742.4779336;-38.13080360867914
1739209742.4779406;-38.13080360867914
1739209742.4779472;-38.13080360867914
1739209742.4779541;-32.816014438256545
1739209742.4779608;-38.13080360867914
1739209742.4779675;-45.120503652039325
1739209742.4779744;-33.981070128970906
1739209742.477981;-38.13080360867914
1739209742.477988;-45.120503652039325
1739209742.4779947;-33.981070128970906
1739209742.4780014;-38.13080360867914
1739209742.4780083;-45.120503652039325
1739209742.478015;-45.120503652039325
1739209742.4780219;-45.120503652039325
1739209742.4780285;-45.120503652039325
1739209742.4780352;-38.13080360867914
1739209742.4780421;-38.13080360867914
1739209742.4780488;-38.13080360867914
1739209742.4780555;-45.120503652039325
1739209742.4780624;-38.13080360867914
1739209742.478069;-45.120503652039325
1739209742.478076;-45.120503652039325
1739209742.4780827;-45.120503652039325
1739209742.4780893;-45.120503652039325
1739209742.4780962;-33.981070128970906
1739209742.478103;-45.120503652039325
1739209742.4781098;-45.120503652039325
1739209742.4781165;-45.120503652039325
1739209742.4781232;-45.120503652039325
1739209742.47813;-45.120503652039325
1739209742.4781368;-38.13080360867914
1739209742.4781437;-38.13080360867914
1739209742.4781504;-38.13080360867914
1739209742.478157;-45.120503652039325
1739209742.478164;-45.120503652039325
1739209742.4781706;-45.120503652039325
1739209742.4781775;-45.120503652039325
1739209742.4781842;-45.120503652039325
1739209742.478191;-38.13080360867914
1739209742.4781978;-33.981070128970906
1739209742.4782045;-32.816014438256545
1739209742.4782112;-38.13080360867914
1739209742.478218;-45.120503652039325
1739209742.4782248;-38.13080360867914
1739209742.4782317;-45.120503652039325
1739209742.4782383;-45.120503652039325
1739209742.478245;-38.13080360867914
1739209742.478252;-45.120503652039325
1739209742.4782586;-45.120503652039325
1739209742.4782655;-45.120503652039325
1739209742.4782722;-38.13080360867914
1739209742.4782789;-45.120503652039325
1739209742.4782858;-38.13080360867914
1739209742.4782925;-33.981070128970906
1739209742.4782994;-38.13080360867914
1739209742.478306;-38.13080360867914
1739209742.4783127;-38.13080360867914
1739209742.4783196;-45.120503652039325
1739209742.4783263;-38.13080360867914
1739209742.478333;-45.120503652039325
1739209742.47834;-45.120503652039325
1739209742.4783466;-45.120503652039325
1739209742.4783535;-38.13080360867914
1739209742.4783602;-35.57807855764607
1739209742.4783669;-38.13080360867914
1739209742.4783738;-38.13080360867914
1739209742.4783804;-45.120503652039325
1739209742.4783874;-45.120503652039325
1739209742.478394;-45.120503652039325
1739209742.4784007;-45.120503652039325
1739209742.4784076;-38.13080360867914
1739209742.4784143;-33.981070128970906
1739209742.4784212;-45.120503652039325
1739209742.478428;-45.120503652039325
1739209742.4784346;-38.13080360867914
1739209742.4784415;-45.120503652039325
1739209742.4784482;-38.13080360867914
1739209742.478455;-35.57807855764607
1739209742.4784617;-45.120503652039325
1739209742.4784684;-38.13080360867914
1739209742.4784753;-28.992665084841942
1739209742.478482;-38.13080360867914
1739209742.4784887;-45.120503652039325
1739209742.4784956;-38.13080360867914
1739209742.4785023;-33.981070128970906
1739209742.4785092;-45.120503652039325
1739209742.4785159;-38.13080360867914
1739209742.4785225;-45.120503652039325
1739209742.4785295;-45.120503652039325
1739209742.4785361;-32.816014438256545
1739209742.478543;-45.120503652039325
1739209742.4785497;-45.120503652039325
1739209742.4785504;-38.13080360867914
1739209742.4785511;-35.57807855764607
1739209742.478552;-45.120503652039325
1739209742.4785528;-38.13080360867914
1739209742.4785535;-27.267205301931607
1739209742.4785542;-38.13080360867914
1739209742.478555;-38.13080360867914
1739209742.478556;-45.120503652039325
1739209742.4785566;-33.981070128970906
1739209742.4785573;-45.120503652039325
1739209742.478558;-45.120503652039325
1739209742.478559;-45.120503652039325
1739209742.4785597;-38.13080360867914
1739209742.4785604;-38.13080360867914
1739209742.4785612;-45.120503652039325
1739209742.4785619;-45.120503652039325
1739209742.4785628;-45.120503652039325
1739209742.4785635;-38.13080360867914
1739209742.4785643;-45.120503652039325
1739209742.478565;-45.120503652039325
1739209742.4785657;-30.49652367304973
1739209742.4785666;-35.57807855764607
1739209742.4785674;-45.120503652039325
1739209742.478568;-38.13080360867914
1739209742.4785688;-38.13080360867914
1739209742.4785697;-45.120503652039325
1739209742.4785705;-38.13080360867914
1739209742.4785712;-45.120503652039325
1739209742.478572;-45.120503652039325
1739209742.4785726;-45.120503652039325
1739209742.4785736;-38.13080360867914
1739209742.4785743;-45.120503652039325
1739209742.478575;-45.120503652039325
1739209742.4785757;-38.13080360867914
1739209742.4785764;-45.120503652039325
1739209742.4785774;-45.120503652039325
1739209742.478578;-30.49652367304973
1739209742.4785788;-32.816014438256545
1739209742.4785795;-45.120503652039325
1739209742.4785805;-38.13080360867914
1739209742.4785812;-45.120503652039325
1739209742.478582;-45.120503652039325
1739209742.4785826;-45.120503652039325
1739209742.4785833;-38.13080360867914
1739209742.4785843;-45.120503652039325
1739209742.478585;-45.120503652039325
1739209742.4785857;-45.120503652039325
1739209742.4785864;-45.120503652039325
1739209742.4785872;-38.13080360867914
1739209742.478588;-35.57807855764607
1739209742.4785888;-45.120503652039325
1739209742.4785895;-45.120503652039325
1739209742.4785903;-38.13080360867914
1739209742.4785912;-32.816014438256545
1739209742.478592;-45.120503652039325
1739209742.4785926;-45.120503652039325
1739209742.4785933;-45.120503652039325
1739209742.478594;-45.120503652039325
1739209742.478595;-38.13080360867914
1739209742.4785957;-38.13080360867914
1739209742.4785964;-38.13080360867914
1739209742.4785972;-45.120503652039325
1739209742.4785979;-45.120503652039325
1739209742.4785988;-33.981070128970906
1739209742.4785995;-38.13080360867914
1739209742.4786003;-33.981070128970906
1739209742.478601;-38.13080360867914
1739209742.478602;-45.120503652039325
1739209742.4786026;-45.120503652039325
1739209742.4786034;-38.13080360867914
1739209742.478604;-45.120503652039325
1739209742.4786048;-45.120503652039325
1739209742.4786057;-45.120503652039325
1739209742.4786065;-45.120503652039325
1739209742.4786072;-33.981070128970906
1739209742.478608;-45.120503652039325
1739209742.4786086;-38.13080360867914
1739209742.4786096;-35.57807855764607
1739209742.4786103;-45.120503652039325
1739209742.478611;-35.57807855764607
1739209742.4786117;-45.120503652039325
1739209742.4786127;-35.57807855764607
1739209742.4786134;-45.120503652039325
1739209742.478614;-38.13080360867914
1739209742.4786148;-45.120503652039325
1739209742.4786155;-45.120503652039325
1739209742.4786165;-38.13080360867914
1739209742.4786172;-45.120503652039325
1739209742.478618;-45.120503652039325
1739209742.4786186;-38.13080360867914
1739209742.4786193;-38.13080360867914
1739209742.4786203;-45.120503652039325
1739209742.478621;-38.13080360867914
1739209742.4786217;-32.816014438256545
1739209742.4786224;-45.120503652039325
1739209742.4786234;-45.120503652039325
1739209742.478624;-32.816014438256545
1739209742.4786248;-38.13080360867914
1739209742.4786255;-45.120503652039325
1739209742.4786263;-45.120503652039325
1739209742.4786272;-38.13080360867914
1739209742.478628;-33.981070128970906
1739209742.4786286;-45.120503652039325
1739209742.4786294;-45.120503652039325
1739209742.47863;-38.13080360867914
1739209742.478631;-33.981070128970906
1739209742.4786317;-45.120503652039325
1739209742.4786325;-45.120503652039325
1739209742.4786332;-38.13080360867914
1739209742.478634;-38.13080360867914
1739209742.4786348;-38.13080360867914
1739209742.4786355;-45.120503652039325
1739209742.4786363;-45.120503652039325
1739209742.478637;-45.120503652039325
1739209742.478638;-38.13080360867914
1739209742.4786386;-45.120503652039325
1739209742.4786394;-38.13080360867914
1739209742.47864;-33.981070128970906
1739209742.4786408;-33.981070128970906
1739209742.4786417;-33.981070128970906
1739209742.4786425;-45.120503652039325
1739209742.4786432;-38.13080360867914
1739209742.478644;-35.57807855764607
1739209742.4786448;-38.13080360867914
1739209742.4786456;-45.120503652039325
1739209742.4786463;-33.981070128970906
1739209742.478647;-38.13080360867914
1739209742.4786477;-45.120503652039325
1739209742.4786487;-38.13080360867914
1739209742.4786494;-45.120503652039325
1739209742.47865;-33.981070128970906
1739209742.4786508;-38.13080360867914
1739209742.4786515;-45.120503652039325
1739209742.4786525;-38.13080360867914
1739209742.4786532;-33.981070128970906
1739209742.478654;-45.120503652039325
1739209742.4786546;-45.120503652039325
1739209742.4786556;-33.981070128970906
1739209742.4786563;-33.981070128970906
1739209742.478657;-45.120503652039325
1739209742.4786577;-45.120503652039325
1739209742.4786584;-45.120503652039325
1739209742.4786594;-38.13080360867914
1739209742.47866;-45.120503652039325
1739209742.4786608;-38.13080360867914
1739209742.4786615;-38.13080360867914
1739209742.4786623;-38.13080360867914
1739209742.4786632;-38.13080360867914
1739209742.478664;-38.13080360867914
1739209742.4786646;-45.120503652039325
1739209742.4786654;-45.120503652039325
1739209742.4786663;-45.120503652039325
1739209742.478667;-38.13080360867914
1739209742.4786677;-38.13080360867914
1739209742.4786685;-38.13080360867914
1739209742.4786692;-45.120503652039325
1739209742.4786701;-45.120503652039325
1739209742.4786708;-38.13080360867914
1739209742.4786716;-31.141103565318915
1739209742.4786723;-45.120503652039325
1739209742.478673;-38.13080360867914
1739209742.478674;-33.981070128970906
1739209742.4786747;-38.13080360867914
1739209742.4786754;-38.13080360867914
1739209742.478676;-38.13080360867914
1739209742.478677;-33.981070128970906
1739209742.4786777;-32.81601443825658
1739209742.4786785;-45.120503652039325
1739209742.4786792;-45.120503652039325
1739209742.47868;-45.120503652039325
1739209742.4786808;-45.120503652039325
1739209742.4786816;-45.120503652039325
1739209742.4786823;-33.981070128970906
1739209742.478683;-45.120503652039325
1739209742.4786837;-31.141103565318915
1739209742.4786847;-45.120503652039325
1739209742.4786854;-38.13080360867914
1739209742.478686;-38.13080360867914
1739209742.4786868;-45.120503652039325
1739209742.4786875;-45.120503652039325
1739209742.4786885;-45.120503652039325
1739209742.4786892;-35.57807855764607
1739209742.47869;-28.992665084841967
1739209742.4786906;-45.120503652039325
1739209742.4786916;-38.13080360867914
1739209742.4786923;-45.120503652039325
1739209742.478693;-45.120503652039325
1739209742.4786937;-38.13080360867914
1739209742.4786944;-38.13080360867914
1739209742.4786954;-38.13080360867914
1739209742.478696;-28.58837851428586
1739209742.4786968;-38.13080360867914
1739209742.4786975;-45.120503652039325
1739209742.4786983;-35.57807855764607
1739209742.4786992;-38.13080360867914
1739209742.4787;-38.13080360867914
1739209742.4787006;-35.57807855764607
1739209742.4787014;-35.57807855764607
1739209742.4787023;-33.981070128970956
1739209742.478703;-45.120503652039325
1739209742.4787037;-38.13080360867914
1739209742.4787045;-38.13080360867914
1739209742.4787052;-45.120503652039325
1739209742.4787061;-45.120503652039325
1739209742.4787068;-45.120503652039325
1739209742.4787076;-45.120503652039325
1739209742.4787083;-45.120503652039325
1739209742.478709;-45.120503652039325
1739209742.47871;-38.13080360867914
1739209742.4787107;-35.57807855764607
1739209742.4787114;-38.13080360867914
1739209742.478712;-38.13080360867914
1739209742.478713;-38.13080360867914
1739209742.4787138;-45.120503652039325
1739209742.4787145;-35.57807855764607
1739209742.4787152;-38.13080360867914
1739209742.478716;-45.120503652039325
1739209742.4787169;-35.57807855764607
1739209742.4787176;-45.120503652039325
1739209742.4787183;-45.120503652039325
1739209742.478719;-38.13080360867914
1739209742.4787197;-32.816014438256545
1739209742.4787207;-45.120503652039325
1739209742.4787214;-45.120503652039325
1739209742.478722;-35.57807855764607
1739209742.4787228;-38.13080360867914
1739209742.4787238;-45.120503652039325
1739209742.4787245;-45.120503652039325
1739209742.4787252;-45.120503652039325
1739209742.478726;-45.120503652039325
1739209742.4787266;-29.438486411369333
1739209742.4787276;-31.141103565318893
1739209742.4787283;-45.120503652039325
1739209742.478729;-45.120503652039325
1739209742.4787297;-35.57807855764607
1739209742.4787304;-38.13080360867914
1739209742.4787314;-45.120503652039325
1739209742.478732;-38.13080360867914
1739209742.4787328;-45.120503652039325
1739209742.4787335;-45.120503652039325
1739209742.4787345;-38.13080360867914
1739209742.4787352;-45.120503652039325
1739209742.478736;-45.120503652039325
1739209742.4787366;-38.13080360867914
1739209742.4787374;-38.13080360867914
1739209742.4787383;-45.120503652039325
1739209742.478739;-31.141103565318893
1739209742.4787397;-28.21854285175415
1739209742.4787405;-45.120503652039325
1739209742.4787412;-45.120503652039325
1739209742.4787421;-35.57807855764607
1739209742.4787428;-38.13080360867914
1739209742.4787436;-38.13080360867914
1739209742.4787443;-38.13080360867914
1739209742.4787452;-45.120503652039325
1739209742.478746;-33.981070128970956
1739209742.4787467;-38.13080360867914
1739209742.4787474;-33.981070128970906
1739209742.478748;-45.120503652039325
1739209742.478749;-45.120503652039325
1739209742.4787498;-35.57807855764607
1739209742.4787505;-38.13080360867914
1739209742.4787512;-35.57807855764607
1739209742.478752;-32.816014438256545
1739209742.4787529;-45.120503652039325
1739209742.4787536;-38.13080360867914
1739209742.4787543;-38.13080360867914
1739209742.478755;-38.13080360867914
1739209742.478756;-38.13080360867914
1739209742.4787567;-38.13080360867914
1739209742.4787574;-45.120503652039325
1739209742.478758;-45.120503652039325
1739209742.4787588;-38.13080360867914
1739209742.4787598;-38.13080360867914
1739209742.4787605;-45.120503652039325
1739209742.4787612;-45.120503652039325
1739209742.478762;-35.57807855764607
1739209742.4787626;-45.120503652039325
1739209742.4787636;-35.57807855764607
1739209742.4787643;-35.57807855764607
1739209742.478765;-45.120503652039325
1739209742.4787657;-35.57807855764607
1739209742.4787667;-35.57807855764607
1739209742.4787674;-35.57807855764607
1739209742.478768;-45.120503652039325
1739209742.4787688;-45.120503652039325
1739209742.4787695;-38.13080360867914
1739209742.4787705;-38.13080360867914
1739209742.4787712;-45.120503652039325
1739209742.478772;-45.120503652039325
1739209742.4787726;-45.120503652039325
1739209742.4787734;-38.13080360867914
1739209742.4787743;-45.120503652039325
1739209742.478775;-45.120503652039325
1739209742.4787757;-38.13080360867914
1739209742.4787765;-45.120503652039325
1739209742.4787774;-45.120503652039325
1739209742.4787781;-45.120503652039325
1739209742.4787788;-38.13080360867914
1739209742.4787796;-45.120503652039325
1739209742.4787803;-45.120503652039325
1739209742.4787812;-38.13080360867914
1739209742.478782;-38.13080360867914
1739209742.4787827;-33.981070128970906
1739209742.4787834;-38.13080360867914
1739209742.478784;-38.13080360867914
1739209742.478785;-38.13080360867914
1739209742.4787858;-35.57807855764607
1739209742.4787865;-38.13080360867914
1739209742.4787872;-45.120503652039325
1739209742.4787881;-45.120503652039325
1739209742.4787889;-45.120503652039325
1739209742.4787896;-45.120503652039325
1739209742.4787903;-45.120503652039325
1739209742.478791;-38.13080360867914
1739209742.478792;-45.120503652039325
1739209742.4787927;-38.13080360867914
1739209742.4787934;-38.13080360867914
1739209742.478794;-45.120503652039325
1739209742.4787948;-38.13080360867914
1739209742.4787958;-35.57807855764607
1739209742.4787965;-45.120503652039325
1739209742.4787972;-45.120503652039325
1739209742.478798;-38.13080360867914
1739209742.4787989;-38.13080360867914
1739209742.4787996;-38.13080360867914
1739209742.4788003;-38.13080360867914
1739209742.478801;-45.120503652039325
1739209742.4788017;-45.120503652039325
1739209742.4788027;-33.981070128970906
1739209742.4788034;-38.13080360867914
1739209742.478804;-45.120503652039325
1739209742.4788048;-45.120503652039325
1739209742.4788055;-38.13080360867914
1739209742.4788065;-45.120503652039325
1739209742.4788072;-45.120503652039325
1739209742.478808;-35.57807855764607
1739209742.4788086;-35.57807855764607
1739209742.4788096;-35.57807855764607
1739209742.4788103;-38.13080360867914
1739209742.478811;-33.981070128970906
1739209742.4788117;-38.13080360867914
1739209742.4788125;-45.120503652039325
1739209742.4788134;-45.120503652039325
1739209742.4788141;-35.57807855764607
1739209742.4788148;-35.57807855764607
1739209742.4788156;-45.120503652039325
1739209742.4788163;-45.120503652039325
1739209742.4788172;-45.120503652039325
1739209742.478818;-45.120503652039325
1739209742.4788187;-38.13080360867914
1739209742.4788194;-38.13080360867914
1739209742.47882;-38.13080360867914
1739209742.478821;-38.13080360867914
1739209742.4788218;-45.120503652039325
1739209742.4788225;-45.120503652039325
1739209742.4788232;-38.13080360867914
1739209742.4788241;-45.120503652039325
1739209742.4788249;-38.13080360867914
1739209742.4788256;-38.13080360867914
1739209742.4788263;-33.981070128970906
1739209742.478827;-45.120503652039325
1739209742.478828;-45.120503652039325
1739209742.4788287;-38.13080360867914
1739209742.4788294;-38.13080360867914
1739209742.47883;-38.13080360867914
1739209742.4788308;-38.13080360867914
1739209742.4788318;-38.13080360867914
1739209742.4788325;-45.120503652039325
1739209742.4788332;-45.120503652039325
1739209742.478834;-38.13080360867914
1739209742.4788349;-35.57807855764607
1739209742.4788356;-45.120503652039325
1739209742.4788363;-38.13080360867914
1739209742.478837;-35.57807855764607
1739209742.4788377;-32.816014438256545
1739209742.4788387;-31.141103565318893
1739209742.4788394;-38.13080360867914
1739209742.47884;-38.13080360867914
1739209742.4788408;-45.120503652039325
1739209742.4788415;-38.13080360867914
1739209742.4788425;-38.13080360867914
1739209742.4788432;-35.57807855764607
1739209742.478844;-31.141103565318893
1739209742.4788446;-45.120503652039325
1739209742.4788456;-45.120503652039325
1739209742.4788463;-45.120503652039325
1739209742.478847;-45.120503652039325
1739209742.4788477;-45.120503652039325
1739209742.4788485;-38.13080360867914
1739209742.4788494;-38.13080360867914
1739209742.4788501;-38.13080360867914
1739209742.4788508;-35.57807855764607
1739209742.4788516;-38.13080360867914
1739209742.4788523;-32.816014438256545
1739209742.4788532;-33.981070128970906
1739209742.478854;-38.13080360867914
1739209742.4788547;-38.13080360867914
1739209742.4788554;-45.120503652039325
1739209742.4788563;-45.120503652039325
1739209742.478857;-38.13080360867914
1739209742.4788578;-38.13080360867914
1739209742.4788585;-45.120503652039325
1739209742.4788592;-38.13080360867914
1739209742.4788601;-38.13080360867914
1739209742.4788609;-45.120503652039325
1739209742.4788616;-38.13080360867914
1739209742.4788623;-38.13080360867914
1739209742.478863;-45.120503652039325
