CAN Message; 0x150:0700ae2899472b35
1739209692.1781893;-45.120503652039325
1739209692.1781921;-45.120503652039325
1739209692.1781952;-45.120503652039325
1739209692.178198;-45.120503652039325
1739209692.1782012;-38.13080360867914
1739209692.178204;-45.120503652039325
1739209692.1782072;-33.981070128970906
1739209692.17821;-26.991370085610722
1739209692.1782131;-31.141103565318915
1739209692.178216;-45.120503652039325
1739209692.178219;-38.13080360867914
1739209692.178222;-32.816014438256545
1739209692.178225;-38.13080360867914
1739209692.178228;-45.120503652039325
1739209692.178231;-38.13080360867914
1739209692.1782339;-45.120503652039325
1739209692.178237;-38.13080360867914
1739209692.1782398;-38.13080360867914
1739209692.178243;-38.13080360867914
1739209692.1782458;-38.13080360867914
1739209692.178249;-38.13080360867914
1739209692.1782517;-45.120503652039325
1739209692.1782548;-38.13080360867914
1739209692.178258;-35.57807855764607
1739209692.1782608;-38.13080360867914
1739209692.178264;-45.120503652039325
1739209692.1782668;-38.13080360867914
1739209692.1782699;-38.13080360867914
1739209692.1782727;-45.120503652039325
1739209692.1782758;-45.120503652039325
1739209692.1782787;-38.13080360867914
1739209692.1782818;-38.13080360867914
1739209692.1782846;-38.13080360867914
1739209692.1782877;-45.120503652039325
1739209692.1782906;-38.13080360867914
1739209692.1782937;-38.13080360867914
1739209692.1782966;-33.981070128970906
1739209692.1782997;-45.120503652039325
1739209692.1783025;-38.13080360867914
1739209692.1783056;-38.13080360867914
1739209692.1783085;-38.13080360867914
1739209692.1783116;-45.120503652039325
1739209692.1783144;-45.120503652039325
1739209692.1783175;-45.120503652039325
1739209692.1783204;-45.120503652039325
1739209692.1783235;-45.120503652039325
1739209692.1783264;-45.120503652039325
1739209692.1783295;-45.120503652039325
1739209692.1783323;-45.120503652039325
1739209692.1783354;-38.13080360867914
1739209692.1783383;-38.13080360867914
1739209692.1783414;-45.120503652039325
1739209692.1783442;-33.981070128970906
1739209692.1783473;-38.13080360867914
1739209692.1783504;-33.981070128970906
1739209692.1783533;-45.120503652039325
1739209692.1783564;-38.13080360867914
1739209692.1783593;-32.816014438256545
1739209692.1783624;-45.120503652039325
1739209692.1783652;-45.120503652039325
1739209692.1783683;-38.13080360867914
1739209692.1783712;-38.13080360867914
1739209692.1783743;-38.13080360867914
1739209692.1783772;-45.120503652039325
1739209692.1783803;-45.120503652039325
1739209692.178383;-45.120503652039325
1739209692.1783862;-45.120503652039325
1739209692.178389;-45.120503652039325
1739209692.1783922;-33.981070128970906
1739209692.178395;-38.13080360867914
1739209692.1783981;-45.120503652039325
1739209692.178401;-45.120503652039325
1739209692.178404;-32.816014438256545
1739209692.178407;-38.13080360867914
1739209692.17841;-45.120503652039325
1739209692.178413;-45.120503652039325
1739209692.178416;-38.13080360867914
1739209692.1784189;-38.13080360867914
1739209692.178422;-45.120503652039325
1739209692.1784248;-38.13080360867914
1739209692.178428;-45.120503652039325
1739209692.1784308;-45.120503652039325
1739209692.178434;-45.120503652039325
1739209692.178437;-38.13080360867914
1739209692.1784399;-45.120503652039325
1739209692.178443;-45.120503652039325
1739209692.1784458;-38.13080360867914
1739209692.178449;-35.57807855764607
1739209692.1784518;-35.57807855764607
1739209692.1784549;-38.13080360867914
1739209692.1784577;-38.13080360867914
1739209692.1784608;-35.57807855764607
1739209692.1784637;-45.120503652039325
1739209692.1784668;-38.13080360867914
1739209692.1784697;-35.57807855764607
1739209692.1784728;-35.57807855764607
1739209692.1784756;-38.13080360867914
1739209692.1784787;-45.120503652039325
1739209692.1784816;-38.13080360867914
1739209692.1784847;-31.141103565318893
1739209692.1784875;-38.13080360867914
1739209692.1784906;-45.120503652039325
1739209692.1784935;-38.13080360867914
1739209692.1784966;-38.13080360867914
1739209692.1784995;-45.120503652039325
1739209692.1785026;-45.120503652039325
1739209692.1785054;-38.13080360867914
1739209692.1785085;-45.120503652039325
1739209692.1785114;-38.13080360867914
1739209692.1785145;-45.120503652039325
1739209692.1785173;-38.13080360867914
1739209692.1785204;-38.13080360867914
1739209692.1785233;-38.13080360867914
1739209692.1785264;-32.816014438256545
1739209692.1785295;-38.13080360867914
1739209692.1785324;-32.816014438256545
1739209692.1785355;-38.13080360867914
1739209692.1785383;-38.13080360867914
1739209692.1785414;-38.13080360867914
1739209692.1785443;-38.13080360867914
1739209692.1785474;-45.120503652039325
1739209692.1785502;-35.57807855764607
1739209692.1785533;-45.120503652039325
1739209692.1785562;-45.120503652039325
1739209692.1785593;-45.120503652039325
1739209692.1785622;-45.120503652039325
1739209692.1785653;-38.13080360867914
1739209692.1785681;-45.120503652039325
1739209692.1785712;-35.57807855764607
1739209692.178574;-26.991370085610736
1739209692.1785772;-38.13080360867914
1739209692.17858;-38.13080360867914
1739209692.1785831;-38.13080360867914
1739209692.178586;-38.13080360867914
1739209692.178589;-38.13080360867914
1739209692.178592;-35.57807855764607
1739209692.178595;-45.120503652039325
1739209692.178598;-45.120503652039325
1739209692.178601;-33.981070128970906
1739209692.178604;-35.57807855764607
1739209692.178607;-45.120503652039325
1739209692.1786098;-45.120503652039325
1739209692.178613;-45.120503652039325
1739209692.178616;-45.120503652039325
1739209692.178619;-38.13080360867914
1739209692.178622;-32.816014438256545
1739209692.1786249;-45.120503652039325
1739209692.178628;-45.120503652039325
1739209692.1786308;-45.120503652039325
1739209692.178634;-45.120503652039325
1739209692.1786368;-45.120503652039325
1739209692.17864;-45.120503652039325
1739209692.1786427;-45.120503652039325
1739209692.1786458;-32.816014438256545
1739209692.1786487;-45.120503652039325
1739209692.1786518;-38.13080360867914
1739209692.1786547;-38.13080360867914
1739209692.1786578;-45.120503652039325
1739209692.1786606;-45.120503652039325
1739209692.1786637;-45.120503652039325
1739209692.1786666;-45.120503652039325
1739209692.1786697;-45.120503652039325
1739209692.1786726;-45.120503652039325
1739209692.1786757;-38.13080360867914
1739209692.1786785;-38.13080360867914
1739209692.1786816;-45.120503652039325
1739209692.1786845;-38.13080360867914
1739209692.1786876;-38.13080360867914
1739209692.1786904;-45.120503652039325
1739209692.1786935;-31.141103565318915
1739209692.1786964;-38.13080360867914
1739209692.1786995;-45.120503652039325
1739209692.1787024;-38.13080360867914
1739209692.1787055;-32.816014438256545
1739209692.1787086;-38.13080360867914
1739209692.1787114;-38.13080360867914
1739209692.1787145;-38.13080360867914
1739209692.1787174;-38.13080360867914
1739209692.1787205;-45.120503652039325
1739209692.1787233;-45.120503652039325
1739209692.1787264;-38.13080360867914
1739209692.1787293;-45.120503652039325
1739209692.1787324;-38.13080360867914
1739209692.1787353;-45.120503652039325
1739209692.1787384;-45.120503652039325
1739209692.1787412;-28.992665084841942
1739209692.1787443;-33.981070128970906
1739209692.1787472;-45.120503652039325
1739209692.1787503;-38.13080360867914
1739209692.1787531;-38.13080360867914
1739209692.1787562;-45.120503652039325
1739209692.178759;-45.120503652039325
1739209692.1787622;-45.120503652039325
1739209692.178765;-35.57807855764607
1739209692.1787682;-33.981070128970906
1739209692.178771;-35.57807855764607
1739209692.178774;-38.13080360867914
1739209692.178777;-45.120503652039325
1739209692.17878;-38.13080360867914
1739209692.178783;-45.120503652039325
1739209692.178786;-38.13080360867914
1739209692.178789;-38.13080360867914
1739209692.178792;-45.120503652039325
1739209692.178795;-38.13080360867914
1739209692.178798;-38.13080360867914
1739209692.178801;-45.120503652039325
1739209692.178804;-45.120503652039325
1739209692.178807;-35.57807855764607
1739209692.17881;-45.120503652039325
1739209692.178813;-33.981070128970906
1739209692.1788158;-35.57807855764607
1739209692.178819;-38.13080360867914
1739209692.1788218;-38.13080360867914
1739209692.178825;-38.13080360867914
1739209692.1788278;-31.141103565318915
1739209692.1788309;-35.57807855764607
1739209692.1788337;-38.13080360867914
1739209692.1788368;-45.120503652039325
1739209692.1788397;-45.120503652039325
1739209692.1788428;-38.13080360867914
1739209692.1788456;-35.57807855764607
1739209692.1788487;-45.120503652039325
1739209692.1788516;-45.120503652039325
1739209692.1788547;-38.13080360867914
1739209692.1788576;-45.120503652039325
1739209692.1788607;-45.120503652039325
1739209692.1788635;-38.13080360867914
1739209692.1788666;-35.57807855764607
1739209692.1788695;-38.13080360867914
1739209692.1788726;-45.120503652039325
1739209692.1788754;-38.13080360867914
1739209692.1788785;-35.57807855764607
1739209692.1788814;-38.13080360867914
1739209692.1788845;-38.13080360867914
1739209692.1788876;-35.57807855764607
1739209692.1788905;-38.13080360867914
1739209692.1788936;-38.13080360867914
1739209692.1788964;-45.120503652039325
1739209692.1788995;-45.120503652039325
1739209692.1789024;-45.120503652039325
1739209692.1789055;-45.120503652039325
1739209692.1789083;-38.13080360867914
1739209692.1789114;-45.120503652039325
1739209692.1789143;-45.120503652039325
1739209692.1789174;-38.13080360867914
1739209692.1789203;-38.13080360867914
1739209692.1789234;-45.120503652039325
1739209692.1789262;-45.120503652039325
1739209692.1789293;-38.13080360867914
1739209692.1789322;-45.120503652039325
1739209692.1789353;-33.981070128970906
1739209692.1789382;-38.13080360867914
1739209692.1789412;-45.120503652039325
1739209692.178944;-45.120503652039325
1739209692.1789472;-33.981070128970906
1739209692.17895;-32.816014438256545
1739209692.1789532;-45.120503652039325
1739209692.178956;-38.13080360867914
1739209692.1789591;-45.120503652039325
1739209692.178962;-38.13080360867914
1739209692.178965;-38.13080360867914
1739209692.178968;-45.120503652039325
1739209692.178971;-45.120503652039325
1739209692.1789742;-35.57807855764607
1739209692.178977;-45.120503652039325
1739209692.17898;-45.120503652039325
1739209692.178983;-45.120503652039325
1739209692.178986;-38.13080360867914
1739209692.178989;-38.13080360867914
1739209692.178992;-45.120503652039325
1739209692.178995;-38.13080360867914
1739209692.178998;-38.13080360867914
1739209692.1790009;-38.13080360867914
1739209692.179004;-45.120503652039325
1739209692.1790068;-31.141103565318915
1739209692.17901;-33.981070128970906
1739209692.1790128;-45.120503652039325
1739209692.1790159;-45.120503652039325
1739209692.1790187;-33.981070128970906
1739209692.1790218;-38.13080360867914
1739209692.1790247;-45.120503652039325
1739209692.1790278;-45.120503652039325
1739209692.1790307;-45.120503652039325
1739209692.1790338;-45.120503652039325
1739209692.1790366;-38.13080360867914
1739209692.1790397;-45.120503652039325
1739209692.1790426;-45.120503652039325
1739209692.1790457;-35.57807855764607
1739209692.1790485;-38.13080360867914
1739209692.1790516;-45.120503652039325
1739209692.1790545;-45.120503652039325
1739209692.1790576;-38.13080360867914
1739209692.1790605;-35.57807855764607
1739209692.1790636;-33.981070128970906
1739209692.1790667;-45.120503652039325
1739209692.1790695;-32.816014438256545
1739209692.1790726;-38.13080360867914
1739209692.1790755;-45.120503652039325
1739209692.1790786;-28.58837851428586
1739209692.1790814;-27.8777449560314
1739209692.1790845;-45.120503652039325
1739209692.1790874;-45.120503652039325
1739209692.1790905;-38.13080360867914
1739209692.1790934;-38.13080360867914
1739209692.1790965;-45.120503652039325
1739209692.1790993;-45.120503652039325
1739209692.1791024;-45.120503652039325
1739209692.1791053;-45.120503652039325
1739209692.1791084;-45.120503652039325
1739209692.1791112;-45.120503652039325
1739209692.1791143;-38.13080360867914
1739209692.1791172;-35.57807855764607
1739209692.1791203;-38.13080360867914
1739209692.1791232;-35.57807855764607
1739209692.1791263;-38.13080360867914
1739209692.1791291;-35.57807855764607
1739209692.1791322;-38.13080360867914
1739209692.179135;-45.120503652039325
1739209692.1791382;-45.120503652039325
1739209692.179141;-45.120503652039325
1739209692.1791441;-35.57807855764607
1739209692.179147;-45.120503652039325
1739209692.17915;-38.13080360867914
1739209692.179153;-32.816014438256545
1739209692.179156;-35.57807855764607
1739209692.1791592;-45.120503652039325
1739209692.179162;-45.120503652039325
1739209692.1791651;-32.816014438256545
1739209692.179168;-45.120503652039325
1739209692.179171;-45.120503652039325
1739209692.179174;-45.120503652039325
1739209692.179177;-45.120503652039325
1739209692.17918;-45.120503652039325
1739209692.179183;-45.120503652039325
1739209692.1791859;-45.120503652039325
1739209692.179189;-38.13080360867914
1739209692.1791918;-33.981070128970906
1739209692.179195;-45.120503652039325
1739209692.1791978;-33.981070128970906
1739209692.179201;-32.816014438256545
1739209692.1792037;-45.120503652039325
1739209692.1792068;-38.13080360867914
1739209692.1792097;-38.13080360867914
1739209692.1792128;-32.816014438256545
1739209692.1792157;-45.120503652039325
1739209692.1792188;-45.120503652039325
1739209692.1792216;-38.13080360867914
1739209692.1792247;-45.120503652039325
1739209692.1792276;-38.13080360867914
1739209692.1792307;-45.120503652039325
1739209692.1792336;-45.120503652039325
1739209692.1792367;-33.981070128970906
1739209692.1792395;-33.981070128970906
1739209692.1792426;-45.120503652039325
1739209692.1792457;-38.13080360867914
1739209692.1792486;-32.816014438256545
1739209692.1792517;-38.13080360867914
1739209692.1792545;-45.120503652039325
1739209692.1792576;-45.120503652039325
1739209692.1792605;-45.120503652039325
1739209692.1792636;-45.120503652039325
1739209692.1792665;-45.120503652039325
1739209692.1792696;-38.13080360867914
1739209692.1792724;-35.57807855764607
1739209692.1792755;-45.120503652039325
1739209692.1792784;-45.120503652039325
1739209692.1792815;-38.13080360867914
1739209692.1792843;-38.13080360867914
1739209692.1792874;-38.13080360867914
1739209692.1792903;-45.120503652039325
1739209692.1792934;-33.981070128970906
1739209692.1792963;-32.816014438256545
1739209692.1792994;-38.13080360867914
1739209692.1793022;-38.13080360867914
1739209692.1793053;-38.13080360867914
1739209692.1793082;-38.13080360867914
1739209692.1793113;-45.120503652039325
1739209692.1793141;-45.120503652039325
1739209692.1793172;-45.120503652039325
1739209692.17932;-45.120503652039325
1739209692.1793232;-38.13080360867914
1739209692.179326;-45.120503652039325
1739209692.1793292;-45.120503652039325
1739209692.179332;-38.13080360867914
1739209692.179335;-38.13080360867914
1739209692.1793382;-45.120503652039325
1739209692.179341;-45.120503652039325
1739209692.1793442;-45.120503652039325
1739209692.179347;-38.13080360867914
1739209692.1793501;-38.13080360867914
1739209692.179353;-45.120503652039325
1739209692.179356;-45.120503652039325
1739209692.179359;-45.120503652039325
1739209692.179362;-45.120503652039325
1739209692.179365;-45.120503652039325
1739209692.179368;-38.13080360867914
1739209692.1793709;-38.13080360867914
1739209692.179374;-45.120503652039325
1739209692.1793768;-38.13080360867914
1739209692.17938;-38.13080360867914
1739209692.1793828;-38.13080360867914
1739209692.179386;-45.120503652039325
1739209692.1793888;-38.13080360867914
1739209692.1793919;-45.120503652039325
1739209692.1793947;-33.981070128970906
1739209692.1793978;-45.120503652039325
1739209692.1794007;-45.120503652039325
1739209692.1794038;-45.120503652039325
1739209692.1794066;-45.120503652039325
1739209692.1794097;-45.120503652039325
1739209692.1794126;-38.13080360867914
1739209692.1794157;-35.57807855764607
1739209692.1794186;-31.141103565318915
1739209692.1794217;-38.13080360867914
1739209692.1794248;-38.13080360867914
1739209692.1794276;-35.57807855764607
1739209692.1794307;-45.120503652039325
1739209692.1794336;-45.120503652039325
1739209692.1794367;-38.13080360867914
1739209692.1794395;-35.57807855764607
1739209692.1794426;-38.13080360867914
1739209692.1794455;-45.120503652039325
1739209692.1794486;-38.13080360867914
1739209692.1794515;-35.57807855764607
1739209692.1794546;-38.13080360867914
1739209692.1794574;-38.13080360867914
1739209692.1794605;-45.120503652039325
1739209692.1794634;-45.120503652039325
1739209692.1794665;-33.981070128970906
1739209692.1794693;-45.120503652039325
1739209692.1794724;-38.13080360867914
1739209692.1794753;-38.13080360867914
1739209692.1794784;-38.13080360867914
1739209692.1794813;-38.13080360867914
1739209692.1794844;-45.120503652039325
1739209692.1794872;-45.120503652039325
1739209692.1794903;-38.13080360867914
1739209692.1794932;-38.13080360867914
1739209692.1794963;-45.120503652039325
1739209692.1794991;-45.120503652039325
1739209692.1795022;-38.13080360867914
1739209692.179505;-38.13080360867914
1739209692.1795082;-38.13080360867914
1739209692.179511;-45.120503652039325
1739209692.1795142;-38.13080360867914
1739209692.1795173;-38.13080360867914
1739209692.1795201;-38.13080360867914
1739209692.1795232;-45.120503652039325
1739209692.179526;-45.120503652039325
1739209692.1795292;-45.120503652039325
1739209692.179532;-38.13080360867914
1739209692.1795352;-45.120503652039325
1739209692.179538;-28.992665084841942
1739209692.179541;-32.816014438256545
1739209692.179544;-45.120503652039325
1739209692.179547;-45.120503652039325
1739209692.17955;-35.57807855764607
1739209692.179553;-38.13080360867914
1739209692.179556;-45.120503652039325
1739209692.179559;-38.13080360867914
1739209692.1795619;-38.13080360867914
1739209692.179565;-38.13080360867914
1739209692.1795678;-45.120503652039325
1739209692.179571;-45.120503652039325
1739209692.1795738;-38.13080360867914
1739209692.1795769;-45.120503652039325
1739209692.1795797;-45.120503652039325
1739209692.1795828;-45.120503652039325
1739209692.1795857;-30.49652367304973
1739209692.1795888;-32.816014438256545
1739209692.1795917;-45.120503652039325
1739209692.1795948;-38.13080360867914
1739209692.1795976;-35.57807855764607
1739209692.1796007;-38.13080360867914
1739209692.1796038;-38.13080360867914
1739209692.1796067;-38.13080360867914
1739209692.1796098;-45.120503652039325
1739209692.1796126;-45.120503652039325
1739209692.1796157;-38.13080360867914
1739209692.1796186;-31.141103565318893
1739209692.1796217;-38.13080360867914
1739209692.1796246;-45.120503652039325
1739209692.1796277;-45.120503652039325
1739209692.1796305;-38.13080360867914
1739209692.1796336;-38.13080360867914
1739209692.1796365;-45.120503652039325
1739209692.1796396;-38.13080360867914
1739209692.1796424;-45.120503652039325
1739209692.1796455;-45.120503652039325
1739209692.1796484;-45.120503652039325
1739209692.1796515;-38.13080360867914
1739209692.1796544;-38.13080360867914
1739209692.1796575;-30.49652367304973
1739209692.1796603;-30.49652367304973
1739209692.1796634;-38.13080360867914
1739209692.1796663;-38.13080360867914
1739209692.1796694;-38.13080360867914
1739209692.1796722;-35.57807855764607
1739209692.1796753;-45.120503652039325
1739209692.1796782;-45.120503652039325
1739209692.1796813;-45.120503652039325
1739209692.1796842;-38.13080360867914
1739209692.1796873;-45.120503652039325
1739209692.1796901;-38.13080360867914
1739209692.1796932;-45.120503652039325
1739209692.1796963;-38.13080360867914
1739209692.1796992;-38.13080360867914
1739209692.1797023;-45.120503652039325
1739209692.1797051;-35.57807855764607
1739209692.1797082;-35.57807855764607
1739209692.179711;-45.120503652039325
1739209692.1797142;-45.120503652039325
1739209692.179717;-45.120503652039325
1739209692.1797202;-45.120503652039325
1739209692.179723;-33.981070128970906
1739209692.1797261;-38.13080360867914
1739209692.179729;-45.120503652039325
1739209692.179732;-45.120503652039325
1739209692.179735;-45.120503652039325
1739209692.179738;-45.120503652039325
1739209692.179741;-38.13080360867914
1739209692.179744;-38.13080360867914
1739209692.1797469;-45.120503652039325
1739209692.17975;-32.816014438256545
1739209692.1797528;-45.120503652039325
1739209692.179756;-45.120503652039325
1739209692.1797588;-45.120503652039325
1739209692.179762;-38.13080360867914
1739209692.1797647;-45.120503652039325
1739209692.1797678;-45.120503652039325
1739209692.1797707;-35.57807855764607
1739209692.1797738;-38.13080360867914
1739209692.1797767;-38.13080360867914
1739209692.1797798;-35.57807855764607
1739209692.1797829;-38.13080360867914
1739209692.1797857;-35.57807855764607
1739209692.1797888;-38.13080360867914
1739209692.1797917;-38.13080360867914
1739209692.1797948;-45.120503652039325
1739209692.1797976;-45.120503652039325
1739209692.1798007;-45.120503652039325
1739209692.1798036;-45.120503652039325
1739209692.1798067;-45.120503652039325
1739209692.1798096;-45.120503652039325
1739209692.1798127;-45.120503652039325
1739209692.1798155;-38.13080360867914
1739209692.1798186;-35.57807855764607
1739209692.1798215;-38.13080360867914
1739209692.1798246;-35.57807855764607
1739209692.1798275;-38.13080360867914
1739209692.1798306;-35.57807855764607
1739209692.1798334;-35.57807855764607
1739209692.1798365;-35.57807855764607
1739209692.1798394;-45.120503652039325
1739209692.1798425;-45.120503652039325
1739209692.1798453;-35.57807855764607
1739209692.1798484;-38.13080360867914
1739209692.1798513;-45.120503652039325
1739209692.1798544;-38.13080360867914
1739209692.1798573;-35.57807855764607
1739209692.1798604;-45.120503652039325
1739209692.1798632;-45.120503652039325
1739209692.1798663;-45.120503652039325
1739209692.1798692;-38.13080360867914
1739209692.1798723;-45.120503652039325
1739209692.1798751;-45.120503652039325
1739209692.1798782;-45.120503652039325
1739209692.179881;-45.120503652039325
1739209692.1798842;-33.981070128970906
1739209692.179887;-45.120503652039325
1739209692.1798902;-45.120503652039325
1739209692.179893;-35.57807855764607
1739209692.179896;-45.120503652039325
1739209692.179899;-38.13080360867914
1739209692.179902;-31.141103565318915
1739209692.179905;-32.816014438256545
1739209692.179908;-38.13080360867914
1739209692.179911;-45.120503652039325
1739209692.179914;-38.13080360867914
1739209692.1799169;-33.981070128970906
1739209692.17992;-45.120503652039325
1739209692.1799228;-45.120503652039325
1739209692.179926;-38.13080360867914
1739209692.1799288;-45.120503652039325
1739209692.1799319;-38.13080360867914
1739209692.1799347;-45.120503652039325
1739209692.1799376;-38.13080360867914
1739209692.1799407;-45.120503652039325
1739209692.1799436;-38.13080360867914
1739209692.1799467;-45.120503652039325
1739209692.1799495;-38.13080360867914
1739209692.1799526;-45.120503652039325
1739209692.1799555;-45.120503652039325
1739209692.1799586;-45.120503652039325
1739209692.1799614;-45.120503652039325
1739209692.1799645;-33.981070128970906
1739209692.1799674;-35.57807855764607
1739209692.1799705;-45.120503652039325
1739209692.1799734;-31.141103565318915
1739209692.1799765;-38.13080360867914
1739209692.1799793;-45.120503652039325
1739209692.1799824;-38.13080360867914
1739209692.1799853;-38.13080360867914
1739209692.1799884;-45.120503652039325
1739209692.1799912;-45.120503652039325
1739209692.1799943;-45.120503652039325
1739209692.1799972;-29.438486411369347
1739209692.18;-45.120503652039325
1739209692.1800032;-38.13080360867914
1739209692.180006;-35.57807855764607
1739209692.1800091;-38.13080360867914
1739209692.180012;-38.13080360867914
1739209692.180015;-38.13080360867914
1739209692.180018;-38.13080360867914
1739209692.180021;-31.141103565318915
1739209692.180024;-38.13080360867914
1739209692.180027;-45.120503652039325
1739209692.1800299;-38.13080360867914
1739209692.180033;-33.981070128970906
1739209692.1800358;-45.120503652039325
1739209692.180039;-45.120503652039325
1739209692.1800418;-45.120503652039325
1739209692.180045;-38.13080360867914
1739209692.1800478;-35.57807855764607
1739209692.1800508;-38.13080360867914
1739209692.1800537;-45.120503652039325
1739209692.1800568;-45.120503652039325
1739209692.1800597;-38.13080360867914
1739209692.1800628;-38.13080360867914
1739209692.1800656;-45.120503652039325
1739209692.1800685;-45.120503652039325
1739209692.1800716;-38.13080360867914
1739209692.1800745;-38.13080360867914
1739209692.1800776;-45.120503652039325
1739209692.1800804;-45.120503652039325
1739209692.1800835;-32.816014438256545
1739209692.1800864;-38.13080360867914
1739209692.1800895;-45.120503652039325
1739209692.1800923;-27.267205301931607
1739209692.1800954;-33.981070128970906
1739209692.1800983;-45.120503652039325
1739209692.1801014;-45.120503652039325
1739209692.1801043;-33.981070128970906
1739209692.1801074;-38.13080360867914
1739209692.1801102;-45.120503652039325
1739209692.1801133;-45.120503652039325
1739209692.1801162;-38.13080360867914
1739209692.1801193;-45.120503652039325
1739209692.1801221;-38.13080360867914
1739209692.1801252;-45.120503652039325
1739209692.180128;-38.13080360867914
1739209692.180131;-32.816014438256545
1739209692.180134;-45.120503652039325
1739209692.180137;-45.120503652039325
1739209692.18014;-31.141103565318915
1739209692.1801429;-33.981070128970906
1739209692.180146;-45.120503652039325
1739209692.1801488;-38.13080360867914
1739209692.180152;-45.120503652039325
1739209692.1801548;-45.120503652039325
1739209692.180158;-38.13080360867914
1739209692.1801608;-45.120503652039325
1739209692.1801639;-45.120503652039325
1739209692.1801667;-45.120503652039325
1739209692.1801698;-45.120503652039325
1739209692.1801727;-45.120503652039325
1739209692.1801758;-45.120503652039325
1739209692.1801786;-35.57807855764607
1739209692.1801817;-45.120503652039325
1739209692.1801846;-45.120503652039325
1739209692.1801877;-38.13080360867914
1739209692.1801906;-38.13080360867914
1739209692.1801934;-38.13080360867914
1739209692.1801965;-35.57807855764607
1739209692.1801994;-45.120503652039325
1739209692.1802025;-45.120503652039325
1739209692.1802053;-38.13080360867914
1739209692.1802084;-35.57807855764607
1739209692.1802113;-35.57807855764607
1739209692.1802144;-33.981070128970906
1739209692.1802173;-45.120503652039325
1739209692.1802204;-45.120503652039325
1739209692.1802232;-38.13080360867914
1739209692.1802263;-38.13080360867914
1739209692.1802292;-45.120503652039325
1739209692.1802323;-45.120503652039325
1739209692.1802351;-38.13080360867914
1739209692.1802382;-45.120503652039325
1739209692.180241;-33.981070128970906
1739209692.1802442;-35.57807855764607
1739209692.180247;-45.120503652039325
1739209692.1802502;-45.120503652039325
1739209692.180253;-38.13080360867914
1739209692.180256;-38.13080360867914
1739209692.180259;-33.981070128970906
1739209692.1802619;-32.816014438256545
1739209692.180265;-45.120503652039325
1739209692.1802678;-38.13080360867914
1739209692.180271;-33.981070128970906
1739209692.1802738;-38.13080360867914
1739209692.1802769;-45.120503652039325
1739209692.1802797;-38.13080360867914
1739209692.1802828;-45.120503652039325
1739209692.1802857;-45.120503652039325
1739209692.1802888;-45.120503652039325
1739209692.1802917;-45.120503652039325
1739209692.1802948;-45.120503652039325
1739209692.1802976;-38.13080360867914
1739209692.1803007;-38.13080360867914
1739209692.1803036;-45.120503652039325
1739209692.1803067;-38.13080360867914
1739209692.1803095;-45.120503652039325
1739209692.1803126;-38.13080360867914
1739209692.1803155;-32.816014438256545
1739209692.1803184;-45.120503652039325
1739209692.1803215;-45.120503652039325
1739209692.1803243;-35.57807855764607
1739209692.1803274;-38.13080360867914
1739209692.1803303;-38.13080360867914
1739209692.1803334;-45.120503652039325
1739209692.1803362;-38.13080360867914
1739209692.1803393;-38.13080360867914
1739209692.1803422;-45.120503652039325
1739209692.1803453;-38.13080360867914
1739209692.1803482;-38.13080360867914
1739209692.1803513;-33.981070128970906
1739209692.180354;-45.120503652039325
1739209692.1803572;-38.13080360867914
1739209692.18036;-33.981070128970906
1739209692.1803632;-45.120503652039325
1739209692.180366;-38.13080360867914
1739209692.1803691;-38.13080360867914
1739209692.180372;-33.981070128970906
1739209692.180375;-45.120503652039325
1739209692.180378;-33.981070128970906
1739209692.1803808;-32.816014438256545
1739209692.180384;-45.120503652039325
1739209692.1803868;-38.13080360867914
1739209692.18039;-38.13080360867914
1739209692.1803927;-38.13080360867914
1739209692.1803958;-38.13080360867914
1739209692.1803987;-45.120503652039325
1739209692.1804018;-33.981070128970906
1739209692.1804047;-32.816014438256545
1739209692.1804078;-38.13080360867914
1739209692.1804106;-45.120503652039325
1739209692.1804137;-38.13080360867914
1739209692.1804166;-33.981070128970906
1739209692.1804197;-38.13080360867914
1739209692.1804225;-45.120503652039325
1739209692.1804256;-38.13080360867914
1739209692.1804285;-35.57807855764607
1739209692.1804316;-38.13080360867914
1739209692.1804345;-45.120503652039325
1739209692.1804376;-38.13080360867914
1739209692.1804404;-45.120503652039325
1739209692.1804433;-45.120503652039325
1739209692.1804464;-45.120503652039325
1739209692.1804492;-45.120503652039325
1739209692.1804523;-38.13080360867914
1739209692.1804552;-33.981070128970906
1739209692.1804583;-45.120503652039325
1739209692.1804612;-45.120503652039325
1739209692.1804643;-38.13080360867914
1739209692.1804671;-45.120503652039325
1739209692.1804702;-45.120503652039325
1739209692.180473;-38.13080360867914
1739209692.1804762;-38.13080360867914
1739209692.180479;-31.141103565318915
1739209692.1804821;-45.120503652039325
1739209692.180485;-38.13080360867914
1739209692.180488;-38.13080360867914
1739209692.180491;-38.13080360867914
1739209692.180494;-38.13080360867914
1739209692.180497;-38.13080360867914
1739209692.1805;-33.981070128970906
1739209692.180503;-30.49652367304973
1739209692.180506;-38.13080360867914
1739209692.1805089;-38.13080360867914
1739209692.1805117;-38.13080360867914
1739209692.1805148;-38.13080360867914
1739209692.1805177;-38.13080360867914
1739209692.1805208;-45.120503652039325
1739209692.1805236;-45.120503652039325
1739209692.1805267;-38.13080360867914
1739209692.1805296;-32.816014438256545
1739209692.1805327;-45.120503652039325
