CAN Message; 0x1b8:000068a76e958437
1739209653.2340486;-38.13080360867914
1739209653.234051;-35.57807855764607
1739209653.2340531;-45.120503652039325
1739209653.2340553;-45.120503652039325
1739209653.2340574;-32.816014438256545
1739209653.2340596;-38.13080360867914
1739209653.2340617;-45.120503652039325
1739209653.2340639;-45.120503652039325
1739209653.234066;-45.120503652039325
1739209653.2340684;-38.13080360867914
1739209653.2340705;-38.13080360867914
1739209653.2340727;-33.981070128970906
1739209653.2340748;-27.267205301931607
1739209653.234077;-38.13080360867914
1739209653.2340791;-45.120503652039325
1739209653.2340813;-33.981070128970906
1739209653.2340834;-33.981070128970906
1739209653.2340858;-45.120503652039325
1739209653.234088;-38.13080360867914
1739209653.23409;-38.13080360867914
1739209653.2340922;-33.981070128970906
1739209653.2340944;-45.120503652039325
1739209653.2340965;-38.13080360867914
1739209653.2340987;-33.981070128970906
1739209653.2341008;-45.120503652039325
1739209653.2341032;-45.120503652039325
1739209653.2341053;-38.13080360867914
1739209653.2341075;-38.13080360867914
1739209653.2341096;-45.120503652039325
1739209653.2341118;-45.120503652039325
1739209653.234114;-45.120503652039325
1739209653.234116;-35.57807855764607
1739209653.2341182;-45.120503652039325
1739209653.2341206;-45.120503652039325
1739209653.2341228;-38.13080360867914
1739209653.234125;-35.57807855764607
1739209653.234127;-31.141103565318915
1739209653.2341292;-45.120503652039325
1739209653.2341313;-38.13080360867914
1739209653.2341335;-35.57807855764607
1739209653.2341356;-33.981070128970906
1739209653.234138;-38.13080360867914
1739209653.2341402;-35.57807855764607
1739209653.2341423;-45.120503652039325
1739209653.2341444;-31.14110356531892
1739209653.2341466;-38.13080360867914
1739209653.2341487;-45.120503652039325
1739209653.234151;-31.141103565318893
1739209653.234153;-38.13080360867914
1739209653.2341554;-45.120503652039325
1739209653.2341576;-38.13080360867914
1739209653.2341597;-35.57807855764607
1739209653.2341619;-28.58837851428586
1739209653.234164;-45.120503652039325
1739209653.2341661;-33.981070128970906
1739209653.2341683;-35.57807855764607
1739209653.2341704;-38.13080360867914
1739209653.2341728;-45.120503652039325
1739209653.234175;-45.120503652039325
1739209653.234177;-45.120503652039325
1739209653.2341793;-38.13080360867914
1739209653.2341814;-38.13080360867914
1739209653.2341835;-45.120503652039325
1739209653.2341857;-38.13080360867914
1739209653.2341878;-38.13080360867914
1739209653.2341902;-45.120503652039325
1739209653.2341924;-45.120503652039325
1739209653.2341945;-45.120503652039325
1739209653.2341967;-33.981070128970906
1739209653.2341988;-45.120503652039325
1739209653.234201;-38.13080360867914
1739209653.234203;-38.13080360867914
1739209653.2342052;-35.57807855764607
1739209653.2342076;-45.120503652039325
1739209653.2342098;-38.13080360867914
1739209653.234212;-33.981070128970906
1739209653.234214;-45.120503652039325
1739209653.2342162;-45.120503652039325
1739209653.2342184;-38.13080360867914
1739209653.2342205;-35.57807855764607
1739209653.2342227;-33.981070128970906
1739209653.234225;-45.120503652039325
1739209653.2342272;-45.120503652039325
1739209653.2342293;-38.13080360867914
1739209653.2342315;-33.981070128970906
1739209653.2342336;-45.120503652039325
1739209653.2344499;-45.120503652039325
1739209653.2344508;-45.120503652039325
1739209653.2344518;-45.120503652039325
1739209653.2344527;-45.120503652039325
1739209653.234454;-38.13080360867914
1739209653.2344549;-35.57807855764607
1739209653.2344558;-45.120503652039325
1739209653.2344568;-45.120503652039325
1739209653.234458;-38.13080360867914
1739209653.234459;-38.13080360867914
1739209653.2344599;-45.120503652039325
1739209653.2344608;-38.13080360867914
1739209653.234462;-38.13080360867914
1739209653.234463;-45.120503652039325
1739209653.234464;-45.120503652039325
1739209653.234465;-45.120503652039325
1739209653.234466;-38.13080360867914
1739209653.234467;-38.13080360867914
1739209653.234468;-45.120503652039325
1739209653.234469;-38.13080360867914
1739209653.2344701;-35.57807855764607
1739209653.234471;-38.13080360867914
1739209653.234472;-45.120503652039325
1739209653.234473;-38.13080360867914
1739209653.234474;-38.13080360867914
1739209653.2344751;-45.120503652039325
1739209653.234476;-45.120503652039325
1739209653.234477;-45.120503652039325
1739209653.234478;-32.816014438256545
1739209653.2344792;-38.13080360867914
1739209653.2344801;-38.13080360867914
1739209653.234481;-45.120503652039325
1739209653.234482;-38.13080360867914
1739209653.2344832;-38.13080360867914
1739209653.2344842;-45.120503652039325
1739209653.2344851;-38.13080360867914
1739209653.234486;-45.120503652039325
1739209653.2344873;-45.120503652039325
1739209653.2344882;-45.120503652039325
1739209653.2344892;-38.13080360867914
1739209653.2344902;-32.816014438256545
1739209653.2344913;-45.120503652039325
1739209653.2344923;-38.13080360867914
1739209653.2344933;-45.120503652039325
1739209653.2344942;-38.13080360867914
1739209653.2344952;-38.13080360867914
1739209653.2344964;-35.57807855764607
1739209653.2344973;-45.120503652039325
1739209653.2344983;-45.120503652039325
1739209653.2344992;-45.120503652039325
1739209653.2345004;-38.13080360867914
1739209653.2345014;-30.49652367304973
1739209653.2345023;-38.13080360867914
1739209653.2345033;-38.13080360867914
1739209653.2345045;-45.120503652039325
1739209653.2345054;-45.120503652039325
1739209653.2345064;-45.120503652039325
1739209653.2345073;-38.13080360867914
1739209653.2345085;-38.13080360867914
1739209653.2345095;-45.120503652039325
1739209653.2345104;-38.13080360867914
1739209653.2345114;-38.13080360867914
1739209653.2345123;-38.13080360867914
1739209653.2345135;-45.120503652039325
1739209653.2345145;-38.13080360867914
1739209653.2345154;-38.13080360867914
1739209653.2345164;-45.120503652039325
1739209653.2345176;-38.13080360867914
1739209653.2345185;-45.120503652039325
1739209653.2345195;-45.120503652039325
1739209653.2345204;-45.120503652039325
1739209653.2345216;-45.120503652039325
1739209653.2345226;-45.120503652039325
1739209653.2345235;-45.120503652039325
1739209653.2345245;-45.120503652039325
1739209653.2345257;-45.120503652039325
1739209653.2345266;-45.120503652039325
1739209653.2345276;-45.120503652039325
1739209653.2345285;-38.13080360867914
1739209653.2345297;-45.120503652039325
1739209653.2345307;-38.13080360867914
1739209653.2345316;-38.13080360867914
1739209653.2345326;-45.120503652039325
1739209653.2345335;-38.13080360867914
1739209653.2345347;-35.57807855764607
1739209653.2345357;-28.992665084841942
1739209653.2345366;-38.13080360867914
1739209653.2345376;-38.13080360867914
1739209653.2345388;-38.13080360867914
1739209653.2345397;-45.120503652039325
1739209653.2345407;-45.120503652039325
1739209653.2345417;-45.120503652039325
1739209653.2345428;-45.120503652039325
1739209653.2345438;-33.981070128970906
1739209653.2345448;-45.120503652039325
1739209653.2345457;-45.120503652039325
1739209653.234547;-38.13080360867914
1739209653.2345479;-38.13080360867914
1739209653.2345488;-45.120503652039325
1739209653.2345498;-38.13080360867914
1739209653.234551;-33.981070128970906
1739209653.234552;-28.992665084841942
1739209653.2345529;-38.13080360867914
1739209653.2345538;-38.13080360867914
1739209653.2345548;-45.120503652039325
1739209653.234556;-38.13080360867914
1739209653.234557;-45.120503652039325
1739209653.2345579;-45.120503652039325
1739209653.2345588;-38.13080360867914
1739209653.23456;-29.438486411369347
1739209653.234561;-45.120503652039325
1739209653.234562;-45.120503652039325
1739209653.2345629;-45.120503652039325
1739209653.234564;-45.120503652039325
1739209653.234565;-38.13080360867914
1739209653.234566;-45.120503652039325
1739209653.234567;-38.13080360867914
1739209653.234568;-31.141103565318915
1739209653.234569;-45.120503652039325
1739209653.23457;-45.120503652039325
1739209653.234571;-45.120503652039325
1739209653.234572;-38.13080360867914
1739209653.2345731;-45.120503652039325
1739209653.234574;-45.120503652039325
1739209653.234575;-38.13080360867914
1739209653.234576;-33.981070128970906
1739209653.2345772;-45.120503652039325
1739209653.2345781;-45.120503652039325
1739209653.234579;-45.120503652039325
1739209653.23458;-38.13080360867914
1739209653.2345812;-38.13080360867914
1739209653.2345822;-45.120503652039325
1739209653.2345831;-45.120503652039325
1739209653.234584;-26.487275050834725
1739209653.2345853;-38.13080360867914
1739209653.2345862;-33.981070128970906
1739209653.2345872;-45.120503652039325
1739209653.2345881;-33.981070128970906
1739209653.2345893;-45.120503652039325
1739209653.2345903;-33.981070128970906
1739209653.2345912;-38.13080360867914
1739209653.2345922;-29.438486411369347
1739209653.2345932;-38.13080360867914
1739209653.2345943;-38.13080360867914
1739209653.2345953;-45.120503652039325
1739209653.2345963;-38.13080360867914
1739209653.2345972;-35.57807855764607
1739209653.2345984;-45.120503652039325
1739209653.2345994;-45.120503652039325
1739209653.2346003;-28.992665084841942
1739209653.2346013;-33.981070128970906
1739209653.2346025;-38.13080360867914
1739209653.2346034;-35.57807855764607
1739209653.2346044;-33.981070128970906
1739209653.2346053;-45.120503652039325
1739209653.2346065;-38.13080360867914
1739209653.2346075;-45.120503652039325
1739209653.2346084;-38.13080360867914
1739209653.2346094;-38.13080360867914
1739209653.2346106;-45.120503652039325
1739209653.2346115;-45.120503652039325
1739209653.2346125;-38.13080360867914
1739209653.2346134;-38.13080360867914
1739209653.2346144;-38.13080360867914
1739209653.2346156;-45.120503652039325
1739209653.2346165;-33.981070128970906
1739209653.2346175;-31.141103565318893
1739209653.2346184;-45.120503652039325
1739209653.2346196;-45.120503652039325
1739209653.2346206;-45.120503652039325
1739209653.2346215;-45.120503652039325
1739209653.2346225;-38.13080360867914
1739209653.2346237;-45.120503652039325
1739209653.2346246;-38.13080360867914
1739209653.2346256;-45.120503652039325
1739209653.2346265;-38.13080360867914
1739209653.2346277;-38.13080360867914
1739209653.2346287;-33.981070128970906
1739209653.2346296;-45.120503652039325
1739209653.2346306;-38.13080360867914
1739209653.2346315;-38.13080360867914
1739209653.2346327;-45.120503652039325
1739209653.2346337;-45.120503652039325
1739209653.2346346;-38.13080360867914
1739209653.2346356;-38.13080360867914
1739209653.2346368;-45.120503652039325
1739209653.2346377;-33.981070128970906
1739209653.2346387;-38.13080360867914
1739209653.2346396;-45.120503652039325
1739209653.2346408;-45.120503652039325
1739209653.2346418;-45.120503652039325
1739209653.2346427;-38.13080360867914
1739209653.2346437;-38.13080360867914
1739209653.234645;-45.120503652039325
1739209653.2346458;-45.120503652039325
1739209653.2346468;-38.13080360867914
1739209653.2346478;-35.57807855764607
1739209653.234649;-38.13080360867914
1739209653.23465;-45.120503652039325
1739209653.2346509;-38.13080360867914
1739209653.2346518;-35.57807855764607
1739209653.2346528;-38.13080360867914
1739209653.234654;-45.120503652039325
1739209653.234655;-38.13080360867914
1739209653.2346559;-35.57807855764607
1739209653.2346568;-33.981070128970906
1739209653.234658;-32.816014438256545
1739209653.234659;-38.13080360867914
1739209653.23466;-38.13080360867914
1739209653.2346609;-38.13080360867914
1739209653.234662;-45.120503652039325
1739209653.234663;-45.120503652039325
1739209653.234664;-45.120503652039325
1739209653.234665;-38.13080360867914
1739209653.234666;-45.120503652039325
1739209653.234667;-38.13080360867914
1739209653.234668;-35.57807855764607
1739209653.234669;-45.120503652039325
1739209653.2346702;-45.120503652039325
1739209653.234671;-38.13080360867914
1739209653.234672;-32.816014438256545
1739209653.234673;-38.13080360867914
1739209653.234674;-38.13080360867914
1739209653.2346752;-38.13080360867914
1739209653.2346761;-45.120503652039325
1739209653.234677;-38.13080360867914
1739209653.234678;-38.13080360867914
1739209653.2346792;-45.120503652039325
1739209653.2346802;-45.120503652039325
1739209653.2346811;-45.120503652039325
1739209653.234682;-38.13080360867914
1739209653.2346833;-35.57807855764607
1739209653.2346842;-38.13080360867914
1739209653.2346852;-45.120503652039325
1739209653.2346861;-45.120503652039325
1739209653.2346873;-45.120503652039325
1739209653.2346883;-35.57807855764607
1739209653.2346892;-33.981070128970906
1739209653.2346902;-45.120503652039325
1739209653.2346911;-45.120503652039325
1739209653.2346923;-38.13080360867914
1739209653.2346933;-38.13080360867914
1739209653.2346942;-35.57807855764607
1739209653.2346952;-38.13080360867914
1739209653.2346964;-35.57807855764607
1739209653.2346973;-38.13080360867914
1739209653.2346983;-30.49652367304973
1739209653.2346992;-32.816014438256545
1739209653.2347004;-38.13080360867914
1739209653.2347014;-45.120503652039325
1739209653.2347023;-38.13080360867914
1739209653.2347033;-35.57807855764607
1739209653.2347045;-45.120503652039325
1739209653.2347054;-35.57807855764607
1739209653.2347064;-35.57807855764607
1739209653.2347074;-33.981070128970956
1739209653.2347085;-38.13080360867914
1739209653.2347095;-45.120503652039325
1739209653.2347105;-38.13080360867914
1739209653.2347114;-45.120503652039325
1739209653.2347124;-38.13080360867914
1739209653.2347136;-38.13080360867914
1739209653.2347145;-31.141103565318915
1739209653.2347155;-27.267205301931607
1739209653.2347164;-38.13080360867914
1739209653.2347176;-45.120503652039325
1739209653.2347186;-38.13080360867914
1739209653.2347195;-38.13080360867914
1739209653.2347205;-45.120503652039325
1739209653.2347217;-45.120503652039325
1739209653.2347226;-45.120503652039325
1739209653.2347236;-38.13080360867914
1739209653.2347245;-45.120503652039325
1739209653.2347257;-45.120503652039325
1739209653.2347267;-45.120503652039325
1739209653.2347276;-45.120503652039325
1739209653.2347286;-45.120503652039325
1739209653.2347298;-38.13080360867914
1739209653.2347307;-38.13080360867914
1739209653.2347317;-33.981070128970906
1739209653.2347326;-38.13080360867914
1739209653.2347336;-38.13080360867914
1739209653.2347348;-35.57807855764607
1739209653.2347357;-38.13080360867914
1739209653.2347367;-38.13080360867914
1739209653.2347376;-38.13080360867914
1739209653.2347388;-45.120503652039325
1739209653.2347398;-38.13080360867914
1739209653.2347407;-38.13080360867914
1739209653.2347417;-45.120503652039325
1739209653.2347429;-45.120503652039325
1739209653.2347438;-38.13080360867914
1739209653.2347448;-35.57807855764607
1739209653.2347457;-38.13080360867914
1739209653.234747;-38.13080360867914
1739209653.234748;-38.13080360867914
1739209653.2347488;-45.120503652039325
1739209653.2347498;-45.120503652039325
1739209653.2347507;-45.120503652039325
1739209653.234752;-38.13080360867914
1739209653.234753;-35.57807855764607
1739209653.2347538;-38.13080360867914
1739209653.2347548;-45.120503652039325
1739209653.234756;-38.13080360867914
1739209653.234757;-38.13080360867914
1739209653.234758;-38.13080360867914
1739209653.2347589;-45.120503652039325
1739209653.23476;-38.13080360867914
1739209653.234761;-30.49652367304973
1739209653.234762;-38.13080360867914
1739209653.234763;-38.13080360867914
1739209653.234764;-28.58837851428586
1739209653.234765;-31.141103565318893
1739209653.234766;-33.981070128970906
1739209653.234767;-45.120503652039325
1739209653.2347682;-38.13080360867914
1739209653.234769;-38.13080360867914
1739209653.23477;-45.120503652039325
1739209653.234771;-45.120503652039325
1739209653.234772;-33.981070128970906
1739209653.2347732;-38.13080360867914
1739209653.234774;-38.13080360867914
1739209653.234775;-45.120503652039325
1739209653.234776;-45.120503652039325
1739209653.2347772;-31.141103565318893
1739209653.2347782;-38.13080360867914
1739209653.2347791;-45.120503652039325
1739209653.23478;-28.992665084841942
1739209653.2347813;-33.981070128970906
1739209653.2347822;-38.13080360867914
1739209653.2347832;-45.120503652039325
1739209653.2347841;-45.120503652039325
1739209653.2347853;-45.120503652039325
1739209653.2347863;-45.120503652039325
1739209653.2347872;-45.120503652039325
1739209653.2347882;-45.120503652039325
1739209653.2347894;-45.120503652039325
1739209653.2347903;-38.13080360867914
1739209653.2347913;-45.120503652039325
1739209653.2347922;-38.13080360867914
1739209653.2347932;-38.13080360867914
1739209653.2347944;-45.120503652039325
1739209653.2347953;-45.120503652039325
1739209653.2347963;-45.120503652039325
1739209653.2347972;-35.57807855764607
1739209653.2347984;-45.120503652039325
1739209653.2347994;-45.120503652039325
1739209653.2348003;-45.120503652039325
1739209653.2348013;-45.120503652039325
1739209653.2348025;-45.120503652039325
1739209653.2348034;-38.13080360867914
1739209653.2348044;-38.13080360867914
1739209653.2348053;-38.13080360867914
1739209653.2348065;-38.13080360867914
1739209653.2348075;-45.120503652039325
1739209653.2348084;-38.13080360867914
1739209653.2348094;-33.981070128970906
1739209653.2348106;-38.13080360867914
1739209653.2348115;-38.13080360867914
1739209653.2348125;-45.120503652039325
1739209653.2348135;-38.13080360867914
1739209653.2348144;-33.981070128970906
1739209653.2348156;-38.13080360867914
1739209653.2348166;-45.120503652039325
1739209653.2348175;-29.438486411369333
1739209653.2348185;-45.120503652039325
1739209653.2348197;-45.120503652039325
1739209653.2348206;-33.981070128970906
1739209653.2348216;-38.13080360867914
1739209653.2348225;-38.13080360867914
1739209653.2348237;-45.120503652039325
1739209653.2348247;-38.13080360867914
1739209653.2348256;-45.120503652039325
1739209653.2348266;-45.120503652039325
1739209653.2348278;-45.120503652039325
1739209653.2348287;-45.120503652039325
1739209653.2348297;-35.57807855764607
1739209653.2348306;-38.13080360867914
1739209653.2348316;-38.13080360867914
1739209653.2348328;-35.57807855764607
1739209653.2348337;-38.13080360867914
1739209653.2348347;-38.13080360867914
1739209653.2348356;-45.120503652039325
1739209653.2348368;-45.120503652039325
1739209653.2348378;-32.816014438256545
1739209653.2348387;-45.120503652039325
1739209653.2348397;-45.120503652039325
1739209653.2348409;-45.120503652039325
1739209653.2348418;-38.13080360867914
1739209653.2348428;-35.57807855764607
1739209653.2348437;-45.120503652039325
1739209653.234845;-45.120503652039325
1739209653.2348459;-45.120503652039325
1739209653.2348468;-38.13080360867914
1739209653.2348478;-38.13080360867914
1739209653.234849;-38.13080360867914
1739209653.23485;-45.120503652039325
1739209653.234851;-45.120503652039325
1739209653.2348518;-45.120503652039325
1739209653.2348528;-45.120503652039325
1739209653.234854;-38.13080360867914
1739209653.234855;-35.57807855764607
1739209653.234856;-38.13080360867914
1739209653.2348568;-45.120503652039325
1739209653.234858;-32.816014438256545
1739209653.234859;-45.120503652039325
1739209653.23486;-45.120503652039325
1739209653.234861;-38.13080360867914
1739209653.234862;-45.120503652039325
1739209653.234863;-38.13080360867914
1739209653.234864;-45.120503652039325
1739209653.234865;-45.120503652039325
1739209653.2348661;-45.120503652039325
1739209653.234867;-45.120503652039325
1739209653.234868;-45.120503652039325
1739209653.234869;-38.13080360867914
1739209653.2348702;-38.13080360867914
1739209653.2348711;-45.120503652039325
1739209653.234872;-45.120503652039325
1739209653.234873;-38.13080360867914
1739209653.234874;-38.13080360867914
1739209653.2348752;-45.120503652039325
1739209653.2348762;-45.120503652039325
1739209653.234877;-38.13080360867914
1739209653.234878;-28.58837851428586
1739209653.2348793;-31.141103565318915
1739209653.2348802;-45.120503652039325
1739209653.2348812;-38.13080360867914
1739209653.2259533;-35.57807855764607
1739209653.22596;-38.13080360867914
1739209653.2259667;-38.13080360867914
1739209653.2259731;-35.57807855764607
1739209653.2259798;-35.57807855764607
1739209653.2259865;-38.13080360867914
1739209653.2259932;-45.120503652039325
1739209653.2259996;-38.13080360867914
1739209653.2260063;-45.120503652039325
1739209653.226013;-38.13080360867914
1739209653.2260196;-38.13080360867914
1739209653.226026;-45.120503652039325
1739209653.2260327;-45.120503652039325
1739209653.2260394;-32.816014438256545
1739209653.2260458;-45.120503652039325
1739209653.2260525;-45.120503652039325
1739209653.2260592;-45.120503652039325
1739209653.2260659;-38.13080360867914
1739209653.2260723;-38.13080360867914
1739209653.226079;-45.120503652039325
1739209653.2260857;-38.13080360867914
1739209653.2260923;-26.991370085610722
1739209653.2260988;-38.13080360867914
1739209653.2261055;-45.120503652039325
1739209653.2261121;-38.13080360867914
1739209653.2261188;-35.57807855764607
1739209653.2261252;-32.816014438256545
1739209653.226132;-38.13080360867914
1739209653.2261386;-45.120503652039325
1739209653.2261453;-31.141103565318915
1739209653.2261517;-35.57807855764607
1739209653.2261584;-38.13080360867914
1739209653.226165;-45.120503652039325
1739209653.2261717;-38.13080360867914
1739209653.2261782;-35.57807855764607
1739209653.2261848;-45.120503652039325
1739209653.2261915;-45.120503652039325
1739209653.2261982;-38.13080360867914
1739209653.2262046;-45.120503652039325
1739209653.2262113;-45.120503652039325
1739209653.226218;-38.13080360867914
1739209653.2262247;-32.816014438256545
1739209653.226231;-45.120503652039325
1739209653.2262378;-38.13080360867914
1739209653.2262444;-38.13080360867914
1739209653.2262511;-45.120503652039325
1739209653.2262576;-45.120503652039325
1739209653.2262642;-38.13080360867914
1739209653.226271;-35.57807855764607
1739209653.2262774;-31.141103565318915
1739209653.226284;-45.120503652039325
1739209653.2262907;-38.13080360867914
1739209653.2262974;-35.57807855764607
1739209653.2263038;-38.13080360867914
1739209653.2263105;-45.120503652039325
1739209653.2263172;-45.120503652039325
1739209653.2263238;-35.57807855764607
1739209653.2263303;-38.13080360867914
1739209653.226337;-45.120503652039325
1739209653.2263436;-38.13080360867914
1739209653.2263503;-31.141103565318893
1739209653.2263567;-33.981070128970906
1739209653.2263634;-45.120503652039325
1739209653.22637;-45.120503652039325
1739209653.2263768;-38.13080360867914
1739209653.2263832;-38.13080360867914
1739209653.22639;-35.57807855764607
1739209653.2263966;-38.13080360867914
1739209653.2264032;-38.13080360867914
1739209653.2264097;-33.981070128970906
1739209653.2264163;-45.120503652039325
1739209653.226423;-45.120503652039325
1739209653.2264297;-29.438486411369333
1739209653.2264361;-33.981070128970906
1739209653.2264428;-45.120503652039325
1739209653.2264495;-45.120503652039325
1739209653.2264562;-45.120503652039325
1739209653.2264626;-38.13080360867914
1739209653.2264693;-35.57807855764607
1739209653.226476;-45.120503652039325
1739209653.2264826;-38.13080360867914
1739209653.226489;-45.120503652039325
1739209653.2264957;-35.57807855764607
1739209653.2265024;-38.13080360867914
1739209653.226509;-45.120503652039325
1739209653.2265155;-38.13080360867914
1739209653.2265222;-38.13080360867914
1739209653.226529;-38.13080360867914
1739209653.2265353;-45.120503652039325
1739209653.226542;-45.120503652039325
1739209653.2265487;-38.13080360867914
1739209653.2265553;-38.13080360867914
1739209653.2265618;-45.120503652039325
1739209653.2265685;-45.120503652039325
1739209653.2265751;-45.120503652039325
1739209653.2265818;-45.120503652039325
1739209653.2265882;-45.120503652039325
1739209653.226595;-38.13080360867914
1739209653.2266016;-38.13080360867914
1739209653.2266083;-45.120503652039325
1739209653.2266147;-33.981070128970906
1739209653.2266214;-38.13080360867914
1739209653.226628;-38.13080360867914
1739209653.2266347;-38.13080360867914
1739209653.2266412;-45.120503652039325
1739209653.2266479;-45.120503652039325
1739209653.2266545;-45.120503652039325
1739209653.2266612;-33.981070128970906
1739209653.2266676;-35.57807855764607
1739209653.2266743;-38.13080360867914
1739209653.226681;-45.120503652039325
1739209653.2266877;-45.120503652039325
1739209653.226694;-35.57807855764607
1739209653.2267008;-35.57807855764607
1739209653.2267075;-38.13080360867914
1739209653.2267141;-45.120503652039325
1739209653.2267206;-32.816014438256545
1739209653.2267272;-38.13080360867914
1739209653.226734;-33.981070128970906
1739209653.2267406;-33.981070128970906
1739209653.226747;-38.13080360867914
1739209653.2267537;-45.120503652039325
1739209653.2267604;-38.13080360867914
1739209653.2267668;-38.13080360867914
1739209653.2267735;-45.120503652039325
1739209653.2267802;-45.120503652039325
1739209653.2267869;-45.120503652039325
1739209653.2267933;-45.120503652039325
1739209653.2268;-38.13080360867914
1739209653.2268066;-38.13080360867914
1739209653.2268133;-45.120503652039325
1739209653.2268198;-33.981070128970906
1739209653.2268264;-38.13080360867914
1739209653.226833;-45.120503652039325
1739209653.2268398;-38.13080360867914
1739209653.2268462;-38.13080360867914
1739209653.226853;-38.13080360867914
1739209653.2268596;-45.120503652039325
1739209653.2268662;-38.13080360867914
1739209653.2268727;-38.13080360867914
1739209653.2268794;-35.57807855764607
1739209653.226886;-35.57807855764607
1739209653.2268927;-45.120503652039325
1739209653.2268991;-38.13080360867914
1739209653.2269058;-35.57807855764607
1739209653.2269125;-38.13080360867914
1739209653.2269192;-45.120503652039325
1739209653.2269256;-38.13080360867914
1739209653.2269323;-32.816014438256545
1739209653.226939;-33.981070128970906
1739209653.2269456;-45.120503652039325
1739209653.226952;-45.120503652039325
1739209653.2269588;-38.13080360867914
1739209653.2269654;-38.13080360867914
1739209653.226972;-45.120503652039325
1739209653.2269785;-45.120503652039325
1739209653.2269852;-38.13080360867914
1739209653.226992;-45.120503652039325
1739209653.2269983;-31.141103565318915
1739209653.227005;-33.981070128970906
1739209653.2270117;-45.120503652039325
1739209653.2270184;-38.13080360867914
1739209653.2270248;-38.13080360867914
1739209653.2270315;-38.13080360867914
1739209653.2270381;-38.13080360867914
1739209653.2270448;-38.13080360867914
1739209653.2270513;-38.13080360867914
1739209653.227058;-35.57807855764607
1739209653.2270646;-38.13080360867914
1739209653.2270713;-38.13080360867914
1739209653.2270777;-45.120503652039325
1739209653.2270844;-38.13080360867914
1739209653.227091;-32.816014438256545
1739209653.2270977;-38.13080360867914
1739209653.2271042;-38.13080360867914
1739209653.2271109;-35.57807855764607
1739209653.2271175;-35.57807855764607
1739209653.2271242;-35.57807855764607
1739209653.2271307;-38.13080360867914
1739209653.2271373;-35.57807855764607
1739209653.227144;-32.816014438256545
1739209653.2271507;-38.13080360867914
1739209653.227157;-38.13080360867914
1739209653.2271638;-38.13080360867914
1739209653.2271705;-45.120503652039325
1739209653.2271771;-38.13080360867914
1739209653.2271836;-45.120503652039325
1739209653.2271903;-35.57807855764607
1739209653.227197;-33.981070128970906
1739209653.2272036;-38.13080360867914
1739209653.22721;-45.120503652039325
1739209653.2272167;-31.14110356531892
1739209653.2272234;-45.120503652039325
1739209653.22723;-38.13080360867914
1739209653.2272365;-38.13080360867914
1739209653.2272432;-38.13080360867914
1739209653.2272499;-33.981070128970906
1739209653.2272563;-38.13080360867914
1739209653.227263;-38.13080360867914
1739209653.2272696;-28.992665084841942
1739209653.2272763;-38.13080360867914
1739209653.2272828;-45.120503652039325
1739209653.2272894;-45.120503652039325
1739209653.227296;-45.120503652039325
1739209653.2273028;-45.120503652039325
1739209653.2273092;-38.13080360867914
1739209653.227316;-45.120503652039325
1739209653.2273226;-30.49652367304973
1739209653.2273293;-35.57807855764607
1739209653.2273357;-38.13080360867914
1739209653.2273424;-45.120503652039325
1739209653.227349;-45.120503652039325
1739209653.2273557;-38.13080360867914
1739209653.2273622;-38.13080360867914
1739209653.2273688;-45.120503652039325
1739209653.2273755;-45.120503652039325
1739209653.2273822;-45.120503652039325
1739209653.2273886;-38.13080360867914
1739209653.2273953;-38.13080360867914
1739209653.227402;-45.120503652039325
1739209653.2274086;-38.13080360867914
1739209653.227415;-38.13080360867914
1739209653.2274218;-45.120503652039325
1739209653.2274284;-33.981070128970906
1739209653.227435;-38.13080360867914
1739209653.2274415;-45.120503652039325
1739209653.2274482;-45.120503652039325
1739209653.227455;-33.981070128970906
1739209653.2274616;-32.816014438256545
1739209653.227468;-45.120503652039325
1739209653.2274747;-35.57807855764607
1739209653.2274814;-38.13080360867914
1739209653.2274878;-45.120503652039325
1739209653.2274945;-38.13080360867914
1739209653.2275012;-45.120503652039325
1739209653.2275078;-45.120503652039325
1739209653.2275143;-45.120503652039325
1739209653.227521;-45.120503652039325
1739209653.2275276;-38.13080360867914
1739209653.2275343;-33.981070128970906
1739209653.2275407;-38.13080360867914
1739209653.2275474;-38.13080360867914
1739209653.227554;-35.57807855764607
1739209653.2275608;-38.13080360867914
1739209653.2275672;-45.120503652039325
1739209653.2275739;-38.13080360867914
1739209653.2275805;-45.120503652039325
1739209653.2275872;-45.120503652039325
1739209653.2275937;-45.120503652039325
1739209653.2276003;-45.120503652039325
1739209653.227607;-38.13080360867914
1739209653.2276137;-38.13080360867914
1739209653.2276201;-45.120503652039325
1739209653.2276268;-45.120503652039325
1739209653.2276335;-32.816014438256545
1739209653.2276402;-45.120503652039325
1739209653.2276466;-45.120503652039325
1739209653.2276533;-38.13080360867914
1739209653.22766;-35.57807855764607
1739209653.2276666;-35.57807855764607
1739209653.227673;-45.120503652039325
1739209653.2276797;-45.120503652039325
1739209653.2276864;-45.120503652039325
1739209653.227693;-38.13080360867914
1739209653.2276995;-32.816014438256545
1739209653.2277062;-45.120503652039325
1739209653.2277129;-45.120503652039325
1739209653.2277193;-38.13080360867914
1739209653.227726;-38.13080360867914
1739209653.2277327;-38.13080360867914
1739209653.2277393;-32.816014438256545
1739209653.2277458;-45.120503652039325
1739209653.2277524;-45.120503652039325
