CAN Message; 0x1d3:00002e94684b8f3c
1739209775.257303;-45.120503652039325
1739209775.2573066;-38.13080360867914
1739209775.2573102;-38.13080360867914
1739209775.257314;-38.13080360867914
1739209775.2573175;-38.13080360867914
1739209775.2573211;-38.13080360867914
1739209775.257325;-45.120503652039325
1739209775.2573285;-38.13080360867914
1739209775.257332;-38.13080360867914
1739209775.2573357;-38.13080360867914
1739209775.2573395;-45.120503652039325
1739209775.257343;-33.981070128970906
1739209775.2573466;-33.981070128970906
1739209775.2573504;-29.438486411369347
1739209775.257354;-45.120503652039325
1739209775.2573576;-38.13080360867914
1739209775.2573614;-45.120503652039325
1739209775.257365;-38.13080360867914
1739209775.2573686;-45.120503652039325
1739209775.2573724;-45.120503652039325
1739209775.257376;-38.13080360867914
1739209775.2573795;-28.992665084841942
1739209775.2573833;-45.120503652039325
1739209775.257387;-35.57807855764607
1739209775.2573905;-38.13080360867914
1739209775.2573943;-38.13080360867914
1739209775.257398;-38.13080360867914
1739209775.2574015;-38.13080360867914
1739209775.2574053;-38.13080360867914
1739209775.2574089;-38.13080360867914
1739209775.2574124;-45.120503652039325
1739209775.257416;-45.120503652039325
1739209775.2574198;-38.13080360867914
1739209775.2574234;-45.120503652039325
1739209775.257427;-45.120503652039325
1739209775.2574308;-45.120503652039325
1739209775.2574344;-33.981070128970906
1739209775.257438;-32.816014438256545
1739209775.2574418;-38.13080360867914
1739209775.2574453;-38.13080360867914
1739209775.257449;-45.120503652039325
1739209775.2574527;-38.13080360867914
1739209775.2574563;-38.13080360867914
1739209775.2574599;-45.120503652039325
1739209775.2574637;-45.120503652039325
1739209775.2574673;-31.141103565318915
1739209775.2574708;-45.120503652039325
1739209775.2574747;-45.120503652039325
1739209775.2574782;-35.57807855764607
1739209775.2574818;-38.13080360867914
1739209775.2574854;-45.120503652039325
1739209775.2574892;-38.13080360867914
1739209775.2574928;-38.13080360867914
1739209775.2574964;-32.81601443825658
1739209775.2575002;-45.120503652039325
1739209775.2575037;-33.981070128970906
1739209775.2575073;-38.13080360867914
1739209775.2575111;-38.13080360867914
1739209775.2575147;-35.57807855764607
1739209775.2575183;-33.981070128970906
1739209775.257522;-38.13080360867914
1739209775.2575257;-38.13080360867914
1739209775.2575293;-38.13080360867914
1739209775.257533;-45.120503652039325
1739209775.2575366;-38.13080360867914
1739209775.2575402;-38.13080360867914
1739209775.257544;-38.13080360867914
1739209775.2575476;-38.13080360867914
1739209775.2575512;-45.120503652039325
1739209775.2575548;-38.13080360867914
1739209775.2575586;-45.120503652039325
1739209775.2575622;-38.13080360867914
1739209775.2575657;-38.13080360867914
1739209775.2575696;-33.981070128970906
1739209775.2575731;-45.120503652039325
1739209775.2575767;-38.13080360867914
1739209775.2575805;-45.120503652039325
1739209775.257584;-45.120503652039325
1739209775.2575877;-33.981070128970906
1739209775.2575915;-38.13080360867914
1739209775.257595;-45.120503652039325
1739209775.2575986;-45.120503652039325
1739209775.2576025;-35.57807855764607
1739209775.257606;-45.120503652039325
1739209775.2576096;-38.13080360867914
1739209775.2576134;-38.13080360867914
1739209775.257617;-35.57807855764607
1739209775.2576206;-38.13080360867914
1739209775.2576241;-45.120503652039325
1739209775.257628;-45.120503652039325
1739209775.2576315;-38.13080360867914
1739209775.257635;-38.13080360867914
1739209775.257639;-45.120503652039325
1739209775.2576425;-38.13080360867914
1739209775.257646;-45.120503652039325
1739209775.25765;-38.13080360867914
1739209775.2576535;-45.120503652039325
1739209775.257657;-33.981070128970906
1739209775.2576609;-38.13080360867914
1739209775.2576644;-45.120503652039325
1739209775.257668;-38.13080360867914
1739209775.2576718;-35.57807855764607
1739209775.2576754;-30.49652367304973
1739209775.257679;-38.13080360867914
1739209775.2576828;-45.120503652039325
1739209775.2576864;-38.13080360867914
1739209775.25769;-33.981070128970906
1739209775.2576935;-38.13080360867914
1739209775.2576973;-38.13080360867914
1739209775.257701;-38.13080360867914
1739209775.2577045;-45.120503652039325
1739209775.2577083;-35.57807855764607
1739209775.257712;-38.13080360867914
1739209775.2577155;-38.13080360867914
1739209775.2577193;-45.120503652039325
1739209775.2577229;-38.13080360867914
1739209775.2577264;-45.120503652039325
1739209775.2577302;-45.120503652039325
1739209775.2577338;-45.120503652039325
1739209775.2577374;-45.120503652039325
1739209775.2577412;-45.120503652039325
1739209775.2577448;-38.13080360867914
1739209775.2577484;-35.57807855764607
1739209775.2577522;-45.120503652039325
1739209775.2577558;-45.120503652039325
1739209775.2577593;-45.120503652039325
1739209775.2577631;-29.438486411369333
1739209775.2577667;-38.13080360867914
1739209775.2577703;-45.120503652039325
1739209775.2577739;-38.13080360867914
1739209775.2577777;-32.816014438256545
1739209775.2577813;-45.120503652039325
1739209775.2577848;-38.13080360867914
1739209775.2577887;-38.13080360867914
1739209775.2577922;-45.120503652039325
1739209775.2577958;-33.981070128970906
1739209775.2577996;-35.57807855764607
1739209775.2578032;-45.120503652039325
1739209775.2578068;-45.120503652039325
1739209775.2578106;-38.13080360867914
1739209775.2578142;-45.120503652039325
1739209775.2578177;-38.13080360867914
1739209775.2578216;-33.981070128970956
1739209775.2578251;-45.120503652039325
1739209775.2578287;-38.13080360867914
1739209775.2578325;-45.120503652039325
1739209775.257836;-45.120503652039325
1739209775.2578397;-45.120503652039325
1739209775.2578433;-45.120503652039325
1739209775.257847;-45.120503652039325
1739209775.2578506;-28.992665084841942
1739209775.2578542;-38.13080360867914
1739209775.257858;-45.120503652039325
1739209775.2578616;-45.120503652039325
1739209775.2578652;-38.13080360867914
1739209775.257869;-45.120503652039325
1739209775.2578726;-45.120503652039325
1739209775.2578762;-45.120503652039325
1739209775.25788;-33.981070128970906
1739209775.2578835;-38.13080360867914
1739209775.2578871;-38.13080360867914
1739209775.257891;-38.13080360867914
1739209775.2578945;-32.816014438256545
1739209775.257898;-38.13080360867914
1739209775.257902;-45.120503652039325
1739209775.2579055;-45.120503652039325
1739209775.257909;-45.120503652039325
1739209775.2579126;-45.120503652039325
1739209775.2579165;-45.120503652039325
1739209775.25792;-38.13080360867914
1739209775.2579236;-45.120503652039325
1739209775.2579274;-33.981070128970906
1739209775.257931;-45.120503652039325
1739209775.2579346;-38.13080360867914
1739209775.2579384;-33.981070128970906
1739209775.257942;-38.13080360867914
1739209775.2579455;-38.13080360867914
1739209775.2579494;-38.13080360867914
1739209775.257953;-38.13080360867914
1739209775.2579565;-38.13080360867914
1739209775.2579603;-45.120503652039325
1739209775.257964;-45.120503652039325
1739209775.2579675;-35.57807855764607
1739209775.2579713;-38.13080360867914
1739209775.2579749;-45.120503652039325
1739209775.2579784;-38.13080360867914
1739209775.257982;-38.13080360867914
1739209775.2579858;-38.13080360867914
1739209775.2579894;-45.120503652039325
1739209775.257993;-45.120503652039325
1739209775.2579968;-45.120503652039325
1739209775.2580004;-38.13080360867914
1739209775.258004;-45.120503652039325
1739209775.2580078;-38.13080360867914
1739209775.2580113;-45.120503652039325
1739209775.258015;-38.13080360867914
1739209775.2580187;-45.120503652039325
1739209775.2580223;-45.120503652039325
1739209775.258026;-35.57807855764607
1739209775.2580297;-38.13080360867914
1739209775.2580333;-45.120503652039325
1739209775.2580369;-45.120503652039325
1739209775.2580407;-45.120503652039325
1739209775.2580442;-33.981070128970906
1739209775.2580478;-38.13080360867914
1739209775.2580516;-45.120503652039325
1739209775.2580552;-45.120503652039325
1739209775.2580588;-38.13080360867914
1739209775.2580624;-38.13080360867914
1739209775.2580662;-38.13080360867914
1739209775.2580698;-45.120503652039325
1739209775.2580733;-38.13080360867914
1739209775.2580771;-45.120503652039325
1739209775.2580807;-33.981070128970906
1739209775.2580843;-45.120503652039325
1739209775.258088;-38.13080360867914
1739209775.2580917;-38.13080360867914
1739209775.2580953;-38.13080360867914
1739209775.258099;-45.120503652039325
1739209775.2581027;-38.13080360867914
1739209775.2581062;-35.57807855764607
1739209775.25811;-45.120503652039325
1739209775.2581136;-45.120503652039325
1739209775.2581172;-27.267205301931607
1739209775.258121;-38.13080360867914
1739209775.2581246;-45.120503652039325
1739209775.2581282;-45.120503652039325
1739209775.2581317;-33.981070128970906
1739209775.2581356;-45.120503652039325
1739209775.2581391;-45.120503652039325
1739209775.2581427;-45.120503652039325
1739209775.2581465;-38.13080360867914
1739209775.25815;-45.120503652039325
1739209775.2581537;-38.13080360867914
1739209775.2581575;-35.57807855764607
1739209775.258161;-32.816014438256545
1739209775.2581646;-45.120503652039325
1739209775.2581685;-38.13080360867914
1739209775.258172;-32.816014438256545
1739209775.2581756;-31.141103565318943
1739209775.2581794;-38.13080360867914
1739209775.258183;-45.120503652039325
1739209775.2581866;-45.120503652039325
1739209775.2581904;-38.13080360867914
1739209775.258194;-45.120503652039325
1739209775.2581975;-35.57807855764607
1739209775.2582011;-33.981070128970906
1739209775.258205;-32.816014438256545
1739209775.2582085;-38.13080360867914
1739209775.258212;-45.120503652039325
1739209775.258216;-32.816014438256545
1739209775.2582195;-45.120503652039325
1739209775.258223;-45.120503652039325
1739209775.2582269;-38.13080360867914
1739209775.2582304;-35.57807855764607
1739209775.258234;-45.120503652039325
1739209775.2582378;-45.120503652039325
1739209775.2582414;-38.13080360867914
1739209775.258245;-35.57807855764607
1739209775.2582488;-38.13080360867914
1739209775.2582524;-45.120503652039325
1739209775.258256;-45.120503652039325
1739209775.2582598;-38.13080360867914
1739209775.2582633;-45.120503652039325
1739209775.258267;-45.120503652039325
1739209775.2582705;-38.13080360867914
1739209775.2582743;-38.13080360867914
1739209775.258278;-38.13080360867914
1739209775.2582815;-38.13080360867914
1739209775.2582853;-45.120503652039325
1739209775.2582889;-45.120503652039325
1739209775.2582924;-33.981070128970906
1739209775.2582963;-38.13080360867914
1739209775.2582998;-45.120503652039325
1739209775.2583034;-45.120503652039325
1739209775.2583072;-45.120503652039325
1739209775.2583108;-45.120503652039325
1739209775.2583144;-45.120503652039325
1739209775.2583182;-45.120503652039325
1739209775.2583218;-45.120503652039325
1739209775.2583253;-45.120503652039325
1739209775.2583292;-45.120503652039325
1739209775.2583327;-45.120503652039325
1739209775.2583363;-32.816014438256545
1739209775.25834;-45.120503652039325
1739209775.2583437;-45.120503652039325
1739209775.2583473;-38.13080360867914
1739209775.2583508;-45.120503652039325
1739209775.2583547;-33.981070128970906
1739209775.2583582;-38.13080360867914
1739209775.2583618;-45.120503652039325
1739209775.2583656;-45.120503652039325
1739209775.2583692;-38.13080360867914
1739209775.2583728;-38.13080360867914
1739209775.2583766;-38.13080360867914
1739209775.2583802;-38.13080360867914
1739209775.2583838;-45.120503652039325
1739209775.2583876;-45.120503652039325
1739209775.2583911;-45.120503652039325
1739209775.2583947;-45.120503652039325
1739209775.2583985;-45.120503652039325
1739209775.258402;-38.13080360867914
1739209775.2584057;-35.57807855764607
1739209775.2584095;-38.13080360867914
1739209775.258413;-35.57807855764607
1739209775.2584167;-38.13080360867914
1739209775.2584202;-38.13080360867914
1739209775.258424;-38.13080360867914
1739209775.2584276;-38.13080360867914
1739209775.2584312;-38.13080360867914
1739209775.258435;-38.13080360867914
1739209775.2584386;-38.13080360867914
1739209775.2584422;-38.13080360867914
1739209775.258446;-38.13080360867914
1739209775.2584496;-38.13080360867914
1739209775.2584531;-38.13080360867914
1739209775.258457;-45.120503652039325
1739209775.2584605;-45.120503652039325
1739209775.258464;-45.120503652039325
1739209775.258468;-45.120503652039325
1739209775.2584715;-45.120503652039325
1739209775.258475;-45.120503652039325
1739209775.2584789;-45.120503652039325
1739209775.2584825;-38.13080360867914
1739209775.258486;-35.57807855764607
1739209775.2584896;-45.120503652039325
1739209775.2584934;-45.120503652039325
1739209775.258497;-45.120503652039325
1739209775.2585006;-27.267205301931607
1739209775.2585044;-33.981070128970906
1739209775.258508;-45.120503652039325
1739209775.2585115;-38.13080360867914
1739209775.2585154;-32.816014438256545
1739209775.258519;-45.120503652039325
1739209775.2585225;-45.120503652039325
1739209775.2585263;-45.120503652039325
1739209775.25853;-45.120503652039325
1739209775.2585335;-38.13080360867914
1739209775.2585373;-35.57807855764607
1739209775.2585409;-45.120503652039325
1739209775.2585444;-38.13080360867914
1739209775.2585483;-35.57807855764607
1739209775.2585518;-45.120503652039325
1739209775.2585554;-38.13080360867914
1739209775.258559;-35.57807855764607
1739209775.2585628;-45.120503652039325
1739209775.2585664;-38.13080360867914
1739209775.25857;-45.120503652039325
1739209775.2585738;-45.120503652039325
1739209775.2585773;-45.120503652039325
1739209775.258581;-45.120503652039325
1739209775.2585847;-45.120503652039325
1739209775.2585883;-28.992665084841942
1739209775.258592;-31.141103565318915
1739209775.2585957;-38.13080360867914
1739209775.2585993;-38.13080360867914
1739209775.2586029;-38.13080360867914
1739209775.2586067;-45.120503652039325
1739209775.2586102;-45.120503652039325
1739209775.2586138;-38.13080360867914
1739209775.2586176;-32.816014438256545
1739209775.2586212;-45.120503652039325
1739209775.2586248;-45.120503652039325
1739209775.2586284;-45.120503652039325
1739209775.2586322;-45.120503652039325
1739209775.2586358;-45.120503652039325
1739209775.2586393;-45.120503652039325
1739209775.2586432;-38.13080360867914
1739209775.2586467;-38.13080360867914
1739209775.2586503;-45.120503652039325
1739209775.258654;-45.120503652039325
1739209775.2586577;-38.13080360867914
1739209775.2586613;-38.13080360867914
1739209775.258665;-45.120503652039325
1739209775.2586687;-45.120503652039325
1739209775.2586722;-38.13080360867914
1739209775.258676;-38.13080360867914
1739209775.2586796;-33.981070128970906
1739209775.2586832;-45.120503652039325
1739209775.258687;-45.120503652039325
1739209775.2586906;-33.981070128970906
1739209775.2586942;-35.57807855764607
1739209775.258698;-45.120503652039325
1739209775.2587016;-38.13080360867914
1739209775.2587051;-38.13080360867914
1739209775.2587087;-38.13080360867914
1739209775.2587125;-33.981070128970906
1739209775.258716;-45.120503652039325
1739209775.2587197;-45.120503652039325
1739209775.2587235;-45.120503652039325
1739209775.258727;-45.120503652039325
1739209775.2587306;-38.13080360867914
1739209775.2587345;-38.13080360867914
1739209775.258738;-45.120503652039325
1739209775.2587416;-45.120503652039325
1739209775.2587454;-45.120503652039325
1739209775.258749;-45.120503652039325
1739209775.2587526;-45.120503652039325
1739209775.2587564;-45.120503652039325
1739209775.25876;-45.120503652039325
1739209775.2587636;-45.120503652039325
1739209775.2587674;-33.981070128970906
1739209775.258771;-45.120503652039325
1739209775.2587745;-38.13080360867914
1739209775.258778;-38.13080360867914
1739209775.258782;-38.13080360867914
1739209775.2587855;-38.13080360867914
1739209775.258789;-38.13080360867914
1739209775.2587929;-38.13080360867914
1739209775.2587965;-45.120503652039325
1739209775.2588;-38.13080360867914
1739209775.2588038;-38.13080360867914
1739209775.2588074;-45.120503652039325
1739209775.258811;-38.13080360867914
1739209775.2588148;-33.981070128970906
1739209775.2588184;-38.13080360867914
1739209775.258822;-45.120503652039325
1739209775.2588258;-32.816014438256545
1739209775.2588294;-35.57807855764607
1739209775.258833;-45.120503652039325
1739209775.2588367;-38.13080360867914
1739209775.2588403;-31.141103565318915
1739209775.258844;-35.57807855764607
1739209775.2588475;-38.13080360867914
1739209775.2588513;-45.120503652039325
1739209775.2588549;-38.13080360867914
1739209775.2588584;-35.57807855764607
1739209775.2588623;-45.120503652039325
1739209775.2588658;-45.120503652039325
1739209775.2588694;-45.120503652039325
1739209775.2588732;-45.120503652039325
1739209775.2588768;-45.120503652039325
1739209775.2588804;-35.57807855764607
1739209775.2588842;-45.120503652039325
1739209775.2588878;-45.120503652039325
1739209775.2588913;-45.120503652039325
1739209775.2588952;-45.120503652039325
1739209775.2588987;-38.13080360867914
1739209775.2589023;-45.120503652039325
1739209775.2589061;-38.13080360867914
1739209775.2589097;-45.120503652039325
1739209775.2589133;-32.816014438256545
1739209775.2589169;-32.816014438256545
1739209775.2589207;-45.120503652039325
1739209775.2589242;-38.13080360867914
1739209775.2589278;-35.57807855764607
1739209775.2589316;-45.120503652039325
1739209775.2589352;-38.13080360867914
1739209775.2589388;-45.120503652039325
1739209775.2589426;-35.57807855764607
1739209775.2589462;-35.57807855764607
1739209775.2589498;-45.120503652039325
1739209775.2589536;-45.120503652039325
1739209775.2589571;-33.981070128970906
1739209775.2589607;-38.13080360867914
1739209775.2589645;-45.120503652039325
1739209775.258968;-38.13080360867914
1739209775.2589717;-45.120503652039325
1739209775.2589755;-35.57807855764607
1739209775.258979;-35.57807855764607
1739209775.2589827;-38.13080360867914
1739209775.2589865;-45.120503652039325
1739209775.25899;-45.120503652039325
1739209775.2589936;-45.120503652039325
1739209775.2589972;-38.13080360867914
1739209775.259001;-45.120503652039325
1739209775.2590046;-35.57807855764607
1739209775.2590082;-38.13080360867914
1739209775.259012;-45.120503652039325
1739209775.2590156;-45.120503652039325
1739209775.2590191;-45.120503652039325
1739209775.259023;-38.13080360867914
1739209775.2590265;-38.13080360867914
1739209775.25903;-38.13080360867914
1739209775.259034;-38.13080360867914
1739209775.2590375;-38.13080360867914
1739209775.259041;-45.120503652039325
1739209775.259045;-45.120503652039325
1739209775.2590485;-38.13080360867914
1739209775.259052;-45.120503652039325
1739209775.2590559;-38.13080360867914
1739209775.2590594;-45.120503652039325
1739209775.259063;-45.120503652039325
1739209775.2590666;-45.120503652039325
1739209775.2590704;-45.120503652039325
1739209775.259074;-45.120503652039325
1739209775.2590775;-45.120503652039325
1739209775.2590814;-38.13080360867914
1739209775.259085;-45.120503652039325
1739209775.2590885;-35.57807855764607
1739209775.2590923;-32.816014438256545
1739209775.259096;-38.13080360867914
1739209775.2590995;-45.120503652039325
1739209775.2591033;-35.57807855764607
1739209775.2591069;-33.981070128970906
1739209775.2591105;-45.120503652039325
1739209775.2591143;-45.120503652039325
1739209775.2591178;-38.13080360867914
1739209775.2591214;-45.120503652039325
1739209775.2591252;-45.120503652039325
1739209775.2591288;-38.13080360867914
1739209775.2591324;-45.120503652039325
1739209775.259136;-32.816014438256545
1739209775.2591398;-38.13080360867914
1739209775.2591434;-45.120503652039325
1739209775.259147;-38.13080360867914
1739209775.2591507;-33.981070128970906
1739209775.2591543;-33.981070128970906
1739209775.259158;-45.120503652039325
1739209775.2591617;-45.120503652039325
1739209775.2591653;-45.120503652039325
1739209775.2591689;-38.13080360867914
1739209775.2591727;-45.120503652039325
1739209775.2591763;-45.120503652039325
1739209775.2591798;-38.13080360867914
1739209775.2591836;-45.120503652039325
1739209775.2591872;-45.120503652039325
1739209775.2591908;-45.120503652039325
1739209775.2591946;-45.120503652039325
1739209775.2591982;-45.120503652039325
1739209775.2592018;-45.120503652039325
1739209775.2592053;-38.13080360867914
1739209775.2592092;-45.120503652039325
1739209775.2592127;-45.120503652039325
1739209775.2592163;-32.816014438256545
1739209775.2592201;-45.120503652039325
1739209775.2592237;-38.13080360867914
1739209775.2592273;-45.120503652039325
1739209775.259231;-38.13080360867914
1739209775.2592347;-45.120503652039325
1739209775.2592382;-33.981070128970906
1739209775.259242;-31.141103565318915
1739209775.2592456;-45.120503652039325
1739209775.2592492;-45.120503652039325
1739209775.259253;-38.13080360867914
1739209775.2592566;-38.13080360867914
1739209775.2592602;-45.120503652039325
1739209775.259264;-33.981070128970906
1739209775.2592676;-38.13080360867914
1739209775.2592711;-45.120503652039325
1739209775.259275;-45.120503652039325
1739209775.2592785;-45.120503652039325
1739209775.259282;-33.981070128970906
1739209775.2592857;-38.13080360867914
1739209775.2592895;-45.120503652039325
1739209775.259293;-38.13080360867914
1739209775.2592967;-38.13080360867914
1739209775.2593005;-33.981070128970906
1739209775.259304;-45.120503652039325
1739209775.2593076;-38.13080360867914
1739209775.2593114;-32.816014438256545
1739209775.259315;-45.120503652039325
1739209775.2593186;-45.120503652039325
1739209775.2593224;-33.981070128970906
1739209775.259326;-38.13080360867914
1739209775.2593296;-33.981070128970906
1739209775.2593334;-45.120503652039325
1739209775.259337;-38.13080360867914
1739209775.2593405;-35.57807855764607
1739209775.2593443;-45.120503652039325
1739209775.259348;-45.120503652039325
1739209775.2593515;-33.981070128970906
1739209775.259355;-38.13080360867914
1739209775.259359;-33.981070128970906
1739209775.2593625;-35.57807855764607
1739209775.259366;-33.981070128970906
1739209775.2593699;-38.13080360867914
1739209775.2593734;-38.13080360867914
1739209775.259377;-45.120503652039325
1739209775.2593808;-38.13080360867914
1739209775.2593844;-32.816014438256545
1739209775.259388;-38.13080360867914
1739209775.2593918;-45.120503652039325
1739209775.2593954;-38.13080360867914
1739209775.259399;-32.816014438256545
1739209775.2594028;-45.120503652039325
1739209775.2594063;-45.120503652039325
1739209775.25941;-38.13080360867914
1739209775.2594137;-45.120503652039325
1739209775.2594173;-38.13080360867914
1739209775.2594209;-45.120503652039325
1739209775.2594244;-45.120503652039325
1739209775.2594283;-38.13080360867914
1739209775.2594318;-35.57807855764607
1739209775.2594354;-45.120503652039325
1739209775.2594392;-33.981070128970906
1739209775.2594428;-32.816014438256545
1739209775.2594464;-38.13080360867914
1739209775.2594502;-38.13080360867914
1739209775.2594538;-38.13080360867914
1739209775.2594573;-38.13080360867914
1739209775.2594612;-38.13080360867914
1739209775.2594647;-38.13080360867914
1739209775.2594683;-38.13080360867914
1739209775.2594721;-38.13080360867914
1739209775.2594757;-45.120503652039325
1739209775.2594793;-45.120503652039325
1739209775.259483;-35.57807855764607
1739209775.2594867;-35.57807855764607
1739209775.2594903;-38.13080360867914
1739209775.2594938;-45.120503652039325
1739209775.2594976;-32.816014438256545
1739209775.2595012;-38.13080360867914
1739209775.2595048;-35.57807855764607
1739209775.2595086;-32.816014438256545
1739209775.2595122;-45.120503652039325
1739209775.2595158;-45.120503652039325
1739209775.2595196;-32.816014438256545
1739209775.2595232;-38.13080360867914
1739209775.2595267;-45.120503652039325
1739209775.2595305;-45.120503652039325
1739209775.2595341;-38.13080360867914
1739209775.2595377;-45.120503652039325
1739209775.2595415;-38.13080360867914
1739209775.259545;-38.13080360867914
1739209775.2595487;-38.13080360867914
1739209775.2595525;-45.120503652039325
1739209775.259556;-45.120503652039325
1739209775.2595596;-38.13080360867914
1739209775.2595632;-45.120503652039325
1739209775.259567;-45.120503652039325
1739209775.2595706;-38.13080360867914
1739209775.2595742;-45.120503652039325
1739209775.259578;-45.120503652039325
1739209775.2595816;-45.120503652039325
1739209775.2595851;-38.13080360867914
1739209775.259589;-45.120503652039325
1739209775.2595925;-30.49652367304973
1739209775.259596;-28.21854285175415
1739209775.2596;-45.120503652039325
1739209775.2596035;-45.120503652039325
1739209775.259607;-35.57807855764607
1739209775.259611;-35.57807855764607
1739209775.2596145;-45.120503652039325
1739209775.259618;-38.13080360867914
1739209775.2596219;-45.120503652039325
1739209775.2596254;-45.120503652039325
1739209775.259629;-45.120503652039325
1739209775.2596328;-45.120503652039325
1739209775.2596364;-45.120503652039325
1739209775.25964;-45.120503652039325
1739209775.2596436;-38.13080360867914
1739209775.2596474;-38.13080360867914
1739209775.259651;-38.13080360867914
1739209775.2596545;-45.120503652039325
1739209775.2596583;-35.57807855764607
1739209775.259662;-45.120503652039325
1739209775.2596655;-38.13080360867914
1739209775.2596693;-38.13080360867914
1739209775.2596729;-45.120503652039325
1739209775.2596765;-38.13080360867914
1739209775.2596803;-35.57807855764607
1739209775.2596838;-26.487275050834715
1739209775.2596874;-38.13080360867914
1739209775.2596912;-45.120503652039325
1739209775.2596948;-35.57807855764607
1739209775.2596984;-35.57807855764607
1739209775.2597022;-45.120503652039325
1739209775.2597058;-38.13080360867914
1739209775.2597094;-45.120503652039325
1739209775.259713;-38.13080360867914
1739209775.2597167;-45.120503652039325
1739209775.2597203;-45.120503652039325
1739209775.259724;-45.120503652039325
1739209775.2597277;-45.120503652039325
1739209775.2597313;-38.13080360867914
1739209775.2597349;-45.120503652039325
1739209775.2597387;-38.13080360867914
1739209775.2597423;-32.816014438256545
1739209775.2597435;-38.13080360867914
1739209775.2597444;-35.57807855764607
1739209775.2597456;-38.13080360867914
1739209775.2597468;-38.13080360867914
1739209775.2597477;-38.13080360867914
1739209775.259749;-38.13080360867914
1739209775.2597501;-45.120503652039325
1739209775.259751;-38.13080360867914
1739209775.2597523;-45.120503652039325
1739209775.2597535;-38.13080360867914
1739209775.2597544;-45.120503652039325
1739209775.2597556;-38.13080360867914
1739209775.2597568;-33.981070128970906
1739209775.2597578;-38.13080360867914
1739209775.259759;-38.13080360867914
1739209775.2597601;-45.120503652039325
1739209775.259761;-35.57807855764607
1739209775.2597623;-38.13080360867914
1739209775.2597635;-38.13080360867914
1739209775.2597644;-45.120503652039325
1739209775.2597656;-35.57807855764607
1739209775.2597668;-35.57807855764607
1739209775.2597678;-38.13080360867914
1739209775.259769;-35.57807855764607
1739209775.2597702;-45.120503652039325
1739209775.259771;-38.13080360867914
1739209775.2597723;-38.13080360867914
1739209775.2597735;-45.120503652039325
1739209775.2597744;-38.13080360867914
1739209775.2597756;-35.57807855764607
1739209775.2597768;-45.120503652039325
1739209775.2597778;-45.120503652039325
1739209775.259779;-38.13080360867914
1739209775.2597802;-32.816014438256545
1739209775.2597811;-38.13080360867914
1739209775.2597823;-38.13080360867914
1739209775.2597835;-38.13080360867914
1739209775.2597845;-38.13080360867914
1739209775.2597857;-38.13080360867914
1739209775.2597868;-45.120503652039325
1739209775.2597878;-35.57807855764607
1739209775.259789;-35.57807855764607
1739209775.2597902;-38.13080360867914
1739209775.2597911;-45.120503652039325
1739209775.2597923;-38.13080360867914
1739209775.2597935;-32.816014438256545
1739209775.2597945;-38.13080360867914
1739209775.2597957;-35.57807855764607
1739209775.2597969;-33.981070128970906
1739209775.2597978;-38.13080360867914
1739209775.259799;-38.13080360867914
1739209775.2598002;-38.13080360867914
1739209775.2598011;-33.981070128970906
1739209775.2598023;-33.981070128970906
1739209775.2598035;-38.13080360867914
1739209775.2598045;-45.120503652039325
1739209775.2598057;-33.981070128970906
1739209775.2598069;-45.120503652039325
1739209775.2598078;-45.120503652039325
1739209775.259809;-45.120503652039325
1739209775.2598102;-45.120503652039325
1739209775.2598112;-45.120503652039325
1739209775.2598124;-45.120503652039325
1739209775.2598135;-38.13080360867914
1739209775.2598145;-33.981070128970906
1739209775.2598157;-38.13080360867914
1739209775.259817;-45.120503652039325
1739209775.2598178;-35.57807855764607
1739209775.259819;-38.13080360867914
1739209775.2598202;-45.120503652039325
1739209775.2598212;-38.13080360867914
1739209775.2598224;-45.120503652039325
1739209775.2598236;-45.120503652039325
1739209775.2598248;-38.13080360867914
1739209775.2598257;-45.120503652039325
1739209775.259827;-45.120503652039325
1739209775.259828;-38.13080360867914
1739209775.259829;-45.120503652039325
1739209775.2598302;-45.120503652039325
1739209775.2598314;-45.120503652039325
1739209775.2598324;-45.120503652039325
1739209775.2598336;-38.13080360867914
1739209775.2598348;-38.13080360867914
1739209775.2598357;-38.13080360867914
1739209775.259837;-38.13080360867914
1739209775.259838;-38.13080360867914
1739209775.259839;-45.120503652039325
1739209775.2598403;-45.120503652039325
1739209775.2598414;-27.267205301931607
1739209775.2598424;-38.13080360867914
1739209775.2598436;-38.13080360867914
1739209775.2598448;-38.13080360867914
1739209775.2598457;-45.120503652039325
1739209775.259847;-45.120503652039325
1739209775.259848;-38.13080360867914
1739209775.259849;-45.120503652039325
1739209775.2598503;-32.81601443825658
1739209775.2598515;-45.120503652039325
1739209775.2598524;-33.981070128970906
1739209775.2598536;-38.13080360867914
1739209775.2598548;-38.13080360867914
1739209775.2598557;-45.120503652039325
1739209775.259857;-38.13080360867914
1739209775.2598581;-38.13080360867914
1739209775.259859;-33.981070128970906
1739209775.2598603;-38.13080360867914
1739209775.2598615;-38.13080360867914
1739209775.2598624;-38.13080360867914
1739209775.2598636;-45.120503652039325
1739209775.2598648;-45.120503652039325
1739209775.2598658;-45.120503652039325
1739209775.259867;-45.120503652039325
1739209775.2598681;-32.816014438256545
1739209775.259869;-38.13080360867914
1739209775.2598703;-38.13080360867914
1739209775.2598715;-45.120503652039325
1739209775.2598724;-38.13080360867914
