CAN Message; 0x62:0cf58b6ada6ddd20
1739209636.10532;-45.120503652039325
1739209636.1053205;-45.120503652039325
1739209636.1053207;-45.120503652039325
1739209636.1053212;-45.120503652039325
1739209636.1053214;-38.13080360867914
1739209636.105322;-38.13080360867914
1739209636.1053221;-45.120503652039325
1739209636.1053226;-45.120503652039325
1739209636.1053228;-38.13080360867914
1739209636.1053233;-33.981070128970906
1739209636.1053236;-38.13080360867914
1739209636.105324;-45.120503652039325
1739209636.1053243;-38.13080360867914
1739209636.1053247;-32.816014438256545
1739209636.105325;-31.141103565318915
1739209636.1053255;-35.57807855764607
1739209636.1053257;-38.13080360867914
1739209636.1053262;-38.13080360867914
1739209636.1053264;-35.57807855764607
1739209636.105327;-35.57807855764607
1739209636.1053271;-35.57807855764607
1739209636.1053276;-38.13080360867914
1739209636.1053278;-33.981070128970956
1739209636.1053283;-33.981070128970906
1739209636.1053286;-33.981070128970906
1739209636.105329;-45.120503652039325
1739209636.1053293;-38.13080360867914
1739209636.1053298;-35.57807855764607
1739209636.10533;-45.120503652039325
1739209636.1053305;-31.141103565318915
1739209636.1053307;-27.267205301931607
1739209636.1053312;-45.120503652039325
1739209636.1053314;-38.13080360867914
1739209636.105332;-45.120503652039325
1739209636.1053321;-45.120503652039325
1739209636.1053326;-38.13080360867914
1739209636.1053329;-38.13080360867914
1739209636.1053333;-45.120503652039325
1739209636.1053336;-31.14110356531892
1739209636.105334;-32.816014438256545
1739209636.1053343;-45.120503652039325
1739209636.1053348;-45.120503652039325
1739209636.105335;-45.120503652039325
1739209636.1053355;-35.57807855764607
1739209636.1053357;-38.13080360867914
1739209636.1053362;-45.120503652039325
1739209636.1053364;-33.981070128970906
1739209636.105337;-45.120503652039325
1739209636.1053371;-45.120503652039325
1739209636.1053376;-35.57807855764607
1739209636.1053379;-45.120503652039325
1739209636.1053383;-38.13080360867914
1739209636.1053386;-35.57807855764607
1739209636.105339;-45.120503652039325
1739209636.1053393;-33.981070128970906
1739209636.1053398;-45.120503652039325
1739209636.10534;-45.120503652039325
1739209636.1053405;-45.120503652039325
1739209636.1053407;-35.57807855764607
1739209636.1053412;-38.13080360867914
1739209636.1053414;-45.120503652039325
1739209636.105342;-45.120503652039325
1739209636.1053421;-38.13080360867914
1739209636.1053426;-45.120503652039325
1739209636.1053429;-38.13080360867914
1739209636.1053433;-35.57807855764607
1739209636.1053436;-45.120503652039325
1739209636.105344;-45.120503652039325
1739209636.1053443;-38.13080360867914
1739209636.1053448;-45.120503652039325
1739209636.105345;-33.981070128970906
1739209636.1053455;-45.120503652039325
1739209636.1053457;-38.13080360867914
1739209636.1053462;-38.13080360867914
1739209636.1053464;-38.13080360867914
1739209636.105347;-38.13080360867914
1739209636.1053472;-45.120503652039325
1739209636.1053476;-45.120503652039325
1739209636.1053479;-45.120503652039325
1739209636.1053483;-45.120503652039325
1739209636.1053486;-38.13080360867914
1739209636.105349;-35.57807855764607
1739209636.1053493;-38.13080360867914
1739209636.1053498;-45.120503652039325
1739209636.10535;-38.13080360867914
1739209636.1053505;-45.120503652039325
1739209636.1053507;-38.13080360867914
1739209636.1053512;-45.120503652039325
1739209636.1053514;-38.13080360867914
1739209636.105352;-45.120503652039325
1739209636.1053522;-38.13080360867914
1739209636.1053526;-38.13080360867914
1739209636.1053529;-38.13080360867914
1739209636.1053534;-38.13080360867914
1739209636.1053536;-38.13080360867914
1739209636.105354;-38.13080360867914
1739209636.1053543;-45.120503652039325
1739209636.1053548;-38.13080360867914
1739209636.105355;-38.13080360867914
1739209636.1053555;-45.120503652039325
1739209636.1053557;-45.120503652039325
1739209636.1053562;-38.13080360867914
1739209636.1053565;-38.13080360867914
1739209636.105357;-38.13080360867914
1739209636.1053572;-38.13080360867914
1739209636.1053576;-45.120503652039325
1739209636.105358;-38.13080360867914
1739209636.1053584;-45.120503652039325
1739209636.1053586;-38.13080360867914
1739209636.105359;-45.120503652039325
1739209636.1053593;-38.13080360867914
1739209636.1053598;-32.816014438256545
1739209636.10536;-45.120503652039325
1739209636.1053605;-38.13080360867914
1739209636.1053607;-38.13080360867914
1739209636.1053612;-32.816014438256545
1739209636.1053615;-38.13080360867914
1739209636.105362;-45.120503652039325
1739209636.1053622;-38.13080360867914
1739209636.1053627;-45.120503652039325
1739209636.105363;-38.13080360867914
1739209636.1053634;-38.13080360867914
1739209636.1053636;-38.13080360867914
1739209636.105364;-45.120503652039325
1739209636.1053643;-38.13080360867914
1739209636.1053648;-35.57807855764607
1739209636.105365;-38.13080360867914
1739209636.1053655;-35.57807855764607
1739209636.1053658;-35.57807855764607
1739209636.1053662;-45.120503652039325
1739209636.1053665;-38.13080360867914
1739209636.105367;-32.816014438256545
1739209636.1053672;-38.13080360867914
1739209636.1053677;-45.120503652039325
1739209636.1053681;-45.120503652039325
1739209636.1053684;-45.120503652039325
1739209636.1053689;-38.13080360867914
1739209636.105369;-38.13080360867914
1739209636.1053696;-45.120503652039325
1739209636.1053698;-45.120503652039325
1739209636.1053703;-33.981070128970906
1739209636.1053705;-45.120503652039325
1739209636.105371;-38.13080360867914
1739209636.1053712;-45.120503652039325
1739209636.1053717;-38.13080360867914
1739209636.105372;-38.13080360867914
1739209636.1053724;-45.120503652039325
1739209636.1053727;-32.816014438256545
1739209636.1053731;-38.13080360867914
1739209636.1053734;-45.120503652039325
1739209636.1053739;-38.13080360867914
1739209636.105374;-26.991370085610736
1739209636.1053746;-35.57807855764607
1739209636.1053748;-45.120503652039325
1739209636.1053753;-45.120503652039325
1739209636.1053755;-38.13080360867914
1739209636.105376;-35.57807855764607
1739209636.1053762;-45.120503652039325
1739209636.1053767;-38.13080360867914
1739209636.105377;-38.13080360867914
1739209636.1053774;-45.120503652039325
1739209636.1053777;-38.13080360867914
1739209636.1053782;-45.120503652039325
1739209636.1053784;-45.120503652039325
1739209636.1053789;-38.13080360867914
1739209636.105379;-38.13080360867914
1739209636.1053796;-45.120503652039325
1739209636.1053798;-28.21854285175415
1739209636.1053803;-31.141103565318893
1739209636.1053805;-45.120503652039325
1739209636.105381;-45.120503652039325
1739209636.1053813;-35.57807855764607
1739209636.1053817;-35.57807855764607
1739209636.105382;-35.57807855764607
1739209636.1053824;-33.981070128970906
1739209636.1053827;-38.13080360867914
1739209636.1053832;-45.120503652039325
1739209636.1053834;-35.57807855764607
1739209636.1053839;-38.13080360867914
1739209636.105384;-45.120503652039325
1739209636.1053846;-45.120503652039325
1739209636.1053848;-35.57807855764607
1739209636.1053853;-45.120503652039325
1739209636.1053855;-45.120503652039325
1739209636.105386;-45.120503652039325
1739209636.1053863;-35.57807855764607
1739209636.1053867;-38.13080360867914
1739209636.105387;-45.120503652039325
1739209636.1053874;-45.120503652039325
1739209636.1053877;-45.120503652039325
1739209636.1053882;-38.13080360867914
1739209636.1053884;-33.981070128970906
1739209636.1053889;-32.816014438256545
1739209636.105389;-38.13080360867914
1739209636.1053896;-45.120503652039325
1739209636.1053898;-38.13080360867914
1739209636.1053903;-32.816014438256545
1739209636.1053905;-45.120503652039325
1739209636.105391;-38.13080360867914
1739209636.1053913;-45.120503652039325
1739209636.1053917;-38.13080360867914
1739209636.105392;-45.120503652039325
1739209636.1053925;-45.120503652039325
1739209636.1053927;-38.13080360867914
1739209636.1053932;-38.13080360867914
1739209636.1053934;-35.57807855764607
1739209636.105394;-38.13080360867914
1739209636.1053941;-32.816014438256545
1739209636.1053946;-27.267205301931607
1739209636.1053948;-45.120503652039325
1739209636.1053953;-45.120503652039325
1739209636.1053956;-38.13080360867914
1739209636.105396;-38.13080360867914
1739209636.1053963;-45.120503652039325
1739209636.1053967;-38.13080360867914
1739209636.105397;-38.13080360867914
1739209636.1053975;-38.13080360867914
1739209636.1053977;-45.120503652039325
1739209636.1053982;-38.13080360867914
1739209636.1053984;-33.981070128970906
1739209636.105399;-33.981070128970906
1739209636.1053991;-38.13080360867914
1739209636.1053996;-45.120503652039325
1739209636.1053998;-33.981070128970906
1739209636.1054003;-33.981070128970906
1739209636.1054006;-45.120503652039325
1739209636.105401;-38.13080360867914
1739209636.1054013;-45.120503652039325
1739209636.1054018;-45.120503652039325
1739209636.105402;-45.120503652039325
1739209636.1054025;-45.120503652039325
1739209636.1054027;-45.120503652039325
1739209636.1054032;-38.13080360867914
1739209636.1054034;-38.13080360867914
1739209636.105404;-45.120503652039325
1739209636.1054041;-45.120503652039325
1739209636.1054046;-38.13080360867914
1739209636.1054049;-45.120503652039325
1739209636.1054053;-45.120503652039325
1739209636.1054056;-35.57807855764607
1739209636.105406;-38.13080360867914
1739209636.1054063;-38.13080360867914
1739209636.1054068;-33.981070128970906
1739209636.105407;-45.120503652039325
1739209636.1054075;-45.120503652039325
1739209636.1054077;-38.13080360867914
1739209636.1054082;-38.13080360867914
1739209636.1054084;-38.13080360867914
1739209636.105409;-33.981070128970906
1739209636.1054091;-38.13080360867914
1739209636.1054096;-45.120503652039325
1739209636.1054099;-45.120503652039325
1739209636.1054103;-35.57807855764607
1739209636.1054106;-33.981070128970906
1739209636.105411;-38.13080360867914
1739209636.1054113;-38.13080360867914
1739209636.1054118;-38.13080360867914
1739209636.105412;-45.120503652039325
1739209636.1054125;-33.981070128970906
1739209636.1054127;-33.981070128970906
1739209636.1054132;-38.13080360867914
1739209636.1054134;-38.13080360867914
1739209636.105414;-38.13080360867914
1739209636.1054142;-35.57807855764607
1739209636.1054146;-45.120503652039325
1739209636.1054149;-45.120503652039325
1739209636.1054153;-38.13080360867914
1739209636.1054156;-35.57807855764607
1739209636.105416;-38.13080360867914
1739209636.1054163;-45.120503652039325
1739209636.1054168;-38.13080360867914
1739209636.105417;-38.13080360867914
1739209636.1054175;-38.13080360867914
1739209636.1054177;-38.13080360867914
1739209636.1054182;-45.120503652039325
1739209636.1054184;-32.816014438256545
1739209636.105419;-33.981070128970906
1739209636.1054192;-35.57807855764607
1739209636.1054196;-38.13080360867914
1739209636.1054199;-32.816014438256545
1739209636.1054204;-38.13080360867914
1739209636.1054206;-38.13080360867914
1739209636.105421;-45.120503652039325
1739209636.1054213;-35.57807855764607
1739209636.1054218;-38.13080360867914
1739209636.105422;-45.120503652039325
1739209636.1054225;-45.120503652039325
1739209636.1054227;-38.13080360867914
1739209636.1054232;-35.57807855764607
1739209636.1054235;-38.13080360867914
1739209636.105424;-45.120503652039325
1739209636.1054242;-45.120503652039325
1739209636.1054246;-38.13080360867914
1739209636.105425;-38.13080360867914
1739209636.1054254;-45.120503652039325
1739209636.1054256;-35.57807855764607
1739209636.105426;-45.120503652039325
1739209636.1054263;-45.120503652039325
1739209636.1054268;-45.120503652039325
1739209636.105427;-45.120503652039325
1739209636.1054275;-45.120503652039325
1739209636.1054277;-45.120503652039325
1739209636.1054282;-38.13080360867914
1739209636.1054285;-35.57807855764607
1739209636.105429;-38.13080360867914
1739209636.1054292;-45.120503652039325
1739209636.1054296;-35.57807855764607
1739209636.10543;-38.13080360867914
1739209636.1054304;-38.13080360867914
1739209636.1054306;-35.57807855764607
1739209636.105431;-38.13080360867914
1739209636.1054313;-45.120503652039325
1739209636.1054318;-38.13080360867914
1739209636.105432;-32.816014438256545
1739209636.1054325;-45.120503652039325
1739209636.1054327;-45.120503652039325
1739209636.1054332;-45.120503652039325
1739209636.1054335;-45.120503652039325
1739209636.105434;-38.13080360867914
1739209636.1054342;-38.13080360867914
1739209636.1054347;-45.120503652039325
1739209636.105435;-45.120503652039325
1739209636.1054354;-38.13080360867914
1739209636.1054356;-45.120503652039325
1739209636.105436;-38.13080360867914
1739209636.1054363;-38.13080360867914
1739209636.1054368;-45.120503652039325
1739209636.105437;-45.120503652039325
1739209636.1054375;-45.120503652039325
1739209636.1054378;-26.035653463252796
1739209636.1054382;-32.816014438256545
1739209636.1054385;-38.13080360867914
1739209636.105439;-38.13080360867914
1739209636.1054392;-35.57807855764607
1739209636.1054397;-38.13080360867914
1739209636.10544;-45.120503652039325
1739209636.1054404;-33.981070128970906
1739209636.1054406;-31.141103565318943
1739209636.105441;-45.120503652039325
1739209636.1054413;-35.57807855764607
1739209636.1054418;-45.120503652039325
1739209636.105442;-45.120503652039325
1739209636.1054425;-38.13080360867914
1739209636.1054428;-38.13080360867914
1739209636.1054432;-38.13080360867914
1739209636.1054435;-31.141103565318893
1739209636.105444;-35.57807855764607
1739209636.1054442;-35.57807855764607
1739209636.1054447;-35.57807855764607
1739209636.105445;-35.57807855764607
1739209636.1054454;-35.57807855764607
1739209636.1054456;-38.13080360867914
1739209636.105446;-38.13080360867914
1739209636.1054463;-38.13080360867914
1739209636.1054468;-45.120503652039325
1739209636.105447;-38.13080360867914
1739209636.1054475;-45.120503652039325
1739209636.1054478;-45.120503652039325
1739209636.1054482;-38.13080360867914
1739209636.1054485;-38.13080360867914
1739209636.105449;-45.120503652039325
1739209636.1054492;-45.120503652039325
1739209636.1054497;-38.13080360867914
1739209636.10545;-45.120503652039325
1739209636.1054504;-38.13080360867914
1739209636.1054506;-45.120503652039325
1739209636.105451;-45.120503652039325
1739209636.1054513;-33.981070128970906
1739209636.1054518;-45.120503652039325
1739209636.105452;-30.49652367304973
1739209636.1054525;-35.57807855764607
1739209636.1054528;-38.13080360867914
1739209636.1054533;-38.13080360867914
1739209636.1054535;-35.57807855764607
1739209636.105454;-38.13080360867914
1739209636.1054542;-38.13080360867914
1739209636.1054547;-35.57807855764607
1739209636.105455;-38.13080360867914
1739209636.1054554;-33.981070128970956
1739209636.1054556;-38.13080360867914
1739209636.105456;-38.13080360867914
1739209636.1054564;-45.120503652039325
1739209636.1054568;-38.13080360867914
1739209636.105457;-45.120503652039325
1739209636.1054575;-45.120503652039325
1739209636.1054578;-33.981070128970906
1739209636.1054583;-30.49652367304973
1739209636.1054585;-35.57807855764607
1739209636.105459;-38.13080360867914
1739209636.1054592;-38.13080360867914
1739209636.1054597;-33.981070128970906
1739209636.1095407;-38.13080360867914
1739209636.1095436;-38.13080360867914
1739209636.1095464;-38.13080360867914
1739209636.109549;-32.816014438256545
1739209636.109552;-38.13080360867914
1739209636.1095548;-45.120503652039325
1739209636.1095574;-45.120503652039325
1739209636.1095603;-38.13080360867914
1739209636.109563;-38.13080360867914
1739209636.109566;-45.120503652039325
1739209636.1095686;-45.120503652039325
1739209636.1095715;-45.120503652039325
1739209636.1095743;-45.120503652039325
1739209636.1095772;-45.120503652039325
1739209636.1095798;-45.120503652039325
1739209636.1095827;-32.816014438256545
1739209636.1095855;-45.120503652039325
1739209636.1095884;-45.120503652039325
1739209636.109591;-45.120503652039325
1739209636.1095939;-27.8777449560314
1739209636.1095967;-30.49652367304973
1739209636.1095996;-45.120503652039325
1739209636.1096022;-38.13080360867914
1739209636.109605;-45.120503652039325
1739209636.109608;-45.120503652039325
1739209636.1096108;-45.120503652039325
1739209636.1096134;-35.57807855764607
1739209636.1096163;-35.57807855764607
1739209636.1096191;-38.13080360867914
1739209636.109622;-35.57807855764607
1739209636.1096246;-45.120503652039325
1739209636.1096275;-38.13080360867914
1739209636.1096303;-45.120503652039325
1739209636.1096332;-38.13080360867914
1739209636.1096358;-38.13080360867914
1739209636.1096387;-29.438486411369333
1739209636.1096416;-28.58837851428586
1739209636.1096444;-45.120503652039325
1739209636.109647;-45.120503652039325
1739209636.10965;-35.57807855764607
1739209636.1096528;-35.57807855764607
1739209636.1096556;-45.120503652039325
1739209636.1096582;-38.13080360867914
1739209636.109661;-45.120503652039325
1739209636.109664;-45.120503652039325
1739209636.1096666;-38.13080360867914
1739209636.1096694;-38.13080360867914
1739209636.1096723;-38.13080360867914
1739209636.1096752;-38.13080360867914
1739209636.1096778;-38.13080360867914
1739209636.1096807;-45.120503652039325
1739209636.1096835;-31.141103565318893
1739209636.1096864;-33.981070128970906
1739209636.109689;-35.57807855764607
1739209636.1096919;-45.120503652039325
1739209636.1096947;-38.13080360867914
1739209636.1096976;-38.13080360867914
1739209636.1097002;-38.13080360867914
1739209636.109703;-38.13080360867914
1739209636.109706;-35.57807855764607
1739209636.1097088;-33.981070128970906
1739209636.1097114;-45.120503652039325
1739209636.1097143;-45.120503652039325
1739209636.1097171;-45.120503652039325
1739209636.10972;-38.13080360867914
1739209636.1097226;-45.120503652039325
1739209636.1097255;-45.120503652039325
1739209636.1097283;-45.120503652039325
1739209636.1097312;-32.81601443825658
1739209636.1097338;-38.13080360867914
1739209636.1097367;-45.120503652039325
1739209636.1097395;-45.120503652039325
1739209636.1097424;-45.120503652039325
1739209636.109745;-32.816014438256545
1739209636.109748;-38.13080360867914
1739209636.1097507;-38.13080360867914
1739209636.1097536;-28.992665084841942
1739209636.1097562;-38.13080360867914
1739209636.109759;-38.13080360867914
1739209636.109762;-45.120503652039325
1739209636.1097646;-38.13080360867914
1739209636.1097674;-38.13080360867914
1739209636.1097703;-45.120503652039325
1739209636.1097732;-45.120503652039325
1739209636.1097758;-29.438486411369354
1739209636.1097786;-35.57807855764607
1739209636.1097815;-38.13080360867914
1739209636.1097844;-45.120503652039325
1739209636.109787;-45.120503652039325
1739209636.1097898;-45.120503652039325
1739209636.1097927;-45.120503652039325
1739209636.1097956;-45.120503652039325
1739209636.1097982;-31.141103565318915
1739209636.109801;-38.13080360867914
1739209636.109804;-45.120503652039325
1739209636.1098068;-45.120503652039325
1739209636.1098094;-38.13080360867914
1739209636.1098123;-38.13080360867914
1739209636.1098151;-38.13080360867914
1739209636.109818;-45.120503652039325
1739209636.1098206;-33.981070128970906
1739209636.1098235;-45.120503652039325
1739209636.1098263;-45.120503652039325
1739209636.1098292;-38.13080360867914
1739209636.1098318;-45.120503652039325
1739209636.1098347;-38.13080360867914
1739209636.1098375;-38.13080360867914
1739209636.1098404;-38.13080360867914
1739209636.109843;-38.13080360867914
1739209636.1098459;-38.13080360867914
1739209636.1098487;-45.120503652039325
1739209636.1098516;-45.120503652039325
1739209636.1098542;-45.120503652039325
1739209636.109857;-45.120503652039325
1739209636.10986;-38.13080360867914
1739209636.1098628;-35.57807855764607
1739209636.1098654;-38.13080360867914
1739209636.1098683;-45.120503652039325
1739209636.1098711;-38.13080360867914
1739209636.1098738;-45.120503652039325
1739209636.1098766;-33.981070128970906
1739209636.1098795;-38.13080360867914
1739209636.1098824;-45.120503652039325
1739209636.109885;-33.981070128970906
1739209636.1098878;-35.57807855764607
1739209636.1098907;-45.120503652039325
1739209636.1098936;-38.13080360867914
1739209636.1098962;-35.57807855764607
1739209636.109899;-35.57807855764607
1739209636.109902;-45.120503652039325
1739209636.1099048;-38.13080360867914
1739209636.1099074;-38.13080360867914
1739209636.1099102;-33.981070128970906
1739209636.109913;-38.13080360867914
1739209636.109916;-38.13080360867914
1739209636.1099186;-38.13080360867914
1739209636.1099215;-38.13080360867914
1739209636.1099243;-38.13080360867914
1739209636.1099272;-45.120503652039325
1739209636.1099298;-35.57807855764607
1739209636.1099327;-38.13080360867914
1739209636.1099355;-38.13080360867914
1739209636.1099384;-45.120503652039325
1739209636.109941;-45.120503652039325
1739209636.1099439;-38.13080360867914
1739209636.1099467;-45.120503652039325
1739209636.1099496;-38.13080360867914
1739209636.1099522;-45.120503652039325
1739209636.109955;-45.120503652039325
1739209636.109958;-45.120503652039325
1739209636.1099608;-45.120503652039325
1739209636.1099634;-38.13080360867914
1739209636.1099663;-38.13080360867914
1739209636.1099691;-32.816014438256545
1739209636.1099718;-38.13080360867914
1739209636.1099746;-45.120503652039325
1739209636.1099775;-38.13080360867914
1739209636.1099803;-45.120503652039325
1739209636.109983;-45.120503652039325
1739209636.1099858;-45.120503652039325
1739209636.1099887;-38.13080360867914
1739209636.1099916;-38.13080360867914
1739209636.1099942;-38.13080360867914
1739209636.109997;-38.13080360867914
1739209636.11;-35.57807855764607
1739209636.1100028;-45.120503652039325
1739209636.1100054;-45.120503652039325
1739209636.1100082;-45.120503652039325
1739209636.110011;-38.13080360867914
1739209636.110014;-45.120503652039325
1739209636.1100166;-45.120503652039325
1739209636.1100194;-38.13080360867914
1739209636.1100223;-45.120503652039325
1739209636.1100252;-31.141103565318893
1739209636.1100278;-35.57807855764607
1739209636.1100307;-38.13080360867914
1739209636.1100335;-38.13080360867914
1739209636.1100364;-32.816014438256545
1739209636.110039;-45.120503652039325
1739209636.1100419;-45.120503652039325
1739209636.1100447;-38.13080360867914
1739209636.1100476;-45.120503652039325
1739209636.1100502;-38.13080360867914
1739209636.110053;-32.816014438256545
1739209636.110056;-33.981070128970906
1739209636.1100588;-38.13080360867914
1739209636.1100614;-38.13080360867914
1739209636.1100643;-38.13080360867914
1739209636.1100671;-31.141103565318915
1739209636.1100698;-45.120503652039325
1739209636.1100726;-38.13080360867914
1739209636.1100755;-31.141103565318893
1739209636.1100783;-33.981070128970906
1739209636.110081;-35.57807855764607
1739209636.1100838;-38.13080360867914
1739209636.1100867;-35.57807855764607
1739209636.1100895;-33.981070128970906
1739209636.1100922;-32.816014438256545
1739209636.110095;-38.13080360867914
1739209636.110098;-35.57807855764607
1739209636.1101007;-38.13080360867914
1739209636.1101034;-45.120503652039325
1739209636.1101062;-38.13080360867914
1739209636.110109;-35.57807855764607
1739209636.110112;-33.981070128970906
1739209636.1101146;-45.120503652039325
1739209636.1101174;-45.120503652039325
1739209636.1101203;-33.981070128970906
1739209636.1101232;-38.13080360867914
1739209636.1101258;-35.57807855764607
1739209636.1101286;-38.13080360867914
1739209636.1101315;-38.13080360867914
1739209636.1101344;-38.13080360867914
1739209636.110137;-30.49652367304973
1739209636.1101398;-32.816014438256545
1739209636.1101427;-45.120503652039325
1739209636.1101456;-33.981070128970906
1739209636.1101482;-38.13080360867914
1739209636.110151;-38.13080360867914
1739209636.110154;-45.120503652039325
1739209636.1101568;-38.13080360867914
1739209636.1101594;-45.120503652039325
1739209636.1101623;-45.120503652039325
1739209636.110165;-45.120503652039325
1739209636.110168;-45.120503652039325
1739209636.1101706;-38.13080360867914
1739209636.1101735;-45.120503652039325
1739209636.1101763;-45.120503652039325
1739209636.110179;-45.120503652039325
1739209636.1101818;-30.49652367304973
1739209636.1101847;-30.49652367304973
1739209636.1101875;-45.120503652039325
1739209636.1101902;-45.120503652039325
1739209636.110193;-45.120503652039325
1739209636.1101959;-33.981070128970906
1739209636.1101987;-45.120503652039325
1739209636.1102014;-45.120503652039325
1739209636.1102042;-45.120503652039325
1739209636.110207;-32.81601443825658
1739209636.11021;-45.120503652039325
1739209636.1102126;-45.120503652039325
1739209636.1102154;-45.120503652039325
1739209636.1102183;-45.120503652039325
1739209636.1102211;-38.13080360867914
1739209636.1102238;-45.120503652039325
1739209636.1102266;-38.13080360867914
1739209636.1102295;-28.992665084841942
1739209636.1102324;-45.120503652039325
1739209636.110235;-45.120503652039325
1739209636.1102378;-45.120503652039325
1739209636.1102407;-38.13080360867914
1739209636.1102436;-35.57807855764607
1739209636.1102462;-38.13080360867914
1739209636.110249;-45.120503652039325
1739209636.110252;-35.57807855764607
1739209636.1102548;-38.13080360867914
1739209636.1102574;-38.13080360867914
1739209636.1102602;-45.120503652039325
1739209636.110263;-38.13080360867914
1739209636.110266;-32.816014438256545
1739209636.1102686;-38.13080360867914
1739209636.1102715;-45.120503652039325
1739209636.1102743;-45.120503652039325
1739209636.110277;-35.57807855764607
1739209636.1102798;-38.13080360867914
1739209636.1102827;-45.120503652039325
1739209636.1102855;-38.13080360867914
1739209636.1102881;-45.120503652039325
1739209636.110291;-45.120503652039325
1739209636.1102939;-38.13080360867914
1739209636.1102967;-28.992665084841942
1739209636.1102993;-45.120503652039325
1739209636.1103022;-45.120503652039325
1739209636.110305;-45.120503652039325
1739209636.110308;-45.120503652039325
1739209636.1103106;-45.120503652039325
1739209636.1103134;-45.120503652039325
1739209636.1103163;-45.120503652039325
1739209636.1103191;-29.438486411369347
1739209636.1103218;-33.981070128970906
1739209636.1103246;-38.13080360867914
1739209636.1103275;-45.120503652039325
1739209636.1103303;-45.120503652039325
1739209636.110333;-38.13080360867914
1739209636.1103358;-38.13080360867914
1739209636.1103387;-45.120503652039325
1739209636.1103415;-27.877744956031414
1739209636.1103442;-38.13080360867914
1739209636.110347;-38.13080360867914
1739209636.11035;-38.13080360867914
1739209636.1103528;-35.57807855764607
1739209636.1103554;-38.13080360867914
1739209636.1103582;-45.120503652039325
1739209636.110361;-45.120503652039325
1739209636.110364;-33.981070128970906
1739209636.1103666;-38.13080360867914
1739209636.1103694;-45.120503652039325
1739209636.1103723;-45.120503652039325
1739209636.110375;-45.120503652039325
1739209636.1103778;-45.120503652039325
1739209636.1103806;-45.120503652039325
1739209636.1103835;-45.120503652039325
1739209636.1103861;-38.13080360867914
1739209636.110389;-45.120503652039325
1739209636.1103919;-45.120503652039325
1739209636.1103947;-45.120503652039325
1739209636.1103973;-38.13080360867914
1739209636.1104002;-38.13080360867914
1739209636.110403;-33.981070128970906
1739209636.110406;-35.57807855764607
1739209636.1104085;-45.120503652039325
1739209636.1104114;-35.57807855764607
1739209636.1104143;-35.57807855764607
1739209636.1104171;-38.13080360867914
1739209636.1104198;-38.13080360867914
1739209636.1104226;-45.120503652039325
1739209636.1104255;-45.120503652039325
1739209636.1104283;-45.120503652039325
1739209636.110431;-38.13080360867914
1739209636.1104338;-38.13080360867914
1739209636.1104367;-45.120503652039325
1739209636.1104395;-45.120503652039325
1739209636.1104422;-38.13080360867914
1739209636.110445;-45.120503652039325
1739209636.110448;-45.120503652039325
1739209636.1104507;-45.120503652039325
1739209636.1104534;-38.13080360867914
1739209636.1104562;-45.120503652039325
1739209636.110459;-45.120503652039325
1739209636.110462;-45.120503652039325
1739209636.1104646;-33.981070128970906
1739209636.1104674;-35.57807855764607
1739209636.1104703;-45.120503652039325
1739209636.1104732;-38.13080360867914
1739209636.1104758;-35.57807855764607
1739209636.1104786;-38.13080360867914
1739209636.1104815;-45.120503652039325
1739209636.1104841;-38.13080360867914
1739209636.110487;-38.13080360867914
1739209636.1104898;-45.120503652039325
1739209636.1104927;-45.120503652039325
1739209636.1104953;-38.13080360867914
1739209636.1104982;-45.120503652039325
1739209636.110501;-38.13080360867914
1739209636.110504;-38.13080360867914
1739209636.1105065;-45.120503652039325
1739209636.1105094;-38.13080360867914
1739209636.1105123;-35.57807855764607
1739209636.110515;-38.13080360867914
1739209636.1105177;-38.13080360867914
1739209636.1105206;-38.13080360867914
1739209636.1105235;-38.13080360867914
1739209636.1105263;-38.13080360867914
1739209636.110529;-45.120503652039325
1739209636.1105318;-31.141103565318915
1739209636.1105347;-45.120503652039325
1739209636.1105375;-45.120503652039325
1739209636.1105402;-45.120503652039325
1739209636.110543;-45.120503652039325
1739209636.1105459;-38.13080360867914
1739209636.1105487;-38.13080360867914
1739209636.1105514;-38.13080360867914
1739209636.1105542;-45.120503652039325
1739209636.110557;-31.141103565318893
1739209636.11056;-33.981070128970906
1739209636.1105626;-45.120503652039325
1739209636.1105654;-38.13080360867914
1739209636.1105683;-32.816014438256545
1739209636.1105711;-35.57807855764607
1739209636.1105738;-45.120503652039325
1739209636.1105766;-38.13080360867914
1739209636.1105795;-45.120503652039325
1739209636.110582;-38.13080360867914
1739209636.110585;-45.120503652039325
1739209636.1105878;-38.13080360867914
1739209636.1105907;-45.120503652039325
1739209636.1105933;-45.120503652039325
1739209636.1105962;-38.13080360867914
1739209636.110599;-45.120503652039325
1739209636.110602;-45.120503652039325
1739209636.1106045;-38.13080360867914
1739209636.1106074;-45.120503652039325
1739209636.1106102;-45.120503652039325
1739209636.110613;-35.57807855764607
1739209636.1106157;-38.13080360867914
1739209636.1106186;-45.120503652039325
1739209636.1106215;-38.13080360867914
1739209636.1106243;-38.13080360867914
1739209636.110627;-38.13080360867914
1739209636.1106298;-38.13080360867914
1739209636.1106327;-38.13080360867914
1739209636.1106355;-38.13080360867914
1739209636.1106381;-45.120503652039325
1739209636.110641;-45.120503652039325
1739209636.1106439;-45.120503652039325
