CAN Message; 0x39:0599f75fb0e2ed76
1739209908.4049287;-38.13080360867914
1739209908.4049344;-38.13080360867914
1739209908.40494;-38.13080360867914
1739209908.4049454;-45.120503652039325
1739209908.404951;-45.120503652039325
1739209908.4049566;-33.981070128970906
1739209908.404962;-38.13080360867914
1739209908.4049678;-45.120503652039325
1739209908.4049733;-45.120503652039325
1739209908.4049788;-45.120503652039325
1739209908.4049845;-45.120503652039325
1739209908.40499;-35.57807855764607
1739209908.4049954;-38.13080360867914
1739209908.4050012;-38.13080360867914
1739209908.4050066;-45.120503652039325
1739209908.4050121;-45.120503652039325
1739209908.4050179;-38.13080360867914
1739209908.4050233;-38.13080360867914
1739209908.4050288;-38.13080360867914
1739209908.4050345;-38.13080360867914
1739209908.40504;-38.13080360867914
1739209908.4050455;-45.120503652039325
1739209908.405051;-38.13080360867914
1739209908.4050567;-38.13080360867914
1739209908.4050622;-45.120503652039325
1739209908.4050677;-31.141103565318915
1739209908.4050734;-38.13080360867914
1739209908.405079;-38.13080360867914
1739209908.4050844;-38.13080360867914
1739209908.40509;-35.57807855764607
1739209908.4050956;-45.120503652039325
1739209908.405101;-45.120503652039325
1739209908.4051068;-45.120503652039325
1739209908.4051123;-45.120503652039325
1739209908.4051178;-45.120503652039325
1739209908.4051235;-45.120503652039325
1739209908.405129;-38.13080360867914
1739209908.4051344;-38.13080360867914
1739209908.4051402;-38.13080360867914
1739209908.4051456;-38.13080360867914
1739209908.4051511;-45.120503652039325
1739209908.4051569;-38.13080360867914
1739209908.4051623;-38.13080360867914
1739209908.4051678;-45.120503652039325
1739209908.4051735;-38.13080360867914
1739209908.405179;-38.13080360867914
1739209908.4051845;-38.13080360867914
1739209908.4051902;-38.13080360867914
1739209908.4051957;-45.120503652039325
1739209908.4052012;-30.49652367304973
1739209908.405207;-38.13080360867914
1739209908.4052124;-38.13080360867914
1739209908.405218;-38.13080360867914
1739209908.4052236;-38.13080360867914
1739209908.405229;-45.120503652039325
1739209908.4052346;-45.120503652039325
1739209908.4052403;-45.120503652039325
1739209908.4052458;-38.13080360867914
1739209908.4052513;-38.13080360867914
1739209908.405257;-38.13080360867914
1739209908.4052625;-45.120503652039325
1739209908.405268;-45.120503652039325
1739209908.4052737;-38.13080360867914
1739209908.4052792;-38.13080360867914
1739209908.4052846;-45.120503652039325
1739209908.4052904;-29.438486411369333
1739209908.4052958;-35.57807855764607
1739209908.4053013;-45.120503652039325
1739209908.405307;-38.13080360867914
1739209908.4053125;-33.981070128970906
1739209908.405318;-45.120503652039325
1739209908.4053237;-45.120503652039325
1739209908.4053292;-45.120503652039325
1739209908.4053347;-38.13080360867914
1739209908.4053404;-35.57807855764607
1739209908.405346;-45.120503652039325
1739209908.4053514;-45.120503652039325
1739209908.405357;-45.120503652039325
1739209908.4053626;-45.120503652039325
1739209908.405368;-45.120503652039325
1739209908.4053736;-38.13080360867914
1739209908.4053793;-45.120503652039325
1739209908.4053848;-45.120503652039325
1739209908.4053903;-45.120503652039325
1739209908.405396;-38.13080360867914
1739209908.4054015;-45.120503652039325
1739209908.405407;-45.120503652039325
1739209908.4054127;-38.13080360867914
1739209908.4054182;-45.120503652039325
1739209908.4054236;-28.21854285175415
1739209908.4054294;-29.438486411369333
1739209908.4054348;-45.120503652039325
1739209908.4054403;-33.981070128970906
1739209908.405446;-38.13080360867914
1739209908.4054515;-45.120503652039325
1739209908.405457;-38.13080360867914
1739209908.4054627;-38.13080360867914
1739209908.4054682;-45.120503652039325
1739209908.4054737;-45.120503652039325
1739209908.4054794;-38.13080360867914
1739209908.405485;-45.120503652039325
1739209908.4054904;-45.120503652039325
1739209908.4054961;-45.120503652039325
1739209908.4055016;-35.57807855764607
1739209908.405507;-38.13080360867914
1739209908.4055128;-45.120503652039325
1739209908.4055183;-45.120503652039325
1739209908.4055238;-35.57807855764607
1739209908.4055295;-35.57807855764607
1739209908.405535;-45.120503652039325
1739209908.4055405;-45.120503652039325
1739209908.4055462;-45.120503652039325
1739209908.4055517;-45.120503652039325
1739209908.4055572;-38.13080360867914
1739209908.4055629;-45.120503652039325
1739209908.4055684;-38.13080360867914
1739209908.4055738;-45.120503652039325
1739209908.4055796;-45.120503652039325
1739209908.405585;-38.13080360867914
1739209908.4055905;-45.120503652039325
1739209908.4055963;-38.13080360867914
1739209908.4056017;-45.120503652039325
1739209908.4056072;-45.120503652039325
1739209908.405613;-33.981070128970906
1739209908.4056184;-38.13080360867914
1739209908.405624;-45.120503652039325
1739209908.4056296;-45.120503652039325
1739209908.405635;-35.57807855764607
1739209908.4056406;-38.13080360867914
1739209908.405646;-45.120503652039325
1739209908.4056518;-38.13080360867914
1739209908.4056573;-38.13080360867914
1739209908.4056628;-38.13080360867914
1739209908.4056685;-45.120503652039325
1739209908.405674;-38.13080360867914
1739209908.4056795;-38.13080360867914
1739209908.4056852;-38.13080360867914
1739209908.4056907;-38.13080360867914
1739209908.4056962;-45.120503652039325
1739209908.4057019;-45.120503652039325
1739209908.4057074;-38.13080360867914
1739209908.4057128;-38.13080360867914
1739209908.4057186;-35.57807855764607
1739209908.405724;-38.13080360867914
1739209908.4057295;-38.13080360867914
1739209908.4057353;-38.13080360867914
1739209908.4057407;-33.981070128970906
1739209908.4057462;-38.13080360867914
1739209908.405752;-45.120503652039325
1739209908.4057574;-45.120503652039325
1739209908.405763;-38.13080360867914
1739209908.4057686;-38.13080360867914
1739209908.405774;-45.120503652039325
1739209908.4057796;-45.120503652039325
1739209908.4057853;-38.13080360867914
1739209908.4057908;-38.13080360867914
1739209908.4057963;-45.120503652039325
1739209908.405802;-45.120503652039325
1739209908.4058075;-38.13080360867914
1739209908.405813;-33.981070128970906
1739209908.4058187;-38.13080360867914
1739209908.4058242;-38.13080360867914
1739209908.4058297;-35.57807855764607
1739209908.4058354;-38.13080360867914
1739209908.4058409;-45.120503652039325
1739209908.4058464;-45.120503652039325
1739209908.405852;-38.13080360867914
1739209908.4058576;-38.13080360867914
1739209908.405863;-45.120503652039325
1739209908.4058688;-45.120503652039325
1739209908.4058743;-38.13080360867914
1739209908.4058797;-38.13080360867914
1739209908.4058855;-38.13080360867914
1739209908.405891;-38.13080360867914
1739209908.4058964;-45.120503652039325
1739209908.4059021;-45.120503652039325
1739209908.4059076;-45.120503652039325
1739209908.405913;-35.57807855764607
1739209908.4059188;-31.141103565318915
1739209908.4059243;-31.141103565318915
1739209908.4059298;-45.120503652039325
1739209908.4059355;-38.13080360867914
1739209908.405941;-38.13080360867914
1739209908.4059465;-38.13080360867914
1739209908.405952;-33.981070128970906
1739209908.4059577;-38.13080360867914
1739209908.4059632;-33.981070128970906
1739209908.4059687;-33.981070128970906
1739209908.4059744;-38.13080360867914
1739209908.4059799;-45.120503652039325
1739209908.4059854;-45.120503652039325
1739209908.405991;-35.57807855764607
1739209908.4059966;-38.13080360867914
1739209908.406002;-45.120503652039325
1739209908.4060078;-38.13080360867914
1739209908.4060133;-33.981070128970906
1739209908.4060187;-38.13080360867914
1739209908.4060245;-45.120503652039325
1739209908.40603;-38.13080360867914
1739209908.4060354;-38.13080360867914
1739209908.4060411;-45.120503652039325
1739209908.4060466;-38.13080360867914
1739209908.406052;-38.13080360867914
1739209908.4060578;-38.13080360867914
1739209908.4060633;-45.120503652039325
1739209908.4060688;-35.57807855764607
1739209908.4060745;-35.57807855764607
1739209908.40608;-38.13080360867914
1739209908.4060855;-45.120503652039325
1739209908.4060912;-45.120503652039325
1739209908.4060967;-38.13080360867914
1739209908.4061022;-35.57807855764607
1739209908.406108;-38.13080360867914
1739209908.4061134;-33.981070128970906
1739209908.4061189;-38.13080360867914
1739209908.4061246;-38.13080360867914
1739209908.40613;-45.120503652039325
1739209908.4061356;-38.13080360867914
1739209908.4061413;-32.816014438256545
1739209908.4061468;-33.981070128970906
1739209908.4061522;-45.120503652039325
1739209908.406158;-45.120503652039325
1739209908.4061635;-45.120503652039325
1739209908.406169;-45.120503652039325
1739209908.4061747;-45.120503652039325
1739209908.4061801;-38.13080360867914
1739209908.4061856;-38.13080360867914
1739209908.4061913;-45.120503652039325
1739209908.4061968;-45.120503652039325
1739209908.4062023;-45.120503652039325
1739209908.406208;-45.120503652039325
1739209908.4062135;-45.120503652039325
1739209908.406219;-38.13080360867914
1739209908.4062247;-45.120503652039325
1739209908.4062302;-45.120503652039325
1739209908.4062357;-38.13080360867914
1739209908.4062414;-38.13080360867914
1739209908.406247;-45.120503652039325
1739209908.4062524;-45.120503652039325
1739209908.4062579;-32.816014438256545
1739209908.4062636;-35.57807855764607
1739209908.406269;-45.120503652039325
1739209908.4062746;-38.13080360867914
1739209908.4062803;-31.141103565318915
1739209908.4062858;-38.13080360867914
1739209908.4062912;-45.120503652039325
1739209908.406297;-45.120503652039325
1739209908.4063025;-45.120503652039325
1739209908.406308;-38.13080360867914
1739209908.4063137;-45.120503652039325
1739209908.4063191;-45.120503652039325
1739209908.4063246;-45.120503652039325
1739209908.4063303;-38.13080360867914
1739209908.4063358;-38.13080360867914
1739209908.4063413;-45.120503652039325
1739209908.406347;-33.981070128970906
1739209908.4063525;-38.13080360867914
1739209908.406358;-38.13080360867914
1739209908.4063637;-45.120503652039325
1739209908.4063692;-38.13080360867914
1739209908.4063747;-32.816014438256545
1739209908.4063804;-45.120503652039325
1739209908.406386;-45.120503652039325
1739209908.4063914;-38.13080360867914
1739209908.406397;-38.13080360867914
1739209908.4064026;-45.120503652039325
1739209908.406408;-38.13080360867914
1739209908.4064138;-45.120503652039325
1739209908.4064193;-45.120503652039325
1739209908.4064248;-45.120503652039325
1739209908.4064305;-45.120503652039325
1739209908.406436;-38.13080360867914
1739209908.4064415;-45.120503652039325
1739209908.4064472;-45.120503652039325
1739209908.4064527;-45.120503652039325
1739209908.4064581;-35.57807855764607
1739209908.4064639;-35.57807855764607
1739209908.4064693;-45.120503652039325
1739209908.4064748;-45.120503652039325
1739209908.4064806;-35.57807855764607
1739209908.406486;-38.13080360867914
1739209908.4064915;-45.120503652039325
1739209908.4064972;-38.13080360867914
1739209908.4065027;-38.13080360867914
1739209908.4065082;-45.120503652039325
1739209908.406514;-45.120503652039325
1739209908.4065194;-33.981070128970906
1739209908.406525;-45.120503652039325
1739209908.4065306;-45.120503652039325
1739209908.406536;-35.57807855764607
1739209908.4065416;-45.120503652039325
1739209908.406547;-45.120503652039325
1739209908.4065528;-45.120503652039325
1739209908.4065583;-45.120503652039325
1739209908.4065638;-35.57807855764607
1739209908.4065695;-38.13080360867914
1739209908.406575;-38.13080360867914
1739209908.4065804;-32.816014438256545
1739209908.4065862;-38.13080360867914
1739209908.4065917;-33.981070128970906
1739209908.4065971;-28.58837851428586
1739209908.4066029;-35.57807855764607
1739209908.4066083;-38.13080360867914
1739209908.4066138;-38.13080360867914
1739209908.4066195;-35.57807855764607
1739209908.406625;-35.57807855764607
1739209908.4066305;-31.141103565318893
1739209908.4066362;-45.120503652039325
1739209908.4066417;-33.981070128970956
1739209908.4066472;-38.13080360867914
1739209908.406653;-38.13080360867914
1739209908.4066584;-45.120503652039325
1739209908.406664;-45.120503652039325
1739209908.4066696;-33.981070128970906
1739209908.406675;-38.13080360867914
1739209908.4066806;-38.13080360867914
1739209908.4066863;-38.13080360867914
1739209908.4066918;-38.13080360867914
1739209908.4066973;-45.120503652039325
1739209908.406703;-45.120503652039325
1739209908.4067085;-45.120503652039325
1739209908.406714;-45.120503652039325
1739209908.4067197;-38.13080360867914
1739209908.4067252;-38.13080360867914
1739209908.4067307;-33.981070128970906
1739209908.4067364;-32.816014438256545
1739209908.4067419;-35.57807855764607
1739209908.4067473;-38.13080360867914
1739209908.406753;-38.13080360867914
1739209908.4067585;-33.981070128970906
1739209908.406764;-45.120503652039325
1739209908.4067698;-45.120503652039325
1739209908.4067752;-32.81601443825658
1739209908.4067807;-45.120503652039325
1739209908.4067864;-45.120503652039325
1739209908.406792;-45.120503652039325
1739209908.4067974;-45.120503652039325
1739209908.4068031;-45.120503652039325
1739209908.4068086;-33.981070128970906
1739209908.406814;-45.120503652039325
1739209908.4068198;-38.13080360867914
1739209908.4068253;-35.57807855764607
1739209908.4068308;-38.13080360867914
1739209908.4068365;-38.13080360867914
1739209908.406842;-38.13080360867914
1739209908.4068475;-33.981070128970906
1739209908.406853;-38.13080360867914
1739209908.4068587;-38.13080360867914
1739209908.4068642;-45.120503652039325
1739209908.4068696;-35.57807855764607
1739209908.4068754;-35.57807855764607
1739209908.4068809;-45.120503652039325
1739209908.4068863;-45.120503652039325
1739209908.406892;-33.981070128970906
1739209908.4068975;-45.120503652039325
1739209908.406903;-38.13080360867914
1739209908.4069088;-33.981070128970906
1739209908.4069142;-45.120503652039325
1739209908.4069197;-38.13080360867914
1739209908.4069254;-38.13080360867914
1739209908.406931;-45.120503652039325
1739209908.4069364;-45.120503652039325
1739209908.4069421;-38.13080360867914
1739209908.4069476;-45.120503652039325
1739209908.406953;-33.981070128970906
1739209908.4069588;-38.13080360867914
1739209908.4069643;-38.13080360867914
1739209908.4069698;-45.120503652039325
1739209908.4069755;-45.120503652039325
1739209908.406981;-32.816014438256545
1739209908.4069865;-38.13080360867914
1739209908.4069922;-45.120503652039325
1739209908.4069977;-38.13080360867914
1739209908.4070032;-45.120503652039325
1739209908.407009;-45.120503652039325
1739209908.4070144;-45.120503652039325
1739209908.4070199;-45.120503652039325
1739209908.4070256;-45.120503652039325
1739209908.407031;-38.13080360867914
1739209908.4070365;-45.120503652039325
1739209908.4070423;-45.120503652039325
1739209908.4070477;-45.120503652039325
1739209908.4070532;-45.120503652039325
1739209908.407059;-45.120503652039325
1739209908.4070644;-38.13080360867914
1739209908.40707;-33.981070128970906
1739209908.4070756;-38.13080360867914
1739209908.4070811;-45.120503652039325
1739209908.4070866;-33.981070128970906
1739209908.4070923;-35.57807855764607
1739209908.4070978;-45.120503652039325
1739209908.4071033;-45.120503652039325
1739209908.407109;-38.13080360867914
1739209908.4071145;-35.57807855764607
1739209908.40712;-38.13080360867914
1739209908.4071257;-45.120503652039325
1739209908.4071312;-45.120503652039325
1739209908.4071367;-45.120503652039325
1739209908.4071422;-45.120503652039325
1739209908.407148;-45.120503652039325
1739209908.4071534;-45.120503652039325
1739209908.4071589;-45.120503652039325
1739209908.4071646;-38.13080360867914
1739209908.40717;-45.120503652039325
1739209908.4071755;-38.13080360867914
1739209908.4071813;-33.981070128970906
1739209908.4071867;-38.13080360867914
1739209908.4071922;-45.120503652039325
1739209908.407198;-38.13080360867914
1739209908.4072034;-33.981070128970906
1739209908.407209;-38.13080360867914
1739209908.4072146;-35.57807855764607
1739209908.4072201;-38.13080360867914
1739209908.4072256;-32.816014438256545
1739209908.4072313;-35.57807855764607
1739209908.4072368;-38.13080360867914
1739209908.4072423;-45.120503652039325
1739209908.407248;-45.120503652039325
1739209908.4072535;-35.57807855764607
1739209908.407259;-38.13080360867914
1739209908.4072647;-45.120503652039325
1739209908.4072702;-38.13080360867914
1739209908.4072757;-38.13080360867914
1739209908.4072814;-45.120503652039325
1739209908.407287;-45.120503652039325
1739209908.4072924;-45.120503652039325
1739209908.407298;-38.13080360867914
1739209908.4073036;-38.13080360867914
1739209908.407309;-38.13080360867914
1739209908.4073148;-26.991370085610722
1739209908.4073203;-35.57807855764607
1739209908.4073257;-45.120503652039325
1739209908.4073315;-45.120503652039325
1739209908.407337;-35.57807855764607
1739209908.4073424;-45.120503652039325
1739209908.4073482;-45.120503652039325
1739209908.4073536;-35.57807855764607
1739209908.4073591;-45.120503652039325
1739209908.4073648;-45.120503652039325
1739209908.4073703;-38.13080360867914
1739209908.4073758;-45.120503652039325
1739209908.4073815;-38.13080360867914
1739209908.407387;-38.13080360867914
1739209908.4073925;-45.120503652039325
1739209908.4073982;-45.120503652039325
1739209908.4074037;-45.120503652039325
1739209908.4074092;-38.13080360867914
1739209908.407415;-38.13080360867914
1739209908.4074204;-45.120503652039325
1739209908.4074259;-45.120503652039325
1739209908.4074316;-45.120503652039325
1739209908.407437;-38.13080360867914
1739209908.4074426;-38.13080360867914
1739209908.407448;-29.438486411369333
1739209908.4074538;-31.141103565318893
1739209908.4074593;-45.120503652039325
1739209908.4074647;-45.120503652039325
1739209908.4074705;-35.57807855764607
1739209908.407476;-38.13080360867914
1739209908.4074814;-45.120503652039325
1739209908.4074872;-45.120503652039325
1739209908.4074926;-45.120503652039325
1739209908.4074981;-45.120503652039325
1739209908.4075038;-45.120503652039325
1739209908.4075093;-45.120503652039325
1739209908.4075148;-38.13080360867914
1739209908.4075205;-45.120503652039325
1739209908.407526;-45.120503652039325
1739209908.4075315;-45.120503652039325
1739209908.4075372;-45.120503652039325
1739209908.4075427;-45.120503652039325
1739209908.4075482;-38.13080360867914
1739209908.407554;-38.13080360867914
1739209908.4075594;-45.120503652039325
1739209908.4075649;-45.120503652039325
1739209908.4075706;-33.981070128970906
1739209908.407576;-45.120503652039325
1739209908.4075816;-35.57807855764607
1739209908.4075873;-35.57807855764607
1739209908.4075928;-45.120503652039325
1739209908.4075983;-45.120503652039325
1739209908.407604;-38.13080360867914
1739209908.4076095;-33.981070128970906
1739209908.407615;-38.13080360867914
1739209908.4076207;-38.13080360867914
1739209908.4076262;-45.120503652039325
1739209908.4076316;-45.120503652039325
1739209908.4076374;-33.981070128970906
1739209908.4076428;-38.13080360867914
1739209908.4076483;-38.13080360867914
1739209908.407654;-38.13080360867914
1739209908.4076595;-45.120503652039325
1739209908.407665;-45.120503652039325
1739209908.4076707;-38.13080360867914
1739209908.4076762;-33.981070128970906
1739209908.4076817;-38.13080360867914
1739209908.4076874;-45.120503652039325
1739209908.407693;-35.57807855764607
1739209908.4076984;-33.981070128970906
1739209908.407704;-38.13080360867914
1739209908.4077096;-45.120503652039325
1739209908.407715;-35.57807855764607
1739209908.4077208;-38.13080360867914
1739209908.4077263;-45.120503652039325
1739209908.4077318;-45.120503652039325
1739209908.4077375;-35.57807855764607
1739209908.407743;-35.57807855764607
1739209908.4077485;-45.120503652039325
1739209908.407754;-38.13080360867914
1739209908.4077597;-38.13080360867914
1739209908.4077652;-33.981070128970906
1739209908.4077706;-38.13080360867914
1739209908.4077764;-45.120503652039325
1739209908.4077818;-35.57807855764607
1739209908.4077873;-32.816014438256545
1739209908.407793;-45.120503652039325
1739209908.4077985;-45.120503652039325
1739209908.407804;-33.981070128970906
1739209908.4078097;-31.141103565318915
1739209908.4078152;-38.13080360867914
1739209908.4078207;-45.120503652039325
1739209908.4078264;-35.57807855764607
1739209908.407832;-45.120503652039325
1739209908.4078374;-45.120503652039325
1739209908.407843;-38.13080360867914
1739209908.4078486;-38.13080360867914
1739209908.407854;-30.49652367304973
1739209908.4078598;-38.13080360867914
1739209908.4078653;-45.120503652039325
1739209908.4078708;-45.120503652039325
1739209908.4078765;-45.120503652039325
1739209908.407882;-45.120503652039325
1739209908.4078875;-45.120503652039325
1739209908.4078932;-32.816014438256545
1739209908.4078987;-28.992665084841942
1739209908.4079041;-33.981070128970906
1739209908.4079099;-38.13080360867914
1739209908.4079154;-38.13080360867914
1739209908.4079208;-38.13080360867914
1739209908.4079266;-38.13080360867914
1739209908.407932;-45.120503652039325
1739209908.4079375;-38.13080360867914
1739209908.4079432;-38.13080360867914
1739209908.4079487;-38.13080360867914
1739209908.4079542;-45.120503652039325
1739209908.40796;-45.120503652039325
1739209908.4079654;-38.13080360867914
1739209908.407971;-45.120503652039325
1739209908.4079766;-45.120503652039325
1739209908.407982;-35.57807855764607
1739209908.4079876;-35.57807855764607
1739209908.4079933;-38.13080360867914
1739209908.4079988;-38.13080360867914
1739209908.4080043;-35.57807855764607
1739209908.40801;-38.13080360867914
1739209908.4080155;-45.120503652039325
1739209908.408021;-38.13080360867914
1739209908.4080267;-45.120503652039325
1739209908.4080322;-38.13080360867914
1739209908.4080377;-33.981070128970906
1739209908.4080431;-45.120503652039325
1739209908.4080489;-35.57807855764607
1739209908.4080544;-33.981070128970906
1739209908.4080598;-45.120503652039325
1739209908.4080656;-45.120503652039325
1739209908.408071;-38.13080360867914
1739209908.4080765;-33.981070128970906
1739209908.4080822;-33.981070128970906
1739209908.4080877;-45.120503652039325
1739209908.4080932;-35.57807855764607
1739209908.408099;-35.57807855764607
1739209908.4081044;-45.120503652039325
1739209908.40811;-45.120503652039325
1739209908.4081156;-31.141103565318915
1739209908.408121;-33.981070128970906
1739209908.4081266;-33.981070128970906
1739209908.4081323;-38.13080360867914
1739209908.4081378;-38.13080360867914
1739209908.4081433;-33.981070128970906
1739209908.408149;-45.120503652039325
1739209908.4081545;-45.120503652039325
1739209908.40816;-38.13080360867914
1739209908.4081657;-38.13080360867914
1739209908.4081712;-38.13080360867914
1739209908.4081767;-38.13080360867914
1739209908.4081824;-38.13080360867914
1739209908.4081879;-38.13080360867914
1739209908.4081933;-38.13080360867914
1739209908.408199;-38.13080360867914
1739209908.4082046;-45.120503652039325
1739209908.40821;-35.57807855764607
1739209908.4082158;-38.13080360867914
1739209908.4082212;-38.13080360867914
1739209908.4082267;-45.120503652039325
1739209908.4082325;-35.57807855764607
1739209908.408238;-45.120503652039325
1739209908.4082434;-45.120503652039325
1739209908.4082491;-33.981070128970906
1739209908.4082546;-38.13080360867914
1739209908.40826;-33.981070128970906
1739209908.4082658;-33.981070128970906
1739209908.4082713;-38.13080360867914
1739209908.4082768;-38.13080360867914
1739209908.4082825;-38.13080360867914
1739209908.408288;-38.13080360867914
1739209908.4082935;-38.13080360867914
1739209908.4082992;-38.13080360867914
1739209908.4083047;-45.120503652039325
1739209908.4083102;-45.120503652039325
1739209908.408316;-45.120503652039325
1739209908.4083214;-45.120503652039325
1739209908.4083269;-45.120503652039325
1739209908.4083326;-45.120503652039325
1739209908.408338;-32.816014438256545
1739209908.4083436;-38.13080360867914
1739209908.408349;-45.120503652039325
1739209908.4083548;-45.120503652039325
1739209908.4083602;-38.13080360867914
1739209908.4083657;-35.57807855764607
1739209908.4083714;-38.13080360867914
1739209908.408377;-45.120503652039325
1739209908.4083824;-38.13080360867914
1739209908.4083881;-38.13080360867914
1739209908.4083936;-32.816014438256545
1739209908.408399;-35.57807855764607
1739209908.4084048;-45.120503652039325
1739209908.4084103;-38.13080360867914
1739209908.4084158;-45.120503652039325
1739209908.4084215;-35.57807855764607
1739209908.408427;-38.13080360867914
1739209908.4084325;-35.57807855764607
1739209908.4084382;-45.120503652039325
1739209908.4084437;-45.120503652039325
1739209908.4084492;-32.816014438256545
1739209908.408455;-35.57807855764607
1739209908.4084604;-38.13080360867914
1739209908.4084659;-45.120503652039325
1739209908.4084716;-35.57807855764607
1739209908.408477;-38.13080360867914
1739209908.4084826;-38.13080360867914
1739209908.4084883;-38.13080360867914
1739209908.4084938;-38.13080360867914
1739209908.4084992;-45.120503652039325
1739209908.408505;-35.57807855764607
1739209908.4085104;-35.57807855764607
1739209908.408516;-38.13080360867914
1739209908.4085217;-38.13080360867914
1739209908.4085271;-35.57807855764607
1739209908.4085326;-35.57807855764607
1739209908.4085383;-45.120503652039325
1739209908.4085438;-38.13080360867914
1739209908.4085493;-45.120503652039325
1739209908.408555;-45.120503652039325
1739209908.4085605;-38.13080360867914
1739209908.408566;-38.13080360867914
1739209908.4085717;-45.120503652039325
1739209908.4085772;-38.13080360867914
1739209908.4085827;-38.13080360867914
1739209908.4085884;-38.13080360867914
1739209908.408594;-38.13080360867914
1739209908.4085994;-38.13080360867914
1739209908.408605;-38.13080360867914
1739209908.4086106;-45.120503652039325
1739209908.408616;-32.816014438256545
1739209908.4086218;-28.58837851428586
1739209908.4086273;-38.13080360867914
1739209908.4086328;-45.120503652039325
1739209908.4086385;-38.13080360867914
1739209908.408644;-38.13080360867914
1739209908.4086494;-38.13080360867914
1739209908.408655;-38.13080360867914
1739209908.4086607;-38.13080360867914
1739209908.4086661;-38.13080360867914
1739209908.4086716;-38.13080360867914
1739209908.4086773;-38.13080360867914
1739209908.4086828;-45.120503652039325
1739209908.4086883;-45.120503652039325
1739209908.408694;-38.13080360867914
1739209908.4086995;-45.120503652039325
1739209908.408705;-45.120503652039325
1739209908.4087107;-45.120503652039325
1739209908.4087162;-38.13080360867914
1739209908.4087217;-38.13080360867914
1739209908.4087274;-45.120503652039325
1739209908.408733;-45.120503652039325
1739209908.4087384;-38.13080360867914
1739209908.408744;-35.57807855764607
1739209908.4087496;-38.13080360867914
1739209908.408755;-28.58837851428586
1739209908.4087608;-38.13080360867914
1739209908.4087663;-38.13080360867914
1739209908.4087718;-45.120503652039325
1739209908.4087775;-38.13080360867914
1739209908.408783;-33.981070128970906
1739209908.4087884;-38.13080360867914
1739209908.4087942;-35.57807855764607
1739209908.4087996;-35.57807855764607
1739209908.4088051;-45.120503652039325
1739209908.4088109;-45.120503652039325
1739209908.4088163;-45.120503652039325
1739209908.4088218;-45.120503652039325
1739209908.4088275;-45.120503652039325
1739209908.408833;-45.120503652039325
1739209908.4088385;-38.13080360867914
1739209908.4088442;-31.141103565318915
1739209908.4088497;-45.120503652039325
1739209908.4088552;-45.120503652039325
1739209908.408861;-38.13080360867914
1739209908.4088664;-38.13080360867914
1739209908.408872;-33.981070128970906
1739209908.4088776;-38.13080360867914
1739209908.408883;-45.120503652039325
1739209908.4088886;-45.120503652039325
1739209908.4088943;-38.13080360867914
1739209908.4088998;-38.13080360867914
1739209908.4089053;-45.120503652039325
1739209908.408911;-33.981070128970906
1739209908.4089165;-38.13080360867914
1739209908.408922;-38.13080360867914
1739209908.4089277;-45.120503652039325
1739209908.4089332;-45.120503652039325
1739209908.4089386;-45.120503652039325
1739209908.4089441;-38.13080360867914
1739209908.4089499;-45.120503652039325
1739209908.4089553;-45.120503652039325
1739209908.4089608;-38.13080360867914
1739209908.4089665;-38.13080360867914
1739209908.408972;-38.13080360867914
1739209908.4089775;-38.13080360867914
1739209908.4089832;-38.13080360867914
1739209908.4089887;-45.120503652039325
1739209908.4089942;-45.120503652039325
1739209908.409;-38.13080360867914
1739209908.4090054;-33.981070128970906
1739209908.409011;-38.13080360867914
1739209908.4090166;-45.120503652039325
1739209908.409022;-45.120503652039325
1739209908.4090276;-45.120503652039325
1739209908.4090333;-45.120503652039325
1739209908.4090388;-38.13080360867914
1739209908.4090443;-38.13080360867914
1739209908.40905;-35.57807855764607
1739209908.4090555;-45.120503652039325
1739209908.409061;-38.13080360867914
1739209908.4090667;-45.120503652039325
1739209908.4090722;-45.120503652039325
1739209908.4090776;-38.13080360867914
1739209908.4090834;-45.120503652039325
1739209908.4090889;-38.13080360867914
1739209908.4090943;-45.120503652039325
1739209908.4091;-38.13080360867914
1739209908.4091055;-45.120503652039325
1739209908.409111;-45.120503652039325
1739209908.4091167;-31.141103565318915
1739209908.4091222;-45.120503652039325
1739209908.4091277;-38.13080360867914
1739209908.4091334;-45.120503652039325
1739209908.409139;-38.13080360867914
1739209908.4091444;-38.13080360867914
1739209908.4091501;-38.13080360867914
1739209908.4091556;-45.120503652039325
1739209908.409161;-45.120503652039325
1739209908.4091668;-45.120503652039325
1739209908.4091723;-45.120503652039325
1739209908.4091778;-45.120503652039325
1739209908.4091835;-38.13080360867914
1739209908.409189;-45.120503652039325
1739209908.4091945;-45.120503652039325
1739209908.4092002;-45.120503652039325
1739209908.4092057;-45.120503652039325
1739209908.4092112;-38.13080360867914
1739209908.409217;-35.57807855764607
1739209908.4092224;-35.57807855764607
1739209908.4092278;-38.13080360867914
1739209908.4092336;-38.13080360867914
1739209908.409239;-35.57807855764607
1739209908.4092445;-35.57807855764607
1739209908.40925;-28.992665084841942
1739209908.4092557;-33.981070128970906
1739209908.4092612;-35.57807855764607
1739209908.4092667;-35.57807855764607
1739209908.4092724;-45.120503652039325
1739209908.409278;-45.120503652039325
1739209908.4092834;-35.57807855764607
1739209908.4092891;-33.981070128970906
1739209908.4092946;-31.141103565318943
1739209908.4093;-45.120503652039325
