CAN Message; 0x1b8:0100cf642d3287c0
1739209905.168038;-33.981070128970906
1739209905.1680446;-33.981070128970906
1739209905.1680515;-38.13080360867914
1739209905.1680582;-38.13080360867914
1739209905.1680648;-30.49652367304973
1739209905.1680715;-38.13080360867914
1739209905.1680784;-45.120503652039325
1739209905.168085;-38.13080360867914
1739209905.1680918;-38.13080360867914
1739209905.1680984;-45.120503652039325
1739209905.1681054;-45.120503652039325
1739209905.168112;-38.13080360867914
1739209905.1681187;-38.13080360867914
1739209905.1681254;-45.120503652039325
1739209905.1681323;-45.120503652039325
1739209905.168139;-38.13080360867914
1739209905.1681457;-38.13080360867914
1739209905.1681523;-45.120503652039325
1739209905.1681592;-45.120503652039325
1739209905.168166;-33.981070128970906
1739209905.1681726;-31.141103565318915
1739209905.1681793;-33.981070128970906
1739209905.1681862;-38.13080360867914
1739209905.1681929;-38.13080360867914
1739209905.1681995;-33.981070128970906
1739209905.1682062;-38.13080360867914
1739209905.1682131;-45.120503652039325
1739209905.1682198;-35.57807855764607
1739209905.1682265;-33.981070128970906
1739209905.1682332;-31.141103565318915
1739209905.16824;-38.13080360867914
1739209905.1682467;-35.57807855764607
1739209905.1682534;-33.981070128970906
1739209905.16826;-45.120503652039325
1739209905.168267;-45.120503652039325
1739209905.1682737;-33.981070128970906
1739209905.1682804;-31.141103565318915
1739209905.168287;-33.981070128970906
1739209905.168294;-38.13080360867914
1739209905.1683006;-38.13080360867914
1739209905.1683073;-38.13080360867914
1739209905.168314;-35.57807855764607
1739209905.168321;-38.13080360867914
1739209905.1683276;-45.120503652039325
1739209905.1683342;-38.13080360867914
1739209905.168341;-38.13080360867914
1739209905.1683478;-38.13080360867914
1739209905.1683545;-38.13080360867914
1739209905.1683612;-45.120503652039325
1739209905.1683679;-38.13080360867914
1739209905.1683748;-45.120503652039325
1739209905.1683815;-45.120503652039325
1739209905.1683881;-33.981070128970906
1739209905.1683948;-31.141103565318915
1739209905.1684017;-38.13080360867914
1739209905.1684084;-38.13080360867914
1739209905.168415;-45.120503652039325
1739209905.1684217;-38.13080360867914
1739209905.1684287;-45.120503652039325
1739209905.1684353;-45.120503652039325
1739209905.168442;-33.981070128970906
1739209905.1684487;-31.141103565318915
1739209905.1684556;-38.13080360867914
1739209905.1684623;-33.981070128970906
1739209905.168469;-38.13080360867914
1739209905.1684756;-32.816014438256545
1739209905.1684825;-35.57807855764607
1739209905.1684892;-45.120503652039325
1739209905.168496;-38.13080360867914
1739209905.1685026;-45.120503652039325
1739209905.1685095;-45.120503652039325
1739209905.1685162;-38.13080360867914
1739209905.1685228;-45.120503652039325
1739209905.1685295;-38.13080360867914
1739209905.1685364;-38.13080360867914
1739209905.168543;-45.120503652039325
1739209905.1685498;-38.13080360867914
1739209905.1685565;-38.13080360867914
1739209905.1685634;-45.120503652039325
1739209905.16857;-38.13080360867914
1739209905.1685767;-35.57807855764607
1739209905.1685834;-45.120503652039325
1739209905.1685903;-45.120503652039325
1739209905.168597;-38.13080360867914
1739209905.1686037;-45.120503652039325
1739209905.1686103;-38.13080360867914
1739209905.1686172;-45.120503652039325
1739209905.168624;-45.120503652039325
1739209905.1686306;-45.120503652039325
1739209905.1686373;-32.816014438256545
1739209905.1686442;-31.141103565318893
1739209905.1686509;-45.120503652039325
1739209905.1686575;-38.13080360867914
1739209905.1686642;-38.13080360867914
1739209905.1686711;-38.13080360867914
1739209905.1686778;-38.13080360867914
1739209905.1686845;-45.120503652039325
1739209905.1686912;-45.120503652039325
1739209905.168698;-45.120503652039325
1739209905.1687047;-45.120503652039325
1739209905.1687114;-45.120503652039325
1739209905.168718;-45.120503652039325
1739209905.168725;-38.13080360867914
1739209905.1687317;-38.13080360867914
1739209905.1687384;-45.120503652039325
1739209905.168745;-38.13080360867914
1739209905.168752;-45.120503652039325
1739209905.1687586;-45.120503652039325
1739209905.1687653;-45.120503652039325
1739209905.1687722;-45.120503652039325
1739209905.168779;-45.120503652039325
1739209905.1687856;-45.120503652039325
1739209905.1687922;-45.120503652039325
1739209905.1687992;-38.13080360867914
1739209905.1688058;-35.57807855764607
1739209905.1688125;-45.120503652039325
1739209905.1688192;-38.13080360867914
1739209905.168826;-45.120503652039325
1739209905.1688328;-45.120503652039325
1739209905.1688395;-38.13080360867914
1739209905.1688461;-45.120503652039325
1739209905.168853;-33.981070128970906
1739209905.1688597;-38.13080360867914
1739209905.1688664;-38.13080360867914
1739209905.168873;-45.120503652039325
1739209905.16888;-35.57807855764607
1739209905.1688867;-31.141103565318893
1739209905.1688933;-45.120503652039325
1739209905.1689;-45.120503652039325
1739209905.168907;-45.120503652039325
1739209905.1689136;-38.13080360867914
1739209905.1689203;-45.120503652039325
1739209905.168927;-45.120503652039325
1739209905.1689339;-38.13080360867914
1739209905.1689405;-45.120503652039325
1739209905.1689472;-38.13080360867914
1739209905.168954;-45.120503652039325
1739209905.1689608;-38.13080360867914
1739209905.1689675;-45.120503652039325
1739209905.1689742;-38.13080360867914
1739209905.1689808;-38.13080360867914
1739209905.1689878;-38.13080360867914
1739209905.1689944;-38.13080360867914
1739209905.169001;-45.120503652039325
1739209905.1690078;-45.120503652039325
1739209905.1690147;-32.816014438256545
1739209905.1690214;-35.57807855764607
1739209905.169028;-35.57807855764607
1739209905.1690347;-38.13080360867914
1739209905.1690416;-35.57807855764607
1739209905.1690483;-32.816014438256545
1739209905.169055;-45.120503652039325
1739209905.1690617;-33.981070128970906
1739209905.1690686;-45.120503652039325
1739209905.1690753;-38.13080360867914
1739209905.169082;-38.13080360867914
1739209905.1690886;-45.120503652039325
1739209905.1690955;-45.120503652039325
1739209905.1691022;-45.120503652039325
1739209905.1691089;-45.120503652039325
1739209905.1691155;-45.120503652039325
1739209905.1691225;-38.13080360867914
1739209905.1691291;-35.57807855764607
1739209905.1691358;-45.120503652039325
1739209905.1691425;-45.120503652039325
1739209905.1691494;-35.57807855764607
1739209905.169156;-26.487275050834715
1739209905.1691628;-35.57807855764607
1739209905.1691694;-38.13080360867914
1739209905.1691763;-38.13080360867914
1739209905.169183;-38.13080360867914
1739209905.1691897;-35.57807855764607
1739209905.1691964;-38.13080360867914
1739209905.1692033;-38.13080360867914
1739209905.16921;-45.120503652039325
1739209905.1692166;-45.120503652039325
1739209905.1692233;-38.13080360867914
1739209905.1692302;-38.13080360867914
1739209905.169237;-45.120503652039325
1739209905.1692436;-45.120503652039325
1739209905.1692502;-45.120503652039325
1739209905.1692572;-45.120503652039325
1739209905.1692638;-33.981070128970906
1739209905.1692705;-38.13080360867914
1739209905.1692772;-45.120503652039325
1739209905.169284;-38.13080360867914
1739209905.1692908;-45.120503652039325
1739209905.1692975;-45.120503652039325
1739209905.1693041;-45.120503652039325
1739209905.169311;-45.120503652039325
1739209905.1693177;-38.13080360867914
1739209905.1693244;-38.13080360867914
1739209905.169331;-45.120503652039325
1739209905.169338;-45.120503652039325
1739209905.1693447;-38.13080360867914
1739209905.1693513;-38.13080360867914
1739209905.169358;-38.13080360867914
1739209905.169365;-45.120503652039325
1739209905.1693716;-32.81601443825658
1739209905.1693783;-38.13080360867914
1739209905.169385;-33.981070128970906
1739209905.1693919;-45.120503652039325
1739209905.1693985;-45.120503652039325
1739209905.1694052;-38.13080360867914
1739209905.169412;-35.57807855764607
1739209905.1694188;-45.120503652039325
1739209905.1694255;-31.141103565318915
1739209905.1694322;-33.981070128970906
1739209905.1694388;-38.13080360867914
1739209905.1694458;-38.13080360867914
1739209905.1694524;-38.13080360867914
1739209905.169459;-38.13080360867914
1739209905.1694658;-38.13080360867914
1739209905.1694727;-38.13080360867914
1739209905.1694794;-38.13080360867914
1739209905.169486;-38.13080360867914
1739209905.1694927;-38.13080360867914
1739209905.1694996;-45.120503652039325
1739209905.1695063;-45.120503652039325
1739209905.169513;-45.120503652039325
1739209905.1695197;-38.13080360867914
1739209905.1695266;-38.13080360867914
1739209905.1695333;-38.13080360867914
1739209905.16954;-33.981070128970906
1739209905.1695466;-38.13080360867914
1739209905.1695535;-38.13080360867914
1739209905.1695602;-38.13080360867914
1739209905.1695669;-45.120503652039325
1739209905.1695735;-38.13080360867914
1739209905.1695805;-45.120503652039325
1739209905.1695871;-31.141103565318915
1739209905.1695938;-32.816014438256545
1739209905.1696005;-35.57807855764607
1739209905.1696074;-45.120503652039325
1739209905.169614;-45.120503652039325
1739209905.1696208;-35.57807855764607
1739209905.1696277;-45.120503652039325
1739209905.1696343;-38.13080360867914
1739209905.169641;-38.13080360867914
1739209905.1696477;-33.981070128970906
1739209905.1696546;-38.13080360867914
1739209905.1696613;-38.13080360867914
1739209905.169668;-33.981070128970906
1739209905.1696746;-45.120503652039325
1739209905.1696815;-38.13080360867914
1739209905.1696882;-33.981070128970906
1739209905.169695;-38.13080360867914
1739209905.1697016;-38.13080360867914
1739209905.1697085;-38.13080360867914
1739209905.1697152;-45.120503652039325
1739209905.1697218;-45.120503652039325
1739209905.1697285;-38.13080360867914
1739209905.1697354;-45.120503652039325
1739209905.169742;-38.13080360867914
1739209905.1697488;-45.120503652039325
1739209905.1697555;-35.57807855764607
1739209905.1697624;-35.57807855764607
1739209905.169769;-45.120503652039325
1739209905.1697757;-45.120503652039325
1739209905.1697824;-35.57807855764607
1739209905.1697893;-38.13080360867914
1739209905.169796;-45.120503652039325
1739209905.1698027;-38.13080360867914
1739209905.1698093;-45.120503652039325
1739209905.1698163;-38.13080360867914
1739209905.169823;-45.120503652039325
1739209905.1698296;-38.13080360867914
1739209905.1698363;-45.120503652039325
1739209905.1698432;-38.13080360867914
1739209905.1698499;-38.13080360867914
1739209905.1698565;-45.120503652039325
1739209905.1698632;-31.141103565318915
1739209905.1698701;-35.57807855764607
1739209905.1698768;-38.13080360867914
1739209905.1698835;-45.120503652039325
1739209905.1698902;-33.981070128970906
1739209905.169897;-45.120503652039325
1739209905.1699038;-45.120503652039325
1739209905.1699104;-45.120503652039325
1739209905.169917;-38.13080360867914
1739209905.169924;-45.120503652039325
1739209905.1699307;-45.120503652039325
1739209905.1699374;-38.13080360867914
1739209905.169944;-38.13080360867914
1739209905.169951;-38.13080360867914
1739209905.1699576;-45.120503652039325
1739209905.1699643;-45.120503652039325
1739209905.169971;-45.120503652039325
1739209905.169978;-45.120503652039325
1739209905.1699846;-38.13080360867914
1739209905.1699913;-38.13080360867914
1739209905.169998;-45.120503652039325
1739209905.1700048;-35.57807855764607
1739209905.1700115;-35.57807855764607
1739209905.1700182;-45.120503652039325
1739209905.1700249;-28.58837851428586
1739209905.1700318;-32.816014438256545
1739209905.1700385;-45.120503652039325
1739209905.1700451;-45.120503652039325
1739209905.1700518;-35.57807855764607
1739209905.1700587;-35.57807855764607
1739209905.1700654;-45.120503652039325
1739209905.170072;-38.13080360867914
1739209905.1700788;-45.120503652039325
1739209905.1700857;-45.120503652039325
1739209905.1700923;-45.120503652039325
1739209905.170099;-45.120503652039325
1739209905.1701057;-45.120503652039325
1739209905.1701126;-45.120503652039325
1739209905.1701193;-38.13080360867914
1739209905.170126;-38.13080360867914
1739209905.1701326;-38.13080360867914
1739209905.1701396;-45.120503652039325
1739209905.1701462;-45.120503652039325
1739209905.170153;-38.13080360867914
1739209905.1701596;-45.120503652039325
1739209905.1701665;-45.120503652039325
1739209905.1701732;-45.120503652039325
1739209905.1701798;-45.120503652039325
1739209905.1701865;-32.816014438256545
1739209905.1701934;-35.57807855764607
1739209905.1702;-38.13080360867914
1739209905.1702068;-45.120503652039325
1739209905.1702135;-38.13080360867914
1739209905.1702204;-38.13080360867914
1739209905.170227;-38.13080360867914
1739209905.1702337;-45.120503652039325
1739209905.1702404;-45.120503652039325
1739209905.1702473;-45.120503652039325
1739209905.170254;-32.816014438256545
1739209905.1702607;-35.57807855764607
1739209905.1702673;-45.120503652039325
1739209905.1702743;-45.120503652039325
1739209905.170281;-38.13080360867914
1739209905.1702876;-45.120503652039325
1739209905.1702943;-38.13080360867914
1739209905.1703012;-35.57807855764607
1739209905.1703079;-38.13080360867914
1739209905.1703146;-35.57807855764607
1739209905.1703212;-45.120503652039325
1739209905.1703281;-45.120503652039325
1739209905.1703348;-45.120503652039325
1739209905.1703415;-45.120503652039325
1739209905.1703482;-35.57807855764607
1739209905.170355;-35.57807855764607
1739209905.1703618;-38.13080360867914
1739209905.1703684;-45.120503652039325
1739209905.170375;-38.13080360867914
1739209905.170382;-33.981070128970906
1739209905.1703887;-45.120503652039325
1739209905.1703954;-45.120503652039325
1739209905.170402;-45.120503652039325
1739209905.170409;-45.120503652039325
1739209905.1704156;-45.120503652039325
1739209905.1704223;-45.120503652039325
1739209905.170429;-38.13080360867914
1739209905.170436;-38.13080360867914
1739209905.1704426;-38.13080360867914
1739209905.1704493;-38.13080360867914
1739209905.170456;-38.13080360867914
1739209905.1704628;-35.57807855764607
1739209905.1704695;-45.120503652039325
1739209905.1704762;-45.120503652039325
1739209905.1704829;-38.13080360867914
1739209905.1704898;-38.13080360867914
1739209905.1704965;-45.120503652039325
1739209905.1705031;-45.120503652039325
1739209905.17051;-45.120503652039325
1739209905.1705167;-45.120503652039325
1739209905.1705234;-45.120503652039325
1739209905.17053;-38.13080360867914
1739209905.170537;-45.120503652039325
1739209905.1705437;-33.981070128970906
1739209905.1705503;-38.13080360867914
1739209905.170557;-45.120503652039325
1739209905.170564;-38.13080360867914
1739209905.1705706;-33.981070128970906
1739209905.1705773;-45.120503652039325
1739209905.170584;-45.120503652039325
1739209905.1705909;-45.120503652039325
1739209905.1705976;-45.120503652039325
1739209905.1706042;-38.13080360867914
1739209905.170611;-45.120503652039325
1739209905.1706178;-38.13080360867914
1739209905.1706245;-33.981070128970906
1739209905.1706312;-33.981070128970906
1739209905.1706378;-38.13080360867914
1739209905.1706448;-45.120503652039325
1739209905.1706514;-32.816014438256545
1739209905.170658;-38.13080360867914
1739209905.1706648;-45.120503652039325
1739209905.1706717;-38.13080360867914
1739209905.1706784;-33.981070128970906
1739209905.170685;-33.981070128970906
1739209905.1706917;-38.13080360867914
1739209905.1706986;-45.120503652039325
1739209905.1707053;-45.120503652039325
1739209905.170712;-38.13080360867914
1739209905.1707187;-35.57807855764607
1739209905.1707256;-38.13080360867914
1739209905.1707323;-38.13080360867914
1739209905.170739;-33.981070128970906
1739209905.1707456;-33.981070128970906
1739209905.1707525;-38.13080360867914
1739209905.1707592;-45.120503652039325
1739209905.1707659;-38.13080360867914
1739209905.1707726;-45.120503652039325
1739209905.1707795;-45.120503652039325
1739209905.1707861;-45.120503652039325
1739209905.1707928;-38.13080360867914
1739209905.1707995;-45.120503652039325
1739209905.1708064;-45.120503652039325
1739209905.170813;-33.981070128970906
1739209905.1708198;-45.120503652039325
1739209905.1708264;-45.120503652039325
1739209905.1708333;-38.13080360867914
1739209905.17084;-38.13080360867914
1739209905.1708467;-45.120503652039325
1739209905.1708534;-45.120503652039325
1739209905.1708603;-38.13080360867914
1739209905.170867;-38.13080360867914
1739209905.1708736;-31.141103565318915
1739209905.1708803;-35.57807855764607
1739209905.1708872;-45.120503652039325
1739209905.170894;-38.13080360867914
1739209905.1709006;-31.141103565318915
1739209905.1709073;-45.120503652039325
1739209905.1709142;-38.13080360867914
1739209905.1709208;-38.13080360867914
1739209905.1709275;-45.120503652039325
1739209905.1709342;-38.13080360867914
1739209905.170941;-32.816014438256545
1739209905.1709478;-38.13080360867914
1739209905.1709545;-32.81601443825658
1739209905.1709611;-33.981070128970906
1739209905.170968;-33.981070128970906
1739209905.1709747;-38.13080360867914
1739209905.1709814;-45.120503652039325
1739209905.170988;-38.13080360867914
1739209905.170995;-45.120503652039325
1739209905.1710017;-38.13080360867914
1739209905.1710083;-28.992665084841942
1739209905.171015;-38.13080360867914
1739209905.171022;-38.13080360867914
1739209905.1710286;-38.13080360867914
1739209905.1710353;-31.141103565318915
1739209905.171042;-45.120503652039325
1739209905.1710489;-45.120503652039325
1739209905.1710556;-38.13080360867914
1739209905.1710622;-33.981070128970906
1739209905.171069;-35.57807855764607
1739209905.1710758;-35.57807855764607
1739209905.1710825;-45.120503652039325
1739209905.1710892;-38.13080360867914
1739209905.1710958;-45.120503652039325
1739209905.1711028;-38.13080360867914
1739209905.1711094;-33.981070128970906
1739209905.171116;-31.14110356531892
1739209905.1711228;-38.13080360867914
1739209905.1711297;-38.13080360867914
1739209905.1711364;-45.120503652039325
1739209905.171143;-38.13080360867914
1739209905.1711497;-32.816014438256545
1739209905.1711566;-45.120503652039325
1739209905.1711633;-38.13080360867914
1739209905.17117;-28.992665084841942
1739209905.1711767;-38.13080360867914
1739209905.1711836;-38.13080360867914
1739209905.1711903;-38.13080360867914
1739209905.171197;-38.13080360867914
1739209905.1712036;-45.120503652039325
1739209905.1712105;-45.120503652039325
1739209905.1712172;-45.120503652039325
1739209905.1712239;-45.120503652039325
1739209905.1712306;-38.13080360867914
1739209905.1712375;-38.13080360867914
1739209905.1712441;-45.120503652039325
1739209905.1712508;-33.981070128970906
1739209905.1712575;-45.120503652039325
1739209905.1712644;-45.120503652039325
1739209905.171271;-45.120503652039325
1739209905.1712778;-45.120503652039325
1739209905.1712844;-33.981070128970906
1739209905.1712914;-45.120503652039325
1739209905.171298;-45.120503652039325
1739209905.1713047;-38.13080360867914
1739209905.1713114;-30.49652367304973
1739209905.1713183;-45.120503652039325
1739209905.171325;-45.120503652039325
1739209905.1713316;-33.981070128970906
1739209905.1713383;-38.13080360867914
1739209905.1713452;-38.13080360867914
1739209905.171352;-45.120503652039325
1739209905.1713586;-35.57807855764607
1739209905.1713655;-45.120503652039325
1739209905.1713722;-38.13080360867914
1739209905.1713789;-45.120503652039325
1739209905.1713855;-45.120503652039325
1739209905.1713924;-38.13080360867914
1739209905.171399;-45.120503652039325
1739209905.1714058;-45.120503652039325
1739209905.1714125;-35.57807855764607
1739209905.1714194;-35.57807855764607
1739209905.171426;-45.120503652039325
1739209905.1714327;-45.120503652039325
1739209905.1714394;-38.13080360867914
1739209905.1714463;-35.57807855764607
1739209905.171453;-45.120503652039325
1739209905.1714597;-45.120503652039325
1739209905.1714664;-45.120503652039325
1739209905.1714733;-38.13080360867914
1739209905.17148;-45.120503652039325
1739209905.1714866;-45.120503652039325
1739209905.1714933;-38.13080360867914
1739209905.1715002;-45.120503652039325
1739209905.171507;-45.120503652039325
1739209905.1715136;-45.120503652039325
1739209905.1715202;-38.13080360867914
1739209905.1715271;-38.13080360867914
1739209905.1715338;-45.120503652039325
1739209905.1715405;-45.120503652039325
1739209905.1715472;-38.13080360867914
1739209905.171554;-28.58837851428586
1739209905.1715608;-45.120503652039325
1739209905.1715674;-45.120503652039325
1739209905.171574;-45.120503652039325
1739209905.171581;-33.981070128970906
1739209905.1715877;-45.120503652039325
1739209905.1715944;-45.120503652039325
1739209905.171601;-45.120503652039325
1739209905.171608;-45.120503652039325
1739209905.1716146;-45.120503652039325
1739209905.1716213;-38.13080360867914
1739209905.171628;-45.120503652039325
1739209905.171635;-45.120503652039325
1739209905.1716416;-45.120503652039325
1739209905.1716483;-38.13080360867914
1739209905.171655;-38.13080360867914
1739209905.1716619;-38.13080360867914
1739209905.1716685;-35.57807855764607
1739209905.1716752;-45.120503652039325
1739209905.171682;-38.13080360867914
1739209905.1716888;-32.816014438256545
1739209905.1716955;-38.13080360867914
1739209905.1717021;-38.13080360867914
1739209905.1717088;-45.120503652039325
1739209905.1717157;-33.981070128970906
1739209905.1717224;-35.57807855764607
1739209905.171729;-38.13080360867914
1739209905.1717358;-45.120503652039325
1739209905.1717427;-45.120503652039325
1739209905.1717494;-45.120503652039325
1739209905.171756;-45.120503652039325
1739209905.1717627;-45.120503652039325
1739209905.1717696;-30.49652367304976
1739209905.1717763;-33.981070128970906
1739209905.171783;-38.13080360867914
1739209905.1717896;-45.120503652039325
1739209905.1717966;-45.120503652039325
1739209905.1718032;-45.120503652039325
1739209905.17181;-45.120503652039325
1739209905.1718166;-45.120503652039325
1739209905.1718235;-31.141103565318915
1739209905.1718302;-38.13080360867914
1739209905.1718369;-45.120503652039325
1739209905.1718435;-38.13080360867914
1739209905.1718504;-38.13080360867914
1739209905.171857;-45.120503652039325
1739209905.1718638;-33.981070128970906
1739209905.1718705;-38.13080360867914
1739209905.1718774;-31.141103565318915
1739209905.171884;-38.13080360867914
1739209905.1718907;-38.13080360867914
1739209905.1718974;-38.13080360867914
1739209905.1719043;-33.981070128970906
1739209905.171911;-38.13080360867914
1739209905.1719177;-45.120503652039325
1739209905.1719244;-38.13080360867914
1739209905.1719313;-33.981070128970906
1739209905.171938;-38.13080360867914
1739209905.1719446;-38.13080360867914
1739209905.1719513;-45.120503652039325
1739209905.1719582;-45.120503652039325
1739209905.171965;-45.120503652039325
1739209905.1719716;-45.120503652039325
1739209905.1719782;-38.13080360867914
1739209905.1719851;-31.141103565318915
1739209905.1719918;-31.141103565318915
1739209905.1719985;-38.13080360867914
1739209905.1720052;-45.120503652039325
1739209905.172012;-38.13080360867914
1739209905.1720188;-38.13080360867914
1739209905.1720254;-45.120503652039325
1739209905.172032;-38.13080360867914
1739209905.172039;-33.981070128970906
1739209905.1720457;-45.120503652039325
1739209905.1720524;-45.120503652039325
1739209905.172059;-38.13080360867914
1739209905.172066;-38.13080360867914
1739209905.1720726;-35.57807855764607
1739209905.1720793;-38.13080360867914
1739209905.172086;-38.13080360867914
1739209905.172093;-33.981070128970906
1739209905.1720996;-33.981070128970906
1739209905.1721063;-45.120503652039325
1739209905.172113;-38.13080360867914
1739209905.1721199;-38.13080360867914
1739209905.1721265;-45.120503652039325
1739209905.1721332;-33.981070128970906
1739209905.17214;-45.120503652039325
1739209905.1721468;-45.120503652039325
1739209905.1721535;-33.981070128970906
1739209905.1721601;-35.57807855764607
1739209905.1721668;-45.120503652039325
1739209905.1721737;-45.120503652039325
1739209905.1721804;-32.816014438256545
1739209905.172187;-35.57807855764607
1739209905.1721938;-38.13080360867914
1739209905.1722007;-38.13080360867914
1739209905.1722074;-38.13080360867914
1739209905.172214;-38.13080360867914
1739209905.172221;-45.120503652039325
1739209905.1722276;-45.120503652039325
1739209905.1722343;-45.120503652039325
1739209905.172241;-45.120503652039325
1739209905.172248;-45.120503652039325
1739209905.1722546;-45.120503652039325
1739209905.1722612;-45.120503652039325
1739209905.172268;-45.120503652039325
1739209905.1722748;-38.13080360867914
1739209905.1722815;-38.13080360867914
1739209905.1722882;-45.120503652039325
1739209905.1722949;-45.120503652039325
1739209905.1723018;-38.13080360867914
1739209905.1723084;-38.13080360867914
1739209905.1723151;-32.816014438256545
1739209905.1723218;-38.13080360867914
1739209905.1723287;-38.13080360867914
1739209905.1723354;-45.120503652039325
1739209905.172342;-35.57807855764607
1739209905.1723487;-38.13080360867914
1739209905.1723557;-45.120503652039325
1739209905.1723623;-45.120503652039325
1739209905.172369;-45.120503652039325
1739209905.1723757;-45.120503652039325
1739209905.1723826;-33.981070128970906
1739209905.1723893;-38.13080360867914
1739209905.172396;-38.13080360867914
1739209905.1724026;-38.13080360867914
1739209905.1724095;-38.13080360867914
1739209905.1724162;-31.141103565318893
1739209905.172423;-38.13080360867914
1739209905.1724296;-45.120503652039325
1739209905.1724365;-32.816014438256545
1739209905.1724432;-35.57807855764607
1739209905.1724498;-45.120503652039325
1739209905.1724565;-45.120503652039325
1739209905.1724634;-38.13080360867914
1739209905.17247;-38.13080360867914
1739209905.1724768;-29.438486411369333
1739209905.1724834;-33.981070128970906
1739209905.1724904;-35.57807855764607
1739209905.172497;-35.57807855764607
1739209905.1725037;-35.57807855764607
1739209905.1725104;-38.13080360867914
1739209905.1725173;-38.13080360867914
1739209905.172524;-38.13080360867914
1739209905.1725307;-45.120503652039325
1739209905.1725373;-45.120503652039325
1739209905.1725442;-38.13080360867914
1739209905.172551;-45.120503652039325
1739209905.1725576;-38.13080360867914
1739209905.1725643;-38.13080360867914
1739209905.1725712;-38.13080360867914
1739209905.1725779;-35.57807855764607
1739209905.1725845;-45.120503652039325
1739209905.1725912;-45.120503652039325
1739209905.1725981;-32.816014438256545
1739209905.1726048;-38.13080360867914
1739209905.1726115;-45.120503652039325
1739209905.1726182;-38.13080360867914
1739209905.172625;-35.57807855764607
1739209905.1726317;-45.120503652039325
1739209905.1726384;-29.438486411369333
1739209905.172645;-32.816014438256545
1739209905.172652;-45.120503652039325
1739209905.1726587;-38.13080360867914
1739209905.1726654;-38.13080360867914
1739209905.172672;-38.13080360867914
1739209905.172679;-38.13080360867914
1739209905.1726856;-38.13080360867914
1739209905.1726923;-45.120503652039325
1739209905.172699;-45.120503652039325
1739209905.172706;-35.57807855764607
1739209905.1727126;-45.120503652039325
1739209905.1727192;-45.120503652039325
1739209905.172726;-38.13080360867914
1739209905.1727328;-38.13080360867914
1739209905.1727395;-35.57807855764607
1739209905.1727462;-38.13080360867914
1739209905.1727529;-38.13080360867914
1739209905.1727598;-38.13080360867914
1739209905.1727664;-45.120503652039325
1739209905.1727731;-38.13080360867914
1739209905.1727798;-45.120503652039325
1739209905.1727867;-45.120503652039325
1739209905.1727934;-45.120503652039325
1739209905.1728;-45.120503652039325
1739209905.1728067;-38.13080360867914
1739209905.1728137;-35.57807855764607
1739209905.1728203;-45.120503652039325
1739209905.172827;-32.816014438256545
1739209905.1728337;-35.57807855764607
1739209905.1728406;-45.120503652039325
1739209905.1728473;-45.120503652039325
1739209905.172854;-45.120503652039325
1739209905.1728606;-45.120503652039325
1739209905.1728675;-38.13080360867914
1739209905.1728742;-38.13080360867914
1739209905.172881;-38.13080360867914
1739209905.1728876;-38.13080360867914
1739209905.1728945;-35.57807855764607
1739209905.1729012;-38.13080360867914
1739209905.1729078;-35.57807855764607
1739209905.1729145;-29.438486411369333
1739209905.1729214;-45.120503652039325
1739209905.172928;-38.13080360867914
1739209905.1729348;-38.13080360867914
1739209905.1729414;-45.120503652039325
1739209905.1729484;-38.13080360867914
1739209905.172955;-38.13080360867914
1739209905.1729617;-38.13080360867914
1739209905.1729684;-38.13080360867914
1739209905.1729753;-38.13080360867914
1739209905.172982;-35.57807855764607
1739209905.1729887;-45.120503652039325
1739209905.1729953;-38.13080360867914
1739209905.1730022;-38.13080360867914
1739209905.173009;-45.120503652039325
1739209905.1730156;-33.981070128970906
1739209905.1730223;-35.57807855764607
1739209905.1730292;-45.120503652039325
1739209905.1730359;-45.120503652039325
1739209905.1730425;-33.981070128970906
1739209905.1730492;-38.13080360867914
1739209905.1730561;-45.120503652039325
1739209905.1730628;-45.120503652039325
1739209905.1730695;-38.13080360867914
1739209905.1730762;-38.13080360867914
1739209905.173083;-45.120503652039325
1739209905.1730897;-38.13080360867914
1739209905.1730964;-38.13080360867914
1739209905.1731033;-30.49652367304973
1739209905.17311;-38.13080360867914
1739209905.1731167;-45.120503652039325
1739209905.1731234;-38.13080360867914
1739209905.1731303;-45.120503652039325
1739209905.173137;-35.57807855764607
1739209905.1731436;-38.13080360867914
1739209905.1731503;-38.13080360867914
1739209905.1731572;-35.57807855764607
1739209905.173164;-45.120503652039325
1739209905.1731706;-45.120503652039325
1739209905.1731772;-45.120503652039325
1739209905.1731842;-38.13080360867914
1739209905.1731908;-45.120503652039325
1739209905.1731975;-45.120503652039325
1739209905.1732042;-38.13080360867914
1739209905.173211;-35.57807855764607
1739209905.1732178;-45.120503652039325
1739209905.1732244;-45.120503652039325
1739209905.1732311;-35.57807855764607
1739209905.173238;-33.981070128970906
1739209905.1732447;-33.981070128970906
1739209905.1732514;-45.120503652039325
1739209905.173258;-35.57807855764607
1739209905.173265;-38.13080360867914
1739209905.1732717;-38.13080360867914
1739209905.1732783;-38.13080360867914
1739209905.173285;-38.13080360867914
1739209905.173292;-38.13080360867914
1739209905.1732986;-31.141103565318915
1739209905.1733053;-45.120503652039325
1739209905.173312;-38.13080360867914
1739209905.1733189;-38.13080360867914
1739209905.1733255;-33.981070128970906
1739209905.1733322;-45.120503652039325
