CAN Message; 0x1d3:000004cfe81ba0af
1739209748.3426707;-45.120503652039325
1739209748.3426738;-45.120503652039325
1739209748.3426766;-45.120503652039325
1739209748.3426797;-38.13080360867914
1739209748.3426826;-38.13080360867914
1739209748.3426857;-30.49652367304973
1739209748.3426886;-33.981070128970906
1739209748.3426917;-33.981070128970906
1739209748.3426945;-38.13080360867914
1739209748.3426976;-38.13080360867914
1739209748.3427005;-38.13080360867914
1739209748.3427036;-38.13080360867914
1739209748.3427064;-38.13080360867914
1739209748.3427095;-32.816014438256545
1739209748.3427124;-38.13080360867914
1739209748.3427155;-45.120503652039325
1739209748.3427184;-45.120503652039325
1739209748.3427215;-38.13080360867914
1739209748.3427243;-38.13080360867914
1739209748.3427274;-38.13080360867914
1739209748.3427303;-35.57807855764607
1739209748.3427334;-33.981070128970906
1739209748.3427365;-33.981070128970906
1739209748.3427393;-45.120503652039325
1739209748.3427424;-38.13080360867914
1739209748.3427453;-35.57807855764607
1739209748.3427484;-45.120503652039325
1739209748.3427513;-45.120503652039325
1739209748.3427544;-38.13080360867914
1739209748.3427572;-33.981070128970906
1739209748.3427603;-45.120503652039325
1739209748.3427632;-38.13080360867914
1739209748.3427663;-35.57807855764607
1739209748.3427691;-38.13080360867914
1739209748.3427722;-45.120503652039325
1739209748.342775;-38.13080360867914
1739209748.3427782;-45.120503652039325
1739209748.342781;-45.120503652039325
1739209748.3427842;-45.120503652039325
1739209748.342787;-45.120503652039325
1739209748.3427901;-35.57807855764607
1739209748.342793;-38.13080360867914
1739209748.342796;-45.120503652039325
1739209748.342799;-38.13080360867914
1739209748.342802;-45.120503652039325
1739209748.342805;-35.57807855764607
1739209748.342808;-38.13080360867914
1739209748.3428109;-45.120503652039325
1739209748.342814;-45.120503652039325
1739209748.3428168;-45.120503652039325
1739209748.34282;-38.13080360867914
1739209748.342823;-38.13080360867914
1739209748.342826;-45.120503652039325
1739209748.342829;-45.120503652039325
1739209748.3428319;-45.120503652039325
1739209748.342835;-45.120503652039325
1739209748.3428378;-45.120503652039325
1739209748.342841;-45.120503652039325
1739209748.3428438;-38.13080360867914
1739209748.3428469;-38.13080360867914
1739209748.3428497;-45.120503652039325
1739209748.3428528;-38.13080360867914
1739209748.3428557;-26.991370085610722
1739209748.3428588;-35.57807855764607
1739209748.3428617;-45.120503652039325
1739209748.3428648;-38.13080360867914
1739209748.3428676;-33.981070128970906
1739209748.3428707;-45.120503652039325
1739209748.3428736;-45.120503652039325
1739209748.3428767;-45.120503652039325
1739209748.3428795;-38.13080360867914
1739209748.3428826;-38.13080360867914
1739209748.3428855;-45.120503652039325
1739209748.3428886;-35.57807855764607
1739209748.3428915;-45.120503652039325
1739209748.3428946;-38.13080360867914
1739209748.3428974;-45.120503652039325
1739209748.3429005;-38.13080360867914
1739209748.3429034;-25.826314394896354
1739209748.3429065;-32.816014438256545
1739209748.3429093;-45.120503652039325
1739209748.3429124;-38.13080360867914
1739209748.3429155;-32.816014438256545
1739209748.3429184;-45.120503652039325
1739209748.3429215;-38.13080360867914
1739209748.3429244;-45.120503652039325
1739209748.3429275;-38.13080360867914
1739209748.3429303;-45.120503652039325
1739209748.3429334;-38.13080360867914
1739209748.3429363;-38.13080360867914
1739209748.3429394;-45.120503652039325
1739209748.3429422;-38.13080360867914
1739209748.3429453;-38.13080360867914
1739209748.3429482;-45.120503652039325
1739209748.3429513;-31.141103565318893
1739209748.3429542;-32.816014438256545
1739209748.3429573;-35.57807855764607
1739209748.3429601;-38.13080360867914
1739209748.3429632;-45.120503652039325
1739209748.342966;-45.120503652039325
1739209748.3429692;-45.120503652039325
1739209748.342972;-38.13080360867914
1739209748.3429751;-45.120503652039325
1739209748.342978;-45.120503652039325
1739209748.342981;-32.816014438256545
1739209748.342984;-45.120503652039325
1739209748.342987;-45.120503652039325
1739209748.34299;-45.120503652039325
1739209748.342993;-45.120503652039325
1739209748.342996;-45.120503652039325
1739209748.342999;-32.816014438256545
1739209748.3430018;-32.816014438256545
1739209748.343005;-45.120503652039325
1739209748.343008;-38.13080360867914
1739209748.343011;-45.120503652039325
1739209748.343014;-45.120503652039325
1739209748.3430169;-35.57807855764607
1739209748.34302;-45.120503652039325
1739209748.3430228;-32.816014438256545
1739209748.343026;-35.57807855764607
1739209748.3430288;-38.13080360867914
1739209748.343032;-38.13080360867914
1739209748.3430347;-38.13080360867914
1739209748.3430378;-38.13080360867914
1739209748.3430407;-45.120503652039325
1739209748.3430438;-45.120503652039325
1739209748.3430467;-38.13080360867914
1739209748.3430498;-38.13080360867914
1739209748.3430526;-45.120503652039325
1739209748.3430557;-38.13080360867914
1739209748.3430586;-45.120503652039325
1739209748.3430617;-33.981070128970906
1739209748.3430645;-38.13080360867914
1739209748.3430676;-45.120503652039325
1739209748.3430705;-32.816014438256545
1739209748.3430736;-30.49652367304973
1739209748.3430765;-45.120503652039325
1739209748.3430796;-38.13080360867914
1739209748.3430824;-38.13080360867914
1739209748.3430855;-38.13080360867914
1739209748.3430884;-45.120503652039325
1739209748.3430915;-38.13080360867914
1739209748.3430946;-38.13080360867914
1739209748.3430974;-45.120503652039325
1739209748.3431005;-45.120503652039325
1739209748.3431034;-45.120503652039325
1739209748.3431065;-38.13080360867914
1739209748.3431094;-38.13080360867914
1739209748.3431125;-45.120503652039325
1739209748.3431153;-45.120503652039325
1739209748.3431184;-38.13080360867914
1739209748.3431213;-38.13080360867914
1739209748.3431244;-45.120503652039325
1739209748.3431273;-45.120503652039325
1739209748.3431304;-45.120503652039325
1739209748.3431332;-45.120503652039325
1739209748.3431363;-38.13080360867914
1739209748.3431392;-38.13080360867914
1739209748.3431423;-45.120503652039325
1739209748.3431451;-38.13080360867914
1739209748.3431482;-35.57807855764607
1739209748.343151;-38.13080360867914
1739209748.3431542;-45.120503652039325
1739209748.343157;-38.13080360867914
1739209748.3431602;-35.57807855764607
1739209748.343163;-45.120503652039325
1739209748.343166;-45.120503652039325
1739209748.343169;-38.13080360867914
1739209748.343172;-45.120503652039325
1739209748.343175;-38.13080360867914
1739209748.343178;-45.120503652039325
1739209748.343181;-45.120503652039325
1739209748.343184;-38.13080360867914
1739209748.343187;-38.13080360867914
1739209748.34319;-32.816014438256545
1739209748.343193;-31.141103565318915
1739209748.343196;-33.981070128970906
1739209748.343199;-45.120503652039325
1739209748.3432019;-45.120503652039325
1739209748.343205;-38.13080360867914
1739209748.3432078;-38.13080360867914
1739209748.343211;-38.13080360867914
1739209748.3432138;-38.13080360867914
1739209748.343217;-38.13080360867914
1739209748.3432198;-45.120503652039325
1739209748.3432229;-38.13080360867914
1739209748.3432257;-38.13080360867914
1739209748.3432288;-38.13080360867914
1739209748.3432317;-45.120503652039325
1739209748.3432348;-38.13080360867914
1739209748.3432376;-38.13080360867914
1739209748.3432407;-38.13080360867914
1739209748.3432436;-45.120503652039325
1739209748.3432467;-35.57807855764607
1739209748.3432496;-35.57807855764607
1739209748.3432527;-33.981070128970906
1739209748.3432555;-45.120503652039325
1739209748.3432586;-38.13080360867914
1739209748.3432615;-38.13080360867914
1739209748.3432646;-33.981070128970906
1739209748.3432674;-33.981070128970906
1739209748.3432705;-45.120503652039325
1739209748.3432736;-45.120503652039325
1739209748.3432765;-33.981070128970906
1739209748.3432796;-38.13080360867914
1739209748.3432825;-38.13080360867914
1739209748.3432856;-45.120503652039325
1739209748.3432884;-45.120503652039325
1739209748.3432915;-35.57807855764607
1739209748.3432944;-38.13080360867914
1739209748.3432975;-45.120503652039325
1739209748.3433003;-45.120503652039325
1739209748.3433034;-38.13080360867914
1739209748.3433063;-38.13080360867914
1739209748.3433094;-38.13080360867914
1739209748.3433123;-31.141103565318915
1739209748.3433154;-28.992665084841942
1739209748.3433182;-45.120503652039325
1739209748.3433213;-33.981070128970906
1739209748.3433242;-32.816014438256545
1739209748.3433273;-38.13080360867914
1739209748.3433301;-45.120503652039325
1739209748.3433332;-31.141103565318915
1739209748.343336;-38.13080360867914
1739209748.3433392;-38.13080360867914
1739209748.343342;-45.120503652039325
1739209748.3433452;-45.120503652039325
1739209748.343348;-45.120503652039325
1739209748.3433511;-45.120503652039325
1739209748.343354;-38.13080360867914
1739209748.343357;-38.13080360867914
1739209748.34336;-35.57807855764607
1739209748.343363;-30.49652367304973
1739209748.3433661;-45.120503652039325
1739209748.343369;-35.57807855764607
1739209748.343372;-35.57807855764607
1739209748.343375;-33.981070128970906
1739209748.343378;-38.13080360867914
1739209748.343381;-33.981070128970906
1739209748.343384;-38.13080360867914
1739209748.343387;-38.13080360867914
1739209748.34339;-45.120503652039325
1739209748.3433928;-35.57807855764607
1739209748.343396;-38.13080360867914
1739209748.3433988;-45.120503652039325
1739209748.343402;-38.13080360867914
1739209748.3434048;-35.57807855764607
1739209748.3434079;-35.57807855764607
1739209748.3434107;-38.13080360867914
1739209748.3434138;-45.120503652039325
1739209748.3434167;-45.120503652039325
1739209748.3434198;-38.13080360867914
1739209748.3434227;-38.13080360867914
1739209748.3434258;-45.120503652039325
1739209748.3434286;-35.57807855764607
1739209748.3434317;-38.13080360867914
1739209748.3434346;-35.57807855764607
1739209748.3434377;-38.13080360867914
1739209748.3434405;-38.13080360867914
1739209748.3434436;-35.57807855764607
1739209748.3434465;-38.13080360867914
1739209748.3434496;-45.120503652039325
1739209748.3434527;-45.120503652039325
1739209748.3434556;-45.120503652039325
1739209748.3434587;-33.981070128970956
1739209748.3434615;-45.120503652039325
1739209748.3434646;-32.816014438256545
1739209748.3434675;-38.13080360867914
1739209748.3434706;-45.120503652039325
1739209748.3434734;-45.120503652039325
1739209748.3434765;-38.13080360867914
1739209748.3434794;-35.57807855764607
1739209748.3434825;-26.991370085610736
1739209748.3434854;-32.816014438256545
1739209748.3434885;-38.13080360867914
1739209748.3434913;-38.13080360867914
1739209748.3434944;-35.57807855764607
1739209748.3434973;-45.120503652039325
1739209748.3435004;-38.13080360867914
1739209748.3435032;-31.141103565318915
1739209748.3435063;-38.13080360867914
1739209748.3435092;-45.120503652039325
1739209748.3435123;-35.57807855764607
1739209748.3435152;-33.981070128970906
1739209748.3435183;-45.120503652039325
1739209748.343521;-38.13080360867914
1739209748.3435242;-45.120503652039325
1739209748.343527;-45.120503652039325
1739209748.3435302;-29.438486411369333
1739209748.343533;-35.57807855764607
1739209748.3435361;-45.120503652039325
1739209748.343539;-45.120503652039325
1739209748.343542;-38.13080360867914
1739209748.3435452;-45.120503652039325
1739209748.343548;-45.120503652039325
1739209748.3435512;-45.120503652039325
1739209748.343554;-45.120503652039325
1739209748.3435571;-45.120503652039325
1739209748.34356;-38.13080360867914
1739209748.343563;-38.13080360867914
1739209748.343566;-45.120503652039325
1739209748.343569;-38.13080360867914
1739209748.343572;-45.120503652039325
1739209748.343575;-45.120503652039325
1739209748.3435779;-35.57807855764607
1739209748.343581;-35.57807855764607
1739209748.3435838;-45.120503652039325
1739209748.343587;-45.120503652039325
1739209748.3435898;-45.120503652039325
1739209748.343593;-38.13080360867914
1739209748.3435957;-38.13080360867914
1739209748.3435988;-38.13080360867914
1739209748.3436017;-45.120503652039325
1739209748.3436048;-38.13080360867914
1739209748.3436077;-38.13080360867914
1739209748.3436108;-45.120503652039325
1739209748.3436136;-35.57807855764607
1739209748.3436167;-35.57807855764607
1739209748.3436196;-45.120503652039325
1739209748.3436227;-33.981070128970906
1739209748.3436255;-45.120503652039325
1739209748.3436286;-45.120503652039325
1739209748.3436317;-35.57807855764607
1739209748.3436346;-32.816014438256545
1739209748.3436377;-45.120503652039325
1739209748.3436406;-38.13080360867914
1739209748.3436437;-35.57807855764607
1739209748.3436465;-45.120503652039325
1739209748.3436496;-38.13080360867914
1739209748.3436525;-31.141103565318893
1739209748.3436556;-45.120503652039325
1739209748.3436584;-38.13080360867914
1739209748.3436615;-38.13080360867914
1739209748.3436644;-38.13080360867914
1739209748.3436675;-38.13080360867914
1739209748.3436704;-38.13080360867914
1739209748.3436735;-45.120503652039325
1739209748.3436763;-45.120503652039325
1739209748.3436794;-45.120503652039325
1739209748.3436823;-45.120503652039325
1739209748.3436854;-45.120503652039325
1739209748.3436882;-38.13080360867914
1739209748.3436913;-38.13080360867914
1739209748.3436942;-45.120503652039325
1739209748.3436973;-45.120503652039325
1739209748.3437002;-45.120503652039325
1739209748.3437033;-35.57807855764607
1739209748.3437061;-33.981070128970906
1739209748.3437092;-45.120503652039325
1739209748.343712;-45.120503652039325
1739209748.3437152;-38.13080360867914
1739209748.343718;-38.13080360867914
1739209748.3437212;-38.13080360867914
1739209748.3437243;-31.141103565318915
1739209748.343727;-38.13080360867914
1739209748.3437302;-38.13080360867914
1739209748.343733;-45.120503652039325
1739209748.3437362;-35.57807855764607
1739209748.343739;-33.981070128970906
1739209748.3437421;-45.120503652039325
1739209748.343745;-45.120503652039325
1739209748.343748;-38.13080360867914
1739209748.343751;-45.120503652039325
1739209748.343754;-45.120503652039325
1739209748.343757;-45.120503652039325
1739209748.34376;-45.120503652039325
1739209748.3437629;-38.13080360867914
1739209748.343766;-38.13080360867914
1739209748.3437688;-45.120503652039325
1739209748.343772;-38.13080360867914
1739209748.3437748;-38.13080360867914
1739209748.343778;-38.13080360867914
1739209748.3437808;-38.13080360867914
1739209748.3437839;-35.57807855764607
1739209748.3437867;-38.13080360867914
1739209748.3437898;-38.13080360867914
1739209748.3437927;-38.13080360867914
1739209748.3437958;-45.120503652039325
1739209748.3437986;-38.13080360867914
1739209748.3438017;-32.816014438256545
1739209748.3438046;-38.13080360867914
1739209748.3438077;-38.13080360867914
1739209748.3438106;-38.13080360867914
1739209748.3438137;-45.120503652039325
1739209748.3438168;-45.120503652039325
1739209748.3438196;-45.120503652039325
1739209748.3438227;-38.13080360867914
1739209748.3438256;-38.13080360867914
1739209748.3438287;-45.120503652039325
1739209748.3438315;-38.13080360867914
1739209748.3438346;-38.13080360867914
1739209748.3438375;-38.13080360867914
1739209748.3438406;-35.57807855764607
1739209748.3438435;-35.57807855764607
1739209748.3438466;-38.13080360867914
1739209748.3438494;-45.120503652039325
1739209748.3438525;-33.981070128970906
1739209748.3438554;-38.13080360867914
1739209748.3438585;-38.13080360867914
1739209748.3438613;-45.120503652039325
1739209748.3438644;-32.816014438256545
1739209748.3438673;-38.13080360867914
1739209748.3438704;-45.120503652039325
1739209748.3438733;-45.120503652039325
1739209748.3438764;-38.13080360867914
1739209748.3438792;-38.13080360867914
1739209748.3438823;-45.120503652039325
1739209748.3438852;-38.13080360867914
1739209748.3438883;-45.120503652039325
1739209748.3438911;-35.57807855764607
1739209748.3438942;-30.49652367304973
1739209748.343897;-38.13080360867914
1739209748.3439002;-38.13080360867914
1739209748.3439033;-45.120503652039325
1739209748.3439062;-38.13080360867914
1739209748.3439093;-45.120503652039325
1739209748.3439121;-45.120503652039325
1739209748.3439152;-45.120503652039325
1739209748.343918;-38.13080360867914
1739209748.3439212;-38.13080360867914
1739209748.343924;-38.13080360867914
1739209748.3439271;-45.120503652039325
1739209748.34393;-45.120503652039325
1739209748.343933;-38.13080360867914
1739209748.343936;-45.120503652039325
1739209748.343939;-33.981070128970906
1739209748.343942;-26.991370085610722
1739209748.343945;-33.981070128970906
1739209748.343948;-45.120503652039325
1739209748.343951;-38.13080360867914
1739209748.3439538;-30.49652367304973
1739209748.343957;-38.13080360867914
1739209748.3439598;-45.120503652039325
1739209748.343963;-45.120503652039325
1739209748.3439658;-45.120503652039325
1739209748.3439689;-45.120503652039325
1739209748.3439717;-45.120503652039325
1739209748.3439748;-38.13080360867914
1739209748.3439777;-38.13080360867914
1739209748.3439808;-38.13080360867914
1739209748.3439837;-38.13080360867914
1739209748.3439867;-45.120503652039325
1739209748.3439896;-45.120503652039325
1739209748.3439927;-38.13080360867914
1739209748.3439958;-45.120503652039325
1739209748.3439987;-45.120503652039325
1739209748.3440018;-33.981070128970906
1739209748.3440046;-33.981070128970906
1739209748.3440077;-38.13080360867914
1739209748.3440106;-38.13080360867914
1739209748.3440137;-27.8777449560314
1739209748.3440166;-35.57807855764607
1739209748.3440197;-38.13080360867914
1739209748.3440225;-38.13080360867914
1739209748.3440256;-38.13080360867914
1739209748.3440285;-45.120503652039325
1739209748.3440316;-45.120503652039325
1739209748.3440344;-45.120503652039325
1739209748.3440375;-45.120503652039325
1739209748.3440404;-45.120503652039325
1739209748.3440435;-45.120503652039325
1739209748.3440464;-38.13080360867914
1739209748.3440495;-38.13080360867914
1739209748.3440523;-38.13080360867914
1739209748.3440554;-45.120503652039325
1739209748.3440583;-45.120503652039325
1739209748.3440614;-35.57807855764607
1739209748.3440642;-35.57807855764607
1739209748.3440673;-45.120503652039325
1739209748.3440702;-45.120503652039325
1739209748.3440733;-45.120503652039325
1739209748.3440762;-45.120503652039325
1739209748.3440793;-38.13080360867914
1739209748.3440824;-45.120503652039325
1739209748.3440852;-45.120503652039325
1739209748.3440883;-45.120503652039325
1739209748.3440912;-38.13080360867914
1739209748.3440943;-38.13080360867914
1739209748.3440971;-32.816014438256545
1739209748.3441002;-38.13080360867914
1739209748.344103;-45.120503652039325
1739209748.3441062;-38.13080360867914
1739209748.344109;-45.120503652039325
1739209748.3441122;-45.120503652039325
1739209748.344115;-38.13080360867914
1739209748.344118;-45.120503652039325
1739209748.344121;-45.120503652039325
1739209748.344124;-38.13080360867914
1739209748.344127;-45.120503652039325
1739209748.34413;-38.13080360867914
1739209748.344133;-35.57807855764607
1739209748.344136;-38.13080360867914
1739209748.3441389;-45.120503652039325
1739209748.344142;-45.120503652039325
1739209748.3441448;-32.816014438256545
1739209748.344148;-45.120503652039325
1739209748.3441508;-38.13080360867914
1739209748.344154;-38.13080360867914
1739209748.3441567;-45.120503652039325
1739209748.3441598;-45.120503652039325
1739209748.3441627;-45.120503652039325
1739209748.3441658;-45.120503652039325
1739209748.3441687;-35.57807855764607
1739209748.3441718;-38.13080360867914
1739209748.3441749;-45.120503652039325
1739209748.3441777;-45.120503652039325
1739209748.3441808;-38.13080360867914
1739209748.3441837;-38.13080360867914
1739209748.3441868;-45.120503652039325
1739209748.3441896;-45.120503652039325
1739209748.3441927;-38.13080360867914
1739209748.3441956;-45.120503652039325
1739209748.3441987;-35.57807855764607
1739209748.3442016;-45.120503652039325
1739209748.3442047;-32.816014438256545
1739209748.3442075;-33.981070128970906
1739209748.3442106;-45.120503652039325
1739209748.3442135;-45.120503652039325
1739209748.3442166;-38.13080360867914
1739209748.3442194;-38.13080360867914
1739209748.3442225;-45.120503652039325
1739209748.3442254;-45.120503652039325
1739209748.3442285;-38.13080360867914
1739209748.3442314;-28.992665084841942
1739209748.3442345;-38.13080360867914
1739209748.3442373;-38.13080360867914
1739209748.3442404;-38.13080360867914
1739209748.3442433;-38.13080360867914
1739209748.3442464;-45.120503652039325
1739209748.3442492;-45.120503652039325
1739209748.3442523;-35.57807855764607
1739209748.3442552;-38.13080360867914
1739209748.3442583;-45.120503652039325
1739209748.3442614;-45.120503652039325
1739209748.3442643;-38.13080360867914
1739209748.3442674;-45.120503652039325
1739209748.3442702;-45.120503652039325
1739209748.3442733;-38.13080360867914
1739209748.3442762;-45.120503652039325
1739209748.3442793;-38.13080360867914
1739209748.3442822;-45.120503652039325
1739209748.3442852;-45.120503652039325
1739209748.344288;-45.120503652039325
1739209748.3442912;-33.981070128970906
1739209748.344294;-45.120503652039325
1739209748.3442972;-45.120503652039325
1739209748.3443;-38.13080360867914
1739209748.3443031;-38.13080360867914
1739209748.344306;-38.13080360867914
1739209748.344309;-38.13080360867914
1739209748.344312;-45.120503652039325
1739209748.344315;-38.13080360867914
1739209748.344318;-35.57807855764607
1739209748.344321;-35.57807855764607
1739209748.3443239;-45.120503652039325
1739209748.344327;-33.981070128970906
1739209748.3443298;-38.13080360867914
1739209748.344333;-38.13080360867914
1739209748.3443358;-45.120503652039325
1739209748.344339;-38.13080360867914
1739209748.3443418;-35.57807855764607
1739209748.3443449;-38.13080360867914
1739209748.3443477;-38.13080360867914
1739209748.3443508;-38.13080360867914
1739209748.344354;-33.981070128970906
1739209748.3443568;-38.13080360867914
1739209748.3443599;-45.120503652039325
1739209748.3443627;-38.13080360867914
1739209748.3443658;-45.120503652039325
1739209748.3443687;-45.120503652039325
1739209748.3443718;-45.120503652039325
1739209748.3443747;-28.992665084841942
1739209748.3443778;-31.141103565318915
1739209748.3443806;-45.120503652039325
1739209748.3443837;-45.120503652039325
1739209748.3443866;-33.981070128970906
1739209748.3443897;-38.13080360867914
1739209748.3443925;-45.120503652039325
1739209748.3443956;-45.120503652039325
1739209748.3443985;-38.13080360867914
1739209748.3444016;-38.13080360867914
1739209748.3444045;-45.120503652039325
1739209748.3444076;-45.120503652039325
1739209748.3444104;-45.120503652039325
1739209748.3444135;-38.13080360867914
1739209748.3444164;-38.13080360867914
1739209748.3444195;-38.13080360867914
1739209748.3444223;-33.981070128970906
1739209748.3444254;-38.13080360867914
1739209748.3444283;-38.13080360867914
1739209748.3444314;-35.57807855764607
1739209748.3444343;-35.57807855764607
1739209748.3444374;-45.120503652039325
1739209748.3444405;-45.120503652039325
1739209748.3444433;-45.120503652039325
1739209748.3444464;-38.13080360867914
1739209748.3444493;-33.981070128970906
1739209748.3444524;-38.13080360867914
1739209748.3444552;-38.13080360867914
1739209748.3444583;-33.981070128970906
1739209748.3444612;-38.13080360867914
1739209748.3444643;-45.120503652039325
1739209748.3444672;-38.13080360867914
1739209748.3444703;-45.120503652039325
1739209748.3444731;-31.141103565318943
1739209748.3444762;-45.120503652039325
1739209748.344479;-38.13080360867914
1739209748.3444822;-45.120503652039325
1739209748.344485;-45.120503652039325
1739209748.3444881;-38.13080360867914
1739209748.344491;-38.13080360867914
1739209748.344494;-35.57807855764607
1739209748.344497;-28.58837851428586
1739209748.3445;-35.57807855764607
1739209748.344503;-45.120503652039325
1739209748.344506;-45.120503652039325
1739209748.344509;-45.120503652039325
1739209748.344512;-45.120503652039325
1739209748.3445148;-35.57807855764607
1739209748.344518;-38.13080360867914
1739209748.3445208;-33.981070128970956
1739209748.344524;-45.120503652039325
1739209748.3445268;-35.57807855764607
1739209748.3445299;-38.13080360867914
1739209748.3445303;-45.120503652039325
1739209748.3445306;-38.13080360867914
1739209748.344531;-45.120503652039325
1739209748.3445313;-45.120503652039325
1739209748.3445318;-31.141103565318893
1739209748.344532;-45.120503652039325
1739209748.3445325;-45.120503652039325
1739209748.3445327;-35.57807855764607
1739209748.3445332;-45.120503652039325
1739209748.3445337;-38.13080360867914
1739209748.344534;-38.13080360867914
1739209748.3445344;-45.120503652039325
1739209748.3445346;-35.57807855764607
1739209748.344535;-38.13080360867914
1739209748.3445354;-45.120503652039325
1739209748.3445358;-38.13080360867914
1739209748.3445363;-32.816014438256545
1739209748.3445365;-45.120503652039325
1739209748.344537;-45.120503652039325
1739209748.3445373;-38.13080360867914
1739209748.3445377;-38.13080360867914
1739209748.344538;-38.13080360867914
1739209748.3445385;-45.120503652039325
1739209748.3445387;-38.13080360867914
1739209748.3445392;-35.57807855764607
1739209748.3445396;-32.816014438256545
1739209748.3445399;-45.120503652039325
1739209748.3445404;-45.120503652039325
1739209748.3445406;-32.816014438256545
1739209748.344541;-38.13080360867914
1739209748.3445413;-38.13080360867914
1739209748.3445418;-45.120503652039325
1739209748.344542;-32.816014438256545
1739209748.3445425;-38.13080360867914
1739209748.344543;-45.120503652039325
1739209748.3445432;-38.13080360867914
1739209748.3445437;-45.120503652039325
1739209748.344544;-38.13080360867914
1739209748.3445444;-32.816014438256545
1739209748.3445446;-38.13080360867914
1739209748.3445451;-38.13080360867914
1739209748.3445456;-32.816014438256545
1739209748.3445458;-35.57807855764607
1739209748.3445463;-38.13080360867914
1739209748.3445466;-35.57807855764607
1739209748.344547;-38.13080360867914
1739209748.3445473;-38.13080360867914
1739209748.3445477;-38.13080360867914
1739209748.344548;-45.120503652039325
1739209748.3445485;-45.120503652039325
1739209748.344549;-32.816014438256545
1739209748.3445492;-38.13080360867914
1739209748.3445497;-45.120503652039325
1739209748.34455;-45.120503652039325
1739209748.3445504;-35.57807855764607
1739209748.3445506;-38.13080360867914
1739209748.344551;-38.13080360867914
1739209748.3445516;-33.981070128970906
1739209748.3445518;-38.13080360867914
1739209748.3445523;-33.981070128970906
1739209748.3445525;-45.120503652039325
1739209748.344553;-38.13080360867914
1739209748.3445532;-32.816014438256545
1739209748.3445537;-38.13080360867914
1739209748.344554;-45.120503652039325
1739209748.3445544;-45.120503652039325
1739209748.344555;-38.13080360867914
1739209748.3445551;-35.57807855764607
1739209748.3445556;-45.120503652039325
1739209748.3445559;-32.816014438256545
1739209748.3445563;-32.816014438256545
1739209748.3445566;-45.120503652039325
1739209748.344557;-38.13080360867914
1739209748.3445573;-33.981070128970906
1739209748.3445578;-38.13080360867914
1739209748.3445582;-33.981070128970906
1739209748.3445585;-38.13080360867914
1739209748.344559;-33.981070128970906
1739209748.3445592;-38.13080360867914
1739209748.3445597;-45.120503652039325
1739209748.34456;-35.57807855764607
1739209748.3445604;-38.13080360867914
1739209748.3445609;-38.13080360867914
1739209748.344561;-38.13080360867914
1739209748.3445616;-45.120503652039325
1739209748.3445618;-45.120503652039325
1739209748.3445623;-45.120503652039325
1739209748.3445625;-38.13080360867914
1739209748.344563;-38.13080360867914
1739209748.3445632;-45.120503652039325
1739209748.3445637;-45.120503652039325
1739209748.3445642;-38.13080360867914
1739209748.3445644;-38.13080360867914
1739209748.344565;-45.120503652039325
1739209748.3445652;-45.120503652039325
1739209748.3445656;-38.13080360867914
1739209748.3445659;-32.816014438256545
1739209748.3445663;-33.981070128970906
1739209748.3445666;-45.120503652039325
1739209748.344567;-45.120503652039325
1739209748.3445675;-45.120503652039325
1739209748.3445678;-38.13080360867914
1739209748.3445683;-38.13080360867914
1739209748.3445685;-38.13080360867914
1739209748.344569;-45.120503652039325
1739209748.3445692;-45.120503652039325
1739209748.3445697;-45.120503652039325
1739209748.3445702;-38.13080360867914
1739209748.3445704;-38.13080360867914
1739209748.3445709;-33.981070128970906
1739209748.344571;-38.13080360867914
1739209748.3445716;-45.120503652039325
1739209748.3445718;-45.120503652039325
1739209748.3445723;-38.13080360867914
1739209748.3445725;-45.120503652039325
1739209748.344573;-45.120503652039325
1739209748.3445735;-38.13080360867914
1739209748.3445737;-33.981070128970906
1739209748.3445742;-33.981070128970906
1739209748.3445745;-38.13080360867914
1739209748.344575;-45.120503652039325
1739209748.3445752;-45.120503652039325
1739209748.3445756;-38.13080360867914
1739209748.3445761;-38.13080360867914
1739209748.3445764;-45.120503652039325
1739209748.3445768;-28.58837851428586
1739209748.344577;-31.141103565318915
1739209748.3445776;-38.13080360867914
1739209748.3445778;-45.120503652039325
1739209748.3445783;-38.13080360867914
1739209748.3445785;-38.13080360867914
1739209748.344579;-45.120503652039325
1739209748.3445795;-45.120503652039325
1739209748.3445797;-38.13080360867914
1739209748.3445802;-33.981070128970906
1739209748.3445804;-35.57807855764607
1739209748.344581;-45.120503652039325
1739209748.3445811;-45.120503652039325
1739209748.3445816;-38.13080360867914
1739209748.3445818;-38.13080360867914
1739209748.3445823;-45.120503652039325
1739209748.3445828;-38.13080360867914
1739209748.344583;-38.13080360867914
1739209748.3445835;-45.120503652039325
1739209748.3445837;-45.120503652039325
1739209748.3445842;-45.120503652039325
1739209748.3445845;-38.13080360867914
1739209748.344585;-38.13080360867914
1739209748.3445854;-45.120503652039325
1739209748.3445857;-33.981070128970906
1739209748.3445861;-33.981070128970906
1739209748.3445864;-45.120503652039325
1739209748.3445868;-45.120503652039325
1739209748.344587;-38.13080360867914
1739209748.3445876;-35.57807855764607
1739209748.3445878;-35.57807855764607
1739209748.3445883;-45.120503652039325
1739209748.3445888;-45.120503652039325
1739209748.344589;-38.13080360867914
1739209748.3445895;-38.13080360867914
1739209748.3445897;-38.13080360867914
1739209748.3445902;-38.13080360867914
