CAN Message; 0x77:6502dc0cdf26193f
1739209666.5062807;-45.120503652039325
1739209666.5062869;-45.120503652039325
1739209666.5062928;-45.120503652039325
1739209666.5062988;-45.120503652039325
1739209666.5063047;-38.13080360867914
1739209666.5063107;-38.13080360867914
1739209666.5063167;-38.13080360867914
1739209666.5063229;-38.13080360867914
1739209666.5063288;-35.57807855764607
1739209666.5063348;-45.120503652039325
1739209666.5063407;-45.120503652039325
1739209666.5063467;-33.981070128970906
1739209666.5063527;-45.120503652039325
1739209666.5063586;-45.120503652039325
1739209666.5063648;-45.120503652039325
1739209666.5063708;-45.120503652039325
1739209666.5063767;-38.13080360867914
1739209666.5063827;-45.120503652039325
1739209666.5063887;-45.120503652039325
1739209666.5063946;-45.120503652039325
1739209666.5064006;-38.13080360867914
1739209666.5064068;-35.57807855764607
1739209666.5064127;-38.13080360867914
1739209666.5064187;-45.120503652039325
1739209666.5064247;-38.13080360867914
1739209666.5064306;-35.57807855764607
1739209666.5064366;-45.120503652039325
1739209666.5064425;-45.120503652039325
1739209666.5064487;-45.120503652039325
1739209666.5064547;-38.13080360867914
1739209666.5064607;-45.120503652039325
1739209666.5064666;-38.13080360867914
1739209666.5064726;-38.13080360867914
1739209666.5064785;-38.13080360867914
1739209666.5064845;-45.120503652039325
1739209666.5064907;-38.13080360867914
1739209666.5064967;-38.13080360867914
1739209666.5065026;-38.13080360867914
1739209666.5065086;-38.13080360867914
1739209666.5065145;-45.120503652039325
1739209666.5065205;-38.13080360867914
1739209666.5065265;-45.120503652039325
1739209666.5065327;-45.120503652039325
1739209666.5065386;-45.120503652039325
1739209666.5065446;-38.13080360867914
1739209666.5065506;-33.981070128970906
1739209666.5065565;-45.120503652039325
1739209666.5065625;-38.13080360867914
1739209666.5065687;-35.57807855764607
1739209666.5065746;-38.13080360867914
1739209666.5065806;-45.120503652039325
1739209666.5065866;-38.13080360867914
1739209666.5065925;-35.57807855764607
1739209666.5065985;-45.120503652039325
1739209666.5066044;-45.120503652039325
1739209666.5066106;-38.13080360867914
1739209666.5066166;-45.120503652039325
1739209666.5066226;-38.13080360867914
1739209666.5066285;-45.120503652039325
1739209666.5066345;-38.13080360867914
1739209666.5066404;-35.57807855764607
1739209666.5066464;-38.13080360867914
1739209666.5066526;-45.120503652039325
1739209666.5066586;-38.13080360867914
1739209666.5066645;-38.13080360867914
1739209666.5066705;-45.120503652039325
1739209666.5066764;-45.120503652039325
1739209666.5066824;-38.13080360867914
1739209666.5066884;-38.13080360867914
1739209666.5066946;-30.49652367304973
1739209666.5067005;-33.981070128970906
1739209666.5067065;-45.120503652039325
1739209666.5067124;-35.57807855764607
1739209666.5067184;-35.57807855764607
1739209666.5067244;-38.13080360867914
1739209666.5067303;-38.13080360867914
1739209666.5067365;-38.13080360867914
1739209666.5067425;-38.13080360867914
1739209666.5067484;-45.120503652039325
1739209666.5067544;-45.120503652039325
1739209666.5067604;-45.120503652039325
1739209666.5067663;-45.120503652039325
1739209666.5067723;-45.120503652039325
1739209666.5067785;-38.13080360867914
1739209666.5067844;-38.13080360867914
1739209666.5067904;-38.13080360867914
1739209666.5067964;-38.13080360867914
1739209666.5068023;-45.120503652039325
1739209666.5068083;-45.120503652039325
1739209666.5068145;-38.13080360867914
1739209666.5068204;-45.120503652039325
1739209666.5068264;-38.13080360867914
1739209666.5068324;-45.120503652039325
1739209666.5068383;-35.57807855764607
1739209666.5068443;-38.13080360867914
1739209666.5068502;-45.120503652039325
1739209666.5068564;-38.13080360867914
1739209666.5068624;-45.120503652039325
1739209666.5068684;-38.13080360867914
1739209666.5068743;-45.120503652039325
1739209666.5068803;-45.120503652039325
1739209666.5068862;-45.120503652039325
1739209666.5068922;-38.13080360867914
1739209666.5068984;-38.13080360867914
1739209666.5069044;-38.13080360867914
1739209666.5069103;-45.120503652039325
1739209666.5069163;-45.120503652039325
1739209666.5069222;-38.13080360867914
1739209666.5069282;-38.13080360867914
1739209666.5069342;-33.981070128970906
1739209666.5069404;-38.13080360867914
1739209666.5069463;-45.120503652039325
1739209666.5069523;-38.13080360867914
1739209666.5069582;-45.120503652039325
1739209666.5069642;-45.120503652039325
1739209666.5069702;-45.120503652039325
1739209666.5069761;-45.120503652039325
1739209666.5069823;-38.13080360867914
1739209666.5069883;-35.57807855764607
1739209666.5069942;-45.120503652039325
1739209666.5070002;-45.120503652039325
1739209666.5070062;-32.816014438256545
1739209666.5070121;-38.13080360867914
1739209666.507018;-45.120503652039325
1739209666.5070243;-38.13080360867914
1739209666.5070302;-45.120503652039325
1739209666.5070362;-45.120503652039325
1739209666.5070422;-38.13080360867914
1739209666.5070481;-35.57807855764607
1739209666.507054;-45.120503652039325
1739209666.5070603;-45.120503652039325
1739209666.5070662;-38.13080360867914
1739209666.5070722;-45.120503652039325
1739209666.5070782;-45.120503652039325
1739209666.5070841;-32.816014438256545
1739209666.50709;-35.57807855764607
1739209666.507096;-45.120503652039325
1739209666.5071023;-38.13080360867914
1739209666.5071082;-38.13080360867914
1739209666.5071142;-45.120503652039325
1739209666.5071201;-33.981070128970906
1739209666.507126;-45.120503652039325
1739209666.507132;-45.120503652039325
1739209666.507138;-38.13080360867914
1739209666.5071442;-32.816014438256545
1739209666.5071502;-38.13080360867914
1739209666.5071561;-45.120503652039325
1739209666.507162;-38.13080360867914
1739209666.507168;-45.120503652039325
1739209666.507174;-38.13080360867914
1739209666.50718;-35.57807855764607
1739209666.5071862;-38.13080360867914
1739209666.5071921;-38.13080360867914
1739209666.507198;-38.13080360867914
1739209666.507204;-45.120503652039325
1739209666.50721;-45.120503652039325
1739209666.507216;-45.120503652039325
1739209666.507222;-35.57807855764607
1739209666.5072281;-38.13080360867914
1739209666.507234;-45.120503652039325
1739209666.50724;-45.120503652039325
1739209666.507246;-45.120503652039325
1739209666.507252;-38.13080360867914
1739209666.507258;-38.13080360867914
1739209666.5072641;-45.120503652039325
1739209666.50727;-33.981070128970906
1739209666.507276;-38.13080360867914
1739209666.507282;-33.981070128970906
1739209666.507288;-38.13080360867914
1739209666.507294;-38.13080360867914
1739209666.5073;-38.13080360867914
1739209666.507306;-38.13080360867914
1739209666.507312;-45.120503652039325
1739209666.507318;-35.57807855764607
1739209666.507324;-35.57807855764607
1739209666.50733;-38.13080360867914
1739209666.507336;-38.13080360867914
1739209666.5073419;-38.13080360867914
1739209666.507348;-38.13080360867914
1739209666.507354;-45.120503652039325
1739209666.50736;-45.120503652039325
1739209666.507366;-45.120503652039325
1739209666.507372;-38.13080360867914
1739209666.5073779;-38.13080360867914
1739209666.5073838;-45.120503652039325
1739209666.50739;-38.13080360867914
1739209666.507396;-32.816014438256545
1739209666.507402;-38.13080360867914
1739209666.507408;-45.120503652039325
1739209666.5074139;-38.13080360867914
1739209666.5074198;-38.13080360867914
1739209666.5074258;-31.141103565318915
1739209666.507432;-38.13080360867914
1739209666.507438;-45.120503652039325
1739209666.507444;-38.13080360867914
1739209666.5074499;-45.120503652039325
1739209666.5074558;-45.120503652039325
1739209666.5074618;-45.120503652039325
1739209666.5074677;-38.13080360867914
1739209666.507474;-28.992665084841942
1739209666.50748;-45.120503652039325
1739209666.5074859;-45.120503652039325
1739209666.5074918;-35.57807855764607
1739209666.5074978;-38.13080360867914
1739209666.5075037;-45.120503652039325
1739209666.50751;-33.981070128970906
1739209666.507516;-38.13080360867914
1739209666.5075219;-29.438486411369347
1739209666.5075278;-45.120503652039325
1739209666.5075338;-38.13080360867914
1739209666.5075397;-35.57807855764607
1739209666.5075457;-38.13080360867914
1739209666.507552;-45.120503652039325
1739209666.5075579;-38.13080360867914
1739209666.5075638;-38.13080360867914
1739209666.5075698;-38.13080360867914
1739209666.5075758;-45.120503652039325
1739209666.5075817;-45.120503652039325
1739209666.5075877;-45.120503652039325
1739209666.5075939;-45.120503652039325
1739209666.5075998;-45.120503652039325
1739209666.5076058;-38.13080360867914
1739209666.5076118;-35.57807855764607
1739209666.5076177;-38.13080360867914
1739209666.5076237;-45.120503652039325
1739209666.5076296;-38.13080360867914
1739209666.5076358;-35.57807855764607
1739209666.5076418;-35.57807855764607
1739209666.5076478;-45.120503652039325
1739209666.5076537;-38.13080360867914
1739209666.5076597;-35.57807855764607
1739209666.5076656;-31.14110356531892
1739209666.5076716;-45.120503652039325
1739209666.5076778;-33.981070128970906
1739209666.5076838;-35.57807855764607
1739209666.5076897;-38.13080360867914
1739209666.5076957;-38.13080360867914
1739209666.5077016;-38.13080360867914
1739209666.5077076;-35.57807855764607
1739209666.5077136;-28.992665084841942
1739209666.5077198;-38.13080360867914
1739209666.5077257;-45.120503652039325
1739209666.5077317;-35.57807855764607
1739209666.5077376;-45.120503652039325
1739209666.5077436;-45.120503652039325
1739209666.5077496;-38.13080360867914
1739209666.5077558;-38.13080360867914
1739209666.5077617;-45.120503652039325
1739209666.5077677;-45.120503652039325
1739209666.5077736;-38.13080360867914
1739209666.5077796;-38.13080360867914
1739209666.5077856;-38.13080360867914
1739209666.5077915;-38.13080360867914
1739209666.5077977;-35.57807855764607
1739209666.5078037;-35.57807855764607
1739209666.5078096;-33.981070128970906
1739209666.5078156;-38.13080360867914
1739209666.5078216;-38.13080360867914
1739209666.5078275;-38.13080360867914
1739209666.5078335;-38.13080360867914
1739209666.5078397;-38.13080360867914
1739209666.5078456;-45.120503652039325
1739209666.5078516;-38.13080360867914
1739209666.5078576;-35.57807855764607
1739209666.5078635;-38.13080360867914
1739209666.5078695;-38.13080360867914
1739209666.5078754;-38.13080360867914
1739209666.5078816;-38.13080360867914
1739209666.5078876;-45.120503652039325
1739209666.5078936;-38.13080360867914
1739209666.5078995;-32.816014438256545
1739209666.5079055;-38.13080360867914
1739209666.5079114;-45.120503652039325
1739209666.5079174;-45.120503652039325
1739209666.5079236;-45.120503652039325
1739209666.5079296;-45.120503652039325
1739209666.5079355;-45.120503652039325
1739209666.5079415;-45.120503652039325
1739209666.5079474;-45.120503652039325
1739209666.5079534;-45.120503652039325
1739209666.5079594;-38.13080360867914
1739209666.5079656;-38.13080360867914
1739209666.5079715;-38.13080360867914
1739209666.5079775;-45.120503652039325
1739209666.5079834;-45.120503652039325
1739209666.5079894;-38.13080360867914
1739209666.5079954;-45.120503652039325
1739209666.5080016;-45.120503652039325
1739209666.5080075;-45.120503652039325
1739209666.5080135;-38.13080360867914
1739209666.5080194;-45.120503652039325
1739209666.5080254;-35.57807855764607
1739209666.5080314;-45.120503652039325
1739209666.5080373;-45.120503652039325
1739209666.5080435;-38.13080360867914
1739209666.5080495;-38.13080360867914
1739209666.5080554;-31.141103565318915
1739209666.5080614;-38.13080360867914
1739209666.5080674;-35.57807855764607
1739209666.5080733;-45.120503652039325
1739209666.5080793;-38.13080360867914
1739209666.5080855;-38.13080360867914
1739209666.5080914;-38.13080360867914
1739209666.5080974;-38.13080360867914
1739209666.5081034;-45.120503652039325
1739209666.5081093;-33.981070128970906
1739209666.5081153;-38.13080360867914
1739209666.5081213;-45.120503652039325
1739209666.5081275;-45.120503652039325
1739209666.5081334;-45.120503652039325
1739209666.5081394;-38.13080360867914
1739209666.5081453;-38.13080360867914
1739209666.5081513;-30.49652367304973
1739209666.5081573;-38.13080360867914
1739209666.5081632;-45.120503652039325
1739209666.5081694;-45.120503652039325
1739209666.5081754;-38.13080360867914
1739209666.5081813;-45.120503652039325
1739209666.5081873;-38.13080360867914
1739209666.5081933;-38.13080360867914
1739209666.5081992;-38.13080360867914
1739209666.5082054;-38.13080360867914
1739209666.5082114;-35.57807855764607
1739209666.5082173;-45.120503652039325
1739209666.5082233;-45.120503652039325
1739209666.5082293;-45.120503652039325
1739209666.5082352;-45.120503652039325
1739209666.5082412;-38.13080360867914
1739209666.5082474;-38.13080360867914
1739209666.5082533;-38.13080360867914
1739209666.5082593;-38.13080360867914
1739209666.5082653;-45.120503652039325
1739209666.5082712;-35.57807855764607
1739209666.5082772;-45.120503652039325
1739209666.5082831;-33.981070128970906
1739209666.5082893;-38.13080360867914
1739209666.5082953;-30.49652367304973
1739209666.5083013;-38.13080360867914
1739209666.5083072;-45.120503652039325
1739209666.5083132;-45.120503652039325
1739209666.5083191;-45.120503652039325
1739209666.508325;-38.13080360867914
1739209666.5083313;-45.120503652039325
1739209666.5083373;-33.981070128970906
1739209666.5083432;-33.981070128970956
1739209666.5083492;-38.13080360867914
1739209666.5083551;-35.57807855764607
1739209666.508361;-38.13080360867914
1739209666.508367;-38.13080360867914
1739209666.5083733;-45.120503652039325
1739209666.5083792;-45.120503652039325
1739209666.5083852;-45.120503652039325
1739209666.5083911;-28.992665084841942
1739209666.5158343;-30.49652367304973
1739209666.5158374;-35.57807855764607
1739209666.5158408;-45.120503652039325
1739209666.5158439;-35.57807855764607
1739209666.5158472;-33.981070128970906
1739209666.5158505;-45.120503652039325
1739209666.5158536;-45.120503652039325
1739209666.515857;-38.13080360867914
1739209666.51586;-38.13080360867914
1739209666.5158634;-38.13080360867914
1739209666.5158668;-45.120503652039325
1739209666.5158699;-45.120503652039325
1739209666.5158732;-38.13080360867914
1739209666.5158763;-38.13080360867914
1739209666.5158796;-45.120503652039325
1739209666.515883;-45.120503652039325
1739209666.515886;-45.120503652039325
1739209666.5158894;-45.120503652039325
1739209666.5158925;-45.120503652039325
1739209666.5158958;-33.981070128970906
1739209666.515899;-38.13080360867914
1739209666.5159023;-45.120503652039325
1739209666.5159056;-45.120503652039325
1739209666.5159087;-45.120503652039325
1739209666.515912;-32.816014438256545
1739209666.5159152;-45.120503652039325
1739209666.5159185;-45.120503652039325
1739209666.5159218;-45.120503652039325
1739209666.515925;-38.13080360867914
1739209666.5159283;-45.120503652039325
1739209666.5159314;-38.13080360867914
1739209666.5159347;-45.120503652039325
1739209666.515938;-45.120503652039325
1739209666.5159411;-45.120503652039325
1739209666.5159445;-38.13080360867914
1739209666.5159476;-38.13080360867914
1739209666.515951;-45.120503652039325
1739209666.5159543;-38.13080360867914
1739209666.5159574;-45.120503652039325
1739209666.5159607;-38.13080360867914
1739209666.5159638;-32.816014438256545
1739209666.5159671;-45.120503652039325
1739209666.5159702;-45.120503652039325
1739209666.5159736;-32.816014438256545
1739209666.515977;-32.816014438256545
1739209666.51598;-45.120503652039325
1739209666.5159833;-45.120503652039325
1739209666.5159864;-33.981070128970906
1739209666.5159898;-31.141103565318893
1739209666.515993;-38.13080360867914
1739209666.5159962;-45.120503652039325
1739209666.5159996;-45.120503652039325
1739209666.5160027;-38.13080360867914
1739209666.516006;-45.120503652039325
1739209666.5160093;-38.13080360867914
1739209666.5160124;-45.120503652039325
1739209666.5160158;-45.120503652039325
1739209666.5160189;-45.120503652039325
1739209666.5160222;-38.13080360867914
1739209666.5160255;-35.57807855764607
1739209666.5160286;-45.120503652039325
1739209666.516032;-38.13080360867914
1739209666.516035;-45.120503652039325
1739209666.5160384;-35.57807855764607
1739209666.5160418;-26.991370085610736
1739209666.5160449;-45.120503652039325
1739209666.5160482;-38.13080360867914
1739209666.5160513;-38.13080360867914
1739209666.5160546;-38.13080360867914
1739209666.5160577;-45.120503652039325
1739209666.516061;-45.120503652039325
1739209666.5160644;-45.120503652039325
1739209666.5160675;-38.13080360867914
1739209666.5160708;-45.120503652039325
1739209666.516074;-45.120503652039325
1739209666.5160773;-45.120503652039325
1739209666.5160806;-45.120503652039325
1739209666.5160837;-38.13080360867914
1739209666.516087;-38.13080360867914
1739209666.5160902;-38.13080360867914
1739209666.5160935;-38.13080360867914
1739209666.5160968;-35.57807855764607
1739209666.5161;-35.57807855764607
1739209666.5161033;-35.57807855764607
1739209666.5161064;-38.13080360867914
1739209666.5161097;-38.13080360867914
1739209666.516113;-38.13080360867914
1739209666.5161161;-45.120503652039325
1739209666.5161195;-32.816014438256545
1739209666.5161226;-33.981070128970906
1739209666.516126;-38.13080360867914
1739209666.516129;-45.120503652039325
1739209666.5161324;-38.13080360867914
1739209666.5161357;-45.120503652039325
1739209666.5161388;-45.120503652039325
1739209666.5161421;-38.13080360867914
1739209666.5161452;-33.981070128970956
1739209666.5161486;-38.13080360867914
1739209666.516152;-35.57807855764607
1739209666.516155;-38.13080360867914
1739209666.5161583;-45.120503652039325
1739209666.5161614;-38.13080360867914
1739209666.5161648;-38.13080360867914
1739209666.516168;-45.120503652039325
1739209666.5161712;-31.141103565318915
1739209666.5161746;-38.13080360867914
1739209666.5161777;-45.120503652039325
1739209666.516181;-38.13080360867914
1739209666.5161843;-45.120503652039325
1739209666.5161874;-33.981070128970906
1739209666.5161908;-38.13080360867914
1739209666.5161939;-38.13080360867914
1739209666.5161972;-45.120503652039325
1739209666.5162005;-38.13080360867914
1739209666.5162036;-35.57807855764607
1739209666.516207;-45.120503652039325
1739209666.51621;-45.120503652039325
1739209666.5162134;-33.981070128970906
1739209666.5162165;-35.57807855764607
1739209666.5162199;-38.13080360867914
1739209666.5162232;-45.120503652039325
1739209666.5162263;-38.13080360867914
1739209666.5162296;-38.13080360867914
1739209666.5162327;-33.981070128970906
1739209666.516236;-45.120503652039325
1739209666.5162394;-38.13080360867914
1739209666.5162425;-38.13080360867914
1739209666.5162458;-38.13080360867914
1739209666.516249;-38.13080360867914
1739209666.5162523;-38.13080360867914
1739209666.5162556;-38.13080360867914
1739209666.5162587;-45.120503652039325
1739209666.516262;-45.120503652039325
1739209666.5162652;-33.981070128970906
1739209666.5162685;-35.57807855764607
1739209666.5162718;-38.13080360867914
1739209666.516275;-45.120503652039325
1739209666.5162783;-45.120503652039325
1739209666.5162814;-45.120503652039325
1739209666.5162847;-38.13080360867914
1739209666.5162878;-45.120503652039325
1739209666.5162911;-45.120503652039325
1739209666.5162945;-38.13080360867914
1739209666.5162976;-45.120503652039325
1739209666.516301;-45.120503652039325
1739209666.516304;-38.13080360867914
1739209666.5163074;-45.120503652039325
1739209666.5163107;-45.120503652039325
1739209666.5163138;-38.13080360867914
1739209666.5163171;-45.120503652039325
1739209666.5163202;-45.120503652039325
1739209666.5163236;-45.120503652039325
1739209666.516327;-45.120503652039325
1739209666.51633;-45.120503652039325
1739209666.5163333;-45.120503652039325
1739209666.5163364;-45.120503652039325
1739209666.5163398;-45.120503652039325
1739209666.516343;-38.13080360867914
1739209666.5163462;-45.120503652039325
1739209666.5163496;-38.13080360867914
1739209666.5163527;-38.13080360867914
1739209666.516356;-45.120503652039325
1739209666.5163593;-45.120503652039325
1739209666.5163624;-45.120503652039325
1739209666.5163658;-45.120503652039325
1739209666.5163689;-45.120503652039325
1739209666.5163722;-38.13080360867914
1739209666.5163753;-38.13080360867914
1739209666.5163786;-45.120503652039325
1739209666.516382;-31.141103565318915
1739209666.516385;-35.57807855764607
1739209666.5163884;-38.13080360867914
1739209666.5163915;-45.120503652039325
1739209666.5163949;-38.13080360867914
1739209666.5163982;-35.57807855764607
1739209666.5164013;-38.13080360867914
1739209666.5164046;-45.120503652039325
1739209666.5164077;-38.13080360867914
1739209666.516411;-35.57807855764607
1739209666.5164144;-45.120503652039325
1739209666.5164175;-45.120503652039325
1739209666.5164208;-45.120503652039325
1739209666.516424;-38.13080360867914
1739209666.5164273;-38.13080360867914
1739209666.5164306;-45.120503652039325
1739209666.5164337;-45.120503652039325
1739209666.516437;-45.120503652039325
1739209666.5164402;-45.120503652039325
1739209666.5164435;-45.120503652039325
1739209666.5164466;-38.13080360867914
1739209666.51645;-45.120503652039325
1739209666.5164533;-38.13080360867914
1739209666.5164564;-45.120503652039325
1739209666.5164597;-30.49652367304973
1739209666.5164628;-32.816014438256545
1739209666.5164661;-45.120503652039325
1739209666.5164695;-35.57807855764607
1739209666.5164726;-38.13080360867914
1739209666.516476;-38.13080360867914
1739209666.516479;-38.13080360867914
1739209666.5164824;-33.981070128970906
1739209666.5164857;-38.13080360867914
1739209666.5164888;-45.120503652039325
1739209666.5164921;-35.57807855764607
1739209666.5164952;-38.13080360867914
1739209666.5164986;-45.120503652039325
1739209666.516502;-45.120503652039325
1739209666.516505;-38.13080360867914
1739209666.5165083;-45.120503652039325
1739209666.5165114;-33.981070128970906
1739209666.5165148;-35.57807855764607
1739209666.516518;-45.120503652039325
1739209666.5165212;-45.120503652039325
1739209666.508397;-31.141103565318915
1739209666.508403;-35.57807855764607
1739209666.508409;-38.13080360867914
1739209666.5084152;-45.120503652039325
1739209666.5084212;-32.816014438256545
1739209666.5084271;-38.13080360867914
1739209666.508433;-38.13080360867914
1739209666.508439;-45.120503652039325
1739209666.508445;-38.13080360867914
1739209666.5084512;-35.57807855764607
1739209666.5084572;-38.13080360867914
1739209666.5084631;-45.120503652039325
1739209666.508469;-38.13080360867914
1739209666.508475;-35.57807855764607
1739209666.508481;-38.13080360867914
1739209666.508487;-45.120503652039325
1739209666.5084932;-45.120503652039325
1739209666.5084991;-33.981070128970906
1739209666.508505;-45.120503652039325
1739209666.508511;-38.13080360867914
1739209666.508517;-38.13080360867914
1739209666.508523;-45.120503652039325
1739209666.508529;-45.120503652039325
1739209666.5085351;-38.13080360867914
1739209666.508541;-33.981070128970906
1739209666.508547;-38.13080360867914
1739209666.508553;-38.13080360867914
1739209666.508559;-45.120503652039325
1739209666.508565;-38.13080360867914
1739209666.508571;-35.57807855764607
1739209666.508577;-38.13080360867914
1739209666.508583;-38.13080360867914
1739209666.508589;-30.49652367304973
1739209666.508595;-33.981070128970906
1739209666.508601;-45.120503652039325
1739209666.508607;-38.13080360867914
1739209666.5086129;-38.13080360867914
1739209666.508619;-45.120503652039325
1739209666.508625;-38.13080360867914
1739209666.508631;-45.120503652039325
1739209666.508637;-38.13080360867914
1739209666.508643;-35.57807855764607
1739209666.5086489;-38.13080360867914
1739209666.5086548;-45.120503652039325
1739209666.508661;-31.141103565318915
1739209666.508667;-35.57807855764607
1739209666.508673;-38.13080360867914
1739209666.508679;-38.13080360867914
1739209666.5086849;-38.13080360867914
1739209666.5086908;-32.816014438256545
1739209666.508697;-45.120503652039325
1739209666.508703;-38.13080360867914
1739209666.508709;-35.57807855764607
1739209666.508715;-38.13080360867914
1739209666.5087209;-45.120503652039325
1739209666.5087268;-45.120503652039325
1739209666.5087328;-38.13080360867914
1739209666.508739;-45.120503652039325
1739209666.508745;-45.120503652039325
1739209666.508751;-35.57807855764607
1739209666.5087569;-45.120503652039325
1739209666.5087628;-45.120503652039325
1739209666.5087688;-33.981070128970906
1739209666.5087748;-45.120503652039325
1739209666.508781;-38.13080360867914
1739209666.508787;-31.141103565318893
1739209666.5087929;-38.13080360867914
1739209666.5087988;-45.120503652039325
1739209666.5088048;-38.13080360867914
1739209666.5088108;-35.57807855764607
1739209666.5088167;-38.13080360867914
1739209666.508823;-38.13080360867914
1739209666.5088289;-33.981070128970906
1739209666.5088348;-38.13080360867914
1739209666.5088408;-35.57807855764607
1739209666.5088468;-38.13080360867914
1739209666.5088527;-45.120503652039325
1739209666.5088587;-45.120503652039325
1739209666.5088649;-45.120503652039325
1739209666.5088708;-45.120503652039325
1739209666.5088768;-45.120503652039325
1739209666.5088828;-45.120503652039325
1739209666.5088887;-38.13080360867914
1739209666.5088947;-45.120503652039325
1739209666.5089006;-38.13080360867914
1739209666.5089068;-38.13080360867914
1739209666.5089128;-32.816014438256545
1739209666.5089188;-45.120503652039325
1739209666.5089247;-38.13080360867914
1739209666.5089307;-32.816014438256545
1739209666.5089366;-45.120503652039325
1739209666.5089428;-38.13080360867914
1739209666.5089488;-45.120503652039325
1739209666.5089548;-35.57807855764607
1739209666.5089607;-45.120503652039325
1739209666.5089667;-45.120503652039325
1739209666.5089726;-45.120503652039325
1739209666.5089786;-45.120503652039325
1739209666.5089848;-45.120503652039325
1739209666.5089908;-45.120503652039325
1739209666.5089967;-38.13080360867914
1739209666.5090027;-45.120503652039325
1739209666.5090086;-38.13080360867914
1739209666.5090146;-38.13080360867914
1739209666.5090206;-38.13080360867914
1739209666.5090268;-32.816014438256545
1739209666.5090327;-38.13080360867914
1739209666.5090387;-45.120503652039325
1739209666.5090446;-35.57807855764607
1739209666.5090506;-35.57807855764607
1739209666.5090566;-38.13080360867914
1739209666.5090625;-45.120503652039325
1739209666.5090687;-38.13080360867914
1739209666.5090747;-38.13080360867914
1739209666.5090806;-45.120503652039325
1739209666.5090866;-38.13080360867914
1739209666.5090926;-45.120503652039325
1739209666.5090985;-45.120503652039325
1739209666.5091045;-38.13080360867914
1739209666.5091107;-32.816014438256545
1739209666.5091166;-45.120503652039325
1739209666.5091226;-38.13080360867914
1739209666.5091286;-35.57807855764607
1739209666.5091345;-38.13080360867914
1739209666.5091405;-38.13080360867914
1739209666.5091467;-38.13080360867914
1739209666.5091527;-38.13080360867914
1739209666.5091586;-38.13080360867914
1739209666.5091646;-33.981070128970906
1739209666.5091705;-28.21854285175415
1739209666.5091765;-38.13080360867914
1739209666.5091825;-38.13080360867914
1739209666.5091887;-38.13080360867914
1739209666.5091946;-38.13080360867914
1739209666.5092006;-45.120503652039325
1739209666.5092065;-38.13080360867914
1739209666.5092125;-45.120503652039325
1739209666.5092185;-38.13080360867914
1739209666.5092244;-38.13080360867914
1739209666.5092306;-45.120503652039325
1739209666.5092366;-45.120503652039325
1739209666.5092425;-45.120503652039325
1739209666.5092485;-45.120503652039325
1739209666.5092545;-45.120503652039325
1739209666.5092604;-45.120503652039325
1739209666.5092664;-45.120503652039325
1739209666.5092726;-45.120503652039325
1739209666.5092785;-45.120503652039325
1739209666.5092845;-45.120503652039325
1739209666.5092905;-45.120503652039325
1739209666.5092964;-35.57807855764607
1739209666.5093024;-35.57807855764607
1739209666.5093083;-45.120503652039325
1739209666.5093145;-28.58837851428586
1739209666.5093205;-38.13080360867914
1739209666.5093265;-38.13080360867914
1739209666.5093324;-45.120503652039325
1739209666.5093384;-33.981070128970906
1739209666.5093443;-45.120503652039325
1739209666.5093503;-45.120503652039325
1739209666.5093565;-45.120503652039325
1739209666.5093625;-33.981070128970956
1739209666.5093684;-45.120503652039325
1739209666.5093744;-45.120503652039325
1739209666.5093803;-38.13080360867914
1739209666.5093863;-45.120503652039325
1739209666.5093925;-33.981070128970906
1739209666.5093985;-35.57807855764607
1739209666.5094044;-45.120503652039325
1739209666.5094104;-26.487275050834715
1739209666.5094163;-33.981070128970906
1739209666.5094223;-45.120503652039325
1739209666.5094283;-38.13080360867914
1739209666.5094345;-35.57807855764607
1739209666.5094404;-38.13080360867914
1739209666.5094464;-45.120503652039325
1739209666.5094523;-45.120503652039325
1739209666.5094583;-38.13080360867914
1739209666.5094643;-38.13080360867914
1739209666.5094702;-45.120503652039325
1739209666.5094764;-45.120503652039325
1739209666.5094824;-45.120503652039325
1739209666.5094883;-38.13080360867914
1739209666.5094943;-45.120503652039325
1739209666.5095003;-45.120503652039325
1739209666.5095062;-31.141103565318915
1739209666.5095122;-33.981070128970906
1739209666.5095184;-38.13080360867914
1739209666.5095243;-45.120503652039325
1739209666.5095303;-38.13080360867914
1739209666.5095363;-38.13080360867914
1739209666.5095422;-45.120503652039325
1739209666.5095482;-38.13080360867914
1739209666.5095541;-35.57807855764607
1739209666.5095603;-38.13080360867914
1739209666.5095663;-45.120503652039325
1739209666.5095723;-35.57807855764607
1739209666.5095782;-35.57807855764607
1739209666.5095842;-38.13080360867914
1739209666.5095901;-45.120503652039325
1739209666.509596;-45.120503652039325
1739209666.5096023;-38.13080360867914
1739209666.5096083;-38.13080360867914
1739209666.5096142;-45.120503652039325
1739209666.5096202;-45.120503652039325
1739209666.5096262;-38.13080360867914
1739209666.509632;-45.120503652039325
1739209666.5096383;-45.120503652039325
1739209666.5096443;-38.13080360867914
1739209666.5096502;-35.57807855764607
1739209666.5096562;-38.13080360867914
1739209666.5096622;-45.120503652039325
1739209666.509668;-38.13080360867914
1739209666.509674;-38.13080360867914
1739209666.5165246;-31.141103565318915
1739209666.5165277;-33.981070128970906
1739209666.516531;-45.120503652039325
1739209666.516534;-38.13080360867914
1739209666.5165374;-45.120503652039325
