CAN Message; 0x98:0000a38659f4da2e
Timestamp;Amplitude
1739209795.2561505;-38.13080360867914
1739209795.25616;-38.13080360867914
1739209795.2561698;-38.13080360867914
1739209795.2561793;-35.57807855764607
1739209795.2561889;-35.57807855764607
1739209795.2561984;-38.13080360867914
1739209795.2562082;-45.120503652039325
1739209795.2562177;-45.120503652039325
1739209795.2562273;-38.13080360867914
1739209795.2562368;-45.120503652039325
1739209795.2562466;-38.13080360867914
1739209795.256256;-38.13080360867914
1739209795.2562656;-45.120503652039325
1739209795.2562752;-45.120503652039325
1739209795.256285;-45.120503652039325
1739209795.2562945;-31.141103565318893
1739209795.256304;-38.13080360867914
1739209795.2563136;-38.13080360867914
1739209795.2563233;-35.57807855764607
1739209795.2563329;-35.57807855764607
1739209795.2563424;-30.49652367304973
1739209795.256352;-45.120503652039325
1739209795.2563617;-38.13080360867914
1739209795.2563713;-45.120503652039325
1739209795.2563808;-38.13080360867914
1739209795.2563903;-38.13080360867914
1739209795.2564;-45.120503652039325
1739209795.2564096;-38.13080360867914
1739209795.2564192;-45.120503652039325
1739209795.2564287;-45.120503652039325
1739209795.2564385;-45.120503652039325
1739209795.256448;-45.120503652039325
1739209795.2564576;-45.120503652039325
1739209795.256467;-45.120503652039325
1739209795.2564769;-38.13080360867914
1739209795.2564864;-38.13080360867914
1739209795.256496;-38.13080360867914
1739209795.2565055;-38.13080360867914
1739209795.2565153;-38.13080360867914
1739209795.2565248;-35.57807855764607
1739209795.2565343;-35.57807855764607
1739209795.2565439;-38.13080360867914
1739209795.2565536;-45.120503652039325
1739209795.2565632;-45.120503652039325
1739209795.2565727;-45.120503652039325
1739209795.2565823;-35.57807855764607
1739209795.256592;-38.13080360867914
1739209795.2566016;-38.13080360867914
1739209795.256611;-45.120503652039325
1739209795.2566206;-45.120503652039325
1739209795.2566304;-45.120503652039325
1739209795.25664;-38.13080360867914
1739209795.2566495;-38.13080360867914
1739209795.256659;-45.120503652039325
1739209795.2566688;-38.13080360867914
1739209795.2566783;-35.57807855764607
1739209795.2566879;-38.13080360867914
1739209795.2566974;-45.120503652039325
1739209795.2567072;-45.120503652039325
1739209795.2567167;-38.13080360867914
1739209795.2567263;-27.267205301931607
1739209795.2567358;-38.13080360867914
1739209795.2567456;-45.120503652039325
1739209795.256755;-45.120503652039325
1739209795.2567647;-33.981070128970906
1739209795.2567742;-35.57807855764607
1739209795.256784;-38.13080360867914
1739209795.2567935;-38.13080360867914
1739209795.256803;-32.816014438256545
1739209795.2568126;-45.120503652039325
1739209795.2568223;-38.13080360867914
1739209795.256832;-45.120503652039325
1739209795.2568414;-38.13080360867914
1739209795.256851;-38.13080360867914
1739209795.2568607;-38.13080360867914
1739209795.2568703;-38.13080360867914
1739209795.2568798;-33.981070128970906
1739209795.2568893;-45.120503652039325
1739209795.256899;-45.120503652039325
1739209795.2569087;-45.120503652039325
1739209795.2569182;-38.13080360867914
1739209795.2569277;-35.57807855764607
1739209795.2569375;-35.57807855764607
1739209795.256947;-35.57807855764607
1739209795.2569566;-38.13080360867914
1739209795.256966;-38.13080360867914
1739209795.256976;-38.13080360867914
1739209795.2569854;-45.120503652039325
1739209795.256995;-45.120503652039325
1739209795.2570045;-38.13080360867914
1739209795.2570143;-45.120503652039325
1739209795.2570238;-45.120503652039325
1739209795.2570333;-31.141103565318915
1739209795.257043;-38.13080360867914
1739209795.2570527;-33.981070128970906
1739209795.2570622;-45.120503652039325
1739209795.2570717;-38.13080360867914
1739209795.2570813;-38.13080360867914
1739209795.257091;-38.13080360867914
1739209795.2571006;-45.120503652039325
1739209795.25711;-32.816014438256545
1739209795.2571197;-33.981070128970906
1739209795.2571294;-35.57807855764607
1739209795.257139;-45.120503652039325
1739209795.2571485;-38.13080360867914
1739209795.257158;-38.13080360867914
1739209795.2571678;-38.13080360867914
1739209795.2571774;-45.120503652039325
1739209795.257187;-28.992665084841942
1739209795.2571964;-31.141103565318915
1739209795.2572062;-38.13080360867914
1739209795.2572157;-38.13080360867914
1739209795.2572253;-33.981070128970906
1739209795.2572348;-45.120503652039325
1739209795.2572446;-38.13080360867914
1739209795.2572541;-45.120503652039325
1739209795.2572637;-38.13080360867914
1739209795.2572732;-38.13080360867914
1739209795.257283;-38.13080360867914
1739209795.2572925;-45.120503652039325
1739209795.257302;-45.120503652039325
1739209795.2573116;-38.13080360867914
1739209795.2573214;-35.57807855764607
1739209795.257331;-45.120503652039325
1739209795.2573404;-33.981070128970906
1739209795.25735;-28.992665084841942
1739209795.2573597;-45.120503652039325
1739209795.2573693;-38.13080360867914
1739209795.2573788;-33.981070128970906
1739209795.2573884;-38.13080360867914
1739209795.2573981;-45.120503652039325
1739209795.2574077;-45.120503652039325
1739209795.2574172;-45.120503652039325
1739209795.2574267;-38.13080360867914
1739209795.2574365;-33.981070128970906
1739209795.257446;-45.120503652039325
1739209795.2574556;-38.13080360867914
1739209795.2574651;-35.57807855764607
1739209795.257475;-38.13080360867914
1739209795.2574844;-45.120503652039325
1739209795.257494;-38.13080360867914
1739209795.2575035;-32.816014438256545
1739209795.2575133;-45.120503652039325
1739209795.2575228;-45.120503652039325
1739209795.2575324;-45.120503652039325
1739209795.257542;-45.120503652039325
1739209795.2575517;-45.120503652039325
1739209795.2575612;-38.13080360867914
1739209795.2575707;-38.13080360867914
1739209795.2575803;-45.120503652039325
1739209795.25759;-45.120503652039325
1739209795.2575996;-45.120503652039325
1739209795.2576091;-38.13080360867914
1739209795.2576187;-35.57807855764607
1739209795.2576284;-45.120503652039325
1739209795.257638;-38.13080360867914
1739209795.2576475;-38.13080360867914
1739209795.257657;-38.13080360867914
1739209795.2576668;-45.120503652039325
1739209795.2576764;-38.13080360867914
1739209795.257686;-38.13080360867914
1739209795.2576954;-45.120503652039325
1739209795.2577052;-38.13080360867914
1739209795.2577147;-38.13080360867914
1739209795.2577243;-45.120503652039325
1739209795.2577338;-27.8777449560314
1739209795.2577436;-38.13080360867914
1739209795.2577531;-45.120503652039325
1739209795.2577627;-35.57807855764607
1739209795.2577722;-38.13080360867914
1739209795.257782;-45.120503652039325
1739209795.2577915;-32.816014438256545
1739209795.257801;-45.120503652039325
1739209795.2578106;-45.120503652039325
1739209795.2578204;-45.120503652039325
1739209795.25783;-45.120503652039325
1739209795.2578394;-45.120503652039325
1739209795.257849;-35.57807855764607
1739209795.2578588;-32.816014438256545
1739209795.2578683;-45.120503652039325
1739209795.2578778;-38.13080360867914
1739209795.2578874;-38.13080360867914
1739209795.2578971;-38.13080360867914
1739209795.2579067;-38.13080360867914
1739209795.2579162;-45.120503652039325
1739209795.2579257;-38.13080360867914
1739209795.2579355;-45.120503652039325
1739209795.257945;-45.120503652039325
1739209795.2579546;-38.13080360867914
1739209795.2579641;-45.120503652039325
1739209795.257974;-45.120503652039325
1739209795.2579834;-45.120503652039325
1739209795.257993;-45.120503652039325
1739209795.2580025;-35.57807855764607
1739209795.2580123;-35.57807855764607
1739209795.2580218;-45.120503652039325
1739209795.2580314;-45.120503652039325
1739209795.258041;-38.13080360867914
1739209795.2580507;-35.57807855764607
1739209795.2580602;-38.13080360867914
1739209795.2580698;-33.981070128970906
1739209795.2580793;-45.120503652039325
1739209795.258089;-45.120503652039325
1739209795.2580986;-38.13080360867914
1739209795.2581081;-45.120503652039325
1739209795.2581177;-45.120503652039325
1739209795.2581275;-45.120503652039325
1739209795.258137;-38.13080360867914
1739209795.2581544;-45.120503652039325
1739209795.258172;-38.13080360867914
1739209795.2581894;-38.13080360867914
1739209795.258207;-45.120503652039325
1739209795.2582245;-45.120503652039325
1739209795.2582421;-45.120503652039325
1739209795.2582595;-38.13080360867914
1739209795.2582772;-38.13080360867914
1739209795.2582946;-38.13080360867914
1739209795.2583122;-45.120503652039325
1739209795.2583296;-45.120503652039325
1739209795.2583473;-45.120503652039325
1739209795.2583647;-33.981070128970906
1739209795.2583823;-45.120503652039325
1739209795.2583997;-35.57807855764607
1739209795.2584174;-45.120503652039325
1739209795.2584348;-45.120503652039325
1739209795.2584524;-45.120503652039325
1739209795.2584698;-38.13080360867914
1739209795.2584872;-45.120503652039325
1739209795.2585049;-35.57807855764607
1739209795.2585223;-45.120503652039325
1739209795.25854;-33.981070128970906
1739209795.2585573;-35.57807855764607
1739209795.258575;-35.57807855764607
1739209795.2585924;-45.120503652039325
1739209795.25861;-38.13080360867914
1739209795.2586274;-38.13080360867914
1739209795.258645;-45.120503652039325
1739209795.2586625;-45.120503652039325
1739209795.25868;-45.120503652039325
1739209795.2586975;-38.13080360867914
1739209795.2587152;-45.120503652039325
1739209795.2587326;-45.120503652039325
1739209795.2587502;-45.120503652039325
1739209795.2587676;-38.13080360867914
1739209795.258785;-38.13080360867914
1739209795.2588027;-45.120503652039325
1739209795.25882;-45.120503652039325
1739209795.2588377;-45.120503652039325
1739209795.258855;-45.120503652039325
1739209795.2588727;-45.120503652039325
1739209795.2588902;-38.13080360867914
1739209795.2589078;-45.120503652039325
1739209795.2589252;-38.13080360867914
1739209795.2589428;-38.13080360867914
1739209795.2589602;-31.141103565318915
1739209795.258978;-38.13080360867914
1739209795.2589953;-38.13080360867914
1739209795.259013;-38.13080360867914
1739209795.2590303;-45.120503652039325
1739209795.259048;-45.120503652039325
1739209795.2590654;-45.120503652039325
1739209795.259083;-38.13080360867914
1739209795.2591004;-30.49652367304973
1739209795.2591178;-38.13080360867914
1739209795.2591355;-45.120503652039325
1739209795.259153;-35.57807855764607
1739209795.2591705;-38.13080360867914
1739209795.259188;-38.13080360867914
1739209795.2592056;-45.120503652039325
1739209795.259223;-38.13080360867914
1739209795.2592406;-28.992665084841942
1739209795.259258;-38.13080360867914
1739209795.2592757;-45.120503652039325
1739209795.259293;-45.120503652039325
1739209795.2593107;-38.13080360867914
1739209795.2593281;-38.13080360867914
1739209795.2593458;-45.120503652039325
1739209795.2593632;-38.13080360867914
1739209795.2593808;-31.141103565318915
1739209795.2593982;-33.981070128970906
1739209795.2594159;-33.981070128970906
1739209795.2594333;-45.120503652039325
1739209795.2594507;-38.13080360867914
1739209795.2594683;-38.13080360867914
1739209795.2594857;-38.13080360867914
1739209795.2595034;-38.13080360867914
1739209795.2595208;-38.13080360867914
1739209795.2595384;-45.120503652039325
1739209795.2595558;-38.13080360867914
1739209795.2595735;-38.13080360867914
1739209795.2595909;-45.120503652039325
1739209795.2596085;-38.13080360867914
1739209795.259626;-45.120503652039325
1739209795.2596436;-45.120503652039325
1739209795.259661;-33.981070128970906
1739209795.2596786;-45.120503652039325
1739209795.259696;-45.120503652039325
1739209795.2597136;-31.141103565318893
1739209795.259731;-33.981070128970906
1739209795.2597485;-38.13080360867914
1739209795.259766;-35.57807855764607
1739209795.2597835;-45.120503652039325
1739209795.2598011;-31.141103565318915
1739209795.2598186;-28.992665084841942
1739209795.2598362;-38.13080360867914
1739209795.2598536;-45.120503652039325
1739209795.2598712;-38.13080360867914
1739209795.2598886;-38.13080360867914
1739209795.2599063;-33.981070128970906
1739209795.2599237;-38.13080360867914
1739209795.2599413;-38.13080360867914
1739209795.2599587;-33.981070128970906
1739209795.2599764;-38.13080360867914
1739209795.2599938;-45.120503652039325
1739209795.2600114;-45.120503652039325
1739209795.2600288;-32.816014438256545
1739209795.2600465;-45.120503652039325
1739209795.260064;-45.120503652039325
1739209795.2600813;-38.13080360867914
1739209795.260099;-33.981070128970906
1739209795.2601163;-45.120503652039325
1739209795.260134;-38.13080360867914
1739209795.2601514;-33.981070128970906
1739209795.260169;-45.120503652039325
1739209795.2601864;-45.120503652039325
1739209795.260204;-45.120503652039325
1739209795.2602215;-45.120503652039325
1739209795.2602391;-45.120503652039325
1739209795.2602565;-45.120503652039325
1739209795.2602742;-38.13080360867914
1739209795.2602916;-35.57807855764607
1739209795.2603092;-32.816014438256545
1739209795.2603266;-38.13080360867914
1739209795.2603443;-38.13080360867914
1739209795.2603617;-38.13080360867914
1739209795.2603793;-32.816014438256545
1739209795.2603967;-38.13080360867914
1739209795.2604141;-35.57807855764607
1739209795.2604318;-35.57807855764607
1739209795.2604492;-45.120503652039325
1739209795.2604668;-38.13080360867914
1739209795.2604842;-38.13080360867914
1739209795.2605019;-45.120503652039325
1739209795.2605193;-45.120503652039325
1739209795.260537;-45.120503652039325
1739209795.2605543;-45.120503652039325
1739209795.260572;-45.120503652039325
1739209795.2605894;-38.13080360867914
1739209795.260607;-38.13080360867914
1739209795.2606244;-24.746238672633048
1739209795.260642;-38.13080360867914
1739209795.2606595;-45.120503652039325
1739209795.260677;-45.120503652039325
1739209795.2606945;-35.57807855764607
1739209795.260712;-38.13080360867914
1739209795.2607296;-45.120503652039325
1739209795.260747;-38.13080360867914
1739209795.2607646;-45.120503652039325
1739209795.260782;-45.120503652039325
1739209795.2607996;-33.981070128970906
1739209795.260817;-45.120503652039325
1739209795.2608347;-45.120503652039325
1739209795.260852;-38.13080360867914
1739209795.2608697;-38.13080360867914
1739209795.2608871;-45.120503652039325
1739209795.2609048;-31.141103565318893
1739209795.2609222;-38.13080360867914
1739209795.2609398;-45.120503652039325
1739209795.2609572;-45.120503652039325
1739209795.260975;-35.57807855764607
1739209795.2609923;-38.13080360867914
1739209795.26101;-31.141103565318893
1739209795.2610273;-38.13080360867914
1739209795.2610447;-31.141103565318943
1739209795.2610624;-35.57807855764607
1739209795.2610798;-38.13080360867914
1739209795.2610974;-38.13080360867914
1739209795.2611148;-33.981070128970956
1739209795.2611325;-13.833280808655024
1739209795.26115;-38.13080360867914
1739209795.2611675;-45.120503652039325
1739209795.261185;-45.120503652039325
1739209795.2612026;-45.120503652039325
1739209795.26122;-38.13080360867914
1739209795.2612376;-45.120503652039325
1739209795.261255;-45.120503652039325
1739209795.2612727;-45.120503652039325
1739209795.26129;-35.57807855764607
1739209795.2613077;-45.120503652039325
1739209795.2613251;-45.120503652039325
1739209795.2613425;-45.120503652039325
1739209795.2613602;-31.141103565318893
1739209795.2613776;-31.141103565318915
1739209795.2613952;-38.13080360867914
1739209795.2614126;-45.120503652039325
1739209795.2614303;-27.8777449560314
1739209795.2614477;-29.438486411369333
1739209795.2614653;-45.120503652039325
1739209795.2614827;-38.13080360867914
1739209795.2615004;-30.49652367304973
1739209795.2615178;-27.267205301931607
1739209795.2615354;-35.57807855764607
1739209795.2615528;-28.992665084841942
1739209795.2615705;-45.120503652039325
1739209795.2615879;-45.120503652039325
1739209795.2616055;-45.120503652039325
1739209795.261623;-28.992665084841942
1739209795.2616405;-26.487275050834725
1739209795.261658;-28.992665084841967
1739209795.2616754;-45.120503652039325
1739209795.261693;-38.13080360867914
1739209795.2617104;-45.120503652039325
1739209795.261728;-45.120503652039325
1739209795.2617455;-45.120503652039325
1739209795.261763;-38.13080360867914
1739209795.2617805;-45.120503652039325
1739209795.2617981;-32.816014438256545
1739209795.2618155;-33.981070128970906
1739209795.2618332;-38.13080360867914
1739209795.2618506;-45.120503652039325
1739209795.2618682;-32.81601443825658
1739209795.2618856;-33.981070128970906
1739209795.2619033;-38.13080360867914
1739209795.2619207;-45.120503652039325
1739209795.2619383;-22.54371790334745
1739209795.2619557;-33.981070128970956
1739209795.2619734;-9.66866996988523
1739209795.2619908;-25.826314394896357
1739209795.2620082;-31.141103565318915
1739209795.2620258;-45.120503652039325
1739209795.2620432;-33.981070128970906
1739209795.2620609;-38.13080360867914
1739209795.2620783;-45.120503652039325
1739209795.262096;-45.120503652039325
1739209795.2621133;-38.13080360867914
1739209795.262131;-35.57807855764607
1739209795.2621484;-28.992665084841942
1739209795.262166;-38.13080360867914
1739209795.2621834;-45.120503652039325
1739209795.262201;-38.13080360867914
1739209795.2622185;-30.49652367304976
1739209795.262236;-45.120503652039325
1739209795.2622535;-32.816014438256545
1739209795.2622712;-38.13080360867914
1739209795.2622886;-38.13080360867914
1739209795.262306;-38.13080360867914
1739209795.2623236;-38.13080360867914
1739209795.262341;-45.120503652039325
1739209795.2623587;-38.13080360867914
1739209795.262376;-33.981070128970956
1739209795.2623937;-21.67658091518819
1739209795.262411;-32.816014438256545
1739209795.2624288;-33.981070128970906
1739209795.2624462;-28.588378514285886
1739209795.2624638;-17.756538629272868
1739209795.2624812;-9.698475827699012
1739209795.2624989;-33.981070128970906
1739209795.2625163;-31.141103565318915
1739209795.262534;-38.13080360867914
1739209795.2625513;-45.120503652039325
1739209795.262569;-30.49652367304973
1739209795.2625864;-45.120503652039325
1739209795.262604;-45.120503652039325
1739209795.2626214;-45.120503652039325
1739209795.2626388;-33.981070128970906
1739209795.2626565;-28.992665084841942
1739209795.2626739;-38.13080360867914
1739209795.2626915;-45.120503652039325
1739209795.262709;-38.13080360867914
1739209795.2627265;-38.13080360867914
1739209795.262744;-38.13080360867914
1739209795.2627616;-38.13080360867914
1739209795.262779;-31.14110356531892
1739209795.2627966;-28.218542851754165
1739209795.262814;-38.13080360867914
1739209795.2628317;-45.120503652039325
1739209795.262849;-38.13080360867914
1739209795.2628667;-38.13080360867914
1739209795.2628841;-31.141103565318915
1739209795.2629018;-28.992665084841942
1739209795.2629192;-38.13080360867914
1739209795.2629368;-33.981070128970906
1739209795.2629542;-35.57807855764607
1739209795.2629716;-45.120503652039325
1739209795.2629893;-38.13080360867914
1739209795.2630067;-35.57807855764607
1739209795.2630243;-31.141103565318915
1739209795.2630417;-33.981070128970906
1739209795.2630594;-19.84420464332591
1739209795.2630768;-17.217652011706875
1739209795.2630944;-33.981070128970906
1739209795.2631118;-38.13080360867914
1739209795.2631295;-38.13080360867914
1739209795.2631469;-45.120503652039325
1739209795.2631645;-35.57807855764607
1739209795.263182;-45.120503652039325
1739209795.2631996;-31.141103565318893
1739209795.263217;-28.218542851754165
1739209795.2632346;-21.67658091518819
1739209795.263252;-38.13080360867914
1739209795.2632694;-33.981070128970906
1739209795.263287;-31.141103565318915
1739209795.2633045;-38.13080360867914
1739209795.263322;-45.120503652039325
1739209795.2633395;-45.120503652039325
1739209795.2633572;-27.267205301931607
1739209795.2633746;-31.141103565318943
1739209795.2633922;-14.354099215335872
1739209795.2634096;-10.459244947857297
1739209795.2634273;-29.438486411369354
1739209795.2634447;-32.816014438256545
1739209795.2634623;-38.13080360867914
1739209795.2634797;-38.13080360867914
1739209795.2634974;-33.981070128970906
1739209795.2635148;-38.13080360867914
1739209795.2635324;-38.13080360867914
1739209795.2635498;-38.13080360867914
1739209795.2635674;-38.13080360867914
1739209795.2635849;-38.13080360867914
1739209795.2636023;-45.120503652039325
1739209795.26362;-45.120503652039325
1739209795.2636373;-45.120503652039325
1739209795.263655;-45.120503652039325
1739209795.2636724;-38.13080360867914
1739209795.26369;-45.120503652039325
1739209795.2637074;-38.13080360867914
1739209795.263725;-33.981070128970906
1739209795.2637424;-38.13080360867914
1739209795.26376;-38.13080360867914
1739209795.2637775;-27.87774495603143
1739209795.2637951;-45.120503652039325
1739209795.2638125;-30.49652367304973
1739209795.2638302;-35.57807855764607
1739209795.2638476;-38.13080360867914
1739209795.2638652;-38.13080360867914
1739209795.2638826;-31.141103565318915
1739209795.2639003;-18.67611775736091
1739209795.2639177;-22.84163660590255
1739209795.263935;-31.141103565318915
1739209795.2639527;-45.120503652039325
1739209795.2639701;-38.13080360867914
1739209795.2639878;-20.277505258571434
1739209795.2640052;-38.13080360867914
1739209795.2640228;-33.981070128970906
1739209795.2640402;-38.13080360867914
1739209795.2640579;-22.175841390423358
1739209795.2640753;-8.47314396685224
1739209795.264093;-26.991370085610747
1739209795.2641103;-33.981070128970906
1739209795.264128;-31.141103565318893
1739209795.2641454;-38.13080360867914
1739209795.264163;-45.120503652039325
1739209795.2641804;-38.13080360867914
1739209795.264198;-45.120503652039325
1739209795.2642155;-45.120503652039325
1739209795.2642329;-32.816014438256545
1739209795.2642505;-45.120503652039325
1739209795.264268;-30.49652367304973
1739209795.2642856;-33.981070128970906
1739209795.264303;-38.13080360867914
1739209795.2643206;-33.981070128970906
1739209795.264338;-38.13080360867914
1739209795.2643557;-45.120503652039325
1739209795.264373;-38.13080360867914
1739209795.2643907;-45.120503652039325
1739209795.264408;-30.49652367304973
1739209795.2644258;-28.58837851428586
1739209795.2644432;-45.120503652039325
1739209795.2644608;-38.13080360867914
1739209795.2644782;-38.13080360867914
1739209795.2644958;-27.267205301931607
1739209795.2645133;-38.13080360867914
1739209795.264531;-33.981070128970906
1739209795.2645483;-33.981070128970906
1739209795.2645657;-25.62660358559016
1739209795.2645833;-15.459086324648961
1739209795.2646008;-38.13080360867914
1739209795.2646184;-45.120503652039325
1739209795.2646358;-38.13080360867914
1739209795.2646534;-38.13080360867914
1739209795.2646708;-35.57807855764607
1739209795.2646885;-38.13080360867914
1739209795.264706;-31.141103565318943
1739209795.2647235;-35.57807855764607
1739209795.264741;-35.57807855764607
1739209795.2647586;-38.13080360867914
1739209795.264776;-27.877744956031417
1739209795.2647936;-38.13080360867914
1739209795.264811;-33.981070128970906
1739209795.2648287;-45.120503652039325
1739209795.264846;-38.13080360867914
1739209795.2648635;-32.816014438256545
1739209795.2648811;-35.57807855764607
1739209795.2648985;-31.141103565318893
1739209795.2649162;-23.506823629689542
1739209795.2649336;-45.120503652039325
1739209795.2649512;-38.13080360867914
1739209795.2649686;-38.13080360867914
1739209795.2649863;-28.992665084841942
1739209795.2650037;-27.267205301931607
1739209795.2650213;-45.120503652039325
1739209795.2650387;-33.981070128970906
1739209795.2650564;-23.506823629689542
1739209795.2650738;-38.13080360867914
1739209795.2650914;-28.992665084841942
1739209795.2651088;-38.13080360867914
1739209795.2651265;-35.57807855764607
1739209795.2651439;-35.57807855764607
1739209795.2651615;-33.981070128970906
1739209795.265179;-45.120503652039325
1739209795.2651963;-31.14110356531892
1739209795.265214;-33.981070128970906
1739209795.2652314;-38.13080360867914
1739209795.265249;-38.13080360867914
1739209795.2652664;-28.992665084841942
1739209795.265284;-38.13080360867914
1739209795.2653015;-45.120503652039325
1739209795.265319;-35.57807855764607
1739209795.2653365;-31.14110356531892
1739209795.2653542;-45.120503652039325
1739209795.2653716;-45.120503652039325
1739209795.2653892;-38.13080360867914
1739209795.2654066;-38.13080360867914
1739209795.2654243;-33.981070128970906
1739209795.2654417;-35.57807855764607
1739209795.2654593;-45.120503652039325
1739209795.2654767;-38.13080360867914
1739209795.2654943;-22.448786368009156
1739209795.2655118;-23.273589343863303
1739209795.2655292;-45.120503652039325
1739209795.2655468;-35.57807855764607
1739209795.2655642;-28.992665084841942
1739209795.2655818;-18.335319861638148
1739209795.2655993;-15.97707208084489
1739209795.265617;-27.267205301931607
1739209795.2656343;-35.57807855764607
1739209795.265652;-45.120503652039325
1739209795.2656693;-38.13080360867914
1739209795.265687;-28.992665084841942
1739209795.2657044;-33.981070128970906
1739209795.265722;-33.981070128970906
1739209795.2657394;-45.120503652039325
1739209795.265757;-33.981070128970906
1739209795.2657745;-31.141103565318915
1739209795.2657921;-33.981070128970906
1739209795.2658095;-45.120503652039325
1739209795.265827;-45.120503652039325
1739209795.2658446;-38.13080360867914
1739209795.265862;-45.120503652039325
1739209795.2658796;-38.13080360867914
1739209795.265897;-30.49652367304976
1739209795.2659147;-24.74623867263306
1739209795.265932;-25.077289914212862
1739209795.2659497;-45.120503652039325
1739209795.2659671;-38.13080360867914
1739209795.2659848;-35.57807855764607
1739209795.2660022;-31.14110356531892
1739209795.2660198;-27.267205301931607
1739209795.2660372;-45.120503652039325
1739209795.2660549;-32.816014438256545
1739209795.2660723;-38.13080360867914
1739209795.26609;-45.120503652039325
1739209795.2661073;-45.120503652039325
1739209795.266125;-45.120503652039325
1739209795.2661424;-35.57807855764607
1739209795.2661598;-45.120503652039325
1739209795.2661774;-15.459086324648968
1739209795.2661948;-22.54371790334745
1739209795.2662125;-33.981070128970906
1739209795.2662299;-38.13080360867914
1739209795.2662475;-45.120503652039325
1739209795.266265;-38.13080360867914
1739209795.2662826;-38.13080360867914
1739209795.2663;-45.120503652039325
1739209795.2663176;-31.141103565318915
1739209795.266335;-27.267205301931607
1739209795.2663527;-38.13080360867914
1739209795.26637;-45.120503652039325
1739209795.2663877;-35.57807855764607
1739209795.266405;-38.13080360867914
1739209795.2664227;-19.089059925837468
1739209795.2664402;-26.991370085610722
1739209795.2664578;-38.13080360867914
1739209795.2664752;-38.13080360867914
1739209795.2664926;-38.13080360867914
1739209795.2665102;-38.13080360867914
1739209795.2665277;-33.981070128970906
1739209795.2665453;-26.487275050834715
1739209795.2665627;-38.13080360867914
1739209795.2665803;-35.57807855764607
1739209795.2665977;-38.13080360867914
1739209795.2666154;-31.141103565318893
1739209795.2666328;-32.816014438256545
1739209795.2666504;-45.120503652039325
1739209795.2666678;-38.13080360867914
1739209795.2666855;-28.58837851428586
1739209795.266703;-35.57807855764607
1739209795.2667205;-45.120503652039325
1739209795.266738;-45.120503652039325
1739209795.2667556;-45.120503652039325
1739209795.266773;-38.13080360867914
1739209795.2667904;-45.120503652039325
1739209795.266808;-38.13080360867914
1739209795.2668254;-33.981070128970956
1739209795.266843;-45.120503652039325
1739209795.2668605;-45.120503652039325
1739209795.2668781;-38.13080360867914
1739209795.2668955;-27.87774495603143
1739209795.2669132;-38.13080360867914
1739209795.2669306;-45.120503652039325
1739209795.2669482;-45.120503652039325
1739209795.2669656;-45.120503652039325
1739209795.2669833;-38.13080360867914
1739209795.2670007;-33.981070128970906
1739209795.2670183;-38.13080360867914
1739209795.2670357;-35.57807855764607
1739209795.2670534;-35.57807855764607
1739209795.2670708;-38.13080360867914
1739209795.2670884;-38.13080360867914
1739209795.2671058;-45.120503652039325
1739209795.2671232;-45.120503652039325
1739209795.2671409;-38.13080360867914
1739209795.2671583;-38.13080360867914
1739209795.267176;-28.58837851428586
1739209795.2671933;-18.598040242006057
1739209795.267211;-38.13080360867914
1739209795.2672284;-45.120503652039325
1739209795.267246;-33.981070128970906
1739209795.2672634;-45.120503652039325
1739209795.267281;-45.120503652039325
1739209795.2672985;-45.120503652039325
1739209795.267316;-45.120503652039325
1739209795.2673335;-38.13080360867914
1739209795.2673512;-19.357090149981367
1739209795.2673686;-35.57807855764607
1739209795.2673862;-28.21854285175415
1739209795.2674036;-31.141103565318893
1739209795.2674212;-35.57807855764607
1739209795.2674387;-12.231307595422027
1739209795.267456;-20.888044912671212
1739209795.2674737;-32.81601443825658
1739209795.267491;-38.13080360867914
1739209795.2675087;-45.120503652039325
1739209795.2675261;-31.141103565318943
1739209795.2675438;-33.981070128970906
1739209795.2675612;-35.57807855764607
1739209795.2675788;-38.13080360867914
1739209795.2675962;-38.13080360867914
1739209795.267614;-38.13080360867914
1739209795.2676313;-45.120503652039325
1739209795.267649;-31.141103565318915
1739209795.2676663;-29.438486411369354
1739209795.267684;-15.03024623117019
1739209795.2677014;-12.367390106621174
1739209795.267719;-28.218542851754165
1739209795.2677364;-31.141103565318915
1739209795.2677538;-38.13080360867914
1739209795.2677715;-45.120503652039325
1739209795.267789;-38.13080360867914
1739209795.2678065;-38.13080360867914
1739209795.267824;-38.13080360867914
1739209795.2678416;-35.57807855764607
1739209795.267859;-17.302949905514602
1739209795.2678766;-35.57807855764607
1739209795.267894;-28.992665084841942
1739209795.2679117;-45.120503652039325
1739209795.267929;-45.120503652039325
1739209795.2679467;-35.57807855764607
1739209795.2679641;-28.992665084841942
1739209795.2679818;-45.120503652039325
1739209795.2679992;-38.13080360867914
1739209795.2680168;-32.816014438256545
1739209795.2680342;-28.992665084841942
1739209795.2680519;-45.120503652039325
1739209795.2680693;-45.120503652039325
1739209795.2680867;-33.981070128970906
1739209795.2681043;-38.13080360867914
1739209795.2681217;-45.120503652039325
1739209795.2681394;-38.13080360867914
1739209795.2681568;-38.13080360867914
1739209795.2681744;-28.218542851754165
1739209795.2681918;-45.120503652039325
1739209795.2682095;-38.13080360867914
1739209795.2682269;-45.120503652039325
1739209795.2682445;-38.13080360867914
1739209795.268262;-38.13080360867914
