CAN Message; 0x98:0000c44af5f7abac
1739209685.423457;-45.120503652039325
1739209685.4234636;-45.120503652039325
1739209685.42347;-38.13080360867914
1739209685.4234767;-38.13080360867914
1739209685.4234834;-38.13080360867914
1739209685.42349;-45.120503652039325
1739209685.4234965;-38.13080360867914
1739209685.4235032;-35.57807855764607
1739209685.4235098;-35.57807855764607
1739209685.4235163;-45.120503652039325
1739209685.423523;-38.13080360867914
1739209685.4235296;-35.57807855764607
1739209685.4235363;-45.120503652039325
1739209685.4235427;-45.120503652039325
1739209685.4235494;-38.13080360867914
1739209685.423556;-38.13080360867914
1739209685.4235625;-45.120503652039325
1739209685.4235692;-45.120503652039325
1739209685.4235759;-38.13080360867914
1739209685.4235826;-45.120503652039325
1739209685.423589;-45.120503652039325
1739209685.4235957;-45.120503652039325
1739209685.4236023;-45.120503652039325
1739209685.423609;-45.120503652039325
1739209685.4236155;-45.120503652039325
1739209685.4236221;-38.13080360867914
1739209685.4236288;-38.13080360867914
1739209685.4236352;-35.57807855764607
1739209685.423642;-38.13080360867914
1739209685.4236486;-45.120503652039325
1739209685.4236553;-38.13080360867914
1739209685.4236617;-38.13080360867914
1739209685.4236684;-38.13080360867914
1739209685.423675;-45.120503652039325
1739209685.4236815;-45.120503652039325
1739209685.4236882;-38.13080360867914
1739209685.4236948;-38.13080360867914
1739209685.4237015;-45.120503652039325
1739209685.423708;-38.13080360867914
1739209685.4237146;-38.13080360867914
1739209685.4237213;-38.13080360867914
1739209685.423728;-45.120503652039325
1739209685.4237344;-38.13080360867914
1739209685.423741;-38.13080360867914
1739209685.4237478;-31.141103565318915
1739209685.4237542;-38.13080360867914
1739209685.423761;-38.13080360867914
1739209685.4237676;-38.13080360867914
1739209685.4237742;-45.120503652039325
1739209685.4237807;-45.120503652039325
1739209685.4237874;-45.120503652039325
1739209685.423794;-45.120503652039325
1739209685.4238005;-38.13080360867914
1739209685.4238071;-45.120503652039325
1739209685.4238138;-45.120503652039325
1739209685.4238205;-38.13080360867914
1739209685.423827;-38.13080360867914
1739209685.4238336;-45.120503652039325
1739209685.4238403;-38.13080360867914
1739209685.423847;-38.13080360867914
1739209685.4238534;-33.981070128970906
1739209685.42386;-38.13080360867914
1739209685.4238667;-38.13080360867914
1739209685.4238732;-45.120503652039325
1739209685.4238799;-33.981070128970906
1739209685.4238865;-45.120503652039325
1739209685.4238932;-38.13080360867914
1739209685.4238997;-38.13080360867914
1739209685.4239063;-45.120503652039325
1739209685.423913;-38.13080360867914
1739209685.4239194;-38.13080360867914
1739209685.423926;-38.13080360867914
1739209685.4239328;-38.13080360867914
1739209685.4239395;-33.981070128970906
1739209685.423946;-38.13080360867914
1739209685.4239526;-38.13080360867914
1739209685.4239593;-38.13080360867914
1739209685.423966;-45.120503652039325
1739209685.4239724;-45.120503652039325
1739209685.423979;-38.13080360867914
1739209685.4239857;-38.13080360867914
1739209685.4239922;-35.57807855764607
1739209685.4239988;-38.13080360867914
1739209685.4240055;-45.120503652039325
1739209685.4240122;-38.13080360867914
1739209685.4240186;-38.13080360867914
1739209685.4240253;-38.13080360867914
1739209685.424032;-45.120503652039325
1739209685.4240384;-33.981070128970906
1739209685.424045;-35.57807855764607
1739209685.4240518;-38.13080360867914
1739209685.4240584;-38.13080360867914
1739209685.4240649;-31.141103565318915
1739209685.4240716;-38.13080360867914
1739209685.4240782;-45.120503652039325
1739209685.424085;-45.120503652039325
1739209685.4240913;-38.13080360867914
1739209685.424098;-35.57807855764607
1739209685.4241047;-45.120503652039325
1739209685.4241111;-45.120503652039325
1739209685.4241178;-35.57807855764607
1739209685.4241245;-45.120503652039325
1739209685.4241312;-38.13080360867914
1739209685.4241376;-45.120503652039325
1739209685.4241443;-45.120503652039325
1739209685.424151;-38.13080360867914
1739209685.4241574;-38.13080360867914
1739209685.424164;-38.13080360867914
1739209685.4241707;-28.992665084841942
1739209685.4241774;-31.141103565318915
1739209685.4241838;-38.13080360867914
1739209685.4241905;-35.57807855764607
1739209685.4241972;-35.57807855764607
1739209685.4242039;-38.13080360867914
1739209685.4242103;-38.13080360867914
1739209685.424217;-32.816014438256545
1739209685.4242237;-35.57807855764607
1739209685.42423;-45.120503652039325
1739209685.4242368;-38.13080360867914
1739209685.4242435;-38.13080360867914
1739209685.4242501;-45.120503652039325
1739209685.4242566;-45.120503652039325
1739209685.4242632;-38.13080360867914
1739209685.42427;-35.57807855764607
1739209685.4242764;-38.13080360867914
1739209685.424283;-45.120503652039325
1739209685.4242897;-38.13080360867914
1739209685.4242964;-38.13080360867914
1739209685.4243028;-38.13080360867914
1739209685.4243095;-45.120503652039325
1739209685.4243162;-38.13080360867914
1739209685.4243228;-35.57807855764607
1739209685.4243293;-38.13080360867914
1739209685.424336;-45.120503652039325
1739209685.4243426;-45.120503652039325
1739209685.424349;-38.13080360867914
1739209685.4243557;-38.13080360867914
1739209685.4243624;-38.13080360867914
1739209685.424369;-45.120503652039325
1739209685.4243755;-38.13080360867914
1739209685.4243822;-45.120503652039325
1739209685.424389;-45.120503652039325
1739209685.4243956;-35.57807855764607
1739209685.424402;-38.13080360867914
1739209685.4244087;-45.120503652039325
1739209685.4244153;-45.120503652039325
1739209685.4244218;-33.981070128970906
1739209685.4244285;-45.120503652039325
1739209685.4244351;-32.816014438256545
1739209685.4244418;-27.8777449560314
1739209685.4244483;-45.120503652039325
1739209685.424455;-35.57807855764607
1739209685.4244616;-35.57807855764607
1739209685.424468;-38.13080360867914
1739209685.4244747;-45.120503652039325
1739209685.4244814;-38.13080360867914
1739209685.424488;-45.120503652039325
1739209685.4244945;-38.13080360867914
1739209685.4245012;-38.13080360867914
1739209685.4245079;-45.120503652039325
1739209685.4245145;-38.13080360867914
1739209685.424521;-45.120503652039325
1739209685.4245276;-38.13080360867914
1739209685.4245343;-35.57807855764607
1739209685.4245408;-35.57807855764607
1739209685.4245474;-35.57807855764607
1739209685.424554;-45.120503652039325
1739209685.4245608;-38.13080360867914
1739209685.4245672;-38.13080360867914
1739209685.424574;-45.120503652039325
1739209685.4245806;-38.13080360867914
1739209685.424587;-35.57807855764607
1739209685.4245937;-38.13080360867914
1739209685.4246004;-45.120503652039325
1739209685.424607;-38.13080360867914
1739209685.4246135;-38.13080360867914
1739209685.4246202;-38.13080360867914
1739209685.4246268;-35.57807855764607
1739209685.4246335;-38.13080360867914
1739209685.42464;-35.57807855764607
1739209685.4246466;-38.13080360867914
1739209685.4246533;-45.120503652039325
1739209685.4246597;-38.13080360867914
1739209685.4246664;-35.57807855764607
1739209685.424673;-45.120503652039325
1739209685.4246798;-45.120503652039325
1739209685.4246862;-38.13080360867914
1739209685.4246929;-45.120503652039325
1739209685.4246995;-38.13080360867914
1739209685.424706;-38.13080360867914
1739209685.4247127;-45.120503652039325
1739209685.4247193;-45.120503652039325
1739209685.424726;-38.13080360867914
1739209685.4247324;-35.57807855764607
1739209685.4247391;-45.120503652039325
1739209685.4247458;-35.57807855764607
1739209685.4247525;-45.120503652039325
1739209685.424759;-45.120503652039325
1739209685.4247656;-38.13080360867914
1739209685.4247723;-38.13080360867914
1739209685.4247787;-45.120503652039325
1739209685.4247854;-45.120503652039325
1739209685.424792;-38.13080360867914
1739209685.4247987;-38.13080360867914
1739209685.4248052;-45.120503652039325
1739209685.4248118;-35.57807855764607
1739209685.4248185;-38.13080360867914
1739209685.424825;-38.13080360867914
1739209685.4248316;-38.13080360867914
1739209685.4248383;-35.57807855764607
1739209685.424845;-45.120503652039325
1739209685.4248514;-33.981070128970906
1739209685.424858;-38.13080360867914
1739209685.4248648;-45.120503652039325
1739209685.4248714;-38.13080360867914
1739209685.424878;-38.13080360867914
1739209685.4248846;-45.120503652039325
1739209685.4248912;-35.57807855764607
1739209685.4248977;-38.13080360867914
1739209685.4249043;-35.57807855764607
1739209685.424911;-38.13080360867914
1739209685.4249177;-38.13080360867914
1739209685.4249241;-38.13080360867914
1739209685.4249308;-45.120503652039325
1739209685.4249375;-38.13080360867914
1739209685.424944;-45.120503652039325
1739209685.4249506;-45.120503652039325
1739209685.4249573;-45.120503652039325
1739209685.424964;-45.120503652039325
1739209685.4249704;-45.120503652039325
1739209685.424977;-33.981070128970906
1739209685.4249837;-35.57807855764607
1739209685.4249904;-38.13080360867914
1739209685.4249969;-38.13080360867914
1739209685.4250035;-33.981070128970906
1739209685.4250102;-45.120503652039325
1739209685.4250166;-45.120503652039325
1739209685.4250233;-38.13080360867914
1739209685.42503;-33.981070128970906
1739209685.4250367;-38.13080360867914
1739209685.425043;-45.120503652039325
1739209685.4250498;-45.120503652039325
1739209685.4250565;-45.120503652039325
1739209685.425063;-35.57807855764607
1739209685.4250696;-38.13080360867914
1739209685.4250762;-45.120503652039325
1739209685.425083;-38.13080360867914
1739209685.4250894;-35.57807855764607
1739209685.425096;-38.13080360867914
1739209685.4251027;-45.120503652039325
1739209685.4251094;-33.981070128970906
1739209685.4251158;-35.57807855764607
1739209685.4251225;-38.13080360867914
1739209685.4251292;-38.13080360867914
1739209685.4251356;-38.13080360867914
1739209685.4251423;-38.13080360867914
1739209685.425149;-45.120503652039325
1739209685.4251556;-38.13080360867914
1739209685.425162;-38.13080360867914
1739209685.4251688;-35.57807855764607
1739209685.4251754;-38.13080360867914
1739209685.425182;-45.120503652039325
1739209685.4251885;-30.49652367304973
1739209685.4251952;-38.13080360867914
1739209685.425202;-38.13080360867914
1739209685.4252083;-45.120503652039325
1739209685.425215;-45.120503652039325
1739209685.4252217;-38.13080360867914
1739209685.4252284;-38.13080360867914
1739209685.4252348;-45.120503652039325
1739209685.4252415;-28.992665084841942
1739209685.4252481;-32.816014438256545
1739209685.4252546;-38.13080360867914
1739209685.4252613;-45.120503652039325
1739209685.425268;-33.981070128970906
1739209685.4252746;-38.13080360867914
1739209685.425281;-45.120503652039325
1739209685.4252877;-45.120503652039325
1739209685.4252944;-33.981070128970906
1739209685.425301;-33.981070128970906
1739209685.4253075;-38.13080360867914
1739209685.4253142;-45.120503652039325
1739209685.4253209;-38.13080360867914
1739209685.4253273;-38.13080360867914
1739209685.425334;-38.13080360867914
1739209685.4253407;-38.13080360867914
1739209685.4253473;-31.141103565318915
1739209685.4253538;-32.816014438256545
1739209685.4253604;-38.13080360867914
1739209685.425367;-38.13080360867914
1739209685.4253736;-33.981070128970906
1739209685.4253802;-35.57807855764607
1739209685.425387;-38.13080360867914
1739209685.4253936;-45.120503652039325
1739209685.4254;-45.120503652039325
1739209685.4254067;-38.13080360867914
1739209685.4254134;-33.981070128970906
1739209685.42542;-45.120503652039325
1739209685.4254265;-45.120503652039325
1739209685.4254332;-30.49652367304973
1739209685.4254398;-33.981070128970906
1739209685.4254463;-45.120503652039325
1739209685.425453;-45.120503652039325
1739209685.4254596;-38.13080360867914
1739209685.4254663;-38.13080360867914
1739209685.4254727;-45.120503652039325
1739209685.4254794;-38.13080360867914
1739209685.425486;-35.57807855764607
1739209685.4254925;-38.13080360867914
1739209685.4254992;-45.120503652039325
1739209685.4255059;-28.992665084841942
1739209685.4255126;-30.49652367304973
1739209685.425519;-38.13080360867914
1739209685.4255257;-45.120503652039325
1739209685.4255323;-38.13080360867914
1739209685.425539;-38.13080360867914
1739209685.4255455;-45.120503652039325
1739209685.4255521;-45.120503652039325
1739209685.4255588;-45.120503652039325
1739209685.4255652;-45.120503652039325
1739209685.425572;-33.981070128970906
1739209685.4255786;-45.120503652039325
1739209685.4255853;-45.120503652039325
1739209685.4255917;-38.13080360867914
1739209685.4255984;-38.13080360867914
1739209685.425605;-45.120503652039325
1739209685.4256115;-33.981070128970906
1739209685.4256182;-32.816014438256545
1739209685.4256248;-45.120503652039325
1739209685.4256315;-35.57807855764607
1739209685.425638;-38.13080360867914
1739209685.4256446;-45.120503652039325
1739209685.4256513;-45.120503652039325
1739209685.425658;-38.13080360867914
1739209685.4256644;-45.120503652039325
1739209685.425671;-45.120503652039325
1739209685.4256778;-38.13080360867914
1739209685.4256842;-38.13080360867914
1739209685.425691;-45.120503652039325
1739209685.4256976;-45.120503652039325
1739209685.4257042;-45.120503652039325
1739209685.4257107;-45.120503652039325
1739209685.4257174;-45.120503652039325
1739209685.425724;-35.57807855764607
1739209685.4257305;-38.13080360867914
1739209685.4257371;-45.120503652039325
1739209685.4257438;-45.120503652039325
1739209685.4257505;-45.120503652039325
1739209685.425757;-33.981070128970906
1739209685.4257636;-45.120503652039325
1739209685.4257703;-38.13080360867914
1739209685.425777;-32.816014438256545
1739209685.4257834;-45.120503652039325
1739209685.42579;-45.120503652039325
1739209685.4257967;-33.981070128970906
1739209685.4258032;-38.13080360867914
1739209685.4258099;-45.120503652039325
1739209685.4258165;-45.120503652039325
1739209685.4258232;-45.120503652039325
1739209685.4258296;-45.120503652039325
1739209685.4258363;-38.13080360867914
1739209685.425843;-45.120503652039325
1739209685.4258494;-45.120503652039325
1739209685.425856;-33.981070128970906
1739209685.4258628;-33.981070128970906
1739209685.4258695;-45.120503652039325
1739209685.425876;-38.13080360867914
1739209685.4258826;-35.57807855764607
1739209685.4258893;-35.57807855764607
1739209685.425896;-45.120503652039325
1739209685.4259024;-38.13080360867914
1739209685.425909;-38.13080360867914
1739209685.4259157;-38.13080360867914
1739209685.4259222;-45.120503652039325
1739209685.4259288;-45.120503652039325
1739209685.4259355;-45.120503652039325
1739209685.4259422;-45.120503652039325
1739209685.4259486;-45.120503652039325
1739209685.4259553;-45.120503652039325
1739209685.425962;-32.816014438256545
1739209685.4259686;-38.13080360867914
1739209685.425975;-35.57807855764607
1739209685.4259818;-45.120503652039325
1739209685.4259884;-31.141103565318915
1739209685.4259949;-33.981070128970906
1739209685.4260015;-38.13080360867914
1739209685.4260082;-38.13080360867914
1739209685.426015;-38.13080360867914
1739209685.4260213;-38.13080360867914
1739209685.426028;-45.120503652039325
1739209685.4260347;-45.120503652039325
1739209685.4260411;-45.120503652039325
1739209685.4260478;-38.13080360867914
1739209685.4260545;-38.13080360867914
1739209685.4260612;-45.120503652039325
1739209685.4260676;-45.120503652039325
1739209685.4260743;-45.120503652039325
1739209685.426081;-45.120503652039325
1739209685.4260876;-38.13080360867914
1739209685.426094;-32.816014438256545
1739209685.4261007;-45.120503652039325
1739209685.4261074;-45.120503652039325
1739209685.4261138;-38.13080360867914
1739209685.4261205;-32.816014438256545
1739209685.4261272;-38.13080360867914
1739209685.4261339;-45.120503652039325
1739209685.4261403;-38.13080360867914
1739209685.426147;-28.992665084841942
1739209685.4261537;-28.992665084841942
1739209685.42616;-45.120503652039325
1739209685.4261668;-38.13080360867914
1739209685.4261734;-38.13080360867914
1739209685.4261801;-38.13080360867914
1739209685.4261866;-45.120503652039325
1739209685.4261932;-35.57807855764607
1739209685.4262;-38.13080360867914
1739209685.4262066;-38.13080360867914
1739209685.426213;-38.13080360867914
1739209685.4262197;-45.120503652039325
1739209685.4262264;-35.57807855764607
1739209685.4262328;-45.120503652039325
1739209685.4262395;-45.120503652039325
1739209685.4262462;-33.981070128970906
1739209685.4262528;-33.981070128970906
1739209685.4262593;-28.992665084841942
1739209685.426266;-45.120503652039325
1739209685.4262726;-38.13080360867914
1739209685.426279;-32.816014438256545
1739209685.4262857;-31.141103565318915
1739209685.4262924;-45.120503652039325
1739209685.426299;-45.120503652039325
1739209685.4263055;-45.120503652039325
1739209685.4263122;-32.816014438256545
1739209685.426319;-45.120503652039325
1739209685.4263256;-38.13080360867914
1739209685.426332;-35.57807855764607
1739209685.4263387;-45.120503652039325
1739209685.4263453;-45.120503652039325
1739209685.4263518;-45.120503652039325
1739209685.4263585;-33.981070128970906
1739209685.4263651;-28.992665084841942
1739209685.4263718;-45.120503652039325
1739209685.4263783;-45.120503652039325
1739209685.426385;-38.13080360867914
1739209685.4263916;-38.13080360867914
1739209685.426398;-45.120503652039325
1739209685.4264047;-38.13080360867914
1739209685.4264114;-35.57807855764607
1739209685.426418;-38.13080360867914
1739209685.4264245;-45.120503652039325
1739209685.4264312;-38.13080360867914
1739209685.4264379;-38.13080360867914
1739209685.4264445;-38.13080360867914
1739209685.426451;-45.120503652039325
1739209685.4264576;-45.120503652039325
1739209685.4264643;-38.13080360867914
1739209685.4264708;-38.13080360867914
1739209685.4264774;-45.120503652039325
1739209685.426484;-38.13080360867914
1739209685.4264908;-35.57807855764607
1739209685.4264972;-45.120503652039325
1739209685.426504;-45.120503652039325
1739209685.4265106;-33.981070128970906
1739209685.426517;-45.120503652039325
1739209685.4265237;-28.58837851428586
1739209685.4265304;-45.120503652039325
1739209685.426537;-38.13080360867914
1739209685.4265435;-45.120503652039325
1739209685.4265501;-38.13080360867914
1739209685.4265568;-38.13080360867914
1739209685.4265635;-38.13080360867914
1739209685.42657;-38.13080360867914
1739209685.4265766;-31.141103565318915
1739209685.4265833;-45.120503652039325
1739209685.4265897;-38.13080360867914
1739209685.4265964;-35.57807855764607
1739209685.426603;-45.120503652039325
1739209685.4266098;-45.120503652039325
1739209685.4266162;-45.120503652039325
1739209685.4266229;-32.816014438256545
1739209685.4266295;-32.816014438256545
1739209685.426636;-45.120503652039325
1739209685.4266427;-38.13080360867914
1739209685.4266493;-45.120503652039325
1739209685.426656;-38.13080360867914
1739209685.4266624;-38.13080360867914
1739209685.4266691;-45.120503652039325
1739209685.4266758;-38.13080360867914
1739209685.4266825;-28.992665084841942
1739209685.426689;-38.13080360867914
1739209685.4266956;-45.120503652039325
1739209685.4267023;-35.57807855764607
1739209685.4267087;-45.120503652039325
1739209685.4267154;-45.120503652039325
1739209685.426722;-45.120503652039325
1739209685.4267287;-45.120503652039325
1739209685.4267352;-32.816014438256545
1739209685.4267418;-45.120503652039325
1739209685.4267485;-45.120503652039325
1739209685.426755;-45.120503652039325
1739209685.4267616;-38.13080360867914
1739209685.4267683;-45.120503652039325
1739209685.426775;-38.13080360867914
1739209685.4267814;-45.120503652039325
1739209685.426788;-35.57807855764607
1739209685.4267948;-33.981070128970906
1739209685.4268014;-38.13080360867914
1739209685.4268079;-35.57807855764607
1739209685.4268146;-38.13080360867914
1739209685.4268212;-45.120503652039325
1739209685.4268277;-38.13080360867914
1739209685.4268343;-38.13080360867914
1739209685.426841;-45.120503652039325
1739209685.4268477;-45.120503652039325
1739209685.4268541;-38.13080360867914
1739209685.4268608;-38.13080360867914
1739209685.4268675;-45.120503652039325
1739209685.4268742;-45.120503652039325
1739209685.4268806;-38.13080360867914
1739209685.4268873;-38.13080360867914
1739209685.426894;-38.13080360867914
1739209685.4269004;-38.13080360867914
1739209685.426907;-45.120503652039325
1739209685.4269137;-45.120503652039325
1739209685.4269204;-38.13080360867914
1739209685.4269269;-38.13080360867914
1739209685.4269335;-38.13080360867914
1739209685.4269402;-45.120503652039325
1739209685.4269466;-35.57807855764607
1739209685.4269533;-33.981070128970906
1739209685.42696;-45.120503652039325
1739209685.4269667;-45.120503652039325
1739209685.426973;-32.816014438256545
1739209685.4269798;-45.120503652039325
1739209685.4269865;-38.13080360867914
1739209685.4269931;-38.13080360867914
1739209685.4269996;-45.120503652039325
1739209685.4270062;-45.120503652039325
1739209685.427013;-45.120503652039325
1739209685.4270194;-45.120503652039325
1739209685.427026;-45.120503652039325
1739209685.4270327;-33.981070128970906
1739209685.4270394;-38.13080360867914
1739209685.4270458;-45.120503652039325
1739209685.4270525;-35.57807855764607
1739209685.4270592;-38.13080360867914
1739209685.4270656;-45.120503652039325
1739209685.4270723;-45.120503652039325
1739209685.427079;-45.120503652039325
1739209685.4270856;-45.120503652039325
1739209685.427092;-38.13080360867914
1739209685.4270988;-38.13080360867914
1739209685.4271054;-38.13080360867914
1739209685.427112;-45.120503652039325
1739209685.4271185;-45.120503652039325
1739209685.4271252;-45.120503652039325
1739209685.427132;-33.981070128970906
1739209685.4271383;-33.981070128970906
1739209685.427145;-38.13080360867914
1739209685.4271517;-35.57807855764607
1739209685.4271584;-35.57807855764607
1739209685.4271648;-32.816014438256545
1739209685.4271715;-33.981070128970906
1739209685.4271781;-45.120503652039325
1739209685.4271846;-45.120503652039325
1739209685.4271913;-38.13080360867914
1739209685.427198;-33.981070128970906
1739209685.4272046;-45.120503652039325
1739209685.427211;-33.981070128970906
1739209685.4272177;-33.981070128970906
1739209685.4272244;-45.120503652039325
1739209685.427231;-45.120503652039325
1739209685.4272375;-45.120503652039325
1739209685.4272442;-35.57807855764607
1739209685.4272509;-38.13080360867914
1739209685.4272573;-45.120503652039325
1739209685.427264;-45.120503652039325
1739209685.4272707;-31.141103565318915
1739209685.4272773;-33.981070128970906
1739209685.4272838;-45.120503652039325
1739209685.4272904;-38.13080360867914
1739209685.427297;-38.13080360867914
1739209685.4273036;-33.981070128970906
1739209685.4273102;-45.120503652039325
1739209685.427317;-38.13080360867914
1739209685.4273236;-45.120503652039325
1739209685.42733;-38.13080360867914
1739209685.4273367;-45.120503652039325
1739209685.4273434;-38.13080360867914
1739209685.42735;-38.13080360867914
1739209685.4273565;-45.120503652039325
1739209685.4273632;-45.120503652039325
1739209685.4273698;-38.13080360867914
1739209685.4273763;-38.13080360867914
1739209685.427383;-45.120503652039325
1739209685.4273896;-45.120503652039325
1739209685.4273963;-33.981070128970906
1739209685.4274027;-38.13080360867914
1739209685.4274094;-38.13080360867914
1739209685.427416;-35.57807855764607
1739209685.4274225;-45.120503652039325
1739209685.4274292;-31.141103565318915
1739209685.4274359;-28.992665084841942
1739209685.4274426;-45.120503652039325
1739209685.427449;-38.13080360867914
1739209685.4274557;-35.57807855764607
1739209685.4274623;-38.13080360867914
1739209685.427469;-45.120503652039325
1739209685.4274755;-45.120503652039325
1739209685.4274821;-45.120503652039325
1739209685.4274888;-33.981070128970906
1739209685.4274952;-45.120503652039325
1739209685.427502;-45.120503652039325
1739209685.4275086;-38.13080360867914
1739209685.4275153;-38.13080360867914
1739209685.4275217;-45.120503652039325
1739209685.4275284;-33.981070128970906
1739209685.427535;-33.981070128970906
1739209685.4275415;-26.991370085610722
1739209685.4275482;-45.120503652039325
1739209685.4275548;-38.13080360867914
1739209685.4275615;-45.120503652039325
1739209685.427568;-45.120503652039325
1739209685.4275746;-45.120503652039325
1739209685.4275813;-45.120503652039325
1739209685.427588;-33.981070128970906
1739209685.4275944;-27.877744956031414
1739209685.427601;-35.57807855764607
1739209685.4276078;-45.120503652039325
1739209685.4276142;-45.120503652039325
1739209685.427621;-45.120503652039325
1739209685.4276276;-45.120503652039325
1739209685.4276342;-45.120503652039325
1739209685.4276407;-38.13080360867914
1739209685.4276474;-28.58837851428586
1739209685.427654;-45.120503652039325
1739209685.4276605;-45.120503652039325
1739209685.4276671;-45.120503652039325
1739209685.4276738;-38.13080360867914
1739209685.4276805;-38.13080360867914
1739209685.427687;-38.13080360867914
1739209685.4276936;-38.13080360867914
1739209685.4277003;-27.877744956031414
1739209685.427707;-38.13080360867914
1739209685.4277134;-38.13080360867914
1739209685.42772;-45.120503652039325
1739209685.4277267;-31.141103565318915
1739209685.4277332;-32.816014438256545
1739209685.4277399;-38.13080360867914
1739209685.4277465;-45.120503652039325
1739209685.4277532;-45.120503652039325
1739209685.4277596;-45.120503652039325
1739209685.4277663;-45.120503652039325
1739209685.427773;-45.120503652039325
1739209685.4277797;-45.120503652039325
1739209685.427786;-45.120503652039325
1739209685.4277928;-35.57807855764607
1739209685.4277995;-38.13080360867914
1739209685.427806;-45.120503652039325
1739209685.4278126;-38.13080360867914
1739209685.4278193;-45.120503652039325
1739209685.427826;-38.13080360867914
1739209685.4278324;-38.13080360867914
1739209685.427839;-45.120503652039325
1739209685.4278457;-38.13080360867914
1739209685.4278522;-35.57807855764607
1739209685.4278588;-28.992665084841942
1739209685.4278655;-38.13080360867914
1739209685.4278722;-45.120503652039325
1739209685.4278786;-38.13080360867914
1739209685.4278853;-33.981070128970906
1739209685.427892;-45.120503652039325
1739209685.4278986;-45.120503652039325
1739209685.427905;-38.13080360867914
1739209685.4279118;-33.981070128970956
1739209685.4279184;-38.13080360867914
1739209685.4279249;-38.13080360867914
1739209685.4279315;-45.120503652039325
1739209685.4279382;-38.13080360867914
1739209685.427945;-35.57807855764607
1739209685.4279513;-45.120503652039325
1739209685.427958;-45.120503652039325
1739209685.4279647;-31.141103565318915
1739209685.4279711;-33.981070128970906
1739209685.4279778;-45.120503652039325
1739209685.4279845;-45.120503652039325
1739209685.4279912;-45.120503652039325
1739209685.4279976;-45.120503652039325
1739209685.4280043;-45.120503652039325
1739209685.428011;-45.120503652039325
1739209685.4280176;-45.120503652039325
1739209685.428024;-45.120503652039325
1739209685.4280307;-45.120503652039325
1739209685.4280374;-45.120503652039325
1739209685.4280438;-33.981070128970906
1739209685.4280505;-35.57807855764607
1739209685.4280572;-45.120503652039325
1739209685.4280639;-45.120503652039325
1739209685.4280703;-38.13080360867914
1739209685.428077;-35.57807855764607
1739209685.4280837;-38.13080360867914
1739209685.42809;-45.120503652039325
1739209685.4280968;-38.13080360867914
1739209685.4281034;-45.120503652039325
1739209685.4281101;-38.13080360867914
1739209685.4281166;-45.120503652039325
1739209685.4281232;-38.13080360867914
1739209685.42813;-45.120503652039325
1739209685.4281366;-45.120503652039325
1739209685.428143;-45.120503652039325
1739209685.4281497;-38.13080360867914
1739209685.4281564;-32.816014438256545
1739209685.4281628;-38.13080360867914
1739209685.4281695;-45.120503652039325
1739209685.4281762;-45.120503652039325
1739209685.4281828;-45.120503652039325
1739209685.4281893;-45.120503652039325
1739209685.428196;-45.120503652039325
1739209685.4282026;-45.120503652039325
1739209685.428209;-45.120503652039325
1739209685.4282157;-33.981070128970906
1739209685.4282224;-45.120503652039325
1739209685.428229;-38.13080360867914
1739209685.4282355;-38.13080360867914
1739209685.4282422;-45.120503652039325
1739209685.428249;-45.120503652039325
1739209685.4282556;-38.13080360867914
1739209685.428262;-35.57807855764607
1739209685.4282687;-38.13080360867914
1739209685.4282753;-32.816014438256545
1739209685.4282818;-45.120503652039325
1739209685.4282885;-38.13080360867914
1739209685.4282951;-38.13080360867914
1739209685.4283018;-45.120503652039325
1739209685.4283082;-38.13080360867914
1739209685.428315;-38.13080360867914
1739209685.4283216;-35.57807855764607
1739209685.428328;-45.120503652039325
1739209685.4283347;-38.13080360867914
1739209685.4283414;-32.816014438256545
1739209685.428348;-45.120503652039325
1739209685.4283545;-45.120503652039325
1739209685.4283612;-33.981070128970906
1739209685.4283679;-38.13080360867914
1739209685.4283745;-45.120503652039325
1739209685.428381;-45.120503652039325
1739209685.4283876;-45.120503652039325
1739209685.4283943;-38.13080360867914
1739209685.4284008;-38.13080360867914
1739209685.4284074;-45.120503652039325
1739209685.428414;-45.120503652039325
1739209685.4284208;-38.13080360867914
1739209685.4284272;-38.13080360867914
1739209685.428434;-45.120503652039325
1739209685.4284406;-38.13080360867914
1739209685.428447;-32.816014438256545
1739209685.4284537;-38.13080360867914
1739209685.4284604;-45.120503652039325
1739209685.428467;-45.120503652039325
1739209685.4284735;-45.120503652039325
1739209685.4284801;-45.120503652039325
1739209685.4284868;-45.120503652039325
1739209685.4284935;-38.13080360867914
1739209685.4285;-38.13080360867914
1739209685.4285066;-45.120503652039325
1739209685.4285078;-45.120503652039325
1739209685.4285088;-45.120503652039325
1739209685.42851;-35.57807855764607
1739209685.4285111;-45.120503652039325
1739209685.4285123;-45.120503652039325
1739209685.4285135;-38.13080360867914
1739209685.4285145;-33.981070128970906
1739209685.4285157;-33.981070128970906
1739209685.4285169;-45.120503652039325
1739209685.4285178;-38.13080360867914
1739209685.428519;-45.120503652039325
1739209685.4285202;-38.13080360867914
1739209685.4285214;-45.120503652039325
1739209685.4285226;-45.120503652039325
1739209685.4285235;-38.13080360867914
1739209685.4285247;-45.120503652039325
1739209685.428526;-38.13080360867914
1739209685.4285269;-45.120503652039325
1739209685.428528;-32.816014438256545
1739209685.4285293;-38.13080360867914
1739209685.4285305;-45.120503652039325
1739209685.4285316;-45.120503652039325
