CAN Message; 0x1bb:0000bfa78c8f05cb
1739209745.7959936;-38.13080360867914
1739209745.7959971;-45.120503652039325
1739209745.7960007;-38.13080360867914
1739209745.7960045;-45.120503652039325
1739209745.796008;-45.120503652039325
1739209745.7960117;-38.13080360867914
1739209745.7960153;-28.58837851428586
1739209745.7960188;-45.120503652039325
1739209745.7960224;-45.120503652039325
1739209745.7960262;-38.13080360867914
1739209745.7960298;-35.57807855764607
1739209745.7960334;-38.13080360867914
1739209745.796037;-45.120503652039325
1739209745.7960405;-45.120503652039325
1739209745.796044;-28.992665084841942
1739209745.7960477;-38.13080360867914
1739209745.7960515;-45.120503652039325
1739209745.796055;-45.120503652039325
1739209745.7960587;-45.120503652039325
1739209745.7960622;-38.13080360867914
1739209745.7960658;-45.120503652039325
1739209745.7960694;-45.120503652039325
1739209745.796073;-33.981070128970906
1739209745.7960768;-45.120503652039325
1739209745.7960804;-45.120503652039325
1739209745.796084;-45.120503652039325
1739209745.7960875;-35.57807855764607
1739209745.796091;-35.57807855764607
1739209745.7960947;-38.13080360867914
1739209745.7960985;-38.13080360867914
1739209745.796102;-38.13080360867914
1739209745.7961056;-35.57807855764607
1739209745.7961092;-38.13080360867914
1739209745.7961128;-45.120503652039325
1739209745.7961164;-45.120503652039325
1739209745.79612;-38.13080360867914
1739209745.7961237;-38.13080360867914
1739209745.7961273;-45.120503652039325
1739209745.796131;-33.981070128970906
1739209745.7961345;-38.13080360867914
1739209745.796138;-45.120503652039325
1739209745.7961416;-38.13080360867914
1739209745.7961452;-38.13080360867914
1739209745.796149;-45.120503652039325
1739209745.7961526;-45.120503652039325
1739209745.7961562;-45.120503652039325
1739209745.7961597;-38.13080360867914
1739209745.7961633;-38.13080360867914
1739209745.796167;-38.13080360867914
1739209745.7961707;-45.120503652039325
1739209745.7961743;-38.13080360867914
1739209745.7961779;-38.13080360867914
1739209745.7961814;-45.120503652039325
1739209745.796185;-35.57807855764607
1739209745.7961886;-38.13080360867914
1739209745.7961922;-45.120503652039325
1739209745.796196;-38.13080360867914
1739209745.7961996;-38.13080360867914
1739209745.7962031;-38.13080360867914
1739209745.7962067;-45.120503652039325
1739209745.7962103;-45.120503652039325
1739209745.7962139;-45.120503652039325
1739209745.7962177;-45.120503652039325
1739209745.7962213;-45.120503652039325
1739209745.7962248;-45.120503652039325
1739209745.7962284;-45.120503652039325
1739209745.796232;-38.13080360867914
1739209745.7962356;-38.13080360867914
1739209745.7962391;-45.120503652039325
1739209745.796243;-45.120503652039325
1739209745.7962465;-45.120503652039325
1739209745.79625;-32.816014438256545
1739209745.7962537;-45.120503652039325
1739209745.7962573;-38.13080360867914
1739209745.7962608;-45.120503652039325
1739209745.7962644;-35.57807855764607
1739209745.7962682;-38.13080360867914
1739209745.7962718;-45.120503652039325
1739209745.7962754;-38.13080360867914
1739209745.796279;-45.120503652039325
1739209745.7962825;-38.13080360867914
1739209745.796286;-35.57807855764607
1739209745.79629;-35.57807855764607
1739209745.7962935;-38.13080360867914
1739209745.796297;-45.120503652039325
1739209745.7963006;-45.120503652039325
1739209745.7963042;-38.13080360867914
1739209745.7963078;-32.816014438256545
1739209745.7963114;-38.13080360867914
1739209745.7963152;-45.120503652039325
1739209745.7963188;-38.13080360867914
1739209745.7963223;-38.13080360867914
1739209745.796326;-45.120503652039325
1739209745.7963295;-38.13080360867914
1739209745.796333;-38.13080360867914
1739209745.796337;-45.120503652039325
1739209745.7963405;-35.57807855764607
1739209745.796344;-45.120503652039325
1739209745.7963476;-38.13080360867914
1739209745.7963512;-45.120503652039325
1739209745.7963548;-45.120503652039325
1739209745.7963583;-38.13080360867914
1739209745.7963622;-38.13080360867914
1739209745.7963657;-35.57807855764607
1739209745.7963693;-45.120503652039325
1739209745.796373;-45.120503652039325
1739209745.7963765;-45.120503652039325
1739209745.79638;-45.120503652039325
1739209745.7963836;-45.120503652039325
1739209745.7963874;-38.13080360867914
1739209745.796391;-38.13080360867914
1739209745.7963946;-26.487275050834715
1739209745.7963982;-33.981070128970906
1739209745.7964017;-45.120503652039325
1739209745.7964053;-45.120503652039325
1739209745.7964091;-35.57807855764607
1739209745.7964127;-45.120503652039325
1739209745.7964163;-45.120503652039325
1739209745.7964199;-45.120503652039325
1739209745.7964234;-38.13080360867914
1739209745.796427;-45.120503652039325
1739209745.7964306;-45.120503652039325
1739209745.7964344;-38.13080360867914
1739209745.796438;-45.120503652039325
1739209745.7964416;-45.120503652039325
1739209745.7964451;-45.120503652039325
1739209745.7964487;-38.13080360867914
1739209745.7964523;-32.816014438256545
1739209745.796456;-33.981070128970906
1739209745.7964597;-45.120503652039325
1739209745.7964633;-33.981070128970906
1739209745.7964668;-38.13080360867914
1739209745.7964704;-38.13080360867914
1739209745.796474;-38.13080360867914
1739209745.7964776;-45.120503652039325
1739209745.7964814;-33.981070128970906
1739209745.796485;-32.816014438256545
1739209745.7964885;-38.13080360867914
1739209745.796492;-45.120503652039325
1739209745.7964957;-45.120503652039325
1739209745.7964993;-45.120503652039325
1739209745.7965028;-38.13080360867914
1739209745.7965066;-38.13080360867914
1739209745.7965102;-38.13080360867914
1739209745.7965138;-38.13080360867914
1739209745.7965174;-38.13080360867914
1739209745.796521;-45.120503652039325
1739209745.7965245;-45.120503652039325
1739209745.7965283;-45.120503652039325
1739209745.796532;-45.120503652039325
1739209745.7965355;-38.13080360867914
1739209745.796539;-30.49652367304973
1739209745.7965426;-28.992665084841942
1739209745.7965462;-38.13080360867914
1739209745.7965498;-45.120503652039325
1739209745.7965536;-35.57807855764607
1739209745.7965572;-38.13080360867914
1739209745.7965608;-38.13080360867914
1739209745.7965643;-45.120503652039325
1739209745.796568;-45.120503652039325
1739209745.7965715;-45.120503652039325
1739209745.7965753;-45.120503652039325
1739209745.796579;-45.120503652039325
1739209745.7965825;-45.120503652039325
1739209745.796586;-45.120503652039325
1739209745.7965896;-45.120503652039325
1739209745.7965932;-38.13080360867914
1739209745.7965968;-38.13080360867914
1739209745.7966006;-45.120503652039325
1739209745.7966042;-45.120503652039325
1739209745.7966077;-38.13080360867914
1739209745.7966113;-38.13080360867914
1739209745.796615;-45.120503652039325
1739209745.7966185;-45.120503652039325
1739209745.796622;-38.13080360867914
1739209745.7966259;-38.13080360867914
1739209745.7966294;-33.981070128970906
1739209745.796633;-45.120503652039325
1739209745.7966366;-38.13080360867914
1739209745.7966402;-35.57807855764607
1739209745.7966437;-35.57807855764607
1739209745.7966475;-45.120503652039325
1739209745.7966511;-45.120503652039325
1739209745.7966547;-32.816014438256545
1739209745.7966583;-45.120503652039325
1739209745.7966619;-38.13080360867914
1739209745.7966654;-45.120503652039325
1739209745.796669;-38.13080360867914
1739209745.7966728;-38.13080360867914
1739209745.7966764;-45.120503652039325
1739209745.79668;-38.13080360867914
1739209745.7966835;-45.120503652039325
1739209745.7966871;-45.120503652039325
1739209745.7966907;-45.120503652039325
1739209745.7966945;-45.120503652039325
1739209745.796698;-35.57807855764607
1739209745.7967017;-35.57807855764607
1739209745.7967052;-45.120503652039325
1739209745.7967088;-38.13080360867914
1739209745.7967124;-38.13080360867914
1739209745.796716;-38.13080360867914
1739209745.7967198;-45.120503652039325
1739209745.7967234;-45.120503652039325
1739209745.796727;-38.13080360867914
1739209745.7967305;-33.981070128970906
1739209745.796734;-45.120503652039325
1739209745.7967377;-45.120503652039325
1739209745.7967412;-38.13080360867914
1739209745.796745;-45.120503652039325
1739209745.7967486;-45.120503652039325
1739209745.7967522;-38.13080360867914
1739209745.7967558;-35.57807855764607
1739209745.7967594;-45.120503652039325
1739209745.796763;-45.120503652039325
1739209745.7967668;-33.981070128970906
1739209745.7967703;-35.57807855764607
1739209745.796774;-32.816014438256545
1739209745.7967775;-38.13080360867914
1739209745.796781;-38.13080360867914
1739209745.7967846;-38.13080360867914
1739209745.7967882;-45.120503652039325
1739209745.796792;-35.57807855764607
1739209745.7967956;-45.120503652039325
1739209745.7967992;-45.120503652039325
1739209745.7968028;-38.13080360867914
1739209745.7968063;-38.13080360867914
1739209745.79681;-45.120503652039325
1739209745.7968137;-35.57807855764607
1739209745.7968173;-38.13080360867914
1739209745.7968209;-45.120503652039325
1739209745.7968245;-45.120503652039325
1739209745.796828;-45.120503652039325
1739209745.7968316;-45.120503652039325
1739209745.7968352;-38.13080360867914
1739209745.796839;-45.120503652039325
1739209745.7968426;-38.13080360867914
1739209745.7968462;-38.13080360867914
1739209745.7968497;-35.57807855764607
1739209745.7968533;-35.57807855764607
1739209745.7968569;-45.120503652039325
1739209745.7968605;-30.49652367304973
1739209745.7968643;-26.487275050834715
1739209745.7968678;-45.120503652039325
1739209745.7968714;-38.13080360867914
1739209745.796875;-32.816014438256545
1739209745.7968786;-38.13080360867914
1739209745.7968822;-45.120503652039325
1739209745.796886;-38.13080360867914
1739209745.7968895;-45.120503652039325
1739209745.7968931;-45.120503652039325
1739209745.7968967;-45.120503652039325
1739209745.7969003;-45.120503652039325
1739209745.7969038;-45.120503652039325
1739209745.7969074;-38.13080360867914
1739209745.7969112;-38.13080360867914
1739209745.7969148;-45.120503652039325
1739209745.7969184;-33.981070128970906
1739209745.796922;-35.57807855764607
1739209745.7969255;-38.13080360867914
1739209745.7969291;-45.120503652039325
1739209745.7969327;-45.120503652039325
1739209745.7969365;-38.13080360867914
1739209745.79694;-38.13080360867914
1739209745.7969437;-45.120503652039325
1739209745.7969472;-38.13080360867914
1739209745.7969508;-45.120503652039325
1739209745.7969544;-38.13080360867914
1739209745.7969582;-35.57807855764607
1739209745.7969618;-38.13080360867914
1739209745.7969654;-45.120503652039325
1739209745.796969;-45.120503652039325
1739209745.7969725;-32.816014438256545
1739209745.796976;-45.120503652039325
1739209745.7969797;-38.13080360867914
1739209745.7969835;-38.13080360867914
1739209745.796987;-45.120503652039325
1739209745.7969906;-38.13080360867914
1739209745.7969942;-45.120503652039325
1739209745.7969978;-38.13080360867914
1739209745.7970014;-45.120503652039325
1739209745.7970052;-38.13080360867914
1739209745.7970088;-28.21854285175415
1739209745.7970123;-38.13080360867914
1739209745.797016;-45.120503652039325
1739209745.7970195;-33.981070128970906
1739209745.797023;-45.120503652039325
1739209745.7970266;-45.120503652039325
1739209745.7970304;-35.57807855764607
1739209745.797034;-45.120503652039325
1739209745.7970376;-45.120503652039325
1739209745.7970412;-45.120503652039325
1739209745.7970448;-45.120503652039325
1739209745.7970483;-35.57807855764607
1739209745.797052;-29.438486411369333
1739209745.7970557;-45.120503652039325
1739209745.7970593;-35.57807855764607
1739209745.7970629;-33.981070128970906
1739209745.7970665;-45.120503652039325
1739209745.79707;-45.120503652039325
1739209745.7970736;-38.13080360867914
1739209745.7970774;-45.120503652039325
1739209745.797081;-45.120503652039325
1739209745.7970846;-38.13080360867914
1739209745.7970881;-35.57807855764607
1739209745.7970917;-38.13080360867914
1739209745.7970953;-35.57807855764607
1739209745.7970989;-38.13080360867914
1739209745.7971027;-45.120503652039325
1739209745.7971063;-38.13080360867914
1739209745.7971098;-35.57807855764607
1739209745.7971134;-38.13080360867914
1739209745.797117;-35.57807855764607
1739209745.7971206;-45.120503652039325
1739209745.7971244;-45.120503652039325
1739209745.797128;-45.120503652039325
1739209745.7971315;-38.13080360867914
1739209745.797135;-45.120503652039325
1739209745.7971387;-45.120503652039325
1739209745.7971423;-38.13080360867914
1739209745.7971458;-35.57807855764607
1739209745.7971497;-38.13080360867914
1739209745.7971532;-38.13080360867914
1739209745.7971568;-38.13080360867914
1739209745.7971604;-45.120503652039325
1739209745.797164;-45.120503652039325
1739209745.7971675;-38.13080360867914
1739209745.797171;-45.120503652039325
1739209745.797175;-45.120503652039325
1739209745.7971785;-45.120503652039325
1739209745.797182;-45.120503652039325
1739209745.7971857;-45.120503652039325
1739209745.7971892;-45.120503652039325
1739209745.7971928;-45.120503652039325
1739209745.7971966;-38.13080360867914
1739209745.7972002;-35.57807855764607
1739209745.7972038;-45.120503652039325
1739209745.7972074;-38.13080360867914
1739209745.797211;-32.816014438256545
1739209745.7972145;-45.120503652039325
1739209745.797218;-45.120503652039325
1739209745.797222;-45.120503652039325
1739209745.7972255;-45.120503652039325
1739209745.797229;-33.981070128970906
1739209745.7972326;-45.120503652039325
1739209745.7972362;-33.981070128970906
1739209745.7972398;-38.13080360867914
1739209745.7972436;-45.120503652039325
1739209745.7972472;-45.120503652039325
1739209745.7972507;-45.120503652039325
1739209745.7972543;-38.13080360867914
1739209745.797258;-38.13080360867914
1739209745.7972615;-45.120503652039325
1739209745.797265;-45.120503652039325
1739209745.7972689;-45.120503652039325
1739209745.7972724;-33.981070128970906
1739209745.797276;-45.120503652039325
1739209745.7972796;-45.120503652039325
1739209745.7972832;-45.120503652039325
1739209745.7972867;-38.13080360867914
1739209745.7972903;-45.120503652039325
1739209745.7972941;-38.13080360867914
1739209745.7972977;-35.57807855764607
1739209745.7973013;-33.981070128970906
1739209745.7973049;-38.13080360867914
1739209745.7973084;-45.120503652039325
1739209745.797312;-35.57807855764607
1739209745.7973158;-38.13080360867914
1739209745.7973194;-38.13080360867914
1739209745.797323;-38.13080360867914
1739209745.7973266;-45.120503652039325
1739209745.7973301;-33.981070128970906
1739209745.7973337;-38.13080360867914
1739209745.7973373;-35.57807855764607
1739209745.797341;-38.13080360867914
1739209745.7973447;-45.120503652039325
1739209745.7973483;-35.57807855764607
1739209745.7973518;-45.120503652039325
1739209745.7973554;-45.120503652039325
1739209745.797359;-38.13080360867914
1739209745.7973628;-35.57807855764607
1739209745.7973664;-38.13080360867914
1739209745.79737;-45.120503652039325
1739209745.7973735;-38.13080360867914
1739209745.797377;-35.57807855764607
1739209745.7973807;-38.13080360867914
1739209745.7973843;-45.120503652039325
1739209745.797388;-33.981070128970906
1739209745.7973917;-38.13080360867914
1739209745.7973952;-45.120503652039325
1739209745.7973988;-45.120503652039325
1739209745.7974024;-38.13080360867914
1739209745.797406;-35.57807855764607
1739209745.7974095;-38.13080360867914
1739209745.7974133;-45.120503652039325
1739209745.797417;-45.120503652039325
1739209745.7974205;-38.13080360867914
1739209745.797424;-45.120503652039325
1739209745.7974277;-38.13080360867914
1739209745.7974312;-45.120503652039325
1739209745.797435;-38.13080360867914
1739209745.7974386;-38.13080360867914
1739209745.7974422;-45.120503652039325
1739209745.7974458;-27.267205301931607
1739209745.7974494;-31.141103565318915
1739209745.797453;-45.120503652039325
1739209745.7974565;-45.120503652039325
1739209745.7974603;-38.13080360867914
1739209745.797464;-35.57807855764607
1739209745.7974675;-38.13080360867914
1739209745.797471;-45.120503652039325
1739209745.7974746;-45.120503652039325
1739209745.7974782;-45.120503652039325
1739209745.797482;-45.120503652039325
1739209745.7974856;-45.120503652039325
1739209745.7974892;-38.13080360867914
1739209745.7974927;-35.57807855764607
1739209745.7974963;-45.120503652039325
1739209745.7975;-38.13080360867914
1739209745.7975035;-35.57807855764607
1739209745.7975073;-38.13080360867914
1739209745.7975109;-35.57807855764607
1739209745.7975144;-35.57807855764607
1739209745.797518;-38.13080360867914
1739209745.7975216;-45.120503652039325
1739209745.7975252;-35.57807855764607
1739209745.7975287;-35.57807855764607
1739209745.7975326;-32.816014438256545
1739209745.7975361;-31.141103565318915
1739209745.7975397;-45.120503652039325
1739209745.7975433;-45.120503652039325
1739209745.7975469;-38.13080360867914
1739209745.7975504;-38.13080360867914
1739209745.7975543;-45.120503652039325
1739209745.7975578;-38.13080360867914
1739209745.7975614;-45.120503652039325
1739209745.797565;-45.120503652039325
1739209745.7975686;-38.13080360867914
1739209745.7975721;-45.120503652039325
1739209745.7975757;-45.120503652039325
1739209745.7975795;-45.120503652039325
1739209745.797583;-33.981070128970906
1739209745.7975867;-45.120503652039325
1739209745.7975903;-32.816014438256545
1739209745.7975938;-27.8777449560314
1739209745.7975974;-38.13080360867914
1739209745.7976012;-45.120503652039325
1739209745.7976048;-45.120503652039325
1739209745.7976084;-45.120503652039325
1739209745.797612;-45.120503652039325
1739209745.7976155;-35.57807855764607
1739209745.797619;-45.120503652039325
1739209745.7976227;-38.13080360867914
1739209745.7976265;-38.13080360867914
1739209745.79763;-38.13080360867914
1739209745.7976336;-38.13080360867914
1739209745.7976372;-38.13080360867914
1739209745.7976408;-45.120503652039325
1739209745.7976444;-45.120503652039325
1739209745.797648;-45.120503652039325
1739209745.7976518;-35.57807855764607
1739209745.7976553;-35.57807855764607
1739209745.797659;-35.57807855764607
1739209745.7976625;-38.13080360867914
1739209745.797666;-45.120503652039325
1739209745.7976696;-45.120503652039325
1739209745.7976735;-45.120503652039325
1739209745.797677;-45.120503652039325
1739209745.7976806;-45.120503652039325
1739209745.7976842;-45.120503652039325
1739209745.7976878;-45.120503652039325
1739209745.7976913;-45.120503652039325
1739209745.797695;-35.57807855764607
1739209745.7976987;-38.13080360867914
1739209745.7977023;-45.120503652039325
1739209745.797706;-45.120503652039325
1739209745.7977095;-45.120503652039325
1739209745.797713;-45.120503652039325
1739209745.7977166;-45.120503652039325
1739209745.7977202;-45.120503652039325
1739209745.797724;-38.13080360867914
1739209745.7977276;-33.981070128970906
1739209745.7977312;-45.120503652039325
1739209745.7977347;-35.57807855764607
1739209745.7977383;-35.57807855764607
1739209745.797742;-38.13080360867914
1739209745.7977457;-45.120503652039325
1739209745.7977493;-38.13080360867914
1739209745.7977529;-33.981070128970906
1739209745.7977564;-45.120503652039325
1739209745.79776;-45.120503652039325
1739209745.7977636;-38.13080360867914
1739209745.7977672;-45.120503652039325
1739209745.797771;-38.13080360867914
1739209745.7977746;-45.120503652039325
1739209745.7977781;-45.120503652039325
1739209745.7977817;-31.141103565318915
1739209745.7977853;-33.981070128970906
1739209745.7977889;-45.120503652039325
1739209745.7977927;-38.13080360867914
1739209745.7977962;-33.981070128970906
1739209745.7977998;-38.13080360867914
1739209745.7978034;-45.120503652039325
1739209745.797807;-38.13080360867914
1739209745.7978106;-45.120503652039325
1739209745.7978141;-45.120503652039325
1739209745.797818;-45.120503652039325
1739209745.7978215;-38.13080360867914
1739209745.797825;-32.816014438256545
1739209745.7978287;-45.120503652039325
1739209745.7978323;-45.120503652039325
1739209745.7978358;-45.120503652039325
1739209745.7978394;-35.57807855764607
1739209745.7978432;-38.13080360867914
1739209745.7978468;-45.120503652039325
1739209745.7978504;-45.120503652039325
1739209745.797854;-38.13080360867914
1739209745.7978575;-33.981070128970906
1739209745.797861;-45.120503652039325
1739209745.797865;-45.120503652039325
1739209745.7978685;-45.120503652039325
1739209745.797872;-38.13080360867914
1739209745.7978756;-35.57807855764607
1739209745.7978792;-35.57807855764607
1739209745.7978828;-38.13080360867914
1739209745.7978864;-38.13080360867914
1739209745.7978902;-45.120503652039325
1739209745.7978938;-38.13080360867914
1739209745.7978973;-38.13080360867914
1739209745.797901;-45.120503652039325
1739209745.7979045;-45.120503652039325
1739209745.797908;-45.120503652039325
1739209745.797912;-45.120503652039325
1739209745.7979155;-38.13080360867914
1739209745.797919;-38.13080360867914
1739209745.7979226;-45.120503652039325
1739209745.7979262;-38.13080360867914
1739209745.7979298;-35.57807855764607
1739209745.7979333;-35.57807855764607
1739209745.7979372;-45.120503652039325
1739209745.7979407;-38.13080360867914
1739209745.7979443;-33.981070128970906
1739209745.797948;-45.120503652039325
1739209745.7979515;-45.120503652039325
1739209745.797955;-45.120503652039325
1739209745.7979586;-45.120503652039325
1739209745.7979624;-38.13080360867914
1739209745.797966;-38.13080360867914
1739209745.7979696;-38.13080360867914
1739209745.7979732;-31.141103565318915
1739209745.7979767;-35.57807855764607
1739209745.7979803;-45.120503652039325
1739209745.7979841;-45.120503652039325
1739209745.7979877;-38.13080360867914
1739209745.7979913;-45.120503652039325
1739209745.7979949;-38.13080360867914
1739209745.7979984;-38.13080360867914
1739209745.798002;-29.438486411369347
1739209745.7980056;-38.13080360867914
1739209745.7980094;-38.13080360867914
1739209745.798013;-38.13080360867914
1739209745.7980165;-38.13080360867914
1739209745.7980201;-45.120503652039325
1739209745.7980237;-38.13080360867914
1739209745.7980273;-45.120503652039325
1739209745.798031;-38.13080360867914
1739209745.7980347;-45.120503652039325
1739209745.7980382;-45.120503652039325
1739209745.7980418;-45.120503652039325
1739209745.7980454;-45.120503652039325
1739209745.798049;-45.120503652039325
1739209745.7980525;-38.13080360867914
1739209745.7980564;-45.120503652039325
1739209745.79806;-31.141103565318915
1739209745.7980635;-35.57807855764607
1739209745.798067;-38.13080360867914
1739209745.7980707;-45.120503652039325
1739209745.7980742;-38.13080360867914
1739209745.7980778;-35.57807855764607
1739209745.7980816;-38.13080360867914
1739209745.7980852;-45.120503652039325
1739209745.7980888;-29.438486411369347
1739209745.7980924;-38.13080360867914
1739209745.798096;-38.13080360867914
1739209745.7980995;-38.13080360867914
1739209745.7981033;-45.120503652039325
1739209745.798107;-45.120503652039325
1739209745.7981105;-45.120503652039325
1739209745.798114;-38.13080360867914
1739209745.7981176;-38.13080360867914
1739209745.7981212;-45.120503652039325
1739209745.7981248;-38.13080360867914
1739209745.7981286;-35.57807855764607
1739209745.7981322;-33.981070128970906
1739209745.7981358;-45.120503652039325
1739209745.7981393;-38.13080360867914
1739209745.798143;-32.816014438256545
1739209745.7981465;-38.13080360867914
1739209745.7981503;-45.120503652039325
1739209745.7981539;-38.13080360867914
1739209745.7981575;-38.13080360867914
1739209745.798161;-38.13080360867914
1739209745.7981646;-45.120503652039325
1739209745.7981682;-38.13080360867914
1739209745.7981718;-38.13080360867914
1739209745.7981756;-45.120503652039325
1739209745.7981791;-45.120503652039325
1739209745.7981827;-38.13080360867914
1739209745.7981863;-38.13080360867914
1739209745.7981899;-38.13080360867914
1739209745.7981935;-35.57807855764607
1739209745.798197;-38.13080360867914
1739209745.7982008;-45.120503652039325
1739209745.7982044;-33.981070128970906
1739209745.798208;-35.57807855764607
1739209745.7982116;-38.13080360867914
1739209745.7982152;-38.13080360867914
1739209745.7982187;-38.13080360867914
1739209745.7982225;-45.120503652039325
1739209745.798226;-38.13080360867914
1739209745.7982297;-45.120503652039325
1739209745.7982333;-45.120503652039325
1739209745.7982368;-38.13080360867914
1739209745.7982404;-38.13080360867914
1739209745.798244;-45.120503652039325
1739209745.7982478;-38.13080360867914
1739209745.7982514;-32.816014438256545
1739209745.798255;-38.13080360867914
1739209745.7982585;-45.120503652039325
1739209745.7982621;-33.981070128970906
1739209745.7982657;-38.13080360867914
1739209745.7982695;-45.120503652039325
1739209745.798273;-45.120503652039325
1739209745.7982767;-38.13080360867914
1739209745.7982802;-45.120503652039325
1739209745.7982838;-45.120503652039325
1739209745.7982874;-45.120503652039325
1739209745.798291;-45.120503652039325
1739209745.7982948;-45.120503652039325
1739209745.7982984;-38.13080360867914
1739209745.798302;-38.13080360867914
1739209745.7983055;-38.13080360867914
1739209745.798309;-35.57807855764607
1739209745.7983127;-38.13080360867914
1739209745.7983162;-35.57807855764607
1739209745.79832;-45.120503652039325
1739209745.7983236;-32.816014438256545
1739209745.7983272;-35.57807855764607
1739209745.7983308;-38.13080360867914
1739209745.7983344;-45.120503652039325
1739209745.798338;-38.13080360867914
1739209745.7983418;-38.13080360867914
1739209745.7983453;-45.120503652039325
1739209745.798349;-38.13080360867914
1739209745.7983525;-45.120503652039325
1739209745.798356;-45.120503652039325
1739209745.7983596;-35.57807855764607
1739209745.7983632;-38.13080360867914
1739209745.798367;-38.13080360867914
1739209745.7983706;-38.13080360867914
1739209745.7983742;-38.13080360867914
1739209745.7983778;-45.120503652039325
1739209745.7983813;-38.13080360867914
1739209745.798385;-35.57807855764607
1739209745.7983885;-38.13080360867914
1739209745.7983923;-45.120503652039325
1739209745.7983959;-45.120503652039325
1739209745.7983994;-35.57807855764607
1739209745.798403;-35.57807855764607
1739209745.7984066;-38.13080360867914
1739209745.7984102;-45.120503652039325
1739209745.798414;-45.120503652039325
1739209745.7984176;-38.13080360867914
1739209745.7984211;-38.13080360867914
1739209745.7984247;-45.120503652039325
1739209745.7984283;-33.981070128970906
1739209745.7984319;-35.57807855764607
1739209745.7984354;-45.120503652039325
1739209745.7984393;-32.816014438256545
1739209745.7984428;-38.13080360867914
1739209745.7984464;-35.57807855764607
1739209745.79845;-38.13080360867914
1739209745.7984536;-45.120503652039325
1739209745.7984571;-38.13080360867914
1739209745.798461;-38.13080360867914
1739209745.7984645;-45.120503652039325
1739209745.798468;-45.120503652039325
1739209745.7984717;-38.13080360867914
1739209745.7984753;-35.57807855764607
1739209745.7984788;-38.13080360867914
1739209745.7984824;-45.120503652039325
1739209745.7984862;-38.13080360867914
1739209745.7984898;-35.57807855764607
1739209745.7984934;-35.57807855764607
1739209745.798497;-38.13080360867914
1739209745.7985005;-45.120503652039325
1739209745.798504;-33.981070128970906
1739209745.7985077;-38.13080360867914
1739209745.7985115;-38.13080360867914
1739209745.798515;-35.57807855764607
1739209745.7985187;-38.13080360867914
1739209745.7985222;-45.120503652039325
1739209745.7985258;-30.49652367304973
1739209745.7985294;-28.992665084841942
1739209745.7985332;-38.13080360867914
1739209745.7985368;-38.13080360867914
1739209745.7985404;-32.816014438256545
1739209745.798544;-45.120503652039325
1739209745.7985475;-45.120503652039325
1739209745.798551;-38.13080360867914
1739209745.7985547;-45.120503652039325
1739209745.7985585;-31.14110356531892
1739209745.798562;-38.13080360867914
1739209745.7985656;-45.120503652039325
1739209745.7985692;-45.120503652039325
1739209745.7985728;-45.120503652039325
1739209745.7985764;-45.120503652039325
1739209745.7985802;-38.13080360867914
1739209745.7985837;-33.981070128970906
1739209745.7985873;-31.141103565318915
1739209745.798591;-45.120503652039325
1739209745.7985945;-45.120503652039325
1739209745.798598;-45.120503652039325
1739209745.7986016;-38.13080360867914
1739209745.7986054;-45.120503652039325
1739209745.798609;-38.13080360867914
1739209745.7986126;-38.13080360867914
1739209745.7986162;-38.13080360867914
1739209745.7986197;-45.120503652039325
1739209745.7986233;-38.13080360867914
1739209745.798627;-45.120503652039325
1739209745.7986307;-45.120503652039325
1739209745.7986343;-38.13080360867914
1739209745.7986379;-45.120503652039325
1739209745.7986414;-38.13080360867914
1739209745.798645;-33.981070128970906
1739209745.7986486;-45.120503652039325
1739209745.7986524;-38.13080360867914
1739209745.798656;-45.120503652039325
1739209745.7986596;-45.120503652039325
1739209745.7986631;-45.120503652039325
1739209745.7986667;-38.13080360867914
1739209745.7986703;-45.120503652039325
1739209745.7986739;-29.438486411369347
1739209745.7986777;-38.13080360867914
1739209745.7986813;-38.13080360867914
1739209745.7986848;-45.120503652039325
1739209745.7986884;-38.13080360867914
1739209745.798692;-32.816014438256545
1739209745.7986956;-38.13080360867914
1739209745.7986994;-38.13080360867914
1739209745.798703;-26.991370085610722
1739209745.7987065;-38.13080360867914
1739209745.79871;-45.120503652039325
1739209745.7987137;-38.13080360867914
1739209745.7987173;-38.13080360867914
1739209745.7987208;-45.120503652039325
1739209745.7987247;-45.120503652039325
1739209745.7987282;-45.120503652039325
1739209745.7987318;-32.816014438256545
1739209745.7987354;-38.13080360867914
1739209745.798739;-38.13080360867914
1739209745.7987425;-45.120503652039325
1739209745.798746;-38.13080360867914
1739209745.79875;-38.13080360867914
1739209745.7987535;-38.13080360867914
1739209745.798757;-38.13080360867914
1739209745.7987607;-38.13080360867914
1739209745.7987642;-45.120503652039325
1739209745.7987678;-38.13080360867914
1739209745.7987716;-38.13080360867914
1739209745.7987752;-38.13080360867914
1739209745.7987788;-35.57807855764607
1739209745.7987823;-38.13080360867914
1739209745.798786;-45.120503652039325
1739209745.7987895;-31.141103565318915
1739209745.798793;-38.13080360867914
1739209745.798797;-45.120503652039325
1739209745.7988005;-45.120503652039325
1739209745.798804;-38.13080360867914
1739209745.7988076;-45.120503652039325
1739209745.7988112;-38.13080360867914
1739209745.7988148;-45.120503652039325
1739209745.7988186;-45.120503652039325
1739209745.7988222;-38.13080360867914
1739209745.7988257;-45.120503652039325
1739209745.7988293;-45.120503652039325
