CAN Message; 0x1a7:0000d45a491b11cf
1739209816.4383018;-45.120503652039325
1739209816.4383023;-38.13080360867914
1739209816.4383025;-45.120503652039325
1739209816.4383028;-38.13080360867914
1739209816.438303;-35.57807855764607
1739209816.4383035;-45.120503652039325
1739209816.4383037;-45.120503652039325
1739209816.438304;-38.13080360867914
1739209816.4383042;-35.57807855764607
1739209816.4383047;-38.13080360867914
1739209816.438305;-45.120503652039325
1739209816.4383051;-38.13080360867914
1739209816.4383054;-38.13080360867914
1739209816.4383059;-45.120503652039325
1739209816.438306;-45.120503652039325
1739209816.4383063;-38.13080360867914
1739209816.4383066;-30.49652367304973
1739209816.438307;-31.141103565318893
1739209816.4383073;-38.13080360867914
1739209816.4383075;-35.57807855764607
1739209816.438308;-35.57807855764607
1739209816.4383082;-33.981070128970906
1739209816.4383085;-35.57807855764607
1739209816.4383087;-38.13080360867914
1739209816.4383092;-38.13080360867914
1739209816.4383094;-45.120503652039325
1739209816.4383097;-38.13080360867914
1739209816.43831;-38.13080360867914
1739209816.4383104;-45.120503652039325
1739209816.4383106;-38.13080360867914
1739209816.4383109;-38.13080360867914
1739209816.438311;-38.13080360867914
1739209816.4383116;-45.120503652039325
1739209816.4383118;-31.141103565318915
1739209816.438312;-31.141103565318893
1739209816.4383123;-45.120503652039325
1739209816.4383128;-45.120503652039325
1739209816.438313;-33.981070128970906
1739209816.4383132;-35.57807855764607
1739209816.4383135;-38.13080360867914
1739209816.438314;-45.120503652039325
1739209816.4383142;-45.120503652039325
1739209816.4383144;-45.120503652039325
1739209816.4383147;-45.120503652039325
1739209816.4383152;-45.120503652039325
1739209816.4383154;-45.120503652039325
1739209816.4383156;-38.13080360867914
1739209816.4383159;-38.13080360867914
1739209816.4383163;-45.120503652039325
1739209816.4383166;-38.13080360867914
1739209816.4383168;-35.57807855764607
1739209816.438317;-38.13080360867914
1739209816.4383175;-45.120503652039325
1739209816.4383178;-33.981070128970906
1739209816.438318;-32.816014438256545
1739209816.4383183;-38.13080360867914
1739209816.4383187;-45.120503652039325
1739209816.438319;-33.981070128970906
1739209816.4383192;-32.816014438256545
1739209816.4383194;-45.120503652039325
1739209816.43832;-45.120503652039325
1739209816.4383202;-45.120503652039325
1739209816.4383204;-38.13080360867914
1739209816.4383206;-38.13080360867914
1739209816.438321;-45.120503652039325
1739209816.4383214;-45.120503652039325
1739209816.4383216;-38.13080360867914
1739209816.4383218;-38.13080360867914
1739209816.4383223;-45.120503652039325
1739209816.4383225;-30.49652367304973
1739209816.4383228;-31.141103565318893
1739209816.4383233;-38.13080360867914
1739209816.4383235;-45.120503652039325
1739209816.4383237;-38.13080360867914
1739209816.438324;-31.141103565318893
1739209816.4383245;-45.120503652039325
1739209816.4383247;-45.120503652039325
1739209816.438325;-38.13080360867914
1739209816.4383252;-45.120503652039325
1739209816.4383256;-45.120503652039325
1739209816.438326;-45.120503652039325
1739209816.4383261;-38.13080360867914
1739209816.4383264;-45.120503652039325
1739209816.4383268;-38.13080360867914
1739209816.438327;-38.13080360867914
1739209816.4383273;-33.981070128970906
1739209816.4383276;-35.57807855764607
1739209816.438328;-38.13080360867914
1739209816.4383283;-45.120503652039325
1739209816.4383285;-32.816014438256545
1739209816.4383287;-25.077289914212862
1739209816.4383292;-38.13080360867914
1739209816.4383295;-45.120503652039325
1739209816.4383297;-38.13080360867914
1739209816.43833;-45.120503652039325
1739209816.4383304;-38.13080360867914
1739209816.4383307;-45.120503652039325
1739209816.438331;-45.120503652039325
1739209816.4383311;-38.13080360867914
1739209816.4383316;-45.120503652039325
1739209816.4383318;-38.13080360867914
1739209816.438332;-45.120503652039325
1739209816.4383323;-45.120503652039325
1739209816.4383328;-38.13080360867914
1739209816.438333;-35.57807855764607
1739209816.4383333;-35.57807855764607
1739209816.4383335;-29.438486411369333
1739209816.438334;-35.57807855764607
1739209816.4383342;-38.13080360867914
1739209816.4383345;-45.120503652039325
1739209816.4383347;-38.13080360867914
1739209816.4383352;-38.13080360867914
1739209816.4383354;-45.120503652039325
1739209816.4383357;-45.120503652039325
1739209816.438336;-38.13080360867914
1739209816.4383364;-45.120503652039325
1739209816.4383366;-45.120503652039325
1739209816.4383368;-38.13080360867914
1739209816.438337;-45.120503652039325
1739209816.4383376;-45.120503652039325
1739209816.4383378;-45.120503652039325
1739209816.438338;-38.13080360867914
1739209816.4383385;-33.981070128970906
1739209816.4383388;-38.13080360867914
1739209816.438339;-45.120503652039325
1739209816.4383392;-45.120503652039325
1739209816.4383397;-38.13080360867914
1739209816.43834;-38.13080360867914
1739209816.4383402;-38.13080360867914
1739209816.4383404;-38.13080360867914
1739209816.438341;-38.13080360867914
1739209816.4383411;-38.13080360867914
1739209816.4383414;-38.13080360867914
1739209816.4383416;-45.120503652039325
1739209816.438342;-45.120503652039325
1739209816.4383423;-45.120503652039325
1739209816.4383426;-38.13080360867914
1739209816.4383428;-45.120503652039325
1739209816.4383433;-38.13080360867914
1739209816.4383435;-38.13080360867914
1739209816.4383438;-35.57807855764607
1739209816.438344;-45.120503652039325
1739209816.4383445;-38.13080360867914
1739209816.4383447;-45.120503652039325
1739209816.438345;-45.120503652039325
1739209816.4383452;-45.120503652039325
1739209816.4383457;-33.981070128970906
1739209816.438346;-33.981070128970906
1739209816.4383461;-45.120503652039325
1739209816.4383464;-38.13080360867914
1739209816.4383469;-38.13080360867914
1739209816.438347;-38.13080360867914
1739209816.4383473;-45.120503652039325
1739209816.4383476;-38.13080360867914
1739209816.438348;-38.13080360867914
1739209816.4383483;-35.57807855764607
1739209816.4383485;-45.120503652039325
1739209816.4383488;-38.13080360867914
1739209816.4383492;-38.13080360867914
1739209816.4383495;-45.120503652039325
1739209816.4383497;-45.120503652039325
1739209816.43835;-38.13080360867914
1739209816.4383504;-31.141103565318915
1739209816.4383507;-33.981070128970906
1739209816.438351;-45.120503652039325
1739209816.4383512;-38.13080360867914
1739209816.4383516;-33.981070128970906
1739209816.4383519;-33.981070128970906
1739209816.438352;-38.13080360867914
1739209816.4383523;-45.120503652039325
1739209816.4383528;-38.13080360867914
1739209816.438353;-38.13080360867914
1739209816.4383533;-45.120503652039325
1739209816.4383538;-33.981070128970906
1739209816.438354;-38.13080360867914
1739209816.4383543;-38.13080360867914
1739209816.4383545;-38.13080360867914
1739209816.438355;-38.13080360867914
1739209816.4383552;-38.13080360867914
1739209816.4383554;-45.120503652039325
1739209816.4383557;-38.13080360867914
1739209816.4383562;-45.120503652039325
1739209816.4383564;-45.120503652039325
1739209816.4383566;-45.120503652039325
1739209816.4383569;-38.13080360867914
1739209816.4383574;-38.13080360867914
1739209816.4383576;-38.13080360867914
1739209816.4383578;-33.981070128970906
1739209816.438358;-38.13080360867914
1739209816.4383585;-45.120503652039325
1739209816.4383588;-45.120503652039325
1739209816.438359;-35.57807855764607
1739209816.4383593;-38.13080360867914
1739209816.4383597;-38.13080360867914
1739209816.43836;-38.13080360867914
1739209816.4383602;-31.141103565318915
1739209816.4383605;-45.120503652039325
1739209816.438361;-45.120503652039325
1739209816.4383612;-38.13080360867914
1739209816.4383614;-45.120503652039325
1739209816.4383616;-38.13080360867914
1739209816.4383621;-45.120503652039325
1739209816.4383624;-45.120503652039325
1739209816.4383626;-38.13080360867914
1739209816.4383628;-38.13080360867914
1739209816.4383633;-38.13080360867914
1739209816.4383636;-45.120503652039325
1739209816.4383638;-35.57807855764607
1739209816.438364;-32.816014438256545
1739209816.4383645;-38.13080360867914
1739209816.4383647;-45.120503652039325
1739209816.438365;-38.13080360867914
1739209816.4383652;-33.981070128970906
1739209816.4383657;-38.13080360867914
1739209816.438366;-45.120503652039325
1739209816.4383662;-38.13080360867914
1739209816.4383664;-38.13080360867914
1739209816.438367;-45.120503652039325
1739209816.4383671;-33.981070128970906
1739209816.4383674;-45.120503652039325
1739209816.4383676;-45.120503652039325
1739209816.438368;-38.13080360867914
1739209816.4383683;-32.816014438256545
1739209816.4383686;-45.120503652039325
1739209816.438369;-45.120503652039325
1739209816.4383693;-33.981070128970906
1739209816.4383695;-38.13080360867914
1739209816.4383698;-32.816014438256545
1739209816.4383702;-32.816014438256545
1739209816.4383705;-38.13080360867914
1739209816.4383707;-38.13080360867914
1739209816.438371;-45.120503652039325
1739209816.4383714;-35.57807855764607
1739209816.4383717;-45.120503652039325
1739209816.438372;-38.13080360867914
1739209816.4383721;-38.13080360867914
1739209816.4383726;-45.120503652039325
1739209816.4383729;-45.120503652039325
1739209816.438373;-45.120503652039325
1739209816.4383733;-45.120503652039325
1739209816.4383738;-45.120503652039325
1739209816.438374;-45.120503652039325
1739209816.4383743;-45.120503652039325
1739209816.4383745;-45.120503652039325
1739209816.438375;-45.120503652039325
1739209816.4383752;-38.13080360867914
1739209816.4383755;-45.120503652039325
1739209816.4383757;-33.981070128970906
1739209816.4383762;-45.120503652039325
1739209816.4383764;-38.13080360867914
1739209816.4383767;-45.120503652039325
1739209816.438377;-32.816014438256545
1739209816.4383774;-30.49652367304973
1739209816.4383776;-38.13080360867914
1739209816.4383779;-35.57807855764607
1739209816.438378;-38.13080360867914
1739209816.4383786;-45.120503652039325
1739209816.4383788;-45.120503652039325
1739209816.438379;-35.57807855764607
1739209816.4383793;-45.120503652039325
1739209816.4383798;-45.120503652039325
1739209816.43838;-38.13080360867914
1739209816.4383802;-38.13080360867914
1739209816.4383805;-38.13080360867914
1739209816.438381;-45.120503652039325
1739209816.4383812;-38.13080360867914
1739209816.4383814;-38.13080360867914
1739209816.4383817;-38.13080360867914
1739209816.4383821;-45.120503652039325
1739209816.4383824;-38.13080360867914
1739209816.4383826;-35.57807855764607
1739209816.4383829;-38.13080360867914
1739209816.4383833;-45.120503652039325
1739209816.4383836;-35.57807855764607
1739209816.4383838;-35.57807855764607
1739209816.4383843;-35.57807855764607
1739209816.4383845;-29.438486411369333
1739209816.4383848;-45.120503652039325
1739209816.438385;-45.120503652039325
1739209816.4383855;-35.57807855764607
1739209816.4383857;-38.13080360867914
1739209816.438386;-45.120503652039325
1739209816.4383862;-38.13080360867914
1739209816.4383867;-45.120503652039325
1739209816.438387;-38.13080360867914
1739209816.4383872;-45.120503652039325
1739209816.4383874;-38.13080360867914
1739209816.4383879;-38.13080360867914
1739209816.438388;-38.13080360867914
1739209816.4383883;-38.13080360867914
1739209816.4383886;-45.120503652039325
1739209816.438389;-35.57807855764607
1739209816.4383893;-32.816014438256545
1739209816.4383895;-38.13080360867914
1739209816.4383898;-38.13080360867914
1739209816.4383903;-45.120503652039325
1739209816.4383905;-45.120503652039325
1739209816.4383907;-45.120503652039325
1739209816.438391;-45.120503652039325
1739209816.4383914;-45.120503652039325
1739209816.4383917;-45.120503652039325
1739209816.438392;-45.120503652039325
1739209816.4383922;-45.120503652039325
1739209816.4383926;-35.57807855764607
1739209816.4383929;-35.57807855764607
1739209816.438393;-38.13080360867914
1739209816.4383934;-38.13080360867914
1739209816.4383938;-38.13080360867914
1739209816.438394;-45.120503652039325
1739209816.4383943;-45.120503652039325
1739209816.4383945;-38.13080360867914
1739209816.438395;-35.57807855764607
1739209816.4383953;-45.120503652039325
1739209816.4383955;-38.13080360867914
1739209816.4383957;-38.13080360867914
1739209816.4383962;-38.13080360867914
1739209816.4383965;-33.981070128970906
1739209816.4383967;-38.13080360867914
1739209816.438397;-45.120503652039325
1739209816.4383974;-45.120503652039325
1739209816.4383976;-38.13080360867914
1739209816.438398;-38.13080360867914
1739209816.4383981;-45.120503652039325
1739209816.4383986;-38.13080360867914
1739209816.4383988;-38.13080360867914
1739209816.438399;-38.13080360867914
1739209816.4383996;-38.13080360867914
1739209816.4383998;-38.13080360867914
1739209816.4384;-38.13080360867914
1739209816.4384003;-38.13080360867914
1739209816.4384007;-35.57807855764607
1739209816.438401;-38.13080360867914
1739209816.4384012;-45.120503652039325
1739209816.4384015;-45.120503652039325
1739209816.438402;-38.13080360867914
1739209816.4384022;-38.13080360867914
1739209816.4384024;-45.120503652039325
1739209816.4384027;-45.120503652039325
1739209816.4384031;-38.13080360867914
1739209816.4384034;-38.13080360867914
1739209816.4384036;-45.120503652039325
1739209816.4384038;-38.13080360867914
1739209816.4384043;-45.120503652039325
1739209816.4384046;-38.13080360867914
1739209816.4384048;-35.57807855764607
1739209816.438405;-33.981070128970906
1739209816.4384055;-38.13080360867914
1739209816.4384058;-38.13080360867914
1739209816.438406;-45.120503652039325
1739209816.4384062;-38.13080360867914
1739209816.4384067;-45.120503652039325
1739209816.438407;-38.13080360867914
1739209816.4384072;-38.13080360867914
1739209816.4384074;-38.13080360867914
1739209816.438408;-35.57807855764607
1739209816.4384081;-38.13080360867914
1739209816.4384084;-45.120503652039325
1739209816.4384086;-38.13080360867914
1739209816.438409;-45.120503652039325
1739209816.4384093;-38.13080360867914
1739209816.4384096;-35.57807855764607
1739209816.4384098;-45.120503652039325
1739209816.4384103;-38.13080360867914
1739209816.4384105;-38.13080360867914
1739209816.4384108;-38.13080360867914
1739209816.438411;-28.992665084841942
1739209816.4384115;-45.120503652039325
1739209816.4384117;-45.120503652039325
1739209816.438412;-45.120503652039325
1739209816.4384122;-38.13080360867914
1739209816.4384127;-45.120503652039325
1739209816.438413;-38.13080360867914
1739209816.4384131;-32.816014438256545
1739209816.4384134;-29.438486411369347
1739209816.4384139;-38.13080360867914
1739209816.438414;-38.13080360867914
1739209816.4384143;-45.120503652039325
1739209816.4384146;-33.981070128970906
1739209816.438415;-45.120503652039325
1739209816.4384153;-38.13080360867914
1739209816.4384155;-35.57807855764607
1739209816.438416;-31.141103565318915
1739209816.4384162;-35.57807855764607
1739209816.4384165;-38.13080360867914
1739209816.4384167;-38.13080360867914
1739209816.4384172;-33.981070128970906
1739209816.4384174;-45.120503652039325
1739209816.4384177;-45.120503652039325
1739209816.438418;-38.13080360867914
1739209816.4384184;-38.13080360867914
1739209816.4384186;-45.120503652039325
1739209816.4384189;-45.120503652039325
1739209816.438419;-45.120503652039325
1739209816.4384196;-38.13080360867914
1739209816.4384198;-45.120503652039325
1739209816.43842;-38.13080360867914
1739209816.4384203;-45.120503652039325
1739209816.4384208;-38.13080360867914
1739209816.438421;-38.13080360867914
1739209816.4384212;-45.120503652039325
1739209816.4384215;-38.13080360867914
1739209816.438422;-38.13080360867914
1739209816.4384222;-38.13080360867914
1739209816.4384224;-45.120503652039325
1739209816.4384227;-45.120503652039325
1739209816.4384232;-27.267205301931607
1739209816.4384234;-32.816014438256545
1739209816.4384236;-38.13080360867914
1739209816.4384239;-45.120503652039325
1739209816.4384243;-33.981070128970906
1739209816.4384246;-33.981070128970906
1739209816.4384248;-45.120503652039325
1739209816.438425;-38.13080360867914
1739209816.4384255;-45.120503652039325
1739209816.4384258;-45.120503652039325
1739209816.438426;-45.120503652039325
1739209816.4384263;-45.120503652039325
1739209816.4384267;-38.13080360867914
1739209816.438427;-35.57807855764607
1739209816.4384272;-38.13080360867914
1739209816.4384274;-45.120503652039325
1739209816.438428;-31.141103565318915
1739209816.4384282;-31.141103565318893
1739209816.4384284;-45.120503652039325
1739209816.4384286;-35.57807855764607
1739209816.438429;-38.13080360867914
1739209816.4384294;-38.13080360867914
1739209816.4384296;-45.120503652039325
1739209816.4384298;-38.13080360867914
1739209816.4384303;-38.13080360867914
1739209816.4384305;-35.57807855764607
1739209816.4384308;-38.13080360867914
1739209816.4384313;-45.120503652039325
1739209816.4384315;-33.981070128970906
1739209816.4384317;-45.120503652039325
1739209816.438432;-45.120503652039325
1739209816.4384325;-38.13080360867914
1739209816.4384327;-45.120503652039325
1739209816.438433;-38.13080360867914
1739209816.4384332;-38.13080360867914
1739209816.4384336;-45.120503652039325
1739209816.438434;-45.120503652039325
1739209816.4384341;-38.13080360867914
1739209816.4384344;-38.13080360867914
1739209816.4384348;-45.120503652039325
1739209816.438435;-35.57807855764607
1739209816.4384353;-38.13080360867914
1739209816.4384356;-45.120503652039325
1739209816.438436;-45.120503652039325
1739209816.4384363;-45.120503652039325
1739209816.4384365;-45.120503652039325
1739209816.4384367;-45.120503652039325
1739209816.4384372;-35.57807855764607
1739209816.4384375;-38.13080360867914
1739209816.4384377;-45.120503652039325
1739209816.438438;-33.981070128970906
1739209816.4384384;-38.13080360867914
1739209816.4384387;-38.13080360867914
1739209816.438439;-35.57807855764607
1739209816.4384391;-38.13080360867914
1739209816.4384396;-35.57807855764607
1739209816.4384398;-45.120503652039325
1739209816.43844;-45.120503652039325
1739209816.4384403;-45.120503652039325
1739209816.4384408;-38.13080360867914
1739209816.438441;-38.13080360867914
1739209816.4384413;-38.13080360867914
1739209816.4384415;-38.13080360867914
1739209816.438442;-45.120503652039325
1739209816.4384422;-35.57807855764607
1739209816.4384425;-45.120503652039325
1739209816.4384427;-45.120503652039325
1739209816.4384432;-45.120503652039325
1739209816.4384434;-38.13080360867914
1739209816.4384437;-32.816014438256545
1739209816.438444;-38.13080360867914
1739209816.4384444;-38.13080360867914
1739209816.4384446;-38.13080360867914
1739209816.4384449;-31.141103565318915
1739209816.438445;-33.981070128970906
1739209816.4384456;-38.13080360867914
1739209816.4384458;-45.120503652039325
1739209816.438446;-45.120503652039325
1739209816.4384465;-45.120503652039325
1739209816.4384468;-45.120503652039325
1739209816.438447;-38.13080360867914
1739209816.4384472;-38.13080360867914
1739209816.4384477;-45.120503652039325
1739209816.438448;-38.13080360867914
1739209816.4384482;-38.13080360867914
1739209816.4384484;-38.13080360867914
1739209816.438449;-45.120503652039325
1739209816.4384491;-38.13080360867914
1739209816.4384494;-45.120503652039325
1739209816.4384496;-38.13080360867914
1739209816.43845;-38.13080360867914
1739209816.4384503;-38.13080360867914
1739209816.4384506;-38.13080360867914
1739209816.4384508;-45.120503652039325
1739209816.4384513;-35.57807855764607
1739209816.4384515;-45.120503652039325
1739209816.4384518;-38.13080360867914
1739209816.438452;-33.981070128970906
1739209816.4384525;-45.120503652039325
1739209816.4384527;-45.120503652039325
1739209816.438453;-38.13080360867914
1739209816.4384532;-38.13080360867914
1739209816.4384537;-45.120503652039325
1739209816.438454;-45.120503652039325
1739209816.4384542;-45.120503652039325
1739209816.4384544;-28.58837851428586
1739209816.4384549;-38.13080360867914
1739209816.438455;-45.120503652039325
1739209816.4384553;-32.816014438256545
1739209816.4384556;-31.141103565318893
1739209816.438456;-38.13080360867914
1739209816.4384563;-45.120503652039325
1739209816.4384565;-45.120503652039325
1739209816.4384568;-38.13080360867914
1739209816.4384573;-38.13080360867914
1739209816.4384575;-35.57807855764607
1739209816.4384577;-38.13080360867914
1739209816.438458;-45.120503652039325
1739209816.4384584;-38.13080360867914
1739209816.4384587;-38.13080360867914
1739209816.438459;-38.13080360867914
1739209816.4384592;-38.13080360867914
1739209816.4384596;-29.438486411369347
1739209816.4384599;-33.981070128970906
1739209816.43846;-45.120503652039325
1739209816.4384604;-38.13080360867914
1739209816.4384608;-38.13080360867914
1739209816.438461;-38.13080360867914
1739209816.4384613;-45.120503652039325
1739209816.4384618;-33.981070128970906
1739209816.438462;-31.141103565318915
1739209816.4384623;-45.120503652039325
1739209816.4384625;-45.120503652039325
1739209816.438463;-38.13080360867914
1739209816.4384632;-38.13080360867914
1739209816.4384634;-45.120503652039325
1739209816.4384637;-45.120503652039325
1739209816.4384642;-45.120503652039325
1739209816.4384644;-45.120503652039325
1739209816.4384646;-45.120503652039325
1739209816.4384649;-38.13080360867914
1739209816.4384654;-45.120503652039325
1739209816.4384656;-38.13080360867914
1739209816.4384658;-45.120503652039325
1739209816.438466;-38.13080360867914
1739209816.4384665;-32.816014438256545
1739209816.4384668;-33.981070128970906
1739209816.438467;-45.120503652039325
1739209816.4384673;-45.120503652039325
1739209816.4384677;-32.816014438256545
1739209816.438468;-45.120503652039325
1739209816.4384682;-45.120503652039325
1739209816.4384685;-33.981070128970906
1739209816.438469;-33.981070128970906
1739209816.4384692;-29.438486411369347
1739209816.4384694;-45.120503652039325
1739209816.4384696;-38.13080360867914
1739209816.4384701;-38.13080360867914
1739209816.4384704;-33.981070128970906
1739209816.4384706;-33.981070128970906
1739209816.4384708;-38.13080360867914
1739209816.4384713;-38.13080360867914
1739209816.4384716;-31.141103565318915
1739209816.4384718;-38.13080360867914
1739209816.438472;-45.120503652039325
1739209816.4384725;-45.120503652039325
1739209816.4384727;-45.120503652039325
1739209816.438473;-45.120503652039325
1739209816.4384732;-38.13080360867914
1739209816.4384737;-32.816014438256545
1739209816.438474;-38.13080360867914
1739209816.4384742;-45.120503652039325
1739209816.4384744;-38.13080360867914
1739209816.438475;-35.57807855764607
1739209816.4384751;-45.120503652039325
1739209816.4384754;-45.120503652039325
1739209816.4384756;-45.120503652039325
1739209816.438476;-45.120503652039325
1739209816.4384763;-38.13080360867914
1739209816.4384766;-38.13080360867914
1739209816.438477;-38.13080360867914
1739209816.4384773;-45.120503652039325
1739209816.4384775;-32.816014438256545
1739209816.4384778;-38.13080360867914
1739209816.4384782;-45.120503652039325
1739209816.4384785;-38.13080360867914
1739209816.4384787;-38.13080360867914
1739209816.438479;-45.120503652039325
1739209816.4384794;-45.120503652039325
1739209816.4384797;-45.120503652039325
1739209816.43848;-38.13080360867914
1739209816.4384801;-45.120503652039325
1739209816.4384806;-45.120503652039325
1739209816.4384809;-45.120503652039325
1739209816.438481;-45.120503652039325
1739209816.4384813;-45.120503652039325
1739209816.4384818;-45.120503652039325
1739209816.438482;-45.120503652039325
1739209816.4384823;-38.13080360867914
1739209816.4384825;-32.816014438256545
1739209816.438483;-33.981070128970906
1739209816.4384832;-38.13080360867914
1739209816.4384835;-38.13080360867914
1739209816.4384837;-32.816014438256545
1739209816.4384842;-38.13080360867914
1739209816.4384844;-35.57807855764607
1739209816.4384847;-38.13080360867914
1739209816.438485;-38.13080360867914
1739209816.4384854;-31.141103565318915
1739209816.4384856;-33.981070128970906
1739209816.4384859;-45.120503652039325
1739209816.438486;-45.120503652039325
1739209816.4384866;-45.120503652039325
1739209816.4384868;-38.13080360867914
1739209816.438487;-33.981070128970906
1739209816.4384873;-45.120503652039325
1739209816.4384878;-38.13080360867914
1739209816.438488;-45.120503652039325
1739209816.4384882;-38.13080360867914
1739209816.4384885;-31.141103565318893
1739209816.438489;-45.120503652039325
1739209816.4384892;-38.13080360867914
1739209816.4384894;-38.13080360867914
1739209816.4384897;-38.13080360867914
1739209816.4384902;-38.13080360867914
1739209816.4384904;-38.13080360867914
1739209816.4384906;-38.13080360867914
1739209816.4384909;-45.120503652039325
1739209816.4384913;-35.57807855764607
1739209816.4384916;-38.13080360867914
1739209816.4384918;-45.120503652039325
1739209816.4384923;-45.120503652039325
1739209816.4384925;-45.120503652039325
1739209816.4384928;-33.981070128970906
1739209816.438493;-33.981070128970906
1739209816.4384935;-45.120503652039325
1739209816.4384937;-45.120503652039325
1739209816.438494;-45.120503652039325
1739209816.4384942;-38.13080360867914
1739209816.4384947;-35.57807855764607
1739209816.438495;-38.13080360867914
1739209816.4384952;-35.57807855764607
1739209816.4384954;-45.120503652039325
1739209816.4384959;-35.57807855764607
1739209816.438496;-38.13080360867914
1739209816.4384964;-38.13080360867914
1739209816.4384966;-45.120503652039325
1739209816.438497;-45.120503652039325
1739209816.4384973;-38.13080360867914
1739209816.4384975;-38.13080360867914
1739209816.4384978;-33.981070128970906
1739209816.4384983;-45.120503652039325
1739209816.4384985;-45.120503652039325
1739209816.4384987;-32.816014438256545
1739209816.438499;-38.13080360867914
1739209816.4384995;-45.120503652039325
1739209816.4384997;-38.13080360867914
1739209816.4385;-35.57807855764607
1739209816.4385002;-38.13080360867914
1739209816.4385006;-30.49652367304973
1739209816.438501;-38.13080360867914
1739209816.4385011;-45.120503652039325
1739209816.4385014;-45.120503652039325
1739209816.4385018;-45.120503652039325
1739209816.438502;-38.13080360867914
1739209816.4385023;-45.120503652039325
1739209816.4385026;-45.120503652039325
1739209816.438503;-38.13080360867914
1739209816.4385033;-45.120503652039325
1739209816.4385035;-45.120503652039325
1739209816.4385037;-45.120503652039325
1739209816.4385042;-45.120503652039325
1739209816.4385045;-45.120503652039325
1739209816.4385047;-45.120503652039325
1739209816.438505;-38.13080360867914
1739209816.4385054;-30.49652367304973
1739209816.4385056;-38.13080360867914
1739209816.438506;-38.13080360867914
1739209816.4385061;-38.13080360867914
1739209816.4385066;-38.13080360867914
1739209816.4385068;-38.13080360867914
1739209816.438507;-45.120503652039325
1739209816.4385076;-38.13080360867914
1739209816.4385078;-30.49652367304973
1739209816.438508;-33.981070128970906
1739209816.4385083;-45.120503652039325
1739209816.4385087;-38.13080360867914
1739209816.438509;-35.57807855764607
1739209816.4385092;-38.13080360867914
1739209816.4385095;-45.120503652039325
1739209816.43851;-38.13080360867914
1739209816.4385102;-38.13080360867914
1739209816.4385104;-45.120503652039325
1739209816.4385107;-33.981070128970906
1739209816.4385111;-38.13080360867914
1739209816.4385114;-45.120503652039325
1739209816.4385116;-45.120503652039325
1739209816.4385118;-45.120503652039325
1739209816.4385123;-38.13080360867914
1739209816.4385126;-28.992665084841942
1739209816.4385128;-28.992665084841942
1739209816.438513;-45.120503652039325
1739209816.4385135;-45.120503652039325
1739209816.4385138;-33.981070128970906
1739209816.438514;-33.981070128970906
1739209816.4385142;-45.120503652039325
1739209816.4385147;-38.13080360867914
1739209816.438515;-33.981070128970906
1739209816.4385152;-32.816014438256545
1739209816.4385154;-38.13080360867914
1739209816.438516;-45.120503652039325
1739209816.4385161;-45.120503652039325
1739209816.4385164;-38.13080360867914
1739209816.4385166;-35.57807855764607
1739209816.438517;-45.120503652039325
1739209816.4385173;-38.13080360867914
1739209816.4385176;-38.13080360867914
1739209816.4385178;-35.57807855764607
1739209816.4385183;-38.13080360867914
1739209816.4385185;-38.13080360867914
1739209816.4385188;-33.981070128970906
1739209816.438519;-32.816014438256545
1739209816.4385195;-38.13080360867914
1739209816.4385197;-45.120503652039325
1739209816.43852;-33.981070128970906
1739209816.4385202;-35.57807855764607
1739209816.4385207;-45.120503652039325
1739209816.438521;-38.13080360867914
1739209816.4385211;-45.120503652039325
1739209816.4385214;-38.13080360867914
1739209816.4385219;-38.13080360867914
1739209816.438522;-45.120503652039325
1739209816.4385223;-38.13080360867914
1739209816.4385228;-35.57807855764607
1739209816.438523;-38.13080360867914
1739209816.4385233;-45.120503652039325
1739209816.4385235;-45.120503652039325
1739209816.438524;-38.13080360867914
1739209816.4385242;-38.13080360867914
1739209816.4385245;-45.120503652039325
1739209816.4385247;-38.13080360867914
1739209816.4385252;-35.57807855764607
1739209816.4385254;-38.13080360867914
1739209816.4385257;-45.120503652039325
1739209816.438526;-32.816014438256545
1739209816.4385264;-38.13080360867914
1739209816.4385266;-45.120503652039325
1739209816.4385269;-38.13080360867914
1739209816.438527;-31.141103565318915
1739209816.4385276;-38.13080360867914
1739209816.4385278;-38.13080360867914
1739209816.438528;-38.13080360867914
1739209816.4385283;-45.120503652039325
1739209816.4385288;-45.120503652039325
1739209816.438529;-45.120503652039325
1739209816.4385293;-38.13080360867914
1739209816.4385295;-38.13080360867914
1739209816.43853;-45.120503652039325
1739209816.4385302;-45.120503652039325
1739209816.4385304;-38.13080360867914
1739209816.4385307;-38.13080360867914
1739209816.4385312;-38.13080360867914
1739209816.4385314;-45.120503652039325
1739209816.4385316;-45.120503652039325
1739209816.4385319;-38.13080360867914
1739209816.4385324;-45.120503652039325
1739209816.4385326;-45.120503652039325
1739209816.4385328;-45.120503652039325
1739209816.438533;-45.120503652039325
1739209816.4385335;-38.13080360867914
1739209816.4385338;-38.13080360867914
1739209816.438534;-45.120503652039325
1739209816.4385343;-38.13080360867914
1739209816.4385347;-38.13080360867914
1739209816.438535;-38.13080360867914
1739209816.4385352;-45.120503652039325
1739209816.4385355;-38.13080360867914
1739209816.438536;-45.120503652039325
1739209816.4385362;-33.981070128970906
1739209816.4385364;-45.120503652039325
1739209816.4385366;-35.57807855764607
