CAN Message; 0x1d3:000004d411c6fae3
1739209691.2295723;-38.13080360867914
1739209691.2295794;-45.120503652039325
1739209691.2295864;-38.13080360867914
1739209691.2295935;-29.438486411369333
1739209691.2296007;-38.13080360867914
1739209691.2296078;-45.120503652039325
1739209691.229615;-38.13080360867914
1739209691.2296221;-30.49652367304973
1739209691.2296293;-38.13080360867914
1739209691.2296362;-45.120503652039325
1739209691.2296433;-45.120503652039325
1739209691.2296505;-33.981070128970956
1739209691.2296576;-45.120503652039325
1739209691.2296648;-45.120503652039325
1739209691.229672;-45.120503652039325
1739209691.2296789;-38.13080360867914
1739209691.229686;-38.13080360867914
1739209691.2296932;-45.120503652039325
1739209691.2297003;-45.120503652039325
1739209691.2297075;-31.141103565318893
1739209691.2297146;-35.57807855764607
1739209691.2297218;-45.120503652039325
1739209691.2297287;-38.13080360867914
1739209691.2297359;-33.981070128970906
1739209691.229743;-45.120503652039325
1739209691.2297502;-45.120503652039325
1739209691.2297573;-38.13080360867914
1739209691.2297645;-45.120503652039325
1739209691.2297714;-45.120503652039325
1739209691.2297785;-45.120503652039325
1739209691.2297857;-45.120503652039325
1739209691.2297928;-31.141103565318893
1739209691.2298;-38.13080360867914
1739209691.2298071;-45.120503652039325
1739209691.2298143;-38.13080360867914
1739209691.2298212;-45.120503652039325
1739209691.2298284;-38.13080360867914
1739209691.2298355;-45.120503652039325
1739209691.2298427;-38.13080360867914
1739209691.2298498;-45.120503652039325
1739209691.229857;-31.141103565318915
1739209691.2298641;-45.120503652039325
1739209691.229871;-38.13080360867914
1739209691.2298782;-32.816014438256545
1739209691.2298853;-35.57807855764607
1739209691.2298925;-45.120503652039325
1739209691.2298996;-38.13080360867914
1739209691.2299068;-32.816014438256545
1739209691.2299137;-38.13080360867914
1739209691.2299209;-45.120503652039325
1739209691.229928;-45.120503652039325
1739209691.2299352;-45.120503652039325
1739209691.2299423;-45.120503652039325
1739209691.2299495;-38.13080360867914
1739209691.2299566;-38.13080360867914
1739209691.2299635;-38.13080360867914
1739209691.2299707;-33.981070128970906
1739209691.2299778;-45.120503652039325
1739209691.229985;-45.120503652039325
1739209691.2299922;-33.981070128970906
1739209691.2299993;-38.13080360867914
1739209691.2300062;-45.120503652039325
1739209691.2300134;-38.13080360867914
1739209691.2300205;-45.120503652039325
1739209691.2300277;-38.13080360867914
1739209691.2300348;-38.13080360867914
1739209691.230042;-45.120503652039325
1739209691.2300491;-38.13080360867914
1739209691.230056;-45.120503652039325
1739209691.2300632;-45.120503652039325
1739209691.2300704;-45.120503652039325
1739209691.2300775;-35.57807855764607
1739209691.2300847;-35.57807855764607
1739209691.2300918;-45.120503652039325
1739209691.230099;-45.120503652039325
1739209691.2301059;-45.120503652039325
1739209691.230113;-38.13080360867914
1739209691.2301202;-35.57807855764607
1739209691.2301273;-38.13080360867914
1739209691.2301345;-38.13080360867914
1739209691.2301416;-45.120503652039325
1739209691.2301486;-38.13080360867914
1739209691.2301557;-45.120503652039325
1739209691.2301629;-45.120503652039325
1739209691.23017;-33.981070128970906
1739209691.2301772;-33.981070128970906
1739209691.2301843;-45.120503652039325
1739209691.2301915;-38.13080360867914
1739209691.2301984;-32.816014438256545
1739209691.2302055;-33.981070128970906
1739209691.2302127;-33.981070128970906
1739209691.2302198;-45.120503652039325
1739209691.230227;-38.13080360867914
1739209691.2302341;-35.57807855764607
1739209691.230241;-33.981070128970906
1739209691.2302482;-45.120503652039325
1739209691.2302554;-45.120503652039325
1739209691.2302625;-38.13080360867914
1739209691.2302697;-38.13080360867914
1739209691.2302768;-45.120503652039325
1739209691.230284;-38.13080360867914
1739209691.230291;-35.57807855764607
1739209691.230298;-38.13080360867914
1739209691.2303052;-45.120503652039325
1739209691.2303123;-38.13080360867914
1739209691.2303195;-38.13080360867914
1739209691.2303267;-45.120503652039325
1739209691.2303338;-45.120503652039325
1739209691.2303407;-33.981070128970906
1739209691.2303479;-45.120503652039325
1739209691.230355;-38.13080360867914
1739209691.2303622;-45.120503652039325
1739209691.2303693;-38.13080360867914
1739209691.2303765;-45.120503652039325
1739209691.2303834;-45.120503652039325
1739209691.2303905;-45.120503652039325
1739209691.2303977;-45.120503652039325
1739209691.2304049;-38.13080360867914
1739209691.230412;-38.13080360867914
1739209691.2304192;-45.120503652039325
1739209691.2304263;-45.120503652039325
1739209691.2304332;-45.120503652039325
1739209691.2304404;-38.13080360867914
1739209691.2304475;-45.120503652039325
1739209691.2304547;-28.992665084841942
1739209691.2304618;-31.141103565318915
1739209691.230469;-38.13080360867914
1739209691.230476;-30.49652367304973
1739209691.230483;-35.57807855764607
1739209691.2304902;-38.13080360867914
1739209691.2304974;-45.120503652039325
1739209691.2305045;-38.13080360867914
1739209691.2305117;-38.13080360867914
1739209691.2305188;-38.13080360867914
1739209691.2305257;-38.13080360867914
1739209691.230533;-38.13080360867914
1739209691.23054;-33.981070128970906
1739209691.2305472;-45.120503652039325
1739209691.2305543;-33.981070128970906
1739209691.2305615;-38.13080360867914
1739209691.2305686;-38.13080360867914
1739209691.2305756;-38.13080360867914
1739209691.2305827;-45.120503652039325
1739209691.2305899;-45.120503652039325
1739209691.230597;-45.120503652039325
1739209691.2306042;-45.120503652039325
1739209691.2306113;-38.13080360867914
1739209691.2306182;-45.120503652039325
1739209691.2306254;-31.141103565318915
1739209691.2306325;-28.992665084841942
1739209691.2306397;-45.120503652039325
1739209691.2306468;-45.120503652039325
1739209691.230654;-33.981070128970906
1739209691.2306612;-45.120503652039325
1739209691.230668;-38.13080360867914
1739209691.2306752;-38.13080360867914
1739209691.2306824;-45.120503652039325
1739209691.2306895;-45.120503652039325
1739209691.2306967;-38.13080360867914
1739209691.2307038;-38.13080360867914
1739209691.230711;-38.13080360867914
1739209691.230718;-35.57807855764607
1739209691.230725;-38.13080360867914
1739209691.2307322;-45.120503652039325
1739209691.2307394;-45.120503652039325
1739209691.2307465;-38.13080360867914
1739209691.2307537;-38.13080360867914
1739209691.2307606;-45.120503652039325
1739209691.2307677;-45.120503652039325
1739209691.2307749;-38.13080360867914
1739209691.230782;-35.57807855764607
1739209691.2307892;-45.120503652039325
1739209691.2307963;-38.13080360867914
1739209691.2308035;-35.57807855764607
1739209691.2308104;-45.120503652039325
1739209691.2308176;-45.120503652039325
1739209691.2308247;-35.57807855764607
1739209691.2308319;-38.13080360867914
1739209691.230839;-45.120503652039325
1739209691.2308462;-32.816014438256545
1739209691.230853;-38.13080360867914
1739209691.2308602;-45.120503652039325
1739209691.2308674;-33.981070128970906
1739209691.2308745;-38.13080360867914
1739209691.2308817;-38.13080360867914
1739209691.2308888;-35.57807855764607
1739209691.230896;-35.57807855764607
1739209691.230903;-45.120503652039325
1739209691.23091;-38.13080360867914
1739209691.2309172;-35.57807855764607
1739209691.2309244;-38.13080360867914
1739209691.2309315;-35.57807855764607
1739209691.2309387;-38.13080360867914
1739209691.2309458;-45.120503652039325
1739209691.2309527;-38.13080360867914
1739209691.23096;-45.120503652039325
1739209691.230967;-45.120503652039325
1739209691.2309742;-45.120503652039325
1739209691.2309813;-45.120503652039325
1739209691.2309885;-45.120503652039325
1739209691.2309954;-38.13080360867914
1739209691.2310026;-45.120503652039325
1739209691.2310097;-45.120503652039325
1739209691.2310169;-45.120503652039325
1739209691.231024;-45.120503652039325
1739209691.2310312;-31.141103565318915
1739209691.2310383;-32.816014438256545
1739209691.2310452;-45.120503652039325
1739209691.2310524;-45.120503652039325
1739209691.2310596;-38.13080360867914
1739209691.2310667;-38.13080360867914
1739209691.2310739;-45.120503652039325
1739209691.231081;-38.13080360867914
1739209691.231088;-45.120503652039325
1739209691.231095;-45.120503652039325
1739209691.2311022;-38.13080360867914
1739209691.2311094;-38.13080360867914
1739209691.2311165;-45.120503652039325
1739209691.2311237;-45.120503652039325
1739209691.2311308;-45.120503652039325
1739209691.2311378;-45.120503652039325
1739209691.231145;-45.120503652039325
1739209691.231152;-45.120503652039325
1739209691.2311592;-45.120503652039325
1739209691.2311664;-45.120503652039325
1739209691.2311735;-38.13080360867914
1739209691.2311807;-45.120503652039325
1739209691.2311876;-45.120503652039325
1739209691.2311947;-45.120503652039325
1739209691.231202;-27.8777449560314
1739209691.231209;-28.992665084841942
1739209691.2312162;-45.120503652039325
1739209691.2312233;-38.13080360867914
1739209691.2312303;-32.816014438256545
1739209691.2312374;-31.141103565318915
1739209691.2312446;-45.120503652039325
1739209691.2312517;-38.13080360867914
1739209691.2312589;-38.13080360867914
1739209691.231266;-45.120503652039325
1739209691.2312732;-38.13080360867914
1739209691.23128;-45.120503652039325
1739209691.2312872;-38.13080360867914
1739209691.2312944;-45.120503652039325
1739209691.2313015;-45.120503652039325
1739209691.2313087;-45.120503652039325
1739209691.2313159;-35.57807855764607
1739209691.2313228;-38.13080360867914
1739209691.23133;-45.120503652039325
1739209691.231337;-38.13080360867914
1739209691.2313442;-32.816014438256545
1739209691.2313514;-38.13080360867914
1739209691.2313585;-45.120503652039325
1739209691.2313657;-38.13080360867914
1739209691.2313726;-35.57807855764607
1739209691.2313797;-33.981070128970906
1739209691.231387;-45.120503652039325
1739209691.231394;-38.13080360867914
1739209691.2314012;-35.57807855764607
1739209691.2314084;-33.981070128970906
1739209691.2314155;-38.13080360867914
1739209691.2314224;-45.120503652039325
1739209691.2314296;-35.57807855764607
1739209691.2314367;-38.13080360867914
1739209691.231444;-45.120503652039325
1739209691.231451;-38.13080360867914
1739209691.2314582;-45.120503652039325
1739209691.231465;-45.120503652039325
1739209691.2314723;-45.120503652039325
1739209691.2314794;-38.13080360867914
1739209691.2314866;-35.57807855764607
1739209691.2314937;-28.992665084841942
1739209691.2315009;-45.120503652039325
1739209691.231508;-38.13080360867914
1739209691.231515;-30.49652367304973
1739209691.231522;-29.438486411369333
1739209691.2315292;-45.120503652039325
1739209691.2315364;-45.120503652039325
1739209691.2315435;-33.981070128970906
1739209691.2315507;-45.120503652039325
1739209691.2315576;-45.120503652039325
1739209691.2315648;-38.13080360867914
1739209691.231572;-35.57807855764607
1739209691.231579;-38.13080360867914
1739209691.2315862;-38.13080360867914
1739209691.2315934;-38.13080360867914
1739209691.2316005;-38.13080360867914
1739209691.2316074;-38.13080360867914
1739209691.2316146;-38.13080360867914
1739209691.2316217;-38.13080360867914
1739209691.231629;-38.13080360867914
1739209691.231636;-38.13080360867914
1739209691.2316432;-35.57807855764607
1739209691.2316504;-38.13080360867914
1739209691.2316573;-38.13080360867914
1739209691.2316644;-33.981070128970906
1739209691.2316716;-45.120503652039325
1739209691.2316787;-45.120503652039325
1739209691.2316859;-38.13080360867914
1739209691.231693;-33.981070128970906
1739209691.2317;-45.120503652039325
1739209691.231707;-45.120503652039325
1739209691.2317142;-45.120503652039325
1739209691.2317214;-38.13080360867914
1739209691.2317286;-45.120503652039325
1739209691.2317357;-45.120503652039325
1739209691.2317429;-45.120503652039325
1739209691.2317498;-45.120503652039325
1739209691.231757;-45.120503652039325
1739209691.231764;-45.120503652039325
1739209691.2317712;-45.120503652039325
1739209691.2317784;-38.13080360867914
1739209691.2317855;-35.57807855764607
1739209691.2317924;-45.120503652039325
1739209691.2317996;-45.120503652039325
1739209691.2318068;-38.13080360867914
1739209691.231814;-35.57807855764607
1739209691.231821;-38.13080360867914
1739209691.2318282;-45.120503652039325
1739209691.2318354;-45.120503652039325
1739209691.2318423;-32.816014438256545
1739209691.2318494;-38.13080360867914
1739209691.2318566;-45.120503652039325
1739209691.2318637;-38.13080360867914
1739209691.231871;-35.57807855764607
1739209691.231878;-45.120503652039325
1739209691.2318852;-45.120503652039325
1739209691.231892;-45.120503652039325
1739209691.2318993;-45.120503652039325
1739209691.2319064;-38.13080360867914
1739209691.2319136;-45.120503652039325
1739209691.2319207;-38.13080360867914
1739209691.2319279;-45.120503652039325
1739209691.2319348;-38.13080360867914
1739209691.231942;-45.120503652039325
1739209691.231949;-38.13080360867914
1739209691.2319562;-30.49652367304973
1739209691.2319634;-38.13080360867914
1739209691.2319705;-45.120503652039325
1739209691.2319777;-35.57807855764607
1739209691.2319846;-35.57807855764607
1739209691.2319918;-45.120503652039325
1739209691.231999;-45.120503652039325
1739209691.232006;-38.13080360867914
1739209691.2320132;-45.120503652039325
1739209691.2320204;-45.120503652039325
1739209691.2320275;-38.13080360867914
1739209691.2320344;-45.120503652039325
1739209691.2320416;-45.120503652039325
1739209691.2320487;-38.13080360867914
1739209691.232056;-38.13080360867914
1739209691.232063;-45.120503652039325
1739209691.2320702;-45.120503652039325
1739209691.2320771;-38.13080360867914
1739209691.2320843;-45.120503652039325
1739209691.2320914;-38.13080360867914
1739209691.2320986;-38.13080360867914
1739209691.2321057;-45.120503652039325
1739209691.232113;-45.120503652039325
1739209691.23212;-38.13080360867914
1739209691.232127;-29.438486411369333
1739209691.232134;-38.13080360867914
1739209691.2321413;-45.120503652039325
1739209691.2321484;-38.13080360867914
1739209691.2321556;-45.120503652039325
1739209691.2321627;-45.120503652039325
1739209691.2321696;-45.120503652039325
1739209691.2321768;-33.981070128970906
1739209691.232184;-33.981070128970956
1739209691.232191;-45.120503652039325
1739209691.2321982;-35.57807855764607
1739209691.2322054;-38.13080360867914
1739209691.2322125;-45.120503652039325
1739209691.2322195;-38.13080360867914
1739209691.2322266;-35.57807855764607
1739209691.2322338;-38.13080360867914
1739209691.232241;-45.120503652039325
1739209691.232248;-38.13080360867914
1739209691.2322552;-38.13080360867914
1739209691.2322624;-45.120503652039325
1739209691.2322693;-45.120503652039325
1739209691.2322764;-45.120503652039325
1739209691.2322836;-45.120503652039325
1739209691.2322907;-38.13080360867914
1739209691.232298;-26.991370085610736
1739209691.232305;-38.13080360867914
1739209691.232312;-32.816014438256545
1739209691.232319;-38.13080360867914
1739209691.2323263;-45.120503652039325
1739209691.2323334;-38.13080360867914
1739209691.2323406;-35.57807855764607
1739209691.2323477;-38.13080360867914
1739209691.2323549;-38.13080360867914
1739209691.2323618;-45.120503652039325
1739209691.232369;-35.57807855764607
1739209691.232376;-45.120503652039325
1739209691.2323833;-45.120503652039325
1739209691.2323904;-45.120503652039325
1739209691.2323976;-45.120503652039325
1739209691.2324045;-45.120503652039325
1739209691.2324116;-45.120503652039325
1739209691.2324188;-38.13080360867914
1739209691.232426;-32.816014438256545
1739209691.232433;-38.13080360867914
1739209691.2324402;-45.120503652039325
1739209691.2324474;-45.120503652039325
1739209691.2324543;-38.13080360867914
1739209691.2324615;-45.120503652039325
1739209691.2324686;-35.57807855764607
1739209691.2324758;-45.120503652039325
1739209691.232483;-45.120503652039325
1739209691.23249;-45.120503652039325
1739209691.2324972;-38.13080360867914
1739209691.2325041;-33.981070128970906
1739209691.2325113;-38.13080360867914
1739209691.2325184;-33.981070128970906
1739209691.2325256;-45.120503652039325
1739209691.2325327;-45.120503652039325
1739209691.23254;-45.120503652039325
1739209691.2325468;-45.120503652039325
1739209691.232554;-45.120503652039325
1739209691.232561;-38.13080360867914
1739209691.2325683;-38.13080360867914
1739209691.2325754;-38.13080360867914
1739209691.2325826;-45.120503652039325
1739209691.2325897;-38.13080360867914
1739209691.2325966;-45.120503652039325
1739209691.2326038;-45.120503652039325
1739209691.232611;-45.120503652039325
1739209691.232618;-38.13080360867914
1739209691.2326252;-38.13080360867914
1739209691.2326324;-45.120503652039325
1739209691.2326393;-45.120503652039325
1739209691.2326465;-33.981070128970906
1739209691.2326536;-38.13080360867914
1739209691.2326608;-45.120503652039325
1739209691.232668;-38.13080360867914
1739209691.232675;-38.13080360867914
1739209691.2326822;-45.120503652039325
1739209691.2326891;-45.120503652039325
1739209691.2326963;-45.120503652039325
1739209691.2327034;-33.981070128970906
1739209691.2327106;-45.120503652039325
1739209691.2327178;-38.13080360867914
1739209691.232725;-38.13080360867914
1739209691.232732;-45.120503652039325
1739209691.232739;-38.13080360867914
1739209691.2327461;-45.120503652039325
1739209691.2327533;-38.13080360867914
1739209691.2327604;-33.981070128970906
1739209691.2327676;-45.120503652039325
1739209691.2327747;-38.13080360867914
1739209691.2327816;-38.13080360867914
1739209691.2327888;-35.57807855764607
1739209691.232796;-45.120503652039325
1739209691.232803;-45.120503652039325
1739209691.2328103;-45.120503652039325
1739209691.2328174;-38.13080360867914
1739209691.2328246;-45.120503652039325
1739209691.2328315;-45.120503652039325
1739209691.2328386;-45.120503652039325
1739209691.2328458;-33.981070128970906
1739209691.232853;-45.120503652039325
1739209691.23286;-38.13080360867914
1739209691.2328672;-38.13080360867914
1739209691.2328742;-45.120503652039325
1739209691.2328813;-45.120503652039325
1739209691.2328885;-38.13080360867914
1739209691.2328956;-38.13080360867914
1739209691.2329028;-45.120503652039325
1739209691.23291;-38.13080360867914
1739209691.232917;-38.13080360867914
1739209691.232924;-45.120503652039325
1739209691.2329311;-28.58837851428586
1739209691.2329383;-38.13080360867914
1739209691.2329454;-33.981070128970906
1739209691.2329526;-45.120503652039325
1739209691.2329597;-38.13080360867914
1739209691.232967;-38.13080360867914
1739209691.2329738;-45.120503652039325
1739209691.232981;-38.13080360867914
1739209691.232988;-38.13080360867914
1739209691.2329953;-45.120503652039325
1739209691.2330024;-32.816014438256545
1739209691.2330096;-31.141103565318893
1739209691.2330165;-38.13080360867914
1739209691.2330236;-45.120503652039325
1739209691.2330308;-38.13080360867914
1739209691.233038;-38.13080360867914
1739209691.233045;-33.981070128970906
1739209691.2330523;-45.120503652039325
1739209691.2330594;-38.13080360867914
1739209691.2330663;-38.13080360867914
1739209691.2330735;-38.13080360867914
1739209691.2330806;-38.13080360867914
1739209691.2330878;-38.13080360867914
1739209691.233095;-33.981070128970906
1739209691.233102;-28.992665084841942
1739209691.233109;-33.981070128970906
1739209691.2331161;-38.13080360867914
1739209691.2331233;-38.13080360867914
1739209691.2331305;-45.120503652039325
1739209691.2331376;-45.120503652039325
1739209691.2331448;-38.13080360867914
1739209691.233152;-45.120503652039325
1739209691.2331588;-38.13080360867914
1739209691.233166;-38.13080360867914
1739209691.2331731;-45.120503652039325
1739209691.2331803;-45.120503652039325
1739209691.2331874;-38.13080360867914
1739209691.2331946;-38.13080360867914
1739209691.2332017;-38.13080360867914
1739209691.2332087;-45.120503652039325
1739209691.2332158;-45.120503652039325
1739209691.233223;-35.57807855764607
1739209691.23323;-35.57807855764607
1739209691.2332373;-45.120503652039325
1739209691.2332444;-45.120503652039325
1739209691.2332513;-31.141103565318893
1739209691.2332585;-32.816014438256545
1739209691.2332656;-45.120503652039325
1739209691.2332728;-38.13080360867914
1739209691.23328;-35.57807855764607
1739209691.233287;-38.13080360867914
1739209691.2332942;-45.120503652039325
1739209691.2333012;-45.120503652039325
1739209691.2333083;-35.57807855764607
1739209691.2333155;-35.57807855764607
1739209691.2333226;-45.120503652039325
1739209691.2333298;-45.120503652039325
1739209691.233337;-45.120503652039325
1739209691.2333438;-38.13080360867914
1739209691.233351;-45.120503652039325
1739209691.2333581;-38.13080360867914
1739209691.2333653;-45.120503652039325
1739209691.2333724;-45.120503652039325
1739209691.2333796;-45.120503652039325
1739209691.2333868;-45.120503652039325
1739209691.2333937;-31.141103565318893
1739209691.2334008;-38.13080360867914
1739209691.233408;-45.120503652039325
1739209691.2334151;-38.13080360867914
1739209691.2334223;-29.438486411369333
1739209691.2334294;-38.13080360867914
1739209691.2334366;-45.120503652039325
1739209691.2334435;-38.13080360867914
1739209691.2334507;-32.816014438256545
1739209691.2334578;-38.13080360867914
1739209691.233465;-45.120503652039325
1739209691.233472;-45.120503652039325
1739209691.2334793;-38.13080360867914
1739209691.2334862;-38.13080360867914
1739209691.2334933;-45.120503652039325
1739209691.2335005;-45.120503652039325
1739209691.2335076;-45.120503652039325
1739209691.2335148;-38.13080360867914
1739209691.233522;-45.120503652039325
1739209691.233529;-38.13080360867914
1739209691.233536;-29.438486411369333
1739209691.2335432;-45.120503652039325
1739209691.2335503;-45.120503652039325
1739209691.2335575;-38.13080360867914
1739209691.2335646;-29.438486411369333
1739209691.2335718;-31.141103565318915
1739209691.233579;-45.120503652039325
1739209691.2335858;-45.120503652039325
1739209691.233593;-38.13080360867914
1739209691.2336001;-35.57807855764607
1739209691.2336073;-45.120503652039325
1739209691.2336144;-38.13080360867914
1739209691.2336216;-38.13080360867914
1739209691.2336285;-45.120503652039325
1739209691.2336357;-45.120503652039325
1739209691.2336428;-45.120503652039325
1739209691.23365;-45.120503652039325
1739209691.2336571;-38.13080360867914
1739209691.2336643;-38.13080360867914
1739209691.2336714;-45.120503652039325
1739209691.2336783;-27.8777449560314
1739209691.2336855;-32.816014438256545
1739209691.2336926;-45.120503652039325
1739209691.2336998;-38.13080360867914
1739209691.233707;-32.816014438256545
1739209691.233714;-38.13080360867914
1739209691.233721;-45.120503652039325
1739209691.2337282;-45.120503652039325
1739209691.2337353;-45.120503652039325
1739209691.2337425;-45.120503652039325
1739209691.2337496;-45.120503652039325
1739209691.2337568;-38.13080360867914
1739209691.233764;-45.120503652039325
1739209691.2337708;-45.120503652039325
1739209691.233778;-38.13080360867914
1739209691.2337852;-45.120503652039325
1739209691.2337923;-33.981070128970906
1739209691.2337995;-28.992665084841942
1739209691.2338066;-45.120503652039325
1739209691.2338138;-38.13080360867914
1739209691.2338207;-35.57807855764607
1739209691.2338278;-38.13080360867914
1739209691.233835;-45.120503652039325
1739209691.2338421;-45.120503652039325
1739209691.2338493;-35.57807855764607
1739209691.2338564;-33.981070128970906
1739209691.2338634;-45.120503652039325
1739209691.2338705;-38.13080360867914
1739209691.2338777;-35.57807855764607
1739209691.2338848;-33.981070128970906
1739209691.233892;-45.120503652039325
1739209691.233899;-38.13080360867914
1739209691.2339063;-45.120503652039325
1739209691.2339132;-38.13080360867914
1739209691.2339203;-35.57807855764607
1739209691.2339275;-45.120503652039325
1739209691.2339346;-45.120503652039325
1739209691.2339418;-45.120503652039325
1739209691.233949;-38.13080360867914
1739209691.2339559;-45.120503652039325
1739209691.233963;-33.981070128970906
1739209691.2339702;-31.141103565318915
1739209691.2339773;-38.13080360867914
1739209691.2339845;-38.13080360867914
1739209691.2339916;-38.13080360867914
1739209691.2339988;-35.57807855764607
1739209691.2340057;-32.816014438256545
1739209691.2340128;-38.13080360867914
1739209691.23402;-45.120503652039325
1739209691.2340271;-38.13080360867914
1739209691.2340343;-38.13080360867914
1739209691.2340415;-45.120503652039325
1739209691.2340486;-45.120503652039325
1739209691.2340555;-45.120503652039325
1739209691.2340627;-35.57807855764607
1739209691.2340698;-45.120503652039325
1739209691.234077;-45.120503652039325
1739209691.2340841;-45.120503652039325
1739209691.2340913;-45.120503652039325
1739209691.2340982;-45.120503652039325
1739209691.2341053;-45.120503652039325
1739209691.2341125;-45.120503652039325
1739209691.2341197;-38.13080360867914
1739209691.2341268;-38.13080360867914
1739209691.234134;-38.13080360867914
1739209691.234141;-32.816014438256545
1739209691.234148;-38.13080360867914
1739209691.2341552;-45.120503652039325
1739209691.2341623;-45.120503652039325
1739209691.2341695;-38.13080360867914
1739209691.2341766;-38.13080360867914
1739209691.2341838;-38.13080360867914
1739209691.2341907;-45.120503652039325
1739209691.2341979;-45.120503652039325
1739209691.234205;-38.13080360867914
1739209691.2342122;-38.13080360867914
1739209691.2342193;-45.120503652039325
1739209691.2342265;-45.120503652039325
1739209691.2342336;-45.120503652039325
1739209691.2342405;-38.13080360867914
1739209691.2342477;-32.816014438256545
1739209691.2342548;-38.13080360867914
1739209691.234262;-45.120503652039325
1739209691.2342691;-38.13080360867914
1739209691.2342763;-38.13080360867914
1739209691.2342834;-45.120503652039325
1739209691.2342904;-45.120503652039325
1739209691.2342975;-38.13080360867914
1739209691.2343047;-38.13080360867914
1739209691.2343118;-35.57807855764607
1739209691.234319;-45.120503652039325
1739209691.2343261;-45.120503652039325
1739209691.234333;-38.13080360867914
1739209691.2343402;-38.13080360867914
1739209691.2343473;-38.13080360867914
1739209691.2343545;-38.13080360867914
1739209691.2343616;-45.120503652039325
1739209691.2343688;-45.120503652039325
1739209691.234376;-38.13080360867914
1739209691.2343829;-38.13080360867914
1739209691.23439;-45.120503652039325
1739209691.2343972;-45.120503652039325
1739209691.2344043;-38.13080360867914
1739209691.2344115;-38.13080360867914
1739209691.2344186;-45.120503652039325
1739209691.2344255;-45.120503652039325
1739209691.2344327;-45.120503652039325
1739209691.2344398;-45.120503652039325
1739209691.234447;-45.120503652039325
1739209691.2344542;-38.13080360867914
1739209691.2344613;-45.120503652039325
1739209691.2344685;-45.120503652039325
1739209691.2344754;-45.120503652039325
1739209691.2344825;-35.57807855764607
1739209691.2344897;-33.981070128970906
1739209691.2344968;-38.13080360867914
1739209691.234504;-35.57807855764607
1739209691.2345111;-38.13080360867914
1739209691.2345183;-38.13080360867914
1739209691.2345252;-38.13080360867914
1739209691.2345324;-32.816014438256545
1739209691.2345395;-38.13080360867914
1739209691.2345467;-38.13080360867914
1739209691.2345538;-33.981070128970906
1739209691.234561;-35.57807855764607
1739209691.2345679;-45.120503652039325
1739209691.234575;-45.120503652039325
1739209691.2345822;-38.13080360867914
1739209691.2345893;-32.816014438256545
1739209691.2345965;-38.13080360867914
1739209691.2346036;-45.120503652039325
1739209691.2346108;-38.13080360867914
1739209691.2346177;-35.57807855764607
1739209691.2346249;-45.120503652039325
1739209691.234632;-45.120503652039325
1739209691.2346392;-38.13080360867914
1739209691.2346463;-35.57807855764607
1739209691.2346535;-35.57807855764607
1739209691.2346604;-28.58837851428586
1739209691.2346675;-45.120503652039325
1739209691.2346747;-38.13080360867914
1739209691.2346818;-35.57807855764607
1739209691.234689;-38.13080360867914
1739209691.2346961;-45.120503652039325
1739209691.2347033;-38.13080360867914
1739209691.2347102;-38.13080360867914
1739209691.2347174;-38.13080360867914
1739209691.2347245;-38.13080360867914
1739209691.2347317;-35.57807855764607
1739209691.2347388;-38.13080360867914
1739209691.234746;-38.13080360867914
1739209691.2347531;-35.57807855764607
1739209691.23476;-45.120503652039325
1739209691.2347672;-38.13080360867914
1739209691.2347744;-33.981070128970906
1739209691.2347815;-45.120503652039325
1739209691.2347887;-35.57807855764607
1739209691.2347958;-32.816014438256545
1739209691.2348027;-45.120503652039325
1739209691.2348099;-38.13080360867914
1739209691.234817;-35.57807855764607
1739209691.2348242;-38.13080360867914
1739209691.2348313;-45.120503652039325
1739209691.2348385;-38.13080360867914
1739209691.2348456;-35.57807855764607
1739209691.2348526;-38.13080360867914
1739209691.2348597;-38.13080360867914
1739209691.2348669;-33.981070128970906
1739209691.234874;-38.13080360867914
1739209691.2348812;-38.13080360867914
1739209691.2348883;-45.120503652039325
1739209691.2348952;-38.13080360867914
1739209691.2349024;-35.57807855764607
1739209691.2349095;-45.120503652039325
1739209691.2349167;-45.120503652039325
1739209691.2349238;-38.13080360867914
1739209691.234931;-35.57807855764607
1739209691.2349381;-38.13080360867914
1739209691.234945;-35.57807855764607
1739209691.2349522;-38.13080360867914
1739209691.2349594;-38.13080360867914
1739209691.2349665;-38.13080360867914
1739209691.2349737;-45.120503652039325
1739209691.2349808;-38.13080360867914
1739209691.234988;-35.57807855764607
1739209691.234995;-45.120503652039325
1739209691.235002;-45.120503652039325
1739209691.2350092;-45.120503652039325
1739209691.2350163;-38.13080360867914
1739209691.2350235;-45.120503652039325
1739209691.2350307;-38.13080360867914
1739209691.2350376;-35.57807855764607
1739209691.2350447;-32.816014438256545
1739209691.2350519;-38.13080360867914
1739209691.235059;-45.120503652039325
1739209691.2350662;-45.120503652039325
1739209691.2350733;-38.13080360867914
1739209691.2350805;-38.13080360867914
1739209691.2350874;-45.120503652039325
1739209691.2350945;-38.13080360867914
1739209691.2351017;-35.57807855764607
1739209691.2351089;-33.981070128970906
1739209691.235116;-38.13080360867914
1739209691.2351232;-38.13080360867914
1739209691.2351303;-35.57807855764607
1739209691.2351372;-38.13080360867914
1739209691.2351444;-38.13080360867914
1739209691.2351515;-38.13080360867914
1739209691.2351587;-45.120503652039325
