CAN Message; 0x1d3:0000147ee0b044af
1739209611.0703428;-38.13080360867914
1739209611.0703514;-45.120503652039325
1739209611.07036;-45.120503652039325
1739209611.0703683;-45.120503652039325
1739209611.0703769;-45.120503652039325
1739209611.0703855;-45.120503652039325
1739209611.0703938;-45.120503652039325
1739209611.0704024;-38.13080360867914
1739209611.070411;-45.120503652039325
1739209611.0704193;-45.120503652039325
1739209611.070428;-38.13080360867914
1739209611.0704365;-38.13080360867914
1739209611.0704448;-35.57807855764607
1739209611.0704534;-38.13080360867914
1739209611.070462;-38.13080360867914
1739209611.0704703;-45.120503652039325
1739209611.070479;-38.13080360867914
1739209611.0704875;-35.57807855764607
1739209611.0704958;-45.120503652039325
1739209611.0705044;-45.120503652039325
1739209611.070513;-45.120503652039325
1739209611.0705214;-38.13080360867914
1739209611.07053;-45.120503652039325
1739209611.0705385;-45.120503652039325
1739209611.0705469;-45.120503652039325
1739209611.0705554;-45.120503652039325
1739209611.070564;-45.120503652039325
1739209611.0705724;-45.120503652039325
1739209611.070581;-45.120503652039325
1739209611.0705895;-45.120503652039325
1739209611.070598;-38.13080360867914
1739209611.0706065;-45.120503652039325
1739209611.070615;-45.120503652039325
1739209611.0706234;-38.13080360867914
1739209611.070632;-33.981070128970906
1739209611.0706403;-33.981070128970906
1739209611.070649;-45.120503652039325
1739209611.0706575;-45.120503652039325
1739209611.0706658;-38.13080360867914
1739209611.0706744;-38.13080360867914
1739209611.070683;-45.120503652039325
1739209611.0706913;-38.13080360867914
1739209611.0707;-45.120503652039325
1739209611.0707085;-45.120503652039325
1739209611.0707169;-45.120503652039325
1739209611.0707254;-45.120503652039325
1739209611.070734;-45.120503652039325
1739209611.0707424;-45.120503652039325
1739209611.070751;-45.120503652039325
1739209611.0707595;-38.13080360867914
1739209611.0707679;-45.120503652039325
1739209611.0707765;-45.120503652039325
1739209611.070785;-38.13080360867914
1739209611.0707934;-45.120503652039325
1739209611.070802;-35.57807855764607
1739209611.0708106;-38.13080360867914
1739209611.070819;-38.13080360867914
1739209611.0708275;-38.13080360867914
1739209611.070836;-38.13080360867914
1739209611.0708444;-31.141103565318893
1739209611.070853;-45.120503652039325
1739209611.0708616;-45.120503652039325
1739209611.07087;-38.13080360867914
1739209611.0708785;-32.816014438256545
1739209611.070887;-45.120503652039325
1739209611.0708954;-45.120503652039325
1739209611.070904;-38.13080360867914
1739209611.0709126;-45.120503652039325
1739209611.070921;-38.13080360867914
1739209611.0709295;-45.120503652039325
1739209611.070938;-45.120503652039325
1739209611.0709465;-45.120503652039325
1739209611.070955;-38.13080360867914
1739209611.0709636;-45.120503652039325
1739209611.070972;-30.49652367304973
1739209611.0709805;-28.21854285175415
1739209611.0709891;-38.13080360867914
1739209611.0709975;-38.13080360867914
1739209611.071006;-38.13080360867914
1739209611.0710146;-35.57807855764607
1739209611.071023;-38.13080360867914
1739209611.0710316;-38.13080360867914
1739209611.0710368;-45.120503652039325
1739209611.071042;-45.120503652039325
1739209611.0710473;-38.13080360867914
1739209611.0710526;-35.57807855764607
1739209611.0710578;-38.13080360867914
1739209611.071063;-45.120503652039325
1739209611.0710683;-38.13080360867914
1739209611.0710738;-45.120503652039325
1739209611.071079;-45.120503652039325
1739209611.0710843;-38.13080360867914
1739209611.0710895;-38.13080360867914
1739209611.0710948;-38.13080360867914
1739209611.0711;-38.13080360867914
1739209611.0711052;-35.57807855764607
1739209611.0711105;-45.120503652039325
1739209611.0711157;-38.13080360867914
1739209611.071121;-38.13080360867914
1739209611.0711262;-30.49652367304973
1739209611.0711315;-38.13080360867914
1739209611.0711367;-45.120503652039325
1739209611.071142;-38.13080360867914
1739209611.0711472;-32.816014438256545
1739209611.0711524;-38.13080360867914
1739209611.071158;-38.13080360867914
1739209611.0711632;-45.120503652039325
1739209611.0711684;-38.13080360867914
1739209611.0711737;-45.120503652039325
1739209611.071179;-35.57807855764607
1739209611.0711842;-45.120503652039325
1739209611.0711894;-45.120503652039325
1739209611.0711946;-45.120503652039325
1739209611.0712;-45.120503652039325
1739209611.0712051;-38.13080360867914
1739209611.0712104;-27.8777449560314
1739209611.0712156;-38.13080360867914
1739209611.0712209;-38.13080360867914
1739209611.0712261;-38.13080360867914
1739209611.0712314;-38.13080360867914
1739209611.0712368;-38.13080360867914
1739209611.071242;-33.981070128970906
1739209611.0712473;-38.13080360867914
1739209611.0712526;-45.120503652039325
1739209611.0712578;-45.120503652039325
1739209611.071263;-45.120503652039325
1739209611.0712683;-38.13080360867914
1739209611.0712736;-32.816014438256545
1739209611.0712788;-38.13080360867914
1739209611.071284;-45.120503652039325
1739209611.0712893;-38.13080360867914
1739209611.0712945;-32.816014438256545
1739209611.0712998;-38.13080360867914
1739209611.071305;-45.120503652039325
1739209611.0713103;-38.13080360867914
1739209611.0713155;-38.13080360867914
1739209611.071321;-45.120503652039325
1739209611.0713263;-45.120503652039325
1739209611.0713315;-45.120503652039325
1739209611.0713367;-45.120503652039325
1739209611.071342;-38.13080360867914
1739209611.0713472;-45.120503652039325
1739209611.0713525;-45.120503652039325
1739209611.0713577;-38.13080360867914
1739209611.071363;-35.57807855764607
1739209611.0713682;-38.13080360867914
1739209611.0713735;-38.13080360867914
1739209611.0713787;-45.120503652039325
1739209611.071384;-45.120503652039325
1739209611.0713892;-33.981070128970906
1739209611.0713944;-38.13080360867914
1739209611.0714;-45.120503652039325
1739209611.0714052;-38.13080360867914
1739209611.0714104;-35.57807855764607
1739209611.0714157;-45.120503652039325
1739209611.071421;-31.141103565318915
1739209611.0714262;-35.57807855764607
1739209611.0714314;-45.120503652039325
1739209611.0714366;-45.120503652039325
1739209611.071442;-38.13080360867914
1739209611.0714471;-35.57807855764607
1739209611.0714524;-45.120503652039325
1739209611.0714576;-38.13080360867914
1739209611.0714629;-45.120503652039325
1739209611.071468;-45.120503652039325
1739209611.0714734;-38.13080360867914
1739209611.0714786;-38.13080360867914
1739209611.071484;-45.120503652039325
1739209611.0714893;-38.13080360867914
1739209611.0714946;-45.120503652039325
1739209611.0714998;-45.120503652039325
1739209611.071505;-45.120503652039325
1739209611.0715103;-35.57807855764607
1739209611.0715156;-38.13080360867914
1739209611.0715208;-45.120503652039325
1739209611.071526;-38.13080360867914
1739209611.0715313;-38.13080360867914
1739209611.0715365;-45.120503652039325
1739209611.0715418;-45.120503652039325
1739209611.071547;-35.57807855764607
1739209611.0715523;-33.981070128970906
1739209611.0715575;-45.120503652039325
1739209611.071563;-45.120503652039325
1739209611.0715683;-33.981070128970906
1739209611.0715735;-35.57807855764607
1739209611.0715787;-45.120503652039325
1739209611.071584;-45.120503652039325
1739209611.0715892;-38.13080360867914
1739209611.0715945;-38.13080360867914
1739209611.0715997;-45.120503652039325
1739209611.071605;-45.120503652039325
1739209611.0716102;-45.120503652039325
1739209611.0716155;-45.120503652039325
1739209611.0716207;-38.13080360867914
1739209611.071626;-38.13080360867914
1739209611.0716312;-38.13080360867914
1739209611.0716364;-45.120503652039325
1739209611.0716417;-38.13080360867914
1739209611.0716472;-38.13080360867914
1739209611.0716524;-38.13080360867914
1739209611.0716577;-45.120503652039325
1739209611.071663;-45.120503652039325
1739209611.0716681;-38.13080360867914
1739209611.0716734;-35.57807855764607
1739209611.0716786;-28.992665084841942
1739209611.071684;-45.120503652039325
1739209611.0716891;-38.13080360867914
1739209611.0716944;-33.981070128970906
1739209611.0716996;-38.13080360867914
1739209611.0717049;-45.120503652039325
1739209611.07171;-38.13080360867914
1739209611.0717154;-35.57807855764607
1739209611.0717206;-32.81601443825658
1739209611.071726;-45.120503652039325
1739209611.0717313;-38.13080360867914
1739209611.0717366;-38.13080360867914
1739209611.0717418;-45.120503652039325
1739209611.071747;-38.13080360867914
1739209611.0717523;-38.13080360867914
1739209611.0717576;-35.57807855764607
1739209611.0717628;-33.981070128970906
1739209611.071768;-38.13080360867914
1739209611.0717733;-45.120503652039325
1739209611.0717785;-38.13080360867914
1739209611.0717838;-38.13080360867914
1739209611.071789;-38.13080360867914
1739209611.0717943;-45.120503652039325
1739209611.0717995;-45.120503652039325
1739209611.0718048;-33.981070128970906
1739209611.0718102;-38.13080360867914
1739209611.0718155;-45.120503652039325
1739209611.0718207;-45.120503652039325
1739209611.071826;-45.120503652039325
1739209611.0718312;-45.120503652039325
1739209611.0718365;-45.120503652039325
1739209611.0718417;-35.57807855764607
1739209611.071847;-38.13080360867914
1739209611.0718522;-38.13080360867914
1739209611.0718575;-33.981070128970906
1739209611.0718627;-38.13080360867914
1739209611.071868;-45.120503652039325
1739209611.0718732;-45.120503652039325
1739209611.0718784;-38.13080360867914
1739209611.0718837;-45.120503652039325
1739209611.0718892;-32.816014438256545
1739209611.0718944;-32.816014438256545
1739209611.0718997;-45.120503652039325
1739209611.071905;-32.816014438256545
1739209611.0719101;-45.120503652039325
1739209611.0719154;-45.120503652039325
1739209611.0719206;-38.13080360867914
1739209611.0719259;-35.57807855764607
1739209611.0719311;-45.120503652039325
1739209611.0719364;-45.120503652039325
1739209611.0719416;-45.120503652039325
1739209611.0719469;-38.13080360867914
1739209611.071952;-38.13080360867914
1739209611.0719573;-38.13080360867914
1739209611.0719626;-45.120503652039325
1739209611.0719678;-45.120503652039325
1739209611.0719733;-33.981070128970906
1739209611.0719786;-31.141103565318893
1739209611.0719838;-45.120503652039325
1739209611.071989;-38.13080360867914
1739209611.0719943;-33.981070128970906
1739209611.0719995;-38.13080360867914
1739209611.0720048;-38.13080360867914
1739209611.07201;-45.120503652039325
1739209611.0720153;-33.981070128970906
1739209611.0720205;-35.57807855764607
1739209611.0720258;-45.120503652039325
1739209611.072031;-35.57807855764607
1739209611.0720363;-38.13080360867914
1739209611.0720415;-32.816014438256545
1739209611.0720468;-45.120503652039325
1739209611.0720522;-45.120503652039325
1739209611.0720575;-45.120503652039325
1739209611.0720627;-45.120503652039325
1739209611.072068;-45.120503652039325
1739209611.0720732;-45.120503652039325
1739209611.0720785;-45.120503652039325
1739209611.0720837;-38.13080360867914
1739209611.072089;-38.13080360867914
1739209611.0720942;-45.120503652039325
1739209611.0720994;-38.13080360867914
1739209611.0721047;-35.57807855764607
1739209611.07211;-45.120503652039325
1739209611.0721152;-45.120503652039325
1739209611.0721204;-38.13080360867914
1739209611.0721257;-45.120503652039325
1739209611.072131;-38.13080360867914
1739209611.0721364;-32.816014438256545
1739209611.0721416;-38.13080360867914
1739209611.072147;-45.120503652039325
1739209611.0721521;-38.13080360867914
1739209611.0721574;-38.13080360867914
1739209611.0721626;-38.13080360867914
1739209611.0721679;-38.13080360867914
1739209611.072173;-33.981070128970906
1739209611.0721784;-32.816014438256545
1739209611.0721836;-38.13080360867914
1739209611.0721889;-35.57807855764607
1739209611.072194;-38.13080360867914
1739209611.0721993;-45.120503652039325
1739209611.0722046;-45.120503652039325
1739209611.0722098;-45.120503652039325
1739209611.0722153;-33.981070128970906
1739209611.0722206;-38.13080360867914
1739209611.0722258;-38.13080360867914
1739209611.072231;-35.57807855764607
1739209611.0722363;-38.13080360867914
1739209611.0722415;-45.120503652039325
1739209611.0722468;-45.120503652039325
1739209611.072252;-35.57807855764607
1739209611.0722573;-45.120503652039325
1739209611.0722625;-45.120503652039325
1739209611.0722678;-45.120503652039325
1739209611.072273;-38.13080360867914
1739209611.0722783;-38.13080360867914
1739209611.0722835;-45.120503652039325
1739209611.0722888;-38.13080360867914
1739209611.072294;-38.13080360867914
1739209611.0722995;-38.13080360867914
1739209611.0723047;-38.13080360867914
1739209611.07231;-38.13080360867914
1739209611.0723152;-38.13080360867914
1739209611.0723205;-33.981070128970906
1739209611.0723257;-38.13080360867914
1739209611.072331;-38.13080360867914
1739209611.0723362;-45.120503652039325
1739209611.0723414;-38.13080360867914
1739209611.0723467;-35.57807855764607
1739209611.072352;-45.120503652039325
1739209611.0723572;-45.120503652039325
1739209611.0723624;-45.120503652039325
1739209611.0723677;-45.120503652039325
1739209611.072373;-38.13080360867914
1739209611.0723782;-35.57807855764607
1739209611.0723836;-38.13080360867914
1739209611.072389;-45.120503652039325
1739209611.0723941;-38.13080360867914
1739209611.0723994;-31.141103565318915
1739209611.0724046;-28.992665084841942
1739209611.0724099;-45.120503652039325
1739209611.072415;-38.13080360867914
1739209611.0724204;-45.120503652039325
1739209611.0724256;-38.13080360867914
1739209611.0724308;-35.57807855764607
1739209611.072436;-33.981070128970906
1739209611.0724413;-38.13080360867914
1739209611.0724466;-28.992665084841942
1739209611.0724518;-30.49652367304973
1739209611.072457;-38.13080360867914
1739209611.0724626;-38.13080360867914
1739209611.0724678;-38.13080360867914
1739209611.072473;-33.981070128970906
1739209611.0724783;-45.120503652039325
1739209611.0724835;-38.13080360867914
1739209611.0724888;-31.141103565318915
1739209611.072494;-32.816014438256545
1739209611.0724993;-45.120503652039325
1739209611.0725045;-38.13080360867914
1739209611.0725098;-38.13080360867914
1739209611.072515;-45.120503652039325
1739209611.0725203;-35.57807855764607
1739209611.0725255;-38.13080360867914
1739209611.0725307;-31.141103565318915
1739209611.072536;-45.120503652039325
1739209611.0725412;-38.13080360867914
1739209611.0725467;-35.57807855764607
1739209611.072552;-38.13080360867914
1739209611.0725572;-45.120503652039325
1739209611.0725625;-38.13080360867914
1739209611.0725677;-38.13080360867914
1739209611.072573;-38.13080360867914
1739209611.0725782;-45.120503652039325
1739209611.0725834;-45.120503652039325
1739209611.0725887;-38.13080360867914
1739209611.072594;-38.13080360867914
1739209611.0725992;-35.57807855764607
1739209611.0726044;-38.13080360867914
1739209611.0726097;-45.120503652039325
1739209611.072615;-45.120503652039325
1739209611.0726202;-38.13080360867914
1739209611.0726256;-38.13080360867914
1739209611.072631;-45.120503652039325
1739209611.0726361;-38.13080360867914
1739209611.0726414;-38.13080360867914
1739209611.0726466;-38.13080360867914
1739209611.0726519;-45.120503652039325
1739209611.072657;-33.981070128970906
1739209611.0726624;-38.13080360867914
1739209611.0726676;-35.57807855764607
1739209611.0726728;-35.57807855764607
1739209611.072678;-45.120503652039325
1739209611.0726833;-45.120503652039325
1739209611.0726886;-45.120503652039325
1739209611.0726938;-38.13080360867914
1739209611.072699;-29.438486411369354
1739209611.0727043;-45.120503652039325
1739209611.0727098;-45.120503652039325
1739209611.072715;-45.120503652039325
1739209611.0727203;-45.120503652039325
1739209611.0727255;-38.13080360867914
1739209611.0727308;-38.13080360867914
1739209611.072736;-45.120503652039325
1739209611.0727413;-25.826314394896357
1739209611.0727465;-33.981070128970906
1739209611.0727518;-45.120503652039325
1739209611.072757;-38.13080360867914
1739209611.0727623;-33.981070128970906
1739209611.0727675;-38.13080360867914
1739209611.0727727;-38.13080360867914
1739209611.072778;-38.13080360867914
1739209611.0727832;-45.120503652039325
1739209611.0727887;-38.13080360867914
1739209611.072794;-35.57807855764607
1739209611.0727992;-45.120503652039325
1739209611.0728045;-38.13080360867914
1739209611.0728097;-35.57807855764607
1739209611.072815;-45.120503652039325
1739209611.0728202;-45.120503652039325
1739209611.0728254;-33.981070128970906
1739209611.0728307;-35.57807855764607
1739209611.072836;-45.120503652039325
1739209611.0728412;-45.120503652039325
1739209611.0728464;-45.120503652039325
1739209611.0728517;-45.120503652039325
1739209611.072857;-35.57807855764607
1739209611.0728621;-38.13080360867914
1739209611.0728674;-38.13080360867914
1739209611.0728729;-45.120503652039325
1739209611.0728781;-38.13080360867914
1739209611.0728834;-35.57807855764607
1739209611.0728886;-32.816014438256545
1739209611.0728939;-38.13080360867914
1739209611.072899;-45.120503652039325
1739209611.0729043;-45.120503652039325
1739209611.0729096;-45.120503652039325
1739209611.0729148;-33.981070128970906
1739209611.07292;-38.13080360867914
1739209611.0729253;-45.120503652039325
1739209611.0729306;-45.120503652039325
1739209611.0729358;-32.816014438256545
1739209611.072941;-45.120503652039325
1739209611.0729463;-45.120503652039325
1739209611.0729518;-32.816014438256545
1739209611.072957;-38.13080360867914
1739209611.0729623;-45.120503652039325
1739209611.0729675;-45.120503652039325
1739209611.0729728;-38.13080360867914
1739209611.072978;-45.120503652039325
1739209611.0729833;-38.13080360867914
1739209611.0729885;-38.13080360867914
1739209611.0729938;-45.120503652039325
1739209611.072999;-45.120503652039325
1739209611.0730042;-35.57807855764607
1739209611.0730095;-38.13080360867914
1739209611.0730147;-33.981070128970906
1739209611.07302;-38.13080360867914
1739209611.0730252;-38.13080360867914
1739209611.0730305;-38.13080360867914
1739209611.073036;-38.13080360867914
1739209611.0730412;-45.120503652039325
1739209611.0730464;-45.120503652039325
1739209611.0730517;-45.120503652039325
1739209611.073057;-45.120503652039325
1739209611.0730622;-38.13080360867914
1739209611.0730674;-35.57807855764607
1739209611.0730727;-45.120503652039325
1739209611.073078;-38.13080360867914
1739209611.0730832;-38.13080360867914
1739209611.0730884;-45.120503652039325
1739209611.0730937;-45.120503652039325
1739209611.073099;-38.13080360867914
1739209611.0731041;-35.57807855764607
1739209611.0731094;-45.120503652039325
1739209611.0731149;-45.120503652039325
1739209611.07312;-45.120503652039325
1739209611.0731254;-38.13080360867914
1739209611.0731306;-35.57807855764607
1739209611.0731359;-38.13080360867914
1739209611.073141;-38.13080360867914
1739209611.0731463;-38.13080360867914
1739209611.0731516;-35.57807855764607
1739209611.0731568;-45.120503652039325
1739209611.073162;-38.13080360867914
1739209611.0731673;-45.120503652039325
1739209611.0731726;-45.120503652039325
1739209611.0731778;-45.120503652039325
1739209611.073183;-38.13080360867914
1739209611.0731883;-45.120503652039325
1739209611.0731936;-45.120503652039325
1739209611.073199;-45.120503652039325
1739209611.0732043;-38.13080360867914
1739209611.0732095;-38.13080360867914
1739209611.0732148;-45.120503652039325
1739209611.07322;-45.120503652039325
1739209611.0732253;-45.120503652039325
1739209611.0732305;-45.120503652039325
1739209611.0732358;-38.13080360867914
1739209611.073241;-32.816014438256545
1739209611.0732462;-45.120503652039325
1739209611.0732515;-31.141103565318915
1739209611.0732567;-33.981070128970906
1739209611.073262;-45.120503652039325
1739209611.0732672;-45.120503652039325
1739209611.0732725;-45.120503652039325
1739209611.073278;-45.120503652039325
1739209611.0732832;-45.120503652039325
1739209611.0732884;-33.981070128970906
1739209611.0732937;-38.13080360867914
1739209611.073299;-33.981070128970906
1739209611.0733042;-38.13080360867914
1739209611.0733094;-38.13080360867914
1739209611.0733147;-33.981070128970906
1739209611.07332;-45.120503652039325
1739209611.0733252;-38.13080360867914
1739209611.0733304;-38.13080360867914
1739209611.0733356;-28.992665084841942
1739209611.073341;-31.141103565318915
1739209611.0733461;-38.13080360867914
1739209611.0733514;-45.120503652039325
1739209611.0733566;-38.13080360867914
1739209611.073362;-33.981070128970906
1739209611.0733674;-45.120503652039325
1739209611.0733726;-38.13080360867914
1739209611.0733778;-38.13080360867914
1739209611.073383;-38.13080360867914
1739209611.0733883;-45.120503652039325
1739209611.0733936;-33.981070128970906
1739209611.0733988;-38.13080360867914
1739209611.073404;-45.120503652039325
1739209611.0734093;-38.13080360867914
1739209611.0734146;-38.13080360867914
1739209611.0734198;-38.13080360867914
1739209611.073425;-38.13080360867914
1739209611.0734303;-35.57807855764607
1739209611.0734355;-45.120503652039325
1739209611.073441;-45.120503652039325
1739209611.0734463;-38.13080360867914
1739209611.0734515;-38.13080360867914
1739209611.0734568;-45.120503652039325
1739209611.073462;-45.120503652039325
1739209611.0734673;-33.981070128970906
1739209611.0734725;-32.816014438256545
1739209611.0734777;-45.120503652039325
1739209611.073483;-38.13080360867914
1739209611.0734882;-35.57807855764607
1739209611.0734935;-35.57807855764607
1739209611.0734987;-38.13080360867914
1739209611.073504;-38.13080360867914
1739209611.0735092;-31.141103565318915
1739209611.0735145;-45.120503652039325
1739209611.0735197;-45.120503652039325
1739209611.0735252;-45.120503652039325
1739209611.0735304;-45.120503652039325
1739209611.0735357;-38.13080360867914
1739209611.073541;-38.13080360867914
1739209611.0735462;-33.981070128970906
1739209611.0735514;-33.981070128970906
1739209611.0735567;-38.13080360867914
1739209611.073562;-35.57807855764607
1739209611.0735672;-35.57807855764607
1739209611.0735724;-45.120503652039325
1739209611.0735776;-45.120503652039325
1739209611.073583;-38.13080360867914
1739209611.0735881;-38.13080360867914
1739209611.0735934;-38.13080360867914
1739209611.0735986;-45.120503652039325
1739209611.073604;-38.13080360867914
1739209611.0736094;-33.981070128970906
1739209611.0736146;-33.981070128970906
1739209611.0736198;-38.13080360867914
1739209611.073625;-45.120503652039325
1739209611.0736303;-45.120503652039325
1739209611.0736356;-38.13080360867914
1739209611.0736408;-45.120503652039325
1739209611.073646;-45.120503652039325
1739209611.0736513;-38.13080360867914
1739209611.0736566;-45.120503652039325
1739209611.0736618;-45.120503652039325
1739209611.073667;-45.120503652039325
1739209611.0736723;-45.120503652039325
1739209611.0736775;-38.13080360867914
1739209611.0736828;-38.13080360867914
1739209611.0736883;-45.120503652039325
1739209611.0736935;-45.120503652039325
1739209611.0736988;-45.120503652039325
1739209611.073704;-45.120503652039325
1739209611.0737092;-38.13080360867914
1739209611.0737145;-38.13080360867914
1739209611.0737197;-38.13080360867914
1739209611.073725;-45.120503652039325
1739209611.0737302;-38.13080360867914
1739209611.0737355;-45.120503652039325
1739209611.0737407;-38.13080360867914
1739209611.073746;-45.120503652039325
1739209611.0737512;-38.13080360867914
1739209611.0737565;-35.57807855764607
1739209611.0737617;-38.13080360867914
1739209611.0737672;-45.120503652039325
1739209611.0737724;-38.13080360867914
1739209611.0737777;-38.13080360867914
1739209611.073783;-45.120503652039325
1739209611.0737882;-45.120503652039325
1739209611.0737934;-38.13080360867914
1739209611.0737987;-45.120503652039325
1739209611.073804;-32.816014438256545
1739209611.0738091;-32.816014438256545
1739209611.0738144;-45.120503652039325
1739209611.0738196;-45.120503652039325
1739209611.073825;-38.13080360867914
1739209611.0738301;-35.57807855764607
1739209611.0738354;-45.120503652039325
1739209611.0738406;-45.120503652039325
1739209611.0738459;-45.120503652039325
1739209611.0738513;-45.120503652039325
1739209611.0738566;-38.13080360867914
1739209611.0738618;-38.13080360867914
1739209611.073867;-45.120503652039325
1739209611.0738723;-38.13080360867914
1739209611.0738776;-38.13080360867914
1739209611.0738828;-38.13080360867914
1739209611.073888;-45.120503652039325
1739209611.0738933;-45.120503652039325
1739209611.0738986;-35.57807855764607
1739209611.0739038;-45.120503652039325
1739209611.073909;-38.13080360867914
1739209611.0739143;-38.13080360867914
1739209611.0739195;-38.13080360867914
1739209611.0739248;-38.13080360867914
1739209611.0739303;-38.13080360867914
1739209611.0739355;-27.8777449560314
1739209611.0739408;-38.13080360867914
1739209611.073946;-45.120503652039325
1739209611.0739512;-45.120503652039325
1739209611.0739565;-38.13080360867914
1739209611.0739617;-45.120503652039325
1739209611.073967;-45.120503652039325
1739209611.0739722;-45.120503652039325
1739209611.0739775;-45.120503652039325
1739209611.0739827;-32.816014438256545
1739209611.073988;-35.57807855764607
1739209611.0739932;-45.120503652039325
1739209611.0739985;-45.120503652039325
1739209611.0740037;-38.13080360867914
1739209611.074009;-45.120503652039325
1739209611.0740144;-38.13080360867914
1739209611.0740197;-35.57807855764607
1739209611.074025;-45.120503652039325
1739209611.0740302;-45.120503652039325
1739209611.0740354;-38.13080360867914
1739209611.0740407;-38.13080360867914
1739209611.074046;-45.120503652039325
1739209611.0740511;-45.120503652039325
1739209611.0740564;-38.13080360867914
1739209611.0740616;-28.58837851428586
1739209611.0740669;-32.816014438256545
1739209611.0740721;-35.57807855764607
1739209611.0740774;-38.13080360867914
1739209611.0740826;-32.816014438256545
1739209611.0740879;-31.141103565318915
1739209611.0740933;-38.13080360867914
1739209611.0740986;-45.120503652039325
1739209611.0741038;-33.981070128970956
1739209611.074109;-45.120503652039325
1739209611.0741143;-45.120503652039325
1739209611.0741196;-45.120503652039325
1739209611.0741248;-45.120503652039325
1739209611.07413;-38.13080360867914
1739209611.0741353;-45.120503652039325
1739209611.0741405;-38.13080360867914
1739209611.0741458;-29.438486411369333
1739209611.074151;-38.13080360867914
1739209611.0741563;-45.120503652039325
1739209611.0741615;-38.13080360867914
1739209611.0741668;-45.120503652039325
1739209611.074172;-45.120503652039325
1739209611.0741775;-45.120503652039325
1739209611.0741827;-45.120503652039325
1739209611.074188;-38.13080360867914
1739209611.0741932;-33.981070128970906
1739209611.0741985;-45.120503652039325
1739209611.0742037;-45.120503652039325
1739209611.074209;-33.981070128970906
1739209611.0742142;-38.13080360867914
1739209611.0742195;-32.816014438256545
1739209611.0742247;-33.981070128970906
1739209611.07423;-38.13080360867914
1739209611.0742352;-38.13080360867914
1739209611.0742404;-38.13080360867914
1739209611.0742457;-45.120503652039325
1739209611.074251;-45.120503652039325
1739209611.0742564;-45.120503652039325
1739209611.0742617;-35.57807855764607
1739209611.074267;-45.120503652039325
1739209611.0742722;-38.13080360867914
1739209611.0742774;-38.13080360867914
1739209611.0742826;-45.120503652039325
1739209611.074288;-38.13080360867914
1739209611.0742931;-38.13080360867914
1739209611.0742984;-33.981070128970906
1739209611.0743036;-45.120503652039325
1739209611.0743089;-45.120503652039325
1739209611.074314;-45.120503652039325
1739209611.0743194;-45.120503652039325
1739209611.0743246;-38.13080360867914
1739209611.0743299;-45.120503652039325
1739209611.074335;-45.120503652039325
1739209611.0743406;-38.13080360867914
1739209611.0743458;-45.120503652039325
1739209611.074351;-38.13080360867914
1739209611.0743563;-38.13080360867914
1739209611.0743616;-38.13080360867914
1739209611.0743668;-45.120503652039325
1739209611.074372;-38.13080360867914
1739209611.0743773;-38.13080360867914
1739209611.0743825;-45.120503652039325
1739209611.0743878;-45.120503652039325
1739209611.074393;-38.13080360867914
1739209611.0743983;-35.57807855764607
1739209611.0744035;-33.981070128970906
1739209611.0744088;-45.120503652039325
1739209611.074414;-38.13080360867914
1739209611.0744195;-33.981070128970906
1739209611.0744247;-35.57807855764607
1739209611.07443;-38.13080360867914
1739209611.0744352;-45.120503652039325
1739209611.0744405;-38.13080360867914
1739209611.0744457;-38.13080360867914
1739209611.074451;-38.13080360867914
1739209611.0744562;-38.13080360867914
1739209611.0744615;-38.13080360867914
1739209611.0744667;-38.13080360867914
1739209611.074472;-33.981070128970906
1739209611.0744772;-38.13080360867914
1739209611.0744824;-45.120503652039325
1739209611.0744877;-31.141103565318915
1739209611.074493;-35.57807855764607
1739209611.0744982;-38.13080360867914
1739209611.0745037;-45.120503652039325
1739209611.074509;-33.981070128970906
1739209611.0745142;-35.57807855764607
1739209611.0745194;-45.120503652039325
1739209611.0745246;-45.120503652039325
1739209611.07453;-45.120503652039325
1739209611.0745351;-38.13080360867914
1739209611.0745404;-38.13080360867914
1739209611.0745456;-45.120503652039325
1739209611.0745509;-38.13080360867914
1739209611.074556;-38.13080360867914
1739209611.0745614;-38.13080360867914
1739209611.0745666;-35.57807855764607
1739209611.0745718;-45.120503652039325
1739209611.074577;-45.120503652039325
1739209611.0745826;-33.981070128970906
1739209611.0745878;-38.13080360867914
1739209611.074593;-30.49652367304973
1739209611.0745983;-30.49652367304973
1739209611.0746036;-45.120503652039325
1739209611.0746088;-45.120503652039325
1739209611.074614;-38.13080360867914
1739209611.0746193;-38.13080360867914
1739209611.0746245;-38.13080360867914
1739209611.0746298;-45.120503652039325
1739209611.074635;-38.13080360867914
1739209611.0746403;-35.57807855764607
1739209611.0746455;-38.13080360867914
1739209611.0746508;-45.120503652039325
1739209611.074656;-38.13080360867914
1739209611.0746613;-38.13080360867914
1739209611.0746667;-38.13080360867914
1739209611.074672;-45.120503652039325
1739209611.0746772;-38.13080360867914
1739209611.0746825;-38.13080360867914
1739209611.0746877;-38.13080360867914
1739209611.074693;-45.120503652039325
1739209611.0746982;-28.58837851428586
1739209611.0747035;-30.49652367304973
1739209611.0747087;-45.120503652039325
1739209611.074714;-38.13080360867914
1739209611.0747192;-38.13080360867914
1739209611.0747244;-38.13080360867914
1739209611.0747297;-45.120503652039325
1739209611.074735;-35.57807855764607
1739209611.0747402;-38.13080360867914
