CAN Message; 0x98:0000e89fdd96d54a
1739209651.9880722;-38.13080360867914
1739209651.9880762;-45.120503652039325
1739209651.9880805;-32.816014438256545
1739209651.9880846;-29.438486411369333
1739209651.9880886;-38.13080360867914
1739209651.988093;-38.13080360867914
1739209651.988097;-33.981070128970906
1739209651.9881012;-38.13080360867914
1739209651.9881053;-45.120503652039325
1739209651.9881094;-35.57807855764607
1739209651.9881136;-45.120503652039325
1739209651.9881177;-38.13080360867914
1739209651.988122;-45.120503652039325
1739209651.988126;-45.120503652039325
1739209651.98813;-38.13080360867914
1739209651.9881344;-45.120503652039325
1739209651.9881384;-38.13080360867914
1739209651.9881427;-45.120503652039325
1739209651.9881468;-38.13080360867914
1739209651.9881508;-45.120503652039325
1739209651.9881551;-38.13080360867914
1739209651.9881592;-35.57807855764607
1739209651.9881635;-45.120503652039325
1739209651.9881675;-45.120503652039325
1739209651.9881716;-35.57807855764607
1739209651.9881759;-45.120503652039325
1739209651.98818;-45.120503652039325
1739209651.9881842;-45.120503652039325
1739209651.9881883;-33.981070128970906
1739209651.9881923;-38.13080360867914
1739209651.9881966;-38.13080360867914
1739209651.9882007;-32.816014438256545
1739209651.988205;-45.120503652039325
1739209651.988209;-45.120503652039325
1739209651.988213;-45.120503652039325
1739209651.9882174;-45.120503652039325
1739209651.9882214;-45.120503652039325
1739209651.9882257;-45.120503652039325
1739209651.9882298;-45.120503652039325
1739209651.9882338;-45.120503652039325
1739209651.988238;-38.13080360867914
1739209651.9882421;-38.13080360867914
1739209651.9882464;-38.13080360867914
1739209651.9882505;-35.57807855764607
1739209651.9882548;-38.13080360867914
1739209651.9882588;-38.13080360867914
1739209651.988263;-35.57807855764607
1739209651.9882672;-35.57807855764607
1739209651.9882712;-45.120503652039325
1739209651.9882755;-45.120503652039325
1739209651.9882796;-38.13080360867914
1739209651.9882836;-45.120503652039325
1739209651.988288;-38.13080360867914
1739209651.988292;-38.13080360867914
1739209651.9882963;-33.981070128970906
1739209651.9883003;-38.13080360867914
1739209651.9883044;-38.13080360867914
1739209651.9883087;-45.120503652039325
1739209651.9883127;-35.57807855764607
1739209651.988317;-38.13080360867914
1739209651.988321;-45.120503652039325
1739209651.988325;-45.120503652039325
1739209651.9883294;-35.57807855764607
1739209651.9883335;-35.57807855764607
1739209651.9883378;-45.120503652039325
1739209651.9883418;-45.120503652039325
1739209651.9883459;-45.120503652039325
1739209651.9883502;-45.120503652039325
1739209651.9883542;-45.120503652039325
1739209651.9883585;-45.120503652039325
1739209651.9883626;-38.13080360867914
1739209651.9883666;-38.13080360867914
1739209651.988371;-38.13080360867914
1739209651.988375;-45.120503652039325
1739209651.9883792;-45.120503652039325
1739209651.9883833;-45.120503652039325
1739209651.9883873;-38.13080360867914
1739209651.9883916;-35.57807855764607
1739209651.9883957;-35.57807855764607
1739209651.9884;-45.120503652039325
1739209651.988404;-35.57807855764607
1739209651.988408;-35.57807855764607
1739209651.9884124;-45.120503652039325
1739209651.9884164;-38.13080360867914
1739209651.9884207;-31.141103565318915
1739209651.9884248;-38.13080360867914
1739209651.9884288;-45.120503652039325
1739209651.9884331;-38.13080360867914
1739209651.9884372;-32.816014438256545
1739209651.9884415;-38.13080360867914
1739209651.9884455;-45.120503652039325
1739209651.9884498;-45.120503652039325
1739209651.9884539;-32.816014438256545
1739209651.988458;-31.141103565318893
1739209651.9884622;-45.120503652039325
1739209651.9884663;-45.120503652039325
1739209651.9884706;-45.120503652039325
1739209651.9884746;-38.13080360867914
1739209651.9884787;-45.120503652039325
1739209651.988483;-45.120503652039325
1739209651.988487;-28.992665084841942
1739209651.9884913;-38.13080360867914
1739209651.9884953;-45.120503652039325
1739209651.9884994;-45.120503652039325
1739209651.9885037;-33.981070128970906
1739209651.9885077;-45.120503652039325
1739209651.988512;-45.120503652039325
1739209651.988516;-45.120503652039325
1739209651.9885201;-45.120503652039325
1739209651.9885244;-38.13080360867914
1739209651.9885285;-45.120503652039325
1739209651.9885328;-45.120503652039325
1739209651.9885368;-45.120503652039325
1739209651.988541;-38.13080360867914
1739209651.9885452;-45.120503652039325
1739209651.9885492;-45.120503652039325
1739209651.9885535;-45.120503652039325
1739209651.9885576;-45.120503652039325
1739209651.9885616;-38.13080360867914
1739209651.988566;-38.13080360867914
1739209651.98857;-33.981070128970906
1739209651.9885743;-33.981070128970906
1739209651.9885783;-45.120503652039325
1739209651.9885824;-45.120503652039325
1739209651.9885867;-28.58837851428586
1739209651.9885907;-35.57807855764607
1739209651.988595;-45.120503652039325
1739209651.988599;-45.120503652039325
1739209651.988603;-35.57807855764607
1739209651.9886074;-38.13080360867914
1739209651.9886115;-45.120503652039325
1739209651.9886158;-38.13080360867914
1739209651.9886198;-45.120503652039325
1739209651.9886239;-38.13080360867914
1739209651.9886281;-38.13080360867914
1739209651.9886322;-45.120503652039325
1739209651.9886365;-45.120503652039325
1739209651.9886405;-38.13080360867914
1739209651.9886448;-38.13080360867914
1739209651.988649;-45.120503652039325
1739209651.988653;-26.991370085610722
1739209651.9886572;-35.57807855764607
1739209651.9886613;-45.120503652039325
1739209651.9886656;-45.120503652039325
1739209651.9886696;-30.49652367304973
1739209651.9886737;-35.57807855764607
1739209651.988678;-45.120503652039325
1739209651.988682;-38.13080360867914
1739209651.9886863;-45.120503652039325
1739209651.9886904;-38.13080360867914
1739209651.9886944;-38.13080360867914
1739209651.9886987;-45.120503652039325
1739209651.9887028;-45.120503652039325
1739209651.988707;-38.13080360867914
1739209651.988711;-45.120503652039325
1739209651.9887152;-45.120503652039325
1739209651.9887195;-38.13080360867914
1739209651.9887235;-45.120503652039325
1739209651.9887278;-45.120503652039325
1739209651.9887319;-38.13080360867914
1739209651.988736;-45.120503652039325
1739209651.9887402;-33.981070128970906
1739209651.9887443;-38.13080360867914
1739209651.9887486;-45.120503652039325
1739209651.9887526;-26.487275050834715
1739209651.9887567;-29.438486411369333
1739209651.988761;-38.13080360867914
1739209651.988765;-45.120503652039325
1739209651.9887693;-30.49652367304973
1739209651.9887733;-35.57807855764607
1739209651.9887774;-45.120503652039325
1739209651.9887817;-38.13080360867914
1739209651.9887857;-45.120503652039325
1739209651.98879;-45.120503652039325
1739209651.988794;-38.13080360867914
1739209651.9887981;-45.120503652039325
1739209651.9888024;-38.13080360867914
1739209651.9888065;-32.816014438256545
1739209651.9888108;-45.120503652039325
1739209651.9888148;-45.120503652039325
1739209651.988819;-29.438486411369333
1739209651.9888232;-32.816014438256545
1739209651.9888272;-45.120503652039325
1739209651.9888315;-45.120503652039325
1739209651.9888356;-45.120503652039325
1739209651.9888399;-38.13080360867914
1739209651.988844;-38.13080360867914
1739209651.988848;-45.120503652039325
1739209651.9888523;-35.57807855764607
1739209651.9888563;-38.13080360867914
1739209651.9888606;-45.120503652039325
1739209651.9888647;-45.120503652039325
1739209651.9888687;-33.981070128970906
1739209651.988873;-31.141103565318915
1739209651.988877;-38.13080360867914
1739209651.9888813;-38.13080360867914
1739209651.9888854;-38.13080360867914
1739209651.9888895;-38.13080360867914
1739209651.9888937;-45.120503652039325
1739209651.9888978;-38.13080360867914
1739209651.988902;-38.13080360867914
1739209651.9889061;-38.13080360867914
1739209651.9889102;-31.141103565318893
1739209651.9889145;-38.13080360867914
1739209651.9889185;-32.816014438256545
1739209651.9889228;-32.816014438256545
1739209651.988927;-45.120503652039325
1739209651.988931;-45.120503652039325
1739209651.9889352;-35.57807855764607
1739209651.9889393;-38.13080360867914
1739209651.9889436;-45.120503652039325
1739209651.9889476;-45.120503652039325
1739209651.9889517;-38.13080360867914
1739209651.988956;-45.120503652039325
1739209651.98896;-38.13080360867914
1739209651.9889643;-45.120503652039325
1739209651.9889684;-38.13080360867914
1739209651.9889724;-38.13080360867914
1739209651.9889767;-38.13080360867914
1739209651.9889808;-45.120503652039325
1739209651.988985;-32.816014438256545
1739209651.988989;-33.981070128970906
1739209651.9889932;-45.120503652039325
1739209651.9889975;-45.120503652039325
1739209651.9890015;-38.13080360867914
1739209651.9890058;-45.120503652039325
1739209651.9890099;-45.120503652039325
1739209651.989014;-45.120503652039325
1739209651.9890182;-45.120503652039325
1739209651.9890223;-45.120503652039325
1739209651.9890265;-45.120503652039325
1739209651.9890306;-45.120503652039325
1739209651.989035;-38.13080360867914
1739209651.989039;-32.816014438256545
1739209651.989043;-45.120503652039325
1739209651.9890473;-45.120503652039325
1739209651.9890513;-38.13080360867914
1739209651.9890556;-38.13080360867914
1739209651.9890597;-33.981070128970906
1739209651.9890637;-35.57807855764607
1739209651.989068;-45.120503652039325
1739209651.989072;-45.120503652039325
1739209651.9890764;-38.13080360867914
1739209651.9890804;-38.13080360867914
1739209651.9890845;-38.13080360867914
1739209651.9890888;-38.13080360867914
1739209651.9890928;-33.981070128970906
1739209651.989097;-45.120503652039325
1739209651.9891012;-45.120503652039325
1739209651.9891052;-45.120503652039325
1739209651.9891095;-38.13080360867914
1739209651.9891136;-38.13080360867914
1739209651.9891179;-45.120503652039325
1739209651.989122;-38.13080360867914
1739209651.989126;-38.13080360867914
1739209651.9891303;-38.13080360867914
1739209651.9891343;-38.13080360867914
1739209651.9891386;-45.120503652039325
1739209651.9891427;-45.120503652039325
1739209651.9891467;-45.120503652039325
1739209651.989151;-45.120503652039325
1739209651.989155;-45.120503652039325
1739209651.9891593;-33.981070128970906
1739209651.9891634;-38.13080360867914
1739209651.9891675;-45.120503652039325
1739209651.9891717;-38.13080360867914
1739209651.9891758;-33.981070128970906
1739209651.98918;-33.981070128970906
1739209651.9891841;-45.120503652039325
1739209651.9891882;-45.120503652039325
1739209651.9891925;-38.13080360867914
1739209651.9891965;-45.120503652039325
1739209651.9892008;-45.120503652039325
1739209651.989205;-38.13080360867914
1739209651.989209;-38.13080360867914
1739209651.9892132;-45.120503652039325
1739209651.9892173;-45.120503652039325
1739209651.9892216;-38.13080360867914
1739209651.9892256;-38.13080360867914
1739209651.98923;-45.120503652039325
1739209651.989234;-45.120503652039325
1739209651.989238;-45.120503652039325
1739209651.9892423;-45.120503652039325
1739209651.9892464;-38.13080360867914
1739209651.9892507;-45.120503652039325
1739209651.9892547;-38.13080360867914
1739209651.9892588;-31.141103565318915
1739209651.989263;-45.120503652039325
1739209651.989267;-38.13080360867914
1739209651.9892714;-38.13080360867914
1739209651.9892755;-45.120503652039325
1739209651.9892795;-45.120503652039325
1739209651.9892838;-33.981070128970906
1739209651.9892879;-45.120503652039325
1739209651.9892921;-32.81601443825658
1739209651.9892962;-45.120503652039325
1739209651.9893003;-38.13080360867914
1739209651.9893045;-38.13080360867914
1739209651.9893086;-45.120503652039325
1739209651.989313;-38.13080360867914
1739209651.989317;-45.120503652039325
1739209651.989321;-38.13080360867914
1739209651.9893253;-28.992665084841942
1739209651.9893293;-38.13080360867914
1739209651.9893336;-38.13080360867914
1739209651.9893377;-38.13080360867914
1739209651.9893417;-38.13080360867914
1739209651.989346;-45.120503652039325
1739209651.98935;-38.13080360867914
1739209651.9893544;-38.13080360867914
1739209651.9893584;-38.13080360867914
1739209651.9893625;-38.13080360867914
1739209651.9893668;-38.13080360867914
1739209651.9893708;-33.981070128970906
1739209651.989375;-38.13080360867914
1739209651.9893792;-45.120503652039325
1739209651.9893832;-45.120503652039325
1739209651.9893875;-45.120503652039325
1739209651.9893916;-45.120503652039325
1739209651.9893959;-45.120503652039325
1739209651.9894;-35.57807855764607
1739209651.989404;-38.13080360867914
1739209651.9894083;-38.13080360867914
1739209651.9894123;-45.120503652039325
1739209651.9894166;-38.13080360867914
1739209651.9894207;-35.57807855764607
1739209651.989425;-28.58837851428586
1739209651.989429;-38.13080360867914
1739209651.989433;-45.120503652039325
1739209651.9894373;-45.120503652039325
1739209651.9894414;-38.13080360867914
1739209651.9894457;-45.120503652039325
1739209651.9894497;-45.120503652039325
1739209651.9894538;-45.120503652039325
1739209651.989458;-33.981070128970956
1739209651.9894621;-45.120503652039325
1739209651.9894664;-38.13080360867914
1739209651.9894705;-45.120503652039325
1739209651.9894745;-45.120503652039325
1739209651.9894788;-38.13080360867914
1739209651.9894829;-45.120503652039325
1739209651.9894872;-45.120503652039325
1739209651.9894912;-26.487275050834715
1739209651.9894953;-32.816014438256545
1739209651.9894996;-38.13080360867914
1739209651.9895036;-45.120503652039325
1739209651.989508;-33.981070128970906
1739209651.989512;-45.120503652039325
1739209651.989516;-45.120503652039325
1739209651.9895203;-35.57807855764607
1739209651.9895244;-38.13080360867914
1739209651.9895287;-45.120503652039325
1739209651.9895327;-38.13080360867914
1739209651.9895368;-38.13080360867914
1739209651.989541;-45.120503652039325
1739209651.989545;-38.13080360867914
1739209651.9895494;-38.13080360867914
1739209651.9895535;-38.13080360867914
1739209651.9895575;-35.57807855764607
1739209651.9895618;-38.13080360867914
1739209651.9895658;-38.13080360867914
1739209651.9895701;-32.816014438256545
1739209651.9895742;-45.120503652039325
1739209651.9895782;-38.13080360867914
1739209651.9895825;-45.120503652039325
1739209651.9895866;-45.120503652039325
1739209651.989591;-35.57807855764607
1739209651.989595;-35.57807855764607
1739209651.9895992;-45.120503652039325
1739209651.9896033;-45.120503652039325
1739209651.9896073;-35.57807855764607
1739209651.9896116;-38.13080360867914
1739209651.9896157;-45.120503652039325
1739209651.98962;-38.13080360867914
1739209651.989624;-45.120503652039325
1739209651.989628;-45.120503652039325
1739209651.9896324;-45.120503652039325
1739209651.9896364;-38.13080360867914
1739209651.9896407;-38.13080360867914
1739209651.9896448;-33.981070128970906
1739209651.9896488;-35.57807855764607
1739209651.989653;-45.120503652039325
1739209651.9896572;-38.13080360867914
1739209651.9896615;-35.57807855764607
1739209651.9896655;-45.120503652039325
1739209651.9896696;-45.120503652039325
1739209651.9896739;-35.57807855764607
1739209651.989678;-38.13080360867914
1739209651.9896822;-45.120503652039325
1739209651.9896863;-45.120503652039325
1739209651.9896903;-45.120503652039325
1739209651.9896946;-45.120503652039325
1739209651.9896986;-38.13080360867914
1739209651.989703;-45.120503652039325
1739209651.989707;-38.13080360867914
1739209651.989711;-38.13080360867914
1739209651.9897153;-38.13080360867914
1739209651.9897194;-45.120503652039325
1739209651.9897237;-45.120503652039325
1739209651.9897277;-45.120503652039325
1739209651.9897318;-45.120503652039325
1739209651.989736;-45.120503652039325
1739209651.9897401;-38.13080360867914
1739209651.9897444;-35.57807855764607
1739209651.9897485;-45.120503652039325
1739209651.9897525;-45.120503652039325
1739209651.9897568;-45.120503652039325
1739209651.9897609;-45.120503652039325
1739209651.9897652;-45.120503652039325
1739209651.9897692;-45.120503652039325
1739209651.9897733;-35.57807855764607
1739209651.9897776;-32.816014438256545
1739209651.9897816;-45.120503652039325
1739209651.989786;-45.120503652039325
1739209651.98979;-45.120503652039325
1739209651.9897943;-38.13080360867914
1739209651.9897983;-38.13080360867914
1739209651.9898024;-38.13080360867914
1739209651.9898067;-33.981070128970906
1739209651.9898107;-38.13080360867914
1739209651.989815;-33.981070128970906
1739209651.989819;-38.13080360867914
1739209651.989823;-35.57807855764607
1739209651.9898274;-33.981070128970906
1739209651.9898314;-38.13080360867914
1739209651.9898357;-45.120503652039325
1739209651.9898398;-38.13080360867914
1739209651.9898438;-35.57807855764607
1739209651.9898481;-45.120503652039325
1739209651.9898522;-45.120503652039325
1739209651.9898565;-45.120503652039325
1739209651.9898605;-31.141103565318915
1739209651.9898646;-33.981070128970906
1739209651.9898689;-38.13080360867914
1739209651.989873;-38.13080360867914
1739209651.9898772;-45.120503652039325
1739209651.9898813;-45.120503652039325
1739209651.9898853;-38.13080360867914
1739209651.9898896;-35.57807855764607
1739209651.9898937;-33.981070128970906
1739209651.989898;-38.13080360867914
1739209651.989902;-45.120503652039325
1739209651.989906;-45.120503652039325
1739209651.9899104;-45.120503652039325
1739209651.9899144;-38.13080360867914
1739209651.9899187;-45.120503652039325
1739209651.9899228;-38.13080360867914
1739209651.9899268;-38.13080360867914
1739209651.989931;-45.120503652039325
1739209651.9899352;-45.120503652039325
1739209651.9899395;-45.120503652039325
1739209651.9899435;-33.981070128970906
1739209651.9899476;-38.13080360867914
1739209651.9899518;-45.120503652039325
1739209651.989956;-38.13080360867914
1739209651.9899602;-35.57807855764607
1739209651.9899642;-38.13080360867914
1739209651.9899683;-45.120503652039325
1739209651.9899726;-45.120503652039325
1739209651.9899766;-45.120503652039325
1739209651.989981;-45.120503652039325
1739209651.989985;-45.120503652039325
1739209651.9899893;-45.120503652039325
1739209651.9899933;-38.13080360867914
1739209651.9899974;-33.981070128970906
1739209651.9900017;-38.13080360867914
1739209651.9900057;-45.120503652039325
1739209651.99001;-38.13080360867914
1739209651.990014;-38.13080360867914
1739209651.9900181;-45.120503652039325
1739209651.9900224;-38.13080360867914
1739209651.9900265;-45.120503652039325
1739209651.9900308;-32.816014438256545
1739209651.9900348;-45.120503652039325
1739209651.9900389;-38.13080360867914
1739209651.9900432;-45.120503652039325
1739209651.9900472;-38.13080360867914
1739209651.9900515;-38.13080360867914
1739209651.9900556;-38.13080360867914
1739209651.9900596;-35.57807855764607
1739209651.990064;-31.141103565318915
1739209651.990068;-45.120503652039325
1739209651.9900723;-45.120503652039325
1739209651.9900763;-45.120503652039325
1739209651.9900804;-45.120503652039325
1739209651.9900846;-45.120503652039325
1739209651.9900887;-45.120503652039325
1739209651.990093;-38.13080360867914
1739209651.990097;-32.81601443825658
1739209651.990101;-45.120503652039325
1739209651.9901054;-38.13080360867914
1739209651.9901094;-45.120503652039325
1739209651.9901137;-45.120503652039325
1739209651.9901178;-38.13080360867914
1739209651.9901218;-45.120503652039325
1739209651.9901261;-38.13080360867914
1739209651.9901302;-28.992665084841942
1739209651.9901345;-33.981070128970906
1739209651.9901385;-45.120503652039325
1739209651.9901426;-35.57807855764607
1739209651.9901469;-38.13080360867914
1739209651.990151;-45.120503652039325
1739209651.9901552;-38.13080360867914
1739209651.9901593;-38.13080360867914
1739209651.9901633;-38.13080360867914
1739209651.9901676;-45.120503652039325
1739209651.9901717;-45.120503652039325
1739209651.990176;-38.13080360867914
1739209651.99018;-38.13080360867914
1739209651.9901843;-45.120503652039325
1739209651.9901884;-45.120503652039325
1739209651.9901924;-45.120503652039325
1739209651.9901967;-45.120503652039325
1739209651.9902008;-38.13080360867914
1739209651.990205;-38.13080360867914
1739209651.990209;-45.120503652039325
1739209651.9902132;-45.120503652039325
1739209651.9902174;-45.120503652039325
1739209651.9902215;-45.120503652039325
1739209651.9902258;-45.120503652039325
1739209651.9902298;-45.120503652039325
1739209651.990234;-45.120503652039325
1739209651.9902382;-45.120503652039325
1739209651.9902422;-45.120503652039325
1739209651.9902465;-45.120503652039325
1739209651.9902506;-38.13080360867914
1739209651.9902546;-45.120503652039325
1739209651.990259;-38.13080360867914
1739209651.990263;-45.120503652039325
1739209651.9902673;-45.120503652039325
1739209651.9902713;-38.13080360867914
1739209651.9902754;-45.120503652039325
1739209651.9902797;-38.13080360867914
1739209651.9902837;-38.13080360867914
1739209651.990288;-38.13080360867914
1739209651.990292;-38.13080360867914
1739209651.9902961;-29.438486411369333
1739209651.9903004;-32.816014438256545
1739209651.9903045;-45.120503652039325
1739209651.9903088;-45.120503652039325
1739209651.9903128;-35.57807855764607
1739209651.9903169;-38.13080360867914
1739209651.9903212;-45.120503652039325
1739209651.9903252;-35.57807855764607
1739209651.9903295;-45.120503652039325
1739209651.9903336;-45.120503652039325
1739209651.9903376;-33.981070128970906
1739209651.990342;-45.120503652039325
1739209651.990346;-35.57807855764607
1739209651.9903502;-38.13080360867914
1739209651.9903543;-38.13080360867914
1739209651.9903584;-45.120503652039325
1739209651.9903626;-38.13080360867914
1739209651.9903667;-38.13080360867914
1739209651.990371;-38.13080360867914
1739209651.990375;-38.13080360867914
1739209651.9903793;-38.13080360867914
1739209651.9903834;-45.120503652039325
1739209651.9903874;-38.13080360867914
1739209651.9903917;-45.120503652039325
1739209651.9903958;-38.13080360867914
1739209651.9904;-38.13080360867914
1739209651.9904041;-38.13080360867914
1739209651.9904082;-45.120503652039325
1739209651.9904125;-38.13080360867914
1739209651.9904165;-38.13080360867914
1739209651.9904208;-45.120503652039325
1739209651.9904249;-45.120503652039325
1739209651.990429;-45.120503652039325
1739209651.9904332;-38.13080360867914
1739209651.9904373;-38.13080360867914
1739209651.9904416;-45.120503652039325
1739209651.9904456;-45.120503652039325
1739209651.9904497;-45.120503652039325
1739209651.990454;-45.120503652039325
1739209651.990458;-45.120503652039325
1739209651.9904623;-38.13080360867914
1739209651.9904664;-35.57807855764607
1739209651.9904704;-45.120503652039325
1739209651.9904747;-45.120503652039325
1739209651.9904788;-33.981070128970906
1739209651.990483;-38.13080360867914
1739209651.990487;-38.13080360867914
1739209651.9904912;-38.13080360867914
1739209651.9904954;-45.120503652039325
1739209651.9904995;-45.120503652039325
1739209651.9905038;-38.13080360867914
1739209651.9905078;-45.120503652039325
1739209651.990512;-35.57807855764607
1739209651.9905162;-35.57807855764607
1739209651.9905202;-38.13080360867914
1739209651.9905245;-38.13080360867914
1739209651.9905286;-38.13080360867914
1739209651.9905326;-31.141103565318915
1739209651.990537;-38.13080360867914
1739209651.990541;-45.120503652039325
1739209651.9905453;-33.981070128970906
1739209651.9905493;-38.13080360867914
1739209651.9905534;-38.13080360867914
1739209651.9905577;-38.13080360867914
1739209651.9905617;-45.120503652039325
1739209651.990566;-38.13080360867914
1739209651.99057;-45.120503652039325
1739209651.9905744;-45.120503652039325
1739209651.9905784;-33.981070128970906
1739209651.9905825;-32.816014438256545
1739209651.9905868;-45.120503652039325
1739209651.9905908;-45.120503652039325
1739209651.990595;-33.981070128970906
1739209651.9905992;-38.13080360867914
1739209651.9906032;-38.13080360867914
1739209651.9906075;-38.13080360867914
1739209651.9906116;-38.13080360867914
1739209651.9906158;-38.13080360867914
1739209651.99062;-45.120503652039325
1739209651.990624;-45.120503652039325
1739209651.9906282;-45.120503652039325
1739209651.9906323;-33.981070128970906
1739209651.9906366;-33.981070128970906
1739209651.9906406;-38.13080360867914
1739209651.9906447;-38.13080360867914
1739209651.990649;-45.120503652039325
1739209651.990653;-45.120503652039325
1739209651.9906573;-45.120503652039325
1739209651.9906614;-45.120503652039325
1739209651.9906678;-33.981070128970906
1739209651.990674;-38.13080360867914
1739209651.9906805;-45.120503652039325
1739209651.9906867;-38.13080360867914
1739209651.990693;-33.981070128970906
1739209651.9906993;-45.120503652039325
1739209651.9907057;-45.120503652039325
1739209651.990712;-38.13080360867914
1739209651.9907184;-33.981070128970906
1739209651.9907248;-33.981070128970906
1739209651.990731;-38.13080360867914
1739209651.9907374;-45.120503652039325
1739209651.9907436;-45.120503652039325
1739209651.99075;-38.13080360867914
1739209651.9907563;-45.120503652039325
1739209651.9907627;-38.13080360867914
1739209651.9907691;-33.981070128970906
1739209651.9907753;-33.981070128970906
1739209651.9907818;-33.981070128970906
1739209651.990788;-38.13080360867914
1739209651.9907944;-38.13080360867914
1739209651.9908006;-33.981070128970906
1739209651.990807;-45.120503652039325
1739209651.9908133;-38.13080360867914
1739209651.9908197;-38.13080360867914
1739209651.9908261;-38.13080360867914
1739209651.9908323;-38.13080360867914
1739209651.9908388;-45.120503652039325
1739209651.990845;-45.120503652039325
1739209651.9908514;-38.13080360867914
1739209651.9908576;-45.120503652039325
1739209651.990864;-38.13080360867914
1739209651.9908702;-38.13080360867914
1739209651.9908767;-33.981070128970906
1739209651.990883;-45.120503652039325
1739209651.9908893;-35.57807855764607
1739209651.9908957;-45.120503652039325
1739209651.990902;-38.13080360867914
1739209651.9909084;-32.816014438256545
1739209651.9909146;-45.120503652039325
1739209651.990921;-38.13080360867914
1739209651.9909275;-28.992665084841942
1739209651.9909337;-45.120503652039325
1739209651.99094;-45.120503652039325
1739209651.9909463;-45.120503652039325
1739209651.9909527;-45.120503652039325
1739209651.990959;-45.120503652039325
1739209651.9909654;-38.13080360867914
1739209651.9909716;-38.13080360867914
1739209651.990978;-38.13080360867914
1739209651.9909844;-38.13080360867914
1739209651.9909906;-38.13080360867914
1739209651.990997;-45.120503652039325
1739209651.9910033;-38.13080360867914
1739209651.9910097;-35.57807855764607
1739209651.991016;-45.120503652039325
1739209651.9910223;-38.13080360867914
1739209651.9910285;-28.992665084841942
1739209651.991035;-38.13080360867914
1739209651.9910414;-38.13080360867914
1739209651.9910476;-45.120503652039325
1739209651.991054;-45.120503652039325
1739209651.9910603;-38.13080360867914
1739209651.9910667;-45.120503652039325
1739209651.991073;-45.120503652039325
1739209651.9910793;-33.981070128970906
1739209651.9910855;-45.120503652039325
1739209651.991092;-45.120503652039325
1739209651.9910984;-38.13080360867914
1739209651.9911046;-33.981070128970906
1739209651.991111;-45.120503652039325
1739209651.9911172;-45.120503652039325
1739209651.9911237;-45.120503652039325
1739209651.9911299;-38.13080360867914
1739209651.9911363;-38.13080360867914
1739209651.9911427;-45.120503652039325
1739209651.991149;-45.120503652039325
1739209651.9911554;-38.13080360867914
1739209651.9911616;-38.13080360867914
1739209651.991168;-45.120503652039325
1739209651.9911742;-45.120503652039325
1739209651.9911807;-28.992665084841942
1739209651.9911869;-38.13080360867914
1739209651.9911933;-45.120503652039325
1739209651.9911997;-45.120503652039325
1739209651.991206;-38.13080360867914
1739209651.9912124;-45.120503652039325
1739209651.9912186;-38.13080360867914
1739209651.991225;-38.13080360867914
1739209651.9912312;-38.13080360867914
1739209651.9912376;-45.120503652039325
1739209651.9912438;-45.120503652039325
1739209651.9912503;-45.120503652039325
1739209651.9912567;-33.981070128970906
1739209651.991263;-45.120503652039325
1739209651.9912694;-45.120503652039325
1739209651.9912755;-45.120503652039325
1739209651.991282;-38.13080360867914
1739209651.9912882;-32.816014438256545
1739209651.9912946;-38.13080360867914
1739209651.991301;-45.120503652039325
1739209651.9913073;-38.13080360867914
1739209651.9913137;-38.13080360867914
1739209651.99132;-38.13080360867914
1739209651.9913263;-33.981070128970906
1739209651.9913325;-45.120503652039325
1739209651.991339;-45.120503652039325
1739209651.9913452;-38.13080360867914
1739209651.9913516;-45.120503652039325
1739209651.991358;-45.120503652039325
1739209651.9913642;-45.120503652039325
1739209651.9913707;-35.57807855764607
1739209651.9913769;-45.120503652039325
1739209651.9913833;-45.120503652039325
1739209651.9913895;-38.13080360867914
1739209651.991396;-38.13080360867914
1739209651.9914021;-38.13080360867914
1739209651.9914086;-35.57807855764607
1739209651.991415;-38.13080360867914
1739209651.9914212;-33.981070128970906
1739209651.9914277;-35.57807855764607
1739209651.9914339;-35.57807855764607
1739209651.9914403;-32.816014438256545
1739209651.9914465;-38.13080360867914
1739209651.991453;-35.57807855764607
1739209651.9914594;-45.120503652039325
1739209651.9914656;-45.120503652039325
1739209651.991472;-35.57807855764607
1739209651.9914782;-35.57807855764607
1739209651.9914846;-45.120503652039325
1739209651.9914908;-38.13080360867914
1739209651.9914973;-45.120503652039325
1739209651.9915035;-45.120503652039325
1739209651.99151;-45.120503652039325
1739209651.9915164;-38.13080360867914
1739209651.9915226;-38.13080360867914
1739209651.991529;-45.120503652039325
1739209651.9915352;-38.13080360867914
1739209651.9915416;-31.141103565318915
1739209651.9915478;-38.13080360867914
1739209651.9915543;-45.120503652039325
1739209651.9915605;-38.13080360867914
1739209651.991567;-38.13080360867914
1739209651.9915733;-45.120503652039325
1739209651.9915795;-38.13080360867914
1739209651.991586;-45.120503652039325
1739209651.9915922;-45.120503652039325
1739209651.9915986;-45.120503652039325
1739209651.9916048;-38.13080360867914
1739209651.9916112;-45.120503652039325
1739209651.9916174;-45.120503652039325
1739209651.9916239;-45.120503652039325
1739209651.9916303;-45.120503652039325
1739209651.9916365;-45.120503652039325
1739209651.991643;-38.13080360867914
1739209651.9916492;-38.13080360867914
1739209651.9916556;-38.13080360867914
1739209651.9916618;-38.13080360867914
1739209651.9916682;-45.120503652039325
1739209651.9916747;-45.120503652039325
1739209651.9916809;-45.120503652039325
1739209651.9916873;-45.120503652039325
