CAN Message; 0x77:1f0a9f3e5844561a
1739209759.9720376;-27.267205301931607
1739209759.972042;-28.992665084841942
1739209759.9720466;-38.13080360867914
1739209759.9720511;-38.13080360867914
1739209759.9720557;-38.13080360867914
1739209759.9720602;-45.120503652039325
1739209759.972065;-32.816014438256545
1739209759.9720695;-38.13080360867914
1739209759.972074;-45.120503652039325
1739209759.9720786;-45.120503652039325
1739209759.972083;-45.120503652039325
1739209759.9720876;-38.13080360867914
1739209759.9720922;-38.13080360867914
1739209759.9720967;-45.120503652039325
1739209759.9721012;-33.981070128970906
1739209759.9721057;-38.13080360867914
1739209759.9721103;-32.81601443825658
1739209759.9721148;-45.120503652039325
1739209759.9721193;-38.13080360867914
1739209759.972124;-38.13080360867914
1739209759.9721286;-38.13080360867914
1739209759.9721332;-38.13080360867914
1739209759.9721377;-45.120503652039325
1739209759.9721422;-38.13080360867914
1739209759.9721467;-28.992665084841942
1739209759.9721513;-38.13080360867914
1739209759.9721558;-45.120503652039325
1739209759.9721603;-38.13080360867914
1739209759.9721649;-45.120503652039325
1739209759.9721694;-45.120503652039325
1739209759.972174;-45.120503652039325
1739209759.9721785;-38.13080360867914
1739209759.972183;-33.981070128970956
1739209759.9721878;-45.120503652039325
1739209759.9721923;-35.57807855764607
1739209759.9721968;-38.13080360867914
1739209759.9722013;-45.120503652039325
1739209759.9722059;-38.13080360867914
1739209759.9722104;-38.13080360867914
1739209759.972215;-38.13080360867914
1739209759.9722195;-32.816014438256545
1739209759.972224;-38.13080360867914
1739209759.9722285;-33.981070128970906
1739209759.972233;-35.57807855764607
1739209759.9722376;-45.120503652039325
1739209759.972242;-45.120503652039325
1739209759.9722466;-38.13080360867914
1739209759.9722514;-45.120503652039325
1739209759.972256;-45.120503652039325
1739209759.9722605;-45.120503652039325
1739209759.972265;-38.13080360867914
1739209759.9722695;-38.13080360867914
1739209759.972274;-45.120503652039325
1739209759.9722786;-45.120503652039325
1739209759.9722831;-45.120503652039325
1739209759.9722877;-38.13080360867914
1739209759.9722922;-45.120503652039325
1739209759.9722967;-45.120503652039325
1739209759.9723012;-45.120503652039325
1739209759.9723058;-33.981070128970906
1739209759.9723105;-45.120503652039325
1739209759.972315;-38.13080360867914
1739209759.9723196;-45.120503652039325
1739209759.9723241;-45.120503652039325
1739209759.9723287;-38.13080360867914
1739209759.9723332;-45.120503652039325
1739209759.9723377;-38.13080360867914
1739209759.9723423;-38.13080360867914
1739209759.9723468;-35.57807855764607
1739209759.9723513;-38.13080360867914
1739209759.9723558;-35.57807855764607
1739209759.9723604;-32.816014438256545
1739209759.972365;-45.120503652039325
1739209759.9723694;-45.120503652039325
1739209759.9723742;-45.120503652039325
1739209759.9723787;-45.120503652039325
1739209759.9723833;-45.120503652039325
1739209759.9723878;-38.13080360867914
1739209759.9723923;-38.13080360867914
1739209759.9723969;-38.13080360867914
1739209759.9724014;-35.57807855764607
1739209759.972406;-38.13080360867914
1739209759.9724104;-45.120503652039325
1739209759.972415;-33.981070128970906
1739209759.9724195;-45.120503652039325
1739209759.972424;-45.120503652039325
1739209759.9724286;-38.13080360867914
1739209759.972433;-38.13080360867914
1739209759.9724379;-45.120503652039325
1739209759.9724424;-45.120503652039325
1739209759.972447;-32.816014438256545
1739209759.9724514;-35.57807855764607
1739209759.972456;-38.13080360867914
1739209759.9724605;-38.13080360867914
1739209759.972465;-45.120503652039325
1739209759.9724696;-45.120503652039325
1739209759.972474;-45.120503652039325
1739209759.9724786;-45.120503652039325
1739209759.9724832;-33.981070128970906
1739209759.9724877;-45.120503652039325
1739209759.9724922;-45.120503652039325
1739209759.972497;-45.120503652039325
1739209759.9725015;-38.13080360867914
1739209759.972506;-35.57807855764607
1739209759.9725106;-45.120503652039325
1739209759.972515;-38.13080360867914
1739209759.9725196;-38.13080360867914
1739209759.9725242;-38.13080360867914
1739209759.9725287;-38.13080360867914
1739209759.9725332;-35.57807855764607
1739209759.9725378;-45.120503652039325
1739209759.9725423;-38.13080360867914
1739209759.9725468;-45.120503652039325
1739209759.9725513;-33.981070128970906
1739209759.9725559;-38.13080360867914
1739209759.9725606;-38.13080360867914
1739209759.9725652;-38.13080360867914
1739209759.9725697;-38.13080360867914
1739209759.9725742;-38.13080360867914
1739209759.9725788;-38.13080360867914
1739209759.9725833;-35.57807855764607
1739209759.9725878;-38.13080360867914
1739209759.9725924;-45.120503652039325
1739209759.972597;-45.120503652039325
1739209759.9726014;-38.13080360867914
1739209759.972606;-35.57807855764607
1739209759.9726105;-38.13080360867914
1739209759.972615;-38.13080360867914
1739209759.9726195;-38.13080360867914
1739209759.9726243;-38.13080360867914
1739209759.9726288;-38.13080360867914
1739209759.9726334;-45.120503652039325
1739209759.972638;-38.13080360867914
1739209759.9726424;-45.120503652039325
1739209759.972647;-38.13080360867914
1739209759.9726515;-38.13080360867914
1739209759.972656;-38.13080360867914
1739209759.9726605;-38.13080360867914
1739209759.972665;-45.120503652039325
1739209759.9726696;-38.13080360867914
1739209759.9726741;-38.13080360867914
1739209759.9726787;-45.120503652039325
1739209759.9726834;-38.13080360867914
1739209759.972688;-38.13080360867914
1739209759.9726925;-38.13080360867914
1739209759.972697;-38.13080360867914
1739209759.9727015;-38.13080360867914
1739209759.972706;-33.981070128970906
1739209759.9727106;-38.13080360867914
1739209759.9727151;-45.120503652039325
1739209759.9727197;-45.120503652039325
1739209759.9727242;-45.120503652039325
1739209759.9727287;-45.120503652039325
1739209759.9727333;-38.13080360867914
1739209759.9727378;-33.981070128970906
1739209759.9727423;-38.13080360867914
1739209759.972747;-38.13080360867914
1739209759.9727516;-45.120503652039325
1739209759.9727561;-38.13080360867914
1739209759.9727607;-35.57807855764607
1739209759.9727652;-38.13080360867914
1739209759.9727697;-30.49652367304973
1739209759.9727743;-28.992665084841942
1739209759.9727788;-33.981070128970906
1739209759.9727833;-45.120503652039325
1739209759.9727879;-33.981070128970906
1739209759.9727924;-38.13080360867914
1739209759.972797;-38.13080360867914
1739209759.9728014;-45.120503652039325
1739209759.972806;-45.120503652039325
1739209759.9728107;-38.13080360867914
1739209759.9728153;-38.13080360867914
1739209759.9728198;-38.13080360867914
1739209759.9728243;-38.13080360867914
1739209759.9728289;-38.13080360867914
1739209759.9728334;-38.13080360867914
1739209759.972838;-45.120503652039325
1739209759.9728425;-38.13080360867914
1739209759.972847;-31.141103565318915
1739209759.9728515;-38.13080360867914
1739209759.972856;-38.13080360867914
1739209759.9728606;-38.13080360867914
1739209759.972865;-38.13080360867914
1739209759.9728699;-38.13080360867914
1739209759.9728744;-45.120503652039325
1739209759.972879;-38.13080360867914
1739209759.9728835;-45.120503652039325
1739209759.972888;-38.13080360867914
1739209759.9728925;-45.120503652039325
1739209759.972897;-45.120503652039325
1739209759.9729016;-45.120503652039325
1739209759.972906;-38.13080360867914
1739209759.9729106;-45.120503652039325
1739209759.9729152;-45.120503652039325
1739209759.9729197;-45.120503652039325
1739209759.9729242;-45.120503652039325
1739209759.9729288;-45.120503652039325
1739209759.9729335;-45.120503652039325
1739209759.972938;-45.120503652039325
1739209759.9729426;-45.120503652039325
1739209759.9729471;-38.13080360867914
1739209759.9729517;-35.57807855764607
1739209759.9729562;-30.49652367304973
1739209759.9729607;-38.13080360867914
1739209759.9729652;-35.57807855764607
1739209759.9729698;-30.49652367304973
1739209759.9729743;-38.13080360867914
1739209759.9729788;-45.120503652039325
1739209759.9729834;-45.120503652039325
1739209759.972988;-45.120503652039325
1739209759.9729924;-33.981070128970956
1739209759.9729972;-45.120503652039325
1739209759.9730017;-33.981070128970906
1739209759.9730062;-38.13080360867914
1739209759.9730108;-45.120503652039325
1739209759.9730153;-45.120503652039325
1739209759.9730198;-38.13080360867914
1739209759.9730244;-38.13080360867914
1739209759.973029;-26.991370085610722
1739209759.9730334;-38.13080360867914
1739209759.973038;-45.120503652039325
1739209759.9730425;-45.120503652039325
1739209759.973047;-38.13080360867914
1739209759.9730515;-45.120503652039325
1739209759.9730563;-35.57807855764607
1739209759.9730608;-32.816014438256545
1739209759.9730654;-31.141103565318943
1739209759.97307;-45.120503652039325
1739209759.9730744;-45.120503652039325
1739209759.973079;-38.13080360867914
1739209759.9730835;-38.13080360867914
1739209759.973088;-38.13080360867914
1739209759.9730926;-45.120503652039325
1739209759.973097;-45.120503652039325
1739209759.9731016;-28.58837851428586
1739209759.9731061;-38.13080360867914
1739209759.9731107;-45.120503652039325
1739209759.9731152;-45.120503652039325
1739209759.97312;-38.13080360867914
1739209759.9731245;-45.120503652039325
1739209759.973129;-45.120503652039325
1739209759.9731336;-35.57807855764607
1739209759.973138;-45.120503652039325
1739209759.9731426;-45.120503652039325
1739209759.9731472;-38.13080360867914
1739209759.9731517;-45.120503652039325
1739209759.9731562;-45.120503652039325
1739209759.9731607;-35.57807855764607
1739209759.9731653;-38.13080360867914
1739209759.9731698;-45.120503652039325
1739209759.9731743;-32.816014438256545
1739209759.9731789;-32.816014438256545
1739209759.9731836;-45.120503652039325
1739209759.9731882;-38.13080360867914
1739209759.9731927;-38.13080360867914
1739209759.9731972;-45.120503652039325
1739209759.9732018;-45.120503652039325
1739209759.9732063;-45.120503652039325
1739209759.9732108;-38.13080360867914
1739209759.9732153;-35.57807855764607
1739209759.9732199;-45.120503652039325
1739209759.9732244;-45.120503652039325
1739209759.973229;-35.57807855764607
1739209759.9732335;-35.57807855764607
1739209759.973238;-45.120503652039325
1739209759.9732428;-38.13080360867914
1739209759.9732473;-45.120503652039325
1739209759.9732518;-45.120503652039325
1739209759.9732563;-45.120503652039325
1739209759.9732609;-45.120503652039325
1739209759.9732654;-45.120503652039325
1739209759.97327;-38.13080360867914
1739209759.9732745;-45.120503652039325
1739209759.973279;-45.120503652039325
1739209759.9732835;-31.141103565318893
1739209759.973288;-32.816014438256545
1739209759.9732926;-45.120503652039325
1739209759.973297;-45.120503652039325
1739209759.9733016;-32.816014438256545
1739209759.9733064;-32.816014438256545
1739209759.973311;-45.120503652039325
1739209759.9733155;-38.13080360867914
1739209759.97332;-38.13080360867914
1739209759.9733245;-45.120503652039325
1739209759.973329;-38.13080360867914
1739209759.9733336;-45.120503652039325
1739209759.9733381;-45.120503652039325
1739209759.9733427;-38.13080360867914
1739209759.9733472;-38.13080360867914
1739209759.9733517;-45.120503652039325
1739209759.9733562;-35.57807855764607
1739209759.9733608;-33.981070128970906
1739209759.9733655;-45.120503652039325
1739209759.97337;-38.13080360867914
1739209759.9733746;-38.13080360867914
1739209759.9733791;-45.120503652039325
1739209759.9733837;-45.120503652039325
1739209759.9733882;-45.120503652039325
1739209759.9733927;-45.120503652039325
1739209759.9733973;-45.120503652039325
1739209759.9734018;-45.120503652039325
1739209759.9734063;-45.120503652039325
1739209759.9734108;-38.13080360867914
1739209759.9734154;-33.981070128970906
1739209759.97342;-45.120503652039325
1739209759.9734244;-45.120503652039325
1739209759.9734292;-45.120503652039325
1739209759.9734337;-38.13080360867914
1739209759.9734383;-38.13080360867914
1739209759.9734428;-38.13080360867914
1739209759.9734473;-33.981070128970906
1739209759.9734519;-38.13080360867914
1739209759.9734564;-38.13080360867914
1739209759.973461;-45.120503652039325
1739209759.9734654;-38.13080360867914
1739209759.97347;-33.981070128970906
1739209759.9734745;-31.141103565318915
1739209759.973479;-33.981070128970906
1739209759.9734836;-45.120503652039325
1739209759.973488;-38.13080360867914
1739209759.9734929;-45.120503652039325
1739209759.9734974;-38.13080360867914
1739209759.973502;-33.981070128970906
1739209759.9735065;-38.13080360867914
1739209759.973511;-33.981070128970906
1739209759.9735155;-38.13080360867914
1739209759.97352;-38.13080360867914
1739209759.9735246;-33.981070128970906
1739209759.973529;-38.13080360867914
1739209759.9735336;-38.13080360867914
1739209759.9735382;-38.13080360867914
1739209759.9735427;-35.57807855764607
1739209759.9735472;-45.120503652039325
1739209759.973552;-45.120503652039325
1739209759.9735565;-45.120503652039325
1739209759.973561;-45.120503652039325
1739209759.9735656;-45.120503652039325
1739209759.97357;-45.120503652039325
1739209759.9735746;-45.120503652039325
1739209759.9735792;-33.981070128970906
1739209759.9735837;-33.981070128970906
1739209759.9735882;-45.120503652039325
1739209759.9735928;-45.120503652039325
1739209759.9735973;-45.120503652039325
1739209759.9736018;-38.13080360867914
1739209759.9736063;-38.13080360867914
1739209759.9736109;-45.120503652039325
1739209759.9736156;-31.141103565318915
1739209759.9736202;-32.816014438256545
1739209759.9736247;-38.13080360867914
1739209759.9736292;-45.120503652039325
1739209759.9736338;-45.120503652039325
1739209759.9736383;-38.13080360867914
1739209759.9736428;-35.57807855764607
1739209759.9736474;-38.13080360867914
1739209759.973652;-31.141103565318915
1739209759.9736564;-28.992665084841942
1739209759.973661;-35.57807855764607
1739209759.9736655;-45.120503652039325
1739209759.97367;-45.120503652039325
1739209759.9736745;-38.13080360867914
1739209759.9736793;-38.13080360867914
1739209759.9736838;-38.13080360867914
1739209759.9736884;-38.13080360867914
1739209759.973693;-35.57807855764607
1739209759.9736974;-38.13080360867914
1739209759.973702;-45.120503652039325
1739209759.9737065;-45.120503652039325
1739209759.973711;-38.13080360867914
1739209759.9737155;-38.13080360867914
1739209759.97372;-38.13080360867914
1739209759.9737246;-33.981070128970906
1739209759.9737291;-31.141103565318915
1739209759.9737337;-45.120503652039325
1739209759.9737384;-45.120503652039325
1739209759.973743;-45.120503652039325
1739209759.9737475;-33.981070128970906
1739209759.973752;-33.981070128970906
1739209759.9737566;-45.120503652039325
1739209759.973761;-45.120503652039325
1739209759.9737656;-38.13080360867914
1739209759.9737701;-35.57807855764607
1739209759.9737747;-45.120503652039325
1739209759.9737792;-38.13080360867914
1739209759.9737837;-45.120503652039325
1739209759.9737883;-45.120503652039325
1739209759.9737928;-45.120503652039325
1739209759.9737973;-45.120503652039325
1739209759.973802;-38.13080360867914
1739209759.9738066;-38.13080360867914
1739209759.9738111;-45.120503652039325
1739209759.9738157;-45.120503652039325
1739209759.9738202;-38.13080360867914
1739209759.9738247;-45.120503652039325
1739209759.9738293;-45.120503652039325
1739209759.9738338;-38.13080360867914
1739209759.9738383;-28.58837851428586
1739209759.9738429;-35.57807855764607
1739209759.9738474;-45.120503652039325
1739209759.973852;-45.120503652039325
1739209759.9738564;-35.57807855764607
1739209759.973861;-45.120503652039325
1739209759.9738657;-38.13080360867914
1739209759.9738703;-45.120503652039325
1739209759.9738748;-33.981070128970956
1739209759.9738793;-33.981070128970906
1739209759.9738839;-45.120503652039325
1739209759.9738884;-45.120503652039325
1739209759.973893;-45.120503652039325
1739209759.9738975;-45.120503652039325
1739209759.973902;-45.120503652039325
1739209759.9739065;-45.120503652039325
1739209759.973911;-28.58837851428586
1739209759.9739156;-35.57807855764607
1739209759.97392;-45.120503652039325
1739209759.9739249;-38.13080360867914
1739209759.9739294;-38.13080360867914
1739209759.973934;-45.120503652039325
1739209759.9739385;-45.120503652039325
1739209759.973943;-45.120503652039325
1739209759.9739475;-45.120503652039325
1739209759.973952;-38.13080360867914
1739209759.9739566;-38.13080360867914
1739209759.973961;-45.120503652039325
1739209759.9739656;-38.13080360867914
1739209759.9739702;-38.13080360867914
1739209759.9739747;-45.120503652039325
1739209759.9739792;-45.120503652039325
1739209759.9739838;-45.120503652039325
1739209759.9739885;-38.13080360867914
1739209759.973993;-45.120503652039325
1739209759.9739976;-45.120503652039325
1739209759.9740021;-45.120503652039325
1739209759.9740067;-33.981070128970906
1739209759.9740112;-45.120503652039325
1739209759.9740157;-45.120503652039325
1739209759.9740202;-32.816014438256545
1739209759.9740248;-45.120503652039325
1739209759.9740293;-45.120503652039325
1739209759.9740338;-38.13080360867914
1739209759.9740384;-45.120503652039325
1739209759.974043;-45.120503652039325
1739209759.9740474;-38.13080360867914
1739209759.9740522;-38.13080360867914
1739209759.9740567;-45.120503652039325
1739209759.9740613;-45.120503652039325
1739209759.9740658;-38.13080360867914
1739209759.9740703;-45.120503652039325
1739209759.9740748;-45.120503652039325
1739209759.9740794;-38.13080360867914
1739209759.9894917;-45.120503652039325
1739209759.9894974;-38.13080360867914
1739209759.9895034;-33.981070128970906
1739209759.989509;-45.120503652039325
1739209759.989515;-45.120503652039325
1739209759.9895208;-38.13080360867914
1739209759.9895267;-45.120503652039325
1739209759.9895327;-45.120503652039325
1739209759.9895384;-33.981070128970906
1739209759.9895444;-33.981070128970906
1739209759.98955;-38.13080360867914
1739209759.989556;-45.120503652039325
1739209759.9895618;-45.120503652039325
1739209759.9895678;-45.120503652039325
1739209759.9895737;-45.120503652039325
1739209759.9895794;-45.120503652039325
1739209759.9895854;-38.13080360867914
1739209759.9895911;-38.13080360867914
1739209759.989597;-45.120503652039325
1739209759.9896028;-45.120503652039325
1739209759.9896088;-35.57807855764607
1739209759.9896147;-35.57807855764607
1739209759.9896204;-31.141103565318915
1739209759.9896264;-38.13080360867914
1739209759.9896321;-38.13080360867914
1739209759.989638;-38.13080360867914
1739209759.9896438;-45.120503652039325
1739209759.9896498;-45.120503652039325
1739209759.9896555;-38.13080360867914
1739209759.9896615;-45.120503652039325
1739209759.9896674;-33.981070128970956
1739209759.9896731;-45.120503652039325
1739209759.989679;-32.816014438256545
1739209759.9896848;-38.13080360867914
1739209759.9896908;-45.120503652039325
1739209759.9896965;-45.120503652039325
1739209759.9897025;-35.57807855764607
1739209759.9897084;-38.13080360867914
1739209759.9897141;-32.816014438256545
1739209759.98972;-38.13080360867914
1739209759.9897258;-38.13080360867914
1739209759.9897318;-38.13080360867914
1739209759.9897375;-45.120503652039325
1739209759.9897435;-45.120503652039325
1739209759.9897494;-38.13080360867914
1739209759.9897552;-38.13080360867914
1739209759.989761;-45.120503652039325
1739209759.9897668;-45.120503652039325
1739209759.9897728;-32.816014438256545
1739209759.9897785;-38.13080360867914
1739209759.9897845;-38.13080360867914
1739209759.9897904;-38.13080360867914
1739209759.9897962;-38.13080360867914
1739209759.9898021;-38.13080360867914
1739209759.9898078;-45.120503652039325
1739209759.9898138;-35.57807855764607
1739209759.9898195;-38.13080360867914
1739209759.9898255;-45.120503652039325
1739209759.9898314;-38.13080360867914
1739209759.9898372;-45.120503652039325
1739209759.9898431;-45.120503652039325
1739209759.9898489;-45.120503652039325
1739209759.9898548;-33.981070128970906
1739209759.9898605;-45.120503652039325
1739209759.9898665;-45.120503652039325
1739209759.9898725;-45.120503652039325
1739209759.9898782;-33.981070128970906
1739209759.9898841;-32.816014438256545
1739209759.9898899;-45.120503652039325
1739209759.9898958;-38.13080360867914
1739209759.9899015;-38.13080360867914
1739209759.9899075;-45.120503652039325
1739209759.9899132;-38.13080360867914
1739209759.9899192;-45.120503652039325
1739209759.9899251;-45.120503652039325
1739209759.9899309;-38.13080360867914
1739209759.9899368;-38.13080360867914
1739209759.9899426;-45.120503652039325
1739209759.9899485;-29.438486411369333
1739209759.9899542;-29.438486411369333
1739209759.9899602;-38.13080360867914
1739209759.9899662;-38.13080360867914
1739209759.9899719;-32.816014438256545
1739209759.9899778;-38.13080360867914
1739209759.9899836;-45.120503652039325
1739209759.9899895;-38.13080360867914
1739209759.9899952;-45.120503652039325
1739209759.9900012;-45.120503652039325
1739209759.9900072;-38.13080360867914
1739209759.990013;-45.120503652039325
1739209759.9900188;-45.120503652039325
1739209759.9900246;-38.13080360867914
1739209759.9900305;-45.120503652039325
1739209759.9900362;-45.120503652039325
1739209759.9900422;-35.57807855764607
1739209759.9900482;-33.981070128970906
1739209759.990054;-45.120503652039325
1739209759.9900599;-45.120503652039325
1739209759.9900656;-45.120503652039325
1739209759.9900715;-38.13080360867914
1739209759.9900773;-38.13080360867914
1739209759.9900832;-45.120503652039325
1739209759.9900892;-38.13080360867914
1739209759.990095;-35.57807855764607
1739209759.9901009;-45.120503652039325
1739209759.9901066;-38.13080360867914
1739209759.9901125;-38.13080360867914
1739209759.9901183;-32.816014438256545
1739209759.9901242;-45.120503652039325
1739209759.9901302;-38.13080360867914
1739209759.990136;-38.13080360867914
1739209759.9901419;-45.120503652039325
1739209759.9901476;-35.57807855764607
1739209759.9901536;-35.57807855764607
1739209759.9901593;-45.120503652039325
1739209759.9901652;-45.120503652039325
1739209759.990171;-38.13080360867914
1739209759.990177;-45.120503652039325
1739209759.9901829;-35.57807855764607
1739209759.9901886;-31.141103565318893
1739209759.9901946;-38.13080360867914
1739209759.9902003;-45.120503652039325
1739209759.9902062;-38.13080360867914
1739209759.990212;-33.981070128970906
1739209759.990218;-38.13080360867914
1739209759.990224;-45.120503652039325
1739209759.9902296;-45.120503652039325
1739209759.9902356;-45.120503652039325
1739209759.9902413;-35.57807855764607
1739209759.9902472;-38.13080360867914
1739209759.990253;-38.13080360867914
1739209759.990259;-38.13080360867914
1739209759.990265;-38.13080360867914
1739209759.9902706;-38.13080360867914
1739209759.9902766;-38.13080360867914
1739209759.9902823;-38.13080360867914
1739209759.9902883;-38.13080360867914
1739209759.990294;-45.120503652039325
1739209759.9903;-45.120503652039325
1739209759.990306;-45.120503652039325
1739209759.9903116;-38.13080360867914
1739209759.9903176;-38.13080360867914
1739209759.9903233;-45.120503652039325
1739209759.9903293;-38.13080360867914
1739209759.990335;-45.120503652039325
1739209759.990341;-45.120503652039325
1739209759.990347;-45.120503652039325
1739209759.9903526;-32.816014438256545
1739209759.9903586;-38.13080360867914
1739209759.9903643;-38.13080360867914
1739209759.9903703;-45.120503652039325
1739209759.990376;-38.13080360867914
1739209759.990382;-33.981070128970906
1739209759.990388;-38.13080360867914
1739209759.9903936;-45.120503652039325
1739209759.9903996;-45.120503652039325
1739209759.9904053;-35.57807855764607
1739209759.9904113;-38.13080360867914
1739209759.990417;-38.13080360867914
1739209759.990423;-38.13080360867914
1739209759.990429;-38.13080360867914
1739209759.9904346;-38.13080360867914
1739209759.9904406;-38.13080360867914
1739209759.9904463;-38.13080360867914
1739209759.9904523;-33.981070128970906
1739209759.990458;-35.57807855764607
1739209759.990464;-45.120503652039325
1739209759.9904697;-45.120503652039325
1739209759.9904757;-38.13080360867914
1739209759.9904816;-33.981070128970906
1739209759.9904873;-45.120503652039325
1739209759.9904933;-38.13080360867914
1739209759.990499;-38.13080360867914
1739209759.990505;-38.13080360867914
1739209759.9905107;-45.120503652039325
1739209759.9905167;-38.13080360867914
1739209759.9905226;-33.981070128970906
1739209759.9905283;-38.13080360867914
1739209759.9905343;-45.120503652039325
1739209759.99054;-38.13080360867914
1739209759.990546;-38.13080360867914
1739209759.9905517;-45.120503652039325
1739209759.9905577;-45.120503652039325
1739209759.9905636;-33.981070128970906
1739209759.9905694;-31.141103565318915
1739209759.9905753;-45.120503652039325
1739209759.990581;-45.120503652039325
1739209759.990587;-45.120503652039325
1739209759.9905927;-38.13080360867914
1739209759.9905987;-45.120503652039325
1739209759.9906046;-45.120503652039325
1739209759.9906104;-38.13080360867914
1739209759.9906163;-35.57807855764607
1739209759.990622;-45.120503652039325
1739209759.990628;-45.120503652039325
1739209759.9906337;-38.13080360867914
1739209759.9906397;-38.13080360867914
1739209759.9906456;-45.120503652039325
1739209759.9906514;-38.13080360867914
1739209759.9906573;-38.13080360867914
1739209759.990663;-45.120503652039325
1739209759.990669;-45.120503652039325
1739209759.9906747;-35.57807855764607
1739209759.9906807;-35.57807855764607
1739209759.9906867;-45.120503652039325
1739209759.9906924;-38.13080360867914
1739209759.9906983;-38.13080360867914
1739209759.990704;-35.57807855764607
1739209759.99071;-38.13080360867914
1739209759.9907157;-45.120503652039325
1739209759.9907217;-38.13080360867914
1739209759.9907274;-38.13080360867914
1739209759.9907334;-45.120503652039325
1739209759.9907393;-45.120503652039325
1739209759.990745;-38.13080360867914
1739209759.990751;-38.13080360867914
1739209759.9907568;-45.120503652039325
1739209759.9907627;-45.120503652039325
1739209759.9907684;-45.120503652039325
1739209759.9907744;-45.120503652039325
1739209759.9907804;-45.120503652039325
1739209759.990786;-38.13080360867914
1739209759.990792;-38.13080360867914
1739209759.9907978;-45.120503652039325
1739209759.9908037;-28.58837851428586
1739209759.9908094;-38.13080360867914
1739209759.9908154;-45.120503652039325
1739209759.9908214;-45.120503652039325
1739209759.990827;-33.981070128970906
1739209759.990833;-33.981070128970906
1739209759.9908388;-45.120503652039325
1739209759.9908447;-45.120503652039325
1739209759.9908504;-45.120503652039325
1739209759.9908564;-38.13080360867914
1739209759.9908624;-45.120503652039325
1739209759.990868;-45.120503652039325
1739209759.990874;-38.13080360867914
1739209759.9908798;-38.13080360867914
1739209759.9908857;-45.120503652039325
1739209759.9908915;-45.120503652039325
1739209759.9908974;-27.8777449560314
1739209759.9909034;-32.816014438256545
1739209759.990909;-45.120503652039325
1739209759.990915;-45.120503652039325
1739209759.9909208;-33.981070128970906
1739209759.9909267;-38.13080360867914
1739209759.9909325;-38.13080360867914
1739209759.9909384;-45.120503652039325
1739209759.9909444;-45.120503652039325
1739209759.99095;-45.120503652039325
1739209759.990956;-45.120503652039325
1739209759.9909618;-45.120503652039325
1739209759.9909678;-32.816014438256545
1739209759.9909735;-35.57807855764607
1739209759.9909794;-45.120503652039325
1739209759.9909854;-38.13080360867914
1739209759.990991;-45.120503652039325
1739209759.990997;-38.13080360867914
1739209759.9910028;-45.120503652039325
1739209759.9910088;-45.120503652039325
1739209759.9910145;-38.13080360867914
1739209759.9910204;-26.991370085610722
1739209759.9910262;-45.120503652039325
1739209759.9910321;-45.120503652039325
1739209759.991038;-30.49652367304973
1739209759.9910438;-32.816014438256545
1739209759.9910498;-45.120503652039325
1739209759.9910555;-45.120503652039325
1739209759.9910614;-33.981070128970906
1739209759.9910672;-45.120503652039325
1739209759.9910731;-45.120503652039325
1739209759.991079;-38.13080360867914
1739209759.9910848;-45.120503652039325
1739209759.9910908;-38.13080360867914
1739209759.9910965;-45.120503652039325
1739209759.9911025;-45.120503652039325
1739209759.9911082;-45.120503652039325
1739209759.9911141;-33.981070128970906
1739209759.99112;-45.120503652039325
1739209759.9911258;-45.120503652039325
1739209759.9911318;-33.981070128970906
1739209759.9911375;-33.981070128970906
1739209759.9911435;-38.13080360867914
1739209759.9911492;-45.120503652039325
1739209759.9911551;-45.120503652039325
1739209759.991161;-38.13080360867914
1739209759.9911668;-45.120503652039325
1739209759.9911728;-45.120503652039325
1739209759.9911785;-35.57807855764607
1739209759.9911845;-38.13080360867914
1739209759.9911902;-33.981070128970906
1739209759.9911962;-38.13080360867914
1739209759.991202;-38.13080360867914
1739209759.9912078;-38.13080360867914
1739209759.9912138;-45.120503652039325
1739209759.9912195;-45.120503652039325
1739209759.9912255;-38.13080360867914
1739209759.9912312;-33.981070128970906
1739209759.9912372;-38.13080360867914
1739209759.9912431;-35.57807855764607
1739209759.9912488;-45.120503652039325
1739209759.9912548;-45.120503652039325
1739209759.9912605;-38.13080360867914
1739209759.9912665;-45.120503652039325
1739209759.9912722;-45.120503652039325
1739209759.9912782;-45.120503652039325
1739209759.991284;-38.13080360867914
1739209759.9912899;-38.13080360867914
1739209759.9912958;-45.120503652039325
1739209759.9913015;-45.120503652039325
1739209759.9913075;-45.120503652039325
1739209759.9913132;-38.13080360867914
1739209759.9913192;-45.120503652039325
1739209759.991325;-38.13080360867914
1739209759.9913309;-38.13080360867914
1739209759.9913368;-45.120503652039325
1739209759.9913425;-45.120503652039325
1739209759.9913485;-38.13080360867914
1739209759.9913542;-45.120503652039325
1739209759.9913602;-45.120503652039325
1739209759.991366;-38.13080360867914
1739209759.9913719;-38.13080360867914
1739209759.9913778;-38.13080360867914
1739209759.9913836;-38.13080360867914
1739209759.9913895;-45.120503652039325
1739209759.9913952;-45.120503652039325
1739209759.9914012;-45.120503652039325
1739209759.991407;-45.120503652039325
1739209759.9914129;-38.13080360867914
1739209759.9914188;-33.981070128970906
1739209759.9914246;-38.13080360867914
1739209759.9914305;-38.13080360867914
1739209759.9914362;-38.13080360867914
1739209759.9914422;-38.13080360867914
1739209759.991448;-45.120503652039325
1739209759.991454;-45.120503652039325
