CAN Message; 0x1d3:0000cdd7a94b1e66
1739209803.2570343;-45.120503652039325
1739209803.2570364;-45.120503652039325
1739209803.2570386;-31.141103565318893
1739209803.2570407;-32.816014438256545
1739209803.257043;-45.120503652039325
1739209803.257045;-38.13080360867914
1739209803.257047;-38.13080360867914
1739209803.257049;-35.57807855764607
1739209803.2570512;-45.120503652039325
1739209803.2570534;-38.13080360867914
1739209803.2570555;-45.120503652039325
1739209803.2570577;-45.120503652039325
1739209803.2570596;-35.57807855764607
1739209803.2570617;-38.13080360867914
1739209803.2570639;-45.120503652039325
1739209803.257066;-45.120503652039325
1739209803.2570682;-32.816014438256545
1739209803.2570703;-33.981070128970906
1739209803.2570722;-45.120503652039325
1739209803.2570744;-38.13080360867914
1739209803.2570765;-33.981070128970906
1739209803.2570786;-38.13080360867914
1739209803.2570808;-35.57807855764607
1739209803.2570827;-33.981070128970906
1739209803.2570848;-33.981070128970906
1739209803.257087;-38.13080360867914
1739209803.2570891;-45.120503652039325
1739209803.2570913;-38.13080360867914
1739209803.2570934;-38.13080360867914
1739209803.2570953;-38.13080360867914
1739209803.2570975;-45.120503652039325
1739209803.2570996;-38.13080360867914
1739209803.2571018;-38.13080360867914
1739209803.257104;-38.13080360867914
1739209803.257106;-38.13080360867914
1739209803.257108;-38.13080360867914
1739209803.25711;-45.120503652039325
1739209803.2571123;-45.120503652039325
1739209803.2571144;-45.120503652039325
1739209803.2571166;-38.13080360867914
1739209803.2571185;-38.13080360867914
1739209803.2571206;-45.120503652039325
1739209803.2571228;-32.816014438256545
1739209803.257125;-28.58837851428586
1739209803.257127;-45.120503652039325
1739209803.2571292;-38.13080360867914
1739209803.257131;-35.57807855764607
1739209803.2571332;-32.816014438256545
1739209803.2571354;-38.13080360867914
1739209803.2571375;-32.816014438256545
1739209803.2571397;-38.13080360867914
1739209803.2571418;-38.13080360867914
1739209803.2571437;-45.120503652039325
1739209803.257146;-38.13080360867914
1739209803.257148;-38.13080360867914
1739209803.2571502;-38.13080360867914
1739209803.2571523;-38.13080360867914
1739209803.2571542;-45.120503652039325
1739209803.2571564;-38.13080360867914
1739209803.2571585;-31.141103565318915
1739209803.2571607;-38.13080360867914
1739209803.2571628;-33.981070128970906
1739209803.257165;-45.120503652039325
1739209803.2571669;-33.981070128970906
1739209803.257169;-38.13080360867914
1739209803.2571712;-45.120503652039325
1739209803.2571733;-45.120503652039325
1739209803.2571754;-38.13080360867914
1739209803.2571776;-45.120503652039325
1739209803.2571795;-38.13080360867914
1739209803.2571816;-38.13080360867914
1739209803.2571838;-38.13080360867914
1739209803.257186;-45.120503652039325
1739209803.257188;-45.120503652039325
1739209803.25719;-38.13080360867914
1739209803.2571921;-38.13080360867914
1739209803.2571943;-45.120503652039325
1739209803.2571964;-45.120503652039325
1739209803.2571986;-45.120503652039325
1739209803.2572007;-45.120503652039325
1739209803.2572026;-45.120503652039325
1739209803.2572048;-45.120503652039325
1739209803.257207;-45.120503652039325
1739209803.257209;-31.141103565318915
1739209803.2572112;-32.816014438256545
1739209803.2572134;-38.13080360867914
1739209803.2572153;-45.120503652039325
1739209803.2572174;-38.13080360867914
1739209803.2572196;-35.57807855764607
1739209803.2572217;-35.57807855764607
1739209803.2572238;-45.120503652039325
1739209803.257226;-29.438486411369354
1739209803.257228;-38.13080360867914
1739209803.25723;-33.981070128970906
1739209803.2572322;-45.120503652039325
1739209803.2572343;-38.13080360867914
1739209803.2572365;-38.13080360867914
1739209803.2572384;-45.120503652039325
1739209803.2572405;-45.120503652039325
1739209803.2572427;-28.992665084841942
1739209803.2572448;-35.57807855764607
1739209803.257247;-38.13080360867914
1739209803.257249;-45.120503652039325
1739209803.257251;-38.13080360867914
1739209803.2572532;-38.13080360867914
1739209803.2572553;-38.13080360867914
1739209803.2572575;-38.13080360867914
1739209803.2572596;-32.816014438256545
1739209803.2572618;-33.981070128970906
1739209803.2572637;-45.120503652039325
1739209803.2572658;-45.120503652039325
1739209803.257268;-45.120503652039325
1739209803.25727;-35.57807855764607
1739209803.2572722;-35.57807855764607
1739209803.2572742;-38.13080360867914
1739209803.2572763;-33.981070128970906
1739209803.2572784;-38.13080360867914
1739209803.2572806;-38.13080360867914
1739209803.2572827;-38.13080360867914
1739209803.2572849;-38.13080360867914
1739209803.2572868;-38.13080360867914
1739209803.257289;-38.13080360867914
1739209803.257291;-33.981070128970906
1739209803.2572932;-45.120503652039325
1739209803.2572954;-45.120503652039325
1739209803.2572975;-38.13080360867914
1739209803.2572994;-38.13080360867914
1739209803.2573016;-38.13080360867914
1739209803.2573037;-38.13080360867914
1739209803.2573059;-38.13080360867914
1739209803.257308;-35.57807855764607
1739209803.25731;-35.57807855764607
1739209803.257312;-38.13080360867914
1739209803.2573142;-45.120503652039325
1739209803.2573164;-35.57807855764607
1739209803.2573185;-35.57807855764607
1739209803.2573206;-45.120503652039325
1739209803.2573225;-45.120503652039325
1739209803.2573247;-45.120503652039325
1739209803.2573268;-38.13080360867914
1739209803.257329;-45.120503652039325
1739209803.2573311;-45.120503652039325
1739209803.2573333;-45.120503652039325
1739209803.2573352;-45.120503652039325
1739209803.2573373;-38.13080360867914
1739209803.2573395;-45.120503652039325
1739209803.2573416;-45.120503652039325
1739209803.2573438;-38.13080360867914
1739209803.2573457;-38.13080360867914
1739209803.2573478;-33.981070128970906
1739209803.25735;-38.13080360867914
1739209803.257352;-33.981070128970906
1739209803.2573543;-45.120503652039325
1739209803.2573564;-45.120503652039325
1739209803.2573583;-38.13080360867914
1739209803.2573605;-38.13080360867914
1739209803.2573626;-38.13080360867914
1739209803.2573647;-38.13080360867914
1739209803.257367;-45.120503652039325
1739209803.257369;-38.13080360867914
1739209803.257371;-38.13080360867914
1739209803.257373;-45.120503652039325
1739209803.2573752;-38.13080360867914
1739209803.2573774;-45.120503652039325
1739209803.2573795;-32.816014438256545
1739209803.2573814;-38.13080360867914
1739209803.2573836;-45.120503652039325
1739209803.2573857;-45.120503652039325
1739209803.2573879;-38.13080360867914
1739209803.25739;-38.13080360867914
1739209803.2573922;-45.120503652039325
1739209803.257394;-38.13080360867914
1739209803.2573962;-45.120503652039325
1739209803.2573984;-45.120503652039325
1739209803.2574005;-35.57807855764607
1739209803.2574027;-38.13080360867914
1739209803.2574048;-33.981070128970906
1739209803.2574067;-45.120503652039325
1739209803.2574089;-38.13080360867914
1739209803.257411;-38.13080360867914
1739209803.2574131;-31.141103565318893
1739209803.2574153;-32.816014438256545
1739209803.2574174;-33.981070128970906
1739209803.2574193;-35.57807855764607
1739209803.2574215;-45.120503652039325
1739209803.2574236;-35.57807855764607
1739209803.2574258;-32.816014438256545
1739209803.257428;-35.57807855764607
1739209803.2574298;-45.120503652039325
1739209803.257432;-45.120503652039325
1739209803.2574341;-32.816014438256545
1739209803.2574363;-35.57807855764607
1739209803.2574384;-45.120503652039325
1739209803.2574406;-45.120503652039325
1739209803.2574425;-33.981070128970906
1739209803.2574446;-45.120503652039325
1739209803.2574468;-45.120503652039325
1739209803.257449;-45.120503652039325
1739209803.257451;-35.57807855764607
1739209803.2574532;-45.120503652039325
1739209803.257455;-45.120503652039325
1739209803.2574573;-45.120503652039325
1739209803.2574594;-38.13080360867914
1739209803.2574615;-45.120503652039325
1739209803.2574637;-29.438486411369333
1739209803.2574656;-29.438486411369333
1739209803.2574677;-45.120503652039325
1739209803.25747;-38.13080360867914
1739209803.257472;-35.57807855764607
1739209803.2574742;-32.816014438256545
1739209803.2574763;-45.120503652039325
1739209803.2574782;-38.13080360867914
1739209803.2574804;-45.120503652039325
1739209803.2574825;-45.120503652039325
1739209803.2574847;-45.120503652039325
1739209803.2574868;-38.13080360867914
1739209803.257489;-45.120503652039325
1739209803.2574909;-45.120503652039325
1739209803.257493;-35.57807855764607
1739209803.2574952;-35.57807855764607
1739209803.2574973;-45.120503652039325
1739209803.2574995;-45.120503652039325
1739209803.2575014;-38.13080360867914
1739209803.2575035;-45.120503652039325
1739209803.2575057;-45.120503652039325
1739209803.2575078;-45.120503652039325
1739209803.25751;-38.13080360867914
1739209803.257512;-45.120503652039325
1739209803.257514;-32.816014438256545
1739209803.2575161;-26.487275050834715
1739209803.2575183;-45.120503652039325
1739209803.2575204;-38.13080360867914
1739209803.2575226;-35.57807855764607
1739209803.2575247;-38.13080360867914
1739209803.2575266;-45.120503652039325
1739209803.2575288;-38.13080360867914
1739209803.257531;-38.13080360867914
1739209803.257533;-45.120503652039325
1739209803.2575352;-45.120503652039325
1739209803.2575371;-45.120503652039325
1739209803.2575393;-35.57807855764607
1739209803.2575414;-33.981070128970906
1739209803.2575436;-45.120503652039325
1739209803.2575457;-45.120503652039325
1739209803.2575479;-45.120503652039325
1739209803.2575498;-38.13080360867914
1739209803.257552;-38.13080360867914
1739209803.257554;-45.120503652039325
1739209803.2575562;-45.120503652039325
1739209803.2575583;-38.13080360867914
1739209803.2575605;-38.13080360867914
1739209803.2575624;-45.120503652039325
1739209803.2575645;-38.13080360867914
1739209803.2575667;-33.981070128970906
1739209803.2575688;-45.120503652039325
1739209803.257571;-45.120503652039325
1739209803.2575731;-38.13080360867914
1739209803.257575;-35.57807855764607
1739209803.2575772;-38.13080360867914
1739209803.2575793;-38.13080360867914
1739209803.2575815;-35.57807855764607
1739209803.2575836;-38.13080360867914
1739209803.2575855;-45.120503652039325
1739209803.2575877;-45.120503652039325
1739209803.2575898;-45.120503652039325
1739209803.257592;-45.120503652039325
1739209803.257594;-45.120503652039325
1739209803.2575963;-45.120503652039325
1739209803.2575982;-35.57807855764607
1739209803.2576003;-38.13080360867914
1739209803.2576025;-45.120503652039325
1739209803.2576046;-45.120503652039325
1739209803.2576067;-38.13080360867914
1739209803.257609;-45.120503652039325
1739209803.2576108;-45.120503652039325
1739209803.257613;-31.141103565318915
1739209803.257615;-45.120503652039325
1739209803.2576172;-33.981070128970906
1739209803.2576194;-38.13080360867914
1739209803.2576213;-38.13080360867914
1739209803.2576234;-45.120503652039325
1739209803.2576256;-33.981070128970906
1739209803.2576277;-38.13080360867914
1739209803.2576299;-45.120503652039325
1739209803.257632;-45.120503652039325
1739209803.257634;-38.13080360867914
1739209803.257636;-35.57807855764607
1739209803.2576382;-38.13080360867914
1739209803.2576404;-45.120503652039325
1739209803.2576425;-33.981070128970906
1739209803.2576447;-38.13080360867914
1739209803.2576466;-35.57807855764607
1739209803.2576487;-38.13080360867914
1739209803.2576509;-45.120503652039325
1739209803.257653;-38.13080360867914
1739209803.2576551;-38.13080360867914
1739209803.257657;-45.120503652039325
1739209803.2576592;-38.13080360867914
1739209803.2576613;-31.141103565318915
1739209803.2576635;-35.57807855764607
1739209803.2576656;-45.120503652039325
1739209803.2576678;-33.981070128970906
1739209803.2576697;-28.992665084841942
1739209803.2576718;-38.13080360867914
1739209803.257674;-45.120503652039325
1739209803.2576761;-38.13080360867914
1739209803.2576783;-38.13080360867914
1739209803.2576804;-38.13080360867914
1739209803.2576823;-45.120503652039325
1739209803.2576845;-45.120503652039325
1739209803.2576866;-38.13080360867914
1739209803.2576888;-35.57807855764607
1739209803.257691;-45.120503652039325
1739209803.2576928;-38.13080360867914
1739209803.257695;-35.57807855764607
1739209803.257697;-35.57807855764607
1739209803.2576993;-45.120503652039325
1739209803.2577014;-38.13080360867914
1739209803.2577035;-33.981070128970906
1739209803.2577055;-45.120503652039325
1739209803.2577076;-45.120503652039325
1739209803.2577097;-45.120503652039325
1739209803.257712;-45.120503652039325
1739209803.257714;-38.13080360867914
1739209803.2577162;-45.120503652039325
1739209803.257718;-38.13080360867914
1739209803.2577202;-31.141103565318915
1739209803.2577224;-45.120503652039325
1739209803.2577245;-45.120503652039325
1739209803.2577267;-38.13080360867914
1739209803.2577286;-35.57807855764607
1739209803.2577307;-45.120503652039325
1739209803.2577329;-32.816014438256545
1739209803.257735;-38.13080360867914
1739209803.2577372;-31.141103565318943
1739209803.2577393;-45.120503652039325
1739209803.2577412;-38.13080360867914
1739209803.2577434;-38.13080360867914
1739209803.2577455;-45.120503652039325
1739209803.2577477;-38.13080360867914
1739209803.2577498;-38.13080360867914
1739209803.257752;-38.13080360867914
1739209803.2577538;-31.141103565318915
1739209803.257756;-38.13080360867914
1739209803.2577581;-38.13080360867914
1739209803.2577603;-33.981070128970906
1739209803.2577624;-45.120503652039325
1739209803.2577646;-45.120503652039325
1739209803.2577665;-32.816014438256545
1739209803.2577686;-33.981070128970906
1739209803.2577708;-45.120503652039325
1739209803.257773;-45.120503652039325
1739209803.257775;-45.120503652039325
1739209803.257777;-38.13080360867914
1739209803.2577791;-38.13080360867914
1739209803.2577813;-45.120503652039325
1739209803.2577834;-45.120503652039325
1739209803.2577856;-38.13080360867914
1739209803.2577877;-38.13080360867914
1739209803.2577896;-38.13080360867914
1739209803.2577918;-38.13080360867914
1739209803.257794;-45.120503652039325
1739209803.257796;-45.120503652039325
1739209803.2577982;-33.981070128970906
1739209803.2578003;-45.120503652039325
1739209803.2578022;-38.13080360867914
1739209803.2578044;-32.816014438256545
1739209803.2578065;-45.120503652039325
1739209803.2578087;-45.120503652039325
1739209803.2578108;-45.120503652039325
1739209803.2578127;-33.981070128970906
1739209803.257815;-45.120503652039325
1739209803.257817;-45.120503652039325
1739209803.2578192;-45.120503652039325
1739209803.2578213;-45.120503652039325
1739209803.2578235;-45.120503652039325
1739209803.2578254;-45.120503652039325
1739209803.2578275;-45.120503652039325
1739209803.2578297;-35.57807855764607
1739209803.2578318;-32.816014438256545
1739209803.257834;-45.120503652039325
1739209803.257836;-45.120503652039325
1739209803.257838;-28.58837851428586
1739209803.2578402;-32.816014438256545
1739209803.2578423;-45.120503652039325
1739209803.2578444;-38.13080360867914
1739209803.2578466;-38.13080360867914
1739209803.2578485;-38.13080360867914
1739209803.2578506;-45.120503652039325
1739209803.2578528;-38.13080360867914
1739209803.257855;-38.13080360867914
1739209803.257857;-38.13080360867914
1739209803.2578592;-45.120503652039325
1739209803.2578611;-38.13080360867914
1739209803.2578633;-35.57807855764607
1739209803.2578654;-45.120503652039325
1739209803.2578676;-45.120503652039325
1739209803.2578697;-38.13080360867914
1739209803.2578719;-38.13080360867914
1739209803.2578738;-33.981070128970906
1739209803.257876;-45.120503652039325
1739209803.257878;-33.981070128970906
1739209803.2578802;-45.120503652039325
1739209803.2578824;-45.120503652039325
1739209803.2578843;-38.13080360867914
1739209803.2578864;-33.981070128970906
1739209803.2578886;-45.120503652039325
1739209803.2578907;-35.57807855764607
1739209803.2578928;-38.13080360867914
1739209803.257895;-38.13080360867914
1739209803.257897;-38.13080360867914
1739209803.257899;-45.120503652039325
1739209803.2579012;-38.13080360867914
1739209803.2579033;-33.981070128970906
1739209803.2579055;-45.120503652039325
1739209803.2579076;-31.141103565318915
1739209803.2579095;-38.13080360867914
1739209803.2579117;-38.13080360867914
1739209803.2579138;-45.120503652039325
1739209803.257916;-38.13080360867914
1739209803.2579181;-45.120503652039325
1739209803.25792;-45.120503652039325
1739209803.2579222;-45.120503652039325
1739209803.2579243;-38.13080360867914
1739209803.2579265;-45.120503652039325
1739209803.2579286;-38.13080360867914
1739209803.2579308;-45.120503652039325
1739209803.2579327;-45.120503652039325
1739209803.2579348;-45.120503652039325
1739209803.257937;-45.120503652039325
1739209803.257939;-38.13080360867914
1739209803.2579412;-38.13080360867914
1739209803.2579434;-45.120503652039325
1739209803.2579453;-45.120503652039325
1739209803.2579474;-45.120503652039325
1739209803.2579496;-38.13080360867914
1739209803.2579517;-45.120503652039325
1739209803.257954;-45.120503652039325
1739209803.257956;-35.57807855764607
1739209803.257958;-27.267205301931607
1739209803.25796;-38.13080360867914
1739209803.2579622;-38.13080360867914
1739209803.2579644;-38.13080360867914
1739209803.2579665;-38.13080360867914
1739209803.2579684;-38.13080360867914
1739209803.2579706;-45.120503652039325
1739209803.2579727;-38.13080360867914
1739209803.2579749;-30.49652367304973
1739209803.257977;-33.981070128970906
1739209803.2579792;-38.13080360867914
1739209803.257981;-45.120503652039325
1739209803.2579832;-45.120503652039325
1739209803.2579854;-38.13080360867914
1739209803.2579875;-33.981070128970906
1739209803.2579896;-45.120503652039325
1739209803.2579918;-28.992665084841942
1739209803.2579937;-35.57807855764607
1739209803.2579958;-35.57807855764607
1739209803.257998;-38.13080360867914
1739209803.2580001;-38.13080360867914
1739209803.2580023;-35.57807855764607
1739209803.2580042;-35.57807855764607
1739209803.2580063;-45.120503652039325
1739209803.2580085;-38.13080360867914
1739209803.2580106;-38.13080360867914
1739209803.2580128;-35.57807855764607
1739209803.258015;-45.120503652039325
1739209803.2580168;-38.13080360867914
1739209803.258019;-38.13080360867914
1739209803.258021;-45.120503652039325
1739209803.2580233;-45.120503652039325
1739209803.2580254;-38.13080360867914
1739209803.2580276;-38.13080360867914
1739209803.2580295;-45.120503652039325
1739209803.2580316;-45.120503652039325
1739209803.2580338;-38.13080360867914
1739209803.258036;-38.13080360867914
1739209803.258038;-45.120503652039325
1739209803.25804;-45.120503652039325
1739209803.258042;-31.141103565318915
1739209803.2580442;-33.981070128970906
1739209803.2580464;-38.13080360867914
1739209803.2580485;-45.120503652039325
1739209803.2580507;-38.13080360867914
1739209803.2580526;-38.13080360867914
1739209803.2580547;-38.13080360867914
1739209803.2580569;-33.981070128970906
1739209803.258059;-31.141103565318915
1739209803.2580612;-31.141103565318915
1739209803.2580633;-35.57807855764607
1739209803.2580652;-38.13080360867914
1739209803.2580674;-45.120503652039325
1739209803.2580695;-45.120503652039325
1739209803.2580717;-38.13080360867914
1739209803.2580738;-38.13080360867914
1739209803.2580757;-33.981070128970906
1739209803.2580779;-45.120503652039325
1739209803.25808;-45.120503652039325
1739209803.2580822;-38.13080360867914
1739209803.2580843;-38.13080360867914
1739209803.2580864;-38.13080360867914
1739209803.2580884;-38.13080360867914
1739209803.2580905;-45.120503652039325
1739209803.2580926;-45.120503652039325
1739209803.2580948;-38.13080360867914
1739209803.258097;-32.816014438256545
1739209803.258099;-45.120503652039325
1739209803.258101;-38.13080360867914
1739209803.2581031;-32.816014438256545
1739209803.2581053;-33.981070128970906
1739209803.2581074;-45.120503652039325
1739209803.2581096;-38.13080360867914
1739209803.2581115;-38.13080360867914
1739209803.2581136;-45.120503652039325
1739209803.2581158;-45.120503652039325
1739209803.258118;-45.120503652039325
1739209803.25812;-45.120503652039325
1739209803.2581222;-45.120503652039325
1739209803.258124;-35.57807855764607
1739209803.2581263;-35.57807855764607
1739209803.2581284;-38.13080360867914
1739209803.2581306;-35.57807855764607
1739209803.2581327;-35.57807855764607
1739209803.2581348;-38.13080360867914
1739209803.2581367;-38.13080360867914
1739209803.258139;-38.13080360867914
1739209803.258141;-45.120503652039325
1739209803.2581432;-45.120503652039325
1739209803.2581453;-35.57807855764607
1739209803.2581475;-35.57807855764607
1739209803.2581494;-38.13080360867914
1739209803.2581515;-45.120503652039325
1739209803.2581537;-33.981070128970906
1739209803.2581558;-38.13080360867914
1739209803.258158;-38.13080360867914
1739209803.2581599;-35.57807855764607
1739209803.258162;-45.120503652039325
1739209803.2581642;-45.120503652039325
1739209803.2581663;-38.13080360867914
1739209803.2581685;-38.13080360867914
1739209803.2581706;-45.120503652039325
1739209803.2581725;-45.120503652039325
1739209803.2581747;-35.57807855764607
1739209803.2581768;-45.120503652039325
1739209803.258179;-32.816014438256545
1739209803.258181;-38.13080360867914
1739209803.2581832;-35.57807855764607
1739209803.2581851;-35.57807855764607
1739209803.2581873;-38.13080360867914
1739209803.2581894;-35.57807855764607
1739209803.2581916;-45.120503652039325
1739209803.2581937;-45.120503652039325
1739209803.2581956;-45.120503652039325
1739209803.2581978;-45.120503652039325
1739209803.2582;-45.120503652039325
1739209803.258202;-38.13080360867914
1739209803.2582042;-38.13080360867914
1739209803.2582064;-38.13080360867914
1739209803.2582083;-45.120503652039325
1739209803.2582104;-25.077289914212862
1739209803.2582126;-25.826314394896354
1739209803.2582147;-28.588378514285886
1739209803.2582169;-25.826314394896357
1739209803.258219;-45.120503652039325
1739209803.258221;-45.120503652039325
1739209803.258223;-30.49652367304973
1739209803.2582252;-45.120503652039325
1739209803.2582273;-38.13080360867914
1739209803.2582295;-26.991370085610736
1739209803.2582314;-30.49652367304973
1739209803.2582335;-45.120503652039325
1739209803.2582357;-29.438486411369354
1739209803.2582378;-20.27750525857143
1739209803.25824;-24.438645034577675
1739209803.2582421;-35.57807855764607
1739209803.258244;-38.13080360867914
1739209803.2582462;-38.13080360867914
1739209803.2582483;-45.120503652039325
1739209803.2582505;-38.13080360867914
1739209803.2582526;-45.120503652039325
1739209803.2582548;-45.120503652039325
1739209803.2582567;-45.120503652039325
1739209803.2582588;-33.981070128970906
1739209803.258261;-35.57807855764607
1739209803.258263;-23.506823629689542
1739209803.2582653;-23.506823629689542
1739209803.2582672;-38.13080360867914
1739209803.2582693;-38.13080360867914
1739209803.2582715;-38.13080360867914
1739209803.2582736;-45.120503652039325
1739209803.2582757;-38.13080360867914
1739209803.258278;-33.981070128970906
1739209803.2582798;-32.816014438256545
1739209803.258282;-26.991370085610722
1739209803.258284;-38.13080360867914
1739209803.2582862;-27.8777449560314
1739209803.2582884;-26.03565346325281
1739209803.2582905;-26.991370085610722
1739209803.2582924;-26.991370085610747
1739209803.2582946;-38.13080360867914
1739209803.2582967;-31.14110356531892
1739209803.2582989;-33.981070128970906
1739209803.258301;-33.981070128970906
1739209803.2583032;-38.13080360867914
1739209803.258305;-32.816014438256545
1739209803.2583072;-33.981070128970906
1739209803.2583094;-30.49652367304973
1739209803.2583115;-45.120503652039325
1739209803.2583137;-22.740042620751332
1739209803.2583156;-22.448786368009163
1739209803.2583177;-29.438486411369375
1739209803.2583199;-45.120503652039325
1739209803.258322;-30.49652367304973
1739209803.2583241;-32.816014438256545
1739209803.2583263;-45.120503652039325
1739209803.2583282;-38.13080360867914
1739209803.2583303;-38.13080360867914
1739209803.2583325;-31.141103565318893
1739209803.2583346;-45.120503652039325
1739209803.2583368;-35.57807855764607
1739209803.258339;-33.981070128970956
1739209803.2583408;-22.44878636800916
1739209803.258343;-20.888044912671212
1739209803.2583451;-31.141103565318915
1739209803.2583473;-29.438486411369333
1739209803.2583494;-28.21854285175415
1739209803.2583513;-38.13080360867914
1739209803.2583535;-38.13080360867914
1739209803.2583556;-33.981070128970906
1739209803.2583578;-45.120503652039325
1739209803.25836;-45.120503652039325
1739209803.258362;-33.981070128970906
1739209803.258364;-31.141103565318915
1739209803.258366;-24.438645034577675
1739209803.2583683;-20.633440452988484
1739209803.2583704;-25.077289914212862
1739209803.2583725;-45.120503652039325
1739209803.2583747;-38.13080360867914
1739209803.2583766;-45.120503652039325
1739209803.2583787;-45.120503652039325
1739209803.258381;-38.13080360867914
1739209803.2583878;-35.57807855764607
1739209803.258395;-31.141103565318893
1739209803.2584019;-31.141103565318915
1739209803.258409;-33.981070128970956
1739209803.258416;-26.03565346325281
1739209803.258423;-20.511525224473814
1739209803.25843;-31.141103565318915
1739209803.2584372;-33.981070128970956
1739209803.258444;-33.981070128970906
1739209803.2584512;-28.992665084841942
1739209803.2584581;-38.13080360867914
1739209803.2584653;-38.13080360867914
1739209803.2584722;-38.13080360867914
1739209803.258479;-45.120503652039325
1739209803.2584863;-33.981070128970906
1739209803.2584932;-33.981070128970906
1739209803.2585003;-30.49652367304976
1739209803.2585073;-20.888044912671223
1739209803.2585144;-21.676580915188183
1739209803.2585213;-45.120503652039325
1739209803.2585285;-33.981070128970906
1739209803.2585354;-33.981070128970906
1739209803.2585425;-38.13080360867914
1739209803.2585495;-38.13080360867914
1739209803.2585566;-31.141103565318915
1739209803.2585635;-28.992665084841942
1739209803.2585704;-45.120503652039325
1739209803.2585776;-35.57807855764607
1739209803.2585845;-38.13080360867914
1739209803.2585917;-33.981070128970906
1739209803.2585986;-45.120503652039325
1739209803.2586057;-45.120503652039325
1739209803.2586126;-38.13080360867914
1739209803.2586198;-35.57807855764607
1739209803.2586267;-45.120503652039325
1739209803.2586339;-45.120503652039325
1739209803.2586408;-45.120503652039325
1739209803.258648;-45.120503652039325
1739209803.2586548;-45.120503652039325
1739209803.2586617;-32.816014438256545
1739209803.258669;-45.120503652039325
1739209803.2586758;-45.120503652039325
1739209803.258683;-38.13080360867914
1739209803.2586899;-38.13080360867914
1739209803.258697;-38.13080360867914
1739209803.258704;-45.120503652039325
1739209803.258711;-38.13080360867914
1739209803.258718;-38.13080360867914
1739209803.2587252;-38.13080360867914
1739209803.258732;-27.267205301931607
1739209803.2587392;-38.13080360867914
1739209803.2587461;-45.120503652039325
1739209803.258753;-35.57807855764607
1739209803.2587602;-38.13080360867914
1739209803.2587671;-45.120503652039325
1739209803.2587743;-38.13080360867914
1739209803.2587812;-45.120503652039325
1739209803.2587883;-38.13080360867914
1739209803.2587953;-38.13080360867914
1739209803.2588024;-38.13080360867914
1739209803.2588093;-45.120503652039325
1739209803.2588165;-38.13080360867914
1739209803.2588234;-32.816014438256545
1739209803.2588305;-45.120503652039325
1739209803.2588375;-35.57807855764607
1739209803.2588444;-35.57807855764607
1739209803.2588515;-38.13080360867914
1739209803.2588584;-45.120503652039325
1739209803.2588656;-45.120503652039325
1739209803.2588725;-38.13080360867914
1739209803.2588797;-38.13080360867914
1739209803.2588866;-38.13080360867914
1739209803.2588937;-38.13080360867914
1739209803.2589006;-38.13080360867914
1739209803.2589078;-38.13080360867914
1739209803.2589147;-45.120503652039325
1739209803.2589219;-35.57807855764607
1739209803.2589288;-33.981070128970906
1739209803.2589357;-45.120503652039325
1739209803.2589428;-38.13080360867914
1739209803.2589498;-38.13080360867914
1739209803.258957;-45.120503652039325
1739209803.2589638;-45.120503652039325
1739209803.258971;-38.13080360867914
1739209803.258978;-38.13080360867914
1739209803.258985;-38.13080360867914
1739209803.258992;-33.981070128970906
1739209803.258999;-38.13080360867914
1739209803.259006;-38.13080360867914
1739209803.2590132;-38.13080360867914
1739209803.25902;-38.13080360867914
1739209803.259027;-38.13080360867914
1739209803.2590342;-38.13080360867914
1739209803.259041;-45.120503652039325
1739209803.2590482;-45.120503652039325
1739209803.2590551;-38.13080360867914
1739209803.2590623;-33.981070128970906
1739209803.2590692;-45.120503652039325
1739209803.2590764;-45.120503652039325
1739209803.2590833;-38.13080360867914
1739209803.2590904;-38.13080360867914
1739209803.2590973;-38.13080360867914
1739209803.2591045;-38.13080360867914
1739209803.2591114;-38.13080360867914
1739209803.2591186;-45.120503652039325
1739209803.2591255;-38.13080360867914
1739209803.2591324;-31.141103565318893
1739209803.2591395;-38.13080360867914
1739209803.2591465;-31.141103565318915
1739209803.2591536;-26.487275050834715
1739209803.2591605;-33.981070128970906
1739209803.2591677;-38.13080360867914
1739209803.2591746;-30.49652367304973
1739209803.2591817;-35.57807855764607
1739209803.2591887;-27.8777449560314
1739209803.2591958;-22.44878636800916
1739209803.2592027;-45.120503652039325
1739209803.2592099;-29.438486411369333
1739209803.2592168;-45.120503652039325
1739209803.2592237;-30.49652367304973
1739209803.2592309;-28.992665084841942
1739209803.2592378;-38.13080360867914
1739209803.259245;-30.49652367304976
1739209803.2592518;-38.13080360867914
1739209803.259259;-31.141103565318943
1739209803.259266;-32.81601443825658
1739209803.259273;-45.120503652039325
1739209803.25928;-28.992665084841942
1739209803.259287;-31.141103565318915
1739209803.259294;-31.141103565318893
1739209803.2593012;-26.991370085610722
1739209803.259308;-45.120503652039325
1739209803.259315;-27.267205301931607
1739209803.2593222;-26.487275050834725
1739209803.259329;-26.03565346325281
1739209803.2593362;-33.981070128970906
1739209803.2593431;-25.826314394896357
1739209803.2593503;-45.120503652039325
1739209803.2593572;-33.981070128970956
1739209803.2593644;-24.746238672633048
1739209803.2593713;-35.57807855764607
1739209803.2593784;-26.991370085610747
1739209803.2593853;-25.252786309376837
1739209803.2593925;-33.981070128970906
1739209803.2593994;-33.981070128970906
