CAN Message; 0x24:0cccc8e7fde1771b
1739209728.518071;-45.120503652039325
1739209728.5180755;-45.120503652039325
1739209728.51808;-38.13080360867914
1739209728.5180843;-38.13080360867914
1739209728.5180888;-38.13080360867914
1739209728.518093;-45.120503652039325
1739209728.5180976;-38.13080360867914
1739209728.5181022;-35.57807855764607
1739209728.5181065;-45.120503652039325
1739209728.518111;-45.120503652039325
1739209728.5181155;-45.120503652039325
1739209728.5181198;-45.120503652039325
1739209728.5181243;-38.13080360867914
1739209728.5181289;-38.13080360867914
1739209728.5181332;-38.13080360867914
1739209728.5181377;-45.120503652039325
1739209728.5181422;-38.13080360867914
1739209728.5181465;-45.120503652039325
1739209728.518151;-38.13080360867914
1739209728.5181553;-28.58837851428586
1739209728.5181599;-45.120503652039325
1739209728.5181644;-45.120503652039325
1739209728.5181687;-33.981070128970906
1739209728.5181732;-38.13080360867914
1739209728.5181777;-45.120503652039325
1739209728.518182;-45.120503652039325
1739209728.5181866;-45.120503652039325
1739209728.518191;-31.141103565318943
1739209728.5181954;-38.13080360867914
1739209728.5182;-33.981070128970906
1739209728.5182045;-35.57807855764607
1739209728.5182087;-35.57807855764607
1739209728.5182133;-38.13080360867914
1739209728.5182176;-35.57807855764607
1739209728.518222;-33.981070128970906
1739209728.5182266;-35.57807855764607
1739209728.518231;-35.57807855764607
1739209728.5182354;-35.57807855764607
1739209728.51824;-38.13080360867914
1739209728.5182443;-45.120503652039325
1739209728.5182488;-38.13080360867914
1739209728.5182533;-38.13080360867914
1739209728.5182576;-45.120503652039325
1739209728.5182621;-38.13080360867914
1739209728.5182667;-35.57807855764607
1739209728.518271;-38.13080360867914
1739209728.5182755;-45.120503652039325
1739209728.5182798;-32.816014438256545
1739209728.5182843;-38.13080360867914
1739209728.5182889;-45.120503652039325
1739209728.5182931;-38.13080360867914
1739209728.5182977;-45.120503652039325
1739209728.5183022;-45.120503652039325
1739209728.5183065;-38.13080360867914
1739209728.518311;-45.120503652039325
1739209728.5183156;-45.120503652039325
1739209728.5183198;-38.13080360867914
1739209728.5183244;-38.13080360867914
1739209728.518329;-38.13080360867914
1739209728.5183332;-30.49652367304973
1739209728.5183377;-35.57807855764607
1739209728.518342;-38.13080360867914
1739209728.5183465;-45.120503652039325
1739209728.518351;-32.816014438256545
1739209728.5183554;-38.13080360867914
1739209728.51836;-45.120503652039325
1739209728.5183644;-45.120503652039325
1739209728.5183687;-45.120503652039325
1739209728.5183733;-45.120503652039325
1739209728.5183778;-38.13080360867914
1739209728.518382;-45.120503652039325
1739209728.5183866;-45.120503652039325
1739209728.5183911;-35.57807855764607
1739209728.5183954;-35.57807855764607
1739209728.5184;-38.13080360867914
1739209728.5184042;-45.120503652039325
1739209728.5184088;-45.120503652039325
1739209728.5184133;-38.13080360867914
1739209728.5184176;-38.13080360867914
1739209728.5184221;-45.120503652039325
1739209728.5184267;-38.13080360867914
1739209728.518431;-35.57807855764607
1739209728.5184355;-45.120503652039325
1739209728.51844;-45.120503652039325
1739209728.5184443;-31.141103565318915
1739209728.5184488;-35.57807855764607
1739209728.5184534;-45.120503652039325
1739209728.5184577;-38.13080360867914
1739209728.5184622;-32.816014438256545
1739209728.5184665;-35.57807855764607
1739209728.518471;-45.120503652039325
1739209728.5184755;-38.13080360867914
1739209728.5184798;-45.120503652039325
1739209728.5184844;-38.13080360867914
1739209728.518489;-45.120503652039325
1739209728.5184932;-45.120503652039325
1739209728.5184977;-38.13080360867914
1739209728.5185022;-45.120503652039325
1739209728.5185065;-45.120503652039325
1739209728.518511;-38.13080360867914
1739209728.5185156;-38.13080360867914
1739209728.5185199;-38.13080360867914
1739209728.5185244;-38.13080360867914
1739209728.5185287;-38.13080360867914
1739209728.5185332;-35.57807855764607
1739209728.5185378;-38.13080360867914
1739209728.518542;-45.120503652039325
1739209728.5185466;-38.13080360867914
1739209728.518551;-35.57807855764607
1739209728.5185554;-45.120503652039325
1739209728.51856;-38.13080360867914
1739209728.5185645;-45.120503652039325
1739209728.5185688;-38.13080360867914
1739209728.5185733;-45.120503652039325
1739209728.5185778;-35.57807855764607
1739209728.518582;-38.13080360867914
1739209728.5185866;-45.120503652039325
1739209728.518591;-38.13080360867914
1739209728.5185955;-45.120503652039325
1739209728.5186;-45.120503652039325
1739209728.5186043;-38.13080360867914
1739209728.5186088;-38.13080360867914
1739209728.5186133;-45.120503652039325
1739209728.5186176;-45.120503652039325
1739209728.5186222;-35.57807855764607
1739209728.5186267;-38.13080360867914
1739209728.518631;-38.13080360867914
1739209728.5186355;-45.120503652039325
1739209728.51864;-35.57807855764607
1739209728.5186443;-38.13080360867914
1739209728.5186489;-45.120503652039325
1739209728.5186532;-45.120503652039325
1739209728.5186577;-45.120503652039325
1739209728.5186622;-45.120503652039325
1739209728.5186665;-38.13080360867914
1739209728.518671;-45.120503652039325
1739209728.5186756;-31.141103565318915
1739209728.5186799;-35.57807855764607
1739209728.5186844;-38.13080360867914
1739209728.518689;-45.120503652039325
1739209728.5186932;-26.991370085610722
1739209728.5186977;-32.816014438256545
1739209728.5187023;-38.13080360867914
1739209728.5187066;-45.120503652039325
1739209728.518711;-33.981070128970906
1739209728.5187154;-32.816014438256545
1739209728.51872;-38.13080360867914
1739209728.5187244;-38.13080360867914
1739209728.5187287;-45.120503652039325
1739209728.5187333;-45.120503652039325
1739209728.5187378;-38.13080360867914
1739209728.518742;-38.13080360867914
1739209728.5187466;-45.120503652039325
1739209728.5187511;-38.13080360867914
1739209728.5187554;-38.13080360867914
1739209728.51876;-45.120503652039325
1739209728.5187645;-32.816014438256545
1739209728.5187688;-31.141103565318893
1739209728.5187733;-38.13080360867914
1739209728.5187776;-45.120503652039325
1739209728.5187821;-45.120503652039325
1739209728.5187867;-38.13080360867914
1739209728.518791;-45.120503652039325
1739209728.5187955;-45.120503652039325
1739209728.5188;-45.120503652039325
1739209728.5188043;-38.13080360867914
1739209728.5188088;-38.13080360867914
1739209728.5188134;-45.120503652039325
1739209728.5188177;-38.13080360867914
1739209728.5188222;-38.13080360867914
1739209728.5188267;-45.120503652039325
1739209728.518831;-38.13080360867914
1739209728.5188355;-45.120503652039325
1739209728.5188398;-45.120503652039325
1739209728.5188444;-38.13080360867914
1739209728.518849;-45.120503652039325
1739209728.5188532;-45.120503652039325
1739209728.5188577;-38.13080360867914
1739209728.5188622;-45.120503652039325
1739209728.5188665;-45.120503652039325
1739209728.518871;-32.816014438256545
1739209728.5188756;-26.991370085610736
1739209728.51888;-38.13080360867914
1739209728.5188844;-45.120503652039325
1739209728.518889;-38.13080360867914
1739209728.5188932;-38.13080360867914
1739209728.5188978;-45.120503652039325
1739209728.518902;-45.120503652039325
1739209728.5189066;-45.120503652039325
1739209728.5189111;-45.120503652039325
1739209728.5189154;-38.13080360867914
1739209728.51892;-38.13080360867914
1739209728.5189245;-45.120503652039325
1739209728.5189288;-38.13080360867914
1739209728.5189333;-38.13080360867914
1739209728.5189378;-45.120503652039325
1739209728.518942;-35.57807855764607
1739209728.5189466;-30.49652367304973
1739209728.5189512;-45.120503652039325
1739209728.5189555;-38.13080360867914
1739209728.51896;-45.120503652039325
1739209728.5189643;-38.13080360867914
1739209728.5189688;-38.13080360867914
1739209728.5189734;-35.57807855764607
1739209728.5189776;-45.120503652039325
1739209728.5189822;-45.120503652039325
1739209728.5189867;-45.120503652039325
1739209728.518991;-38.13080360867914
1739209728.5189955;-38.13080360867914
1739209728.519;-45.120503652039325
1739209728.5190043;-38.13080360867914
1739209728.5190089;-38.13080360867914
1739209728.5190134;-38.13080360867914
1739209728.5190177;-45.120503652039325
1739209728.5190222;-45.120503652039325
1739209728.5190265;-38.13080360867914
1739209728.519031;-38.13080360867914
1739209728.5190356;-45.120503652039325
1739209728.5190399;-38.13080360867914
1739209728.5190444;-38.13080360867914
1739209728.519049;-45.120503652039325
1739209728.5190532;-35.57807855764607
1739209728.5190578;-38.13080360867914
1739209728.5190623;-45.120503652039325
1739209728.5190666;-45.120503652039325
1739209728.519071;-32.816014438256545
1739209728.5190756;-33.981070128970906
1739209728.51908;-45.120503652039325
1739209728.5190845;-45.120503652039325
1739209728.5190887;-45.120503652039325
1739209728.5190933;-45.120503652039325
1739209728.5190978;-45.120503652039325
1739209728.519102;-38.13080360867914
1739209728.5191066;-45.120503652039325
1739209728.5191112;-45.120503652039325
1739209728.5191154;-45.120503652039325
1739209728.51912;-45.120503652039325
1739209728.5191245;-32.816014438256545
1739209728.5191288;-38.13080360867914
1739209728.5191333;-38.13080360867914
1739209728.5191379;-38.13080360867914
1739209728.5191422;-32.816014438256545
1739209728.5191467;-38.13080360867914
1739209728.519151;-45.120503652039325
1739209728.5191555;-38.13080360867914
1739209728.51916;-45.120503652039325
1739209728.5191643;-45.120503652039325
1739209728.5191689;-38.13080360867914
1739209728.5143747;-45.120503652039325
1739209728.5143754;-45.120503652039325
1739209728.5143762;-38.13080360867914
1739209728.5143766;-38.13080360867914
1739209728.5143774;-45.120503652039325
1739209728.514378;-38.13080360867914
1739209728.5143785;-45.120503652039325
1739209728.5143793;-45.120503652039325
1739209728.51438;-33.981070128970906
1739209728.5143805;-35.57807855764607
1739209728.5143812;-45.120503652039325
1739209728.514382;-45.120503652039325
1739209728.5143824;-38.13080360867914
1739209728.514383;-45.120503652039325
1739209728.5143836;-28.58837851428586
1739209728.5143843;-31.141103565318893
1739209728.514385;-45.120503652039325
1739209728.5143855;-45.120503652039325
1739209728.5143862;-38.13080360867914
1739209728.514387;-38.13080360867914
1739209728.5143874;-38.13080360867914
1739209728.514388;-38.13080360867914
1739209728.5143888;-38.13080360867914
1739209728.5143893;-45.120503652039325
1739209728.51439;-38.13080360867914
1739209728.5143907;-45.120503652039325
1739209728.5143912;-45.120503652039325
1739209728.514392;-45.120503652039325
1739209728.5143926;-38.13080360867914
1739209728.514393;-38.13080360867914
1739209728.5143938;-38.13080360867914
1739209728.5143945;-35.57807855764607
1739209728.514395;-45.120503652039325
1739209728.5143957;-45.120503652039325
1739209728.5143964;-45.120503652039325
1739209728.514397;-45.120503652039325
1739209728.5143976;-38.13080360867914
1739209728.5143983;-32.816014438256545
1739209728.5143988;-35.57807855764607
1739209728.5143995;-38.13080360867914
1739209728.5144002;-38.13080360867914
1739209728.5144007;-35.57807855764607
1739209728.5144014;-38.13080360867914
1739209728.5144022;-35.57807855764607
1739209728.5144026;-45.120503652039325
1739209728.5144033;-35.57807855764607
1739209728.514404;-45.120503652039325
1739209728.5144045;-45.120503652039325
1739209728.5144053;-38.13080360867914
1739209728.5144057;-45.120503652039325
1739209728.5144064;-45.120503652039325
1739209728.5144072;-38.13080360867914
1739209728.5144076;-38.13080360867914
1739209728.5144083;-45.120503652039325
1739209728.514409;-38.13080360867914
1739209728.5144095;-35.57807855764607
1739209728.5144103;-45.120503652039325
1739209728.514411;-45.120503652039325
1739209728.5144114;-45.120503652039325
1739209728.5144122;-38.13080360867914
1739209728.5144129;-38.13080360867914
1739209728.5144134;-32.816014438256545
1739209728.514414;-45.120503652039325
1739209728.5144148;-45.120503652039325
1739209728.5144153;-45.120503652039325
1739209728.514416;-38.13080360867914
1739209728.5144167;-45.120503652039325
1739209728.5144172;-38.13080360867914
1739209728.514418;-35.57807855764607
1739209728.5144186;-35.57807855764607
1739209728.514419;-38.13080360867914
1739209728.5144198;-45.120503652039325
1739209728.5144205;-30.49652367304973
1739209728.514421;-38.13080360867914
1739209728.5144217;-38.13080360867914
1739209728.5144224;-38.13080360867914
1739209728.514423;-45.120503652039325
1739209728.5144236;-38.13080360867914
1739209728.5144243;-38.13080360867914
1739209728.5144248;-45.120503652039325
1739209728.5144255;-38.13080360867914
1739209728.5144262;-32.816014438256545
1739209728.5144267;-45.120503652039325
1739209728.5144274;-45.120503652039325
1739209728.514428;-38.13080360867914
1739209728.5144286;-38.13080360867914
1739209728.5144293;-45.120503652039325
1739209728.5144298;-38.13080360867914
1739209728.5144305;-38.13080360867914
1739209728.5144312;-38.13080360867914
1739209728.5144317;-45.120503652039325
1739209728.5144324;-45.120503652039325
1739209728.5144331;-38.13080360867914
1739209728.5144336;-35.57807855764607
1739209728.5144343;-38.13080360867914
1739209728.514435;-38.13080360867914
1739209728.5144355;-38.13080360867914
1739209728.5144362;-38.13080360867914
1739209728.514437;-45.120503652039325
1739209728.5144374;-35.57807855764607
1739209728.5144382;-33.981070128970906
1739209728.5144389;-38.13080360867914
1739209728.5144393;-45.120503652039325
1739209728.51444;-33.981070128970906
1739209728.5144408;-31.141103565318915
1739209728.5144413;-35.57807855764607
1739209728.514442;-38.13080360867914
1739209728.5144427;-45.120503652039325
1739209728.5144432;-38.13080360867914
1739209728.5144439;-38.13080360867914
1739209728.5144446;-45.120503652039325
1739209728.514445;-38.13080360867914
1739209728.5144458;-33.981070128970906
1739209728.5144465;-45.120503652039325
1739209728.514447;-45.120503652039325
1739209728.5144477;-38.13080360867914
1739209728.5144484;-35.57807855764607
1739209728.514449;-45.120503652039325
1739209728.5144496;-38.13080360867914
1739209728.51445;-38.13080360867914
1739209728.5144508;-33.981070128970906
1739209728.5144515;-45.120503652039325
1739209728.514452;-45.120503652039325
1739209728.5144527;-38.13080360867914
1739209728.5144534;-38.13080360867914
1739209728.514454;-45.120503652039325
1739209728.5144546;-38.13080360867914
1739209728.5144553;-35.57807855764607
1739209728.5144558;-45.120503652039325
1739209728.5144565;-45.120503652039325
1739209728.5144572;-38.13080360867914
1739209728.5144577;-38.13080360867914
1739209728.5144584;-38.13080360867914
1739209728.5144591;-38.13080360867914
1739209728.5144596;-45.120503652039325
1739209728.5144603;-45.120503652039325
1739209728.514461;-28.992665084841942
1739209728.5144615;-38.13080360867914
1739209728.5144622;-45.120503652039325
1739209728.514463;-45.120503652039325
1739209728.5144634;-35.57807855764607
1739209728.5144641;-35.57807855764607
1739209728.5144649;-38.13080360867914
1739209728.5144653;-45.120503652039325
1739209728.514466;-38.13080360867914
1739209728.5144668;-38.13080360867914
1739209728.5144672;-38.13080360867914
1739209728.514468;-45.120503652039325
1739209728.5144687;-33.981070128970906
1739209728.5144691;-32.816014438256545
1739209728.5144699;-38.13080360867914
1739209728.5144706;-38.13080360867914
1739209728.514471;-27.267205301931607
1739209728.5144718;-35.57807855764607
1739209728.5144722;-38.13080360867914
1739209728.514473;-38.13080360867914
1739209728.5144737;-31.141103565318915
1739209728.5144742;-35.57807855764607
1739209728.5144749;-38.13080360867914
1739209728.5144756;-38.13080360867914
1739209728.514476;-29.438486411369354
1739209728.5144768;-38.13080360867914
1739209728.5144775;-38.13080360867914
1739209728.514478;-45.120503652039325
1739209728.5144787;-45.120503652039325
1739209728.5144794;-38.13080360867914
1739209728.5144799;-45.120503652039325
1739209728.5144806;-45.120503652039325
1739209728.5144813;-28.992665084841942
1739209728.5144818;-38.13080360867914
1739209728.5144825;-45.120503652039325
1739209728.5144832;-45.120503652039325
1739209728.5144837;-38.13080360867914
1739209728.5144844;-38.13080360867914
1739209728.5144851;-45.120503652039325
1739209728.5144856;-35.57807855764607
1739209728.5144863;-45.120503652039325
1739209728.514487;-38.13080360867914
1739209728.5144875;-35.57807855764607
1739209728.5144882;-38.13080360867914
1739209728.514489;-45.120503652039325
1739209728.5144894;-38.13080360867914
1739209728.5144901;-38.13080360867914
1739209728.5144908;-45.120503652039325
1739209728.5144913;-45.120503652039325
1739209728.514492;-45.120503652039325
1739209728.5144928;-45.120503652039325
1739209728.5144932;-45.120503652039325
1739209728.514494;-38.13080360867914
1739209728.5144944;-38.13080360867914
1739209728.5144951;-35.57807855764607
1739209728.5144958;-45.120503652039325
1739209728.5144963;-38.13080360867914
1739209728.514497;-38.13080360867914
1739209728.5144978;-38.13080360867914
1739209728.5144982;-38.13080360867914
1739209728.514499;-38.13080360867914
1739209728.5144997;-45.120503652039325
1739209728.5145001;-38.13080360867914
1739209728.5145009;-31.141103565318893
1739209728.5145016;-33.981070128970956
1739209728.514502;-45.120503652039325
1739209728.5145028;-38.13080360867914
1739209728.5145035;-45.120503652039325
1739209728.514504;-45.120503652039325
1739209728.5145047;-45.120503652039325
1739209728.5145054;-33.981070128970906
1739209728.5145059;-45.120503652039325
1739209728.5145066;-31.141103565318893
1739209728.5145073;-28.21854285175415
1739209728.5145078;-45.120503652039325
1739209728.5145085;-38.13080360867914
1739209728.5145092;-38.13080360867914
1739209728.5145097;-38.13080360867914
1739209728.5145104;-45.120503652039325
1739209728.514511;-45.120503652039325
1739209728.5145116;-45.120503652039325
1739209728.5145123;-45.120503652039325
1739209728.514513;-38.13080360867914
1739209728.5145135;-45.120503652039325
1739209728.5145142;-35.57807855764607
1739209728.514515;-35.57807855764607
1739209728.5145154;-45.120503652039325
1739209728.514516;-31.141103565318893
1739209728.5145168;-45.120503652039325
1739209728.5145173;-45.120503652039325
1739209728.514518;-33.981070128970906
1739209728.5145185;-45.120503652039325
1739209728.5145192;-45.120503652039325
1739209728.51452;-38.13080360867914
1739209728.5145204;-38.13080360867914
1739209728.5145211;-45.120503652039325
1739209728.5145218;-35.57807855764607
1739209728.5145223;-32.816014438256545
1739209728.514523;-45.120503652039325
1739209728.5145237;-45.120503652039325
1739209728.5145242;-32.816014438256545
1739209728.514525;-33.981070128970906
1739209728.5145257;-45.120503652039325
1739209728.5145261;-45.120503652039325
1739209728.5145268;-45.120503652039325
1739209728.5145276;-45.120503652039325
1739209728.514528;-38.13080360867914
1739209728.5145288;-45.120503652039325
1739209728.5145295;-38.13080360867914
1739209728.51453;-33.981070128970906
1739209728.5145307;-38.13080360867914
1739209728.5145314;-45.120503652039325
1739209728.5145319;-38.13080360867914
1739209728.5145326;-35.57807855764607
1739209728.5145333;-45.120503652039325
1739209728.5145338;-45.120503652039325
1739209728.5145345;-38.13080360867914
1739209728.5145352;-38.13080360867914
1739209728.5145357;-45.120503652039325
1739209728.5145364;-45.120503652039325
1739209728.514537;-38.13080360867914
1739209728.5145376;-45.120503652039325
1739209728.5145383;-38.13080360867914
1739209728.514539;-38.13080360867914
1739209728.5145395;-45.120503652039325
1739209728.5145402;-38.13080360867914
1739209728.5145407;-35.57807855764607
1739209728.5145414;-35.57807855764607
1739209728.514542;-38.13080360867914
1739209728.5145426;-38.13080360867914
1739209728.5145433;-38.13080360867914
1739209728.514544;-38.13080360867914
1739209728.5145445;-38.13080360867914
1739209728.5145452;-45.120503652039325
1739209728.514546;-45.120503652039325
1739209728.5145464;-38.13080360867914
1739209728.514547;-45.120503652039325
1739209728.5145478;-38.13080360867914
1739209728.5145483;-38.13080360867914
1739209728.514549;-45.120503652039325
1739209728.5145497;-45.120503652039325
1739209728.5145502;-35.57807855764607
1739209728.514551;-45.120503652039325
1739209728.5145516;-45.120503652039325
1739209728.514552;-38.13080360867914
1739209728.5145528;-33.981070128970906
1739209728.5145535;-33.981070128970906
1739209728.514554;-38.13080360867914
1739209728.5145547;-38.13080360867914
1739209728.5145555;-38.13080360867914
1739209728.514556;-38.13080360867914
1739209728.5145566;-45.120503652039325
1739209728.5145574;-35.57807855764607
1739209728.5145578;-35.57807855764607
1739209728.5145586;-38.13080360867914
1739209728.5145593;-45.120503652039325
1739209728.5145597;-38.13080360867914
1739209728.5145605;-45.120503652039325
1739209728.5145612;-38.13080360867914
1739209728.5145617;-45.120503652039325
1739209728.5145624;-45.120503652039325
1739209728.5145628;-38.13080360867914
1739209728.5145636;-38.13080360867914
1739209728.5145643;-45.120503652039325
1739209728.5145648;-45.120503652039325
1739209728.5145655;-45.120503652039325
1739209728.5145662;-38.13080360867914
1739209728.5145667;-45.120503652039325
1739209728.5145674;-45.120503652039325
1739209728.514568;-45.120503652039325
1739209728.5145686;-33.981070128970906
1739209728.5145693;-45.120503652039325
1739209728.51457;-45.120503652039325
1739209728.5145705;-38.13080360867914
1739209728.5145712;-33.981070128970906
1739209728.514572;-35.57807855764607
1739209728.5145724;-45.120503652039325
1739209728.514573;-45.120503652039325
1739209728.5145738;-33.981070128970906
1739209728.5145743;-33.981070128970906
1739209728.514575;-45.120503652039325
1739209728.5145757;-38.13080360867914
1739209728.5145762;-35.57807855764607
1739209728.514577;-38.13080360867914
1739209728.5145776;-38.13080360867914
1739209728.514578;-35.57807855764607
1739209728.5145788;-45.120503652039325
1739209728.5145795;-33.981070128970906
1739209728.51458;-38.13080360867914
1739209728.5145807;-38.13080360867914
1739209728.5145814;-38.13080360867914
1739209728.514582;-38.13080360867914
1739209728.5145826;-38.13080360867914
1739209728.5145833;-38.13080360867914
1739209728.5145838;-28.992665084841942
1739209728.5145845;-35.57807855764607
1739209728.514585;-45.120503652039325
1739209728.5145857;-45.120503652039325
1739209728.5145864;-35.57807855764607
1739209728.514587;-35.57807855764607
1739209728.5145876;-38.13080360867914
1739209728.5145884;-45.120503652039325
1739209728.5145888;-32.81601443825658
1739209728.5145895;-38.13080360867914
1739209728.5145903;-38.13080360867914
1739209728.5145907;-38.13080360867914
1739209728.5145915;-45.120503652039325
1739209728.5145922;-45.120503652039325
1739209728.5145926;-45.120503652039325
1739209728.5145934;-45.120503652039325
1739209728.514594;-27.267205301931607
1739209728.5145946;-32.816014438256545
1739209728.5145953;-38.13080360867914
1739209728.514596;-45.120503652039325
1739209728.5145965;-33.981070128970906
1739209728.5145972;-38.13080360867914
1739209728.514598;-45.120503652039325
1739209728.5145984;-45.120503652039325
1739209728.514599;-38.13080360867914
1739209728.5145998;-45.120503652039325
1739209728.5146003;-45.120503652039325
1739209728.514601;-45.120503652039325
1739209728.5146017;-45.120503652039325
1739209728.5146022;-38.13080360867914
1739209728.514603;-45.120503652039325
1739209728.5146036;-45.120503652039325
1739209728.514604;-33.981070128970906
1739209728.5146048;-35.57807855764607
1739209728.5146055;-38.13080360867914
1739209728.514606;-35.57807855764607
1739209728.5146067;-38.13080360867914
1739209728.5146072;-38.13080360867914
1739209728.514608;-38.13080360867914
1739209728.5146086;-45.120503652039325
1739209728.514609;-38.13080360867914
1739209728.5146098;-45.120503652039325
1739209728.5146105;-45.120503652039325
1739209728.514611;-32.816014438256545
1739209728.5146117;-45.120503652039325
1739209728.5146124;-45.120503652039325
1739209728.514613;-45.120503652039325
1739209728.5146136;-35.57807855764607
1739209728.5146143;-38.13080360867914
1739209728.5146148;-45.120503652039325
1739209728.5146155;-33.981070128970906
1739209728.5146163;-38.13080360867914
1739209728.5146167;-38.13080360867914
1739209728.5146174;-45.120503652039325
1739209728.519173;-33.981070128970906
1739209728.5191772;-38.13080360867914
1739209728.5191813;-38.13080360867914
1739209728.5191855;-45.120503652039325
1739209728.5191896;-38.13080360867914
1739209728.5191936;-35.57807855764607
1739209728.519198;-38.13080360867914
1739209728.519202;-45.120503652039325
1739209728.5192063;-45.120503652039325
1739209728.5192103;-35.57807855764607
1739209728.5192144;-38.13080360867914
1739209728.5192187;-45.120503652039325
1739209728.5192227;-45.120503652039325
1739209728.519227;-45.120503652039325
1739209728.519231;-45.120503652039325
1739209728.5192351;-45.120503652039325
1739209728.5192394;-38.13080360867914
1739209728.5192435;-38.13080360867914
1739209728.5192478;-38.13080360867914
1739209728.5192518;-38.13080360867914
1739209728.519256;-45.120503652039325
1739209728.5192602;-38.13080360867914
1739209728.5192642;-38.13080360867914
1739209728.5192685;-45.120503652039325
1739209728.5192726;-45.120503652039325
1739209728.5192769;-45.120503652039325
1739209728.519281;-45.120503652039325
1739209728.519285;-33.981070128970906
1739209728.5192893;-45.120503652039325
1739209728.5192933;-45.120503652039325
1739209728.5192976;-31.141103565318915
1739209728.5193017;-32.816014438256545
1739209728.5193057;-45.120503652039325
1739209728.51931;-45.120503652039325
1739209728.519314;-35.57807855764607
1739209728.5193183;-38.13080360867914
1739209728.5193224;-45.120503652039325
1739209728.5193264;-45.120503652039325
1739209728.5193307;-45.120503652039325
1739209728.5193348;-45.120503652039325
1739209728.519339;-45.120503652039325
1739209728.5193431;-45.120503652039325
1739209728.5193472;-38.13080360867914
1739209728.5193515;-45.120503652039325
1739209728.5193555;-45.120503652039325
1739209728.5193598;-45.120503652039325
1739209728.5193639;-45.120503652039325
1739209728.519368;-45.120503652039325
1739209728.5193722;-38.13080360867914
1739209728.5193763;-35.57807855764607
1739209728.5193806;-38.13080360867914
1739209728.5193846;-38.13080360867914
1739209728.5193887;-35.57807855764607
1739209728.519393;-35.57807855764607
1739209728.519397;-32.816014438256545
1739209728.5194013;-38.13080360867914
1739209728.5194054;-45.120503652039325
1739209728.5194097;-45.120503652039325
1739209728.5194137;-38.13080360867914
1739209728.5194178;-45.120503652039325
1739209728.519422;-45.120503652039325
1739209728.519426;-35.57807855764607
1739209728.5194304;-38.13080360867914
1739209728.5194345;-45.120503652039325
1739209728.5194385;-38.13080360867914
1739209728.5194428;-38.13080360867914
1739209728.5194468;-45.120503652039325
1739209728.5194511;-45.120503652039325
1739209728.5194552;-33.981070128970906
1739209728.5194592;-33.981070128970906
1739209728.5194635;-28.58837851428586
1739209728.5194676;-31.141103565318915
1739209728.519472;-38.13080360867914
1739209728.519476;-38.13080360867914
1739209728.51948;-38.13080360867914
1739209728.5194843;-38.13080360867914
1739209728.5194883;-38.13080360867914
1739209728.5194926;-38.13080360867914
1739209728.5194967;-38.13080360867914
1739209728.5195007;-45.120503652039325
1739209728.519505;-32.816014438256545
1739209728.519509;-38.13080360867914
1739209728.5195134;-45.120503652039325
1739209728.5195174;-35.57807855764607
1739209728.5195215;-45.120503652039325
1739209728.5195258;-38.13080360867914
1739209728.5195298;-38.13080360867914
1739209728.519534;-45.120503652039325
1739209728.5195382;-38.13080360867914
1739209728.5195422;-45.120503652039325
1739209728.5195465;-45.120503652039325
1739209728.5195506;-38.13080360867914
1739209728.5195549;-38.13080360867914
1739209728.519559;-45.120503652039325
1739209728.5195632;-28.58837851428586
1739209728.5195673;-30.49652367304973
1739209728.5195713;-45.120503652039325
1739209728.5195756;-38.13080360867914
1739209728.5195796;-35.57807855764607
1739209728.519584;-45.120503652039325
1739209728.519588;-38.13080360867914
1739209728.519592;-38.13080360867914
1739209728.5195963;-38.13080360867914
1739209728.5196004;-45.120503652039325
1739209728.5196047;-38.13080360867914
1739209728.5196087;-45.120503652039325
1739209728.5196128;-38.13080360867914
1739209728.519617;-38.13080360867914
1739209728.5196211;-45.120503652039325
1739209728.5196254;-35.57807855764607
1739209728.5196295;-38.13080360867914
1739209728.5196335;-45.120503652039325
1739209728.5196378;-38.13080360867914
1739209728.5196419;-35.57807855764607
1739209728.5196462;-38.13080360867914
1739209728.5196502;-45.120503652039325
1739209728.5196543;-38.13080360867914
1739209728.5196586;-38.13080360867914
1739209728.5196626;-38.13080360867914
1739209728.519667;-45.120503652039325
1739209728.519671;-45.120503652039325
1739209728.519675;-38.13080360867914
1739209728.5196793;-35.57807855764607
1739209728.5196834;-38.13080360867914
1739209728.5196877;-38.13080360867914
1739209728.5196917;-38.13080360867914
1739209728.5196958;-45.120503652039325
1739209728.5197;-45.120503652039325
1739209728.519704;-33.981070128970906
1739209728.5197084;-35.57807855764607
1739209728.5197124;-45.120503652039325
1739209728.5197165;-38.13080360867914
1739209728.5197208;-32.816014438256545
1739209728.5197248;-38.13080360867914
1739209728.5197291;-38.13080360867914
1739209728.5197332;-38.13080360867914
1739209728.5197375;-38.13080360867914
1739209728.5197415;-35.57807855764607
1739209728.5197456;-33.981070128970906
1739209728.5197499;-45.120503652039325
1739209728.519754;-38.13080360867914
1739209728.5197582;-38.13080360867914
1739209728.5197623;-45.120503652039325
1739209728.5197663;-45.120503652039325
1739209728.5197706;-38.13080360867914
1739209728.5197747;-45.120503652039325
1739209728.519779;-38.13080360867914
1739209728.519783;-38.13080360867914
1739209728.519787;-35.57807855764607
1739209728.5197914;-38.13080360867914
1739209728.5197954;-45.120503652039325
1739209728.5197997;-38.13080360867914
1739209728.5198038;-38.13080360867914
1739209728.5198078;-45.120503652039325
