CAN Message; 0x150:0300e23e19ce9a6d
1739209768.3175347;-38.13080360867914
1739209768.3175387;-45.120503652039325
1739209768.3175428;-38.13080360867914
1739209768.3175468;-38.13080360867914
1739209768.317551;-33.981070128970906
1739209768.317555;-45.120503652039325
1739209768.317559;-45.120503652039325
1739209768.317563;-45.120503652039325
1739209768.317567;-38.13080360867914
1739209768.3175712;-45.120503652039325
1739209768.3175752;-38.13080360867914
1739209768.3175795;-45.120503652039325
1739209768.3175836;-45.120503652039325
1739209768.3175876;-45.120503652039325
1739209768.3175917;-45.120503652039325
1739209768.3175957;-32.816014438256545
1739209768.3175998;-45.120503652039325
1739209768.3176038;-38.13080360867914
1739209768.3176079;-45.120503652039325
1739209768.317612;-31.141103565318893
1739209768.317616;-32.816014438256545
1739209768.31762;-35.57807855764607
1739209768.317624;-38.13080360867914
1739209768.3176281;-38.13080360867914
1739209768.3176324;-45.120503652039325
1739209768.3176365;-45.120503652039325
1739209768.3176405;-35.57807855764607
1739209768.3176446;-38.13080360867914
1739209768.3176486;-38.13080360867914
1739209768.3176527;-35.57807855764607
1739209768.3176568;-38.13080360867914
1739209768.3176608;-45.120503652039325
1739209768.3176649;-45.120503652039325
1739209768.317669;-33.981070128970906
1739209768.317673;-45.120503652039325
1739209768.317677;-31.141103565318893
1739209768.317681;-30.49652367304973
1739209768.3176854;-45.120503652039325
1739209768.3176894;-45.120503652039325
1739209768.3176935;-35.57807855764607
1739209768.3176975;-45.120503652039325
1739209768.3177016;-45.120503652039325
1739209768.3177056;-38.13080360867914
1739209768.3177097;-38.13080360867914
1739209768.3177137;-45.120503652039325
1739209768.3177178;-38.13080360867914
1739209768.3177218;-38.13080360867914
1739209768.317726;-45.120503652039325
1739209768.31773;-45.120503652039325
1739209768.3177342;-38.13080360867914
1739209768.3177383;-38.13080360867914
1739209768.3177423;-45.120503652039325
1739209768.3177464;-45.120503652039325
1739209768.3177505;-38.13080360867914
1739209768.3177545;-38.13080360867914
1739209768.3177586;-45.120503652039325
1739209768.3177626;-45.120503652039325
1739209768.3177667;-38.13080360867914
1739209768.3177707;-45.120503652039325
1739209768.3177748;-33.981070128970906
1739209768.3177788;-28.58837851428586
1739209768.3177829;-38.13080360867914
1739209768.3177872;-45.120503652039325
1739209768.3177912;-38.13080360867914
1739209768.3177953;-35.57807855764607
1739209768.3177993;-38.13080360867914
1739209768.3178034;-45.120503652039325
1739209768.3178074;-45.120503652039325
1739209768.3178115;-35.57807855764607
1739209768.3178155;-38.13080360867914
1739209768.3178196;-38.13080360867914
1739209768.3178236;-45.120503652039325
1739209768.3178277;-45.120503652039325
1739209768.3178318;-38.13080360867914
1739209768.3178358;-45.120503652039325
1739209768.31784;-32.816014438256545
1739209768.3178442;-28.992665084841942
1739209768.3178482;-35.57807855764607
1739209768.3178523;-38.13080360867914
1739209768.3178563;-38.13080360867914
1739209768.3178604;-32.816014438256545
1739209768.3178644;-33.981070128970906
1739209768.3178685;-38.13080360867914
1739209768.3178725;-45.120503652039325
1739209768.3178766;-38.13080360867914
1739209768.3178806;-35.57807855764607
1739209768.3178847;-45.120503652039325
1739209768.3178887;-45.120503652039325
1739209768.317893;-38.13080360867914
1739209768.317897;-35.57807855764607
1739209768.3179011;-38.13080360867914
1739209768.3179052;-45.120503652039325
1739209768.3179092;-45.120503652039325
1739209768.3179133;-35.57807855764607
1739209768.3179173;-38.13080360867914
1739209768.3179214;-45.120503652039325
1739209768.3179255;-45.120503652039325
1739209768.3179295;-38.13080360867914
1739209768.3179336;-45.120503652039325
1739209768.3179376;-45.120503652039325
1739209768.3179417;-38.13080360867914
1739209768.317946;-35.57807855764607
1739209768.31795;-38.13080360867914
1739209768.317954;-45.120503652039325
1739209768.317958;-35.57807855764607
1739209768.3179622;-38.13080360867914
1739209768.3179662;-45.120503652039325
1739209768.3179703;-45.120503652039325
1739209768.3179743;-38.13080360867914
1739209768.3179784;-38.13080360867914
1739209768.3179824;-38.13080360867914
1739209768.3179865;-45.120503652039325
1739209768.3179905;-45.120503652039325
1739209768.3179946;-38.13080360867914
1739209768.317999;-38.13080360867914
1739209768.318003;-35.57807855764607
1739209768.318007;-45.120503652039325
1739209768.318011;-38.13080360867914
1739209768.318015;-38.13080360867914
1739209768.3180192;-45.120503652039325
1739209768.3180232;-38.13080360867914
1739209768.3180273;-38.13080360867914
1739209768.3180313;-45.120503652039325
1739209768.3180354;-38.13080360867914
1739209768.3180394;-45.120503652039325
1739209768.3180435;-45.120503652039325
1739209768.3180478;-45.120503652039325
1739209768.3180518;-45.120503652039325
1739209768.3180559;-33.981070128970906
1739209768.31806;-45.120503652039325
1739209768.318064;-45.120503652039325
1739209768.318068;-32.816014438256545
1739209768.318072;-38.13080360867914
1739209768.3180761;-38.13080360867914
1739209768.3180802;-33.981070128970906
1739209768.3180842;-33.981070128970906
1739209768.3180883;-38.13080360867914
1739209768.3180923;-45.120503652039325
1739209768.3180964;-38.13080360867914
1739209768.3181007;-38.13080360867914
1739209768.3181047;-38.13080360867914
1739209768.3181088;-33.981070128970906
1739209768.3181129;-38.13080360867914
1739209768.318117;-38.13080360867914
1739209768.318121;-35.57807855764607
1739209768.318125;-30.49652367304973
1739209768.318129;-45.120503652039325
1739209768.318133;-35.57807855764607
1739209768.3181372;-35.57807855764607
1739209768.3181412;-45.120503652039325
1739209768.3181453;-45.120503652039325
1739209768.3181493;-45.120503652039325
1739209768.3181536;-38.13080360867914
1739209768.3181577;-38.13080360867914
1739209768.3181617;-38.13080360867914
1739209768.3181658;-38.13080360867914
1739209768.3181698;-38.13080360867914
1739209768.318174;-45.120503652039325
1739209768.318178;-38.13080360867914
1739209768.318182;-38.13080360867914
1739209768.318186;-35.57807855764607
1739209768.31819;-35.57807855764607
1739209768.3181942;-38.13080360867914
1739209768.3181982;-38.13080360867914
1739209768.3182023;-38.13080360867914
1739209768.3182065;-33.981070128970906
1739209768.3182106;-45.120503652039325
1739209768.3182147;-38.13080360867914
1739209768.3182187;-38.13080360867914
1739209768.3182228;-38.13080360867914
1739209768.3182268;-31.141103565318915
1739209768.3182309;-33.981070128970906
1739209768.318235;-38.13080360867914
1739209768.318239;-33.981070128970956
1739209768.318243;-45.120503652039325
1739209768.318247;-38.13080360867914
1739209768.3182511;-38.13080360867914
1739209768.3182554;-45.120503652039325
1739209768.3182595;-45.120503652039325
1739209768.3182635;-38.13080360867914
1739209768.3182676;-45.120503652039325
1739209768.3182716;-26.991370085610736
1739209768.3182757;-35.57807855764607
1739209768.3182797;-38.13080360867914
1739209768.3182838;-38.13080360867914
1739209768.3182878;-35.57807855764607
1739209768.318292;-38.13080360867914
1739209768.318296;-45.120503652039325
1739209768.3183;-33.981070128970906
1739209768.318304;-45.120503652039325
1739209768.3183084;-45.120503652039325
1739209768.3183124;-35.57807855764607
1739209768.3183165;-38.13080360867914
1739209768.3183205;-38.13080360867914
1739209768.3183246;-38.13080360867914
1739209768.3183286;-35.57807855764607
1739209768.3183327;-35.57807855764607
1739209768.3183367;-45.120503652039325
1739209768.3183408;-45.120503652039325
1739209768.3183448;-38.13080360867914
1739209768.318349;-38.13080360867914
1739209768.318353;-45.120503652039325
1739209768.318357;-45.120503652039325
1739209768.3183613;-38.13080360867914
1739209768.3183653;-45.120503652039325
1739209768.3183694;-31.141103565318893
1739209768.3183734;-33.981070128970906
1739209768.3183775;-35.57807855764607
1739209768.3183815;-38.13080360867914
1739209768.3183856;-35.57807855764607
1739209768.3183897;-38.13080360867914
1739209768.3183937;-45.120503652039325
1739209768.3183978;-38.13080360867914
1739209768.3184018;-45.120503652039325
1739209768.3184059;-45.120503652039325
1739209768.31841;-38.13080360867914
1739209768.3184142;-45.120503652039325
1739209768.3184183;-35.57807855764607
1739209768.3184223;-33.981070128970906
1739209768.3184264;-45.120503652039325
1739209768.3184304;-45.120503652039325
1739209768.3184345;-32.816014438256545
1739209768.3184385;-38.13080360867914
1739209768.3184426;-38.13080360867914
1739209768.3184466;-38.13080360867914
1739209768.3184507;-45.120503652039325
1739209768.3184547;-45.120503652039325
1739209768.3184588;-45.120503652039325
1739209768.3184628;-45.120503652039325
1739209768.3184671;-38.13080360867914
1739209768.3184712;-38.13080360867914
1739209768.3184752;-45.120503652039325
1739209768.3184793;-45.120503652039325
1739209768.3184834;-35.57807855764607
1739209768.3184874;-38.13080360867914
1739209768.3184915;-45.120503652039325
1739209768.3184955;-45.120503652039325
1739209768.3184996;-45.120503652039325
1739209768.3185036;-45.120503652039325
1739209768.3185077;-38.13080360867914
1739209768.3185117;-38.13080360867914
1739209768.3185158;-45.120503652039325
1739209768.31852;-45.120503652039325
1739209768.3185241;-45.120503652039325
1739209768.3185282;-45.120503652039325
1739209768.3185322;-38.13080360867914
1739209768.3185363;-38.13080360867914
1739209768.3185403;-45.120503652039325
1739209768.3185444;-38.13080360867914
1739209768.3185484;-38.13080360867914
1739209768.3185525;-38.13080360867914
1739209768.3185565;-38.13080360867914
1739209768.3185606;-45.120503652039325
1739209768.3185647;-33.981070128970906
1739209768.318569;-33.981070128970906
1739209768.318573;-45.120503652039325
1739209768.318577;-38.13080360867914
1739209768.318581;-32.816014438256545
1739209768.3185852;-35.57807855764607
1739209768.3185892;-45.120503652039325
1739209768.3185933;-45.120503652039325
1739209768.3185973;-45.120503652039325
1739209768.3186014;-33.981070128970906
1739209768.3186054;-38.13080360867914
1739209768.3186095;-45.120503652039325
1739209768.3186135;-45.120503652039325
1739209768.3186176;-38.13080360867914
1739209768.3186219;-45.120503652039325
1739209768.318626;-38.13080360867914
1739209768.31863;-38.13080360867914
1739209768.318634;-38.13080360867914
1739209768.318638;-45.120503652039325
1739209768.3186421;-45.120503652039325
1739209768.3186462;-45.120503652039325
1739209768.3186502;-38.13080360867914
1739209768.3186543;-45.120503652039325
1739209768.3186584;-45.120503652039325
1739209768.3186624;-38.13080360867914
1739209768.3186665;-38.13080360867914
1739209768.3186705;-45.120503652039325
1739209768.3186748;-38.13080360867914
1739209768.3186789;-38.13080360867914
1739209768.318683;-33.981070128970906
1739209768.318687;-45.120503652039325
1739209768.318691;-45.120503652039325
1739209768.318695;-45.120503652039325
1739209768.3186991;-38.13080360867914
1739209768.3187032;-38.13080360867914
1739209768.3187072;-38.13080360867914
1739209768.3187113;-38.13080360867914
1739209768.3187153;-45.120503652039325
1739209768.3187194;-45.120503652039325
1739209768.3187234;-38.13080360867914
1739209768.3187277;-45.120503652039325
1739209768.3187318;-31.141103565318915
1739209768.3187358;-33.981070128970906
1739209768.31874;-45.120503652039325
1739209768.318744;-45.120503652039325
1739209768.318748;-38.13080360867914
1739209768.318752;-38.13080360867914
1739209768.318756;-45.120503652039325
1739209768.3187602;-30.49652367304973
1739209768.3187642;-31.141103565318915
1739209768.3187683;-35.57807855764607
1739209768.3187723;-33.981070128970906
1739209768.3187766;-38.13080360867914
1739209768.3187807;-38.13080360867914
1739209768.3187847;-38.13080360867914
1739209768.3187888;-35.57807855764607
1739209768.3187928;-38.13080360867914
1739209768.3187969;-31.141103565318915
1739209768.318801;-38.13080360867914
1739209768.318805;-45.120503652039325
1739209768.318809;-35.57807855764607
1739209768.318813;-38.13080360867914
1739209768.3188171;-38.13080360867914
1739209768.3188212;-45.120503652039325
1739209768.3188252;-35.57807855764607
1739209768.3188295;-38.13080360867914
1739209768.3188336;-45.120503652039325
1739209768.3188376;-45.120503652039325
1739209768.3188417;-35.57807855764607
1739209768.3188457;-35.57807855764607
1739209768.3188498;-38.13080360867914
1739209768.3188539;-45.120503652039325
1739209768.318858;-38.13080360867914
1739209768.318862;-38.13080360867914
1739209768.318866;-38.13080360867914
1739209768.31887;-38.13080360867914
1739209768.3188741;-45.120503652039325
1739209768.3188782;-45.120503652039325
1739209768.3188825;-45.120503652039325
1739209768.3188865;-38.13080360867914
1739209768.3188906;-45.120503652039325
1739209768.3188946;-33.981070128970906
1739209768.3188987;-31.141103565318915
1739209768.3189027;-45.120503652039325
1739209768.3189068;-45.120503652039325
1739209768.3189108;-38.13080360867914
1739209768.318915;-38.13080360867914
1739209768.318919;-45.120503652039325
1739209768.318923;-45.120503652039325
1739209768.318927;-38.13080360867914
1739209768.318931;-32.81601443825658
1739209768.3189354;-38.13080360867914
1739209768.3189394;-45.120503652039325
1739209768.3189435;-45.120503652039325
1739209768.3189476;-45.120503652039325
1739209768.3189516;-45.120503652039325
1739209768.3189557;-35.57807855764607
1739209768.3189597;-38.13080360867914
1739209768.3189638;-45.120503652039325
1739209768.3189678;-38.13080360867914
1739209768.3189719;-38.13080360867914
1739209768.318976;-38.13080360867914
1739209768.31898;-38.13080360867914
1739209768.318984;-38.13080360867914
1739209768.3189883;-45.120503652039325
1739209768.3189924;-38.13080360867914
1739209768.3189964;-38.13080360867914
1739209768.3190005;-45.120503652039325
1739209768.3190045;-35.57807855764607
1739209768.3190086;-45.120503652039325
1739209768.3190126;-45.120503652039325
1739209768.3190167;-45.120503652039325
1739209768.3190207;-38.13080360867914
1739209768.3190248;-45.120503652039325
1739209768.3190289;-38.13080360867914
1739209768.319033;-38.13080360867914
1739209768.319037;-45.120503652039325
1739209768.3190413;-38.13080360867914
1739209768.3190453;-38.13080360867914
1739209768.3190494;-38.13080360867914
1739209768.3190534;-45.120503652039325
1739209768.3190575;-45.120503652039325
1739209768.3190615;-32.816014438256545
1739209768.3190656;-33.981070128970906
1739209768.3190696;-45.120503652039325
1739209768.3190737;-45.120503652039325
1739209768.3190777;-38.13080360867914
1739209768.3190818;-32.816014438256545
1739209768.3190858;-45.120503652039325
1739209768.3190901;-38.13080360867914
1739209768.3190942;-45.120503652039325
1739209768.3190982;-45.120503652039325
1739209768.3191023;-38.13080360867914
1739209768.3191063;-45.120503652039325
1739209768.3191104;-38.13080360867914
1739209768.3191144;-45.120503652039325
1739209768.3191185;-38.13080360867914
1739209768.3191226;-38.13080360867914
1739209768.3191266;-35.57807855764607
1739209768.3191307;-32.816014438256545
1739209768.3191347;-45.120503652039325
1739209768.3191388;-38.13080360867914
1739209768.319143;-32.816014438256545
1739209768.319147;-33.981070128970906
1739209768.3191512;-45.120503652039325
1739209768.3191552;-45.120503652039325
1739209768.3191593;-38.13080360867914
1739209768.3191633;-38.13080360867914
1739209768.3191674;-45.120503652039325
1739209768.3191714;-45.120503652039325
1739209768.3191755;-45.120503652039325
1739209768.3191795;-45.120503652039325
1739209768.3191836;-38.13080360867914
1739209768.3191876;-38.13080360867914
1739209768.3191917;-45.120503652039325
1739209768.319196;-45.120503652039325
1739209768.3192;-45.120503652039325
1739209768.319204;-45.120503652039325
1739209768.3192081;-45.120503652039325
1739209768.3192122;-45.120503652039325
1739209768.3192163;-38.13080360867914
1739209768.3192203;-45.120503652039325
1739209768.3192244;-30.49652367304973
1739209768.3192284;-28.58837851428586
1739209768.3192325;-38.13080360867914
1739209768.3192365;-35.57807855764607
1739209768.3192406;-45.120503652039325
1739209768.3192446;-38.13080360867914
1739209768.319249;-38.13080360867914
1739209768.319253;-33.981070128970906
1739209768.319257;-45.120503652039325
1739209768.319261;-38.13080360867914
1739209768.3192651;-38.13080360867914
1739209768.3192692;-38.13080360867914
1739209768.3192732;-45.120503652039325
1739209768.3192773;-45.120503652039325
1739209768.3192813;-35.57807855764607
1739209768.3192854;-38.13080360867914
1739209768.3192894;-38.13080360867914
1739209768.3192935;-33.981070128970906
1739209768.3192978;-35.57807855764607
1739209768.3193018;-38.13080360867914
1739209768.319306;-38.13080360867914
1739209768.31931;-45.120503652039325
1739209768.319314;-45.120503652039325
1739209768.319318;-35.57807855764607
1739209768.319322;-45.120503652039325
1739209768.3193262;-45.120503652039325
1739209768.3193302;-35.57807855764607
1739209768.3193343;-38.13080360867914
1739209768.3193383;-45.120503652039325
1739209768.3193424;-38.13080360867914
1739209768.3193464;-38.13080360867914
1739209768.3193507;-38.13080360867914
1739209768.3193548;-45.120503652039325
1739209768.3193588;-38.13080360867914
1739209768.3193629;-38.13080360867914
1739209768.319367;-38.13080360867914
1739209768.319371;-45.120503652039325
1739209768.319375;-38.13080360867914
1739209768.319379;-35.57807855764607
1739209768.3193831;-38.13080360867914
1739209768.3193872;-45.120503652039325
1739209768.3193913;-28.992665084841942
1739209768.3193953;-38.13080360867914
1739209768.3193994;-38.13080360867914
1739209768.3194036;-38.13080360867914
1739209768.3194077;-33.981070128970906
1739209768.3194118;-32.816014438256545
1739209768.3194158;-38.13080360867914
1739209768.3194199;-45.120503652039325
1739209768.319424;-29.438486411369347
1739209768.319428;-45.120503652039325
1739209768.319432;-45.120503652039325
1739209768.319436;-35.57807855764607
1739209768.3194401;-38.13080360867914
1739209768.3194442;-38.13080360867914
1739209768.3194482;-33.981070128970906
1739209768.3194523;-45.120503652039325
1739209768.3194566;-31.141103565318915
1739209768.3194606;-33.981070128970906
1739209768.3194647;-45.120503652039325
1739209768.3194687;-45.120503652039325
1739209768.3194728;-33.981070128970906
1739209768.3194768;-45.120503652039325
1739209768.319481;-45.120503652039325
1739209768.319485;-45.120503652039325
1739209768.319489;-38.13080360867914
1739209768.319493;-38.13080360867914
1739209768.319497;-45.120503652039325
1739209768.3195012;-45.120503652039325
1739209768.3195052;-38.13080360867914
1739209768.3195095;-45.120503652039325
1739209768.3195136;-45.120503652039325
1739209768.3195176;-35.57807855764607
1739209768.3195217;-35.57807855764607
1739209768.3195257;-45.120503652039325
1739209768.3195298;-45.120503652039325
1739209768.3195338;-35.57807855764607
1739209768.3195379;-35.57807855764607
1739209768.319542;-45.120503652039325
1739209768.319546;-45.120503652039325
1739209768.31955;-33.981070128970906
1739209768.319554;-33.981070128970906
1739209768.3195581;-33.981070128970906
1739209768.3195624;-38.13080360867914
1739209768.3195665;-45.120503652039325
1739209768.3195705;-33.981070128970906
1739209768.3195746;-35.57807855764607
1739209768.3195786;-45.120503652039325
1739209768.3195827;-35.57807855764607
1739209768.3195868;-38.13080360867914
1739209768.3195908;-45.120503652039325
1739209768.3195949;-38.13080360867914
1739209768.319599;-35.57807855764607
1739209768.319603;-38.13080360867914
1739209768.319607;-45.120503652039325
1739209768.3196113;-45.120503652039325
1739209768.3196154;-32.816014438256545
1739209768.3196194;-31.141103565318915
1739209768.3196235;-45.120503652039325
1739209768.3196275;-45.120503652039325
1739209768.3196316;-45.120503652039325
1739209768.3196356;-38.13080360867914
1739209768.3196397;-45.120503652039325
1739209768.3196437;-45.120503652039325
1739209768.3196478;-45.120503652039325
1739209768.3196518;-38.13080360867914
1739209768.319656;-29.438486411369333
1739209768.31966;-38.13080360867914
1739209768.3196642;-45.120503652039325
1739209768.3196683;-45.120503652039325
1739209768.3196723;-32.816014438256545
1739209768.3196764;-38.13080360867914
1739209768.3196805;-45.120503652039325
1739209768.3196845;-45.120503652039325
1739209768.3196886;-38.13080360867914
1739209768.3196926;-38.13080360867914
1739209768.3196967;-45.120503652039325
1739209768.3197007;-38.13080360867914
1739209768.3197048;-45.120503652039325
1739209768.3197088;-45.120503652039325
1739209768.3197129;-38.13080360867914
1739209768.3197172;-38.13080360867914
1739209768.3197212;-45.120503652039325
1739209768.3197253;-38.13080360867914
1739209768.3197293;-35.57807855764607
1739209768.3197334;-35.57807855764607
1739209768.3197374;-38.13080360867914
1739209768.3197415;-38.13080360867914
1739209768.3197455;-38.13080360867914
1739209768.3197496;-33.981070128970906
1739209768.3197536;-29.438486411369333
1739209768.3197577;-38.13080360867914
1739209768.3197618;-38.13080360867914
1739209768.3197658;-38.13080360867914
1739209768.31977;-35.57807855764607
1739209768.3197742;-38.13080360867914
1739209768.3197782;-38.13080360867914
1739209768.3197823;-33.981070128970906
1739209768.3197863;-33.981070128970956
1739209768.3197904;-45.120503652039325
1739209768.3197944;-35.57807855764607
1739209768.3197985;-38.13080360867914
1739209768.3198025;-45.120503652039325
1739209768.3198066;-45.120503652039325
1739209768.3198106;-38.13080360867914
1739209768.3198147;-35.57807855764607
1739209768.319819;-32.816014438256545
1739209768.319823;-45.120503652039325
1739209768.319827;-45.120503652039325
1739209768.3198311;-38.13080360867914
1739209768.3198352;-45.120503652039325
1739209768.3198392;-45.120503652039325
1739209768.3198433;-45.120503652039325
1739209768.3198473;-33.981070128970906
1739209768.3198514;-29.438486411369333
1739209768.3198555;-38.13080360867914
1739209768.3198595;-45.120503652039325
1739209768.3198636;-38.13080360867914
1739209768.3198676;-35.57807855764607
1739209768.319872;-38.13080360867914
1739209768.319876;-45.120503652039325
1739209768.31988;-35.57807855764607
1739209768.319884;-45.120503652039325
1739209768.319888;-38.13080360867914
1739209768.3198922;-35.57807855764607
1739209768.3198962;-35.57807855764607
1739209768.3199003;-45.120503652039325
1739209768.3199043;-38.13080360867914
1739209768.3199084;-38.13080360867914
1739209768.3199124;-45.120503652039325
1739209768.3199165;-32.816014438256545
1739209768.3199205;-30.49652367304973
1739209768.3199248;-38.13080360867914
1739209768.319929;-38.13080360867914
1739209768.319933;-32.816014438256545
1739209768.319937;-38.13080360867914
1739209768.319941;-45.120503652039325
1739209768.319945;-35.57807855764607
1739209768.3199492;-38.13080360867914
1739209768.3199532;-45.120503652039325
1739209768.3199573;-38.13080360867914
1739209768.3199613;-45.120503652039325
1739209768.3199654;-38.13080360867914
1739209768.3199694;-38.13080360867914
1739209768.3199735;-45.120503652039325
1739209768.3199778;-45.120503652039325
1739209768.3199818;-38.13080360867914
1739209768.3199859;-45.120503652039325
1739209768.31999;-38.13080360867914
1739209768.319994;-38.13080360867914
1739209768.319998;-38.13080360867914
1739209768.320002;-38.13080360867914
1739209768.3200061;-45.120503652039325
1739209768.3200102;-45.120503652039325
1739209768.3200142;-35.57807855764607
1739209768.3200183;-35.57807855764607
1739209768.3200223;-45.120503652039325
1739209768.3200264;-38.13080360867914
1739209768.3200307;-35.57807855764607
1739209768.3200347;-35.57807855764607
1739209768.3200388;-45.120503652039325
1739209768.3200428;-38.13080360867914
1739209768.320047;-38.13080360867914
1739209768.320051;-45.120503652039325
1739209768.320055;-45.120503652039325
1739209768.320059;-45.120503652039325
1739209768.320063;-38.13080360867914
1739209768.3200672;-38.13080360867914
1739209768.3200712;-45.120503652039325
1739209768.3200753;-45.120503652039325
1739209768.3200793;-45.120503652039325
1739209768.3200836;-33.981070128970906
1739209768.3200877;-45.120503652039325
1739209768.3200917;-45.120503652039325
1739209768.3200958;-45.120503652039325
1739209768.3200998;-45.120503652039325
1739209768.320104;-38.13080360867914
1739209768.320108;-45.120503652039325
1739209768.320112;-38.13080360867914
1739209768.320116;-33.981070128970906
1739209768.32012;-45.120503652039325
1739209768.3201241;-35.57807855764607
1739209768.3201282;-38.13080360867914
1739209768.3201325;-38.13080360867914
1739209768.3201365;-35.57807855764607
1739209768.3201406;-38.13080360867914
1739209768.3201447;-45.120503652039325
1739209768.3201487;-38.13080360867914
1739209768.3201528;-38.13080360867914
1739209768.3201568;-38.13080360867914
1739209768.3201609;-38.13080360867914
1739209768.320165;-38.13080360867914
1739209768.320169;-32.816014438256545
1739209768.320173;-38.13080360867914
1739209768.320177;-45.120503652039325
1739209768.3201811;-38.13080360867914
1739209768.3201854;-38.13080360867914
1739209768.3201895;-38.13080360867914
1739209768.3201935;-45.120503652039325
1739209768.3201976;-38.13080360867914
1739209768.3202016;-45.120503652039325
1739209768.3202057;-38.13080360867914
1739209768.3202097;-38.13080360867914
1739209768.320215;-33.981070128970906
1739209768.32022;-33.981070128970906
1739209768.3202252;-45.120503652039325
1739209768.3202302;-45.120503652039325
1739209768.3202355;-38.13080360867914
1739209768.3202407;-45.120503652039325
1739209768.3202457;-33.981070128970906
1739209768.320251;-31.141103565318915
1739209768.320256;-32.816014438256545
1739209768.3202612;-38.13080360867914
1739209768.3202665;-33.981070128970906
1739209768.3202715;-45.120503652039325
1739209768.3202767;-45.120503652039325
1739209768.3202817;-38.13080360867914
1739209768.320287;-35.57807855764607
1739209768.320292;-45.120503652039325
1739209768.3202972;-28.992665084841942
1739209768.3203025;-31.141103565318915
1739209768.3203075;-45.120503652039325
1739209768.3203127;-38.13080360867914
1739209768.3203177;-38.13080360867914
1739209768.320323;-35.57807855764607
1739209768.3203282;-38.13080360867914
1739209768.3203332;-38.13080360867914
1739209768.3203385;-38.13080360867914
1739209768.3203435;-45.120503652039325
1739209768.3203487;-45.120503652039325
1739209768.320354;-45.120503652039325
1739209768.320359;-38.13080360867914
1739209768.3203642;-38.13080360867914
1739209768.3203692;-45.120503652039325
1739209768.3203745;-38.13080360867914
1739209768.3203797;-38.13080360867914
1739209768.3203847;-38.13080360867914
1739209768.32039;-38.13080360867914
1739209768.320395;-38.13080360867914
1739209768.3204002;-45.120503652039325
1739209768.3204055;-33.981070128970906
1739209768.3204105;-38.13080360867914
1739209768.3204157;-45.120503652039325
1739209768.3204207;-33.981070128970906
1739209768.320426;-31.141103565318915
1739209768.3204312;-38.13080360867914
1739209768.3204362;-38.13080360867914
1739209768.3204415;-38.13080360867914
1739209768.3204465;-38.13080360867914
1739209768.3204517;-38.13080360867914
1739209768.320457;-45.120503652039325
1739209768.320462;-45.120503652039325
1739209768.3204672;-45.120503652039325
1739209768.3204722;-38.13080360867914
1739209768.3204775;-35.57807855764607
1739209768.3204825;-45.120503652039325
1739209768.3204877;-38.13080360867914
1739209768.320493;-38.13080360867914
1739209768.320498;-38.13080360867914
1739209768.3205032;-38.13080360867914
1739209768.3205082;-35.57807855764607
1739209768.3205135;-38.13080360867914
1739209768.3205187;-45.120503652039325
1739209768.3205237;-45.120503652039325
1739209768.320529;-38.13080360867914
1739209768.320534;-35.57807855764607
1739209768.3205392;-38.13080360867914
1739209768.3205445;-35.57807855764607
1739209768.3205495;-38.13080360867914
1739209768.3205547;-45.120503652039325
1739209768.3205597;-45.120503652039325
1739209768.320565;-38.13080360867914
1739209768.3205702;-33.981070128970906
1739209768.3205752;-45.120503652039325
1739209768.3205805;-45.120503652039325
1739209768.3205855;-45.120503652039325
1739209768.3205907;-38.13080360867914
1739209768.320596;-38.13080360867914
1739209768.320601;-45.120503652039325
1739209768.3206062;-45.120503652039325
1739209768.3206112;-35.57807855764607
1739209768.3206165;-38.13080360867914
1739209768.3206215;-45.120503652039325
1739209768.3206267;-38.13080360867914
1739209768.320632;-35.57807855764607
1739209768.320637;-35.57807855764607
1739209768.3206422;-38.13080360867914
1739209768.3206472;-38.13080360867914
1739209768.3206525;-45.120503652039325
1739209768.3206577;-38.13080360867914
1739209768.3206627;-45.120503652039325
1739209768.320668;-45.120503652039325
1739209768.320673;-45.120503652039325
1739209768.3206782;-45.120503652039325
1739209768.3206835;-45.120503652039325
1739209768.3206885;-38.13080360867914
1739209768.3206937;-33.981070128970906
1739209768.3206987;-45.120503652039325
1739209768.320704;-38.13080360867914
1739209768.3207092;-45.120503652039325
1739209768.3207142;-32.816014438256545
1739209768.3207195;-30.49652367304973
1739209768.3207245;-45.120503652039325
1739209768.3207297;-45.120503652039325
1739209768.320735;-35.57807855764607
1739209768.32074;-35.57807855764607
1739209768.3207452;-45.120503652039325
1739209768.3207502;-45.120503652039325
1739209768.3207555;-38.13080360867914
1739209768.3207607;-33.981070128970906
1739209768.3207657;-45.120503652039325
1739209768.320771;-38.13080360867914
1739209768.320776;-38.13080360867914
1739209768.3207812;-35.57807855764607
1739209768.3207865;-33.981070128970906
1739209768.3207915;-38.13080360867914
1739209768.3207967;-45.120503652039325
1739209768.3208017;-33.981070128970956
1739209768.320807;-38.13080360867914
1739209768.320812;-38.13080360867914
1739209768.3208172;-45.120503652039325
1739209768.3208225;-38.13080360867914
1739209768.3208275;-38.13080360867914
1739209768.3208327;-38.13080360867914
1739209768.3208377;-30.49652367304973
1739209768.320843;-28.992665084841942
1739209768.3208482;-38.13080360867914
1739209768.3208532;-33.981070128970906
1739209768.3208585;-38.13080360867914
1739209768.3208635;-33.981070128970906
1739209768.3208687;-38.13080360867914
1739209768.320874;-33.981070128970906
