CAN Message; 0x77:d655006b1c1c52da
1739209785.1373782;-33.981070128970906
1739209785.1373856;-38.13080360867914
1739209785.1373928;-35.57807855764607
1739209785.1374002;-45.120503652039325
1739209785.1374075;-38.13080360867914
1739209785.1374147;-38.13080360867914
1739209785.137422;-38.13080360867914
1739209785.1374295;-35.57807855764607
1739209785.1374366;-33.981070128970906
1739209785.137444;-38.13080360867914
1739209785.1374514;-45.120503652039325
1739209785.1374586;-38.13080360867914
1739209785.137466;-38.13080360867914
1739209785.1374733;-38.13080360867914
1739209785.1374805;-45.120503652039325
1739209785.137488;-45.120503652039325
1739209785.1374953;-38.13080360867914
1739209785.1375024;-38.13080360867914
1739209785.1375098;-38.13080360867914
1739209785.1375172;-45.120503652039325
1739209785.1375244;-38.13080360867914
1739209785.1375318;-38.13080360867914
1739209785.1375391;-38.13080360867914
1739209785.1375463;-35.57807855764607
1739209785.1375537;-38.13080360867914
1739209785.137561;-38.13080360867914
1739209785.1375682;-38.13080360867914
1739209785.1375756;-45.120503652039325
1739209785.137583;-38.13080360867914
1739209785.1375902;-38.13080360867914
1739209785.1375976;-38.13080360867914
1739209785.137605;-38.13080360867914
1739209785.137612;-38.13080360867914
1739209785.1376195;-38.13080360867914
1739209785.137627;-35.57807855764607
1739209785.137634;-45.120503652039325
1739209785.1376414;-38.13080360867914
1739209785.1376488;-38.13080360867914
1739209785.1376562;-38.13080360867914
1739209785.1376634;-45.120503652039325
1739209785.1376708;-38.13080360867914
1739209785.1376781;-38.13080360867914
1739209785.1376853;-38.13080360867914
1739209785.1376927;-38.13080360867914
1739209785.1377;-38.13080360867914
1739209785.1377072;-38.13080360867914
1739209785.1377146;-35.57807855764607
1739209785.137722;-45.120503652039325
1739209785.1377292;-33.981070128970906
1739209785.1377366;-28.992665084841942
1739209785.137744;-31.141103565318915
1739209785.137751;-45.120503652039325
1739209785.1377585;-38.13080360867914
1739209785.137766;-35.57807855764607
1739209785.137773;-38.13080360867914
1739209785.1377804;-45.120503652039325
1739209785.1377878;-45.120503652039325
1739209785.137795;-35.57807855764607
1739209785.1378024;-45.120503652039325
1739209785.1378098;-45.120503652039325
1739209785.137817;-45.120503652039325
1739209785.1378243;-38.13080360867914
1739209785.1378317;-38.13080360867914
1739209785.1378388;-38.13080360867914
1739209785.1378462;-31.141103565318915
1739209785.1378536;-27.267205301931607
1739209785.1378608;-33.981070128970906
1739209785.1378682;-45.120503652039325
1739209785.1378756;-38.13080360867914
1739209785.1378827;-38.13080360867914
1739209785.13789;-38.13080360867914
1739209785.1378975;-35.57807855764607
1739209785.1379046;-38.13080360867914
1739209785.137912;-32.81601443825658
1739209785.1379194;-45.120503652039325
1739209785.1379266;-38.13080360867914
1739209785.137934;-38.13080360867914
1739209785.1379414;-45.120503652039325
1739209785.1379488;-38.13080360867914
1739209785.137956;-38.13080360867914
1739209785.1379633;-38.13080360867914
1739209785.1379707;-33.981070128970906
1739209785.1379778;-38.13080360867914
1739209785.1379852;-38.13080360867914
1739209785.1379926;-38.13080360867914
1739209785.1379998;-45.120503652039325
1739209785.1380072;-38.13080360867914
1739209785.1380146;-38.13080360867914
1739209785.1380217;-45.120503652039325
1739209785.138029;-38.13080360867914
1739209785.1380365;-45.120503652039325
1739209785.1380436;-45.120503652039325
1739209785.138051;-38.13080360867914
1739209785.1380584;-38.13080360867914
1739209785.1380656;-45.120503652039325
1739209785.138073;-45.120503652039325
1739209785.1380804;-38.13080360867914
1739209785.1380875;-31.141103565318943
1739209785.138095;-45.120503652039325
1739209785.1381023;-38.13080360867914
1739209785.1381094;-45.120503652039325
1739209785.1381168;-38.13080360867914
1739209785.1381242;-38.13080360867914
1739209785.1381314;-35.57807855764607
1739209785.1381388;-38.13080360867914
1739209785.1381462;-28.58837851428586
1739209785.1381533;-35.57807855764607
1739209785.1381607;-45.120503652039325
1739209785.138168;-38.13080360867914
1739209785.1381752;-38.13080360867914
1739209785.1381826;-45.120503652039325
1739209785.13819;-45.120503652039325
1739209785.1381972;-45.120503652039325
1739209785.1382046;-45.120503652039325
1739209785.138212;-45.120503652039325
1739209785.138219;-45.120503652039325
1739209785.1382265;-45.120503652039325
1739209785.138234;-35.57807855764607
1739209785.138241;-38.13080360867914
1739209785.1382484;-45.120503652039325
1739209785.1382558;-45.120503652039325
1739209785.1382632;-45.120503652039325
1739209785.1382704;-45.120503652039325
1739209785.1382778;-35.57807855764607
1739209785.1382852;-38.13080360867914
1739209785.1382923;-45.120503652039325
1739209785.1382997;-38.13080360867914
1739209785.138307;-38.13080360867914
1739209785.1383142;-45.120503652039325
1739209785.1383216;-35.57807855764607
1739209785.138329;-38.13080360867914
1739209785.1383362;-38.13080360867914
1739209785.1383436;-38.13080360867914
1739209785.138351;-38.13080360867914
1739209785.138358;-45.120503652039325
1739209785.1383655;-35.57807855764607
1739209785.138373;-32.816014438256545
1739209785.13838;-45.120503652039325
1739209785.1383874;-45.120503652039325
1739209785.1383948;-45.120503652039325
1739209785.138402;-45.120503652039325
1739209785.1384094;-38.13080360867914
1739209785.1384168;-31.141103565318915
1739209785.138424;-38.13080360867914
1739209785.1384313;-38.13080360867914
1739209785.1384387;-33.981070128970906
1739209785.1384459;-33.981070128970906
1739209785.1384532;-45.120503652039325
1739209785.1384606;-45.120503652039325
1739209785.1384678;-45.120503652039325
1739209785.1384752;-45.120503652039325
1739209785.1384826;-45.120503652039325
1739209785.1384897;-45.120503652039325
1739209785.138497;-38.13080360867914
1739209785.1385045;-45.120503652039325
1739209785.1385117;-45.120503652039325
1739209785.138519;-45.120503652039325
1739209785.1385264;-35.57807855764607
1739209785.1385336;-38.13080360867914
1739209785.138541;-45.120503652039325
1739209785.1385484;-45.120503652039325
1739209785.1385558;-38.13080360867914
1739209785.138563;-31.141103565318915
1739209785.1385703;-35.57807855764607
1739209785.1385777;-35.57807855764607
1739209785.1385849;-45.120503652039325
1739209785.1385922;-38.13080360867914
1739209785.1385996;-35.57807855764607
1739209785.1386068;-38.13080360867914
1739209785.1386142;-45.120503652039325
1739209785.1386216;-45.120503652039325
1739209785.1386287;-38.13080360867914
1739209785.138636;-38.13080360867914
1739209785.1386435;-45.120503652039325
1739209785.1386507;-38.13080360867914
1739209785.138658;-38.13080360867914
1739209785.1386654;-33.981070128970906
1739209785.1386726;-45.120503652039325
1739209785.13868;-45.120503652039325
1739209785.1386874;-38.13080360867914
1739209785.1386945;-38.13080360867914
1739209785.138702;-32.816014438256545
1739209785.1387093;-33.981070128970906
1739209785.1387165;-38.13080360867914
1739209785.1387239;-35.57807855764607
1739209785.1387312;-45.120503652039325
1739209785.1387384;-45.120503652039325
1739209785.1387458;-38.13080360867914
1739209785.1387532;-38.13080360867914
1739209785.1387603;-45.120503652039325
1739209785.1387677;-45.120503652039325
1739209785.138775;-33.981070128970906
1739209785.1387823;-33.981070128970906
1739209785.1387897;-38.13080360867914
1739209785.138797;-38.13080360867914
1739209785.1388042;-38.13080360867914
1739209785.1388116;-38.13080360867914
1739209785.138819;-38.13080360867914
1739209785.1388261;-38.13080360867914
1739209785.1388335;-45.120503652039325
1739209785.138841;-38.13080360867914
1739209785.1388483;-38.13080360867914
1739209785.1388555;-33.981070128970906
1739209785.1388628;-38.13080360867914
1739209785.1388702;-38.13080360867914
1739209785.1388774;-38.13080360867914
1739209785.1388848;-38.13080360867914
1739209785.1388922;-38.13080360867914
1739209785.1388993;-45.120503652039325
1739209785.1389067;-45.120503652039325
1739209785.138914;-29.438486411369347
1739209785.1389213;-33.981070128970906
1739209785.1389287;-33.981070128970906
1739209785.138936;-45.120503652039325
1739209785.1389432;-33.981070128970906
1739209785.1389506;-33.981070128970906
1739209785.138958;-45.120503652039325
1739209785.1389651;-38.13080360867914
1739209785.1389725;-33.981070128970906
1739209785.13898;-33.981070128970906
1739209785.138987;-45.120503652039325
1739209785.1389945;-45.120503652039325
1739209785.1390018;-45.120503652039325
1739209785.139009;-38.13080360867914
1739209785.1390164;-33.981070128970906
1739209785.1390238;-45.120503652039325
1739209785.139031;-30.49652367304973
1739209785.1390383;-31.141103565318915
1739209785.1390457;-33.981070128970906
1739209785.1390529;-45.120503652039325
1739209785.1390603;-38.13080360867914
1739209785.1390676;-45.120503652039325
1739209785.1390748;-33.981070128970906
1739209785.1390822;-38.13080360867914
1739209785.1390896;-38.13080360867914
1739209785.1390967;-45.120503652039325
1739209785.1391041;-33.981070128970906
1739209785.1391115;-45.120503652039325
1739209785.1391187;-45.120503652039325
1739209785.139126;-45.120503652039325
1739209785.1391335;-38.13080360867914
1739209785.1391406;-38.13080360867914
1739209785.139148;-45.120503652039325
1739209785.1391554;-38.13080360867914
1739209785.1391628;-38.13080360867914
1739209785.13917;-45.120503652039325
1739209785.1391773;-45.120503652039325
1739209785.1391847;-45.120503652039325
1739209785.1391919;-38.13080360867914
1739209785.1391993;-38.13080360867914
1739209785.1392066;-35.57807855764607
1739209785.1392138;-31.141103565318915
1739209785.1392212;-38.13080360867914
1739209785.1392286;-35.57807855764607
1739209785.1392357;-38.13080360867914
1739209785.1392431;-38.13080360867914
1739209785.1392505;-45.120503652039325
1739209785.1392577;-33.981070128970906
1739209785.139265;-38.13080360867914
1739209785.1392725;-30.49652367304976
1739209785.1392796;-38.13080360867914
1739209785.139287;-35.57807855764607
1739209785.1392944;-33.981070128970906
1739209785.1393015;-38.13080360867914
1739209785.139309;-38.13080360867914
1739209785.1393163;-35.57807855764607
1739209785.1393235;-31.141103565318915
1739209785.1393309;-28.992665084841942
1739209785.1393383;-45.120503652039325
1739209785.1393454;-38.13080360867914
1739209785.1393528;-38.13080360867914
1739209785.1393602;-45.120503652039325
1739209785.1393673;-45.120503652039325
1739209785.1393747;-38.13080360867914
1739209785.1393821;-33.981070128970906
1739209785.1393893;-32.81601443825658
1739209785.1393967;-45.120503652039325
1739209785.139404;-38.13080360867914
1739209785.1394112;-38.13080360867914
1739209785.1394186;-38.13080360867914
1739209785.139426;-38.13080360867914
1739209785.1394331;-35.57807855764607
1739209785.1394405;-35.57807855764607
1739209785.139448;-35.57807855764607
1739209785.1394553;-38.13080360867914
1739209785.1394625;-38.13080360867914
1739209785.1394699;-38.13080360867914
1739209785.1394773;-45.120503652039325
1739209785.1394844;-45.120503652039325
1739209785.1394918;-45.120503652039325
1739209785.1394992;-38.13080360867914
1739209785.1395063;-45.120503652039325
1739209785.1395137;-38.13080360867914
1739209785.1395211;-45.120503652039325
1739209785.1395283;-45.120503652039325
1739209785.1395357;-38.13080360867914
1739209785.139543;-45.120503652039325
1739209785.1395502;-45.120503652039325
1739209785.1395576;-45.120503652039325
1739209785.139565;-45.120503652039325
1739209785.1395721;-38.13080360867914
1739209785.1395795;-45.120503652039325
1739209785.139587;-45.120503652039325
1739209785.139594;-35.57807855764607
1739209785.1396015;-32.816014438256545
1739209785.1396089;-45.120503652039325
1739209785.139616;-38.13080360867914
1739209785.1396234;-33.981070128970906
1739209785.1396308;-45.120503652039325
1739209785.139638;-45.120503652039325
1739209785.1396453;-33.981070128970906
1739209785.1396527;-45.120503652039325
1739209785.13966;-45.120503652039325
1739209785.1396673;-38.13080360867914
1739209785.1396747;-38.13080360867914
1739209785.1396818;-45.120503652039325
1739209785.1396892;-45.120503652039325
1739209785.1396966;-45.120503652039325
1739209785.1397038;-45.120503652039325
1739209785.1397111;-35.57807855764607
1739209785.1397185;-38.13080360867914
1739209785.1397257;-45.120503652039325
1739209785.139733;-45.120503652039325
1739209785.1397405;-35.57807855764607
1739209785.1397479;-35.57807855764607
1739209785.139755;-38.13080360867914
1739209785.1397624;-33.981070128970906
1739209785.1397698;-45.120503652039325
1739209785.139777;-45.120503652039325
1739209785.1397843;-33.981070128970906
1739209785.1397917;-38.13080360867914
1739209785.1397989;-45.120503652039325
1739209785.1398063;-45.120503652039325
1739209785.1398137;-32.816014438256545
1739209785.1398208;-33.981070128970906
1739209785.1398282;-35.57807855764607
1739209785.1398356;-38.13080360867914
1739209785.1398427;-45.120503652039325
1739209785.1398501;-38.13080360867914
1739209785.1398575;-38.13080360867914
1739209785.1398647;-33.981070128970906
1739209785.139872;-45.120503652039325
1739209785.1398795;-38.13080360867914
1739209785.1398866;-35.57807855764607
1739209785.139894;-38.13080360867914
1739209785.1399014;-45.120503652039325
1739209785.1399086;-45.120503652039325
1739209785.139916;-38.13080360867914
1739209785.1399233;-38.13080360867914
1739209785.1399305;-45.120503652039325
1739209785.1399379;-45.120503652039325
1739209785.1399453;-45.120503652039325
1739209785.1399524;-45.120503652039325
1739209785.1399598;-45.120503652039325
1739209785.1399672;-45.120503652039325
1739209785.1399744;-38.13080360867914
1739209785.1399817;-35.57807855764607
1739209785.1399891;-45.120503652039325
1739209785.1399963;-45.120503652039325
1739209785.1400037;-35.57807855764607
1739209785.140011;-38.13080360867914
1739209785.1400182;-45.120503652039325
1739209785.1400256;-38.13080360867914
1739209785.140033;-35.57807855764607
1739209785.1400404;-28.992665084841942
1739209785.1400476;-35.57807855764607
1739209785.140055;-38.13080360867914
1739209785.1400623;-45.120503652039325
1739209785.1400695;-45.120503652039325
1739209785.1400769;-45.120503652039325
1739209785.1400843;-45.120503652039325
1739209785.1400914;-45.120503652039325
1739209785.1400988;-38.13080360867914
1739209785.1401062;-32.816014438256545
1739209785.1401134;-38.13080360867914
1739209785.1401207;-45.120503652039325
1739209785.1401281;-45.120503652039325
1739209785.1401353;-45.120503652039325
1739209785.1401427;-38.13080360867914
1739209785.14015;-45.120503652039325
1739209785.1401572;-32.81601443825658
1739209785.1401646;-38.13080360867914
1739209785.140172;-38.13080360867914
1739209785.1401792;-38.13080360867914
1739209785.1401865;-38.13080360867914
1739209785.140194;-45.120503652039325
1739209785.140201;-45.120503652039325
1739209785.1402085;-45.120503652039325
1739209785.1402159;-28.992665084841942
1739209785.140223;-45.120503652039325
1739209785.1402304;-33.981070128970906
1739209785.1402378;-38.13080360867914
1739209785.140245;-38.13080360867914
1739209785.1402524;-38.13080360867914
1739209785.1402597;-31.141103565318915
1739209785.140267;-35.57807855764607
1739209785.1402743;-32.816014438256545
1739209785.1402817;-38.13080360867914
1739209785.1402888;-38.13080360867914
1739209785.1402962;-45.120503652039325
1739209785.1403036;-45.120503652039325
1739209785.1403108;-45.120503652039325
1739209785.1403182;-38.13080360867914
1739209785.1403255;-38.13080360867914
1739209785.1403327;-35.57807855764607
1739209785.14034;-38.13080360867914
1739209785.1403475;-45.120503652039325
1739209785.1403549;-45.120503652039325
1739209785.140362;-45.120503652039325
1739209785.1403694;-45.120503652039325
1739209785.1403768;-38.13080360867914
1739209785.140384;-45.120503652039325
1739209785.1403913;-38.13080360867914
1739209785.1403987;-38.13080360867914
1739209785.140406;-35.57807855764607
1739209785.1404133;-45.120503652039325
1739209785.1404207;-38.13080360867914
1739209785.1404278;-38.13080360867914
1739209785.1404352;-45.120503652039325
1739209785.1404426;-38.13080360867914
1739209785.1404498;-38.13080360867914
1739209785.1404572;-38.13080360867914
1739209785.1404645;-45.120503652039325
1739209785.1404717;-38.13080360867914
1739209785.140479;-38.13080360867914
1739209785.1404865;-45.120503652039325
1739209785.1404936;-38.13080360867914
1739209785.140501;-38.13080360867914
1739209785.1405084;-38.13080360867914
1739209785.1405156;-38.13080360867914
1739209785.140523;-45.120503652039325
1739209785.1405303;-38.13080360867914
1739209785.1405375;-38.13080360867914
1739209785.140545;-32.816014438256545
1739209785.1405523;-35.57807855764607
1739209785.1405594;-45.120503652039325
1739209785.1405668;-33.981070128970906
1739209785.1405742;-38.13080360867914
1739209785.1405814;-45.120503652039325
1739209785.1405888;-45.120503652039325
1739209785.1405962;-45.120503652039325
1739209785.1406033;-38.13080360867914
1739209785.1406107;-38.13080360867914
1739209785.140618;-35.57807855764607
1739209785.1406252;-33.981070128970906
1739209785.1406326;-45.120503652039325
1739209785.14064;-45.120503652039325
1739209785.1406474;-45.120503652039325
1739209785.1406546;-38.13080360867914
1739209785.140662;-45.120503652039325
1739209785.1406693;-45.120503652039325
1739209785.1406765;-38.13080360867914
1739209785.140684;-38.13080360867914
1739209785.1406913;-38.13080360867914
1739209785.1406984;-45.120503652039325
1739209785.1407058;-35.57807855764607
1739209785.1407132;-32.816014438256545
1739209785.1407204;-45.120503652039325
1739209785.1407278;-45.120503652039325
1739209785.1407351;-45.120503652039325
1739209785.1407423;-33.981070128970906
1739209785.1407497;-38.13080360867914
1739209785.140757;-45.120503652039325
1739209785.1407642;-45.120503652039325
1739209785.1407716;-38.13080360867914
1739209785.140779;-35.57807855764607
1739209785.1407862;-38.13080360867914
1739209785.1407936;-45.120503652039325
1739209785.140801;-45.120503652039325
1739209785.140808;-45.120503652039325
1739209785.1408155;-38.13080360867914
1739209785.140823;-38.13080360867914
1739209785.14083;-45.120503652039325
1739209785.1408374;-45.120503652039325
1739209785.1408448;-33.981070128970906
1739209785.140852;-38.13080360867914
1739209785.1408594;-35.57807855764607
1739209785.1408668;-45.120503652039325
1739209785.140874;-45.120503652039325
1739209785.1408813;-45.120503652039325
1739209785.1408887;-45.120503652039325
1739209785.1408958;-38.13080360867914
1739209785.1409032;-38.13080360867914
1739209785.1409106;-38.13080360867914
1739209785.1409178;-45.120503652039325
1739209785.1409252;-35.57807855764607
1739209785.1409326;-33.981070128970906
1739209785.14094;-45.120503652039325
1739209785.140947;-45.120503652039325
1739209785.1409545;-38.13080360867914
1739209785.140962;-38.13080360867914
1739209785.140969;-45.120503652039325
1739209785.1409764;-38.13080360867914
1739209785.1409838;-38.13080360867914
1739209785.140991;-45.120503652039325
1739209785.1409984;-38.13080360867914
1739209785.1410058;-38.13080360867914
1739209785.141013;-38.13080360867914
1739209785.1410203;-45.120503652039325
1739209785.1410277;-38.13080360867914
1739209785.1410348;-35.57807855764607
1739209785.1410422;-30.49652367304973
1739209785.1410496;-28.58837851428586
1739209785.1410568;-38.13080360867914
1739209785.1410642;-45.120503652039325
1739209785.1410716;-31.141103565318893
1739209785.1410787;-32.816014438256545
1739209785.141086;-45.120503652039325
1739209785.1410935;-45.120503652039325
1739209785.1411006;-38.13080360867914
1739209785.141108;-45.120503652039325
1739209785.1411154;-45.120503652039325
1739209785.1411226;-45.120503652039325
1739209785.14113;-45.120503652039325
1739209785.1411374;-45.120503652039325
1739209785.1411445;-45.120503652039325
1739209785.141152;-45.120503652039325
1739209785.1411593;-38.13080360867914
1739209785.1411664;-45.120503652039325
1739209785.1411738;-45.120503652039325
1739209785.1411812;-45.120503652039325
1739209785.1411884;-35.57807855764607
1739209785.1411958;-38.13080360867914
1739209785.1412032;-38.13080360867914
1739209785.1412103;-45.120503652039325
1739209785.1412177;-38.13080360867914
1739209785.141225;-27.8777449560314
1739209785.1412323;-45.120503652039325
1739209785.1412396;-45.120503652039325
1739209785.141247;-45.120503652039325
1739209785.1412544;-33.981070128970906
1739209785.1412616;-45.120503652039325
1739209785.141269;-45.120503652039325
1739209785.1412764;-45.120503652039325
1739209785.1412835;-38.13080360867914
1739209785.141291;-38.13080360867914
1739209785.1412983;-45.120503652039325
1739209785.1413054;-45.120503652039325
1739209785.1413128;-45.120503652039325
1739209785.1413202;-45.120503652039325
1739209785.1413274;-45.120503652039325
1739209785.1413348;-35.57807855764607
1739209785.1413422;-30.49652367304973
1739209785.1413493;-45.120503652039325
1739209785.1413567;-45.120503652039325
1739209785.141364;-45.120503652039325
1739209785.1413713;-38.13080360867914
1739209785.1413786;-45.120503652039325
1739209785.141386;-45.120503652039325
1739209785.1413932;-45.120503652039325
1739209785.1414006;-38.13080360867914
1739209785.141408;-45.120503652039325
1739209785.141415;-38.13080360867914
1739209785.1414225;-38.13080360867914
1739209785.14143;-35.57807855764607
1739209785.141437;-38.13080360867914
1739209785.1414444;-38.13080360867914
1739209785.1414518;-45.120503652039325
1739209785.141459;-33.981070128970956
1739209785.1414664;-45.120503652039325
1739209785.1414738;-38.13080360867914
1739209785.141481;-45.120503652039325
1739209785.1414883;-45.120503652039325
1739209785.1414957;-38.13080360867914
1739209785.1415029;-45.120503652039325
1739209785.1415102;-38.13080360867914
1739209785.1415176;-31.141103565318915
1739209785.1415248;-38.13080360867914
1739209785.1415322;-45.120503652039325
1739209785.1415396;-45.120503652039325
1739209785.141547;-45.120503652039325
1739209785.141554;-32.816014438256545
1739209785.1415615;-38.13080360867914
1739209785.141569;-45.120503652039325
1739209785.141576;-38.13080360867914
1739209785.1415834;-45.120503652039325
1739209785.1415908;-38.13080360867914
1739209785.141598;-38.13080360867914
1739209785.1416054;-45.120503652039325
1739209785.1416128;-45.120503652039325
1739209785.14162;-45.120503652039325
1739209785.1416273;-38.13080360867914
1739209785.1416347;-38.13080360867914
1739209785.1416419;-45.120503652039325
1739209785.1416492;-45.120503652039325
1739209785.1416566;-38.13080360867914
1739209785.1416638;-38.13080360867914
1739209785.1416712;-45.120503652039325
1739209785.1416786;-45.120503652039325
1739209785.1416857;-45.120503652039325
1739209785.141693;-31.141103565318915
1739209785.1417005;-32.816014438256545
1739209785.1417077;-38.13080360867914
1739209785.141715;-38.13080360867914
1739209785.1417224;-33.981070128970906
1739209785.1417296;-38.13080360867914
1739209785.141737;-38.13080360867914
1739209785.1417444;-45.120503652039325
1739209785.1417515;-45.120503652039325
1739209785.141759;-38.13080360867914
1739209785.1417663;-33.981070128970906
1739209785.1417735;-38.13080360867914
1739209785.1417809;-45.120503652039325
1739209785.1417882;-38.13080360867914
1739209785.1417954;-38.13080360867914
1739209785.1418028;-38.13080360867914
1739209785.1418102;-45.120503652039325
1739209785.1418173;-32.816014438256545
1739209785.1418247;-38.13080360867914
1739209785.141832;-45.120503652039325
1739209785.1418395;-45.120503652039325
1739209785.1418467;-45.120503652039325
1739209785.141854;-33.981070128970906
1739209785.1418614;-38.13080360867914
1739209785.1418686;-33.981070128970906
1739209785.141876;-35.57807855764607
1739209785.1418834;-45.120503652039325
1739209785.1418905;-38.13080360867914
1739209785.141898;-38.13080360867914
1739209785.1419053;-45.120503652039325
1739209785.1419125;-45.120503652039325
1739209785.1419199;-38.13080360867914
1739209785.1419272;-45.120503652039325
1739209785.1419344;-38.13080360867914
1739209785.1419418;-45.120503652039325
1739209785.1419492;-38.13080360867914
1739209785.1419563;-45.120503652039325
1739209785.1419637;-45.120503652039325
1739209785.141971;-45.120503652039325
1739209785.1419783;-45.120503652039325
1739209785.1419857;-45.120503652039325
1739209785.141993;-35.57807855764607
1739209785.1420002;-45.120503652039325
1739209785.1420076;-45.120503652039325
1739209785.142015;-38.13080360867914
1739209785.1420221;-33.981070128970906
1739209785.1420295;-38.13080360867914
1739209785.142037;-33.981070128970906
1739209785.142044;-45.120503652039325
1739209785.1420515;-45.120503652039325
1739209785.1420588;-45.120503652039325
1739209785.142066;-38.13080360867914
1739209785.1420734;-38.13080360867914
1739209785.1420808;-45.120503652039325
1739209785.142088;-38.13080360867914
1739209785.1420953;-45.120503652039325
1739209785.1421027;-45.120503652039325
1739209785.1421099;-45.120503652039325
1739209785.1421173;-38.13080360867914
1739209785.1421247;-45.120503652039325
1739209785.1421318;-45.120503652039325
1739209785.1421392;-33.981070128970906
1739209785.1421466;-38.13080360867914
1739209785.142154;-45.120503652039325
1739209785.1421611;-38.13080360867914
1739209785.1421685;-26.991370085610722
1739209785.142176;-35.57807855764607
1739209785.142183;-45.120503652039325
1739209785.1421905;-45.120503652039325
1739209785.1421978;-32.816014438256545
1739209785.142205;-33.981070128970906
1739209785.1422124;-38.13080360867914
1739209785.1422198;-35.57807855764607
1739209785.142227;-38.13080360867914
1739209785.1422343;-45.120503652039325
1739209785.1422417;-38.13080360867914
1739209785.1422489;-45.120503652039325
1739209785.1422563;-38.13080360867914
1739209785.1422637;-33.981070128970906
1739209785.1422708;-45.120503652039325
1739209785.1422782;-45.120503652039325
1739209785.1422856;-25.826314394896354
1739209785.1422927;-32.816014438256545
1739209785.1423001;-45.120503652039325
1739209785.1423075;-38.13080360867914
1739209785.1423147;-45.120503652039325
1739209785.142322;-38.13080360867914
1739209785.1423295;-38.13080360867914
1739209785.1423366;-38.13080360867914
1739209785.142344;-45.120503652039325
1739209785.1423514;-45.120503652039325
1739209785.1423585;-38.13080360867914
1739209785.142366;-38.13080360867914
1739209785.1423733;-45.120503652039325
1739209785.1423805;-45.120503652039325
1739209785.1423879;-45.120503652039325
1739209785.1423953;-45.120503652039325
1739209785.1424024;-31.141103565318893
1739209785.1424098;-33.981070128970906
1739209785.1424172;-45.120503652039325
1739209785.1424243;-38.13080360867914
1739209785.1424317;-38.13080360867914
1739209785.1424391;-35.57807855764607
1739209785.1424465;-38.13080360867914
1739209785.1424537;-45.120503652039325
1739209785.142461;-32.816014438256545
1739209785.1424685;-35.57807855764607
1739209785.1424756;-33.981070128970906
1739209785.142483;-38.13080360867914
1739209785.1424904;-38.13080360867914
1739209785.1424975;-32.816014438256545
1739209785.142505;-45.120503652039325
1739209785.1425123;-38.13080360867914
1739209785.1425195;-45.120503652039325
1739209785.1425269;-45.120503652039325
1739209785.1425343;-45.120503652039325
1739209785.1425414;-45.120503652039325
1739209785.1425488;-45.120503652039325
1739209785.1425562;-45.120503652039325
1739209785.1425633;-35.57807855764607
1739209785.1425707;-45.120503652039325
1739209785.1425781;-30.49652367304973
1739209785.1425853;-29.438486411369333
1739209785.1425927;-32.816014438256545
1739209785.1426;-29.438486411369333
1739209785.1426072;-45.120503652039325
1739209785.1426146;-38.13080360867914
1739209785.142622;-45.120503652039325
1739209785.1426291;-38.13080360867914
1739209785.1426365;-45.120503652039325
1739209785.142644;-45.120503652039325
1739209785.142651;-38.13080360867914
1739209785.1426585;-45.120503652039325
1739209785.1426659;-38.13080360867914
1739209785.142673;-33.981070128970906
1739209785.1426804;-45.120503652039325
1739209785.1426878;-38.13080360867914
1739209785.142695;-45.120503652039325
1739209785.1427023;-45.120503652039325
1739209785.1427097;-45.120503652039325
1739209785.142717;-45.120503652039325
1739209785.1427243;-45.120503652039325
1739209785.1427317;-45.120503652039325
1739209785.142739;-35.57807855764607
1739209785.1427462;-38.13080360867914
1739209785.1427536;-38.13080360867914
1739209785.142761;-35.57807855764607
1739209785.1427681;-38.13080360867914
1739209785.1427755;-45.120503652039325
1739209785.142783;-38.13080360867914
1739209785.14279;-33.981070128970906
1739209785.1427975;-45.120503652039325
1739209785.1428049;-38.13080360867914
1739209785.142812;-45.120503652039325
1739209785.1428194;-45.120503652039325
1739209785.1428268;-45.120503652039325
1739209785.142834;-38.13080360867914
1739209785.1428413;-45.120503652039325
1739209785.1428487;-38.13080360867914
1739209785.142856;-45.120503652039325
1739209785.1428633;-38.13080360867914
1739209785.1428707;-45.120503652039325
1739209785.1428778;-45.120503652039325
1739209785.1428852;-35.57807855764607
1739209785.1428862;-35.57807855764607
1739209785.142887;-45.120503652039325
1739209785.1428883;-45.120503652039325
1739209785.1428893;-38.13080360867914
1739209785.1428902;-38.13080360867914
1739209785.1428912;-45.120503652039325
1739209785.1428924;-33.981070128970906
1739209785.1428933;-33.981070128970906
1739209785.1428943;-38.13080360867914
1739209785.1428952;-38.13080360867914
1739209785.1428964;-35.57807855764607
1739209785.1428974;-38.13080360867914
1739209785.1428983;-38.13080360867914
1739209785.1428993;-38.13080360867914
1739209785.1429005;-38.13080360867914
1739209785.1429014;-38.13080360867914
1739209785.1429024;-45.120503652039325
1739209785.1429033;-45.120503652039325
1739209785.1429045;-33.981070128970906
1739209785.1429055;-38.13080360867914
1739209785.1429064;-45.120503652039325
1739209785.1429074;-45.120503652039325
1739209785.1429086;-38.13080360867914
1739209785.1429095;-45.120503652039325
1739209785.1429105;-45.120503652039325
1739209785.1429114;-45.120503652039325
1739209785.1429126;-38.13080360867914
1739209785.1429136;-45.120503652039325
1739209785.1429145;-45.120503652039325
1739209785.1429155;-35.57807855764607
1739209785.1429167;-33.981070128970906
1739209785.1429176;-33.981070128970906
