CAN Message; 0x62:07332af0db1d5209
Timestamp;Amplitude
1739209752.1259062;-38.13080360867914
1739209752.125909;-45.120503652039325
1739209752.125912;-32.816014438256545
1739209752.1259148;-28.58837851428586
1739209752.1259177;-45.120503652039325
1739209752.1259205;-45.120503652039325
1739209752.1259234;-38.13080360867914
1739209752.125926;-38.13080360867914
1739209752.1259289;-45.120503652039325
1739209752.1259317;-38.13080360867914
1739209752.1259346;-45.120503652039325
1739209752.1259375;-38.13080360867914
1739209752.1259403;-38.13080360867914
1739209752.1259432;-45.120503652039325
1739209752.1259458;-45.120503652039325
1739209752.1259487;-45.120503652039325
1739209752.1259515;-45.120503652039325
1739209752.1259544;-45.120503652039325
1739209752.1259573;-38.13080360867914
1739209752.12596;-35.57807855764607
1739209752.125963;-35.57807855764607
1739209752.1259656;-38.13080360867914
1739209752.1259685;-38.13080360867914
1739209752.1259713;-38.13080360867914
1739209752.1259742;-45.120503652039325
1739209752.125977;-45.120503652039325
1739209752.12598;-38.13080360867914
1739209752.1259828;-35.57807855764607
1739209752.1259856;-38.13080360867914
1739209752.1259882;-45.120503652039325
1739209752.125991;-38.13080360867914
1739209752.125994;-33.981070128970906
1739209752.1259968;-45.120503652039325
1739209752.1259997;-33.981070128970906
1739209752.1260026;-45.120503652039325
1739209752.1260054;-38.13080360867914
1739209752.126008;-45.120503652039325
1739209752.126011;-38.13080360867914
1739209752.1260138;-45.120503652039325
1739209752.1260166;-45.120503652039325
1739209752.1260195;-35.57807855764607
1739209752.1260223;-35.57807855764607
1739209752.1260252;-38.13080360867914
1739209752.1260278;-29.438486411369333
1739209752.1260307;-38.13080360867914
1739209752.1260335;-35.57807855764607
1739209752.1260364;-33.981070128970906
1739209752.1260393;-45.120503652039325
1739209752.1260421;-45.120503652039325
1739209752.126045;-38.13080360867914
1739209752.1260476;-45.120503652039325
1739209752.1260505;-45.120503652039325
1739209752.1260533;-38.13080360867914
1739209752.1260562;-45.120503652039325
1739209752.126059;-45.120503652039325
1739209752.126062;-35.57807855764607
1739209752.1260648;-38.13080360867914
1739209752.1260676;-45.120503652039325
1739209752.1260703;-38.13080360867914
1739209752.1260731;-45.120503652039325
1739209752.126076;-38.13080360867914
1739209752.1260788;-45.120503652039325
1739209752.1260817;-38.13080360867914
1739209752.1260846;-45.120503652039325
1739209752.1260874;-38.13080360867914
1739209752.12609;-45.120503652039325
1739209752.126093;-38.13080360867914
1739209752.1260958;-35.57807855764607
1739209752.1260986;-38.13080360867914
1739209752.1261015;-45.120503652039325
1739209752.1261044;-38.13080360867914
1739209752.1261072;-31.141103565318893
1739209752.1261098;-38.13080360867914
1739209752.1261127;-45.120503652039325
1739209752.1261156;-38.13080360867914
1739209752.1261184;-45.120503652039325
1739209752.1261213;-45.120503652039325
1739209752.1261241;-45.120503652039325
1739209752.126127;-45.120503652039325
1739209752.1261296;-38.13080360867914
1739209752.1261325;-33.981070128970906
1739209752.1261353;-45.120503652039325
1739209752.1261382;-45.120503652039325
1739209752.126141;-32.816014438256545
1739209752.126144;-33.981070128970906
1739209752.1261468;-45.120503652039325
1739209752.1261494;-38.13080360867914
1739209752.1261523;-38.13080360867914
1739209752.1261551;-45.120503652039325
1739209752.126158;-45.120503652039325
1739209752.1261609;-38.13080360867914
1739209752.1261637;-38.13080360867914
1739209752.1261666;-38.13080360867914
1739209752.1261694;-45.120503652039325
1739209752.126172;-45.120503652039325
1739209752.126175;-35.57807855764607
1739209752.1261778;-35.57807855764607
1739209752.1261806;-45.120503652039325
1739209752.1261835;-38.13080360867914
1739209752.1261864;-45.120503652039325
1739209752.1261892;-33.981070128970906
1739209752.1261919;-45.120503652039325
1739209752.1261947;-45.120503652039325
1739209752.1261976;-45.120503652039325
1739209752.1262004;-38.13080360867914
1739209752.1262033;-45.120503652039325
1739209752.1262062;-38.13080360867914
1739209752.126209;-45.120503652039325
1739209752.1262116;-31.141103565318915
1739209752.1262145;-38.13080360867914
1739209752.1262174;-38.13080360867914
1739209752.1262202;-38.13080360867914
1739209752.126223;-31.141103565318915
1739209752.126226;-38.13080360867914
1739209752.1262288;-45.120503652039325
1739209752.1262314;-45.120503652039325
1739209752.1262343;-38.13080360867914
1739209752.1262372;-35.57807855764607
1739209752.12624;-45.120503652039325
1739209752.1262429;-45.120503652039325
1739209752.1262457;-38.13080360867914
1739209752.1262486;-38.13080360867914
1739209752.1262512;-38.13080360867914
1739209752.126254;-45.120503652039325
1739209752.126257;-38.13080360867914
1739209752.1262598;-35.57807855764607
1739209752.1262627;-38.13080360867914
1739209752.1262655;-38.13080360867914
1739209752.1262684;-38.13080360867914
1739209752.1262712;-45.120503652039325
1739209752.1262739;-45.120503652039325
1739209752.1262767;-45.120503652039325
1739209752.1262796;-31.141103565318915
1739209752.1262825;-38.13080360867914
1739209752.1262853;-45.120503652039325
1739209752.1262882;-45.120503652039325
1739209752.126291;-38.13080360867914
1739209752.1262937;-45.120503652039325
1739209752.1262965;-45.120503652039325
1739209752.1262994;-38.13080360867914
1739209752.1263022;-31.14110356531892
1739209752.126305;-38.13080360867914
1739209752.126308;-38.13080360867914
1739209752.1263108;-45.120503652039325
1739209752.1263134;-45.120503652039325
1739209752.1263163;-38.13080360867914
1739209752.1263192;-45.120503652039325
1739209752.126322;-45.120503652039325
1739209752.126325;-31.141103565318915
1739209752.1263278;-38.13080360867914
1739209752.1263306;-45.120503652039325
1739209752.1263332;-45.120503652039325
1739209752.126336;-31.141103565318915
1739209752.126339;-38.13080360867914
1739209752.1263418;-45.120503652039325
1739209752.1263447;-45.120503652039325
1739209752.1263475;-38.13080360867914
1739209752.1263504;-45.120503652039325
1739209752.126353;-45.120503652039325
1739209752.126356;-38.13080360867914
1739209752.1263587;-38.13080360867914
1739209752.1263616;-45.120503652039325
1739209752.1263645;-45.120503652039325
1739209752.1263673;-35.57807855764607
1739209752.1263702;-35.57807855764607
1739209752.126373;-45.120503652039325
1739209752.1263757;-38.13080360867914
1739209752.1263785;-35.57807855764607
1739209752.1263814;-38.13080360867914
1739209752.1263843;-45.120503652039325
1739209752.1263871;-33.981070128970906
1739209752.12639;-35.57807855764607
1739209752.1263928;-30.49652367304973
1739209752.1263955;-31.141103565318915
1739209752.1263983;-38.13080360867914
1739209752.1264012;-38.13080360867914
1739209752.126404;-38.13080360867914
1739209752.126407;-45.120503652039325
1739209752.1264098;-45.120503652039325
1739209752.1264126;-38.13080360867914
1739209752.1264153;-45.120503652039325
1739209752.126418;-38.13080360867914
1739209752.126421;-38.13080360867914
1739209752.1264238;-45.120503652039325
1739209752.1264267;-38.13080360867914
1739209752.1264296;-38.13080360867914
1739209752.1264324;-45.120503652039325
1739209752.126435;-45.120503652039325
1739209752.126438;-45.120503652039325
1739209752.1264408;-38.13080360867914
1739209752.1264436;-38.13080360867914
1739209752.1264465;-45.120503652039325
1739209752.1264493;-45.120503652039325
1739209752.1264522;-33.981070128970906
1739209752.126455;-38.13080360867914
1739209752.1264577;-35.57807855764607
1739209752.1264606;-35.57807855764607
1739209752.1264634;-38.13080360867914
1739209752.1264663;-45.120503652039325
1739209752.1264691;-35.57807855764607
1739209752.126472;-38.13080360867914
1739209752.1264749;-45.120503652039325
1739209752.1264775;-45.120503652039325
1739209752.1264803;-38.13080360867914
1739209752.1264832;-38.13080360867914
1739209752.126486;-45.120503652039325
1739209752.126489;-45.120503652039325
1739209752.1264918;-38.13080360867914
1739209752.1264946;-38.13080360867914
1739209752.1264973;-45.120503652039325
1739209752.1265001;-38.13080360867914
1739209752.126503;-38.13080360867914
1739209752.1265059;-45.120503652039325
1739209752.1265087;-32.816014438256545
1739209752.1265116;-35.57807855764607
1739209752.1265144;-38.13080360867914
1739209752.126517;-45.120503652039325
1739209752.12652;-38.13080360867914
1739209752.1265228;-45.120503652039325
1739209752.1265256;-38.13080360867914
1739209752.1265285;-38.13080360867914
1739209752.1265314;-45.120503652039325
1739209752.1265342;-45.120503652039325
1739209752.1265368;-45.120503652039325
1739209752.1265397;-45.120503652039325
1739209752.1265426;-45.120503652039325
1739209752.1265454;-45.120503652039325
1739209752.1265483;-45.120503652039325
1739209752.1265512;-45.120503652039325
1739209752.126554;-33.981070128970906
1739209752.1265569;-45.120503652039325
1739209752.1265595;-45.120503652039325
1739209752.1265624;-38.13080360867914
1739209752.1265652;-32.816014438256545
1739209752.126568;-45.120503652039325
1739209752.126571;-38.13080360867914
1739209752.1265738;-38.13080360867914
1739209752.1265767;-38.13080360867914
1739209752.1265793;-38.13080360867914
1739209752.1265821;-38.13080360867914
1739209752.126585;-38.13080360867914
1739209752.1265879;-45.120503652039325
1739209752.1265907;-45.120503652039325
1739209752.1265936;-45.120503652039325
1739209752.1265965;-35.57807855764607
1739209752.126599;-45.120503652039325
1739209752.126602;-38.13080360867914
1739209752.1266048;-35.57807855764607
1739209752.1266077;-38.13080360867914
1739209752.1266105;-38.13080360867914
1739209752.1266134;-45.120503652039325
1739209752.1266162;-45.120503652039325
1739209752.1266189;-45.120503652039325
1739209752.1266217;-28.58837851428586
1739209752.1266246;-33.981070128970906
1739209752.1266274;-45.120503652039325
1739209752.1266303;-38.13080360867914
1739209752.1266332;-35.57807855764607
1739209752.126636;-38.13080360867914
1739209752.1266387;-45.120503652039325
1739209752.1266415;-45.120503652039325
1739209752.1266444;-45.120503652039325
1739209752.1266472;-45.120503652039325
1739209752.12665;-38.13080360867914
1739209752.126653;-38.13080360867914
1739209752.1266558;-45.120503652039325
1739209752.1266587;-45.120503652039325
1739209752.1266613;-38.13080360867914
1739209752.1266642;-38.13080360867914
1739209752.126667;-32.816014438256545
1739209752.12667;-33.981070128970906
1739209752.1266727;-38.13080360867914
1739209752.1266756;-45.120503652039325
1739209752.1266785;-38.13080360867914
1739209752.126681;-45.120503652039325
1739209752.126684;-45.120503652039325
1739209752.1266868;-35.57807855764607
1739209752.1266897;-45.120503652039325
1739209752.1266925;-38.13080360867914
1739209752.1266954;-38.13080360867914
1739209752.1266983;-45.120503652039325
1739209752.1267009;-45.120503652039325
1739209752.1267037;-45.120503652039325
1739209752.1267066;-45.120503652039325
1739209752.1267095;-45.120503652039325
1739209752.1267123;-45.120503652039325
1739209752.1267152;-35.57807855764607
1739209752.126718;-45.120503652039325
1739209752.1267207;-38.13080360867914
1739209752.1267235;-45.120503652039325
1739209752.1267264;-45.120503652039325
1739209752.1267292;-45.120503652039325
1739209752.126732;-45.120503652039325
1739209752.126735;-38.13080360867914
1739209752.1267378;-28.992665084841942
1739209752.1267405;-35.57807855764607
1739209752.1267433;-38.13080360867914
1739209752.1267462;-45.120503652039325
1739209752.126749;-32.816014438256545
1739209752.126752;-35.57807855764607
1739209752.1267548;-33.981070128970906
1739209752.1267576;-38.13080360867914
1739209752.1267605;-33.981070128970906
1739209752.126763;-38.13080360867914
1739209752.126766;-38.13080360867914
1739209752.1267688;-45.120503652039325
1739209752.1267717;-45.120503652039325
1739209752.1267745;-35.57807855764607
1739209752.1267774;-38.13080360867914
1739209752.1267803;-45.120503652039325
1739209752.126783;-35.57807855764607
1739209752.1267858;-35.57807855764607
1739209752.1267886;-38.13080360867914
1739209752.1267915;-38.13080360867914
1739209752.126792;-38.13080360867914
1739209752.1267924;-45.120503652039325
1739209752.126793;-45.120503652039325
1739209752.1267934;-45.120503652039325
1739209752.1267939;-45.120503652039325
1739209752.1267943;-45.120503652039325
1739209752.1267948;-38.13080360867914
1739209752.1267953;-45.120503652039325
1739209752.1267958;-38.13080360867914
1739209752.1267962;-38.13080360867914
1739209752.1267967;-45.120503652039325
1739209752.1267972;-45.120503652039325
1739209752.1267977;-38.13080360867914
1739209752.1267982;-45.120503652039325
1739209752.1267986;-38.13080360867914
1739209752.126799;-35.57807855764607
1739209752.1267998;-45.120503652039325
1739209752.1268003;-45.120503652039325
1739209752.1268008;-38.13080360867914
1739209752.1268013;-38.13080360867914
1739209752.1268017;-38.13080360867914
1739209752.1268022;-45.120503652039325
1739209752.1268027;-38.13080360867914
1739209752.1268032;-38.13080360867914
1739209752.1268036;-38.13080360867914
1739209752.126804;-45.120503652039325
1739209752.1268046;-45.120503652039325
1739209752.126805;-45.120503652039325
1739209752.1268055;-38.13080360867914
1739209752.126806;-38.13080360867914
1739209752.1268065;-45.120503652039325
1739209752.126807;-38.13080360867914
1739209752.1268075;-38.13080360867914
1739209752.126808;-35.57807855764607
1739209752.1268084;-45.120503652039325
1739209752.126809;-45.120503652039325
1739209752.1268094;-45.120503652039325
1739209752.1268098;-45.120503652039325
1739209752.1268103;-35.57807855764607
1739209752.1268108;-35.57807855764607
1739209752.1268113;-38.13080360867914
1739209752.1268117;-45.120503652039325
1739209752.1268122;-35.57807855764607
1739209752.1268127;-45.120503652039325
1739209752.1268132;-38.13080360867914
1739209752.1268137;-32.816014438256545
1739209752.1268141;-45.120503652039325
1739209752.1268148;-45.120503652039325
1739209752.1268153;-38.13080360867914
1739209752.1268158;-33.981070128970906
1739209752.1268163;-45.120503652039325
1739209752.1268167;-45.120503652039325
1739209752.1268172;-38.13080360867914
1739209752.1268177;-35.57807855764607
1739209752.1268182;-38.13080360867914
1739209752.1268187;-38.13080360867914
1739209752.1268191;-45.120503652039325
1739209752.1268196;-45.120503652039325
1739209752.12682;-45.120503652039325
1739209752.1268206;-45.120503652039325
1739209752.126821;-45.120503652039325
1739209752.1268215;-45.120503652039325
1739209752.126822;-38.13080360867914
1739209752.1268225;-45.120503652039325
1739209752.126823;-38.13080360867914
1739209752.1268234;-38.13080360867914
1739209752.126824;-33.981070128970906
1739209752.1268244;-45.120503652039325
1739209752.1268249;-33.981070128970906
1739209752.1268253;-25.077289914212862
1739209752.1268258;-38.13080360867914
1739209752.1268263;-45.120503652039325
1739209752.1268268;-38.13080360867914
1739209752.1268272;-31.141103565318893
1739209752.1268277;-45.120503652039325
1739209752.1268282;-45.120503652039325
1739209752.1268287;-45.120503652039325
1739209752.1268291;-45.120503652039325
1739209752.1268296;-45.120503652039325
1739209752.12683;-45.120503652039325
1739209752.1268308;-38.13080360867914
1739209752.1268313;-45.120503652039325
1739209752.1268318;-45.120503652039325
1739209752.1268322;-45.120503652039325
1739209752.1268327;-45.120503652039325
1739209752.1268332;-45.120503652039325
1739209752.1268337;-45.120503652039325
1739209752.1268342;-35.57807855764607
1739209752.1268346;-38.13080360867914
1739209752.126835;-45.120503652039325
1739209752.1268356;-38.13080360867914
1739209752.126836;-35.57807855764607
1739209752.1268365;-45.120503652039325
1739209752.126837;-26.991370085610736
1739209752.1268375;-38.13080360867914
1739209752.126838;-38.13080360867914
1739209752.1268384;-38.13080360867914
1739209752.126839;-35.57807855764607
1739209752.1268394;-38.13080360867914
1739209752.1268399;-38.13080360867914
1739209752.1268404;-38.13080360867914
1739209752.1268408;-38.13080360867914
1739209752.1268413;-45.120503652039325
1739209752.1268418;-45.120503652039325
1739209752.1268423;-45.120503652039325
1739209752.1268427;-38.13080360867914
1739209752.1268432;-38.13080360867914
1739209752.1268437;-45.120503652039325
1739209752.1268442;-38.13080360867914
1739209752.1268446;-30.49652367304973
1739209752.1268451;-31.141103565318915
1739209752.1268458;-45.120503652039325
1739209752.1268463;-38.13080360867914
1739209752.1268468;-35.57807855764607
1739209752.1268473;-45.120503652039325
1739209752.1268477;-45.120503652039325
1739209752.1268482;-45.120503652039325
1739209752.1268487;-35.57807855764607
1739209752.1268492;-38.13080360867914
1739209752.1268497;-45.120503652039325
1739209752.1268501;-38.13080360867914
1739209752.1268506;-35.57807855764607
1739209752.126851;-38.13080360867914
1739209752.1268516;-45.120503652039325
1739209752.126852;-45.120503652039325
1739209752.1268525;-45.120503652039325
1739209752.126853;-38.13080360867914
1739209752.1268535;-38.13080360867914
1739209752.126854;-38.13080360867914
1739209752.1268544;-45.120503652039325
1739209752.126855;-38.13080360867914
1739209752.1268554;-35.57807855764607
1739209752.1268559;-38.13080360867914
1739209752.1268563;-38.13080360867914
1739209752.1268568;-38.13080360867914
1739209752.1268573;-35.57807855764607
1739209752.1268578;-38.13080360867914
1739209752.1268582;-38.13080360867914
1739209752.1268587;-38.13080360867914
1739209752.1268592;-45.120503652039325
1739209752.1268597;-38.13080360867914
1739209752.1268601;-45.120503652039325
1739209752.1268606;-45.120503652039325
1739209752.126861;-38.13080360867914
1739209752.1268618;-38.13080360867914
1739209752.1268623;-35.57807855764607
1739209752.1268628;-38.13080360867914
1739209752.1268632;-45.120503652039325
1739209752.1268637;-45.120503652039325
1739209752.1268642;-38.13080360867914
1739209752.1268647;-38.13080360867914
1739209752.1268651;-45.120503652039325
1739209752.1268656;-45.120503652039325
1739209752.126866;-45.120503652039325
1739209752.1268666;-38.13080360867914
1739209752.126867;-45.120503652039325
1739209752.1268675;-45.120503652039325
1739209752.126868;-45.120503652039325
1739209752.1268685;-45.120503652039325
1739209752.126869;-45.120503652039325
1739209752.1268694;-45.120503652039325
1739209752.12687;-38.13080360867914
1739209752.1268704;-32.816014438256545
1739209752.1268709;-45.120503652039325
1739209752.1268713;-38.13080360867914
1739209752.1268718;-38.13080360867914
1739209752.1268723;-33.981070128970906
1739209752.1268728;-45.120503652039325
1739209752.1268733;-38.13080360867914
1739209752.1268737;-38.13080360867914
1739209752.1268742;-38.13080360867914
1739209752.1268747;-45.120503652039325
1739209752.1268752;-45.120503652039325
1739209752.1268756;-38.13080360867914
1739209752.126876;-38.13080360867914
1739209752.1268768;-45.120503652039325
1739209752.1268773;-45.120503652039325
1739209752.1268778;-38.13080360867914
1739209752.1268783;-38.13080360867914
1739209752.1268787;-45.120503652039325
1739209752.1268792;-45.120503652039325
1739209752.1268797;-45.120503652039325
1739209752.1268802;-38.13080360867914
1739209752.1268806;-45.120503652039325
1739209752.1268811;-45.120503652039325
1739209752.1268816;-35.57807855764607
1739209752.126882;-33.981070128970906
1739209752.1268826;-45.120503652039325
1739209752.126883;-45.120503652039325
1739209752.1268835;-38.13080360867914
1739209752.126884;-33.981070128970906
1739209752.1268845;-45.120503652039325
1739209752.126885;-45.120503652039325
1739209752.1268854;-38.13080360867914
1739209752.126886;-38.13080360867914
1739209752.1268864;-45.120503652039325
1739209752.1268868;-38.13080360867914
1739209752.1268873;-45.120503652039325
1739209752.1268878;-28.992665084841942
1739209752.1268883;-33.981070128970906
1739209752.1268888;-45.120503652039325
1739209752.1268892;-38.13080360867914
1739209752.1268897;-35.57807855764607
1739209752.1268902;-38.13080360867914
1739209752.1268907;-45.120503652039325
1739209752.1268911;-45.120503652039325
1739209752.1268916;-35.57807855764607
1739209752.126892;-33.981070128970906
1739209752.1268928;-38.13080360867914
1739209752.1268933;-45.120503652039325
1739209752.1268938;-38.13080360867914
1739209752.1268942;-38.13080360867914
1739209752.1268947;-45.120503652039325
1739209752.1268952;-45.120503652039325
1739209752.1268957;-33.981070128970906
1739209752.1268961;-33.981070128970906
1739209752.1268966;-45.120503652039325
1739209752.126897;-45.120503652039325
1739209752.1268976;-45.120503652039325
1739209752.126898;-38.13080360867914
1739209752.1268985;-38.13080360867914
1739209752.126899;-45.120503652039325
1739209752.1268995;-32.816014438256545
1739209752.1269;-30.49652367304973
1739209752.1269004;-38.13080360867914
1739209752.126901;-45.120503652039325
1739209752.1269014;-38.13080360867914
1739209752.1269019;-45.120503652039325
1739209752.1269023;-45.120503652039325
1739209752.1269028;-45.120503652039325
1739209752.1269033;-45.120503652039325
1739209752.1269038;-38.13080360867914
1739209752.1269042;-38.13080360867914
1739209752.1269047;-45.120503652039325
1739209752.1269052;-45.120503652039325
1739209752.1269057;-45.120503652039325
1739209752.1269062;-33.981070128970906
1739209752.1269066;-45.120503652039325
1739209752.126907;-33.981070128970906
1739209752.1269078;-29.438486411369333
1739209752.1269083;-45.120503652039325
1739209752.1269088;-32.816014438256545
1739209752.1269093;-35.57807855764607
1739209752.1269097;-38.13080360867914
1739209752.1269102;-38.13080360867914
1739209752.1269107;-35.57807855764607
1739209752.1269112;-38.13080360867914
1739209752.1269116;-45.120503652039325
1739209752.126912;-45.120503652039325
1739209752.1269126;-38.13080360867914
1739209752.126913;-38.13080360867914
1739209752.1269135;-45.120503652039325
1739209752.126914;-45.120503652039325
1739209752.1269145;-38.13080360867914
1739209752.126915;-38.13080360867914
1739209752.1269155;-38.13080360867914
1739209752.126916;-38.13080360867914
1739209752.1269164;-35.57807855764607
1739209752.126917;-38.13080360867914
1739209752.1269174;-45.120503652039325
1739209752.1269178;-38.13080360867914
1739209752.1269183;-45.120503652039325
1739209752.1269188;-38.13080360867914
1739209752.1269193;-45.120503652039325
1739209752.1269197;-45.120503652039325
1739209752.1269202;-38.13080360867914
1739209752.1269207;-32.816014438256545
1739209752.1269212;-45.120503652039325
1739209752.1269217;-45.120503652039325
1739209752.1269221;-38.13080360867914
1739209752.1269226;-45.120503652039325
1739209752.126923;-45.120503652039325
1739209752.1269238;-38.13080360867914
1739209752.1269243;-45.120503652039325
1739209752.1269248;-45.120503652039325
1739209752.1269252;-38.13080360867914
1739209752.1269257;-38.13080360867914
1739209752.1269262;-45.120503652039325
1739209752.1269267;-33.981070128970906
1739209752.1269271;-32.816014438256545
1739209752.1269276;-45.120503652039325
1739209752.126928;-45.120503652039325
1739209752.1269286;-35.57807855764607
1739209752.126929;-33.981070128970906
1739209752.1269295;-45.120503652039325
1739209752.12693;-38.13080360867914
1739209752.1269305;-38.13080360867914
1739209752.126931;-38.13080360867914
1739209752.1269314;-38.13080360867914
1739209752.126932;-45.120503652039325
1739209752.1269324;-45.120503652039325
1739209752.1269329;-38.13080360867914
1739209752.1269333;-38.13080360867914
1739209752.1269338;-45.120503652039325
1739209752.1269343;-45.120503652039325
1739209752.1269348;-38.13080360867914
1739209752.1269352;-45.120503652039325
1739209752.1269357;-45.120503652039325
1739209752.1269362;-33.981070128970906
1739209752.1269367;-45.120503652039325
1739209752.1269372;-38.13080360867914
1739209752.1269376;-35.57807855764607
1739209752.126938;-38.13080360867914
1739209752.1269388;-45.120503652039325
1739209752.1269393;-38.13080360867914
1739209752.1269398;-35.57807855764607
1739209752.1269403;-38.13080360867914
1739209752.1269407;-45.120503652039325
1739209752.1269412;-38.13080360867914
1739209752.1269417;-35.57807855764607
1739209752.1269422;-45.120503652039325
1739209752.1269426;-38.13080360867914
1739209752.126943;-33.981070128970906
1739209752.1269436;-35.57807855764607
1739209752.126944;-38.13080360867914
1739209752.1269445;-45.120503652039325
1739209752.126945;-45.120503652039325
1739209752.1269455;-35.57807855764607
1739209752.126946;-38.13080360867914
1739209752.1269464;-45.120503652039325
1739209752.126947;-38.13080360867914
1739209752.1269474;-35.57807855764607
1739209752.1269479;-38.13080360867914
1739209752.1269484;-38.13080360867914
1739209752.1269488;-38.13080360867914
1739209752.1269493;-35.57807855764607
1739209752.1269498;-45.120503652039325
1739209752.1269503;-45.120503652039325
1739209752.1269507;-38.13080360867914
1739209752.1269512;-38.13080360867914
1739209752.1269517;-38.13080360867914
1739209752.1269522;-38.13080360867914
1739209752.1269526;-35.57807855764607
1739209752.1269531;-38.13080360867914
1739209752.1269536;-38.13080360867914
1739209752.126954;-38.13080360867914
1739209752.1269548;-38.13080360867914
1739209752.1269553;-38.13080360867914
1739209752.1269557;-45.120503652039325
1739209752.1269562;-45.120503652039325
1739209752.1269567;-45.120503652039325
1739209752.1269572;-45.120503652039325
1739209752.1269577;-45.120503652039325
1739209752.1269581;-45.120503652039325
1739209752.1269586;-33.981070128970906
1739209752.126959;-45.120503652039325
1739209752.1269596;-38.13080360867914
1739209752.12696;-38.13080360867914
1739209752.1269605;-45.120503652039325
1739209752.126961;-45.120503652039325
1739209752.1269615;-38.13080360867914
1739209752.126962;-35.57807855764607
1739209752.1269624;-29.438486411369347
1739209752.126963;-45.120503652039325
1739209752.1269634;-45.120503652039325
1739209752.1269639;-35.57807855764607
1739209752.1269643;-38.13080360867914
1739209752.1269648;-45.120503652039325
1739209752.1269653;-45.120503652039325
1739209752.1269658;-45.120503652039325
1739209752.1269662;-31.141103565318915
1739209752.1269667;-35.57807855764607
1739209752.1269672;-38.13080360867914
1739209752.1269677;-45.120503652039325
1739209752.1269681;-33.981070128970906
1739209752.1269686;-35.57807855764607
1739209752.126969;-38.13080360867914
1739209752.1269698;-45.120503652039325
1739209752.1269703;-33.981070128970906
1739209752.1269708;-45.120503652039325
1739209752.1269712;-45.120503652039325
1739209752.1269717;-38.13080360867914
1739209752.1269722;-35.57807855764607
1739209752.1269727;-32.816014438256545
1739209752.1269732;-31.141103565318915
1739209752.1269736;-45.120503652039325
1739209752.126974;-33.981070128970906
1739209752.1269746;-45.120503652039325
1739209752.126975;-45.120503652039325
1739209752.1269755;-38.13080360867914
1739209752.126976;-38.13080360867914
1739209752.1269765;-35.57807855764607
1739209752.126977;-38.13080360867914
1739209752.1269774;-45.120503652039325
1739209752.126978;-27.267205301931607
1739209752.1269784;-33.981070128970906
1739209752.1269789;-45.120503652039325
1739209752.1269794;-38.13080360867914
1739209752.1269798;-38.13080360867914
1739209752.1269803;-38.13080360867914
1739209752.1269808;-38.13080360867914
1739209752.1269813;-38.13080360867914
1739209752.1269817;-38.13080360867914
1739209752.1269822;-45.120503652039325
1739209752.1269827;-38.13080360867914
1739209752.1269832;-38.13080360867914
1739209752.1269836;-38.13080360867914
1739209752.1269841;-45.120503652039325
1739209752.1269846;-38.13080360867914
1739209752.126985;-38.13080360867914
1739209752.1269858;-38.13080360867914
1739209752.1269863;-45.120503652039325
1739209752.1269867;-45.120503652039325
1739209752.1269872;-35.57807855764607
1739209752.1269877;-38.13080360867914
1739209752.1269882;-38.13080360867914
1739209752.1269886;-45.120503652039325
1739209752.1269891;-38.13080360867914
1739209752.1269896;-32.816014438256545
1739209752.12699;-45.120503652039325
1739209752.1269906;-45.120503652039325
1739209752.126991;-45.120503652039325
1739209752.1269915;-38.13080360867914
1739209752.126992;-45.120503652039325
1739209752.1269925;-38.13080360867914
1739209752.126993;-38.13080360867914
1739209752.1269934;-45.120503652039325
1739209752.126994;-45.120503652039325
1739209752.1269944;-33.981070128970906
1739209752.1269948;-38.13080360867914
1739209752.1269953;-45.120503652039325
1739209752.1269958;-33.981070128970906
1739209752.1269963;-35.57807855764607
1739209752.1269968;-38.13080360867914
1739209752.1269972;-31.141103565318915
1739209752.1269977;-33.981070128970906
1739209752.1269982;-45.120503652039325
1739209752.1269987;-35.57807855764607
1739209752.1269991;-35.57807855764607
1739209752.1269996;-45.120503652039325
1739209752.127;-45.120503652039325
1739209752.1270008;-38.13080360867914
1739209752.1270013;-45.120503652039325
1739209752.1270018;-38.13080360867914
1739209752.1270022;-35.57807855764607
1739209752.1270027;-45.120503652039325
1739209752.1270032;-45.120503652039325
1739209752.1270037;-32.816014438256545
1739209752.1270041;-38.13080360867914
1739209752.1270046;-38.13080360867914
1739209752.127005;-35.57807855764607
1739209752.1270056;-38.13080360867914
1739209752.127006;-45.120503652039325
1739209752.1270065;-45.120503652039325
1739209752.127007;-38.13080360867914
1739209752.1270075;-45.120503652039325
1739209752.127008;-45.120503652039325
1739209752.1270084;-38.13080360867914
1739209752.127009;-38.13080360867914
1739209752.1270094;-45.120503652039325
1739209752.1270099;-38.13080360867914
1739209752.1270103;-35.57807855764607
1739209752.1270108;-45.120503652039325
1739209752.1270113;-35.57807855764607
1739209752.1270118;-45.120503652039325
1739209752.1270123;-45.120503652039325
1739209752.1270127;-38.13080360867914
1739209752.1270132;-45.120503652039325
1739209752.1270137;-45.120503652039325
1739209752.1270142;-45.120503652039325
1739209752.1270146;-45.120503652039325
1739209752.127015;-38.13080360867914
1739209752.1270156;-33.981070128970906
1739209752.127016;-45.120503652039325
1739209752.1270168;-33.981070128970906
1739209752.1270173;-45.120503652039325
1739209752.1270177;-45.120503652039325
1739209752.1270182;-38.13080360867914
1739209752.1270187;-38.13080360867914
1739209752.1270192;-32.816014438256545
1739209752.1270196;-45.120503652039325
