CAN Message; 0x150:0600ae8dc76ca86c
1739209828.0833714;-45.120503652039325
1739209828.0833719;-38.13080360867914
1739209828.0833724;-38.13080360867914
1739209828.0833728;-38.13080360867914
1739209828.0833733;-30.49652367304973
1739209828.0833738;-38.13080360867914
1739209828.0833743;-35.57807855764607
1739209828.0833747;-38.13080360867914
1739209828.0833752;-45.120503652039325
1739209828.0833755;-35.57807855764607
1739209828.083376;-38.13080360867914
1739209828.0833764;-38.13080360867914
1739209828.083377;-33.981070128970906
1739209828.0833774;-38.13080360867914
1739209828.0833778;-45.120503652039325
1739209828.0833783;-38.13080360867914
1739209828.0833788;-35.57807855764607
1739209828.0833793;-32.816014438256545
1739209828.0833797;-33.981070128970906
1739209828.0833802;-45.120503652039325
1739209828.0833807;-38.13080360867914
1739209828.0833812;-38.13080360867914
1739209828.0833817;-38.13080360867914
1739209828.0833821;-45.120503652039325
1739209828.0833826;-38.13080360867914
1739209828.083383;-38.13080360867914
1739209828.0833836;-38.13080360867914
1739209828.083384;-32.816014438256545
1739209828.0833845;-33.981070128970906
1739209828.083385;-45.120503652039325
1739209828.0833855;-38.13080360867914
1739209828.083386;-45.120503652039325
1739209828.0833864;-38.13080360867914
1739209828.083387;-45.120503652039325
1739209828.0833874;-38.13080360867914
1739209828.0833879;-38.13080360867914
1739209828.083388;-33.981070128970906
1739209828.0833886;-45.120503652039325
1739209828.083389;-45.120503652039325
1739209828.0833895;-45.120503652039325
1739209828.08339;-33.981070128970906
1739209828.0833905;-45.120503652039325
1739209828.083391;-45.120503652039325
1739209828.0833914;-45.120503652039325
1739209828.083392;-28.992665084841942
1739209828.0833924;-45.120503652039325
1739209828.0833929;-38.13080360867914
1739209828.0833933;-35.57807855764607
1739209828.0833938;-38.13080360867914
1739209828.0833943;-45.120503652039325
1739209828.0833948;-45.120503652039325
1739209828.0833952;-45.120503652039325
1739209828.0833957;-35.57807855764607
1739209828.0833962;-33.981070128970906
1739209828.0833967;-32.816014438256545
1739209828.0833972;-45.120503652039325
1739209828.0833976;-38.13080360867914
1739209828.083398;-45.120503652039325
1739209828.0833986;-45.120503652039325
1739209828.083399;-45.120503652039325
1739209828.0833995;-28.992665084841942
1739209828.0834;-35.57807855764607
1739209828.0834005;-38.13080360867914
1739209828.0834007;-35.57807855764607
1739209828.0834012;-38.13080360867914
1739209828.0834017;-45.120503652039325
1739209828.0834022;-45.120503652039325
1739209828.0834026;-38.13080360867914
1739209828.083403;-32.81601443825658
1739209828.0834036;-45.120503652039325
1739209828.083404;-38.13080360867914
1739209828.0834045;-45.120503652039325
1739209828.083405;-45.120503652039325
1739209828.0834055;-32.816014438256545
1739209828.083406;-45.120503652039325
1739209828.0834064;-38.13080360867914
1739209828.083407;-28.58837851428586
1739209828.0834074;-33.981070128970906
1739209828.0834079;-38.13080360867914
1739209828.0834084;-45.120503652039325
1739209828.0834088;-38.13080360867914
1739209828.0834093;-45.120503652039325
1739209828.0834098;-45.120503652039325
1739209828.0834103;-45.120503652039325
1739209828.0834107;-45.120503652039325
1739209828.0834112;-45.120503652039325
1739209828.0834117;-45.120503652039325
1739209828.0834122;-45.120503652039325
1739209828.0834126;-45.120503652039325
1739209828.0834131;-35.57807855764607
1739209828.0834134;-38.13080360867914
1739209828.0834138;-45.120503652039325
1739209828.0834143;-45.120503652039325
1739209828.0834148;-38.13080360867914
1739209828.0834153;-38.13080360867914
1739209828.0834157;-45.120503652039325
1739209828.0834162;-45.120503652039325
1739209828.0834167;-38.13080360867914
1739209828.0834172;-38.13080360867914
1739209828.0834177;-45.120503652039325
1739209828.0834181;-38.13080360867914
1739209828.0834186;-33.981070128970906
1739209828.083419;-45.120503652039325
1739209828.0834196;-45.120503652039325
1739209828.08342;-33.981070128970906
1739209828.0834205;-38.13080360867914
1739209828.083421;-45.120503652039325
1739209828.0834215;-38.13080360867914
1739209828.083422;-45.120503652039325
1739209828.0834224;-38.13080360867914
1739209828.083423;-38.13080360867914
1739209828.0834234;-38.13080360867914
1739209828.0834239;-45.120503652039325
1739209828.0834243;-33.981070128970906
1739209828.0834248;-38.13080360867914
1739209828.0834253;-45.120503652039325
1739209828.0834255;-38.13080360867914
1739209828.083426;-35.57807855764607
1739209828.0834265;-38.13080360867914
1739209828.083427;-45.120503652039325
1739209828.0834274;-38.13080360867914
1739209828.083428;-45.120503652039325
1739209828.0834284;-45.120503652039325
1739209828.0834289;-45.120503652039325
1739209828.0834293;-33.981070128970906
1739209828.0834298;-45.120503652039325
1739209828.0834303;-38.13080360867914
1739209828.0834308;-35.57807855764607
1739209828.0834312;-35.57807855764607
1739209828.0834317;-35.57807855764607
1739209828.0834322;-45.120503652039325
1739209828.0834327;-45.120503652039325
1739209828.0834332;-45.120503652039325
1739209828.0834336;-38.13080360867914
1739209828.083434;-35.57807855764607
1739209828.0834346;-45.120503652039325
1739209828.083435;-45.120503652039325
1739209828.0834355;-45.120503652039325
1739209828.083436;-45.120503652039325
1739209828.0834365;-45.120503652039325
1739209828.083437;-38.13080360867914
1739209828.0834374;-38.13080360867914
1739209828.083438;-45.120503652039325
1739209828.0834382;-45.120503652039325
1739209828.0834386;-38.13080360867914
1739209828.083439;-38.13080360867914
1739209828.0834396;-38.13080360867914
1739209828.08344;-45.120503652039325
1739209828.0834405;-38.13080360867914
1739209828.083441;-45.120503652039325
1739209828.0834415;-45.120503652039325
1739209828.083442;-45.120503652039325
1739209828.0834424;-38.13080360867914
1739209828.083443;-45.120503652039325
1739209828.0834434;-38.13080360867914
1739209828.0834439;-45.120503652039325
1739209828.0834444;-35.57807855764607
1739209828.0834448;-38.13080360867914
1739209828.0834453;-38.13080360867914
1739209828.0834458;-38.13080360867914
1739209828.0834463;-45.120503652039325
1739209828.0834467;-35.57807855764607
1739209828.0834472;-38.13080360867914
1739209828.0834477;-38.13080360867914
1739209828.0834482;-38.13080360867914
1739209828.0834486;-33.981070128970906
1739209828.0834491;-33.981070128970906
1739209828.0834496;-45.120503652039325
1739209828.08345;-45.120503652039325
1739209828.0834506;-45.120503652039325
1739209828.0834508;-38.13080360867914
1739209828.0834513;-45.120503652039325
1739209828.0834517;-45.120503652039325
1739209828.0834522;-35.57807855764607
1739209828.0834527;-38.13080360867914
1739209828.0834532;-45.120503652039325
1739209828.0834537;-45.120503652039325
1739209828.0834541;-38.13080360867914
1739209828.0834546;-33.981070128970906
1739209828.083455;-38.13080360867914
1739209828.0834556;-45.120503652039325
1739209828.083456;-45.120503652039325
1739209828.0834565;-38.13080360867914
1739209828.083457;-45.120503652039325
1739209828.0834575;-45.120503652039325
1739209828.083458;-33.981070128970906
1739209828.0834584;-35.57807855764607
1739209828.083459;-35.57807855764607
1739209828.0834594;-38.13080360867914
1739209828.0834599;-38.13080360867914
1739209828.0834603;-33.981070128970906
1739209828.0834608;-38.13080360867914
1739209828.0834613;-45.120503652039325
1739209828.0834618;-45.120503652039325
1739209828.0834622;-45.120503652039325
1739209828.0834627;-38.13080360867914
1739209828.0834632;-45.120503652039325
1739209828.0834634;-38.13080360867914
1739209828.083464;-31.141103565318915
1739209828.0834644;-35.57807855764607
1739209828.0834649;-38.13080360867914
1739209828.0834653;-38.13080360867914
1739209828.0834658;-35.57807855764607
1739209828.0834663;-45.120503652039325
1739209828.0834668;-38.13080360867914
1739209828.0834672;-38.13080360867914
1739209828.0834677;-31.141103565318915
1739209828.0834682;-45.120503652039325
1739209828.0834687;-38.13080360867914
1739209828.0834692;-38.13080360867914
1739209828.0834696;-38.13080360867914
1739209828.08347;-45.120503652039325
1739209828.0834706;-35.57807855764607
1739209828.083471;-38.13080360867914
1739209828.0834715;-28.992665084841942
1739209828.083472;-38.13080360867914
1739209828.0834725;-45.120503652039325
1739209828.083473;-45.120503652039325
1739209828.0834734;-45.120503652039325
1739209828.083474;-45.120503652039325
1739209828.0834744;-45.120503652039325
1739209828.0834749;-45.120503652039325
1739209828.0834754;-32.816014438256545
1739209828.0834758;-38.13080360867914
1739209828.083476;-45.120503652039325
1739209828.0834765;-45.120503652039325
1739209828.083477;-38.13080360867914
1739209828.0834775;-35.57807855764607
1739209828.083478;-45.120503652039325
1739209828.0834785;-45.120503652039325
1739209828.083479;-31.141103565318915
1739209828.0834794;-38.13080360867914
1739209828.08348;-45.120503652039325
1739209828.0834804;-45.120503652039325
1739209828.0834808;-38.13080360867914
1739209828.0834813;-32.816014438256545
1739209828.0834818;-38.13080360867914
1739209828.0834823;-45.120503652039325
1739209828.0834827;-33.981070128970906
1739209828.0834832;-45.120503652039325
1739209828.0834837;-45.120503652039325
1739209828.0834842;-45.120503652039325
1739209828.0834846;-38.13080360867914
1739209828.0834851;-45.120503652039325
1739209828.0834856;-38.13080360867914
1739209828.083486;-38.13080360867914
1739209828.0834866;-35.57807855764607
1739209828.083487;-45.120503652039325
1739209828.0834875;-38.13080360867914
1739209828.083488;-38.13080360867914
1739209828.0834885;-45.120503652039325
1739209828.0834887;-45.120503652039325
1739209828.0834892;-38.13080360867914
1739209828.0834897;-38.13080360867914
1739209828.0834901;-30.49652367304973
1739209828.0834906;-33.981070128970906
1739209828.083491;-45.120503652039325
1739209828.0834916;-45.120503652039325
1739209828.083492;-45.120503652039325
1739209828.0834925;-45.120503652039325
1739209828.083493;-38.13080360867914
1739209828.0834935;-30.49652367304973
1739209828.083494;-31.14110356531892
1739209828.0834944;-45.120503652039325
1739209828.083495;-38.13080360867914
1739209828.0834954;-45.120503652039325
1739209828.0834959;-38.13080360867914
1739209828.0834963;-45.120503652039325
1739209828.0834968;-45.120503652039325
1739209828.0834973;-45.120503652039325
1739209828.0834978;-31.141103565318915
1739209828.0834982;-38.13080360867914
1739209828.0834987;-38.13080360867914
1739209828.0834992;-45.120503652039325
1739209828.0834997;-45.120503652039325
1739209828.0835001;-45.120503652039325
1739209828.0835006;-38.13080360867914
1739209828.083501;-38.13080360867914
1739209828.0835013;-45.120503652039325
1739209828.0835018;-45.120503652039325
1739209828.0835023;-45.120503652039325
1739209828.0835028;-45.120503652039325
1739209828.0835032;-38.13080360867914
1739209828.0835037;-35.57807855764607
1739209828.0835042;-45.120503652039325
1739209828.0835047;-38.13080360867914
1739209828.0835052;-45.120503652039325
1739209828.0835056;-45.120503652039325
1739209828.083506;-38.13080360867914
1739209828.0835066;-45.120503652039325
1739209828.083507;-45.120503652039325
1739209828.0835075;-38.13080360867914
1739209828.083508;-38.13080360867914
1739209828.0835085;-45.120503652039325
1739209828.083509;-35.57807855764607
1739209828.0835094;-35.57807855764607
1739209828.08351;-45.120503652039325
1739209828.0835104;-45.120503652039325
1739209828.0835109;-38.13080360867914
1739209828.0835114;-38.13080360867914
1739209828.0835118;-45.120503652039325
1739209828.0835123;-38.13080360867914
1739209828.0835128;-38.13080360867914
1739209828.0835133;-38.13080360867914
1739209828.0835137;-38.13080360867914
1739209828.083514;-38.13080360867914
1739209828.0835145;-45.120503652039325
1739209828.083515;-38.13080360867914
1739209828.0835154;-38.13080360867914
1739209828.083516;-45.120503652039325
1739209828.0835164;-35.57807855764607
1739209828.0835168;-32.816014438256545
1739209828.0835173;-45.120503652039325
1739209828.0835178;-45.120503652039325
1739209828.0835183;-45.120503652039325
1739209828.0835187;-45.120503652039325
1739209828.0835192;-45.120503652039325
1739209828.0835197;-45.120503652039325
1739209828.0835202;-45.120503652039325
1739209828.0835207;-45.120503652039325
1739209828.0835211;-45.120503652039325
1739209828.0835216;-45.120503652039325
1739209828.083522;-38.13080360867914
1739209828.0835226;-35.57807855764607
1739209828.083523;-38.13080360867914
1739209828.0835235;-38.13080360867914
1739209828.083524;-45.120503652039325
1739209828.0835245;-38.13080360867914
1739209828.083525;-32.816014438256545
1739209828.0835254;-38.13080360867914
1739209828.083526;-45.120503652039325
1739209828.0835264;-45.120503652039325
1739209828.0835266;-38.13080360867914
1739209828.083527;-45.120503652039325
1739209828.0835276;-45.120503652039325
1739209828.083528;-45.120503652039325
1739209828.0835285;-45.120503652039325
1739209828.083529;-38.13080360867914
1739209828.0835295;-38.13080360867914
1739209828.08353;-38.13080360867914
1739209828.0835304;-38.13080360867914
1739209828.083531;-45.120503652039325
1739209828.0835314;-45.120503652039325
1739209828.0835319;-33.981070128970906
1739209828.0835323;-31.141103565318915
1739209828.0835328;-45.120503652039325
1739209828.0835333;-45.120503652039325
1739209828.0835338;-45.120503652039325
1739209828.0835342;-38.13080360867914
1739209828.0835347;-38.13080360867914
1739209828.0835352;-38.13080360867914
1739209828.0835357;-45.120503652039325
1739209828.0835361;-38.13080360867914
1739209828.0835366;-33.981070128970906
1739209828.083537;-38.13080360867914
1739209828.0835376;-35.57807855764607
1739209828.083538;-38.13080360867914
1739209828.0835385;-45.120503652039325
1739209828.083539;-38.13080360867914
1739209828.0835392;-32.816014438256545
1739209828.0835397;-33.981070128970906
1739209828.0835402;-38.13080360867914
1739209828.0835407;-45.120503652039325
1739209828.0835412;-38.13080360867914
1739209828.0835416;-38.13080360867914
1739209828.083542;-45.120503652039325
1739209828.0835426;-38.13080360867914
1739209828.083543;-38.13080360867914
1739209828.0835435;-33.981070128970906
1739209828.083544;-38.13080360867914
1739209828.0835445;-38.13080360867914
1739209828.083545;-38.13080360867914
1739209828.0835454;-38.13080360867914
1739209828.083546;-45.120503652039325
1739209828.0835464;-38.13080360867914
1739209828.0835469;-38.13080360867914
1739209828.0835474;-45.120503652039325
1739209828.0835478;-35.57807855764607
1739209828.0835483;-45.120503652039325
1739209828.0835488;-38.13080360867914
1739209828.0835493;-38.13080360867914
1739209828.0835497;-35.57807855764607
1739209828.0835502;-38.13080360867914
1739209828.0835507;-45.120503652039325
1739209828.0835512;-38.13080360867914
1739209828.0835516;-38.13080360867914
1739209828.083552;-33.981070128970906
1739209828.0835524;-45.120503652039325
1739209828.0835528;-38.13080360867914
1739209828.0835533;-35.57807855764607
1739209828.0835538;-38.13080360867914
1739209828.0835543;-45.120503652039325
1739209828.0835547;-28.58837851428586
1739209828.0835552;-35.57807855764607
1739209828.0835557;-45.120503652039325
1739209828.0835562;-38.13080360867914
1739209828.0835567;-38.13080360867914
1739209828.0835571;-38.13080360867914
1739209828.0835576;-45.120503652039325
1739209828.083558;-45.120503652039325
1739209828.0835586;-31.141103565318915
1739209828.083559;-38.13080360867914
1739209828.0835595;-38.13080360867914
1739209828.08356;-38.13080360867914
1739209828.0835605;-38.13080360867914
1739209828.083561;-38.13080360867914
1739209828.0835614;-38.13080360867914
1739209828.083562;-45.120503652039325
1739209828.0835624;-31.141103565318915
1739209828.0835629;-38.13080360867914
1739209828.0835633;-45.120503652039325
1739209828.0835638;-38.13080360867914
1739209828.0835643;-38.13080360867914
1739209828.0835645;-45.120503652039325
1739209828.083565;-45.120503652039325
1739209828.0835655;-35.57807855764607
1739209828.083566;-38.13080360867914
1739209828.0835664;-45.120503652039325
1739209828.083567;-38.13080360867914
1739209828.0835674;-45.120503652039325
1739209828.0835679;-38.13080360867914
1739209828.0835683;-45.120503652039325
1739209828.0835688;-38.13080360867914
1739209828.0835693;-45.120503652039325
1739209828.0835698;-38.13080360867914
1739209828.0835702;-45.120503652039325
1739209828.0835707;-38.13080360867914
1739209828.0835712;-38.13080360867914
1739209828.0835717;-45.120503652039325
1739209828.0835721;-45.120503652039325
1739209828.0835726;-45.120503652039325
1739209828.083573;-45.120503652039325
1739209828.0835736;-28.992665084841942
1739209828.083574;-38.13080360867914
1739209828.0835745;-45.120503652039325
1739209828.083575;-35.57807855764607
1739209828.0835755;-38.13080360867914
1739209828.083576;-45.120503652039325
1739209828.0835764;-45.120503652039325
1739209828.083577;-33.981070128970906
1739209828.0835772;-33.981070128970956
1739209828.0835776;-45.120503652039325
1739209828.083578;-35.57807855764607
1739209828.0835786;-38.13080360867914
1739209828.083579;-45.120503652039325
1739209828.0835795;-38.13080360867914
1739209828.08358;-38.13080360867914
1739209828.0835805;-45.120503652039325
1739209828.083581;-28.992665084841942
1739209828.0835814;-33.981070128970906
1739209828.083582;-38.13080360867914
1739209828.0835824;-45.120503652039325
1739209828.0835829;-38.13080360867914
1739209828.0835834;-45.120503652039325
1739209828.0835838;-45.120503652039325
1739209828.0835843;-45.120503652039325
1739209828.0835848;-38.13080360867914
1739209828.0835853;-35.57807855764607
1739209828.0835857;-38.13080360867914
1739209828.0835862;-45.120503652039325
1739209828.0835867;-38.13080360867914
1739209828.0835872;-38.13080360867914
1739209828.0835876;-45.120503652039325
1739209828.0835881;-38.13080360867914
1739209828.0835886;-45.120503652039325
1739209828.083589;-45.120503652039325
1739209828.0835896;-38.13080360867914
1739209828.0835898;-35.57807855764607
1739209828.0835903;-38.13080360867914
1739209828.0835907;-45.120503652039325
1739209828.0835912;-38.13080360867914
1739209828.0835917;-38.13080360867914
1739209828.0835922;-35.57807855764607
1739209828.0835927;-45.120503652039325
1739209828.0835931;-45.120503652039325
1739209828.0835936;-38.13080360867914
1739209828.083594;-38.13080360867914
1739209828.0835946;-45.120503652039325
1739209828.083595;-45.120503652039325
1739209828.0835955;-45.120503652039325
1739209828.083596;-38.13080360867914
1739209828.0835965;-38.13080360867914
1739209828.083597;-38.13080360867914
1739209828.0835974;-38.13080360867914
1739209828.083598;-38.13080360867914
1739209828.0835984;-38.13080360867914
1739209828.0835989;-38.13080360867914
1739209828.0835993;-35.57807855764607
1739209828.0835998;-38.13080360867914
1739209828.0836003;-30.49652367304973
1739209828.0836008;-38.13080360867914
1739209828.0836012;-45.120503652039325
1739209828.0836017;-45.120503652039325
1739209828.0836022;-38.13080360867914
1739209828.0836024;-38.13080360867914
1739209828.083603;-45.120503652039325
1739209828.0836034;-45.120503652039325
1739209828.0836039;-45.120503652039325
1739209828.0836043;-45.120503652039325
1739209828.0836048;-38.13080360867914
1739209828.0836053;-35.57807855764607
1739209828.0836058;-38.13080360867914
1739209828.0836062;-38.13080360867914
1739209828.0836067;-35.57807855764607
1739209828.0836072;-38.13080360867914
1739209828.0836077;-33.981070128970906
1739209828.0836082;-38.13080360867914
1739209828.0836086;-38.13080360867914
1739209828.083609;-38.13080360867914
1739209828.0836096;-38.13080360867914
1739209828.08361;-38.13080360867914
1739209828.0836105;-45.120503652039325
1739209828.083611;-38.13080360867914
1739209828.0836115;-45.120503652039325
1739209828.083612;-45.120503652039325
1739209828.0836124;-45.120503652039325
1739209828.083613;-38.13080360867914
1739209828.0836134;-45.120503652039325
1739209828.0836139;-45.120503652039325
1739209828.0836143;-38.13080360867914
1739209828.0836148;-38.13080360867914
1739209828.083615;-38.13080360867914
1739209828.0836155;-38.13080360867914
1739209828.083616;-38.13080360867914
1739209828.0836165;-38.13080360867914
1739209828.083617;-38.13080360867914
1739209828.0836174;-45.120503652039325
1739209828.083618;-38.13080360867914
1739209828.0836184;-38.13080360867914
1739209828.0836189;-38.13080360867914
1739209828.0836194;-35.57807855764607
1739209828.0836198;-38.13080360867914
1739209828.0836203;-45.120503652039325
1739209828.0836208;-45.120503652039325
1739209828.0836213;-45.120503652039325
1739209828.0836217;-45.120503652039325
1739209828.0836222;-33.981070128970906
1739209828.0836227;-35.57807855764607
1739209828.0836232;-38.13080360867914
1739209828.0836236;-33.981070128970906
1739209828.0836241;-38.13080360867914
1739209828.0836246;-38.13080360867914
1739209828.083625;-38.13080360867914
1739209828.0836256;-38.13080360867914
1739209828.083626;-45.120503652039325
1739209828.0836265;-31.141103565318915
1739209828.083627;-31.141103565318915
1739209828.0836275;-38.13080360867914
1739209828.0836277;-45.120503652039325
1739209828.0836282;-45.120503652039325
1739209828.0836287;-33.981070128970906
1739209828.0836291;-45.120503652039325
1739209828.0836296;-38.13080360867914
1739209828.08363;-32.81601443825658
1739209828.0836306;-35.57807855764607
1739209828.083631;-45.120503652039325
1739209828.0836315;-45.120503652039325
1739209828.083632;-38.13080360867914
1739209828.0836325;-38.13080360867914
1739209828.083633;-38.13080360867914
1739209828.0836334;-45.120503652039325
1739209828.083634;-33.981070128970906
1739209828.0836344;-28.992665084841942
1739209828.0836349;-45.120503652039325
1739209828.0836353;-38.13080360867914
1739209828.0836358;-38.13080360867914
1739209828.0836363;-33.981070128970906
1739209828.0836368;-45.120503652039325
1739209828.0836372;-45.120503652039325
1739209828.0836377;-38.13080360867914
1739209828.0836382;-38.13080360867914
1739209828.0836387;-45.120503652039325
1739209828.0836391;-33.981070128970906
1739209828.0836396;-35.57807855764607
1739209828.08364;-45.120503652039325
1739209828.0836403;-45.120503652039325
1739209828.0836408;-38.13080360867914
1739209828.0836413;-32.816014438256545
1739209828.0836418;-45.120503652039325
1739209828.0836422;-45.120503652039325
1739209828.0836427;-38.13080360867914
1739209828.0836432;-32.816014438256545
1739209828.0836437;-45.120503652039325
1739209828.0836442;-45.120503652039325
1739209828.0836446;-38.13080360867914
1739209828.083645;-38.13080360867914
1739209828.0836456;-31.141103565318915
1739209828.083646;-45.120503652039325
1739209828.0836465;-38.13080360867914
1739209828.083647;-38.13080360867914
1739209828.0836475;-38.13080360867914
1739209828.083648;-38.13080360867914
1739209828.0836484;-38.13080360867914
1739209828.083649;-45.120503652039325
1739209828.0836494;-28.992665084841942
1739209828.0836499;-38.13080360867914
1739209828.0836504;-45.120503652039325
1739209828.0836508;-45.120503652039325
1739209828.0836513;-45.120503652039325
1739209828.0836518;-38.13080360867914
1739209828.0836523;-45.120503652039325
1739209828.0836525;-45.120503652039325
1739209828.083653;-31.14110356531892
1739209828.0836535;-45.120503652039325
1739209828.083654;-45.120503652039325
1739209828.0836544;-45.120503652039325
1739209828.0836549;-45.120503652039325
1739209828.0836554;-35.57807855764607
1739209828.0836558;-45.120503652039325
1739209828.0836563;-45.120503652039325
1739209828.0836568;-27.267205301931607
1739209828.0836573;-38.13080360867914
1739209828.0836577;-45.120503652039325
1739209828.0836582;-45.120503652039325
1739209828.0836587;-38.13080360867914
1739209828.0836592;-45.120503652039325
1739209828.0836596;-45.120503652039325
1739209828.0836601;-38.13080360867914
1739209828.0836606;-38.13080360867914
1739209828.083661;-45.120503652039325
1739209828.0836616;-45.120503652039325
1739209828.083662;-45.120503652039325
1739209828.0836625;-38.13080360867914
1739209828.083663;-45.120503652039325
1739209828.0836635;-38.13080360867914
1739209828.083664;-45.120503652039325
1739209828.0836644;-31.141103565318915
1739209828.083665;-33.981070128970906
1739209828.0836651;-45.120503652039325
1739209828.0836656;-45.120503652039325
1739209828.083666;-45.120503652039325
1739209828.0836666;-45.120503652039325
1739209828.083667;-38.13080360867914
1739209828.0836675;-45.120503652039325
1739209828.083668;-45.120503652039325
1739209828.0836685;-45.120503652039325
1739209828.083669;-33.981070128970906
1739209828.0836694;-32.816014438256545
1739209828.08367;-33.981070128970906
1739209828.0836704;-45.120503652039325
1739209828.0836709;-38.13080360867914
1739209828.0836713;-35.57807855764607
1739209828.0836718;-38.13080360867914
1739209828.0836723;-45.120503652039325
1739209828.0836728;-45.120503652039325
1739209828.0836732;-45.120503652039325
1739209828.0836737;-38.13080360867914
1739209828.0836742;-35.57807855764607
1739209828.0836747;-38.13080360867914
1739209828.0836751;-33.981070128970906
1739209828.0836756;-33.981070128970906
1739209828.083676;-38.13080360867914
1739209828.0836766;-38.13080360867914
1739209828.083677;-45.120503652039325
1739209828.0836775;-38.13080360867914
1739209828.0836778;-45.120503652039325
1739209828.0836782;-45.120503652039325
1739209828.0836787;-38.13080360867914
1739209828.0836792;-45.120503652039325
1739209828.0836797;-45.120503652039325
1739209828.0836802;-45.120503652039325
1739209828.0836806;-45.120503652039325
1739209828.083681;-45.120503652039325
1739209828.0836816;-38.13080360867914
1739209828.083682;-45.120503652039325
1739209828.0836825;-45.120503652039325
1739209828.083683;-38.13080360867914
1739209828.0836835;-38.13080360867914
1739209828.083684;-45.120503652039325
1739209828.0836844;-45.120503652039325
1739209828.083685;-38.13080360867914
1739209828.0836854;-45.120503652039325
1739209828.0836859;-45.120503652039325
1739209828.0836864;-45.120503652039325
1739209828.0836868;-45.120503652039325
1739209828.0836873;-45.120503652039325
1739209828.0836878;-45.120503652039325
1739209828.0836883;-45.120503652039325
1739209828.0836887;-38.13080360867914
1739209828.0836892;-38.13080360867914
1739209828.0836897;-45.120503652039325
1739209828.0836902;-38.13080360867914
1739209828.0836904;-38.13080360867914
1739209828.083691;-38.13080360867914
1739209828.0836914;-38.13080360867914
1739209828.0836918;-45.120503652039325
1739209828.0836923;-45.120503652039325
1739209828.0836928;-45.120503652039325
1739209828.0836933;-33.981070128970906
1739209828.0836937;-38.13080360867914
1739209828.0836942;-38.13080360867914
1739209828.0836947;-38.13080360867914
1739209828.0836952;-38.13080360867914
1739209828.0836957;-35.57807855764607
1739209828.0836961;-38.13080360867914
1739209828.0836966;-45.120503652039325
1739209828.083697;-45.120503652039325
1739209828.0836976;-38.13080360867914
1739209828.083698;-45.120503652039325
1739209828.0836985;-38.13080360867914
1739209828.083699;-35.57807855764607
1739209828.0836995;-38.13080360867914
1739209828.0837;-38.13080360867914
1739209828.0837004;-45.120503652039325
1739209828.083701;-38.13080360867914
1739209828.0837014;-38.13080360867914
1739209828.0837018;-38.13080360867914
1739209828.0837023;-38.13080360867914
1739209828.0837028;-38.13080360867914
1739209828.083703;-35.57807855764607
1739209828.0837035;-38.13080360867914
1739209828.083704;-32.816014438256545
1739209828.0837045;-38.13080360867914
1739209828.083705;-38.13080360867914
1739209828.0837054;-38.13080360867914
1739209828.083706;-31.141103565318915
1739209828.0837064;-33.981070128970906
1739209828.0837069;-45.120503652039325
1739209828.0837073;-38.13080360867914
1739209828.0837078;-38.13080360867914
1739209828.0837083;-38.13080360867914
1739209828.0837088;-38.13080360867914
1739209828.0837092;-35.57807855764607
1739209828.0837097;-38.13080360867914
1739209828.0837102;-38.13080360867914
1739209828.0837107;-35.57807855764607
1739209828.0837111;-45.120503652039325
1739209828.0837116;-45.120503652039325
1739209828.083712;-38.13080360867914
1739209828.0837126;-38.13080360867914
1739209828.083713;-38.13080360867914
1739209828.0837135;-45.120503652039325
1739209828.083714;-38.13080360867914
1739209828.0837145;-45.120503652039325
1739209828.083715;-45.120503652039325
1739209828.0837154;-45.120503652039325
1739209828.0837157;-38.13080360867914
1739209828.0837162;-38.13080360867914
1739209828.0837166;-38.13080360867914
1739209828.083717;-45.120503652039325
1739209828.0837176;-38.13080360867914
1739209828.083718;-38.13080360867914
1739209828.0837185;-35.57807855764607
1739209828.083719;-45.120503652039325
1739209828.0837195;-38.13080360867914
1739209828.08372;-35.57807855764607
1739209828.0837204;-45.120503652039325
1739209828.083721;-38.13080360867914
1739209828.0837214;-38.13080360867914
1739209828.0837219;-38.13080360867914
1739209828.0837224;-33.981070128970906
1739209828.0837228;-38.13080360867914
1739209828.0837233;-33.981070128970906
1739209828.0837238;-38.13080360867914
1739209828.0837243;-45.120503652039325
1739209828.0837247;-45.120503652039325
1739209828.0837252;-45.120503652039325
1739209828.0837257;-45.120503652039325
1739209828.0837262;-45.120503652039325
1739209828.0837266;-45.120503652039325
1739209828.0837271;-45.120503652039325
1739209828.0837276;-45.120503652039325
1739209828.083728;-38.13080360867914
1739209828.0837283;-38.13080360867914
1739209828.0837288;-38.13080360867914
1739209828.0837293;-45.120503652039325
1739209828.0837297;-45.120503652039325
1739209828.0837302;-38.13080360867914
1739209828.0837307;-38.13080360867914
1739209828.0837312;-45.120503652039325
1739209828.0837317;-38.13080360867914
1739209828.0837321;-35.57807855764607
1739209828.0837326;-32.816014438256545
1739209828.083733;-45.120503652039325
1739209828.0837336;-38.13080360867914
1739209828.083734;-38.13080360867914
1739209828.0837345;-38.13080360867914
1739209828.083735;-38.13080360867914
1739209828.0837355;-38.13080360867914
1739209828.083736;-45.120503652039325
1739209828.0837364;-28.992665084841942
1739209828.083737;-38.13080360867914
1739209828.0837374;-38.13080360867914
1739209828.0837379;-35.57807855764607
1739209828.0837383;-45.120503652039325
1739209828.0837388;-38.13080360867914
