CAN Message; 0x1bb:00008b2f8f787a89
1739209749.9756186;-38.13080360867914
1739209749.9756215;-38.13080360867914
1739209749.9756243;-45.120503652039325
1739209749.975627;-38.13080360867914
1739209749.9756298;-45.120503652039325
1739209749.9756327;-45.120503652039325
1739209749.9756353;-38.13080360867914
1739209749.9756382;-45.120503652039325
1739209749.975641;-45.120503652039325
1739209749.9756436;-38.13080360867914
1739209749.9756465;-38.13080360867914
1739209749.975649;-45.120503652039325
1739209749.975652;-45.120503652039325
1739209749.9756548;-45.120503652039325
1739209749.9756575;-38.13080360867914
1739209749.9756603;-45.120503652039325
1739209749.9756632;-45.120503652039325
1739209749.9756658;-45.120503652039325
1739209749.9756687;-38.13080360867914
1739209749.9756715;-38.13080360867914
1739209749.9756742;-38.13080360867914
1739209749.975677;-45.120503652039325
1739209749.9756799;-38.13080360867914
1739209749.9756825;-33.981070128970906
1739209749.9756854;-33.981070128970906
1739209749.9756882;-45.120503652039325
1739209749.9756908;-45.120503652039325
1739209749.9756937;-35.57807855764607
1739209749.9756966;-38.13080360867914
1739209749.9756992;-45.120503652039325
1739209749.975702;-45.120503652039325
1739209749.975705;-45.120503652039325
1739209749.9757075;-38.13080360867914
1739209749.9757104;-45.120503652039325
1739209749.9757133;-38.13080360867914
1739209749.9757159;-45.120503652039325
1739209749.9757187;-33.981070128970906
1739209749.9757216;-45.120503652039325
1739209749.9757242;-45.120503652039325
1739209749.975727;-29.438486411369333
1739209749.97573;-33.981070128970906
1739209749.9757326;-45.120503652039325
1739209749.9757354;-45.120503652039325
1739209749.9757383;-35.57807855764607
1739209749.975741;-45.120503652039325
1739209749.9757438;-45.120503652039325
1739209749.9757466;-38.13080360867914
1739209749.9757493;-45.120503652039325
1739209749.975752;-45.120503652039325
1739209749.975755;-45.120503652039325
1739209749.9757576;-38.13080360867914
1739209749.9757605;-38.13080360867914
1739209749.975763;-45.120503652039325
1739209749.975766;-45.120503652039325
1739209749.9757688;-45.120503652039325
1739209749.9757714;-32.816014438256545
1739209749.9757743;-38.13080360867914
1739209749.9757771;-45.120503652039325
1739209749.9757798;-38.13080360867914
1739209749.9757826;-45.120503652039325
1739209749.9757855;-45.120503652039325
1739209749.975788;-38.13080360867914
1739209749.975791;-45.120503652039325
1739209749.9757938;-45.120503652039325
1739209749.9757965;-45.120503652039325
1739209749.9757993;-45.120503652039325
1739209749.9758022;-38.13080360867914
1739209749.9758048;-45.120503652039325
1739209749.9758077;-45.120503652039325
1739209749.9758105;-45.120503652039325
1739209749.9758132;-45.120503652039325
1739209749.975816;-32.816014438256545
1739209749.9758189;-38.13080360867914
1739209749.9758215;-45.120503652039325
1739209749.9758244;-38.13080360867914
1739209749.9758272;-38.13080360867914
1739209749.9758298;-45.120503652039325
1739209749.9758327;-38.13080360867914
1739209749.9758356;-38.13080360867914
1739209749.9662383;-38.13080360867914
1739209749.9662461;-45.120503652039325
1739209749.966254;-45.120503652039325
1739209749.9662619;-45.120503652039325
1739209749.96627;-38.13080360867914
1739209749.9662778;-45.120503652039325
1739209749.9662857;-45.120503652039325
1739209749.9662936;-45.120503652039325
1739209749.9663014;-35.57807855764607
1739209749.9663093;-38.13080360867914
1739209749.9663172;-45.120503652039325
1739209749.9663253;-45.120503652039325
1739209749.9663332;-45.120503652039325
1739209749.966341;-45.120503652039325
1739209749.966349;-45.120503652039325
1739209749.9663568;-45.120503652039325
1739209749.9663646;-33.981070128970906
1739209749.9663725;-38.13080360867914
1739209749.9663806;-45.120503652039325
1739209749.9663885;-38.13080360867914
1739209749.9663963;-33.981070128970906
1739209749.9664042;-33.981070128970906
1739209749.966412;-38.13080360867914
1739209749.96642;-45.120503652039325
1739209749.966428;-38.13080360867914
1739209749.966436;-38.13080360867914
1739209749.9664438;-45.120503652039325
1739209749.9664516;-45.120503652039325
1739209749.9664595;-38.13080360867914
1739209749.9664674;-38.13080360867914
1739209749.9664752;-45.120503652039325
1739209749.9664834;-45.120503652039325
1739209749.9664912;-45.120503652039325
1739209749.966499;-38.13080360867914
1739209749.966507;-38.13080360867914
1739209749.9665148;-45.120503652039325
1739209749.9665227;-38.13080360867914
1739209749.9665306;-38.13080360867914
1739209749.9665387;-32.816014438256545
1739209749.9665465;-38.13080360867914
1739209749.9665544;-38.13080360867914
1739209749.9665623;-33.981070128970906
1739209749.9665701;-38.13080360867914
1739209749.966578;-38.13080360867914
1739209749.9665859;-45.120503652039325
1739209749.966594;-38.13080360867914
1739209749.9666018;-45.120503652039325
1739209749.9666097;-45.120503652039325
1739209749.9666176;-45.120503652039325
1739209749.9666255;-45.120503652039325
1739209749.9666333;-45.120503652039325
1739209749.9666414;-33.981070128970906
1739209749.9666493;-38.13080360867914
1739209749.9666572;-38.13080360867914
1739209749.966665;-33.981070128970906
1739209749.966673;-35.57807855764607
1739209749.9666808;-45.120503652039325
1739209749.9666886;-38.13080360867914
1739209749.9666967;-38.13080360867914
1739209749.9667046;-38.13080360867914
1739209749.9667125;-45.120503652039325
1739209749.9667203;-38.13080360867914
1739209749.9667282;-38.13080360867914
1739209749.966736;-38.13080360867914
1739209749.966744;-45.120503652039325
1739209749.966752;-38.13080360867914
1739209749.96676;-38.13080360867914
1739209749.9667678;-38.13080360867914
1739209749.9667757;-38.13080360867914
1739209749.9667835;-38.13080360867914
1739209749.9667914;-32.816014438256545
1739209749.9667995;-38.13080360867914
1739209749.9668074;-38.13080360867914
1739209749.9668152;-45.120503652039325
1739209749.966823;-32.816014438256545
1739209749.966831;-38.13080360867914
1739209749.9668388;-45.120503652039325
1739209749.9668467;-45.120503652039325
1739209749.9668548;-38.13080360867914
1739209749.9668627;-35.57807855764607
1739209749.9668705;-45.120503652039325
1739209749.9668784;-38.13080360867914
1739209749.9668863;-45.120503652039325
1739209749.9668941;-45.120503652039325
1739209749.966902;-38.13080360867914
1739209749.9669101;-38.13080360867914
1739209749.966918;-45.120503652039325
1739209749.9669259;-45.120503652039325
1739209749.9669337;-38.13080360867914
1739209749.9669416;-45.120503652039325
1739209749.9669495;-31.141103565318893
1739209749.9669576;-38.13080360867914
1739209749.9669654;-38.13080360867914
1739209749.9669733;-35.57807855764607
1739209749.9669812;-35.57807855764607
1739209749.966989;-38.13080360867914
1739209749.966997;-45.120503652039325
1739209749.9670048;-45.120503652039325
1739209749.967013;-45.120503652039325
1739209749.9670208;-45.120503652039325
1739209749.9670286;-35.57807855764607
1739209749.9670365;-35.57807855764607
1739209749.9670444;-45.120503652039325
1739209749.9670522;-45.120503652039325
1739209749.96706;-32.816014438256545
1739209749.9670682;-38.13080360867914
1739209749.967076;-35.57807855764607
1739209749.967084;-35.57807855764607
1739209749.9670918;-38.13080360867914
1739209749.9670997;-45.120503652039325
1739209749.9671075;-30.49652367304973
1739209749.9671156;-35.57807855764607
1739209749.9671235;-45.120503652039325
1739209749.9671314;-45.120503652039325
1739209749.9671392;-32.816014438256545
1739209749.967147;-29.438486411369333
1739209749.967155;-45.120503652039325
1739209749.9671628;-45.120503652039325
1739209749.967171;-45.120503652039325
1739209749.9671788;-38.13080360867914
1739209749.9671867;-45.120503652039325
1739209749.9671946;-38.13080360867914
1739209749.9672024;-45.120503652039325
1739209749.9672103;-38.13080360867914
1739209749.9672182;-38.13080360867914
1739209749.9672263;-45.120503652039325
1739209749.9672341;-38.13080360867914
1739209749.967242;-38.13080360867914
1739209749.9672499;-38.13080360867914
1739209749.9672577;-45.120503652039325
1739209749.9672656;-31.141103565318893
1739209749.9672735;-28.58837851428586
1739209749.9672816;-38.13080360867914
1739209749.9672894;-45.120503652039325
1739209749.9672973;-35.57807855764607
1739209749.9673052;-32.816014438256545
1739209749.967313;-45.120503652039325
1739209749.967321;-45.120503652039325
1739209749.967329;-45.120503652039325
1739209749.967337;-45.120503652039325
1739209749.9673448;-38.13080360867914
1739209749.9673526;-38.13080360867914
1739209749.9673605;-38.13080360867914
1739209749.9673684;-45.120503652039325
1739209749.9673762;-38.13080360867914
1739209749.9673843;-38.13080360867914
1739209749.9673922;-33.981070128970906
1739209749.9674;-32.816014438256545
1739209749.967408;-45.120503652039325
1739209749.9674158;-45.120503652039325
1739209749.9674237;-38.13080360867914
1739209749.9674315;-35.57807855764607
1739209749.9674397;-45.120503652039325
1739209749.9674475;-38.13080360867914
1739209749.9674554;-38.13080360867914
1739209749.9674633;-38.13080360867914
1739209749.9674711;-38.13080360867914
1739209749.967479;-45.120503652039325
1739209749.967487;-35.57807855764607
1739209749.967495;-38.13080360867914
1739209749.9675028;-45.120503652039325
1739209749.9675107;-45.120503652039325
1739209749.9675186;-45.120503652039325
1739209749.9675264;-45.120503652039325
1739209749.9675343;-45.120503652039325
1739209749.9675424;-45.120503652039325
1739209749.9675503;-45.120503652039325
1739209749.9675581;-38.13080360867914
1739209749.967566;-45.120503652039325
1739209749.967574;-45.120503652039325
1739209749.9675817;-32.816014438256545
1739209749.9675896;-38.13080360867914
1739209749.9675977;-45.120503652039325
1739209749.9676056;-38.13080360867914
1739209749.9676135;-45.120503652039325
1739209749.9676213;-45.120503652039325
1739209749.9676292;-45.120503652039325
1739209749.967637;-38.13080360867914
1739209749.9676452;-38.13080360867914
1739209749.967653;-45.120503652039325
1739209749.967661;-31.141103565318893
1739209749.9676688;-45.120503652039325
1739209749.9676766;-38.13080360867914
1739209749.9676845;-33.981070128970906
1739209749.9676924;-38.13080360867914
1739209749.9677005;-45.120503652039325
1739209749.9677083;-45.120503652039325
1739209749.9677162;-38.13080360867914
1739209749.967724;-38.13080360867914
1739209749.967732;-38.13080360867914
1739209749.9677398;-45.120503652039325
1739209749.9677477;-45.120503652039325
1739209749.9677558;-38.13080360867914
1739209749.9677637;-38.13080360867914
1739209749.9677715;-45.120503652039325
1739209749.9677794;-45.120503652039325
1739209749.9677873;-38.13080360867914
1739209749.9677951;-38.13080360867914
1739209749.9678032;-38.13080360867914
1739209749.967811;-38.13080360867914
1739209749.967819;-38.13080360867914
1739209749.9678268;-38.13080360867914
1739209749.9678347;-35.57807855764607
1739209749.9678426;-35.57807855764607
1739209749.9678504;-45.120503652039325
1739209749.9678586;-35.57807855764607
1739209749.9678664;-45.120503652039325
1739209749.9678743;-45.120503652039325
1739209749.9678822;-45.120503652039325
1739209749.96789;-45.120503652039325
1739209749.967898;-33.981070128970906
1739209749.9679058;-38.13080360867914
1739209749.9679139;-45.120503652039325
1739209749.9679217;-45.120503652039325
1739209749.9758382;-38.13080360867914
1739209749.975841;-35.57807855764607
1739209749.975844;-45.120503652039325
1739209749.9758465;-38.13080360867914
1739209749.9758494;-45.120503652039325
1739209749.9758523;-38.13080360867914
1739209749.9758549;-38.13080360867914
1739209749.9758577;-45.120503652039325
1739209749.9758606;-45.120503652039325
1739209749.9758632;-45.120503652039325
1739209749.975866;-35.57807855764607
1739209749.9758687;-38.13080360867914
1739209749.9758716;-45.120503652039325
1739209749.9758744;-38.13080360867914
1739209749.975877;-38.13080360867914
1739209749.97588;-38.13080360867914
1739209749.9758828;-29.438486411369333
1739209749.9758854;-32.816014438256545
1739209749.9758883;-45.120503652039325
1739209749.975891;-35.57807855764607
1739209749.9758937;-45.120503652039325
1739209749.9758966;-45.120503652039325
1739209749.9758995;-38.13080360867914
1739209749.975902;-33.981070128970906
1739209749.975905;-38.13080360867914
1739209749.9759078;-45.120503652039325
1739209749.9759104;-35.57807855764607
1739209749.9759133;-35.57807855764607
1739209749.9759161;-45.120503652039325
1739209749.9759188;-45.120503652039325
1739209749.9759216;-31.141103565318893
1739209749.9759245;-38.13080360867914
1739209749.975927;-30.49652367304973
1739209749.97593;-30.49652367304973
1739209749.9759328;-35.57807855764607
1739209749.9759355;-38.13080360867914
1739209749.9759383;-38.13080360867914
1739209749.9759412;-32.816014438256545
1739209749.9759438;-38.13080360867914
1739209749.9759467;-38.13080360867914
1739209749.9759495;-45.120503652039325
1739209749.9759521;-45.120503652039325
1739209749.975955;-45.120503652039325
1739209749.9759579;-45.120503652039325
1739209749.9759605;-45.120503652039325
1739209749.9759634;-45.120503652039325
1739209749.9759662;-45.120503652039325
1739209749.9759688;-45.120503652039325
1739209749.9759717;-45.120503652039325
1739209749.9759746;-45.120503652039325
1739209749.9759772;-45.120503652039325
1739209749.97598;-45.120503652039325
1739209749.9759827;-38.13080360867914
1739209749.9759855;-38.13080360867914
1739209749.9759884;-45.120503652039325
1739209749.975991;-38.13080360867914
1739209749.9759939;-35.57807855764607
1739209749.9759967;-30.49652367304973
1739209749.9759994;-45.120503652039325
1739209749.9760022;-38.13080360867914
1739209749.976005;-32.816014438256545
1739209749.9760077;-33.981070128970906
1739209749.9760106;-45.120503652039325
1739209749.9760134;-38.13080360867914
1739209749.976016;-38.13080360867914
1739209749.976019;-38.13080360867914
1739209749.9760218;-45.120503652039325
1739209749.9760244;-45.120503652039325
1739209749.9760273;-45.120503652039325
1739209749.97603;-38.13080360867914
1739209749.9760327;-45.120503652039325
1739209749.9760356;-38.13080360867914
1739209749.9760385;-35.57807855764607
1739209749.976041;-28.992665084841942
1739209749.976044;-45.120503652039325
1739209749.9760468;-45.120503652039325
1739209749.9760494;-45.120503652039325
1739209749.9760523;-35.57807855764607
1739209749.9760551;-45.120503652039325
1739209749.9760578;-38.13080360867914
1739209749.9760606;-38.13080360867914
1739209749.9760635;-38.13080360867914
1739209749.976066;-45.120503652039325
1739209749.976069;-38.13080360867914
1739209749.9760718;-38.13080360867914
1739209749.9760745;-38.13080360867914
1739209749.9760773;-45.120503652039325
1739209749.9760802;-45.120503652039325
1739209749.9760828;-45.120503652039325
1739209749.9760857;-45.120503652039325
1739209749.9760883;-45.120503652039325
1739209749.9760911;-45.120503652039325
1739209749.976094;-45.120503652039325
1739209749.9760966;-45.120503652039325
1739209749.9760995;-38.13080360867914
1739209749.9761024;-38.13080360867914
1739209749.976105;-45.120503652039325
1739209749.9761078;-38.13080360867914
1739209749.9761107;-35.57807855764607
1739209749.9761133;-45.120503652039325
1739209749.9761162;-38.13080360867914
1739209749.976119;-32.816014438256545
1739209749.9761217;-33.981070128970906
1739209749.9761245;-45.120503652039325
1739209749.9761274;-45.120503652039325
1739209749.97613;-38.13080360867914
1739209749.9761329;-45.120503652039325
1739209749.9761357;-45.120503652039325
1739209749.9761384;-45.120503652039325
1739209749.9761412;-45.120503652039325
1739209749.976144;-38.13080360867914
1739209749.9761467;-45.120503652039325
1739209749.9761496;-45.120503652039325
1739209749.9761524;-38.13080360867914
1739209749.976155;-35.57807855764607
1739209749.976158;-38.13080360867914
1739209749.9761608;-45.120503652039325
1739209749.9761634;-38.13080360867914
1739209749.9761662;-45.120503652039325
1739209749.976169;-45.120503652039325
1739209749.9761717;-45.120503652039325
1739209749.9761746;-38.13080360867914
1739209749.9761775;-38.13080360867914
1739209749.97618;-45.120503652039325
1739209749.976183;-45.120503652039325
1739209749.9761858;-45.120503652039325
1739209749.9761884;-45.120503652039325
1739209749.9761913;-38.13080360867914
1739209749.976194;-45.120503652039325
1739209749.9761968;-45.120503652039325
1739209749.9761996;-45.120503652039325
1739209749.9762022;-45.120503652039325
1739209749.976205;-45.120503652039325
1739209749.976208;-38.13080360867914
1739209749.9762106;-35.57807855764607
1739209749.9762135;-38.13080360867914
1739209749.9762163;-38.13080360867914
1739209749.976219;-45.120503652039325
1739209749.9762218;-38.13080360867914
1739209749.9762247;-38.13080360867914
1739209749.9762273;-45.120503652039325
1739209749.9762301;-38.13080360867914
1739209749.976233;-38.13080360867914
1739209749.9762356;-38.13080360867914
1739209749.9762385;-45.120503652039325
1739209749.9762414;-45.120503652039325
1739209749.976244;-33.981070128970956
1739209749.9762468;-45.120503652039325
1739209749.9762497;-32.816014438256545
1739209749.9762523;-32.816014438256545
1739209749.9762552;-45.120503652039325
1739209749.976258;-45.120503652039325
1739209749.9762607;-35.57807855764607
1739209749.9762635;-35.57807855764607
1739209749.9762664;-32.816014438256545
1739209749.976269;-38.13080360867914
1739209749.9762719;-38.13080360867914
1739209749.9762747;-38.13080360867914
1739209749.9762774;-35.57807855764607
1739209749.9762802;-45.120503652039325
1739209749.976283;-45.120503652039325
1739209749.9762857;-45.120503652039325
1739209749.9762886;-45.120503652039325
1739209749.9762914;-45.120503652039325
1739209749.976294;-38.13080360867914
1739209749.976297;-38.13080360867914
1739209749.9762998;-45.120503652039325
1739209749.9763024;-45.120503652039325
1739209749.9763052;-45.120503652039325
1739209749.9763079;-38.13080360867914
1739209749.9763107;-45.120503652039325
1739209749.9763136;-45.120503652039325
1739209749.9763162;-38.13080360867914
1739209749.976319;-38.13080360867914
1739209749.976322;-45.120503652039325
1739209749.9763246;-45.120503652039325
1739209749.9763274;-35.57807855764607
1739209749.9763303;-38.13080360867914
1739209749.976333;-26.991370085610736
1739209749.9763358;-35.57807855764607
1739209749.9763386;-38.13080360867914
1739209749.9763412;-38.13080360867914
1739209749.976344;-35.57807855764607
1739209749.976347;-38.13080360867914
1739209749.9763496;-45.120503652039325
1739209749.9763525;-45.120503652039325
1739209749.9763553;-38.13080360867914
1739209749.976358;-45.120503652039325
1739209749.9763608;-45.120503652039325
1739209749.9763637;-45.120503652039325
1739209749.9763663;-45.120503652039325
1739209749.9763691;-45.120503652039325
1739209749.976372;-31.141103565318893
1739209749.9763746;-38.13080360867914
1739209749.9763775;-35.57807855764607
1739209749.9763803;-35.57807855764607
1739209749.976383;-38.13080360867914
1739209749.9763858;-38.13080360867914
1739209749.9763887;-38.13080360867914
1739209749.9763913;-45.120503652039325
1739209749.9763942;-45.120503652039325
1739209749.976397;-38.13080360867914
1739209749.9763997;-33.981070128970906
1739209749.9764025;-35.57807855764607
1739209749.9764054;-45.120503652039325
1739209749.976408;-38.13080360867914
1739209749.9764109;-35.57807855764607
1739209749.9764135;-45.120503652039325
1739209749.9764163;-45.120503652039325
1739209749.9764192;-38.13080360867914
1739209749.9764218;-45.120503652039325
1739209749.9764247;-45.120503652039325
1739209749.9764276;-35.57807855764607
1739209749.9764302;-38.13080360867914
1739209749.976433;-45.120503652039325
1739209749.976436;-45.120503652039325
1739209749.9764385;-38.13080360867914
1739209749.9764414;-45.120503652039325
1739209749.9764442;-31.141103565318893
1739209749.9764469;-32.816014438256545
1739209749.9764497;-38.13080360867914
1739209749.9764526;-38.13080360867914
1739209749.9764552;-38.13080360867914
1739209749.976458;-45.120503652039325
1739209749.976461;-45.120503652039325
1739209749.9764636;-38.13080360867914
1739209749.9764664;-45.120503652039325
1739209749.9764693;-45.120503652039325
1739209749.976472;-45.120503652039325
1739209749.9764748;-45.120503652039325
1739209749.9764776;-38.13080360867914
1739209749.9764802;-38.13080360867914
1739209749.976483;-45.120503652039325
1739209749.976486;-45.120503652039325
1739209749.9764886;-35.57807855764607
1739209749.9764915;-38.13080360867914
1739209749.9764943;-45.120503652039325
1739209749.976497;-45.120503652039325
1739209749.9764998;-45.120503652039325
1739209749.9765027;-45.120503652039325
1739209749.9765053;-45.120503652039325
1739209749.9765081;-45.120503652039325
1739209749.976511;-29.438486411369333
1739209749.9765136;-30.49652367304973
1739209749.9765165;-38.13080360867914
1739209749.9765193;-45.120503652039325
1739209749.976522;-32.816014438256545
1739209749.9765248;-35.57807855764607
1739209749.9765275;-45.120503652039325
1739209749.9765303;-38.13080360867914
1739209749.9765332;-38.13080360867914
1739209749.9765358;-45.120503652039325
1739209749.9765387;-32.816014438256545
1739209749.9765415;-33.981070128970906
1739209749.9765441;-45.120503652039325
1739209749.976547;-45.120503652039325
1739209749.9765499;-45.120503652039325
1739209749.9765525;-38.13080360867914
1739209749.9765553;-35.57807855764607
1739209749.9765582;-38.13080360867914
1739209749.9765608;-38.13080360867914
1739209749.9765637;-38.13080360867914
1739209749.9765666;-45.120503652039325
1739209749.9765692;-38.13080360867914
1739209749.976572;-38.13080360867914
1739209749.976575;-38.13080360867914
1739209749.9765775;-38.13080360867914
1739209749.9765804;-38.13080360867914
1739209749.9765832;-35.57807855764607
1739209749.9765859;-38.13080360867914
1739209749.9765887;-38.13080360867914
1739209749.9765916;-33.981070128970906
1739209749.9765942;-45.120503652039325
1739209749.976597;-38.13080360867914
1739209749.9766;-45.120503652039325
1739209749.9766026;-38.13080360867914
1739209749.9766054;-38.13080360867914
1739209749.9766083;-38.13080360867914
1739209749.976611;-45.120503652039325
1739209749.9766138;-45.120503652039325
1739209749.9766166;-38.13080360867914
1739209749.9766192;-38.13080360867914
1739209749.976622;-45.120503652039325
1739209749.976625;-33.981070128970906
1739209749.9766276;-38.13080360867914
1739209749.9766304;-38.13080360867914
1739209749.976633;-38.13080360867914
1739209749.976636;-38.13080360867914
1739209749.9766388;-33.981070128970906
1739209749.9766414;-33.981070128970906
1739209749.9766443;-38.13080360867914
1739209749.9766471;-38.13080360867914
1739209749.9766498;-38.13080360867914
1739209749.9766526;-38.13080360867914
1739209749.9766555;-45.120503652039325
1739209749.976658;-45.120503652039325
1739209749.976661;-38.13080360867914
1739209749.9766638;-38.13080360867914
1739209749.9766665;-45.120503652039325
1739209749.9766693;-38.13080360867914
1739209749.9766722;-45.120503652039325
1739209749.9766748;-45.120503652039325
1739209749.9766777;-38.13080360867914
1739209749.9766805;-38.13080360867914
1739209749.9766831;-45.120503652039325
1739209749.976686;-38.13080360867914
1739209749.9766889;-45.120503652039325
1739209749.9766915;-38.13080360867914
1739209749.9766943;-33.981070128970906
1739209749.9766972;-45.120503652039325
1739209749.9766998;-45.120503652039325
1739209749.9767027;-38.13080360867914
1739209749.9767056;-35.57807855764607
1739209749.9767082;-45.120503652039325
1739209749.976711;-45.120503652039325
1739209749.976714;-38.13080360867914
1739209749.9767165;-35.57807855764607
1739209749.9767194;-38.13080360867914
1739209749.9767222;-45.120503652039325
1739209749.9767249;-45.120503652039325
1739209749.9767277;-38.13080360867914
1739209749.9767306;-38.13080360867914
1739209749.9767332;-38.13080360867914
1739209749.976736;-33.981070128970906
1739209749.976739;-28.992665084841942
1739209749.9767416;-38.13080360867914
1739209749.9767444;-45.120503652039325
1739209749.976747;-33.981070128970906
1739209749.97675;-32.816014438256545
1739209749.9767528;-38.13080360867914
1739209749.9767554;-38.13080360867914
1739209749.9767582;-45.120503652039325
1739209749.976761;-38.13080360867914
1739209749.9767637;-38.13080360867914
1739209749.9767666;-35.57807855764607
1739209749.9767694;-38.13080360867914
1739209749.976772;-45.120503652039325
1739209749.976775;-45.120503652039325
1739209749.9767778;-45.120503652039325
1739209749.9767804;-45.120503652039325
1739209749.9767833;-45.120503652039325
1739209749.9767861;-38.13080360867914
1739209749.9767888;-38.13080360867914
1739209749.9767916;-38.13080360867914
1739209749.9767945;-45.120503652039325
1739209749.976797;-45.120503652039325
1739209749.9768;-45.120503652039325
1739209749.9768028;-45.120503652039325
1739209749.9768054;-30.49652367304973
1739209749.9768083;-45.120503652039325
1739209749.9768112;-38.13080360867914
1739209749.9768138;-38.13080360867914
1739209749.9768167;-38.13080360867914
1739209749.9768195;-38.13080360867914
1739209749.9768221;-35.57807855764607
1739209749.976825;-38.13080360867914
1739209749.9768279;-45.120503652039325
1739209749.9768305;-38.13080360867914
1739209749.9768333;-38.13080360867914
1739209749.9768362;-45.120503652039325
1739209749.9768388;-45.120503652039325
1739209749.9768417;-38.13080360867914
1739209749.9768445;-45.120503652039325
1739209749.9768472;-45.120503652039325
1739209749.97685;-29.438486411369333
1739209749.9768527;-35.57807855764607
1739209749.9768555;-45.120503652039325
1739209749.9768584;-38.13080360867914
1739209749.976861;-45.120503652039325
1739209749.9768639;-38.13080360867914
1739209749.9768667;-38.13080360867914
1739209749.9768693;-45.120503652039325
1739209749.9768722;-45.120503652039325
1739209749.976875;-45.120503652039325
1739209749.9768777;-45.120503652039325
1739209749.9768806;-38.13080360867914
1739209749.9768834;-38.13080360867914
1739209749.976886;-38.13080360867914
1739209749.976889;-38.13080360867914
1739209749.9768918;-35.57807855764607
1739209749.9768944;-45.120503652039325
1739209749.9768972;-38.13080360867914
1739209749.9769;-45.120503652039325
1739209749.9769027;-38.13080360867914
1739209749.9769056;-45.120503652039325
1739209749.9679296;-38.13080360867914
1739209749.9679375;-38.13080360867914
1739209749.9679453;-45.120503652039325
1739209749.9679532;-45.120503652039325
1739209749.967961;-35.57807855764607
1739209749.9679692;-45.120503652039325
1739209749.967977;-45.120503652039325
1739209749.967985;-38.13080360867914
1739209749.9679928;-38.13080360867914
1739209749.9680007;-38.13080360867914
1739209749.9680085;-38.13080360867914
1739209749.9680166;-45.120503652039325
1739209749.9680245;-45.120503652039325
1739209749.9680324;-38.13080360867914
1739209749.9680402;-38.13080360867914
1739209749.968048;-33.981070128970906
1739209749.968056;-38.13080360867914
1739209749.9680638;-45.120503652039325
1739209749.968072;-38.13080360867914
1739209749.9680798;-38.13080360867914
1739209749.9680877;-45.120503652039325
1739209749.9680955;-33.981070128970906
1739209749.9681034;-45.120503652039325
1739209749.9681113;-45.120503652039325
1739209749.9681191;-45.120503652039325
1739209749.9681273;-33.981070128970906
1739209749.968135;-30.49652367304973
1739209749.968143;-38.13080360867914
1739209749.9681509;-33.981070128970906
1739209749.9681587;-35.57807855764607
1739209749.9681666;-35.57807855764607
1739209749.9681747;-45.120503652039325
1739209749.9681826;-32.816014438256545
1739209749.9681904;-38.13080360867914
1739209749.9681983;-45.120503652039325
1739209749.9682062;-45.120503652039325
1739209749.968214;-35.57807855764607
1739209749.968222;-33.981070128970906
1739209749.96823;-45.120503652039325
1739209749.9682379;-38.13080360867914
1739209749.9682457;-35.57807855764607
1739209749.9682536;-38.13080360867914
1739209749.9682615;-45.120503652039325
1739209749.9682693;-38.13080360867914
1739209749.9682772;-38.13080360867914
1739209749.9682853;-38.13080360867914
1739209749.9682932;-45.120503652039325
1739209749.968301;-38.13080360867914
1739209749.968309;-38.13080360867914
1739209749.9683168;-35.57807855764607
1739209749.9683247;-33.981070128970906
1739209749.9683328;-38.13080360867914
1739209749.9683406;-33.981070128970906
1739209749.9683485;-38.13080360867914
1739209749.9683564;-35.57807855764607
1739209749.9683642;-45.120503652039325
1739209749.968372;-45.120503652039325
1739209749.96838;-45.120503652039325
1739209749.968388;-33.981070128970956
1739209749.968396;-38.13080360867914
1739209749.9684038;-38.13080360867914
1739209749.9684117;-38.13080360867914
1739209749.9684196;-45.120503652039325
1739209749.9684274;-35.57807855764607
1739209749.9684353;-45.120503652039325
1739209749.9684434;-33.981070128970906
1739209749.9684513;-26.991370085610722
1739209749.9684591;-38.13080360867914
1739209749.968467;-38.13080360867914
1739209749.9684749;-45.120503652039325
1739209749.9684827;-32.816014438256545
1739209749.9684908;-45.120503652039325
1739209749.9684987;-45.120503652039325
1739209749.9685066;-45.120503652039325
1739209749.9685144;-38.13080360867914
1739209749.9685223;-38.13080360867914
1739209749.9685302;-45.120503652039325
1739209749.968538;-38.13080360867914
1739209749.9685462;-38.13080360867914
1739209749.968554;-45.120503652039325
1739209749.968562;-45.120503652039325
1739209749.9685698;-45.120503652039325
1739209749.9685776;-45.120503652039325
1739209749.9685855;-45.120503652039325
1739209749.9685934;-45.120503652039325
1739209749.9686015;-38.13080360867914
1739209749.9686093;-35.57807855764607
1739209749.9686172;-38.13080360867914
1739209749.968625;-35.57807855764607
1739209749.968633;-38.13080360867914
1739209749.9686408;-31.141103565318893
1739209749.9686487;-33.981070128970906
1739209749.9686568;-38.13080360867914
1739209749.9686646;-38.13080360867914
1739209749.9686725;-35.57807855764607
1739209749.9686804;-38.13080360867914
1739209749.9686882;-45.120503652039325
1739209749.968696;-45.120503652039325
1739209749.9687042;-32.81601443825658
1739209749.968712;-45.120503652039325
1739209749.96872;-32.816014438256545
1739209749.9687278;-45.120503652039325
1739209749.9687357;-45.120503652039325
1739209749.9687436;-45.120503652039325
1739209749.9687514;-45.120503652039325
1739209749.9687595;-45.120503652039325
1739209749.9687674;-31.141103565318893
1739209749.9687753;-38.13080360867914
