CAN Message; 0x1d3:0000ebecba050d80
1739209710.8875155;-35.57807855764607
1739209710.8875158;-38.13080360867914
1739209710.8875163;-31.141103565318915
1739209710.8875165;-38.13080360867914
1739209710.887517;-38.13080360867914
1739209710.8875175;-38.13080360867914
1739209710.8875177;-38.13080360867914
1739209710.8875182;-38.13080360867914
1739209710.8875186;-33.981070128970906
1739209710.887519;-45.120503652039325
1739209710.8875194;-30.49652367304976
1739209710.8875196;-35.57807855764607
1739209710.88752;-38.13080360867914
1739209710.8875206;-45.120503652039325
1739209710.8875208;-45.120503652039325
1739209710.8875213;-38.13080360867914
1739209710.8875215;-33.981070128970906
1739209710.887522;-38.13080360867914
1739209710.8875225;-31.141103565318915
1739209710.8875227;-45.120503652039325
1739209710.8875232;-38.13080360867914
1739209710.8875237;-45.120503652039325
1739209710.887524;-38.13080360867914
1739209710.8875244;-45.120503652039325
1739209710.8875246;-45.120503652039325
1739209710.887525;-38.13080360867914
1739209710.8875256;-38.13080360867914
1739209710.8875258;-38.13080360867914
1739209710.8875263;-45.120503652039325
1739209710.8875268;-35.57807855764607
1739209710.887527;-33.981070128970906
1739209710.8875275;-45.120503652039325
1739209710.8875277;-38.13080360867914
1739209710.8875282;-38.13080360867914
1739209710.8875287;-45.120503652039325
1739209710.887529;-45.120503652039325
1739209710.8875294;-45.120503652039325
1739209710.8875296;-45.120503652039325
1739209710.88753;-45.120503652039325
1739209710.8875306;-45.120503652039325
1739209710.8875308;-45.120503652039325
1739209710.8875313;-38.13080360867914
1739209710.8875318;-33.981070128970906
1739209710.887532;-38.13080360867914
1739209710.8875325;-45.120503652039325
1739209710.8875327;-45.120503652039325
1739209710.8875332;-38.13080360867914
1739209710.8875337;-33.981070128970906
1739209710.887534;-45.120503652039325
1739209710.8875344;-45.120503652039325
1739209710.8875346;-38.13080360867914
1739209710.887535;-45.120503652039325
1739209710.8875356;-45.120503652039325
1739209710.8875358;-45.120503652039325
1739209710.8875363;-45.120503652039325
1739209710.8875368;-45.120503652039325
1739209710.887537;-38.13080360867914
1739209710.8875375;-38.13080360867914
1739209710.8875377;-38.13080360867914
1739209710.8875382;-35.57807855764607
1739209710.8875387;-38.13080360867914
1739209710.887539;-45.120503652039325
1739209710.8875394;-38.13080360867914
1739209710.8875399;-32.816014438256545
1739209710.88754;-38.13080360867914
1739209710.8875406;-45.120503652039325
1739209710.8875408;-45.120503652039325
1739209710.8875413;-31.141103565318893
1739209710.8875418;-35.57807855764607
1739209710.887542;-45.120503652039325
1739209710.8875425;-38.13080360867914
1739209710.8875427;-38.13080360867914
1739209710.8875432;-38.13080360867914
1739209710.8875437;-45.120503652039325
1739209710.887544;-45.120503652039325
1739209710.8875444;-45.120503652039325
1739209710.8875449;-38.13080360867914
1739209710.887545;-45.120503652039325
1739209710.8875456;-38.13080360867914
1739209710.8875458;-45.120503652039325
1739209710.8875463;-45.120503652039325
1739209710.8875468;-45.120503652039325
1739209710.887547;-45.120503652039325
1739209710.8875475;-30.49652367304973
1739209710.8875477;-38.13080360867914
1739209710.8875482;-45.120503652039325
1739209710.8875487;-45.120503652039325
1739209710.887549;-35.57807855764607
1739209710.8875494;-38.13080360867914
1739209710.8875499;-45.120503652039325
1739209710.88755;-38.13080360867914
1739209710.8875506;-45.120503652039325
1739209710.8875508;-45.120503652039325
1739209710.8875513;-45.120503652039325
1739209710.8875518;-38.13080360867914
1739209710.887552;-45.120503652039325
1739209710.8875525;-45.120503652039325
1739209710.8875527;-35.57807855764607
1739209710.8875532;-45.120503652039325
1739209710.8875537;-35.57807855764607
1739209710.887554;-45.120503652039325
1739209710.8875544;-38.13080360867914
1739209710.887555;-38.13080360867914
1739209710.8875551;-38.13080360867914
1739209710.8875556;-45.120503652039325
1739209710.8875558;-45.120503652039325
1739209710.8875563;-38.13080360867914
1739209710.8875568;-45.120503652039325
1739209710.887557;-38.13080360867914
1739209710.8875575;-33.981070128970906
1739209710.887558;-38.13080360867914
1739209710.8875582;-45.120503652039325
1739209710.8875587;-38.13080360867914
1739209710.887559;-35.57807855764607
1739209710.8875594;-38.13080360867914
1739209710.88756;-45.120503652039325
1739209710.8875601;-45.120503652039325
1739209710.8875606;-45.120503652039325
1739209710.8875608;-35.57807855764607
1739209710.8875613;-38.13080360867914
1739209710.8875618;-45.120503652039325
1739209710.887562;-38.13080360867914
1739209710.8875625;-45.120503652039325
1739209710.887563;-26.991370085610736
1739209710.8875632;-32.816014438256545
1739209710.8875637;-45.120503652039325
1739209710.887564;-45.120503652039325
1739209710.8875644;-32.816014438256545
1739209710.887565;-31.141103565318915
1739209710.8875651;-45.120503652039325
1739209710.8875656;-45.120503652039325
1739209710.8875659;-45.120503652039325
1739209710.8875663;-45.120503652039325
1739209710.8875668;-45.120503652039325
1739209710.887567;-45.120503652039325
1739209710.8875675;-45.120503652039325
1739209710.887568;-33.981070128970906
1739209710.8875682;-45.120503652039325
1739209710.8875687;-45.120503652039325
1739209710.887569;-35.57807855764607
1739209710.8875694;-35.57807855764607
1739209710.88757;-45.120503652039325
1739209710.8875701;-45.120503652039325
1739209710.8875706;-45.120503652039325
1739209710.8875709;-45.120503652039325
1739209710.8875713;-38.13080360867914
1739209710.8875718;-45.120503652039325
1739209710.887572;-45.120503652039325
1739209710.8875725;-38.13080360867914
1739209710.887573;-38.13080360867914
1739209710.8875732;-38.13080360867914
1739209710.8875737;-35.57807855764607
1739209710.887574;-38.13080360867914
1739209710.8875744;-45.120503652039325
1739209710.887575;-31.141103565318915
1739209710.8875751;-45.120503652039325
1739209710.8875756;-45.120503652039325
1739209710.887576;-45.120503652039325
1739209710.8875763;-45.120503652039325
1739209710.8875768;-45.120503652039325
1739209710.887577;-45.120503652039325
1739209710.8875775;-38.13080360867914
1739209710.887578;-45.120503652039325
1739209710.8875782;-30.49652367304973
1739209710.8875787;-28.58837851428586
1739209710.887579;-45.120503652039325
1739209710.8875794;-38.13080360867914
1739209710.88758;-38.13080360867914
1739209710.8875802;-38.13080360867914
1739209710.8875806;-38.13080360867914
1739209710.887581;-38.13080360867914
1739209710.8875813;-45.120503652039325
1739209710.8875818;-38.13080360867914
1739209710.887582;-35.57807855764607
1739209710.8875825;-38.13080360867914
1739209710.887583;-38.13080360867914
1739209710.8875833;-38.13080360867914
1739209710.8875837;-38.13080360867914
1739209710.887584;-45.120503652039325
1739209710.8875844;-45.120503652039325
1739209710.887585;-45.120503652039325
1739209710.8875852;-45.120503652039325
1739209710.8875856;-45.120503652039325
1739209710.887586;-45.120503652039325
1739209710.8875864;-38.13080360867914
1739209710.8875868;-38.13080360867914
1739209710.887587;-45.120503652039325
1739209710.8875875;-45.120503652039325
1739209710.887588;-38.13080360867914
1739209710.8875883;-38.13080360867914
1739209710.8875887;-45.120503652039325
1739209710.887589;-38.13080360867914
1739209710.8875895;-32.816014438256545
1739209710.88759;-45.120503652039325
1739209710.8875902;-38.13080360867914
1739209710.8875906;-45.120503652039325
1739209710.8875911;-45.120503652039325
1739209710.8875914;-33.981070128970906
1739209710.8875918;-35.57807855764607
1739209710.887592;-45.120503652039325
1739209710.8875926;-45.120503652039325
1739209710.887593;-45.120503652039325
1739209710.8875933;-45.120503652039325
1739209710.8875937;-35.57807855764607
1739209710.8875942;-38.13080360867914
1739209710.8875945;-38.13080360867914
1739209710.887595;-38.13080360867914
1739209710.8875952;-35.57807855764607
1739209710.8875957;-35.57807855764607
1739209710.8875961;-45.120503652039325
1739209710.8875964;-38.13080360867914
1739209710.8875968;-33.981070128970906
1739209710.887597;-45.120503652039325
1739209710.8875976;-45.120503652039325
1739209710.887598;-45.120503652039325
1739209710.8875983;-38.13080360867914
1739209710.8875988;-38.13080360867914
1739209710.8875992;-45.120503652039325
1739209710.8875995;-38.13080360867914
1739209710.8876;-38.13080360867914
1739209710.8876002;-45.120503652039325
1739209710.8876007;-38.13080360867914
1739209710.8876011;-38.13080360867914
1739209710.8876014;-35.57807855764607
1739209710.8876019;-38.13080360867914
1739209710.887602;-45.120503652039325
1739209710.8876026;-38.13080360867914
1739209710.887603;-38.13080360867914
1739209710.8876033;-33.981070128970906
1739209710.8876038;-33.981070128970906
1739209710.8876042;-45.120503652039325
1739209710.8876045;-35.57807855764607
1739209710.887605;-35.57807855764607
1739209710.8876052;-30.49652367304973
1739209710.8876057;-38.13080360867914
1739209710.8876061;-45.120503652039325
1739209710.8876064;-38.13080360867914
1739209710.8876069;-38.13080360867914
1739209710.8876073;-38.13080360867914
1739209710.8876076;-45.120503652039325
1739209710.887608;-45.120503652039325
1739209710.8876083;-45.120503652039325
1739209710.8876088;-38.13080360867914
1739209710.8876092;-38.13080360867914
1739209710.8876095;-45.120503652039325
1739209710.88761;-38.13080360867914
1739209710.8876102;-35.57807855764607
1739209710.8876107;-45.120503652039325
1739209710.8876112;-38.13080360867914
1739209710.8876114;-38.13080360867914
1739209710.8876119;-38.13080360867914
1739209710.8876123;-45.120503652039325
1739209710.8876126;-38.13080360867914
1739209710.887613;-31.141103565318915
1739209710.8876133;-45.120503652039325
1739209710.8876138;-45.120503652039325
1739209710.8876143;-38.13080360867914
1739209710.8876145;-38.13080360867914
1739209710.887615;-45.120503652039325
1739209710.8876152;-38.13080360867914
1739209710.8876157;-45.120503652039325
1739209710.8876162;-38.13080360867914
1739209710.8876164;-38.13080360867914
1739209710.8876169;-38.13080360867914
1739209710.8876173;-35.57807855764607
1739209710.8876176;-45.120503652039325
1739209710.887618;-38.13080360867914
1739209710.8876183;-45.120503652039325
1739209710.8876188;-33.981070128970906
1739209710.8876193;-28.992665084841942
1739209710.8876195;-38.13080360867914
1739209710.88762;-38.13080360867914
1739209710.8876202;-38.13080360867914
1739209710.8876207;-38.13080360867914
1739209710.8876212;-45.120503652039325
1739209710.8876214;-35.57807855764607
1739209710.8876219;-38.13080360867914
1739209710.8876224;-31.141103565318943
1739209710.8876226;-45.120503652039325
1739209710.887623;-38.13080360867914
1739209710.8876233;-38.13080360867914
1739209710.8876238;-45.120503652039325
1739209710.8876243;-38.13080360867914
1739209710.8876245;-45.120503652039325
1739209710.887625;-45.120503652039325
1739209710.8876255;-32.816014438256545
1739209710.8876257;-38.13080360867914
1739209710.8876262;-45.120503652039325
1739209710.8876264;-45.120503652039325
1739209710.887627;-33.981070128970906
1739209710.8876274;-45.120503652039325
1739209710.8876276;-38.13080360867914
1739209710.887628;-38.13080360867914
1739209710.8876283;-32.816014438256545
1739209710.8876288;-38.13080360867914
1739209710.8876293;-45.120503652039325
1739209710.8876295;-38.13080360867914
1739209710.88763;-33.981070128970906
1739209710.8876305;-45.120503652039325
1739209710.8876307;-45.120503652039325
1739209710.8876312;-45.120503652039325
1739209710.8876314;-33.981070128970956
1739209710.887632;-45.120503652039325
1739209710.8876324;-45.120503652039325
1739209710.8876326;-38.13080360867914
1739209710.887633;-38.13080360867914
1739209710.8876333;-38.13080360867914
1739209710.8876338;-45.120503652039325
1739209710.8876343;-45.120503652039325
1739209710.8876345;-31.141103565318893
1739209710.887635;-35.57807855764607
1739209710.8876355;-45.120503652039325
1739209710.8876357;-45.120503652039325
1739209710.8876362;-38.13080360867914
1739209710.8876364;-45.120503652039325
1739209710.887637;-45.120503652039325
1739209710.8876374;-45.120503652039325
1739209710.8876376;-45.120503652039325
1739209710.887638;-45.120503652039325
1739209710.8876386;-45.120503652039325
1739209710.8876388;-45.120503652039325
1739209710.8876393;-35.57807855764607
1739209710.8876395;-35.57807855764607
1739209710.88764;-38.13080360867914
1739209710.8876405;-33.981070128970906
1739209710.8876407;-45.120503652039325
1739209710.8876412;-45.120503652039325
1739209710.8876414;-45.120503652039325
1739209710.887642;-45.120503652039325
1739209710.8876424;-45.120503652039325
1739209710.8876426;-38.13080360867914
1739209710.887643;-35.57807855764607
1739209710.8876436;-38.13080360867914
1739209710.8876438;-35.57807855764607
1739209710.8876443;-38.13080360867914
1739209710.8876445;-45.120503652039325
1739209710.887645;-38.13080360867914
1739209710.8876455;-38.13080360867914
1739209710.8876457;-32.816014438256545
1739209710.8876462;-45.120503652039325
1739209710.8876464;-38.13080360867914
1739209710.887647;-38.13080360867914
1739209710.8876474;-38.13080360867914
1739209710.8876476;-38.13080360867914
1739209710.887648;-45.120503652039325
1739209710.8876486;-38.13080360867914
1739209710.8876488;-38.13080360867914
1739209710.8876493;-45.120503652039325
1739209710.8876495;-45.120503652039325
1739209710.88765;-35.57807855764607
1739209710.8876505;-38.13080360867914
1739209710.8876507;-45.120503652039325
1739209710.8876512;-38.13080360867914
1739209710.8876514;-45.120503652039325
1739209710.887652;-45.120503652039325
1739209710.8876524;-33.981070128970906
1739209710.8876526;-45.120503652039325
1739209710.887653;-38.13080360867914
1739209710.8876536;-33.981070128970906
1739209710.8876538;-45.120503652039325
1739209710.8876543;-45.120503652039325
1739209710.8876545;-32.816014438256545
1739209710.887655;-33.981070128970906
1739209710.8876555;-32.816014438256545
1739209710.8876557;-38.13080360867914
1739209710.8876562;-45.120503652039325
1739209710.8876567;-31.141103565318915
1739209710.887657;-38.13080360867914
1739209710.8876574;-33.981070128970906
1739209710.8876576;-45.120503652039325
1739209710.887658;-38.13080360867914
1739209710.8876586;-38.13080360867914
1739209710.8876588;-38.13080360867914
1739209710.8876593;-45.120503652039325
1739209710.8876595;-35.57807855764607
1739209710.88766;-38.13080360867914
1739209710.8876605;-38.13080360867914
1739209710.8876607;-45.120503652039325
1739209710.8876612;-45.120503652039325
1739209710.8876617;-38.13080360867914
1739209710.887662;-38.13080360867914
1739209710.8876624;-45.120503652039325
1739209710.8876626;-45.120503652039325
1739209710.8876631;-45.120503652039325
1739209710.8876636;-45.120503652039325
1739209710.8876638;-38.13080360867914
1739209710.8876643;-38.13080360867914
1739209710.8876646;-45.120503652039325
1739209710.887665;-45.120503652039325
1739209710.8876655;-45.120503652039325
1739209710.8876657;-31.141103565318915
1739209710.8876662;-35.57807855764607
1739209710.8876667;-38.13080360867914
1739209710.887667;-45.120503652039325
1739209710.8876674;-45.120503652039325
1739209710.8876677;-45.120503652039325
1739209710.8876681;-45.120503652039325
1739209710.8876686;-38.13080360867914
1739209710.8876688;-32.816014438256545
1739209710.8876693;-45.120503652039325
1739209710.8876696;-45.120503652039325
1739209710.88767;-45.120503652039325
1739209710.8876705;-38.13080360867914
1739209710.8876708;-38.13080360867914
1739209710.8876712;-45.120503652039325
1739209710.8876717;-38.13080360867914
1739209710.887672;-31.141103565318915
1739209710.8876724;-38.13080360867914
1739209710.8876727;-38.13080360867914
1739209710.8876731;-45.120503652039325
1739209710.8876736;-38.13080360867914
1739209710.8876739;-45.120503652039325
1739209710.8876743;-45.120503652039325
1739209710.8876748;-38.13080360867914
1739209710.887675;-33.981070128970906
1739209710.8876755;-38.13080360867914
1739209710.8876758;-45.120503652039325
1739209710.8876762;-35.57807855764607
1739209710.8876767;-38.13080360867914
1739209710.887677;-45.120503652039325
1739209710.8876774;-45.120503652039325
1739209710.8876777;-35.57807855764607
1739209710.8876781;-38.13080360867914
1739209710.8876786;-45.120503652039325
1739209710.8876789;-45.120503652039325
1739209710.8876793;-45.120503652039325
1739209710.8876798;-45.120503652039325
1739209710.88768;-45.120503652039325
1739209710.8876805;-38.13080360867914
1739209710.8876808;-35.57807855764607
1739209710.8876812;-45.120503652039325
1739209710.8876817;-38.13080360867914
1739209710.887682;-38.13080360867914
1739209710.8876824;-45.120503652039325
1739209710.8876827;-45.120503652039325
1739209710.8876832;-38.13080360867914
1739209710.8876836;-38.13080360867914
1739209710.8876839;-45.120503652039325
1739209710.8876843;-33.981070128970906
1739209710.8876848;-28.992665084841942
1739209710.887685;-38.13080360867914
1739209710.8876855;-45.120503652039325
1739209710.8876858;-38.13080360867914
1739209710.8876863;-32.816014438256545
1739209710.8876867;-33.981070128970906
1739209710.887687;-45.120503652039325
1739209710.8876874;-45.120503652039325
1739209710.8876877;-38.13080360867914
1739209710.8876882;-35.57807855764607
1739209710.8876886;-45.120503652039325
1739209710.8876889;-38.13080360867914
1739209710.8876894;-35.57807855764607
1739209710.8876898;-35.57807855764607
1739209710.88769;-45.120503652039325
1739209710.8876905;-45.120503652039325
1739209710.8876908;-38.13080360867914
1739209710.8876913;-38.13080360867914
1739209710.8876917;-35.57807855764607
1739209710.887692;-45.120503652039325
1739209710.8876925;-38.13080360867914
1739209710.887693;-38.13080360867914
1739209710.8876932;-45.120503652039325
1739209710.8876936;-35.57807855764607
1739209710.887694;-33.981070128970906
1739209710.8876944;-45.120503652039325
1739209710.8876948;-45.120503652039325
1739209710.887695;-35.57807855764607
1739209710.8876956;-45.120503652039325
1739209710.8876958;-45.120503652039325
1739209710.8876963;-35.57807855764607
1739209710.8876967;-38.13080360867914
1739209710.887697;-45.120503652039325
1739209710.8876975;-45.120503652039325
1739209710.887698;-35.57807855764607
1739209710.8876982;-38.13080360867914
1739209710.8876987;-45.120503652039325
1739209710.887699;-38.13080360867914
1739209710.8876994;-35.57807855764607
1739209710.8876998;-35.57807855764607
1739209710.8877;-45.120503652039325
1739209710.8877006;-38.13080360867914
1739209710.8877008;-38.13080360867914
1739209710.8877013;-45.120503652039325
1739209710.8877017;-45.120503652039325
1739209710.887702;-45.120503652039325
1739209710.8877025;-38.13080360867914
1739209710.887703;-45.120503652039325
1739209710.8877032;-45.120503652039325
1739209710.8877037;-45.120503652039325
1739209710.887704;-45.120503652039325
1739209710.8877044;-38.13080360867914
1739209710.8877048;-38.13080360867914
1739209710.887705;-45.120503652039325
1739209710.8877056;-45.120503652039325
1739209710.887706;-45.120503652039325
1739209710.8877063;-32.816014438256545
1739209710.8877068;-30.49652367304973
1739209710.887707;-45.120503652039325
1739209710.8877075;-45.120503652039325
1739209710.887708;-38.13080360867914
1739209710.8877082;-33.981070128970906
1739209710.8877087;-45.120503652039325
1739209710.887709;-38.13080360867914
1739209710.8877094;-45.120503652039325
1739209710.8877099;-45.120503652039325
1739209710.88771;-45.120503652039325
1739209710.8877106;-38.13080360867914
1739209710.887711;-38.13080360867914
1739209710.8877113;-45.120503652039325
1739209710.8877118;-45.120503652039325
1739209710.887712;-45.120503652039325
1739209710.8877125;-38.13080360867914
1739209710.887713;-38.13080360867914
1739209710.8877132;-45.120503652039325
1739209710.8877137;-38.13080360867914
1739209710.887714;-35.57807855764607
1739209710.8877144;-38.13080360867914
1739209710.8877149;-35.57807855764607
1739209710.887715;-38.13080360867914
1739209710.8877156;-45.120503652039325
1739209710.887716;-45.120503652039325
1739209710.8877163;-45.120503652039325
1739209710.8877168;-38.13080360867914
1739209710.887717;-45.120503652039325
1739209710.8877175;-45.120503652039325
1739209710.887718;-35.57807855764607
1739209710.8877182;-38.13080360867914
1739209710.8877187;-45.120503652039325
1739209710.887719;-45.120503652039325
1739209710.8877194;-38.13080360867914
1739209710.8877199;-38.13080360867914
1739209710.88772;-35.57807855764607
1739209710.8877206;-38.13080360867914
1739209710.887721;-45.120503652039325
1739209710.8877213;-45.120503652039325
1739209710.8877218;-30.49652367304973
1739209710.887722;-28.58837851428586
1739209710.8877225;-38.13080360867914
1739209710.887723;-33.981070128970906
1739209710.8877232;-38.13080360867914
1739209710.8877237;-35.57807855764607
1739209710.8877242;-38.13080360867914
1739209710.8877244;-45.120503652039325
1739209710.8877249;-45.120503652039325
1739209710.887725;-38.13080360867914
1739209710.8877256;-45.120503652039325
1739209710.887726;-45.120503652039325
1739209710.8877263;-38.13080360867914
1739209710.8877268;-45.120503652039325
1739209710.887727;-38.13080360867914
1739209710.8877275;-45.120503652039325
1739209710.887728;-38.13080360867914
1739209710.8877282;-38.13080360867914
1739209710.8877287;-45.120503652039325
1739209710.8877292;-45.120503652039325
1739209710.8877294;-35.57807855764607
1739209710.88773;-38.13080360867914
1739209710.8877301;-38.13080360867914
1739209710.8877306;-38.13080360867914
1739209710.887731;-35.57807855764607
1739209710.8877313;-28.992665084841942
1739209710.8877318;-45.120503652039325
1739209710.887732;-38.13080360867914
1739209710.8877325;-35.57807855764607
1739209710.887733;-32.816014438256545
1739209710.8877332;-45.120503652039325
1739209710.8877337;-45.120503652039325
1739209710.8877342;-33.981070128970906
1739209710.8877344;-45.120503652039325
1739209710.887735;-45.120503652039325
1739209710.8877351;-38.13080360867914
1739209710.8877356;-32.816014438256545
1739209710.887736;-45.120503652039325
1739209710.8877363;-38.13080360867914
1739209710.8877368;-38.13080360867914
1739209710.8877373;-45.120503652039325
1739209710.8877375;-32.816014438256545
1739209710.887738;-45.120503652039325
1739209710.8877382;-38.13080360867914
1739209710.8877387;-45.120503652039325
1739209710.8877392;-45.120503652039325
1739209710.8877394;-45.120503652039325
1739209710.88774;-45.120503652039325
1739209710.8877401;-45.120503652039325
1739209710.8877406;-38.13080360867914
1739209710.887741;-38.13080360867914
1739209710.8877413;-38.13080360867914
1739209710.8877418;-45.120503652039325
1739209710.8877423;-38.13080360867914
1739209710.8877425;-33.981070128970906
1739209710.887743;-45.120503652039325
1739209710.8877432;-38.13080360867914
1739209710.8877437;-38.13080360867914
1739209710.8877442;-38.13080360867914
1739209710.8877444;-38.13080360867914
1739209710.887745;-45.120503652039325
1739209710.8877451;-38.13080360867914
1739209710.8877456;-45.120503652039325
1739209710.887746;-38.13080360867914
1739209710.8877463;-45.120503652039325
1739209710.8877468;-38.13080360867914
1739209710.8877473;-38.13080360867914
1739209710.8877475;-45.120503652039325
1739209710.887748;-45.120503652039325
1739209710.8877482;-38.13080360867914
1739209710.8877487;-32.816014438256545
1739209710.8877492;-38.13080360867914
1739209710.8877494;-38.13080360867914
1739209710.88775;-38.13080360867914
1739209710.8877501;-38.13080360867914
1739209710.8877506;-38.13080360867914
1739209710.887751;-45.120503652039325
1739209710.8877513;-38.13080360867914
1739209710.8877518;-45.120503652039325
1739209710.8877523;-45.120503652039325
1739209710.8877525;-45.120503652039325
1739209710.887753;-38.13080360867914
1739209710.8877532;-35.57807855764607
1739209710.8877537;-45.120503652039325
1739209710.8877542;-45.120503652039325
1739209710.8877544;-38.13080360867914
1739209710.887755;-38.13080360867914
1739209710.8877554;-38.13080360867914
1739209710.8877556;-38.13080360867914
1739209710.887756;-45.120503652039325
1739209710.8877563;-38.13080360867914
1739209710.8877568;-45.120503652039325
1739209710.8877573;-45.120503652039325
1739209710.8877575;-45.120503652039325
1739209710.887758;-45.120503652039325
1739209710.8877583;-38.13080360867914
1739209710.8877587;-38.13080360867914
1739209710.8877592;-45.120503652039325
1739209710.8877594;-45.120503652039325
1739209710.88776;-38.13080360867914
1739209710.8877604;-38.13080360867914
1739209710.8877606;-38.13080360867914
1739209710.887761;-38.13080360867914
1739209710.8877614;-45.120503652039325
1739209710.8877618;-32.816014438256545
1739209710.8877623;-38.13080360867914
1739209710.8877625;-35.57807855764607
1739209710.887763;-35.57807855764607
1739209710.8877633;-45.120503652039325
1739209710.8877637;-45.120503652039325
1739209710.8877642;-45.120503652039325
1739209710.8877645;-45.120503652039325
1739209710.887765;-45.120503652039325
1739209710.8877654;-45.120503652039325
1739209710.8877656;-45.120503652039325
1739209710.8877661;-38.13080360867914
1739209710.8877664;-45.120503652039325
1739209710.8877668;-45.120503652039325
1739209710.8877673;-45.120503652039325
1739209710.8877676;-45.120503652039325
1739209710.887768;-35.57807855764607
1739209710.8877683;-38.13080360867914
1739209710.8877687;-35.57807855764607
1739209710.8877692;-38.13080360867914
1739209710.8877695;-38.13080360867914
1739209710.88777;-45.120503652039325
1739209710.8877704;-35.57807855764607
1739209710.8877707;-38.13080360867914
1739209710.8877711;-45.120503652039325
1739209710.8877714;-35.57807855764607
1739209710.8877718;-45.120503652039325
1739209710.8877723;-45.120503652039325
1739209710.8877726;-38.13080360867914
1739209710.887773;-45.120503652039325
1739209710.8877735;-45.120503652039325
1739209710.8877738;-38.13080360867914
1739209710.8877742;-35.57807855764607
1739209710.8877745;-45.120503652039325
1739209710.887775;-38.13080360867914
1739209710.8877754;-35.57807855764607
1739209710.8877757;-38.13080360867914
1739209710.8877761;-38.13080360867914
1739209710.8877764;-38.13080360867914
1739209710.8877769;-38.13080360867914
1739209710.8877773;-45.120503652039325
1739209710.8877776;-45.120503652039325
1739209710.887778;-45.120503652039325
1739209710.8877785;-45.120503652039325
1739209710.8877788;-45.120503652039325
1739209710.8877792;-45.120503652039325
1739209710.8877795;-45.120503652039325
1739209710.88778;-45.120503652039325
1739209710.8877804;-45.120503652039325
1739209710.8877807;-38.13080360867914
1739209710.8877811;-45.120503652039325
1739209710.8877814;-45.120503652039325
1739209710.8877819;-38.13080360867914
1739209710.8877823;-45.120503652039325
1739209710.8877826;-35.57807855764607
1739209710.887783;-35.57807855764607
1739209710.8877835;-45.120503652039325
1739209710.8877838;-38.13080360867914
1739209710.8877842;-35.57807855764607
1739209710.8877845;-38.13080360867914
1739209710.887785;-45.120503652039325
1739209710.8877854;-38.13080360867914
1739209710.8877857;-45.120503652039325
1739209710.8877861;-45.120503652039325
1739209710.8877864;-45.120503652039325
1739209710.8877869;-38.13080360867914
1739209710.8877873;-45.120503652039325
1739209710.8877876;-45.120503652039325
1739209710.887788;-38.13080360867914
1739209710.8877885;-38.13080360867914
1739209710.8877888;-38.13080360867914
1739209710.8877892;-38.13080360867914
1739209710.8877895;-45.120503652039325
1739209710.88779;-38.13080360867914
1739209710.8877904;-32.816014438256545
1739209710.8877907;-31.141103565318915
1739209710.8877912;-45.120503652039325
1739209710.8877916;-38.13080360867914
1739209710.8877919;-45.120503652039325
1739209710.8877923;-38.13080360867914
1739209710.8877926;-38.13080360867914
1739209710.887793;-45.120503652039325
1739209710.8877935;-45.120503652039325
1739209710.8877938;-38.13080360867914
1739209710.8877943;-38.13080360867914
1739209710.8877945;-38.13080360867914
1739209710.887795;-38.13080360867914
1739209710.8877954;-38.13080360867914
1739209710.8877957;-35.57807855764607
1739209710.8877962;-45.120503652039325
1739209710.8877966;-38.13080360867914
1739209710.8877969;-31.141103565318915
1739209710.8877974;-35.57807855764607
1739209710.8877976;-33.981070128970906
1739209710.887798;-45.120503652039325
1739209710.8877985;-38.13080360867914
1739209710.8877988;-35.57807855764607
1739209710.8877993;-35.57807855764607
1739209710.8877995;-45.120503652039325
1739209710.8878;-45.120503652039325
1739209710.8878005;-45.120503652039325
1739209710.8878007;-38.13080360867914
1739209710.8878012;-45.120503652039325
1739209710.8878016;-38.13080360867914
1739209710.887802;-38.13080360867914
1739209710.8878024;-45.120503652039325
1739209710.8878026;-38.13080360867914
1739209710.887803;-38.13080360867914
1739209710.8878036;-45.120503652039325
1739209710.8878038;-45.120503652039325
1739209710.8878043;-45.120503652039325
1739209710.8878047;-38.13080360867914
1739209710.887805;-45.120503652039325
1739209710.8878055;-38.13080360867914
1739209710.8878057;-45.120503652039325
1739209710.8878062;-28.992665084841942
1739209710.8878067;-45.120503652039325
1739209710.887807;-38.13080360867914
1739209710.8878074;-35.57807855764607
1739209710.8878076;-35.57807855764607
1739209710.887808;-38.13080360867914
1739209710.8878086;-45.120503652039325
1739209710.8878088;-45.120503652039325
1739209710.8878093;-31.14110356531892
1739209710.8878098;-45.120503652039325
1739209710.88781;-38.13080360867914
1739209710.8878105;-33.981070128970906
1739209710.8878107;-45.120503652039325
1739209710.8878112;-45.120503652039325
1739209710.8904483;-45.120503652039325
1739209710.890457;-38.13080360867914
1739209710.8904657;-45.120503652039325
1739209710.8904743;-35.57807855764607
1739209710.8904831;-45.120503652039325
1739209710.8904917;-45.120503652039325
1739209710.8905005;-38.13080360867914
1739209710.8905091;-35.57807855764607
1739209710.890518;-33.981070128970906
1739209710.8905265;-45.120503652039325
1739209710.8905354;-38.13080360867914
1739209710.890544;-35.57807855764607
1739209710.8905528;-33.981070128970906
1739209710.8905613;-32.816014438256545
1739209710.8905702;-38.13080360867914
1739209710.890579;-45.120503652039325
1739209710.8905876;-45.120503652039325
1739209710.8905964;-35.57807855764607
