CAN Message; 0x77:00140c7c090b8cbb
1739209640.635394;-38.13080360867914
1739209640.6354015;-38.13080360867914
1739209640.6354089;-32.816014438256545
1739209640.6354165;-45.120503652039325
1739209640.635424;-38.13080360867914
1739209640.6354313;-38.13080360867914
1739209640.635439;-45.120503652039325
1739209640.6354463;-38.13080360867914
1739209640.6354537;-35.57807855764607
1739209640.635461;-45.120503652039325
1739209640.6354687;-45.120503652039325
1739209640.635476;-38.13080360867914
1739209640.6354835;-38.13080360867914
1739209640.6354911;-45.120503652039325
1739209640.6354985;-38.13080360867914
1739209640.635506;-45.120503652039325
1739209640.6355133;-45.120503652039325
1739209640.635521;-35.57807855764607
1739209640.6355283;-38.13080360867914
1739209640.6355357;-45.120503652039325
1739209640.6355433;-45.120503652039325
1739209640.6355507;-38.13080360867914
1739209640.6355581;-38.13080360867914
1739209640.6355655;-45.120503652039325
1739209640.6355731;-45.120503652039325
1739209640.6355805;-45.120503652039325
1739209640.635588;-45.120503652039325
1739209640.6355956;-45.120503652039325
1739209640.635603;-38.13080360867914
1739209640.6356103;-45.120503652039325
1739209640.635618;-45.120503652039325
1739209640.6356254;-38.13080360867914
1739209640.6356328;-45.120503652039325
1739209640.6356401;-33.981070128970906
1739209640.6356478;-35.57807855764607
1739209640.6356552;-45.120503652039325
1739209640.6356626;-45.120503652039325
1739209640.6356702;-35.57807855764607
1739209640.6356776;-32.816014438256545
1739209640.635685;-45.120503652039325
1739209640.6356924;-38.13080360867914
1739209640.6357;-45.120503652039325
1739209640.6357074;-33.981070128970906
1739209640.6357148;-45.120503652039325
1739209640.6357224;-45.120503652039325
1739209640.6357298;-33.981070128970906
1739209640.6357372;-45.120503652039325
1739209640.6357446;-45.120503652039325
1739209640.6357522;-45.120503652039325
1739209640.6357596;-33.981070128970906
1739209640.635767;-45.120503652039325
1739209640.6357746;-38.13080360867914
1739209640.635782;-38.13080360867914
1739209640.6357894;-38.13080360867914
1739209640.6357968;-32.816014438256545
1739209640.6358044;-45.120503652039325
1739209640.6358118;-45.120503652039325
1739209640.6358192;-45.120503652039325
1739209640.6358268;-35.57807855764607
1739209640.6358342;-38.13080360867914
1739209640.6358416;-45.120503652039325
1739209640.635849;-38.13080360867914
1739209640.6358566;-45.120503652039325
1739209640.635864;-45.120503652039325
1739209640.6358714;-38.13080360867914
1739209640.635879;-38.13080360867914
1739209640.6358864;-45.120503652039325
1739209640.6358938;-38.13080360867914
1739209640.6359015;-45.120503652039325
1739209640.6359088;-45.120503652039325
1739209640.6359162;-38.13080360867914
1739209640.6359236;-38.13080360867914
1739209640.6359313;-45.120503652039325
1739209640.6359386;-38.13080360867914
1739209640.635946;-32.816014438256545
1739209640.6359537;-45.120503652039325
1739209640.635961;-38.13080360867914
1739209640.6359684;-38.13080360867914
1739209640.6359758;-31.141103565318915
1739209640.6359835;-38.13080360867914
1739209640.6359909;-45.120503652039325
1739209640.6359982;-45.120503652039325
1739209640.6360059;-38.13080360867914
1739209640.6360133;-38.13080360867914
1739209640.6360207;-38.13080360867914
1739209640.636028;-38.13080360867914
1739209640.6360357;-38.13080360867914
1739209640.636043;-45.120503652039325
1739209640.6360505;-38.13080360867914
1739209640.636058;-45.120503652039325
1739209640.6360655;-45.120503652039325
1739209640.6360729;-45.120503652039325
1739209640.6360803;-45.120503652039325
1739209640.636088;-45.120503652039325
1739209640.6360953;-31.141103565318915
1739209640.6361027;-33.981070128970906
1739209640.6361103;-35.57807855764607
1739209640.6361177;-38.13080360867914
1739209640.636125;-45.120503652039325
1739209640.6361327;-32.816014438256545
1739209640.63614;-38.13080360867914
1739209640.6361475;-38.13080360867914
1739209640.636155;-45.120503652039325
1739209640.6361625;-38.13080360867914
1739209640.63617;-45.120503652039325
1739209640.6361773;-38.13080360867914
1739209640.636185;-38.13080360867914
1739209640.6361923;-38.13080360867914
1739209640.6361997;-38.13080360867914
1739209640.636207;-45.120503652039325
1739209640.6362147;-38.13080360867914
1739209640.6362221;-38.13080360867914
1739209640.6362295;-45.120503652039325
1739209640.6362371;-45.120503652039325
1739209640.6362445;-45.120503652039325
1739209640.636252;-38.13080360867914
1739209640.6362593;-45.120503652039325
1739209640.636267;-45.120503652039325
1739209640.6362743;-45.120503652039325
1739209640.6362817;-45.120503652039325
1739209640.6362894;-38.13080360867914
1739209640.6362967;-35.57807855764607
1739209640.6363041;-38.13080360867914
1739209640.6363115;-38.13080360867914
1739209640.6363192;-38.13080360867914
1739209640.6363266;-38.13080360867914
1739209640.636334;-38.13080360867914
1739209640.6363416;-38.13080360867914
1739209640.636349;-45.120503652039325
1739209640.6363564;-45.120503652039325
1739209640.636364;-35.57807855764607
1739209640.6363714;-38.13080360867914
1739209640.6363788;-38.13080360867914
1739209640.6363862;-38.13080360867914
1739209640.6363938;-33.981070128970906
1739209640.6364012;-31.141103565318915
1739209640.6364086;-45.120503652039325
1739209640.6364162;-38.13080360867914
1739209640.6364236;-38.13080360867914
1739209640.636431;-35.57807855764607
1739209640.6364384;-38.13080360867914
1739209640.636446;-45.120503652039325
1739209640.6364534;-33.981070128970906
1739209640.6364608;-31.141103565318915
1739209640.6364684;-45.120503652039325
1739209640.6364758;-45.120503652039325
1739209640.6364832;-38.13080360867914
1739209640.6364906;-45.120503652039325
1739209640.6364982;-45.120503652039325
1739209640.6365056;-45.120503652039325
1739209640.636513;-38.13080360867914
1739209640.6365206;-38.13080360867914
1739209640.636528;-45.120503652039325
1739209640.6365354;-45.120503652039325
1739209640.6365428;-38.13080360867914
1739209640.6365504;-45.120503652039325
1739209640.6365578;-45.120503652039325
1739209640.6365652;-38.13080360867914
1739209640.6365728;-45.120503652039325
1739209640.6365802;-45.120503652039325
1739209640.6365876;-45.120503652039325
1739209640.6365952;-45.120503652039325
1739209640.6366026;-45.120503652039325
1739209640.63661;-38.13080360867914
1739209640.6366174;-38.13080360867914
1739209640.636625;-45.120503652039325
1739209640.6366324;-35.57807855764607
1739209640.6366398;-45.120503652039325
1739209640.6366475;-45.120503652039325
1739209640.6366549;-38.13080360867914
1739209640.6366622;-35.57807855764607
1739209640.6366696;-45.120503652039325
1739209640.6366773;-45.120503652039325
1739209640.6366847;-38.13080360867914
1739209640.636692;-45.120503652039325
1739209640.6366997;-38.13080360867914
1739209640.636707;-38.13080360867914
1739209640.6367145;-38.13080360867914
1739209640.6367218;-45.120503652039325
1739209640.6367295;-38.13080360867914
1739209640.6367369;-35.57807855764607
1739209640.6367443;-45.120503652039325
1739209640.636752;-45.120503652039325
1739209640.6367593;-38.13080360867914
1739209640.6367667;-45.120503652039325
1739209640.636774;-38.13080360867914
1739209640.6367817;-38.13080360867914
1739209640.636789;-38.13080360867914
1739209640.6367965;-45.120503652039325
1739209640.636804;-33.981070128970906
1739209640.6368115;-45.120503652039325
1739209640.636819;-38.13080360867914
1739209640.6368263;-45.120503652039325
1739209640.636834;-38.13080360867914
1739209640.6368413;-45.120503652039325
1739209640.6368487;-38.13080360867914
1739209640.6368563;-35.57807855764607
1739209640.6368637;-45.120503652039325
1739209640.636871;-38.13080360867914
1739209640.6368787;-33.981070128970906
1739209640.6368861;-38.13080360867914
1739209640.6368935;-45.120503652039325
1739209640.636901;-38.13080360867914
1739209640.6369085;-45.120503652039325
1739209640.636916;-45.120503652039325
1739209640.6369233;-45.120503652039325
1739209640.636931;-45.120503652039325
1739209640.6369383;-45.120503652039325
1739209640.6369457;-45.120503652039325
1739209640.636953;-45.120503652039325
1739209640.6369607;-45.120503652039325
1739209640.6369681;-33.981070128970906
1739209640.6369755;-38.13080360867914
1739209640.6369832;-45.120503652039325
1739209640.6369905;-45.120503652039325
1739209640.636998;-38.13080360867914
1739209640.6370053;-32.816014438256545
1739209640.637013;-45.120503652039325
1739209640.6370203;-45.120503652039325
1739209640.6370277;-45.120503652039325
1739209640.6370354;-45.120503652039325
1739209640.6370428;-38.13080360867914
1739209640.6370502;-45.120503652039325
1739209640.6370575;-38.13080360867914
1739209640.6370652;-38.13080360867914
1739209640.6370726;-38.13080360867914
1739209640.63708;-45.120503652039325
1739209640.6370876;-38.13080360867914
1739209640.637095;-35.57807855764607
1739209640.6371024;-38.13080360867914
1739209640.63711;-45.120503652039325
1739209640.6371174;-33.981070128970906
1739209640.6371248;-35.57807855764607
1739209640.6371322;-45.120503652039325
1739209640.6371398;-45.120503652039325
1739209640.6371472;-45.120503652039325
1739209640.6371546;-38.13080360867914
1739209640.6371622;-38.13080360867914
1739209640.6371696;-45.120503652039325
1739209640.637177;-38.13080360867914
1739209640.6371844;-38.13080360867914
1739209640.637192;-45.120503652039325
1739209640.6371994;-45.120503652039325
1739209640.6372068;-33.981070128970906
1739209640.6372144;-32.816014438256545
1739209640.6372218;-45.120503652039325
1739209640.6372292;-45.120503652039325
1739209640.6372366;-45.120503652039325
1739209640.6372442;-33.981070128970906
1739209640.6372516;-35.57807855764607
1739209640.637259;-45.120503652039325
1739209640.6372666;-45.120503652039325
1739209640.637274;-45.120503652039325
1739209640.6372814;-35.57807855764607
1739209640.6372888;-45.120503652039325
1739209640.6372964;-38.13080360867914
1739209640.6373038;-38.13080360867914
1739209640.6373112;-38.13080360867914
1739209640.6373188;-45.120503652039325
1739209640.6373262;-38.13080360867914
1739209640.6373336;-35.57807855764607
1739209640.6373413;-38.13080360867914
1739209640.6373487;-32.816014438256545
1739209640.637356;-45.120503652039325
1739209640.6373634;-38.13080360867914
1739209640.637371;-32.816014438256545
1739209640.6373785;-35.57807855764607
1739209640.6373858;-45.120503652039325
1739209640.6373935;-45.120503652039325
1739209640.6374009;-35.57807855764607
1739209640.6374083;-38.13080360867914
1739209640.6374156;-45.120503652039325
1739209640.6374233;-38.13080360867914
1739209640.6374307;-38.13080360867914
1739209640.637438;-45.120503652039325
1739209640.6374457;-45.120503652039325
1739209640.637453;-38.13080360867914
1739209640.6374605;-38.13080360867914
1739209640.6374679;-33.981070128970906
1739209640.6374755;-45.120503652039325
1739209640.637483;-38.13080360867914
1739209640.6374903;-35.57807855764607
1739209640.637498;-45.120503652039325
1739209640.6375053;-38.13080360867914
1739209640.6375127;-45.120503652039325
1739209640.63752;-38.13080360867914
1739209640.6375277;-38.13080360867914
1739209640.637535;-45.120503652039325
1739209640.6375425;-38.13080360867914
1739209640.63755;-38.13080360867914
1739209640.6375575;-33.981070128970906
1739209640.637565;-38.13080360867914
1739209640.6375723;-38.13080360867914
1739209640.63758;-45.120503652039325
1739209640.6375873;-38.13080360867914
1739209640.6375947;-38.13080360867914
1739209640.6376023;-38.13080360867914
1739209640.6376097;-38.13080360867914
1739209640.637617;-45.120503652039325
1739209640.6376247;-45.120503652039325
1739209640.6376321;-38.13080360867914
1739209640.6376395;-38.13080360867914
1739209640.637647;-45.120503652039325
1739209640.6376545;-45.120503652039325
1739209640.637662;-45.120503652039325
1739209640.6376693;-45.120503652039325
1739209640.637677;-45.120503652039325
1739209640.6376843;-45.120503652039325
1739209640.6376917;-45.120503652039325
1739209640.6376991;-45.120503652039325
1739209640.6377068;-45.120503652039325
1739209640.6377141;-38.13080360867914
1739209640.6377215;-35.57807855764607
1739209640.6377292;-38.13080360867914
1739209640.6377366;-45.120503652039325
1739209640.637744;-45.120503652039325
1739209640.6377513;-32.816014438256545
1739209640.637759;-45.120503652039325
1739209640.6377664;-45.120503652039325
1739209640.6377738;-38.13080360867914
1739209640.6377814;-31.141103565318915
1739209640.6377888;-30.49652367304973
1739209640.6377962;-38.13080360867914
1739209640.6378036;-35.57807855764607
1739209640.6378112;-45.120503652039325
1739209640.6378186;-38.13080360867914
1739209640.637826;-38.13080360867914
1739209640.6378336;-45.120503652039325
1739209640.637841;-33.981070128970906
1739209640.6378484;-31.141103565318915
1739209640.637856;-45.120503652039325
1739209640.6378634;-45.120503652039325
1739209640.6378708;-38.13080360867914
1739209640.6378782;-38.13080360867914
1739209640.6378858;-45.120503652039325
1739209640.6378932;-45.120503652039325
1739209640.6379006;-38.13080360867914
1739209640.6379082;-31.14110356531892
1739209640.6379156;-45.120503652039325
1739209640.637923;-45.120503652039325
1739209640.6379304;-45.120503652039325
1739209640.637938;-38.13080360867914
1739209640.6379454;-38.13080360867914
1739209640.6379528;-38.13080360867914
1739209640.6379604;-38.13080360867914
1739209640.6379678;-27.267205301931607
1739209640.6379752;-38.13080360867914
1739209640.6379826;-38.13080360867914
1739209640.6379902;-38.13080360867914
1739209640.6379976;-38.13080360867914
1739209640.638005;-45.120503652039325
1739209640.6380126;-45.120503652039325
1739209640.63802;-45.120503652039325
1739209640.6380274;-33.981070128970906
1739209640.6380348;-38.13080360867914
1739209640.6380424;-45.120503652039325
1739209640.6380498;-45.120503652039325
1739209640.6380572;-45.120503652039325
1739209640.6380649;-45.120503652039325
1739209640.6380723;-38.13080360867914
1739209640.6380796;-45.120503652039325
1739209640.6380873;-38.13080360867914
1739209640.6380947;-38.13080360867914
1739209640.638102;-45.120503652039325
1739209640.6381094;-38.13080360867914
1739209640.638117;-33.981070128970906
1739209640.6381245;-35.57807855764607
1739209640.6381319;-45.120503652039325
1739209640.6381395;-45.120503652039325
1739209640.6381469;-30.49652367304973
1739209640.6381543;-35.57807855764607
1739209640.6381617;-45.120503652039325
1739209640.6381693;-45.120503652039325
1739209640.6381767;-38.13080360867914
1739209640.638184;-38.13080360867914
1739209640.6381917;-45.120503652039325
1739209640.638199;-38.13080360867914
1739209640.6382065;-45.120503652039325
1739209640.6382139;-45.120503652039325
1739209640.6382215;-38.13080360867914
1739209640.638229;-45.120503652039325
1739209640.6382363;-45.120503652039325
1739209640.638244;-38.13080360867914
1739209640.6382513;-38.13080360867914
1739209640.6382587;-45.120503652039325
1739209640.638266;-26.991370085610722
1739209640.6382737;-29.438486411369333
1739209640.638281;-45.120503652039325
1739209640.6382885;-45.120503652039325
1739209640.6382961;-38.13080360867914
1739209640.6383035;-35.57807855764607
1739209640.638311;-38.13080360867914
1739209640.6383185;-38.13080360867914
1739209640.638326;-38.13080360867914
1739209640.6383333;-45.120503652039325
1739209640.6383407;-38.13080360867914
1739209640.6383483;-45.120503652039325
1739209640.6383557;-38.13080360867914
1739209640.6383631;-38.13080360867914
1739209640.6383708;-45.120503652039325
1739209640.6383781;-45.120503652039325
1739209640.6383855;-38.13080360867914
1739209640.638393;-32.816014438256545
1739209640.6384006;-45.120503652039325
1739209640.638408;-38.13080360867914
1739209640.6384153;-38.13080360867914
1739209640.638423;-45.120503652039325
1739209640.6384304;-45.120503652039325
1739209640.6384377;-45.120503652039325
1739209640.6384451;-45.120503652039325
1739209640.6384528;-45.120503652039325
1739209640.6384602;-33.981070128970906
1739209640.6384676;-45.120503652039325
1739209640.6384752;-38.13080360867914
1739209640.6384826;-32.816014438256545
1739209640.63849;-45.120503652039325
1739209640.6384974;-45.120503652039325
1739209640.638505;-33.981070128970906
1739209640.6385124;-38.13080360867914
1739209640.6385198;-38.13080360867914
1739209640.6385274;-38.13080360867914
1739209640.6385348;-45.120503652039325
1739209640.6385422;-45.120503652039325
1739209640.6385496;-45.120503652039325
1739209640.6385572;-38.13080360867914
1739209640.6385646;-38.13080360867914
1739209640.638572;-45.120503652039325
1739209640.6385796;-33.981070128970906
1739209640.638587;-31.141103565318893
1739209640.6385944;-38.13080360867914
1739209640.638602;-45.120503652039325
1739209640.6386094;-32.816014438256545
1739209640.6386168;-45.120503652039325
1739209640.6386242;-38.13080360867914
1739209640.6386318;-38.13080360867914
1739209640.6386392;-38.13080360867914
1739209640.6386466;-35.57807855764607
1739209640.6386542;-45.120503652039325
1739209640.6386616;-45.120503652039325
1739209640.638669;-45.120503652039325
1739209640.6386764;-38.13080360867914
1739209640.638684;-35.57807855764607
1739209640.6386914;-38.13080360867914
1739209640.6386988;-38.13080360867914
1739209640.6387064;-38.13080360867914
1739209640.6387138;-32.816014438256545
1739209640.6387212;-31.141103565318915
1739209640.6387286;-45.120503652039325
1739209640.6387362;-45.120503652039325
1739209640.6387436;-38.13080360867914
1739209640.638751;-45.120503652039325
1739209640.6387587;-45.120503652039325
1739209640.638766;-45.120503652039325
1739209640.6387734;-45.120503652039325
1739209640.6387808;-38.13080360867914
1739209640.6387885;-38.13080360867914
1739209640.6387959;-45.120503652039325
1739209640.6388032;-38.13080360867914
1739209640.6388109;-32.816014438256545
1739209640.6388183;-45.120503652039325
1739209640.6388257;-45.120503652039325
1739209640.6388333;-38.13080360867914
1739209640.6388407;-38.13080360867914
1739209640.638848;-45.120503652039325
1739209640.6388555;-38.13080360867914
1739209640.638863;-45.120503652039325
1739209640.6388705;-45.120503652039325
1739209640.6388779;-35.57807855764607
1739209640.6388855;-38.13080360867914
1739209640.638893;-45.120503652039325
1739209640.6389003;-38.13080360867914
1739209640.6389077;-38.13080360867914
1739209640.6389153;-38.13080360867914
1739209640.6389227;-38.13080360867914
1739209640.63893;-45.120503652039325
1739209640.6389377;-38.13080360867914
1739209640.638945;-35.57807855764607
1739209640.6389525;-38.13080360867914
1739209640.63896;-45.120503652039325
1739209640.6389675;-38.13080360867914
1739209640.638975;-32.816014438256545
1739209640.6389823;-45.120503652039325
1739209640.63899;-38.13080360867914
1739209640.6389973;-33.981070128970906
1739209640.6390047;-38.13080360867914
1739209640.639012;-45.120503652039325
1739209640.6390197;-38.13080360867914
1739209640.639027;-32.816014438256545
1739209640.6390345;-38.13080360867914
1739209640.6390421;-45.120503652039325
1739209640.6390495;-45.120503652039325
1739209640.639057;-38.13080360867914
1739209640.6390646;-38.13080360867914
1739209640.639072;-33.981070128970906
1739209640.6390793;-45.120503652039325
1739209640.6390867;-45.120503652039325
1739209640.6390944;-35.57807855764607
1739209640.6391017;-45.120503652039325
1739209640.6391091;-38.13080360867914
1739209640.6391168;-28.992665084841942
1739209640.6391242;-38.13080360867914
1739209640.6391315;-45.120503652039325
1739209640.639139;-45.120503652039325
1739209640.6391466;-35.57807855764607
1739209640.639154;-35.57807855764607
1739209640.6391613;-45.120503652039325
1739209640.639169;-45.120503652039325
1739209640.6391764;-38.13080360867914
1739209640.6391838;-32.816014438256545
1739209640.6391912;-38.13080360867914
1739209640.6391988;-38.13080360867914
1739209640.6392062;-45.120503652039325
1739209640.6392136;-38.13080360867914
1739209640.6392212;-38.13080360867914
1739209640.6392286;-45.120503652039325
1739209640.639236;-33.981070128970906
1739209640.6392434;-38.13080360867914
1739209640.639251;-45.120503652039325
1739209640.6392584;-38.13080360867914
1739209640.6392658;-35.57807855764607
1739209640.6392734;-38.13080360867914
1739209640.6392808;-38.13080360867914
1739209640.6392882;-45.120503652039325
1739209640.6392956;-45.120503652039325
1739209640.6393032;-38.13080360867914
1739209640.6393106;-45.120503652039325
1739209640.639318;-45.120503652039325
1739209640.6393256;-38.13080360867914
1739209640.639333;-32.816014438256545
1739209640.6393404;-38.13080360867914
1739209640.639348;-45.120503652039325
1739209640.6393554;-33.981070128970906
1739209640.6393628;-35.57807855764607
1739209640.6393702;-45.120503652039325
1739209640.6393778;-45.120503652039325
1739209640.6393852;-33.981070128970906
1739209640.6393926;-33.981070128970906
1739209640.6394002;-31.141103565318915
1739209640.6394076;-38.13080360867914
1739209640.639415;-45.120503652039325
1739209640.6394224;-33.981070128970906
1739209640.63943;-45.120503652039325
1739209640.6394374;-38.13080360867914
1739209640.6394448;-45.120503652039325
1739209640.6394525;-38.13080360867914
1739209640.6394598;-38.13080360867914
1739209640.6394672;-45.120503652039325
1739209640.6394746;-32.816014438256545
1739209640.6394823;-38.13080360867914
1739209640.6394897;-45.120503652039325
1739209640.639497;-45.120503652039325
1739209640.6395047;-35.57807855764607
1739209640.639512;-35.57807855764607
1739209640.6395195;-45.120503652039325
1739209640.6395268;-45.120503652039325
1739209640.6395345;-45.120503652039325
1739209640.6395419;-38.13080360867914
1739209640.6395493;-38.13080360867914
1739209640.639557;-45.120503652039325
1739209640.6395643;-38.13080360867914
1739209640.6395717;-38.13080360867914
1739209640.6395793;-38.13080360867914
1739209640.6395867;-45.120503652039325
1739209640.639594;-32.816014438256545
1739209640.6396015;-32.816014438256545
1739209640.639609;-38.13080360867914
1739209640.6396165;-45.120503652039325
1739209640.6396239;-33.981070128970906
1739209640.6396315;-35.57807855764607
1739209640.639639;-38.13080360867914
1739209640.6396463;-45.120503652039325
1739209640.6396537;-38.13080360867914
1739209640.6396613;-32.816014438256545
1739209640.6396687;-45.120503652039325
1739209640.639673;-45.120503652039325
1739209640.6396773;-38.13080360867914
1739209640.6396816;-45.120503652039325
1739209640.639686;-45.120503652039325
1739209640.6396904;-38.13080360867914
1739209640.6396947;-45.120503652039325
1739209640.639699;-45.120503652039325
1739209640.6397033;-45.120503652039325
1739209640.6397076;-45.120503652039325
1739209640.6397119;-33.981070128970906
1739209640.6397164;-38.13080360867914
1739209640.6397207;-38.13080360867914
1739209640.639725;-45.120503652039325
1739209640.6397293;-30.49652367304973
1739209640.6397336;-28.21854285175415
1739209640.6397378;-38.13080360867914
1739209640.6397421;-38.13080360867914
1739209640.6397467;-45.120503652039325
1739209640.639751;-38.13080360867914
1739209640.6397552;-45.120503652039325
1739209640.6397595;-45.120503652039325
1739209640.6397638;-45.120503652039325
1739209640.6397681;-38.13080360867914
1739209640.6397724;-38.13080360867914
1739209640.639777;-45.120503652039325
1739209640.6397812;-45.120503652039325
1739209640.6397855;-45.120503652039325
1739209640.6397898;-38.13080360867914
1739209640.639794;-45.120503652039325
1739209640.6397984;-35.57807855764607
1739209640.639803;-29.438486411369333
1739209640.6398072;-45.120503652039325
1739209640.6398115;-38.13080360867914
1739209640.6398158;-38.13080360867914
1739209640.63982;-45.120503652039325
1739209640.6398244;-45.120503652039325
1739209640.6398287;-45.120503652039325
1739209640.6398332;-45.120503652039325
1739209640.6398375;-38.13080360867914
1739209640.6398418;-35.57807855764607
1739209640.639846;-35.57807855764607
1739209640.6398504;-45.120503652039325
1739209640.6398547;-45.120503652039325
1739209640.639859;-38.13080360867914
1739209640.6398635;-35.57807855764607
1739209640.6398678;-45.120503652039325
1739209640.639872;-45.120503652039325
1739209640.6398764;-45.120503652039325
1739209640.6398807;-38.13080360867914
1739209640.639885;-45.120503652039325
1739209640.6398892;-45.120503652039325
1739209640.6398938;-35.57807855764607
1739209640.639898;-38.13080360867914
1739209640.6399024;-38.13080360867914
1739209640.6399066;-27.8777449560314
1739209640.639911;-45.120503652039325
1739209640.6399152;-45.120503652039325
1739209640.6399195;-38.13080360867914
1739209640.639924;-35.57807855764607
1739209640.6399283;-38.13080360867914
1739209640.6399326;-45.120503652039325
1739209640.639937;-45.120503652039325
1739209640.6399412;-33.981070128970956
1739209640.6399455;-45.120503652039325
1739209640.6399498;-45.120503652039325
1739209640.6399543;-45.120503652039325
1739209640.6399586;-45.120503652039325
1739209640.639963;-38.13080360867914
1739209640.6399672;-38.13080360867914
1739209640.6399715;-35.57807855764607
1739209640.6399758;-26.487275050834715
1739209640.63998;-38.13080360867914
1739209640.6399846;-45.120503652039325
1739209640.639989;-30.49652367304973
1739209640.6399932;-32.816014438256545
1739209640.6399975;-45.120503652039325
1739209640.6400018;-45.120503652039325
1739209640.640006;-45.120503652039325
1739209640.6400104;-45.120503652039325
1739209640.640015;-45.120503652039325
1739209640.6400192;-45.120503652039325
1739209640.6400235;-38.13080360867914
1739209640.6400278;-35.57807855764607
1739209640.640032;-45.120503652039325
1739209640.6400363;-45.120503652039325
1739209640.6400409;-38.13080360867914
1739209640.6400452;-45.120503652039325
1739209640.6400495;-45.120503652039325
1739209640.6400537;-45.120503652039325
1739209640.640058;-38.13080360867914
1739209640.6400623;-38.13080360867914
1739209640.6400666;-38.13080360867914
1739209640.6400712;-45.120503652039325
1739209640.6400754;-35.57807855764607
1739209640.6400797;-32.816014438256545
1739209640.640084;-35.57807855764607
1739209640.6400883;-38.13080360867914
1739209640.6400926;-45.120503652039325
1739209640.640097;-32.816014438256545
1739209640.6401014;-45.120503652039325
1739209640.6401057;-45.120503652039325
1739209640.64011;-35.57807855764607
1739209640.6401143;-38.13080360867914
1739209640.6401186;-45.120503652039325
1739209640.640123;-45.120503652039325
1739209640.6401272;-33.981070128970906
1739209640.6401317;-33.981070128970906
1739209640.640136;-38.13080360867914
1739209640.6401403;-45.120503652039325
1739209640.6401446;-38.13080360867914
1739209640.6401489;-38.13080360867914
1739209640.6401532;-35.57807855764607
1739209640.6401575;-45.120503652039325
1739209640.640162;-38.13080360867914
1739209640.6401663;-35.57807855764607
1739209640.6401706;-45.120503652039325
1739209640.6401749;-45.120503652039325
1739209640.6401792;-38.13080360867914
1739209640.6401834;-38.13080360867914
1739209640.6401877;-38.13080360867914
1739209640.6401923;-45.120503652039325
1739209640.6401966;-45.120503652039325
1739209640.6402009;-38.13080360867914
1739209640.6402051;-35.57807855764607
1739209640.6402094;-45.120503652039325
1739209640.6402137;-45.120503652039325
1739209640.640218;-45.120503652039325
1739209640.6402225;-38.13080360867914
1739209640.6402268;-45.120503652039325
1739209640.6402311;-45.120503652039325
1739209640.6402354;-38.13080360867914
1739209640.6402397;-45.120503652039325
1739209640.640244;-33.981070128970906
1739209640.6402483;-45.120503652039325
1739209640.6402528;-45.120503652039325
1739209640.6402571;-31.141103565318915
1739209640.6402614;-45.120503652039325
1739209640.6402657;-38.13080360867914
1739209640.64027;-45.120503652039325
1739209640.6402743;-33.981070128970906
1739209640.6402788;-38.13080360867914
1739209640.640283;-45.120503652039325
1739209640.6402874;-38.13080360867914
1739209640.6402917;-38.13080360867914
1739209640.640296;-45.120503652039325
1739209640.6403003;-38.13080360867914
1739209640.6403046;-38.13080360867914
1739209640.640309;-38.13080360867914
1739209640.6403134;-45.120503652039325
1739209640.6403177;-33.981070128970906
1739209640.640322;-38.13080360867914
1739209640.6403263;-45.120503652039325
1739209640.6403306;-45.120503652039325
1739209640.6403348;-33.981070128970906
1739209640.6403394;-32.816014438256545
1739209640.6403437;-38.13080360867914
1739209640.640348;-45.120503652039325
1739209640.6403522;-38.13080360867914
1739209640.6403565;-35.57807855764607
1739209640.6403608;-30.49652367304973
1739209640.6403651;-38.13080360867914
1739209640.6403697;-45.120503652039325
1739209640.640374;-38.13080360867914
1739209640.6403782;-38.13080360867914
1739209640.6403825;-45.120503652039325
1739209640.6403868;-38.13080360867914
1739209640.640391;-35.57807855764607
1739209640.6403954;-32.81601443825658
1739209640.6404;-45.120503652039325
1739209640.6404042;-38.13080360867914
1739209640.6404085;-45.120503652039325
1739209640.6404128;-45.120503652039325
1739209640.640417;-45.120503652039325
1739209640.6404214;-45.120503652039325
1739209640.6404257;-38.13080360867914
1739209640.6404302;-28.58837851428586
1739209640.6404345;-31.141103565318915
1739209640.6404388;-38.13080360867914
1739209640.640443;-38.13080360867914
1739209640.6404474;-38.13080360867914
1739209640.6404517;-38.13080360867914
1739209640.640456;-45.120503652039325
1739209640.6404605;-45.120503652039325
1739209640.6404648;-38.13080360867914
1739209640.640469;-45.120503652039325
1739209640.6404734;-45.120503652039325
1739209640.6404777;-45.120503652039325
1739209640.640482;-45.120503652039325
1739209640.6404865;-45.120503652039325
1739209640.6404908;-45.120503652039325
1739209640.640495;-45.120503652039325
1739209640.6404994;-30.49652367304973
1739209640.6405036;-31.141103565318893
1739209640.640508;-45.120503652039325
1739209640.6405122;-45.120503652039325
1739209640.6405168;-38.13080360867914
1739209640.640521;-38.13080360867914
1739209640.6405253;-38.13080360867914
1739209640.6405296;-45.120503652039325
1739209640.640534;-45.120503652039325
1739209640.6405382;-45.120503652039325
1739209640.6405425;-45.120503652039325
1739209640.640547;-45.120503652039325
1739209640.6405513;-38.13080360867914
1739209640.6405556;-38.13080360867914
1739209640.64056;-45.120503652039325
1739209640.6405642;-38.13080360867914
1739209640.6405685;-38.13080360867914
1739209640.6405728;-45.120503652039325
1739209640.6405773;-45.120503652039325
1739209640.6405816;-45.120503652039325
1739209640.640586;-45.120503652039325
1739209640.6405902;-45.120503652039325
