CAN Message; 0x77:7fc1c07c18ad9497
1739209624.3861532;-38.13080360867914
1739209624.386157;-28.992665084841942
1739209624.3861609;-31.141103565318915
1739209624.3861647;-45.120503652039325
1739209624.3861687;-38.13080360867914
1739209624.3861725;-38.13080360867914
1739209624.3861763;-45.120503652039325
1739209624.3861802;-38.13080360867914
1739209624.386184;-38.13080360867914
1739209624.386188;-38.13080360867914
1739209624.3861918;-38.13080360867914
1739209624.3861957;-45.120503652039325
1739209624.3861995;-38.13080360867914
1739209624.3862035;-35.57807855764607
1739209624.3862073;-45.120503652039325
1739209624.3862112;-45.120503652039325
1739209624.386215;-38.13080360867914
1739209624.3862188;-45.120503652039325
1739209624.3862228;-38.13080360867914
1739209624.3862267;-45.120503652039325
1739209624.3862305;-45.120503652039325
1739209624.3862343;-38.13080360867914
1739209624.3862383;-35.57807855764607
1739209624.3862422;-38.13080360867914
1739209624.386246;-45.120503652039325
1739209624.3862498;-32.816014438256545
1739209624.3862536;-35.57807855764607
1739209624.3862576;-35.57807855764607
1739209624.3862615;-38.13080360867914
1739209624.3862653;-45.120503652039325
1739209624.386269;-38.13080360867914
1739209624.3862731;-38.13080360867914
1739209624.386277;-45.120503652039325
1739209624.3862808;-45.120503652039325
1739209624.3862846;-45.120503652039325
1739209624.3862884;-38.13080360867914
1739209624.3862925;-45.120503652039325
1739209624.3862963;-45.120503652039325
1739209624.3863;-38.13080360867914
1739209624.386304;-38.13080360867914
1739209624.386308;-38.13080360867914
1739209624.3863118;-38.13080360867914
1739209624.3863156;-35.57807855764607
1739209624.3863194;-35.57807855764607
1739209624.3863232;-38.13080360867914
1739209624.3863273;-45.120503652039325
1739209624.386331;-45.120503652039325
1739209624.386335;-45.120503652039325
1739209624.3863387;-45.120503652039325
1739209624.3863428;-45.120503652039325
1739209624.3863466;-38.13080360867914
1739209624.3863504;-38.13080360867914
1739209624.3863542;-45.120503652039325
1739209624.386358;-45.120503652039325
1739209624.386362;-38.13080360867914
1739209624.386366;-45.120503652039325
1739209624.3863697;-45.120503652039325
1739209624.3863735;-38.13080360867914
1739209624.3863776;-38.13080360867914
1739209624.3863814;-38.13080360867914
1739209624.3863852;-45.120503652039325
1739209624.386389;-38.13080360867914
1739209624.3863928;-38.13080360867914
1739209624.386397;-38.13080360867914
1739209624.3864007;-45.120503652039325
1739209624.3864045;-45.120503652039325
1739209624.3864083;-45.120503652039325
1739209624.3864124;-45.120503652039325
1739209624.3864162;-35.57807855764607
1739209624.38642;-38.13080360867914
1739209624.3864238;-45.120503652039325
1739209624.3864276;-38.13080360867914
1739209624.3864317;-35.57807855764607
1739209624.3864355;-38.13080360867914
1739209624.3864393;-45.120503652039325
1739209624.3864431;-45.120503652039325
1739209624.3864472;-45.120503652039325
1739209624.386451;-33.981070128970906
1739209624.3864548;-35.57807855764607
1739209624.3864586;-45.120503652039325
1739209624.3864625;-38.13080360867914
1739209624.3864665;-38.13080360867914
1739209624.3864703;-38.13080360867914
1739209624.3864741;-45.120503652039325
1739209624.386478;-38.13080360867914
1739209624.386482;-38.13080360867914
1739209624.3864858;-45.120503652039325
1739209624.3864896;-45.120503652039325
1739209624.3864934;-45.120503652039325
1739209624.3864973;-38.13080360867914
1739209624.3865013;-38.13080360867914
1739209624.3865051;-45.120503652039325
1739209624.386509;-38.13080360867914
1739209624.3865128;-35.57807855764607
1739209624.3865168;-38.13080360867914
1739209624.3865206;-45.120503652039325
1739209624.3865244;-38.13080360867914
1739209624.3865283;-33.981070128970906
1739209624.386532;-38.13080360867914
1739209624.3865361;-45.120503652039325
1739209624.38654;-31.141103565318915
1739209624.3865438;-38.13080360867914
1739209624.3865476;-45.120503652039325
1739209624.3865516;-38.13080360867914
1739209624.3865554;-38.13080360867914
1739209624.3865592;-45.120503652039325
1739209624.386563;-45.120503652039325
1739209624.3865669;-33.981070128970906
1739209624.386571;-45.120503652039325
1739209624.3865747;-38.13080360867914
1739209624.3865786;-33.981070128970906
1739209624.3865824;-45.120503652039325
1739209624.3865862;-38.13080360867914
1739209624.3865902;-35.57807855764607
1739209624.386594;-33.981070128970906
1739209624.3865979;-38.13080360867914
1739209624.3866017;-45.120503652039325
1739209624.3866057;-33.981070128970906
1739209624.3866096;-33.981070128970906
1739209624.3866134;-45.120503652039325
1739209624.3866172;-38.13080360867914
1739209624.386621;-38.13080360867914
1739209624.386625;-31.141103565318915
1739209624.3866289;-38.13080360867914
1739209624.3866327;-45.120503652039325
1739209624.3866365;-33.981070128970906
1739209624.3866405;-33.981070128970906
1739209624.3866444;-38.13080360867914
1739209624.3866482;-45.120503652039325
1739209624.386652;-35.57807855764607
1739209624.3866558;-38.13080360867914
1739209624.3866599;-35.57807855764607
1739209624.3866637;-45.120503652039325
1739209624.3866675;-38.13080360867914
1739209624.3866713;-45.120503652039325
1739209624.3866754;-45.120503652039325
1739209624.3866792;-35.57807855764607
1739209624.386683;-35.57807855764607
1739209624.3866868;-38.13080360867914
1739209624.3866906;-45.120503652039325
1739209624.3866947;-45.120503652039325
1739209624.3866985;-38.13080360867914
1739209624.3867023;-33.981070128970906
1739209624.386706;-35.57807855764607
1739209624.3867102;-38.13080360867914
1739209624.386714;-45.120503652039325
1739209624.3867178;-35.57807855764607
1739209624.3867216;-38.13080360867914
1739209624.3867254;-38.13080360867914
1739209624.3867295;-33.981070128970906
1739209624.3867333;-31.141103565318915
1739209624.386737;-35.57807855764607
1739209624.386741;-38.13080360867914
1739209624.386745;-33.981070128970906
1739209624.3867488;-45.120503652039325
1739209624.3867526;-45.120503652039325
1739209624.3867564;-45.120503652039325
1739209624.3867602;-38.13080360867914
1739209624.3867643;-38.13080360867914
1739209624.386768;-38.13080360867914
1739209624.386772;-38.13080360867914
1739209624.3867757;-45.120503652039325
1739209624.3867798;-38.13080360867914
1739209624.3867836;-38.13080360867914
1739209624.3867874;-38.13080360867914
1739209624.3867912;-45.120503652039325
1739209624.386795;-45.120503652039325
1739209624.386799;-38.13080360867914
1739209624.386803;-38.13080360867914
1739209624.3868067;-45.120503652039325
1739209624.3868105;-38.13080360867914
1739209624.3868146;-35.57807855764607
1739209624.3868184;-38.13080360867914
1739209624.3868222;-35.57807855764607
1739209624.386826;-35.57807855764607
1739209624.3868299;-45.120503652039325
1739209624.386834;-38.13080360867914
1739209624.3868377;-38.13080360867914
1739209624.3868415;-45.120503652039325
1739209624.3868454;-45.120503652039325
1739209624.3868494;-45.120503652039325
1739209624.3868532;-45.120503652039325
1739209624.386857;-38.13080360867914
1739209624.3868608;-45.120503652039325
1739209624.3868647;-45.120503652039325
1739209624.3868687;-45.120503652039325
1739209624.3868725;-38.13080360867914
1739209624.3868763;-38.13080360867914
1739209624.3868802;-45.120503652039325
1739209624.3868842;-38.13080360867914
1739209624.386888;-33.981070128970906
1739209624.3868918;-45.120503652039325
1739209624.3868957;-38.13080360867914
1739209624.3868995;-38.13080360867914
1739209624.3869035;-45.120503652039325
1739209624.3869073;-45.120503652039325
1739209624.3869112;-38.13080360867914
1739209624.386915;-38.13080360867914
1739209624.386919;-38.13080360867914
1739209624.3869228;-38.13080360867914
1739209624.3869267;-45.120503652039325
1739209624.3869305;-45.120503652039325
1739209624.3869343;-38.13080360867914
1739209624.3869383;-35.57807855764607
1739209624.3869421;-45.120503652039325
1739209624.386946;-38.13080360867914
1739209624.3869498;-33.981070128970906
1739209624.3869538;-45.120503652039325
1739209624.3869576;-45.120503652039325
1739209624.3869615;-33.981070128970906
1739209624.386965;-38.13080360867914
1739209624.3869684;-45.120503652039325
1739209624.386972;-38.13080360867914
1739209624.3869755;-38.13080360867914
1739209624.386979;-38.13080360867914
1739209624.3869824;-45.120503652039325
1739209624.386986;-45.120503652039325
1739209624.3869896;-38.13080360867914
1739209624.386993;-35.57807855764607
1739209624.3869965;-45.120503652039325
1739209624.387;-38.13080360867914
1739209624.3870037;-45.120503652039325
1739209624.387007;-45.120503652039325
1739209624.3870106;-45.120503652039325
1739209624.3870142;-38.13080360867914
1739209624.3870175;-38.13080360867914
1739209624.387021;-38.13080360867914
1739209624.3870246;-45.120503652039325
1739209624.3870282;-33.981070128970906
1739209624.3870316;-45.120503652039325
1739209624.3870351;-45.120503652039325
1739209624.3870387;-45.120503652039325
1739209624.387042;-45.120503652039325
1739209624.3870456;-38.13080360867914
1739209624.3870492;-35.57807855764607
1739209624.3870528;-38.13080360867914
1739209624.387056;-45.120503652039325
1739209624.3870597;-38.13080360867914
1739209624.3870633;-38.13080360867914
1739209624.3870666;-38.13080360867914
1739209624.3870702;-38.13080360867914
1739209624.3870738;-38.13080360867914
1739209624.3870773;-45.120503652039325
1739209624.3870807;-38.13080360867914
1739209624.3870842;-35.57807855764607
1739209624.3870878;-38.13080360867914
1739209624.3870912;-45.120503652039325
1739209624.3870947;-45.120503652039325
1739209624.3870983;-45.120503652039325
1739209624.387102;-45.120503652039325
1739209624.3871052;-38.13080360867914
1739209624.3871088;-45.120503652039325
1739209624.3871124;-38.13080360867914
1739209624.3871157;-45.120503652039325
1739209624.3871193;-38.13080360867914
1739209624.3871229;-35.57807855764607
1739209624.3871264;-45.120503652039325
1739209624.3871298;-45.120503652039325
1739209624.3871334;-38.13080360867914
1739209624.387137;-32.816014438256545
1739209624.3871403;-45.120503652039325
1739209624.3871439;-38.13080360867914
1739209624.3871474;-38.13080360867914
1739209624.387151;-38.13080360867914
1739209624.3871543;-38.13080360867914
1739209624.387158;-45.120503652039325
1739209624.3871615;-38.13080360867914
1739209624.3871648;-45.120503652039325
1739209624.3871684;-45.120503652039325
1739209624.387172;-45.120503652039325
1739209624.3871756;-38.13080360867914
1739209624.387179;-38.13080360867914
1739209624.3871825;-45.120503652039325
1739209624.387186;-33.981070128970906
1739209624.3871894;-38.13080360867914
1739209624.387193;-35.57807855764607
1739209624.3871965;-45.120503652039325
1739209624.3872;-45.120503652039325
1739209624.3872035;-45.120503652039325
1739209624.387207;-28.992665084841942
1739209624.3872106;-33.981070128970906
1739209624.387214;-45.120503652039325
1739209624.3872175;-45.120503652039325
1739209624.387221;-33.981070128970906
1739209624.3872247;-38.13080360867914
1739209624.387228;-45.120503652039325
1739209624.3872316;-38.13080360867914
1739209624.3872352;-35.57807855764607
1739209624.3872385;-45.120503652039325
1739209624.387242;-38.13080360867914
1739209624.3872457;-38.13080360867914
1739209624.3872492;-38.13080360867914
1739209624.3872526;-45.120503652039325
1739209624.3872561;-35.57807855764607
1739209624.3872597;-45.120503652039325
1739209624.387263;-31.141103565318915
1739209624.3872666;-33.981070128970906
1739209624.3872702;-35.57807855764607
1739209624.3872738;-38.13080360867914
1739209624.3872771;-38.13080360867914
1739209624.3872807;-38.13080360867914
1739209624.3872843;-32.816014438256545
1739209624.3872876;-38.13080360867914
1739209624.3872912;-38.13080360867914
1739209624.3872948;-45.120503652039325
1739209624.3872983;-45.120503652039325
1739209624.3873017;-45.120503652039325
1739209624.3873053;-45.120503652039325
1739209624.3873088;-45.120503652039325
1739209624.3873122;-33.981070128970906
1739209624.3873158;-38.13080360867914
1739209624.3873193;-38.13080360867914
1739209624.387323;-38.13080360867914
1739209624.3873262;-45.120503652039325
1739209624.3873298;-38.13080360867914
1739209624.3873334;-38.13080360867914
1739209624.3873367;-38.13080360867914
1739209624.3873403;-45.120503652039325
1739209624.387344;-45.120503652039325
1739209624.3873475;-31.141103565318915
1739209624.3873508;-31.141103565318915
1739209624.3873544;-45.120503652039325
1739209624.387358;-38.13080360867914
1739209624.3873613;-32.816014438256545
1739209624.3873649;-38.13080360867914
1739209624.3873684;-38.13080360867914
1739209624.387372;-33.981070128970906
1739209624.3873754;-33.981070128970906
1739209624.387379;-30.49652367304973
1739209624.3873825;-32.816014438256545
1739209624.3873858;-38.13080360867914
1739209624.3873894;-38.13080360867914
1739209624.387393;-33.981070128970906
1739209624.3873966;-33.981070128970906
1739209624.3874;-45.120503652039325
1739209624.3874035;-38.13080360867914
1739209624.387407;-30.49652367304973
1739209624.3874106;-38.13080360867914
1739209624.387414;-45.120503652039325
1739209624.3874176;-45.120503652039325
1739209624.3874211;-38.13080360867914
1739209624.3874245;-38.13080360867914
1739209624.387428;-38.13080360867914
1739209624.3874316;-38.13080360867914
1739209624.3874352;-33.981070128970906
1739209624.3874385;-45.120503652039325
1739209624.387442;-45.120503652039325
1739209624.3874457;-38.13080360867914
1739209624.387449;-38.13080360867914
1739209624.3874526;-45.120503652039325
1739209624.3874562;-38.13080360867914
1739209624.3874598;-35.57807855764607
1739209624.387463;-45.120503652039325
1739209624.3874667;-45.120503652039325
1739209624.3874702;-45.120503652039325
1739209624.3874736;-38.13080360867914
1739209624.3874772;-38.13080360867914
1739209624.3874807;-45.120503652039325
1739209624.3874843;-38.13080360867914
1739209624.3874876;-35.57807855764607
1739209624.3874912;-38.13080360867914
1739209624.3874948;-38.13080360867914
1739209624.3874981;-33.981070128970906
1739209624.3875017;-45.120503652039325
1739209624.3875053;-35.57807855764607
1739209624.3875089;-32.816014438256545
1739209624.3875122;-45.120503652039325
1739209624.3875158;-38.13080360867914
1739209624.3875194;-33.981070128970906
1739209624.3875227;-45.120503652039325
1739209624.3875263;-38.13080360867914
1739209624.3875299;-35.57807855764607
1739209624.3875334;-45.120503652039325
1739209624.3875368;-45.120503652039325
1739209624.3875403;-35.57807855764607
1739209624.387544;-35.57807855764607
1739209624.3875473;-38.13080360867914
1739209624.3875508;-45.120503652039325
1739209624.3875544;-45.120503652039325
1739209624.387558;-45.120503652039325
1739209624.3875613;-35.57807855764607
1739209624.387565;-32.816014438256545
1739209624.3875685;-45.120503652039325
1739209624.3875718;-45.120503652039325
1739209624.3875754;-38.13080360867914
1739209624.387579;-38.13080360867914
1739209624.3875825;-38.13080360867914
1739209624.3875859;-38.13080360867914
1739209624.3875895;-45.120503652039325
1739209624.387593;-45.120503652039325
1739209624.3875964;-38.13080360867914
1739209624.3876;-45.120503652039325
1739209624.3876035;-38.13080360867914
1739209624.387607;-45.120503652039325
1739209624.3876104;-45.120503652039325
1739209624.387614;-38.13080360867914
1739209624.3876176;-32.816014438256545
1739209624.387621;-38.13080360867914
1739209624.3876245;-38.13080360867914
1739209624.387628;-38.13080360867914
1739209624.3876317;-38.13080360867914
1739209624.387635;-32.816014438256545
1739209624.3876386;-45.120503652039325
1739209624.3876421;-38.13080360867914
1739209624.3876455;-45.120503652039325
1739209624.387649;-38.13080360867914
1739209624.3876526;-45.120503652039325
1739209624.3876562;-45.120503652039325
1739209624.3876595;-45.120503652039325
1739209624.3876631;-45.120503652039325
1739209624.3876667;-45.120503652039325
1739209624.38767;-45.120503652039325
1739209624.3876736;-33.981070128970906
1739209624.3876772;-38.13080360867914
1739209624.3876808;-45.120503652039325
1739209624.387684;-45.120503652039325
1739209624.3876877;-45.120503652039325
1739209624.3876913;-30.49652367304973
1739209624.3876946;-38.13080360867914
1739209624.3876982;-45.120503652039325
1739209624.3877017;-45.120503652039325
1739209624.3877053;-33.981070128970906
1739209624.3877087;-38.13080360867914
1739209624.3877122;-45.120503652039325
1739209624.375413;-45.120503652039325
1739209624.375416;-31.141103565318915
1739209624.375419;-38.13080360867914
1739209624.375422;-45.120503652039325
1739209624.375425;-38.13080360867914
1739209624.375428;-35.57807855764607
1739209624.375431;-38.13080360867914
1739209624.3754342;-45.120503652039325
1739209624.375437;-45.120503652039325
1739209624.3754401;-38.13080360867914
1739209624.3754432;-45.120503652039325
1739209624.375446;-45.120503652039325
1739209624.3754492;-45.120503652039325
1739209624.3754523;-45.120503652039325
1739209624.3754551;-45.120503652039325
1739209624.3754582;-38.13080360867914
1739209624.3754613;-45.120503652039325
1739209624.3754642;-33.981070128970906
1739209624.3754673;-38.13080360867914
1739209624.3754704;-45.120503652039325
1739209624.3754733;-38.13080360867914
1739209624.3754764;-38.13080360867914
1739209624.3754795;-35.57807855764607
1739209624.3754823;-45.120503652039325
1739209624.3754854;-45.120503652039325
1739209624.3754885;-45.120503652039325
1739209624.3754914;-45.120503652039325
1739209624.3754945;-45.120503652039325
1739209624.3754976;-45.120503652039325
1739209624.3755004;-45.120503652039325
1739209624.3755035;-45.120503652039325
1739209624.3755066;-45.120503652039325
1739209624.3755097;-35.57807855764607
1739209624.3755126;-35.57807855764607
1739209624.3755157;-45.120503652039325
1739209624.3755188;-45.120503652039325
1739209624.3755217;-35.57807855764607
1739209624.3755248;-33.981070128970906
1739209624.3755279;-45.120503652039325
1739209624.3755307;-38.13080360867914
1739209624.3755338;-35.57807855764607
1739209624.375537;-45.120503652039325
1739209624.3755398;-45.120503652039325
1739209624.3755429;-38.13080360867914
1739209624.375546;-35.57807855764607
1739209624.3755488;-35.57807855764607
1739209624.375552;-45.120503652039325
1739209624.375555;-38.13080360867914
1739209624.375558;-32.816014438256545
1739209624.375561;-38.13080360867914
1739209624.375564;-45.120503652039325
1739209624.375567;-38.13080360867914
1739209624.37557;-38.13080360867914
1739209624.3755732;-33.981070128970906
1739209624.375576;-45.120503652039325
1739209624.375579;-45.120503652039325
1739209624.3755822;-45.120503652039325
1739209624.375585;-35.57807855764607
1739209624.3755882;-45.120503652039325
1739209624.3755913;-38.13080360867914
1739209624.3755941;-35.57807855764607
1739209624.3755972;-38.13080360867914
1739209624.3756003;-38.13080360867914
1739209624.3756032;-45.120503652039325
1739209624.3756063;-45.120503652039325
1739209624.3756094;-45.120503652039325
1739209624.3756123;-45.120503652039325
1739209624.3756154;-38.13080360867914
1739209624.3756185;-33.981070128970906
1739209624.3756213;-32.816014438256545
1739209624.3756244;-45.120503652039325
1739209624.3756275;-35.57807855764607
1739209624.3756304;-45.120503652039325
1739209624.3756335;-35.57807855764607
1739209624.3756366;-31.141103565318893
1739209624.3756394;-45.120503652039325
1739209624.3756425;-38.13080360867914
1739209624.3756456;-45.120503652039325
1739209624.3756485;-38.13080360867914
1739209624.3756516;-45.120503652039325
1739209624.3756547;-38.13080360867914
1739209624.3756576;-45.120503652039325
1739209624.3756607;-38.13080360867914
1739209624.3756638;-38.13080360867914
1739209624.3756666;-45.120503652039325
1739209624.3756697;-38.13080360867914
1739209624.3756728;-45.120503652039325
1739209624.3756757;-38.13080360867914
1739209624.3756788;-38.13080360867914
1739209624.3756819;-33.981070128970906
1739209624.3756847;-26.991370085610736
1739209624.3756878;-45.120503652039325
1739209624.375691;-38.13080360867914
1739209624.3756938;-38.13080360867914
1739209624.375697;-33.981070128970906
1739209624.3757;-45.120503652039325
1739209624.3757029;-38.13080360867914
1739209624.375706;-45.120503652039325
1739209624.375709;-38.13080360867914
1739209624.3757122;-45.120503652039325
1739209624.375715;-38.13080360867914
1739209624.375718;-38.13080360867914
1739209624.3757212;-45.120503652039325
1739209624.375724;-45.120503652039325
1739209624.3757272;-45.120503652039325
1739209624.3757303;-35.57807855764607
1739209624.3757331;-30.49652367304973
1739209624.3757362;-45.120503652039325
1739209624.3757393;-45.120503652039325
1739209624.3757422;-38.13080360867914
1739209624.3757453;-38.13080360867914
1739209624.3757484;-45.120503652039325
1739209624.3757513;-45.120503652039325
1739209624.3757544;-45.120503652039325
1739209624.3757575;-38.13080360867914
1739209624.3757603;-38.13080360867914
1739209624.3757634;-45.120503652039325
1739209624.3757665;-45.120503652039325
1739209624.3757694;-45.120503652039325
1739209624.3757725;-38.13080360867914
1739209624.3757756;-38.13080360867914
1739209624.3757784;-45.120503652039325
1739209624.3757815;-38.13080360867914
1739209624.3757846;-45.120503652039325
1739209624.3757875;-38.13080360867914
1739209624.3757906;-38.13080360867914
1739209624.3757937;-45.120503652039325
1739209624.3757966;-45.120503652039325
1739209624.3757997;-38.13080360867914
1739209624.3758028;-38.13080360867914
1739209624.3758056;-26.487275050834715
1739209624.3758087;-45.120503652039325
1739209624.3758118;-38.13080360867914
1739209624.3758147;-45.120503652039325
1739209624.3758178;-45.120503652039325
1739209624.3758209;-38.13080360867914
1739209624.3758237;-35.57807855764607
1739209624.3758268;-38.13080360867914
1739209624.37583;-31.141103565318943
1739209624.3758328;-33.981070128970906
1739209624.375836;-45.120503652039325
1739209624.375839;-45.120503652039325
1739209624.3758419;-45.120503652039325
1739209624.375845;-38.13080360867914
1739209624.375848;-32.816014438256545
1739209624.375851;-38.13080360867914
1739209624.375854;-31.141103565318915
1739209624.375857;-33.981070128970906
1739209624.37586;-38.13080360867914
1739209624.375863;-45.120503652039325
1739209624.3758662;-45.120503652039325
1739209624.375869;-33.981070128970906
1739209624.3758721;-35.57807855764607
1739209624.3758752;-45.120503652039325
1739209624.375878;-45.120503652039325
1739209624.3758812;-45.120503652039325
1739209624.3758843;-45.120503652039325
1739209624.3758872;-33.981070128970906
1739209624.3758903;-38.13080360867914
1739209624.3758934;-38.13080360867914
1739209624.3758965;-45.120503652039325
1739209624.3758993;-38.13080360867914
1739209624.3759024;-38.13080360867914
1739209624.3759055;-38.13080360867914
1739209624.3759084;-38.13080360867914
1739209624.3759115;-33.981070128970906
1739209624.3759146;-38.13080360867914
1739209624.3759174;-45.120503652039325
1739209624.3759205;-45.120503652039325
1739209624.3759236;-45.120503652039325
1739209624.3759265;-31.141103565318915
1739209624.3759296;-33.981070128970906
1739209624.3759327;-38.13080360867914
1739209624.3759356;-38.13080360867914
1739209624.3759387;-45.120503652039325
1739209624.3759418;-38.13080360867914
1739209624.3759446;-45.120503652039325
1739209624.3759477;-45.120503652039325
1739209624.3759508;-33.981070128970906
1739209624.3759537;-45.120503652039325
1739209624.3759568;-38.13080360867914
1739209624.3759599;-38.13080360867914
1739209624.3759627;-45.120503652039325
1739209624.3759658;-45.120503652039325
1739209624.375969;-45.120503652039325
1739209624.3759718;-45.120503652039325
1739209624.375975;-38.13080360867914
1739209624.375978;-45.120503652039325
1739209624.3759809;-45.120503652039325
1739209624.375984;-33.981070128970906
1739209624.375987;-38.13080360867914
1739209624.37599;-38.13080360867914
1739209624.375993;-45.120503652039325
1739209624.375996;-35.57807855764607
1739209624.375999;-33.981070128970906
1739209624.376002;-45.120503652039325
1739209624.3760052;-45.120503652039325
1739209624.376008;-33.981070128970906
1739209624.3760111;-38.13080360867914
1739209624.3760142;-38.13080360867914
1739209624.376017;-35.57807855764607
1739209624.3760202;-35.57807855764607
1739209624.3760233;-45.120503652039325
1739209624.3760262;-45.120503652039325
1739209624.3760293;-45.120503652039325
1739209624.3760324;-38.13080360867914
1739209624.3760352;-38.13080360867914
1739209624.3760383;-38.13080360867914
1739209624.3760414;-38.13080360867914
1739209624.3760443;-38.13080360867914
1739209624.3760474;-45.120503652039325
1739209624.3760505;-33.981070128970906
1739209624.3760533;-35.57807855764607
1739209624.3760564;-45.120503652039325
1739209624.3760595;-45.120503652039325
1739209624.3760624;-38.13080360867914
1739209624.3760655;-35.57807855764607
1739209624.3760686;-38.13080360867914
1739209624.3760715;-38.13080360867914
1739209624.3760746;-45.120503652039325
1739209624.3760777;-33.981070128970906
1739209624.3760805;-45.120503652039325
1739209624.3760836;-45.120503652039325
1739209624.3760867;-38.13080360867914
1739209624.3760896;-38.13080360867914
1739209624.3760927;-35.57807855764607
1739209624.3760958;-45.120503652039325
1739209624.3760989;-30.49652367304973
1739209624.3761017;-31.141103565318893
1739209624.3761048;-33.981070128970906
1739209624.376108;-45.120503652039325
1739209624.3761108;-38.13080360867914
1739209624.376114;-45.120503652039325
1739209624.376117;-45.120503652039325
1739209624.3761199;-32.816014438256545
1739209624.376123;-45.120503652039325
1739209624.376126;-45.120503652039325
1739209624.376129;-35.57807855764607
1739209624.376132;-38.13080360867914
1739209624.376135;-38.13080360867914
1739209624.376138;-45.120503652039325
1739209624.376141;-38.13080360867914
1739209624.3761442;-35.57807855764607
1739209624.376147;-45.120503652039325
1739209624.3761501;-45.120503652039325
1739209624.3761532;-38.13080360867914
1739209624.376156;-38.13080360867914
1739209624.3761592;-33.981070128970906
1739209624.3761623;-45.120503652039325
1739209624.3761652;-38.13080360867914
1739209624.3761683;-45.120503652039325
1739209624.3761714;-35.57807855764607
1739209624.3761742;-31.141103565318893
1739209624.3761773;-38.13080360867914
1739209624.3761804;-38.13080360867914
1739209624.3761833;-45.120503652039325
1739209624.3761864;-45.120503652039325
1739209624.3761895;-45.120503652039325
1739209624.3761923;-45.120503652039325
1739209624.3761954;-45.120503652039325
1739209624.3761985;-45.120503652039325
1739209624.3762014;-38.13080360867914
1739209624.3762045;-45.120503652039325
1739209624.3762076;-38.13080360867914
1739209624.3762105;-45.120503652039325
1739209624.3762136;-45.120503652039325
1739209624.3762167;-38.13080360867914
1739209624.3762195;-32.816014438256545
1739209624.3762226;-28.21854285175415
1739209624.3762257;-35.57807855764607
1739209624.3762286;-35.57807855764607
1739209624.3762317;-45.120503652039325
1739209624.3762348;-38.13080360867914
1739209624.3762376;-35.57807855764607
1739209624.3762407;-35.57807855764607
1739209624.3762438;-45.120503652039325
1739209624.3762467;-45.120503652039325
1739209624.3762498;-35.57807855764607
1739209624.376253;-38.13080360867914
1739209624.3762558;-45.120503652039325
1739209624.3762589;-45.120503652039325
1739209624.376262;-35.57807855764607
1739209624.3762648;-35.57807855764607
1739209624.376268;-33.981070128970906
1739209624.376271;-27.8777449560314
1739209624.3762739;-38.13080360867914
1739209624.376277;-35.57807855764607
1739209624.37628;-45.120503652039325
1739209624.3762832;-38.13080360867914
1739209624.376286;-38.13080360867914
1739209624.3762891;-38.13080360867914
1739209624.3762922;-45.120503652039325
1739209624.376295;-45.120503652039325
1739209624.3762982;-45.120503652039325
1739209624.3763013;-38.13080360867914
1739209624.3763041;-38.13080360867914
1739209624.3763072;-45.120503652039325
1739209624.3763103;-38.13080360867914
1739209624.3763132;-45.120503652039325
1739209624.3763163;-33.981070128970906
1739209624.3763194;-38.13080360867914
1739209624.3763223;-38.13080360867914
1739209624.3763254;-45.120503652039325
1739209624.3763285;-45.120503652039325
1739209624.3763313;-35.57807855764607
1739209624.3763344;-38.13080360867914
1739209624.3763375;-45.120503652039325
1739209624.3763404;-45.120503652039325
1739209624.3763435;-45.120503652039325
1739209624.3763466;-45.120503652039325
1739209624.3763494;-45.120503652039325
1739209624.3763525;-45.120503652039325
1739209624.3763556;-45.120503652039325
1739209624.3763585;-45.120503652039325
1739209624.3763616;-45.120503652039325
1739209624.3763647;-45.120503652039325
1739209624.3763676;-28.58837851428586
1739209624.3763707;-45.120503652039325
1739209624.3763738;-45.120503652039325
1739209624.3763766;-45.120503652039325
1739209624.3763797;-38.13080360867914
1739209624.3763828;-38.13080360867914
1739209624.3763857;-38.13080360867914
1739209624.3763888;-38.13080360867914
1739209624.376392;-45.120503652039325
1739209624.3763947;-45.120503652039325
1739209624.3763978;-45.120503652039325
1739209624.376401;-45.120503652039325
1739209624.3764038;-45.120503652039325
1739209624.376407;-38.13080360867914
1739209624.37641;-45.120503652039325
1739209624.3764129;-38.13080360867914
1739209624.376416;-38.13080360867914
1739209624.376419;-38.13080360867914
1739209624.376422;-33.981070128970906
1739209624.376425;-45.120503652039325
1739209624.3764281;-38.13080360867914
1739209624.376431;-45.120503652039325
1739209624.376434;-45.120503652039325
1739209624.3764372;-38.13080360867914
1739209624.37644;-28.992665084841942
1739209624.3764431;-33.981070128970906
1739209624.3764462;-38.13080360867914
1739209624.376449;-33.981070128970906
1739209624.3764522;-32.816014438256545
1739209624.3764553;-38.13080360867914
1739209624.3764582;-45.120503652039325
1739209624.3764613;-38.13080360867914
1739209624.3764644;-32.816014438256545
1739209624.3764672;-38.13080360867914
1739209624.3764703;-38.13080360867914
1739209624.3764734;-45.120503652039325
1739209624.3764763;-38.13080360867914
1739209624.3764794;-38.13080360867914
1739209624.3764825;-45.120503652039325
1739209624.3764856;-33.981070128970906
1739209624.3764884;-28.992665084841942
1739209624.3764915;-31.141103565318915
1739209624.3764946;-38.13080360867914
1739209624.3764975;-38.13080360867914
1739209624.3765006;-45.120503652039325
1739209624.3765037;-35.57807855764607
