CAN Message; 0x150:060081221e52c4f0
Timestamp;Amplitude
1739209893.2759948;-33.981070128970906
1739209893.2759976;-45.120503652039325
1739209893.2760003;-38.13080360867914
1739209893.2760031;-45.120503652039325
1739209893.2760057;-33.981070128970906
1739209893.2760086;-45.120503652039325
1739209893.2760112;-38.13080360867914
1739209893.276014;-35.57807855764607
1739209893.2760167;-38.13080360867914
1739209893.2760196;-45.120503652039325
1739209893.2760222;-38.13080360867914
1739209893.276025;-29.438486411369333
1739209893.2760277;-38.13080360867914
1739209893.2760305;-45.120503652039325
1739209893.2760332;-33.981070128970906
1739209893.276036;-35.57807855764607
1739209893.2760386;-38.13080360867914
1739209893.2760415;-35.57807855764607
1739209893.2760441;-45.120503652039325
1739209893.276047;-38.13080360867914
1739209893.2760496;-38.13080360867914
1739209893.2760525;-45.120503652039325
1739209893.276055;-38.13080360867914
1739209893.276058;-35.57807855764607
1739209893.2760606;-45.120503652039325
1739209893.2760634;-45.120503652039325
1739209893.276066;-32.816014438256545
1739209893.276069;-38.13080360867914
1739209893.2760715;-38.13080360867914
1739209893.2760744;-45.120503652039325
1739209893.276077;-38.13080360867914
1739209893.27608;-32.816014438256545
1739209893.2760825;-38.13080360867914
1739209893.2760854;-45.120503652039325
1739209893.276088;-45.120503652039325
1739209893.2760909;-45.120503652039325
1739209893.2760935;-38.13080360867914
1739209893.2760963;-45.120503652039325
1739209893.276099;-38.13080360867914
1739209893.2761018;-45.120503652039325
1739209893.2761045;-45.120503652039325
1739209893.2761073;-45.120503652039325
1739209893.27611;-38.13080360867914
1739209893.2761128;-45.120503652039325
1739209893.2761154;-33.981070128970906
1739209893.2761183;-45.120503652039325
1739209893.276121;-45.120503652039325
1739209893.2761238;-31.141103565318893
1739209893.2761264;-38.13080360867914
1739209893.2761292;-45.120503652039325
1739209893.2761319;-45.120503652039325
1739209893.2761347;-32.816014438256545
1739209893.2761374;-38.13080360867914
1739209893.2761402;-45.120503652039325
1739209893.2761428;-45.120503652039325
1739209893.2761457;-38.13080360867914
1739209893.2761483;-38.13080360867914
1739209893.2761512;-45.120503652039325
1739209893.2761538;-45.120503652039325
1739209893.2761567;-45.120503652039325
1739209893.2761593;-45.120503652039325
1739209893.2761621;-45.120503652039325
1739209893.2761648;-38.13080360867914
1739209893.2761676;-35.57807855764607
1739209893.2761703;-45.120503652039325
1739209893.276173;-45.120503652039325
1739209893.2761757;-45.120503652039325
1739209893.2761786;-32.816014438256545
1739209893.2761812;-45.120503652039325
1739209893.276184;-45.120503652039325
1739209893.2761867;-38.13080360867914
1739209893.2761896;-29.438486411369333
1739209893.2761922;-38.13080360867914
1739209893.276195;-45.120503652039325
1739209893.2761977;-38.13080360867914
1739209893.2762005;-45.120503652039325
1739209893.2762032;-45.120503652039325
1739209893.276206;-38.13080360867914
1739209893.2762086;-45.120503652039325
1739209893.2762115;-38.13080360867914
1739209893.2762141;-45.120503652039325
1739209893.276217;-45.120503652039325
1739209893.2762196;-38.13080360867914
1739209893.2762225;-38.13080360867914
1739209893.276225;-45.120503652039325
1739209893.276228;-45.120503652039325
1739209893.2762306;-45.120503652039325
1739209893.2762334;-28.58837851428586
1739209893.276236;-33.981070128970906
1739209893.276239;-45.120503652039325
1739209893.2762415;-45.120503652039325
1739209893.2762444;-35.57807855764607
1739209893.276247;-38.13080360867914
1739209893.27625;-45.120503652039325
1739209893.2762525;-38.13080360867914
1739209893.2762554;-45.120503652039325
1739209893.276258;-45.120503652039325
1739209893.2762609;-38.13080360867914
1739209893.2762635;-33.981070128970906
1739209893.2762663;-38.13080360867914
1739209893.276269;-45.120503652039325
1739209893.2762718;-45.120503652039325
1739209893.2762744;-38.13080360867914
1739209893.2762773;-30.49652367304973
1739209893.27628;-33.981070128970906
1739209893.2762828;-45.120503652039325
1739209893.2762854;-45.120503652039325
1739209893.2762883;-38.13080360867914
1739209893.276291;-38.13080360867914
1739209893.2762938;-38.13080360867914
1739209893.2762964;-45.120503652039325
1739209893.2762992;-45.120503652039325
1739209893.2763019;-38.13080360867914
1739209893.2763047;-45.120503652039325
1739209893.2763073;-38.13080360867914
1739209893.2763102;-38.13080360867914
1739209893.2763128;-45.120503652039325
1739209893.2763157;-45.120503652039325
1739209893.2763183;-45.120503652039325
1739209893.2763212;-45.120503652039325
1739209893.2763238;-38.13080360867914
1739209893.2763267;-38.13080360867914
1739209893.2763293;-38.13080360867914
1739209893.2763321;-38.13080360867914
1739209893.2763348;-38.13080360867914
1739209893.2763376;-35.57807855764607
1739209893.2763402;-45.120503652039325
1739209893.276343;-33.981070128970906
1739209893.2763457;-27.267205301931607
1739209893.2763486;-35.57807855764607
1739209893.2763512;-45.120503652039325
1739209893.276354;-38.13080360867914
1739209893.2763567;-32.816014438256545
1739209893.2763596;-38.13080360867914
1739209893.2763622;-33.981070128970906
1739209893.276365;-38.13080360867914
1739209893.2763677;-38.13080360867914
1739209893.2763705;-32.816014438256545
1739209893.2763731;-38.13080360867914
1739209893.276376;-45.120503652039325
1739209893.2763786;-33.981070128970906
1739209893.2763815;-38.13080360867914
1739209893.276384;-45.120503652039325
1739209893.276387;-38.13080360867914
1739209893.2763896;-31.141103565318915
1739209893.2763925;-35.57807855764607
1739209893.276395;-33.981070128970906
1739209893.276398;-45.120503652039325
1739209893.2764006;-38.13080360867914
1739209893.2764034;-45.120503652039325
1739209893.276406;-45.120503652039325
1739209893.276409;-38.13080360867914
1739209893.2764115;-33.981070128970906
1739209893.2764144;-35.57807855764607
1739209893.276417;-38.13080360867914
1739209893.2764199;-26.991370085610722
1739209893.2764225;-33.981070128970956
1739209893.2764254;-38.13080360867914
1739209893.276428;-22.84163660590256
1739209893.2764308;-21.598678470925666
1739209893.2764335;-38.13080360867914
1739209893.2764363;-32.816014438256545
1739209893.276439;-32.816014438256545
1739209893.2764418;-45.120503652039325
1739209893.2764444;-45.120503652039325
1739209893.2764473;-38.13080360867914
1739209893.27645;-45.120503652039325
1739209893.2764528;-26.991370085610722
1739209893.2764554;-22.84163660590255
1739209893.2764583;-31.141103565318915
1739209893.276461;-24.589719217205094
1739209893.2764637;-21.300333226290604
1739209893.2764664;-30.49652367304973
1739209893.2764692;-31.141103565318915
1739209893.2764719;-35.57807855764607
1739209893.2764747;-45.120503652039325
1739209893.2764773;-31.141103565318915
1739209893.2764802;-45.120503652039325
1739209893.2764828;-38.13080360867914
1739209893.2764857;-33.981070128970956
1739209893.2764883;-29.438486411369354
1739209893.2764912;-23.50682362968953
1739209893.2764938;-38.13080360867914
1739209893.2764966;-31.141103565318943
1739209893.2764993;-38.13080360867914
1739209893.2765021;-33.981070128970906
1739209893.2765048;-33.981070128970906
1739209893.2765076;-45.120503652039325
1739209893.2765102;-35.57807855764607
1739209893.276513;-31.141103565318893
1739209893.2765157;-45.120503652039325
1739209893.2765186;-38.13080360867914
1739209893.2765212;-28.992665084841967
1739209893.276524;-30.49652367304976
1739209893.2765267;-30.49652367304973
1739209893.2765296;-20.633440452988495
1739209893.2765322;-22.740042620751332
1739209893.276535;-28.58837851428586
1739209893.2765377;-33.981070128970906
1739209893.2765405;-45.120503652039325
1739209893.2765431;-32.816014438256545
1739209893.276546;-38.13080360867914
1739209893.2765486;-38.13080360867914
1739209893.2765515;-38.13080360867914
1739209893.276554;-24.746238672633048
1739209893.276557;-25.826314394896354
1739209893.2765596;-38.13080360867914
1739209893.2765625;-33.981070128970956
1739209893.276565;-38.13080360867914
1739209893.276568;-26.487275050834715
1739209893.2765706;-33.981070128970906
1739209893.2765734;-45.120503652039325
1739209893.276576;-33.981070128970906
1739209893.276579;-31.141103565318893
1739209893.2765815;-38.13080360867914
1739209893.2765844;-35.57807855764607
1739209893.276587;-35.57807855764607
1739209893.2765899;-25.826314394896354
1739209893.2765925;-26.487275050834725
1739209893.2765954;-26.487275050834715
1739209893.276598;-25.07728991421287
1739209893.2766008;-31.141103565318943
1739209893.2766035;-33.981070128970906
1739209893.2766063;-45.120503652039325
1739209893.276609;-38.13080360867914
1739209893.2766118;-45.120503652039325
1739209893.2766144;-45.120503652039325
1739209893.2766173;-38.13080360867914
1739209893.27662;-33.981070128970906
1739209893.2766228;-32.81601443825658
1739209893.2766254;-25.826314394896357
1739209893.2766283;-26.991370085610736
1739209893.2766309;-21.021172418726344
1739209893.2766337;-35.57807855764607
1739209893.2766364;-31.141103565318915
1739209893.2766392;-38.13080360867914
1739209893.2766418;-32.816014438256545
1739209893.2766447;-45.120503652039325
1739209893.2766473;-32.816014438256545
1739209893.2766502;-38.13080360867914
1739209893.2766528;-45.120503652039325
1739209893.2766557;-28.58837851428586
1739209893.2766583;-24.15140352195872
1739209893.2766612;-31.141103565318915
1739209893.2766638;-32.816014438256545
1739209893.2766666;-28.58837851428586
1739209893.2766693;-31.14110356531892
1739209893.2766721;-32.816014438256545
1739209893.2766747;-45.120503652039325
1739209893.2766776;-27.267205301931607
1739209893.2766802;-32.816014438256545
1739209893.276683;-45.120503652039325
1739209893.2766857;-38.13080360867914
1739209893.2766886;-45.120503652039325
1739209893.2766912;-26.03565346325281
1739209893.276694;-25.077289914212862
1739209893.2766967;-24.746238672633048
1739209893.2766995;-23.50682362968953
1739209893.2767022;-38.13080360867914
1739209893.276705;-45.120503652039325
1739209893.2767076;-45.120503652039325
1739209893.2767105;-45.120503652039325
1739209893.2767131;-45.120503652039325
1739209893.276716;-45.120503652039325
1739209893.2767186;-38.13080360867914
1739209893.2767215;-29.438486411369333
1739209893.276724;-38.13080360867914
1739209893.276727;-45.120503652039325
1739209893.2767296;-35.57807855764607
1739209893.2767324;-35.57807855764607
1739209893.276735;-45.120503652039325
1739209893.276738;-45.120503652039325
1739209893.2767406;-38.13080360867914
1739209893.2767434;-38.13080360867914
1739209893.276746;-45.120503652039325
1739209893.276749;-45.120503652039325
1739209893.2767515;-38.13080360867914
1739209893.2767544;-35.57807855764607
1739209893.276757;-38.13080360867914
1739209893.2767599;-45.120503652039325
1739209893.2767625;-45.120503652039325
1739209893.2767653;-45.120503652039325
1739209893.276768;-45.120503652039325
1739209893.2767708;-38.13080360867914
1739209893.2767735;-45.120503652039325
1739209893.2767763;-38.13080360867914
1739209893.276779;-38.13080360867914
1739209893.2767818;-45.120503652039325
1739209893.2767844;-38.13080360867914
1739209893.2767873;-30.49652367304973
1739209893.27679;-33.981070128970906
1739209893.2767928;-45.120503652039325
1739209893.2767954;-38.13080360867914
1739209893.2767982;-35.57807855764607
1739209893.2768009;-38.13080360867914
1739209893.2768037;-35.57807855764607
1739209893.2768064;-35.57807855764607
1739209893.2768092;-38.13080360867914
1739209893.2768118;-35.57807855764607
1739209893.2768147;-38.13080360867914
1739209893.2768173;-45.120503652039325
1739209893.2768202;-45.120503652039325
1739209893.2768228;-45.120503652039325
1739209893.2768257;-38.13080360867914
1739209893.2768283;-38.13080360867914
1739209893.2768312;-33.981070128970906
1739209893.2768338;-28.992665084841942
1739209893.2768366;-45.120503652039325
1739209893.2768393;-45.120503652039325
1739209893.276842;-38.13080360867914
1739209893.2768447;-35.57807855764607
1739209893.2768476;-45.120503652039325
1739209893.2768502;-45.120503652039325
1739209893.276853;-38.13080360867914
1739209893.2768557;-35.57807855764607
1739209893.2768586;-45.120503652039325
1739209893.2768612;-38.13080360867914
1739209893.276864;-38.13080360867914
1739209893.2768667;-45.120503652039325
1739209893.2768695;-38.13080360867914
1739209893.2768722;-38.13080360867914
1739209893.276875;-38.13080360867914
1739209893.2768776;-31.141103565318915
1739209893.2768805;-38.13080360867914
1739209893.2768831;-45.120503652039325
1739209893.276886;-38.13080360867914
1739209893.2768886;-45.120503652039325
1739209893.2768915;-45.120503652039325
1739209893.276894;-38.13080360867914
1739209893.276897;-45.120503652039325
1739209893.2768996;-45.120503652039325
1739209893.2769024;-45.120503652039325
1739209893.276905;-45.120503652039325
1739209893.276908;-45.120503652039325
1739209893.2769105;-38.13080360867914
1739209893.2769134;-38.13080360867914
1739209893.276916;-45.120503652039325
1739209893.276919;-35.57807855764607
1739209893.2769215;-38.13080360867914
1739209893.2769244;-45.120503652039325
1739209893.276927;-38.13080360867914
1739209893.2769299;-35.57807855764607
1739209893.2769325;-38.13080360867914
1739209893.2769353;-45.120503652039325
1739209893.276938;-45.120503652039325
1739209893.2769408;-23.273589343863303
1739209893.2769434;-31.141103565318915
1739209893.2769463;-30.49652367304976
1739209893.276949;-28.992665084841942
1739209893.2769518;-45.120503652039325
1739209893.2769544;-26.991370085610722
1739209893.2769573;-23.75329798047522
1739209893.27696;-33.981070128970906
1739209893.2769628;-23.273589343863303
1739209893.2769654;-28.58837851428586
1739209893.2769682;-45.120503652039325
1739209893.2769709;-38.13080360867914
1739209893.2769737;-32.816014438256545
1739209893.2769763;-33.981070128970906
1739209893.2769792;-45.120503652039325
1739209893.2769818;-28.992665084841942
1739209893.2769847;-45.120503652039325
1739209893.2769873;-30.49652367304973
1739209893.2769902;-32.81601443825658
1739209893.2769928;-26.991370085610736
1739209893.2769957;-38.13080360867914
1739209893.2769983;-32.816014438256545
1739209893.2770011;-38.13080360867914
1739209893.2770038;-38.13080360867914
1739209893.2770066;-38.13080360867914
1739209893.2770092;-28.588378514285886
1739209893.277012;-32.81601443825658
1739209893.2770147;-33.981070128970906
1739209893.2770176;-45.120503652039325
1739209893.2770202;-29.438486411369354
1739209893.277023;-38.13080360867914
1739209893.2770257;-38.13080360867914
1739209893.2770286;-28.992665084841942
1739209893.2770312;-31.141103565318915
1739209893.277034;-38.13080360867914
1739209893.2770367;-38.13080360867914
1739209893.2770395;-35.57807855764607
1739209893.2770422;-31.141103565318943
1739209893.277045;-27.87774495603143
1739209893.2770476;-38.13080360867914
1739209893.2770505;-38.13080360867914
1739209893.277053;-23.38864096791655
1739209893.277056;-28.58837851428586
1739209893.2770586;-26.487275050834725
1739209893.2770615;-33.981070128970906
1739209893.277064;-45.120503652039325
1739209893.277067;-45.120503652039325
1739209893.2770696;-38.13080360867914
1739209893.2770724;-32.816014438256545
1739209893.277075;-32.816014438256545
1739209893.277078;-23.38864096791655
1739209893.2770805;-29.438486411369333
1739209893.2770834;-45.120503652039325
1739209893.277086;-31.141103565318915
1739209893.2770889;-33.981070128970906
1739209893.2770915;-38.13080360867914
1739209893.2770944;-33.981070128970956
1739209893.277097;-45.120503652039325
1739209893.2770998;-38.13080360867914
1739209893.2771025;-29.438486411369354
1739209893.2771053;-35.57807855764607
1739209893.277108;-31.14110356531892
1739209893.2771108;-32.816014438256545
1739209893.2771134;-33.981070128970906
1739209893.2771163;-38.13080360867914
1739209893.277119;-33.981070128970906
1739209893.2771218;-32.816014438256545
1739209893.2771244;-24.589719217205094
1739209893.2771273;-29.438486411369347
1739209893.27713;-35.57807855764607
1739209893.2771327;-45.120503652039325
1739209893.2771354;-32.816014438256545
1739209893.2771382;-45.120503652039325
1739209893.2771409;-32.816014438256545
1739209893.2771437;-33.981070128970956
1739209893.2771463;-30.49652367304973
1739209893.2771492;-35.57807855764607
1739209893.2771518;-45.120503652039325
1739209893.2771547;-31.141103565318915
1739209893.2771573;-22.448786368009163
1739209893.2771602;-33.981070128970956
1739209893.2771628;-32.81601443825658
1739209893.2771657;-23.38864096791655
1739209893.2771683;-26.991370085610722
1739209893.2771711;-26.991370085610722
1739209893.2771738;-27.267205301931607
1739209893.2771766;-26.991370085610722
1739209893.2771792;-30.49652367304976
1739209893.277182;-25.826314394896354
1739209893.2771847;-32.816014438256545
1739209893.2771876;-28.588378514285886
1739209893.2771902;-24.589719217205094
1739209893.277193;-26.991370085610722
1739209893.2771957;-30.49652367304973
1739209893.2771986;-26.991370085610736
1739209893.2772012;-33.981070128970906
1739209893.277204;-28.992665084841967
1739209893.2772067;-33.981070128970956
1739209893.2772095;-27.267205301931607
1739209893.2772121;-28.992665084841942
1739209893.277215;-29.438486411369375
1739209893.2772176;-32.816014438256545
1739209893.2772205;-33.981070128970906
1739209893.277223;-38.13080360867914
1739209893.277226;-24.151403521958727
1739209893.2772286;-33.981070128970906
1739209893.2772315;-23.16150712794695
1739209893.277234;-23.506823629689542
1739209893.277237;-28.992665084841942
1739209893.2772396;-38.13080360867914
1739209893.2772424;-45.120503652039325
1739209893.277245;-38.13080360867914
1739209893.277248;-38.13080360867914
1739209893.2772505;-30.49652367304973
1739209893.2772534;-29.438486411369347
1739209893.277256;-33.981070128970956
1739209893.2772589;-38.13080360867914
1739209893.2772615;-28.992665084841942
1739209893.2772644;-30.49652367304973
1739209893.277267;-32.816014438256545
1739209893.2772698;-31.141103565318915
1739209893.2772725;-38.13080360867914
1739209893.2772753;-38.13080360867914
1739209893.277278;-35.57807855764607
1739209893.2772808;-25.07728991421287
1739209893.2772834;-30.49652367304973
1739209893.2772863;-45.120503652039325
1739209893.277289;-32.81601443825658
1739209893.2772918;-38.13080360867914
1739209893.2772944;-38.13080360867914
1739209893.2772973;-33.981070128970906
1739209893.2773;-33.981070128970906
1739209893.2773027;-35.57807855764607
1739209893.2773054;-29.438486411369333
1739209893.2773082;-31.141103565318915
1739209893.2773108;-31.141103565318943
1739209893.2773137;-26.991370085610768
1739209893.2773163;-31.141103565318915
1739209893.2773192;-45.120503652039325
1739209893.2773218;-27.267205301931607
1739209893.2773247;-27.267205301931607
1739209893.2773273;-31.14110356531892
1739209893.2773302;-38.13080360867914
1739209893.2773328;-31.141103565318915
1739209893.2773356;-32.816014438256545
1739209893.2773383;-27.877744956031417
1739209893.2773411;-32.816014438256545
1739209893.2773438;-25.826314394896357
1739209893.2773466;-38.13080360867914
1739209893.2773492;-38.13080360867914
1739209893.277352;-26.991370085610722
1739209893.2773547;-25.826314394896357
1739209893.2773576;-23.75329798047523
1739209893.2773604;-31.141103565318915
1739209893.277363;-26.487275050834715
1739209893.277366;-33.981070128970956
1739209893.2773685;-28.992665084841942
1739209893.2773714;-38.13080360867914
1739209893.277374;-45.120503652039325
1739209893.277377;-38.13080360867914
1739209893.2773795;-27.267205301931607
1739209893.2773824;-25.826314394896357
1739209893.277385;-33.981070128970906
1739209893.2773879;-38.13080360867914
1739209893.2773905;-33.981070128970906
1739209893.2773933;-45.120503652039325
1739209893.277396;-45.120503652039325
1739209893.2773988;-45.120503652039325
1739209893.2774014;-33.981070128970906
1739209893.2774043;-38.13080360867914
1739209893.277407;-38.13080360867914
1739209893.2774098;-38.13080360867914
1739209893.2774124;-31.141103565318915
1739209893.2774153;-29.438486411369333
1739209893.277418;-25.077289914212862
1739209893.2774208;-26.991370085610747
1739209893.2774234;-29.438486411369375
1739209893.2774262;-32.816014438256545
1739209893.2774289;-28.992665084841942
1739209893.2774317;-28.588378514285886
1739209893.2774343;-38.13080360867914
1739209893.2774372;-45.120503652039325
1739209893.2774398;-30.49652367304973
1739209893.2774427;-28.992665084841942
1739209893.2774453;-31.14110356531892
1739209893.2774482;-45.120503652039325
1739209893.2774508;-29.438486411369333
1739209893.2774537;-38.13080360867914
1739209893.2774563;-45.120503652039325
1739209893.2774591;-45.120503652039325
1739209893.2774618;-33.981070128970906
1739209893.2774646;-30.49652367304973
1739209893.2774673;-38.13080360867914
1739209893.27747;-27.877744956031414
1739209893.2774727;-24.151403521958727
1739209893.2774756;-35.57807855764607
1739209893.2774782;-35.57807855764607
1739209893.277481;-24.438645034577675
1739209893.2774837;-33.981070128970906
1739209893.2774866;-24.15140352195873
1739209893.2774892;-26.991370085610736
1739209893.277492;-32.816014438256545
1739209893.2774947;-31.141103565318893
1739209893.2774975;-21.522148828640407
1739209893.2775002;-32.81601443825658
1739209893.277503;-33.981070128970906
1739209893.2775056;-33.981070128970906
1739209893.2775085;-33.981070128970906
1739209893.2775111;-33.981070128970956
1739209893.277514;-45.120503652039325
1739209893.2775166;-31.141103565318915
1739209893.2775195;-32.816014438256545
1739209893.277522;-35.57807855764607
1739209893.277525;-30.49652367304973
1739209893.2775276;-32.816014438256545
1739209893.2775304;-33.981070128970906
1739209893.277533;-38.13080360867914
1739209893.277536;-33.981070128970906
1739209893.2775385;-33.981070128970906
1739209893.2775414;-38.13080360867914
1739209893.277544;-25.077289914212862
1739209893.277547;-38.13080360867914
1739209893.2775495;-33.981070128970956
1739209893.2775524;-31.141103565318915
1739209893.277555;-45.120503652039325
1739209893.2775578;-27.877744956031414
1739209893.2775605;-38.13080360867914
1739209893.2775633;-38.13080360867914
1739209893.277566;-28.992665084841967
1739209893.2775688;-23.75329798047522
1739209893.2775714;-27.267205301931607
1739209893.2775743;-45.120503652039325
1739209893.277577;-33.981070128970906
1739209893.2775798;-45.120503652039325
1739209893.2775824;-31.141103565318915
1739209893.2775853;-33.981070128970906
1739209893.277588;-32.816014438256545
1739209893.2775908;-31.141103565318915
1739209893.2775934;-33.981070128970906
1739209893.2775962;-35.57807855764607
1739209893.2775989;-33.981070128970906
1739209893.2776017;-32.816014438256545
1739209893.2776043;-28.58837851428586
1739209893.2776072;-28.992665084841967
1739209893.2776098;-23.16150712794696
1739209893.2776127;-27.8777449560314
1739209893.2776153;-28.992665084841942
1739209893.2776182;-45.120503652039325
1739209893.2776208;-33.981070128970906
1739209893.2776237;-21.300333226290604
1739209893.2776263;-25.826314394896357
1739209893.2776291;-38.13080360867914
1739209893.2776318;-20.888044912671212
1739209893.2776346;-45.120503652039325
1739209893.2776372;-32.81601443825658
1739209893.27764;-28.21854285175415
1739209893.2776427;-38.13080360867914
1739209893.2776456;-45.120503652039325
1739209893.2776482;-38.13080360867914
1739209893.277651;-33.981070128970906
1739209893.2776537;-45.120503652039325
1739209893.2776566;-38.13080360867914
1739209893.2776592;-45.120503652039325
1739209893.277662;-38.13080360867914
1739209893.2776647;-35.57807855764607
1739209893.2776675;-45.120503652039325
1739209893.2776701;-45.120503652039325
1739209893.277673;-45.120503652039325
1739209893.2776756;-45.120503652039325
1739209893.2776785;-45.120503652039325
1739209893.277681;-38.13080360867914
1739209893.277684;-45.120503652039325
1739209893.2776866;-45.120503652039325
1739209893.2776895;-38.13080360867914
1739209893.277692;-45.120503652039325
1739209893.277695;-38.13080360867914
1739209893.2776976;-32.816014438256545
1739209893.2777004;-38.13080360867914
1739209893.277703;-45.120503652039325
1739209893.277706;-33.981070128970906
1739209893.2777085;-32.816014438256545
1739209893.2777114;-45.120503652039325
1739209893.277714;-45.120503652039325
1739209893.2777169;-45.120503652039325
1739209893.2777195;-45.120503652039325
1739209893.2777224;-38.13080360867914
1739209893.277725;-45.120503652039325
1739209893.2777278;-45.120503652039325
1739209893.2777305;-45.120503652039325
1739209893.2777333;-33.981070128970906
1739209893.277736;-45.120503652039325
1739209893.2777388;-45.120503652039325
1739209893.2777414;-45.120503652039325
1739209893.2777443;-45.120503652039325
1739209893.277747;-38.13080360867914
1739209893.2777498;-45.120503652039325
1739209893.2777524;-35.57807855764607
1739209893.2777553;-33.981070128970906
1739209893.277758;-32.816014438256545
1739209893.2777607;-38.13080360867914
1739209893.2777634;-45.120503652039325
1739209893.2777662;-38.13080360867914
1739209893.2777689;-33.981070128970906
1739209893.2777717;-45.120503652039325
1739209893.2777743;-38.13080360867914
1739209893.2777772;-38.13080360867914
1739209893.2777798;-35.57807855764607
1739209893.2777827;-45.120503652039325
1739209893.2777853;-38.13080360867914
1739209893.2777882;-38.13080360867914
1739209893.2777908;-38.13080360867914
1739209893.2777936;-38.13080360867914
1739209893.2777963;-45.120503652039325
1739209893.2777991;-45.120503652039325
1739209893.2778018;-45.120503652039325
1739209893.2778046;-45.120503652039325
1739209893.2778072;-45.120503652039325
1739209893.27781;-38.13080360867914
1739209893.2778127;-35.57807855764607
1739209893.2778156;-45.120503652039325
1739209893.2778182;-45.120503652039325
1739209893.277821;-33.981070128970906
1739209893.2778237;-38.13080360867914
1739209893.2778265;-45.120503652039325
1739209893.2778292;-45.120503652039325
1739209893.277832;-38.13080360867914
1739209893.2778347;-38.13080360867914
1739209893.2778375;-38.13080360867914
1739209893.2778401;-38.13080360867914
1739209893.277843;-33.981070128970906
1739209893.2778456;-38.13080360867914
1739209893.2778485;-33.981070128970906
1739209893.277851;-45.120503652039325
1739209893.277854;-45.120503652039325
1739209893.2778566;-45.120503652039325
1739209893.2778594;-45.120503652039325
1739209893.277862;-45.120503652039325
1739209893.277865;-38.13080360867914
1739209893.2778676;-35.57807855764607
1739209893.2778704;-38.13080360867914
1739209893.277873;-45.120503652039325
1739209893.277876;-38.13080360867914
1739209893.2778785;-38.13080360867914
1739209893.2778814;-38.13080360867914
1739209893.277884;-38.13080360867914
1739209893.2778869;-35.57807855764607
1739209893.2778895;-35.57807855764607
1739209893.2778924;-45.120503652039325
1739209893.277895;-45.120503652039325
1739209893.2778978;-33.981070128970906
1739209893.2779005;-45.120503652039325
1739209893.2779033;-45.120503652039325
1739209893.277906;-38.13080360867914
1739209893.2779088;-45.120503652039325
1739209893.2779114;-45.120503652039325
1739209893.2779143;-38.13080360867914
1739209893.277917;-45.120503652039325
1739209893.2779198;-28.58837851428586
1739209893.2779224;-38.13080360867914
1739209893.2779253;-45.120503652039325
1739209893.2779279;-45.120503652039325
1739209893.2779307;-33.981070128970906
1739209893.2779334;-45.120503652039325
1739209893.2779362;-38.13080360867914
1739209893.2779388;-33.981070128970906
1739209893.2779417;-32.816014438256545
1739209893.2779443;-38.13080360867914
1739209893.2779472;-38.13080360867914
1739209893.2779498;-45.120503652039325
1739209893.2779527;-38.13080360867914
1739209893.2779553;-35.57807855764607
1739209893.2779582;-38.13080360867914
1739209893.2779608;-45.120503652039325
1739209893.2779636;-38.13080360867914
1739209893.2779663;-38.13080360867914
1739209893.2779691;-38.13080360867914
1739209893.2779717;-38.13080360867914
1739209893.2779746;-38.13080360867914
1739209893.2779772;-38.13080360867914
1739209893.27798;-45.120503652039325
1739209893.2779827;-45.120503652039325
1739209893.2779856;-31.141103565318915
1739209893.2779882;-33.981070128970906
1739209893.277991;-45.120503652039325
1739209893.2779937;-38.13080360867914
1739209893.2779965;-35.57807855764607
1739209893.2779992;-45.120503652039325
1739209893.278002;-45.120503652039325
1739209893.2780046;-45.120503652039325
1739209893.2780075;-35.57807855764607
1739209893.2780101;-45.120503652039325
1739209893.278013;-38.13080360867914
1739209893.2780156;-38.13080360867914
1739209893.2780185;-45.120503652039325
1739209893.278021;-45.120503652039325
1739209893.278024;-38.13080360867914
1739209893.2780266;-45.120503652039325
1739209893.2780294;-31.141103565318915
1739209893.278032;-38.13080360867914
1739209893.278035;-45.120503652039325
1739209893.2780375;-32.816014438256545
1739209893.2780404;-38.13080360867914
1739209893.278043;-45.120503652039325
1739209893.278046;-38.13080360867914
1739209893.2780485;-35.57807855764607
1739209893.2780514;-45.120503652039325
1739209893.278054;-45.120503652039325
1739209893.2780569;-45.120503652039325
1739209893.2780595;-38.13080360867914
1739209893.2780623;-45.120503652039325
1739209893.278065;-35.57807855764607
1739209893.2780678;-38.13080360867914
1739209893.2780704;-38.13080360867914
1739209893.2780733;-45.120503652039325
1739209893.278076;-45.120503652039325
1739209893.2780788;-38.13080360867914
1739209893.2780814;-45.120503652039325
1739209893.2780843;-45.120503652039325
1739209893.278087;-38.13080360867914
1739209893.2780898;-38.13080360867914
1739209893.2780924;-38.13080360867914
1739209893.2780952;-33.981070128970906
1739209893.2780979;-38.13080360867914
1739209893.2781007;-38.13080360867914
1739209893.2781034;-30.49652367304973
1739209893.2781062;-35.57807855764607
1739209893.2781088;-45.120503652039325
1739209893.2781117;-45.120503652039325
1739209893.2781143;-45.120503652039325
1739209893.2781172;-45.120503652039325
1739209893.2781198;-45.120503652039325
1739209893.2781227;-45.120503652039325
1739209893.2781253;-38.13080360867914
1739209893.2781281;-38.13080360867914
1739209893.2781308;-38.13080360867914
1739209893.2781336;-38.13080360867914
1739209893.2781363;-38.13080360867914
1739209893.278139;-32.816014438256545
1739209893.2781417;-31.141103565318915
1739209893.2781446;-38.13080360867914
1739209893.2781472;-38.13080360867914
