CAN Message; 0x39:0a8ff5d6f977dd94
Timestamp;Amplitude
1739209629.6496997;-35.57807855764607
1739209629.6497076;-45.120503652039325
1739209629.6497154;-45.120503652039325
1739209629.649723;-45.120503652039325
1739209629.649731;-45.120503652039325
1739209629.6497388;-45.120503652039325
1739209629.6497464;-38.13080360867914
1739209629.6497543;-33.981070128970906
1739209629.6497622;-45.120503652039325
1739209629.64977;-45.120503652039325
1739209629.6497777;-38.13080360867914
1739209629.6497855;-35.57807855764607
1739209629.6497934;-38.13080360867914
1739209629.6498013;-45.120503652039325
1739209629.649809;-38.13080360867914
1739209629.6498168;-38.13080360867914
1739209629.6498246;-45.120503652039325
1739209629.6498322;-45.120503652039325
1739209629.64984;-45.120503652039325
1739209629.649848;-33.981070128970906
1739209629.6498559;-33.981070128970906
1739209629.6498635;-38.13080360867914
1739209629.6498713;-38.13080360867914
1739209629.6498792;-38.13080360867914
1739209629.649887;-35.57807855764607
1739209629.6498947;-45.120503652039325
1739209629.6499026;-45.120503652039325
1739209629.6499104;-35.57807855764607
1739209629.6499183;-38.13080360867914
1739209629.649926;-45.120503652039325
1739209629.6499338;-38.13080360867914
1739209629.6499417;-35.57807855764607
1739209629.6499493;-38.13080360867914
1739209629.6499572;-45.120503652039325
1739209629.649965;-38.13080360867914
1739209629.649973;-38.13080360867914
1739209629.6499805;-38.13080360867914
1739209629.6499884;-38.13080360867914
1739209629.6499963;-38.13080360867914
1739209629.6500041;-38.13080360867914
1739209629.6500118;-45.120503652039325
1739209629.6500196;-45.120503652039325
1739209629.6500275;-38.13080360867914
1739209629.6500351;-45.120503652039325
1739209629.650043;-33.981070128970906
1739209629.6500509;-33.981070128970906
1739209629.6500587;-38.13080360867914
1739209629.6500664;-35.57807855764607
1739209629.6500742;-33.981070128970906
1739209629.650082;-33.981070128970906
1739209629.65009;-45.120503652039325
1739209629.6500976;-35.57807855764607
1739209629.6501055;-45.120503652039325
1739209629.6501133;-38.13080360867914
1739209629.6501212;-35.57807855764607
1739209629.6501288;-35.57807855764607
1739209629.6501367;-38.13080360867914
1739209629.6501446;-45.120503652039325
1739209629.6501522;-38.13080360867914
1739209629.65016;-35.57807855764607
1739209629.650168;-38.13080360867914
1739209629.6501758;-45.120503652039325
1739209629.6501834;-38.13080360867914
1739209629.6501913;-38.13080360867914
1739209629.6501992;-38.13080360867914
1739209629.650207;-45.120503652039325
1739209629.6502147;-38.13080360867914
1739209629.6502225;-45.120503652039325
1739209629.6502304;-38.13080360867914
1739209629.650238;-33.981070128970906
1739209629.650246;-38.13080360867914
1739209629.6502538;-38.13080360867914
1739209629.6502616;-33.981070128970906
1739209629.6502693;-45.120503652039325
1739209629.6502771;-38.13080360867914
1739209629.650285;-32.816014438256545
1739209629.6502929;-35.57807855764607
1739209629.6503005;-45.120503652039325
1739209629.6503084;-38.13080360867914
1739209629.6503162;-35.57807855764607
1739209629.650324;-45.120503652039325
1739209629.6503317;-45.120503652039325
1739209629.6503396;-38.13080360867914
1739209629.6503475;-45.120503652039325
1739209629.650355;-32.816014438256545
1739209629.650363;-31.141103565318915
1739209629.6503708;-45.120503652039325
1739209629.6503787;-45.120503652039325
1739209629.6503863;-38.13080360867914
1739209629.6503942;-45.120503652039325
1739209629.650402;-33.981070128970906
1739209629.65041;-30.49652367304973
1739209629.6504176;-35.57807855764607
1739209629.6504254;-38.13080360867914
1739209629.6504333;-38.13080360867914
1739209629.650441;-35.57807855764607
1739209629.6504488;-38.13080360867914
1739209629.6504567;-45.120503652039325
1739209629.6504645;-45.120503652039325
1739209629.6504722;-38.13080360867914
1739209629.65048;-35.57807855764607
1739209629.650488;-35.57807855764607
1739209629.6504958;-38.13080360867914
1739209629.6505034;-32.816014438256545
1739209629.6505113;-38.13080360867914
1739209629.6505191;-45.120503652039325
1739209629.650527;-38.13080360867914
1739209629.6505346;-35.57807855764607
1739209629.6505425;-33.981070128970906
1739209629.6505504;-30.49652367304973
1739209629.650558;-38.13080360867914
1739209629.6505659;-35.57807855764607
1739209629.6505737;-38.13080360867914
1739209629.6505816;-38.13080360867914
1739209629.6505892;-45.120503652039325
1739209629.650597;-32.816014438256545
1739209629.650605;-45.120503652039325
1739209629.6506128;-35.57807855764607
1739209629.6506205;-38.13080360867914
1739209629.6506283;-38.13080360867914
1739209629.6506362;-45.120503652039325
1739209629.6506438;-45.120503652039325
1739209629.6506517;-38.13080360867914
1739209629.6506596;-35.57807855764607
1739209629.6506674;-35.57807855764607
1739209629.650675;-35.57807855764607
1739209629.650683;-38.13080360867914
1739209629.6506908;-35.57807855764607
1739209629.6506987;-38.13080360867914
1739209629.6507063;-45.120503652039325
1739209629.6507142;-38.13080360867914
1739209629.650722;-35.57807855764607
1739209629.65073;-45.120503652039325
1739209629.6507375;-35.57807855764607
1739209629.6507454;-35.57807855764607
1739209629.6507533;-35.57807855764607
1739209629.650761;-38.13080360867914
1739209629.6507688;-35.57807855764607
1739209629.6507766;-45.120503652039325
1739209629.6507845;-38.13080360867914
1739209629.6507921;-45.120503652039325
1739209629.6508;-45.120503652039325
1739209629.6508079;-45.120503652039325
1739209629.6508157;-45.120503652039325
1739209629.6508234;-45.120503652039325
1739209629.6508312;-45.120503652039325
1739209629.650839;-35.57807855764607
1739209629.6508467;-38.13080360867914
1739209629.6508546;-38.13080360867914
1739209629.6508625;-38.13080360867914
1739209629.6508703;-35.57807855764607
1739209629.650878;-35.57807855764607
1739209629.6508858;-38.13080360867914
1739209629.6508937;-45.120503652039325
1739209629.6509016;-45.120503652039325
1739209629.6509092;-45.120503652039325
1739209629.650917;-38.13080360867914
1739209629.650925;-38.13080360867914
1739209629.6509326;-38.13080360867914
1739209629.6509404;-35.57807855764607
1739209629.6509483;-33.981070128970906
1739209629.6509562;-45.120503652039325
1739209629.6509638;-38.13080360867914
1739209629.6509717;-35.57807855764607
1739209629.6509795;-38.13080360867914
1739209629.6509874;-45.120503652039325
1739209629.650995;-32.816014438256545
1739209629.651003;-31.141103565318893
1739209629.6510108;-38.13080360867914
1739209629.6510186;-45.120503652039325
1739209629.6510262;-38.13080360867914
1739209629.651034;-35.57807855764607
1739209629.651042;-33.981070128970906
1739209629.6510496;-45.120503652039325
1739209629.6510575;-38.13080360867914
1739209629.6510653;-35.57807855764607
1739209629.6510732;-45.120503652039325
1739209629.6510808;-38.13080360867914
1739209629.6510887;-33.981070128970906
1739209629.6510966;-38.13080360867914
1739209629.6511045;-38.13080360867914
1739209629.651112;-45.120503652039325
1739209629.65112;-38.13080360867914
1739209629.6511278;-35.57807855764607
1739209629.6511354;-38.13080360867914
1739209629.6511433;-45.120503652039325
1739209629.6511512;-35.57807855764607
1739209629.651159;-38.13080360867914
1739209629.6511667;-45.120503652039325
1739209629.6511745;-45.120503652039325
1739209629.6511824;-45.120503652039325
1739209629.6511903;-38.13080360867914
1739209629.651198;-38.13080360867914
1739209629.6512058;-45.120503652039325
1739209629.6512136;-38.13080360867914
1739209629.6512215;-38.13080360867914
1739209629.6512291;-38.13080360867914
1739209629.651237;-45.120503652039325
1739209629.6512449;-29.438486411369347
1739209629.6512525;-35.57807855764607
1739209629.6512604;-38.13080360867914
1739209629.6512682;-45.120503652039325
1739209629.651276;-33.981070128970906
1739209629.6512837;-31.141103565318893
1739209629.6512916;-38.13080360867914
1739209629.6512995;-45.120503652039325
1739209629.6513073;-31.141103565318915
1739209629.651315;-45.120503652039325
1739209629.6513228;-45.120503652039325
1739209629.6513307;-38.13080360867914
1739209629.6513383;-38.13080360867914
1739209629.6513462;-38.13080360867914
1739209629.651354;-45.120503652039325
1739209629.651362;-45.120503652039325
1739209629.6513696;-33.981070128970906
1739209629.6513774;-38.13080360867914
1739209629.6513853;-38.13080360867914
1739209629.6513932;-45.120503652039325
1739209629.6514008;-38.13080360867914
1739209629.6514087;-45.120503652039325
1739209629.6514165;-45.120503652039325
1739209629.6514244;-45.120503652039325
1739209629.651432;-33.981070128970906
1739209629.65144;-35.57807855764607
1739209629.6514478;-38.13080360867914
1739209629.6514554;-45.120503652039325
1739209629.6514633;-33.981070128970906
1739209629.6514711;-35.57807855764607
1739209629.651479;-38.13080360867914
1739209629.6514866;-45.120503652039325
1739209629.6514945;-32.816014438256545
1739209629.6515024;-38.13080360867914
1739209629.6515102;-45.120503652039325
1739209629.6515179;-45.120503652039325
1739209629.6515257;-45.120503652039325
1739209629.6515336;-32.816014438256545
1739209629.6515412;-38.13080360867914
1739209629.651549;-45.120503652039325
1739209629.651557;-27.267205301931607
1739209629.6515648;-33.981070128970906
1739209629.6515725;-38.13080360867914
1739209629.6515803;-45.120503652039325
1739209629.6515882;-38.13080360867914
1739209629.651596;-45.120503652039325
1739209629.6516037;-38.13080360867914
1739209629.6516116;-45.120503652039325
1739209629.6516194;-32.816014438256545
1739209629.6516273;-45.120503652039325
1739209629.651635;-45.120503652039325
1739209629.6516428;-45.120503652039325
1739209629.6516507;-45.120503652039325
1739209629.6516583;-38.13080360867914
1739209629.6516662;-45.120503652039325
1739209629.651674;-45.120503652039325
1739209629.651682;-45.120503652039325
1739209629.6516895;-45.120503652039325
1739209629.6516974;-38.13080360867914
1739209629.6517053;-35.57807855764607
1739209629.6517131;-45.120503652039325
1739209629.6517208;-35.57807855764607
1739209629.6517286;-45.120503652039325
1739209629.6517365;-45.120503652039325
1739209629.6517441;-33.981070128970906
1739209629.651752;-38.13080360867914
1739209629.6517599;-45.120503652039325
1739209629.6517677;-45.120503652039325
1739209629.6517754;-38.13080360867914
1739209629.6517832;-45.120503652039325
1739209629.651791;-38.13080360867914
1739209629.651799;-38.13080360867914
1739209629.6518066;-45.120503652039325
1739209629.6518145;-45.120503652039325
1739209629.6518223;-45.120503652039325
1739209629.6518302;-45.120503652039325
1739209629.6518378;-45.120503652039325
1739209629.6518457;-45.120503652039325
1739209629.6518536;-45.120503652039325
1739209629.6518612;-45.120503652039325
1739209629.651869;-38.13080360867914
1739209629.651877;-38.13080360867914
1739209629.6518848;-45.120503652039325
1739209629.6518924;-38.13080360867914
1739209629.6519003;-38.13080360867914
1739209629.6519082;-45.120503652039325
1739209629.651916;-45.120503652039325
1739209629.6519237;-38.13080360867914
1739209629.6519315;-38.13080360867914
1739209629.6519394;-45.120503652039325
1739209629.651947;-45.120503652039325
1739209629.651955;-38.13080360867914
1739209629.6519628;-35.57807855764607
1739209629.6519706;-38.13080360867914
1739209629.6519783;-45.120503652039325
1739209629.6519861;-45.120503652039325
1739209629.651994;-38.13080360867914
1739209629.6520019;-31.141103565318893
1739209629.6520095;-38.13080360867914
1739209629.6520174;-45.120503652039325
1739209629.6520252;-45.120503652039325
1739209629.6520329;-33.981070128970906
1739209629.6520407;-38.13080360867914
1739209629.6520486;-45.120503652039325
1739209629.6520565;-38.13080360867914
1739209629.652064;-38.13080360867914
1739209629.652072;-38.13080360867914
1739209629.6520798;-45.120503652039325
1739209629.6520877;-45.120503652039325
1739209629.6520953;-45.120503652039325
1739209629.6521032;-38.13080360867914
1739209629.652111;-45.120503652039325
1739209629.652119;-38.13080360867914
1739209629.6521266;-45.120503652039325
1739209629.6521344;-45.120503652039325
1739209629.6521423;-45.120503652039325
1739209629.65215;-38.13080360867914
1739209629.6521578;-38.13080360867914
1739209629.6521657;-45.120503652039325
1739209629.6521735;-38.13080360867914
1739209629.6521811;-38.13080360867914
1739209629.652189;-26.991370085610736
1739209629.652197;-35.57807855764607
1739209629.6522048;-45.120503652039325
1739209629.6522124;-38.13080360867914
1739209629.6522202;-45.120503652039325
1739209629.652228;-45.120503652039325
1739209629.6522357;-45.120503652039325
1739209629.6522436;-38.13080360867914
1739209629.6522515;-38.13080360867914
1739209629.6522593;-45.120503652039325
1739209629.652267;-38.13080360867914
1739209629.6522748;-45.120503652039325
1739209629.6522827;-45.120503652039325
1739209629.6522906;-45.120503652039325
1739209629.6522982;-38.13080360867914
1739209629.652306;-45.120503652039325
1739209629.652314;-30.49652367304973
1739209629.6523218;-32.816014438256545
1739209629.6523294;-38.13080360867914
1739209629.6523373;-45.120503652039325
1739209629.6523452;-38.13080360867914
1739209629.6523528;-38.13080360867914
1739209629.6523607;-38.13080360867914
1739209629.6523685;-38.13080360867914
1739209629.6523764;-45.120503652039325
1739209629.652384;-38.13080360867914
1739209629.652392;-32.816014438256545
1739209629.6523998;-45.120503652039325
1739209629.6524076;-38.13080360867914
1739209629.6524153;-38.13080360867914
1739209629.6524231;-38.13080360867914
1739209629.652431;-38.13080360867914
1739209629.6524386;-45.120503652039325
1739209629.6524465;-35.57807855764607
1739209629.6524544;-35.57807855764607
1739209629.6524622;-45.120503652039325
1739209629.6524699;-45.120503652039325
1739209629.6524777;-45.120503652039325
1739209629.6524856;-38.13080360867914
1739209629.6524935;-45.120503652039325
1739209629.652501;-33.981070128970906
1739209629.652509;-31.141103565318915
1739209629.6525168;-45.120503652039325
1739209629.6525247;-38.13080360867914
1739209629.6525323;-38.13080360867914
1739209629.6525402;-38.13080360867914
1739209629.652548;-38.13080360867914
1739209629.6525557;-38.13080360867914
1739209629.6525636;-45.120503652039325
1739209629.6525714;-38.13080360867914
1739209629.6525793;-45.120503652039325
1739209629.652587;-38.13080360867914
1739209629.6525948;-38.13080360867914
1739209629.6526027;-45.120503652039325
1739209629.6526105;-32.816014438256545
1739209629.6526182;-38.13080360867914
1739209629.652626;-38.13080360867914
1739209629.652634;-45.120503652039325
1739209629.6526415;-38.13080360867914
1739209629.6526494;-38.13080360867914
1739209629.6526573;-45.120503652039325
1739209629.6526651;-45.120503652039325
1739209629.6526728;-33.981070128970906
1739209629.6526806;-38.13080360867914
1739209629.6526885;-38.13080360867914
1739209629.6526964;-35.57807855764607
1739209629.652704;-35.57807855764607
1739209629.6527119;-38.13080360867914
1739209629.6527197;-38.13080360867914
1739209629.6527276;-32.816014438256545
1739209629.6527352;-38.13080360867914
1739209629.652743;-45.120503652039325
1739209629.652751;-45.120503652039325
1739209629.6527586;-38.13080360867914
1739209629.6527665;-35.57807855764607
1739209629.6527743;-38.13080360867914
1739209629.6527822;-45.120503652039325
1739209629.6527898;-45.120503652039325
1739209629.6527977;-38.13080360867914
1739209629.6528056;-38.13080360867914
1739209629.6528134;-45.120503652039325
1739209629.652821;-35.57807855764607
1739209629.652829;-35.57807855764607
1739209629.6528304;-45.120503652039325
1739209629.6528318;-45.120503652039325
1739209629.6528332;-31.141103565318915
1739209629.6528347;-32.816014438256545
1739209629.652836;-38.13080360867914
1739209629.6528375;-38.13080360867914
1739209629.652839;-33.981070128970906
1739209629.6528404;-45.120503652039325
1739209629.6528418;-45.120503652039325
1739209629.6528432;-45.120503652039325
1739209629.6528447;-38.13080360867914
1739209629.652846;-35.57807855764607
1739209629.6528475;-38.13080360867914
1739209629.652849;-45.120503652039325
1739209629.6528504;-45.120503652039325
1739209629.6528518;-38.13080360867914
1739209629.6528533;-45.120503652039325
1739209629.6528547;-35.57807855764607
1739209629.652856;-45.120503652039325
1739209629.6528575;-45.120503652039325
1739209629.652859;-45.120503652039325
1739209629.6528604;-45.120503652039325
1739209629.6528618;-38.13080360867914
1739209629.6528633;-38.13080360867914
1739209629.6528647;-45.120503652039325
1739209629.6528661;-45.120503652039325
1739209629.6528678;-45.120503652039325
1739209629.6528692;-32.816014438256545
1739209629.6528707;-38.13080360867914
1739209629.652872;-38.13080360867914
1739209629.6528735;-45.120503652039325
1739209629.652875;-45.120503652039325
1739209629.6528764;-45.120503652039325
1739209629.6528778;-45.120503652039325
1739209629.6528792;-38.13080360867914
1739209629.6528807;-45.120503652039325
1739209629.652882;-45.120503652039325
1739209629.6528835;-45.120503652039325
1739209629.652885;-35.57807855764607
1739209629.6528864;-32.816014438256545
1739209629.6528878;-45.120503652039325
1739209629.6528893;-38.13080360867914
1739209629.6528907;-45.120503652039325
1739209629.652892;-35.57807855764607
1739209629.6528935;-45.120503652039325
1739209629.652895;-45.120503652039325
1739209629.6528964;-38.13080360867914
1739209629.6528978;-35.57807855764607
1739209629.6528993;-38.13080360867914
1739209629.6529007;-38.13080360867914
1739209629.6529021;-45.120503652039325
1739209629.6529036;-38.13080360867914
1739209629.652905;-38.13080360867914
1739209629.6529064;-45.120503652039325
1739209629.6529078;-45.120503652039325
1739209629.6529093;-45.120503652039325
1739209629.6529107;-38.13080360867914
1739209629.6529121;-45.120503652039325
1739209629.6529136;-38.13080360867914
1739209629.652915;-38.13080360867914
1739209629.6529164;-38.13080360867914
1739209629.6529179;-45.120503652039325
1739209629.6529193;-32.816014438256545
1739209629.6529207;-27.8777449560314
1739209629.6529222;-38.13080360867914
1739209629.6529236;-45.120503652039325
1739209629.652925;-45.120503652039325
1739209629.6529264;-38.13080360867914
1739209629.6529279;-45.120503652039325
1739209629.6529293;-45.120503652039325
1739209629.6529307;-45.120503652039325
1739209629.6529322;-38.13080360867914
1739209629.6529336;-45.120503652039325
1739209629.652935;-38.13080360867914
1739209629.6529365;-38.13080360867914
1739209629.652938;-38.13080360867914
1739209629.6529393;-38.13080360867914
1739209629.6529408;-45.120503652039325
1739209629.6529422;-38.13080360867914
1739209629.6529436;-31.141103565318893
1739209629.6529453;-38.13080360867914
1739209629.6529467;-38.13080360867914
1739209629.6529481;-35.57807855764607
1739209629.6529496;-35.57807855764607
1739209629.652951;-45.120503652039325
1739209629.6529524;-45.120503652039325
1739209629.6529539;-45.120503652039325
1739209629.6529553;-35.57807855764607
1739209629.6529567;-45.120503652039325
1739209629.6529582;-35.57807855764607
1739209629.6529596;-38.13080360867914
1739209629.652961;-45.120503652039325
1739209629.6529624;-38.13080360867914
1739209629.6529639;-35.57807855764607
1739209629.6529653;-38.13080360867914
1739209629.6529667;-45.120503652039325
1739209629.6529682;-45.120503652039325
1739209629.6529696;-35.57807855764607
1739209629.652971;-38.13080360867914
1739209629.6529725;-45.120503652039325
1739209629.652974;-45.120503652039325
1739209629.6529753;-45.120503652039325
1739209629.6529768;-38.13080360867914
1739209629.6529782;-29.438486411369333
1739209629.6529796;-38.13080360867914
1739209629.652981;-38.13080360867914
1739209629.6529825;-38.13080360867914
1739209629.652984;-45.120503652039325
1739209629.6529853;-45.120503652039325
1739209629.6529868;-38.13080360867914
1739209629.6529882;-45.120503652039325
1739209629.6529896;-45.120503652039325
1739209629.652991;-45.120503652039325
1739209629.6529925;-45.120503652039325
1739209629.652994;-38.13080360867914
1739209629.6529953;-35.57807855764607
1739209629.6529968;-38.13080360867914
1739209629.6529982;-45.120503652039325
1739209629.6529996;-45.120503652039325
1739209629.653001;-45.120503652039325
1739209629.6530025;-38.13080360867914
1739209629.653004;-45.120503652039325
1739209629.6530054;-38.13080360867914
1739209629.6530068;-45.120503652039325
1739209629.6530082;-33.981070128970906
1739209629.6530097;-45.120503652039325
1739209629.653011;-38.13080360867914
1739209629.6530125;-32.816014438256545
1739209629.653014;-38.13080360867914
1739209629.6530154;-38.13080360867914
1739209629.6530168;-38.13080360867914
1739209629.6530182;-38.13080360867914
1739209629.6530197;-45.120503652039325
1739209629.653021;-45.120503652039325
1739209629.6530228;-38.13080360867914
1739209629.6530242;-38.13080360867914
1739209629.6530256;-45.120503652039325
1739209629.653027;-45.120503652039325
1739209629.6530285;-38.13080360867914
1739209629.65303;-31.141103565318893
1739209629.6530313;-45.120503652039325
1739209629.6530328;-45.120503652039325
1739209629.6530342;-45.120503652039325
1739209629.6530356;-38.13080360867914
1739209629.653037;-33.981070128970906
1739209629.6530385;-45.120503652039325
1739209629.65304;-38.13080360867914
1739209629.6530414;-45.120503652039325
1739209629.6530428;-38.13080360867914
1739209629.6530442;-45.120503652039325
1739209629.6530457;-45.120503652039325
1739209629.653047;-38.13080360867914
1739209629.6530485;-38.13080360867914
1739209629.65305;-45.120503652039325
1739209629.6530514;-45.120503652039325
1739209629.6530528;-38.13080360867914
1739209629.6530542;-45.120503652039325
1739209629.6530557;-45.120503652039325
1739209629.653057;-33.981070128970906
1739209629.6530585;-38.13080360867914
1739209629.65306;-38.13080360867914
1739209629.6530614;-45.120503652039325
1739209629.6530628;-38.13080360867914
1739209629.6530643;-38.13080360867914
1739209629.6530657;-38.13080360867914
1739209629.653067;-45.120503652039325
1739209629.6530685;-45.120503652039325
1739209629.65307;-38.13080360867914
1739209629.6530714;-30.49652367304973
1739209629.6530728;-45.120503652039325
1739209629.6530743;-38.13080360867914
1739209629.6530757;-45.120503652039325
1739209629.6530771;-38.13080360867914
1739209629.6530786;-35.57807855764607
1739209629.65308;-45.120503652039325
1739209629.6530814;-45.120503652039325
1739209629.6530828;-28.992665084841942
1739209629.6530843;-38.13080360867914
1739209629.6530857;-45.120503652039325
1739209629.6530871;-38.13080360867914
1739209629.6530886;-38.13080360867914
1739209629.65309;-35.57807855764607
1739209629.6530914;-33.981070128970906
1739209629.6530929;-38.13080360867914
1739209629.6530943;-29.438486411369347
1739209629.6530957;-38.13080360867914
1739209629.6530972;-45.120503652039325
1739209629.6530986;-45.120503652039325
1739209629.6531003;-38.13080360867914
1739209629.6531017;-38.13080360867914
1739209629.653103;-38.13080360867914
1739209629.6531045;-45.120503652039325
1739209629.653106;-33.981070128970906
1739209629.6531074;-38.13080360867914
1739209629.6531088;-45.120503652039325
1739209629.6531103;-38.13080360867914
1739209629.6531117;-33.981070128970906
1739209629.6531131;-35.57807855764607
1739209629.6531146;-38.13080360867914
1739209629.653116;-45.120503652039325
1739209629.6531174;-33.981070128970906
1739209629.6531188;-38.13080360867914
1739209629.6531203;-38.13080360867914
1739209629.6531217;-38.13080360867914
1739209629.6531231;-38.13080360867914
1739209629.6531246;-38.13080360867914
1739209629.653126;-38.13080360867914
1739209629.6531274;-38.13080360867914
1739209629.6531289;-35.57807855764607
1739209629.6531303;-38.13080360867914
1739209629.6531317;-45.120503652039325
1739209629.6531332;-38.13080360867914
1739209629.6531346;-38.13080360867914
1739209629.653136;-38.13080360867914
1739209629.6531374;-38.13080360867914
1739209629.6531389;-45.120503652039325
1739209629.6531403;-31.141103565318915
1739209629.6531417;-38.13080360867914
1739209629.6531432;-45.120503652039325
1739209629.6531446;-45.120503652039325
1739209629.653146;-38.13080360867914
1739209629.6531475;-45.120503652039325
1739209629.653149;-45.120503652039325
1739209629.6531503;-45.120503652039325
1739209629.6531518;-45.120503652039325
1739209629.6531532;-45.120503652039325
1739209629.6531546;-45.120503652039325
1739209629.653156;-45.120503652039325
1739209629.6531575;-38.13080360867914
1739209629.653159;-45.120503652039325
1739209629.6531603;-45.120503652039325
1739209629.6531618;-35.57807855764607
1739209629.6531632;-38.13080360867914
1739209629.6531646;-38.13080360867914
1739209629.653166;-45.120503652039325
1739209629.6531675;-38.13080360867914
1739209629.653169;-45.120503652039325
1739209629.6531703;-32.816014438256545
1739209629.6531718;-45.120503652039325
1739209629.6531732;-38.13080360867914
1739209629.6531746;-32.816014438256545
1739209629.653176;-38.13080360867914
1739209629.6531777;-33.981070128970906
1739209629.6531792;-35.57807855764607
1739209629.6531806;-35.57807855764607
1739209629.653182;-45.120503652039325
1739209629.6531835;-45.120503652039325
1739209629.653185;-35.57807855764607
1739209629.6531863;-45.120503652039325
1739209629.6531878;-45.120503652039325
1739209629.6531892;-45.120503652039325
1739209629.6531906;-35.57807855764607
1739209629.653192;-45.120503652039325
1739209629.6531935;-38.13080360867914
1739209629.653195;-33.981070128970906
1739209629.6531963;-45.120503652039325
1739209629.6531978;-35.57807855764607
1739209629.6531992;-33.981070128970906
1739209629.6532006;-45.120503652039325
1739209629.653202;-45.120503652039325
1739209629.6532035;-45.120503652039325
1739209629.653205;-45.120503652039325
1739209629.6532063;-45.120503652039325
1739209629.6532078;-45.120503652039325
1739209629.6532092;-45.120503652039325
1739209629.6532106;-45.120503652039325
1739209629.653212;-38.13080360867914
1739209629.6532135;-38.13080360867914
1739209629.653215;-38.13080360867914
1739209629.6532164;-45.120503652039325
1739209629.6532178;-45.120503652039325
1739209629.6532192;-45.120503652039325
1739209629.6532207;-45.120503652039325
1739209629.653222;-45.120503652039325
1739209629.6532235;-45.120503652039325
1739209629.653225;-38.13080360867914
1739209629.6532264;-38.13080360867914
1739209629.6532278;-45.120503652039325
1739209629.6532292;-45.120503652039325
1739209629.6532307;-45.120503652039325
1739209629.653232;-38.13080360867914
1739209629.6532335;-38.13080360867914
1739209629.653235;-45.120503652039325
1739209629.6532364;-35.57807855764607
1739209629.6532378;-45.120503652039325
1739209629.6532393;-38.13080360867914
1739209629.6532407;-38.13080360867914
1739209629.653242;-38.13080360867914
1739209629.6532435;-38.13080360867914
1739209629.653245;-33.981070128970906
1739209629.6532464;-35.57807855764607
1739209629.6532478;-38.13080360867914
1739209629.6532493;-38.13080360867914
1739209629.6532507;-45.120503652039325
1739209629.6532521;-33.981070128970906
1739209629.6532536;-38.13080360867914
1739209629.6532552;-45.120503652039325
1739209629.6532567;-45.120503652039325
1739209629.653258;-38.13080360867914
1739209629.6532595;-38.13080360867914
1739209629.653261;-38.13080360867914
1739209629.6532624;-45.120503652039325
1739209629.6532638;-38.13080360867914
1739209629.6532652;-35.57807855764607
1739209629.6532667;-38.13080360867914
1739209629.653268;-38.13080360867914
1739209629.6532695;-35.57807855764607
1739209629.653271;-45.120503652039325
1739209629.6532724;-45.120503652039325
1739209629.6532738;-33.981070128970906
1739209629.6532753;-35.57807855764607
1739209629.6532767;-45.120503652039325
1739209629.653278;-38.13080360867914
1739209629.6532795;-35.57807855764607
1739209629.653281;-38.13080360867914
1739209629.6532824;-45.120503652039325
1739209629.6532838;-45.120503652039325
1739209629.6532853;-45.120503652039325
1739209629.6532867;-38.13080360867914
1739209629.6532881;-35.57807855764607
1739209629.6532896;-35.57807855764607
1739209629.653291;-38.13080360867914
1739209629.6532924;-31.141103565318915
1739209629.6532938;-32.816014438256545
1739209629.6532953;-38.13080360867914
1739209629.6532967;-35.57807855764607
1739209629.6532981;-38.13080360867914
1739209629.6532996;-45.120503652039325
1739209629.653301;-33.981070128970906
1739209629.6533024;-32.816014438256545
1739209629.6533039;-28.992665084841942
1739209629.6533053;-38.13080360867914
1739209629.6533067;-38.13080360867914
1739209629.6533082;-32.816014438256545
1739209629.6533096;-33.981070128970906
1739209629.653311;-45.120503652039325
1739209629.6533124;-38.13080360867914
1739209629.6533139;-38.13080360867914
1739209629.6533153;-38.13080360867914
1739209629.6533167;-45.120503652039325
1739209629.6533182;-45.120503652039325
1739209629.6533196;-38.13080360867914
1739209629.653321;-45.120503652039325
1739209629.6533225;-45.120503652039325
1739209629.653324;-38.13080360867914
1739209629.6533253;-35.57807855764607
1739209629.6533267;-38.13080360867914
1739209629.6533282;-45.120503652039325
1739209629.6533296;-45.120503652039325
1739209629.653331;-38.13080360867914
1739209629.6533327;-35.57807855764607
1739209629.6533341;-45.120503652039325
1739209629.6533356;-38.13080360867914
1739209629.653337;-38.13080360867914
1739209629.6533384;-31.141103565318915
1739209629.6533399;-35.57807855764607
1739209629.6533413;-38.13080360867914
1739209629.6533427;-45.120503652039325
1739209629.6533442;-32.816014438256545
1739209629.6533456;-38.13080360867914
1739209629.653347;-45.120503652039325
1739209629.6533484;-45.120503652039325
1739209629.6533499;-29.438486411369347
1739209629.6533513;-45.120503652039325
1739209629.6533527;-45.120503652039325
1739209629.6533542;-45.120503652039325
1739209629.6533556;-38.13080360867914
1739209629.653357;-38.13080360867914
1739209629.6533585;-38.13080360867914
1739209629.65336;-45.120503652039325
1739209629.6533613;-33.981070128970906
1739209629.6533628;-38.13080360867914
1739209629.6533642;-45.120503652039325
1739209629.6533656;-45.120503652039325
1739209629.653367;-38.13080360867914
1739209629.6533685;-32.816014438256545
1739209629.65337;-45.120503652039325
1739209629.6533713;-45.120503652039325
1739209629.6533728;-33.981070128970906
1739209629.6533742;-45.120503652039325
1739209629.6533756;-45.120503652039325
1739209629.653377;-38.13080360867914
1739209629.6533785;-38.13080360867914
1739209629.65338;-45.120503652039325
