CAN Message; 0x150:020012632750098d
1739209677.6215117;-45.120503652039325
1739209677.621519;-38.13080360867914
1739209677.6215267;-38.13080360867914
1739209677.621534;-45.120503652039325
1739209677.6215417;-38.13080360867914
1739209677.6215491;-45.120503652039325
1739209677.6215568;-33.981070128970906
1739209677.6215641;-33.981070128970906
1739209677.6215715;-45.120503652039325
1739209677.6215792;-45.120503652039325
1739209677.6215866;-38.13080360867914
1739209677.6215942;-38.13080360867914
1739209677.6216016;-38.13080360867914
1739209677.621609;-38.13080360867914
1739209677.6216166;-33.981070128970906
1739209677.621624;-33.981070128970906
1739209677.6216316;-33.981070128970906
1739209677.621639;-45.120503652039325
1739209677.6216466;-38.13080360867914
1739209677.621654;-38.13080360867914
1739209677.6216614;-38.13080360867914
1739209677.621669;-38.13080360867914
1739209677.6216764;-45.120503652039325
1739209677.621684;-38.13080360867914
1739209677.6216915;-38.13080360867914
1739209677.621699;-45.120503652039325
1739209677.6217065;-38.13080360867914
1739209677.6217139;-35.57807855764607
1739209677.6217215;-38.13080360867914
1739209677.621729;-45.120503652039325
1739209677.6217365;-45.120503652039325
1739209677.621744;-38.13080360867914
1739209677.6217515;-45.120503652039325
1739209677.621759;-45.120503652039325
1739209677.6217663;-38.13080360867914
1739209677.621774;-45.120503652039325
1739209677.6217813;-38.13080360867914
1739209677.621789;-38.13080360867914
1739209677.6217964;-38.13080360867914
1739209677.6218038;-33.981070128970906
1739209677.6218114;-33.981070128970906
1739209677.6218188;-45.120503652039325
1739209677.6218264;-38.13080360867914
1739209677.6218338;-31.141103565318893
1739209677.6218414;-31.141103565318915
1739209677.6218488;-45.120503652039325
1739209677.6218562;-38.13080360867914
1739209677.6218638;-38.13080360867914
1739209677.6218712;-38.13080360867914
1739209677.6218789;-45.120503652039325
1739209677.6218863;-38.13080360867914
1739209677.621894;-35.57807855764607
1739209677.6219013;-38.13080360867914
1739209677.6219087;-38.13080360867914
1739209677.6219163;-33.981070128970906
1739209677.6219237;-28.992665084841942
1739209677.6219313;-45.120503652039325
1739209677.6219387;-45.120503652039325
1739209677.621946;-38.13080360867914
1739209677.6219537;-38.13080360867914
1739209677.621961;-38.13080360867914
1739209677.6219687;-38.13080360867914
1739209677.6219761;-38.13080360867914
1739209677.6219838;-35.57807855764607
1739209677.6219912;-45.120503652039325
1739209677.6219985;-45.120503652039325
1739209677.6220062;-38.13080360867914
1739209677.6220136;-45.120503652039325
1739209677.6220212;-38.13080360867914
1739209677.6220286;-35.57807855764607
1739209677.6220362;-31.141103565318915
1739209677.6220436;-25.826314394896357
1739209677.622051;-38.13080360867914
1739209677.6220586;-45.120503652039325
1739209677.622066;-45.120503652039325
1739209677.6220737;-32.816014438256545
1739209677.622081;-45.120503652039325
1739209677.6220887;-38.13080360867914
1739209677.622096;-45.120503652039325
1739209677.6221035;-33.981070128970956
1739209677.622111;-38.13080360867914
1739209677.6221185;-45.120503652039325
1739209677.622126;-45.120503652039325
1739209677.6221335;-45.120503652039325
1739209677.622141;-45.120503652039325
1739209677.6221485;-45.120503652039325
1739209677.622156;-38.13080360867914
1739209677.6221635;-26.991370085610722
1739209677.622171;-32.816014438256545
1739209677.6221786;-45.120503652039325
1739209677.622186;-38.13080360867914
1739209677.6221933;-33.981070128970906
1739209677.622201;-45.120503652039325
1739209677.6222084;-45.120503652039325
1739209677.622216;-45.120503652039325
1739209677.6222234;-45.120503652039325
1739209677.622231;-38.13080360867914
1739209677.6222384;-38.13080360867914
1739209677.6222458;-45.120503652039325
1739209677.6222534;-45.120503652039325
1739209677.6222608;-45.120503652039325
1739209677.6222684;-45.120503652039325
1739209677.6222758;-45.120503652039325
1739209677.6222835;-32.816014438256545
1739209677.6222908;-35.57807855764607
1739209677.6222982;-45.120503652039325
1739209677.6223059;-38.13080360867914
1739209677.6223133;-30.49652367304973
1739209677.622321;-38.13080360867914
1739209677.6223283;-35.57807855764607
1739209677.6223357;-38.13080360867914
1739209677.6223433;-45.120503652039325
1739209677.6223507;-38.13080360867914
1739209677.6223583;-32.816014438256545
1739209677.6223657;-38.13080360867914
1739209677.6223733;-45.120503652039325
1739209677.6223807;-45.120503652039325
1739209677.6223881;-38.13080360867914
1739209677.6223958;-38.13080360867914
1739209677.6224031;-45.120503652039325
1739209677.6224108;-45.120503652039325
1739209677.6224182;-32.816014438256545
1739209677.6224258;-38.13080360867914
1739209677.6224332;-38.13080360867914
1739209677.6224406;-35.57807855764607
1739209677.6224482;-35.57807855764607
1739209677.6224556;-45.120503652039325
1739209677.6224632;-31.141103565318893
1739209677.6224706;-33.981070128970906
1739209677.6224782;-45.120503652039325
1739209677.6224856;-45.120503652039325
1739209677.622493;-35.57807855764607
1739209677.6225007;-38.13080360867914
1739209677.622508;-45.120503652039325
1739209677.6225157;-38.13080360867914
1739209677.622523;-45.120503652039325
1739209677.6225305;-45.120503652039325
1739209677.622538;-45.120503652039325
1739209677.6225455;-38.13080360867914
1739209677.622553;-45.120503652039325
1739209677.6225605;-45.120503652039325
1739209677.6225681;-45.120503652039325
1739209677.6225755;-45.120503652039325
1739209677.622583;-28.21854285175415
1739209677.6225905;-27.8777449560314
1739209677.622598;-45.120503652039325
1739209677.6226056;-38.13080360867914
1739209677.622613;-32.816014438256545
1739209677.6226206;-33.981070128970906
1739209677.622628;-38.13080360867914
1739209677.6226354;-38.13080360867914
1739209677.622643;-45.120503652039325
1739209677.6226504;-45.120503652039325
1739209677.622658;-38.13080360867914
1739209677.6226654;-45.120503652039325
1739209677.622673;-45.120503652039325
1739209677.6226804;-38.13080360867914
1739209677.6226878;-38.13080360867914
1739209677.6226954;-45.120503652039325
1739209677.6227028;-32.816014438256545
1739209677.6227105;-30.49652367304973
1739209677.6227179;-45.120503652039325
1739209677.6227252;-45.120503652039325
1739209677.6227329;-35.57807855764607
1739209677.6227403;-38.13080360867914
1739209677.622748;-45.120503652039325
1739209677.6227553;-33.981070128970906
1739209677.622763;-38.13080360867914
1739209677.6227703;-45.120503652039325
1739209677.6227777;-45.120503652039325
1739209677.6227853;-45.120503652039325
1739209677.6227927;-35.57807855764607
1739209677.6228004;-38.13080360867914
1739209677.6228077;-45.120503652039325
1739209677.6228154;-45.120503652039325
1739209677.6228228;-35.57807855764607
1739209677.6228302;-32.816014438256545
1739209677.6228378;-45.120503652039325
1739209677.6228452;-45.120503652039325
1739209677.6228528;-38.13080360867914
1739209677.6228602;-38.13080360867914
1739209677.6228678;-45.120503652039325
1739209677.6228752;-38.13080360867914
1739209677.6228826;-35.57807855764607
1739209677.6228902;-35.57807855764607
1739209677.6228976;-38.13080360867914
1739209677.6229053;-45.120503652039325
1739209677.6229126;-45.120503652039325
1739209677.62292;-38.13080360867914
1739209677.6229277;-38.13080360867914
1739209677.622935;-45.120503652039325
1739209677.6229427;-45.120503652039325
1739209677.62295;-45.120503652039325
1739209677.6229577;-38.13080360867914
1739209677.622965;-45.120503652039325
1739209677.6229725;-45.120503652039325
1739209677.62298;-45.120503652039325
1739209677.6229875;-38.13080360867914
1739209677.6229951;-38.13080360867914
1739209677.6230025;-35.57807855764607
1739209677.6230102;-31.141103565318915
1739209677.6230175;-45.120503652039325
1739209677.623025;-45.120503652039325
1739209677.6230326;-38.13080360867914
1739209677.62304;-38.13080360867914
1739209677.6230476;-45.120503652039325
1739209677.623055;-45.120503652039325
1739209677.6230626;-33.981070128970906
1739209677.62307;-45.120503652039325
1739209677.6230774;-45.120503652039325
1739209677.623085;-45.120503652039325
1739209677.6230924;-45.120503652039325
1739209677.6231;-45.120503652039325
1739209677.6231074;-38.13080360867914
1739209677.6231148;-35.57807855764607
1739209677.6231225;-45.120503652039325
1739209677.6231298;-33.981070128970906
1739209677.6231375;-45.120503652039325
1739209677.6231449;-38.13080360867914
1739209677.6231525;-35.57807855764607
1739209677.62316;-33.981070128970906
1739209677.6231608;-38.13080360867914
1739209677.623162;-45.120503652039325
1739209677.623163;-45.120503652039325
1739209677.623164;-45.120503652039325
1739209677.623165;-45.120503652039325
1739209677.623166;-38.13080360867914
1739209677.623167;-45.120503652039325
1739209677.623168;-45.120503652039325
1739209677.623169;-38.13080360867914
1739209677.6231701;-38.13080360867914
1739209677.623171;-38.13080360867914
1739209677.623172;-38.13080360867914
1739209677.623173;-38.13080360867914
1739209677.6231742;-38.13080360867914
1739209677.6231751;-35.57807855764607
1739209677.623176;-33.981070128970906
1739209677.623177;-38.13080360867914
1739209677.6231782;-45.120503652039325
1739209677.6231792;-38.13080360867914
1739209677.6231802;-38.13080360867914
1739209677.623181;-33.981070128970906
1739209677.6231823;-45.120503652039325
1739209677.6231833;-45.120503652039325
1739209677.6231842;-45.120503652039325
1739209677.6231852;-38.13080360867914
1739209677.6231863;-38.13080360867914
1739209677.6231873;-45.120503652039325
1739209677.6231883;-45.120503652039325
1739209677.6231892;-45.120503652039325
1739209677.6231904;-45.120503652039325
1739209677.6231914;-45.120503652039325
1739209677.6231923;-38.13080360867914
1739209677.6231933;-45.120503652039325
1739209677.6231945;-38.13080360867914
1739209677.6231954;-45.120503652039325
1739209677.6231964;-45.120503652039325
1739209677.6231973;-33.981070128970906
1739209677.6231985;-45.120503652039325
1739209677.6231995;-45.120503652039325
1739209677.6232004;-45.120503652039325
1739209677.6232014;-45.120503652039325
1739209677.6232026;-45.120503652039325
1739209677.6232035;-45.120503652039325
1739209677.6232045;-45.120503652039325
1739209677.6232054;-45.120503652039325
1739209677.6232066;-45.120503652039325
1739209677.6232076;-45.120503652039325
1739209677.6232085;-38.13080360867914
1739209677.6232095;-45.120503652039325
1739209677.6232107;-38.13080360867914
1739209677.6232116;-45.120503652039325
1739209677.6232126;-45.120503652039325
1739209677.6232135;-29.438486411369333
1739209677.6232147;-38.13080360867914
1739209677.6232157;-38.13080360867914
1739209677.6232166;-45.120503652039325
1739209677.6232176;-33.981070128970906
1739209677.6232188;-35.57807855764607
1739209677.6232197;-45.120503652039325
1739209677.6232207;-45.120503652039325
1739209677.6232216;-45.120503652039325
1739209677.6232228;-38.13080360867914
1739209677.6232238;-45.120503652039325
1739209677.6232247;-38.13080360867914
1739209677.6232257;-38.13080360867914
1739209677.623227;-45.120503652039325
1739209677.6232278;-45.120503652039325
1739209677.6232288;-45.120503652039325
1739209677.6232297;-29.438486411369333
1739209677.623231;-30.49652367304973
1739209677.623232;-45.120503652039325
1739209677.6232328;-45.120503652039325
1739209677.6232338;-38.13080360867914
1739209677.623235;-32.816014438256545
1739209677.623236;-45.120503652039325
1739209677.623237;-33.981070128970906
1739209677.6232378;-45.120503652039325
1739209677.623239;-45.120503652039325
1739209677.62324;-45.120503652039325
1739209677.623241;-45.120503652039325
1739209677.623242;-38.13080360867914
1739209677.623243;-38.13080360867914
1739209677.623244;-45.120503652039325
1739209677.623245;-45.120503652039325
1739209677.623246;-35.57807855764607
1739209677.6232471;-33.981070128970906
1739209677.623248;-45.120503652039325
1739209677.623249;-45.120503652039325
1739209677.62325;-35.57807855764607
1739209677.6232512;-38.13080360867914
1739209677.6232522;-45.120503652039325
1739209677.623253;-45.120503652039325
1739209677.623254;-45.120503652039325
1739209677.6232553;-45.120503652039325
1739209677.6232562;-45.120503652039325
1739209677.6232572;-45.120503652039325
1739209677.623258;-45.120503652039325
1739209677.6232593;-45.120503652039325
1739209677.6232603;-45.120503652039325
1739209677.6232612;-45.120503652039325
1739209677.6232622;-38.13080360867914
1739209677.6232634;-45.120503652039325
1739209677.6232643;-45.120503652039325
1739209677.6232653;-45.120503652039325
1739209677.6232662;-35.57807855764607
1739209677.6232674;-38.13080360867914
1739209677.6232684;-45.120503652039325
1739209677.6232693;-38.13080360867914
1739209677.6232703;-33.981070128970906
1739209677.6232715;-32.816014438256545
1739209677.6232724;-45.120503652039325
1739209677.6232734;-45.120503652039325
1739209677.6232743;-45.120503652039325
1739209677.6232755;-35.57807855764607
1739209677.6232765;-38.13080360867914
1739209677.6232774;-38.13080360867914
1739209677.6232784;-45.120503652039325
1739209677.6232796;-38.13080360867914
1739209677.6232805;-45.120503652039325
1739209677.6232815;-45.120503652039325
1739209677.6232824;-45.120503652039325
1739209677.6232836;-38.13080360867914
1739209677.6232846;-35.57807855764607
1739209677.6232855;-45.120503652039325
1739209677.6232865;-32.816014438256545
1739209677.6232877;-28.58837851428586
1739209677.6232886;-35.57807855764607
1739209677.6232896;-38.13080360867914
1739209677.6232905;-45.120503652039325
1739209677.6232917;-38.13080360867914
1739209677.6232927;-38.13080360867914
1739209677.6232936;-38.13080360867914
1739209677.6232946;-45.120503652039325
1739209677.6232958;-32.81601443825658
1739209677.6232967;-38.13080360867914
1739209677.6232977;-33.981070128970906
1739209677.6232986;-45.120503652039325
1739209677.6232998;-38.13080360867914
1739209677.6233008;-33.981070128970906
1739209677.6233017;-38.13080360867914
1739209677.6233027;-45.120503652039325
1739209677.623304;-45.120503652039325
1739209677.6233048;-38.13080360867914
1739209677.6233058;-35.57807855764607
1739209677.6233068;-45.120503652039325
1739209677.623308;-38.13080360867914
1739209677.623309;-38.13080360867914
1739209677.6233099;-38.13080360867914
1739209677.6233108;-35.57807855764607
1739209677.623312;-31.141103565318915
1739209677.623313;-38.13080360867914
1739209677.623314;-45.120503652039325
1739209677.6233149;-38.13080360867914
1739209677.623316;-35.57807855764607
1739209677.623317;-45.120503652039325
1739209677.623318;-38.13080360867914
1739209677.623319;-33.981070128970906
1739209677.62332;-38.13080360867914
1739209677.623321;-45.120503652039325
1739209677.623322;-45.120503652039325
1739209677.623323;-33.981070128970906
1739209677.6233242;-45.120503652039325
1739209677.623325;-45.120503652039325
1739209677.623326;-38.13080360867914
1739209677.623327;-32.816014438256545
1739209677.6233282;-28.992665084841942
1739209677.6233292;-38.13080360867914
1739209677.62333;-38.13080360867914
1739209677.623331;-35.57807855764607
1739209677.6233323;-35.57807855764607
1739209677.6233332;-38.13080360867914
1739209677.6233342;-38.13080360867914
1739209677.6233351;-45.120503652039325
1739209677.6233363;-31.14110356531892
1739209677.6233373;-33.981070128970906
1739209677.6233382;-38.13080360867914
1739209677.6233392;-45.120503652039325
1739209677.6233404;-45.120503652039325
1739209677.6233413;-38.13080360867914
1739209677.6233423;-38.13080360867914
1739209677.6233432;-45.120503652039325
1739209677.6233444;-38.13080360867914
1739209677.6233454;-35.57807855764607
1739209677.6233463;-35.57807855764607
1739209677.6233473;-45.120503652039325
1739209677.6233485;-38.13080360867914
1739209677.6233494;-38.13080360867914
1739209677.6233504;-45.120503652039325
1739209677.6233513;-45.120503652039325
1739209677.6233525;-38.13080360867914
1739209677.6233535;-35.57807855764607
1739209677.6233544;-33.981070128970906
1739209677.6233554;-45.120503652039325
1739209677.6233566;-38.13080360867914
1739209677.6233575;-35.57807855764607
1739209677.6233585;-38.13080360867914
1739209677.6233594;-38.13080360867914
1739209677.6233606;-38.13080360867914
1739209677.6233616;-35.57807855764607
1739209677.6233625;-38.13080360867914
1739209677.6233635;-38.13080360867914
1739209677.6233647;-38.13080360867914
1739209677.6233656;-45.120503652039325
1739209677.6233666;-38.13080360867914
1739209677.6233675;-45.120503652039325
1739209677.6233687;-45.120503652039325
1739209677.6233697;-38.13080360867914
1739209677.6233706;-38.13080360867914
1739209677.6233716;-45.120503652039325
1739209677.6233728;-38.13080360867914
1739209677.6233737;-32.816014438256545
1739209677.6233747;-38.13080360867914
1739209677.6233757;-38.13080360867914
1739209677.612258;-35.57807855764607
1739209677.612262;-45.120503652039325
1739209677.612266;-38.13080360867914
1739209677.61227;-38.13080360867914
1739209677.612274;-45.120503652039325
1739209677.612278;-45.120503652039325
1739209677.612282;-45.120503652039325
1739209677.612286;-45.120503652039325
1739209677.61229;-38.13080360867914
1739209677.612294;-45.120503652039325
1739209677.612298;-45.120503652039325
1739209677.6123018;-38.13080360867914
1739209677.6123059;-38.13080360867914
1739209677.61231;-45.120503652039325
1739209677.612314;-45.120503652039325
1739209677.6123178;-38.13080360867914
1739209677.6123219;-38.13080360867914
1739209677.612326;-45.120503652039325
1739209677.61233;-38.13080360867914
1739209677.6123338;-38.13080360867914
1739209677.6123378;-45.120503652039325
1739209677.612342;-45.120503652039325
1739209677.6123457;-45.120503652039325
1739209677.6123497;-45.120503652039325
1739209677.6123538;-45.120503652039325
1739209677.6123579;-45.120503652039325
1739209677.6123617;-45.120503652039325
1739209677.6123657;-45.120503652039325
1739209677.6123698;-45.120503652039325
1739209677.6123738;-45.120503652039325
1739209677.6123776;-45.120503652039325
1739209677.6123817;-32.816014438256545
1739209677.6123857;-38.13080360867914
1739209677.6123896;-45.120503652039325
1739209677.6123936;-45.120503652039325
1739209677.6123977;-35.57807855764607
1739209677.6124017;-33.981070128970906
1739209677.6124055;-45.120503652039325
1739209677.6124096;-45.120503652039325
1739209677.6124136;-38.13080360867914
1739209677.6124177;-35.57807855764607
1739209677.6124215;-45.120503652039325
1739209677.6124256;-38.13080360867914
1739209677.6124296;-38.13080360867914
1739209677.6124334;-45.120503652039325
1739209677.6124375;-45.120503652039325
1739209677.6124415;-45.120503652039325
1739209677.6124456;-33.981070128970906
1739209677.6124494;-45.120503652039325
1739209677.6124535;-35.57807855764607
1739209677.6124575;-45.120503652039325
1739209677.6124616;-32.816014438256545
1739209677.6124654;-30.49652367304973
1739209677.6124694;-45.120503652039325
1739209677.6124735;-38.13080360867914
1739209677.6124773;-38.13080360867914
1739209677.6124814;-33.981070128970906
1739209677.6124854;-45.120503652039325
1739209677.6124895;-45.120503652039325
1739209677.6124933;-45.120503652039325
1739209677.6124973;-45.120503652039325
1739209677.6125014;-35.57807855764607
1739209677.6125054;-45.120503652039325
1739209677.6125093;-45.120503652039325
1739209677.6125133;-45.120503652039325
1739209677.6125174;-45.120503652039325
1739209677.6125212;-45.120503652039325
1739209677.6125252;-35.57807855764607
1739209677.6125293;-32.816014438256545
1739209677.6125333;-38.13080360867914
1739209677.6125371;-38.13080360867914
1739209677.6125412;-38.13080360867914
1739209677.6125453;-35.57807855764607
1739209677.6125493;-38.13080360867914
1739209677.6125531;-38.13080360867914
1739209677.6125572;-45.120503652039325
1739209677.6125612;-45.120503652039325
1739209677.612565;-45.120503652039325
1739209677.612569;-38.13080360867914
1739209677.6125731;-45.120503652039325
1739209677.6125772;-45.120503652039325
1739209677.612581;-45.120503652039325
1739209677.612585;-38.13080360867914
1739209677.6125891;-38.13080360867914
1739209677.6125932;-45.120503652039325
1739209677.612597;-38.13080360867914
1739209677.612601;-45.120503652039325
1739209677.612605;-45.120503652039325
1739209677.612609;-35.57807855764607
1739209677.612613;-45.120503652039325
1739209677.612617;-38.13080360867914
1739209677.612621;-45.120503652039325
1739209677.612625;-32.816014438256545
1739209677.612629;-38.13080360867914
1739209677.612633;-45.120503652039325
1739209677.612637;-45.120503652039325
1739209677.6126409;-38.13080360867914
1739209677.612645;-35.57807855764607
1739209677.612649;-38.13080360867914
1739209677.6126528;-45.120503652039325
1739209677.6126568;-32.81601443825658
1739209677.612661;-35.57807855764607
1739209677.612665;-38.13080360867914
1739209677.6126688;-45.120503652039325
1739209677.6126728;-38.13080360867914
1739209677.6126769;-38.13080360867914
1739209677.612681;-38.13080360867914
1739209677.6126847;-38.13080360867914
1739209677.6126888;-27.267205301931607
1739209677.6126928;-38.13080360867914
1739209677.6126966;-38.13080360867914
1739209677.6127007;-35.57807855764607
1739209677.6127048;-33.981070128970906
1739209677.6127088;-45.120503652039325
1739209677.6127126;-45.120503652039325
1739209677.6127167;-33.981070128970906
1739209677.6127207;-38.13080360867914
1739209677.6127245;-45.120503652039325
1739209677.6127286;-45.120503652039325
1739209677.6127326;-38.13080360867914
1739209677.6127367;-38.13080360867914
1739209677.6127405;-45.120503652039325
1739209677.6127446;-38.13080360867914
1739209677.6127486;-35.57807855764607
1739209677.6127527;-38.13080360867914
1739209677.6127565;-45.120503652039325
1739209677.6127605;-38.13080360867914
1739209677.6127646;-38.13080360867914
1739209677.6127684;-35.57807855764607
1739209677.6127725;-38.13080360867914
1739209677.6127765;-38.13080360867914
1739209677.6127806;-45.120503652039325
1739209677.6127844;-38.13080360867914
1739209677.6127884;-38.13080360867914
1739209677.6127925;-35.57807855764607
1739209677.6127965;-45.120503652039325
1739209677.6128004;-38.13080360867914
1739209677.6128044;-35.57807855764607
1739209677.6128085;-38.13080360867914
1739209677.6128123;-45.120503652039325
1739209677.6128163;-31.141103565318915
1739209677.6128204;-33.981070128970906
1739209677.6128244;-38.13080360867914
1739209677.6128283;-38.13080360867914
1739209677.6128323;-32.816014438256545
1739209677.6128364;-45.120503652039325
1739209677.6128404;-45.120503652039325
1739209677.6128442;-45.120503652039325
1739209677.6128483;-38.13080360867914
1739209677.6128523;-32.816014438256545
1739209677.6128561;-35.57807855764607
1739209677.6128602;-45.120503652039325
1739209677.6128643;-45.120503652039325
1739209677.6128683;-35.57807855764607
1739209677.6128721;-38.13080360867914
1739209677.6128762;-45.120503652039325
1739209677.6128802;-31.141103565318915
1739209677.6128843;-31.141103565318915
1739209677.612888;-38.13080360867914
1739209677.6128922;-38.13080360867914
1739209677.6128962;-38.13080360867914
1739209677.6129;-38.13080360867914
1739209677.612904;-38.13080360867914
1739209677.6129081;-45.120503652039325
1739209677.6129122;-33.981070128970906
1739209677.612916;-32.816014438256545
1739209677.61292;-33.981070128970906
1739209677.612924;-45.120503652039325
1739209677.6129282;-38.13080360867914
1739209677.612932;-38.13080360867914
1739209677.612936;-45.120503652039325
1739209677.61294;-45.120503652039325
1739209677.612944;-38.13080360867914
1739209677.612948;-31.141103565318915
1739209677.612952;-45.120503652039325
1739209677.612956;-45.120503652039325
1739209677.6129599;-38.13080360867914
1739209677.612964;-38.13080360867914
1739209677.612968;-45.120503652039325
1739209677.612972;-45.120503652039325
1739209677.6129758;-45.120503652039325
1739209677.61298;-38.13080360867914
1739209677.612984;-38.13080360867914
1739209677.6129878;-45.120503652039325
1739209677.6129918;-38.13080360867914
1739209677.6129959;-35.57807855764607
1739209677.613;-38.13080360867914
1739209677.6130037;-45.120503652039325
1739209677.6130078;-33.981070128970906
1739209677.6130118;-33.981070128970906
1739209677.613016;-45.120503652039325
1739209677.6130197;-45.120503652039325
1739209677.6130238;-38.13080360867914
1739209677.6130278;-38.13080360867914
1739209677.6130316;-45.120503652039325
1739209677.6130357;-45.120503652039325
1739209677.6130397;-45.120503652039325
1739209677.6130438;-45.120503652039325
1739209677.6130476;-38.13080360867914
1739209677.6130517;-45.120503652039325
1739209677.6130557;-45.120503652039325
1739209677.6130598;-35.57807855764607
1739209677.6130636;-38.13080360867914
1739209677.6130676;-45.120503652039325
1739209677.6130717;-38.13080360867914
1739209677.6130755;-32.816014438256545
1739209677.6130795;-35.57807855764607
1739209677.6130836;-38.13080360867914
1739209677.6130877;-45.120503652039325
1739209677.6130915;-33.981070128970906
1739209677.6130955;-38.13080360867914
1739209677.6130996;-45.120503652039325
1739209677.6131036;-45.120503652039325
1739209677.6131074;-45.120503652039325
1739209677.6131115;-45.120503652039325
1739209677.6131155;-45.120503652039325
1739209677.6131194;-45.120503652039325
1739209677.6131234;-32.816014438256545
1739209677.6131275;-35.57807855764607
1739209677.6131315;-45.120503652039325
1739209677.6131353;-38.13080360867914
1739209677.6131394;-29.438486411369333
1739209677.6131434;-33.981070128970906
1739209677.6131475;-45.120503652039325
1739209677.6131513;-38.13080360867914
1739209677.6131554;-38.13080360867914
1739209677.6131594;-45.120503652039325
1739209677.6131632;-45.120503652039325
1739209677.6131673;-45.120503652039325
1739209677.6131713;-45.120503652039325
1739209677.6131754;-45.120503652039325
1739209677.6131792;-45.120503652039325
1739209677.6131833;-45.120503652039325
1739209677.6131873;-38.13080360867914
1739209677.6131911;-38.13080360867914
1739209677.6131952;-45.120503652039325
1739209677.6131992;-38.13080360867914
1739209677.6132033;-45.120503652039325
1739209677.613207;-38.13080360867914
1739209677.6132112;-45.120503652039325
1739209677.6132152;-38.13080360867914
1739209677.6132193;-45.120503652039325
1739209677.613223;-38.13080360867914
1739209677.6132271;-45.120503652039325
1739209677.6132312;-45.120503652039325
1739209677.613235;-31.141103565318893
1739209677.613239;-33.981070128970906
1739209677.613243;-38.13080360867914
1739209677.6132472;-45.120503652039325
1739209677.613251;-35.57807855764607
1739209677.613255;-45.120503652039325
1739209677.613259;-45.120503652039325
1739209677.6132631;-45.120503652039325
1739209677.613267;-45.120503652039325
1739209677.613271;-45.120503652039325
1739209677.613275;-45.120503652039325
1739209677.6132789;-45.120503652039325
1739209677.613283;-45.120503652039325
1739209677.613287;-33.981070128970906
1739209677.613291;-35.57807855764607
1739209677.6132948;-45.120503652039325
1739209677.613299;-35.57807855764607
1739209677.613303;-38.13080360867914
1739209677.613307;-38.13080360867914
1739209677.6133108;-38.13080360867914
1739209677.6133149;-38.13080360867914
1739209677.613319;-38.13080360867914
1739209677.6133227;-45.120503652039325
1739209677.6133268;-45.120503652039325
1739209677.6133308;-45.120503652039325
1739209677.613335;-45.120503652039325
1739209677.6133387;-35.57807855764607
1739209677.6133428;-35.57807855764607
1739209677.6133468;-38.13080360867914
1739209677.6133509;-38.13080360867914
1739209677.6133547;-38.13080360867914
1739209677.6133587;-45.120503652039325
1739209677.6133628;-45.120503652039325
1739209677.6133666;-45.120503652039325
1739209677.6133707;-38.13080360867914
1739209677.6133747;-38.13080360867914
1739209677.6133788;-45.120503652039325
1739209677.6133826;-38.13080360867914
1739209677.6133866;-32.816014438256545
1739209677.6133907;-38.13080360867914
1739209677.6133947;-45.120503652039325
1739209677.6133986;-38.13080360867914
1739209677.6134026;-45.120503652039325
1739209677.6134067;-45.120503652039325
1739209677.6134105;-38.13080360867914
1739209677.6134145;-38.13080360867914
1739209677.6134186;-38.13080360867914
1739209677.6134226;-38.13080360867914
1739209677.6134264;-45.120503652039325
1739209677.6134305;-38.13080360867914
1739209677.6134346;-35.57807855764607
1739209677.6134386;-38.13080360867914
1739209677.6134424;-45.120503652039325
1739209677.6134465;-45.120503652039325
1739209677.6134505;-38.13080360867914
1739209677.6134543;-38.13080360867914
1739209677.6134584;-38.13080360867914
1739209677.6134624;-38.13080360867914
1739209677.6134665;-38.13080360867914
1739209677.6134703;-38.13080360867914
1739209677.6134744;-38.13080360867914
1739209677.6134784;-38.13080360867914
1739209677.6134825;-33.981070128970906
1739209677.6134863;-33.981070128970906
1739209677.6134903;-45.120503652039325
1739209677.6134944;-45.120503652039325
1739209677.6134982;-35.57807855764607
1739209677.6135023;-38.13080360867914
1739209677.6135063;-45.120503652039325
1739209677.6135104;-45.120503652039325
1739209677.6135142;-38.13080360867914
1739209677.6135182;-35.57807855764607
1739209677.6135223;-45.120503652039325
1739209677.6135263;-38.13080360867914
1739209677.6135302;-38.13080360867914
1739209677.6135342;-38.13080360867914
1739209677.6135383;-45.120503652039325
1739209677.613542;-38.13080360867914
1739209677.6135461;-35.57807855764607
1739209677.6135502;-45.120503652039325
1739209677.6135542;-45.120503652039325
1739209677.613558;-45.120503652039325
1739209677.613562;-38.13080360867914
1739209677.6135662;-45.120503652039325
1739209677.6135702;-45.120503652039325
1739209677.613574;-45.120503652039325
1739209677.613578;-45.120503652039325
1739209677.6135821;-45.120503652039325
1739209677.613586;-35.57807855764607
1739209677.61359;-35.57807855764607
1739209677.613594;-33.981070128970906
1739209677.613598;-45.120503652039325
1739209677.613602;-45.120503652039325
1739209677.613606;-38.13080360867914
1739209677.61361;-38.13080360867914
1739209677.613614;-45.120503652039325
1739209677.613618;-38.13080360867914
1739209677.613622;-38.13080360867914
1739209677.613626;-45.120503652039325
1739209677.6136298;-45.120503652039325
1739209677.6136339;-38.13080360867914
1739209677.613638;-38.13080360867914
1739209677.613642;-45.120503652039325
1739209677.6136458;-38.13080360867914
1739209677.6136498;-45.120503652039325
1739209677.613654;-38.13080360867914
1739209677.613658;-38.13080360867914
1739209677.6136618;-45.120503652039325
1739209677.6136658;-33.981070128970906
