CAN Message; 0x98:000023b5f819227a
1739209770.4290724;-45.120503652039325
1739209770.429075;-45.120503652039325
1739209770.4290779;-45.120503652039325
1739209770.4290807;-45.120503652039325
1739209770.4290836;-45.120503652039325
1739209770.4290864;-33.981070128970906
1739209770.4290893;-45.120503652039325
1739209770.4290922;-45.120503652039325
1739209770.429095;-45.120503652039325
1739209770.4290977;-30.49652367304973
1739209770.4291005;-31.141103565318893
1739209770.4291034;-45.120503652039325
1739209770.4291062;-38.13080360867914
1739209770.429109;-38.13080360867914
1739209770.429112;-38.13080360867914
1739209770.4291148;-45.120503652039325
1739209770.4291177;-38.13080360867914
1739209770.4291203;-38.13080360867914
1739209770.4291232;-45.120503652039325
1739209770.429126;-33.981070128970906
1739209770.429129;-45.120503652039325
1739209770.4291317;-45.120503652039325
1739209770.4291346;-45.120503652039325
1739209770.4291375;-38.13080360867914
1739209770.42914;-35.57807855764607
1739209770.429143;-45.120503652039325
1739209770.4291458;-45.120503652039325
1739209770.4291487;-38.13080360867914
1739209770.4291515;-45.120503652039325
1739209770.4291544;-45.120503652039325
1739209770.4291573;-45.120503652039325
1739209770.42916;-45.120503652039325
1739209770.4291627;-45.120503652039325
1739209770.4291656;-28.58837851428586
1739209770.4291685;-29.438486411369333
1739209770.4291713;-38.13080360867914
1739209770.4291742;-35.57807855764607
1739209770.429177;-35.57807855764607
1739209770.42918;-45.120503652039325
1739209770.4291828;-45.120503652039325
1739209770.4291854;-35.57807855764607
1739209770.4291883;-45.120503652039325
1739209770.429191;-45.120503652039325
1739209770.429194;-38.13080360867914
1739209770.4291968;-45.120503652039325
1739209770.4291997;-35.57807855764607
1739209770.4292026;-35.57807855764607
1739209770.4292052;-45.120503652039325
1739209770.429208;-45.120503652039325
1739209770.429211;-45.120503652039325
1739209770.4292138;-45.120503652039325
1739209770.4292166;-38.13080360867914
1739209770.4292195;-38.13080360867914
1739209770.4292223;-45.120503652039325
1739209770.4292252;-38.13080360867914
1739209770.4292278;-35.57807855764607
1739209770.4292307;-38.13080360867914
1739209770.4292336;-35.57807855764607
1739209770.4292364;-33.981070128970906
1739209770.4292393;-45.120503652039325
1739209770.4292421;-45.120503652039325
1739209770.429245;-35.57807855764607
1739209770.4292476;-38.13080360867914
1739209770.4292505;-45.120503652039325
1739209770.4292533;-38.13080360867914
1739209770.4292562;-45.120503652039325
1739209770.429259;-45.120503652039325
1739209770.429262;-38.13080360867914
1739209770.4292648;-38.13080360867914
1739209770.4292676;-45.120503652039325
1739209770.4292703;-38.13080360867914
1739209770.4292731;-38.13080360867914
1739209770.429276;-45.120503652039325
1739209770.4292789;-33.981070128970906
1739209770.4292817;-35.57807855764607
1739209770.4292846;-45.120503652039325
1739209770.4292874;-45.120503652039325
1739209770.4292903;-45.120503652039325
1739209770.429293;-45.120503652039325
1739209770.4292958;-45.120503652039325
1739209770.4292986;-38.13080360867914
1739209770.4293015;-45.120503652039325
1739209770.4293044;-38.13080360867914
1739209770.4293072;-38.13080360867914
1739209770.42931;-38.13080360867914
1739209770.4293127;-45.120503652039325
1739209770.4293156;-45.120503652039325
1739209770.4293184;-45.120503652039325
1739209770.4293213;-45.120503652039325
1739209770.4293242;-38.13080360867914
1739209770.429327;-38.13080360867914
1739209770.4293299;-38.13080360867914
1739209770.4293327;-45.120503652039325
1739209770.4293354;-45.120503652039325
1739209770.4293382;-45.120503652039325
1739209770.429341;-38.13080360867914
1739209770.429344;-38.13080360867914
1739209770.4293468;-45.120503652039325
1739209770.4293497;-38.13080360867914
1739209770.4293525;-38.13080360867914
1739209770.4293554;-38.13080360867914
1739209770.429358;-38.13080360867914
1739209770.4293609;-35.57807855764607
1739209770.4293637;-38.13080360867914
1739209770.4293666;-33.981070128970906
1739209770.4293694;-45.120503652039325
1739209770.4293723;-45.120503652039325
1739209770.4293752;-38.13080360867914
1739209770.4293778;-35.57807855764607
1739209770.4293807;-45.120503652039325
1739209770.4293835;-38.13080360867914
1739209770.4293864;-35.57807855764607
1739209770.4293892;-38.13080360867914
1739209770.429392;-38.13080360867914
1739209770.429395;-45.120503652039325
1739209770.4293978;-38.13080360867914
1739209770.4294004;-38.13080360867914
1739209770.4294033;-38.13080360867914
1739209770.4294062;-38.13080360867914
1739209770.429409;-38.13080360867914
1739209770.429412;-38.13080360867914
1739209770.4294147;-38.13080360867914
1739209770.4294176;-38.13080360867914
1739209770.4294205;-33.981070128970906
1739209770.429423;-45.120503652039325
1739209770.429426;-45.120503652039325
1739209770.4294288;-28.992665084841942
1739209770.4294317;-33.981070128970906
1739209770.4294345;-45.120503652039325
1739209770.4294374;-45.120503652039325
1739209770.4294403;-45.120503652039325
1739209770.429443;-33.981070128970906
1739209770.4294457;-45.120503652039325
1739209770.4294486;-38.13080360867914
1739209770.4294515;-45.120503652039325
1739209770.4294543;-45.120503652039325
1739209770.4294572;-45.120503652039325
1739209770.42946;-38.13080360867914
1739209770.429463;-38.13080360867914
1739209770.4294655;-31.141103565318915
1739209770.4294684;-45.120503652039325
1739209770.4294713;-45.120503652039325
1739209770.429474;-35.57807855764607
1739209770.429477;-38.13080360867914
1739209770.4294798;-45.120503652039325
1739209770.4294827;-38.13080360867914
1739209770.4294853;-33.981070128970906
1739209770.4294882;-29.438486411369347
1739209770.429491;-45.120503652039325
1739209770.429494;-38.13080360867914
1739209770.4294968;-38.13080360867914
1739209770.4294996;-38.13080360867914
1739209770.4295025;-35.57807855764607
1739209770.4295053;-45.120503652039325
1739209770.429508;-38.13080360867914
1739209770.4295108;-31.141103565318915
1739209770.4295137;-38.13080360867914
1739209770.4295166;-38.13080360867914
1739209770.4295194;-32.816014438256545
1739209770.4295223;-45.120503652039325
1739209770.4295251;-38.13080360867914
1739209770.429528;-38.13080360867914
1739209770.4295306;-35.57807855764607
1739209770.4295335;-45.120503652039325
1739209770.4295363;-45.120503652039325
1739209770.4295392;-35.57807855764607
1739209770.429542;-38.13080360867914
1739209770.429545;-38.13080360867914
1739209770.4295478;-38.13080360867914
1739209770.4295504;-45.120503652039325
1739209770.4295533;-45.120503652039325
1739209770.4295561;-38.13080360867914
1739209770.429559;-45.120503652039325
1739209770.4295619;-38.13080360867914
1739209770.4295647;-38.13080360867914
1739209770.4295676;-45.120503652039325
1739209770.4295704;-38.13080360867914
1739209770.429573;-45.120503652039325
1739209770.429576;-45.120503652039325
1739209770.4295788;-28.992665084841942
1739209770.4295816;-38.13080360867914
1739209770.4295845;-45.120503652039325
1739209770.4295874;-45.120503652039325
1739209770.4295902;-38.13080360867914
1739209770.429593;-38.13080360867914
1739209770.4295957;-45.120503652039325
1739209770.4295986;-45.120503652039325
1739209770.4296014;-38.13080360867914
1739209770.4296043;-38.13080360867914
1739209770.4296072;-38.13080360867914
1739209770.42961;-45.120503652039325
1739209770.4296129;-38.13080360867914
1739209770.4296155;-35.57807855764607
1739209770.4296184;-38.13080360867914
1739209770.4296212;-45.120503652039325
1739209770.429624;-33.981070128970906
1739209770.429627;-35.57807855764607
1739209770.4296298;-45.120503652039325
1739209770.4296327;-45.120503652039325
1739209770.4296355;-45.120503652039325
1739209770.4296381;-38.13080360867914
1739209770.429641;-38.13080360867914
1739209770.4296439;-45.120503652039325
1739209770.4296467;-31.141103565318915
1739209770.4296496;-38.13080360867914
1739209770.4296525;-45.120503652039325
1739209770.4296553;-45.120503652039325
1739209770.4296582;-33.981070128970906
1739209770.4296608;-45.120503652039325
1739209770.4296637;-45.120503652039325
1739209770.4296665;-45.120503652039325
1739209770.4296694;-45.120503652039325
1739209770.4296722;-33.981070128970906
1739209770.429675;-38.13080360867914
1739209770.429678;-45.120503652039325
1739209770.4296806;-35.57807855764607
1739209770.4296834;-32.816014438256545
1739209770.4296863;-45.120503652039325
1739209770.4296892;-38.13080360867914
1739209770.429692;-38.13080360867914
1739209770.429695;-45.120503652039325
1739209770.4296978;-33.981070128970906
1739209770.4297006;-45.120503652039325
1739209770.4297032;-33.981070128970906
1739209770.429706;-38.13080360867914
1739209770.429709;-45.120503652039325
1739209770.4297118;-45.120503652039325
1739209770.4297147;-35.57807855764607
1739209770.4297175;-38.13080360867914
1739209770.4297204;-45.120503652039325
1739209770.4297233;-38.13080360867914
1739209770.429726;-38.13080360867914
1739209770.4297287;-45.120503652039325
1739209770.4297316;-38.13080360867914
1739209770.4297345;-45.120503652039325
1739209770.4297373;-38.13080360867914
1739209770.4297402;-31.141103565318915
1739209770.429743;-38.13080360867914
1739209770.4297457;-45.120503652039325
1739209770.4297485;-45.120503652039325
1739209770.4297514;-38.13080360867914
1739209770.4297543;-45.120503652039325
1739209770.429757;-45.120503652039325
1739209770.42976;-32.816014438256545
1739209770.4297628;-45.120503652039325
1739209770.4297657;-45.120503652039325
1739209770.4297683;-45.120503652039325
1739209770.4297712;-35.57807855764607
1739209770.429774;-33.981070128970906
1739209770.429777;-45.120503652039325
1739209770.4297798;-45.120503652039325
1739209770.4297826;-38.13080360867914
1739209770.4297855;-30.49652367304973
1739209770.429788;-45.120503652039325
1739209770.429791;-45.120503652039325
1739209770.4297938;-38.13080360867914
1739209770.4297967;-28.58837851428586
1739209770.4297996;-38.13080360867914
1739209770.4298024;-45.120503652039325
1739209770.4298053;-33.981070128970906
1739209770.4298081;-38.13080360867914
1739209770.4298108;-45.120503652039325
1739209770.4298136;-45.120503652039325
1739209770.4298165;-45.120503652039325
1739209770.4298193;-38.13080360867914
1739209770.4298222;-38.13080360867914
1739209770.429825;-45.120503652039325
1739209770.429828;-38.13080360867914
1739209770.4298308;-38.13080360867914
1739209770.4298334;-38.13080360867914
1739209770.4298363;-45.120503652039325
1739209770.4298391;-38.13080360867914
1739209770.429842;-35.57807855764607
1739209770.4298449;-38.13080360867914
1739209770.4298477;-38.13080360867914
1739209770.4298506;-35.57807855764607
1739209770.4298532;-27.267205301931607
1739209770.429856;-33.981070128970906
1739209770.429859;-35.57807855764607
1739209770.4298618;-45.120503652039325
1739209770.4298646;-45.120503652039325
1739209770.4298675;-38.13080360867914
1739209770.4298704;-45.120503652039325
1739209770.4298732;-45.120503652039325
1739209770.4298759;-32.81601443825658
1739209770.4298787;-45.120503652039325
1739209770.4298816;-38.13080360867914
1739209770.4298844;-45.120503652039325
1739209770.4298873;-45.120503652039325
1739209770.4298902;-45.120503652039325
1739209770.429893;-38.13080360867914
1739209770.4298959;-38.13080360867914
1739209770.4298985;-33.981070128970906
1739209770.4299014;-32.816014438256545
1739209770.4299042;-38.13080360867914
1739209770.429907;-38.13080360867914
1739209770.42991;-32.816014438256545
1739209770.4299128;-35.57807855764607
1739209770.4299157;-45.120503652039325
1739209770.4299183;-38.13080360867914
1739209770.4299212;-38.13080360867914
1739209770.429924;-38.13080360867914
1739209770.4299269;-38.13080360867914
1739209770.4299297;-45.120503652039325
1739209770.4299326;-38.13080360867914
1739209770.4299355;-45.120503652039325
1739209770.4299383;-45.120503652039325
1739209770.429941;-38.13080360867914
1739209770.4299438;-33.981070128970906
1739209770.4299467;-45.120503652039325
1739209770.4299495;-38.13080360867914
1739209770.4299524;-38.13080360867914
1739209770.4299552;-45.120503652039325
1739209770.429958;-45.120503652039325
1739209770.429961;-45.120503652039325
1739209770.4299636;-33.981070128970906
1739209770.4299664;-33.981070128970906
1739209770.4299693;-33.981070128970906
1739209770.4299722;-33.981070128970906
1739209770.429975;-45.120503652039325
1739209770.429978;-38.13080360867914
1739209770.4299808;-32.816014438256545
1739209770.4299834;-45.120503652039325
1739209770.4299862;-38.13080360867914
1739209770.429989;-38.13080360867914
1739209770.429992;-38.13080360867914
1739209770.4299948;-45.120503652039325
1739209770.4299977;-45.120503652039325
1739209770.4300005;-45.120503652039325
1739209770.4300034;-38.13080360867914
1739209770.430006;-38.13080360867914
1739209770.430009;-38.13080360867914
1739209770.4300117;-33.981070128970906
1739209770.4300146;-38.13080360867914
1739209770.4300175;-38.13080360867914
1739209770.4300203;-45.120503652039325
1739209770.4300232;-38.13080360867914
1739209770.430026;-45.120503652039325
1739209770.4300287;-45.120503652039325
1739209770.4300315;-38.13080360867914
1739209770.4300344;-45.120503652039325
1739209770.4300373;-38.13080360867914
1739209770.4300401;-38.13080360867914
1739209770.430043;-45.120503652039325
1739209770.4300458;-45.120503652039325
1739209770.4300485;-35.57807855764607
1739209770.4300513;-38.13080360867914
1739209770.4300542;-38.13080360867914
1739209770.430057;-35.57807855764607
1739209770.43006;-31.141103565318915
1739209770.4300628;-38.13080360867914
1739209770.4300656;-38.13080360867914
1739209770.4300685;-38.13080360867914
1739209770.430071;-45.120503652039325
1739209770.430074;-38.13080360867914
1739209770.4300768;-45.120503652039325
1739209770.4300797;-45.120503652039325
1739209770.4300826;-33.981070128970906
1739209770.4300854;-33.981070128970906
1739209770.4300883;-45.120503652039325
1739209770.430091;-45.120503652039325
1739209770.4300938;-38.13080360867914
1739209770.4300966;-38.13080360867914
1739209770.4300995;-45.120503652039325
1739209770.4301023;-45.120503652039325
1739209770.4301052;-33.981070128970906
1739209770.430108;-38.13080360867914
1739209770.430111;-45.120503652039325
1739209770.4301136;-45.120503652039325
1739209770.4301164;-45.120503652039325
1739209770.4301193;-38.13080360867914
1739209770.4301221;-38.13080360867914
1739209770.430125;-45.120503652039325
1739209770.4301279;-45.120503652039325
1739209770.4301307;-38.13080360867914
1739209770.4301336;-38.13080360867914
1739209770.4301362;-45.120503652039325
1739209770.430139;-38.13080360867914
1739209770.430142;-45.120503652039325
1739209770.4301448;-45.120503652039325
1739209770.4301476;-45.120503652039325
1739209770.4301505;-35.57807855764607
1739209770.4301534;-35.57807855764607
1739209770.430156;-38.13080360867914
1739209770.4301589;-38.13080360867914
1739209770.4301617;-45.120503652039325
1739209770.4301646;-32.816014438256545
1739209770.4301674;-45.120503652039325
1739209770.4301703;-45.120503652039325
1739209770.4301732;-45.120503652039325
1739209770.430176;-45.120503652039325
1739209770.4301786;-45.120503652039325
1739209770.4301815;-45.120503652039325
1739209770.4301844;-33.981070128970906
1739209770.4301872;-45.120503652039325
1739209770.43019;-38.13080360867914
1739209770.430193;-45.120503652039325
1739209770.4301958;-32.816014438256545
1739209770.4301987;-29.438486411369333
1739209770.4302013;-45.120503652039325
1739209770.4302042;-45.120503652039325
1739209770.430207;-38.13080360867914
1739209770.4302099;-38.13080360867914
1739209770.4302127;-45.120503652039325
1739209770.4302156;-45.120503652039325
1739209770.4302185;-38.13080360867914
1739209770.430221;-33.981070128970906
1739209770.430224;-45.120503652039325
1739209770.4302268;-45.120503652039325
1739209770.4302297;-45.120503652039325
1739209770.4302325;-45.120503652039325
1739209770.4302354;-45.120503652039325
1739209770.4302382;-45.120503652039325
1739209770.430241;-45.120503652039325
1739209770.4302437;-45.120503652039325
1739209770.4302466;-45.120503652039325
1739209770.4302495;-45.120503652039325
1739209770.4302523;-35.57807855764607
1739209770.4302552;-35.57807855764607
1739209770.430258;-38.13080360867914
1739209770.430261;-45.120503652039325
1739209770.4302638;-32.816014438256545
1739209770.4302664;-27.8777449560314
1739209770.4302692;-45.120503652039325
1739209770.430272;-45.120503652039325
1739209770.430275;-45.120503652039325
1739209770.4302778;-35.57807855764607
1739209770.4302807;-45.120503652039325
1739209770.4302835;-45.120503652039325
1739209770.4302862;-45.120503652039325
1739209770.430289;-38.13080360867914
1739209770.430292;-45.120503652039325
1739209770.4302948;-45.120503652039325
1739209770.4302976;-38.13080360867914
1739209770.4303005;-45.120503652039325
1739209770.4303033;-31.141103565318915
1739209770.4303062;-45.120503652039325
1739209770.4303088;-35.57807855764607
1739209770.4303117;-29.438486411369333
1739209770.4303145;-35.57807855764607
1739209770.4303174;-38.13080360867914
1739209770.4303203;-45.120503652039325
1739209770.4303231;-38.13080360867914
1739209770.430326;-38.13080360867914
1739209770.4303288;-32.816014438256545
1739209770.4303315;-38.13080360867914
1739209770.4303343;-38.13080360867914
1739209770.4303372;-33.981070128970906
1739209770.43034;-38.13080360867914
1739209770.430343;-45.120503652039325
1739209770.4303458;-45.120503652039325
1739209770.4303486;-38.13080360867914
1739209770.4303513;-32.816014438256545
1739209770.430354;-45.120503652039325
1739209770.430357;-33.981070128970956
1739209770.4303598;-45.120503652039325
1739209770.4303627;-38.13080360867914
1739209770.4303656;-45.120503652039325
1739209770.4303684;-45.120503652039325
1739209770.4303713;-35.57807855764607
1739209770.430374;-35.57807855764607
1739209770.4303768;-38.13080360867914
1739209770.4303796;-30.49652367304973
1739209770.4303825;-33.981070128970906
1739209770.4303854;-38.13080360867914
1739209770.4303882;-38.13080360867914
1739209770.430391;-45.120503652039325
1739209770.4303937;-38.13080360867914
1739209770.4303966;-32.816014438256545
1739209770.4303994;-45.120503652039325
1739209770.4304023;-45.120503652039325
1739209770.4304051;-38.13080360867914
1739209770.430408;-38.13080360867914
1739209770.4304109;-38.13080360867914
1739209770.4304137;-45.120503652039325
1739209770.4304163;-38.13080360867914
1739209770.4304192;-35.57807855764607
1739209770.430422;-45.120503652039325
1739209770.430425;-45.120503652039325
1739209770.4304278;-38.13080360867914
1739209770.4304307;-45.120503652039325
1739209770.4304335;-38.13080360867914
1739209770.4304364;-45.120503652039325
1739209770.430439;-45.120503652039325
1739209770.4304419;-45.120503652039325
1739209770.4304447;-45.120503652039325
1739209770.4304476;-33.981070128970906
1739209770.4304504;-35.57807855764607
1739209770.4304533;-38.13080360867914
1739209770.4304562;-38.13080360867914
1739209770.4304588;-38.13080360867914
1739209770.4304616;-38.13080360867914
1739209770.4304645;-45.120503652039325
1739209770.4304674;-38.13080360867914
1739209770.4304702;-38.13080360867914
1739209770.430473;-45.120503652039325
1739209770.430476;-45.120503652039325
1739209770.4304788;-45.120503652039325
1739209770.4304814;-45.120503652039325
1739209770.4304843;-45.120503652039325
1739209770.4304872;-33.981070128970906
1739209770.43049;-45.120503652039325
1739209770.4304929;-45.120503652039325
1739209770.4304957;-38.13080360867914
1739209770.4304986;-38.13080360867914
1739209770.4305015;-38.13080360867914
1739209770.430504;-45.120503652039325
1739209770.430507;-38.13080360867914
1739209770.4305098;-45.120503652039325
1739209770.4305127;-38.13080360867914
1739209770.4305155;-38.13080360867914
1739209770.4305184;-38.13080360867914
1739209770.4305212;-35.57807855764607
1739209770.4305239;-45.120503652039325
1739209770.4305267;-38.13080360867914
1739209770.4305296;-38.13080360867914
1739209770.4305325;-45.120503652039325
1739209770.4305353;-45.120503652039325
1739209770.4305382;-45.120503652039325
1739209770.430541;-45.120503652039325
1739209770.430544;-38.13080360867914
1739209770.4305465;-35.57807855764607
1739209770.4305494;-45.120503652039325
1739209770.4305522;-45.120503652039325
1739209770.430555;-45.120503652039325
1739209770.430558;-45.120503652039325
1739209770.4305608;-38.13080360867914
1739209770.4305637;-35.57807855764607
1739209770.4305665;-45.120503652039325
1739209770.4305692;-45.120503652039325
1739209770.430572;-38.13080360867914
1739209770.430575;-38.13080360867914
1739209770.4305778;-45.120503652039325
1739209770.4305806;-45.120503652039325
1739209770.4305835;-33.981070128970906
1739209770.4305863;-33.981070128970906
1739209770.430589;-45.120503652039325
1739209770.4305918;-45.120503652039325
1739209770.4305947;-33.981070128970906
1739209770.4305975;-45.120503652039325
1739209770.4306004;-45.120503652039325
1739209770.4306033;-38.13080360867914
1739209770.4306061;-38.13080360867914
1739209770.430609;-38.13080360867914
1739209770.4306116;-45.120503652039325
1739209770.4306145;-45.120503652039325
1739209770.4306173;-35.57807855764607
1739209770.4306202;-38.13080360867914
1739209770.430623;-45.120503652039325
1739209770.430626;-38.13080360867914
1739209770.4306288;-38.13080360867914
1739209770.4306316;-32.816014438256545
1739209770.4306343;-38.13080360867914
1739209770.4306371;-45.120503652039325
1739209770.43064;-45.120503652039325
1739209770.4306428;-38.13080360867914
1739209770.4306457;-45.120503652039325
1739209770.4306486;-45.120503652039325
1739209770.4306514;-45.120503652039325
1739209770.430654;-33.981070128970956
1739209770.430657;-45.120503652039325
1739209770.4306598;-35.57807855764607
1739209770.4306626;-38.13080360867914
1739209770.4306655;-38.13080360867914
1739209770.4306684;-45.120503652039325
1739209770.4306712;-45.120503652039325
1739209770.430674;-45.120503652039325
1739209770.4306767;-30.49652367304973
1739209770.4306796;-32.816014438256545
1739209770.4306824;-38.13080360867914
1739209770.4306853;-38.13080360867914
1739209770.4306881;-38.13080360867914
1739209770.430691;-38.13080360867914
1739209770.4306939;-38.13080360867914
1739209770.4306965;-35.57807855764607
1739209770.4306993;-38.13080360867914
1739209770.4307022;-38.13080360867914
1739209770.430705;-38.13080360867914
1739209770.430708;-45.120503652039325
1739209770.4307108;-45.120503652039325
1739209770.4307137;-45.120503652039325
1739209770.4307165;-45.120503652039325
1739209770.4307191;-38.13080360867914
1739209770.430722;-38.13080360867914
1739209770.4307249;-45.120503652039325
1739209770.4307277;-45.120503652039325
1739209770.4307306;-38.13080360867914
1739209770.4307334;-45.120503652039325
1739209770.4307363;-38.13080360867914
1739209770.4307392;-35.57807855764607
1739209770.4307418;-45.120503652039325
1739209770.4307446;-35.57807855764607
1739209770.4307475;-31.141103565318893
1739209770.4307504;-45.120503652039325
1739209770.4307532;-45.120503652039325
1739209770.430756;-35.57807855764607
1739209770.430759;-35.57807855764607
1739209770.4307616;-45.120503652039325
1739209770.4307644;-32.816014438256545
1739209770.4307673;-45.120503652039325
1739209770.4307702;-45.120503652039325
1739209770.430773;-35.57807855764607
1739209770.430776;-45.120503652039325
1739209770.4307787;-45.120503652039325
1739209770.4307816;-38.13080360867914
1739209770.4307842;-35.57807855764607
1739209770.430787;-45.120503652039325
1739209770.43079;-38.13080360867914
1739209770.4307928;-38.13080360867914
1739209770.4307957;-45.120503652039325
1739209770.4307985;-38.13080360867914
1739209770.4308014;-45.120503652039325
1739209770.4308043;-45.120503652039325
1739209770.4308069;-35.57807855764607
1739209770.4308097;-38.13080360867914
1739209770.4308126;-38.13080360867914
1739209770.4308155;-35.57807855764607
1739209770.4308183;-38.13080360867914
1739209770.4308212;-38.13080360867914
1739209770.430824;-35.57807855764607
1739209770.4308267;-38.13080360867914
1739209770.4308295;-38.13080360867914
1739209770.4308324;-45.120503652039325
1739209770.4308352;-45.120503652039325
1739209770.430838;-45.120503652039325
1739209770.430841;-38.13080360867914
1739209770.4308438;-38.13080360867914
1739209770.4308467;-45.120503652039325
1739209770.4308493;-38.13080360867914
1739209770.4308522;-35.57807855764607
1739209770.430855;-35.57807855764607
1739209770.430858;-38.13080360867914
1739209770.4308608;-45.120503652039325
1739209770.4308636;-35.57807855764607
1739209770.4308665;-35.57807855764607
1739209770.4308693;-45.120503652039325
1739209770.430872;-45.120503652039325
1739209770.4308748;-45.120503652039325
1739209770.4308777;-45.120503652039325
1739209770.4308805;-45.120503652039325
1739209770.4308834;-38.13080360867914
1739209770.4308863;-33.981070128970906
1739209770.4308891;-35.57807855764607
1739209770.4308918;-45.120503652039325
1739209770.4308946;-38.13080360867914
1739209770.4308975;-38.13080360867914
1739209770.4309003;-38.13080360867914
1739209770.4309032;-45.120503652039325
1739209770.430906;-31.141103565318915
1739209770.430909;-33.981070128970906
1739209770.4309118;-38.13080360867914
1739209770.4309144;-38.13080360867914
1739209770.4309173;-45.120503652039325
1739209770.4309201;-38.13080360867914
1739209770.430923;-45.120503652039325
1739209770.4309258;-38.13080360867914
1739209770.4309287;-38.13080360867914
1739209770.4309316;-45.120503652039325
1739209770.4309344;-45.120503652039325
1739209770.430937;-45.120503652039325
1739209770.43094;-45.120503652039325
1739209770.4309428;-45.120503652039325
1739209770.4309456;-45.120503652039325
1739209770.4309485;-38.13080360867914
1739209770.4309514;-38.13080360867914
1739209770.4309542;-38.13080360867914
1739209770.4309568;-38.13080360867914
1739209770.4309597;-38.13080360867914
1739209770.4309626;-33.981070128970906
1739209770.4309654;-38.13080360867914
1739209770.4309683;-45.120503652039325
1739209770.4309711;-38.13080360867914
1739209770.430974;-35.57807855764607
1739209770.4309769;-38.13080360867914
1739209770.4309795;-45.120503652039325
1739209770.4309824;-38.13080360867914
1739209770.4309852;-38.13080360867914
1739209770.430988;-45.120503652039325
1739209770.430991;-45.120503652039325
1739209770.4309938;-38.13080360867914
1739209770.4309967;-38.13080360867914
1739209770.4309993;-38.13080360867914
1739209770.4310021;-45.120503652039325
1739209770.431005;-38.13080360867914
1739209770.4310079;-33.981070128970906
1739209770.4310107;-45.120503652039325
1739209770.4310136;-45.120503652039325
1739209770.4310164;-38.13080360867914
1739209770.4310193;-38.13080360867914
1739209770.431022;-32.816014438256545
1739209770.4310248;-45.120503652039325
1739209770.4310277;-45.120503652039325
1739209770.4310305;-45.120503652039325
1739209770.4310334;-45.120503652039325
1739209770.4310362;-45.120503652039325
1739209770.431039;-35.57807855764607
1739209770.431042;-33.981070128970906
1739209770.4310446;-28.992665084841942
1739209770.4310474;-38.13080360867914
1739209770.4310503;-38.13080360867914
1739209770.4310532;-38.13080360867914
1739209770.431056;-33.981070128970906
1739209770.431059;-45.120503652039325
1739209770.4310617;-45.120503652039325
1739209770.4310644;-45.120503652039325
1739209770.4310672;-38.13080360867914
1739209770.43107;-45.120503652039325
1739209770.431073;-45.120503652039325
1739209770.4310758;-38.13080360867914
1739209770.4310787;-38.13080360867914
1739209770.4310815;-45.120503652039325
1739209770.4310844;-45.120503652039325
1739209770.431087;-45.120503652039325
1739209770.4310899;-32.816014438256545
1739209770.4310927;-33.981070128970906
1739209770.4310956;-38.13080360867914
1739209770.4310985;-45.120503652039325
1739209770.4311013;-38.13080360867914
1739209770.4311042;-38.13080360867914
1739209770.431107;-45.120503652039325
1739209770.4311097;-35.57807855764607
1739209770.4311125;-27.267205301931607
1739209770.4311154;-38.13080360867914
1739209770.4311182;-38.13080360867914
1739209770.431121;-38.13080360867914
1739209770.431124;-38.13080360867914
1739209770.4311268;-45.120503652039325
1739209770.4311295;-45.120503652039325
1739209770.4311323;-38.13080360867914
1739209770.4311352;-35.57807855764607
1739209770.431138;-45.120503652039325
1739209770.431141;-45.120503652039325
1739209770.4311438;-45.120503652039325
1739209770.4311466;-45.120503652039325
1739209770.4311495;-45.120503652039325
1739209770.431152;-45.120503652039325
1739209770.431155;-45.120503652039325
1739209770.4311578;-28.992665084841942
1739209770.4311607;-32.816014438256545
1739209770.4311635;-45.120503652039325
1739209770.4311664;-45.120503652039325
1739209770.4311693;-45.120503652039325
1739209770.4311721;-45.120503652039325
1739209770.4311748;-45.120503652039325
1739209770.4311776;-38.13080360867914
1739209770.4311805;-38.13080360867914
1739209770.4311833;-45.120503652039325
1739209770.4311862;-45.120503652039325
1739209770.431189;-38.13080360867914
1739209770.431192;-35.57807855764607
1739209770.4311945;-45.120503652039325
1739209770.4311974;-45.120503652039325
1739209770.4312003;-38.13080360867914
1739209770.4312031;-45.120503652039325
1739209770.431206;-45.120503652039325
1739209770.4312088;-45.120503652039325
1739209770.4312117;-45.120503652039325
1739209770.4312146;-45.120503652039325
1739209770.4312172;-45.120503652039325
1739209770.43122;-45.120503652039325
1739209770.431223;-45.120503652039325
1739209770.4312258;-38.13080360867914
1739209770.4312286;-45.120503652039325
1739209770.4312315;-38.13080360867914
1739209770.4312344;-35.57807855764607
1739209770.431237;-38.13080360867914
1739209770.4312398;-45.120503652039325
1739209770.4312427;-38.13080360867914
1739209770.4312456;-35.57807855764607
1739209770.4312484;-45.120503652039325
1739209770.4312513;-45.120503652039325
1739209770.4312541;-45.120503652039325
1739209770.431257;-38.13080360867914
1739209770.4312596;-38.13080360867914
1739209770.4312625;-35.57807855764607
1739209770.4312654;-38.13080360867914
1739209770.4312682;-45.120503652039325
1739209770.431271;-45.120503652039325
1739209770.431274;-45.120503652039325
1739209770.4312768;-38.13080360867914
1739209770.4312797;-35.57807855764607
1739209770.4312823;-45.120503652039325
1739209770.4312851;-45.120503652039325
1739209770.431288;-45.120503652039325
1739209770.4312909;-45.120503652039325
1739209770.4312937;-35.57807855764607
1739209770.4312966;-45.120503652039325
