CAN Message; 0x77:90c9d373f8605cff
Timestamp;Amplitude
1739209669.0931237;-38.13080360867914
1739209669.093127;-45.120503652039325
1739209669.0931306;-38.13080360867914
1739209669.093134;-45.120503652039325
1739209669.0931373;-38.13080360867914
1739209669.0931408;-45.120503652039325
1739209669.0931442;-31.141103565318915
1739209669.0931475;-22.740042620751332
1739209669.0931509;-19.84420464332591
1739209669.0931544;-38.13080360867914
1739209669.0931578;-45.120503652039325
1739209669.093161;-45.120503652039325
1739209669.0931647;-38.13080360867914
1739209669.093168;-45.120503652039325
1739209669.0931714;-35.57807855764607
1739209669.0931747;-32.816014438256545
1739209669.0931783;-38.13080360867914
1739209669.0931816;-33.981070128970906
1739209669.093185;-23.506823629689542
1739209669.0931883;-45.120503652039325
1739209669.0931919;-45.120503652039325
1739209669.0931952;-45.120503652039325
1739209669.0931985;-38.13080360867914
1739209669.093202;-38.13080360867914
1739209669.0932055;-45.120503652039325
1739209669.0932088;-45.120503652039325
1739209669.0932121;-38.13080360867914
1739209669.0932157;-14.979500436843086
1739209669.093219;-29.438486411369333
1739209669.0932224;-45.120503652039325
1739209669.093226;-45.120503652039325
1739209669.0932293;-30.49652367304973
1739209669.0932326;-9.339844813678376
1739209669.093236;-24.746238672633048
1739209669.0932395;-33.981070128970906
1739209669.093243;-33.981070128970906
1739209669.0932462;-35.57807855764607
1739209669.0932496;-38.13080360867914
1739209669.0932531;-33.981070128970906
1739209669.0932565;-45.120503652039325
1739209669.0932598;-33.981070128970956
1739209669.0932634;-21.228842808393964
1739209669.0932667;-22.841636605902558
1739209669.09327;-29.438486411369375
1739209669.0932734;-45.120503652039325
1739209669.093277;-33.981070128970906
1739209669.0932803;-38.13080360867914
1739209669.0932837;-45.120503652039325
1739209669.0932872;-45.120503652039325
1739209669.0932906;-35.57807855764607
1739209669.093294;-33.981070128970906
1739209669.0932972;-38.13080360867914
1739209669.0933008;-45.120503652039325
1739209669.0933042;-33.981070128970906
1739209669.0933075;-45.120503652039325
1739209669.0933108;-24.15140352195872
1739209669.0933144;-8.071280739805273
1739209669.0933177;-24.746238672633048
1739209669.093321;-31.141103565318915
1739209669.0933247;-30.49652367304973
1739209669.093328;-22.44878636800916
1739209669.0933313;-19.45023999044868
1739209669.0933347;-38.13080360867914
1739209669.0933383;-33.981070128970906
1739209669.0933416;-28.588378514285886
1739209669.093345;-16.688175871059194
1739209669.0933485;-11.749906388834045
1739209669.0933518;-45.120503652039325
1739209669.0933552;-30.49652367304973
1739209669.0933585;-45.120503652039325
1739209669.093362;-33.981070128970906
1739209669.0933654;-31.141103565318943
1739209669.0933688;-28.588378514285886
1739209669.0933723;-38.13080360867914
1739209669.0933757;-38.13080360867914
1739209669.093379;-19.00327057196587
1739209669.0933824;-38.13080360867914
1739209669.093386;-32.816014438256545
1739209669.0933893;-45.120503652039325
1739209669.0933926;-33.981070128970906
1739209669.093396;-28.992665084841942
1739209669.0933995;-45.120503652039325
1739209669.0934029;-38.13080360867914
1739209669.0934062;-45.120503652039325
1739209669.0934098;-45.120503652039325
1739209669.093413;-30.49652367304973
1739209669.0934165;-38.13080360867914
1739209669.0934198;-33.981070128970906
1739209669.0934234;-31.141103565318915
1739209669.0934267;-35.57807855764607
1739209669.09343;-38.13080360867914
1739209669.0934336;-38.13080360867914
1739209669.093437;-35.57807855764607
1739209669.0934403;-45.120503652039325
1739209669.0934436;-38.13080360867914
1739209669.0934472;-38.13080360867914
1739209669.0934505;-45.120503652039325
1739209669.093454;-45.120503652039325
1739209669.0934572;-45.120503652039325
1739209669.0934608;-38.13080360867914
1739209669.0934641;-31.141103565318915
1739209669.0934675;-33.981070128970906
1739209669.093471;-38.13080360867914
1739209669.0934744;-31.141103565318915
1739209669.0934777;-12.073444669911634
1739209669.093481;-32.816014438256545
1739209669.0934846;-38.13080360867914
1739209669.093488;-45.120503652039325
1739209669.0934913;-45.120503652039325
1739209669.093495;-32.816014438256545
1739209669.0934982;-35.57807855764607
1739209669.0935016;-45.120503652039325
1739209669.093505;-32.816014438256545
1739209669.0935085;-32.81601443825658
1739209669.0935118;-31.141103565318943
1739209669.0935152;-33.981070128970906
1739209669.0935185;-38.13080360867914
1739209669.093522;-35.57807855764607
1739209669.0935254;-33.981070128970906
1739209669.0935287;-45.120503652039325
1739209669.0935323;-38.13080360867914
1739209669.0935357;-33.981070128970906
1739209669.093539;-38.13080360867914
1739209669.0935423;-45.120503652039325
1739209669.093546;-33.981070128970906
1739209669.0935493;-33.981070128970906
1739209669.0935526;-35.57807855764607
1739209669.0935562;-45.120503652039325
1739209669.0935595;-38.13080360867914
1739209669.0935628;-38.13080360867914
1739209669.0935662;-38.13080360867914
1739209669.0935698;-45.120503652039325
1739209669.093573;-38.13080360867914
1739209669.0935764;-38.13080360867914
1739209669.0935798;-45.120503652039325
1739209669.0935833;-28.992665084841942
1739209669.0935867;-26.03565346325281
1739209669.09359;-16.51712358632935
1739209669.0935936;-13.322114371807423
1739209669.093597;-31.141103565318943
1739209669.0936003;-32.816014438256545
1739209669.0936036;-45.120503652039325
1739209669.0936072;-19.89606131697609
1739209669.0936105;-28.992665084841942
1739209669.0936139;-26.03565346325281
1739209669.0936174;-38.13080360867914
1739209669.0936208;-33.981070128970906
1739209669.093624;-38.13080360867914
1739209669.0936275;-45.120503652039325
1739209669.093631;-38.13080360867914
1739209669.0936344;-38.13080360867914
1739209669.0936377;-33.981070128970906
1739209669.093641;-28.992665084841942
1739209669.0936446;-31.141103565318915
1739209669.093648;-38.13080360867914
1739209669.0936513;-45.120503652039325
1739209669.0936549;-38.13080360867914
1739209669.0936582;-45.120503652039325
1739209669.0936615;-45.120503652039325
1739209669.093665;-45.120503652039325
1739209669.0936685;-33.981070128970906
1739209669.0936718;-31.141103565318915
1739209669.0936751;-45.120503652039325
1739209669.0936787;-38.13080360867914
1739209669.093682;-38.13080360867914
1739209669.0936854;-38.13080360867914
1739209669.0936887;-45.120503652039325
1739209669.0936923;-32.816014438256545
1739209669.0936956;-33.981070128970956
1739209669.093699;-27.267205301931607
1739209669.0937023;-38.13080360867914
1739209669.093706;-23.273589343863314
1739209669.0937092;-45.120503652039325
1739209669.0937126;-31.141103565318893
1739209669.0937161;-45.120503652039325
1739209669.0937195;-38.13080360867914
1739209669.0937228;-35.57807855764607
1739209669.0937262;-35.57807855764607
1739209669.0937297;-31.141103565318915
1739209669.093733;-33.981070128970956
1739209669.0937364;-19.357090149981357
1739209669.09374;-10.100331503767816
1739209669.0937433;-32.816014438256545
1739209669.0937467;-38.13080360867914
1739209669.09375;-33.981070128970906
1739209669.0937536;-30.49652367304973
1739209669.093757;-45.120503652039325
1739209669.0937603;-45.120503652039325
1739209669.0937638;-33.981070128970906
1739209669.0937672;-33.981070128970906
1739209669.0937705;-45.120503652039325
1739209669.0937738;-38.13080360867914
1739209669.0937774;-38.13080360867914
1739209669.0937808;-38.13080360867914
1739209669.093784;-38.13080360867914
1739209669.0937874;-45.120503652039325
1739209669.093791;-38.13080360867914
1739209669.0937943;-25.077289914212862
1739209669.0937977;-38.13080360867914
1739209669.0938013;-45.120503652039325
1739209669.0938046;-45.120503652039325
1739209669.093808;-38.13080360867914
1739209669.0938113;-33.981070128970906
1739209669.0938148;-33.981070128970906
1739209669.0938182;-27.267205301931607
1739209669.0938215;-23.506823629689542
1739209669.093825;-33.981070128970906
1739209669.0938284;-45.120503652039325
1739209669.0938318;-28.58837851428586
1739209669.093835;-18.192034459266992
1739209669.0938387;-14.96271608814888
1739209669.093842;-26.487275050834715
1739209669.0938454;-45.120503652039325
1739209669.0938487;-33.981070128970956
1739209669.0938523;-26.03565346325281
1739209669.0938556;-38.13080360867914
1739209669.093859;-38.13080360867914
1739209669.0938625;-45.120503652039325
1739209669.0938659;-32.816014438256545
1739209669.0938692;-21.300333226290604
1739209669.0938725;-27.267205301931607
1739209669.0938761;-29.438486411369333
1739209669.0938795;-38.13080360867914
1739209669.0938828;-38.13080360867914
1739209669.0938864;-45.120503652039325
1739209669.0938897;-24.746238672633048
1739209669.093893;-27.8777449560314
1739209669.0938964;-45.120503652039325
1739209669.0939;-38.13080360867914
1739209669.0939033;-35.57807855764607
1739209669.0939066;-38.13080360867914
1739209669.09391;-45.120503652039325
1739209669.0939136;-33.981070128970906
1739209669.093917;-38.13080360867914
1739209669.0939202;-45.120503652039325
1739209669.0939238;-45.120503652039325
1739209669.0939271;-38.13080360867914
1739209669.0939305;-29.438486411369347
1739209669.0939338;-14.830726599951507
1739209669.0939374;-19.357090149981357
1739209669.0939407;-30.49652367304973
1739209669.093944;-32.81601443825658
1739209669.0939476;-38.13080360867914
1739209669.093951;-35.57807855764607
1739209669.0939543;-45.120503652039325
1739209669.0939577;-38.13080360867914
1739209669.0939612;-45.120503652039325
1739209669.0939646;-31.141103565318915
1739209669.093968;-25.826314394896357
1739209669.0939713;-26.487275050834715
1739209669.0939748;-24.589719217205094
1739209669.0939782;-45.120503652039325
1739209669.0939815;-38.13080360867914
1739209669.093985;-45.120503652039325
1739209669.0939884;-38.13080360867914
1739209669.0939918;-45.120503652039325
1739209669.093995;-38.13080360867914
1739209669.0939987;-45.120503652039325
1739209669.094002;-45.120503652039325
1739209669.0940053;-35.57807855764607
1739209669.094009;-38.13080360867914
1739209669.0940123;-38.13080360867914
1739209669.0940156;-33.981070128970906
1739209669.094019;-45.120503652039325
1739209669.0940225;-38.13080360867914
1739209669.0940259;-45.120503652039325
1739209669.0940292;-45.120503652039325
1739209669.0940325;-45.120503652039325
1739209669.094036;-45.120503652039325
1739209669.0940394;-33.981070128970906
1739209669.0940428;-33.981070128970906
1739209669.0940464;-32.816014438256545
1739209669.0940497;-12.86482651764458
1739209669.094053;-32.816014438256545
1739209669.0940564;-31.141103565318915
1739209669.09406;-33.981070128970906
1739209669.0940633;-26.991370085610722
1739209669.0940666;-26.991370085610722
1739209669.0940702;-28.992665084841942
1739209669.0940735;-45.120503652039325
1739209669.0940769;-38.13080360867914
1739209669.0940802;-38.13080360867914
1739209669.0940838;-45.120503652039325
1739209669.0940871;-45.120503652039325
1739209669.0940905;-38.13080360867914
1739209669.094094;-35.57807855764607
1739209669.0940974;-31.141103565318915
1739209669.0941007;-45.120503652039325
1739209669.094104;-45.120503652039325
1739209669.0941076;-32.816014438256545
1739209669.094111;-38.13080360867914
1739209669.0941143;-38.13080360867914
1739209669.0941176;-45.120503652039325
1739209669.0941212;-45.120503652039325
1739209669.0941246;-45.120503652039325
1739209669.094128;-38.13080360867914
1739209669.0941315;-45.120503652039325
1739209669.0941348;-38.13080360867914
1739209669.0941381;-45.120503652039325
1739209669.0941415;-28.992665084841942
1739209669.094145;-21.67658091518819
1739209669.0941484;-12.441749458850314
1739209669.0941517;-26.991370085610722
1739209669.0941553;-38.13080360867914
1739209669.0941586;-38.13080360867914
1739209669.094162;-45.120503652039325
1739209669.0941653;-45.120503652039325
1739209669.094169;-45.120503652039325
1739209669.0941722;-38.13080360867914
1739209669.0941756;-38.13080360867914
1739209669.094179;-33.981070128970906
1739209669.0941825;-38.13080360867914
1739209669.0941858;-38.13080360867914
1739209669.0941892;-38.13080360867914
1739209669.0941927;-33.981070128970906
1739209669.094196;-23.50682362968953
1739209669.0941994;-38.13080360867914
1739209669.0942028;-38.13080360867914
1739209669.0942063;-31.141103565318915
1739209669.0942097;-32.816014438256545
1739209669.094213;-19.13259858440814
1739209669.0942166;-35.57807855764607
1739209669.09422;-24.589719217205094
1739209669.0942233;-27.267205301931607
1739209669.0942266;-45.120503652039325
1739209669.0942302;-38.13080360867914
1739209669.0942335;-45.120503652039325
1739209669.0942369;-45.120503652039325
1739209669.0942402;-45.120503652039325
1739209669.0942438;-31.141103565318915
1739209669.094247;-28.218542851754165
1739209669.0942504;-30.49652367304976
1739209669.094254;-33.981070128970906
1739209669.0942574;-38.13080360867914
1739209669.0942607;-28.58837851428586
1739209669.094264;-45.120503652039325
1739209669.0942676;-38.13080360867914
1739209669.094271;-38.13080360867914
1739209669.0942743;-30.49652367304973
1739209669.0942779;-28.992665084841942
1739209669.0942812;-45.120503652039325
1739209669.0942845;-32.816014438256545
1739209669.0942879;-38.13080360867914
1739209669.0942914;-31.141103565318915
1739209669.0942948;-12.643225322942055
1739209669.0942981;-33.981070128970956
1739209669.0943015;-28.992665084841942
1739209669.094305;-32.816014438256545
1739209669.0943084;-25.826314394896357
1739209669.0943117;-25.826314394896357
1739209669.0943153;-38.13080360867914
1739209669.0943186;-30.49652367304973
1739209669.094322;-38.13080360867914
1739209669.0943253;-20.00167004225055
1739209669.0943289;-17.724780207538373
1739209669.0943322;-27.87774495603143
1739209669.0943356;-32.816014438256545
1739209669.0943391;-45.120503652039325
1739209669.0943425;-38.13080360867914
1739209669.0943458;-32.816014438256545
1739209669.0943491;-38.13080360867914
1739209669.0943527;-45.120503652039325
1739209669.094356;-45.120503652039325
1739209669.0943594;-38.13080360867914
1739209669.0943627;-38.13080360867914
1739209669.0943663;-38.13080360867914
1739209669.0943696;-45.120503652039325
1739209669.094373;-38.13080360867914
1739209669.0943766;-35.57807855764607
1739209669.09438;-45.120503652039325
1739209669.0943832;-35.57807855764607
1739209669.0943866;-28.992665084841942
1739209669.0943902;-45.120503652039325
1739209669.0943935;-38.13080360867914
1739209669.0943968;-35.57807855764607
1739209669.0944004;-45.120503652039325
1739209669.0944037;-38.13080360867914
1739209669.094407;-33.981070128970956
1739209669.0944104;-38.13080360867914
1739209669.094414;-38.13080360867914
1739209669.0944173;-38.13080360867914
1739209669.0944207;-35.57807855764607
1739209669.0944242;-33.981070128970906
1739209669.0944276;-31.141103565318893
1739209669.094431;-45.120503652039325
1739209669.0944343;-38.13080360867914
1739209669.0944378;-38.13080360867914
1739209669.0944412;-33.981070128970906
1739209669.0944445;-35.57807855764607
1739209669.0944479;-33.981070128970906
1739209669.0944514;-45.120503652039325
1739209669.0944548;-38.13080360867914
1739209669.094458;-32.816014438256545
1739209669.0944617;-45.120503652039325
1739209669.094465;-45.120503652039325
1739209669.0944684;-45.120503652039325
1739209669.0944717;-45.120503652039325
1739209669.0944753;-45.120503652039325
1739209669.0944786;-38.13080360867914
1739209669.094482;-45.120503652039325
1739209669.0944855;-45.120503652039325
1739209669.0944889;-45.120503652039325
1739209669.0944922;-35.57807855764607
1739209669.0944955;-38.13080360867914
1739209669.094499;-45.120503652039325
1739209669.0945024;-45.120503652039325
1739209669.0945058;-45.120503652039325
1739209669.0945091;-32.816014438256545
1739209669.0945127;-38.13080360867914
1739209669.094516;-45.120503652039325
1739209669.0945194;-45.120503652039325
1739209669.094523;-28.58837851428586
1739209669.0945263;-30.49652367304973
1739209669.0945296;-45.120503652039325
1739209669.094533;-45.120503652039325
1739209669.0945365;-38.13080360867914
1739209669.0945399;-38.13080360867914
1739209669.0945432;-45.120503652039325
1739209669.0945468;-38.13080360867914
1739209669.0945501;-38.13080360867914
1739209669.0945535;-33.981070128970956
1739209669.0945568;-45.120503652039325
1739209669.0945604;-38.13080360867914
1739209669.0945637;-38.13080360867914
1739209669.094567;-45.120503652039325
1739209669.0945704;-38.13080360867914
1739209669.094574;-38.13080360867914
1739209669.0945773;-31.141103565318893
1739209669.0945807;-31.141103565318915
1739209669.0945842;-38.13080360867914
1739209669.0945876;-45.120503652039325
1739209669.094591;-45.120503652039325
1739209669.0945942;-38.13080360867914
1739209669.0945978;-38.13080360867914
1739209669.0946012;-35.57807855764607
1739209669.0946045;-45.120503652039325
1739209669.094608;-45.120503652039325
1739209669.0946114;-45.120503652039325
1739209669.0946147;-38.13080360867914
1739209669.094618;-45.120503652039325
1739209669.0946217;-45.120503652039325
1739209669.094625;-45.120503652039325
1739209669.0946283;-45.120503652039325
1739209669.0946317;-45.120503652039325
1739209669.0946352;-38.13080360867914
1739209669.0946386;-38.13080360867914
1739209669.094642;-38.13080360867914
1739209669.0946455;-38.13080360867914
1739209669.0946488;-38.13080360867914
1739209669.0946522;-35.57807855764607
1739209669.0946555;-35.57807855764607
1739209669.094659;-45.120503652039325
1739209669.0946624;-35.57807855764607
1739209669.0946658;-38.13080360867914
1739209669.0946693;-38.13080360867914
1739209669.0946727;-45.120503652039325
1739209669.094676;-45.120503652039325
1739209669.0946794;-38.13080360867914
1739209669.094683;-38.13080360867914
1739209669.0946863;-45.120503652039325
1739209669.0946896;-32.816014438256545
1739209669.094693;-45.120503652039325
1739209669.0946965;-45.120503652039325
1739209669.0946999;-45.120503652039325
1739209669.0947032;-38.13080360867914
1739209669.0947068;-45.120503652039325
1739209669.09471;-45.120503652039325
1739209669.0947134;-45.120503652039325
1739209669.0947168;-28.992665084841942
1739209669.0947204;-45.120503652039325
1739209669.0947237;-38.13080360867914
1739209669.094727;-38.13080360867914
1739209669.0947306;-35.57807855764607
1739209669.094734;-38.13080360867914
1739209669.0947373;-45.120503652039325
1739209669.0947406;-45.120503652039325
1739209669.0947442;-30.49652367304973
1739209669.0947475;-45.120503652039325
1739209669.094751;-38.13080360867914
1739209669.0947545;-35.57807855764607
1739209669.0947578;-45.120503652039325
1739209669.0947611;-45.120503652039325
1739209669.0947645;-38.13080360867914
1739209669.094768;-38.13080360867914
1739209669.0947714;-30.49652367304973
1739209669.0947747;-45.120503652039325
1739209669.094778;-38.13080360867914
1739209669.0947816;-35.57807855764607
1739209669.094785;-35.57807855764607
1739209669.0947883;-38.13080360867914
1739209669.094792;-45.120503652039325
1739209669.0947952;-45.120503652039325
1739209669.0947986;-33.981070128970906
1739209669.094802;-45.120503652039325
1739209669.0948055;-45.120503652039325
1739209669.0948088;-35.57807855764607
1739209669.0948122;-45.120503652039325
1739209669.0948157;-45.120503652039325
1739209669.094819;-45.120503652039325
1739209669.0948224;-45.120503652039325
1739209669.0948257;-38.13080360867914
1739209669.0948293;-45.120503652039325
1739209669.0948327;-45.120503652039325
1739209669.094836;-38.13080360867914
1739209669.0948393;-38.13080360867914
1739209669.094843;-35.57807855764607
1739209669.0948462;-35.57807855764607
1739209669.0948496;-45.120503652039325
1739209669.0948532;-45.120503652039325
1739209669.0948565;-45.120503652039325
1739209669.0948598;-45.120503652039325
1739209669.0948632;-38.13080360867914
1739209669.0948668;-38.13080360867914
1739209669.09487;-45.120503652039325
1739209669.0948734;-45.120503652039325
1739209669.094877;-35.57807855764607
1739209669.0948803;-38.13080360867914
1739209669.0948837;-45.120503652039325
1739209669.094887;-45.120503652039325
1739209669.0948906;-35.57807855764607
1739209669.094894;-38.13080360867914
1739209669.0948973;-45.120503652039325
1739209669.0949006;-38.13080360867914
1739209669.0949042;-38.13080360867914
1739209669.0949075;-45.120503652039325
1739209669.0949109;-38.13080360867914
1739209669.0949144;-35.57807855764607
1739209669.0949178;-45.120503652039325
1739209669.094921;-38.13080360867914
1739209669.0949244;-32.816014438256545
1739209669.094928;-38.13080360867914
1739209669.0949314;-32.816014438256545
1739209669.0949347;-33.981070128970906
1739209669.0949383;-38.13080360867914
1739209669.0949416;-45.120503652039325
1739209669.094945;-33.981070128970906
1739209669.0949483;-45.120503652039325
1739209669.0949519;-45.120503652039325
1739209669.0949552;-38.13080360867914
1739209669.0949585;-38.13080360867914
1739209669.094962;-38.13080360867914
1739209669.0949655;-38.13080360867914
1739209669.0949688;-35.57807855764607
1739209669.0949721;-38.13080360867914
1739209669.0949757;-45.120503652039325
1739209669.094979;-35.57807855764607
1739209669.0949824;-38.13080360867914
1739209669.0949857;-45.120503652039325
1739209669.0949893;-45.120503652039325
1739209669.0949926;-38.13080360867914
1739209669.094996;-45.120503652039325
1739209669.0949996;-45.120503652039325
1739209669.095003;-45.120503652039325
1739209669.0950062;-45.120503652039325
1739209669.0950096;-38.13080360867914
1739209669.0950131;-45.120503652039325
1739209669.0950165;-45.120503652039325
1739209669.0950198;-45.120503652039325
1739209669.0950232;-38.13080360867914
1739209669.0950267;-38.13080360867914
1739209669.09503;-38.13080360867914
1739209669.0950334;-31.141103565318915
1739209669.095037;-38.13080360867914
1739209669.0950403;-38.13080360867914
1739209669.0950437;-38.13080360867914
1739209669.095047;-35.57807855764607
1739209669.0950506;-38.13080360867914
1739209669.095054;-45.120503652039325
1739209669.0950572;-45.120503652039325
1739209669.0950608;-45.120503652039325
1739209669.0950642;-35.57807855764607
1739209669.0950675;-45.120503652039325
1739209669.0950708;-35.57807855764607
1739209669.0950744;-45.120503652039325
1739209669.0950778;-45.120503652039325
1739209669.095081;-35.57807855764607
1739209669.0950844;-38.13080360867914
1739209669.095088;-45.120503652039325
1739209669.0950913;-45.120503652039325
1739209669.0950947;-38.13080360867914
1739209669.0950983;-45.120503652039325
1739209669.0951016;-33.981070128970906
1739209669.095105;-38.13080360867914
1739209669.0951083;-38.13080360867914
1739209669.0951118;-38.13080360867914
1739209669.0951152;-45.120503652039325
1739209669.0951185;-45.120503652039325
1739209669.095122;-38.13080360867914
1739209669.0951254;-45.120503652039325
1739209669.0951288;-45.120503652039325
1739209669.095132;-45.120503652039325
1739209669.0951357;-38.13080360867914
1739209669.095139;-38.13080360867914
1739209669.0951424;-45.120503652039325
1739209669.095146;-38.13080360867914
1739209669.0951493;-45.120503652039325
1739209669.0951526;-38.13080360867914
1739209669.095156;-45.120503652039325
1739209669.0951595;-45.120503652039325
1739209669.0951629;-45.120503652039325
1739209669.0951662;-45.120503652039325
1739209669.0951695;-35.57807855764607
1739209669.0951731;-38.13080360867914
1739209669.0951765;-45.120503652039325
1739209669.0951798;-45.120503652039325
1739209669.0951834;-38.13080360867914
1739209669.0951867;-33.981070128970906
1739209669.09519;-38.13080360867914
1739209669.0951934;-38.13080360867914
1739209669.095197;-45.120503652039325
1739209669.0952003;-45.120503652039325
1739209669.0952036;-38.13080360867914
1739209669.0952072;-45.120503652039325
1739209669.0952106;-45.120503652039325
1739209669.095214;-45.120503652039325
1739209669.0952172;-38.13080360867914
1739209669.0952208;-38.13080360867914
1739209669.0952241;-35.57807855764607
1739209669.0952275;-38.13080360867914
1739209669.0952308;-45.120503652039325
1739209669.0952344;-38.13080360867914
1739209669.0952377;-32.816014438256545
1739209669.095241;-28.992665084841942
1739209669.0952446;-38.13080360867914
1739209669.095248;-35.57807855764607
1739209669.0952513;-38.13080360867914
1739209669.0952547;-33.981070128970906
1739209669.0952582;-38.13080360867914
1739209669.0952616;-38.13080360867914
1739209669.095265;-38.13080360867914
1739209669.0952685;-35.57807855764607
1739209669.0952718;-35.57807855764607
1739209669.0952752;-38.13080360867914
1739209669.0952785;-33.981070128970906
1739209669.095282;-45.120503652039325
1739209669.0952854;-45.120503652039325
1739209669.0952888;-38.13080360867914
1739209669.095292;-32.816014438256545
1739209669.0952957;-28.992665084841942
1739209669.095299;-45.120503652039325
1739209669.0953023;-38.13080360867914
1739209669.095306;-38.13080360867914
1739209669.0953093;-33.981070128970906
1739209669.0953126;-45.120503652039325
1739209669.095316;-38.13080360867914
1739209669.0953195;-38.13080360867914
1739209669.0953228;-45.120503652039325
1739209669.0953262;-45.120503652039325
1739209669.0953298;-38.13080360867914
1739209669.095333;-38.13080360867914
1739209669.0953364;-45.120503652039325
1739209669.0953398;-45.120503652039325
1739209669.0953434;-45.120503652039325
1739209669.0953467;-38.13080360867914
1739209669.09535;-38.13080360867914
1739209669.0953534;-45.120503652039325
1739209669.095357;-45.120503652039325
1739209669.0953603;-45.120503652039325
1739209669.0953636;-38.13080360867914
1739209669.0953672;-45.120503652039325
1739209669.0953705;-38.13080360867914
1739209669.0953739;-35.57807855764607
1739209669.0953772;-28.58837851428586
1739209669.0953808;-45.120503652039325
1739209669.0953841;-38.13080360867914
1739209669.0953875;-38.13080360867914
1739209669.095391;-38.13080360867914
1739209669.0953944;-38.13080360867914
1739209669.0953977;-45.120503652039325
1739209669.095401;-38.13080360867914
1739209669.0954046;-28.992665084841942
1739209669.095408;-38.13080360867914
1739209669.0954113;-45.120503652039325
1739209669.0954146;-45.120503652039325
1739209669.0954182;-38.13080360867914
1739209669.0954216;-38.13080360867914
1739209669.095425;-38.13080360867914
1739209669.0954285;-45.120503652039325
1739209669.0954318;-32.816014438256545
1739209669.0954351;-38.13080360867914
1739209669.0954385;-45.120503652039325
1739209669.095442;-45.120503652039325
1739209669.0954454;-38.13080360867914
1739209669.0954514;-38.13080360867914
1739209669.0954576;-38.13080360867914
1739209669.0954635;-35.57807855764607
1739209669.0954697;-38.13080360867914
1739209669.0954757;-38.13080360867914
1739209669.0954819;-45.120503652039325
1739209669.0954878;-45.120503652039325
1739209669.0954938;-38.13080360867914
1739209669.0955;-38.13080360867914
1739209669.095506;-38.13080360867914
1739209669.0955122;-45.120503652039325
1739209669.095518;-38.13080360867914
1739209669.0955243;-45.120503652039325
1739209669.0955303;-45.120503652039325
1739209669.0955365;-35.57807855764607
1739209669.0955424;-38.13080360867914
1739209669.0955484;-45.120503652039325
1739209669.0955546;-45.120503652039325
1739209669.0955606;-38.13080360867914
1739209669.0955667;-38.13080360867914
1739209669.0955727;-38.13080360867914
1739209669.095579;-38.13080360867914
1739209669.0955849;-45.120503652039325
1739209669.0955908;-38.13080360867914
1739209669.095597;-35.57807855764607
1739209669.095603;-38.13080360867914
1739209669.0956092;-35.57807855764607
1739209669.0956151;-38.13080360867914
1739209669.0956213;-45.120503652039325
1739209669.0956273;-38.13080360867914
1739209669.0956333;-35.57807855764607
1739209669.0956395;-38.13080360867914
1739209669.0956454;-45.120503652039325
1739209669.0956516;-45.120503652039325
1739209669.0956576;-35.57807855764607
1739209669.0956638;-38.13080360867914
1739209669.0956697;-38.13080360867914
1739209669.0956757;-38.13080360867914
1739209669.095682;-35.57807855764607
1739209669.0956879;-38.13080360867914
1739209669.095694;-45.120503652039325
1739209669.0957;-45.120503652039325
1739209669.0957062;-45.120503652039325
1739209669.0957122;-45.120503652039325
1739209669.0957184;-45.120503652039325
1739209669.0957243;-45.120503652039325
1739209669.0957303;-38.13080360867914
1739209669.0957365;-45.120503652039325
1739209669.0957425;-38.13080360867914
1739209669.0957487;-38.13080360867914
1739209669.0957546;-35.57807855764607
1739209669.0957608;-32.816014438256545
1739209669.0957668;-33.981070128970906
1739209669.0957727;-38.13080360867914
1739209669.095779;-38.13080360867914
1739209669.095785;-30.49652367304973
1739209669.095791;-33.981070128970906
1739209669.095797;-38.13080360867914
1739209669.0958033;-35.57807855764607
1739209669.0958092;-38.13080360867914
1739209669.0958152;-32.816014438256545
1739209669.0958214;-38.13080360867914
1739209669.0958273;-38.13080360867914
1739209669.0958335;-45.120503652039325
1739209669.0958395;-38.13080360867914
1739209669.0958457;-38.13080360867914
1739209669.0958517;-45.120503652039325
1739209669.0958576;-38.13080360867914
1739209669.0958638;-45.120503652039325
1739209669.0958698;-45.120503652039325
1739209669.095876;-38.13080360867914
1739209669.095882;-38.13080360867914
1739209669.0958881;-45.120503652039325
1739209669.095894;-45.120503652039325
1739209669.0959003;-45.120503652039325
1739209669.0959063;-45.120503652039325
1739209669.0959122;-35.57807855764607
1739209669.0959184;-38.13080360867914
1739209669.0959244;-45.120503652039325
1739209669.0959306;-45.120503652039325
1739209669.0959365;-32.816014438256545
1739209669.0959427;-45.120503652039325
1739209669.0959487;-45.120503652039325
1739209669.0959547;-38.13080360867914
1739209669.0959609;-33.981070128970906
1739209669.0959668;-35.57807855764607
1739209669.095973;-45.120503652039325
1739209669.095979;-35.57807855764607
1739209669.0959852;-45.120503652039325
1739209669.0959911;-38.13080360867914
1739209669.095997;-45.120503652039325
1739209669.0960033;-45.120503652039325
1739209669.0960093;-45.120503652039325
1739209669.0960155;-45.120503652039325
1739209669.0960214;-45.120503652039325
1739209669.0960276;-45.120503652039325
1739209669.0960336;-38.13080360867914
1739209669.0960395;-45.120503652039325
1739209669.0960457;-45.120503652039325
1739209669.0960517;-45.120503652039325
1739209669.096058;-31.141103565318915
1739209669.0960639;-31.141103565318915
1739209669.09607;-45.120503652039325
