CAN Message; 0x1d3:0000f201776a8bc6
1739209664.3581707;-33.981070128970956
1739209664.3581736;-38.13080360867914
1739209664.3581762;-38.13080360867914
1739209664.358179;-45.120503652039325
1739209664.358182;-45.120503652039325
1739209664.3581846;-38.13080360867914
1739209664.3581874;-45.120503652039325
1739209664.35819;-38.13080360867914
1739209664.358193;-33.981070128970906
1739209664.3581955;-38.13080360867914
1739209664.3581984;-35.57807855764607
1739209664.358201;-38.13080360867914
1739209664.358204;-38.13080360867914
1739209664.3582067;-38.13080360867914
1739209664.3582094;-45.120503652039325
1739209664.3582122;-38.13080360867914
1739209664.3582149;-38.13080360867914
1739209664.3582177;-45.120503652039325
1739209664.3582203;-38.13080360867914
1739209664.3582232;-45.120503652039325
1739209664.3582258;-45.120503652039325
1739209664.3582287;-38.13080360867914
1739209664.3582315;-45.120503652039325
1739209664.3582342;-38.13080360867914
1739209664.358237;-38.13080360867914
1739209664.3582397;-45.120503652039325
1739209664.3582425;-45.120503652039325
1739209664.3582451;-33.981070128970906
1739209664.358248;-45.120503652039325
1739209664.3582506;-33.981070128970906
1739209664.3582535;-38.13080360867914
1739209664.3582563;-45.120503652039325
1739209664.358259;-33.981070128970906
1739209664.3582618;-38.13080360867914
1739209664.3582644;-38.13080360867914
1739209664.3582673;-38.13080360867914
1739209664.35827;-35.57807855764607
1739209664.3582728;-38.13080360867914
1739209664.3582754;-45.120503652039325
1739209664.3582783;-45.120503652039325
1739209664.3582811;-45.120503652039325
1739209664.3582838;-45.120503652039325
1739209664.3582866;-45.120503652039325
1739209664.3582892;-45.120503652039325
1739209664.358292;-45.120503652039325
1739209664.3582947;-35.57807855764607
1739209664.3582976;-38.13080360867914
1739209664.3583002;-38.13080360867914
1739209664.358303;-35.57807855764607
1739209664.358306;-38.13080360867914
1739209664.3583086;-38.13080360867914
1739209664.3583114;-45.120503652039325
1739209664.358314;-45.120503652039325
1739209664.358317;-45.120503652039325
1739209664.3583195;-38.13080360867914
1739209664.3583224;-38.13080360867914
1739209664.358325;-45.120503652039325
1739209664.3583279;-38.13080360867914
1739209664.3583307;-45.120503652039325
1739209664.3583333;-38.13080360867914
1739209664.3583362;-33.981070128970906
1739209664.3583388;-38.13080360867914
1739209664.3583417;-45.120503652039325
1739209664.3583443;-38.13080360867914
1739209664.3583472;-38.13080360867914
1739209664.3583498;-38.13080360867914
1739209664.3583527;-45.120503652039325
1739209664.3583555;-38.13080360867914
1739209664.3583581;-35.57807855764607
1739209664.358361;-45.120503652039325
1739209664.3583636;-45.120503652039325
1739209664.349726;-45.120503652039325
1739209664.3497374;-38.13080360867914
1739209664.349749;-35.57807855764607
1739209664.3497605;-45.120503652039325
1739209664.349772;-38.13080360867914
1739209664.3497837;-38.13080360867914
1739209664.349795;-35.57807855764607
1739209664.3498065;-45.120503652039325
1739209664.3498182;-45.120503652039325
1739209664.3498297;-45.120503652039325
1739209664.3498414;-45.120503652039325
1739209664.3498528;-45.120503652039325
1739209664.3498642;-45.120503652039325
1739209664.349876;-45.120503652039325
1739209664.3498874;-45.120503652039325
1739209664.3498988;-38.13080360867914
1739209664.3499105;-45.120503652039325
1739209664.349922;-32.816014438256545
1739209664.3499336;-28.21854285175415
1739209664.349945;-45.120503652039325
1739209664.3499565;-45.120503652039325
1739209664.3499682;-38.13080360867914
1739209664.3499796;-35.57807855764607
1739209664.349991;-45.120503652039325
1739209664.3500028;-45.120503652039325
1739209664.3500142;-45.120503652039325
1739209664.350026;-38.13080360867914
1739209664.3500373;-45.120503652039325
1739209664.3500488;-38.13080360867914
1739209664.3500605;-45.120503652039325
1739209664.350072;-38.13080360867914
1739209664.3500834;-35.57807855764607
1739209664.350095;-45.120503652039325
1739209664.3501065;-35.57807855764607
1739209664.3501182;-28.58837851428586
1739209664.3501296;-38.13080360867914
1739209664.350141;-45.120503652039325
1739209664.3501527;-38.13080360867914
1739209664.3501642;-35.57807855764607
1739209664.3501756;-45.120503652039325
1739209664.3501873;-45.120503652039325
1739209664.3501987;-45.120503652039325
1739209664.3502104;-45.120503652039325
1739209664.3502219;-38.13080360867914
1739209664.3502333;-45.120503652039325
1739209664.350245;-45.120503652039325
1739209664.3502564;-38.13080360867914
1739209664.3502681;-38.13080360867914
1739209664.3502796;-45.120503652039325
1739209664.350291;-35.57807855764607
1739209664.3503027;-35.57807855764607
1739209664.3503141;-38.13080360867914
1739209664.3503256;-45.120503652039325
1739209664.3503373;-45.120503652039325
1739209664.3503487;-45.120503652039325
1739209664.3503604;-45.120503652039325
1739209664.3503718;-45.120503652039325
1739209664.3503833;-45.120503652039325
1739209664.350395;-38.13080360867914
1739209664.3504064;-38.13080360867914
1739209664.3504179;-38.13080360867914
1739209664.3504295;-45.120503652039325
1739209664.350441;-38.13080360867914
1739209664.3504527;-38.13080360867914
1739209664.350464;-45.120503652039325
1739209664.3504755;-45.120503652039325
1739209664.3504872;-45.120503652039325
1739209664.3504987;-45.120503652039325
1739209664.3505101;-38.13080360867914
1739209664.3505218;-38.13080360867914
1739209664.3505332;-45.120503652039325
1739209664.350545;-38.13080360867914
1739209664.3505564;-38.13080360867914
1739209664.3505678;-45.120503652039325
1739209664.3505795;-33.981070128970906
1739209664.350591;-35.57807855764607
1739209664.3506024;-45.120503652039325
1739209664.350614;-45.120503652039325
1739209664.3506255;-45.120503652039325
1739209664.3506372;-33.981070128970906
1739209664.3506486;-38.13080360867914
1739209664.35066;-38.13080360867914
1739209664.3506718;-38.13080360867914
1739209664.3506832;-45.120503652039325
1739209664.3506947;-38.13080360867914
1739209664.3507063;-45.120503652039325
1739209664.3507178;-45.120503652039325
1739209664.3507295;-38.13080360867914
1739209664.350741;-38.13080360867914
1739209664.3507524;-45.120503652039325
1739209664.350764;-38.13080360867914
1739209664.3507755;-38.13080360867914
1739209664.3507872;-38.13080360867914
1739209664.3507986;-45.120503652039325
1739209664.35081;-45.120503652039325
1739209664.3508217;-38.13080360867914
1739209664.3508332;-45.120503652039325
1739209664.3508446;-45.120503652039325
1739209664.3508563;-45.120503652039325
1739209664.3508677;-33.981070128970906
1739209664.3508794;-38.13080360867914
1739209664.3508909;-35.57807855764607
1739209664.3509023;-35.57807855764607
1739209664.350914;-32.816014438256545
1739209664.3509254;-38.13080360867914
1739209664.350937;-45.120503652039325
1739209664.3509486;-45.120503652039325
1739209664.35096;-38.13080360867914
1739209664.3509717;-45.120503652039325
1739209664.3509831;-38.13080360867914
1739209664.3509946;-38.13080360867914
1739209664.3510063;-45.120503652039325
1739209664.3510177;-33.981070128970906
1739209664.3510292;-45.120503652039325
1739209664.3510408;-45.120503652039325
1739209664.3510523;-31.141103565318915
1739209664.351064;-38.13080360867914
1739209664.3510754;-45.120503652039325
1739209664.3510869;-45.120503652039325
1739209664.3510985;-38.13080360867914
1739209664.35111;-38.13080360867914
1739209664.3511214;-45.120503652039325
1739209664.351133;-45.120503652039325
1739209664.3511446;-45.120503652039325
1739209664.3511562;-38.13080360867914
1739209664.3511677;-45.120503652039325
1739209664.3511791;-45.120503652039325
1739209664.3511908;-38.13080360867914
1739209664.3512022;-45.120503652039325
1739209664.351214;-38.13080360867914
1739209664.3512254;-38.13080360867914
1739209664.3512368;-45.120503652039325
1739209664.3512485;-45.120503652039325
1739209664.35126;-45.120503652039325
1739209664.3512714;-38.13080360867914
1739209664.351283;-33.981070128970906
1739209664.3512945;-33.981070128970906
1739209664.3513062;-45.120503652039325
1739209664.3513176;-38.13080360867914
1739209664.351329;-30.49652367304973
1739209664.3513408;-38.13080360867914
1739209664.3513522;-45.120503652039325
1739209664.3513637;-45.120503652039325
1739209664.3513753;-38.13080360867914
1739209664.3513868;-38.13080360867914
1739209664.3513985;-33.981070128970906
1739209664.35141;-45.120503652039325
1739209664.3514214;-45.120503652039325
1739209664.351433;-45.120503652039325
1739209664.3514445;-33.981070128970906
1739209664.351456;-45.120503652039325
1739209664.3514676;-38.13080360867914
1739209664.351479;-38.13080360867914
1739209664.3514907;-38.13080360867914
1739209664.3515022;-45.120503652039325
1739209664.3515136;-26.991370085610722
1739209664.3515253;-32.816014438256545
1739209664.3515368;-45.120503652039325
1739209664.3515482;-38.13080360867914
1739209664.3515599;-45.120503652039325
1739209664.3515713;-45.120503652039325
1739209664.351583;-45.120503652039325
1739209664.3515944;-35.57807855764607
1739209664.351606;-45.120503652039325
1739209664.3516176;-45.120503652039325
1739209664.351629;-33.981070128970906
1739209664.3516405;-38.13080360867914
1739209664.3516521;-45.120503652039325
1739209664.3516636;-38.13080360867914
1739209664.3516753;-33.981070128970906
1739209664.3516867;-45.120503652039325
1739209664.3516982;-28.21854285175415
1739209664.3517098;-31.141103565318893
1739209664.3517213;-38.13080360867914
1739209664.351733;-35.57807855764607
1739209664.3517444;-38.13080360867914
1739209664.3517559;-38.13080360867914
1739209664.3517675;-38.13080360867914
1739209664.351779;-35.57807855764607
1739209664.3517904;-38.13080360867914
1739209664.351802;-45.120503652039325
1739209664.3518136;-35.57807855764607
1739209664.3518252;-38.13080360867914
1739209664.3518367;-45.120503652039325
1739209664.3518481;-45.120503652039325
1739209664.3518598;-38.13080360867914
1739209664.3518713;-35.57807855764607
1739209664.3518827;-38.13080360867914
1739209664.3518944;-45.120503652039325
1739209664.3519058;-35.57807855764607
1739209664.3519175;-32.816014438256545
1739209664.351929;-45.120503652039325
1739209664.3519404;-45.120503652039325
1739209664.351952;-38.13080360867914
1739209664.3519635;-33.981070128970906
1739209664.351975;-33.981070128970906
1739209664.3519866;-35.57807855764607
1739209664.351998;-33.981070128970906
1739209664.3520098;-35.57807855764607
1739209664.3520212;-38.13080360867914
1739209664.3520327;-45.120503652039325
1739209664.3520443;-45.120503652039325
1739209664.3520558;-33.981070128970906
1739209664.3520672;-45.120503652039325
1739209664.352079;-45.120503652039325
1739209664.3520904;-33.981070128970906
1739209664.352102;-38.13080360867914
1739209664.3521135;-45.120503652039325
1739209664.352125;-45.120503652039325
1739209664.3521366;-35.57807855764607
1739209664.352148;-38.13080360867914
1739209664.3521595;-38.13080360867914
1739209664.3521712;-28.21854285175415
1739209664.359435;-38.13080360867914
1739209664.3594484;-38.13080360867914
1739209664.3594618;-32.816014438256545
1739209664.3594751;-38.13080360867914
1739209664.3594885;-38.13080360867914
1739209664.3595018;-35.57807855764607
1739209664.3595152;-38.13080360867914
1739209664.3595285;-45.120503652039325
1739209664.359542;-45.120503652039325
1739209664.3595552;-45.120503652039325
1739209664.3595686;-45.120503652039325
1739209664.359582;-45.120503652039325
1739209664.3595953;-38.13080360867914
1739209664.3596087;-45.120503652039325
1739209664.359622;-45.120503652039325
1739209664.3596354;-45.120503652039325
1739209664.3596487;-45.120503652039325
1739209664.359662;-45.120503652039325
1739209664.3596754;-38.13080360867914
1739209664.3596888;-38.13080360867914
1739209664.359702;-38.13080360867914
1739209664.3597155;-45.120503652039325
1739209664.3597288;-38.13080360867914
1739209664.3597422;-33.981070128970906
1739209664.3597555;-33.981070128970906
1739209664.3597689;-45.120503652039325
1739209664.3597822;-38.13080360867914
1739209664.3597956;-33.981070128970906
1739209664.359809;-38.13080360867914
1739209664.3598223;-38.13080360867914
1739209664.3598356;-45.120503652039325
1739209664.359849;-38.13080360867914
1739209664.3598623;-38.13080360867914
1739209664.3598757;-45.120503652039325
1739209664.359889;-38.13080360867914
1739209664.3599024;-38.13080360867914
1739209664.3599157;-38.13080360867914
1739209664.359929;-45.120503652039325
1739209664.3599424;-32.816014438256545
1739209664.3599558;-29.438486411369333
1739209664.3599691;-45.120503652039325
1739209664.3599825;-45.120503652039325
1739209664.3599958;-38.13080360867914
1739209664.3600092;-32.816014438256545
1739209664.3600225;-45.120503652039325
1739209664.360036;-38.13080360867914
1739209664.3600492;-45.120503652039325
1739209664.3600626;-45.120503652039325
1739209664.360076;-45.120503652039325
1739209664.3600893;-38.13080360867914
1739209664.3601027;-45.120503652039325
1739209664.360116;-38.13080360867914
1739209664.3601294;-38.13080360867914
1739209664.3601427;-45.120503652039325
1739209664.360156;-31.141103565318915
1739209664.3601694;-35.57807855764607
1739209664.3601828;-45.120503652039325
1739209664.360196;-45.120503652039325
1739209664.3602095;-38.13080360867914
1739209664.3602228;-35.57807855764607
1739209664.3602362;-45.120503652039325
1739209664.3602495;-38.13080360867914
1739209664.3602629;-38.13080360867914
1739209664.3602762;-45.120503652039325
1739209664.3602896;-38.13080360867914
1739209664.360303;-35.57807855764607
1739209664.3603163;-45.120503652039325
1739209664.3603296;-45.120503652039325
1739209664.360343;-38.13080360867914
1739209664.3603563;-38.13080360867914
1739209664.3603697;-45.120503652039325
1739209664.360383;-45.120503652039325
1739209664.3603964;-38.13080360867914
1739209664.3604097;-38.13080360867914
1739209664.360423;-35.57807855764607
1739209664.3604364;-38.13080360867914
1739209664.3604498;-38.13080360867914
1739209664.3604631;-35.57807855764607
1739209664.3604765;-35.57807855764607
1739209664.3604898;-28.58837851428586
1739209664.3605032;-45.120503652039325
1739209664.3605165;-38.13080360867914
1739209664.36053;-45.120503652039325
1739209664.3605433;-45.120503652039325
1739209664.3605566;-38.13080360867914
1739209664.36057;-35.57807855764607
1739209664.3605833;-45.120503652039325
1739209664.3605967;-33.981070128970956
1739209664.36061;-33.981070128970906
1739209664.3606234;-35.57807855764607
1739209664.3606367;-45.120503652039325
1739209664.36065;-45.120503652039325
1739209664.3606634;-45.120503652039325
1739209664.3606768;-45.120503652039325
1739209664.36069;-38.13080360867914
1739209664.3607035;-27.8777449560314
1739209664.3607168;-45.120503652039325
1739209664.3607302;-45.120503652039325
1739209664.3607435;-33.981070128970906
1739209664.3607569;-30.49652367304973
1739209664.3607702;-35.57807855764607
1739209664.3607836;-38.13080360867914
1739209664.360797;-45.120503652039325
1739209664.3608103;-33.981070128970956
1739209664.3608236;-38.13080360867914
1739209664.360837;-45.120503652039325
1739209664.3608503;-45.120503652039325
1739209664.3608637;-45.120503652039325
1739209664.360877;-45.120503652039325
1739209664.3608904;-45.120503652039325
1739209664.3609037;-38.13080360867914
1739209664.360917;-28.58837851428586
1739209664.3609304;-38.13080360867914
1739209664.3609438;-45.120503652039325
1739209664.3609571;-45.120503652039325
1739209664.3609705;-38.13080360867914
1739209664.3609838;-38.13080360867914
1739209664.3609972;-38.13080360867914
1739209664.3610106;-45.120503652039325
1739209664.361024;-45.120503652039325
1739209664.3610373;-38.13080360867914
1739209664.3610506;-38.13080360867914
1739209664.361064;-45.120503652039325
1739209664.3610773;-45.120503652039325
1739209664.3610907;-33.981070128970906
1739209664.361104;-45.120503652039325
1739209664.3611174;-38.13080360867914
1739209664.3611307;-45.120503652039325
1739209664.361144;-45.120503652039325
1739209664.3611574;-38.13080360867914
1739209664.3611708;-38.13080360867914
1739209664.3611841;-45.120503652039325
1739209664.3611975;-38.13080360867914
1739209664.3612108;-38.13080360867914
1739209664.3612242;-38.13080360867914
1739209664.3612375;-33.981070128970906
1739209664.3612509;-35.57807855764607
1739209664.3612642;-38.13080360867914
1739209664.3612776;-38.13080360867914
1739209664.361291;-45.120503652039325
1739209664.3613043;-35.57807855764607
1739209664.3613176;-35.57807855764607
1739209664.361331;-38.13080360867914
1739209664.3613443;-35.57807855764607
1739209664.3613577;-33.981070128970906
1739209664.361371;-33.981070128970906
1739209664.3613844;-45.120503652039325
1739209664.3613977;-45.120503652039325
1739209664.361411;-45.120503652039325
1739209664.3614244;-45.120503652039325
1739209664.3614378;-45.120503652039325
1739209664.3614511;-33.981070128970906
1739209664.3614645;-38.13080360867914
1739209664.3614779;-35.57807855764607
1739209664.3614912;-38.13080360867914
1739209664.3615046;-45.120503652039325
1739209664.361518;-38.13080360867914
1739209664.3615313;-38.13080360867914
1739209664.3615446;-38.13080360867914
1739209664.361558;-32.816014438256545
1739209664.3615713;-31.141103565318915
1739209664.3615847;-38.13080360867914
1739209664.361598;-38.13080360867914
1739209664.3616114;-45.120503652039325
1739209664.3616247;-45.120503652039325
1739209664.361638;-38.13080360867914
1739209664.3616514;-45.120503652039325
1739209664.3616648;-38.13080360867914
1739209664.3616781;-31.141103565318915
1739209664.3616915;-38.13080360867914
1739209664.3617048;-45.120503652039325
1739209664.3617182;-45.120503652039325
1739209664.3617315;-38.13080360867914
1739209664.3617449;-35.57807855764607
1739209664.3617582;-38.13080360867914
1739209664.3617716;-38.13080360867914
1739209664.361785;-31.141103565318915
1739209664.3617983;-38.13080360867914
1739209664.3618116;-35.57807855764607
1739209664.361825;-38.13080360867914
1739209664.3618383;-45.120503652039325
1739209664.3618517;-45.120503652039325
1739209664.361865;-45.120503652039325
1739209664.3618784;-38.13080360867914
1739209664.3618917;-38.13080360867914
1739209664.361905;-45.120503652039325
1739209664.3619184;-38.13080360867914
1739209664.3619318;-45.120503652039325
1739209664.3619452;-33.981070128970906
1739209664.3619585;-45.120503652039325
1739209664.3619719;-45.120503652039325
1739209664.3619852;-45.120503652039325
1739209664.3619986;-45.120503652039325
1739209664.362012;-38.13080360867914
1739209664.3620253;-38.13080360867914
1739209664.3620386;-38.13080360867914
1739209664.362052;-45.120503652039325
1739209664.3620653;-45.120503652039325
1739209664.3620787;-38.13080360867914
1739209664.362092;-38.13080360867914
1739209664.3621054;-38.13080360867914
1739209664.3621187;-38.13080360867914
1739209664.362132;-38.13080360867914
1739209664.3621454;-45.120503652039325
1739209664.3621588;-45.120503652039325
1739209664.3621721;-45.120503652039325
1739209664.3621855;-38.13080360867914
1739209664.3621988;-35.57807855764607
1739209664.3622122;-35.57807855764607
1739209664.3622255;-38.13080360867914
1739209664.362239;-35.57807855764607
1739209664.3622522;-38.13080360867914
1739209664.3622656;-45.120503652039325
1739209664.362279;-45.120503652039325
1739209664.373096;-32.816014438256545
1739209664.3730981;-38.13080360867914
1739209664.3731003;-45.120503652039325
1739209664.3731024;-45.120503652039325
1739209664.3731046;-45.120503652039325
1739209664.3731067;-38.13080360867914
1739209664.3731089;-33.981070128970906
1739209664.3731108;-35.57807855764607
1739209664.373113;-45.120503652039325
1739209664.373115;-38.13080360867914
1739209664.3731172;-38.13080360867914
1739209664.3731194;-45.120503652039325
1739209664.3731215;-45.120503652039325
1739209664.3731236;-32.816014438256545
1739209664.3731258;-45.120503652039325
1739209664.373128;-45.120503652039325
1739209664.37313;-45.120503652039325
1739209664.3731322;-45.120503652039325
1739209664.3731344;-35.57807855764607
1739209664.3731365;-38.13080360867914
1739209664.3731387;-45.120503652039325
1739209664.3731406;-45.120503652039325
1739209664.3731427;-38.13080360867914
1739209664.3731449;-45.120503652039325
1739209664.373147;-45.120503652039325
1739209664.3731492;-45.120503652039325
1739209664.3731513;-38.13080360867914
1739209664.3731534;-38.13080360867914
1739209664.3731556;-38.13080360867914
1739209664.3731577;-32.816014438256545
1739209664.37316;-33.981070128970906
1739209664.373162;-45.120503652039325
1739209664.3731642;-45.120503652039325
1739209664.3731663;-38.13080360867914
1739209664.3731685;-38.13080360867914
1739209664.3731704;-45.120503652039325
1739209664.3731725;-45.120503652039325
1739209664.3731747;-45.120503652039325
1739209664.3731768;-35.57807855764607
1739209664.373179;-38.13080360867914
1739209664.373181;-45.120503652039325
1739209664.3731833;-38.13080360867914
1739209664.3731854;-38.13080360867914
1739209664.3731875;-45.120503652039325
1739209664.3731897;-45.120503652039325
1739209664.3731918;-45.120503652039325
1739209664.373194;-45.120503652039325
1739209664.3731961;-45.120503652039325
1739209664.3731983;-45.120503652039325
1739209664.3732002;-38.13080360867914
1739209664.3732023;-38.13080360867914
1739209664.3732045;-45.120503652039325
1739209664.3732066;-38.13080360867914
1739209664.3732088;-33.981070128970906
1739209664.373211;-38.13080360867914
1739209664.373213;-45.120503652039325
1739209664.3732152;-38.13080360867914
1739209664.3732173;-35.57807855764607
1739209664.3732195;-38.13080360867914
1739209664.3732216;-45.120503652039325
1739209664.3732238;-45.120503652039325
1739209664.373226;-38.13080360867914
1739209664.373228;-38.13080360867914
1739209664.37323;-38.13080360867914
1739209664.3732321;-35.57807855764607
1739209664.3732343;-35.57807855764607
1739209664.3732364;-45.120503652039325
1739209664.3732386;-45.120503652039325
1739209664.3732407;-38.13080360867914
1739209664.3732429;-31.141103565318915
1739209664.373245;-45.120503652039325
1739209664.3732471;-38.13080360867914
1739209664.3732493;-38.13080360867914
1739209664.3732514;-33.981070128970906
1739209664.3732536;-31.141103565318915
1739209664.3732557;-38.13080360867914
1739209664.3732579;-38.13080360867914
1739209664.3732598;-38.13080360867914
1739209664.373262;-38.13080360867914
1739209664.373264;-38.13080360867914
1739209664.3732662;-38.13080360867914
1739209664.3732684;-33.981070128970906
1739209664.3732705;-28.992665084841942
1739209664.3732727;-45.120503652039325
1739209664.3732748;-38.13080360867914
1739209664.373277;-38.13080360867914
1739209664.373279;-38.13080360867914
1739209664.3732812;-38.13080360867914
1739209664.3732834;-33.981070128970906
1739209664.3732855;-33.981070128970906
1739209664.3732877;-31.14110356531892
1739209664.3732896;-45.120503652039325
1739209664.3732917;-33.981070128970906
1739209664.3732939;-33.981070128970906
1739209664.373296;-38.13080360867914
1739209664.3732982;-45.120503652039325
1739209664.3733003;-35.57807855764607
1739209664.3733025;-35.57807855764607
1739209664.3733046;-45.120503652039325
1739209664.3733068;-45.120503652039325
1739209664.373309;-33.981070128970906
1739209664.373311;-38.13080360867914
1739209664.3733132;-45.120503652039325
1739209664.3733153;-38.13080360867914
1739209664.3733175;-38.13080360867914
1739209664.3733194;-45.120503652039325
1739209664.3733215;-38.13080360867914
1739209664.3733237;-45.120503652039325
1739209664.3733258;-45.120503652039325
1739209664.373328;-45.120503652039325
1739209664.37333;-38.13080360867914
1739209664.3733323;-45.120503652039325
1739209664.3733344;-38.13080360867914
1739209664.3733366;-45.120503652039325
1739209664.3733387;-35.57807855764607
1739209664.3733408;-45.120503652039325
1739209664.373343;-38.13080360867914
1739209664.3733451;-45.120503652039325
1739209664.3733473;-35.57807855764607
1739209664.3733492;-35.57807855764607
1739209664.3733513;-45.120503652039325
1739209664.3733535;-45.120503652039325
1739209664.3733556;-28.992665084841942
1739209664.3733578;-35.57807855764607
1739209664.37336;-45.120503652039325
1739209664.373362;-45.120503652039325
1739209664.3733642;-33.981070128970906
1739209664.3733664;-45.120503652039325
1739209664.3733685;-45.120503652039325
1739209664.3733706;-38.13080360867914
1739209664.3733728;-38.13080360867914
1739209664.373375;-45.120503652039325
1739209664.373377;-45.120503652039325
1739209664.373379;-45.120503652039325
1739209664.3733811;-45.120503652039325
1739209664.3733833;-35.57807855764607
1739209664.3733854;-38.13080360867914
1739209664.3733876;-45.120503652039325
1739209664.3733897;-30.49652367304973
1739209664.3733919;-35.57807855764607
1739209664.373394;-45.120503652039325
1739209664.3733962;-38.13080360867914
1739209664.3733983;-45.120503652039325
1739209664.3734004;-45.120503652039325
1739209664.3734026;-45.120503652039325
1739209664.3734047;-45.120503652039325
1739209664.373407;-45.120503652039325
1739209664.3734088;-45.120503652039325
1739209664.373411;-38.13080360867914
1739209664.373413;-38.13080360867914
1739209664.3734152;-38.13080360867914
1739209664.3734174;-45.120503652039325
1739209664.3734195;-45.120503652039325
1739209664.3734217;-45.120503652039325
1739209664.3734238;-45.120503652039325
1739209664.373426;-45.120503652039325
1739209664.373428;-38.13080360867914
1739209664.3734303;-35.57807855764607
1739209664.3734324;-45.120503652039325
1739209664.3734345;-45.120503652039325
1739209664.3734367;-45.120503652039325
1739209664.3734386;-38.13080360867914
1739209664.3734407;-38.13080360867914
1739209664.373443;-45.120503652039325
1739209664.373445;-45.120503652039325
1739209664.3734472;-45.120503652039325
1739209664.3734493;-38.13080360867914
1739209664.3734515;-35.57807855764607
1739209664.3734536;-45.120503652039325
1739209664.3734558;-38.13080360867914
1739209664.373458;-38.13080360867914
1739209664.37346;-45.120503652039325
1739209664.3734622;-38.13080360867914
1739209664.3734643;-38.13080360867914
1739209664.3734665;-45.120503652039325
1739209664.3734684;-38.13080360867914
1739209664.3734705;-38.13080360867914
1739209664.3734727;-45.120503652039325
1739209664.3734748;-31.141103565318893
1739209664.373477;-33.981070128970906
1739209664.3734791;-38.13080360867914
1739209664.3734813;-38.13080360867914
1739209664.3734834;-33.981070128970906
1739209664.3734856;-38.13080360867914
1739209664.3734877;-45.120503652039325
1739209664.3734899;-45.120503652039325
1739209664.373492;-45.120503652039325
1739209664.3734941;-45.120503652039325
1739209664.3734963;-38.13080360867914
1739209664.3734982;-45.120503652039325
1739209664.3735003;-38.13080360867914
1739209664.3735025;-33.981070128970906
1739209664.3735046;-38.13080360867914
1739209664.3735068;-38.13080360867914
1739209664.373509;-35.57807855764607
1739209664.373511;-35.57807855764607
1739209664.3735132;-45.120503652039325
1739209664.3735154;-45.120503652039325
1739209664.3735175;-45.120503652039325
1739209664.3735197;-45.120503652039325
1739209664.3735218;-45.120503652039325
1739209664.373524;-38.13080360867914
1739209664.373526;-45.120503652039325
1739209664.373528;-45.120503652039325
1739209664.3735301;-45.120503652039325
1739209664.3735323;-45.120503652039325
1739209664.3735344;-45.120503652039325
1739209664.3735366;-45.120503652039325
1739209664.3735387;-38.13080360867914
1739209664.3735409;-38.13080360867914
1739209664.373543;-45.120503652039325
1739209664.3735452;-45.120503652039325
1739209664.3735473;-45.120503652039325
1739209664.3752751;-45.120503652039325
1739209664.3752766;-45.120503652039325
1739209664.3752778;-45.120503652039325
1739209664.3752792;-45.120503652039325
1739209664.3752806;-45.120503652039325
1739209664.375282;-38.13080360867914
1739209664.3752832;-45.120503652039325
1739209664.3752847;-45.120503652039325
1739209664.375286;-38.13080360867914
1739209664.3752875;-38.13080360867914
1739209664.375289;-38.13080360867914
1739209664.3752902;-38.13080360867914
1739209664.3752916;-45.120503652039325
1739209664.375293;-45.120503652039325
1739209664.3752944;-45.120503652039325
1739209664.3752959;-45.120503652039325
1739209664.375297;-33.981070128970906
1739209664.3752985;-38.13080360867914
1739209664.3753;-38.13080360867914
1739209664.3753014;-45.120503652039325
1739209664.3753026;-33.981070128970906
1739209664.375304;-38.13080360867914
1739209664.3753054;-45.120503652039325
1739209664.3753068;-45.120503652039325
1739209664.3753083;-38.13080360867914
1739209664.3753095;-45.120503652039325
1739209664.375311;-45.120503652039325
1739209664.3753123;-38.13080360867914
1739209664.3753138;-33.981070128970956
1739209664.375315;-33.981070128970906
1739209664.3753164;-45.120503652039325
1739209664.3753178;-38.13080360867914
1739209664.3753192;-33.981070128970906
1739209664.3753207;-35.57807855764607
1739209664.3753219;-38.13080360867914
1739209664.3753233;-45.120503652039325
1739209664.3753247;-28.992665084841942
1739209664.3753262;-38.13080360867914
1739209664.3753276;-45.120503652039325
1739209664.3753288;-45.120503652039325
1739209664.3753302;-33.981070128970906
1739209664.3753316;-45.120503652039325
1739209664.375333;-45.120503652039325
1739209664.3753343;-38.13080360867914
1739209664.3753357;-38.13080360867914
1739209664.3753371;-45.120503652039325
1739209664.3753386;-45.120503652039325
1739209664.37534;-45.120503652039325
1739209664.3753412;-38.13080360867914
1739209664.3753426;-35.57807855764607
1739209664.375344;-38.13080360867914
1739209664.3753455;-45.120503652039325
1739209664.3753467;-38.13080360867914
1739209664.375348;-35.57807855764607
1739209664.3753495;-38.13080360867914
1739209664.375351;-38.13080360867914
1739209664.3753524;-38.13080360867914
1739209664.3753536;-45.120503652039325
1739209664.375355;-45.120503652039325
1739209664.3753564;-38.13080360867914
1739209664.3753579;-38.13080360867914
1739209664.375359;-45.120503652039325
1739209664.3753605;-45.120503652039325
1739209664.375362;-38.13080360867914
1739209664.3753633;-35.57807855764607
1739209664.3753648;-38.13080360867914
1739209664.375366;-38.13080360867914
1739209664.3753674;-35.57807855764607
1739209664.3753688;-45.120503652039325
1739209664.3753703;-38.13080360867914
1739209664.3753717;-38.13080360867914
1739209664.375373;-45.120503652039325
1739209664.3753743;-45.120503652039325
1739209664.3753757;-45.120503652039325
1739209664.3753772;-33.981070128970906
