CAN Message; 0x150:0100aca0c30344b8
1739209617.8238442;-45.120503652039325
1739209617.8238444;-31.141103565318893
1739209617.8238447;-33.981070128970906
1739209617.823845;-38.13080360867914
1739209617.8238451;-35.57807855764607
1739209617.8238454;-35.57807855764607
1739209617.8238456;-38.13080360867914
1739209617.8238459;-38.13080360867914
1739209617.823846;-38.13080360867914
1739209617.8238463;-45.120503652039325
1739209617.8238466;-45.120503652039325
1739209617.823847;-45.120503652039325
1739209617.8238473;-38.13080360867914
1739209617.8238475;-38.13080360867914
1739209617.8238478;-45.120503652039325
1739209617.823848;-38.13080360867914
1739209617.8238482;-38.13080360867914
1739209617.8238485;-45.120503652039325
1739209617.8238487;-38.13080360867914
1739209617.823849;-45.120503652039325
1739209617.8238492;-45.120503652039325
1739209617.8238494;-33.981070128970906
1739209617.8238497;-35.57807855764607
1739209617.82385;-38.13080360867914
1739209617.8238504;-45.120503652039325
1739209617.8238506;-32.816014438256545
1739209617.8238509;-32.816014438256545
1739209617.823851;-45.120503652039325
1739209617.8238513;-45.120503652039325
1739209617.8238516;-45.120503652039325
1739209617.8238518;-45.120503652039325
1739209617.823852;-45.120503652039325
1739209617.8238523;-32.816014438256545
1739209617.8238525;-38.13080360867914
1739209617.8238528;-45.120503652039325
1739209617.823853;-45.120503652039325
1739209617.8238535;-45.120503652039325
1739209617.8238537;-38.13080360867914
1739209617.823854;-45.120503652039325
1739209617.8238542;-45.120503652039325
1739209617.8238544;-45.120503652039325
1739209617.8238547;-32.816014438256545
1739209617.823855;-29.438486411369333
1739209617.8238552;-38.13080360867914
1739209617.8238554;-38.13080360867914
1739209617.8238556;-33.981070128970906
1739209617.8238559;-35.57807855764607
1739209617.823856;-45.120503652039325
1739209617.8238566;-38.13080360867914
1739209617.8238568;-45.120503652039325
1739209617.823857;-45.120503652039325
1739209617.8238573;-38.13080360867914
1739209617.8238575;-45.120503652039325
1739209617.8238578;-45.120503652039325
1739209617.823858;-45.120503652039325
1739209617.8238583;-45.120503652039325
1739209617.8238585;-45.120503652039325
1739209617.8238587;-35.57807855764607
1739209617.823859;-35.57807855764607
1739209617.8238592;-45.120503652039325
1739209617.8238595;-45.120503652039325
1739209617.82386;-45.120503652039325
1739209617.8238602;-45.120503652039325
1739209617.8238604;-38.13080360867914
1739209617.8238606;-45.120503652039325
1739209617.823861;-35.57807855764607
1739209617.8238611;-27.8777449560314
1739209617.8238614;-45.120503652039325
1739209617.8238616;-45.120503652039325
1739209617.8238618;-38.13080360867914
1739209617.823862;-32.816014438256545
1739209617.8238623;-38.13080360867914
1739209617.8238626;-45.120503652039325
1739209617.823863;-45.120503652039325
1739209617.8238633;-38.13080360867914
1739209617.8238635;-38.13080360867914
1739209617.8238637;-45.120503652039325
1739209617.823864;-45.120503652039325
1739209617.8238642;-45.120503652039325
1739209617.8238645;-38.13080360867914
1739209617.8238647;-38.13080360867914
1739209617.823865;-38.13080360867914
1739209617.8238652;-29.438486411369333
1739209617.8238654;-38.13080360867914
1739209617.8238657;-38.13080360867914
1739209617.8238661;-38.13080360867914
1739209617.8238664;-38.13080360867914
1739209617.8238666;-38.13080360867914
1739209617.8238668;-38.13080360867914
1739209617.823867;-45.120503652039325
1739209617.8238673;-38.13080360867914
1739209617.8238676;-38.13080360867914
1739209617.8238678;-35.57807855764607
1739209617.823868;-45.120503652039325
1739209617.8238683;-45.120503652039325
1739209617.8238685;-38.13080360867914
1739209617.8238688;-32.816014438256545
1739209617.823869;-38.13080360867914
1739209617.8238695;-45.120503652039325
1739209617.8238697;-38.13080360867914
1739209617.82387;-32.816014438256545
1739209617.8238702;-45.120503652039325
1739209617.8238704;-45.120503652039325
1739209617.8238707;-32.816014438256545
1739209617.823871;-38.13080360867914
1739209617.8238711;-45.120503652039325
1739209617.8238714;-32.816014438256545
1739209617.8238716;-38.13080360867914
1739209617.8238719;-35.57807855764607
1739209617.823872;-38.13080360867914
1739209617.8238726;-38.13080360867914
1739209617.8238728;-33.981070128970906
1739209617.823873;-38.13080360867914
1739209617.8238733;-45.120503652039325
1739209617.8238735;-45.120503652039325
1739209617.8238738;-35.57807855764607
1739209617.823874;-35.57807855764607
1739209617.8238742;-45.120503652039325
1739209617.8238745;-45.120503652039325
1739209617.8238747;-38.13080360867914
1739209617.823875;-45.120503652039325
1739209617.8238752;-38.13080360867914
1739209617.8238757;-45.120503652039325
1739209617.823876;-38.13080360867914
1739209617.8238761;-35.57807855764607
1739209617.8238764;-38.13080360867914
1739209617.8238766;-38.13080360867914
1739209617.8238769;-38.13080360867914
1739209617.823877;-38.13080360867914
1739209617.8238773;-45.120503652039325
1739209617.8238776;-45.120503652039325
1739209617.8238778;-33.981070128970906
1739209617.823878;-38.13080360867914
1739209617.8238783;-45.120503652039325
1739209617.8238785;-38.13080360867914
1739209617.823879;-33.981070128970906
1739209617.8238792;-38.13080360867914
1739209617.8238795;-38.13080360867914
1739209617.8238797;-38.13080360867914
1739209617.82388;-38.13080360867914
1739209617.8238802;-45.120503652039325
1739209617.8238804;-38.13080360867914
1739209617.8238807;-38.13080360867914
1739209617.823881;-45.120503652039325
1739209617.8238811;-38.13080360867914
1739209617.8238814;-38.13080360867914
1739209617.8238816;-35.57807855764607
1739209617.823882;-38.13080360867914
1739209617.8238823;-45.120503652039325
1739209617.8238826;-38.13080360867914
1739209617.8238828;-38.13080360867914
1739209617.823883;-35.57807855764607
1739209617.8238833;-45.120503652039325
1739209617.8238835;-38.13080360867914
1739209617.8238838;-35.57807855764607
1739209617.823884;-38.13080360867914
1739209617.8238842;-35.57807855764607
1739209617.8238845;-45.120503652039325
1739209617.8238847;-45.120503652039325
1739209617.8238852;-45.120503652039325
1739209617.8238854;-45.120503652039325
1739209617.8238857;-45.120503652039325
1739209617.823886;-45.120503652039325
1739209617.8238862;-31.141103565318915
1739209617.8238864;-35.57807855764607
1739209617.8238866;-45.120503652039325
1739209617.8238869;-45.120503652039325
1739209617.823887;-31.141103565318915
1739209617.8238873;-35.57807855764607
1739209617.8238876;-38.13080360867914
1739209617.8238878;-45.120503652039325
1739209617.823888;-45.120503652039325
1739209617.8238885;-33.981070128970906
1739209617.8238888;-38.13080360867914
1739209617.823889;-45.120503652039325
1739209617.8238893;-45.120503652039325
1739209617.8238895;-38.13080360867914
1739209617.8238897;-35.57807855764607
1739209617.82389;-38.13080360867914
1739209617.8238902;-45.120503652039325
1739209617.8238904;-38.13080360867914
1739209617.8238907;-38.13080360867914
1739209617.823891;-45.120503652039325
1739209617.8238912;-33.981070128970906
1739209617.8238916;-38.13080360867914
1739209617.8238919;-38.13080360867914
1739209617.823892;-45.120503652039325
1739209617.8238924;-31.141103565318915
1739209617.8238926;-38.13080360867914
1739209617.8238928;-45.120503652039325
1739209617.823893;-45.120503652039325
1739209617.8238933;-45.120503652039325
1739209617.8238935;-38.13080360867914
1739209617.8238938;-38.13080360867914
1739209617.823894;-38.13080360867914
1739209617.8238943;-45.120503652039325
1739209617.8238947;-45.120503652039325
1739209617.823895;-38.13080360867914
1739209617.8238952;-45.120503652039325
1739209617.8238955;-45.120503652039325
1739209617.8238957;-33.981070128970906
1739209617.823896;-38.13080360867914
1739209617.8238962;-45.120503652039325
1739209617.8238964;-26.991370085610722
1739209617.8238966;-29.438486411369333
1739209617.823897;-45.120503652039325
1739209617.8238971;-38.13080360867914
1739209617.8238974;-35.57807855764607
1739209617.8238976;-35.57807855764607
1739209617.823898;-38.13080360867914
1739209617.8238983;-45.120503652039325
1739209617.8238986;-45.120503652039325
1739209617.8238988;-45.120503652039325
1739209617.823899;-38.13080360867914
1739209617.8238993;-38.13080360867914
1739209617.8238995;-45.120503652039325
1739209617.8238997;-45.120503652039325
1739209617.8239;-45.120503652039325
1739209617.8239002;-38.13080360867914
1739209617.8239005;-45.120503652039325
1739209617.8239007;-45.120503652039325
1739209617.8239012;-35.57807855764607
1739209617.8239014;-38.13080360867914
1739209617.8239017;-45.120503652039325
1739209617.823902;-45.120503652039325
1739209617.8239021;-38.13080360867914
1739209617.8239024;-45.120503652039325
1739209617.8239026;-28.58837851428586
1739209617.8239028;-27.8777449560314
1739209617.823903;-45.120503652039325
1739209617.8239033;-45.120503652039325
1739209617.8239036;-33.981070128970906
1739209617.8239038;-38.13080360867914
1739209617.8239043;-45.120503652039325
1739209617.8239045;-45.120503652039325
1739209617.8239048;-45.120503652039325
1739209617.823905;-45.120503652039325
1739209617.8239052;-45.120503652039325
1739209617.8239055;-45.120503652039325
1739209617.8239057;-35.57807855764607
1739209617.823906;-35.57807855764607
1739209617.8239062;-45.120503652039325
1739209617.8239064;-45.120503652039325
1739209617.8239067;-45.120503652039325
1739209617.823907;-45.120503652039325
1739209617.8239071;-45.120503652039325
1739209617.8239076;-45.120503652039325
1739209617.8239079;-38.13080360867914
1739209617.823908;-38.13080360867914
1739209617.8239083;-38.13080360867914
1739209617.8239086;-45.120503652039325
1739209617.8239088;-38.13080360867914
1739209617.823909;-38.13080360867914
1739209617.8239093;-38.13080360867914
1739209617.8239095;-45.120503652039325
1739209617.8239098;-45.120503652039325
1739209617.82391;-45.120503652039325
1739209617.8239102;-38.13080360867914
1739209617.8239107;-38.13080360867914
1739209617.823911;-38.13080360867914
1739209617.8239112;-45.120503652039325
1739209617.8239114;-45.120503652039325
1739209617.8239117;-45.120503652039325
1739209617.823912;-33.981070128970906
1739209617.8239121;-32.816014438256545
1739209617.8239124;-45.120503652039325
1739209617.8239126;-45.120503652039325
1739209617.8239129;-38.13080360867914
1739209617.823913;-32.816014438256545
1739209617.8239133;-38.13080360867914
1739209617.8239138;-45.120503652039325
1739209617.823914;-45.120503652039325
1739209617.8239143;-38.13080360867914
1739209617.8239145;-38.13080360867914
1739209617.8239148;-45.120503652039325
1739209617.823915;-38.13080360867914
1739209617.8239152;-38.13080360867914
1739209617.8239155;-45.120503652039325
1739209617.8239157;-45.120503652039325
1739209617.823916;-38.13080360867914
1739209617.8239162;-45.120503652039325
1739209617.8239164;-45.120503652039325
1739209617.8239167;-45.120503652039325
1739209617.8239172;-45.120503652039325
1739209617.8239174;-35.57807855764607
1739209617.8239176;-35.57807855764607
1739209617.8239179;-38.13080360867914
1739209617.823918;-45.120503652039325
1739209617.8239183;-30.49652367304973
1739209617.8239186;-38.13080360867914
1739209617.8239188;-38.13080360867914
1739209617.823919;-35.57807855764607
1739209617.8239193;-30.49652367304973
1739209617.8239195;-38.13080360867914
1739209617.8239198;-35.57807855764607
1739209617.8239202;-38.13080360867914
1739209617.8239205;-45.120503652039325
1739209617.8239207;-38.13080360867914
1739209617.823921;-35.57807855764607
1739209617.8239212;-38.13080360867914
1739209617.8239214;-32.81601443825658
1739209617.8239217;-32.816014438256545
1739209617.823922;-33.981070128970906
1739209617.8239222;-38.13080360867914
1739209617.8239224;-38.13080360867914
1739209617.8239226;-38.13080360867914
1739209617.8239229;-38.13080360867914
1739209617.8239233;-38.13080360867914
1739209617.8239236;-31.141103565318915
1739209617.8239238;-31.141103565318915
1739209617.823924;-35.57807855764607
1739209617.8239243;-38.13080360867914
1739209617.8239245;-38.13080360867914
1739209617.8239248;-38.13080360867914
1739209617.823925;-45.120503652039325
1739209617.8239253;-45.120503652039325
1739209617.8239255;-45.120503652039325
1739209617.8239257;-38.13080360867914
1739209617.823926;-45.120503652039325
1739209617.8239262;-38.13080360867914
1739209617.8239267;-38.13080360867914
1739209617.823927;-45.120503652039325
1739209617.8239272;-38.13080360867914
1739209617.8239274;-38.13080360867914
1739209617.8239276;-38.13080360867914
1739209617.8239279;-33.981070128970906
1739209617.823928;-38.13080360867914
1739209617.8239284;-38.13080360867914
1739209617.8239286;-33.981070128970906
1739209617.8239288;-38.13080360867914
1739209617.823929;-38.13080360867914
1739209617.8239293;-38.13080360867914
1739209617.8239298;-38.13080360867914
1739209617.82393;-38.13080360867914
1739209617.8239303;-45.120503652039325
1739209617.8239305;-45.120503652039325
1739209617.8239307;-45.120503652039325
1739209617.823931;-33.981070128970906
1739209617.8239312;-38.13080360867914
1739209617.8239315;-45.120503652039325
1739209617.8239317;-38.13080360867914
1739209617.823932;-31.141103565318915
1739209617.8239322;-45.120503652039325
1739209617.8239324;-38.13080360867914
1739209617.823933;-35.57807855764607
1739209617.8239331;-38.13080360867914
1739209617.8239334;-45.120503652039325
1739209617.8239336;-38.13080360867914
1739209617.8239338;-38.13080360867914
1739209617.823934;-28.218542851754165
1739209617.8239343;-45.120503652039325
1739209617.8239346;-33.981070128970906
1739209617.8239348;-38.13080360867914
1739209617.823935;-33.981070128970906
1739209617.8239353;-38.13080360867914
1739209617.8239355;-38.13080360867914
1739209617.8239357;-32.816014438256545
1739209617.8239362;-31.141103565318915
1739209617.8239365;-38.13080360867914
1739209617.8239367;-38.13080360867914
1739209617.823937;-38.13080360867914
1739209617.8239372;-45.120503652039325
1739209617.8239374;-45.120503652039325
1739209617.8239377;-38.13080360867914
1739209617.823938;-33.981070128970906
1739209617.8239381;-32.816014438256545
1739209617.8239384;-45.120503652039325
1739209617.8239386;-33.981070128970906
1739209617.8239388;-45.120503652039325
1739209617.8239393;-45.120503652039325
1739209617.8239396;-38.13080360867914
1739209617.8239398;-38.13080360867914
1739209617.82394;-35.57807855764607
1739209617.8239403;-38.13080360867914
1739209617.8239405;-45.120503652039325
1739209617.8239408;-38.13080360867914
1739209617.823941;-38.13080360867914
1739209617.8239412;-45.120503652039325
1739209617.8239415;-45.120503652039325
1739209617.8239417;-33.981070128970906
1739209617.823942;-33.981070128970906
1739209617.8239424;-45.120503652039325
1739209617.8239427;-45.120503652039325
1739209617.823943;-35.57807855764607
1739209617.8239431;-38.13080360867914
1739209617.8239434;-38.13080360867914
1739209617.8239436;-45.120503652039325
1739209617.8239439;-38.13080360867914
1739209617.823944;-38.13080360867914
1739209617.8239443;-45.120503652039325
1739209617.8239446;-45.120503652039325
1739209617.8239448;-38.13080360867914
1739209617.823945;-45.120503652039325
1739209617.8239453;-38.13080360867914
1739209617.8239458;-35.57807855764607
1739209617.823946;-38.13080360867914
1739209617.8239462;-38.13080360867914
1739209617.8239465;-38.13080360867914
1739209617.8239467;-45.120503652039325
1739209617.823947;-35.57807855764607
1739209617.8239472;-38.13080360867914
1739209617.8239474;-38.13080360867914
1739209617.8239477;-45.120503652039325
1739209617.823948;-45.120503652039325
1739209617.8239481;-38.13080360867914
1739209617.8239484;-45.120503652039325
1739209617.8239489;-45.120503652039325
1739209617.823949;-33.981070128970906
1739209617.8239493;-35.57807855764607
1739209617.8239496;-38.13080360867914
1739209617.8239498;-32.816014438256545
1739209617.82395;-38.13080360867914
1739209617.8239503;-45.120503652039325
1739209617.8239505;-45.120503652039325
1739209617.8239508;-45.120503652039325
1739209617.823951;-45.120503652039325
1739209617.8239512;-38.13080360867914
1739209617.8239515;-45.120503652039325
1739209617.823952;-45.120503652039325
1739209617.8239522;-38.13080360867914
1739209617.8239524;-45.120503652039325
1739209617.8239527;-38.13080360867914
1739209617.823953;-45.120503652039325
1739209617.8239532;-45.120503652039325
1739209617.8239534;-45.120503652039325
1739209617.826087;-38.13080360867914
1739209617.82609;-45.120503652039325
1739209617.8260934;-38.13080360867914
1739209617.8260968;-31.141103565318915
1739209617.8261;-38.13080360867914
1739209617.8261034;-38.13080360867914
1739209617.8261068;-38.13080360867914
1739209617.8261101;-35.57807855764607
1739209617.8261135;-38.13080360867914
1739209617.8261168;-38.13080360867914
1739209617.8261201;-35.57807855764607
1739209617.8261235;-38.13080360867914
1739209617.8261268;-38.13080360867914
1739209617.8261302;-38.13080360867914
1739209617.8261335;-45.120503652039325
1739209617.8261368;-45.120503652039325
1739209617.8261402;-38.13080360867914
1739209617.8261433;-38.13080360867914
1739209617.8261466;-45.120503652039325
1739209617.82615;-45.120503652039325
1739209617.8261533;-38.13080360867914
1739209617.8261566;-38.13080360867914
1739209617.82616;-38.13080360867914
1739209617.8261633;-45.120503652039325
1739209617.8261666;-38.13080360867914
1739209617.82617;-45.120503652039325
1739209617.8261733;-45.120503652039325
1739209617.8261766;-38.13080360867914
1739209617.82618;-38.13080360867914
1739209617.8261833;-45.120503652039325
1739209617.8261867;-38.13080360867914
1739209617.82619;-33.981070128970906
1739209617.8261933;-38.13080360867914
1739209617.8261964;-45.120503652039325
1739209617.8261998;-45.120503652039325
1739209617.826203;-33.981070128970906
1739209617.8262064;-45.120503652039325
1739209617.8262098;-38.13080360867914
1739209617.8262131;-35.57807855764607
1739209617.8262165;-45.120503652039325
1739209617.8262198;-45.120503652039325
1739209617.8262231;-33.981070128970906
1739209617.8262265;-35.57807855764607
1739209617.8262298;-38.13080360867914
1739209617.8262331;-38.13080360867914
1739209617.8262365;-38.13080360867914
1739209617.8262398;-35.57807855764607
1739209617.8262432;-38.13080360867914
1739209617.8262465;-45.120503652039325
1739209617.8262496;-38.13080360867914
1739209617.826253;-38.13080360867914
1739209617.8262563;-38.13080360867914
1739209617.8262596;-45.120503652039325
1739209617.826263;-38.13080360867914
1739209617.8262663;-35.57807855764607
1739209617.8262696;-38.13080360867914
1739209617.826273;-45.120503652039325
1739209617.8262763;-45.120503652039325
1739209617.8262796;-35.57807855764607
1739209617.826283;-45.120503652039325
1739209617.8262863;-45.120503652039325
1739209617.8262897;-45.120503652039325
1739209617.826293;-38.13080360867914
1739209617.8262963;-45.120503652039325
1739209617.8262997;-45.120503652039325
1739209617.826303;-38.13080360867914
1739209617.826306;-35.57807855764607
1739209617.8263094;-35.57807855764607
1739209617.8263128;-35.57807855764607
1739209617.826316;-35.57807855764607
1739209617.8263195;-35.57807855764607
1739209617.8263228;-38.13080360867914
1739209617.8263261;-35.57807855764607
1739209617.8263295;-38.13080360867914
1739209617.8263328;-35.57807855764607
1739209617.8263361;-38.13080360867914
1739209617.8263395;-45.120503652039325
1739209617.8263428;-38.13080360867914
1739209617.8263462;-35.57807855764607
1739209617.8263495;-45.120503652039325
1739209617.8263528;-45.120503652039325
1739209617.8263562;-38.13080360867914
1739209617.8263593;-35.57807855764607
1739209617.8263626;-45.120503652039325
1739209617.826366;-45.120503652039325
1739209617.8263693;-33.981070128970906
1739209617.8263726;-38.13080360867914
1739209617.826376;-38.13080360867914
1739209617.8263793;-45.120503652039325
1739209617.8263826;-38.13080360867914
1739209617.826386;-45.120503652039325
1739209617.8263893;-35.57807855764607
1739209617.8263927;-26.991370085610736
1739209617.826396;-45.120503652039325
1739209617.8263993;-45.120503652039325
1739209617.8264027;-45.120503652039325
1739209617.826406;-38.13080360867914
1739209617.8264093;-45.120503652039325
1739209617.8264124;-33.981070128970906
1739209617.8264158;-45.120503652039325
1739209617.826419;-45.120503652039325
1739209617.8264225;-45.120503652039325
1739209617.8264258;-45.120503652039325
1739209617.8264291;-38.13080360867914
1739209617.8264325;-45.120503652039325
1739209617.8264358;-45.120503652039325
1739209617.8264391;-45.120503652039325
1739209617.8264425;-35.57807855764607
1739209617.8264458;-35.57807855764607
1739209617.8264492;-45.120503652039325
1739209617.8264525;-45.120503652039325
1739209617.8264558;-35.57807855764607
1739209617.8264592;-35.57807855764607
1739209617.8264625;-38.13080360867914
1739209617.8264656;-45.120503652039325
1739209617.826469;-38.13080360867914
1739209617.8264723;-32.816014438256545
1739209617.8264756;-38.13080360867914
1739209617.826479;-38.13080360867914
1739209617.8264823;-38.13080360867914
1739209617.8264856;-35.57807855764607
1739209617.826489;-38.13080360867914
1739209617.8264923;-45.120503652039325
1739209617.8264956;-45.120503652039325
1739209617.826499;-45.120503652039325
1739209617.8265023;-45.120503652039325
1739209617.8265057;-35.57807855764607
1739209617.826509;-38.13080360867914
1739209617.8265123;-38.13080360867914
1739209617.8265157;-38.13080360867914
1739209617.826519;-45.120503652039325
1739209617.826522;-35.57807855764607
1739209617.8265254;-26.991370085610722
1739209617.8265288;-33.981070128970906
1739209617.8265321;-38.13080360867914
1739209617.8265355;-45.120503652039325
1739209617.8265388;-32.816014438256545
1739209617.8265421;-38.13080360867914
1739209617.8265455;-45.120503652039325
1739209617.8265488;-38.13080360867914
1739209617.8265522;-33.981070128970956
1739209617.8265555;-38.13080360867914
1739209617.8265588;-38.13080360867914
1739209617.8265622;-45.120503652039325
1739209617.8265655;-45.120503652039325
1739209617.8265688;-38.13080360867914
1739209617.8265722;-45.120503652039325
1739209617.8265753;-45.120503652039325
1739209617.8265786;-31.141103565318915
1739209617.826582;-38.13080360867914
1739209617.8265853;-45.120503652039325
1739209617.8265886;-45.120503652039325
1739209617.826592;-45.120503652039325
1739209617.8265953;-38.13080360867914
1739209617.8265986;-45.120503652039325
1739209617.826602;-45.120503652039325
1739209617.8266053;-38.13080360867914
1739209617.8266087;-38.13080360867914
1739209617.826612;-45.120503652039325
1739209617.8266153;-45.120503652039325
1739209617.8266187;-38.13080360867914
1739209617.826622;-35.57807855764607
1739209617.8266253;-38.13080360867914
1739209617.8266284;-38.13080360867914
1739209617.8266318;-45.120503652039325
1739209617.8266351;-45.120503652039325
1739209617.8266385;-45.120503652039325
1739209617.8266418;-45.120503652039325
1739209617.8266451;-45.120503652039325
1739209617.8266485;-38.13080360867914
1739209617.8266518;-45.120503652039325
1739209617.8266551;-45.120503652039325
1739209617.8266585;-38.13080360867914
1739209617.8266618;-35.57807855764607
1739209617.8266652;-38.13080360867914
1739209617.8266685;-38.13080360867914
1739209617.8266718;-38.13080360867914
1739209617.8266752;-33.981070128970906
1739209617.8266785;-45.120503652039325
1739209617.8266816;-38.13080360867914
1739209617.826685;-38.13080360867914
1739209617.8266883;-38.13080360867914
1739209617.8266916;-33.981070128970906
1739209617.826695;-33.981070128970906
1739209617.8266983;-45.120503652039325
1739209617.8267016;-45.120503652039325
1739209617.826705;-38.13080360867914
1739209617.8267083;-38.13080360867914
1739209617.8267117;-45.120503652039325
1739209617.826715;-35.57807855764607
1739209617.8267183;-35.57807855764607
1739209617.8267217;-38.13080360867914
1739209617.826725;-45.120503652039325
1739209617.8267283;-33.981070128970906
1739209617.8267317;-35.57807855764607
1739209617.826735;-38.13080360867914
1739209617.826738;-45.120503652039325
1739209617.8267415;-33.981070128970906
1739209617.8267448;-38.13080360867914
1739209617.8267481;-38.13080360867914
1739209617.8267515;-38.13080360867914
1739209617.8267548;-35.57807855764607
1739209617.8267581;-38.13080360867914
1739209617.8267615;-38.13080360867914
1739209617.8267648;-45.120503652039325
1739209617.8267682;-45.120503652039325
1739209617.8267715;-38.13080360867914
1739209617.8267748;-38.13080360867914
1739209617.8267782;-38.13080360867914
1739209617.8267815;-45.120503652039325
1739209617.8267848;-38.13080360867914
1739209617.8267882;-38.13080360867914
1739209617.8267913;-45.120503652039325
1739209617.8267946;-31.141103565318915
1739209617.826798;-31.141103565318893
1739209617.8268013;-38.13080360867914
1739209617.8268046;-38.13080360867914
1739209617.826808;-38.13080360867914
1739209617.8268113;-35.57807855764607
1739209617.8268147;-38.13080360867914
1739209617.826818;-45.120503652039325
1739209617.8268213;-45.120503652039325
1739209617.8268247;-45.120503652039325
1739209617.826828;-38.13080360867914
1739209617.8268313;-38.13080360867914
1739209617.8268347;-45.120503652039325
1739209617.826838;-38.13080360867914
1739209617.8268414;-45.120503652039325
1739209617.8268445;-45.120503652039325
1739209617.8268478;-45.120503652039325
1739209617.8268511;-45.120503652039325
1739209617.8268545;-38.13080360867914
1739209617.8268578;-45.120503652039325
1739209617.8268611;-45.120503652039325
1739209617.8268645;-38.13080360867914
1739209617.8268678;-33.981070128970906
1739209617.8268712;-45.120503652039325
1739209617.8268745;-27.267205301931607
1739209617.8268778;-30.49652367304973
1739209617.8268812;-45.120503652039325
1739209617.8268845;-38.13080360867914
1739209617.8268878;-38.13080360867914
1739209617.8268912;-38.13080360867914
1739209617.8268945;-38.13080360867914
1739209617.8268976;-35.57807855764607
1739209617.826901;-38.13080360867914
1739209617.8269043;-45.120503652039325
1739209617.8269076;-38.13080360867914
1739209617.826911;-38.13080360867914
1739209617.8269143;-38.13080360867914
1739209617.8269176;-45.120503652039325
1739209617.826921;-45.120503652039325
1739209617.8269243;-38.13080360867914
1739209617.8269277;-45.120503652039325
1739209617.826931;-45.120503652039325
1739209617.8269343;-38.13080360867914
1739209617.8269377;-35.57807855764607
1739209617.826941;-38.13080360867914
1739209617.8269444;-45.120503652039325
1739209617.8269477;-33.981070128970906
1739209617.826951;-38.13080360867914
1739209617.8269541;-30.49652367304973
1739209617.8269575;-27.8777449560314
1739209617.8269608;-45.120503652039325
1739209617.8269641;-38.13080360867914
1739209617.8269675;-33.981070128970906
1739209617.8269708;-45.120503652039325
1739209617.8269742;-45.120503652039325
1739209617.8269775;-33.981070128970906
1739209617.8269808;-45.120503652039325
1739209617.8269842;-38.13080360867914
1739209617.8269875;-33.981070128970906
1739209617.8269908;-38.13080360867914
1739209617.8269942;-38.13080360867914
1739209617.8269975;-38.13080360867914
1739209617.8270009;-38.13080360867914
1739209617.8270042;-45.120503652039325
1739209617.8270073;-38.13080360867914
1739209617.8270106;-38.13080360867914
1739209617.827014;-45.120503652039325
1739209617.8270173;-45.120503652039325
1739209617.8270206;-45.120503652039325
1739209617.827024;-45.120503652039325
1739209617.8270273;-45.120503652039325
1739209617.8270307;-45.120503652039325
1739209617.827034;-35.57807855764607
1739209617.8270373;-35.57807855764607
1739209617.8270407;-38.13080360867914
1739209617.827044;-38.13080360867914
1739209617.8270473;-45.120503652039325
1739209617.8270507;-35.57807855764607
1739209617.827054;-38.13080360867914
1739209617.8270574;-38.13080360867914
1739209617.8270605;-45.120503652039325
1739209617.8270638;-38.13080360867914
1739209617.8270671;-38.13080360867914
1739209617.8270705;-45.120503652039325
1739209617.8270738;-38.13080360867914
1739209617.8270772;-45.120503652039325
1739209617.8270805;-38.13080360867914
1739209617.8270838;-45.120503652039325
1739209617.8270872;-33.981070128970906
1739209617.8270905;-31.141103565318893
1739209617.8270938;-45.120503652039325
1739209617.8270972;-45.120503652039325
1739209617.8271005;-38.13080360867914
1739209617.8271039;-35.57807855764607
1739209617.8271072;-45.120503652039325
1739209617.8271105;-45.120503652039325
1739209617.8271136;-38.13080360867914
1739209617.827117;-45.120503652039325
1739209617.8271203;-38.13080360867914
1739209617.8271236;-45.120503652039325
1739209617.827127;-45.120503652039325
1739209617.8271303;-38.13080360867914
1739209617.8271337;-33.981070128970906
1739209617.827137;-45.120503652039325
1739209617.8271403;-45.120503652039325
1739209617.8271437;-32.816014438256545
1739209617.827147;-38.13080360867914
1739209617.8271503;-45.120503652039325
1739209617.8271537;-45.120503652039325
1739209617.827157;-45.120503652039325
1739209617.8271604;-38.13080360867914
1739209617.8271637;-45.120503652039325
1739209617.827167;-38.13080360867914
1739209617.8271701;-45.120503652039325
1739209617.8271735;-38.13080360867914
1739209617.8271768;-35.57807855764607
1739209617.8271801;-38.13080360867914
1739209617.8271835;-35.57807855764607
1739209617.8271868;-38.13080360867914
1739209617.8271902;-33.981070128970906
1739209617.8271935;-45.120503652039325
1739209617.8271968;-45.120503652039325
1739209617.8272002;-35.57807855764607
1739209617.8272035;-35.57807855764607
1739209617.8272069;-38.13080360867914
1739209617.8272102;-45.120503652039325
1739209617.8272135;-38.13080360867914
1739209617.8272169;-45.120503652039325
1739209617.8272202;-45.120503652039325
1739209617.8272233;-38.13080360867914
1739209617.8272266;-33.981070128970906
1739209617.82723;-33.981070128970906
1739209617.8272333;-38.13080360867914
1739209617.8272367;-35.57807855764607
1739209617.82724;-33.981070128970906
1739209617.8272433;-45.120503652039325
1739209617.8272467;-45.120503652039325
1739209617.82725;-45.120503652039325
1739209617.8272533;-38.13080360867914
1739209617.8272567;-35.57807855764607
1739209617.82726;-45.120503652039325
1739209617.8272634;-45.120503652039325
1739209617.8272667;-38.13080360867914
1739209617.82727;-35.57807855764607
1739209617.8272734;-38.13080360867914
1739209617.8272765;-38.13080360867914
1739209617.8272798;-31.141103565318915
