CAN Message; 0x1b8:00002394811b3d4d
1739209842.2543547;-38.13080360867914
1739209842.2543557;-33.981070128970906
1739209842.2543566;-45.120503652039325
1739209842.2543578;-45.120503652039325
1739209842.2543588;-38.13080360867914
1739209842.2543597;-38.13080360867914
1739209842.2543607;-45.120503652039325
1739209842.2543619;-38.13080360867914
1739209842.2543628;-31.141103565318915
1739209842.2543638;-33.981070128970906
1739209842.254365;-32.816014438256545
1739209842.254366;-45.120503652039325
1739209842.2543669;-45.120503652039325
1739209842.2543678;-35.57807855764607
1739209842.254369;-35.57807855764607
1739209842.25437;-38.13080360867914
1739209842.254371;-32.816014438256545
1739209842.2543721;-30.49652367304973
1739209842.254373;-33.981070128970906
1739209842.254374;-45.120503652039325
1739209842.254375;-45.120503652039325
1739209842.2543762;-33.981070128970906
1739209842.2543771;-33.981070128970906
1739209842.254378;-45.120503652039325
1739209842.254379;-33.981070128970906
1739209842.2543802;-33.981070128970906
1739209842.2543812;-45.120503652039325
1739209842.2543821;-45.120503652039325
1739209842.2543833;-38.13080360867914
1739209842.2543843;-38.13080360867914
1739209842.2543852;-45.120503652039325
1739209842.2543862;-38.13080360867914
1739209842.2543874;-38.13080360867914
1739209842.2543883;-45.120503652039325
1739209842.2543893;-45.120503652039325
1739209842.2543905;-38.13080360867914
1739209842.2543914;-38.13080360867914
1739209842.2543924;-38.13080360867914
1739209842.2543933;-38.13080360867914
1739209842.2543945;-45.120503652039325
1739209842.2543955;-38.13080360867914
1739209842.2543964;-31.141103565318915
1739209842.2543974;-38.13080360867914
1739209842.2543986;-35.57807855764607
1739209842.2543995;-38.13080360867914
1739209842.2544005;-38.13080360867914
1739209842.2544017;-45.120503652039325
1739209842.2544026;-45.120503652039325
1739209842.2544036;-38.13080360867914
1739209842.2544045;-32.816014438256545
1739209842.2544057;-38.13080360867914
1739209842.2544067;-45.120503652039325
1739209842.2544076;-38.13080360867914
1739209842.2544088;-38.13080360867914
1739209842.2544098;-38.13080360867914
1739209842.2544107;-45.120503652039325
1739209842.2544117;-38.13080360867914
1739209842.254413;-25.826314394896357
1739209842.2544138;-38.13080360867914
1739209842.2544148;-45.120503652039325
1739209842.254416;-35.57807855764607
1739209842.254417;-45.120503652039325
1739209842.254418;-45.120503652039325
1739209842.2544188;-38.13080360867914
1739209842.25442;-45.120503652039325
1739209842.254421;-38.13080360867914
1739209842.254422;-45.120503652039325
1739209842.254423;-32.816014438256545
1739209842.254424;-38.13080360867914
1739209842.254425;-35.57807855764607
1739209842.254426;-38.13080360867914
1739209842.2544272;-45.120503652039325
1739209842.2544281;-38.13080360867914
1739209842.254429;-33.981070128970906
1739209842.25443;-45.120503652039325
1739209842.2544312;-38.13080360867914
1739209842.2544322;-45.120503652039325
1739209842.2544332;-45.120503652039325
1739209842.2544343;-45.120503652039325
1739209842.2544353;-38.13080360867914
1739209842.2544363;-45.120503652039325
1739209842.2544372;-45.120503652039325
1739209842.2544384;-45.120503652039325
1739209842.2544394;-45.120503652039325
1739209842.2544403;-45.120503652039325
1739209842.2544415;-38.13080360867914
1739209842.2544425;-35.57807855764607
1739209842.2544434;-45.120503652039325
1739209842.2544444;-45.120503652039325
1739209842.2544456;-38.13080360867914
1739209842.2544465;-35.57807855764607
1739209842.2544475;-45.120503652039325
1739209842.2544484;-45.120503652039325
1739209842.2544496;-45.120503652039325
1739209842.2544506;-38.13080360867914
1739209842.2544515;-38.13080360867914
1739209842.2544527;-38.13080360867914
1739209842.2544537;-38.13080360867914
1739209842.2544546;-38.13080360867914
1739209842.2544556;-38.13080360867914
1739209842.2544568;-45.120503652039325
1739209842.2544577;-33.981070128970906
1739209842.2544587;-38.13080360867914
1739209842.2544599;-45.120503652039325
1739209842.2544608;-45.120503652039325
1739209842.2544618;-45.120503652039325
1739209842.2544627;-38.13080360867914
1739209842.254464;-38.13080360867914
1739209842.2544649;-45.120503652039325
1739209842.2544658;-45.120503652039325
1739209842.2544668;-38.13080360867914
1739209842.254468;-38.13080360867914
1739209842.254469;-45.120503652039325
1739209842.2544699;-38.13080360867914
1739209842.254471;-35.57807855764607
1739209842.254472;-38.13080360867914
1739209842.254473;-38.13080360867914
1739209842.254474;-35.57807855764607
1739209842.254475;-38.13080360867914
1739209842.254476;-45.120503652039325
1739209842.254477;-45.120503652039325
1739209842.2544782;-38.13080360867914
1739209842.2544792;-33.981070128970906
1739209842.2544801;-38.13080360867914
1739209842.254481;-45.120503652039325
1739209842.2544823;-45.120503652039325
1739209842.2544832;-33.981070128970906
1739209842.2544842;-45.120503652039325
1739209842.2544854;-45.120503652039325
1739209842.2544863;-38.13080360867914
1739209842.2544873;-38.13080360867914
1739209842.2544882;-38.13080360867914
1739209842.2544894;-45.120503652039325
1739209842.2544904;-32.816014438256545
1739209842.2544913;-38.13080360867914
1739209842.2544923;-45.120503652039325
1739209842.2544935;-38.13080360867914
1739209842.2544944;-45.120503652039325
1739209842.2544954;-45.120503652039325
1739209842.2544966;-33.981070128970906
1739209842.2544975;-38.13080360867914
1739209842.2544985;-38.13080360867914
1739209842.2544994;-33.981070128970906
1739209842.2545006;-35.57807855764607
1739209842.2545016;-38.13080360867914
1739209842.2545025;-35.57807855764607
1739209842.2545037;-35.57807855764607
1739209842.2545047;-45.120503652039325
1739209842.2545056;-45.120503652039325
1739209842.2545066;-38.13080360867914
1739209842.2545078;-45.120503652039325
1739209842.2545087;-38.13080360867914
1739209842.2545097;-38.13080360867914
1739209842.2545106;-38.13080360867914
1739209842.2545118;-45.120503652039325
1739209842.2545128;-45.120503652039325
1739209842.2545137;-38.13080360867914
1739209842.254515;-38.13080360867914
1739209842.254516;-45.120503652039325
1739209842.2545168;-45.120503652039325
1739209842.2545178;-45.120503652039325
1739209842.254519;-45.120503652039325
1739209842.25452;-33.981070128970906
1739209842.254521;-38.13080360867914
1739209842.254522;-45.120503652039325
1739209842.254523;-45.120503652039325
1739209842.254524;-45.120503652039325
1739209842.254525;-38.13080360867914
1739209842.2545261;-45.120503652039325
1739209842.254527;-35.57807855764607
1739209842.254528;-38.13080360867914
1739209842.2545292;-38.13080360867914
1739209842.2545302;-45.120503652039325
1739209842.2545311;-35.57807855764607
1739209842.254532;-35.57807855764607
1739209842.2545333;-45.120503652039325
1739209842.2545342;-45.120503652039325
1739209842.2545352;-45.120503652039325
1739209842.2545362;-31.141103565318915
1739209842.2545373;-33.981070128970906
1739209842.2545383;-38.13080360867914
1739209842.2545393;-45.120503652039325
1739209842.2545404;-38.13080360867914
1739209842.2545414;-38.13080360867914
1739209842.2545424;-45.120503652039325
1739209842.2545433;-38.13080360867914
1739209842.2545445;-35.57807855764607
1739209842.2545455;-45.120503652039325
1739209842.2545464;-45.120503652039325
1739209842.2545476;-45.120503652039325
1739209842.2545485;-38.13080360867914
1739209842.2545495;-38.13080360867914
1739209842.2545505;-38.13080360867914
1739209842.2545516;-45.120503652039325
1739209842.2545526;-38.13080360867914
1739209842.2545536;-38.13080360867914
1739209842.2545547;-45.120503652039325
1739209842.2545557;-45.120503652039325
1739209842.2545567;-33.981070128970906
1739209842.2545576;-38.13080360867914
1739209842.2545588;-35.57807855764607
1739209842.2545598;-38.13080360867914
1739209842.2545607;-45.120503652039325
1739209842.2545617;-38.13080360867914
1739209842.2545629;-38.13080360867914
1739209842.2545638;-38.13080360867914
1739209842.2545648;-38.13080360867914
1739209842.254566;-38.13080360867914
1739209842.254567;-45.120503652039325
1739209842.2545679;-45.120503652039325
1739209842.2545688;-38.13080360867914
1739209842.25457;-38.13080360867914
1739209842.254571;-45.120503652039325
1739209842.254572;-45.120503652039325
1739209842.254573;-38.13080360867914
1739209842.254574;-38.13080360867914
1739209842.254575;-45.120503652039325
1739209842.254576;-35.57807855764607
1739209842.2545772;-38.13080360867914
1739209842.254578;-38.13080360867914
1739209842.254579;-45.120503652039325
1739209842.25458;-38.13080360867914
1739209842.2545812;-38.13080360867914
1739209842.2545822;-45.120503652039325
1739209842.2545831;-38.13080360867914
1739209842.2545843;-38.13080360867914
1739209842.2545853;-33.981070128970906
1739209842.2545862;-28.992665084841942
1739209842.2545872;-45.120503652039325
1739209842.2545884;-38.13080360867914
1739209842.2545893;-35.57807855764607
1739209842.2545903;-38.13080360867914
1739209842.2545915;-45.120503652039325
1739209842.2545924;-45.120503652039325
1739209842.2545934;-38.13080360867914
1739209842.2545943;-31.14110356531892
1739209842.2545955;-45.120503652039325
1739209842.2545965;-33.981070128970906
1739209842.2545974;-33.981070128970906
1739209842.2545986;-33.981070128970906
1739209842.2545996;-38.13080360867914
1739209842.2546005;-38.13080360867914
1739209842.2546015;-33.981070128970906
1739209842.2546027;-38.13080360867914
1739209842.2546036;-45.120503652039325
1739209842.2546046;-38.13080360867914
1739209842.2546055;-35.57807855764607
1739209842.2546067;-45.120503652039325
1739209842.2546077;-45.120503652039325
1739209842.2546086;-38.13080360867914
1739209842.2546098;-38.13080360867914
1739209842.2546108;-35.57807855764607
1739209842.2546117;-38.13080360867914
1739209842.2546127;-45.120503652039325
1739209842.2546139;-45.120503652039325
1739209842.2546148;-35.57807855764607
1739209842.2546158;-38.13080360867914
1739209842.254617;-45.120503652039325
1739209842.254618;-35.57807855764607
1739209842.254619;-35.57807855764607
1739209842.2546198;-45.120503652039325
1739209842.254621;-38.13080360867914
1739209842.254622;-38.13080360867914
1739209842.254623;-45.120503652039325
1739209842.254624;-38.13080360867914
1739209842.254625;-38.13080360867914
1739209842.254626;-45.120503652039325
1739209842.254627;-28.992665084841942
1739209842.2546282;-38.13080360867914
1739209842.2546291;-38.13080360867914
1739209842.25463;-32.816014438256545
1739209842.254631;-33.981070128970906
1739209842.2546322;-45.120503652039325
1739209842.2546332;-38.13080360867914
1739209842.2546341;-38.13080360867914
1739209842.2546353;-33.981070128970956
1739209842.2546363;-45.120503652039325
1739209842.2546372;-33.981070128970906
1739209842.2546382;-45.120503652039325
1739209842.2546394;-38.13080360867914
1739209842.2546403;-38.13080360867914
1739209842.2546413;-45.120503652039325
1739209842.2546425;-45.120503652039325
1739209842.2546434;-30.49652367304973
1739209842.2546444;-32.816014438256545
1739209842.2546453;-45.120503652039325
1739209842.2546465;-38.13080360867914
1739209842.2546475;-33.981070128970906
1739209842.2546484;-38.13080360867914
1739209842.2546494;-38.13080360867914
1739209842.2546506;-45.120503652039325
1739209842.2546515;-45.120503652039325
1739209842.2546525;-45.120503652039325
1739209842.2546537;-38.13080360867914
1739209842.2546546;-45.120503652039325
1739209842.2546556;-38.13080360867914
1739209842.2546566;-32.816014438256545
1739209842.2546577;-45.120503652039325
1739209842.2546587;-45.120503652039325
1739209842.2546597;-45.120503652039325
1739209842.2546608;-38.13080360867914
1739209842.2546618;-38.13080360867914
1739209842.2546628;-45.120503652039325
1739209842.2546637;-45.120503652039325
1739209842.254665;-38.13080360867914
1739209842.2546659;-38.13080360867914
1739209842.2546668;-45.120503652039325
1739209842.254668;-35.57807855764607
1739209842.254669;-38.13080360867914
1739209842.25467;-45.120503652039325
1739209842.2546709;-45.120503652039325
1739209842.254672;-45.120503652039325
1739209842.254673;-45.120503652039325
1739209842.254674;-45.120503652039325
1739209842.254675;-45.120503652039325
1739209842.254676;-45.120503652039325
1739209842.254677;-45.120503652039325
1739209842.254678;-38.13080360867914
1739209842.2546792;-38.13080360867914
1739209842.2546802;-38.13080360867914
1739209842.254681;-38.13080360867914
1739209842.254682;-38.13080360867914
1739209842.2546833;-38.13080360867914
1739209842.2546842;-45.120503652039325
1739209842.2546852;-45.120503652039325
1739209842.2546864;-38.13080360867914
1739209842.2546873;-35.57807855764607
1739209842.2546883;-38.13080360867914
1739209842.2546892;-45.120503652039325
1739209842.2546904;-45.120503652039325
1739209842.2546914;-38.13080360867914
1739209842.2546923;-38.13080360867914
1739209842.2546933;-45.120503652039325
1739209842.2546945;-45.120503652039325
1739209842.2546954;-45.120503652039325
1739209842.2546964;-38.13080360867914
1739209842.2546976;-38.13080360867914
1739209842.2546985;-45.120503652039325
1739209842.2546995;-45.120503652039325
1739209842.2547004;-38.13080360867914
1739209842.2547016;-38.13080360867914
1739209842.2547026;-38.13080360867914
1739209842.2547035;-45.120503652039325
1739209842.2547047;-45.120503652039325
1739209842.2547057;-33.981070128970906
1739209842.2547066;-35.57807855764607
1739209842.2547076;-45.120503652039325
1739209842.2547088;-38.13080360867914
1739209842.2547097;-38.13080360867914
1739209842.2547107;-38.13080360867914
1739209842.2547119;-45.120503652039325
1739209842.2547128;-38.13080360867914
1739209842.2547138;-38.13080360867914
1739209842.2547147;-45.120503652039325
1739209842.254716;-33.981070128970906
1739209842.2547169;-38.13080360867914
1739209842.2547178;-33.981070128970906
1739209842.2547188;-38.13080360867914
1739209842.25472;-38.13080360867914
1739209842.254721;-38.13080360867914
1739209842.2547219;-45.120503652039325
1739209842.254723;-38.13080360867914
1739209842.254724;-35.57807855764607
1739209842.254725;-38.13080360867914
1739209842.254726;-45.120503652039325
1739209842.2547271;-38.13080360867914
1739209842.254728;-38.13080360867914
1739209842.254729;-38.13080360867914
1739209842.2547302;-38.13080360867914
1739209842.2547312;-38.13080360867914
1739209842.2547321;-38.13080360867914
1739209842.254733;-38.13080360867914
1739209842.2547343;-45.120503652039325
1739209842.2547352;-38.13080360867914
1739209842.2547362;-38.13080360867914
1739209842.2547371;-35.57807855764607
1739209842.2547383;-32.816014438256545
1739209842.2547393;-45.120503652039325
1739209842.2547402;-45.120503652039325
1739209842.2547414;-33.981070128970906
1739209842.2547424;-28.992665084841942
1739209842.2547433;-31.141103565318915
1739209842.2547443;-38.13080360867914
1739209842.2547455;-38.13080360867914
1739209842.2547464;-45.120503652039325
1739209842.2547474;-38.13080360867914
1739209842.2547486;-38.13080360867914
1739209842.2547495;-45.120503652039325
1739209842.2547505;-33.981070128970906
1739209842.2547514;-31.141103565318915
1739209842.2547526;-33.981070128970906
1739209842.2547536;-38.13080360867914
1739209842.2547545;-35.57807855764607
1739209842.2547557;-45.120503652039325
1739209842.2547567;-45.120503652039325
1739209842.2547576;-31.141103565318915
1739209842.2547586;-31.141103565318915
1739209842.2547598;-30.49652367304973
1739209842.2547607;-38.13080360867914
1739209842.2547617;-38.13080360867914
1739209842.2547626;-45.120503652039325
1739209842.2547638;-38.13080360867914
1739209842.2547648;-38.13080360867914
1739209842.2547657;-38.13080360867914
1739209842.254767;-33.981070128970906
1739209842.254768;-31.141103565318915
1739209842.2547688;-38.13080360867914
1739209842.2547698;-38.13080360867914
1739209842.254771;-33.981070128970906
1739209842.254772;-38.13080360867914
1739209842.254773;-33.981070128970906
1739209842.254774;-45.120503652039325
1739209842.254775;-45.120503652039325
1739209842.254776;-38.13080360867914
1739209842.254777;-32.816014438256545
1739209842.2547781;-38.13080360867914
1739209842.254779;-45.120503652039325
1739209842.25478;-45.120503652039325
1739209842.2547812;-38.13080360867914
1739209842.2547822;-38.13080360867914
1739209842.2547832;-45.120503652039325
1739209842.254784;-38.13080360867914
1739209842.2547853;-32.816014438256545
1739209842.2547863;-38.13080360867914
1739209842.2547872;-45.120503652039325
1739209842.2547882;-38.13080360867914
1739209842.2547894;-33.981070128970906
1739209842.2547903;-38.13080360867914
1739209842.2547913;-38.13080360867914
1739209842.2547925;-31.141103565318915
1739209842.2547934;-38.13080360867914
1739209842.2547944;-38.13080360867914
1739209842.2547953;-38.13080360867914
1739209842.2547965;-33.981070128970906
1739209842.2547975;-38.13080360867914
1739209842.2547984;-38.13080360867914
1739209842.2547996;-45.120503652039325
1739209842.2548006;-35.57807855764607
1739209842.2548015;-38.13080360867914
1739209842.2548025;-38.13080360867914
1739209842.2548037;-45.120503652039325
1739209842.2548046;-38.13080360867914
1739209842.2548056;-35.57807855764607
1739209842.2548065;-45.120503652039325
1739209842.2548077;-45.120503652039325
1739209842.2548087;-28.992665084841942
1739209842.2548096;-45.120503652039325
1739209842.2548108;-45.120503652039325
1739209842.2548118;-45.120503652039325
1739209842.2548127;-31.141103565318915
1739209842.2548137;-38.13080360867914
1739209842.2548149;-33.981070128970906
1739209842.2548158;-35.57807855764607
1739209842.2548168;-31.14110356531892
1739209842.254818;-45.120503652039325
1739209842.254819;-45.120503652039325
1739209842.2548199;-45.120503652039325
1739209842.2548208;-38.13080360867914
1739209842.254822;-38.13080360867914
1739209842.254823;-38.13080360867914
1739209842.254824;-38.13080360867914
1739209842.254825;-30.49652367304973
1739209842.254826;-38.13080360867914
1739209842.254827;-33.981070128970906
1739209842.254828;-35.57807855764607
1739209842.2548292;-45.120503652039325
1739209842.2548301;-45.120503652039325
1739209842.254831;-38.13080360867914
1739209842.254832;-35.57807855764607
1739209842.2548332;-45.120503652039325
1739209842.2548342;-45.120503652039325
1739209842.2548351;-45.120503652039325
1739209842.2548363;-45.120503652039325
1739209842.2548373;-35.57807855764607
1739209842.2548382;-35.57807855764607
1739209842.2548392;-38.13080360867914
1739209842.2548404;-32.816014438256545
1739209842.2548413;-38.13080360867914
1739209842.2548423;-45.120503652039325
1739209842.2548435;-45.120503652039325
1739209842.2548444;-38.13080360867914
1739209842.2548454;-45.120503652039325
1739209842.2548463;-45.120503652039325
1739209842.2548475;-38.13080360867914
1739209842.2548485;-38.13080360867914
1739209842.2548494;-45.120503652039325
1739209842.2548504;-45.120503652039325
1739209842.2548516;-35.57807855764607
1739209842.2548525;-38.13080360867914
1739209842.2548535;-35.57807855764607
1739209842.2548547;-35.57807855764607
1739209842.2548556;-45.120503652039325
1739209842.2548566;-45.120503652039325
1739209842.2548575;-45.120503652039325
1739209842.2548587;-38.13080360867914
1739209842.2548597;-45.120503652039325
1739209842.2548606;-45.120503652039325
1739209842.2548618;-45.120503652039325
1739209842.2548628;-33.981070128970906
1739209842.2548637;-38.13080360867914
1739209842.2548647;-45.120503652039325
1739209842.254866;-32.816014438256545
1739209842.2548668;-35.57807855764607
1739209842.2548678;-45.120503652039325
1739209842.254869;-45.120503652039325
1739209842.25487;-38.13080360867914
1739209842.254871;-38.13080360867914
1739209842.2548718;-45.120503652039325
1739209842.254873;-45.120503652039325
1739209842.254874;-45.120503652039325
1739209842.254875;-38.13080360867914
1739209842.254876;-38.13080360867914
1739209842.254877;-45.120503652039325
1739209842.254878;-38.13080360867914
1739209842.254879;-33.981070128970906
1739209842.2548802;-35.57807855764607
1739209842.2548811;-45.120503652039325
1739209842.254882;-38.13080360867914
1739209842.254883;-38.13080360867914
1739209842.2548842;-45.120503652039325
1739209842.2548852;-45.120503652039325
1739209842.2548862;-45.120503652039325
1739209842.2548873;-45.120503652039325
1739209842.2548883;-45.120503652039325
1739209842.2548892;-45.120503652039325
1739209842.2548902;-45.120503652039325
1739209842.2548914;-45.120503652039325
1739209842.2548923;-45.120503652039325
1739209842.2548933;-45.120503652039325
1739209842.2548945;-45.120503652039325
1739209842.2548954;-45.120503652039325
1739209842.2548964;-38.13080360867914
1739209842.2548974;-38.13080360867914
1739209842.2548985;-45.120503652039325
1739209842.2548995;-45.120503652039325
1739209842.2549005;-35.57807855764607
1739209842.2549014;-35.57807855764607
1739209842.2549026;-38.13080360867914
1739209842.2549036;-45.120503652039325
1739209842.2549045;-45.120503652039325
1739209842.2549057;-45.120503652039325
1739209842.2549067;-38.13080360867914
1739209842.2549076;-38.13080360867914
1739209842.2549086;-38.13080360867914
1739209842.2549098;-38.13080360867914
1739209842.2549107;-38.13080360867914
1739209842.2549117;-38.13080360867914
1739209842.2549129;-45.120503652039325
1739209842.2549138;-38.13080360867914
1739209842.2549148;-35.57807855764607
1739209842.2549157;-27.267205301931607
1739209842.254917;-33.981070128970906
1739209842.2549179;-45.120503652039325
1739209842.2549188;-45.120503652039325
1739209842.2549198;-45.120503652039325
1739209842.254921;-38.13080360867914
1739209842.254922;-45.120503652039325
1739209842.2549229;-45.120503652039325
1739209842.254924;-35.57807855764607
1739209842.254925;-45.120503652039325
1739209842.254926;-45.120503652039325
1739209842.254927;-35.57807855764607
1739209842.254928;-35.57807855764607
1739209842.254929;-45.120503652039325
1739209842.25493;-45.120503652039325
1739209842.2549312;-33.981070128970906
1739209842.2549322;-38.13080360867914
1739209842.254933;-38.13080360867914
1739209842.254934;-45.120503652039325
1739209842.2549353;-38.13080360867914
1739209842.2549362;-33.981070128970906
1739209842.2549372;-38.13080360867914
1739209842.2549384;-45.120503652039325
1739209842.2549393;-35.57807855764607
1739209842.2549403;-38.13080360867914
1739209842.2549412;-45.120503652039325
1739209842.2549424;-45.120503652039325
1739209842.2549434;-45.120503652039325
1739209842.2549443;-45.120503652039325
1739209842.2549453;-45.120503652039325
1739209842.2549465;-38.13080360867914
1739209842.2549474;-38.13080360867914
1739209842.2549484;-38.13080360867914
1739209842.2549496;-33.981070128970906
1739209842.2549505;-45.120503652039325
1739209842.2549515;-45.120503652039325
1739209842.2549524;-38.13080360867914
1739209842.2549536;-38.13080360867914
1739209842.2549546;-45.120503652039325
1739209842.2549555;-45.120503652039325
1739209842.2549567;-38.13080360867914
1739209842.2549577;-33.981070128970906
1739209842.2549586;-45.120503652039325
1739209842.2549596;-38.13080360867914
1739209842.2549608;-38.13080360867914
1739209842.2549617;-45.120503652039325
1739209842.2549627;-35.57807855764607
1739209842.2549639;-38.13080360867914
1739209842.2549648;-32.816014438256545
1739209842.2549658;-31.141103565318915
1739209842.2549667;-45.120503652039325
1739209842.254968;-38.13080360867914
1739209842.254969;-38.13080360867914
1739209842.2549698;-38.13080360867914
1739209842.2549708;-45.120503652039325
1739209842.254972;-45.120503652039325
1739209842.254973;-45.120503652039325
1739209842.254974;-31.14110356531892
1739209842.254975;-45.120503652039325
1739209842.254976;-45.120503652039325
1739209842.254977;-45.120503652039325
1739209842.254978;-38.13080360867914
1739209842.2549791;-45.120503652039325
1739209842.25498;-45.120503652039325
1739209842.254981;-38.13080360867914
1739209842.2549822;-27.267205301931607
1739209842.2549832;-38.13080360867914
1739209842.2549841;-45.120503652039325
1739209842.254985;-35.57807855764607
1739209842.2549863;-33.981070128970906
1739209842.2549872;-38.13080360867914
1739209842.2549882;-45.120503652039325
1739209842.2549891;-38.13080360867914
1739209842.2549903;-38.13080360867914
1739209842.2549913;-45.120503652039325
1739209842.2549922;-45.120503652039325
1739209842.2549934;-45.120503652039325
1739209842.2549944;-38.13080360867914
1739209842.2549953;-45.120503652039325
1739209842.2549963;-45.120503652039325
1739209842.2549975;-45.120503652039325
1739209842.2549984;-38.13080360867914
1739209842.2549994;-45.120503652039325
1739209842.2550006;-45.120503652039325
1739209842.2550015;-38.13080360867914
1739209842.2550025;-45.120503652039325
1739209842.2550035;-45.120503652039325
1739209842.2550046;-38.13080360867914
1739209842.2550056;-38.13080360867914
1739209842.2550066;-35.57807855764607
1739209842.2550077;-45.120503652039325
1739209842.2550087;-38.13080360867914
1739209842.2550097;-32.816014438256545
1739209842.2550106;-33.981070128970906
1739209842.2550118;-38.13080360867914
1739209842.2550128;-38.13080360867914
1739209842.2550137;-32.816014438256545
1739209842.2550147;-45.120503652039325
1739209842.2550159;-45.120503652039325
1739209842.2550168;-38.13080360867914
1739209842.2550178;-33.981070128970906
1739209842.255019;-38.13080360867914
1739209842.25502;-38.13080360867914
1739209842.2550209;-38.13080360867914
1739209842.2550218;-45.120503652039325
1739209842.255023;-30.49652367304973
1739209842.255024;-38.13080360867914
1739209842.255025;-38.13080360867914
1739209842.255026;-38.13080360867914
1739209842.255027;-38.13080360867914
1739209842.255028;-38.13080360867914
1739209842.255029;-45.120503652039325
1739209842.2550302;-35.57807855764607
1739209842.255031;-38.13080360867914
1739209842.255032;-45.120503652039325
1739209842.255033;-38.13080360867914
1739209842.2550342;-38.13080360867914
1739209842.2550352;-45.120503652039325
1739209842.255036;-45.120503652039325
1739209842.2550373;-38.13080360867914
1739209842.2550383;-45.120503652039325
1739209842.2550392;-29.438486411369333
1739209842.2550402;-30.49652367304973
1739209842.2550414;-38.13080360867914
1739209842.2550423;-35.57807855764607
1739209842.2550433;-38.13080360867914
1739209842.2550445;-38.13080360867914
1739209842.2550454;-45.120503652039325
1739209842.2550464;-38.13080360867914
1739209842.2550473;-45.120503652039325
1739209842.2550485;-38.13080360867914
1739209842.2550495;-38.13080360867914
1739209842.2550504;-45.120503652039325
1739209842.2550516;-45.120503652039325
1739209842.2550526;-38.13080360867914
1739209842.2550535;-45.120503652039325
1739209842.2550545;-45.120503652039325
1739209842.2550557;-31.141103565318893
1739209842.2550566;-26.991370085610736
1739209842.2550576;-45.120503652039325
1739209842.2550585;-45.120503652039325
1739209842.2550597;-32.816014438256545
1739209842.2550607;-35.57807855764607
1739209842.2550616;-45.120503652039325
1739209842.2550628;-38.13080360867914
1739209842.2550638;-45.120503652039325
1739209842.2550647;-45.120503652039325
1739209842.2550657;-38.13080360867914
1739209842.2550669;-45.120503652039325
1739209842.2550678;-38.13080360867914
1739209842.2550688;-38.13080360867914
1739209842.25507;-45.120503652039325
1739209842.255071;-45.120503652039325
1739209842.2550719;-35.57807855764607
1739209842.2550728;-32.816014438256545
1739209842.255074;-45.120503652039325
1739209842.255075;-38.13080360867914
1739209842.255076;-45.120503652039325
1739209842.2550771;-45.120503652039325
1739209842.255078;-38.13080360867914
1739209842.255079;-45.120503652039325
1739209842.25508;-38.13080360867914
1739209842.2550812;-45.120503652039325
1739209842.2550821;-45.120503652039325
1739209842.255083;-45.120503652039325
1739209842.255084;-35.57807855764607
1739209842.2550852;-35.57807855764607
1739209842.2550862;-45.120503652039325
1739209842.2550871;-38.13080360867914
1739209842.2550883;-38.13080360867914
1739209842.2550893;-45.120503652039325
1739209842.2550902;-38.13080360867914
1739209842.2550912;-45.120503652039325
1739209842.2550924;-45.120503652039325
1739209842.2550933;-45.120503652039325
1739209842.2550943;-38.13080360867914
1739209842.2550955;-38.13080360867914
1739209842.2550964;-38.13080360867914
1739209842.2550974;-35.57807855764607
1739209842.2550983;-38.13080360867914
1739209842.2550995;-45.120503652039325
1739209842.2551005;-38.13080360867914
1739209842.2551014;-38.13080360867914
1739209842.2551024;-38.13080360867914
1739209842.2551036;-45.120503652039325
1739209842.2551045;-45.120503652039325
1739209842.2551055;-45.120503652039325
1739209842.2551067;-45.120503652039325
1739209842.2551076;-38.13080360867914
1739209842.2551086;-45.120503652039325
1739209842.2551095;-45.120503652039325
1739209842.2551107;-35.57807855764607
1739209842.2551117;-38.13080360867914
1739209842.2473567;-45.120503652039325
1739209842.2473617;-45.120503652039325
1739209842.247367;-38.13080360867914
1739209842.2473722;-45.120503652039325
1739209842.2473772;-38.13080360867914
1739209842.2473824;-45.120503652039325
1739209842.2473876;-38.13080360867914
1739209842.247393;-32.816014438256545
1739209842.247398;-38.13080360867914
1739209842.2474031;-45.120503652039325
1739209842.2474084;-38.13080360867914
1739209842.2474134;-35.57807855764607
1739209842.2474186;-38.13080360867914
1739209842.247424;-38.13080360867914
1739209842.247429;-33.981070128970906
1739209842.2474341;-35.57807855764607
1739209842.2474394;-38.13080360867914
1739209842.2474446;-45.120503652039325
1739209842.2474496;-45.120503652039325
1739209842.247455;-33.981070128970906
1739209842.2474601;-45.120503652039325
1739209842.2474651;-38.13080360867914
1739209842.2474704;-35.57807855764607
1739209842.2474756;-38.13080360867914
1739209842.2474806;-45.120503652039325
1739209842.2474859;-38.13080360867914
1739209842.2474911;-45.120503652039325
1739209842.2474964;-27.877744956031414
1739209842.2475014;-24.151403521958727
1739209842.2475066;-33.981070128970906
1739209842.2475119;-38.13080360867914
1739209842.2475169;-29.438486411369333
1739209842.247522;-45.120503652039325
1739209842.2475274;-38.13080360867914
1739209842.2475324;-31.141103565318915
1739209842.2475376;-45.120503652039325
1739209842.2475429;-38.13080360867914
1739209842.2475479;-38.13080360867914
1739209842.247553;-31.141103565318915
1739209842.2475584;-28.992665084841967
1739209842.2475636;-23.273589343863303
1739209842.2475686;-24.151403521958727
1739209842.2475739;-28.992665084841942
