CAN Message; 0x1b8:0100e0c91accbb01
1739209851.0998235;-28.58837851428586
1739209851.099826;-35.57807855764607
1739209851.0998287;-45.120503652039325
1739209851.0998313;-45.120503652039325
1739209851.099834;-32.816014438256545
1739209851.0998366;-38.13080360867914
1739209851.0998392;-38.13080360867914
1739209851.0998418;-45.120503652039325
1739209851.0998445;-45.120503652039325
1739209851.099847;-33.981070128970906
1739209851.0998497;-38.13080360867914
1739209851.0998523;-45.120503652039325
1739209851.099855;-38.13080360867914
1739209851.0998576;-45.120503652039325
1739209851.0998602;-38.13080360867914
1739209851.0998628;-38.13080360867914
1739209851.0998654;-45.120503652039325
1739209851.099868;-38.13080360867914
1739209851.0998707;-38.13080360867914
1739209851.0998733;-45.120503652039325
1739209851.099876;-45.120503652039325
1739209851.0998785;-35.57807855764607
1739209851.0998812;-33.981070128970906
1739209851.0998838;-45.120503652039325
1739209851.0998864;-38.13080360867914
1739209851.099889;-38.13080360867914
1739209851.0998917;-38.13080360867914
1739209851.0998943;-45.120503652039325
1739209851.099897;-45.120503652039325
1739209851.0998995;-45.120503652039325
1739209851.0999022;-38.13080360867914
1739209851.0999048;-38.13080360867914
1739209851.0999074;-38.13080360867914
1739209851.09991;-45.120503652039325
1739209851.0999126;-45.120503652039325
1739209851.0999153;-45.120503652039325
1739209851.099918;-32.816014438256545
1739209851.0999205;-38.13080360867914
1739209851.0999231;-38.13080360867914
1739209851.0999258;-38.13080360867914
1739209851.0999284;-38.13080360867914
1739209851.099931;-31.141103565318915
1739209851.0999336;-45.120503652039325
1739209851.0999362;-38.13080360867914
1739209851.0999389;-38.13080360867914
1739209851.0999415;-32.816014438256545
1739209851.099944;-38.13080360867914
1739209851.0999467;-35.57807855764607
1739209851.0999494;-45.120503652039325
1739209851.099952;-45.120503652039325
1739209851.0999546;-45.120503652039325
1739209851.0999572;-31.141103565318915
1739209851.0999599;-32.816014438256545
1739209851.0999625;-32.81601443825658
1739209851.099965;-38.13080360867914
1739209851.0999677;-33.981070128970906
1739209851.0999703;-31.141103565318915
1739209851.099973;-38.13080360867914
1739209851.0999756;-24.746238672633048
1739209851.0999782;-27.267205301931607
1739209851.0999808;-33.981070128970906
1739209851.0999835;-31.141103565318915
1739209851.099986;-31.141103565318915
1739209851.0999887;-30.49652367304973
1739209851.0999913;-38.13080360867914
1739209851.099994;-27.8777449560314
1739209851.0999966;-45.120503652039325
1739209851.0999992;-31.141103565318915
1739209851.1000018;-45.120503652039325
1739209851.1000044;-45.120503652039325
1739209851.100007;-33.981070128970906
1739209851.1000097;-29.438486411369333
1739209851.1000123;-32.816014438256545
1739209851.100015;-28.992665084841942
1739209851.1000175;-35.57807855764607
1739209851.1000202;-31.141103565318915
1739209851.1000228;-31.14110356531892
1739209851.1000254;-33.981070128970956
1739209851.100028;-45.120503652039325
1739209851.1000307;-35.57807855764607
1739209851.1000333;-31.141103565318915
1739209851.100036;-31.141103565318943
1739209851.1000385;-28.992665084841942
1739209851.1000412;-33.981070128970906
1739209851.1000438;-38.13080360867914
1739209851.1000464;-26.991370085610722
1739209851.100049;-27.267205301931607
1739209851.1000516;-27.267205301931607
1739209851.1000543;-30.49652367304976
1739209851.100057;-31.141103565318943
1739209851.1000595;-31.141103565318915
1739209851.1000621;-32.81601443825658
1739209851.1000648;-27.8777449560314
1739209851.1000674;-29.438486411369347
1739209851.10007;-45.120503652039325
1739209851.1000726;-32.816014438256545
1739209851.1000752;-45.120503652039325
1739209851.1000779;-32.816014438256545
1739209851.1000805;-32.816014438256545
1739209851.100083;-45.120503652039325
1739209851.1000857;-38.13080360867914
1739209851.1000884;-29.438486411369354
1739209851.100091;-25.826314394896354
1739209851.1000936;-33.981070128970906
1739209851.1000962;-29.438486411369333
1739209851.1000988;-33.981070128970906
1739209851.1001015;-45.120503652039325
1739209851.100104;-30.49652367304973
1739209851.1001067;-45.120503652039325
1739209851.1001093;-45.120503652039325
1739209851.100112;-33.981070128970906
1739209851.1001146;-35.57807855764607
1739209851.1001172;-32.816014438256545
1739209851.1001198;-30.49652367304976
1739209851.1001225;-27.267205301931607
1739209851.100125;-31.141103565318915
1739209851.1001277;-27.267205301931607
1739209851.1001303;-33.981070128970906
1739209851.100133;-27.8777449560314
1739209851.1001353;-23.273589343863314
1739209851.100138;-27.267205301931607
1739209851.1001406;-38.13080360867914
1739209851.1001432;-45.120503652039325
1739209851.1001458;-35.57807855764607
1739209851.1001484;-45.120503652039325
1739209851.100151;-31.141103565318915
1739209851.1001537;-38.13080360867914
1739209851.1001563;-28.992665084841942
1739209851.100159;-32.816014438256545
1739209851.1001616;-30.49652367304973
1739209851.1001642;-45.120503652039325
1739209851.1001668;-33.981070128970906
1739209851.1001694;-29.438486411369333
1739209851.100172;-45.120503652039325
1739209851.1001747;-31.141103565318915
1739209851.1001773;-27.877744956031414
1739209851.10018;-38.13080360867914
1739209851.1001825;-24.15140352195872
1739209851.1001852;-28.58837851428586
1739209851.1001878;-32.81601443825658
1739209851.1001904;-31.141103565318915
1739209851.100193;-38.13080360867914
1739209851.1001956;-31.141103565318943
1739209851.1001983;-38.13080360867914
1739209851.100201;-32.816014438256545
1739209851.1002035;-26.991370085610736
1739209851.1002061;-24.589719217205094
1739209851.1002088;-38.13080360867914
1739209851.1002114;-33.981070128970906
1739209851.100214;-38.13080360867914
1739209851.1002166;-28.992665084841942
1739209851.1002192;-26.991370085610736
1739209851.1002219;-35.57807855764607
1739209851.1002245;-31.141103565318915
1739209851.100227;-35.57807855764607
1739209851.1002297;-33.981070128970906
1739209851.1002324;-25.077289914212862
1739209851.100235;-26.035653463252796
1739209851.1002376;-45.120503652039325
1739209851.1002402;-28.992665084841942
1739209851.1002429;-33.981070128970906
1739209851.1002455;-30.49652367304973
1739209851.100248;-26.991370085610722
1739209851.1002507;-31.141103565318893
1739209851.1002533;-38.13080360867914
1739209851.100256;-38.13080360867914
1739209851.1002586;-33.981070128970906
1739209851.1002612;-45.120503652039325
1739209851.1002638;-45.120503652039325
1739209851.1002665;-31.141103565318915
1739209851.100269;-26.991370085610722
1739209851.1002717;-28.21854285175415
1739209851.1002743;-25.826314394896357
1739209851.100277;-45.120503652039325
1739209851.1002796;-28.992665084841942
1739209851.1002822;-27.267205301931607
1739209851.1002848;-33.981070128970956
1739209851.1002874;-38.13080360867914
1739209851.10029;-28.218542851754165
1739209851.1002927;-33.981070128970906
1739209851.1002953;-30.49652367304976
1739209851.100298;-26.035653463252796
1739209851.1003006;-32.81601443825658
1739209851.1003032;-29.438486411369354
1739209851.1003058;-26.487275050834725
1739209851.1003084;-35.57807855764607
1739209851.100311;-38.13080360867914
1739209851.1003137;-31.141103565318943
1739209851.1003163;-27.877744956031414
1739209851.100319;-33.981070128970906
1739209851.1003215;-45.120503652039325
1739209851.1003242;-38.13080360867914
1739209851.1003268;-33.981070128970906
1739209851.1003294;-45.120503652039325
1739209851.100332;-27.267205301931607
1739209851.1003346;-33.981070128970906
1739209851.1003373;-26.487275050834715
1739209851.10034;-30.49652367304976
1739209851.1003425;-31.141103565318915
1739209851.1003451;-35.57807855764607
1739209851.1003478;-45.120503652039325
1739209851.1003504;-38.13080360867914
1739209851.100353;-38.13080360867914
1739209851.1003556;-25.826314394896357
1739209851.1003582;-25.077289914212862
1739209851.1003609;-28.992665084841942
1739209851.1003635;-28.992665084841942
1739209851.100366;-31.141103565318915
1739209851.1003687;-30.49652367304973
1739209851.1003714;-26.991370085610747
1739209851.100374;-33.981070128970956
1739209851.1003766;-25.62660358559016
1739209851.1003792;-38.13080360867914
1739209851.1003819;-33.981070128970956
1739209851.1003845;-33.981070128970906
1739209851.100387;-33.981070128970906
1739209851.1003897;-33.981070128970906
1739209851.1003923;-38.13080360867914
1739209851.100395;-45.120503652039325
1739209851.1003976;-33.981070128970906
1739209851.1004002;-45.120503652039325
1739209851.1004028;-30.49652367304973
1739209851.1004055;-45.120503652039325
1739209851.100408;-31.141103565318915
1739209851.1004107;-33.981070128970906
1739209851.1004133;-28.992665084841942
1739209851.100416;-33.981070128970906
1739209851.1004186;-38.13080360867914
1739209851.1004212;-45.120503652039325
1739209851.1004238;-38.13080360867914
1739209851.1004264;-45.120503652039325
1739209851.100429;-30.49652367304973
1739209851.1004317;-27.267205301931607
1739209851.1004343;-38.13080360867914
1739209851.100437;-31.141103565318915
1739209851.1004395;-28.992665084841942
1739209851.1004422;-33.981070128970906
1739209851.1004448;-30.49652367304973
1739209851.1004474;-38.13080360867914
1739209851.10045;-35.57807855764607
1739209851.1004527;-31.141103565318915
1739209851.1004553;-27.8777449560314
1739209851.100458;-33.981070128970906
1739209851.1004605;-33.981070128970956
1739209851.1004632;-38.13080360867914
1739209851.1004658;-38.13080360867914
1739209851.1004682;-32.816014438256545
1739209851.1004708;-32.816014438256545
1739209851.1004734;-28.58837851428586
1739209851.100476;-38.13080360867914
1739209851.1004786;-26.991370085610747
1739209851.1004813;-25.252786309376837
1739209851.100484;-38.13080360867914
1739209851.1004865;-31.141103565318915
1739209851.1004891;-31.141103565318915
1739209851.1004918;-38.13080360867914
1739209851.1004944;-45.120503652039325
1739209851.100497;-38.13080360867914
1739209851.1004996;-28.992665084841942
1739209851.1005023;-24.589719217205094
1739209851.1005049;-32.816014438256545
1739209851.1005075;-28.992665084841942
1739209851.1005101;-38.13080360867914
1739209851.1005127;-45.120503652039325
1739209851.1005154;-45.120503652039325
1739209851.100518;-31.141103565318915
1739209851.1005206;-27.8777449560314
1739209851.1005232;-25.07728991421287
1739209851.1005259;-26.991370085610722
1739209851.1005285;-26.035653463252824
1739209851.100531;-35.57807855764607
1739209851.1005337;-35.57807855764607
1739209851.1005363;-32.816014438256545
1739209851.100539;-32.81601443825658
1739209851.1005416;-26.991370085610722
1739209851.1005442;-32.816014438256545
1739209851.1005468;-38.13080360867914
1739209851.1005495;-45.120503652039325
1739209851.100552;-31.14110356531892
1739209851.1005547;-32.816014438256545
1739209851.1005573;-33.981070128970956
1739209851.10056;-33.981070128970906
1739209851.1005626;-45.120503652039325
1739209851.1005652;-38.13080360867914
1739209851.1005678;-33.981070128970906
1739209851.1005704;-33.981070128970906
1739209851.100573;-32.816014438256545
1739209851.1005757;-38.13080360867914
1739209851.1005783;-30.49652367304973
1739209851.100581;-38.13080360867914
1739209851.1005836;-32.816014438256545
1739209851.1005862;-38.13080360867914
1739209851.1005888;-38.13080360867914
1739209851.1005914;-38.13080360867914
1739209851.100594;-31.141103565318915
1739209851.1005967;-28.992665084841942
1739209851.1005993;-32.816014438256545
1739209851.100602;-28.992665084841942
1739209851.1006045;-32.816014438256545
1739209851.1006072;-38.13080360867914
1739209851.1006098;-38.13080360867914
1739209851.1006124;-30.49652367304973
1739209851.100615;-24.589719217205094
1739209851.1006176;-25.826314394896354
1739209851.1006203;-30.49652367304973
1739209851.100623;-31.141103565318915
1739209851.1006255;-31.141103565318915
1739209851.1006281;-30.49652367304973
1739209851.1006308;-32.81601443825658
1739209851.1006334;-45.120503652039325
1739209851.100636;-31.141103565318915
1739209851.1006386;-38.13080360867914
1739209851.1006413;-45.120503652039325
1739209851.1006439;-45.120503652039325
1739209851.1006465;-45.120503652039325
1739209851.100649;-38.13080360867914
1739209851.1006517;-38.13080360867914
1739209851.1006544;-38.13080360867914
1739209851.100657;-45.120503652039325
1739209851.1006596;-45.120503652039325
1739209851.1006622;-38.13080360867914
1739209851.1006649;-45.120503652039325
1739209851.1006675;-45.120503652039325
1739209851.10067;-38.13080360867914
1739209851.1006727;-45.120503652039325
1739209851.1006753;-45.120503652039325
1739209851.100678;-38.13080360867914
1739209851.1006806;-33.981070128970906
1739209851.1006832;-33.981070128970906
1739209851.1006858;-38.13080360867914
1739209851.1006885;-38.13080360867914
1739209851.100691;-33.981070128970906
1739209851.1006937;-27.267205301931607
1739209851.1006963;-38.13080360867914
1739209851.100699;-45.120503652039325
1739209851.1007016;-38.13080360867914
1739209851.1007042;-38.13080360867914
1739209851.1007068;-33.981070128970906
1739209851.1007094;-45.120503652039325
1739209851.100712;-45.120503652039325
1739209851.1007147;-38.13080360867914
1739209851.1007173;-38.13080360867914
1739209851.10072;-38.13080360867914
1739209851.1007226;-45.120503652039325
1739209851.1007252;-45.120503652039325
1739209851.1007278;-38.13080360867914
1739209851.1007304;-38.13080360867914
1739209851.100733;-45.120503652039325
1739209851.1007357;-35.57807855764607
1739209851.1007383;-38.13080360867914
1739209851.100741;-38.13080360867914
1739209851.1007435;-45.120503652039325
1739209851.1007462;-38.13080360867914
1739209851.1007488;-35.57807855764607
1739209851.1007514;-38.13080360867914
1739209851.100754;-35.57807855764607
1739209851.1007566;-28.58837851428586
1739209851.1007593;-38.13080360867914
1739209851.100762;-35.57807855764607
1739209851.1007645;-35.57807855764607
1739209851.1007671;-38.13080360867914
1739209851.1007698;-38.13080360867914
1739209851.1007724;-45.120503652039325
1739209851.100775;-45.120503652039325
1739209851.1007776;-45.120503652039325
1739209851.1007802;-45.120503652039325
1739209851.1007829;-45.120503652039325
1739209851.1007855;-45.120503652039325
1739209851.100788;-45.120503652039325
1739209851.1007907;-45.120503652039325
1739209851.1007934;-38.13080360867914
1739209851.100796;-38.13080360867914
1739209851.1007986;-45.120503652039325
1739209851.1008012;-45.120503652039325
1739209851.1008039;-45.120503652039325
1739209851.1008062;-45.120503652039325
1739209851.1008089;-45.120503652039325
1739209851.1008115;-33.981070128970906
1739209851.100814;-38.13080360867914
1739209851.1008167;-45.120503652039325
1739209851.1008193;-33.981070128970906
1739209851.100822;-45.120503652039325
1739209851.1008246;-38.13080360867914
1739209851.1008272;-38.13080360867914
1739209851.1008298;-38.13080360867914
1739209851.1008325;-45.120503652039325
1739209851.100835;-45.120503652039325
1739209851.1008377;-38.13080360867914
1739209851.1008403;-45.120503652039325
1739209851.100843;-33.981070128970906
1739209851.1008456;-45.120503652039325
1739209851.1008482;-45.120503652039325
1739209851.1008508;-33.981070128970906
1739209851.1008534;-45.120503652039325
1739209851.100856;-45.120503652039325
1739209851.1008587;-45.120503652039325
1739209851.1008613;-35.57807855764607
1739209851.100864;-28.58837851428586
1739209851.1008666;-45.120503652039325
1739209851.1008692;-38.13080360867914
1739209851.1008718;-38.13080360867914
1739209851.1008744;-33.981070128970906
1739209851.100877;-45.120503652039325
1739209851.1008797;-45.120503652039325
1739209851.1008823;-38.13080360867914
1739209851.100885;-45.120503652039325
1739209851.1008875;-45.120503652039325
1739209851.1008902;-45.120503652039325
1739209851.1008928;-45.120503652039325
1739209851.1008954;-45.120503652039325
1739209851.100898;-38.13080360867914
1739209851.1009007;-45.120503652039325
1739209851.1009033;-45.120503652039325
1739209851.100906;-45.120503652039325
1739209851.1009085;-38.13080360867914
1739209851.1009111;-45.120503652039325
1739209851.1009138;-38.13080360867914
1739209851.1009164;-35.57807855764607
1739209851.100919;-45.120503652039325
1739209851.1009216;-45.120503652039325
1739209851.1009243;-38.13080360867914
1739209851.1009269;-31.141103565318915
1739209851.1009295;-35.57807855764607
1739209851.1009321;-35.57807855764607
1739209851.1009347;-38.13080360867914
1739209851.1009374;-45.120503652039325
1739209851.10094;-35.57807855764607
1739209851.1009426;-35.57807855764607
1739209851.1009452;-45.120503652039325
1739209851.1009479;-31.141103565318943
1739209851.1009505;-38.13080360867914
1739209851.100953;-33.981070128970906
1739209851.1009557;-45.120503652039325
1739209851.1009583;-38.13080360867914
1739209851.100961;-38.13080360867914
1739209851.1009636;-45.120503652039325
1739209851.1009662;-38.13080360867914
1739209851.1009688;-33.981070128970906
1739209851.1009715;-38.13080360867914
1739209851.100974;-45.120503652039325
1739209851.1009767;-38.13080360867914
1739209851.1009793;-35.57807855764607
1739209851.100982;-45.120503652039325
1739209851.1009846;-38.13080360867914
1739209851.1009872;-38.13080360867914
1739209851.1009898;-28.992665084841942
1739209851.1009924;-45.120503652039325
1739209851.100995;-45.120503652039325
1739209851.1009977;-38.13080360867914
1739209851.1010003;-35.57807855764607
1739209851.101003;-45.120503652039325
1739209851.1010056;-45.120503652039325
1739209851.1010082;-38.13080360867914
1739209851.1010108;-32.81601443825658
1739209851.1010134;-45.120503652039325
1739209851.101016;-45.120503652039325
1739209851.1010187;-38.13080360867914
1739209851.1010213;-45.120503652039325
1739209851.101024;-38.13080360867914
1739209851.1010265;-45.120503652039325
1739209851.1010292;-35.57807855764607
1739209851.1010318;-28.992665084841942
1739209851.1010344;-45.120503652039325
1739209851.101037;-45.120503652039325
1739209851.1010396;-45.120503652039325
1739209851.1010423;-45.120503652039325
1739209851.101045;-45.120503652039325
1739209851.1010475;-45.120503652039325
1739209851.1010501;-38.13080360867914
1739209851.1010528;-33.981070128970906
1739209851.1010554;-38.13080360867914
1739209851.101058;-38.13080360867914
1739209851.1010606;-38.13080360867914
1739209851.1010633;-38.13080360867914
1739209851.1010659;-33.981070128970906
1739209851.1010685;-38.13080360867914
1739209851.1010711;-38.13080360867914
1739209851.1010737;-38.13080360867914
1739209851.1010764;-45.120503652039325
1739209851.101079;-38.13080360867914
1739209851.1010816;-38.13080360867914
1739209851.1010842;-45.120503652039325
1739209851.1010869;-45.120503652039325
1739209851.1010895;-45.120503652039325
1739209851.101092;-45.120503652039325
1739209851.1010947;-45.120503652039325
1739209851.1010973;-32.816014438256545
1739209851.1011;-45.120503652039325
1739209851.1011026;-45.120503652039325
1739209851.1011052;-38.13080360867914
1739209851.1011078;-33.981070128970906
1739209851.1011105;-38.13080360867914
1739209851.101113;-45.120503652039325
1739209851.1011157;-45.120503652039325
1739209851.1011183;-33.981070128970906
1739209851.101121;-45.120503652039325
1739209851.1011236;-38.13080360867914
1739209851.1011262;-45.120503652039325
1739209851.1011288;-33.981070128970906
1739209851.1011314;-38.13080360867914
1739209851.101134;-45.120503652039325
1739209851.1011367;-45.120503652039325
1739209851.101139;-33.981070128970956
1739209851.1011417;-45.120503652039325
1739209851.1011443;-38.13080360867914
1739209851.101147;-45.120503652039325
1739209851.1011496;-38.13080360867914
1739209851.1011522;-38.13080360867914
1739209851.1011548;-38.13080360867914
1739209851.1011574;-32.816014438256545
1739209851.10116;-45.120503652039325
1739209851.1011627;-45.120503652039325
1739209851.1011653;-45.120503652039325
1739209851.101168;-38.13080360867914
1739209851.1011705;-45.120503652039325
1739209851.1011732;-38.13080360867914
1739209851.1011758;-38.13080360867914
1739209851.1011784;-38.13080360867914
1739209851.101181;-28.992665084841942
1739209851.1011837;-45.120503652039325
1739209851.1011863;-35.57807855764607
1739209851.101189;-45.120503652039325
1739209851.1011915;-45.120503652039325
1739209851.1011941;-45.120503652039325
1739209851.1011968;-32.816014438256545
1739209851.1011994;-33.981070128970906
1739209851.101202;-33.981070128970956
1739209851.1012046;-45.120503652039325
1739209851.1012073;-33.981070128970906
1739209851.1012099;-45.120503652039325
1739209851.1012125;-38.13080360867914
1739209851.1012151;-38.13080360867914
1739209851.1012177;-45.120503652039325
1739209851.1012204;-38.13080360867914
1739209851.101223;-45.120503652039325
1739209851.1012256;-45.120503652039325
1739209851.1012282;-45.120503652039325
1739209851.1012309;-38.13080360867914
1739209851.1012335;-38.13080360867914
1739209851.101236;-45.120503652039325
1739209851.1012387;-38.13080360867914
1739209851.1012414;-45.120503652039325
1739209851.101244;-26.991370085610722
1739209851.1012466;-33.981070128970906
1739209851.1012492;-38.13080360867914
1739209851.1012518;-38.13080360867914
1739209851.1012545;-33.981070128970906
1739209851.101257;-45.120503652039325
1739209851.1012597;-38.13080360867914
1739209851.1012623;-38.13080360867914
1739209851.101265;-45.120503652039325
1739209851.1012676;-45.120503652039325
1739209851.1012702;-45.120503652039325
1739209851.1012728;-45.120503652039325
1739209851.1012754;-35.57807855764607
1739209851.101278;-38.13080360867914
1739209851.1012807;-38.13080360867914
1739209851.1012833;-38.13080360867914
1739209851.101286;-38.13080360867914
1739209851.1012886;-38.13080360867914
1739209851.1012912;-38.13080360867914
1739209851.1012938;-45.120503652039325
1739209851.1012964;-45.120503652039325
1739209851.101299;-38.13080360867914
1739209851.1013017;-45.120503652039325
1739209851.1013043;-45.120503652039325
1739209851.101307;-30.49652367304973
1739209851.1013095;-35.57807855764607
1739209851.1013122;-45.120503652039325
1739209851.1013148;-45.120503652039325
1739209851.1013174;-38.13080360867914
1739209851.10132;-38.13080360867914
1739209851.1013227;-45.120503652039325
1739209851.1013253;-45.120503652039325
1739209851.101328;-45.120503652039325
1739209851.1013305;-45.120503652039325
1739209851.1013331;-38.13080360867914
1739209851.1013358;-45.120503652039325
1739209851.1013384;-45.120503652039325
1739209851.101341;-38.13080360867914
1739209851.1013436;-35.57807855764607
1739209851.1013463;-35.57807855764607
1739209851.1013489;-45.120503652039325
1739209851.1013515;-38.13080360867914
1739209851.1013541;-45.120503652039325
1739209851.1013567;-45.120503652039325
1739209851.1013594;-45.120503652039325
1739209851.101362;-45.120503652039325
1739209851.1013646;-38.13080360867914
1739209851.1013672;-38.13080360867914
1739209851.1013699;-45.120503652039325
1739209851.1013725;-45.120503652039325
1739209851.101375;-32.816014438256545
1739209851.1013777;-31.141103565318915
1739209851.1013803;-38.13080360867914
1739209851.101383;-33.981070128970906
1739209851.1013856;-45.120503652039325
1739209851.1013882;-38.13080360867914
1739209851.1013908;-45.120503652039325
1739209851.1013935;-38.13080360867914
1739209851.101396;-45.120503652039325
1739209851.1013987;-38.13080360867914
1739209851.1014013;-38.13080360867914
1739209851.101404;-38.13080360867914
1739209851.1014066;-38.13080360867914
1739209851.1014092;-38.13080360867914
1739209851.1014118;-45.120503652039325
1739209851.1014144;-45.120503652039325
1739209851.101417;-45.120503652039325
1739209851.1014197;-45.120503652039325
1739209851.1014223;-38.13080360867914
1739209851.101425;-45.120503652039325
1739209851.1014276;-45.120503652039325
1739209851.1014302;-45.120503652039325
1739209851.1014328;-45.120503652039325
1739209851.1014354;-38.13080360867914
1739209851.101438;-45.120503652039325
1739209851.1014407;-33.981070128970906
1739209851.1014433;-38.13080360867914
1739209851.101446;-38.13080360867914
1739209851.1014485;-45.120503652039325
1739209851.1014512;-38.13080360867914
1739209851.1014538;-38.13080360867914
1739209851.1014564;-27.267205301931607
1739209851.101459;-38.13080360867914
1739209851.1014616;-45.120503652039325
1739209851.1014643;-45.120503652039325
1739209851.101467;-33.981070128970906
1739209851.1014695;-38.13080360867914
1739209851.1014721;-45.120503652039325
1739209851.1014748;-45.120503652039325
1739209851.1014771;-38.13080360867914
1739209851.1014798;-38.13080360867914
1739209851.1014824;-38.13080360867914
1739209851.101485;-45.120503652039325
1739209851.1014876;-38.13080360867914
1739209851.1014903;-38.13080360867914
1739209851.101493;-38.13080360867914
1739209851.1014955;-38.13080360867914
1739209851.1014981;-35.57807855764607
1739209851.1015007;-33.981070128970906
1739209851.1015034;-38.13080360867914
1739209851.101506;-45.120503652039325
1739209851.1015086;-38.13080360867914
1739209851.1015112;-38.13080360867914
1739209851.1015139;-33.981070128970906
1739209851.1015165;-38.13080360867914
1739209851.101519;-28.992665084841942
1739209851.1015217;-33.981070128970906
1739209851.1015244;-35.57807855764607
1739209851.101527;-38.13080360867914
1739209851.1015296;-38.13080360867914
1739209851.1015322;-35.57807855764607
1739209851.1015348;-35.57807855764607
1739209851.1015375;-45.120503652039325
1739209851.10154;-45.120503652039325
1739209851.1015427;-33.981070128970906
1739209851.1015453;-38.13080360867914
1739209851.101548;-35.57807855764607
1739209851.1015506;-38.13080360867914
1739209851.1015532;-38.13080360867914
1739209851.1015558;-45.120503652039325
1739209851.1015584;-45.120503652039325
1739209851.101561;-33.981070128970906
1739209851.1015637;-33.981070128970906
1739209851.1015663;-38.13080360867914
1739209851.101569;-38.13080360867914
1739209851.1015716;-45.120503652039325
1739209851.1015742;-45.120503652039325
1739209851.1015768;-45.120503652039325
1739209851.1015794;-45.120503652039325
1739209851.101582;-38.13080360867914
1739209851.1015847;-38.13080360867914
1739209851.1015873;-38.13080360867914
1739209851.10159;-45.120503652039325
1739209851.1015925;-38.13080360867914
1739209851.1015952;-38.13080360867914
1739209851.1015978;-45.120503652039325
1739209851.1016004;-45.120503652039325
1739209851.101603;-45.120503652039325
1739209851.1016057;-38.13080360867914
1739209851.1016083;-38.13080360867914
1739209851.101611;-38.13080360867914
1739209851.1016135;-38.13080360867914
1739209851.1016161;-33.981070128970906
1739209851.1016188;-45.120503652039325
1739209851.1016214;-38.13080360867914
1739209851.101624;-38.13080360867914
1739209851.1016266;-45.120503652039325
1739209851.1016293;-38.13080360867914
1739209851.1016319;-38.13080360867914
1739209851.1016345;-33.981070128970906
1739209851.1016371;-45.120503652039325
1739209851.1016397;-33.981070128970906
1739209851.1016424;-38.13080360867914
1739209851.101645;-35.57807855764607
1739209851.1016476;-35.57807855764607
1739209851.1016502;-35.57807855764607
1739209851.1016529;-45.120503652039325
1739209851.1016555;-45.120503652039325
1739209851.101658;-33.981070128970906
1739209851.1016607;-38.13080360867914
1739209851.1016634;-45.120503652039325
1739209851.101666;-45.120503652039325
1739209851.1016686;-32.816014438256545
1739209851.1016712;-32.816014438256545
1739209851.1016738;-38.13080360867914
1739209851.1016765;-45.120503652039325
1739209851.101679;-45.120503652039325
1739209851.1016817;-31.141103565318915
1739209851.1016843;-45.120503652039325
1739209851.101687;-45.120503652039325
1739209851.1016896;-38.13080360867914
1739209851.1016922;-45.120503652039325
1739209851.1016948;-38.13080360867914
1739209851.1016974;-33.981070128970906
1739209851.1017;-45.120503652039325
1739209851.1017027;-38.13080360867914
1739209851.1017053;-45.120503652039325
1739209851.101708;-45.120503652039325
1739209851.1017106;-28.58837851428586
1739209851.1017132;-35.57807855764607
1739209851.1017158;-38.13080360867914
1739209851.1017184;-38.13080360867914
1739209851.101721;-45.120503652039325
1739209851.1017237;-45.120503652039325
1739209851.1017263;-38.13080360867914
1739209851.101729;-38.13080360867914
1739209851.1017315;-45.120503652039325
1739209851.1017342;-45.120503652039325
1739209851.1017368;-45.120503652039325
1739209851.1017394;-45.120503652039325
1739209851.101742;-38.13080360867914
1739209851.1017447;-45.120503652039325
1739209851.1017473;-45.120503652039325
1739209851.10175;-45.120503652039325
1739209851.1017525;-31.141103565318943
1739209851.1017551;-45.120503652039325
1739209851.1017578;-38.13080360867914
1739209851.1017604;-45.120503652039325
1739209851.101763;-45.120503652039325
1739209851.1017656;-38.13080360867914
1739209851.1017683;-45.120503652039325
1739209851.1017709;-45.120503652039325
1739209851.1017735;-35.57807855764607
1739209851.1017761;-35.57807855764607
1739209851.1017787;-45.120503652039325
1739209851.1017814;-38.13080360867914
1739209851.101784;-38.13080360867914
1739209851.1017866;-45.120503652039325
1739209851.1017892;-45.120503652039325
1739209851.1017919;-45.120503652039325
1739209851.1017945;-35.57807855764607
1739209851.101797;-38.13080360867914
1739209851.1017997;-38.13080360867914
1739209851.1018023;-45.120503652039325
1739209851.101805;-32.816014438256545
1739209851.1018076;-38.13080360867914
1739209851.10181;-38.13080360867914
1739209851.1018126;-29.438486411369333
1739209851.1018152;-45.120503652039325
1739209851.1018178;-38.13080360867914
1739209851.1018205;-45.120503652039325
1739209851.101823;-45.120503652039325
1739209851.1018257;-45.120503652039325
1739209851.1018283;-33.981070128970906
1739209851.101831;-45.120503652039325
1739209851.1018336;-45.120503652039325
1739209851.1018362;-38.13080360867914
1739209851.1018388;-45.120503652039325
1739209851.1018414;-38.13080360867914
1739209851.101844;-38.13080360867914
1739209851.1018467;-45.120503652039325
1739209851.1018493;-45.120503652039325
1739209851.101852;-45.120503652039325
1739209851.1018546;-45.120503652039325
1739209851.1018572;-38.13080360867914
1739209851.1018598;-45.120503652039325
1739209851.1018624;-38.13080360867914
1739209851.101865;-35.57807855764607
1739209851.1018677;-45.120503652039325
1739209851.1018703;-38.13080360867914
1739209851.101873;-38.13080360867914
1739209851.1018755;-38.13080360867914
1739209851.1018782;-45.120503652039325
1739209851.1018808;-31.141103565318915
