CAN Message; 0x62:08a3ea9ac88ab8ac
1739209763.7127204;-38.13080360867914
1739209763.7127247;-38.13080360867914
1739209763.7127292;-30.49652367304973
1739209763.7127335;-38.13080360867914
1739209763.7127378;-45.120503652039325
1739209763.712742;-45.120503652039325
1739209763.7127466;-45.120503652039325
1739209763.712751;-33.981070128970906
1739209763.7127552;-38.13080360867914
1739209763.7127597;-38.13080360867914
1739209763.712764;-28.58837851428586
1739209763.7127683;-38.13080360867914
1739209763.7127726;-45.120503652039325
1739209763.7127771;-45.120503652039325
1739209763.7127814;-33.981070128970906
1739209763.7127857;-45.120503652039325
1739209763.7127903;-33.981070128970906
1739209763.7127945;-45.120503652039325
1739209763.7127988;-30.49652367304973
1739209763.7128031;-35.57807855764607
1739209763.7128077;-38.13080360867914
1739209763.712812;-45.120503652039325
1739209763.712815;-38.13080360867914
1739209763.712818;-45.120503652039325
1739209763.712821;-45.120503652039325
1739209763.7128239;-45.120503652039325
1739209763.712827;-30.49652367304973
1739209763.7128298;-38.13080360867914
1739209763.712833;-38.13080360867914
1739209763.7128358;-45.120503652039325
1739209763.712839;-38.13080360867914
1739209763.7128417;-35.57807855764607
1739209763.7128448;-45.120503652039325
1739209763.7128477;-45.120503652039325
1739209763.7128508;-28.58837851428586
1739209763.7128537;-38.13080360867914
1739209763.7128568;-33.981070128970906
1739209763.7128596;-45.120503652039325
1739209763.7128627;-33.981070128970906
1739209763.7128656;-32.816014438256545
1739209763.7128687;-38.13080360867914
1739209763.7128716;-45.120503652039325
1739209763.7128747;-45.120503652039325
1739209763.7128775;-45.120503652039325
1739209763.7128806;-38.13080360867914
1739209763.7128835;-45.120503652039325
1739209763.7128866;-45.120503652039325
1739209763.7128894;-35.57807855764607
1739209763.7128925;-33.981070128970906
1739209763.7128954;-45.120503652039325
1739209763.7128985;-45.120503652039325
1739209763.7129014;-38.13080360867914
1739209763.7129045;-45.120503652039325
1739209763.7129073;-45.120503652039325
1739209763.7129104;-45.120503652039325
1739209763.7129133;-32.816014438256545
1739209763.7129164;-38.13080360867914
1739209763.7129192;-38.13080360867914
1739209763.7129223;-38.13080360867914
1739209763.7129252;-45.120503652039325
1739209763.7129283;-38.13080360867914
1739209763.7129312;-45.120503652039325
1739209763.7129343;-33.981070128970906
1739209763.712937;-45.120503652039325
1739209763.7129402;-45.120503652039325
1739209763.712943;-45.120503652039325
1739209763.7129462;-33.981070128970906
1739209763.712949;-33.981070128970906
1739209763.7129521;-35.57807855764607
1739209763.712955;-45.120503652039325
1739209763.712958;-45.120503652039325
1739209763.712961;-45.120503652039325
1739209763.712964;-38.13080360867914
1739209763.712967;-38.13080360867914
1739209763.71297;-38.13080360867914
1739209763.7129729;-45.120503652039325
1739209763.712976;-45.120503652039325
1739209763.7129788;-45.120503652039325
1739209763.712982;-38.13080360867914
1739209763.7129848;-38.13080360867914
1739209763.712988;-45.120503652039325
1739209763.7129908;-45.120503652039325
1739209763.7129939;-38.13080360867914
1739209763.7129967;-45.120503652039325
1739209763.7129998;-45.120503652039325
1739209763.7130027;-38.13080360867914
1739209763.7130058;-38.13080360867914
1739209763.7130086;-38.13080360867914
1739209763.7130117;-38.13080360867914
1739209763.7130146;-35.57807855764607
1739209763.7130177;-38.13080360867914
1739209763.7130206;-38.13080360867914
1739209763.7130237;-45.120503652039325
1739209763.7130265;-38.13080360867914
1739209763.7130296;-45.120503652039325
1739209763.7130327;-45.120503652039325
1739209763.7130356;-45.120503652039325
1739209763.7130387;-38.13080360867914
1739209763.7130415;-38.13080360867914
1739209763.7130446;-45.120503652039325
1739209763.7130475;-45.120503652039325
1739209763.7130506;-38.13080360867914
1739209763.7130535;-38.13080360867914
1739209763.7130566;-38.13080360867914
1739209763.7130594;-45.120503652039325
1739209763.7130625;-38.13080360867914
1739209763.7130654;-38.13080360867914
1739209763.7130685;-45.120503652039325
1739209763.7130713;-45.120503652039325
1739209763.7130744;-35.57807855764607
1739209763.7130773;-38.13080360867914
1739209763.7130804;-45.120503652039325
1739209763.7130833;-45.120503652039325
1739209763.7130864;-45.120503652039325
1739209763.7130892;-45.120503652039325
1739209763.7130923;-45.120503652039325
1739209763.7130952;-45.120503652039325
1739209763.7130983;-38.13080360867914
1739209763.7131011;-35.57807855764607
1739209763.7131042;-30.49652367304973
1739209763.713107;-45.120503652039325
1739209763.7131102;-38.13080360867914
1739209763.713113;-45.120503652039325
1739209763.7131162;-38.13080360867914
1739209763.713119;-33.981070128970906
1739209763.7131221;-45.120503652039325
1739209763.713125;-45.120503652039325
1739209763.713128;-38.13080360867914
1739209763.713131;-33.981070128970906
1739209763.713134;-45.120503652039325
1739209763.713137;-45.120503652039325
1739209763.71314;-33.981070128970906
1739209763.7131429;-45.120503652039325
1739209763.713146;-45.120503652039325
1739209763.7131488;-45.120503652039325
1739209763.713152;-32.816014438256545
1739209763.7131548;-38.13080360867914
1739209763.713158;-45.120503652039325
1739209763.7131608;-38.13080360867914
1739209763.7131639;-32.816014438256545
1739209763.7131667;-31.141103565318915
1739209763.7131698;-45.120503652039325
1739209763.7131727;-45.120503652039325
1739209763.7131758;-35.57807855764607
1739209763.7131786;-33.981070128970906
1739209763.7131817;-45.120503652039325
1739209763.7131846;-38.13080360867914
1739209763.7131877;-45.120503652039325
1739209763.7131906;-38.13080360867914
1739209763.7131937;-45.120503652039325
1739209763.7131965;-38.13080360867914
1739209763.7131996;-38.13080360867914
1739209763.7132025;-45.120503652039325
1739209763.7132056;-38.13080360867914
1739209763.7132084;-38.13080360867914
1739209763.7132115;-45.120503652039325
1739209763.7132144;-45.120503652039325
1739209763.7132175;-38.13080360867914
1739209763.7132204;-38.13080360867914
1739209763.7132235;-38.13080360867914
1739209763.7132263;-45.120503652039325
1739209763.7132294;-45.120503652039325
1739209763.7132323;-45.120503652039325
1739209763.7132354;-38.13080360867914
1739209763.7132382;-31.141103565318915
1739209763.7132413;-38.13080360867914
1739209763.7132442;-38.13080360867914
1739209763.7132473;-38.13080360867914
1739209763.7132504;-32.816014438256545
1739209763.7132533;-45.120503652039325
1739209763.7132564;-45.120503652039325
1739209763.7132592;-38.13080360867914
1739209763.7132623;-38.13080360867914
1739209763.7132652;-45.120503652039325
1739209763.7132683;-45.120503652039325
1739209763.7132711;-45.120503652039325
1739209763.7132742;-33.981070128970906
1739209763.713277;-45.120503652039325
1739209763.7132802;-38.13080360867914
1739209763.713283;-38.13080360867914
1739209763.7132862;-38.13080360867914
1739209763.713289;-45.120503652039325
1739209763.7132921;-38.13080360867914
1739209763.713295;-35.57807855764607
1739209763.713298;-45.120503652039325
1739209763.713301;-45.120503652039325
1739209763.713304;-38.13080360867914
1739209763.713307;-33.981070128970906
1739209763.71331;-27.267205301931607
1739209763.7133129;-35.57807855764607
1739209763.713316;-38.13080360867914
1739209763.7133188;-45.120503652039325
1739209763.713322;-38.13080360867914
1739209763.7133248;-45.120503652039325
1739209763.713328;-45.120503652039325
1739209763.7133307;-45.120503652039325
1739209763.7133338;-38.13080360867914
1739209763.7133367;-38.13080360867914
1739209763.7133398;-35.57807855764607
1739209763.7133427;-45.120503652039325
1739209763.7133458;-33.981070128970906
1739209763.7133486;-33.981070128970906
1739209763.7133517;-45.120503652039325
1739209763.7133546;-45.120503652039325
1739209763.7133577;-45.120503652039325
1739209763.7133605;-45.120503652039325
1739209763.7133636;-38.13080360867914
1739209763.7133665;-45.120503652039325
1739209763.7133696;-38.13080360867914
1739209763.7133725;-45.120503652039325
1739209763.7133756;-38.13080360867914
1739209763.7133784;-45.120503652039325
1739209763.7133815;-38.13080360867914
1739209763.7133844;-45.120503652039325
1739209763.7133875;-38.13080360867914
1739209763.7133904;-45.120503652039325
1739209763.7133934;-38.13080360867914
1739209763.7133963;-38.13080360867914
1739209763.7133994;-38.13080360867914
1739209763.7134023;-38.13080360867914
1739209763.7134054;-45.120503652039325
1739209763.7134082;-45.120503652039325
1739209763.7134113;-38.13080360867914
1739209763.7134142;-45.120503652039325
1739209763.7134173;-45.120503652039325
1739209763.7134202;-45.120503652039325
1739209763.7134233;-45.120503652039325
1739209763.713426;-45.120503652039325
1739209763.7134292;-38.13080360867914
1739209763.713432;-35.57807855764607
1739209763.7134352;-33.981070128970906
1739209763.713438;-45.120503652039325
1739209763.7134411;-38.13080360867914
1739209763.713444;-35.57807855764607
1739209763.713447;-38.13080360867914
1739209763.71345;-45.120503652039325
1739209763.713453;-35.57807855764607
1739209763.713456;-38.13080360867914
1739209763.713459;-45.120503652039325
1739209763.7134619;-45.120503652039325
1739209763.713465;-35.57807855764607
1739209763.713468;-32.816014438256545
1739209763.713471;-45.120503652039325
1739209763.713474;-45.120503652039325
1739209763.713477;-45.120503652039325
1739209763.71348;-45.120503652039325
1739209763.7134829;-38.13080360867914
1739209763.713486;-38.13080360867914
1739209763.7134888;-45.120503652039325
1739209763.713492;-38.13080360867914
1739209763.7134948;-38.13080360867914
1739209763.7134979;-45.120503652039325
1739209763.7135007;-38.13080360867914
1739209763.7135038;-38.13080360867914
1739209763.7135067;-38.13080360867914
1739209763.7135098;-45.120503652039325
1739209763.7135127;-38.13080360867914
1739209763.7135158;-32.816014438256545
1739209763.7135186;-38.13080360867914
1739209763.7135217;-35.57807855764607
1739209763.7135246;-38.13080360867914
1739209763.7135277;-35.57807855764607
1739209763.7135305;-45.120503652039325
1739209763.7135336;-45.120503652039325
1739209763.7135365;-45.120503652039325
1739209763.7135396;-38.13080360867914
1739209763.7135425;-38.13080360867914
1739209763.7135456;-38.13080360867914
1739209763.7135484;-38.13080360867914
1739209763.7135515;-45.120503652039325
1739209763.7135544;-38.13080360867914
1739209763.7135575;-45.120503652039325
1739209763.7135603;-45.120503652039325
1739209763.7135634;-45.120503652039325
1739209763.7135663;-45.120503652039325
1739209763.7135694;-45.120503652039325
1739209763.7135723;-33.981070128970906
1739209763.7135754;-26.991370085610736
1739209763.7135782;-38.13080360867914
1739209763.7135813;-45.120503652039325
1739209763.7135842;-45.120503652039325
1739209763.7135873;-38.13080360867914
1739209763.7135901;-45.120503652039325
1739209763.7135932;-45.120503652039325
1739209763.713596;-45.120503652039325
1739209763.7135992;-33.981070128970956
1739209763.713602;-45.120503652039325
1739209763.7136052;-35.57807855764607
1739209763.713608;-38.13080360867914
1739209763.7136111;-45.120503652039325
1739209763.713614;-38.13080360867914
1739209763.713617;-38.13080360867914
1739209763.71362;-45.120503652039325
1739209763.713623;-31.141103565318893
1739209763.713626;-38.13080360867914
1739209763.713629;-38.13080360867914
1739209763.7136319;-38.13080360867914
1739209763.713635;-35.57807855764607
1739209763.7136378;-38.13080360867914
1739209763.713641;-32.816014438256545
1739209763.7136438;-45.120503652039325
1739209763.713647;-45.120503652039325
1739209763.7136497;-38.13080360867914
1739209763.7136528;-38.13080360867914
1739209763.7136557;-38.13080360867914
1739209763.7136588;-45.120503652039325
1739209763.7136617;-38.13080360867914
1739209763.7136648;-38.13080360867914
1739209763.7136676;-38.13080360867914
1739209763.7136707;-45.120503652039325
1739209763.7136736;-38.13080360867914
1739209763.7136767;-38.13080360867914
1739209763.7136796;-45.120503652039325
1739209763.7136827;-45.120503652039325
1739209763.7136858;-38.13080360867914
1739209763.7136886;-32.816014438256545
1739209763.7136917;-38.13080360867914
1739209763.7136946;-28.21854285175415
1739209763.7136977;-32.816014438256545
1739209763.7137005;-38.13080360867914
1739209763.7137036;-38.13080360867914
1739209763.7137065;-45.120503652039325
1739209763.7137096;-38.13080360867914
1739209763.7137125;-38.13080360867914
1739209763.7137156;-33.981070128970906
1739209763.7137184;-33.981070128970956
1739209763.7137215;-45.120503652039325
1739209763.7137244;-35.57807855764607
1739209763.7137275;-38.13080360867914
1739209763.7137303;-45.120503652039325
1739209763.7137334;-45.120503652039325
1739209763.7137363;-32.816014438256545
1739209763.7137394;-45.120503652039325
1739209763.7137423;-33.981070128970906
1739209763.7137454;-31.141103565318915
1739209763.7137482;-45.120503652039325
1739209763.7137513;-38.13080360867914
1739209763.7137542;-45.120503652039325
1739209763.7137573;-38.13080360867914
1739209763.7137601;-45.120503652039325
1739209763.7137632;-38.13080360867914
1739209763.713766;-45.120503652039325
1739209763.7137692;-38.13080360867914
1739209763.713772;-38.13080360867914
1739209763.7137752;-45.120503652039325
1739209763.713778;-38.13080360867914
1739209763.713781;-38.13080360867914
1739209763.713784;-38.13080360867914
1739209763.713787;-38.13080360867914
1739209763.71379;-45.120503652039325
1739209763.713793;-45.120503652039325
1739209763.713796;-45.120503652039325
1739209763.713799;-38.13080360867914
1739209763.7138019;-45.120503652039325
1739209763.713805;-45.120503652039325
1739209763.7138078;-45.120503652039325
1739209763.713811;-45.120503652039325
1739209763.7138138;-38.13080360867914
1739209763.713817;-35.57807855764607
1739209763.7138197;-38.13080360867914
1739209763.7138228;-38.13080360867914
1739209763.7138257;-35.57807855764607
1739209763.7138288;-38.13080360867914
1739209763.7138317;-45.120503652039325
1739209763.7138348;-38.13080360867914
1739209763.7138376;-45.120503652039325
1739209763.7138407;-45.120503652039325
1739209763.7138436;-38.13080360867914
1739209763.7138467;-45.120503652039325
1739209763.7138495;-38.13080360867914
1739209763.7138526;-33.981070128970906
1739209763.7138555;-45.120503652039325
1739209763.7138586;-45.120503652039325
1739209763.7138615;-38.13080360867914
1739209763.7138646;-38.13080360867914
1739209763.7138674;-45.120503652039325
1739209763.7138705;-35.57807855764607
1739209763.7138734;-32.816014438256545
1739209763.7138765;-45.120503652039325
1739209763.7138793;-45.120503652039325
1739209763.7138824;-33.981070128970906
1739209763.7138853;-35.57807855764607
1739209763.7138884;-35.57807855764607
1739209763.7138913;-45.120503652039325
1739209763.7138944;-45.120503652039325
1739209763.7138972;-38.13080360867914
1739209763.7139003;-35.57807855764607
1739209763.7139034;-38.13080360867914
1739209763.7139063;-38.13080360867914
1739209763.7139094;-32.816014438256545
1739209763.7139122;-33.981070128970906
1739209763.7139153;-45.120503652039325
1739209763.7139182;-38.13080360867914
1739209763.7139213;-35.57807855764607
1739209763.7139242;-33.981070128970906
1739209763.7139273;-45.120503652039325
1739209763.7139301;-45.120503652039325
1739209763.7139332;-38.13080360867914
1739209763.713936;-45.120503652039325
1739209763.7139392;-45.120503652039325
1739209763.713942;-45.120503652039325
1739209763.7139452;-45.120503652039325
1739209763.713948;-38.13080360867914
1739209763.713951;-38.13080360867914
1739209763.713954;-45.120503652039325
1739209763.713957;-45.120503652039325
1739209763.71396;-31.141103565318915
1739209763.713963;-33.981070128970906
1739209763.713966;-38.13080360867914
1739209763.713969;-38.13080360867914
1739209763.7139719;-31.141103565318915
1739209763.713975;-38.13080360867914
1739209763.7139778;-45.120503652039325
1739209763.713981;-38.13080360867914
1739209763.7139838;-35.57807855764607
1739209763.7139869;-38.13080360867914
1739209763.7139897;-38.13080360867914
1739209763.7139928;-38.13080360867914
1739209763.7139957;-38.13080360867914
1739209763.7139988;-38.13080360867914
1739209763.7140017;-45.120503652039325
1739209763.7140048;-45.120503652039325
1739209763.7140076;-45.120503652039325
1739209763.7140107;-38.13080360867914
1739209763.7140136;-45.120503652039325
1739209763.7140167;-33.981070128970906
1739209763.7140195;-31.141103565318915
1739209763.7140226;-45.120503652039325
1739209763.7140255;-38.13080360867914
1739209763.7140286;-38.13080360867914
1739209763.7140315;-31.141103565318915
1739209763.7140346;-28.992665084841942
1739209763.7140374;-45.120503652039325
1739209763.7140405;-38.13080360867914
1739209763.7140434;-38.13080360867914
1739209763.7140465;-45.120503652039325
1739209763.7140493;-45.120503652039325
1739209763.7140524;-38.13080360867914
1739209763.7140553;-45.120503652039325
1739209763.7140584;-45.120503652039325
1739209763.7140613;-38.13080360867914
1739209763.7140644;-45.120503652039325
1739209763.7140672;-45.120503652039325
1739209763.7140703;-38.13080360867914
1739209763.7140732;-38.13080360867914
1739209763.7140763;-45.120503652039325
1739209763.7140791;-33.981070128970906
1739209763.7140822;-29.438486411369333
1739209763.714085;-32.816014438256545
1739209763.7140882;-38.13080360867914
1739209763.714091;-45.120503652039325
1739209763.7140942;-38.13080360867914
1739209763.714097;-38.13080360867914
1739209763.7141001;-45.120503652039325
1739209763.714103;-45.120503652039325
1739209763.714106;-35.57807855764607
1739209763.714109;-38.13080360867914
1739209763.714112;-45.120503652039325
1739209763.714115;-38.13080360867914
1739209763.714118;-33.981070128970906
1739209763.714121;-45.120503652039325
1739209763.714124;-45.120503652039325
1739209763.714127;-45.120503652039325
1739209763.71413;-38.13080360867914
1739209763.714133;-38.13080360867914
1739209763.714136;-45.120503652039325
1739209763.714139;-45.120503652039325
1739209763.7141418;-33.981070128970906
1739209763.714145;-32.816014438256545
1739209763.7141478;-38.13080360867914
1739209763.714151;-32.816014438256545
1739209763.7141538;-30.49652367304973
1739209763.7141569;-45.120503652039325
1739209763.7141597;-45.120503652039325
1739209763.7141628;-45.120503652039325
1739209763.7141657;-45.120503652039325
1739209763.7141688;-38.13080360867914
1739209763.7141716;-45.120503652039325
1739209763.7141747;-45.120503652039325
1739209763.7141776;-38.13080360867914
1739209763.7141807;-38.13080360867914
1739209763.7141836;-45.120503652039325
1739209763.7141867;-45.120503652039325
1739209763.7141895;-38.13080360867914
1739209763.7141926;-38.13080360867914
1739209763.7141955;-45.120503652039325
1739209763.7141986;-45.120503652039325
1739209763.7142015;-35.57807855764607
1739209763.7142045;-38.13080360867914
1739209763.7142074;-45.120503652039325
1739209763.7142105;-38.13080360867914
1739209763.7142134;-38.13080360867914
1739209763.7142165;-38.13080360867914
1739209763.7142193;-38.13080360867914
1739209763.7142224;-45.120503652039325
1739209763.7142253;-33.981070128970906
1739209763.7142284;-45.120503652039325
1739209763.7142313;-45.120503652039325
1739209763.7142344;-35.57807855764607
1739209763.7142372;-32.816014438256545
1739209763.7142403;-45.120503652039325
1739209763.7142432;-38.13080360867914
1739209763.7142463;-45.120503652039325
1739209763.7142491;-33.981070128970906
1739209763.7142522;-31.141103565318915
1739209763.714255;-45.120503652039325
1739209763.7142582;-45.120503652039325
1739209763.714261;-33.981070128970906
1739209763.7142642;-33.981070128970906
1739209763.714267;-45.120503652039325
1739209763.71427;-45.120503652039325
1739209763.714273;-33.981070128970906
1739209763.714276;-45.120503652039325
1739209763.714279;-45.120503652039325
1739209763.714282;-45.120503652039325
1739209763.714285;-45.120503652039325
1739209763.714288;-45.120503652039325
1739209763.7142909;-45.120503652039325
1739209763.714294;-33.981070128970906
1739209763.7142968;-33.981070128970906
1739209763.7143;-38.13080360867914
1739209763.7143028;-38.13080360867914
1739209763.7143059;-38.13080360867914
1739209763.7143087;-32.816014438256545
1739209763.7143118;-35.57807855764607
1739209763.7143147;-45.120503652039325
1739209763.7143178;-45.120503652039325
1739209763.7143207;-35.57807855764607
1739209763.7143238;-31.141103565318915
1739209763.7143266;-35.57807855764607
1739209763.7143297;-38.13080360867914
1739209763.7143326;-38.13080360867914
1739209763.7143357;-38.13080360867914
1739209763.7143388;-38.13080360867914
1739209763.7143416;-45.120503652039325
1739209763.7143447;-45.120503652039325
1739209763.7143476;-35.57807855764607
1739209763.7143507;-45.120503652039325
1739209763.7143536;-38.13080360867914
1739209763.7143567;-35.57807855764607
1739209763.7143595;-38.13080360867914
1739209763.7143626;-45.120503652039325
1739209763.7143655;-38.13080360867914
1739209763.7143686;-38.13080360867914
1739209763.7143714;-28.992665084841942
1739209763.7143745;-45.120503652039325
1739209763.7143774;-45.120503652039325
1739209763.7143805;-38.13080360867914
1739209763.7143834;-32.816014438256545
1739209763.7143865;-38.13080360867914
1739209763.7143893;-38.13080360867914
1739209763.7143924;-38.13080360867914
1739209763.7143953;-38.13080360867914
1739209763.7143984;-35.57807855764607
1739209763.7144012;-45.120503652039325
1739209763.7144043;-45.120503652039325
1739209763.7144072;-45.120503652039325
1739209763.7144103;-38.13080360867914
1739209763.7144132;-38.13080360867914
1739209763.7144163;-38.13080360867914
1739209763.7144191;-31.14110356531892
1739209763.7144222;-35.57807855764607
1739209763.714425;-45.120503652039325
1739209763.7144282;-38.13080360867914
1739209763.714431;-45.120503652039325
1739209763.7144341;-38.13080360867914
1739209763.714437;-38.13080360867914
1739209763.71444;-45.120503652039325
1739209763.714443;-30.49652367304973
1739209763.714446;-38.13080360867914
1739209763.714449;-38.13080360867914
1739209763.714452;-45.120503652039325
1739209763.714455;-33.981070128970906
1739209763.714458;-38.13080360867914
1739209763.7144608;-38.13080360867914
1739209763.714464;-38.13080360867914
1739209763.7144668;-31.141103565318915
1739209763.71447;-38.13080360867914
1739209763.7144728;-38.13080360867914
1739209763.7144759;-45.120503652039325
1739209763.7144787;-45.120503652039325
1739209763.7144818;-38.13080360867914
1739209763.7144847;-38.13080360867914
1739209763.7144878;-45.120503652039325
1739209763.7144907;-45.120503652039325
1739209763.7144938;-45.120503652039325
1739209763.7144966;-45.120503652039325
1739209763.7144997;-45.120503652039325
1739209763.7145026;-33.981070128970906
1739209763.7145057;-38.13080360867914
1739209763.7145085;-33.981070128970906
1739209763.7145116;-45.120503652039325
1739209763.7145145;-45.120503652039325
1739209763.7145176;-32.816014438256545
1739209763.7145205;-38.13080360867914
1739209763.7145236;-45.120503652039325
1739209763.7145264;-38.13080360867914
1739209763.7145295;-32.816014438256545
1739209763.7145324;-38.13080360867914
1739209763.7145355;-45.120503652039325
1739209763.7145383;-38.13080360867914
1739209763.7145414;-38.13080360867914
1739209763.7145443;-45.120503652039325
1739209763.7145474;-38.13080360867914
1739209763.7145503;-45.120503652039325
1739209763.7145534;-45.120503652039325
1739209763.7145562;-45.120503652039325
1739209763.7145593;-45.120503652039325
1739209763.7145624;-38.13080360867914
1739209763.7145653;-45.120503652039325
1739209763.7145684;-45.120503652039325
1739209763.7145712;-45.120503652039325
1739209763.7145743;-38.13080360867914
1739209763.7145772;-38.13080360867914
1739209763.7145803;-38.13080360867914
1739209763.7145832;-38.13080360867914
1739209763.7145863;-38.13080360867914
1739209763.714589;-35.57807855764607
1739209763.7145922;-38.13080360867914
1739209763.714595;-45.120503652039325
1739209763.7145982;-45.120503652039325
1739209763.714601;-32.816014438256545
1739209763.7146041;-45.120503652039325
1739209763.714607;-45.120503652039325
1739209763.71461;-45.120503652039325
1739209763.714613;-45.120503652039325
1739209763.714616;-38.13080360867914
1739209763.714619;-38.13080360867914
1739209763.714622;-35.57807855764607
1739209763.714625;-45.120503652039325
1739209763.714628;-33.981070128970906
1739209763.7146308;-33.981070128970906
1739209763.714634;-45.120503652039325
1739209763.7146368;-45.120503652039325
1739209763.71464;-45.120503652039325
1739209763.7146428;-45.120503652039325
1739209763.7146459;-35.57807855764607
1739209763.7146487;-38.13080360867914
1739209763.7146518;-38.13080360867914
1739209763.7146547;-35.57807855764607
1739209763.7146578;-38.13080360867914
1739209763.7146606;-35.57807855764607
1739209763.7146637;-45.120503652039325
1739209763.7146666;-35.57807855764607
1739209763.7146697;-38.13080360867914
1739209763.7146726;-45.120503652039325
1739209763.7146757;-38.13080360867914
1739209763.7146785;-35.57807855764607
1739209763.7146816;-38.13080360867914
1739209763.7146845;-38.13080360867914
1739209763.7146876;-33.981070128970906
1739209763.7146904;-31.141103565318915
1739209763.7146935;-45.120503652039325
1739209763.7146964;-45.120503652039325
1739209763.7146995;-38.13080360867914
1739209763.7147024;-38.13080360867914
1739209763.7147055;-33.981070128970906
1739209763.7147083;-26.991370085610736
1739209763.7147114;-32.816014438256545
1739209763.7147143;-38.13080360867914
1739209763.7147174;-35.57807855764607
1739209763.7147202;-38.13080360867914
1739209763.7147233;-38.13080360867914
1739209763.7147262;-38.13080360867914
1739209763.7147293;-38.13080360867914
1739209763.7147322;-45.120503652039325
1739209763.7147353;-45.120503652039325
1739209763.7147381;-32.816014438256545
1739209763.7147412;-38.13080360867914
1739209763.714744;-45.120503652039325
1739209763.7147472;-33.981070128970906
1739209763.71475;-38.13080360867914
1739209763.7147532;-45.120503652039325
1739209763.714756;-45.120503652039325
1739209763.714759;-45.120503652039325
1739209763.714762;-45.120503652039325
1739209763.714765;-38.13080360867914
1739209763.714768;-45.120503652039325
1739209763.714771;-45.120503652039325
1739209763.714774;-35.57807855764607
1739209763.714777;-45.120503652039325
1739209763.71478;-30.49652367304973
1739209763.714783;-32.816014438256545
1739209763.714786;-38.13080360867914
1739209763.714789;-45.120503652039325
1739209763.714792;-38.13080360867914
1739209763.7147949;-38.13080360867914
1739209763.714798;-45.120503652039325
1739209763.7148008;-35.57807855764607
1739209763.714804;-38.13080360867914
1739209763.7148068;-38.13080360867914
1739209763.71481;-35.57807855764607
1739209763.7148128;-45.120503652039325
1739209763.7148159;-45.120503652039325
1739209763.7148187;-45.120503652039325
1739209763.7148218;-45.120503652039325
1739209763.7148247;-45.120503652039325
1739209763.7148278;-28.58837851428586
1739209763.7148306;-28.58837851428586
1739209763.7148337;-38.13080360867914
1739209763.7148366;-45.120503652039325
1739209763.7148397;-45.120503652039325
1739209763.7148426;-38.13080360867914
1739209763.7148457;-45.120503652039325
1739209763.7148485;-38.13080360867914
1739209763.7148516;-45.120503652039325
1739209763.7148545;-45.120503652039325
1739209763.7148576;-38.13080360867914
1739209763.7148604;-38.13080360867914
1739209763.7148635;-45.120503652039325
1739209763.7148664;-45.120503652039325
1739209763.7148695;-45.120503652039325
1739209763.7148724;-45.120503652039325
1739209763.7148755;-38.13080360867914
1739209763.7148783;-33.981070128970906
1739209763.7148814;-45.120503652039325
1739209763.7148843;-45.120503652039325
1739209763.7148874;-45.120503652039325
1739209763.7148902;-45.120503652039325
1739209763.7148933;-45.120503652039325
1739209763.7148962;-38.13080360867914
1739209763.7148993;-45.120503652039325
1739209763.7149022;-45.120503652039325
1739209763.7149053;-45.120503652039325
1739209763.7149081;-45.120503652039325
1739209763.7149112;-38.13080360867914
1739209763.714914;-38.13080360867914
1739209763.7149172;-45.120503652039325
1739209763.71492;-38.13080360867914
1739209763.7149231;-35.57807855764607
1739209763.714926;-38.13080360867914
1739209763.714929;-45.120503652039325
1739209763.714932;-45.120503652039325
1739209763.714935;-45.120503652039325
1739209763.714938;-45.120503652039325
1739209763.714941;-45.120503652039325
1739209763.714944;-45.120503652039325
1739209763.714947;-33.981070128970906
1739209763.7149498;-32.816014438256545
1739209763.714953;-38.13080360867914
1739209763.7149558;-38.13080360867914
1739209763.714959;-38.13080360867914
1739209763.7149618;-38.13080360867914
1739209763.7149649;-38.13080360867914
1739209763.7149677;-38.13080360867914
1739209763.7149708;-45.120503652039325
1739209763.7149737;-45.120503652039325
1739209763.7149768;-38.13080360867914
1739209763.7149796;-38.13080360867914
1739209763.7149827;-35.57807855764607
1739209763.7149856;-45.120503652039325
1739209763.7149887;-45.120503652039325
1739209763.7149916;-38.13080360867914
1739209763.7149947;-45.120503652039325
1739209763.7149978;-45.120503652039325
1739209763.7150006;-45.120503652039325
1739209763.7150037;-45.120503652039325
1739209763.7150066;-35.57807855764607
1739209763.7150097;-38.13080360867914
1739209763.7150126;-45.120503652039325
1739209763.7150156;-45.120503652039325
1739209763.7150185;-45.120503652039325
1739209763.7150216;-45.120503652039325
1739209763.7150245;-45.120503652039325
1739209763.7150276;-38.13080360867914
1739209763.7150304;-38.13080360867914
1739209763.7150335;-33.981070128970906
1739209763.7150364;-45.120503652039325
1739209763.7150395;-45.120503652039325
1739209763.7150424;-35.57807855764607
1739209763.7150455;-38.13080360867914
1739209763.7150483;-45.120503652039325
1739209763.7150514;-45.120503652039325
1739209763.7150543;-35.57807855764607
1739209763.7150574;-45.120503652039325
1739209763.7150602;-45.120503652039325
1739209763.7150633;-45.120503652039325
1739209763.7150662;-45.120503652039325
1739209763.7150693;-35.57807855764607
1739209763.7150722;-33.981070128970906
1739209763.7150753;-38.13080360867914
1739209763.715078;-35.57807855764607
1739209763.7150812;-38.13080360867914
1739209763.715084;-38.13080360867914
1739209763.7150872;-38.13080360867914
1739209763.71509;-38.13080360867914
