CAN Message; 0x1bb:00006f38eff16a8b
1739209915.1417031;-38.13080360867914
1739209915.1417053;-38.13080360867914
1739209915.1417072;-38.13080360867914
1739209915.1417093;-45.120503652039325
1739209915.1417112;-45.120503652039325
1739209915.1417131;-33.981070128970906
1739209915.1417153;-35.57807855764607
1739209915.1417172;-38.13080360867914
1739209915.1417193;-45.120503652039325
1739209915.1417212;-38.13080360867914
1739209915.1417234;-45.120503652039325
1739209915.1417253;-38.13080360867914
1739209915.1417274;-38.13080360867914
1739209915.1417294;-38.13080360867914
1739209915.1417315;-45.120503652039325
1739209915.1417334;-45.120503652039325
1739209915.1417353;-45.120503652039325
1739209915.1417375;-38.13080360867914
1739209915.1417394;-45.120503652039325
1739209915.1417415;-45.120503652039325
1739209915.1417434;-45.120503652039325
1739209915.1417456;-45.120503652039325
1739209915.1417475;-45.120503652039325
1739209915.1417496;-38.13080360867914
1739209915.1417515;-32.816014438256545
1739209915.1417537;-33.981070128970906
1739209915.1417556;-45.120503652039325
1739209915.1417575;-38.13080360867914
1739209915.1417596;-31.141103565318893
1739209915.1417615;-33.981070128970906
1739209915.1417637;-45.120503652039325
1739209915.1417656;-31.141103565318915
1739209915.1417677;-38.13080360867914
1739209915.1417696;-45.120503652039325
1739209915.1417718;-45.120503652039325
1739209915.1417737;-38.13080360867914
1739209915.1417758;-38.13080360867914
1739209915.1417778;-30.49652367304973
1739209915.1417797;-45.120503652039325
1739209915.1417818;-45.120503652039325
1739209915.1417837;-45.120503652039325
1739209915.1417859;-38.13080360867914
1739209915.1417878;-45.120503652039325
1739209915.14179;-45.120503652039325
1739209915.1417918;-33.981070128970906
1739209915.141794;-31.141103565318915
1739209915.1417959;-38.13080360867914
1739209915.141798;-35.57807855764607
1739209915.1418;-38.13080360867914
1739209915.141802;-38.13080360867914
1739209915.141804;-45.120503652039325
1739209915.141806;-35.57807855764607
1739209915.141808;-38.13080360867914
1739209915.14181;-38.13080360867914
1739209915.141812;-45.120503652039325
1739209915.141814;-38.13080360867914
1739209915.1418161;-38.13080360867914
1739209915.141818;-38.13080360867914
1739209915.1418202;-45.120503652039325
1739209915.141822;-45.120503652039325
1739209915.1418242;-38.13080360867914
1739209915.1418262;-31.141103565318915
1739209915.141828;-35.57807855764607
1739209915.1418302;-38.13080360867914
1739209915.141832;-38.13080360867914
1739209915.1418343;-33.981070128970906
1739209915.1418362;-38.13080360867914
1739209915.1418383;-38.13080360867914
1739209915.1418402;-35.57807855764607
1739209915.1418424;-30.49652367304973
1739209915.1418443;-38.13080360867914
1739209915.1418464;-38.13080360867914
1739209915.1418483;-45.120503652039325
1739209915.1418502;-38.13080360867914
1739209915.1418524;-45.120503652039325
1739209915.1418543;-38.13080360867914
1739209915.1418564;-45.120503652039325
1739209915.1418583;-33.981070128970906
1739209915.1418605;-45.120503652039325
1739209915.1418624;-45.120503652039325
1739209915.1418645;-38.13080360867914
1739209915.1418664;-38.13080360867914
1739209915.1418686;-38.13080360867914
1739209915.1418705;-45.120503652039325
1739209915.1418724;-38.13080360867914
1739209915.1418746;-38.13080360867914
1739209915.1418765;-45.120503652039325
1739209915.1418786;-38.13080360867914
1739209915.1418805;-38.13080360867914
1739209915.1418827;-45.120503652039325
1739209915.1418846;-45.120503652039325
1739209915.1418867;-38.13080360867914
1739209915.1418886;-35.57807855764607
1739209915.1418908;-38.13080360867914
1739209915.1418927;-38.13080360867914
1739209915.1418946;-45.120503652039325
1739209915.1418967;-45.120503652039325
1739209915.1418986;-38.13080360867914
1739209915.1419008;-38.13080360867914
1739209915.1419027;-45.120503652039325
1739209915.1419048;-38.13080360867914
1739209915.1419067;-38.13080360867914
1739209915.141909;-35.57807855764607
1739209915.1419108;-38.13080360867914
1739209915.141913;-45.120503652039325
1739209915.1419148;-33.981070128970906
1739209915.1419168;-45.120503652039325
1739209915.141919;-45.120503652039325
1739209915.1419208;-45.120503652039325
1739209915.141923;-45.120503652039325
1739209915.1419249;-45.120503652039325
1739209915.141927;-38.13080360867914
1739209915.141929;-38.13080360867914
1739209915.141931;-38.13080360867914
1739209915.141933;-35.57807855764607
1739209915.141935;-45.120503652039325
1739209915.141937;-45.120503652039325
1739209915.141939;-38.13080360867914
1739209915.141941;-38.13080360867914
1739209915.141943;-45.120503652039325
1739209915.1419451;-45.120503652039325
1739209915.141947;-38.13080360867914
1739209915.1419492;-45.120503652039325
1739209915.141951;-45.120503652039325
1739209915.1419532;-45.120503652039325
1739209915.1419551;-38.13080360867914
1739209915.1419573;-45.120503652039325
1739209915.1419592;-45.120503652039325
1739209915.141961;-38.13080360867914
1739209915.1419632;-35.57807855764607
1739209915.1419652;-38.13080360867914
1739209915.1419673;-45.120503652039325
1739209915.1419692;-35.57807855764607
1739209915.1419713;-38.13080360867914
1739209915.1419733;-29.438486411369333
1739209915.1419754;-45.120503652039325
1739209915.1419773;-38.13080360867914
1739209915.1419795;-35.57807855764607
1739209915.1419814;-29.438486411369333
1739209915.1419833;-38.13080360867914
1739209915.1419854;-45.120503652039325
1739209915.1419873;-38.13080360867914
1739209915.1419895;-38.13080360867914
1739209915.1419914;-38.13080360867914
1739209915.1419935;-35.57807855764607
1739209915.1419954;-38.13080360867914
1739209915.1419976;-45.120503652039325
1739209915.1419995;-45.120503652039325
1739209915.1420016;-45.120503652039325
1739209915.1420035;-45.120503652039325
1739209915.1420054;-38.13080360867914
1739209915.1420076;-45.120503652039325
1739209915.1420095;-45.120503652039325
1739209915.1420116;-45.120503652039325
1739209915.1420135;-45.120503652039325
1739209915.1420157;-45.120503652039325
1739209915.1420176;-45.120503652039325
1739209915.1420197;-45.120503652039325
1739209915.1420217;-26.487275050834715
1739209915.1420238;-32.816014438256545
1739209915.1420257;-45.120503652039325
1739209915.1420276;-45.120503652039325
1739209915.1420298;-35.57807855764607
1739209915.1420317;-38.13080360867914
1739209915.1420338;-45.120503652039325
1739209915.1420357;-45.120503652039325
1739209915.1420379;-45.120503652039325
1739209915.1420398;-45.120503652039325
1739209915.142042;-45.120503652039325
1739209915.1420438;-45.120503652039325
1739209915.142046;-33.981070128970906
1739209915.142048;-38.13080360867914
1739209915.1420498;-45.120503652039325
1739209915.142052;-38.13080360867914
1739209915.1420538;-45.120503652039325
1739209915.142056;-45.120503652039325
1739209915.142058;-45.120503652039325
1739209915.14206;-45.120503652039325
1739209915.142062;-38.13080360867914
1739209915.142064;-45.120503652039325
1739209915.142066;-45.120503652039325
1739209915.1420681;-45.120503652039325
1739209915.14207;-28.58837851428586
1739209915.142072;-28.992665084841942
1739209915.142074;-45.120503652039325
1739209915.142076;-38.13080360867914
1739209915.1420782;-29.438486411369333
1739209915.14208;-38.13080360867914
1739209915.1420822;-45.120503652039325
1739209915.1420841;-35.57807855764607
1739209915.1420863;-38.13080360867914
1739209915.1420882;-45.120503652039325
1739209915.1420903;-38.13080360867914
1739209915.1420922;-38.13080360867914
1739209915.1420941;-38.13080360867914
1739209915.1420963;-33.981070128970906
1739209915.1420982;-45.120503652039325
1739209915.1421003;-45.120503652039325
1739209915.1421022;-32.816014438256545
1739209915.1421044;-33.981070128970906
1739209915.1421063;-45.120503652039325
1739209915.1421084;-45.120503652039325
1739209915.1421103;-45.120503652039325
1739209915.1421125;-45.120503652039325
1739209915.1421144;-45.120503652039325
1739209915.1421163;-38.13080360867914
1739209915.1421185;-38.13080360867914
1739209915.1421204;-32.816014438256545
1739209915.1421225;-38.13080360867914
1739209915.1421244;-45.120503652039325
1739209915.1421266;-32.816014438256545
1739209915.1421285;-35.57807855764607
1739209915.1421306;-45.120503652039325
1739209915.1421325;-38.13080360867914
1739209915.1421347;-38.13080360867914
1739209915.1421366;-45.120503652039325
1739209915.1421387;-45.120503652039325
1739209915.1421406;-45.120503652039325
1739209915.1421425;-38.13080360867914
1739209915.1421447;-45.120503652039325
1739209915.1421466;-45.120503652039325
1739209915.1421487;-45.120503652039325
1739209915.1421506;-35.57807855764607
1739209915.1421528;-38.13080360867914
1739209915.1421547;-45.120503652039325
1739209915.1421568;-38.13080360867914
1739209915.1421587;-45.120503652039325
1739209915.142161;-38.13080360867914
1739209915.1421628;-35.57807855764607
1739209915.1421647;-45.120503652039325
1739209915.1421669;-45.120503652039325
1739209915.1421688;-45.120503652039325
1739209915.142171;-45.120503652039325
1739209915.1421728;-38.13080360867914
1739209915.142175;-38.13080360867914
1739209915.1421769;-33.981070128970906
1739209915.142179;-45.120503652039325
1739209915.142181;-45.120503652039325
1739209915.142183;-38.13080360867914
1739209915.142185;-38.13080360867914
1739209915.1421869;-38.13080360867914
1739209915.142189;-45.120503652039325
1739209915.142191;-38.13080360867914
1739209915.142193;-45.120503652039325
1739209915.142195;-35.57807855764607
1739209915.1421971;-33.981070128970906
1739209915.142199;-38.13080360867914
1739209915.1422012;-32.816014438256545
1739209915.142203;-33.981070128970906
1739209915.1422052;-38.13080360867914
1739209915.1422071;-45.120503652039325
1739209915.142209;-45.120503652039325
1739209915.1422112;-45.120503652039325
1739209915.142213;-45.120503652039325
1739209915.1422153;-45.120503652039325
1739209915.1422172;-45.120503652039325
1739209915.1422193;-38.13080360867914
1739209915.1422212;-45.120503652039325
1739209915.1422234;-45.120503652039325
1739209915.1422253;-38.13080360867914
1739209915.1422274;-38.13080360867914
1739209915.1422293;-38.13080360867914
1739209915.1422312;-45.120503652039325
1739209915.1422334;-45.120503652039325
1739209915.1422353;-38.13080360867914
1739209915.1422374;-38.13080360867914
1739209915.1422393;-45.120503652039325
1739209915.1422415;-45.120503652039325
1739209915.1422434;-38.13080360867914
1739209915.1422455;-38.13080360867914
1739209915.1422474;-45.120503652039325
1739209915.1422496;-28.992665084841942
1739209915.1422515;-31.141103565318915
1739209915.1422534;-45.120503652039325
1739209915.1422555;-45.120503652039325
1739209915.1422575;-33.981070128970906
1739209915.1422596;-45.120503652039325
1739209915.1422615;-38.13080360867914
1739209915.1422637;-33.981070128970906
1739209915.1422656;-45.120503652039325
1739209915.1422677;-45.120503652039325
1739209915.1422696;-45.120503652039325
1739209915.1422718;-45.120503652039325
1739209915.1422737;-45.120503652039325
1739209915.1422756;-45.120503652039325
1739209915.1422777;-38.13080360867914
1739209915.1422796;-45.120503652039325
1739209915.1422818;-45.120503652039325
1739209915.1422837;-45.120503652039325
1739209915.1422858;-38.13080360867914
1739209915.1422877;-45.120503652039325
1739209915.1422899;-45.120503652039325
1739209915.1422918;-38.13080360867914
1739209915.142294;-32.816014438256545
1739209915.1422958;-45.120503652039325
1739209915.1422977;-32.816014438256545
1739209915.1423;-28.58837851428586
1739209915.1423018;-45.120503652039325
1739209915.142304;-33.981070128970906
1739209915.1423059;-35.57807855764607
1739209915.142308;-38.13080360867914
1739209915.14231;-45.120503652039325
1739209915.142312;-45.120503652039325
1739209915.142314;-45.120503652039325
1739209915.142316;-45.120503652039325
1739209915.142318;-45.120503652039325
1739209915.14232;-38.13080360867914
1739209915.142322;-35.57807855764607
1739209915.142324;-35.57807855764607
1739209915.142326;-38.13080360867914
1739209915.142328;-38.13080360867914
1739209915.1423302;-45.120503652039325
1739209915.142332;-38.13080360867914
1739209915.1423342;-38.13080360867914
1739209915.1423361;-45.120503652039325
1739209915.1423383;-45.120503652039325
1739209915.1423402;-38.13080360867914
1739209915.142342;-38.13080360867914
1739209915.1423442;-45.120503652039325
1739209915.1423461;-35.57807855764607
1739209915.1423483;-32.816014438256545
1739209915.1423502;-35.57807855764607
1739209915.1423523;-45.120503652039325
1739209915.1423542;-38.13080360867914
1739209915.1423564;-38.13080360867914
1739209915.1423583;-45.120503652039325
1739209915.1423604;-45.120503652039325
1739209915.1423624;-45.120503652039325
1739209915.1423643;-38.13080360867914
1739209915.1423664;-38.13080360867914
1739209915.1423683;-45.120503652039325
1739209915.1423705;-38.13080360867914
1739209915.1423724;-35.57807855764607
1739209915.1423745;-45.120503652039325
1739209915.1423764;-45.120503652039325
1739209915.1423786;-38.13080360867914
1739209915.1423805;-35.57807855764607
1739209915.1423826;-38.13080360867914
1739209915.1423845;-45.120503652039325
1739209915.1423864;-45.120503652039325
1739209915.1423886;-45.120503652039325
1739209915.1423905;-38.13080360867914
1739209915.1423926;-45.120503652039325
1739209915.1423945;-45.120503652039325
1739209915.1423967;-45.120503652039325
1739209915.1423986;-45.120503652039325
1739209915.1424007;-38.13080360867914
1739209915.1424026;-38.13080360867914
1739209915.1424048;-38.13080360867914
1739209915.1424067;-38.13080360867914
1739209915.1424086;-35.57807855764607
1739209915.1424108;-45.120503652039325
1739209915.1424127;-33.981070128970906
1739209915.1424148;-33.981070128970906
1739209915.1424167;-45.120503652039325
1739209915.1424189;-45.120503652039325
1739209915.1424208;-38.13080360867914
1739209915.142423;-38.13080360867914
1739209915.1424248;-45.120503652039325
1739209915.142427;-38.13080360867914
1739209915.1424289;-45.120503652039325
1739209915.1424308;-38.13080360867914
1739209915.142433;-45.120503652039325
1739209915.1424348;-45.120503652039325
1739209915.142437;-45.120503652039325
1739209915.142439;-45.120503652039325
1739209915.142441;-38.13080360867914
1739209915.142443;-45.120503652039325
1739209915.142445;-45.120503652039325
1739209915.142447;-45.120503652039325
1739209915.1424491;-38.13080360867914
1739209915.142451;-38.13080360867914
1739209915.142453;-35.57807855764607
1739209915.142455;-38.13080360867914
1739209915.142457;-38.13080360867914
1739209915.1424592;-38.13080360867914
1739209915.142461;-45.120503652039325
1739209915.1424632;-38.13080360867914
1739209915.142465;-38.13080360867914
1739209915.1424673;-38.13080360867914
1739209915.1424692;-45.120503652039325
1739209915.1424713;-38.13080360867914
1739209915.1424732;-38.13080360867914
1739209915.1424751;-45.120503652039325
1739209915.1424773;-45.120503652039325
1739209915.1424792;-35.57807855764607
1739209915.1424813;-38.13080360867914
1739209915.1424832;-38.13080360867914
1739209915.1424854;-45.120503652039325
1739209915.1424873;-45.120503652039325
1739209915.1424894;-45.120503652039325
1739209915.1424913;-38.13080360867914
1739209915.1424935;-31.141103565318893
1739209915.1424954;-28.992665084841942
1739209915.1424975;-45.120503652039325
1739209915.1424994;-38.13080360867914
1739209915.1425014;-45.120503652039325
1739209915.1425035;-38.13080360867914
1739209915.1425054;-45.120503652039325
1739209915.1425076;-38.13080360867914
1739209915.1425095;-38.13080360867914
1739209915.1425116;-38.13080360867914
1739209915.1425135;-45.120503652039325
1739209915.1425157;-45.120503652039325
1739209915.1425176;-45.120503652039325
1739209915.1425197;-45.120503652039325
1739209915.1425216;-45.120503652039325
1739209915.1425235;-38.13080360867914
1739209915.1425257;-45.120503652039325
1739209915.1425276;-38.13080360867914
1739209915.1425297;-38.13080360867914
1739209915.1425316;-35.57807855764607
1739209915.1425338;-38.13080360867914
1739209915.1425357;-38.13080360867914
1739209915.1425378;-45.120503652039325
1739209915.1425397;-45.120503652039325
1739209915.142542;-38.13080360867914
1739209915.1425438;-28.58837851428586
1739209915.1425457;-45.120503652039325
1739209915.1425478;-38.13080360867914
1739209915.1425498;-45.120503652039325
1739209915.142552;-38.13080360867914
1739209915.1425538;-32.816014438256545
1739209915.142556;-38.13080360867914
1739209915.1425579;-45.120503652039325
1739209915.14256;-33.981070128970906
1739209915.142562;-38.13080360867914
1739209915.142564;-45.120503652039325
1739209915.142566;-38.13080360867914
1739209915.1425679;-45.120503652039325
1739209915.14257;-45.120503652039325
1739209915.142572;-38.13080360867914
1739209915.142574;-35.57807855764607
1739209915.142576;-38.13080360867914
1739209915.1425781;-45.120503652039325
1739209915.14258;-38.13080360867914
1739209915.1425822;-35.57807855764607
1739209915.142584;-45.120503652039325
1739209915.1425862;-38.13080360867914
1739209915.1425881;-38.13080360867914
1739209915.14259;-45.120503652039325
1739209915.1425922;-38.13080360867914
1739209915.142594;-38.13080360867914
1739209915.1425962;-45.120503652039325
1739209915.1425982;-38.13080360867914
1739209915.1426003;-33.981070128970906
1739209915.1426022;-38.13080360867914
1739209915.1426044;-38.13080360867914
1739209915.1426063;-35.57807855764607
1739209915.1426084;-38.13080360867914
1739209915.1426103;-45.120503652039325
1739209915.1426122;-38.13080360867914
1739209915.1426144;-38.13080360867914
1739209915.1426163;-45.120503652039325
1739209915.1426184;-45.120503652039325
1739209915.1426203;-45.120503652039325
1739209915.1426225;-45.120503652039325
1739209915.1426244;-38.13080360867914
1739209915.1426265;-38.13080360867914
1739209915.1426284;-38.13080360867914
1739209915.1426306;-45.120503652039325
1739209915.1426325;-45.120503652039325
1739209915.1426344;-45.120503652039325
1739209915.1426365;-38.13080360867914
1739209915.1426384;-38.13080360867914
1739209915.1426406;-33.981070128970906
1739209915.1426425;-38.13080360867914
1739209915.1426446;-38.13080360867914
1739209915.1426466;-32.816014438256545
1739209915.1426487;-38.13080360867914
1739209915.1426506;-38.13080360867914
1739209915.1426528;-45.120503652039325
1739209915.1426547;-45.120503652039325
1739209915.1426566;-38.13080360867914
1739209915.1426587;-45.120503652039325
1739209915.1426606;-38.13080360867914
1739209915.1426628;-45.120503652039325
1739209915.1426647;-38.13080360867914
1739209915.1426668;-45.120503652039325
1739209915.1426687;-38.13080360867914
1739209915.1426709;-38.13080360867914
1739209915.1426728;-38.13080360867914
1739209915.142675;-32.816014438256545
1739209915.1426768;-38.13080360867914
1739209915.1426787;-45.120503652039325
1739209915.142681;-45.120503652039325
1739209915.1426828;-35.57807855764607
1739209915.142685;-38.13080360867914
1739209915.1426868;-38.13080360867914
1739209915.142689;-45.120503652039325
1739209915.142691;-45.120503652039325
1739209915.142693;-45.120503652039325
1739209915.142695;-45.120503652039325
1739209915.142697;-45.120503652039325
1739209915.142699;-45.120503652039325
1739209915.142701;-45.120503652039325
1739209915.142703;-38.13080360867914
1739209915.142705;-38.13080360867914
1739209915.142707;-45.120503652039325
1739209915.142709;-38.13080360867914
1739209915.1427112;-32.816014438256545
1739209915.142713;-45.120503652039325
1739209915.1427152;-32.816014438256545
1739209915.1427171;-45.120503652039325
1739209915.1427193;-38.13080360867914
1739209915.1427212;-38.13080360867914
1739209915.142723;-38.13080360867914
1739209915.1427252;-38.13080360867914
1739209915.1427271;-45.120503652039325
1739209915.1427293;-45.120503652039325
1739209915.1427312;-45.120503652039325
1739209915.1427333;-33.981070128970906
1739209915.1427352;-45.120503652039325
1739209915.1427374;-45.120503652039325
1739209915.1427393;-45.120503652039325
1739209915.1427414;-45.120503652039325
1739209915.1427433;-45.120503652039325
1739209915.1427453;-45.120503652039325
1739209915.1427474;-45.120503652039325
1739209915.1427493;-45.120503652039325
1739209915.1427515;-45.120503652039325
1739209915.1427534;-45.120503652039325
1739209915.1427555;-27.8777449560314
1739209915.1427574;-31.141103565318915
1739209915.1427596;-45.120503652039325
1739209915.1427615;-38.13080360867914
1739209915.1427636;-35.57807855764607
1739209915.1427655;-35.57807855764607
1739209915.1427674;-38.13080360867914
1739209915.1427696;-38.13080360867914
1739209915.1427715;-45.120503652039325
1739209915.1427736;-45.120503652039325
1739209915.1427755;-45.120503652039325
1739209915.1427777;-38.13080360867914
1739209915.1427796;-38.13080360867914
1739209915.1427817;-45.120503652039325
1739209915.1427836;-45.120503652039325
1739209915.1427858;-38.13080360867914
1739209915.1427877;-35.57807855764607
1739209915.1427896;-38.13080360867914
1739209915.1427917;-45.120503652039325
1739209915.1427937;-45.120503652039325
1739209915.1427958;-45.120503652039325
1739209915.1427977;-38.13080360867914
1739209915.1427999;-45.120503652039325
1739209915.1428018;-38.13080360867914
1739209915.142804;-27.8777449560314
1739209915.1428058;-33.981070128970906
1739209915.142808;-45.120503652039325
1739209915.1428099;-38.13080360867914
1739209915.1428118;-32.816014438256545
1739209915.142814;-33.981070128970906
1739209915.1428158;-45.120503652039325
1739209915.142818;-38.13080360867914
1739209915.14282;-35.57807855764607
1739209915.142822;-45.120503652039325
1739209915.142824;-38.13080360867914
1739209915.142826;-38.13080360867914
1739209915.142828;-45.120503652039325
1739209915.1428301;-33.981070128970906
1739209915.142832;-45.120503652039325
1739209915.1428342;-45.120503652039325
1739209915.142836;-28.992665084841942
1739209915.142838;-28.992665084841942
1739209915.1428401;-45.120503652039325
1739209915.142842;-38.13080360867914
1739209915.1428442;-35.57807855764607
1739209915.142846;-38.13080360867914
1739209915.1428483;-45.120503652039325
1739209915.1428502;-38.13080360867914
1739209915.1428523;-38.13080360867914
1739209915.1428542;-45.120503652039325
1739209915.1428564;-45.120503652039325
1739209915.1428583;-45.120503652039325
1739209915.1428602;-38.13080360867914
1739209915.1428623;-38.13080360867914
1739209915.1428642;-45.120503652039325
1739209915.1428664;-38.13080360867914
1739209915.1428683;-38.13080360867914
1739209915.1428704;-45.120503652039325
1739209915.1428723;-45.120503652039325
1739209915.1428745;-38.13080360867914
1739209915.1428764;-38.13080360867914
1739209915.1428785;-38.13080360867914
1739209915.1428804;-38.13080360867914
1739209915.1428823;-38.13080360867914
1739209915.1428845;-35.57807855764607
1739209915.1428864;-33.981070128970906
1739209915.1428885;-45.120503652039325
1739209915.1428905;-38.13080360867914
1739209915.1428926;-31.141103565318915
1739209915.1428945;-33.981070128970906
1739209915.1428967;-45.120503652039325
1739209915.1428986;-38.13080360867914
1739209915.1429007;-33.981070128970906
1739209915.1429026;-45.120503652039325
1739209915.1429045;-45.120503652039325
1739209915.1429067;-45.120503652039325
1739209915.1429086;-38.13080360867914
1739209915.1429107;-45.120503652039325
1739209915.1429126;-45.120503652039325
1739209915.1429148;-45.120503652039325
1739209915.1429167;-38.13080360867914
1739209915.1429188;-33.981070128970906
1739209915.1429207;-45.120503652039325
1739209915.1429229;-38.13080360867914
1739209915.1429248;-35.57807855764607
1739209915.1429267;-38.13080360867914
1739209915.1429288;-38.13080360867914
1739209915.1429307;-38.13080360867914
1739209915.142933;-38.13080360867914
1739209915.1429348;-38.13080360867914
1739209915.142937;-45.120503652039325
1739209915.1429389;-38.13080360867914
1739209915.142941;-35.57807855764607
1739209915.142943;-38.13080360867914
1739209915.142945;-45.120503652039325
1739209915.142947;-45.120503652039325
1739209915.1429489;-38.13080360867914
1739209915.142951;-45.120503652039325
1739209915.142953;-45.120503652039325
1739209915.142955;-38.13080360867914
1739209915.142957;-35.57807855764607
1739209915.142959;-38.13080360867914
1739209915.142961;-45.120503652039325
1739209915.1429632;-38.13080360867914
1739209915.142965;-45.120503652039325
1739209915.1429672;-35.57807855764607
1739209915.1429691;-33.981070128970906
1739209915.142971;-38.13080360867914
1739209915.1429732;-38.13080360867914
1739209915.142975;-38.13080360867914
1739209915.1429772;-38.13080360867914
1739209915.1429791;-45.120503652039325
1739209915.1429813;-35.57807855764607
1739209915.1429832;-45.120503652039325
1739209915.1429853;-45.120503652039325
1739209915.1429873;-45.120503652039325
1739209915.1429894;-45.120503652039325
1739209915.1429913;-45.120503652039325
1739209915.1429946;-45.120503652039325
1739209915.1429977;-45.120503652039325
1739209915.143001;-38.13080360867914
1739209915.1430044;-38.13080360867914
1739209915.1430075;-45.120503652039325
1739209915.1430109;-38.13080360867914
1739209915.143014;-45.120503652039325
1739209915.1430173;-33.981070128970906
1739209915.1430206;-38.13080360867914
1739209915.1430237;-38.13080360867914
1739209915.143027;-32.816014438256545
1739209915.1430302;-38.13080360867914
1739209915.1430335;-38.13080360867914
1739209915.1430368;-38.13080360867914
1739209915.14304;-45.120503652039325
1739209915.1430433;-45.120503652039325
1739209915.1430466;-45.120503652039325
1739209915.1430497;-45.120503652039325
1739209915.143053;-45.120503652039325
1739209915.1430564;-45.120503652039325
1739209915.1430595;-45.120503652039325
1739209915.1430628;-45.120503652039325
1739209915.143066;-45.120503652039325
1739209915.1430693;-35.57807855764607
1739209915.1430726;-33.981070128970906
1739209915.1430757;-38.13080360867914
1739209915.143079;-45.120503652039325
1739209915.1430821;-38.13080360867914
1739209915.1430855;-29.438486411369333
1739209915.1430888;-45.120503652039325
1739209915.143092;-45.120503652039325
1739209915.1430953;-38.13080360867914
1739209915.1430986;-38.13080360867914
1739209915.1431017;-38.13080360867914
1739209915.143105;-38.13080360867914
1739209915.1431084;-45.120503652039325
1739209915.1431115;-38.13080360867914
1739209915.1431148;-38.13080360867914
1739209915.143118;-45.120503652039325
1739209915.1431212;-45.120503652039325
1739209915.1431246;-45.120503652039325
1739209915.1431277;-38.13080360867914
1739209915.143131;-45.120503652039325
1739209915.143134;-33.981070128970906
1739209915.1431375;-26.991370085610736
1739209915.1431408;-38.13080360867914
1739209915.143144;-45.120503652039325
1739209915.1431472;-45.120503652039325
1739209915.1431506;-35.57807855764607
1739209915.1431537;-38.13080360867914
1739209915.143157;-45.120503652039325
1739209915.1431603;-45.120503652039325
1739209915.1431634;-45.120503652039325
1739209915.1431668;-38.13080360867914
1739209915.1431699;-45.120503652039325
1739209915.1431732;-45.120503652039325
1739209915.1431766;-45.120503652039325
1739209915.1431797;-45.120503652039325
1739209915.143183;-45.120503652039325
1739209915.143186;-38.13080360867914
1739209915.1431894;-38.13080360867914
1739209915.1431928;-38.13080360867914
1739209915.1431959;-45.120503652039325
1739209915.1431992;-38.13080360867914
1739209915.1432025;-35.57807855764607
1739209915.1432056;-38.13080360867914
1739209915.143209;-35.57807855764607
1739209915.1432123;-45.120503652039325
1739209915.1432154;-31.141103565318893
1739209915.1432188;-38.13080360867914
1739209915.1432219;-45.120503652039325
1739209915.1432252;-45.120503652039325
1739209915.1432285;-38.13080360867914
1739209915.1432316;-38.13080360867914
1739209915.143235;-45.120503652039325
1739209915.143238;-38.13080360867914
1739209915.1432414;-38.13080360867914
1739209915.1432447;-45.120503652039325
1739209915.1432478;-45.120503652039325
1739209915.1432512;-38.13080360867914
1739209915.1432545;-45.120503652039325
1739209915.1432576;-38.13080360867914
1739209915.143261;-45.120503652039325
1739209915.1432643;-45.120503652039325
1739209915.1432674;-28.58837851428586
1739209915.1432707;-32.816014438256545
1739209915.1432738;-45.120503652039325
1739209915.1432772;-38.13080360867914
1739209915.1432805;-38.13080360867914
1739209915.1432836;-10.61031913048472
1739209915.143287;-24.438645034577675
1739209915.14329;-38.13080360867914
1739209915.1432934;-38.13080360867914
1739209915.1432967;-45.120503652039325
1739209915.1432998;-45.120503652039325
1739209915.1433032;-45.120503652039325
1739209915.1433065;-30.49652367304973
1739209915.1433096;-32.816014438256545
1739209915.143313;-45.120503652039325
1739209915.1433163;-32.816014438256545
1739209915.1433194;-38.13080360867914
1739209915.1433227;-45.120503652039325
1739209915.1433258;-35.57807855764607
1739209915.1433291;-38.13080360867914
1739209915.1433325;-45.120503652039325
1739209915.1433356;-38.13080360867914
1739209915.143339;-35.57807855764607
1739209915.143342;-38.13080360867914
1739209915.1433454;-38.13080360867914
1739209915.1433487;-38.13080360867914
1739209915.1433518;-35.57807855764607
1739209915.1433551;-38.13080360867914
1739209915.1433585;-45.120503652039325
1739209915.1433616;-31.141103565318915
1739209915.143365;-38.13080360867914
1739209915.1433682;-38.13080360867914
1739209915.1433713;-30.49652367304973
1739209915.1433747;-31.141103565318943
1739209915.1433778;-14.196806655748082
1739209915.143381;-38.13080360867914
1739209915.1433845;-38.13080360867914
1739209915.1433876;-38.13080360867914
1739209915.143391;-38.13080360867914
1739209915.143394;-45.120503652039325
1739209915.1433973;-45.120503652039325
1739209915.1434007;-38.13080360867914
1739209915.1434038;-45.120503652039325
1739209915.143407;-38.13080360867914
1739209915.1434104;-38.13080360867914
1739209915.1434135;-38.13080360867914
1739209915.143417;-45.120503652039325
1739209915.1434202;-38.13080360867914
1739209915.1434233;-33.981070128970906
1739209915.1434267;-25.25278630937684
1739209915.1434298;-45.120503652039325
1739209915.143433;-33.981070128970906
1739209915.1434364;-38.13080360867914
1739209915.1434395;-45.120503652039325
1739209915.1434429;-45.120503652039325
1739209915.143446;-33.981070128970906
1739209915.1434493;-38.13080360867914
1739209915.1434526;-24.151403521958727
1739209915.1434557;-19.844204643325906
1739209915.143459;-45.120503652039325
1739209915.1434624;-31.141103565318915
1739209915.1434655;-38.13080360867914
