CAN Message; 0x98:0000fb747fa05867
Timestamp;Amplitude
1739209916.8708782;-38.13080360867914
1739209916.8708856;-45.120503652039325
1739209916.8708928;-45.120503652039325
1739209916.8709002;-38.13080360867914
1739209916.8709075;-45.120503652039325
1739209916.8709147;-45.120503652039325
1739209916.870922;-45.120503652039325
1739209916.8709292;-38.13080360867914
1739209916.8709366;-33.981070128970906
1739209916.8709438;-45.120503652039325
1739209916.8709512;-33.981070128970906
1739209916.8709586;-26.991370085610736
1739209916.8709657;-38.13080360867914
1739209916.870973;-45.120503652039325
1739209916.8709803;-38.13080360867914
1739209916.8709877;-35.57807855764607
1739209916.870995;-38.13080360867914
1739209916.8710022;-45.120503652039325
1739209916.8710096;-38.13080360867914
1739209916.8710167;-38.13080360867914
1739209916.8710241;-38.13080360867914
1739209916.8710315;-45.120503652039325
1739209916.8710387;-38.13080360867914
1739209916.871046;-38.13080360867914
1739209916.8710532;-45.120503652039325
1739209916.8710606;-45.120503652039325
1739209916.8710678;-45.120503652039325
1739209916.8710752;-45.120503652039325
1739209916.8710825;-45.120503652039325
1739209916.8710897;-45.120503652039325
1739209916.871097;-33.981070128970906
1739209916.8711042;-38.13080360867914
1739209916.8711116;-45.120503652039325
1739209916.871119;-45.120503652039325
1739209916.8711262;-33.981070128970906
1739209916.8711336;-26.991370085610736
1739209916.8711407;-45.120503652039325
1739209916.871148;-45.120503652039325
1739209916.8711555;-38.13080360867914
1739209916.8711627;-38.13080360867914
1739209916.87117;-45.120503652039325
1739209916.8711772;-45.120503652039325
1739209916.8711846;-38.13080360867914
1739209916.8711917;-45.120503652039325
1739209916.8711991;-45.120503652039325
1739209916.8712065;-45.120503652039325
1739209916.8712137;-45.120503652039325
1739209916.871221;-45.120503652039325
1739209916.8712282;-45.120503652039325
1739209916.8712356;-45.120503652039325
1739209916.871243;-45.120503652039325
1739209916.8712502;-45.120503652039325
1739209916.8712575;-45.120503652039325
1739209916.8712647;-45.120503652039325
1739209916.871272;-38.13080360867914
1739209916.8712795;-45.120503652039325
1739209916.8712866;-33.981070128970906
1739209916.871294;-45.120503652039325
1739209916.8713012;-45.120503652039325
1739209916.8713086;-33.981070128970906
1739209916.8713157;-38.13080360867914
1739209916.871323;-45.120503652039325
1739209916.8713305;-45.120503652039325
1739209916.8713377;-32.816014438256545
1739209916.871345;-38.13080360867914
1739209916.8713522;-45.120503652039325
1739209916.8713596;-33.981070128970906
1739209916.871367;-45.120503652039325
1739209916.8713741;-45.120503652039325
1739209916.8713815;-45.120503652039325
1739209916.8713887;-45.120503652039325
1739209916.871396;-45.120503652039325
1739209916.8714035;-38.13080360867914
1739209916.8714106;-45.120503652039325
1739209916.871418;-45.120503652039325
1739209916.8714252;-38.13080360867914
1739209916.8714325;-38.13080360867914
1739209916.87144;-45.120503652039325
1739209916.871447;-45.120503652039325
1739209916.8714545;-45.120503652039325
1739209916.8714616;-38.13080360867914
1739209916.871469;-38.13080360867914
1739209916.8714762;-38.13080360867914
1739209916.8714836;-38.13080360867914
1739209916.871491;-45.120503652039325
1739209916.871498;-45.120503652039325
1739209916.8715055;-38.13080360867914
1739209916.8715127;-35.57807855764607
1739209916.87152;-38.13080360867914
1739209916.8715274;-45.120503652039325
1739209916.8715346;-45.120503652039325
1739209916.871542;-33.981070128970906
1739209916.8715491;-33.981070128970906
1739209916.8715565;-45.120503652039325
1739209916.871564;-38.13080360867914
1739209916.871571;-38.13080360867914
1739209916.8715785;-45.120503652039325
1739209916.8715856;-45.120503652039325
1739209916.871593;-45.120503652039325
1739209916.8716002;-35.57807855764607
1739209916.8716075;-33.981070128970906
1739209916.871615;-45.120503652039325
1739209916.871622;-45.120503652039325
1739209916.8716295;-45.120503652039325
1739209916.8716366;-45.120503652039325
1739209916.871644;-38.13080360867914
1739209916.8716514;-38.13080360867914
1739209916.8716586;-35.57807855764607
1739209916.871666;-38.13080360867914
1739209916.871673;-45.120503652039325
1739209916.8716805;-45.120503652039325
1739209916.871688;-38.13080360867914
1739209916.871695;-38.13080360867914
1739209916.8717024;-45.120503652039325
1739209916.8717096;-38.13080360867914
1739209916.871717;-38.13080360867914
1739209916.8717241;-32.816014438256545
1739209916.8717315;-45.120503652039325
1739209916.871739;-45.120503652039325
1739209916.871746;-45.120503652039325
1739209916.8717535;-45.120503652039325
1739209916.8717606;-45.120503652039325
1739209916.871768;-38.13080360867914
1739209916.8717682;-45.120503652039325
1739209916.8717685;-31.141103565318915
1739209916.8717687;-38.13080360867914
1739209916.8717692;-38.13080360867914
1739209916.8717694;-32.816014438256545
1739209916.8717697;-35.57807855764607
1739209916.87177;-38.13080360867914
1739209916.8717701;-38.13080360867914
1739209916.8717704;-35.57807855764607
1739209916.8717709;-31.14110356531892
1739209916.871771;-45.120503652039325
1739209916.8717713;-38.13080360867914
1739209916.8717716;-35.57807855764607
1739209916.8717718;-45.120503652039325
1739209916.871772;-45.120503652039325
1739209916.8717725;-38.13080360867914
1739209916.8717728;-45.120503652039325
1739209916.871773;-38.13080360867914
1739209916.8717732;-45.120503652039325
1739209916.8717735;-45.120503652039325
1739209916.8717737;-32.816014438256545
1739209916.8717742;-45.120503652039325
1739209916.8717744;-45.120503652039325
1739209916.8717747;-38.13080360867914
1739209916.871775;-38.13080360867914
1739209916.8717752;-35.57807855764607
1739209916.8717754;-38.13080360867914
1739209916.8717759;-38.13080360867914
1739209916.871776;-35.57807855764607
1739209916.8717763;-38.13080360867914
1739209916.8717766;-45.120503652039325
1739209916.8717768;-38.13080360867914
1739209916.871777;-31.141103565318893
1739209916.8717773;-32.81601443825658
1739209916.8717778;-38.13080360867914
1739209916.871778;-33.981070128970906
1739209916.8717782;-35.57807855764607
1739209916.8717785;-45.120503652039325
1739209916.8717787;-38.13080360867914
1739209916.871779;-45.120503652039325
1739209916.8717794;-38.13080360867914
1739209916.8717797;-30.49652367304973
1739209916.87178;-31.141103565318915
1739209916.8717802;-38.13080360867914
1739209916.8717804;-45.120503652039325
1739209916.8717806;-45.120503652039325
1739209916.871781;-45.120503652039325
1739209916.8717813;-38.13080360867914
1739209916.8717816;-35.57807855764607
1739209916.8717818;-38.13080360867914
1739209916.871782;-45.120503652039325
1739209916.8717823;-38.13080360867914
1739209916.8717828;-38.13080360867914
1739209916.871783;-38.13080360867914
1739209916.8717833;-45.120503652039325
1739209916.8717835;-45.120503652039325
1739209916.8717837;-33.981070128970906
1739209916.871784;-45.120503652039325
1739209916.8717844;-45.120503652039325
1739209916.8717847;-35.57807855764607
1739209916.871785;-35.57807855764607
1739209916.8717852;-38.13080360867914
1739209916.8717854;-45.120503652039325
1739209916.8717856;-35.57807855764607
1739209916.8717859;-45.120503652039325
1739209916.8717864;-38.13080360867914
1739209916.8717866;-38.13080360867914
1739209916.8717868;-45.120503652039325
1739209916.871787;-38.13080360867914
1739209916.8717873;-38.13080360867914
1739209916.8717875;-45.120503652039325
1739209916.871788;-38.13080360867914
1739209916.8717883;-45.120503652039325
1739209916.8717885;-45.120503652039325
1739209916.8717887;-45.120503652039325
1739209916.871789;-38.13080360867914
1739209916.8717892;-35.57807855764607
1739209916.8717897;-38.13080360867914
1739209916.87179;-38.13080360867914
1739209916.8717902;-33.981070128970906
1739209916.8717904;-35.57807855764607
1739209916.8717906;-38.13080360867914
1739209916.871791;-38.13080360867914
1739209916.8717914;-45.120503652039325
1739209916.8717916;-38.13080360867914
1739209916.8717918;-38.13080360867914
1739209916.871792;-45.120503652039325
1739209916.8717923;-38.13080360867914
1739209916.8717926;-45.120503652039325
1739209916.871793;-38.13080360867914
1739209916.8717933;-45.120503652039325
1739209916.8717935;-45.120503652039325
1739209916.8717937;-45.120503652039325
1739209916.871794;-45.120503652039325
1739209916.8717942;-45.120503652039325
1739209916.8717945;-38.13080360867914
1739209916.871795;-35.57807855764607
1739209916.8717952;-45.120503652039325
1739209916.8717954;-31.141103565318915
1739209916.8717957;-38.13080360867914
1739209916.871796;-38.13080360867914
1739209916.8717961;-38.13080360867914
1739209916.8717966;-38.13080360867914
1739209916.8717968;-38.13080360867914
1739209916.871797;-35.57807855764607
1739209916.8717973;-45.120503652039325
1739209916.8717976;-45.120503652039325
1739209916.8717978;-38.13080360867914
1739209916.8717983;-35.57807855764607
1739209916.8717985;-38.13080360867914
1739209916.8717988;-45.120503652039325
1739209916.871799;-45.120503652039325
1739209916.8717992;-38.13080360867914
1739209916.8717995;-38.13080360867914
1739209916.8718;-45.120503652039325
1739209916.8718002;-45.120503652039325
1739209916.8718004;-38.13080360867914
1739209916.8718007;-38.13080360867914
1739209916.871801;-45.120503652039325
1739209916.8718011;-33.981070128970906
1739209916.8718014;-38.13080360867914
1739209916.8718019;-45.120503652039325
1739209916.871802;-38.13080360867914
1739209916.8718023;-35.57807855764607
1739209916.8718026;-38.13080360867914
1739209916.8718028;-45.120503652039325
1739209916.871803;-45.120503652039325
1739209916.8718035;-38.13080360867914
1739209916.8718038;-35.57807855764607
1739209916.871804;-33.981070128970906
1739209916.8718042;-38.13080360867914
1739209916.8718045;-38.13080360867914
1739209916.8718047;-35.57807855764607
1739209916.8718052;-38.13080360867914
1739209916.8718054;-45.120503652039325
1739209916.8718057;-33.981070128970906
1739209916.871806;-35.57807855764607
1739209916.8718061;-38.13080360867914
1739209916.8718064;-33.981070128970906
1739209916.8718069;-33.981070128970906
1739209916.871807;-33.981070128970906
1739209916.8718073;-38.13080360867914
1739209916.8718076;-38.13080360867914
1739209916.8718078;-35.57807855764607
1739209916.871808;-35.57807855764607
1739209916.8718085;-38.13080360867914
1739209916.8718088;-45.120503652039325
1739209916.871809;-31.141103565318915
1739209916.8718092;-29.438486411369333
1739209916.8718095;-45.120503652039325
1739209916.8718097;-45.120503652039325
1739209916.87181;-33.981070128970906
1739209916.8718104;-38.13080360867914
1739209916.8718107;-45.120503652039325
1739209916.871811;-35.57807855764607
1739209916.8718112;-38.13080360867914
1739209916.8718114;-35.57807855764607
1739209916.8718116;-38.13080360867914
1739209916.871812;-45.120503652039325
1739209916.8718123;-38.13080360867914
1739209916.8718126;-38.13080360867914
1739209916.8718128;-38.13080360867914
1739209916.871813;-45.120503652039325
1739209916.8718133;-38.13080360867914
1739209916.8718138;-38.13080360867914
1739209916.871814;-38.13080360867914
1739209916.8718143;-45.120503652039325
1739209916.8718145;-38.13080360867914
1739209916.8718147;-33.981070128970906
1739209916.871815;-38.13080360867914
1739209916.8718154;-38.13080360867914
1739209916.8718157;-30.49652367304973
1739209916.871816;-38.13080360867914
1739209916.8718162;-45.120503652039325
1739209916.8718164;-45.120503652039325
1739209916.8718166;-45.120503652039325
1739209916.871817;-45.120503652039325
1739209916.8718174;-45.120503652039325
1739209916.8718176;-38.13080360867914
1739209916.8718178;-38.13080360867914
1739209916.871818;-45.120503652039325
1739209916.8718183;-38.13080360867914
1739209916.8718185;-35.57807855764607
1739209916.871819;-45.120503652039325
1739209916.8718193;-45.120503652039325
1739209916.8718195;-45.120503652039325
1739209916.8718197;-45.120503652039325
1739209916.87182;-38.13080360867914
1739209916.8718202;-45.120503652039325
1739209916.8718207;-33.981070128970906
1739209916.871821;-38.13080360867914
1739209916.8718212;-33.981070128970906
1739209916.8718214;-32.816014438256545
1739209916.8718216;-38.13080360867914
1739209916.8718219;-38.13080360867914
1739209916.8718224;-38.13080360867914
1739209916.8718226;-45.120503652039325
1739209916.8718228;-45.120503652039325
1739209916.871823;-38.13080360867914
1739209916.8718233;-45.120503652039325
1739209916.8718235;-45.120503652039325
1739209916.871824;-45.120503652039325
1739209916.8718243;-45.120503652039325
1739209916.8718245;-45.120503652039325
1739209916.8718247;-38.13080360867914
1739209916.871825;-38.13080360867914
1739209916.8718252;-45.120503652039325
1739209916.8718257;-33.981070128970906
1739209916.871826;-38.13080360867914
1739209916.8718262;-38.13080360867914
1739209916.8718264;-45.120503652039325
1739209916.8718266;-32.816014438256545
1739209916.871827;-38.13080360867914
1739209916.8718271;-38.13080360867914
1739209916.8718276;-38.13080360867914
1739209916.8718278;-38.13080360867914
1739209916.871828;-35.57807855764607
1739209916.8718283;-45.120503652039325
1739209916.8718286;-45.120503652039325
1739209916.8718288;-45.120503652039325
1739209916.8718293;-45.120503652039325
1739209916.8718295;-38.13080360867914
1739209916.8718297;-38.13080360867914
1739209916.87183;-38.13080360867914
1739209916.8718302;-45.120503652039325
1739209916.8718305;-45.120503652039325
1739209916.871831;-38.13080360867914
1739209916.8718312;-38.13080360867914
1739209916.8718314;-45.120503652039325
1739209916.8718317;-38.13080360867914
1739209916.871832;-35.57807855764607
1739209916.8718321;-35.57807855764607
1739209916.8718326;-33.981070128970906
1739209916.8718328;-45.120503652039325
1739209916.871833;-38.13080360867914
1739209916.8718333;-38.13080360867914
1739209916.8718336;-35.57807855764607
1739209916.8718338;-45.120503652039325
1739209916.8718343;-45.120503652039325
1739209916.8718345;-45.120503652039325
1739209916.8718348;-45.120503652039325
1739209916.871835;-45.120503652039325
1739209916.8718352;-45.120503652039325
1739209916.8718355;-45.120503652039325
1739209916.8718357;-45.120503652039325
1739209916.8718362;-38.13080360867914
1739209916.8718364;-38.13080360867914
1739209916.8718367;-38.13080360867914
1739209916.871837;-45.120503652039325
1739209916.8718371;-33.981070128970906
1739209916.8718374;-38.13080360867914
1739209916.8718379;-32.816014438256545
1739209916.871838;-26.035653463252796
1739209916.8718383;-38.13080360867914
1739209916.8718386;-45.120503652039325
1739209916.8718388;-38.13080360867914
1739209916.871839;-35.57807855764607
1739209916.8718395;-45.120503652039325
1739209916.8718398;-45.120503652039325
1739209916.87184;-45.120503652039325
1739209916.8718402;-45.120503652039325
1739209916.8718405;-38.13080360867914
1739209916.8718407;-45.120503652039325
1739209916.8718412;-45.120503652039325
1739209916.8718414;-38.13080360867914
1739209916.8718417;-38.13080360867914
1739209916.871842;-45.120503652039325
1739209916.8718421;-45.120503652039325
1739209916.8718424;-38.13080360867914
1739209916.8718429;-38.13080360867914
1739209916.871843;-45.120503652039325
1739209916.8718433;-31.141103565318915
1739209916.8718436;-38.13080360867914
1739209916.8718438;-38.13080360867914
1739209916.871844;-45.120503652039325
1739209916.8718443;-38.13080360867914
1739209916.8718448;-25.826314394896354
1739209916.871845;-33.981070128970906
1739209916.8718452;-45.120503652039325
1739209916.8718455;-38.13080360867914
1739209916.8718457;-31.141103565318893
1739209916.871846;-38.13080360867914
1739209916.8718464;-45.120503652039325
1739209916.8718467;-45.120503652039325
1739209916.871847;-38.13080360867914
1739209916.8718472;-45.120503652039325
1739209916.8718474;-38.13080360867914
1739209916.8718476;-45.120503652039325
1739209916.871848;-45.120503652039325
1739209916.8718483;-38.13080360867914
1739209916.8718486;-45.120503652039325
1739209916.8718488;-45.120503652039325
1739209916.871849;-38.13080360867914
1739209916.8718493;-38.13080360867914
1739209916.8718498;-38.13080360867914
1739209916.87185;-38.13080360867914
1739209916.8718503;-45.120503652039325
1739209916.8718505;-45.120503652039325
1739209916.8718507;-38.13080360867914
1739209916.871851;-45.120503652039325
1739209916.8718514;-38.13080360867914
1739209916.8718517;-45.120503652039325
1739209916.871852;-45.120503652039325
1739209916.8718522;-38.13080360867914
1739209916.8718524;-38.13080360867914
1739209916.8718526;-33.981070128970906
1739209916.8718529;-38.13080360867914
1739209916.8718534;-38.13080360867914
1739209916.8718536;-45.120503652039325
1739209916.8718538;-45.120503652039325
1739209916.871854;-45.120503652039325
1739209916.8718543;-38.13080360867914
1739209916.8718545;-45.120503652039325
1739209916.871855;-38.13080360867914
1739209916.8718553;-38.13080360867914
1739209916.8718555;-38.13080360867914
1739209916.8718557;-38.13080360867914
1739209916.871856;-38.13080360867914
1739209916.8718562;-45.120503652039325
1739209916.8718567;-38.13080360867914
1739209916.871857;-35.57807855764607
1739209916.8718572;-45.120503652039325
1739209916.8718574;-38.13080360867914
1739209916.8718576;-45.120503652039325
1739209916.871858;-35.57807855764607
1739209916.8718584;-35.57807855764607
1739209916.8718586;-38.13080360867914
1739209916.8718588;-45.120503652039325
1739209916.871859;-31.141103565318915
1739209916.8718593;-35.57807855764607
1739209916.8718596;-45.120503652039325
1739209916.8718598;-45.120503652039325
1739209916.8718603;-38.13080360867914
1739209916.8718605;-33.981070128970906
1739209916.8718607;-45.120503652039325
1739209916.871861;-35.57807855764607
1739209916.8718612;-35.57807855764607
1739209916.8718615;-45.120503652039325
1739209916.871862;-38.13080360867914
1739209916.8718622;-33.981070128970906
1739209916.8718624;-38.13080360867914
1739209916.8718626;-45.120503652039325
1739209916.871863;-45.120503652039325
1739209916.8718631;-45.120503652039325
1739209916.8718636;-35.57807855764607
1739209916.8718638;-38.13080360867914
1739209916.871864;-45.120503652039325
1739209916.8718643;-38.13080360867914
1739209916.8718646;-45.120503652039325
1739209916.8718648;-33.981070128970906
1739209916.8718653;-45.120503652039325
1739209916.8718655;-38.13080360867914
1739209916.8718657;-38.13080360867914
1739209916.871866;-38.13080360867914
1739209916.8718662;-45.120503652039325
1739209916.8718665;-33.981070128970906
1739209916.871867;-33.981070128970906
1739209916.8718672;-32.816014438256545
1739209916.8718674;-45.120503652039325
1739209916.8718677;-38.13080360867914
1739209916.871868;-38.13080360867914
1739209916.8718681;-45.120503652039325
1739209916.8718684;-45.120503652039325
1739209916.8718688;-38.13080360867914
1739209916.871869;-35.57807855764607
1739209916.8718693;-28.992665084841942
1739209916.8718696;-38.13080360867914
1739209916.8718698;-45.120503652039325
1739209916.87187;-32.816014438256545
1739209916.8718705;-38.13080360867914
1739209916.8718708;-45.120503652039325
1739209916.871871;-45.120503652039325
1739209916.8718712;-45.120503652039325
1739209916.8718715;-38.13080360867914
1739209916.8718717;-45.120503652039325
1739209916.8718722;-38.13080360867914
1739209916.8718724;-38.13080360867914
1739209916.8718727;-38.13080360867914
1739209916.871873;-45.120503652039325
1739209916.8718731;-38.13080360867914
1739209916.8718734;-38.13080360867914
1739209916.8718739;-35.57807855764607
1739209916.871874;-38.13080360867914
1739209916.8718743;-33.981070128970906
1739209916.8718746;-38.13080360867914
1739209916.8718748;-38.13080360867914
1739209916.871875;-38.13080360867914
1739209916.8718755;-45.120503652039325
1739209916.8718758;-33.981070128970906
1739209916.871876;-31.141103565318915
1739209916.8718762;-33.981070128970906
1739209916.8718765;-45.120503652039325
1739209916.8718767;-32.816014438256545
1739209916.871877;-38.13080360867914
1739209916.8718774;-45.120503652039325
1739209916.8718777;-35.57807855764607
1739209916.871878;-35.57807855764607
1739209916.8718781;-38.13080360867914
1739209916.8718784;-45.120503652039325
1739209916.8718786;-38.13080360867914
1739209916.871879;-45.120503652039325
1739209916.8718793;-38.13080360867914
1739209916.8718796;-45.120503652039325
1739209916.8718798;-38.13080360867914
1739209916.87188;-38.13080360867914
1739209916.8718803;-45.120503652039325
1739209916.8718808;-38.13080360867914
1739209916.871881;-38.13080360867914
1739209916.8718812;-38.13080360867914
1739209916.8718815;-45.120503652039325
1739209916.8718817;-38.13080360867914
1739209916.871882;-38.13080360867914
1739209916.8718824;-45.120503652039325
1739209916.8718827;-35.57807855764607
1739209916.871883;-38.13080360867914
1739209916.8718832;-45.120503652039325
1739209916.8718834;-45.120503652039325
1739209916.8718836;-38.13080360867914
1739209916.871884;-38.13080360867914
1739209916.8718843;-38.13080360867914
1739209916.8718846;-45.120503652039325
1739209916.8718848;-45.120503652039325
1739209916.871885;-38.13080360867914
1739209916.8718853;-38.13080360867914
1739209916.8718855;-38.13080360867914
1739209916.871886;-45.120503652039325
1739209916.8718863;-30.49652367304973
1739209916.8718865;-38.13080360867914
1739209916.8718867;-45.120503652039325
1739209916.871887;-38.13080360867914
1739209916.8718872;-35.57807855764607
1739209916.8718877;-45.120503652039325
1739209916.871888;-45.120503652039325
1739209916.8718882;-45.120503652039325
1739209916.8718884;-45.120503652039325
1739209916.8718886;-45.120503652039325
1739209916.8718889;-45.120503652039325
1739209916.8718894;-38.13080360867914
1739209916.8718896;-45.120503652039325
1739209916.8718898;-45.120503652039325
1739209916.87189;-45.120503652039325
1739209916.8718903;-38.13080360867914
1739209916.8718905;-45.120503652039325
1739209916.871891;-45.120503652039325
1739209916.8718913;-35.57807855764607
1739209916.8718915;-38.13080360867914
1739209916.8718917;-38.13080360867914
1739209916.871892;-38.13080360867914
1739209916.8718922;-45.120503652039325
1739209916.8718927;-45.120503652039325
1739209916.871893;-38.13080360867914
1739209916.8718932;-35.57807855764607
1739209916.8718934;-45.120503652039325
1739209916.8718936;-38.13080360867914
1739209916.871894;-45.120503652039325
1739209916.8718941;-45.120503652039325
1739209916.8718946;-38.13080360867914
1739209916.8718948;-33.981070128970906
1739209916.871895;-38.13080360867914
1739209916.8718953;-45.120503652039325
1739209916.8718956;-38.13080360867914
1739209916.8718958;-45.120503652039325
1739209916.8718963;-33.981070128970906
1739209916.8718965;-33.981070128970906
1739209916.8718967;-35.57807855764607
1739209916.871897;-38.13080360867914
1739209916.8718972;-38.13080360867914
1739209916.8718975;-38.13080360867914
1739209916.871898;-45.120503652039325
1739209916.8718982;-38.13080360867914
1739209916.8718984;-45.120503652039325
1739209916.8718987;-38.13080360867914
1739209916.871899;-38.13080360867914
1739209916.8718991;-45.120503652039325
1739209916.8718996;-45.120503652039325
1739209916.8718998;-38.13080360867914
1739209916.8719;-38.13080360867914
1739209916.8719003;-45.120503652039325
1739209916.8719006;-45.120503652039325
1739209916.8719008;-38.13080360867914
1739209916.8719013;-38.13080360867914
1739209916.8719015;-45.120503652039325
1739209916.8719018;-35.57807855764607
1739209916.871902;-45.120503652039325
1739209916.8719022;-45.120503652039325
1739209916.8719025;-38.13080360867914
1739209916.8719027;-31.141103565318915
1739209916.8719032;-31.141103565318915
1739209916.8719034;-38.13080360867914
1739209916.8719037;-38.13080360867914
1739209916.871904;-45.120503652039325
1739209916.8719041;-45.120503652039325
1739209916.8719044;-38.13080360867914
1739209916.8719049;-38.13080360867914
1739209916.871905;-35.57807855764607
1739209916.8719053;-32.81601443825658
1739209916.8719056;-45.120503652039325
1739209916.8719058;-45.120503652039325
1739209916.871906;-38.13080360867914
1739209916.8719065;-38.13080360867914
1739209916.8719068;-45.120503652039325
1739209916.871907;-45.120503652039325
1739209916.8719072;-31.141103565318915
1739209916.8719075;-28.992665084841942
1739209916.8719077;-38.13080360867914
1739209916.8719082;-45.120503652039325
1739209916.8719084;-45.120503652039325
1739209916.8719087;-38.13080360867914
1739209916.871909;-38.13080360867914
1739209916.8719091;-38.13080360867914
1739209916.8719094;-38.13080360867914
1739209916.8719096;-45.120503652039325
1739209916.87191;-45.120503652039325
1739209916.8719103;-45.120503652039325
1739209916.8719106;-45.120503652039325
1739209916.8719108;-45.120503652039325
1739209916.871911;-38.13080360867914
1739209916.8719113;-38.13080360867914
1739209916.8719118;-38.13080360867914
1739209916.871912;-33.981070128970906
1739209916.8719122;-35.57807855764607
1739209916.8719125;-38.13080360867914
1739209916.8719127;-38.13080360867914
1739209916.871913;-38.13080360867914
1739209916.8719134;-38.13080360867914
1739209916.8719137;-38.13080360867914
1739209916.871914;-38.13080360867914
1739209916.8719141;-31.141103565318915
1739209916.8719144;-31.141103565318893
1739209916.8719146;-45.120503652039325
1739209916.871915;-45.120503652039325
1739209916.8719153;-32.816014438256545
1739209916.8719156;-38.13080360867914
1739209916.8719158;-38.13080360867914
1739209916.871916;-45.120503652039325
1739209916.8719163;-28.58837851428586
1739209916.8719168;-35.57807855764607
1739209916.871917;-38.13080360867914
1739209916.8719172;-38.13080360867914
1739209916.8719175;-38.13080360867914
1739209916.8719177;-38.13080360867914
1739209916.871918;-38.13080360867914
1739209916.8719182;-38.13080360867914
1739209916.8719187;-45.120503652039325
1739209916.871919;-35.57807855764607
1739209916.8719192;-38.13080360867914
1739209916.8719194;-45.120503652039325
1739209916.8719196;-45.120503652039325
1739209916.8719199;-45.120503652039325
1739209916.8719203;-45.120503652039325
1739209916.8719206;-45.120503652039325
1739209916.8719208;-38.13080360867914
1739209916.871921;-38.13080360867914
1739209916.8719213;-38.13080360867914
1739209916.8719215;-45.120503652039325
1739209916.871922;-35.57807855764607
1739209916.8719223;-32.816014438256545
1739209916.8719225;-38.13080360867914
1739209916.8719227;-45.120503652039325
1739209916.871923;-31.141103565318915
1739209916.8719232;-38.13080360867914
1739209916.8719237;-45.120503652039325
1739209916.871924;-45.120503652039325
1739209916.8719242;-45.120503652039325
1739209916.8719244;-38.13080360867914
1739209916.8719246;-45.120503652039325
1739209916.8719249;-45.120503652039325
1739209916.8719254;-38.13080360867914
1739209916.8719256;-35.57807855764607
1739209916.8719258;-35.57807855764607
1739209916.871926;-45.120503652039325
1739209916.8719263;-45.120503652039325
1739209916.8719265;-29.438486411369333
1739209916.8719268;-38.13080360867914
1739209916.8719273;-45.120503652039325
1739209916.8719275;-45.120503652039325
1739209916.8719277;-33.981070128970906
1739209916.871928;-38.13080360867914
1739209916.8719282;-45.120503652039325
1739209916.8719285;-38.13080360867914
1739209916.871929;-33.981070128970906
1739209916.8719292;-38.13080360867914
1739209916.8719294;-45.120503652039325
1739209916.8719296;-45.120503652039325
1739209916.87193;-45.120503652039325
1739209916.8719301;-38.13080360867914
1739209916.8719306;-45.120503652039325
1739209916.8719308;-38.13080360867914
1739209916.871931;-35.57807855764607
1739209916.8719313;-38.13080360867914
1739209916.8719316;-45.120503652039325
1739209916.8719318;-38.13080360867914
1739209916.8719323;-29.438486411369333
1739209916.8719325;-38.13080360867914
1739209916.8719327;-45.120503652039325
1739209916.871933;-45.120503652039325
1739209916.8719332;-31.141103565318893
1739209916.8719335;-45.120503652039325
1739209916.871934;-45.120503652039325
1739209916.8719342;-38.13080360867914
1739209916.8719344;-38.13080360867914
1739209916.8719347;-38.13080360867914
1739209916.871935;-45.120503652039325
1739209916.8719351;-45.120503652039325
1739209916.8719354;-45.120503652039325
1739209916.8719358;-38.13080360867914
1739209916.871936;-45.120503652039325
1739209916.8719363;-38.13080360867914
1739209916.8719366;-45.120503652039325
1739209916.8719368;-45.120503652039325
1739209916.871937;-45.120503652039325
1739209916.8719375;-38.13080360867914
1739209916.8719378;-35.57807855764607
1739209916.871938;-38.13080360867914
1739209916.8719382;-45.120503652039325
1739209916.8719385;-38.13080360867914
1739209916.8719387;-26.991370085610736
1739209916.8719392;-38.13080360867914
1739209916.8719394;-45.120503652039325
1739209916.8719397;-38.13080360867914
1739209916.87194;-38.13080360867914
1739209916.8719401;-38.13080360867914
1739209916.8719404;-45.120503652039325
1739209916.8719409;-45.120503652039325
1739209916.871941;-38.13080360867914
1739209916.8719413;-45.120503652039325
1739209916.8719416;-45.120503652039325
1739209916.8719418;-38.13080360867914
1739209916.871942;-38.13080360867914
1739209916.8719425;-38.13080360867914
1739209916.8719428;-45.120503652039325
1739209916.871943;-38.13080360867914
1739209916.8719432;-38.13080360867914
1739209916.8719435;-45.120503652039325
1739209916.8719437;-45.120503652039325
1739209916.871944;-45.120503652039325
1739209916.8719444;-45.120503652039325
1739209916.8719447;-38.13080360867914
1739209916.871945;-35.57807855764607
1739209916.8719451;-45.120503652039325
1739209916.8719454;-27.8777449560314
1739209916.8719456;-35.57807855764607
1739209916.871946;-38.13080360867914
1739209916.8719463;-38.13080360867914
1739209916.8719466;-35.57807855764607
1739209916.8719468;-38.13080360867914
1739209916.871947;-45.120503652039325
1739209916.8719473;-45.120503652039325
1739209916.8719478;-45.120503652039325
1739209916.871948;-38.13080360867914
1739209916.8719482;-35.57807855764607
1739209916.8719485;-38.13080360867914
1739209916.8719487;-45.120503652039325
1739209916.871949;-45.120503652039325
1739209916.8719494;-45.120503652039325
1739209916.8719497;-38.13080360867914
1739209916.87195;-45.120503652039325
1739209916.8719501;-38.13080360867914
1739209916.8719504;-45.120503652039325
1739209916.8719506;-38.13080360867914
1739209916.871951;-45.120503652039325
1739209916.8719513;-33.981070128970906
1739209916.8719516;-45.120503652039325
