CAN Message; 0x1bb:000034e05b856119
1739209730.5432382;-38.13080360867914
1739209730.5432441;-45.120503652039325
1739209730.5432503;-38.13080360867914
1739209730.5432563;-38.13080360867914
1739209730.5432622;-45.120503652039325
1739209730.5432684;-38.13080360867914
1739209730.5432744;-35.57807855764607
1739209730.5432804;-38.13080360867914
1739209730.5432866;-45.120503652039325
1739209730.5432925;-45.120503652039325
1739209730.5432985;-38.13080360867914
1739209730.5433047;-33.981070128970906
1739209730.5433106;-45.120503652039325
1739209730.5433166;-45.120503652039325
1739209730.5433228;-45.120503652039325
1739209730.5433288;-38.13080360867914
1739209730.5433347;-38.13080360867914
1739209730.5433407;-38.13080360867914
1739209730.543347;-38.13080360867914
1739209730.5433528;-45.120503652039325
1739209730.5433588;-45.120503652039325
1739209730.543365;-38.13080360867914
1739209730.543371;-38.13080360867914
1739209730.543377;-45.120503652039325
1739209730.5433831;-45.120503652039325
1739209730.543389;-38.13080360867914
1739209730.543395;-35.57807855764607
1739209730.5434012;-35.57807855764607
1739209730.5434072;-38.13080360867914
1739209730.5434132;-38.13080360867914
1739209730.5434194;-35.57807855764607
1739209730.5434253;-33.981070128970906
1739209730.5434313;-45.120503652039325
1739209730.5434375;-45.120503652039325
1739209730.5434434;-45.120503652039325
1739209730.5434494;-38.13080360867914
1739209730.5434556;-38.13080360867914
1739209730.5434616;-38.13080360867914
1739209730.5434675;-38.13080360867914
1739209730.5434737;-38.13080360867914
1739209730.5434797;-45.120503652039325
1739209730.5434856;-45.120503652039325
1739209730.5434918;-45.120503652039325
1739209730.5434978;-33.981070128970906
1739209730.5435038;-31.141103565318915
1739209730.54351;-45.120503652039325
1739209730.543516;-45.120503652039325
1739209730.543522;-38.13080360867914
1739209730.5435278;-38.13080360867914
1739209730.543534;-45.120503652039325
1739209730.54354;-33.981070128970906
1739209730.543546;-38.13080360867914
1739209730.5435522;-32.81601443825658
1739209730.5435581;-45.120503652039325
1739209730.543564;-45.120503652039325
1739209730.5435703;-45.120503652039325
1739209730.5435762;-45.120503652039325
1739209730.5435822;-35.57807855764607
1739209730.5435884;-45.120503652039325
1739209730.5435944;-33.981070128970906
1739209730.5436003;-28.992665084841942
1739209730.5436065;-45.120503652039325
1739209730.5436125;-45.120503652039325
1739209730.5436184;-38.13080360867914
1739209730.5436242;-38.13080360867914
1739209730.5436301;-45.120503652039325
1739209730.5436358;-45.120503652039325
1739209730.5436418;-45.120503652039325
1739209730.5436475;-45.120503652039325
1739209730.5436535;-45.120503652039325
1739209730.5436594;-45.120503652039325
1739209730.5436652;-45.120503652039325
1739209730.5436711;-45.120503652039325
1739209730.5436769;-38.13080360867914
1739209730.5436828;-38.13080360867914
1739209730.5436888;-38.13080360867914
1739209730.5436945;-35.57807855764607
1739209730.5437005;-38.13080360867914
1739209730.5437062;-38.13080360867914
1739209730.5437121;-38.13080360867914
1739209730.5437179;-35.57807855764607
1739209730.5437238;-38.13080360867914
1739209730.5437298;-45.120503652039325
1739209730.5437355;-35.57807855764607
1739209730.5437415;-30.49652367304973
1739209730.5437472;-45.120503652039325
1739209730.5437531;-45.120503652039325
1739209730.543759;-45.120503652039325
1739209730.5437648;-38.13080360867914
1739209730.5437708;-45.120503652039325
1739209730.5437765;-35.57807855764607
1739209730.5437825;-38.13080360867914
1739209730.5437882;-38.13080360867914
1739209730.5437942;-38.13080360867914
1739209730.5438;-38.13080360867914
1739209730.5438058;-45.120503652039325
1739209730.5438118;-45.120503652039325
1739209730.5438175;-38.13080360867914
1739209730.5438235;-38.13080360867914
1739209730.5438292;-38.13080360867914
1739209730.5438352;-26.991370085610736
1739209730.5438411;-35.57807855764607
1739209730.5438468;-38.13080360867914
1739209730.5438528;-45.120503652039325
1739209730.5438585;-45.120503652039325
1739209730.5438645;-45.120503652039325
1739209730.5438704;-38.13080360867914
1739209730.5438762;-38.13080360867914
1739209730.5438821;-32.81601443825658
1739209730.5438879;-45.120503652039325
1739209730.5438938;-38.13080360867914
1739209730.5438995;-45.120503652039325
1739209730.5439055;-45.120503652039325
1739209730.5439115;-38.13080360867914
1739209730.5439172;-45.120503652039325
1739209730.5439231;-45.120503652039325
1739209730.5439289;-32.816014438256545
1739209730.5439348;-38.13080360867914
1739209730.5439408;-45.120503652039325
1739209730.5439465;-33.981070128970906
1739209730.5439525;-38.13080360867914
1739209730.5439582;-38.13080360867914
1739209730.5439641;-45.120503652039325
1739209730.5439699;-45.120503652039325
1739209730.5439758;-35.57807855764607
1739209730.5439818;-45.120503652039325
1739209730.5439875;-45.120503652039325
1739209730.5439935;-45.120503652039325
1739209730.5439992;-35.57807855764607
1739209730.5440052;-45.120503652039325
1739209730.544011;-45.120503652039325
1739209730.5440168;-45.120503652039325
1739209730.5440228;-45.120503652039325
1739209730.5440285;-45.120503652039325
1739209730.5440345;-38.13080360867914
1739209730.5440402;-45.120503652039325
1739209730.5440462;-45.120503652039325
1739209730.5440521;-38.13080360867914
1739209730.5440578;-38.13080360867914
1739209730.5440638;-38.13080360867914
1739209730.5440695;-38.13080360867914
1739209730.5440755;-35.57807855764607
1739209730.5440812;-38.13080360867914
1739209730.5440872;-45.120503652039325
1739209730.5440931;-38.13080360867914
1739209730.5440989;-38.13080360867914
1739209730.5441048;-38.13080360867914
1739209730.5441105;-35.57807855764607
1739209730.5441165;-45.120503652039325
1739209730.5441225;-45.120503652039325
1739209730.5441282;-32.816014438256545
1739209730.5441341;-45.120503652039325
1739209730.5441399;-45.120503652039325
1739209730.5441458;-38.13080360867914
1739209730.5441515;-45.120503652039325
1739209730.5441575;-38.13080360867914
1739209730.5441635;-45.120503652039325
1739209730.5441692;-38.13080360867914
1739209730.5441751;-35.57807855764607
1739209730.5441809;-38.13080360867914
1739209730.5441868;-45.120503652039325
1739209730.5441928;-38.13080360867914
1739209730.5441985;-38.13080360867914
1739209730.5442045;-45.120503652039325
1739209730.5442102;-45.120503652039325
1739209730.5442162;-33.981070128970906
1739209730.5442219;-38.13080360867914
1739209730.5442278;-38.13080360867914
1739209730.5442338;-32.816014438256545
1739209730.5442395;-38.13080360867914
1739209730.5442455;-35.57807855764607
1739209730.5442512;-33.981070128970906
1739209730.5442572;-38.13080360867914
1739209730.544263;-38.13080360867914
1739209730.5442688;-45.120503652039325
1739209730.5442748;-38.13080360867914
1739209730.5442805;-38.13080360867914
1739209730.5442865;-31.141103565318915
1739209730.5442922;-45.120503652039325
1739209730.5442982;-38.13080360867914
1739209730.5443041;-35.57807855764607
1739209730.5443099;-38.13080360867914
1739209730.5443158;-45.120503652039325
1739209730.5443215;-38.13080360867914
1739209730.5443275;-38.13080360867914
1739209730.5443332;-45.120503652039325
1739209730.5443392;-45.120503652039325
1739209730.5443451;-45.120503652039325
1739209730.5443509;-35.57807855764607
1739209730.5443568;-33.981070128970906
1739209730.5443625;-45.120503652039325
1739209730.5443685;-45.120503652039325
1739209730.5443745;-38.13080360867914
1739209730.5443802;-31.141103565318915
1739209730.5443861;-45.120503652039325
1739209730.5443919;-45.120503652039325
1739209730.5443978;-33.981070128970906
1739209730.5444036;-30.49652367304973
1739209730.5444095;-45.120503652039325
1739209730.5444155;-33.981070128970906
1739209730.5444212;-38.13080360867914
1739209730.5444272;-45.120503652039325
1739209730.5444329;-45.120503652039325
1739209730.5444388;-38.13080360867914
1739209730.5444448;-45.120503652039325
1739209730.5444505;-31.141103565318915
1739209730.5444565;-38.13080360867914
1739209730.5444622;-45.120503652039325
1739209730.5444682;-35.57807855764607
1739209730.544474;-35.57807855764607
1739209730.5444798;-38.13080360867914
1739209730.5444858;-45.120503652039325
1739209730.5444915;-32.816014438256545
1739209730.5444975;-28.58837851428586
1739209730.5445032;-33.981070128970906
1739209730.5445092;-38.13080360867914
1739209730.544515;-38.13080360867914
1739209730.5445209;-33.981070128970906
1739209730.5445268;-45.120503652039325
1739209730.5445325;-38.13080360867914
1739209730.5445385;-38.13080360867914
1739209730.5445442;-31.141103565318915
1739209730.5445502;-31.141103565318915
1739209730.5445561;-38.13080360867914
1739209730.5445619;-35.57807855764607
1739209730.5445678;-45.120503652039325
1739209730.5445735;-38.13080360867914
1739209730.5445795;-38.13080360867914
1739209730.5445852;-45.120503652039325
1739209730.5445912;-38.13080360867914
1739209730.5445971;-45.120503652039325
1739209730.5446029;-35.57807855764607
1739209730.5446088;-38.13080360867914
1739209730.5446146;-38.13080360867914
1739209730.5446205;-38.13080360867914
1739209730.5446265;-45.120503652039325
1739209730.5446322;-35.57807855764607
1739209730.5446382;-38.13080360867914
1739209730.5446439;-38.13080360867914
1739209730.5446498;-35.57807855764607
1739209730.5446556;-45.120503652039325
1739209730.5446615;-45.120503652039325
1739209730.5446675;-38.13080360867914
1739209730.5446732;-38.13080360867914
1739209730.5446792;-38.13080360867914
1739209730.544685;-33.981070128970906
1739209730.5446908;-31.141103565318915
1739209730.5446966;-38.13080360867914
1739209730.5447025;-35.57807855764607
1739209730.5447085;-38.13080360867914
1739209730.5447142;-45.120503652039325
1739209730.5447202;-45.120503652039325
1739209730.544726;-45.120503652039325
1739209730.5447319;-38.13080360867914
1739209730.5447378;-45.120503652039325
1739209730.5447435;-45.120503652039325
1739209730.5447495;-35.57807855764607
1739209730.5447552;-35.57807855764607
1739209730.5447612;-38.13080360867914
1739209730.544767;-45.120503652039325
1739209730.5447729;-35.57807855764607
1739209730.5447788;-38.13080360867914
1739209730.5447845;-45.120503652039325
1739209730.5447905;-33.981070128970906
1739209730.5447962;-38.13080360867914
1739209730.5448022;-38.13080360867914
1739209730.5448081;-33.981070128970906
1739209730.5448139;-33.981070128970906
1739209730.5448198;-32.816014438256545
1739209730.5448256;-32.816014438256545
1739209730.5448315;-38.13080360867914
1739209730.5448372;-45.120503652039325
1739209730.5448432;-38.13080360867914
1739209730.5448492;-35.57807855764607
1739209730.5448549;-45.120503652039325
1739209730.5448608;-38.13080360867914
1739209730.5448666;-38.13080360867914
1739209730.5448725;-45.120503652039325
1739209730.5448785;-45.120503652039325
1739209730.5448842;-45.120503652039325
1739209730.5448902;-45.120503652039325
1739209730.544896;-45.120503652039325
1739209730.5449018;-32.816014438256545
1739209730.5449076;-45.120503652039325
1739209730.5449135;-38.13080360867914
1739209730.5449195;-38.13080360867914
1739209730.5449252;-35.57807855764607
1739209730.5449312;-38.13080360867914
1739209730.544937;-45.120503652039325
1739209730.5449429;-38.13080360867914
1739209730.5449486;-38.13080360867914
1739209730.5449545;-35.57807855764607
1739209730.5449605;-45.120503652039325
1739209730.5449662;-35.57807855764607
1739209730.5449722;-38.13080360867914
1739209730.544978;-45.120503652039325
1739209730.5449839;-45.120503652039325
1739209730.5449898;-45.120503652039325
1739209730.5449955;-33.981070128970906
1739209730.5450015;-45.120503652039325
1739209730.5450072;-45.120503652039325
1739209730.5450132;-45.120503652039325
1739209730.545019;-38.13080360867914
1739209730.5450249;-33.981070128970906
1739209730.5450308;-38.13080360867914
1739209730.5450366;-38.13080360867914
1739209730.5450425;-45.120503652039325
1739209730.5450482;-33.981070128970906
1739209730.5450542;-45.120503652039325
1739209730.5450602;-38.13080360867914
1739209730.5450659;-38.13080360867914
1739209730.5450718;-45.120503652039325
1739209730.5450776;-45.120503652039325
1739209730.5450835;-45.120503652039325
1739209730.5450892;-45.120503652039325
1739209730.5450952;-45.120503652039325
1739209730.5451012;-45.120503652039325
1739209730.545107;-45.120503652039325
1739209730.5451128;-45.120503652039325
1739209730.5451186;-45.120503652039325
1739209730.5451245;-45.120503652039325
1739209730.5451303;-45.120503652039325
1739209730.5451362;-32.816014438256545
1739209730.5451422;-45.120503652039325
1739209730.545148;-45.120503652039325
1739209730.5451539;-45.120503652039325
1739209730.5451596;-33.981070128970906
1739209730.5451655;-30.49652367304973
1739209730.5451715;-35.57807855764607
1739209730.5451772;-38.13080360867914
1739209730.5451832;-45.120503652039325
1739209730.545189;-38.13080360867914
1739209730.5451949;-45.120503652039325
1739209730.5452006;-38.13080360867914
1739209730.5452065;-45.120503652039325
1739209730.5452125;-45.120503652039325
1739209730.5452182;-32.816014438256545
1739209730.5452242;-38.13080360867914
1739209730.54523;-35.57807855764607
1739209730.5452359;-38.13080360867914
1739209730.5452418;-45.120503652039325
1739209730.5452476;-45.120503652039325
1739209730.5452535;-33.981070128970906
1739209730.5452592;-28.992665084841942
1739209730.5452652;-35.57807855764607
1739209730.545271;-38.13080360867914
1739209730.5452769;-45.120503652039325
1739209730.5452828;-38.13080360867914
1739209730.5452886;-35.57807855764607
1739209730.5452945;-38.13080360867914
1739209730.5453002;-45.120503652039325
1739209730.5453062;-30.49652367304976
1739209730.5453122;-38.13080360867914
1739209730.545318;-38.13080360867914
1739209730.5453238;-45.120503652039325
1739209730.5453296;-38.13080360867914
1739209730.5453355;-32.816014438256545
1739209730.5453413;-33.981070128970906
1739209730.5453472;-45.120503652039325
1739209730.5453532;-31.141103565318915
1739209730.545359;-45.120503652039325
1739209730.5453649;-45.120503652039325
1739209730.5453706;-45.120503652039325
1739209730.5453765;-38.13080360867914
1739209730.5453823;-35.57807855764607
1739209730.5453882;-35.57807855764607
1739209730.5453942;-45.120503652039325
1739209730.5454;-38.13080360867914
1739209730.5454059;-38.13080360867914
1739209730.5454116;-45.120503652039325
1739209730.5454175;-38.13080360867914
1739209730.5454235;-35.57807855764607
1739209730.5454292;-38.13080360867914
1739209730.5454352;-45.120503652039325
1739209730.545441;-32.816014438256545
1739209730.5454469;-30.49652367304973
1739209730.5454526;-45.120503652039325
1739209730.5454586;-38.13080360867914
1739209730.5454645;-45.120503652039325
1739209730.5454702;-45.120503652039325
1739209730.5454762;-45.120503652039325
1739209730.545482;-38.13080360867914
1739209730.5454879;-38.13080360867914
1739209730.5454938;-31.141103565318915
1739209730.5454996;-45.120503652039325
1739209730.5455055;-38.13080360867914
1739209730.5455112;-38.13080360867914
1739209730.5455172;-38.13080360867914
1739209730.545523;-45.120503652039325
1739209730.545529;-38.13080360867914
1739209730.5455348;-35.57807855764607
1739209730.5455406;-38.13080360867914
1739209730.5455465;-38.13080360867914
1739209730.5455523;-45.120503652039325
1739209730.5455582;-45.120503652039325
1739209730.545564;-45.120503652039325
1739209730.54557;-38.13080360867914
1739209730.5455759;-45.120503652039325
1739209730.5455816;-45.120503652039325
1739209730.5455875;-38.13080360867914
1739209730.5455933;-45.120503652039325
1739209730.5455992;-45.120503652039325
1739209730.5456052;-38.13080360867914
1739209730.545611;-35.57807855764607
1739209730.5456169;-45.120503652039325
1739209730.5456226;-45.120503652039325
1739209730.5456285;-38.13080360867914
1739209730.5456343;-45.120503652039325
1739209730.5456402;-35.57807855764607
1739209730.5456462;-38.13080360867914
1739209730.545652;-32.816014438256545
1739209730.5456579;-38.13080360867914
1739209730.5456636;-35.57807855764607
1739209730.5456696;-35.57807855764607
1739209730.5456755;-45.120503652039325
1739209730.5456812;-38.13080360867914
1739209730.5456872;-38.13080360867914
1739209730.545693;-45.120503652039325
1739209730.545699;-45.120503652039325
1739209730.5457046;-38.13080360867914
1739209730.5457106;-45.120503652039325
1739209730.5457165;-38.13080360867914
1739209730.5457222;-38.13080360867914
1739209730.5457282;-38.13080360867914
1739209730.545734;-32.816014438256545
1739209730.54574;-38.13080360867914
1739209730.5457458;-45.120503652039325
1739209730.5457516;-45.120503652039325
1739209730.5457575;-30.49652367304973
1739209730.5457633;-33.981070128970906
1739209730.5457692;-45.120503652039325
1739209730.545775;-33.981070128970906
1739209730.545781;-38.13080360867914
1739209730.5457869;-45.120503652039325
1739209730.5457926;-45.120503652039325
1739209730.5457985;-45.120503652039325
1739209730.5458043;-45.120503652039325
1739209730.5458102;-45.120503652039325
1739209730.545816;-45.120503652039325
1739209730.545822;-45.120503652039325
1739209730.5458279;-45.120503652039325
1739209730.5458336;-45.120503652039325
1739209730.5458395;-45.120503652039325
1739209730.5458453;-38.13080360867914
1739209730.5458512;-38.13080360867914
1739209730.5458572;-38.13080360867914
1739209730.545863;-35.57807855764607
1739209730.5458689;-33.981070128970906
1739209730.5458746;-32.816014438256545
1739209730.5458806;-38.13080360867914
1739209730.5458863;-35.57807855764607
1739209730.5458922;-38.13080360867914
1739209730.5458982;-35.57807855764607
1739209730.545904;-38.13080360867914
1739209730.54591;-45.120503652039325
1739209730.5459156;-45.120503652039325
1739209730.5459216;-45.120503652039325
1739209730.5459275;-38.13080360867914
1739209730.5459332;-45.120503652039325
1739209730.5459392;-38.13080360867914
1739209730.545945;-38.13080360867914
1739209730.545951;-45.120503652039325
1739209730.5459566;-45.120503652039325
1739209730.5459626;-38.13080360867914
1739209730.5459685;-38.13080360867914
1739209730.5459743;-45.120503652039325
1739209730.5459802;-45.120503652039325
1739209730.545986;-45.120503652039325
1739209730.545992;-35.57807855764607
1739209730.5459976;-38.13080360867914
1739209730.5460036;-45.120503652039325
1739209730.5460095;-38.13080360867914
1739209730.5460153;-29.438486411369333
1739209730.5460212;-38.13080360867914
1739209730.546027;-45.120503652039325
1739209730.546033;-45.120503652039325
1739209730.5460389;-38.13080360867914
1739209730.5460446;-38.13080360867914
1739209730.5460505;-45.120503652039325
1739209730.5460563;-38.13080360867914
1739209730.5460622;-45.120503652039325
1739209730.546068;-45.120503652039325
1739209730.546074;-35.57807855764607
1739209730.5460799;-45.120503652039325
1739209730.5460856;-35.57807855764607
1739209730.5460916;-38.13080360867914
1739209730.5460973;-38.13080360867914
1739209730.5461032;-45.120503652039325
1739209730.5461092;-26.991370085610736
1739209730.546115;-29.438486411369333
1739209730.546121;-45.120503652039325
1739209730.5461266;-45.120503652039325
1739209730.5461326;-35.57807855764607
1739209730.5461383;-38.13080360867914
1739209730.5461442;-45.120503652039325
1739209730.5461502;-35.57807855764607
1739209730.546156;-33.981070128970956
1739209730.546162;-45.120503652039325
1739209730.5461676;-38.13080360867914
1739209730.5461736;-38.13080360867914
1739209730.5461795;-38.13080360867914
1739209730.5461853;-45.120503652039325
1739209730.5461912;-38.13080360867914
1739209730.546197;-45.120503652039325
1739209730.546203;-32.816014438256545
1739209730.5462086;-30.49652367304973
1739209730.5462146;-45.120503652039325
1739209730.5462205;-45.120503652039325
1739209730.5462263;-45.120503652039325
1739209730.5462322;-38.13080360867914
1739209730.546238;-38.13080360867914
1739209730.546244;-35.57807855764607
1739209730.5462496;-45.120503652039325
1739209730.5462556;-38.13080360867914
1739209730.5462615;-38.13080360867914
1739209730.5462673;-38.13080360867914
1739209730.5462732;-45.120503652039325
1739209730.546279;-38.13080360867914
1739209730.546285;-38.13080360867914
1739209730.5462909;-45.120503652039325
1739209730.5462966;-45.120503652039325
1739209730.5463026;-45.120503652039325
1739209730.5463083;-38.13080360867914
1739209730.5463142;-38.13080360867914
1739209730.54632;-45.120503652039325
1739209730.546326;-45.120503652039325
1739209730.546332;-38.13080360867914
1739209730.5463376;-45.120503652039325
1739209730.5463436;-38.13080360867914
1739209730.5463493;-31.141103565318915
1739209730.5463552;-35.57807855764607
1739209730.5463612;-38.13080360867914
1739209730.546367;-45.120503652039325
1739209730.546373;-38.13080360867914
1739209730.5463786;-38.13080360867914
1739209730.5463846;-45.120503652039325
1739209730.5463903;-45.120503652039325
1739209730.5463963;-30.49652367304976
1739209730.5464022;-38.13080360867914
1739209730.546408;-38.13080360867914
1739209730.546414;-45.120503652039325
1739209730.5464196;-45.120503652039325
1739209730.5464256;-38.13080360867914
1739209730.5464313;-45.120503652039325
1739209730.5464373;-32.816014438256545
1739209730.5464432;-27.267205301931607
1739209730.546449;-35.57807855764607
1739209730.546455;-38.13080360867914
1739209730.5464606;-45.120503652039325
1739209730.5464666;-33.981070128970906
1739209730.5464725;-31.141103565318915
1739209730.5464783;-38.13080360867914
1739209730.5464842;-45.120503652039325
1739209730.54649;-33.981070128970906
1739209730.546496;-32.816014438256545
1739209730.5465016;-38.13080360867914
1739209730.5465076;-45.120503652039325
1739209730.5465136;-45.120503652039325
1739209730.5465193;-45.120503652039325
1739209730.5465252;-38.13080360867914
1739209730.546531;-35.57807855764607
1739209730.546537;-33.981070128970906
1739209730.546543;-45.120503652039325
1739209730.5465486;-38.13080360867914
1739209730.5465546;-45.120503652039325
1739209730.5465603;-45.120503652039325
1739209730.5465662;-45.120503652039325
1739209730.546572;-45.120503652039325
1739209730.546578;-45.120503652039325
1739209730.546584;-38.13080360867914
1739209730.5465896;-38.13080360867914
1739209730.5465956;-35.57807855764607
1739209730.5466013;-35.57807855764607
1739209730.5466073;-35.57807855764607
1739209730.5466132;-32.816014438256545
1739209730.546619;-45.120503652039325
1739209730.546625;-35.57807855764607
1739209730.5466306;-33.981070128970906
1739209730.5466366;-45.120503652039325
1739209730.5466423;-38.13080360867914
1739209730.5466483;-32.816014438256545
1739209730.5466542;-45.120503652039325
1739209730.54666;-45.120503652039325
1739209730.546666;-38.13080360867914
1739209730.5466716;-38.13080360867914
1739209730.5466776;-31.141103565318915
1739209730.5466833;-45.120503652039325
1739209730.5466893;-45.120503652039325
1739209730.5466952;-35.57807855764607
1739209730.546701;-45.120503652039325
1739209730.546707;-45.120503652039325
1739209730.5467126;-38.13080360867914
1739209730.5467186;-38.13080360867914
1739209730.5467246;-45.120503652039325
1739209730.5467303;-45.120503652039325
1739209730.5467362;-45.120503652039325
1739209730.546742;-35.57807855764607
1739209730.546748;-38.13080360867914
1739209730.5467536;-45.120503652039325
1739209730.5467596;-45.120503652039325
1739209730.5467656;-45.120503652039325
1739209730.5467713;-38.13080360867914
1739209730.5467772;-45.120503652039325
1739209730.546783;-38.13080360867914
1739209730.546789;-38.13080360867914
1739209730.546795;-45.120503652039325
1739209730.5468006;-45.120503652039325
1739209730.5468066;-45.120503652039325
1739209730.5468123;-45.120503652039325
1739209730.5468183;-38.13080360867914
1739209730.546824;-35.57807855764607
1739209730.54683;-45.120503652039325
1739209730.546836;-38.13080360867914
1739209730.5468416;-38.13080360867914
1739209730.5468476;-35.57807855764607
1739209730.5468533;-38.13080360867914
1739209730.5468593;-45.120503652039325
1739209730.546865;-38.13080360867914
1739209730.546871;-38.13080360867914
1739209730.546877;-45.120503652039325
1739209730.5468826;-45.120503652039325
1739209730.5468886;-45.120503652039325
1739209730.5468943;-45.120503652039325
1739209730.5469003;-38.13080360867914
1739209730.5469062;-38.13080360867914
1739209730.546912;-38.13080360867914
1739209730.546918;-32.816014438256545
1739209730.5469236;-38.13080360867914
1739209730.5469296;-38.13080360867914
1739209730.5469353;-38.13080360867914
1739209730.5469413;-31.141103565318893
1739209730.5469472;-38.13080360867914
1739209730.546953;-45.120503652039325
1739209730.546959;-45.120503652039325
1739209730.5469646;-38.13080360867914
1739209730.5469706;-38.13080360867914
1739209730.5469766;-45.120503652039325
1739209730.5469823;-45.120503652039325
1739209730.5469882;-45.120503652039325
1739209730.546994;-45.120503652039325
1739209730.547;-45.120503652039325
1739209730.5470057;-38.13080360867914
1739209730.5470116;-45.120503652039325
1739209730.5470176;-45.120503652039325
1739209730.5470233;-45.120503652039325
1739209730.5470293;-38.13080360867914
1739209730.547035;-31.141103565318893
1739209730.547041;-38.13080360867914
1739209730.5470467;-45.120503652039325
1739209730.5470526;-45.120503652039325
1739209730.5470586;-31.141103565318893
1739209730.5470643;-35.57807855764607
1739209730.5470703;-45.120503652039325
1739209730.547076;-38.13080360867914
1739209730.547082;-38.13080360867914
1739209730.547088;-38.13080360867914
1739209730.5470936;-45.120503652039325
1739209730.5470996;-45.120503652039325
1739209730.5471053;-38.13080360867914
1739209730.5471113;-45.120503652039325
1739209730.547117;-38.13080360867914
1739209730.547123;-45.120503652039325
1739209730.547129;-38.13080360867914
1739209730.5471346;-45.120503652039325
1739209730.5471406;-35.57807855764607
1739209730.5471463;-45.120503652039325
1739209730.5471523;-27.8777449560314
1739209730.5471582;-31.141103565318893
1739209730.547164;-38.13080360867914
1739209730.54717;-38.13080360867914
1739209730.5471756;-45.120503652039325
1739209730.5471816;-38.13080360867914
1739209730.5471873;-38.13080360867914
1739209730.5471933;-33.981070128970906
1739209730.5471992;-35.57807855764607
1739209730.547205;-45.120503652039325
1739209730.547211;-38.13080360867914
1739209730.5472167;-38.13080360867914
1739209730.5472226;-45.120503652039325
1739209730.5472286;-45.120503652039325
1739209730.5472343;-38.13080360867914
1739209730.5472403;-45.120503652039325
1739209730.547246;-35.57807855764607
1739209730.547252;-45.120503652039325
1739209730.5472577;-38.13080360867914
1739209730.5472636;-38.13080360867914
1739209730.5472696;-45.120503652039325
1739209730.5472753;-45.120503652039325
1739209730.5472813;-38.13080360867914
1739209730.547287;-35.57807855764607
1739209730.547293;-32.816014438256545
1739209730.5472987;-32.816014438256545
1739209730.5473046;-45.120503652039325
1739209730.5473106;-45.120503652039325
1739209730.5473163;-38.13080360867914
1739209730.5473223;-38.13080360867914
1739209730.547328;-45.120503652039325
1739209730.547334;-38.13080360867914
1739209730.54734;-45.120503652039325
1739209730.5473456;-45.120503652039325
1739209730.5473516;-45.120503652039325
1739209730.5473573;-45.120503652039325
1739209730.5473633;-32.816014438256545
1739209730.547369;-38.13080360867914
1739209730.547375;-35.57807855764607
1739209730.547381;-38.13080360867914
1739209730.5473866;-29.438486411369333
1739209730.5473926;-33.981070128970906
1739209730.5473983;-45.120503652039325
1739209730.5474043;-38.13080360867914
1739209730.5474102;-45.120503652039325
1739209730.547416;-38.13080360867914
1739209730.547422;-35.57807855764607
1739209730.5474277;-33.981070128970906
1739209730.5474336;-38.13080360867914
1739209730.5474393;-45.120503652039325
1739209730.5474453;-33.981070128970906
1739209730.5474513;-45.120503652039325
1739209730.547457;-45.120503652039325
1739209730.547463;-35.57807855764607
1739209730.5474687;-45.120503652039325
1739209730.5474746;-38.13080360867914
1739209730.5474803;-45.120503652039325
1739209730.5474863;-45.120503652039325
1739209730.5474923;-38.13080360867914
1739209730.547498;-38.13080360867914
1739209730.547504;-33.981070128970906
1739209730.5475097;-45.120503652039325
1739209730.5475156;-38.13080360867914
1739209730.5475216;-38.13080360867914
1739209730.5475273;-32.816014438256545
1739209730.5475333;-32.816014438256545
1739209730.547539;-45.120503652039325
1739209730.547545;-45.120503652039325
1739209730.5475507;-35.57807855764607
1739209730.5475566;-38.13080360867914
1739209730.5475626;-38.13080360867914
1739209730.5475683;-45.120503652039325
1739209730.5475743;-45.120503652039325
1739209730.54758;-45.120503652039325
1739209730.547586;-45.120503652039325
1739209730.547592;-38.13080360867914
1739209730.5475976;-45.120503652039325
1739209730.5476036;-38.13080360867914
1739209730.5476093;-38.13080360867914
1739209730.5476153;-38.13080360867914
1739209730.547621;-45.120503652039325
1739209730.547627;-45.120503652039325
1739209730.547633;-35.57807855764607
1739209730.5476387;-35.57807855764607
1739209730.5476446;-45.120503652039325
1739209730.5476503;-45.120503652039325
1739209730.5476563;-35.57807855764607
1739209730.5476623;-45.120503652039325
1739209730.547668;-45.120503652039325
1739209730.547674;-33.981070128970906
1739209730.5476797;-32.816014438256545
1739209730.5476856;-38.13080360867914
1739209730.5476913;-45.120503652039325
1739209730.5476973;-38.13080360867914
1739209730.5477033;-33.981070128970906
1739209730.547709;-33.981070128970906
1739209730.547715;-45.120503652039325
1739209730.5477207;-45.120503652039325
1739209730.5477266;-45.120503652039325
1739209730.5477324;-45.120503652039325
1739209730.5477383;-45.120503652039325
1739209730.5477443;-45.120503652039325
1739209730.54775;-32.816014438256545
1739209730.547756;-38.13080360867914
1739209730.5477617;-45.120503652039325
1739209730.5477676;-38.13080360867914
1739209730.5477736;-32.816014438256545
1739209730.5477793;-35.57807855764607
1739209730.5477853;-45.120503652039325
1739209730.547791;-38.13080360867914
1739209730.547797;-38.13080360867914
1739209730.5478027;-38.13080360867914
1739209730.5478086;-45.120503652039325
1739209730.5478146;-45.120503652039325
1739209730.5478203;-45.120503652039325
1739209730.5478263;-45.120503652039325
1739209730.547832;-45.120503652039325
1739209730.547838;-45.120503652039325
1739209730.547844;-38.13080360867914
