CAN Message; 0x1bb:0000b0ac705d55db
1739209635.7838566;-38.13080360867914
1739209635.7838578;-45.120503652039325
1739209635.783859;-38.13080360867914
1739209635.78386;-38.13080360867914
1739209635.7838612;-45.120503652039325
1739209635.7838624;-38.13080360867914
1739209635.7838635;-33.981070128970906
1739209635.7838647;-38.13080360867914
1739209635.783866;-38.13080360867914
1739209635.7838671;-45.120503652039325
1739209635.7838683;-38.13080360867914
1739209635.7838695;-32.816014438256545
1739209635.7838707;-35.57807855764607
1739209635.783872;-45.120503652039325
1739209635.783873;-33.981070128970906
1739209635.7838743;-32.816014438256545
1739209635.7838755;-45.120503652039325
1739209635.7838767;-45.120503652039325
1739209635.7838778;-38.13080360867914
1739209635.783879;-38.13080360867914
1739209635.7838802;-45.120503652039325
1739209635.7838814;-45.120503652039325
1739209635.7838826;-45.120503652039325
1739209635.7838836;-38.13080360867914
1739209635.7838848;-38.13080360867914
1739209635.783886;-45.120503652039325
1739209635.7838871;-38.13080360867914
1739209635.7838883;-35.57807855764607
1739209635.7838895;-38.13080360867914
1739209635.7838907;-45.120503652039325
1739209635.783892;-35.57807855764607
1739209635.783893;-35.57807855764607
1739209635.7838943;-38.13080360867914
1739209635.7838955;-45.120503652039325
1739209635.7838967;-33.981070128970906
1739209635.7838979;-38.13080360867914
1739209635.783899;-45.120503652039325
1739209635.7839003;-45.120503652039325
1739209635.7839015;-38.13080360867914
1739209635.7839026;-45.120503652039325
1739209635.7839038;-38.13080360867914
1739209635.783905;-38.13080360867914
1739209635.7839062;-38.13080360867914
1739209635.7839072;-38.13080360867914
1739209635.7839084;-45.120503652039325
1739209635.7839096;-45.120503652039325
1739209635.7839108;-33.981070128970906
1739209635.783912;-38.13080360867914
1739209635.7839131;-35.57807855764607
1739209635.7839143;-38.13080360867914
1739209635.7839155;-33.981070128970906
1739209635.7839167;-38.13080360867914
1739209635.783918;-45.120503652039325
1739209635.783919;-38.13080360867914
1739209635.7839203;-45.120503652039325
1739209635.7839215;-45.120503652039325
1739209635.7839227;-38.13080360867914
1739209635.7839239;-35.57807855764607
1739209635.783925;-31.141103565318915
1739209635.7839262;-38.13080360867914
1739209635.7839274;-45.120503652039325
1739209635.7839286;-38.13080360867914
1739209635.7839298;-38.13080360867914
1739209635.7839308;-38.13080360867914
1739209635.783932;-38.13080360867914
1739209635.7839332;-38.13080360867914
1739209635.7839344;-28.58837851428586
1739209635.7839355;-35.57807855764607
1739209635.7839367;-38.13080360867914
1739209635.783938;-35.57807855764607
1739209635.7839391;-38.13080360867914
1739209635.7839403;-45.120503652039325
1739209635.7839415;-38.13080360867914
1739209635.7839427;-45.120503652039325
1739209635.783944;-31.141103565318915
1739209635.783945;-33.981070128970906
1739209635.7839463;-38.13080360867914
1739209635.7839475;-45.120503652039325
1739209635.7839487;-38.13080360867914
1739209635.7839499;-38.13080360867914
1739209635.783951;-45.120503652039325
1739209635.7839522;-45.120503652039325
1739209635.7839534;-38.13080360867914
1739209635.7839546;-35.57807855764607
1739209635.7839556;-38.13080360867914
1739209635.7839568;-45.120503652039325
1739209635.783958;-45.120503652039325
1739209635.7839592;-35.57807855764607
1739209635.7839603;-38.13080360867914
1739209635.7839615;-45.120503652039325
1739209635.7839627;-31.141103565318915
1739209635.783964;-28.992665084841942
1739209635.783965;-38.13080360867914
1739209635.7839663;-45.120503652039325
1739209635.7839675;-38.13080360867914
1739209635.7839687;-33.981070128970906
1739209635.7839699;-45.120503652039325
1739209635.783971;-45.120503652039325
1739209635.7839723;-45.120503652039325
1739209635.7839735;-45.120503652039325
1739209635.7839746;-45.120503652039325
1739209635.7839758;-45.120503652039325
1739209635.783977;-45.120503652039325
1739209635.7839782;-45.120503652039325
1739209635.7839792;-38.13080360867914
1739209635.7839804;-45.120503652039325
1739209635.7839816;-33.981070128970906
1739209635.7839828;-26.991370085610722
1739209635.783984;-38.13080360867914
1739209635.7839851;-45.120503652039325
1739209635.7839863;-38.13080360867914
1739209635.7839875;-32.816014438256545
1739209635.7839887;-38.13080360867914
1739209635.78399;-45.120503652039325
1739209635.783991;-45.120503652039325
1739209635.7839923;-38.13080360867914
1739209635.7839935;-38.13080360867914
1739209635.7839947;-45.120503652039325
1739209635.7839959;-45.120503652039325
1739209635.783997;-45.120503652039325
1739209635.7839983;-45.120503652039325
1739209635.7839994;-45.120503652039325
1739209635.7840006;-33.981070128970906
1739209635.7840018;-32.816014438256545
1739209635.7840028;-38.13080360867914
1739209635.784004;-45.120503652039325
1739209635.7840052;-38.13080360867914
1739209635.7840064;-38.13080360867914
1739209635.7840075;-38.13080360867914
1739209635.7840087;-38.13080360867914
1739209635.78401;-38.13080360867914
1739209635.7840111;-45.120503652039325
1739209635.7840123;-38.13080360867914
1739209635.7840135;-38.13080360867914
1739209635.7840147;-45.120503652039325
1739209635.784016;-45.120503652039325
1739209635.784017;-45.120503652039325
1739209635.7840183;-45.120503652039325
1739209635.7840195;-45.120503652039325
1739209635.7840207;-33.981070128970906
1739209635.7840219;-38.13080360867914
1739209635.784023;-35.57807855764607
1739209635.7840242;-38.13080360867914
1739209635.7840254;-35.57807855764607
1739209635.7840264;-38.13080360867914
1739209635.7840276;-38.13080360867914
1739209635.7840288;-45.120503652039325
1739209635.78403;-45.120503652039325
1739209635.7840312;-45.120503652039325
1739209635.7840323;-45.120503652039325
1739209635.7840335;-45.120503652039325
1739209635.7840347;-45.120503652039325
1739209635.784036;-45.120503652039325
1739209635.784037;-45.120503652039325
1739209635.7840383;-45.120503652039325
1739209635.7840395;-35.57807855764607
1739209635.7840407;-38.13080360867914
1739209635.784042;-33.981070128970906
1739209635.784043;-45.120503652039325
1739209635.7840443;-45.120503652039325
1739209635.7840455;-38.13080360867914
1739209635.7840466;-38.13080360867914
1739209635.7840478;-33.981070128970906
1739209635.784049;-45.120503652039325
1739209635.78405;-45.120503652039325
1739209635.7840512;-45.120503652039325
1739209635.7840524;-45.120503652039325
1739209635.7840536;-45.120503652039325
1739209635.7840548;-33.981070128970906
1739209635.784056;-38.13080360867914
1739209635.7840571;-38.13080360867914
1739209635.7840583;-45.120503652039325
1739209635.7840595;-38.13080360867914
1739209635.7840607;-35.57807855764607
1739209635.784062;-38.13080360867914
1739209635.784063;-38.13080360867914
1739209635.7840643;-38.13080360867914
1739209635.7840655;-38.13080360867914
1739209635.7840667;-45.120503652039325
1739209635.7840679;-38.13080360867914
1739209635.784069;-38.13080360867914
1739209635.7840703;-38.13080360867914
1739209635.7840714;-38.13080360867914
1739209635.7840726;-45.120503652039325
1739209635.7840736;-38.13080360867914
1739209635.7840748;-38.13080360867914
1739209635.784076;-45.120503652039325
1739209635.7840772;-45.120503652039325
1739209635.7840784;-45.120503652039325
1739209635.7840796;-35.57807855764607
1739209635.7840807;-38.13080360867914
1739209635.784082;-45.120503652039325
1739209635.7840831;-45.120503652039325
1739209635.7840843;-45.120503652039325
1739209635.7840855;-45.120503652039325
1739209635.7840867;-38.13080360867914
1739209635.784088;-35.57807855764607
1739209635.784089;-35.57807855764607
1739209635.7840903;-38.13080360867914
1739209635.7840915;-32.816014438256545
1739209635.7840927;-38.13080360867914
1739209635.7840939;-45.120503652039325
1739209635.784095;-38.13080360867914
1739209635.7840962;-45.120503652039325
1739209635.7840972;-35.57807855764607
1739209635.7840984;-45.120503652039325
1739209635.7840996;-38.13080360867914
1739209635.7841008;-45.120503652039325
1739209635.784102;-45.120503652039325
1739209635.7841032;-45.120503652039325
1739209635.7841043;-45.120503652039325
1739209635.7841055;-38.13080360867914
1739209635.7841067;-28.992665084841942
1739209635.784108;-45.120503652039325
1739209635.784109;-38.13080360867914
1739209635.7841103;-35.57807855764607
1739209635.7841115;-35.57807855764607
1739209635.7841127;-45.120503652039325
1739209635.784114;-38.13080360867914
1739209635.784115;-38.13080360867914
1739209635.7841163;-35.57807855764607
1739209635.7841175;-45.120503652039325
1739209635.7841187;-38.13080360867914
1739209635.7841198;-31.141103565318915
1739209635.7841208;-45.120503652039325
1739209635.784122;-38.13080360867914
1739209635.7841232;-33.981070128970906
1739209635.7841244;-38.13080360867914
1739209635.7841256;-27.267205301931607
1739209635.7841268;-38.13080360867914
1739209635.784128;-38.13080360867914
1739209635.7841291;-35.57807855764607
1739209635.7841303;-38.13080360867914
1739209635.7841315;-45.120503652039325
1739209635.7841327;-38.13080360867914
1739209635.784134;-38.13080360867914
1739209635.784135;-32.816014438256545
1739209635.7841363;-45.120503652039325
1739209635.7841375;-38.13080360867914
1739209635.7841387;-38.13080360867914
1739209635.7841399;-38.13080360867914
1739209635.784141;-38.13080360867914
1739209635.7841423;-45.120503652039325
1739209635.7841434;-45.120503652039325
1739209635.7841444;-45.120503652039325
1739209635.7841456;-45.120503652039325
1739209635.7841468;-45.120503652039325
1739209635.784148;-35.57807855764607
1739209635.7841492;-38.13080360867914
1739209635.7841504;-45.120503652039325
1739209635.7841516;-38.13080360867914
1739209635.7841527;-38.13080360867914
1739209635.784154;-38.13080360867914
1739209635.7841551;-38.13080360867914
1739209635.7841563;-45.120503652039325
1739209635.7841575;-45.120503652039325
1739209635.7841587;-38.13080360867914
1739209635.78416;-32.816014438256545
1739209635.784161;-45.120503652039325
1739209635.7841623;-45.120503652039325
1739209635.7841635;-33.981070128970906
1739209635.7841647;-45.120503652039325
1739209635.7841659;-38.13080360867914
1739209635.784167;-45.120503652039325
1739209635.784168;-38.13080360867914
1739209635.7841692;-45.120503652039325
1739209635.7841704;-38.13080360867914
1739209635.7841716;-38.13080360867914
1739209635.7841728;-31.141103565318915
1739209635.784174;-35.57807855764607
1739209635.7841752;-38.13080360867914
1739209635.7841763;-45.120503652039325
1739209635.7841775;-45.120503652039325
1739209635.7841787;-30.49652367304973
1739209635.78418;-38.13080360867914
1739209635.784181;-45.120503652039325
1739209635.7841823;-33.981070128970906
1739209635.7841835;-38.13080360867914
1739209635.7841847;-45.120503652039325
1739209635.784186;-45.120503652039325
1739209635.784187;-45.120503652039325
1739209635.7841883;-45.120503652039325
1739209635.7841895;-33.981070128970906
1739209635.7841907;-45.120503652039325
1739209635.7841916;-45.120503652039325
1739209635.7841928;-45.120503652039325
1739209635.784194;-45.120503652039325
1739209635.7841952;-45.120503652039325
1739209635.7841964;-45.120503652039325
1739209635.7841976;-35.57807855764607
1739209635.7841988;-45.120503652039325
1739209635.7842;-45.120503652039325
1739209635.7842011;-38.13080360867914
1739209635.7842023;-38.13080360867914
1739209635.7842035;-45.120503652039325
1739209635.7842047;-38.13080360867914
1739209635.784206;-38.13080360867914
1739209635.784207;-45.120503652039325
1739209635.7842083;-45.120503652039325
1739209635.7842095;-45.120503652039325
1739209635.7842107;-45.120503652039325
1739209635.7842119;-45.120503652039325
1739209635.784213;-38.13080360867914
1739209635.7842143;-38.13080360867914
1739209635.7842152;-38.13080360867914
1739209635.7842164;-45.120503652039325
1739209635.7842176;-45.120503652039325
1739209635.7842188;-45.120503652039325
1739209635.78422;-45.120503652039325
1739209635.7842212;-45.120503652039325
1739209635.7842224;-45.120503652039325
1739209635.7842236;-45.120503652039325
1739209635.7842247;-45.120503652039325
1739209635.784226;-45.120503652039325
1739209635.7842271;-45.120503652039325
1739209635.7842283;-45.120503652039325
1739209635.7842295;-45.120503652039325
1739209635.7842307;-45.120503652039325
1739209635.784232;-38.13080360867914
1739209635.784233;-35.57807855764607
1739209635.7842343;-35.57807855764607
1739209635.7842355;-45.120503652039325
1739209635.7842367;-45.120503652039325
1739209635.7842379;-38.13080360867914
1739209635.7842388;-45.120503652039325
1739209635.78424;-38.13080360867914
1739209635.7842412;-38.13080360867914
1739209635.7842424;-38.13080360867914
1739209635.7842436;-38.13080360867914
1739209635.7842448;-45.120503652039325
1739209635.784246;-45.120503652039325
1739209635.7842472;-35.57807855764607
1739209635.7842484;-38.13080360867914
1739209635.7842495;-45.120503652039325
1739209635.7842507;-45.120503652039325
1739209635.784252;-45.120503652039325
1739209635.7842531;-38.13080360867914
1739209635.7842543;-45.120503652039325
1739209635.7842555;-45.120503652039325
1739209635.7842567;-35.57807855764607
1739209635.784258;-38.13080360867914
1739209635.784259;-38.13080360867914
1739209635.7842603;-38.13080360867914
1739209635.7842615;-45.120503652039325
1739209635.7842627;-38.13080360867914
1739209635.7842636;-45.120503652039325
1739209635.7842648;-38.13080360867914
1739209635.784266;-35.57807855764607
1739209635.7842672;-33.981070128970906
1739209635.7842684;-45.120503652039325
1739209635.7842696;-38.13080360867914
1739209635.7842708;-38.13080360867914
1739209635.784272;-38.13080360867914
1739209635.7842731;-33.981070128970906
1739209635.7842743;-38.13080360867914
1739209635.7842755;-38.13080360867914
1739209635.7842767;-45.120503652039325
1739209635.784278;-38.13080360867914
1739209635.784279;-32.816014438256545
1739209635.7842803;-35.57807855764607
1739209635.7842815;-38.13080360867914
1739209635.7842827;-45.120503652039325
1739209635.7842839;-45.120503652039325
1739209635.784285;-38.13080360867914
1739209635.7842863;-33.981070128970906
1739209635.7842872;-38.13080360867914
1739209635.7842884;-38.13080360867914
1739209635.7842896;-38.13080360867914
1739209635.7842908;-38.13080360867914
1739209635.784292;-45.120503652039325
1739209635.7842932;-45.120503652039325
1739209635.7842944;-38.13080360867914
1739209635.7842956;-38.13080360867914
1739209635.7842968;-45.120503652039325
1739209635.784298;-33.981070128970906
1739209635.7842991;-45.120503652039325
1739209635.7843003;-45.120503652039325
1739209635.7843015;-28.58837851428586
1739209635.7843027;-38.13080360867914
1739209635.784304;-45.120503652039325
1739209635.784305;-38.13080360867914
1739209635.7843063;-35.57807855764607
1739209635.7843075;-45.120503652039325
1739209635.7843087;-45.120503652039325
1739209635.7843099;-45.120503652039325
1739209635.7843108;-45.120503652039325
1739209635.784312;-38.13080360867914
1739209635.7843132;-45.120503652039325
1739209635.7843144;-45.120503652039325
1739209635.7843156;-45.120503652039325
1739209635.7843168;-45.120503652039325
1739209635.784318;-45.120503652039325
1739209635.7843192;-38.13080360867914
1739209635.7843204;-32.816014438256545
1739209635.7843215;-38.13080360867914
1739209635.7843227;-38.13080360867914
1739209635.784324;-45.120503652039325
1739209635.7843251;-30.49652367304973
1739209635.7843263;-38.13080360867914
1739209635.7843275;-38.13080360867914
1739209635.7843287;-38.13080360867914
1739209635.78433;-35.57807855764607
1739209635.784331;-38.13080360867914
1739209635.7843323;-45.120503652039325
1739209635.7843335;-45.120503652039325
1739209635.7843344;-45.120503652039325
1739209635.7843356;-38.13080360867914
1739209635.7843368;-45.120503652039325
1739209635.784338;-45.120503652039325
1739209635.7843392;-45.120503652039325
1739209635.7843404;-45.120503652039325
1739209635.7843416;-45.120503652039325
1739209635.7843428;-45.120503652039325
1739209635.784344;-38.13080360867914
1739209635.7843451;-38.13080360867914
1739209635.7843463;-45.120503652039325
1739209635.7843475;-38.13080360867914
1739209635.7843487;-25.826314394896354
1739209635.78435;-31.141103565318915
1739209635.784351;-45.120503652039325
1739209635.7843523;-45.120503652039325
1739209635.7843535;-32.816014438256545
1739209635.7843547;-33.981070128970906
1739209635.7843559;-45.120503652039325
1739209635.784357;-33.981070128970906
1739209635.784358;-45.120503652039325
1739209635.7843592;-45.120503652039325
1739209635.7843604;-38.13080360867914
1739209635.7843616;-45.120503652039325
1739209635.7843628;-45.120503652039325
1739209635.784364;-45.120503652039325
1739209635.7843652;-45.120503652039325
1739209635.7843664;-45.120503652039325
1739209635.7843676;-28.21854285175415
1739209635.7843688;-30.49652367304973
1739209635.78437;-45.120503652039325
1739209635.7843711;-38.13080360867914
1739209635.7843723;-32.816014438256545
1739209635.7843735;-35.57807855764607
1739209635.7843747;-45.120503652039325
1739209635.784376;-45.120503652039325
1739209635.784377;-45.120503652039325
1739209635.7843783;-45.120503652039325
1739209635.7843795;-45.120503652039325
1739209635.7843807;-45.120503652039325
1739209635.7843816;-45.120503652039325
1739209635.7843828;-38.13080360867914
1739209635.784384;-45.120503652039325
1739209635.7843852;-45.120503652039325
1739209635.7843864;-45.120503652039325
1739209635.7843876;-45.120503652039325
1739209635.7843888;-45.120503652039325
1739209635.78439;-45.120503652039325
1739209635.7843912;-38.13080360867914
1739209635.7843924;-45.120503652039325
1739209635.7843935;-45.120503652039325
1739209635.7843947;-45.120503652039325
1739209635.784396;-27.8777449560314
1739209635.7843971;-28.58837851428586
1739209635.7843983;-45.120503652039325
1739209635.7843995;-38.13080360867914
1739209635.7844007;-35.57807855764607
1739209635.784402;-35.57807855764607
1739209635.784403;-45.120503652039325
1739209635.7844043;-38.13080360867914
1739209635.7844052;-38.13080360867914
1739209635.7844064;-45.120503652039325
1739209635.7844076;-45.120503652039325
1739209635.7844088;-45.120503652039325
1739209635.78441;-45.120503652039325
1739209635.7844112;-38.13080360867914
1739209635.7844124;-38.13080360867914
1739209635.7844136;-45.120503652039325
1739209635.7844148;-31.141103565318893
1739209635.784416;-28.992665084841942
1739209635.7844172;-45.120503652039325
1739209635.7844183;-45.120503652039325
1739209635.7844195;-35.57807855764607
1739209635.7844207;-38.13080360867914
1739209635.784422;-38.13080360867914
1739209635.784423;-38.13080360867914
1739209635.7844243;-45.120503652039325
1739209635.7844255;-45.120503652039325
1739209635.7844267;-45.120503652039325
1739209635.784428;-45.120503652039325
1739209635.7844288;-38.13080360867914
1739209635.78443;-38.13080360867914
1739209635.7844312;-45.120503652039325
1739209635.7844324;-45.120503652039325
1739209635.7844336;-38.13080360867914
1739209635.7844348;-45.120503652039325
1739209635.784436;-38.13080360867914
1739209635.7844372;-38.13080360867914
1739209635.7844384;-38.13080360867914
1739209635.7844396;-38.13080360867914
1739209635.7844408;-38.13080360867914
1739209635.784442;-33.981070128970906
1739209635.7844431;-38.13080360867914
1739209635.7844443;-31.141103565318915
1739209635.7844455;-45.120503652039325
1739209635.7844467;-45.120503652039325
1739209635.784448;-38.13080360867914
1739209635.784449;-35.57807855764607
1739209635.7844503;-45.120503652039325
1739209635.7844515;-45.120503652039325
1739209635.7844524;-45.120503652039325
1739209635.7844536;-45.120503652039325
1739209635.7844548;-45.120503652039325
1739209635.784456;-45.120503652039325
1739209635.7844572;-38.13080360867914
1739209635.7844584;-45.120503652039325
1739209635.7844596;-38.13080360867914
1739209635.7844608;-38.13080360867914
1739209635.784462;-45.120503652039325
1739209635.7844632;-38.13080360867914
1739209635.7844644;-35.57807855764607
1739209635.7844656;-38.13080360867914
1739209635.7844667;-45.120503652039325
1739209635.784468;-33.981070128970906
1739209635.7844691;-38.13080360867914
1739209635.7844703;-45.120503652039325
1739209635.7844715;-45.120503652039325
1739209635.7844727;-45.120503652039325
1739209635.784474;-45.120503652039325
1739209635.784475;-38.13080360867914
1739209635.784476;-45.120503652039325
1739209635.7844772;-38.13080360867914
1739209635.7844784;-45.120503652039325
1739209635.7844796;-38.13080360867914
1739209635.7844808;-38.13080360867914
1739209635.784482;-33.981070128970906
1739209635.7844832;-38.13080360867914
1739209635.7844844;-38.13080360867914
1739209635.7844856;-35.57807855764607
1739209635.7844868;-35.57807855764607
1739209635.784488;-45.120503652039325
1739209635.7844892;-38.13080360867914
1739209635.7844903;-38.13080360867914
1739209635.7844915;-45.120503652039325
1739209635.7844927;-45.120503652039325
1739209635.784494;-45.120503652039325
1739209635.784495;-45.120503652039325
1739209635.7844963;-45.120503652039325
1739209635.7844975;-45.120503652039325
1739209635.7844987;-38.13080360867914
1739209635.7844996;-35.57807855764607
1739209635.7845008;-38.13080360867914
1739209635.784502;-45.120503652039325
1739209635.7845032;-38.13080360867914
1739209635.7845044;-38.13080360867914
1739209635.7845056;-38.13080360867914
1739209635.7845068;-45.120503652039325
1739209635.784508;-45.120503652039325
1739209635.7845092;-45.120503652039325
1739209635.7845104;-38.13080360867914
1739209635.7845116;-30.49652367304973
1739209635.7845128;-45.120503652039325
1739209635.784514;-45.120503652039325
1739209635.7845151;-38.13080360867914
1739209635.7845163;-35.57807855764607
1739209635.7845175;-45.120503652039325
1739209635.7845187;-45.120503652039325
1739209635.78452;-45.120503652039325
1739209635.784521;-45.120503652039325
1739209635.7845223;-38.13080360867914
1739209635.7845232;-45.120503652039325
1739209635.7845244;-45.120503652039325
1739209635.7845256;-45.120503652039325
1739209635.7845268;-45.120503652039325
1739209635.784528;-45.120503652039325
1739209635.7845292;-38.13080360867914
1739209635.7845304;-27.8777449560314
1739209635.7845316;-35.57807855764607
1739209635.7845328;-45.120503652039325
1739209635.784534;-38.13080360867914
1739209635.7845352;-32.816014438256545
1739209635.7845364;-38.13080360867914
1739209635.7845376;-45.120503652039325
1739209635.7845387;-45.120503652039325
1739209635.78454;-45.120503652039325
1739209635.7845411;-45.120503652039325
1739209635.7845423;-38.13080360867914
1739209635.7845435;-35.57807855764607
1739209635.7845447;-45.120503652039325
1739209635.784546;-45.120503652039325
1739209635.7845469;-45.120503652039325
1739209635.784548;-45.120503652039325
1739209635.7845492;-35.57807855764607
1739209635.7845504;-38.13080360867914
1739209635.7845516;-45.120503652039325
1739209635.7845528;-38.13080360867914
1739209635.784554;-38.13080360867914
1739209635.7845552;-45.120503652039325
1739209635.7845564;-45.120503652039325
1739209635.7845576;-45.120503652039325
1739209635.7845588;-45.120503652039325
1739209635.784562;-38.13080360867914
1739209635.7845652;-38.13080360867914
1739209635.7845685;-45.120503652039325
1739209635.7845716;-45.120503652039325
1739209635.784575;-38.13080360867914
1739209635.784578;-45.120503652039325
1739209635.7845814;-38.13080360867914
1739209635.7845845;-45.120503652039325
1739209635.7845879;-45.120503652039325
1739209635.7845912;-38.13080360867914
1739209635.7845943;-45.120503652039325
1739209635.7845976;-32.816014438256545
1739209635.7846007;-38.13080360867914
1739209635.784604;-45.120503652039325
1739209635.7846072;-38.13080360867914
1739209635.7846105;-28.21854285175415
1739209635.7846138;-35.57807855764607
1739209635.784617;-45.120503652039325
1739209635.7846203;-38.13080360867914
1739209635.7846234;-38.13080360867914
1739209635.7846267;-38.13080360867914
1739209635.7846298;-38.13080360867914
1739209635.7846332;-35.57807855764607
1739209635.7846363;-38.13080360867914
1739209635.7846396;-45.120503652039325
1739209635.784643;-35.57807855764607
1739209635.784646;-38.13080360867914
1739209635.7846494;-45.120503652039325
1739209635.7846525;-45.120503652039325
1739209635.7846558;-35.57807855764607
1739209635.784659;-45.120503652039325
1739209635.7846622;-30.49652367304973
1739209635.7846653;-32.816014438256545
1739209635.7846687;-45.120503652039325
1739209635.784672;-45.120503652039325
1739209635.7846751;-35.57807855764607
1739209635.7846785;-38.13080360867914
1739209635.7846816;-45.120503652039325
1739209635.784685;-35.57807855764607
1739209635.784688;-45.120503652039325
1739209635.7846913;-45.120503652039325
1739209635.7846947;-45.120503652039325
1739209635.7846978;-45.120503652039325
1739209635.784701;-45.120503652039325
1739209635.7847042;-45.120503652039325
1739209635.7847075;-38.13080360867914
1739209635.7847106;-38.13080360867914
1739209635.784714;-45.120503652039325
1739209635.784717;-45.120503652039325
1739209635.7847204;-38.13080360867914
1739209635.7847238;-38.13080360867914
1739209635.7847269;-45.120503652039325
1739209635.7847302;-45.120503652039325
1739209635.7847333;-38.13080360867914
1739209635.7847366;-38.13080360867914
1739209635.7847397;-32.816014438256545
1739209635.784743;-30.49652367304973
1739209635.7847462;-45.120503652039325
1739209635.7847495;-38.13080360867914
1739209635.7847528;-38.13080360867914
1739209635.784756;-38.13080360867914
1739209635.7847593;-38.13080360867914
1739209635.7847624;-33.981070128970906
1739209635.7847657;-45.120503652039325
1739209635.7847688;-38.13080360867914
1739209635.7847722;-35.57807855764607
1739209635.7847753;-38.13080360867914
1739209635.7847786;-45.120503652039325
1739209635.784782;-45.120503652039325
1739209635.784785;-38.13080360867914
1739209635.7847884;-45.120503652039325
1739209635.7847915;-45.120503652039325
1739209635.7847948;-31.141103565318915
1739209635.784798;-38.13080360867914
1739209635.7848012;-33.981070128970906
1739209635.7848046;-45.120503652039325
1739209635.7848077;-38.13080360867914
1739209635.784811;-38.13080360867914
1739209635.7848141;-35.57807855764607
1739209635.7848175;-38.13080360867914
1739209635.7848206;-32.81601443825658
1739209635.784824;-38.13080360867914
1739209635.784827;-38.13080360867914
1739209635.7848303;-45.120503652039325
1739209635.7848337;-45.120503652039325
1739209635.7848368;-35.57807855764607
1739209635.78484;-45.120503652039325
1739209635.7848432;-35.57807855764607
1739209635.7848465;-33.981070128970906
1739209635.7848496;-38.13080360867914
1739209635.784853;-32.816014438256545
1739209635.784856;-45.120503652039325
1739209635.7848594;-45.120503652039325
1739209635.7848628;-38.13080360867914
1739209635.7848659;-45.120503652039325
1739209635.7848692;-45.120503652039325
1739209635.7848723;-45.120503652039325
1739209635.7848756;-45.120503652039325
1739209635.7848787;-45.120503652039325
1739209635.784882;-45.120503652039325
1739209635.7848854;-38.13080360867914
1739209635.7848885;-45.120503652039325
1739209635.7848918;-45.120503652039325
1739209635.784895;-45.120503652039325
1739209635.7848983;-45.120503652039325
1739209635.7849014;-45.120503652039325
1739209635.7849047;-38.13080360867914
1739209635.7849078;-38.13080360867914
1739209635.7849112;-45.120503652039325
1739209635.7849145;-38.13080360867914
1739209635.7849176;-38.13080360867914
1739209635.784921;-45.120503652039325
1739209635.784924;-38.13080360867914
1739209635.7849274;-35.57807855764607
1739209635.7849305;-38.13080360867914
1739209635.7849338;-38.13080360867914
1739209635.784937;-33.981070128970906
1739209635.7849402;-35.57807855764607
1739209635.7849436;-45.120503652039325
1739209635.7849467;-45.120503652039325
1739209635.78495;-38.13080360867914
1739209635.784953;-45.120503652039325
1739209635.7849565;-45.120503652039325
1739209635.7849596;-38.13080360867914
1739209635.784963;-38.13080360867914
1739209635.7849662;-45.120503652039325
1739209635.7849693;-33.981070128970906
1739209635.7849727;-45.120503652039325
1739209635.7849758;-38.13080360867914
1739209635.784979;-38.13080360867914
1739209635.7849822;-38.13080360867914
1739209635.7849855;-45.120503652039325
1739209635.7849886;-45.120503652039325
1739209635.784992;-32.816014438256545
1739209635.7849953;-38.13080360867914
1739209635.7849984;-45.120503652039325
1739209635.7850018;-45.120503652039325
1739209635.7850049;-38.13080360867914
1739209635.7850082;-38.13080360867914
1739209635.7850113;-45.120503652039325
1739209635.7850146;-38.13080360867914
1739209635.7850177;-45.120503652039325
1739209635.785021;-45.120503652039325
1739209635.7850244;-45.120503652039325
1739209635.7850275;-45.120503652039325
1739209635.7850308;-45.120503652039325
1739209635.785034;-33.981070128970906
1739209635.7850373;-45.120503652039325
1739209635.7850404;-45.120503652039325
1739209635.7850437;-45.120503652039325
1739209635.7850468;-38.13080360867914
1739209635.7850502;-45.120503652039325
1739209635.7850535;-38.13080360867914
1739209635.7850566;-30.49652367304973
1739209635.78506;-38.13080360867914
1739209635.785063;-45.120503652039325
1739209635.7850664;-38.13080360867914
1739209635.7850695;-35.57807855764607
1739209635.7850728;-38.13080360867914
1739209635.7850761;-45.120503652039325
1739209635.7850792;-45.120503652039325
1739209635.7850826;-45.120503652039325
1739209635.7850857;-45.120503652039325
1739209635.785089;-45.120503652039325
1739209635.785092;-45.120503652039325
1739209635.7850955;-45.120503652039325
1739209635.7850986;-45.120503652039325
1739209635.785102;-45.120503652039325
1739209635.7851052;-45.120503652039325
1739209635.7851083;-45.120503652039325
1739209635.7851117;-38.13080360867914
1739209635.7851148;-45.120503652039325
1739209635.785118;-45.120503652039325
1739209635.7851212;-32.816014438256545
1739209635.7851245;-33.981070128970906
1739209635.7851276;-45.120503652039325
1739209635.785131;-38.13080360867914
1739209635.7851343;-29.438486411369333
1739209635.7851374;-35.57807855764607
1739209635.7851408;-45.120503652039325
1739209635.7851439;-45.120503652039325
1739209635.7851472;-38.13080360867914
1739209635.7851503;-38.13080360867914
1739209635.7851536;-45.120503652039325
1739209635.785157;-45.120503652039325
1739209635.78516;-45.120503652039325
1739209635.7851634;-38.13080360867914
1739209635.7851665;-38.13080360867914
1739209635.7851698;-33.981070128970906
1739209635.785173;-38.13080360867914
1739209635.7851763;-33.981070128970906
